""	C3AR1	CD4	ITGAX	ITGB2	CD68	CCR1	PLXDC2	TMIGD3	HLA.DPB1	TREM2	ITGAM	CD33	TLR4	HAVCR2	LAIR1	TLR1	IFNLR1	PTGER4	TLR6	PTPRC	ITGB1	TNFRSF1B	LRP1	MRC2	IL6R	SORL1	AXL	VSIR	LILRA1	LILRB2	LILRB1	CD93	CD226	TLR2	C5AR2	CD81	PILRA	GPNMB	C5AR1	P2RY12	ADRB2	LILRA4	FPR1	TNFRSF1A	CD74	MERTK	SORT1	ENG	CD46	ADORA3	NRP1	CD180	CD44	ADCY7	ABCA1	TSPAN14	IL18BP	RXRA	SIGIRR	TLR7	UNC5B	SLC1A5	CD69	RHBDF2	RIPK1	LPP	TFRC	CD47	SCARB1	C1QBP	ALOX5	PROCR	STAB1	RYR1	SMAD3	PLAUR	ITGAL	CD40	ADGRE2	TNFRSF10B	ITGB5	CXCR4	ITGA6	CD300LF	SIRPA	CD163	APLP2	SEMA4C	TNFRSF10D	CADM1	CANX	FAS	NOTCH2	KCNQ3	TREM1	LTBR	TRPM2	ITGAV	P2RY6	TSPAN15	MILR1	PLXNB2	IGF2R	NOTCH1	PLD2	STX4	SPN	ADGRE5	OPRL1	FPR3	FZD2	PDE1B	ITGA5	FZD1	FLT1	KCNQ1	PLD1	CD9	PECAM1	TRADD	JMJD6	STX3	CCRL2	TNFRSF12A	TNFRSF14	ATP5F1B	NCSTN	RYK	MCFD2	RACK1	SDC3	PILRB	LAMP1	CD63	SMAP1	CD82	AMFR	EDNRB	EGFR	ERAP1	PTPRA	LRP10	CLEC2D	RPSA	SLC16A1	NCL	PTPRZ1
RYR1	0.775425110013052	0.899338514798255	0.797096517994541	0.738779808029645	0.377264380651494	0.62564827442634	0.816581767675812	0.70738816878683	0.623023400518445	0.637311733249311	0.703180085314324	0.609043002201198	0.663298658362909	0.684758921177715	0.60890107152428	0.633767064298853	0.607128725974945	0.759103360597173	0.60233055128828	0.738546052853845	0.62159496051821	0.650462296590216	0.728600968767144	0.736264439753205	0.766871496124333	0.830127871292325	0.744779514994958	0.570796163196408	0.446651146036824	0.302019562132857	0.880524023621981	0.0900608454114353	0.835031807885718	0.679643276321341	0.883103942522571	0.6901507776745	0.591587345524521	0.18084158301494	0.635244981386356	0.596813625908438	0.815441030262956	0.573336926124599	0.709496120147946	0.727693380860313	0.787475798234232	0.635805870902234	0.869588430547857	0.684951895168296	0.448937713184429	0.754343716073149	0.637745546962655	0.448563799367576	-0.0857178815324085	0.835369911551123	0.469599787048803	0.8582327097137	0.624609832333806	0.652576334420267	0.320794536020506	0.831054692207785	0.785376671647349	0.627096456727425	0.89828096111535	0.850763455307938	0.823413575102131	0.779455270730628	0.699873038453879	0.638287692487564	0.654833551273157	0.557965667560311	0.542647596420677	0.495201896192216	0.697328361311264	1	0.796369137744809	0.386033995318084	0.807271110588797	0.557401737797111	0.663441018508681	0.794616223835392	0.615520307568984	0.603355266977387	0.600967483075003	0.447042874904914	0.695954241084172	0.0497120082233508	0.582693115473816	0.794012119490374	0.769696711216259	0.44907905459882	0.61998777004317	0.564164354304109	0.399019061832871	0.898176919054032	0.483250687998336	0.463624970086512	0.787003233974203	0.674149772492984	0.63265773831497	0.358890177784666	0.683167802625124	0.553532615616639	0.478506869486403	0.606114402474873	0.321736470973485	0.902885233685475	0.660781494243055	0.703581706227656	0.768565290233602	0.207576476284199	0.5375105284576	0.817504913758392	0.396629460542213	0.601626649331381	0.152971291546081	0.71744612997246	0.577385065308149	0.455551708976426	0.792205354009269	0.565232875331349	0.780936337451346	0.391187928088543	0.351270559462555	0.276267728079555	0.390030598021921	0.693682481655447	0.514535104052741	0.377378686026851	0.543215823888231	0.636871088869982	0.233236881210775	0.417079708645085	0.515008861344285	0.407721049429305	0.681057453492954	0.304048614078657	0.603262533045867	0.27366264626726	0.0660104733920375	0.517246931542272	0.642893975076284	0.734987832961475	0.6386833277508	0.574785576358557	0.3846997544671	0.791701659766248	0.14841441778653
SMAD3	0.586839959501928	0.744679900998211	0.762438668104194	0.620020874351841	0.383977308543894	0.585713014428431	0.721962701649981	0.510192555077254	0.391691355070405	0.518322347545019	0.656915158623655	0.509756205339419	0.807315488071525	0.605206484622331	0.525675940250396	0.608540087506761	0.606832314815287	0.737569391286034	0.522077187059956	0.715346577206172	0.597734853173158	0.683021082624753	0.788489001455627	0.666574300318327	0.760721079517991	0.706514093568155	0.584839125919756	0.362662690787379	0.407090962052487	0.470279937245353	0.792100968035271	0.251108022298648	0.787795417221962	0.689620581652458	0.735077235057917	0.565704632151999	0.420313236151856	0.292627291988373	0.666377293755999	0.373157260901219	0.599630552782274	0.420597546704603	0.601070496376733	0.710604362419284	0.576317589162468	0.711337848084001	0.798976535472779	0.619613091668943	0.682168354807881	0.553600375035576	0.684254133591292	0.460127601983039	0.17294799846132	0.833124919314712	0.579641476117352	0.745200545262597	0.601393607711276	0.721074637767423	0.278708652595244	0.725514237436775	0.69838145473671	0.572620120905872	0.762585958683822	0.752972915941201	0.749677277862819	0.819534221742351	0.714385351611812	0.676837939503435	0.737481752187255	0.520667802150815	0.493525753461373	0.458004851006038	0.572371131559552	0.796369137744809	1	0.424565729810915	0.756046920444407	0.378295895104443	0.668330534947356	0.702809827687578	0.591538744703326	0.650966953194068	0.709260369595899	0.458532205654451	0.700079257025452	0.246325074727518	0.685749772555846	0.677027284655153	0.69372089540193	0.608926506981712	0.697153070868867	0.635267741058229	0.673435257110529	0.847935086374388	0.503935998565049	0.523935549306747	0.645779292026326	0.755463840155704	0.435784665765509	0.340960537938062	0.495094658541581	0.597262638693202	0.691914443384922	0.750482673620608	0.351952200903851	0.773179193454481	0.674421686374699	0.784032917272732	0.680858785794549	0.402413726506418	0.337229850100399	0.752191149212437	0.564694563294387	0.501859327071536	0.321192345809473	0.615918944391408	0.588239767640989	0.523509343270662	0.839704531110968	0.461419423888654	0.638474842749011	0.621175694358092	0.382164719239086	0.376068811890756	0.448897779908632	0.638995433469288	0.539879619967489	0.588567385066413	0.638440571559318	0.514218604508262	0.433197304238985	0.574995674278934	0.529684219588848	0.405928204048953	0.654866979948991	0.464459028131548	0.740082723713065	0.444809365399105	0.276082026246987	0.644185926375441	0.768673270444177	0.710960050269907	0.798025047253303	0.466238050076576	0.516171605419342	0.793061603646204	0.363887992560409
PLAUR	0.582419328395978	0.575870694184841	0.719407880653526	0.807927755512675	0.932755742863796	0.890227949221935	0.639780276619624	0.649579312780043	0.296388883867268	0.788312293811256	0.828923221943981	0.521518753487018	0.668796138351861	0.838707543159536	0.70497849053386	0.629068416849345	0.887044181864818	0.81776563513384	0.115693514393225	0.673774633192565	0.847686700537539	0.652028210421359	0.725818788105348	0.745588905832197	0.743661185871366	0.322832618930303	0.699864377992288	0.189833148911014	0.287590207706649	0.589801647943936	0.595234004559489	-0.124188959813828	0.590077476211103	0.396939971049942	0.381056175713468	0.760775153531921	0.643339402920904	0.929320984487396	0.816685663424981	0.0509696853142771	0.235916962810648	0.589873411453818	0.821455176750954	0.737439522324066	0.396963173529693	0.756241073875915	0.608930733111358	0.892343250036019	0.386127433738374	0.517903130606549	0.84300106235104	0.902287047726804	0.76188696178973	0.606404022246628	0.86216019058003	0.618854963059765	0.59684402053459	0.655620978194762	0.511594131306606	0.530255405042863	0.717921422099402	0.66843328570607	0.547789663656928	0.557050175222808	0.573057793731643	0.419871317234304	0.831799203924842	0.690268470133269	0.672718958200494	0.737881675805671	0.770401666960312	0.7998313511045	0.769039941070921	0.386033995318084	0.424565729810915	1	0.732206899782886	0.62413280941029	0.8407524479828	0.441133416049805	0.822277021061081	0.396123204656388	0.687789096950184	0.76244094755171	0.830737291132745	0.696672116759192	0.888288471051502	0.167875360992406	0.732974452381132	0.749278982610014	0.80308984476466	0.802627609097843	0.723150079875779	0.485382659365471	0.955384822302157	0.718571086474379	0.468828464646327	0.586260767205749	0.5773994963509	0.540377442444006	0.370387061237131	0.826671074312634	0.730046593228064	0.611427973622276	0.885285744401566	0.618905703269466	0.800655874323781	0.663669646494515	0.36682417329573	0.765196289024795	-0.0473904137173599	0.262905231025747	0.867027319469247	0.536049911974272	0.841579001126693	0.421711246889883	0.858794741647895	0.910862726727116	0.597836389567173	0.749178658189863	0.677428618608417	0.790886909912091	0.924661597156607	0.913975091754602	0.903599638528847	0.640484338550866	0.640392187260594	0.564103784402603	0.764468989299461	0.731210680412355	0.117064341664135	-0.0287737817976876	0.862484689915345	0.928981808684785	0.70831694144735	0.160989069090146	0.324408964517365	0.182064060345123	-0.0710047727937757	0.748902661931205	0.451540402825965	0.698303565303406	0.246679315696344	0.810300638712511	0.237319058892814	0.677371580321598	-0.045132907290666
ITGAL	0.88040936526306	0.917070503664363	0.921488068765011	0.933706158640538	0.747007168708353	0.868770817937759	0.904028966471358	0.853260143924299	0.658717910607586	0.878614506830813	0.912651430458716	0.747203213151187	0.823497470600983	0.886154509369135	0.853371095322272	0.797607753499561	0.827530096384999	0.945407480958415	0.519819738828765	0.899112269966176	0.862604113547941	0.824381229899061	0.82977314490579	0.901962019604614	0.932321230054916	0.757819327449532	0.887762184690312	0.573422538927513	0.569274413064537	0.593796904649451	0.911725555867963	0.038448607734232	0.842300826931174	0.708988341510024	0.77341839386384	0.891785643103514	0.787144128529665	0.566207734530877	0.839755453741531	0.476772141632218	0.739075054741871	0.74175049525888	0.906996922847445	0.882938425248493	0.792530575583111	0.818768692228122	0.916680930013599	0.885053821850557	0.520592758201679	0.791780664994438	0.824258060326423	0.777909601969711	0.333308494241477	0.933741319346158	0.682659237153057	0.910554653275741	0.799223402235199	0.852994309435465	0.4828854952232	0.836828862549732	0.86768990078731	0.810435251016842	0.91739300373088	0.894410352648843	0.806452251610578	0.714998990849306	0.898417441625651	0.79784134731376	0.773653154103312	0.761889744463967	0.812168584305575	0.680246601383618	0.866797631801689	0.807271110588797	0.756046920444407	0.732206899782886	1	0.705089372076205	0.868009564172746	0.776697968234449	0.825353792064917	0.699677693055173	0.728232100233926	0.722058402524085	0.901192777022411	0.370757246715866	0.832384932483871	0.643131287438693	0.821735528647652	0.668912053683066	0.789495389241239	0.831765766100978	0.639076046972742	0.844772274924202	0.8190393369013	0.748576082210027	0.819893077264892	0.713778301314767	0.744354247722245	0.653794513357523	0.736404545255802	0.811544143950715	0.708740348227132	0.681187129311832	0.677941454929246	0.896844078145906	0.918672126451936	0.917798018366383	0.759841861638863	0.52007959517381	0.398567236099239	0.694317573017584	0.680495042328755	0.678791897347082	0.449277065374852	0.781150871411023	0.847006257549848	0.774623003279239	0.841749519519036	0.7859606327007	0.863399304728333	0.608882505519904	0.770651262023262	0.615609983549453	0.745948451475666	0.76292471486513	0.59342055002235	0.541022140799177	0.729359603181587	0.845232949211341	0.14898486830571	0.239696767387486	0.782671335250127	0.749208303401653	0.790355633174034	0.208025441282258	0.548612780028615	0.208399062395779	-0.0462166397001296	0.797624099465763	0.5934563737017	0.885313391638739	0.651033912810471	0.845046913804291	0.348841952436071	0.871391898432878	0.00981052865508872
CD40	0.85066847352031	0.741427429644416	0.755787034396339	0.835594276306628	0.719712689310535	0.765424288152684	0.800218639260171	0.810948117618627	0.779928955959795	0.838576377901282	0.797150385714969	0.815751671702861	0.603559486119153	0.826351710247021	0.861635804989554	0.807904553838714	0.695764577312282	0.690047139334111	0.641836875085156	0.811750437751247	0.651167524025153	0.594338019514694	0.580890674594867	0.797012476869914	0.790379243156174	0.723459206668785	0.873489190832768	0.73382415774803	0.650737393675918	0.352521314567491	0.755698661918603	-0.223829234545567	0.659367590194976	0.668247374259431	0.589177729978989	0.86207559743866	0.864966232733999	0.452600598506059	0.591268505489727	0.6923310456004	0.655496829479323	0.847109095825427	0.855135353224153	0.806880434547059	0.793901030612733	0.66760884981266	0.760835436895731	0.79369372398355	0.41068511400043	0.804819586540489	0.611668093283437	0.69215157805493	0.14242442859997	0.704436563705352	0.506954769980077	0.677228303998755	0.733545781105912	0.522780107044045	0.71829184831627	0.790765068915101	0.766212498152154	0.759363645657549	0.655806762459961	0.666860110318592	0.558336885322571	0.569851931365223	0.644146091919801	0.61312840228577	0.519339158112921	0.755233548781809	0.863568929625507	0.724141752815836	0.810807890993643	0.557401737797111	0.378295895104443	0.62413280941029	0.705089372076205	1	0.681325452498393	0.67114869177133	0.763772162916947	0.306750627662654	0.514329665257176	0.641868530025023	0.727271570321585	0.158712200945487	0.60309447772642	0.43233237376356	0.642989932910508	0.465814088379152	0.542324821842226	0.675457048668912	0.310914557722668	0.653466415009117	0.682627973964212	0.740566193563218	0.732804845246761	0.460554466407522	0.745590889088478	0.708210050659629	0.761684432852065	0.78283493632617	0.470580678887508	0.305553110422235	0.71082944497885	0.660492634447433	0.682922225115505	0.59686823868913	0.654667171229806	0.526945415298335	0.54122772285577	0.477998043697955	0.535415225064795	0.70544510652666	0.338869389296738	0.53041613035727	0.708199004976994	0.599853076149861	0.540157467974714	0.70803387980857	0.778493098933744	0.494399870930835	0.673492711853419	0.556413642229388	0.61975452453941	0.675307905825498	0.575787337822787	0.498467009041283	0.542994823890807	0.83127672427661	-0.0938865005341478	0.1343328406152	0.765362456580857	0.682078718757362	0.583403321706943	0.0411078283316816	0.360696656211596	-0.00508529840151226	-0.212818340180368	0.504442597802696	0.368230504441678	0.750051348910746	0.407334325234922	0.827747531963414	0.106551054388383	0.6601235656053	-0.19636204152423
ADGRE2	0.688824659628318	0.771705248600856	0.83314702347393	0.876035864389044	0.799623404421326	0.874078115259531	0.775466752983029	0.701406737979238	0.388712034295711	0.82868026615762	0.885591009830635	0.610518884175874	0.78402161329636	0.869927389698927	0.755530639787276	0.707056472397296	0.879410493704863	0.909584671075867	0.30643500757808	0.76375856907432	0.833595449029908	0.69061399905889	0.799705429393741	0.888570979131681	0.895193716260241	0.533045713365046	0.787811256161213	0.295000629341949	0.411768380979071	0.565343845304239	0.822901617524905	-0.133694160910775	0.761532223465527	0.580480548316035	0.619119956758236	0.805497432923615	0.643643029150019	0.70650067684268	0.794024340635374	0.244888019580973	0.462653563673717	0.617435773724818	0.87626522057474	0.841073478904485	0.562963869157815	0.858773902726741	0.814032297677343	0.913198793639868	0.424693866258693	0.605918819965652	0.808298035294956	0.841706783256182	0.493934472918059	0.810696230748351	0.744678026875306	0.749640021937266	0.64209613219167	0.75769114796227	0.484205408576353	0.696217255952425	0.876381974678372	0.687138364606916	0.740382204143556	0.726554955035857	0.674657565784311	0.614422189521838	0.928949090169607	0.780523789690985	0.724939999862842	0.784414856571952	0.792910705581464	0.706659601706877	0.794046007079832	0.663441018508681	0.668330534947356	0.8407524479828	0.868009564172746	0.681325452498393	1	0.600491584381677	0.886050941359756	0.470371329798096	0.700010702259131	0.641672163319242	0.880721027947465	0.373385608656739	0.847870788725506	0.435047959819375	0.805779047556649	0.719063755368628	0.806327126951437	0.877694132822106	0.704752377089623	0.751535015880548	0.914418433008413	0.730433252690713	0.638365850260919	0.709978486463502	0.628389131864781	0.479413561205187	0.563998564479587	0.864911742288978	0.647909851461311	0.756216657348461	0.829194786322414	0.806845840409371	0.869858039602993	0.811320165466976	0.538498780534804	0.700183398671034	0.153538417071647	0.455621045644587	0.75524198992796	0.630827291606025	0.722364761304107	0.584291618005787	0.874726555654723	0.890450059315033	0.734249684078228	0.666675677164329	0.751441949410353	0.706922966077919	0.780560501149052	0.784866724356295	0.808499067033821	0.706119199872846	0.60457709558939	0.598160821041846	0.745780476092842	0.736796377532133	0.224211724022976	0.230064794042805	0.75549871425427	0.825335659715892	0.741029932427946	0.277479964995744	0.471419475042427	0.270928334478756	0.0336828906452753	0.791458282298276	0.616852818129365	0.828908851303166	0.485015507264564	0.786234212848247	0.372426412666809	0.807900761352924	0.0933480622218829
TNFRSF10B	0.851916136557947	0.845564589541815	0.807934361566378	0.73985928628902	0.445026173669293	0.710593080009638	0.790198783003992	0.672241362435924	0.724025205732985	0.640944554892786	0.677154165344764	0.671516401985862	0.636467728731318	0.6672861218966	0.729517041747851	0.669297086805243	0.603486185992873	0.701649539733518	0.68412545779212	0.797828233450199	0.541320601323805	0.683467109883139	0.739763973559452	0.669966544352226	0.762299125862096	0.852608837343306	0.763102295372987	0.767942498322853	0.517098350910274	0.342265794367392	0.833652887505737	0.139530477271571	0.718834723844719	0.736435189003496	0.800713896301681	0.724822674966231	0.710740030585041	0.215951838648078	0.652821024845208	0.69476329333875	0.853127075325655	0.709850294184162	0.689572203554762	0.705020260810785	0.832221623842222	0.641184109091978	0.834421873516504	0.682702713286615	0.571519390456207	0.753029338955138	0.683092935117184	0.445843882735969	0.00281168907328034	0.795058626547299	0.486557875262422	0.720435139476961	0.868806819251473	0.583840933453183	0.39278655788794	0.804752547334115	0.748227904389708	0.734723681619565	0.835530799515017	0.805449370968375	0.796265780003624	0.7526214213232	0.639144968292777	0.643707167147942	0.601435901325932	0.581837264542058	0.636139458769462	0.496166605412777	0.729642738737421	0.794616223835392	0.702809827687578	0.441133416049805	0.776697968234449	0.67114869177133	0.600491584381677	1	0.594463328052163	0.645502429841138	0.565753941264065	0.518544399133309	0.702083978041453	0.210832323934778	0.600754330779705	0.708114436777427	0.630510594775151	0.484758394349318	0.588800879335335	0.651254836944029	0.469020942293478	0.774422034609093	0.535036747940997	0.580392688688051	0.836581165835072	0.573794086038649	0.657957105743034	0.583384881976042	0.737347219778212	0.646693141382752	0.484153251024462	0.442529536928685	0.386359604871963	0.762706155457544	0.633346549153332	0.745830585355675	0.859789570547296	0.30550146473605	0.54764209993989	0.714225285932016	0.48796486939038	0.749097060583711	0.146555479286754	0.673575080353051	0.603753538981565	0.41947815365498	0.660657702141958	0.654973494102435	0.817660665021328	0.365969340630993	0.454473612117808	0.3593225264317	0.437353734662176	0.688965532317401	0.48612125403547	0.490778873678524	0.579311808762113	0.705896005108131	0.151590330344557	0.495955788167251	0.592735252035387	0.410653725001491	0.714748562506528	0.275357455015945	0.686194661712112	0.208852223049994	0.0585008220885065	0.604298562118559	0.522950110287365	0.755909815109797	0.660366416813758	0.608668687839558	0.327020297778443	0.779040123501832	0.0988916797559885
ITGB5	0.752352274013603	0.762375239532118	0.835842884386087	0.896363799021792	0.824118336358491	0.871404105472023	0.82862504209549	0.776465684084512	0.554067239046632	0.86687673424472	0.886740209984062	0.685286575674152	0.796718564627837	0.8989862548557	0.853487724684001	0.801568576646524	0.86886499545156	0.866429267182551	0.464802017025893	0.820244799127669	0.850666121139669	0.656385717583333	0.763287555716433	0.887558190216531	0.879359173130649	0.631417070802102	0.855178363889367	0.420404904292299	0.470863342661125	0.466154689365381	0.807615064769366	-0.236391660241914	0.803579249240053	0.654746175704554	0.579287072154005	0.868059859786918	0.754809803116282	0.700209092169003	0.740037790135041	0.377466051925381	0.504978460371836	0.728466165476117	0.888869723071741	0.859006753929945	0.666646451740513	0.84039414453761	0.798885321561663	0.917811568480885	0.50539826650409	0.726961689116713	0.808078613763015	0.844126806616635	0.403581632388693	0.800621376213973	0.757823084336389	0.773042699224849	0.694350209767617	0.694055916147706	0.582036792319045	0.753707304620563	0.843818015549733	0.718812209991553	0.712590378485661	0.7291257115166	0.644416801083284	0.642730479096698	0.847193992981413	0.762500795476613	0.709715600469955	0.801146212387496	0.828952986025317	0.770435890506913	0.847113770715525	0.615520307568984	0.591538744703326	0.822277021061081	0.825353792064917	0.763772162916947	0.886050941359756	0.594463328052163	1	0.382077917139658	0.711294860584261	0.68268460011541	0.864500862614692	0.359497141156466	0.823659740033678	0.412770771099077	0.772867370339491	0.703773807025169	0.783575926619893	0.836658805111247	0.607947491388375	0.72855209069848	0.859206099155086	0.794490692064165	0.691505247687669	0.675378654801238	0.690185499189508	0.643489282850685	0.627043667520493	0.84366262743452	0.68486512440522	0.640710912659086	0.843317528010223	0.78068267870393	0.827430786154482	0.707880658110711	0.546485639525424	0.685685839761569	0.28050911259055	0.480824084914541	0.761322489016836	0.674264540546098	0.643619788456275	0.631489827816537	0.854096259933929	0.840827903033681	0.684627849511857	0.721700558256474	0.783346139913291	0.726838481364169	0.796336275506738	0.7568758815498	0.796503458134706	0.732763124531097	0.671567140275385	0.589981501472317	0.749285979591639	0.80616549587648	0.136921618317663	0.143994609165232	0.813923842899252	0.842162813862171	0.710314043530233	0.204442429729369	0.44022537424586	0.216900004651721	-0.0488913634129702	0.699662646237892	0.585553309658767	0.849008828095867	0.431904660251781	0.845704995962812	0.297024009329179	0.805158979072145	-0.00536314460874155
CXCR4	0.616541707309359	0.68304880490821	0.651300469696402	0.564550063816472	0.414044621103597	0.551788028054516	0.572323513878296	0.549039502280418	0.530803669479165	0.503853388198357	0.571811343470679	0.388071310572585	0.630193701634371	0.52291759789001	0.529377751637841	0.464134038390345	0.432449037900259	0.608881667078917	0.308906583162657	0.667855407101932	0.539263849789035	0.82849678497924	0.593772817125238	0.520829681602223	0.545594402267853	0.549250039341361	0.533403936489783	0.536626917394225	0.356017355811686	0.610112319601617	0.589710770585539	0.448282061926061	0.551302029087344	0.494104456103787	0.570437889543438	0.546154959779968	0.450513282988155	0.296013975899125	0.761780608970169	0.328040391327662	0.614899860103957	0.558693924275274	0.518272700975012	0.616937926132926	0.581312767238133	0.450019412294345	0.584439668876019	0.495262640096886	0.465116100982948	0.55926430017964	0.489866735142393	0.39999392291308	0.267151420279312	0.707606483685685	0.418968371403179	0.667762290023577	0.63424959120032	0.69519657382394	0.317590309527917	0.573711823060014	0.527934922864406	0.506290409339143	0.717228229912262	0.646432613826121	0.605284868040279	0.550084073830489	0.515156831573725	0.495827838113817	0.489317433331472	0.389301088971303	0.379235553821039	0.311834411554504	0.56706594869524	0.603355266977387	0.650966953194068	0.396123204656388	0.699677693055173	0.306750627662654	0.470371329798096	0.645502429841138	0.382077917139658	1	0.536128019539484	0.655023530026258	0.598428324186602	0.41075675411733	0.572257149075847	0.491985645359835	0.486496292812119	0.437895247003288	0.506840638463853	0.487899118390087	0.552460928121145	0.549466524457185	0.459446680228692	0.465370316040276	0.550768816586344	0.450188268417752	0.416279397752248	0.335245364599085	0.455394766553693	0.415964714434854	0.57078878166355	0.415303357611957	0.227173498240638	0.639265497534277	0.608860916039993	0.793002931821126	0.615531468791612	0.203994696800867	0.222251025487874	0.549413146159199	0.419664717329306	0.433193205166859	0.131411541095547	0.659319532318601	0.415892950357216	0.39367602823452	0.726281159686441	0.566573791796382	0.603990807424773	0.376691473988849	0.505883198721308	0.266560154581101	0.509852771073249	0.502739779877513	0.353277751673345	0.34641889526253	0.44842653990019	0.575032421224745	0.124999038538577	0.292355404507234	0.536775546051946	0.379496198286027	0.564605332665757	0.129576604479797	0.467303219504481	0.156559210527826	-0.0320946512255687	0.523796477538515	0.388590773981855	0.549850634028683	0.613775362200221	0.506874755212479	0.2254813289733	0.609686251010017	0.0233060013046668
ITGA6	0.612035195664433	0.663731277729441	0.792519048209767	0.706010166225918	0.718062607898626	0.749607862281433	0.748094837619474	0.709268319843624	0.422741734299571	0.710743077743365	0.743135926505991	0.547586752113426	0.783508708223271	0.777978221512444	0.669630593154216	0.634082701131664	0.77706540750168	0.785501563806273	0.393574718565919	0.713193466389521	0.835509392375544	0.670632609388935	0.930694179513331	0.749660569070672	0.70842144006575	0.596583823887137	0.72249119547574	0.304198668592541	0.221037664990195	0.365215559478944	0.6823324281782	-0.062039891639876	0.757521635758401	0.545113952615243	0.616581186099395	0.75999016980202	0.594933113483301	0.682344635764562	0.689600703418095	0.288846115897885	0.482059163619594	0.595916400970402	0.718612578359884	0.787056393354865	0.542255906844352	0.821560372970631	0.777308835379631	0.752221217115811	0.703804762391763	0.664523722860128	0.867157005195025	0.74269611128215	0.398473333443478	0.699971614186148	0.900863018199851	0.774933217822973	0.626418795574057	0.646457456147808	0.388177950981033	0.670351230536051	0.659377710004753	0.725688764375823	0.702979474412437	0.670731959746661	0.808747348480095	0.81213846306139	0.723971292962333	0.858229838893651	0.916368058106729	0.762792061610803	0.614334777865687	0.672183072888349	0.720423623838447	0.600967483075003	0.709260369595899	0.687789096950184	0.728232100233926	0.514329665257176	0.700010702259131	0.565753941264065	0.711294860584261	0.536128019539484	1	0.69235757616787	0.861552553000328	0.461525738816242	0.894541732720915	0.582943148964135	0.776794339914195	0.894973377829908	0.930134553131592	0.73441066761384	0.782103403603338	0.722571802642552	0.650790221763768	0.660154780934303	0.592780188558702	0.902473577446173	0.548275283683387	0.476525493968387	0.49008344786319	0.745040654603777	0.817755742755147	0.823217087618597	0.575666558858443	0.758056122772022	0.689862865813019	0.726269366650874	0.566997614133601	0.609971051874338	0.176039783716364	0.482167297559442	0.761800131737602	0.498193912383572	0.55518458327004	0.496201794381494	0.702333520650521	0.756260209463134	0.762281938912252	0.708080823975316	0.707768266376517	0.755296496433013	0.670826957286217	0.697844337125051	0.627638020138359	0.831071526143253	0.780723203613972	0.667641713323993	0.88048715813373	0.74468419949555	0.579350955345129	0.37700178290801	0.825808138097794	0.756251528619709	0.818770363315784	0.518491552594375	0.655113666753936	0.601790388255304	0.312365047262004	0.759185898460945	0.829959171459223	0.817420724039611	0.597153626284448	0.717060790921349	0.565496875388707	0.847994586259544	0.394345621491579
CD300LF	0.68254357535683	0.622606738436271	0.732707995508098	0.755748582506256	0.820120010333202	0.763806080542191	0.686792808684831	0.745556467706566	0.545485054153976	0.758472557290497	0.792827969830957	0.517190306151294	0.689487155913387	0.795372153143885	0.736671345421602	0.654038877516454	0.746758129844261	0.744576775575691	0.325312343855248	0.760607653677644	0.773995707239439	0.815888094938436	0.669467124271244	0.687580572157383	0.672088878201328	0.506650637298384	0.709423095061049	0.471562067211058	0.39401674785906	0.579515744395198	0.59152546417089	0.0987722089487809	0.628841853652242	0.48488395737997	0.441726706150637	0.771017569651602	0.693168508688463	0.734625416828649	0.835906043726029	0.289460303534968	0.459212994506935	0.752277788811918	0.767152956473204	0.734037126180846	0.558451859455254	0.632495800506901	0.611605821729342	0.771812401614979	0.415882593981336	0.711602101109964	0.694075731877006	0.757008967616233	0.527855417835256	0.662609939489167	0.701903100957729	0.727599350788749	0.691507591828213	0.690180343801123	0.578406851359915	0.631646545669575	0.63277885256162	0.75474545389618	0.638164704067984	0.587885925433129	0.612360278638203	0.520207954581704	0.677220955482266	0.543837122993778	0.587722833507866	0.629446240554156	0.6754804209338	0.757187824495232	0.781908705318646	0.447042874904914	0.458532205654451	0.76244094755171	0.722058402524085	0.641868530025023	0.641672163319242	0.518544399133309	0.68268460011541	0.655023530026258	0.69235757616787	1	0.760755754733448	0.590217061840851	0.771078498542314	0.251941917136838	0.653557757242136	0.615427481254843	0.683136347697412	0.65211314540743	0.592445878957719	0.538708774502125	0.751762796917407	0.707007151814622	0.550266545448566	0.490578583045605	0.571822049862898	0.612714350873563	0.435351992089727	0.661078776012168	0.717256414730609	0.403590111987099	0.630525621039054	0.682874441030906	0.699641400722804	0.717383023300987	0.544992426347315	0.578513571856498	0.125020390910449	0.359419946549501	0.69245496755617	0.487995343541059	0.482786882126191	0.46884477751222	0.633483570844325	0.667733778236963	0.679783201067033	0.7667308800718	0.724922590476705	0.704311880880749	0.851013661229178	0.666390340095413	0.805124613865905	0.638039371257649	0.567017956811175	0.435460534298479	0.636130434813146	0.771079320598019	-0.0263952992123135	-0.0445078258250631	0.848581880583185	0.779783088159982	0.602617391485229	0.0279001919859479	0.313032785921921	0.0487811745669154	-0.223554275884283	0.545682594416039	0.388515709253531	0.632958479016918	0.389446369904115	0.78937283333907	0.0681637928188439	0.656295562232993	-0.187386586813168
