""	PTPRZ1	EGFR	NRCAM	SDC3	NOTCH1	GPC1	NLGN1	NOTCH3	PTPRS	NLGN3	NOTCH2	SDC1	NCAM2	PTPRA	CDH2	NRXN1	PTPRF	NCL	TSPAN12	EPHB1	SLC16A1	LRP1	BCAM	GPC2	LINGO1	NLGN2	ADORA1	PTPRD	ROBO1	TNFRSF21	APLP1	RPSA	FGFR1	LRP6	NRXN2	APP	FZD3	PDGFRA	ITGA7	LRP4	CNTN1	LIFR	ADAM23	DAG1	ACKR3	APLP2	ROBO2	FLRT3	LRP10	NCSTN	CELSR3	FGFR3	PLXNB2	FGFRL1	CD63	TRAF2	EPHA4	PLXNA1	DDR1	TYRO3	TNFRSF19	RXRA	EPHB2	BMPR2	S1PR2	EPHB3	PLXNA3	EPHB4	LRRN3	PLXNA2	NEO1	DCBLD2	ADCYAP1R1	PRTG	CD47	INSR	ATP1A3	CD46	FZD5	ERBB2	ADAM22	HMMR	NT5E	ANTXR1	CHL1	ATP5F1B	GRIN2B	LRRTM2	TSPAN5	ITGB1	TNFRSF11B	DSCAM	ITGAV	TMEM67	PVR	NECTIN2	LAMP1	NRP2	ACTR2	ITGA6	SORT1	THY1	MCFD2	CNR1	ACVR1B	BMPR1A	IL17RC	SMAD3	CHRM3	LRP8	ERBB4	CADM1	DIP2A	EDNRB	IGF1R	ABCA1	TSPAN17	F2R	LRP5	AMFR	TRPM3	SIRPA	GPR37L1	ASGR1	CD44	STX4	CD99L2	RACK1	SMAP1	PILRB	TNFRSF12A	TFRC	JMJD6	CD81	IGF2R	CLEC2D	SORL1	TNFRSF1A	CANX	TSPAN14	CD74	C1QBP
RXRA	0.905592511190711	0.784146449912551	0.700881854014002	0.844928782389576	0.802790373024651	0.66620761833325	0.851600586600897	0.847475253365785	0.868067373365733	0.900731752634717	0.860101821345382	0.632559200917843	0.642225818528138	0.913065547922329	0.846193324448387	0.675346519577934	0.670240346240188	0.835002924407487	0.759663556577187	0.444264703398284	0.865514760812215	0.929958889079674	0.73039976948412	0.610138185545067	0.565479261878812	0.788101731042901	0.687142931793121	0.641717723549387	0.91886238640468	0.797036784171415	0.668104973503567	0.720356969670723	0.758907959520515	0.786426332729253	0.646997432576705	0.836568948860921	0.924442697742042	0.651247867127274	0.792548617082459	0.784770936520177	0.261394793464432	0.676652107967169	0.851086582994001	0.841778466470558	0.696565345896497	0.805059120590546	0.842362667980348	0.64953084781639	0.683307601535528	0.844185003354693	0.704776061678891	0.669103430065641	0.736221273686842	0.725694642663942	0.710428246415135	0.623688997343216	0.748678063492284	0.865475156479246	0.862163662836922	0.887244687644116	0.787640376464358	1	0.824461308263732	0.844424819031846	0.632563998409619	0.610184133056814	0.814956150799054	0.743236023006548	0.649080355964035	0.768352686647364	0.870151166974866	0.75167137709963	0.58813911134948	0.748533240554519	0.813246987683229	0.817100745738718	0.430476108774704	0.887690905960412	0.838100367907876	0.670127056317559	0.760448303367792	0.48215315955818	0.777185497119909	0.757696661919094	0.692167894590286	0.719570662774334	0.684037713082606	0.901318636587501	0.823241452231124	0.699539653530095	0.552622682291799	0.599745166116918	0.798143805213271	0.8250804300305	0.802001970708623	0.718009270140897	0.790267241667561	0.437596849507129	0.897681671186659	0.560310529573909	0.878092961512034	0.270081646592322	0.808459386915619	0.769848753809846	0.870017358381232	0.869390833691091	0.674286489447048	0.67893405813577	0.573729717282106	0.77650280977493	0.74375787150788	0.67045311847543	0.862474134561842	0.771379632240561	0.888363237588902	0.693045743439902	0.797424819104576	0.830949120813537	0.827154662889082	0.837254509950143	0.754059417257719	0.610619068930047	0.77866958856938	0.72278830519262	0.414661962898091	0.827894481763255	0.818246451550519	0.723781576944249	0.846939424601041	0.764927639132779	0.59980913292783	0.819756691806809	0.732001923358357	0.814920025026591	0.804648221134659	0.741138034829776	0.572305032220351	0.719857233976931	0.863880045311548	0.780058227407784	0.151507673842871	0.703891838144257
EPHB2	0.831855074928294	0.776725899584997	0.562627901492566	0.727533208646343	0.875331300925358	0.505646170432031	0.782892201585399	0.784989648019878	0.816849765804865	0.809234756393916	0.741700450103878	0.790342686552209	0.721889411044778	0.841332436868466	0.714078643840141	0.683621852915423	0.528926483824659	0.866222785808802	0.824347578946909	0.451225275027875	0.840627174114372	0.860097317681692	0.604556393895863	0.641463308159989	0.653750717612486	0.770033481755051	0.543621820860284	0.607379041779427	0.808702114027201	0.648326449775265	0.573126703137437	0.74061131992514	0.621871242608102	0.793151659736743	0.720787518742637	0.693324562178494	0.806290039725906	0.697188663672866	0.638540792845174	0.767725603256022	0.360171305273316	0.528016015374583	0.782593331855767	0.759101090284167	0.739428648197969	0.696082894622675	0.699951431450483	0.69126782282442	0.508588894264836	0.716819960327246	0.746593181684252	0.508080315884714	0.633651268574906	0.570720544559321	0.600458790199163	0.770268284723802	0.64370864018546	0.772973332656857	0.738765054714433	0.854676135781036	0.697403026630381	0.824461308263732	1	0.712889194365761	0.724893327257855	0.693918099878172	0.635993775231786	0.760292378450895	0.503588638080284	0.730277490552071	0.798347854740694	0.643609189302422	0.507545459593003	0.747981076559556	0.737068841897638	0.844836005175085	0.554922393036746	0.760193879607898	0.729334096104483	0.501034193519496	0.860883994862804	0.55578473947909	0.722148340298972	0.699311390337697	0.479538947948121	0.749024623052646	0.544852757432992	0.77333036010273	0.788556838208618	0.560682990604884	0.544337646083155	0.680896905812173	0.665658396141985	0.713326167045524	0.770686981812769	0.547008720093085	0.673918131642714	0.291070346306458	0.813568541437274	0.416136842535858	0.79252140162992	0.400064282800892	0.674515817772698	0.582202508831905	0.79623477186717	0.772092309690569	0.505935459632863	0.551948365567675	0.54942101860437	0.781874708873832	0.666663193952331	0.518668950454652	0.832426521165339	0.639649701530436	0.798881062445737	0.490909735657069	0.707161418768004	0.757203907708005	0.827956202914027	0.796245108924305	0.639782491509612	0.493883486798242	0.632029293300214	0.665770226939528	0.255812250330057	0.702129499547881	0.770294076207393	0.70634673885915	0.830946048003064	0.720252454445229	0.45708517327474	0.691976273062371	0.691311940351605	0.708023210168938	0.676281739836113	0.831154421076025	0.389859630050413	0.563945722321639	0.732816545263289	0.746335570026197	0.0633600978448707	0.735517238336181
BMPR2	0.869917559428519	0.587253976070024	0.871780279504871	0.879030740730916	0.62383132713536	0.847739087706853	0.913771081762736	0.864960753669001	0.753101155546382	0.873534156789615	0.89242835731514	0.522213903275068	0.43375161745737	0.896663501741638	0.899681025412445	0.660531215989317	0.867522749838195	0.709396682530269	0.5973504110834	0.303060050027893	0.728520290249086	0.879090176823773	0.787124191899807	0.410745464337585	0.334415176814208	0.678714688662406	0.820611127291608	0.414257575998374	0.858232566382427	0.877283360737948	0.828290908802657	0.570074231080145	0.943941121062828	0.63636552363958	0.481395856014316	0.949084717628011	0.872509437939569	0.448300014163966	0.873540569127561	0.653686655248913	0.142795896402774	0.912828972251363	0.837989450922444	0.933970841646877	0.47689920950689	0.909343718074854	0.812756169196953	0.385468929776717	0.885931483336835	0.907409889318753	0.593609914832886	0.858979112864472	0.883269117190868	0.769620356081394	0.731933769522087	0.422267201150168	0.767971472316916	0.860729291985085	0.944372014535125	0.812359729669248	0.733990128514545	0.844424819031846	0.712889194365761	1	0.416310125001117	0.379187854262382	0.879090348257278	0.611299788242657	0.859065965054174	0.638157005437499	0.924051592118243	0.850603830934672	0.779399974874909	0.574354385437944	0.848113204474798	0.675378505936786	0.220404089075111	0.865299992031301	0.83560236596534	0.855214885854704	0.550745634262932	0.373236472367026	0.647334316173199	0.6551223330802	0.835703798475129	0.581122472506147	0.53733197125875	0.891082386346848	0.764539967434858	0.834755319035356	0.367540518309602	0.36130660142618	0.94577403400121	0.840817788356851	0.804246056969124	0.836517221922176	0.906071106833644	0.736084353200073	0.880772938786283	0.781835855170923	0.918725526356785	0.13559091303265	0.894774396913258	0.885904717914679	0.860928936855428	0.919599521214385	0.824212464701306	0.862641009178674	0.367723376972653	0.622805127330986	0.729287885439876	0.886333818952195	0.749784575484298	0.903620387371955	0.894084723037283	0.897937767575524	0.778173370338872	0.867900724172795	0.709636566034538	0.874875349663561	0.732314254735779	0.853213081170379	0.909634876311203	0.611633681667729	0.731449377290802	0.835289539098223	0.887729300423683	0.588511012054309	0.764955034463213	0.763681215745358	0.731092852033512	0.857911461910978	0.647078463508346	0.828507184652552	0.905481920992309	0.594759938983218	0.796995590040114	0.841830597875362	0.948042617136113	0.662557372580768	0.11593081066104	0.58537896917532
S1PR2	0.699637097859624	0.747881847492916	0.389480542593322	0.415894315798069	0.899929232686001	0.161933215656946	0.595567190340061	0.462489618643527	0.774267550259292	0.61113561666188	0.473832674025317	0.716003706515038	0.855667097022171	0.580391370722991	0.463739411192241	0.600319577233316	0.155903966073203	0.818015160513527	0.825938395794715	0.675007089278855	0.7262113520244	0.687942109483804	0.315795670122817	0.859282899939743	0.884075065588071	0.801870988417841	0.216731145956415	0.648825397654809	0.564541114639192	0.42738118909891	0.28660633890819	0.737944934651616	0.2870196037999	0.846134843340417	0.754760275119424	0.428069027370472	0.598221387891523	0.881857666645608	0.291615625573068	0.700071977184231	0.618029126642633	0.124724007327308	0.656260067827488	0.400260480746043	0.761433301842136	0.377829759795369	0.454491352807318	0.803269072394809	0.17128457620117	0.445923815814486	0.774160262220626	0.138728141759935	0.270098932068982	0.379398882740256	0.347826546458173	0.763071002321772	0.420885030539569	0.630205326316013	0.442680623772104	0.668116370065497	0.428808986983287	0.632563998409619	0.724893327257855	0.416310125001117	1	0.843773079661811	0.407304418168827	0.641181300648181	0.163367440418054	0.720004902612998	0.515106279047764	0.391656922360259	0.07896921355177	0.790981859604537	0.44412850675927	0.744120853730888	0.787212973823911	0.593045489181117	0.418966222652882	0.138901589369619	0.802649115780086	0.503464638465544	0.783911514751521	0.776561926837475	0.119712691583209	0.713627094569064	0.520720130809893	0.559716215798805	0.512416338676206	0.310119984362255	0.595976409873513	0.879090115583009	0.397853605566385	0.524034419549767	0.576456458416215	0.283012435941921	0.360780970388664	-0.0211312555060221	0.625926869210908	-0.0170261410771992	0.470747618808008	0.712898148867619	0.449754012702396	0.236434417685294	0.591457468073144	0.538159371842669	0.152242477753944	0.226569206857715	0.713109323809522	0.755415134839964	0.534026083290068	0.135797373108412	0.747571396671404	0.310477319381793	0.595238806777544	0.135725667322865	0.556170189673391	0.58948008352944	0.776918404720312	0.523177804078497	0.367521523609833	0.0543559131272028	0.355920740101995	0.700159317381923	-0.112625130964639	0.503202885427885	0.453416594623656	0.688925000684698	0.724653624433378	0.561235456516425	0.143472732520846	0.487578839572236	0.687017512313049	0.496965865872088	0.4027608118144	0.753206863185885	0.00624556199362814	0.215648487868807	0.432366107746083	0.655848249369706	0.00662235842158689	0.701633605893827
EPHB3	0.651234760692633	0.780732907616218	0.283839062878607	0.415581278580359	0.881934284456154	0.103711357289786	0.533553578592935	0.467093919132366	0.740699619167392	0.589961186094739	0.461177915767922	0.6411463471819	0.796853400223797	0.539809514450214	0.405927832876965	0.560609400229953	0.0786735756694066	0.76638499647987	0.817111981993992	0.624802091067459	0.708034563296159	0.6588946316213	0.292085626181734	0.844040433088955	0.882556769488172	0.787607546023181	0.184947521487071	0.624339807035837	0.56589710785524	0.344304189069517	0.204452603879702	0.707714164988324	0.253360244457249	0.791781284097786	0.721439658830854	0.355624574311353	0.576767875919464	0.895283504407069	0.26330131663769	0.667552701550965	0.569930832043164	0.0796107324262884	0.617498153919891	0.364754463384398	0.826538693073247	0.3316654288829	0.432924275731816	0.806498128195545	0.127537897774383	0.424543925827324	0.713646397979011	0.086543548959363	0.209224944271787	0.357026613483225	0.337750791447737	0.738298203364321	0.397306544572054	0.601517773549158	0.391038004601932	0.640873424620916	0.483511942743608	0.610184133056814	0.693918099878172	0.379187854262382	0.843773079661811	1	0.345467700501393	0.664501779881293	0.1027382222714	0.722270923138796	0.446368820644376	0.315432934655766	0.0597142047319011	0.794335944958927	0.41114068828919	0.647267338005259	0.777127680198978	0.538003068153411	0.434848886184749	0.0893284179570933	0.768385091848673	0.600149534637802	0.723588462935277	0.715732270739483	0.10549814609987	0.730388331859867	0.503766842714364	0.527113125328032	0.497862660157095	0.22819390181155	0.630356634490169	0.813398795763997	0.325788689115965	0.502414778724	0.495781054980327	0.273892164598489	0.307117313273062	-0.103391570840681	0.599031441987265	-0.0294943704288618	0.462589776037391	0.679059293241031	0.395630852783807	0.199058858428449	0.531557482825006	0.499929681509588	0.136267630004195	0.173615455335882	0.674716779141083	0.734517822749238	0.48526005730613	0.0935457882564892	0.739654283249774	0.269776286702886	0.546405851241174	0.0916531700722254	0.541732329758852	0.529425912835955	0.769265299758384	0.474949635234616	0.393822232243649	-0.00450234303574228	0.293674316502549	0.653664541576132	-0.187311968534228	0.490431601252067	0.404417064389565	0.669902863414878	0.690639313700151	0.619429321561677	0.0749704007052256	0.432489073661762	0.623367735310707	0.453065417030454	0.359059831207699	0.739623086772745	-0.0407238644283817	0.195612375483085	0.385127696906303	0.657870931904608	0.0124520552348779	0.685933111272398
PLXNA3	0.786152283013822	0.538933423152392	0.823646793025079	0.802282793385186	0.557476043625865	0.81794476586629	0.831452491219694	0.793033477479398	0.731739058134857	0.804901666533229	0.8410299152601	0.480394459724656	0.38451918899652	0.821024728093411	0.857475321521986	0.585179100684045	0.82397379993211	0.65458314408413	0.529524741996333	0.34505316048378	0.692781021353312	0.822346113247998	0.784821484405162	0.392491158259669	0.343696614254928	0.638680778180179	0.768989648980534	0.406126190257483	0.808503187935268	0.834648274874241	0.795103756135123	0.576517295002769	0.855522021326066	0.597139498912557	0.455151756526465	0.888418974117343	0.811893613128061	0.394789086704606	0.831785866271796	0.610464938507566	0.127605384443922	0.814666691267107	0.734553683983349	0.842170589393506	0.463626969198893	0.839931230856293	0.747160004824746	0.421100851476392	0.82625424059708	0.849501689009929	0.566466291167754	0.763459433898074	0.810441013837162	0.761273648667757	0.719113534708909	0.376251709385215	0.746625077374659	0.814792277339254	0.88048750736962	0.767596205718962	0.654493371856813	0.814956150799054	0.635993775231786	0.879090348257278	0.407304418168827	0.345467700501393	1	0.58270168910391	0.79892404059776	0.630464133769449	0.836721184073315	0.833507833481327	0.652341356025887	0.537107704686496	0.789144028699326	0.668011779870028	0.221885791685827	0.804304518435535	0.789277124806117	0.795009521087135	0.491411629817283	0.248404750962475	0.619569481315032	0.630186315318767	0.784738559041335	0.562128930463234	0.531728762733783	0.832619153674463	0.691009358689801	0.804359311107127	0.373763706769063	0.371186118457652	0.86154228860854	0.740734126350827	0.767752459452993	0.816895962410218	0.84198491960208	0.684016749292637	0.822940370720581	0.6797696576743	0.834942352080302	0.162789661971306	0.851478887823026	0.835684548262525	0.813077078673688	0.820875300905526	0.780210494721688	0.768904185698902	0.399179406974986	0.59984366462335	0.671189236406589	0.814514700244681	0.657918376041335	0.807726806211178	0.849402619297223	0.85815774390879	0.771574077699568	0.815518538074654	0.674451673207613	0.800472223027564	0.68111772229787	0.756659146899024	0.854018446298982	0.649509226436205	0.673427221078895	0.804506038081898	0.811044757431669	0.602752116207151	0.70487078008865	0.659294197067676	0.723256224530923	0.813196949297493	0.64792739934584	0.807273057048284	0.865514092059097	0.53806633099022	0.741863578835148	0.793765464492877	0.88514283504309	0.638654767282815	0.118393075465036	0.576040813228405
EPHB4	0.724725135609111	0.881224681121703	0.415155076860092	0.7590107174389	0.770324635797506	0.530093600886294	0.639766955999362	0.810136504729045	0.757837172882119	0.818338678458304	0.77935813606798	0.704728653826799	0.494289862931026	0.825849001925161	0.759952133217294	0.319823661430621	0.45608741672928	0.857901515141025	0.860938726316233	0.190717398568319	0.886617857940239	0.812066838304964	0.718389266632019	0.510317571736517	0.520833462507595	0.600687139330707	0.608726034581268	0.387475508395597	0.757025970108101	0.550289969311592	0.475285595976403	0.846346667671715	0.545957847634718	0.625195578885941	0.401686664268137	0.644561599352515	0.807514765471455	0.666328837538884	0.708012824679941	0.68874862718241	0.0382267247923856	0.467977833732961	0.690695657728353	0.720457793332427	0.858996760207836	0.701548512350821	0.763145448108361	0.758636333756887	0.515968080078659	0.713615253615008	0.538882195592511	0.484254204121335	0.587689129538221	0.750193698795429	0.773022732972163	0.733905247138358	0.786222222471599	0.674235703141761	0.671374926926731	0.860029582150446	0.852270307627155	0.743236023006548	0.760292378450895	0.611299788242657	0.641181300648181	0.664501779881293	0.58270168910391	1	0.448754206781065	0.631027666129141	0.69642595525498	0.607246756821708	0.386245366578187	0.660964082087601	0.765120622099179	0.618300760806149	0.335437989863371	0.650492195200987	0.80083316599374	0.514931594815499	0.679764332880069	0.600487397524925	0.792623041437352	0.517545720207341	0.551739632745255	0.853108320873008	0.612469737903407	0.71492424951941	0.848148138916047	0.590064414094913	0.790602721232097	0.496805432222191	0.599899756740636	0.780581820075207	0.717220026818892	0.654529009508368	0.675077482753781	0.279367932615225	0.819517121525612	0.355166663246283	0.77547704055662	0.23820309561025	0.712019138275862	0.543684635341077	0.665586758300657	0.705209965908189	0.579609403252645	0.500608210104966	0.526000380940197	0.621926385454693	0.448442700062742	0.512714098163749	0.771811738672251	0.644718860357546	0.659154543311476	0.433208724833946	0.769611626423452	0.791923463768972	0.823973658880643	0.748279397238662	0.760036670991763	0.384133424947563	0.631250384403626	0.594071142384512	0.206784429292536	0.775118700484143	0.696219633415088	0.844368007911623	0.855333047613776	0.690803604003946	0.543015312671323	0.756897517139306	0.77634655447947	0.768467317988416	0.549098827763761	0.681193249028322	0.356109843574487	0.643436828213376	0.724552964486403	0.80959338024429	0.0491395457565238	0.848786388912737
LRRN3	0.646965320073545	0.333800240675199	0.880245355039322	0.711400677030535	0.339852099848395	0.953583322381333	0.799272655174952	0.735976605988344	0.545689261532599	0.709113039271238	0.820214915649656	0.432602391147168	0.142878637961776	0.767743494891141	0.864995850413211	0.471072552032171	0.914988762607972	0.540066537013722	0.360257612129622	0.0792090691337922	0.52949826410503	0.680135964498271	0.807411739049244	0.117917351457162	0.0501356650168908	0.418724182908572	0.801963145924301	0.168332351145938	0.663941158612695	0.792233822568541	0.941964741336809	0.47661677293311	0.927138577311553	0.376144421233743	0.202733058114351	0.904300128337329	0.690205798114381	0.144958792608549	0.868206319604971	0.383462062728735	-0.0519131006760452	0.90857872629501	0.57255758875799	0.872118241635644	0.255704060205664	0.913310595635639	0.624676186131757	0.134716649480008	0.94887100373795	0.843595803182724	0.373511980245307	0.829177351968636	0.92376612934532	0.721727830616974	0.76331207112878	0.261733389384344	0.755694189513756	0.652919756919519	0.862428681558859	0.654672253788475	0.560709906897857	0.649080355964035	0.503588638080284	0.859065965054174	0.163367440418054	0.1027382222714	0.79892404059776	0.448754206781065	1	0.426570777729553	0.820948837513603	0.881341447643846	0.660027197685404	0.278037412800049	0.846756139585674	0.493346084802542	0.00731798642727386	0.678750906652397	0.728441237961979	0.930558672584426	0.300286926767798	0.234934175453148	0.415136756448598	0.391683069054227	0.790679892902331	0.480386357703135	0.281244663413021	0.75094120623748	0.694970326693	0.895799111926973	0.192645699005054	0.0975289682723458	0.906917686242946	0.691744500069227	0.749882346227867	0.87300851992547	0.921898124009373	0.91827692925307	0.775186285905183	0.750466228163185	0.827550787078095	0.00499921030943045	0.892114147899414	0.792304758044251	0.736284845786693	0.79751360391426	0.893236298480479	0.853115451509378	0.106461438332495	0.385261157186474	0.573762790470055	0.952347483564867	0.504231751023604	0.858591990807567	0.732463982043131	0.94623074305687	0.727039863120987	0.805235664102664	0.491701745706078	0.794022376908827	0.600935512202922	0.881506264232011	0.885157454970432	0.449707355700924	0.921981422464985	0.789972481703672	0.842200738691744	0.507054301212897	0.649955089632371	0.585830716332446	0.879438940097493	0.749153567161106	0.544088108275645	0.800672775804062	0.816118718746731	0.359506244509325	0.886933608776408	0.886648794918009	0.877740089004498	0.487409192171176	0.100391714404831	0.514649941921128
PLXNA2	0.773668677404217	0.705013571658441	0.588188341546182	0.555827991714723	0.819748494816405	0.419782985570216	0.728875710945341	0.624878719070038	0.76350084159955	0.701750109664825	0.649903499642469	0.624328094047472	0.752060103584915	0.680140350627979	0.639737666010714	0.677007428623821	0.449707896793359	0.777568246672624	0.718472534500256	0.543166496757942	0.782770998754696	0.762256918963872	0.484195764866976	0.742239573982992	0.734773970393685	0.774928457734772	0.391896532952747	0.744489411063447	0.714361556545027	0.538612347580053	0.493091249148133	0.636493198965235	0.540368748913293	0.78645264772767	0.699393499638839	0.619966139728401	0.70983928865933	0.766153236951445	0.500542075201092	0.63206390030909	0.48945690283255	0.391360926565282	0.695976700060009	0.583159236051369	0.679625559972796	0.581725730924542	0.554412859161263	0.712492884388683	0.413994649742118	0.624940490146765	0.740609186136789	0.342067960510119	0.521093531584942	0.51348810967053	0.478023671799334	0.623739390619942	0.555337088459406	0.77708715938018	0.604979025785242	0.720826939413174	0.540221200515552	0.768352686647364	0.730277490552071	0.638157005437499	0.720004902612998	0.722270923138796	0.630464133769449	0.631027666129141	0.426570777729553	1	0.63738590345101	0.628194642128938	0.256542885478884	0.744320820660583	0.602392454372182	0.726034956914713	0.564044070367432	0.726742094962792	0.6015484994996	0.38214502990457	0.719972431137853	0.495306868581284	0.700779504183869	0.756832087541831	0.415094803366949	0.623743020840598	0.642927055162704	0.696644466025906	0.594799947958506	0.53053496764596	0.471980975838326	0.713564429586891	0.591782365061332	0.643509899767296	0.664277395756964	0.50223240821759	0.530016707145764	0.231362031112595	0.724122368877628	0.21490193836632	0.636233813510768	0.493467956210591	0.616037828454842	0.488541164623108	0.700942317022656	0.65963164395211	0.371568360051713	0.397454914488061	0.754107517157999	0.763244338188938	0.650878681966299	0.381249856313946	0.781557497716079	0.464534082310306	0.76526241238581	0.448170444925083	0.645543908723513	0.668686830811483	0.732186573843527	0.642730200023425	0.476673510323873	0.285574142281592	0.506464914266906	0.722559579521594	0.160863022890114	0.646017952806108	0.589259451635685	0.63864243307624	0.73526780911033	0.68085933502887	0.389900230028761	0.62653987764356	0.681627520045754	0.60077429253901	0.611387605963789	0.710009819369355	0.265908494308087	0.440678504587671	0.632922920505463	0.69842735561749	0.0457452404749566	0.62644483700484
NEO1	0.889739665591306	0.684338396025704	0.816868235047322	0.88536908884413	0.703171327320443	0.8176602741584	0.910460189043153	0.893426827614592	0.788686266279079	0.904132923583934	0.914486184113442	0.662683916751724	0.507456868437709	0.944178110012146	0.915637157118323	0.638738863462307	0.82646115964313	0.795987780834065	0.692666363010518	0.300952580832538	0.796625396094884	0.912293532880883	0.805718557640703	0.446445618158204	0.383431736594847	0.687367897673388	0.794183649534638	0.445938362024606	0.863618478709718	0.851476605446969	0.820762679941303	0.673766137518699	0.894767645103461	0.675003513017251	0.52321087987072	0.929239939902383	0.902270192931944	0.512631813508458	0.890081586212756	0.71419675726901	0.130466510376088	0.847153106237672	0.845957454005	0.949541247123144	0.571506162180906	0.910937812477914	0.839672417385436	0.464183856122458	0.835773331930952	0.901840160969737	0.641942945023045	0.808687759310113	0.87898142784193	0.776057832037969	0.762128761315343	0.569305791230264	0.812638919874826	0.828447777215724	0.935261055858488	0.874702138840543	0.771829030178799	0.870151166974866	0.798347854740694	0.924051592118243	0.515106279047764	0.446368820644376	0.836721184073315	0.69642595525498	0.820948837513603	0.63738590345101	1	0.846739842106473	0.722790479502247	0.598790372539835	0.893136664054675	0.76953620647456	0.287402620077935	0.875512264558524	0.849615600311789	0.821947401232426	0.670358632910333	0.437364086992668	0.708181056100634	0.646655658379137	0.774371897220128	0.670303665914867	0.577628374783505	0.899849385306972	0.850945588307655	0.82439634738256	0.460107554101069	0.433128947559758	0.91920122232414	0.859452020183842	0.848249336496035	0.798308499861917	0.909489529113491	0.668641751019564	0.906751636892593	0.712924352975073	0.934398637863461	0.183401359872025	0.885845772843394	0.852841537836958	0.867276859499456	0.933087675422512	0.802941041095728	0.820834357351793	0.395015006164339	0.666431765094064	0.73846131094801	0.845522902409565	0.794247824501307	0.899613605857115	0.881044738349261	0.818930686494114	0.78394511350958	0.896524469798215	0.775736379560183	0.901470631636839	0.770411366460944	0.805595553208385	0.90234343865672	0.61615374109731	0.656543580860873	0.839636392410459	0.921549188198182	0.666898960502563	0.833641645104147	0.767816909359216	0.738411838109754	0.865903264124333	0.699477138933811	0.847919170009811	0.871414687082091	0.680286115077488	0.74062657881076	0.826958474434171	0.941268593222084	0.718079782032212	0.0851052610107645	0.67954949694991
DCBLD2	0.724718248424997	0.516648931104313	0.8812455205716	0.728403905762214	0.541287726843049	0.8959661184204	0.857055108370699	0.783508008089797	0.687637863530666	0.785118543799785	0.85365933725007	0.637716433940907	0.33245830041307	0.831235835214211	0.928201055998268	0.496291882986712	0.857947921443449	0.737758253167933	0.54053807724857	0.190062100250622	0.728921627129949	0.784870833220544	0.815587865432756	0.311205122786359	0.268825118216079	0.532085642969943	0.751237240814472	0.386293781828659	0.726623204372032	0.745904121462599	0.910962354726342	0.653880147352176	0.882236856368789	0.522034413393777	0.343762974874825	0.924829399769641	0.775576978017001	0.361243168042604	0.874588145257345	0.477924921951539	0.0598870543164346	0.82280834954095	0.633282592735814	0.877689112044015	0.442425187009843	0.933459034978306	0.657413937960048	0.377548977317899	0.87143968424833	0.878270792905957	0.50619030481823	0.6921182802064	0.911538094644705	0.778561996386591	0.821405799203778	0.474708676716811	0.828179067127473	0.761983882916967	0.84398085622703	0.764261056558193	0.62415206635224	0.75167137709963	0.643609189302422	0.850603830934672	0.391656922360259	0.315432934655766	0.833507833481327	0.607246756821708	0.881341447643846	0.628194642128938	0.846739842106473	1	0.531487658912661	0.444167180263696	0.890751370385213	0.652014714286396	0.181722564344522	0.748132474931149	0.768103937074885	0.84686924312075	0.479278567288767	0.364722148335558	0.58380023292394	0.516119946196418	0.759134340057632	0.635167790652821	0.433365158004779	0.786157157053538	0.783070625716402	0.963846476129842	0.35826668258304	0.311613610098753	0.904020337129355	0.771988412487735	0.874244004743954	0.844504818996594	0.905281415896004	0.825494520751797	0.859980259844635	0.579879271976998	0.849689736474243	0.155237967255999	0.922094955792396	0.75421226144177	0.774824075368733	0.825287143866006	0.800386372403322	0.735572929196265	0.384697318623018	0.568869837999355	0.586202967676064	0.852332027518698	0.643374793757011	0.789468536953625	0.829693946241707	0.85305083273636	0.792252837825799	0.871229225606445	0.635719389272874	0.862388919507772	0.651073471961662	0.744261918666289	0.824476929379041	0.572345380678832	0.751399043734232	0.857558912872195	0.841664844171249	0.694711216184358	0.789685422444043	0.672855575708369	0.885152274225074	0.814897900840044	0.726193247106759	0.845941025377476	0.826315326482919	0.541289268445003	0.781091796951989	0.843108278402403	0.909674068493826	0.686529850388552	0.103385861251422	0.682731378628142
