""	THY1	EGFR	LRP4	ITGB8	CHRNA4	LRP8	LRP6	LDLR	C1QBP	LRP1	GPR37L1	SDC3	KLRC2	CD47	ITGAV	NRCAM	VLDLR	IL1RAPL1	CADM1	CD46	CANX	PTPRK	NOTCH1	IGF1R	SCARB1	TFRC	CD81	FZD3	TSPAN5	KCNJ10	ITGB1	INSR	APLP2	PDGFRA	TSHR	CD99L2	TYRO3	ABCA1	RAMP1	TNFRSF21	VANGL2	ANTXR1	PTPRS	RYK	F2R	CELSR2	SORT1	KCND2	PILRB	CALCRL	SORL1	NOTCH4	SEMA4C	ATP5F1B	SMAP1	RAMP2	LPP	IGF2R	ADCYAP1R1	CD82	CELSR3	FGFR1	RACK1	MCFD2	LIFR	PODXL	ERBB4	TSPAN15	GPC1	RTN4R	ITGA6	LINGO1	TRPC3	NOTCH2	CD63	PLXNB1	NCSTN	PLXNB2	AMFR	CD9	SIRPA	SLC16A7	PTPRA	STX4	CHL1	APLP1	SLC16A1	LAMP1	JMJD6	NRP2	RPSA	TSPAN14	GFRA1	NCAM2	ROBO1	PTPRZ1	CD74
FZD3	0.825702357728741	0.850678140457475	0.945139230648944	0.972966081036512	0.84768396560741	0.956503940575262	0.954967923429451	0.860440478443763	0.849985996744186	0.937013165919996	0.842167714778136	0.932490766196206	0.899760956192163	0.973973137837655	0.971730395044497	0.977937582090299	0.858966771104995	0.953934573147118	0.928157811304478	0.969967887725787	0.968444358086441	0.95077193122519	0.931658442135307	0.968501232776934	0.827854266284923	0.924966235504174	0.909460810624207	1	0.951864817769727	0.946160252876128	0.952323781707859	0.943971374867257	0.975095294129543	0.932402241633209	0.719244943601823	0.917249903155101	0.902597324248113	0.716546147283444	0.773067084433907	0.83695115876759	0.952494295098417	0.952983722418199	0.946812910429571	0.956472339102715	0.949765328727086	0.922241229241154	0.814056600582359	0.88310479380686	0.917665092730409	0.870380480254501	0.360763274263257	0.739123389375177	0.88962979557865	0.849769505116518	0.926060241710554	0.848423999944275	0.917287158071345	0.929753454036504	0.863480700797399	0.893948562781445	0.922805091148567	0.944946506874025	0.866679706048458	0.948698599223358	0.849329800245258	0.884070521500245	0.94760836128219	0.858610333089957	0.869880378168782	0.829028750084927	0.922780945662155	0.914810615020548	0.926244849222295	0.896309288416236	0.897987293558848	0.895485424513251	0.925994813915709	0.901712717568415	0.938063419874156	0.81946278588799	0.880905130539696	0.936727648901767	0.978016613247309	0.865300347795516	0.95194682410992	0.839837343357384	0.913669369157929	0.899707714982534	0.919538746422721	0.846588176299178	0.869159844769974	0.8743277189701	0.955815151365146	0.959222187717933	0.962829064031108	0.968121005156029	0.169390925278809
TSPAN5	0.851847088420769	0.840461597225148	0.933713635628091	0.941131568887506	0.886853790784397	0.927706814237207	0.911995479855413	0.857612329720056	0.88459360923241	0.942794329422374	0.861374428499855	0.942552644440146	0.907804196423063	0.955513615798213	0.938952171161168	0.944362746803123	0.870951738259103	0.917263500097052	0.930947497152503	0.930941662924259	0.958643609861021	0.935507947428736	0.923127001710454	0.949049290805582	0.833212395135945	0.882837060706991	0.94508109328031	0.951864817769727	1	0.937706296679886	0.929703998683788	0.928558732785166	0.951501504059449	0.903711710731794	0.713590377676353	0.927218109154516	0.921078237367012	0.684002048169814	0.839869969802962	0.85577676120079	0.93464532060919	0.915982498425724	0.896340170046737	0.940599314406498	0.924410558479959	0.900703024863489	0.785329452014581	0.867946055531839	0.909642717958828	0.833668710675323	0.326458028401847	0.748074467936974	0.884442546805614	0.890652640033117	0.944229187837404	0.876831550210591	0.879431200490213	0.914331490441903	0.896725774511994	0.905476348382042	0.924650911240784	0.926405996239614	0.90085604767167	0.94295039835914	0.824874796973909	0.888678602985668	0.90104382981362	0.880366401601292	0.8855508071022	0.854218955985365	0.886725898432415	0.924743037140218	0.898054976705602	0.870704926732811	0.926515928510421	0.905420030629334	0.943750127810793	0.907836574658469	0.92286436385371	0.8580206070883	0.883966128759124	0.901287391166765	0.963555232793202	0.890598598435651	0.925432053793945	0.868246882091464	0.908058667642921	0.924487133156376	0.909109235065301	0.816245614573114	0.90610745277042	0.862568221749855	0.942967421569226	0.937631572842903	0.941581546099733	0.930576079467324	0.147642037731253
KCNJ10	0.931267333832905	0.728024637264051	0.920446214626693	0.937372238255652	0.93283384552993	0.943193072294155	0.964946333712111	0.939060480728228	0.935205525523885	0.973638990197479	0.939178076906513	0.951703281926802	0.91623224604035	0.9501704615026	0.939721998375198	0.966371911051743	0.915445225192044	0.930728292397584	0.98370261128408	0.939588729171847	0.982187291652721	0.964008305440145	0.979353706944351	0.962154271127269	0.931152150622081	0.896188561191118	0.95558649756968	0.946160252876128	0.937706296679886	1	0.9670645238041	0.951168427385225	0.974463499537213	0.889396828266062	0.672504750102433	0.943109148806614	0.944584042738824	0.580906935067443	0.762535778606342	0.945222679748851	0.938499518870809	0.916381511721752	0.89785628602505	0.965353547878146	0.960444187586909	0.939903699613009	0.75562977119872	0.833205805215799	0.904328139738282	0.840838797789873	0.233392396247559	0.73993700176017	0.919226557752124	0.93307105094817	0.962160197094716	0.915086079653597	0.843306599793849	0.943777613822785	0.829829674178235	0.858848861376555	0.960358494533527	0.941779877883826	0.931320288361935	0.955788971890918	0.736675550733211	0.904853344114878	0.90727475899927	0.914415432696451	0.948776488908602	0.925842644884326	0.91386017975973	0.935550190335336	0.929139658118752	0.850935400315531	0.9614418227019	0.962621365599366	0.928145040170925	0.922230516284396	0.95979776828715	0.841973461082957	0.87089539346135	0.897321781568178	0.966331793410412	0.919844353209636	0.948835323848511	0.930111758849681	0.959789019625443	0.964289456673002	0.927507771302844	0.766828827047408	0.945879730928586	0.857116785444942	0.957386805509015	0.89542866917719	0.985533491650742	0.971443794831186	0.139324525939565
ITGB1	0.907651340111151	0.721116041031785	0.894654631000116	0.927118222929495	0.895958754603401	0.948944838443446	0.958202449271817	0.914448283897414	0.913649728932053	0.938837099350364	0.899987971885154	0.927615991774746	0.882839688498242	0.955015799740794	0.9513315767962	0.962570887651693	0.905820776084488	0.927742741059978	0.967353191537499	0.951761004711831	0.973420885918428	0.956640258892724	0.954472578331942	0.947521624621093	0.920211882037285	0.907761266421496	0.938191094461243	0.952323781707859	0.929703998683788	0.9670645238041	1	0.945270986595718	0.976451820626619	0.857762526667496	0.64875811379547	0.918959751290091	0.916849634181052	0.634337180404947	0.707114608067511	0.913042505714907	0.926214199082393	0.913487752846753	0.909922052381221	0.956881366416704	0.964766914140698	0.939868775746585	0.7765279611289	0.804691823935562	0.899047548135456	0.808746939703336	0.316916860087752	0.759141415628408	0.918161616926482	0.907893776797476	0.941668659838223	0.889838891962195	0.863547776692604	0.943890813649694	0.802112118336997	0.837817392471392	0.943221154337865	0.909026674841157	0.911749594084292	0.947058520690593	0.726777866055614	0.885768235141108	0.918522139510725	0.903675547336647	0.918715990102839	0.901300673090752	0.90174684491994	0.901233254957178	0.916922829962589	0.824045116184191	0.942337956667147	0.938622247472235	0.917783054657168	0.904438624502698	0.942623335540506	0.819528343193198	0.874112109646238	0.892718443612032	0.962934838171572	0.893004867083746	0.937943923848276	0.924832971092795	0.957889152714079	0.949343341329589	0.910713878301568	0.799033330867319	0.916833850784552	0.88343392163138	0.943272137764903	0.888447298229512	0.970417225074997	0.961018506945386	0.218995998394084
INSR	0.860603576508246	0.783399395861141	0.92570749119504	0.939999141732997	0.891945164725762	0.939215713787247	0.941989361500619	0.890058951349479	0.873022351294777	0.944211316434189	0.874191389693354	0.932198586430284	0.876573583864439	0.946093611052336	0.93240657156407	0.947653480445185	0.87784572389784	0.919652243413106	0.944262227884045	0.939399885583525	0.957927691694281	0.943520263174116	0.941314937327772	0.964356488703095	0.883063236971062	0.906031960923799	0.916864780099296	0.943971374867257	0.928558732785166	0.951168427385225	0.945270986595718	1	0.956209116557072	0.882382449129698	0.710864298240995	0.915096366145004	0.916668404469006	0.683587687997325	0.748328864256946	0.880385483183512	0.940357791338757	0.90762004200886	0.898784793248379	0.954787620370236	0.937069261940426	0.921846611424593	0.793364958087255	0.844498355446194	0.9333474127319	0.838650972710759	0.33916756111996	0.750474299281541	0.887306681109056	0.874841248930625	0.928639624758933	0.852186825831044	0.891652892643097	0.93881259560531	0.841384831596328	0.868167357167694	0.940947304004172	0.930929248226823	0.878113907318127	0.938344577848155	0.787898957603534	0.915828711016358	0.90353185730602	0.872158096145791	0.892534440825036	0.874942845001371	0.900763889699512	0.902430234992532	0.908033260347435	0.859615302673434	0.911641783911605	0.927775557745529	0.918631822754632	0.906675349208445	0.941536609557011	0.822717680148943	0.865654536063381	0.899618451286734	0.954270977838332	0.875291047183795	0.938273960289261	0.868411263293358	0.939437434343643	0.919127459768666	0.923202170126876	0.816346229624515	0.891022262777324	0.890854090432566	0.940959196473352	0.910296656387821	0.955949088553392	0.942122249331694	0.192898627577086
APLP2	0.887861955620852	0.794196887029678	0.944440999857415	0.967272708541525	0.894577668607943	0.963912666264877	0.977273921568246	0.916480121812604	0.896565114792743	0.960642631953591	0.894385998539061	0.953244681237137	0.912784202624436	0.974369662285816	0.970982381643599	0.98183626291522	0.896388593992214	0.951970113120286	0.96769941270411	0.974765054934466	0.991038824644933	0.972783284256593	0.962308317314063	0.972765432070423	0.893237642158629	0.926079473920327	0.948074186205976	0.975095294129543	0.951501504059449	0.974463499537213	0.976451820626619	0.956209116557072	1	0.914836852817625	0.718992961411525	0.925441716399777	0.929574337159343	0.671409786422435	0.780905509276475	0.897056910121282	0.956227484312666	0.946995210535938	0.935176788511514	0.970511250046577	0.970229435536094	0.946450004690215	0.794550129913825	0.864783740796433	0.922268468836308	0.858623771100806	0.332989720355836	0.753414344262978	0.922797743773815	0.896394501337097	0.95466184628403	0.887426690048186	0.901680487109421	0.952189475590672	0.858001891135056	0.884131410014236	0.945072079874209	0.944346367768663	0.908089829029828	0.967345598627027	0.799294282271559	0.89064681468324	0.941343971865573	0.908086033932377	0.919831065870107	0.894318092061532	0.921242787813398	0.932295422522967	0.936577137778639	0.872748536581612	0.942960920616676	0.932218983497861	0.931623952587789	0.922354061328031	0.949874607869953	0.853277749550094	0.9009555552075	0.93475645056148	0.98686086727458	0.905041415337662	0.966677193696499	0.898555016797976	0.94943100395852	0.948799198030002	0.935282229991746	0.819781046012545	0.914329989946344	0.879062215424705	0.969687036782073	0.939809257380957	0.981721146871064	0.983324372926686	0.186645484124117
PDGFRA	0.769540904427159	0.863390705707745	0.929899357688939	0.958476285527303	0.795775776066147	0.886862616359638	0.909343821234282	0.807275200372452	0.789312546642255	0.914380811906598	0.782552791620134	0.909459164857726	0.935448302119998	0.927856806803031	0.927942295872862	0.928468084404724	0.760237692168476	0.917346650840191	0.864922276353741	0.914435463477404	0.917414539828882	0.890620278702925	0.888876794003029	0.912990901424027	0.729224146244641	0.887329848281195	0.86439651457489	0.932402241633209	0.903711710731794	0.889396828266062	0.857762526667496	0.882382449129698	0.914836852817625	1	0.702817734237441	0.871860095215444	0.883762589525243	0.665168531197957	0.838729869837491	0.78090894478604	0.912297891733682	0.915732427386163	0.883777865212939	0.904700077108217	0.883049561227822	0.86023398764986	0.74660238813679	0.906771026143216	0.852283646301441	0.903509023637669	0.30107054920387	0.697694237299319	0.833335950115934	0.797135199510749	0.900353581308605	0.829221525790141	0.866880708099183	0.868193544612926	0.863099113218534	0.900210856522726	0.867891004618497	0.949229598435098	0.823933275767133	0.904751322137498	0.8711939125206	0.829749400343032	0.879151420442603	0.787267338812067	0.826591697192722	0.750696571084818	0.871641075067728	0.911515324375231	0.873610496184271	0.910952356315327	0.855460130318681	0.81329288277413	0.87655080588258	0.875709934330559	0.873580964573856	0.794127722835136	0.824170427190747	0.90980055916482	0.932436336358413	0.846483254416117	0.943360023992064	0.733896521202831	0.844605463551608	0.845150424665809	0.892840909343225	0.794191688301802	0.831731431441084	0.791134061433185	0.933853954188752	0.935526228078814	0.919265214206362	0.945193046238344	0.131364428389263
TSHR	0.526579222954823	0.781441382161994	0.786909427073993	0.748450012622702	0.616873205211562	0.703292939009727	0.709282714184404	0.650297799677763	0.537512209405024	0.711565136070572	0.595545698868293	0.731679713010213	0.637899714573593	0.707171383079523	0.689726612245682	0.69376981018364	0.631913660359417	0.688058257308621	0.635337897678681	0.739169066831095	0.708548729362612	0.680510614421966	0.630588111627706	0.722422468130773	0.562605228641004	0.68322405129291	0.672765095740007	0.719244943601823	0.713590377676353	0.672504750102433	0.64875811379547	0.710864298240995	0.718992961411525	0.702817734237441	1	0.65564039019506	0.677736792310587	0.65494250183842	0.758504605822015	0.528449313769859	0.735883916704468	0.700661917280671	0.682545146379597	0.690248488735263	0.659970788880765	0.646708328824629	0.661054529441741	0.818945371312055	0.704020168746541	0.73291530371319	0.456612824771792	0.54608438444427	0.634751585961944	0.552917135675024	0.646254265967216	0.532402427879935	0.761211295888816	0.639184720108976	0.809485289501935	0.739963480588386	0.628132584320329	0.728742121788879	0.561937435119464	0.703936686560987	0.804498262544305	0.6486480151918	0.693084131399676	0.660451388418764	0.597322704799445	0.606036785405719	0.702329020184993	0.661626544201348	0.686949097963562	0.717882874769725	0.625055627554604	0.613295811871375	0.663741337427347	0.645796982994949	0.68801909707757	0.740374313749233	0.698305690335008	0.749444021648268	0.724838001271148	0.614830308089945	0.697310571347848	0.550596792202197	0.632377373093046	0.639727087152254	0.707678327718555	0.66703597373992	0.581180071396021	0.658178443387185	0.692474845252737	0.77898295506633	0.661594670315986	0.676696875034555	0.137526457496161
CD99L2	0.880026405111883	0.752206399092688	0.887712831187285	0.904500791448665	0.897790877444898	0.913576418392092	0.903598227238455	0.874639778482282	0.90773301394036	0.937254157405491	0.889677947628123	0.915420338568737	0.908504612679114	0.919570597007496	0.910045490321021	0.928053903323203	0.879999651476174	0.892063258111014	0.943018501886642	0.888655104137922	0.940290841534472	0.923429244531063	0.925208712707523	0.931354406595286	0.873143315155042	0.872522802303181	0.929886954326608	0.917249903155101	0.927218109154516	0.943109148806614	0.918959751290091	0.915096366145004	0.925441716399777	0.871860095215444	0.65564039019506	1	0.926016142077923	0.610487396834346	0.775115059005848	0.887413277229563	0.910622201290801	0.885434370095988	0.868992413614241	0.923262380415247	0.920826220631585	0.901685641573457	0.747351062381348	0.808426941810695	0.889063839791394	0.802576139996702	0.251250859338526	0.725988099569782	0.879470049178993	0.90931628076227	0.934251662747951	0.890357133922035	0.821708546822988	0.903252611179581	0.828430935784723	0.853320707341195	0.926418620673006	0.908968907923533	0.907699426906528	0.931249926242825	0.746604846283866	0.890937915731847	0.857847771662774	0.862891250258085	0.89247923212091	0.876300649800532	0.881061609165423	0.911937593670699	0.887321528280902	0.839969908155695	0.922595108577931	0.914407152412304	0.919173526650767	0.887111640403637	0.914349815777818	0.817892194178233	0.84155075895012	0.863955574061094	0.935697065083062	0.902028577650025	0.908886941877832	0.882864606926459	0.915641782160831	0.923751016969076	0.896542842419356	0.761527216725425	0.918904342575251	0.838941049615581	0.916543816448862	0.886230902991356	0.939053297486779	0.923101863316624	0.141181218991852
TYRO3	0.912966179035922	0.726817189042895	0.905811204254342	0.900843938193005	0.928155764821523	0.902756506924075	0.91296039834971	0.907079776899788	0.917755102552538	0.955535725578555	0.918198279065249	0.94574398028885	0.920418962753525	0.918497323374556	0.90769256884571	0.919231492145579	0.873354470558855	0.87862697599947	0.949238917466715	0.889534733109448	0.945940924650124	0.916697215485154	0.938197620054338	0.913018928861382	0.879499203418574	0.856561978381326	0.949151245405204	0.902597324248113	0.921078237367012	0.944584042738824	0.916849634181052	0.916668404469006	0.929574337159343	0.883762589525243	0.677736792310587	0.926016142077923	1	0.551828763961223	0.823866885608783	0.917366334981701	0.908568889332457	0.884466419566023	0.844155058116364	0.92514249412829	0.918488472271867	0.895084433956333	0.712104520143385	0.826661471172858	0.876743856490715	0.81574894133462	0.223781811183184	0.740320299897168	0.900227183459332	0.924746134635254	0.948981094456133	0.896993667616845	0.801494437621582	0.888096217320878	0.846602757405967	0.877209715685372	0.921161268398183	0.915783476981208	0.920391638448546	0.926979038501646	0.731071731858747	0.854645678040678	0.861775126479531	0.899853728485895	0.931920966364451	0.907140662232241	0.879001129447958	0.934431101430214	0.895853539140501	0.853029907567388	0.943815882803738	0.927000858155616	0.915643342848337	0.902774079583453	0.917159096080615	0.841368542316383	0.857617809458055	0.855905487863901	0.935940252000959	0.927073674767259	0.914707197682797	0.897760930807996	0.92209027531608	0.943180334903083	0.893814909175985	0.728917831448844	0.93727427966973	0.818294866417146	0.929148039924307	0.869117983643142	0.943021486782659	0.92802248620245	0.12689420813097
ABCA1	0.374140645947866	0.831155579559358	0.713948108559519	0.731617675137271	0.462581598839325	0.690696922002659	0.617017375755082	0.473204202837172	0.433064673876112	0.600247775437325	0.405462815937204	0.619963206039812	0.537676917487805	0.695078627240995	0.692645792166027	0.668348428123332	0.507566619735489	0.667853273239446	0.553277373911789	0.719601826049929	0.640289025118406	0.645528492563621	0.560951545119956	0.694200096735886	0.420231789760863	0.727476338582914	0.583195671577634	0.716546147283444	0.684002048169814	0.580906935067443	0.634337180404947	0.683587687997325	0.671409786422435	0.665168531197957	0.65494250183842	0.610487396834346	0.551828763961223	1	0.548719989523295	0.393468860417972	0.679020527104155	0.6964612358795	0.721104756270989	0.637307840192765	0.625365383486592	0.627032939142944	0.786338817489926	0.695692109536629	0.681671013619417	0.60417296670513	0.745498553626149	0.528613069085476	0.571598665293988	0.440689905546758	0.57764912558486	0.419390259664839	0.829197617078755	0.648668878733667	0.731294687647943	0.65098484916588	0.573101040718989	0.642062020043351	0.483810250274226	0.644309712460695	0.81337944542727	0.604889337440497	0.695905489331537	0.50988228642843	0.455953993595488	0.423737312024443	0.632617935128801	0.585069051166371	0.587618449537102	0.695351933403154	0.529115670260363	0.516898572311301	0.661239272648711	0.612671831837601	0.613300102769482	0.647337198500723	0.691035031068344	0.717060104038925	0.682132742987908	0.533876104795079	0.664024701089671	0.451025191336768	0.581637978447672	0.545899144013172	0.658374399432625	0.852037224746361	0.466497574840903	0.767099971670422	0.640565821831271	0.775722618385999	0.597151611066858	0.620414193697652	0.501505463208359
RAMP1	0.713686074534796	0.809058859801005	0.837343158331613	0.799487678408052	0.760769977310861	0.742086946023137	0.739126685640505	0.701375352302752	0.7515195499297	0.832699533072352	0.727455339285643	0.85160425425897	0.858214961051937	0.797283017996115	0.772506963106362	0.774103536854087	0.685182716639187	0.749735416410842	0.751028361036615	0.741688269066223	0.802413022205996	0.750956025156696	0.750775788151311	0.766250608907899	0.624321971346982	0.732985378052166	0.853093453421241	0.773067084433907	0.839869969802962	0.762535778606342	0.707114608067511	0.748328864256946	0.780905509276475	0.838729869837491	0.758504605822015	0.775115059005848	0.823866885608783	0.548719989523295	1	0.677356862932469	0.811805591685321	0.772684629585505	0.705313966703788	0.770920504437044	0.745201519358084	0.718170988626852	0.616024312785353	0.856629031501227	0.749861193572316	0.819304428745299	0.271413847860423	0.670984747694859	0.749324903166628	0.77420637947874	0.816821930759588	0.781505337071603	0.722925752655266	0.692763960522941	0.873926723794118	0.878404680608624	0.742731142967957	0.821529610902039	0.793731499943599	0.805762896333646	0.805917442928857	0.710344993991675	0.718922608949369	0.758874205271085	0.776833588820379	0.713704807339099	0.715731054456284	0.855290389754455	0.744946956885197	0.798568478779969	0.816825233347804	0.708673984738558	0.809085172013372	0.788006192572412	0.74846877013425	0.826916732766496	0.810202963054537	0.770644983864648	0.815874016873937	0.821996782458521	0.781893775873774	0.671137292006202	0.704423496519859	0.783234058886511	0.803945451909339	0.662764543862022	0.794722155278788	0.68202894799098	0.807091420419556	0.832217926270618	0.762253687249626	0.770586962373697	0.0843081593598422
TNFRSF21	0.978802619427393	0.529019226047173	0.812439585134418	0.820460706761435	0.950133474257986	0.856515529516906	0.893808525857035	0.937183140203153	0.962054944253617	0.92592852663805	0.963391598344362	0.895365035208124	0.862046243804309	0.863492512391233	0.845115181178045	0.88135854957093	0.886403708251884	0.822482962989582	0.962353198001262	0.829615890983143	0.920519217359861	0.893438087883093	0.944685063432306	0.866583686690553	0.949969593095469	0.80970043071094	0.926481202062218	0.83695115876759	0.85577676120079	0.945222679748851	0.913042505714907	0.880385483183512	0.897056910121282	0.78090894478604	0.528449313769859	0.887413277229563	0.917366334981701	0.393468860417972	0.677356862932469	1	0.851271946274599	0.811119908486944	0.774406531311327	0.905926934383251	0.90608744522959	0.880475459559475	0.606493387405925	0.688441250845199	0.829327148660902	0.714658720435167	0.0701489041032739	0.708385117440575	0.871892724894376	0.958997365744985	0.93521957947442	0.920684400353195	0.695921886447797	0.886277973799951	0.720644378695096	0.769468010507655	0.923786586674745	0.856802114106708	0.942862821406158	0.88100300390058	0.537951685477643	0.847067607189603	0.795986112075812	0.897417593411319	0.961204081978005	0.949693289811352	0.829508561307237	0.893795412581543	0.856246868428816	0.734158791484635	0.950771216354603	0.95491923236995	0.876972695314293	0.884122002411826	0.896477558081615	0.743163493735067	0.779011565179453	0.765964007388493	0.882745499975189	0.90812192350695	0.870777495917799	0.945698923629835	0.93371561160321	0.948029233192603	0.859626093886453	0.617164636199236	0.961028965472084	0.768763426384856	0.894868424391768	0.753124233140733	0.932731101830309	0.899784549046395	0.0898479470307264
VANGL2	0.845703240077593	0.823154738489248	0.946727239895934	0.954049463773648	0.878950926963679	0.933314202700066	0.941847961385303	0.871936229880789	0.868267047734313	0.947225742513756	0.86029469046037	0.945209553180247	0.898970526144954	0.944870500603803	0.945150400776769	0.96022176618891	0.857380152476077	0.917595805835401	0.9262002448033	0.939888989455084	0.959993736155445	0.933878063532348	0.940218654620483	0.949903731944633	0.833486529369113	0.919629148473656	0.925585197718475	0.952494295098417	0.93464532060919	0.938499518870809	0.926214199082393	0.940357791338757	0.956227484312666	0.912297891733682	0.735883916704468	0.910622201290801	0.908568889332457	0.679020527104155	0.811805591685321	0.851271946274599	1	0.949776095150209	0.922443599359343	0.950385724297487	0.9355050689413	0.921284105944133	0.787545140021925	0.894279504722397	0.910664766164157	0.876544649940682	0.335716507669296	0.726689887362531	0.894325375752964	0.873120593074363	0.933574837910752	0.867401794728269	0.894040951737025	0.908856396267596	0.86022037441232	0.899870803767074	0.925938177526312	0.938741397053627	0.884386742668423	0.940362545570418	0.833238298462575	0.874478469628795	0.922369899622798	0.852666851538199	0.893006954623134	0.860452329321952	0.891385783017877	0.930802174585073	0.915009567481416	0.888620824058184	0.912276595352094	0.902417220997453	0.920423942038866	0.914151589300935	0.934123393383333	0.831134241024395	0.887032283528597	0.905746323196564	0.960049302792894	0.894124748536023	0.9430261995231	0.849136638661058	0.911691920188487	0.905683209921949	0.929494798932045	0.81703796690176	0.88955883137642	0.866132982367353	0.941956080936967	0.936501421231963	0.946974039207545	0.94929050113975	0.163117242287289
ANTXR1	0.799732539587383	0.825408778541954	0.927733413480636	0.946962371909429	0.816019654084272	0.919892271270898	0.928475969273078	0.832663760758588	0.828092410208339	0.918206703361516	0.811569759507253	0.905800525419575	0.880331345349392	0.945276811885859	0.947524917144137	0.956745374989521	0.817629385722909	0.91979438220392	0.890874191885256	0.944978926489026	0.942650399767325	0.929718434141962	0.926183430019923	0.927480430032345	0.786659291859043	0.892506273230111	0.890025942727316	0.952983722418199	0.915982498425724	0.916381511721752	0.913487752846753	0.90762004200886	0.946995210535938	0.915732427386163	0.700661917280671	0.885434370095988	0.884466419566023	0.6964612358795	0.772684629585505	0.811119908486944	0.949776095150209	1	0.953150856833097	0.924518408022654	0.929782730659534	0.890051012980002	0.811828298827763	0.872988376382669	0.881193893744963	0.862907097245633	0.356979813030631	0.681813164775008	0.886695537847856	0.827136857089264	0.906239715834259	0.83144528210087	0.890085224311605	0.903281699495222	0.851146428777896	0.864863798839063	0.90014884364598	0.920769189416416	0.85024720911149	0.915274967812039	0.840532936349772	0.817299039401001	0.940184114390896	0.828204241416224	0.85396750731463	0.804009902988813	0.899513344589941	0.91016777533648	0.900313613527133	0.893462314121654	0.874477938935787	0.867769477720704	0.893473074023772	0.890484640346095	0.910347771899502	0.786968924888102	0.877232386225076	0.900475347145739	0.952018773512419	0.843463250248204	0.931433915228593	0.803167604938852	0.886152250350353	0.873624587572845	0.897075653946096	0.824958716748153	0.850563622798604	0.849163911730273	0.927864334429336	0.93886179573688	0.933703385063757	0.945963638681191	0.17932768124822
PTPRS	0.760536045625244	0.827240243266173	0.905947218115473	0.940382361656783	0.77911340850327	0.928625955615156	0.919564545731088	0.816451226974232	0.784883086867558	0.879007451421607	0.77295917374371	0.879451768725819	0.842013073823964	0.932254302509963	0.93221401245561	0.941525360832527	0.816456759540376	0.906012264944953	0.875643719128973	0.946684656963318	0.924248733997416	0.921248347438558	0.894716134619337	0.92807666167409	0.777584975806047	0.881859847941393	0.849160505805574	0.946812910429571	0.896340170046737	0.89785628602505	0.909922052381221	0.898784793248379	0.935176788511514	0.883777865212939	0.682545146379597	0.868992413614241	0.844155058116364	0.721104756270989	0.705313966703788	0.774406531311327	0.922443599359343	0.953150856833097	1	0.909522666909618	0.919620271921803	0.882664495615011	0.821303417092637	0.842179205942949	0.874373405086988	0.822182679501255	0.388903690432114	0.666992553341831	0.848158707329979	0.780460049212335	0.86992809293214	0.787939997222525	0.889372267721921	0.906715306319964	0.8157807880673	0.836192047206666	0.882204117504199	0.887755474093848	0.800880637020617	0.903069907770614	0.828156043754979	0.833974783824874	0.934874218941693	0.799960647480558	0.813691267047159	0.782413950135626	0.888865351712636	0.862163402946725	0.893728392607559	0.86322840544368	0.836236981303753	0.844505422248495	0.859516328534966	0.841623932817338	0.896600668302092	0.774234472844425	0.842908324131971	0.908886550829706	0.934553011585405	0.799651967093847	0.924757268411348	0.788746696782414	0.874166263289846	0.84504823489865	0.857713085337588	0.831054005744832	0.80356860589086	0.846433016447171	0.908996889943171	0.926772370667736	0.913112958349082	0.928451739057928	0.183149898457232
RYK	0.891991817398832	0.773920080214039	0.929102201518603	0.948818498658199	0.912870506104354	0.942662121214116	0.966577530449416	0.91660924198252	0.901487347054808	0.964329883813572	0.898920170403278	0.944555209633098	0.901545286400386	0.959470145324225	0.949166950139509	0.969647686345731	0.885541260686099	0.931592656997742	0.961276050436131	0.948918763705595	0.972930042920346	0.952833984027979	0.958474310151191	0.965802004610502	0.894823169170459	0.919136365690984	0.936024792900083	0.956472339102715	0.940599314406498	0.965353547878146	0.956881366416704	0.954787620370236	0.970511250046577	0.904700077108217	0.690248488735263	0.923262380415247	0.92514249412829	0.637307840192765	0.770920504437044	0.905926934383251	0.950385724297487	0.924518408022654	0.909522666909618	1	0.955233350264766	0.919742272198991	0.766592881455119	0.849566312210356	0.918925752805499	0.851386976545646	0.296628208888747	0.735241282026396	0.914711996502019	0.902153367237893	0.952948863357735	0.89212611471828	0.884019626408085	0.930183181305466	0.831796342423094	0.875062878959835	0.954855175366653	0.949286842029317	0.906405043535323	0.948153419639673	0.773813774049317	0.902864411537721	0.922388407244422	0.881363712723898	0.918209839120527	0.895160719467649	0.914982331235092	0.92574841460529	0.927058266736431	0.868705823319161	0.934521421261487	0.938540495574215	0.919605739950168	0.918487984327534	0.956806532996237	0.813283516774189	0.869391743700552	0.916820454423112	0.971693817354407	0.894033659978446	0.954751731405974	0.88288238073082	0.946864117480611	0.932525902592467	0.929743254957511	0.793873585293153	0.917545123133181	0.870279869346629	0.961685428226096	0.914313601304899	0.972812518280105	0.964492091409982	0.172769420560014
