""	CXCR3	CD2	KLRD1	CD3D	CD3G	KLRC1	CD247	CD8A	CD8B	CXCR4	KLRB1	CCR5	KLRC2	CCR1	ITGAL	F2R	ITGB1	ITGA4	TNFRSF1B	CD226	ADGRE5	VSIR	PILRB	TFRC	ITGB2	KLRF1	TNFRSF1A	S1PR4	TRADD	CD53	SIRPG	CD47	FAS	RACK1	TNFRSF14	LAG3	SMAP1	CD69	ADRB2	IGF2R	CD44	CD4	PTGDR	NCR3	RIPK1	ERAP1	SLC16A7	NOTCH2	PTPRC	TSPAN14	CD81	ADCY7	PTPRA	CANX	CD9	LPP	CLEC2D	PTGER4	PTGER2	TSPAN5	CD74	STX4	SORL1	HAVCR2	EGFR	RPSA	MCFD2	APLP2	CD63	LAMP1	LRP10	C1QBP	PTPRZ1
ERAP1	0.737413927697583	0.852102720902283	0.505932150322645	0.715907839355591	0.784305639578323	0.43158290876923	0.536317902407965	0.82059146044725	0.831586664158233	0.780455223802188	0.682723648898603	0.562326522971743	0.272475143021176	0.490102284133427	0.834884031542424	0.686078318583482	0.721769843988835	0.699173329097523	0.663994004694421	0.709879679792151	0.754606301871591	0.658663627201949	0.563127534746626	0.587567405415747	0.576636627310247	0.531496598385129	0.560963804103198	0.534984258881727	0.756080020549689	0.727657468441788	0.838459699237058	0.856789242006387	0.808062896781125	0.592269135903421	0.671438850552466	0.759233750100379	0.813680799589528	0.756926690912998	0.701524918142325	0.812047553722466	0.850288987710625	0.569958248806295	0.582641772074669	0.608885814806866	0.860722417753859	1	0.689246492849662	0.479526903228346	0.864379514900839	0.816690009060692	0.599370666291001	0.575031971885975	0.707299223100922	0.222344235399603	0.101773566605334	0.416120884227821	0.833444352740658	0.816002715731931	0.729649699192697	0.621926334700954	0.375776655307552	0.532724000247251	0.706087078647463	0.650033510982381	0.0858728816513573	0.581251408818588	-0.125713818809476	0.31189420781908	0.531281429728069	0.504917734260079	0.901968838863305	0.45321955246504	0.139960485828371
SLC16A7	0.706537774532234	0.742820025886474	0.327311171218433	0.802267561474882	0.811347033974264	0.299701396795981	0.308435723826379	0.744643985526499	0.70713118293506	0.834409003826201	0.817677824482295	0.153697170754858	0.0466936010972804	0.239006751809929	0.839960096895051	0.591005030648699	0.657335615817379	0.812032624437714	0.780558966714216	0.792959368536259	0.79561408822755	0.722957106567292	0.70190582138118	0.553521607877875	0.611688834138019	0.386086817190137	0.569770823748077	0.703780388050683	0.829672964519859	0.710777118708639	0.70746671594868	0.847437138040994	0.641929914897797	0.789353799781171	0.818236039195802	0.708062151204229	0.838870783545647	0.865753144961179	0.655006746611114	0.681162872144001	0.748009897986306	0.810552114149692	0.525528932224124	0.581034958480421	0.708999990995487	0.689246492849662	1	0.658261115809497	0.71400607334564	0.857822105026794	0.630320674104034	0.716106286741905	0.677140346498685	0.237904062165735	0.1862404887316	0.547669767508281	0.822786488583966	0.824371076140523	0.778007959181343	0.779274323027228	0.456365733587196	0.536563094622503	0.771871524099698	0.60335302757076	0.176822016184836	0.808373548032668	-0.101776462527161	0.388754793670145	0.612771766954495	0.7628380026303	0.737247245021743	0.481351186651038	0.220919447925023
NOTCH2	0.478518471223379	0.444929507912731	0.285769521156803	0.408961057582398	0.381596680140141	0.31344030781785	0.316269654592751	0.312382692353541	0.29937810941557	0.4836303547722	0.376277675490102	0.291455749608182	0.283491469248192	0.615670214921654	0.518477699043514	0.432956755854424	0.632011392041363	0.475165530576128	0.615266642503306	0.38198502519038	0.521904940368683	0.550389860097658	0.793618775431389	0.361722171172636	0.563690404071462	0.233951881279247	0.787818523369538	0.487388544497463	0.470504557298424	0.469859455279904	0.29391108518183	0.694230406545684	0.313646630387521	0.477751542880257	0.68789886801397	0.328370191341039	0.637505861372725	0.431204376975618	0.500375522678652	0.471524778408841	0.588192947471401	0.55752962897362	0.30200305480718	0.498018379061954	0.518760507922218	0.479526903228346	0.658261115809497	1	0.480664141571497	0.551457653737151	0.834418465740238	0.550346026136697	0.743328911132861	0.514851638902627	0.485111206621988	0.792431462865229	0.368778533480593	0.433285556155312	0.359830578729767	0.721382688217819	0.528173102187104	0.463349149603115	0.70590454130974	0.622085851770636	0.540427170327719	0.455456570184761	0.0127312640100186	0.676370882743172	0.804512307437852	0.738683828280415	0.617676004164871	0.362893027525563	0.5774754221389
PTPRC	0.911213450197715	0.957481011764267	0.70570593314817	0.821911572631669	0.809964395015843	0.641099825552228	0.735419477287293	0.76133556158874	0.770701830417785	0.929494757718773	0.793088211566768	0.618035559095177	0.470028837343913	0.543633556974716	0.920713111243508	0.716628070176574	0.847949174710462	0.878259274596672	0.816430672890542	0.717577737599403	0.907073479319309	0.767274241219474	0.690448747372864	0.375935431797297	0.809199069190039	0.684668651886457	0.586416102907607	0.831930288906665	0.815802006701836	0.905430036519751	0.741847081718212	0.837028630012934	0.885596954928147	0.645010705720612	0.79447568257614	0.836853310253706	0.701810779114855	0.86130174761936	0.908668119460329	0.617951292931752	0.970137798582422	0.721326553667654	0.699039817520584	0.802707050904258	0.704403012052957	0.864379514900839	0.71400607334564	0.480664141571497	1	0.887216494687595	0.585714653529667	0.817913207826408	0.441006088936572	-0.120036161961648	-0.271619512752092	0.270080189514279	0.837304901767978	0.815968238282656	0.763702512313511	0.50344490259536	0.536276487247874	0.195615518328322	0.728322378663267	0.650099189328182	-0.227578888988897	0.694050439974545	-0.428789545572298	0.0419607010364795	0.34851548901183	0.39238773482217	0.754791192174191	0.217054632771591	-0.171228951548861
TSPAN14	0.887472668031827	0.945004828610245	0.424245363261279	0.952509714102289	0.944531018009401	0.354088733037129	0.447992674566133	0.873435459556198	0.842400471394646	0.945958503311718	0.875297602582128	0.430375274083892	0.144088404172771	0.293873418152588	0.979140675859653	0.780586104759473	0.737253390054704	0.880075419413699	0.89313019056038	0.88813527904002	0.862239417463898	0.823005301146216	0.646045795752102	0.613379004847636	0.758535767980638	0.419108034841088	0.528819569471061	0.787770695759022	0.929606381575982	0.875160318177368	0.849792298835805	0.856440091304717	0.853376462914597	0.781318079080361	0.901212105247004	0.920405585603552	0.825972582506839	0.949266245158496	0.781344302739786	0.714683937807612	0.884098752206402	0.831185812290367	0.517225978656897	0.695781172344837	0.827424244232172	0.816690009060692	0.857822105026794	0.551457653737151	0.887216494687595	1	0.613728904767862	0.735253853774526	0.563630597203552	0.0582997395047865	-0.0516190470750219	0.372655417582219	0.888690827781736	0.923786605962454	0.891661862137945	0.687125596176784	0.496522738634721	0.40117670307282	0.819668058858373	0.591377783245789	-0.0515439906503207	0.833292674212711	-0.224517001456003	0.304873330437658	0.47204186540265	0.673615110727488	0.744346479441948	0.441701991605306	0.00330570448882962
CD81	0.607213079245161	0.577654547228009	0.54146518621163	0.432518317495802	0.410720039672817	0.558937560516863	0.561369251092507	0.311426397834167	0.293560582366722	0.535381698225331	0.332956021180797	0.3743829667546	0.515567035007608	0.682035218814873	0.571817655477002	0.68053344127136	0.848010172389561	0.603058154406869	0.719345982911612	0.422694655309067	0.65224856896929	0.670177796233675	0.834132866607151	0.257884406472548	0.757107806760925	0.387349609019506	0.897272208576751	0.581112540283442	0.455826684794175	0.665170006918422	0.302748860766458	0.668212550655929	0.445365102038409	0.427494877651822	0.743968192620143	0.364372097743889	0.597606746398922	0.446620235129789	0.605501015046291	0.507467876740306	0.6973923475236	0.655394524327606	0.48160130547864	0.571754902461734	0.482566053395521	0.599370666291001	0.630320674104034	0.834418465740238	0.585714653529667	0.613728904767862	1	0.588997464684777	0.624342372582875	0.321383676893701	0.341157229716826	0.819854955820354	0.372974084412408	0.443822295437732	0.319117183718091	0.5714941737608	0.698604909724431	0.406948548542371	0.719798304559972	0.820480048137562	0.371884034653898	0.423137765483865	-0.226294371543037	0.608055319737135	0.803357085555965	0.644075689400948	0.638981313967901	0.256510327415278	0.408891989339596
ADCY7	0.828520703882912	0.768078518973259	0.633668423962309	0.709588189058348	0.657922374530363	0.649295873742422	0.614167890063757	0.550654773911817	0.554397911756626	0.86930967278051	0.778472714926928	0.259525770548923	0.475740831075892	0.409970873732022	0.765246467497548	0.506518473286831	0.78341268868467	0.86446502777406	0.818777286575164	0.609377266934949	0.859961982770963	0.759725634255486	0.728757676800078	0.180423755169046	0.779763569469283	0.658240847615472	0.637324342223948	0.922340225756181	0.737509655508188	0.780306004355602	0.46985274029385	0.737176114166759	0.661363795484031	0.700784491005721	0.795511306528513	0.643264510137847	0.612127253297602	0.783110994939273	0.88022979426132	0.294790467016695	0.825262609641302	0.821160804954867	0.599505924949319	0.8035269609428	0.467218839372155	0.575031971885975	0.716106286741905	0.550346026136697	0.817913207826408	0.735253853774526	0.588997464684777	1	0.315590259332254	-0.176910499798081	-0.236595015045104	0.24886665101429	0.665386323765736	0.69327469592869	0.653505704782113	0.480651000581955	0.555823900944101	0.101138149756636	0.55992298832337	0.597818512237695	-0.216072183618474	0.760347554893107	-0.426143727464868	-0.00361600217417352	0.347893358000297	0.377250726040452	0.520215765795427	0.13911830085124	-0.183650082014683
PTPRA	0.348755562896623	0.440533629256091	0.0459941179686426	0.454805779911742	0.527780968253145	0.0119117180993884	0.0719832212320492	0.581479263502904	0.572360998653651	0.457295830157377	0.461509780063617	0.255977003456052	-0.0773836110850921	0.361444029225415	0.543112132524706	0.39650959580606	0.414950955794297	0.341748251641775	0.419774374793433	0.503961922731727	0.394552942805704	0.398599534991666	0.540819749269375	0.679519898398386	0.226586211146782	0.128725479416524	0.54336851810928	0.216468884191735	0.558417192457794	0.319833066642259	0.600476312501104	0.774537578587931	0.39739381479708	0.539676327282371	0.527346178669456	0.420022239579946	0.823693705737342	0.497004043578123	0.33105714430364	0.732235044005068	0.492668700686058	0.367464722712334	0.225819750750944	0.327238964204717	0.79412196641601	0.707299223100922	0.677140346498685	0.743328911132861	0.441006088936572	0.563630597203552	0.624342372582875	0.315590259332254	1	0.751458925092237	0.68847685212921	0.685098740818092	0.567058337256352	0.594624832672403	0.527222585293034	0.868576630050006	0.219912169223508	0.804437772861968	0.633707095873879	0.460011659353508	0.647556501487508	0.45650074569812	0.353427145561658	0.737076552455362	0.81354423222534	0.763867039184785	0.816935566887569	0.687607620081941	0.686213587534373
CANX	-0.123291468501649	-0.094857477391668	-0.425717195940376	-0.0067459139702135	0.0710631290450093	-0.406810566695589	-0.396711122120496	0.155345119696041	0.177572659536491	-0.0746615124330934	-0.0366595933422392	-0.10503636279699	-0.388176043306248	0.0778420318204003	0.0221443604301622	-0.0310454632834908	-0.050636465748568	-0.122421600931729	-0.0194421224248886	0.146234250843059	-0.171543134307841	0.048441733635823	0.157514182236068	0.600716630129463	-0.225742411271227	-0.359687312737096	0.191297616046139	-0.2850724446749	0.124522053119893	-0.228847119112069	0.19505988708255	0.334115511783437	-0.028577496645566	0.263682939098377	0.0795987962640659	-0.0691866772853676	0.474254849563732	-0.00902810689174596	-0.229851691197914	0.334538756805122	-0.027288069033871	-0.026231015113688	-0.286337344195869	-0.0834609545516058	0.438497496612318	0.222344235399603	0.237904062165735	0.514851638902627	-0.120036161961648	0.0582997395047865	0.321383676893701	-0.176910499798081	0.751458925092237	1	0.854491648864511	0.535897905615845	0.112683595802078	0.147664947214432	0.122353803556257	0.56803089387436	0.0365607740529594	0.761887707434513	0.286667596507602	0.0936082143577205	0.756347179197527	0.127299106588901	0.750806626574905	0.806256643353027	0.719142932123312	0.624899379415949	0.429014644269088	0.710313240722892	0.778082529930185
CD9	-0.26049186403284	-0.232198103461808	-0.438838820662563	-0.140722371108989	-0.0626453708726606	-0.404203644533088	-0.430040252449003	0.0052071063900033	-0.00348251203240744	-0.208812180598663	-0.145848261510258	-0.203443759053903	-0.344670611317259	0.0260182937162668	-0.112796807554409	-0.0530877672671163	-0.111781564503953	-0.244815115614954	-0.106177290679077	0.00490152292016383	-0.225555106244245	-0.0725027164683236	0.0946787277907339	0.403024853915319	-0.279694494426444	-0.381420729170267	0.247370887509742	-0.356561881638837	-0.022363949181213	-0.306847106329473	0.0379660032690093	0.190775358435199	-0.238407627861319	0.0813374176367037	0.0296438157495359	-0.191632702753004	0.332700122890677	-0.14183303805734	-0.299483620030308	0.271588437034425	-0.185898214993761	-0.0762160275165244	-0.294428539017409	-0.242675877979261	0.272847816942464	0.101773566605334	0.1862404887316	0.485111206621988	-0.271619512752092	-0.0516190470750219	0.341157229716826	-0.236595015045104	0.68847685212921	0.854491648864511	1	0.640374497619597	-0.0595082226227923	-0.00583983866125543	-0.0483501391125529	0.537016826490484	-0.0678241386133394	0.673319880355466	0.194048749120016	0.0982428445179236	0.924337703729267	-0.0505388012511545	0.564516996357221	0.826119891756851	0.657858915582526	0.524248845133458	0.313839154363759	0.515862787462268	0.907781186541383
LPP	0.217708306445701	0.244058979899487	0.258529607209189	0.174306129717758	0.177755737018902	0.252982136374168	0.264119877211109	0.136415852411051	0.122025248282062	0.224161548049438	0.104112962155939	0.26996273585374	0.233259624408092	0.556794304758125	0.311883187781034	0.49078593528112	0.543138442463925	0.290572133970607	0.372527693145111	0.209310394713316	0.329958120456878	0.336944546086909	0.697460688621719	0.238963453626007	0.389371245205492	0.199631523847346	0.752775166857916	0.216628059641233	0.212028860240931	0.327680625198659	0.163913592572793	0.5116695256238	0.145311164538281	0.181775885325685	0.506406130283796	0.151476841340987	0.460450313051856	0.186979466836907	0.287474463324206	0.535637996438397	0.368262220485947	0.380165937687894	0.334746652645451	0.167352934872701	0.354764105553148	0.416120884227821	0.547669767508281	0.792431462865229	0.270080189514279	0.372655417582219	0.819854955820354	0.24886665101429	0.685098740818092	0.535897905615845	0.640374497619597	1	0.222178110066994	0.215422325695801	0.100454443784457	0.626879614072462	0.47398699104249	0.463640653334743	0.662498707583292	0.663311313342701	0.747300247123601	0.132950707750632	-0.068162786259446	0.781475465841298	0.745432898608038	0.657060725126673	0.613969375696702	0.215429039493876	0.77422417789298
CLEC2D	0.764225949633094	0.856572971099761	0.305465970823092	0.895119897014818	0.931764525384478	0.235894720877581	0.315173151884928	0.931784248337607	0.939625939243443	0.901477822951705	0.893411467822289	0.321489172586808	-0.0358122501814639	0.150908345049268	0.919317115667128	0.59483824268448	0.566972017662834	0.817456474108934	0.705392452719547	0.885667921946912	0.747400319773693	0.705880576455072	0.485692805164097	0.66858876356569	0.51888946001674	0.438235864742601	0.33011573248652	0.647161935186342	0.914072280797413	0.701593257020076	0.914190416343595	0.87592888709705	0.823107973124274	0.796590511864464	0.734496518778029	0.881861160810926	0.832320314690631	0.926719856499665	0.683138574591224	0.685149088946161	0.78504997241136	0.720003821549561	0.487967605696219	0.589876749217897	0.822775223749481	0.833444352740658	0.822786488583966	0.368778533480593	0.837304901767978	0.888690827781736	0.372974084412408	0.665386323765736	0.567058337256352	0.112683595802078	-0.0595082226227923	0.222178110066994	1	0.944153109529866	0.921140503948316	0.671734142366184	0.351910802268746	0.437092074994601	0.721335552722568	0.429659866792983	-0.0905592100984305	0.808230454562708	-0.111011502409142	0.175120692176256	0.358329661531538	0.567131695989082	0.804682337690837	0.502388867626206	-0.0342064584220414
PTGER4	0.836128237568047	0.893834905236909	0.247815134065703	0.932805810337027	0.969269800576411	0.201157193294344	0.258165501880061	0.971035164106337	0.959786668113682	0.916234036750941	0.900670535832638	0.251231300025088	-0.0512631299973327	0.132697356489193	0.940997076420958	0.582477901673922	0.592612476831152	0.834172867051479	0.782335162359685	0.955458640992434	0.757341554442541	0.810010667230779	0.455088394807012	0.745428796342054	0.570432812378577	0.3062423793257	0.358558978414097	0.65799723259035	0.958190686356585	0.707910196727452	0.933866097329146	0.843021211362406	0.822250048015531	0.848341455499881	0.773650939782316	0.882453121155507	0.887513195578833	0.959696885804344	0.645770997682537	0.677140441298724	0.77881576655516	0.750389463813725	0.369652489379616	0.696736639727347	0.8962691743094	0.816002715731931	0.824371076140523	0.433285556155312	0.815968238282656	0.923786605962454	0.443822295437732	0.69327469592869	0.594624832672403	0.147664947214432	-0.00583983866125543	0.215422325695801	0.944153109529866	1	0.966623869887235	0.687611424384817	0.334060791759462	0.51975236891893	0.680932497339404	0.407006491187348	-0.0746192512125557	0.878380211727642	-0.040435140664958	0.263638548313045	0.442453801052557	0.607095391481452	0.7453348378336	0.603799157663625	-0.0199377908881438
PTGER2	0.803541000904633	0.845323730865023	0.128588807122645	0.943366417777675	0.967382932008137	0.0743197809367985	0.143713058382194	0.953183172747936	0.947284115360406	0.899402895808971	0.91236042062647	0.192583800429706	-0.157914776792725	0.00468303600140311	0.904534828983265	0.492690088797992	0.472745947451415	0.78351616481358	0.741259809087067	0.938800897730457	0.683922017808015	0.749336593598551	0.373258272621043	0.764439995072873	0.482138289108225	0.197604108306652	0.219648212996174	0.6406803522461	0.976922597832149	0.645239894220659	0.921750346692874	0.785301913854873	0.825875497679871	0.888559319505547	0.741139832859365	0.88148307150061	0.863449068487045	0.955684426286666	0.600031869715541	0.576326843001053	0.712489269453618	0.703629737454687	0.250092020888449	0.652624199672271	0.863401912465213	0.729649699192697	0.778007959181343	0.359830578729767	0.763702512313511	0.891661862137945	0.319117183718091	0.653505704782113	0.527222585293034	0.122353803556257	-0.0483501391125529	0.100454443784457	0.921140503948316	0.966623869887235	1	0.662598702466297	0.291870520727394	0.463127174058094	0.628423783380175	0.287877473741286	-0.122750652502996	0.909972657368217	0.0153467182992594	0.204230676814002	0.365466820595405	0.571867361222131	0.65673835981837	0.64239287884583	-0.0759237975823718
TSPAN5	0.439146188041151	0.514324634816084	0.0168081486848188	0.648545893289894	0.656988046196622	-0.0438822444630723	0.0413731438571625	0.642608298346646	0.627043342315224	0.602642037954049	0.675632604662904	0.243268877451046	-0.169271612255018	0.192735254700902	0.645278423152644	0.478837250685181	0.399407387787548	0.473154658581268	0.541141442826385	0.603677894921217	0.473983619819198	0.446154488665932	0.615770863488979	0.639027474991139	0.332898980454945	0.172739900867836	0.523213237803045	0.413685451078666	0.700548271196987	0.418742534685559	0.619043062046909	0.828034613306284	0.48710708963697	0.659141472101989	0.687108576354257	0.59127552488655	0.805013259777023	0.649707293281673	0.479323389217985	0.643961233490296	0.523598123916549	0.54840309477859	0.221864424677904	0.326157691726497	0.766273495795969	0.621926334700954	0.779274323027228	0.721382688217819	0.50344490259536	0.687125596176784	0.5714941737608	0.480651000581955	0.868576630050006	0.56803089387436	0.537016826490484	0.626879614072462	0.671734142366184	0.687611424384817	0.662598702466297	1	0.251911877981293	0.634223445903781	0.724780616897077	0.380134503390983	0.550632079999481	0.614562975158299	0.184739449166465	0.659004448184841	0.661937777132639	0.822246243129383	0.764040700424345	0.598810147801828	0.589001909094748
CD74	0.568085395128834	0.511920993411411	0.515010850203978	0.400941541725425	0.317549819551846	0.534882117112765	0.508201286964363	0.193503841375808	0.206668226555916	0.499993778002288	0.223465605198058	0.336543547305537	0.422296300184515	0.545054511667759	0.499296361599087	0.542806822945776	0.734006160801503	0.621484426270706	0.619536296119216	0.407619298028218	0.489682609342292	0.683120455532696	0.696009212800301	0.150758863155148	0.704142863360222	0.323842641769492	0.616168926737854	0.631091158376363	0.400617825169056	0.614850189874231	0.223021407172321	0.504498532875813	0.377971427093423	0.412093463582404	0.636749638887207	0.341211094968569	0.365569918567584	0.384088914200023	0.502795448020575	0.222886043667293	0.577431798133798	0.657934196309826	0.419161273116488	0.598312883072185	0.224887566624704	0.375776655307552	0.456365733587196	0.528173102187104	0.536276487247874	0.496522738634721	0.698604909724431	0.555823900944101	0.219912169223508	0.0365607740529594	-0.0678241386133394	0.47398699104249	0.351910802268746	0.334060791759462	0.291870520727394	0.251911877981293	1	0.0993278917219268	0.678878195826293	0.644150657696395	-0.0667684891053452	0.412234666825341	-0.363607247274821	0.284581673369274	0.500324382864188	0.420174558395696	0.448441500778821	0.0951938836279689	-0.0187635693679992
STX4	0.226150642942879	0.291471175258046	-0.194809639245318	0.340563237449428	0.451743007060944	-0.183091738931925	-0.205183166163257	0.545838954462927	0.519280750055601	0.282484581254724	0.305043867205577	-0.0752124096232762	-0.323864859819978	0.0581223467004822	0.378954880464829	0.218582582720419	0.208772053884147	0.240963866543965	0.281214232057216	0.524730287570895	0.212839334478909	0.380526104730234	0.202054318558098	0.780117545381559	0.0279701234743626	-0.172147362807123	0.281079799378988	-0.00279180553560657	0.453076462689911	0.119661317676193	0.570154182982703	0.515042863553066	0.251850937429544	0.517013281686343	0.325467176110701	0.297656744059429	0.707438201202848	0.381441859714735	0.00356024482770169	0.60288574049339	0.262364308625063	0.28331648676747	-0.0150644116576508	0.201135942473453	0.684699047336773	0.532724000247251	0.536563094622503	0.463349149603115	0.195615518328322	0.40117670307282	0.406948548542371	0.101138149756636	0.804437772861968	0.761887707434513	0.673319880355466	0.463640653334743	0.437092074994601	0.51975236891893	0.463127174058094	0.634223445903781	0.0993278917219268	1	0.37450974679458	0.328597404115406	0.495176909296383	0.435414842506129	0.601508896980247	0.684309204822767	0.766799779841117	0.721576022923636	0.586345832800504	0.823138944153597	0.52347956397915
SORL1	0.652148673544604	0.718347729593407	0.385194129738141	0.700798920131642	0.673273556453148	0.314693190416637	0.418549182549804	0.618738093076083	0.613747311990762	0.708559282676915	0.601191388610096	0.515870530541838	0.166135597008604	0.496236231027803	0.787614562357603	0.730275207564228	0.699306990541898	0.693786802191436	0.69060148548949	0.664483733159521	0.656105792152836	0.682135768766146	0.771311454364207	0.498496502641373	0.660857089147326	0.378034768669297	0.658291474183385	0.598020226703336	0.685376332511015	0.704461855604349	0.627388424592374	0.820894262405952	0.620747060223335	0.557530486867828	0.783285951740113	0.687750549730538	0.69202878899783	0.688070516393311	0.648149365620826	0.706967697571076	0.745916031306334	0.688131261826407	0.496295823721557	0.53105982897201	0.681397927052216	0.706087078647463	0.771871524099698	0.70590454130974	0.728322378663267	0.819668058858373	0.719798304559972	0.55992298832337	0.633707095873879	0.286667596507602	0.194048749120016	0.662498707583292	0.721335552722568	0.680932497339404	0.628423783380175	0.724780616897077	0.678878195826293	0.37450974679458	1	0.649073564927623	0.25728469306064	0.565379037987438	-0.217448733471123	0.516016003754158	0.589816616083268	0.728481292774983	0.820192285587228	0.324058144976434	0.323670780474583
HAVCR2	0.563337683702975	0.590725081923452	0.720268922822143	0.384312518155223	0.393063483526993	0.724979930357619	0.704466830817675	0.330709684147776	0.301067180820422	0.544288290889597	0.361920162257951	0.436201766864714	0.618676085819049	0.700049248666301	0.558831351292966	0.678334109712175	0.841356757138531	0.615087880392808	0.633545180412303	0.360142003338916	0.747863860857418	0.585907662111251	0.74951459335679	0.128076860198002	0.710600137631607	0.625476124481844	0.83630066660808	0.586808255318885	0.402354156590202	0.713495239232462	0.342476694309611	0.608966297046262	0.46926523822895	0.321305169778529	0.638741329611862	0.432638200955048	0.492374655379717	0.4515957472125	0.661272793318052	0.57045531618927	0.739051968105711	0.624573414135054	0.740110220311215	0.487535439855967	0.40432389597592	0.650033510982381	0.60335302757076	0.622085851770636	0.650099189328182	0.591377783245789	0.820480048137562	0.597818512237695	0.460011659353508	0.0936082143577205	0.0982428445179236	0.663311313342701	0.429659866792983	0.407006491187348	0.287877473741286	0.380134503390983	0.644150657696395	0.328597404115406	0.649073564927623	1	0.144643085504656	0.345730080175958	-0.335058817211086	0.33355206116759	0.604634137702814	0.493161474592418	0.627779919669687	0.0487027781264565	0.182250017915338
EGFR	-0.275325651978989	-0.230550072906959	-0.316984969142962	-0.164414057374103	-0.115099421430019	-0.322203530743515	-0.297202857315537	-0.0693238470613778	-0.0723563236579043	-0.215215412157966	-0.160408856089494	-0.0230727830120913	-0.216902109343931	0.16037342819039	-0.113125819700325	-0.000132470434039029	-0.07176198613673	-0.258459599593918	-0.121711042962913	-0.0944537492147393	-0.198230480276584	-0.149783595989923	0.220682432358423	0.249768769960751	-0.211467700284327	-0.25070490953058	0.323252906272827	-0.315646485156393	-0.0782103615538439	-0.246830612129566	-0.0351050316999002	0.181684931990593	-0.233683052949007	-0.047815276602132	0.0627050756285103	-0.179692411236123	0.256182733296639	-0.175672370143743	-0.197159540575057	0.296344204802004	-0.157288780060213	-0.107070537867564	-0.185016407924433	-0.284630920889405	0.212300706814929	0.0858728816513573	0.176822016184836	0.540427170327719	-0.227578888988897	-0.0515439906503207	0.371884034653898	-0.216072183618474	0.647556501487508	0.756347179197527	0.924337703729267	0.747300247123601	-0.0905592100984305	-0.0746192512125557	-0.122750652502996	0.550632079999481	-0.0667684891053452	0.495176909296383	0.25728469306064	0.144643085504656	1	-0.156228264417797	0.375931363403796	0.796376625710615	0.551949615987991	0.473158763092641	0.3293128721792	0.318689436776386	0.990261169872786
RPSA	0.822257815373813	0.776758749107556	0.154193200178712	0.899346487279758	0.890259519672169	0.151994077746884	0.152193404970661	0.792426873300332	0.784534051733688	0.892475632562998	0.876333282181175	0.000263487307404337	-0.0656078669597566	-0.013477119296012	0.83904747137847	0.441978976727697	0.522274752483189	0.837497710339485	0.838082897373135	0.881868815075171	0.72218127407879	0.794784221512908	0.485071573874507	0.643235888537665	0.578869125267055	0.186153160688914	0.303473861201113	0.761278650974991	0.939619547221084	0.662100865123904	0.732469404913759	0.75173580232316	0.752123575583835	0.973512215536257	0.81059138996232	0.75323567204885	0.832274418951465	0.914326080008469	0.619347516079638	0.37011761252501	0.71097507410694	0.823198725685809	0.224797836826222	0.69582289447456	0.699332819995527	0.581251408818588	0.808373548032668	0.455456570184761	0.694050439974545	0.833292674212711	0.423137765483865	0.760347554893107	0.45650074569812	0.127299106588901	-0.0505388012511545	0.132950707750632	0.808230454562708	0.878380211727642	0.909972657368217	0.614562975158299	0.412234666825341	0.435414842506129	0.565379037987438	0.345730080175958	-0.156228264417797	1	0.0343685800943313	0.19450319274113	0.468434192349745	0.641425872457903	0.513108758989477	0.637109321915741	-0.121004818167167
MCFD2	-0.371601685539588	-0.350552738958856	-0.714185746945678	-0.171012878859819	-0.0861370902546299	-0.690232342269022	-0.709850544988596	0.0297064856519351	0.029151560914417	-0.301357297642269	-0.147477491923169	-0.401219537081681	-0.661551585768624	-0.384115612289287	-0.253492857562363	-0.391230867837899	-0.497804516565357	-0.396086248623617	-0.30976190744522	-0.019326374420717	-0.455968122155974	-0.23487363943035	-0.334721786752545	0.49889779087221	-0.585748632209117	-0.609859031085908	-0.326715238265873	-0.508406510562175	-0.0617707194285927	-0.51958582135564	0.0510378476522875	-0.0889685626994191	-0.215100248762439	0.146045065779987	-0.277153385345385	-0.215377007622419	0.172869302208135	-0.174466145669069	-0.538677862766251	-0.0070815089461629	-0.368508149337739	-0.311459273098383	-0.580957589595912	-0.294441290211144	0.19545117605135	-0.125713818809476	-0.101776462527161	0.0127312640100186	-0.428789545572298	-0.224517001456003	-0.226294371543037	-0.426143727464868	0.353427145561658	0.750806626574905	0.564516996357221	-0.068162786259446	-0.111011502409142	-0.040435140664958	0.0153467182992594	0.184739449166465	-0.363607247274821	0.601508896980247	-0.217448733471123	-0.335058817211086	0.375931363403796	0.0343685800943313	1	0.394354938322375	0.290408242069296	0.297590291259004	-0.0526806341753458	0.661601415346707	0.363881128209836
