""	EGFR	THY1	ITGB8	LRP4	LRP6	CHL1	GPR37	GPR37L1	CD9	SORT1	AR	CD47	SDC2	CD44	RAMP1	NRCAM	INSR	ADCY1	ITGAV	CADM1	ADORA1	PTPRK	CALCRL	LRP1	LPP	ITGA2	IL17RC	MRC2	TFRC	TSPAN12	FZD3	ATP5F1B	C1QBP	CD82	ITGA3	SLC16A1	NT5E	NOTCH1	ABCA1	TSPAN5	SCARB1	CANX	ITGA6	EDNRB	DPP4	PTPRZ1	CD46	SDC3	FZD7	PTK7	SMAD3	TNFRSF1A	FZD6	CD63	FGFR1	FGFR2	ITGB1	LIFR	TNFRSF21	RAMP2	PDGFRA	PTPRA	TNFRSF12A	TLR4	SORL1	CDH11	ADGRV1	RYK	RACK1	HMMR	PTPRS	SLC16A7	NOTCH2	PILRB	AMFR	SLC1A5	CELSR2	MCFD2	APLP2	KCND2	SDC4	TSPAN10	NRP1	CD81	TRAF2	NCSTN	JMJD6	TSPAN17	CD99L2	MERTK	NRP2	RHBDF2	STX3	TNFRSF14	SMAP1	SIGIRR	PLAUR	TSPAN14	CD68	TRADD	HLA.DPB1	APLP1	LAIR1	ADORA3	STX4	ADGRE5	CD74	ERAP1	LAMP1	GPNMB	TREM2	NCL	ITGB2	VSIR	CXCR4	LRP10	RPSA	CLEC2D
PTPRA	0.970032714551042	0.965441807139262	0.979634600597961	0.685194759239201	0.966372411325129	0.97808273807506	0.923246936296848	0.951738067284228	0.894953610557353	0.988616402758988	0.979974268105629	0.97356363616001	0.925267902076267	0.869840995138918	0.933868586251261	0.988222764663176	0.866320153278413	0.967860612439486	0.986765013200759	0.97570309190768	0.974180696074423	0.661215211099383	0.980240616031365	0.944553650410253	0.959386553968821	0.890087658269984	0.833562849908475	0.967744493526065	0.609897284849346	0.94375423759716	0.986446510884037	0.974244503300937	0.974977631318867	0.96124077256725	0.847458917664416	0.904439413545186	0.989894697553392	0.952766477996644	0.893863130697582	0.960891668328646	0.71183568027684	0.967051090197814	0.975853395630473	0.824542761632009	0.791310440119592	0.988139756623757	0.877691083481896	0.94441186089466	0.91339050415775	0.857917488739481	0.98062464766787	0.981895506362266	0.876297969431281	0.990531537474795	0.837256303619438	0.840524956496	0.889009244817766	0.970539114753321	0.922562345737469	0.936649691046495	0.970837748146389	1	0.930504090695803	0.751715519442368	0.81962193753586	0.929721268049826	0.730296613589535	0.975880839828141	0.848755011727537	0.907707098884785	0.897279553464786	0.818055483895761	0.964208218791651	0.980895431304167	0.750614495822339	0.49789681405237	0.973661287804856	0.820278386733063	0.971321268383094	0.97975993602051	0.862522909108096	0.5433313741708	0.782749526290498	0.666759496865149	0.870556613307237	0.938324574028338	0.890229941682056	0.957669507138632	0.90938801994111	0.631712218912368	0.74336110362237	0.630646222327546	0.584979976336799	0.714822788982804	0.842981516789047	0.717714368317297	0.187958457546046	0.708601312497302	0.0541328940669418	0.494009655542009	0.0300766852986418	0.925442449000934	0.0242136190690693	0.0955753138915486	0.810282378525508	0.37705719058231	0.0177562292857305	0.954368272883988	0.867355519088842	-0.00676545632413781	0.0293485643848419	0.947973744148184	-0.0372142692840553	0.231402716995826	-0.364258798369764	0.94608070454124	0.930307555869176	0.257069286110406
TNFRSF12A	0.892946030107201	0.845764899603448	0.885159147583078	0.497322550525054	0.905797922300392	0.907565973647005	0.80088809162488	0.823500091957563	0.847822717966923	0.890597394787636	0.898057328281843	0.84666131068102	0.851335152194783	0.821174641913944	0.770273826794178	0.929031459027703	0.944408855884746	0.859385846499407	0.920966695501098	0.877031977699451	0.894944196306567	0.806129112339059	0.958566941383503	0.906089078648193	0.944337966647458	0.734440476066696	0.625090101114563	0.941161157860757	0.74482332525681	0.791343939707337	0.953841015780015	0.846740700666511	0.875232617685153	0.829159144642451	0.813939881626367	0.867110706754182	0.930754297084512	0.850282925898346	0.931864094035382	0.822530244558086	0.704928908080993	0.89316956668557	0.914533834314686	0.595194056643548	0.576808203360386	0.913817660923231	0.937485547163978	0.921255683022641	0.93136529134239	0.644064619119142	0.887252143401966	0.942452497434194	0.661914065284635	0.910981028007385	0.942140725239893	0.613799949682079	0.858141726490747	0.861498740013747	0.753256228516114	0.934449564049856	0.928771965554407	0.930504090695803	1	0.563089584371339	0.808624145303157	0.794455811665859	0.480397714414375	0.904555243705088	0.894810952247257	0.834956284457321	0.946494424523191	0.625922367738115	0.966005000863834	0.884445842282423	0.784328924919521	0.364328013623675	0.866155403587744	0.719404482989334	0.862697600204305	0.89855337912478	0.952191910778757	0.335178240509387	0.798422836706502	0.682726882991318	0.766350764719933	0.779230666612023	0.900133160822887	0.93622466361377	0.921712674226984	0.649059386079	0.843201299816338	0.644692654567969	0.751682846996776	0.83330957317525	0.687486076911434	0.75740287199956	0.263250660988962	0.791998953552631	0.150183141336314	0.54970143999495	0.1015244174809	0.764245817412201	0.0976171781013496	0.110025161180403	0.910535138959829	0.393558773210394	0.07642893648591	0.916292511591108	0.820860711147533	0.112157538310321	0.0736552928492197	0.924377214147799	0.0411993940870573	0.293065529432548	-0.241607099596079	0.842674254367269	0.858869612571938	0.271212543321248
TLR4	0.697743947992771	0.815663794271354	0.746764929226563	0.616707574732473	0.776250365241803	0.697383847863898	0.784066093869961	0.795378824677561	0.605144624586508	0.769962932523482	0.729626053763116	0.809132416749213	0.663314254455585	0.715964479099844	0.860279542301231	0.717684915409262	0.476773412432604	0.758596648206312	0.801923856028998	0.77065889021662	0.748886428828907	0.354228327960435	0.670881196155212	0.740976344536334	0.714816778207674	0.882167972238502	0.811277613406724	0.706841021428486	0.409225550571055	0.765585833850563	0.6854967017995	0.811267842400254	0.863879344718151	0.818231379585119	0.579852357961422	0.595398902999944	0.736375168732593	0.827162524611224	0.638228036002284	0.812449463538328	0.46486172536793	0.752417161205502	0.8106207900738	0.822801877595356	0.78925780009227	0.734474195444644	0.629716807153873	0.779271706753319	0.501253070627852	0.761898630044838	0.793826367417184	0.767515283078375	0.85522651567664	0.799900814201122	0.405984564953983	0.809009153211886	0.823570196525775	0.802485160729309	0.800614615281022	0.7439130903177	0.634932620944493	0.751715519442368	0.563089584371339	1	0.803162859120148	0.805762552724389	0.811463955113884	0.772741320747321	0.602185062044545	0.657740153038833	0.537422174408074	0.740037657998059	0.673443652188824	0.763777541929057	0.636197431126367	0.684284616418367	0.756592194372355	0.840467907857647	0.839059396303151	0.732522372657523	0.443865756578825	0.630003742887471	0.710567446612081	0.770309328817335	0.709366984924488	0.867493677917038	0.64545274768351	0.779731037070247	0.688880711551336	0.741438468903151	0.453363972282702	0.729552401628803	0.201480916564586	0.456177939801274	0.91340610396949	0.724353599234658	0.464171810498497	0.586745929411736	0.343388833355643	0.543206804954504	0.370729182847403	0.788013818008566	0.354550913325556	0.474289137614339	0.557122761460797	0.376241302119651	0.378741842151382	0.73614826147971	0.836698104835524	0.120372316720819	0.397991843568312	0.775092577623222	0.304397298276562	0.493083946157602	-0.225402265132314	0.868686267079804	0.83555212375597	0.243255745462959
SORL1	0.735089279741215	0.773736598658661	0.73965323896923	0.392463378018485	0.797213585244929	0.746111146369287	0.722868858255104	0.747955404645138	0.675052152433422	0.796385671515862	0.789156901677029	0.784279368230851	0.677758953821785	0.791618656739171	0.727720360175192	0.780125702372704	0.79550351789992	0.753011168158832	0.856610565302435	0.780260086672617	0.802199462680036	0.574906961733356	0.799565053711864	0.810785763179536	0.843374145849726	0.718137100865669	0.605688530909098	0.814342569708732	0.744500534234467	0.689727112529918	0.799050444801996	0.772965332356109	0.855055278436999	0.773260496237568	0.624247492386609	0.677702710763102	0.812211534575928	0.797279980912017	0.881967218101014	0.741514795027617	0.611198143115148	0.793663055844165	0.879919746474625	0.588716785950123	0.565319352502591	0.76792903378625	0.883005273726832	0.907944934213599	0.729211747149797	0.595772665363124	0.795977407363556	0.87877839002778	0.653794084165524	0.821764675824758	0.722120603353283	0.611518302745378	0.951571164727569	0.758261035256594	0.669569223650134	0.876048491612271	0.752356554165794	0.81962193753586	0.808624145303157	0.803162859120148	1	0.693173846769529	0.476444263067492	0.819452051658258	0.800461327883632	0.729488805932817	0.779985188047793	0.5697945838717	0.848622278851143	0.770603778839958	0.818281226098618	0.550481047063206	0.739583467552897	0.81323903765017	0.84747816310617	0.759206332218419	0.715919781019884	0.349568628136765	0.914357931772698	0.941372672177693	0.721444703972597	0.776569820854984	0.77402632084226	0.900931552648403	0.878701440907392	0.937515148802332	0.73291844019624	0.945191727693425	0.505983060659333	0.839534133628423	0.815920933416528	0.90814987221288	0.691410469426717	0.920178707475615	0.587485987094945	0.791666809221396	0.568206438725809	0.695298551894351	0.560444969995771	0.608563271193019	0.90015867645434	0.547893670594114	0.561532593231251	0.897955156085476	0.968042574605627	0.384460161103869	0.567340827784465	0.915485775933686	0.5152850277316	0.718294247452786	-0.0115731489786483	0.873227316881799	0.87586482276934	0.4154344682608
CDH11	0.908173515457951	0.948312471995893	0.936307171301519	0.730913048277961	0.924054622649418	0.903355107367002	0.92895769850741	0.923718780126548	0.829997729924498	0.938078566500974	0.901644456933362	0.947666916935751	0.902479966935813	0.8261960019203	0.95333378170272	0.910504120809415	0.691597228826644	0.908522465131821	0.918036852786157	0.924373080810535	0.882228771437946	0.561763597650933	0.89154299610792	0.870216445089038	0.863391289621309	0.93882286720014	0.88772893709474	0.876062344935876	0.43239088466605	0.928182910492554	0.902157632291602	0.957051791817496	0.935099649115211	0.935678509361644	0.769711020343873	0.847744719246299	0.916380937278746	0.906986612985889	0.760712669245302	0.968487709924955	0.609544484642273	0.913397355201934	0.904143540197279	0.90107775137982	0.87614964285792	0.924768869197265	0.745292500664514	0.826575897464028	0.755450336592991	0.904233821568396	0.953195676918545	0.883878741566822	0.939967377197633	0.938380704038175	0.665463965500065	0.894316569307495	0.804864915588647	0.946770808212204	0.915411898662206	0.818607093746292	0.886286694665479	0.929721268049826	0.794455811665859	0.805762552724389	0.693173846769529	1	0.851855270143398	0.928661403169109	0.725771220133759	0.882196890385514	0.739166434585719	0.855676997992124	0.863027045591437	0.946642219780171	0.717268786117789	0.547192415351374	0.937567810407314	0.81782024163354	0.929043786655365	0.913245354883552	0.708813553527974	0.635752947508103	0.662890394141692	0.566391081510508	0.83088728057966	0.924868470996863	0.801989998915759	0.868855110447707	0.797953440625216	0.518172157161221	0.634046265913512	0.494459392896204	0.426828531080633	0.524689106005448	0.85958684667334	0.6229129274246	0.0668994915872916	0.529019018677246	-0.077318686227356	0.369980285324133	-0.0793842364923105	0.935036546252278	-0.0802807141313874	0.00863653910987179	0.6355472591683	0.345093470152345	-0.0806121894469709	0.818567140216029	0.770568512188379	-0.128169959521432	-0.0690978215597875	0.850038070722441	-0.140046969008925	0.101383048308923	-0.414578256433349	0.887978595074629	0.870104074411545	0.177333550223964
ADGRV1	0.769702458233347	0.813548302222232	0.803663278232914	0.884793812448105	0.715288052708054	0.748635089912404	0.749244824251303	0.837080459903568	0.694899826059647	0.779028785114435	0.736000093807282	0.825912168167523	0.735057595079214	0.679347064181588	0.894594533417489	0.744080582891565	0.351223036359977	0.79299525617726	0.740907977205738	0.810064548978923	0.761434515035059	0.229712407043958	0.622108488782777	0.715060691061386	0.641657227819321	0.866364820706589	0.947326253879646	0.691248341476251	0.182660449780181	0.868067162442857	0.676916649368092	0.823271580300996	0.794291505418812	0.845491192944271	0.662746378388922	0.685640032324434	0.704038323082098	0.828212539712964	0.468694407911479	0.85402370655952	0.527506791118468	0.758126603077471	0.710888067681001	0.955211758663495	0.844403767911694	0.756190912630601	0.44112474774466	0.628086232197719	0.542044846836608	0.889811890597823	0.79135143293755	0.674862584477558	0.928738541546554	0.772251112209066	0.355460606022072	0.904942556780682	0.584825093219545	0.822668272333901	0.906430602749364	0.612786313116579	0.625506686991228	0.730296613589535	0.480397714414375	0.811463955113884	0.476444263067492	0.851855270143398	1	0.731228859959211	0.512345671484987	0.632575263726231	0.434001745762105	0.915134833077277	0.559026242906316	0.791655080389771	0.344850950454585	0.583861658134527	0.812721392529572	0.701433066878577	0.797443680505734	0.76784234295391	0.42572177746295	0.831070707567049	0.423235807334535	0.355066217532965	0.736294739032676	0.864002122092075	0.570006380693667	0.61116913068022	0.474476339416626	0.284939113425467	0.372275662714022	0.302583525922991	0.208743554532352	0.164106793780407	0.775043896189197	0.364283270636019	-0.0781847746667577	0.196332497072866	-0.192086037322773	0.140422387574461	-0.176718648488584	0.86428000448881	-0.190124067468423	-0.0447193160473347	0.288110669949376	0.0730300183955252	-0.167651967495045	0.617604747936148	0.554186609872095	-0.231545340355974	-0.139480221522259	0.61944563838305	-0.238423594132825	-0.0397016588794024	-0.482882935139493	0.789173850923008	0.729365570772128	0.079250561559623
RYK	0.961497127230909	0.946699597934744	0.95739135777399	0.697744659484779	0.938483840376976	0.959953952677448	0.890254274530907	0.924543681805549	0.903727651208067	0.981944387063501	0.959220150708262	0.962940340363542	0.936816200846602	0.86922749050937	0.916107647709857	0.963053463002004	0.845195994809738	0.946235045033185	0.970930340148583	0.96998640049167	0.956443988472165	0.636938113288779	0.952259779644411	0.942502974454431	0.951334843776386	0.876052495226456	0.853707295420074	0.94472224648165	0.632762456613691	0.942796784011518	0.969753389142878	0.966151249096392	0.966579213516931	0.967534361089912	0.844924979487637	0.909026119874978	0.969410274381768	0.933678662251577	0.871405454532311	0.962010300276576	0.749579966137971	0.970711213237651	0.958136086546239	0.835727993700544	0.779835665355177	0.9644954785514	0.873240919921925	0.914900708067566	0.898532708850703	0.85857732158821	0.986074387946951	0.963998812784626	0.863385786513578	0.969583859755365	0.821135105102572	0.835081812884708	0.906712936523791	0.953191436215928	0.909121959533683	0.923845758728224	0.947097448277234	0.975880839828141	0.904555243705088	0.772741320747321	0.819452051658258	0.928661403169109	0.731228859959211	1	0.858237572436167	0.920438268691997	0.858347506575155	0.839962790634283	0.941873827136153	0.977641117242964	0.751636243578162	0.546654062992113	0.967078549768569	0.860392258893878	0.975062376443293	0.950221118568768	0.853404904386114	0.60990742566968	0.779142319870756	0.694534274601435	0.88808255148206	0.929374804441991	0.885632644594335	0.951088870049784	0.904670554697	0.656337135654541	0.763500954148056	0.653903603530274	0.605287399621694	0.695136349727735	0.865733904411094	0.73501132726895	0.224634669970694	0.713027204411708	0.0990574823059028	0.514411303901485	0.0800536128402682	0.922000015662506	0.080719069584477	0.154224805019538	0.817932711395565	0.385992105486064	0.0702907892003544	0.939741611587599	0.880550834893452	0.0068562216355484	0.0803882921333696	0.960492957959684	0.00784410257885971	0.279949501483676	-0.303525444371783	0.944863199647555	0.937216913867151	0.300203519527406
RACK1	0.867948758719531	0.733964571053068	0.825028505297666	0.617322273127833	0.788175604656384	0.851724982600498	0.66292742993436	0.722215252636562	0.900331586072621	0.824598168499049	0.797474950403893	0.812794474701309	0.842553649478687	0.890711796856585	0.696870043479376	0.860185918199429	0.843776295085619	0.770142259278963	0.852433299540615	0.83103687426466	0.840428221147692	0.753065765313303	0.846404115336394	0.902901658692132	0.911088970506714	0.645721401632576	0.689620288313692	0.860083219352857	0.869913329579183	0.774800967378853	0.856416461757832	0.791985126558698	0.834821467059563	0.795269545050236	0.866011495661336	0.917098846817537	0.86304222229044	0.790673862784106	0.910214382200544	0.776011025859362	0.862403202161619	0.903314154076294	0.849245425655307	0.646617013673084	0.521445692791292	0.828796770211734	0.940955694794375	0.817800491174961	0.8650860823722	0.6336222357228	0.837372250566792	0.89088989219637	0.636313078859592	0.831052088060924	0.910898329595963	0.575357622917165	0.853151469912341	0.795836307173579	0.720939168339732	0.843041573837385	0.826866709750631	0.848755011727537	0.894810952247257	0.602185062044545	0.800461327883632	0.725771220133759	0.512345671484987	0.858237572436167	1	0.760326690934791	0.761880562328195	0.704729185435265	0.865418224574345	0.84408704745141	0.652036088207528	0.626615245644828	0.811726381402459	0.837108581415945	0.850743350610929	0.799816734306736	0.90652417248388	0.514055401598423	0.867109775676898	0.714423425949197	0.778367622787746	0.781437482199239	0.936724470977447	0.867265710144569	0.815384157423285	0.655495968677682	0.92961351166596	0.674195170398022	0.859756327529718	0.739365657682222	0.747929837962294	0.741083904447496	0.39485805480039	0.720979744891252	0.308987222031069	0.639228579534839	0.266460231179094	0.687844744406521	0.256604969224732	0.290993745510088	0.843556800729494	0.361933132766516	0.237998867108071	0.844370859961242	0.837991932952284	0.24962017345957	0.229294911022813	0.917902548597455	0.195474313617739	0.433442542593996	-0.0771440071113971	0.816742123141665	0.909062144450517	0.41719968776032
HMMR	0.889427909779134	0.873300682655265	0.873940274535632	0.580668876674972	0.859598119782755	0.882363088986013	0.824296666277446	0.840861597371066	0.831910903450713	0.913725804481684	0.907068642088287	0.903551492685451	0.864148474141743	0.771529735038366	0.82533058440822	0.880712799188485	0.763737385448056	0.878992592377647	0.873795400136578	0.888016759371991	0.868032903502449	0.50846480950413	0.905992279373373	0.842819044422075	0.865110869817713	0.78718523411553	0.772007018228791	0.861656058061493	0.544074472855114	0.870095777943608	0.90494058766531	0.914433062122811	0.87220204865791	0.87542065317556	0.741523243734659	0.851929037711263	0.907179465370172	0.819873364453697	0.808630380137607	0.901012341009634	0.681859814755274	0.899297961320634	0.862758975957623	0.780951936167992	0.735223465408491	0.886831385600699	0.791722357974741	0.80964914232344	0.839968040637942	0.808250497673763	0.925070499781367	0.883521551556161	0.804597989225988	0.882613712657244	0.751375324485134	0.755962270007584	0.810764652914782	0.859272936733443	0.810366252556167	0.787541678307552	0.930124990935248	0.907707098884785	0.834956284457321	0.657740153038833	0.729488805932817	0.882196890385514	0.632575263726231	0.920438268691997	0.760326690934791	1	0.817301852293946	0.756509330345162	0.903414310863135	0.911291674290899	0.698302177708464	0.421279867080127	0.889549577434528	0.810402982393531	0.900467602377191	0.876143567845578	0.788566320297089	0.551106423040395	0.696097496565708	0.593889825430395	0.830799852994827	0.852364520087652	0.76759114325578	0.865980135181785	0.853615190398096	0.589703059263807	0.721728305275486	0.56333015517976	0.511349023811934	0.624153932346119	0.805117017937391	0.61909778029238	0.144979875803682	0.649088276711422	0.0314910564149892	0.386760291936732	0.0138759261972716	0.862053917237511	0.0272970674732859	0.0929435443353338	0.76805252901658	0.309027712609063	0.0134074594539884	0.859800598387722	0.807196535933268	0.00978909149892808	0.0250544448007688	0.875990514550227	-0.0433589867752056	0.189135668874134	-0.316578035865191	0.836210929521279	0.831492185089449	0.198296782957157
PTPRS	0.83402671293395	0.858162974656935	0.830621286054382	0.378188953610908	0.881889773015666	0.855231363911335	0.802605381878418	0.838713545032553	0.729338954286493	0.869036509893716	0.909222215520487	0.825804474021218	0.747230118853359	0.738243526199094	0.765258096212934	0.884781665969416	0.905685072436399	0.873154140640772	0.883008397305464	0.848884130508666	0.871123022841431	0.654225403833512	0.919912271053662	0.80669971744397	0.856879576541372	0.726414322333221	0.575283563212175	0.90175371882129	0.587544483961184	0.755873401815068	0.923544605484146	0.831508269450795	0.836201754178077	0.809378311336018	0.696976332681145	0.746454732435686	0.885828413436319	0.828492057123995	0.830593872893893	0.783741376786317	0.550977025443987	0.816094831767358	0.86746105307533	0.548772611783133	0.603047964557969	0.875671642494441	0.829596525727855	0.917516701374809	0.903669365736906	0.637262370650288	0.841993867648334	0.891476695962842	0.653657775444293	0.880211965935349	0.841131391634234	0.625666707560646	0.798670515878336	0.809309752580204	0.730984274486745	0.904634856309329	0.90197802817232	0.897279553464786	0.946494424523191	0.537422174408074	0.779985188047793	0.739166434585719	0.434001745762105	0.858347506575155	0.761880562328195	0.817301852293946	1	0.569990225443852	0.930587744869036	0.830003808234319	0.751828108665182	0.163810411860919	0.823590777998158	0.604604789588816	0.820066511808672	0.890745387861232	0.856722012738545	0.285994842673042	0.678376255615307	0.624428324959561	0.784378393872878	0.734443219219378	0.770952127084425	0.890714434604561	0.905615315518697	0.632835551736833	0.703345825305496	0.622009450298377	0.600937038314774	0.817340138143809	0.662049645483124	0.694731100852804	0.207321217534765	0.784350418954605	0.097553413006937	0.482065190687059	0.0583406282363175	0.777441089539064	0.0478054441582562	0.0653325958471621	0.86968563167542	0.353076671827507	0.038623645030277	0.911391866984553	0.776347853180486	0.0470258612500448	0.0463252187706405	0.855245700275457	0.000231642008846388	0.241625742460362	-0.315197522753813	0.827605383156462	0.792689344590152	0.198337761738353
SLC16A7	0.894515483441729	0.842997979241583	0.871516875899587	0.918047211313065	0.748007432100785	0.859748240308499	0.756143799854315	0.863842813363617	0.869101700463325	0.874468536163499	0.82733494097319	0.906418395060889	0.862718124878094	0.795328483440628	0.886583221312958	0.840503687399065	0.530355679712579	0.859822428929847	0.817399489858966	0.903226195096618	0.859676845457746	0.295102180593428	0.732273603943868	0.8202101096775	0.757258007564972	0.812923830857107	0.985004831181997	0.792232041361138	0.39637691387121	0.949823225398208	0.797423179694073	0.889166948501582	0.843173532861275	0.91970184989766	0.804410631922986	0.858138232704871	0.801704981642306	0.855981761810124	0.604805125226621	0.911180735576164	0.759963777690914	0.887612833531415	0.78121565232939	0.970382053436217	0.816325440377283	0.837291481440687	0.601147338811849	0.692899737522297	0.743554265433675	0.936833384356198	0.875569731838212	0.77908109223734	0.916296663268324	0.829193243636252	0.573414430140821	0.906628983386896	0.68202651602736	0.858314461437427	0.92838122950892	0.688544198789951	0.761806640729293	0.818055483895761	0.625922367738115	0.740037657998059	0.5697945838717	0.855676997992124	0.915134833077277	0.839962790634283	0.704729185435265	0.756509330345162	0.569990225443852	1	0.676095101098685	0.887999645199054	0.405453997324801	0.641242743869304	0.884514021894013	0.786172999253158	0.890216237064063	0.847534983355273	0.627152786505439	0.893996795332417	0.543779146397453	0.422426383048109	0.886749966181603	0.90251622476277	0.688051253624244	0.698925020880972	0.5988408301817	0.3567296985309	0.571521115140258	0.385443639392478	0.44376922913097	0.3091317718961	0.818256728141624	0.40962157536383	-0.0295727935667337	0.333467471289494	-0.13720988293159	0.251204329442576	-0.13649901124764	0.902964710732264	-0.144194697428966	-0.00849229928804545	0.45885830003071	0.122890724242599	-0.136471841663915	0.742642804946437	0.656930956272891	-0.181966782886811	-0.110394458584041	0.754359362068402	-0.210003362775153	0.0271214195155655	-0.423555879783376	0.847013734938537	0.830797798680256	0.231835577720009
NOTCH2	0.909228112102613	0.898974952202461	0.913893429071316	0.515768828145064	0.938532316235827	0.921205524917644	0.870362604424388	0.865753576687111	0.843398238317026	0.932951113124792	0.935916132680225	0.902983211676201	0.867874334096434	0.831372882880007	0.835965049290629	0.939738417808499	0.920702462344086	0.903032136116415	0.947231466207996	0.902278864857774	0.908940370575946	0.742529410624693	0.977010272632777	0.908303251546867	0.945931205778859	0.808507311154208	0.691939542274218	0.93421592628494	0.690062517914799	0.83988753631355	0.96126996730658	0.908435635738193	0.925578742767209	0.875755979090859	0.791311310765706	0.867782683333727	0.969259504976373	0.870759206387636	0.939405023205969	0.876882059997316	0.668012295081055	0.920582419529836	0.942815566776216	0.688643350729968	0.678457121819212	0.936971493782717	0.924683797550586	0.933688344280614	0.898218145677918	0.734886605751839	0.92881651128036	0.964759441024612	0.758231059430527	0.944899139128816	0.889025700264503	0.700112191747133	0.889953842260272	0.902667380965483	0.807284693065421	0.923773047072636	0.965356741775006	0.964208218791651	0.966005000863834	0.673443652188824	0.848622278851143	0.863027045591437	0.559026242906316	0.941873827136153	0.865418224574345	0.903414310863135	0.930587744869036	0.676095101098685	1	0.92325942902221	0.823984495916795	0.428562238237385	0.909497018564621	0.788316368455971	0.91458090946329	0.917764909412705	0.889626596630734	0.3818861056699	0.831052727633009	0.713779456305022	0.796122388326224	0.846332073477605	0.899320563357632	0.965922185159308	0.941971532204771	0.700172185649289	0.795740183036075	0.687789939252831	0.635339631519002	0.815343383786976	0.786364424516707	0.772174173148121	0.292942476094558	0.800509586952028	0.165858698066963	0.571901484879338	0.132893354026883	0.825676204992754	0.131328150925119	0.164884763967845	0.893074299377733	0.427124587162865	0.116070844716724	0.938664157852401	0.885796850220483	0.111951979848638	0.118283306105138	0.947065998106471	0.0734637612603527	0.324549874601891	-0.271223030474825	0.8792764267177	0.894620465226782	0.278603874683233
PILRB	0.986961412745655	0.953230772997662	0.987550246051289	0.779277808738899	0.94727026039702	0.983566321006749	0.912459270426828	0.940075185242138	0.936620831337662	0.9853703780487	0.957907395035615	0.977555365746701	0.960407244268672	0.855211455764068	0.940812180229623	0.982856542353905	0.809000676378971	0.952263350430079	0.975646985018042	0.984437601031051	0.969929066670008	0.611563576492599	0.95585297885033	0.958433011953805	0.955481759288814	0.892631301231749	0.892882616551925	0.960968332666534	0.603138442344933	0.97206287708346	0.974329823096248	0.97488061813773	0.965343240636148	0.975134053162501	0.888960529888369	0.936114491268863	0.974563220129469	0.949532218957257	0.860389612977208	0.983895937892836	0.778425964308965	0.985457571340777	0.95831779091373	0.882765891872579	0.80604317861118	0.985234469369117	0.845551757715917	0.902391911418229	0.900554889430947	0.890922641362431	0.992219567757506	0.964666690920773	0.900700513732216	0.973998628041772	0.815689689126072	0.865346944551951	0.872446638355265	0.980327881336893	0.944908395000345	0.900863034941813	0.954773405221282	0.980895431304167	0.884445842282423	0.763777541929057	0.770603778839958	0.946642219780171	0.791655080389771	0.977641117242964	0.84408704745141	0.911291674290899	0.830003808234319	0.887999645199054	0.92325942902221	1	0.700395876058776	0.581353738557905	0.984168990753017	0.861857511788562	0.978923669335908	0.973353498304046	0.853276301069019	0.656872427142814	0.759866404843122	0.634363150211453	0.881734520074291	0.959342376586348	0.86596472836627	0.930367903749069	0.86625059092674	0.580749827667254	0.730654918337126	0.579932794344381	0.579134945499096	0.62039083901915	0.852261076527382	0.665735518419577	0.132357583279178	0.637344573017559	-0.000489213216059227	0.438234153638146	-0.0158370575280588	0.932589334702443	-0.0167286235022553	0.068041794284252	0.754476580528595	0.316137810928717	-0.025228015153586	0.918025300444213	0.834954037531603	-0.0626600760876615	-0.0125374739259464	0.93490059830522	-0.0908854418429234	0.181597842785393	-0.381044381397269	0.9375381491625	0.922304455531098	0.266395068253078
AMFR	0.624049191350838	0.717045585898922	0.651999317444019	0.200983389902521	0.773354823278254	0.644955608576263	0.773889086065044	0.643435209975078	0.545808308501348	0.709141910960076	0.687094574085214	0.680911705452458	0.633363315085729	0.693594395958093	0.645702646418918	0.688052587307444	0.800586026412125	0.642205131653978	0.762403300396872	0.657294768815681	0.642204930734019	0.679980661711553	0.784142433985036	0.672373656214367	0.75376505366589	0.688188935848621	0.438806925553355	0.712998652829914	0.558371984339072	0.567432412993336	0.753859676378251	0.692624230936222	0.736853146390647	0.658473717790532	0.47672131461548	0.580367889245081	0.739392978302243	0.64548591140293	0.794997578749894	0.681213466695504	0.391281296094757	0.678262101183544	0.783835299584064	0.453516709978278	0.575317718212503	0.693044209130077	0.823560925732666	0.775131058957805	0.624437256823948	0.512883936483776	0.721269555316873	0.763341048495744	0.579607207674829	0.73286845845982	0.669748730138576	0.537073260865676	0.829873268754344	0.683644617571845	0.533931764887692	0.759109405826016	0.739247051097557	0.750614495822339	0.784328924919521	0.636197431126367	0.818281226098618	0.717268786117789	0.344850950454585	0.751636243578162	0.652036088207528	0.698302177708464	0.751828108665182	0.405453997324801	0.823984495916795	0.700395876058776	1	0.395245743067889	0.656844649986634	0.655542979830159	0.715542891174832	0.67285690992552	0.656316502414956	0.124585121061254	0.765524862319564	0.776312094307159	0.5731988450412	0.624278967835176	0.713685623001802	0.833596637448347	0.873161648919147	0.783685249302673	0.624847017066258	0.736305974568304	0.381825232774904	0.819878705780083	0.69196089239761	0.832489705121341	0.494928576787723	0.833017629718889	0.35197652512884	0.702011351689941	0.341527290530914	0.615329323430904	0.343963161412549	0.337908939086043	0.802198408324436	0.692976477461951	0.331122705646282	0.751660303125015	0.822978201391624	0.233127147549322	0.314093730292546	0.800517290549181	0.319956085538848	0.493130799895835	-0.00787869400694212	0.70633344875991	0.72152466559067	0.349772038637974
