""	TREM2	ITGB2	CD4	CD93	PLAUR	LRP1	HLA.DPB1	C3AR1	CD68	ITGB1	SORL1	CD33	PTPRC	CD44	C5AR1	PTGER4	ITGA4	C1QBP	CD81	ABCA1	CD74	ITGAM	APLP2	NRP1	TLR4	FPR1	TLR1	CD47	LAIR1	HAVCR2	ITGA6	ADORA3	SDC2	MRC2	TNFRSF1A	SCARB1	PLXDC2	TSPAN15	SDC3	TNFRSF1B	AXL	CCR1	CD163	ENG	TNFRSF12A	TMIGD3	C5AR2	TNFRSF14	TNFRSF21	ITGAX	TLR2	CD63	STAB1	CD46	CD9	VSIR	UNC5B	LILRB2	RXRA	KCNQ3	LILRB1	RHBDF2	ADCY7	CANX	GPNMB	TFRC	TLR7	ASGR1	ITGB5	MERTK	SIGIRR	CD180	LPP	CADM1	PECAM1	SIRPA	SLC1A5	TREM1	ST14	THBD	ACKR3	TSPAN14	PTPRJ	PILRA	ADGRE2	ITGAV	FPR3	JAML	ALOX5	ITGA5	IL6R	TRPM2	AMFR	FZD1	CD69	CXADR	RACK1	SORT1	CXCR4	KCNN4	SMAP1	PLXNB2	IGF2R	MCFD2	ANTXR1	RYK	GPR84	TRADD	CD82	NCSTN	NOTCH2	ATP5F1B	SIGLEC10	NRP2	JMJD6	LAMP1	ADGRE5	IL2RG	PTPRA	ERAP1	LRP10	RPSA	CLEC2D
KCNN4	0.727373622473625	0.835006599359828	0.688738241634605	0.761834592051206	0.73906022505291	0.432366816940202	0.334744612293256	0.642916846405703	0.545278899995795	0.718157197003564	0.657476468904922	0.772871479798298	0.702610145418473	0.585057243737064	0.224999961801353	0.409285681648491	0.815070816845411	0.864325085642096	0.639644496734619	0.133533364933113	0.472713010478072	0.737063391957033	0.70564183689999	0.682955089259289	0.34552468587707	0.725903940483444	0.634055951562049	0.785939605551902	0.650154427381451	0.667023334081391	0.607983980232751	0.686972608938932	0.203774308289162	0.652467757445284	0.649707027327052	0.449631757206158	0.613999152776816	0.750795581069118	0.209190865965767	0.562948461192571	0.46857089245332	0.697363147301166	0.569262974758725	0.779364125536313	0.865223579589896	0.618960621911714	0.10111619894337	0.416914969689189	0.15416562732122	0.30093856974237	0.616166931471482	0.790547497497108	0.548073528710966	0.575866530059664	0.587930023828073	0.555895689688814	0.706345810080824	0.636347854490347	0.612692235462465	0.539729226458079	0.645335188981167	0.649726056560408	0.631997284185832	0.788138540672123	0.167696405640189	0.284165715193976	0.487537458071582	0.751945096755884	0.429136919717086	0.330781077106361	0.676729212967881	0.696717864711369	0.60949370289193	0.494301226687936	0.494702793779739	0.69727054907507	0.794642627656279	0.619451993257103	0.694180600971277	0.613050394567408	0.12151258460267	0.468423912058819	0.59681559168723	0.294080513062135	0.613830532259879	0.617017701650628	0.493753593721905	0.376937244265905	0.744611622135929	0.615982998195504	0.660746536805386	0.684942751728884	0.45178079008622	0.519861896444196	0.513330815901153	0.65245193088705	0.734643368059856	0.600927653819583	0.185652947720103	1	0.659020539834898	0.641189827646853	0.308382818962253	0.750827321269804	0.68414437078274	0.418373455554731	0.71513355057035	0.669596782514872	0.55412432791808	0.702858900622773	0.352800622607692	0.859501171302106	0.445840306331058	0.324043760994861	0.592762964200898	0.646869096597018	0.633916266538065	0.592623022733105	0.653083656331926	0.546472384258761	0.618602292008177	0.812954808827925	0.491605727120887
SMAP1	0.77484724685146	0.855523186637432	0.761456447498042	0.69166731345363	0.864283933507301	0.665541290819892	0.620411986307603	0.746971456574953	0.830537378295647	0.860376436708485	0.798951561219224	0.806468834850236	0.841316858970232	0.889052823004492	0.66068707973273	0.712442516052599	0.784998970645812	0.790072055247386	0.712759562031997	0.466974848845347	0.681507122953734	0.792931190981715	0.836488182589995	0.685698824077123	0.72322726144312	0.739500707326052	0.784418188463664	0.854283620250068	0.786408420230464	0.837376361146113	0.755374277359977	0.765447761084651	0.517432035554912	0.740352018666115	0.832058250410936	0.694975748330294	0.811888922471478	0.781086265890404	0.372074370291097	0.821138757359417	0.711340741751962	0.843961539973789	0.67850715400385	0.758486469416855	0.752260466851476	0.67738253982092	0.444393718740818	0.815267890019118	0.42355494087323	0.568004034589477	0.736428622176499	0.858330695933928	0.517832409724913	0.829993560579684	0.79745299302568	0.723462916511538	0.773664318835637	0.761961656459357	0.688944008264295	0.758611523720265	0.764913226364676	0.799232526959225	0.743003887524881	0.893777923405438	0.49926459922758	0.584330599826216	0.731553795115518	0.685035593275795	0.602148355027067	0.577438306788545	0.892211952473782	0.799605021979981	0.769128273898494	0.82726419008185	0.744506862320045	0.801780729841656	0.782965920552532	0.655073755872134	0.768875838275393	0.65517089678987	0.364283299417513	0.723108343572868	0.687042979027287	0.656120884318508	0.74343677346172	0.77732911084834	0.571886549881656	0.64165776538803	0.789797891851503	0.680257788630255	0.833878180722638	0.729393573133496	0.736770136005684	0.716737102966043	0.732258473677829	0.714518156357511	0.913345661112924	0.794268261552269	0.590981656919619	0.659020539834898	1	0.69896281458166	0.499361276012948	0.867232939038443	0.733353925354515	0.701065223006146	0.756925132259369	0.860254703829333	0.741448204767731	0.771907047611309	0.754838160248454	0.809310200267471	0.626583086650116	0.702419612307305	0.855302962634734	0.79970102485709	0.794704366686773	0.795479492524389	0.834490214335128	0.697375443949558	0.810865107951335	0.876207240335969	0.730579131871776
PLXNB2	0.703173146661378	0.738720441267221	0.899750767543833	0.865888879997629	0.797795244340471	0.821927813749455	0.448243196835384	0.579397984398944	0.675252443308771	0.832189236000432	0.803073370416324	0.70782110486474	0.708138032358488	0.792810034173588	0.624776713691195	0.691242685602833	0.75368124349261	0.661169703561397	0.881035910838313	0.496155875099763	0.551750352186165	0.879850846545714	0.835060788403195	0.829518015264213	0.737074289921571	0.607140686509615	0.667201151706278	0.754468500455932	0.7477346254977	0.713735666589476	0.807371678577854	0.710360681529659	0.497058171948967	0.819788727621542	0.757434795249734	0.74559121384543	0.807499155714834	0.775128688022238	0.664723962224879	0.740614490045447	0.570562296451502	0.778940707883829	0.810085774119726	0.858783268345437	0.711458384387214	0.691741867380511	0.583218807507518	0.672040050635635	0.526466242107373	0.578346135768007	0.761337032453751	0.737291132037339	0.840131456694603	0.736273943565303	0.603500815619821	0.523351350460283	0.821506390613153	0.723730884005756	0.787549236077128	0.802418792335394	0.749950353712828	0.755131915634225	0.818324497692019	0.841206090760151	0.290952202645392	0.680568980425632	0.743507612838538	0.583905049953721	0.765535121260431	0.773888366506246	0.73139754305739	0.617979905006089	0.833650883126439	0.729924416749461	0.797620079105836	0.887198802914357	0.625416174600883	0.630215030508888	0.813227242690089	0.825659375800014	0.564360933626816	0.819831703847618	0.86179174535395	0.440260118971785	0.824675263216578	0.812368956127247	0.793733458356573	0.344328064973557	0.767695873446493	0.721348466737149	0.778500178967044	0.798467238521257	0.716187391987009	0.799888678054496	0.651423917785336	0.638253199801893	0.736590116849416	0.737137120296031	0.331198824010959	0.641189827646853	0.69896281458166	1	0.550523114935796	0.79810237571582	0.69388480034086	0.727693149189907	0.709802264865047	0.693557149188366	0.710910992885288	0.780669073249958	0.652268746698667	0.668331147576921	0.549910684796585	0.6577398541766	0.679462901932855	0.709700088509635	0.753346663885441	0.709429527403378	0.83559692503057	0.788000301953499	0.778069954928524	0.728612519062011	0.801501181254848
IGF2R	0.429003900245153	0.434627830999239	0.607651159496926	0.473195881893898	0.587235850204358	0.752310156187624	0.194819929520349	0.347503490631134	0.659914408940787	0.587649834528291	0.460633878451928	0.381826369850767	0.351104253659303	0.569855270319627	0.583076688323829	0.413135182077849	0.305260348209043	0.276977785040079	0.660778308033645	0.731447857194348	0.260974511476826	0.550127618107462	0.659021250187409	0.693551572425035	0.634736932035622	0.280488556628287	0.388278237602201	0.440209290337918	0.454771900090839	0.457805030344829	0.524980370082677	0.416535527147058	0.633285776354493	0.481905556415401	0.497616568644352	0.613073817223763	0.445130550751969	0.505258509650366	0.691811890204354	0.5319980580419	0.280535851955274	0.595652416052111	0.661498822202464	0.596733118042245	0.433737381385249	0.614281463677846	0.522921820669593	0.560290582903014	0.554856700712557	0.701040542289593	0.468917943881359	0.557944321217936	0.641055598661671	0.527090773923962	0.558578028927016	0.194715377104073	0.426141104494759	0.379837603880255	0.624190509690156	0.447614144443875	0.428995612453923	0.464475184979044	0.491342285131497	0.547931631235867	0.63951820275422	0.544833817933254	0.46700064827504	0.324250125469348	0.762198420946058	0.676698805209021	0.457444795360463	0.364166615555698	0.582015981308124	0.556224038520562	0.595829898309518	0.590234465386609	0.292245834828645	0.632788210637727	0.516375201150789	0.519719759120538	0.524161316232554	0.641910507208417	0.669767182861471	0.46598898715793	0.484430067837402	0.519489549127845	0.662011309636958	0.137251067224861	0.330064070787588	0.576597995936783	0.566642935344705	0.438367302989725	0.670946271925576	0.466993868671064	0.319033010828597	0.583422629453337	0.389524294651514	0.444650032147938	0.192945506847602	0.308382818962253	0.499361276012948	0.550523114935796	1	0.549996979316537	0.18133584142053	0.586208500701729	0.42986472303102	0.447499854402133	0.691211740949327	0.537762724031195	0.495857809681574	0.296332988784358	0.308758291180366	0.737621913512155	0.494661341991336	0.65425166077418	0.57785604866963	0.438135116635918	0.490777321227682	0.532129583909103	0.51569601560397	0.346429812917671	0.597205806887233
MCFD2	0.849237069317329	0.900337389993447	0.862588131358033	0.801941701128988	0.909095408237913	0.734211139198868	0.596043318550493	0.789184699181538	0.840852614698846	0.911853693552617	0.853678222743005	0.866712895579575	0.855842484867852	0.83880149520628	0.637638397682801	0.711097472398924	0.84224006867682	0.845256147867637	0.826923964444388	0.463381341912691	0.696250940873345	0.857585576938678	0.912876372096544	0.818648885004458	0.733346059727652	0.79891571590922	0.821649806498059	0.907439201487567	0.84806727605754	0.861336330350082	0.81864131869299	0.839945024889644	0.541689998461562	0.798074766281545	0.877569138804966	0.738608977218041	0.838522772271824	0.866749912143496	0.495068798779313	0.822243542627119	0.705107209471696	0.893517222372022	0.789369217781442	0.871462712989603	0.811558696683104	0.768341869754057	0.447951975300882	0.776152318185966	0.433867954279132	0.578508845646633	0.799105457490739	0.913995280290632	0.677021370401828	0.84492245041509	0.783581853510719	0.711330217503841	0.859226918498001	0.786391796374771	0.738322983272554	0.768301496471197	0.823033754987178	0.855716117088438	0.815578031409385	0.943789032981655	0.411283991126956	0.628262497966593	0.755829760881292	0.696847644545434	0.683345564226419	0.663829715095128	0.865561722884798	0.770801524552163	0.817113776940811	0.815542046459899	0.790340103152511	0.882098156153824	0.803706217655858	0.680859634518239	0.857968076048525	0.782071566086289	0.395039136459407	0.776926908348512	0.763134190821754	0.613194316577258	0.812873644076072	0.838895220649405	0.701790770781119	0.524050484635594	0.823716710308984	0.712982023808679	0.845034549500628	0.813168113482438	0.725988659507111	0.750600111516669	0.730611619328443	0.779858574020128	0.895069949272243	0.804984280443096	0.478834010478551	0.750827321269804	0.867232939038443	0.79810237571582	0.549996979316537	1	0.728437396833455	0.705623399940846	0.819724481132214	0.87272627628199	0.757136312668668	0.839432997877312	0.698096566283742	0.862855434498312	0.660218501021315	0.664705936527287	0.80885632034801	0.850216112676733	0.816698979228406	0.759645469158743	0.87030564110234	0.748748351174362	0.859741678251657	0.884553704608466	0.750735944182729
ANTXR1	0.709955558324261	0.796464238209251	0.732417436302967	0.78923930630741	0.695012843719201	0.496834924652158	0.598241347299246	0.686129007966572	0.53413959475385	0.731773568538611	0.756896777437935	0.781189624438293	0.819731495522777	0.731560818254567	0.421353641659175	0.696881656012821	0.884569904104302	0.841324184891011	0.629628481163459	0.100773013426375	0.669219941503836	0.744670860627241	0.686506196772501	0.564906989541214	0.541717068501644	0.750857136528942	0.748360244927049	0.806238194043503	0.752250258550234	0.725390739654554	0.754335402831801	0.72488556775841	0.199768021567324	0.776745678286034	0.7401663653195	0.580166626236801	0.818396783418642	0.74361615315333	0.253844037494895	0.667719526006963	0.662235260656977	0.693586381372407	0.578718146757249	0.71290917419697	0.678202837753985	0.447554115044517	0.326149235911847	0.583018539887628	0.272176156240296	0.237715159781516	0.736268878689935	0.684700623956114	0.512995018576516	0.696735500175813	0.529019998556417	0.732627504787232	0.812100891770246	0.762518617476559	0.576365150416677	0.754209052746828	0.775797745629485	0.741297301221221	0.756977815413398	0.789541418744005	0.015618113435575	0.49069307724442	0.668398556922678	0.702037861277991	0.428002785424608	0.447209748086159	0.797611746969723	0.669832397836128	0.702188960714819	0.705995387379932	0.639438176159125	0.766644032303995	0.779629238227787	0.412589207179627	0.77405223442381	0.654551262670864	0.340672156731851	0.591164673392199	0.572288410806677	0.354087178285611	0.730328626195247	0.750202131732885	0.554623042192911	0.600475681201329	0.865499287586824	0.559572990422803	0.700715413375022	0.776589405674343	0.493274720094845	0.711232747365636	0.742246222758443	0.47409469588934	0.855313436444449	0.737477325678055	0.504091238230478	0.68414437078274	0.733353925354515	0.69388480034086	0.18133584142053	0.728437396833455	1	0.507048315496364	0.715530793162331	0.747911615008101	0.473320926015349	0.679014383308071	0.569665642579256	0.833058045220359	0.581685831981433	0.358043442645383	0.715969587626146	0.554627974972825	0.654686294748522	0.681413305516312	0.763668592367437	0.705046368454313	0.713252308705736	0.868768018950096	0.598582204246584
RYK	0.633916813817522	0.614415788187966	0.747450233431284	0.64076954866051	0.752792618954887	0.784885772823203	0.513625804454312	0.542311363232286	0.754340221263665	0.761768665154132	0.727368169070385	0.608247729638347	0.631846481433824	0.755887880277827	0.765689688688212	0.706971674537106	0.563791313506953	0.494269360103159	0.774077183496169	0.576306729996053	0.556205525399099	0.703876565107768	0.772634406269642	0.714905935039033	0.820466653919984	0.510862487041878	0.611973014078891	0.640800172675545	0.685610987115996	0.647500851789105	0.709103302987485	0.649950817449271	0.611770505220818	0.67110057368749	0.708146264669545	0.743875227394298	0.735353084000527	0.685352658547373	0.634466741612748	0.734429247028851	0.593867602519771	0.710184700059224	0.740487150238408	0.713624593298583	0.52959581885914	0.663585639741125	0.634504789460681	0.709347269131831	0.63442907707412	0.674962343021247	0.698589942305949	0.663437291719746	0.661740997052051	0.69595834670045	0.646834241757641	0.520380332090399	0.704696887444963	0.636481252942314	0.683224891943847	0.734802189808647	0.665844014325292	0.701844899281784	0.70142365353774	0.715582752412265	0.424025838893149	0.701249802438297	0.715401573688737	0.392842242015344	0.736155561018994	0.776621068962889	0.679434086104947	0.456357036219642	0.772453497247609	0.751134097119229	0.79547507422655	0.745898441085909	0.507498240327848	0.552466678915731	0.654548019433908	0.685912512803204	0.581883943597429	0.816120770959502	0.743734302158533	0.604828482653545	0.742888496736593	0.742131658901877	0.68710256199069	0.338946828748323	0.602167936412641	0.597271161242724	0.692379817195555	0.642132103443555	0.727532934700852	0.71933980934168	0.6429038790572	0.632806878102704	0.658566046871517	0.678468625597421	0.472053318348649	0.418373455554731	0.701065223006146	0.727693149189907	0.586208500701729	0.705623399940846	0.507048315496364	1	0.621482728091673	0.664569586107258	0.722108585228775	0.683859206165176	0.693948072447423	0.501824123331398	0.555852172179954	0.699141079842008	0.686624816045692	0.717012711865572	0.664114816645295	0.655485530217847	0.759549874935545	0.666599146082432	0.759487500117877	0.575283427784286	0.758952542237237
GPR84	0.893218024750399	0.882858975114615	0.812929895915728	0.771845866243747	0.879463348104102	0.68366890909865	0.739048453806371	0.868929619981672	0.765518170294507	0.872608626409281	0.874696987393408	0.871362286938751	0.89627980604522	0.707641451999095	0.691177256140494	0.804960476134379	0.811087276361496	0.798266196040267	0.783008231093415	0.271308941838638	0.817122493818894	0.738450201694695	0.838905333355504	0.705547589949023	0.715447255129832	0.857191629181056	0.837325131883388	0.880527743967114	0.892376328883833	0.874658631147377	0.792814608748095	0.893489925228397	0.452000332654957	0.770822578909763	0.890882193337263	0.660799791265048	0.867001151426928	0.859635413964085	0.495230636305585	0.86266196780234	0.820019338064488	0.827574357256363	0.806828106379074	0.856440420332978	0.734914729292772	0.727284061562802	0.330810454946584	0.669824074441902	0.335223575542441	0.522074484949284	0.860223683285063	0.820263912312005	0.626931942680801	0.804795655686426	0.718267116892062	0.821973223542367	0.861072017656709	0.847882778270035	0.601170000183683	0.744402085465441	0.893088512448234	0.889859776196235	0.837702606009728	0.864784450080489	0.165394765816241	0.718549929938325	0.804073424813447	0.565116990711023	0.57262442122899	0.650937760219612	0.822957494898942	0.550381205987912	0.834950062344344	0.757296068752116	0.793879503700224	0.848786978645691	0.828924552817047	0.4962940439259	0.790203640225702	0.761419431639364	0.329721907083448	0.757381003300879	0.683179473618729	0.689850417578123	0.871863015711279	0.883418950542743	0.665534546208079	0.495698091955023	0.841949626446598	0.532257304951667	0.705129600382062	0.861997127286398	0.671231169208439	0.804626556974327	0.852560108046191	0.798397361739292	0.83870105602874	0.845971801749157	0.594478396651311	0.71513355057035	0.756925132259369	0.709802264865047	0.42986472303102	0.819724481132214	0.715530793162331	0.621482728091673	1	0.841260192924044	0.585727311167578	0.802483176616444	0.621160376348945	0.822820358155377	0.810048673189223	0.513434212075333	0.810356853516472	0.813403054374914	0.71253656110616	0.740747189846006	0.838115770177894	0.755042081292605	0.863187838767191	0.802208197985888	0.698557768446992
TRADD	0.905207875381537	0.917350122379024	0.819029224174122	0.747363235183009	0.891876363408862	0.695138640686179	0.7527238367459	0.876670993584648	0.85855490176065	0.903081405363337	0.879958725274945	0.902441591483017	0.920007190669736	0.78826039583993	0.690590636520069	0.794178579425124	0.846314902054641	0.82588242136373	0.773823775136572	0.353342658440751	0.824180753409042	0.772281135527227	0.882627579818737	0.71706025799411	0.735279761722337	0.870088837167157	0.876601036941955	0.907054400166968	0.89778236853963	0.922445382105629	0.813496015900168	0.897351716857592	0.516690102914316	0.77996786661157	0.923497526253463	0.699044160567838	0.875082453666148	0.871350118369612	0.448473491497056	0.870425419604903	0.836325841134413	0.85907047992572	0.778724658969221	0.826798418505891	0.753427470233159	0.774365623155186	0.371488791903005	0.809179841987711	0.37551772022939	0.555723311497967	0.821130672469585	0.89247746150566	0.581639374340144	0.889040165934662	0.807755159515896	0.833638077506871	0.864290569589367	0.81934302158781	0.640499646376298	0.767589538988536	0.893310704746618	0.914274251564712	0.842761780697177	0.908251996559797	0.31533743587426	0.674824103733344	0.78120073626397	0.630669018573404	0.609056231648422	0.639147356864473	0.885393705986362	0.691774856015654	0.803000380812729	0.839941282056838	0.817439036191857	0.846186346189809	0.830563818233875	0.572691999104855	0.803615190073142	0.730036915665581	0.304483230288193	0.741490619030726	0.703856270803401	0.71640921798307	0.827358226623666	0.863131254365093	0.647275749101478	0.582787827777693	0.847541914996299	0.592335196080627	0.772607044726454	0.831895167911743	0.684239020588875	0.74602763177469	0.823139652118405	0.792891633668093	0.925036347724295	0.815364429575266	0.612007622621312	0.669596782514872	0.860254703829333	0.693557149188366	0.447499854402133	0.87272627628199	0.747911615008101	0.664569586107258	0.841260192924044	1	0.659707470813808	0.833064755178025	0.699925815053839	0.857869465956891	0.797861061525925	0.59511406949414	0.80562721848023	0.858177634244359	0.786120995214736	0.770746871407373	0.860729875919349	0.730658613773714	0.888599116832653	0.876169146253065	0.714955867784795
CD82	0.607110714315144	0.679396236661442	0.747802930929311	0.59717028210379	0.798804273123712	0.769425990360613	0.309067471373933	0.520070669158316	0.785276624995915	0.772176643748126	0.642446550831524	0.588714283107077	0.578097388182165	0.790822525569991	0.619673706583436	0.513805520570604	0.55174754067487	0.571151698726254	0.764938280241972	0.742671168254552	0.399526737821412	0.759676895654811	0.816468620340222	0.797938126216271	0.698237993898258	0.50109521523275	0.547362587006569	0.688769761495189	0.59946750786287	0.641352612309304	0.655061215188721	0.581551017266021	0.681234780973945	0.630705337957365	0.671224355527098	0.714527937971957	0.596996477656598	0.655334394672703	0.587871697785493	0.673811028266212	0.432064599638012	0.791691807373175	0.708231164949968	0.738344158288544	0.676459089375105	0.70567675008308	0.598907864192791	0.738869820217644	0.564596507288539	0.728710647425005	0.592448138646883	0.787562385816811	0.645616714570155	0.699225042873408	0.734974536920952	0.389762304242245	0.615828997883671	0.592151530968434	0.783556339070612	0.594739451597296	0.57167567903848	0.616005643803583	0.60921391098138	0.776862116932252	0.680958260126973	0.508732040888198	0.568692973475976	0.510301546513934	0.768345832440463	0.670876528861191	0.685011286323487	0.640863887294527	0.704868830956245	0.707451518636976	0.658910925751988	0.723781853179544	0.555976220014392	0.774868609370274	0.680477420001297	0.656208721668199	0.511519696285858	0.750113160198121	0.738328666620661	0.49936735673321	0.642497355999734	0.6667495046932	0.626732288132677	0.358209396155074	0.567016309548469	0.730141726355231	0.78660883750377	0.555254634248645	0.743424310806359	0.641604425421154	0.501797339241449	0.703793552797261	0.662804859952735	0.661004749381288	0.285887535627644	0.55412432791808	0.741448204767731	0.710910992885288	0.691211740949327	0.757136312668668	0.473320926015349	0.722108585228775	0.585727311167578	0.659707470813808	1	0.704317487537809	0.643813954055528	0.591019784389109	0.427626344688702	0.80181403380229	0.691181014864125	0.787775993284912	0.780058976552687	0.690248585725627	0.743248787002464	0.58179218495616	0.692766947520125	0.646845292727257	0.726858644563294
NCSTN	0.859875003476407	0.864989626625306	0.87765605952333	0.803254746406321	0.881671567773604	0.77579518351694	0.609481087779877	0.801663918752547	0.815766978109992	0.894802388159399	0.837808440129563	0.80593227159171	0.811295052677228	0.734703980805792	0.641864381035228	0.708526989319108	0.793292569669189	0.762489976722005	0.870273637575644	0.425351403596732	0.707588338747103	0.82679541970244	0.904063336044523	0.812525852899563	0.720658219778383	0.793305070196267	0.784790101778549	0.858835380364912	0.847276768649257	0.841556666413112	0.818628603214155	0.843835098110885	0.549927740543504	0.784623539318323	0.857151141034022	0.721883801032301	0.820920913169072	0.871064502938787	0.592467679726903	0.799083084515945	0.700575344836725	0.858518344966526	0.851578499920084	0.895520328372666	0.739036654989941	0.801068694186708	0.477421859695021	0.732329721207041	0.437145954000604	0.607123957350177	0.802972133572061	0.874288289033397	0.748767985620694	0.830219755589496	0.769269841305577	0.675568091818477	0.835584729191012	0.765724912378531	0.728754322502128	0.751700857261758	0.840292915339559	0.849531937927501	0.82083964355189	0.890793118495096	0.332007297984642	0.656580815848742	0.754736025189283	0.580786769262996	0.723289246459871	0.7288059221639	0.784221366857857	0.606121699144452	0.822967577003332	0.770138573329154	0.82515427869532	0.85468307024254	0.753932368914655	0.651737630380349	0.833077227522812	0.803354908593824	0.464994444625548	0.783265464986049	0.790692413793427	0.615692451110929	0.787696487770214	0.839694893178843	0.753923766768743	0.404921374424019	0.797055601109125	0.657967183605963	0.750257006820772	0.813650496506621	0.720451933875752	0.724570108578452	0.699024817642981	0.789682122130724	0.8067946020278	0.754232802090405	0.450740842426423	0.702858900622773	0.771907047611309	0.780669073249958	0.537762724031195	0.839432997877312	0.679014383308071	0.683859206165176	0.802483176616444	0.833064755178025	0.704317487537809	1	0.649064749061154	0.782489960861361	0.692831004644443	0.5970658118533	0.739105827863053	0.858432788671791	0.772249679866884	0.730299270067022	0.838849123182553	0.745164542313016	0.85228446608802	0.789511187642016	0.727262664562373
NOTCH2	0.609479223237626	0.621004089838146	0.680016670971334	0.565788188518021	0.688246566500456	0.720734485421543	0.586854795820794	0.574029932406852	0.730875755925591	0.72396730629069	0.717328445889842	0.610348885997309	0.678525769946648	0.805540118566648	0.736952221724247	0.691600581970719	0.578988312222777	0.515531241720773	0.673250513497034	0.550689410751858	0.604352314036506	0.666576976274127	0.713202057210897	0.59936723305795	0.781504549457678	0.540958906941872	0.63814163574448	0.661182908919993	0.672849001948711	0.686213085590156	0.682606209020681	0.615566254786502	0.553621771774414	0.649220439288035	0.724623895200902	0.687105673393312	0.739296406912631	0.639734579726493	0.516437933392709	0.728989794067801	0.620423556442304	0.697044909631299	0.663377075099015	0.618605092625733	0.475567543658626	0.539596112424537	0.550115317303898	0.785252984009713	0.475449857497324	0.565356930845794	0.680888574522939	0.658274324001898	0.524265145427697	0.751470204853553	0.651682497887939	0.583830469098434	0.658863153785434	0.636541473486376	0.615091590556615	0.714689660452374	0.676700780326356	0.685693245192634	0.701184528352343	0.725509201620134	0.440223763392274	0.647134175284342	0.69800702268331	0.421804637107598	0.648798661185599	0.656520469650471	0.758170587117571	0.550235780517219	0.728731792961893	0.810555720448318	0.740956574427648	0.712685549715123	0.534660556115501	0.458158421089492	0.643367884701232	0.627230321517759	0.530062151375613	0.748006241516581	0.633001849764807	0.622579491993291	0.688978575800888	0.728719961607148	0.599494337970252	0.516987602271927	0.622069969110086	0.552296209963636	0.707402867996191	0.633322433158855	0.725520183555248	0.676623282092921	0.627182857480332	0.548859292403885	0.737331904417671	0.708806278452844	0.532185754450506	0.352800622607692	0.754838160248454	0.652268746698667	0.495857809681574	0.698096566283742	0.569665642579256	0.693948072447423	0.621160376348945	0.699925815053839	0.643813954055528	0.649064749061154	1	0.542975144105173	0.558010186710956	0.694379128537038	0.710640681999567	0.661472884480256	0.683825931094044	0.719248024237477	0.744533771369927	0.658243932037604	0.722691660181701	0.639692966372536	0.747603494470755
ATP5F1B	0.868121298747687	0.936541145708334	0.767542318485631	0.78989522866756	0.82529872079258	0.497304015216026	0.633867425901479	0.84417026604466	0.702268420261484	0.835452965137292	0.81026398693488	0.903167696717886	0.901453170899268	0.717189399374324	0.416845688582441	0.642031695815188	0.939763365814246	0.977722249525265	0.695811974229207	0.124185507351163	0.737453315060441	0.755294247924663	0.813387621128778	0.666220364436673	0.528196103533597	0.897729804439211	0.839255928710604	0.941574824940138	0.849841636550998	0.854936313668486	0.759295819844372	0.853834393070929	0.304118957554222	0.768010538490871	0.842187553571998	0.594364993279695	0.800015863814651	0.855074438248957	0.253233688478732	0.720324991777073	0.724097161938509	0.806443914157454	0.664520204107336	0.811133278591007	0.846942739331829	0.64452510929073	0.177265003893912	0.623364218359233	0.210144638086778	0.314796808628341	0.776021846674229	0.891959414856793	0.534224015902082	0.778978446493573	0.688173922130088	0.807390553826114	0.841497875160923	0.80395780950344	0.582087012618165	0.672487227411448	0.830028204452209	0.828461261115876	0.777144448727373	0.900340016868272	0.138079528389627	0.448051464733402	0.658299662833878	0.783743179532548	0.464143956149889	0.446031888740118	0.831420179063464	0.767058781769878	0.718096661744658	0.716754017945417	0.656356302485958	0.80781597206158	0.920264886093306	0.523327861358076	0.831187394621364	0.688314572378594	0.151561676313092	0.575026313977999	0.612860556759286	0.482816454028665	0.740032868528552	0.786855057964094	0.562230541812421	0.587994564130052	0.879222518856743	0.607471687546037	0.7564979781989	0.809427094805265	0.528871675384285	0.646807781854887	0.745773683073232	0.679165199755876	0.921115582506555	0.776949412347267	0.489079057308845	0.859501171302106	0.809310200267471	0.668331147576921	0.296332988784358	0.862855434498312	0.833058045220359	0.501824123331398	0.822820358155377	0.857869465956891	0.591019784389109	0.782489960861361	0.542975144105173	1	0.676562084359045	0.400646043113612	0.76341846476027	0.750153973945236	0.715170113480867	0.689033306780291	0.797650996494569	0.695913883085725	0.790360827371658	0.961911440441287	0.586058760282794
