""	CD74	VSIR	TLR2	TLR1	ITGB1	SIGLEC10	TNFRSF1B	LRP10	ABCA1	PLXNB2	ACTR2	SORL1	KCNQ1	NOTCH4	HAVCR2	SELL	CD9	SIRPA	TFRC	CXCR4	NRP1	TLR4	HLA.DPB1	KCNQ3	NOTCH2	FPR1	APLP2	PLAUR	ADRB2	LAMP1	TNFRSF14	C5AR1	ADORA3	ADCY7	TREM2	NCSTN	ENG	LRP1	STAB1	SORT1	RHBDF2	AXL	GPNMB	PLXNA1	SDC3	P2RY12	LILRB3	ITGB5	RPSA	NCL	MERTK	TLR7	PLXND1	NRP2	TMED5	INSR	CD33	BMPR2	PTPRA	FGFR1	TSPAN14	MCFD2	CD46	CD93	UNC5B	MILR1	PECAM1	FLOT1	IL6R	CD40	TNFRSF13C	ITGAV	PTPRG	STX3	RXRA	CD47	CADM1	NOTCH1	TNFRSF1A	TRADD	PLD1	STX4	SCARB1	LILRB1	ATP5F1B	CD82	PTPRZ1	JMJD6	SMAP1	PILRA	CCR1	CANX	CD4	PTGER4	PTPRC	CD81	CD69	C1QBP
SDC3	0.586779669868508	0.630306767182282	0.647604623680559	0.599632576830763	0.62446894189682	0.655718386155059	0.684683956475705	0.51023547192232	0.71732901961626	0.677101207294045	0.632796675970992	0.683682213311504	0.563234748065845	0.60996949511945	0.5664107134811	0.468527736318932	0.277414473737919	0.511654125212211	0.539647738812769	0.591207793340018	0.601320149219817	0.500536935931576	0.492353840993363	0.646908464921439	0.590612538378971	0.508049372955651	0.685460632831371	0.397133661662925	0.569421519466555	0.647747037438428	0.555810825514184	0.522347750017353	0.718124441758308	0.670992613394853	0.396748917908502	0.596761844483502	0.489437816508524	0.754850667194224	0.559126052293393	0.638382447459434	0.622199116153882	0.550419164977695	0.357139194815226	0.615106028888439	1	0.606263867545081	0.493351881660915	0.480605661052651	0.595519066812079	0.677793023981206	0.669535692864117	0.632095206084928	0.628879030565074	0.520374436304539	0.60347009773014	0.560555411349732	0.577991821290693	0.707979031000409	0.6955752530938	0.632596428283776	0.704006762385106	0.619854695612928	0.728479562124085	0.568486614700041	0.55695005014745	0.520724014993338	0.69555953515161	0.636678799161865	0.583417083545154	0.478062114764127	0.513539963846325	0.743327859737281	0.419814227156882	0.567782491880455	0.58694746391441	0.521950559408131	0.558888863044281	0.616381911583114	0.558016906000961	0.569412952091597	0.47707192931346	0.604503199997097	0.689246737511984	0.58986271420968	0.594656421218401	0.595798695904071	0.415294057913004	0.55851541429352	0.668483242318148	0.526278108469964	0.599854573298428	0.663413077614137	0.602908265962454	0.443186335581476	0.662518770076884	0.560753656617382	0.498204247844417	0.598077795999902
P2RY12	0.782088928532505	0.874317776559679	0.81821006840277	0.796551223762228	0.749769857581129	0.878912253732133	0.838239167237858	0.621991274890001	0.780391596076323	0.840736068442544	0.756375437724338	0.88503565051288	0.776868109305972	0.585982436851985	0.768055856730356	0.631788847900669	0.310253706269201	0.591249252446861	0.445420275076535	0.587003209700884	0.771170819155363	0.556448190601732	0.732504537212953	0.71637865378417	0.586848223014825	0.659370498639314	0.738089826817203	0.39388510734887	0.619982164967784	0.789467098378972	0.770144439140664	0.496764748451092	0.879803874688225	0.782558209229913	0.551863325304661	0.742842303794618	0.594009110356532	0.748110132299942	0.832153034998416	0.765749576301539	0.833508844292644	0.809257047284847	0.441124039997286	0.677646310820856	0.606263867545081	1	0.594821034508653	0.662197956834821	0.725261211817526	0.669190473412189	0.710230996019485	0.841935557176599	0.832491169698809	0.495870542207848	0.677178364343468	0.326544030870655	0.848332328270224	0.599284053378728	0.631683176537589	0.308332244909778	0.782853006846097	0.68195647176494	0.751928874905851	0.747244500108755	0.794985272676935	0.769063437787217	0.844177572692516	0.815381403376317	0.689873267251549	0.550185751126624	0.659263914262898	0.785165016998215	0.332095538935315	0.748038192901805	0.817348799118255	0.569040911164785	0.323624159793519	0.272913427702712	0.843284228044933	0.614201646304604	0.451615155947866	0.601898895920174	0.672630084487031	0.679760186829049	0.68703346205505	0.688356324294541	-0.0966415424499376	0.485247063286979	0.660903462011788	0.752517606412393	0.755059768882804	0.70209694020067	0.817399367188372	0.419701685043562	0.785269413087908	0.72697027637882	0.418445670485224	0.729717471789533
LILRB3	0.767318902699069	0.738222962922471	0.640947935158224	0.607696525119757	0.711499372471577	0.670725858832427	0.741432542847762	0.697253625668743	0.722979095848785	0.575932439984061	0.681539544442574	0.700400467875567	0.636053597274218	0.54668158536824	0.75016668125766	0.634002537002629	0.462712183212308	0.612305248678045	0.564230976530269	0.688232651391245	0.522293332422464	0.589347756627934	0.733077708522704	0.509795966617417	0.555172812858723	0.742433659026537	0.679912321967809	0.312270196212066	0.673403757881869	0.718416050012366	0.698115516286143	0.544657178322797	0.695362572009632	0.518936971277692	0.623946798185336	0.59711203416298	0.616202031418704	0.671929512515628	0.524741481646141	0.655845090848594	0.631041664740227	0.725974216813187	0.598528780874265	0.656666435377073	0.493351881660915	0.594821034508653	1	0.618145839345666	0.667885634872453	0.601659687068744	0.633081527581281	0.690614873415425	0.654941837481719	0.462146720142709	0.646706883086232	0.312112295458536	0.712957307850389	0.536867398744729	0.522965026342557	0.26526449656473	0.689782603616558	0.612427915790026	0.662997023037075	0.4732776059289	0.477644941026372	0.62276853773201	0.683020009870387	0.681477320714249	0.602833033707598	0.567324408370692	0.664278955420838	0.507706902796016	0.258274013690814	0.58743537981453	0.610773618383351	0.531403827831864	0.309991448489044	0.202904168423811	0.726761830514407	0.635765826821051	0.49669156799653	0.520289797142428	0.660911674503993	0.621435489798035	0.629833949487848	0.669057942088965	-0.147256297148067	0.437825790873123	0.606861947589615	0.760956184354886	0.696357406362909	0.618692356649681	0.683282076043896	0.415722092075498	0.670490922744524	0.678985301891229	0.49665545392591	0.655516877504291
ITGB5	0.770371280283094	0.676010595489829	0.583905418808111	0.731477108008956	0.881622161266258	0.800720953672935	0.818704495290101	0.925953006623493	0.736098658623521	0.694800843813499	0.86242467787688	0.788391385966714	0.575397058770753	0.682928890476758	0.889201994202703	0.534337794937314	0.857862609508277	0.922066403676105	0.568126798621467	0.520939293031458	0.656210409481563	0.600429628188562	0.665041579391525	0.657960832212643	0.678153289311638	0.866486692723871	0.832123452288917	0.500867330166462	0.544593806354373	0.900389180208753	0.814776629780022	0.594479260120386	0.752030699829367	0.668972238173952	0.943965691476352	0.819495642435489	0.879503890299168	0.755690152752488	0.746462931314316	0.848851157350746	0.818212653954573	0.878869415627741	0.858590920704458	0.785933363399631	0.480605661052651	0.662197956834821	0.618145839345666	1	0.845402278811914	0.706702122215469	0.487021518598536	0.703583382593496	0.656686979301618	0.39298538657277	0.873247289471235	0.367868273779771	0.797805852027489	0.779226124566652	0.726330964572744	0.383803793636464	0.769307299049044	0.877166801896157	0.740313156877103	0.329028322137348	0.752437190670266	0.816616668991484	0.793679789024583	0.794716798846143	0.820775942994107	0.717483568278484	0.421692648796773	0.677419264848306	0.655883870489625	0.606958475237676	0.626804542438752	0.825641269673094	0.630986531247148	0.315870916478066	0.800344674120962	0.820519234240968	0.821397558511349	0.690697012536853	0.758581000100061	0.876967431034048	0.895093666922421	0.870785199321625	0.0571145325848171	0.545043831717904	0.780709872182935	0.850168152724598	0.783592131465988	0.890619836039062	0.843685223897588	0.550258507440154	0.796996975521254	0.941292784352564	0.510601005249036	0.851517927523891
RPSA	0.930657850664274	0.82487356853799	0.695087197340437	0.69837989352323	0.908294346589291	0.866171737245338	0.88421348952319	0.864013715142256	0.836039038174494	0.788973145249843	0.933561379978035	0.86003522324983	0.744422253227319	0.752469633721973	0.913298845081344	0.652378060509215	0.677515911229591	0.826173592827401	0.690975489823846	0.735294344090812	0.670318597536234	0.671054645608495	0.891216570754808	0.667978565827136	0.780805124412699	0.824344273687981	0.905146291066418	0.591848879846272	0.700190297094891	0.91081245857126	0.888729230416365	0.711371146042256	0.811078960958753	0.605088658059336	0.81677685858721	0.886614966155907	0.854699361885454	0.906973438236264	0.711574034123656	0.880160889009532	0.777127101725536	0.932645368635857	0.74556750405829	0.799069524891827	0.595519066812079	0.725261211817526	0.667885634872453	0.845402278811914	1	0.875979829025858	0.647548707886768	0.768899572091137	0.771746556148972	0.488042109539869	0.892178049762401	0.562206097031155	0.837927513853646	0.819133397725201	0.839985559720013	0.524258488494586	0.856706462528126	0.851990282435771	0.844778857956204	0.473957541265116	0.712526123153282	0.83787789961294	0.858182342876858	0.91453547498516	0.80938577546804	0.787310023919575	0.660714755702099	0.760665065642922	0.459987455953232	0.746191142670224	0.798311327671562	0.859907444285443	0.712250036498749	0.5390429097161	0.860691947607429	0.897179049937412	0.71459412926936	0.780847562594533	0.778876335668821	0.846853027917683	0.93326984623612	0.885513774495364	0.198571645192109	0.693434959485852	0.890885441897655	0.939471749078724	0.834468011918497	0.918187278349113	0.863598366031423	0.659370697657097	0.817233003990146	0.935943855992296	0.627851593282991	0.969104735254539
NCL	0.870587100071381	0.745700877790892	0.820311568656879	0.702011187787252	0.896878679082391	0.838409299815004	0.878294563311215	0.76020890184891	0.900975830751389	0.815781184457391	0.92989058524463	0.829225986844945	0.710566221443959	0.839149862525622	0.842921995707546	0.455793246691418	0.599584429638694	0.788425655977543	0.864306149069211	0.849924442497071	0.710510904904362	0.782253510453047	0.770208474984152	0.675432535936672	0.826127242975071	0.796773074013459	0.948251532748257	0.748080966189375	0.823102600050977	0.82019636659712	0.819890666490059	0.880492320794989	0.829010387167512	0.693348347066634	0.714353665332863	0.888427858250941	0.821833259652957	0.920159495595419	0.633014685714408	0.896097905936776	0.778890860526952	0.842150552372916	0.666614462528061	0.804576754210562	0.677793023981206	0.669190473412189	0.601659687068744	0.706702122215469	0.875979829025858	1	0.816980321889204	0.750456060534413	0.740015902242	0.738929621185626	0.909555000595228	0.710151989964066	0.761548148461351	0.886309192038137	0.872772106297145	0.725594345929336	0.914451694487871	0.879349954367545	0.869053942809485	0.551444501362552	0.653880261243995	0.784810008238658	0.860580126156507	0.883444024837592	0.853054146233193	0.847222592450449	0.582029974006426	0.843965426889455	0.470942854756379	0.795510698995526	0.764227589717936	0.840448103124408	0.757826467290381	0.723266744429307	0.732344250738654	0.88266867652381	0.754197760773717	0.905645474410313	0.830842120802907	0.841351372067887	0.847123372411297	0.801555417040823	0.316440934414475	0.843032196386817	0.928002422360749	0.847287056742568	0.765598181192152	0.90393558045143	0.853326039464747	0.842368930896723	0.890310898270109	0.841516920424	0.797379672521514	0.867915550384302
MERTK	0.802146885654483	0.829346072842274	0.941166760009684	0.729715689528726	0.747189259430646	0.813175957948128	0.826498413137854	0.538036913954888	0.895487412289182	0.775851424123013	0.764894165469522	0.827984327441953	0.767495484533551	0.791710671703361	0.711202736578959	0.466380991031302	0.27663709739956	0.564763402203802	0.733633338014996	0.889896153266527	0.651594551661518	0.780126192366543	0.706046964532995	0.704272105431046	0.693351369930383	0.69232906910582	0.773486960954306	0.508522808207699	0.866474923121335	0.683208981576566	0.713035680344436	0.723308054975529	0.835259969446849	0.750848688431622	0.441868554900274	0.75279163568944	0.60515399419798	0.804255763952028	0.571024851422381	0.77627588193862	0.72359195814027	0.726005934622802	0.389919459185083	0.64913733532909	0.669535692864117	0.710230996019485	0.633081527581281	0.487021518598536	0.647548707886768	0.816980321889204	1	0.745799742697148	0.811138647980385	0.819134018978001	0.697329190108511	0.664308783538416	0.727674237988476	0.697274222280227	0.65254122085944	0.532251216818974	0.854169213526073	0.669102172212693	0.792640170712327	0.663998389824284	0.591540390483109	0.619070262920441	0.782756727121454	0.765414973055518	0.70294090752287	0.597104904641613	0.743726294184287	0.717651462160575	0.21913098709703	0.770613923932558	0.688575459873575	0.509681098121984	0.391576628908873	0.512147362904638	0.675554840378145	0.663632532372052	0.546618370953511	0.739248589104374	0.736095674425401	0.685047614326496	0.565264684741035	0.595261980648635	0.0265526962897964	0.69077118191854	0.718315193397413	0.711555458448108	0.703317626951996	0.678578823622699	0.775779077148543	0.667532623623491	0.867075551603751	0.615071803192197	0.739523366381157	0.607840787134635
TLR7	0.850407105139358	0.844287684389674	0.825744253007986	0.744262027034179	0.820076028878422	0.825856052409802	0.866310192014821	0.704382552504596	0.842928212977174	0.782463379445773	0.823839322923489	0.872715125788752	0.795315972520887	0.68357967068027	0.799299242142991	0.638368876762313	0.410746306788474	0.688771831278123	0.577329036670612	0.721493768448774	0.692376866408564	0.631450265076265	0.787341777830935	0.710788446144244	0.629311069548947	0.772646042346991	0.807909801397019	0.521975461010003	0.722152327352296	0.778444693935984	0.7323658764484	0.655774004349866	0.8638909384057	0.719866238803071	0.622558033475128	0.736331548517691	0.698060247607231	0.797667065661738	0.804982144484309	0.775631435791534	0.808035672375073	0.799682271593414	0.513621624326457	0.739224169959276	0.632095206084928	0.841935557176599	0.690614873415425	0.703583382593496	0.768899572091137	0.750456060534413	0.745799742697148	1	0.820902329518018	0.582404298170614	0.74166855143538	0.414691567743661	0.833308971167078	0.696654305605122	0.669681913057412	0.434451093858237	0.840726893628252	0.754778371863825	0.76081469598439	0.690207176569005	0.731819511369328	0.738939009332765	0.855339021400992	0.844485914769086	0.776235840473692	0.667158103630923	0.629927656082764	0.729175115549286	0.335023627031559	0.742175755665459	0.71827974280472	0.616452204239347	0.417689442037439	0.379827589872136	0.843214339380026	0.676285523467508	0.553629224063187	0.69526405224005	0.734573851834742	0.769358386912341	0.714818933550443	0.738041407410766	-0.0421010943338994	0.58236248509939	0.714663386417408	0.802945529368038	0.808357201878546	0.752792832848198	0.851391312994479	0.557740455643457	0.819611837727706	0.755990250872095	0.53987274468842	0.772852085071446
PLXND1	0.846005618566439	0.890439558307713	0.83141021462863	0.759187828673682	0.783161741606005	0.856075137660701	0.853160249931102	0.639946756397227	0.847815978222103	0.817369447193323	0.788890031018663	0.860989016435951	0.815338240998459	0.72237182695534	0.793549469348828	0.57485343879394	0.371214976414344	0.654247092018541	0.581042834383515	0.781539387490158	0.708945393740164	0.658039329659008	0.791205486091206	0.695818984505471	0.631148878074317	0.727043506304109	0.763115509129315	0.487000334498382	0.739859838960897	0.774840411165186	0.781924410071665	0.622184218936998	0.854835830367088	0.741644765256851	0.567681480330193	0.755208776307317	0.675182455915417	0.784549131832763	0.749382629600054	0.785750704432242	0.798047892284639	0.8314617893898	0.46869798601526	0.665872598811195	0.628879030565074	0.832491169698809	0.654941837481719	0.656686979301618	0.771746556148972	0.740015902242	0.811138647980385	0.820902329518018	1	0.600038418193826	0.71374078503108	0.474240358894497	0.843171904070583	0.662199542329935	0.638205801559846	0.388769657483007	0.820819055028866	0.70436500774707	0.763027922825946	0.675847659116623	0.688735384113058	0.692808389935529	0.826318344444708	0.828965886886104	0.710050885829509	0.612040793485991	0.738042196864665	0.705654922596191	0.26794183304279	0.739694580591915	0.760787190067566	0.552120702277298	0.348707247639587	0.35440612914784	0.820934604345468	0.711394901286714	0.561181679525926	0.716091180054521	0.712690637157699	0.736601063286133	0.676345438080088	0.671196788113442	-0.0852645398089339	0.583691089260558	0.696376848232994	0.798544954039594	0.774626134339806	0.733124854581792	0.844215506800009	0.558592790055871	0.833200201230914	0.736461414661145	0.617063324781912	0.727993418719411
NRP2	0.631917442367616	0.595611268296971	0.782552761824145	0.486046346516938	0.609570116239582	0.632473917282054	0.625612915980267	0.453722048944164	0.753625889157588	0.669254213284663	0.615775942064655	0.607373590050256	0.629831914711961	0.705284791519129	0.583582549708889	0.201831043085002	0.280668177994203	0.498898828836181	0.785199551374228	0.804751483312638	0.564551058982647	0.761721029678003	0.498282609487223	0.472405373418405	0.579875015807194	0.608127299688671	0.666490067287802	0.687301894382446	0.825888166195968	0.513822757007006	0.56622593537554	0.826704440088857	0.630864407018655	0.628424050451476	0.401695622132805	0.642131438351656	0.522972418553794	0.652573923326721	0.490584803782194	0.621668142797921	0.626030815903844	0.562540780205054	0.344221917356369	0.562339291389428	0.520374436304539	0.495870542207848	0.462146720142709	0.39298538657277	0.488042109539869	0.738929621185626	0.819134018978001	0.582404298170614	0.600038418193826	1	0.622495397838068	0.554612185370043	0.56218712237235	0.592224438414636	0.542067911248761	0.619463405049725	0.722289503800125	0.646665784280748	0.595856276091226	0.540664957607562	0.465886988021047	0.558157607178686	0.63533351054286	0.610808692070309	0.638752548715331	0.664586099670795	0.482531498329343	0.610112055475641	0.209116552855279	0.674169671062068	0.502088936566072	0.456066729803983	0.363454208584295	0.529120086296885	0.455769557561259	0.581395300891293	0.523068443331435	0.799745742125912	0.660861088697689	0.609098620118152	0.452947769077997	0.445318822748073	0.061151221271996	0.780189520393395	0.623843182121994	0.556796416532877	0.555026275738959	0.562949210004204	0.671199484942393	0.778697760470145	0.702551168875617	0.508822832604336	0.814921106221392	0.496645143382555
TMED5	0.848958797067001	0.724456477764509	0.741894828468589	0.762584947947236	0.933071466490657	0.852427782179107	0.894347585733915	0.908117212039698	0.87006134292976	0.769867968119872	0.945532629119228	0.834806046639657	0.655580984624912	0.783611005808464	0.927080530082437	0.497900499185798	0.806199466178283	0.917666155875884	0.791906809410574	0.731210319506453	0.722823195264288	0.771233273208472	0.720799188974484	0.682362345040147	0.798012012618843	0.888854338757612	0.950252740665631	0.671372851839842	0.737646620022914	0.913706827510761	0.861131240682372	0.809627728022664	0.830204913398964	0.706205099280589	0.899153820763809	0.896510889332676	0.909004006165785	0.882573860440416	0.701654971234692	0.928157752252987	0.841254062981792	0.897362839049214	0.833735509638252	0.80426050475132	0.60347009773014	0.677178364343468	0.646706883086232	0.873247289471235	0.892178049762401	0.909555000595228	0.697329190108511	0.74166855143538	0.71374078503108	0.622495397838068	1	0.571905426626404	0.801767081557476	0.880692744620805	0.834129616903191	0.592065932730006	0.887280522466144	0.924594345889342	0.837974948500886	0.453454002012294	0.703482616083654	0.845241693174136	0.867675933298302	0.881843601851718	0.89482672244379	0.840389024628262	0.508291815569186	0.807371949799027	0.60336200703154	0.69875606788388	0.715288921525587	0.879152164821744	0.738779548218962	0.531053372964005	0.792503323033365	0.910194713349815	0.863737985760937	0.863218463614548	0.851504121112263	0.90836558839023	0.914831076173627	0.873693631180618	0.176520934047755	0.74177905292614	0.901514952714862	0.886884679648067	0.821773400714822	0.955485419022182	0.885709469366847	0.765161312910388	0.885612596129305	0.946310251123019	0.734702158321003	0.889471746726483
INSR	0.575827874812322	0.482485625344848	0.605182514325405	0.440007465707636	0.55151679910063	0.52418730356949	0.575426435891085	0.423745167294528	0.626633555078504	0.508576951035813	0.645191286324259	0.557263961499752	0.430922995098785	0.718795088453695	0.49630493786414	0.244507400958176	0.316236155308754	0.461885077649088	0.661961145565649	0.652742820302459	0.413001464485504	0.600568906052297	0.500196988760947	0.556355295324343	0.645365835624942	0.482239856295982	0.620279502975436	0.450524347767935	0.568419194852504	0.479749493250354	0.474997464400712	0.578178879916106	0.539148766280798	0.432222055697542	0.347714073926424	0.576103803303105	0.523957170023876	0.673820796577614	0.320703510564646	0.615475430536444	0.435561861161523	0.510265870805253	0.331797690945602	0.50386122043029	0.560555411349732	0.326544030870655	0.312112295458536	0.367868273779771	0.562206097031155	0.710151989964066	0.664308783538416	0.414691567743661	0.474240358894497	0.554612185370043	0.571905426626404	1	0.399900310330524	0.66999970893151	0.669581186166685	0.628290088373128	0.642835890638714	0.52803755541796	0.686279539030131	0.28919221679469	0.365750988750663	0.463084924707122	0.522680129871664	0.517206760099564	0.576181386882853	0.482744528734866	0.427516537341189	0.564503391032227	0.27968076942445	0.483619214302994	0.461794250801483	0.542374360515386	0.619190114190583	0.677175722236907	0.46443923268373	0.57748093898625	0.482608611705515	0.594038825190386	0.56416875283668	0.541077299273178	0.51204260043728	0.485830974385424	0.442183284884347	0.625939132666561	0.646678463325008	0.505920562723346	0.472263909278085	0.618480478672973	0.524387854499759	0.620187676598165	0.638314692163419	0.465496579060961	0.596925248331349	0.51024281303526
CD33	0.884712875316464	0.908911602622236	0.8112680753921	0.772833425101294	0.853939001488261	0.896687162122396	0.924409361534923	0.778666538295621	0.867637327105093	0.851086427470485	0.853675619333034	0.906590482001899	0.798994147923479	0.695575041713261	0.882941050906294	0.626960906246098	0.50434359511923	0.776146651056586	0.633400374741101	0.74075643629694	0.74425515419298	0.686855943776766	0.806328614394517	0.715219972566147	0.66828328540349	0.850483007124444	0.831315329976904	0.527944702953395	0.691006977274098	0.873015453156534	0.852064172636651	0.661341995039368	0.891745611155386	0.753625347552356	0.74434534931839	0.810476172565646	0.718542722407529	0.831225016303446	0.826296426564066	0.858432413895167	0.902733998194199	0.88200035502943	0.611946542287659	0.775874964525022	0.577991821290693	0.848332328270224	0.712957307850389	0.797805852027489	0.837927513853646	0.761548148461351	0.727674237988476	0.833308971167078	0.843171904070583	0.56218712237235	0.801767081557476	0.399900310330524	1	0.73049689675784	0.713068100871016	0.432208234666651	0.870404920187028	0.818682008516256	0.799008187028334	0.640946174021432	0.789217171985603	0.811452353973784	0.86388861609358	0.910884639909941	0.810641150213779	0.680696073630713	0.731969529297723	0.797073925091072	0.394417112157647	0.773552117426884	0.800944193218072	0.669744031672524	0.426100424653103	0.372172416583754	0.88718667463519	0.784390797415843	0.622133769422038	0.710728269768898	0.735339999437015	0.796111770364572	0.790757450681485	0.80240655335877	-0.0622893836085153	0.629173459126154	0.748686814501444	0.873638762443848	0.837188025501314	0.806318440351394	0.89473663584799	0.517006950539075	0.837140116246902	0.847004747896018	0.619090954987656	0.8374590466822
BMPR2	0.7634287846545	0.654188252742977	0.711902659605479	0.714266389350902	0.893614189218044	0.777560688276981	0.844851580114079	0.792786001779322	0.823540931632449	0.741713209188079	0.892754131851248	0.799178894527917	0.593452823526251	0.812806853263253	0.803460152093391	0.437829317234457	0.702563319292408	0.836387436755652	0.742709247990078	0.672674406801018	0.631719990278275	0.730056340496011	0.628190436167205	0.715802775125437	0.815438619361392	0.806771060524319	0.898875004082355	0.577156980411359	0.659324429006293	0.830463290700604	0.747842656564042	0.725434322986085	0.787869154807508	0.711318292995254	0.768036528423695	0.834931936340892	0.814689586234904	0.87432455241208	0.624686792658905	0.877517504497567	0.77865730993801	0.784328554159129	0.699061508595918	0.769777791917929	0.707979031000409	0.599284053378728	0.536867398744729	0.779226124566652	0.819133397725201	0.886309192038137	0.697274222280227	0.696654305605122	0.662199542329935	0.592224438414636	0.880692744620805	0.66999970893151	0.73049689675784	1	0.901469699502899	0.687220358003083	0.835536798192129	0.876025025206533	0.874181357286441	0.434015634192648	0.719753127599781	0.708863962071109	0.81566765833252	0.817632281021118	0.828231483371805	0.704743583545315	0.437738624203331	0.819831154051801	0.65767201913688	0.664620219760835	0.66810349943676	0.864811967323299	0.823959017636024	0.719473433478493	0.715279821858963	0.831933689124071	0.789377839412501	0.80084688020867	0.84024171697525	0.839409068871949	0.862562413638878	0.841033489942609	0.447134966185344	0.734922945888989	0.896678698302874	0.763955049631424	0.746626543828288	0.923302860106548	0.819042240474625	0.681375026124448	0.861426236614207	0.836025722487188	0.642629432807568	0.831647842052182
PTPRA	0.760374614420013	0.679925514694212	0.686965958989126	0.680065120390879	0.863668786757784	0.772011603324626	0.808812366559413	0.738268741329772	0.794036133677346	0.766223301338949	0.875757748153889	0.801703225072629	0.60688482195941	0.752488615423198	0.789934515831698	0.436873187641346	0.620046120907922	0.770110421566693	0.702335035570521	0.636965240517828	0.648760369616157	0.690996480698012	0.649196547659134	0.745121189747059	0.846336999889875	0.744089242391231	0.880071039061719	0.566718409612733	0.631191132622761	0.836479331172261	0.724846027374741	0.675911661121903	0.785367454453463	0.693244893088794	0.722210338727139	0.83955088809252	0.770974385896534	0.898027720821483	0.622224826916279	0.85151496414594	0.755123101782766	0.787373586141952	0.666017302068262	0.796189219716148	0.6955752530938	0.631683176537589	0.522965026342557	0.726330964572744	0.839985559720013	0.872772106297145	0.65254122085944	0.669681913057412	0.638205801559846	0.542067911248761	0.834129616903191	0.669581186166685	0.713068100871016	0.901469699502899	1	0.687774091636442	0.825275813658607	0.847522473055679	0.879278644327183	0.447288712569459	0.692553042538886	0.745807981289185	0.80338974032925	0.808960391402278	0.792411594573101	0.677977895867863	0.470028714325631	0.821647485191914	0.593015725386427	0.662778184708112	0.692563379218278	0.872869387770567	0.85326517375702	0.74709427925253	0.727379683887289	0.817443726022693	0.711767485745541	0.748577396492143	0.817392203734567	0.76394563124925	0.883756553247451	0.84067257119823	0.508826566761749	0.678347778894587	0.88862596510346	0.780736176838263	0.704135618309049	0.907350031403588	0.787711637518304	0.651992898075985	0.822867799338297	0.823737130711114	0.580342902775466	0.858782109720434
FGFR1	0.48425123669993	0.367221945394487	0.508645995351525	0.364460126272704	0.52361753827703	0.48101723558896	0.543674658920762	0.398671455383332	0.605442287216328	0.568770924156398	0.583101707006048	0.483710347663952	0.352504363357538	0.607233917148694	0.443425157248602	0.143229099000762	0.327742465820778	0.501473480366243	0.754573957706351	0.606018487503973	0.506571380453255	0.581431955812552	0.352884992632436	0.456830146434074	0.594848648686911	0.489355867307779	0.650120355558447	0.718109354599339	0.544413618018419	0.460927612634398	0.402074929521031	0.733392556343934	0.494493710120275	0.454613236054257	0.388776664899136	0.580862917248358	0.479639220437269	0.655141617750098	0.403275033588939	0.565245924496342	0.497236251414815	0.419395402070695	0.354898240749277	0.576732405162212	0.632596428283776	0.308332244909778	0.26526449656473	0.383803793636464	0.524258488494586	0.725594345929336	0.532251216818974	0.434451093858237	0.388769657483007	0.619463405049725	0.592065932730006	0.628290088373128	0.432208234666651	0.687220358003083	0.687774091636442	1	0.591719072147124	0.610156811917062	0.618055386134619	0.342908160994719	0.430200887516818	0.468681223026721	0.525319909671984	0.539610746397395	0.591347496341462	0.62884561635508	0.301072391114638	0.712875398311058	0.38863586997199	0.519076001873253	0.444816561280012	0.56182556818848	0.662204033205411	0.797633656888968	0.364324049884619	0.583833119548395	0.500846419173728	0.723442131098686	0.588488270186947	0.536315422451689	0.525806220454727	0.508226473600285	0.579163401230021	0.78500909571547	0.637209485736963	0.452748254303739	0.405693979833663	0.614051019735761	0.523569113942504	0.686368148355209	0.530931325251059	0.475572965688515	0.657733563519394	0.554264075152764
TSPAN14	0.914217502808133	0.873613382758565	0.880494763512433	0.783044134573524	0.908159966983709	0.913741829007466	0.941311509918951	0.795937296867166	0.944927334661507	0.86492285452059	0.935187813451788	0.919982998230335	0.79907622442901	0.815413218894193	0.894021755175165	0.597186093262662	0.553244735146208	0.794336162469736	0.779420489887008	0.85290466932935	0.78005914726154	0.770594071119635	0.811250719127532	0.762391225784735	0.781610373274198	0.851944653763741	0.933520924460667	0.664119767648451	0.817542676134985	0.867655626392463	0.869999694760153	0.816908696200107	0.917423844820873	0.778144384061185	0.726798806766492	0.867820178748479	0.804595940308879	0.927043776570991	0.785837542230391	0.912125195091923	0.86549823678323	0.885450723304395	0.649020366084444	0.810875026569693	0.704006762385106	0.782853006846097	0.689782603616558	0.769307299049044	0.856706462528126	0.914451694487871	0.854169213526073	0.840726893628252	0.820819055028866	0.722289503800125	0.887280522466144	0.642835890638714	0.870404920187028	0.835536798192129	0.825275813658607	0.591719072147124	1	0.87167969370458	0.864748295894963	0.668132653662953	0.733520139857014	0.818621608066035	0.912875247863932	0.92613457357951	0.899435799321992	0.787738495736119	0.672400073588779	0.850533320358129	0.4105229801344	0.812368795296519	0.779176707822792	0.741057944854055	0.594347897937245	0.569286373728101	0.852508779791199	0.857391481091565	0.717357174287628	0.839275469965556	0.836736988482917	0.865528210608059	0.811103152483926	0.816701327123652	0.0929454466006018	0.751782347181085	0.869889898854789	0.881464557052655	0.867330615331955	0.883659615357401	0.9203063593404	0.722353752117308	0.937668026890655	0.85939310729806	0.745298303199704	0.840887740605935
