""	PTPRC	CD3D	CD3G	ITGAL	CD226	CD69	LAG3	CD6	ITGA4	IFITM1	DPP4	PTGER4	CD7	CD8B	CD8A	CD44	S1PR4	CD96	CD28	CXCR4	KLRD1	ITGB1	CXCR6	CD2	CD47	CD247	CXCR3	CCR5	TNFRSF1B	F2R	ADGRE5	CD46	SORL1	TSPAN5	KLRB1	SLC1A5	IL2RG	ITGB2	C1QBP	CD4	TSPAN14	CD81	HLA.DPB1	SLC16A7	SIGIRR	TNFRSF25	CLEC2D	IGF2R	CAP1	RACK1	SPN	CD82	PTGER2	TRADD	JMJD6	TFRC	SMAP1	TNFRSF14	ATP5F1B	RPSA	PTPRA	CD74	STX4	CANX	CD63	LRP10	LAMP1	APLP2	NCL	PTPRZ1
IGF2R	0.482612523048858	0.353179726068297	0.391536148599493	0.227055052750786	0.545765385509603	0.222972025998846	0.289163486761352	0.367297874958807	0.587628066315838	0.290398920503532	0.329763955930243	0.314313074029111	0.348847427039853	0.13572980342426	0.163284285670721	0.461620173695195	0.267866269260122	0.371732741646056	0.292056762498066	0.257790092473862	0.155217930128279	0.477248241531592	0.281624453230381	0.426053706570955	0.407834106580695	0.286164457854518	0.245093487179098	0.555037087409663	0.462273398946835	0.163624907727176	0.50836651283874	0.676100797725375	0.595872610121211	0.29401022206686	0.239959386325505	0.602836695008051	0.236800132569547	0.402582336159899	0.151500958786724	0.49857635361404	0.694071741586473	0.30084194749396	0.39097984763564	0.320734319117192	0.42694655739121	0.239864244720677	0.457040782892165	1	0.471486719724752	0.401567662896923	0.385592216863322	0.504464959166897	0.397611625831393	0.401538195427661	0.337369235645795	0.20384087345599	0.336049025417827	0.490347350217866	0.403459613683589	0.346317120274891	0.516577493757457	0.377178598450221	0.45465567762656	0.342413852877057	0.215603825118521	0.319320739997176	0.698174181324156	0.257381034273097	0.416044461878499	0.0574353235318996
CAP1	0.540096463269714	0.480007867611619	0.466540547297201	0.34731841117964	0.456173245170297	0.464447998032066	0.421172724515679	0.19701333214513	0.561700013690959	0.46649375330268	0.443825214158872	0.489269350396933	0.496638006797286	0.278224686643503	0.218227057336328	0.730389287857662	0.472980418189121	0.405078436138238	0.369285529466783	0.480252031901125	0.132837255387426	0.790004191028845	0.241428884417047	0.464321240630459	0.668166948467293	0.429784905814344	0.508305307171316	0.343537264364911	0.801838355091214	0.147295335670671	0.510903830682629	0.584539861629846	0.738026318265811	0.500172711922885	0.451745167506386	0.801452774129182	0.52709534389186	0.845837263601454	0.65523948467118	0.899181919566005	0.510891894991373	0.806804746154946	0.836670570456709	0.476071677004933	0.606165334211349	0.379751794820005	0.367935644096858	0.471486719724752	1	0.827393809548741	0.604653957447399	0.692336170499573	0.415295651098531	0.58151561886885	0.637403640107119	0.506814445836753	0.798935687096881	0.633239420829604	0.872188299043813	0.76085123275198	0.754518590720372	0.757128257888432	0.797449548753395	0.782867342845261	0.707775294896893	0.704975899758144	0.770795370106629	0.587356840179213	0.865723871446453	0.155556639867944
RACK1	0.587556097560819	0.712327061136084	0.66589940531398	0.421153520599154	0.645137500962889	0.64593235813142	0.47487463316854	0.319212751736651	0.461727838712511	0.670965341507276	0.583274717950895	0.652538824559001	0.695873481253537	0.376742671685548	0.335463567220418	0.797323112156001	0.626241761875104	0.530110553260908	0.556070234021722	0.671208333866252	0.253493195435118	0.779165070329431	0.168849202020094	0.595731841801063	0.720645332647743	0.506684421074758	0.629480432902318	0.238291882626337	0.75544761761215	0.132086688752898	0.687487681901214	0.546624185362777	0.531436740268509	0.74747706195773	0.695552602683367	0.616396335584524	0.616206547187564	0.554081256554646	0.748267351981669	0.69562606505945	0.402044315585199	0.706175304148451	0.717524247179135	0.55510663880733	0.712082201183984	0.605028777110705	0.422902881191393	0.401567662896923	0.827393809548741	1	0.55728674829687	0.649634786534182	0.525120155490815	0.791795094143421	0.79259508121424	0.405163339613259	0.893876752792598	0.733413887324881	0.839631483404462	0.971323160634586	0.704243742537095	0.494216369784403	0.761046185180187	0.664745928070222	0.717191855747022	0.769401795121571	0.653559335301904	0.381807169022326	0.829816282199598	0.123748150251431
SPN	0.776595816525491	0.711836889474313	0.771473884861812	0.756246303327932	0.693084494707928	0.683347632273578	0.763109714839283	0.590196830029496	0.638239541862575	0.545644320866979	0.726045452139486	0.630672644712151	0.728041361755389	0.647829136043746	0.633069015562371	0.721397150264594	0.823462136058597	0.78293739150402	0.521350681547182	0.754977573707178	0.519543712212891	0.567081743133054	0.724249538757301	0.778062036093204	0.844619860390953	0.716345467484741	0.564958025908818	0.592277701995437	0.734894777805041	0.359838871781047	0.658746152653328	0.675087808967151	0.490630780469989	0.471668950668917	0.689560713968365	0.514582651104798	0.810154576354194	0.400088828437019	0.12786672690638	0.553354478336989	0.467401304216006	0.209962843786493	0.451673018835732	0.625644027885268	0.755802554101953	0.547073655480211	0.631769587621438	0.385592216863322	0.604653957447399	0.55728674829687	1	0.575585927755567	0.75402235390305	0.677203165873114	0.506342416758639	0.0382557130027741	0.636040660689045	0.716268807159202	0.353670098720384	0.453855376511462	0.49397768624783	0.187019363665768	0.40373316082334	0.161590407730933	0.0965490492815486	0.282330202423972	0.474881204301139	-0.0782229907880185	0.311247524384943	-0.274199743818947
CD82	0.555038530749264	0.562685892830491	0.588593700721471	0.282526744174458	0.54676363427228	0.371421371823156	0.415740676218887	0.280621202112726	0.362703007678225	0.537716268319697	0.622242114728691	0.404205922115317	0.594241399346926	0.270829575935973	0.180437427787727	0.651616938970319	0.497443659907587	0.481119890876375	0.353581509498798	0.392955410044098	0.0842956415720018	0.545113519465327	0.324731623006048	0.606574343376784	0.587841244494287	0.364417673577427	0.53592714078697	0.4298894149039	0.676595677774408	0.140930449401536	0.538530381156861	0.49224904843221	0.566974632179749	0.533524993520783	0.529810066037415	0.507022751184975	0.604840470644622	0.48465880027628	0.42093617709771	0.668298335924106	0.522791026972132	0.451350765451233	0.482090192937421	0.530445107793104	0.472993007080464	0.439965310073079	0.409889630831547	0.504464959166897	0.692336170499573	0.649634786534182	0.575585927755567	1	0.391426041913819	0.676774071404837	0.527927957144311	0.371073785884376	0.692944065769797	0.64797404319626	0.563933552005193	0.574446757763892	0.658471535221598	0.395615017517269	0.707542064522564	0.470553752684432	0.417137311865544	0.559606447694906	0.665825034291862	0.28628206769316	0.553844077145456	0.0967713811531486
PTGER2	0.827902092595345	0.818134659635866	0.840538785921966	0.651034003534072	0.813009830897608	0.62219326995771	0.754850842894993	0.624156845238619	0.631672669504589	0.680611111683865	0.725624031265395	0.520190639569614	0.831875884244806	0.54102733649847	0.595048030152694	0.713296186822729	0.798886659655237	0.865473906313462	0.573024724989273	0.71537437863603	0.527517523529921	0.431255282094276	0.685618391424046	0.844096271552262	0.700786719305825	0.764034675772598	0.613558254113027	0.573778707841884	0.52970048095861	0.326927170564724	0.76622915860622	0.651727539280119	0.310716967224588	0.491245658412811	0.741797218048745	0.419130370831677	0.756814018768558	0.101975504435564	0.0250838982305001	0.305897901075229	0.301144239353525	0.00199938612471767	0.248379160356267	0.468799125896003	0.644958882139922	0.696376338946016	0.719942098182958	0.397611625831393	0.415295651098531	0.525120155490815	0.75402235390305	0.391426041913819	1	0.746078213707281	0.549196378433099	-0.235960032675251	0.527393373114002	0.69582687248778	0.216894509792594	0.456302102808324	0.37706815889077	-0.0752121552519574	0.180570564709335	-0.051805786158326	-0.0390991489660767	0.220146105320624	0.273312362831499	-0.323984705506389	0.179569344523967	-0.402133521974407
TRADD	0.742899174568859	0.915945361725975	0.908244104669161	0.470655858128182	0.878070346756802	0.701117129972818	0.632789922567225	0.497457077803971	0.44940284216925	0.798094093768519	0.87746735152192	0.611261084284134	0.927939997975771	0.460223882385615	0.442348786051035	0.782987175869349	0.807743783955592	0.766456316861527	0.566899899138152	0.728214653364746	0.330016482277864	0.517904566896021	0.4534015311177	0.866476561519247	0.744593310464333	0.626733929066806	0.732772614222013	0.411467610301704	0.664787754975948	0.11114373116377	0.79851677673763	0.532692361514571	0.377032229473894	0.649043349532422	0.905111637980097	0.421701882321243	0.845035332179795	0.224936324093899	0.340569484129275	0.464535747364481	0.309095041337144	0.245488689718735	0.411759666563729	0.511331635050902	0.701019798413143	0.785817446676049	0.566307758973421	0.401538195427661	0.58151561886885	0.791795094143421	0.677203165873114	0.676774071404837	0.746078213707281	1	0.706352551862068	0.00707160614773099	0.739045505695499	0.872333242166504	0.498137054353165	0.730101024174048	0.470218197119216	0.13051916027473	0.472983988816264	0.207532277614568	0.253223264221606	0.497484205820991	0.434003325978947	-0.0888722944268287	0.410863066225351	-0.254934648675364
JMJD6	0.668371243732844	0.736741168714315	0.674468365623872	0.592249457343364	0.543224801512468	0.694607384983688	0.406154278150012	0.497054535412557	0.469596176494349	0.726380333583042	0.444325734831399	0.695209806925543	0.593625037603676	0.579698121452546	0.562984399064931	0.825451067884061	0.540040254664168	0.506636011319032	0.709047249416278	0.660612235429756	0.497437741906271	0.7562473522136	0.275046085865119	0.608698222525331	0.622051353102319	0.555608153831514	0.581933284748894	0.247412570775331	0.70072780031083	0.273035895443797	0.641570746509841	0.658590755980385	0.438249647648262	0.582546602206678	0.574133581353875	0.425151002994526	0.526775675466933	0.441610638240904	0.453155789704221	0.630819352219743	0.502369486255232	0.483501095480214	0.67559209174412	0.58387266303677	0.644679404645577	0.71745356929187	0.54571277891227	0.337369235645795	0.637403640107119	0.79259508121424	0.506342416758639	0.527927957144311	0.549196378433099	0.706352551862068	1	0.195820833945928	0.798346299240581	0.715557552112984	0.542261975194502	0.706537001896305	0.518157012587388	0.323700550194672	0.512726572803866	0.477797198159572	0.441972474814436	0.612241691552021	0.497578963320737	0.18088520614051	0.63080160853997	-0.0190630282797644
TFRC	-0.054262239389347	-0.136547740191946	-0.175975847694217	-0.0461964842030807	-0.16071809340446	0.0694406841338987	-0.129792687576956	-0.223600826863134	0.0568080033779024	-0.0437006718276534	-0.145647757091778	0.165042139478877	-0.143086520707999	-0.144186078101965	-0.213313794337975	0.202526708128908	-0.164656316738654	-0.22326680426888	0.0457933272348255	-0.00201189453181682	-0.154699914626367	0.457794638070999	-0.269717197289235	-0.174609861347746	0.118330124118026	-0.19235898672831	-0.0963556408763177	-0.0824014111596828	0.366624655505734	-0.000565766460370845	-0.037761404042386	0.210191965871322	0.475043951017782	0.32733555058601	-0.0909234859073058	0.280319300400425	-0.150908252645305	0.523761206930225	0.69477759501694	0.487240132858908	0.332310368214894	0.739906164487181	0.413951114300386	0.226109222474196	0.095307324404135	-0.0865114843475992	-0.141707028928771	0.20384087345599	0.506814445836753	0.405163339613259	0.0382557130027741	0.371073785884376	-0.235960032675251	0.00707160614773099	0.195820833945928	1	0.495174786974645	0.127798153830362	0.590861976404254	0.425929758483099	0.652133002101397	0.527381665534924	0.722565943462339	0.785817870597627	0.784367513352586	0.584033200763875	0.532649322431674	0.793889687831433	0.713116283155257	0.845269715950949
SMAP1	0.680498162359385	0.702345859886139	0.654138601073623	0.560712795235497	0.568849225423045	0.722779671788008	0.523714752919288	0.418167380716485	0.539137205312337	0.689112251944623	0.577777559898209	0.683131863984109	0.656562408245022	0.481462275635276	0.461381983721754	0.846627123569147	0.636621228501504	0.577546302783126	0.624279962212646	0.706029660831807	0.412883050725105	0.810018480378963	0.28679745622114	0.617371641331808	0.769068850141519	0.563814567627122	0.604532717437117	0.30285954053034	0.822467204687572	0.275704452070087	0.656869949036525	0.644777965983846	0.601036899109265	0.697136061415927	0.666967098194402	0.501037248679715	0.632665711846401	0.553188224886902	0.645738185628319	0.707314152547717	0.498047631093198	0.642051608442529	0.677213783572941	0.649503168816214	0.737083898630324	0.702610387427279	0.528858769808558	0.336049025417827	0.798935687096881	0.893876752792598	0.636040660689045	0.692944065769797	0.527393373114002	0.739045505695499	0.798346299240581	0.495174786974645	1	0.772465933115685	0.705984146170425	0.844224264897652	0.756187180126557	0.427397800976361	0.753521031671591	0.622683004881363	0.634602459216831	0.721795290761518	0.649979661851758	0.330947064937052	0.761940297771631	0.189517633049086
TNFRSF14	0.835259258585932	0.878924125580035	0.862463632348492	0.603011514520805	0.78902272334823	0.708853012732176	0.753861195137801	0.587616242768378	0.579154656658609	0.799314245485473	0.729935805563435	0.670693753389532	0.807320910239553	0.597053046119179	0.584751182742055	0.869602316509111	0.769712609491778	0.745422527039392	0.692974117175705	0.733665824383909	0.473821184330258	0.646653746936647	0.53132810356554	0.860901417404915	0.78460138588285	0.704753230623551	0.753532361891755	0.538540744282986	0.801072537503116	0.313762886988923	0.807261091265931	0.715542819749919	0.561719695508236	0.587701581805907	0.756204682367588	0.426249614333436	0.743111554363817	0.332783420323261	0.277308430445685	0.566818372010117	0.501238592433665	0.265213665937515	0.490874413186074	0.680811335318228	0.789418254045527	0.778496558356983	0.719579827067897	0.490347350217866	0.633239420829604	0.733413887324881	0.716268807159202	0.64797404319626	0.69582687248778	0.872333242166504	0.715557552112984	0.127798153830362	0.772465933115685	1	0.479838429477403	0.63745215302764	0.549998172961758	0.205795999929176	0.491293136317939	0.293203647481591	0.23657236888768	0.518546988236928	0.601595163172646	-0.023940780078015	0.449345846269613	-0.163635102198233
ATP5F1B	0.283008901946834	0.316628224298834	0.297464318924568	0.123013240791373	0.345449558562276	0.329526628450202	0.209494826320643	-0.00380644695967267	0.379955472609852	0.302194273403998	0.301026746895195	0.368646879181212	0.335101770727002	0.0550335063393593	-0.01159866132176	0.556627481400368	0.303115550029642	0.179819872481463	0.154130032758242	0.328996674314693	-0.00086918314630384	0.652985498965729	0.00159374267699371	0.263047006547217	0.517189651339849	0.257542136524086	0.317141663507543	0.145245156898531	0.582300531403318	-0.0444900149907082	0.359316411216651	0.367220048759651	0.539138268399175	0.55085192907612	0.343366369190332	0.736710184275095	0.331518939127283	0.751404926094432	0.873955069116792	0.730946671015089	0.343423870205205	0.90335465471563	0.744451647512825	0.293460549066562	0.450888679915381	0.196141286642103	0.112856179525736	0.403459613683589	0.872188299043813	0.839631483404462	0.353670098720384	0.563933552005193	0.216894509792594	0.498137054353165	0.542261975194502	0.590861976404254	0.705984146170425	0.479838429477403	1	0.855121160110716	0.685319838143311	0.72447095065643	0.828448129483227	0.83319629928328	0.887941471577675	0.70281783402411	0.672350960579721	0.712018649421297	0.916075746874614	0.347023016760346
RPSA	0.464995712058935	0.626870151300618	0.578901885899763	0.298990590339383	0.593259389546079	0.563319149609767	0.392045817293311	0.231283428798296	0.368708001746127	0.577149775226892	0.544526205512434	0.55027723039043	0.635522117159853	0.268499168245323	0.230602043005577	0.687384568192823	0.548801169846932	0.453135495039703	0.435334009574446	0.582811439419262	0.16697570717311	0.663097241728495	0.0922338276773275	0.505777798766112	0.647083782172229	0.411759264987608	0.553137601748545	0.159733528490858	0.62404591871601	0.035348755496605	0.598281654990837	0.428006330086044	0.415277891702938	0.745687347972669	0.644278443472215	0.574120041835871	0.547379635605703	0.466735895479817	0.834396129198385	0.576138847190922	0.276214515640137	0.702840945795993	0.611990015855979	0.43245337189105	0.6130788203775	0.524491469759715	0.310999845807116	0.346317120274891	0.76085123275198	0.971323160634586	0.453855376511462	0.574446757763892	0.456302102808324	0.730101024174048	0.706537001896305	0.425929758483099	0.844224264897652	0.63745215302764	0.855121160110716	1	0.666523656509604	0.426889380383674	0.745816342257089	0.632687380781188	0.774115367981678	0.718131348291543	0.578952223611248	0.387944547765226	0.822520156746917	0.206687126698281
PTPRA	0.57450415496982	0.4194629517231	0.412602107932434	0.373078190852989	0.368354537671593	0.339634995621507	0.369513927196793	0.345149951187802	0.496577159666068	0.487691224683024	0.335872951050344	0.40288330376922	0.406756705764067	0.353670308204412	0.260084171376148	0.721242600277656	0.350662045214387	0.354311852727343	0.460637101589933	0.325729047280343	0.19793344340846	0.745582236223103	0.328813144120864	0.438067716938349	0.635741369230095	0.37735059143253	0.371970224068517	0.446215356286472	0.687329002391702	0.415072825906794	0.453180079248347	0.663510886561978	0.68159736056823	0.649383434909726	0.292497610292378	0.597713939017503	0.382616582072403	0.576940428870373	0.635851602023312	0.681728443749313	0.633329701127846	0.684522075469028	0.621702214548354	0.59206908063746	0.537664292371197	0.355669048624	0.450257716027753	0.516577493757457	0.754518590720372	0.704243742537095	0.49397768624783	0.658471535221598	0.37706815889077	0.470218197119216	0.518157012587388	0.652133002101397	0.756187180126557	0.549998172961758	0.685319838143311	0.666523656509604	1	0.50201204448153	0.756631878655403	0.717120680819367	0.666555108938672	0.62933013722975	0.791761009400444	0.525036007305535	0.772093862827008	0.452113099626502
CD74	0.0938008861168192	-0.0230592122696583	-0.0489135541104136	0.0160489481931303	-0.00968513331094609	0.0887828563378298	-0.0629620916484781	-0.150404246060841	0.349332518768062	0.0349337217371116	-0.0232297239902411	0.186675765826547	-0.00150785787108354	-0.0830725758070597	-0.131295196527774	0.312616127272394	-0.0178002801143552	-0.0920127728521939	-0.000264404563040451	0.076024145426166	-0.10169971865165	0.590792916420146	-0.161247235153239	-0.0681044662508904	0.234854541862389	0.0114393079378456	0.0184768451517809	0.0451746886497104	0.537734815965979	-0.0668588060671593	0.0594001925677687	0.305271603294603	0.726951639648394	0.135554609904387	-0.00129783016639688	0.609130224214468	0.0353898568618142	0.941890660889154	0.509698379786732	0.825036979770921	0.467807916477253	0.842137984556195	0.849661197117506	0.182678028114407	0.261471894530887	-0.0584286983067215	-0.025372505076878	0.377178598450221	0.757128257888432	0.494216369784403	0.187019363665768	0.395615017517269	-0.0752121552519574	0.13051916027473	0.323700550194672	0.527381665534924	0.427397800976361	0.205795999929176	0.72447095065643	0.426889380383674	0.50201204448153	1	0.651000937983186	0.852558494725971	0.665046841103805	0.594473163008963	0.638923177170541	0.83153621613507	0.714300009287228	0.269055598686081
STX4	0.345214619521854	0.325847295077766	0.298076497295811	0.179646887750327	0.33085156212114	0.380571720709278	0.26466616534594	0.103703415023985	0.395638686086911	0.36775342439768	0.342842922627824	0.446089760275876	0.338572718054212	0.101253040605209	-0.0101386857594737	0.582055204905277	0.282346081740379	0.202347225505392	0.2631765149848	0.341903949319575	0.0471124640526756	0.669229134431725	0.0190958153161533	0.291244183418791	0.522320929832416	0.188696800675845	0.284824424388583	0.29758013243622	0.701239534874252	0.106334862440165	0.369095968842386	0.418379045079483	0.62561792391412	0.566943772026272	0.334413192186202	0.553864132122997	0.28311265790207	0.701545025946701	0.747360148226512	0.738351538479371	0.524665766025018	0.807647924290807	0.653524836584264	0.471121956233523	0.526392483452558	0.227659366929252	0.203667949694103	0.45465567762656	0.797449548753395	0.761046185180187	0.40373316082334	0.707542064522564	0.180570564709335	0.472983988816264	0.512726572803866	0.722565943462339	0.753521031671591	0.491293136317939	0.828448129483227	0.745816342257089	0.756631878655403	0.651000937983186	1	0.807818750640096	0.793443028835986	0.675152262234903	0.81038421867598	0.661979069636781	0.872284496529454	0.438572116746828
CANX	0.143635067852842	0.0778566685119	0.0216672067776134	0.0966695391805898	0.0153433306269918	0.193484229994466	-0.0274136706864581	-0.0937227261756609	0.293362969824622	0.164443188945906	-0.0305947954470106	0.314778397386932	0.0422571620541384	0.00109144304372805	-0.0552538642880514	0.455694014971474	0.0226709966302559	-0.0771956950567061	0.176843699548179	0.160350588778231	-0.0346920077473814	0.729752161609229	-0.194766759512573	-0.0162307190947898	0.302506731493681	0.0493735369201382	0.0974774233039403	-0.00562220037005978	0.573971555374501	0.0550852394177058	0.158569689265269	0.374587060509097	0.669969516593955	0.411931711462014	0.0627008118421093	0.565790710727063	0.0280783066055656	0.834122413143681	0.761394012723478	0.781881207471411	0.472210994561017	0.954982356758858	0.802097240177153	0.330888288645986	0.315775572493883	0.0618893048091676	0.0222797158556641	0.342413852877057	0.782867342845261	0.664745928070222	0.161590407730933	0.470553752684432	-0.051805786158326	0.207532277614568	0.477797198159572	0.785817870597627	0.622683004881363	0.293203647481591	0.83319629928328	0.632687380781188	0.717120680819367	0.852558494725971	0.807818750640096	1	0.88373106835995	0.748726518539141	0.694319755097444	0.914653292072072	0.904637468432277	0.569415629098118
CD63	0.0227110001999207	0.0833449984897271	0.0265647339850552	-0.0352212362841509	0.0407342715086077	0.157626049603007	-0.0589231035897342	-0.17637647295942	0.123244173914617	0.13147500697549	0.0513847638908	0.21476431897775	0.0953461959045888	-0.0912385915279986	-0.150775447412791	0.356865773616752	0.0199888269350284	-0.0934133188107191	0.0532961446694552	0.131093436995412	-0.140706521733653	0.550277620053718	-0.247599669468237	-0.0256478951229586	0.269067155174387	-0.0279916324235458	0.101305155803364	-0.117067673970789	0.409466365171231	-0.126842040893887	0.110248356151691	0.197516848994446	0.419477960752335	0.510617159109508	0.126200175916819	0.505834141665338	0.0676826246738753	0.639583542214696	0.953607669402862	0.584738106284539	0.227370891686938	0.932316827471956	0.620015875003042	0.178567887818481	0.21487003944712	0.0504995373246805	-0.108733708425686	0.215603825118521	0.707775294896893	0.717191855747022	0.0965490492815486	0.417137311865544	-0.0390991489660767	0.253223264221606	0.441972474814436	0.784367513352586	0.634602459216831	0.23657236888768	0.887941471577675	0.774115367981678	0.666555108938672	0.665046841103805	0.793443028835986	0.88373106835995	1	0.712318198796284	0.543153850017295	0.825351687556417	0.893320113260935	0.655188769338793
LRP10	0.316220670232534	0.388910357126705	0.307995724213738	0.230600226330271	0.317417076373094	0.419141146225841	0.180623142337654	-0.018277811609213	0.252245093344993	0.431796824132321	0.250886006671859	0.473236986747331	0.352449296441824	0.0966028458536348	0.0474414002151533	0.581075998007163	0.338385543447577	0.198423828416641	0.376681992906177	0.463857358540274	0.016388103014579	0.70197279144914	-0.151077013684357	0.248857849588347	0.39308909212093	0.211197451112602	0.436887409705386	-0.0586215133853436	0.679758492111418	0.0273399579702894	0.430540830474434	0.380874718351321	0.598352836001587	0.591185655761832	0.425955826164007	0.381456844678893	0.294125028205423	0.578894605770548	0.648858005191636	0.684722087909017	0.323244179441071	0.709021227411781	0.638331685459897	0.397901709166381	0.424197491353122	0.364487892034728	0.165959817264146	0.319320739997176	0.704975899758144	0.769401795121571	0.282330202423972	0.559606447694906	0.220146105320624	0.497484205820991	0.612241691552021	0.584033200763875	0.721795290761518	0.518546988236928	0.70281783402411	0.718131348291543	0.62933013722975	0.594473163008963	0.675152262234903	0.748726518539141	0.712318198796284	1	0.527306720270912	0.590115161872669	0.757462082565375	0.398913730019346
LAMP1	0.569173030529827	0.410208021927905	0.404558989296487	0.322924067078201	0.424059156955006	0.325255066415671	0.433545214111895	0.405325616936088	0.579302208757166	0.480345651251141	0.330463810562618	0.44254628810739	0.3680805254567	0.360706842946262	0.232749233713526	0.683870584483981	0.304852603027646	0.327320635034452	0.46993701696581	0.30672569907419	0.194200563959024	0.739261601914442	0.2605481996073	0.439428247554162	0.613997851020377	0.343433419871755	0.394381693316573	0.605646059410415	0.773539355946766	0.395348385400586	0.473796135938844	0.664014744207159	0.751256686908899	0.468081646560955	0.224921008112239	0.646249957007276	0.30043480101007	0.689195314069568	0.475015342728355	0.7725523057871	0.782065582635621	0.638469313610574	0.709411060109403	0.632408562120167	0.645970885143897	0.290324121848097	0.512391072806037	0.698174181324156	0.770795370106629	0.653559335301904	0.474881204301139	0.665825034291862	0.273312362831499	0.434003325978947	0.497578963320737	0.532649322431674	0.649979661851758	0.601595163172646	0.672350960579721	0.578952223611248	0.791761009400444	0.638923177170541	0.81038421867598	0.694319755097444	0.543153850017295	0.527306720270912	1	0.506192353129179	0.750410418538372	0.218963775470075
APLP2	-0.192941860932321	-0.27492604933794	-0.310967511755974	-0.184769598570113	-0.2644190639087	-0.103531892291778	-0.315540549930677	-0.363348830374803	0.0778579833163506	-0.183417935710997	-0.271021595736628	0.0186990819144824	-0.263454092209391	-0.286060521204082	-0.339141490769882	0.11642996187371	-0.286647556649335	-0.383470419623064	-0.175935164727882	-0.143629740939785	-0.279611190454428	0.461235735577685	-0.386385953058848	-0.338524325154589	0.00502993995569548	-0.252721411488684	-0.217359622902282	-0.192758231007339	0.298772097346789	-0.160388901489478	-0.168259832739985	0.117501742214807	0.514268880367825	0.190616041662902	-0.220586392768491	0.455732734204997	-0.23772524965943	0.761150198918276	0.682030387336535	0.61162551696867	0.3076450416558	0.890618748111294	0.622355688846012	0.0338177008365147	-0.00430410425768197	-0.275047037822546	-0.29186218713903	0.257381034273097	0.587356840179213	0.381807169022326	-0.0782229907880185	0.28628206769316	-0.323984705506389	-0.0888722944268287	0.18088520614051	0.793889687831433	0.330947064937052	-0.023940780078015	0.712018649421297	0.387944547765226	0.525036007305535	0.83153621613507	0.661979069636781	0.914653292072072	0.825351687556417	0.590115161872669	0.506192353129179	1	0.752613322359075	0.682696151240596
NCL	0.322404007206543	0.297161400822495	0.244795136676739	0.180727589768104	0.2688969724706	0.355072933021128	0.188044023962352	0.0643027192459368	0.391792149180637	0.355169751474888	0.186026698222667	0.435948005311926	0.26859447548682	0.143856206342849	0.0602141420884517	0.609494343538018	0.221419208899476	0.145755531422351	0.326845153654258	0.330275744743282	0.0380943814157004	0.769833049429467	-0.0513118987659162	0.214316939237952	0.477282404933679	0.207194089123081	0.316956543508981	0.152111125122488	0.656517809746151	0.100398881458286	0.369134097914547	0.447314817658353	0.609908667395933	0.573399612040468	0.256270830731491	0.687763518465403	0.22183974388388	0.751935868183311	0.847293799447768	0.777852627994041	0.462167909776295	0.909878633577085	0.774358220125127	0.415554442241096	0.482904127160456	0.239600738545713	0.184425052745692	0.416044461878499	0.865723871446453	0.829816282199598	0.311247524384943	0.553844077145456	0.179569344523967	0.410863066225351	0.63080160853997	0.713116283155257	0.761940297771631	0.449345846269613	0.916075746874614	0.822520156746917	0.772093862827008	0.714300009287228	0.872284496529454	0.904637468432277	0.893320113260935	0.757462082565375	0.750410418538372	0.752613322359075	1	0.454198617666513
PTPRZ1	-0.32897307811776	-0.373273628636599	-0.409938227817954	-0.251023399488797	-0.395388988308928	-0.183443175450844	-0.383280576933295	-0.391162004309245	-0.237327980773168	-0.274841698463574	-0.39062918502829	-0.0926978592686452	-0.388528194185216	-0.293498192134425	-0.376903931287579	-0.0827127862083767	-0.402002866416431	-0.479104915787577	-0.170559462730686	-0.249180476122443	-0.278049933568112	0.13771087058089	-0.387619947187936	-0.407937190367764	-0.177081420728417	-0.40419766630827	-0.306610698859527	-0.289749424466639	0.0117749555156498	-0.0926661270371626	-0.307925002160128	-0.0139101671082311	0.15365735156462	0.202563547291079	-0.328506619114817	-0.0141105435775973	-0.39010535168589	0.209250568838596	0.581996437767678	0.132576425399646	0.0849547402366895	0.523827611831915	0.10464704340183	-0.030997190065344	-0.233256358656902	-0.315624761048479	-0.372322827619481	0.0574353235318996	0.155556639867944	0.123748150251431	-0.274199743818947	0.0967713811531486	-0.402133521974407	-0.254934648675364	-0.0190630282797644	0.845269715950949	0.189517633049086	-0.163635102198233	0.347023016760346	0.206687126698281	0.452113099626502	0.269055598686081	0.438572116746828	0.569415629098118	0.655188769338793	0.398913730019346	0.218963775470075	0.682696151240596	0.454198617666513	1
