""	SIGLEC10	CD163	THBD	C5AR1	TLR2	TFRC	LILRB1	CD74	CD86	LILRB2	HAVCR2	CD40	SIGLEC1	TLR4	CCR1	ITGB2	FPR1	CCRL2	TREM2	CD4	ITGAM	CD93	CD44	ENG	TNFRSF1A	CXCR4	GPNMB	ADRB2	STAB1	PECAM1	SIRPA	ITGB1	KCNQ3	TMIGD3	ITGB5	ADCY7	PILRA	UNC5B	CD63	CD81	APLP2	SDC4	GPR84	CANX	CD47	NECTIN2	CD68	ADGRE2	HLA.DPB1	NOTCH2	SMAP1	ADORA3	NRP1	ABCA1	ITGAV	SORL1	PLAUR	ITGA5	TNFRSF10B	TREM1	RXRA	CD72	CR1	SCARF1	PLXNB2	FPR2	TLR1	IL6R	ASGR1	ITGA4	ERAP1	SDC2	RHBDF2	AXL	CD226	CMKLR1	LAMP1	LRP1	TSPAN14	TNFRSF14	PTPRC	CD9	LPP	SCARB1	TRADD	MCFD2	ATP5F1B	ADGRE5	CD33	PTGER4	NRP2	EDNRB	SORT1	CD69	RACK1	CD46	NCSTN	CADM1	TNFRSF1B	PTPRA	TNFRSF12A	RPSA	SLC16A1	ITGA6	TNFRSF21	NCL	SIGIRR	SDC3	LRP10	C1QBP	PTPRZ1
TNFRSF10B	-0.0819970341209774	0.0137011719545452	0.024236136701381	-0.187924272350605	0.201005388037681	-0.0605370371129818	0.364823723042897	-0.00822468380155029	0.322742453224121	0.216387010605907	0.363327403628296	0.607551309657828	0.052562033330266	0.158316208940268	0.389587373250141	0.305684943920278	-0.168038612949532	-0.0875925888667848	-0.0247080131255841	0.355698660934794	0.292996851712	-0.00631237718601918	0.412649087143348	0.269038528860014	0.601471353915278	0.283909619378012	0.438564164541523	0.215992733194972	-0.0693021691781772	-0.0184174361889147	0.403781353085525	0.767986692371778	-0.0851808397587566	0.149853163458039	0.366869443214354	0.0833135187096587	0.15526358529283	0.270201166284744	0.788708219719336	0.457176415942007	0.669942824179065	0.572481859878656	0.0436605307541673	0.807269826509257	0.763385965639745	0.718273982963595	0.497707116368155	0.165821638620405	-0.0162924186334018	0.771286907564037	0.762055029516305	-0.0419670159594764	0.39158470341848	0.556803434426052	0.609142881003252	0.0856151627939091	-0.0508415947616776	0.711994519800187	1	0.316326328986158	0.569680013393889	0.0542021366541534	-0.201783742051892	0.414857425815561	0.653126763278908	-0.213648210177474	0.0276786297704698	0.319836840117125	0.0913764786516946	0.263290238578701	0.557303773999467	0.492441065017183	-0.133566825475781	0.213522533324269	0.147549591225097	0.0295244673076998	0.452260076199255	0.445238107890075	0.405268564649733	0.504187855990738	0.451239258043599	0.683446825068341	0.64822253369693	0.635532955656049	0.620342592972415	0.790257471821669	0.710182587182233	0.703482783805381	0.365942678044424	0.185187765376597	0.763995287491356	0.521732839100466	0.439794327634572	-0.124157262466508	0.783843042203289	0.624785925634167	0.715387272070115	0.557565947963951	0.0659957519840028	0.637217284799896	0.633057527294032	0.738512077723319	0.740705686513247	0.447622344574799	0.638005778855481	0.746936913056734	0.663369541169573	0.402972949280843	0.601861942609195	0.687914788294407	0.386507812507789
TREM1	-0.381561888255168	-0.126169701513779	0.391491551878453	-0.129557948029282	0.286639764895702	-0.369759431886677	-0.0946805289526888	-0.495583687733982	0.339188714796094	-0.208398305365601	0.0248675686056034	0.0294782498372829	0.00326321412109499	-0.0215814551754964	0.218979198051633	-0.0871513072892781	-0.236059747428313	0.041088210542926	-0.179396988290788	-0.112071745614917	0.152835699292901	-0.109766719502063	0.366330237009065	-0.294487979096781	-0.0825479844885834	0.085046118129431	0.789490267076006	0.279561049379112	-0.300845795814797	-0.16700589203581	-0.00869420205660986	0.205192569770891	-0.298839827125677	0.158764429176285	-0.0588126368680183	-0.414971996816457	0.542680779240373	-0.293222603653477	0.308241471742812	-0.0974731600145034	0.351964667866049	0.202389409786282	0.0501926723913634	0.41315917870717	0.13182931534719	-0.0673429566099437	0.455384274174695	-0.226911598469558	-0.316420769860079	0.358917545349922	0.468506107878391	-0.192215537761156	0.135809478622379	0.490624084655753	-0.189620934321957	-0.288152341123076	0.271557614990811	0.0777196587176834	0.316326328986158	1	0.382800361017973	0.110259089629137	-0.146891272055351	-0.299332787156469	-0.09939402541434	-0.148327143469903	-0.114080119759894	0.142554739113721	0.334644721270036	-0.318345080335216	-0.0675875295888509	0.786807768703743	-0.365727522183505	-0.17078038112655	0.106901564626253	0.0263771948652562	0.333091308618887	0.220024522801838	0.0420081830528569	0.55734187997206	-0.307814807334562	0.163750979358075	0.122939550144716	0.19582677113406	-0.170410067517146	0.333956145524703	-0.0488228602962505	-0.0207076268437908	-0.19120747028203	-0.164767463548906	0.115911680706142	0.366852223549974	-0.0149766688023508	-0.526217226409992	0.18767615956305	0.0552787343663964	0.00677118036696921	-0.185943494354799	-0.123925175797846	-0.0143333770718433	0.107684485273714	0.119120602131433	0.085214443392346	-0.293344305297786	0.194737138400094	0.0548610821392077	0.197204417638393	-0.144201601005283	0.0835753546150818	-0.0116204002005304	-0.0585238375129477
RXRA	0.283919059122992	0.523225922888486	0.574947716831531	0.213010313709591	0.626183026185021	0.158557250069935	0.493353883739041	-0.256650640449542	0.401476382101008	0.269479212391218	0.412825750400151	0.549348016300412	0.381516677418632	0.42188605270621	0.749723303944801	0.633295973467069	0.268737107730358	0.153023876805937	0.429538905107542	0.623032718392081	0.719273509181972	0.504233576734048	0.759964693684425	0.496104495425231	0.539761043133443	-0.1096439771256	0.543968136302952	0.560763191505149	0.329039286465128	-0.16929448017826	0.674859680253061	0.524962939956655	0.134813500922831	0.668904274297427	0.72949268562282	0.286513906807322	0.390690214818259	0.359306228456861	0.601061932204878	0.701060588084276	0.81020741933987	0.31109328056054	0.452224452749158	0.771559261925889	0.605311756327671	0.490106940369284	0.708475047982823	0.288180907439606	-0.313736046385421	0.540602070023901	0.541265574999651	0.425733254827238	0.76863695556592	0.620345320236252	0.499668880129874	0.321635834816867	0.288569742471751	0.550317924295555	0.569680013393889	0.382800361017973	1	0.0672337875564933	0.0704390858146803	0.377755862683051	0.496139123164338	0.0948309861159507	0.341407833674197	0.574012694390144	0.218593371038159	0.286965559704806	0.412163280362041	0.353504058200087	0.0646240056292321	0.0791008266025093	0.255233137825532	0.459527179184605	0.749195283340443	0.67629278542233	0.612576559948909	0.520347406928351	0.320773697778746	0.339756394932715	0.465836879155859	0.591853976067895	0.329242799572645	0.550450904758064	0.391303811713599	0.412088185387958	0.465109362420196	0.252154137114612	0.677716566031825	0.510180422929951	0.583296799849381	-0.159503612349998	0.473410477718939	0.545218301427482	0.506386726986543	0.201537110911458	0.206297377643993	0.3116026345712	0.31059393717485	0.473554858410657	0.320598138820674	0.245433686244456	0.610928704392629	0.479110195528729	0.378862134969698	0.315132710719414	0.475297481077611	0.406641000534373	0.141864872993732
CD72	0.155584909076391	0.165487201363519	0.116442357979834	0.453153737653769	0.200986225446574	0.274562669796031	0.0673601278365883	0.159992079854102	0.341060710123546	-0.0606363096885506	0.274916292700833	0.105651321190901	0.326024270090228	0.22291260995942	0.247336430999082	0.0825853144698329	0.265755220475648	0.359416967724001	0.190286120068295	0.0978393094830636	-0.0437745189204162	-0.0542183400798172	0.157507663105525	-0.00220576777315357	0.119311962518162	0.0487399295625517	0.301057238407266	0.305168393251795	0.261584707502948	0.15309334309374	0.122614495285313	0.00320051022830706	0.410954439130671	0.0550988842441607	0.0798783215614393	0.126001641399941	0.561303937166573	0.270416021059856	0.131941749851219	0.11662431361371	0.162568369134388	-0.0898192812063051	0.294411277312986	0.0805730552187991	-0.0689651657508633	0.0308849434955994	0.338343988130561	0.262011316477174	0.0657752134263891	0.092754375843922	0.231094650379411	0.166320409256109	0.0492263320321244	0.401254432826599	0.122347848901407	0.299832028464171	0.285744373248007	-0.107522635962002	0.0542021366541534	0.110259089629137	0.0672337875564933	1	0.294496430552266	-0.04559167907691	0.0230065736255526	-0.0768365634588247	0.229555979917587	0.261465994088751	-0.126522700348572	-0.0197219638335089	-0.0514697721350912	0.170757988086387	0.381840131501958	0.464382733238529	-0.035099275549785	0.249904249364928	0.271292486154238	0.286809426401836	0.273674126644143	0.362681269155161	0.0590786131657498	0.123602650521482	0.0406922788637417	0.264379057141638	0.060378140893954	0.12040653715097	-0.064358513470608	-0.14170851257528	0.0518321591816102	0.276640704246993	0.190293299409118	0.115696481390347	0.0303587175570853	0.140074478997561	0.121963005121327	0.237343907664459	0.00796780301271976	0.116833110694006	0.303486209912558	0.0844277750492673	-0.025720184912993	-0.026321614132323	0.0800942338052252	0.169710567889303	0.0118728501288586	-0.067392682172635	0.161676876607873	0.127302526903145	0.359824285531587	-0.104023825245216	0.0537913184732725
CR1	0.595326326985439	0.617434142736411	0.469461573085953	0.682608708172457	0.351035525294072	0.380902522574209	0.366030042226132	0.129878191788569	0.0722656660970575	0.280183126163289	0.294854678404764	-0.0506666140191419	0.676145542529749	0.521415950906893	0.470928582601543	0.284340441719211	0.524467679854814	0.577731393697919	0.465232213032813	0.376146207159175	0.388170013022429	0.465272291865164	0.399686751164859	0.401863482204605	0.142941198856491	-0.362265688542188	0.0461058390457416	0.323190111735098	0.622072984062673	0.152593372272554	0.342539916499564	-0.131480791602766	0.311890362072618	0.441683944979504	0.333680743629861	0.437406011485837	0.356780302650899	0.213283518843663	-0.113166260183568	0.336170553966248	0.181039421919719	-0.27200306829811	0.558766217308502	0.0243053466257124	-0.072726206872285	-0.0143525628790813	0.382439970859767	0.418039689277039	-0.055321255536148	-0.0538131591991685	-0.0719154126634109	0.642331129770009	0.358752972067154	0.139259202363167	0.084873545622977	0.28792734450673	0.49470268775741	-0.0553991280118185	-0.201783742051892	-0.146891272055351	0.0704390858146803	0.294496430552266	1	0.273755502236784	-0.00874550374749189	0.369820422956629	0.162753045811351	0.285544442032596	0.0337108365452359	0.16272301691959	-0.00432933396750998	-0.300879806190916	0.382846966944805	0.120612328757299	0.0364588255755746	0.625928498162697	0.492483035247022	0.320687174913245	0.394985654639517	0.0655803096006886	0.0759662545696422	-0.316125279039182	-0.171586882434624	0.107145437678045	-0.0120467459551782	-0.182052765699454	-0.191818047373338	-0.230038323799135	0.258926431146199	0.374974693812321	0.0506896327330813	-0.0835513036350904	-0.0441487355995609	0.103877047357999	-0.118387043397621	0.0836742370174343	-0.232339998095851	-0.269709430466576	0.227628343977731	-0.23467117140037	-0.302613994860963	-0.189729934205527	-0.228825685444982	-0.0921525101857706	-0.00552523146405641	-0.119008210587757	0.101137579314524	-0.0485318535983351	0.169181476272457	-0.140949153063409	-0.277812999844418
SCARF1	0.48097945661747	0.435121588340297	0.173774450697234	0.263934221241084	0.283966472614056	0.303661728472704	0.742252243087162	0.374257961088756	0.183503337940506	0.705113455857373	0.454005173323771	0.546127505074932	0.347356440297068	0.456267339400756	0.553452538655619	0.667931210461618	0.250804139234623	0.189804777212857	0.337436928101877	0.716076067335106	0.592076392731948	0.441595002062516	0.422337529395898	0.799891899875316	0.475360469227394	-0.0104892899147431	-0.0888680318621525	0.214144614952581	0.40439049475166	0.0281452133154421	0.589704085202271	0.492049009753827	0.126155918337535	0.31846109434725	0.591899183626971	0.549500406153377	-0.0653220828086268	0.386024910503256	0.343772625955391	0.618148154005786	0.479941993336986	0.254989488797564	0.296769904344258	0.442005541763195	0.659785570996599	0.625959359574676	0.365927760382998	0.546940085039928	0.116444215963092	0.390955661513937	0.297154018472763	0.391360283244667	0.533907628274419	0.0942228218002452	0.711999566900933	0.353431560310271	0.156125021147934	0.669278825106606	0.414857425815561	-0.299332787156469	0.377755862683051	-0.04559167907691	0.273755502236784	1	0.726797247262634	0.0394926719552708	0.2693271574031	0.428316263102536	-0.00420088044623972	0.687148277042585	0.570027155766596	-0.264229045432771	0.195880441107605	0.122711686392284	0.139909917053815	0.335435892256648	0.36872546687986	0.294167434144115	0.468059163798397	0.148771521489417	0.77903335716441	0.15429690172067	0.213646896103228	0.289637500478955	0.637852976718539	0.356139679213974	0.672031782564593	0.6265829283885	0.751741447189863	0.485117091596281	0.58438355392341	-0.0310980187953065	0.262833315722161	0.216451182082426	0.601628553795151	0.484409878749545	0.45815182468672	0.317144309279694	0.237666142739192	0.209856204018883	0.22721988239378	0.643143353605629	0.339227864012662	0.37350862289763	0.33664374430921	0.679985734459225	0.547532017784973	0.0980688928899564	0.354091005849947	0.702124855375314	-0.0602957657019119
PLXNB2	0.223028339124989	0.232885952951138	-0.000811019127421323	0.0232100198623603	0.237992328516487	0.180398426890229	0.685564852902679	0.1068283887115	0.147547931377633	0.605971838269193	0.3275084533732	0.597896143683379	0.138611716854531	0.355789656159135	0.470128053416469	0.609703718691237	0.0362153709837067	-0.00729922308396044	0.165245364372316	0.676704153897498	0.431017188128696	0.19065108970478	0.417065294308183	0.65555381561313	0.648993719488078	-0.0027330998907022	0.0906405719576411	0.195847585456569	0.192491957073837	-0.158685230937809	0.6013522917205	0.75353537262124	0.0855029293562869	0.215383134126257	0.523120451130131	0.361842535188289	-0.0549687802502014	0.390632460593565	0.642121829420092	0.633798609230592	0.669115113898929	0.555774763826056	0.175296481497235	0.668437712013892	0.773419877479562	0.842139032919613	0.408109346122084	0.439271278108981	-0.101810182674653	0.656870194908719	0.536563593239694	0.173831730030927	0.475206481333403	0.372290467597924	0.840785879046778	0.291619761130571	-0.0150813095570624	0.828235863288057	0.653126763278908	-0.09939402541434	0.496139123164338	0.0230065736255526	-0.00874550374749189	0.726797247262634	1	-0.0258732611908028	0.212355790601648	0.393218402403578	0.0419849334775761	0.514120769834142	0.699749877062284	0.0631326556760604	0.0810167559052334	0.113656484981229	-0.051301912098697	0.174266969523289	0.412398818720084	0.416917522191467	0.469909584816008	0.262758161409125	0.69163318320712	0.49251071482044	0.49801410058252	0.458027971695133	0.726545380518458	0.620928996365129	0.884209423430836	0.83550464975359	0.668802656164747	0.265233890026357	0.803459144672243	0.264221364842546	0.461926774446405	0.0467615454499043	0.772629689688361	0.643829866181549	0.72483229825001	0.513179814337785	0.180162527003231	0.53364060326305	0.560000374324623	0.804586204787002	0.653925106515373	0.558697146708687	0.528430377158563	0.887479471474531	0.562894252804638	0.323154832001222	0.502658861760554	0.880507662838039	0.26795149464389
FPR2	0.513646612240237	0.414037035201922	0.168192646505028	0.403699315160016	0.406860788222638	0.363011693643418	0.336076047408004	-0.0346601404413565	-0.0585375059592994	0.185000323097893	0.160752170462589	0.0210880065850389	0.121986615728247	0.494532281067631	0.184425102163273	0.266996812158127	0.487997932398957	0.234753798007268	0.362697641563017	0.208467367138943	0.173478220308697	0.396279424834582	0.192585136864913	0.309901063735157	0.132710799380193	-0.249066114612644	-0.24722260733547	0.125980765185556	0.377651067227168	0.182340587331072	0.274184929426696	-0.10685518421255	0.182070513034658	0.348335706847106	0.188827581155509	0.311613355393296	-0.0335576235465234	0.312255184729446	-0.0755529259418328	0.26281616187544	0.155962005075294	-0.122262735257101	0.309943361557214	-0.0161632347754588	-0.00684376952780825	-0.022521219031168	0.0420753737236294	0.456601078375174	-0.110726175717634	-0.0504008011034514	-0.100939528150978	0.365284996070933	0.229716150004564	-0.112956623384761	0.0773126195537804	0.333797394339413	0.250077249547876	-0.0348320263845686	-0.213648210177474	-0.148327143469903	0.0948309861159507	-0.0768365634588247	0.369820422956629	0.0394926719552708	-0.0258732611908028	1	0.23197533310003	0.107947919809423	0.392985303460195	0.107945891773496	0.00595154334195591	-0.387382888126046	0.318844813640126	-0.0287260909505272	-0.0266561187299602	0.304270435064348	0.138773878005294	0.195017945096692	0.2000027504045	-0.203511496486156	0.113160545421366	-0.164587787934755	-0.0335762401109965	-0.00574675423216229	-0.015489737201294	-0.144313980645009	-0.107775965999557	-0.00921549422378702	0.237945837607271	0.184286969754785	-0.0594178667323271	0.0591495497058073	0.112359161985677	0.12209556205778	-0.116292059448525	0.012739934444241	-0.00190177347594476	-0.0742442297888543	0.190594241188655	-0.0552867664769999	-0.126414852552991	-0.0975712351345038	-0.176405710001073	0.0361240222529067	-0.104452759900529	-0.0522010108782781	-0.0314035197086426	0.0398372967377769	0.00619179048384818	-0.0779802301314142	-0.0693473909163173
TLR1	0.669991108939296	0.693743426863069	0.323163356700163	0.564381645478778	0.642470098034053	0.728062491091356	0.401840435798583	0.130402753312818	0.279009637428554	0.134624548495858	0.45663976307012	0.324855831930744	0.227975532504225	0.493689810203932	0.436111744873101	0.63433607034475	0.717508715873661	0.296847170527802	0.764780312924992	0.545657482909314	0.440234682623171	0.562194512016592	0.443073163382691	0.626397602733002	0.288524222352266	-0.173890866725945	-0.0394966394126583	0.547228480077015	0.718913204107978	-0.188139221926285	0.49638764441897	0.084349283093424	0.67666023836165	0.558063798321669	0.574438974720726	0.668998174079513	0.217205278603329	0.704043629647571	0.062291962931337	0.597135266917276	0.30960865549329	-0.0991366539267488	0.68125084520903	0.189713907774806	0.0974108248870681	0.128507029247044	0.188160489231627	0.602963309168161	-0.0429327994435463	-0.0160986939941599	0.0952209573496933	0.66128430296632	0.613367624269658	0.209274247999106	0.300841178064864	0.582056825900931	0.470339473184276	0.0149737514451765	0.0276786297704698	-0.114080119759894	0.341407833674197	0.229555979917587	0.162753045811351	0.2693271574031	0.212355790601648	0.23197533310003	1	0.598180193602935	-0.119915091483774	0.407164935175893	0.198392807553542	-0.147130266532322	0.700937949939633	0.320960358377285	0.251021972486702	0.45370913501815	0.273406570913552	0.494627060733065	0.539106661304335	0.112150809882808	0.391254195479035	-0.0707199308832453	0.12528800943523	0.318917927725975	0.343547445029305	0.068034548718668	0.0319607264700105	0.00863247199370804	0.547811853017232	0.465557253970638	0.253501693888061	-0.152230771478218	0.384522182026431	0.470999453791065	0.133460324069921	0.262340169344537	0.16984744518616	0.0402256837896419	0.582482825409341	0.0459359573834578	-0.0227597318993184	0.12723513241644	0.0020053604483896	0.362305357101991	0.115699271129217	0.0725057779131803	0.0434792895777495	0.137443188328618	0.203353908367006	0.0684039023114192	-0.0919509376280945
IL6R	0.536113363614415	0.711504451185869	0.538384782418797	0.528514625924305	0.702484335462659	0.597748496519879	0.616644599142483	0.0883620662192773	0.411797929541718	0.247081944068131	0.723371230611542	0.404786777297505	0.446981043059831	0.473892429118564	0.707259419276741	0.715282190720382	0.597756069593181	0.526421999875486	0.691353722787269	0.760742120389696	0.622283127505041	0.570184936049734	0.662597814082819	0.619574874514221	0.448085477473971	-0.0421085463962651	0.348430279306788	0.652575201124387	0.633108987471538	-0.0145058827626094	0.675830601679419	0.349053001167408	0.471687365958476	0.741244219096261	0.658380560554378	0.575276624450356	0.461048634188011	0.567609541456726	0.350859683083212	0.738427662405187	0.662324768480248	0.0830873369072201	0.706798779925618	0.512662941689382	0.348338956103627	0.371151508948462	0.626373366415788	0.499751002999435	-0.049856208093747	0.331333216212334	0.482020115581954	0.671153958841955	0.721174667941311	0.544107813811319	0.457942916719014	0.526569844539908	0.573673820634967	0.303048878894301	0.319836840117125	0.142554739113721	0.574012694390144	0.261465994088751	0.285544442032596	0.428316263102536	0.393218402403578	0.107947919809423	0.598180193602935	1	-0.0204001377979212	0.431138774416256	0.280866800677526	0.0568675807511733	0.49290260710821	0.315996565335507	0.303834529837779	0.69561020350517	0.700731998843381	0.640490829429746	0.754477963405847	0.403622925014786	0.470607539112534	0.118237287733371	0.301204982369391	0.518955273399125	0.377768114549905	0.335432634127426	0.224652258108095	0.24695178260637	0.540929905574385	0.665631074031673	0.543554686984601	0.149865148653408	0.501245892116504	0.378626263932207	0.381006256502057	0.520213971870493	0.310995445065789	0.110872345389909	0.532759820559419	0.147641653307177	0.107026668069971	0.337475117102462	0.137454617229797	0.354245480277179	0.384006488056064	0.318763486943487	0.38423655661565	0.192712496289845	0.463906246140647	0.267632912121253	-0.0526548920711696
ASGR1	0.087097444398622	0.0208920786399936	0.215838601827752	0.106701996767488	0.202488975835169	-0.318884920046843	0.216751149597457	-0.153788853880553	0.0707093131960078	0.383650167901935	-0.0598351692156379	0.0646729825447986	-0.0383905642096594	0.306198101601349	0.105418261124975	0.0840211584668507	0.0191204445770016	0.0678713728829048	-0.123864628445091	0.0058329817657306	0.242990468820198	0.168045878601632	0.281878849944055	0.0473683879600679	-0.0405853640793132	-0.0647162231153468	0.0941190168687023	0.0481012143628397	-0.17841049479918	0.219992664159959	-0.0175770870571465	0.0438531805750899	-0.30649650351309	0.192476961254788	0.0171243324632348	-0.16520795760498	-0.0089544661292502	-0.162333626668498	0.0673480481314022	-0.0166092448183056	0.181008131556695	-0.0263932251066997	-0.113670553817199	0.169428778183707	0.303237945774258	-0.0175937494450133	0.210405078292268	0.0777677697833202	-0.141686000577146	0.179973490714854	0.106097759254951	-0.0861808116664422	0.0774631618917492	-0.0948279874474477	-0.102253763695065	-0.165528542224137	0.138268107368109	0.127272393671127	0.0913764786516946	0.334644721270036	0.218593371038159	-0.126522700348572	0.0337108365452359	-0.00420088044623972	0.0419849334775761	0.392985303460195	-0.119915091483774	-0.0204001377979212	1	0.169817449089529	0.110923342367678	0.0309759964987648	-0.326404968172325	-0.410913079199157	-0.0991590812648522	0.00480853727954518	0.123986533592871	-0.111942518079869	0.0492022554083073	0.0335219252268302	-0.0652582818037328	-0.11786683008591	-0.116757883507033	-0.0198390796812736	-0.0736742544251348	0.056868531206727	0.067591225946106	0.125286014504858	0.126971536097808	-0.181436028521664	-0.0549197261369722	0.196369709524383	-0.123929914753911	-0.391497841879817	0.122827249714326	-0.00765259904608937	0.0164578532343916	-0.21774913578556	-0.202339962772862	-0.160452096797323	-0.10126029614687	0.171981261887232	-0.107586207069376	-0.281335879575279	0.102859786300502	0.177917041967648	0.110254017348716	-0.238455692625982	-0.0646457746116374	0.140874639969898	-0.198677595080887
ITGA4	0.569537387274781	0.433170705301349	0.0785446305822294	0.293405382368354	0.291469448634844	0.303938038634874	0.601064563607853	0.614131317667225	0.3087055573335	0.637407477033215	0.563044648241315	0.526176417866136	0.204243875616288	0.467429475462873	0.367483532168311	0.649149053924613	0.392350463368041	0.0734433335723048	0.419715916910841	0.633926411798546	0.477819385136022	0.515621874071963	0.353031037851406	0.696452603479684	0.406252080061473	0.245236878821832	-0.244267170842363	0.217920859842977	0.428688541538635	0.198604650312023	0.414548998480398	0.361346259799343	0.258090113737568	0.351418553159129	0.531868547130668	0.565675630781702	-0.168135737399585	0.491269971942626	0.227689777923457	0.574172838371565	0.320290298961347	-0.0181810235240635	0.261392156620135	0.310434852996732	0.596290621322528	0.42084361684708	0.239908293000526	0.560583774930203	0.400599907966791	0.116371612144146	0.221983527890192	0.427743678548955	0.462969532858861	-0.0658695082111076	0.475524265266257	0.411598481034178	0.162081938695173	0.360872103564297	0.263290238578701	-0.318345080335216	0.286965559704806	-0.0197219638335089	0.16272301691959	0.687148277042585	0.514120769834142	0.107945891773496	0.407164935175893	0.431138774416256	0.169817449089529	1	0.486573180675318	-0.330544587163018	0.317540951484215	0.216241545185221	0.269004109544742	0.321792260787957	0.24490091548161	0.183366616048952	0.434112131731023	0.0958839138214386	0.730749627666488	-0.00329115273783542	0.142535739076478	0.178571662299738	0.628033755877314	0.295594852843656	0.481014715538678	0.438792155111534	0.719599303941692	0.569313500979346	0.353018493581705	-0.0999748137332899	0.219881383544897	0.437041240188913	0.538296245880847	0.371521065105963	0.361330076144511	0.247628181360373	0.310149124024467	0.104359052337418	0.100931935019944	0.604248507295433	0.137711922996296	0.346952197814709	0.302160560255487	0.537245395675835	0.463514163522644	0.0421918714825854	0.361274330774419	0.560566723150143	-0.121585036686133
ERAP1	0.276711963641696	0.206214625372996	0.0520578520596756	0.0110325566854167	0.236958186586644	0.150721345754475	0.513405588303782	0.16687603241216	0.205505439888442	0.485476004629857	0.233435511421746	0.593954651167402	0.132915640066547	0.366597854002998	0.416037336716927	0.490095457261591	0.0177766787039922	-0.0938203570815714	0.119722979234907	0.52668804789475	0.385368701141213	0.218465648013972	0.397044331819842	0.550000598980154	0.569028520532214	0.0533599161913558	0.0467224994735343	0.127956362240333	0.175982633264611	-0.045222905337423	0.517083627904558	0.63981923459836	0.0088138042285563	0.175896396544525	0.38178654738258	0.350808262611373	-0.140179734327486	0.369107880733601	0.569874112207921	0.530288125212558	0.547005688482773	0.475395890360709	0.0948021522246927	0.56133897130132	0.658370020513188	0.661974716234202	0.31043237387846	0.419286557525567	0.0295536967031998	0.494891623814002	0.441181428277819	0.158471267007114	0.436643867124653	0.317386614993283	0.679754243078572	0.207295721740379	-0.0259020962813959	0.687812940353331	0.557303773999467	-0.0675875295888509	0.412163280362041	-0.0514697721350912	-0.00432933396750998	0.570027155766596	0.699749877062284	0.00595154334195591	0.198392807553542	0.280866800677526	0.110923342367678	0.486573180675318	1	0.0721207720525732	0.0328025993878953	0.10306678950482	0.12867339861229	0.0396513114114163	0.310347517110227	0.376438305864666	0.436636691020267	0.127290757154801	0.604659601060016	0.442352089003532	0.463174448857806	0.393815370696939	0.692676359048475	0.547514663634793	0.718587903063148	0.685540237339599	0.616057333976479	0.164741207713142	0.681723021365699	0.190753117772513	0.421212993263638	0.0190104543907872	0.656757209724732	0.494706884202287	0.594210925322321	0.45804186260258	0.100371971455562	0.482537874859916	0.478388412514961	0.676501842679441	0.587982471385393	0.411978009249132	0.52474656445619	0.693393717235912	0.479611026282946	0.293290056665643	0.414155743630653	0.680712895502907	0.223603182896596
SDC2	-0.513541609396341	-0.31017674498105	0.153154824202569	-0.323085948597738	0.121008867957353	-0.394991684699209	-0.208849130156631	-0.407102435124125	0.331335432743783	-0.288904011432611	-0.0189890017480514	0.210399099843122	-0.0793056041983616	-0.157367654333201	0.127823052736706	-0.16115802479791	-0.434298227451221	-0.162188248561783	-0.314658557525487	-0.138175540882081	-0.00153102878763374	-0.317577542520198	0.26496588024179	-0.345349487732879	0.0580679021935753	0.191229622996387	0.76938945599672	0.111208596411542	-0.397408706027086	-0.24450956357362	-0.0309309554773244	0.443899204364869	-0.265208096834714	-0.0512064194564953	-0.0544956228417611	-0.429715085555351	0.424829334103573	-0.221952143641568	0.504594618467707	-0.0875146555345483	0.352192232417283	0.318806191855668	-0.099111371362079	0.486630268910666	0.22280877675659	0.145009574067379	0.376710019895254	-0.298645205018121	-0.223235426226898	0.474610361423136	0.589548417716562	-0.337615163535529	0.0545362503372286	0.557075842561712	0.0121760701426253	-0.319247156780831	0.0394659686138833	0.216173788852865	0.492441065017183	0.786807768703743	0.353504058200087	0.170757988086387	-0.300879806190916	-0.264229045432771	0.0631326556760604	-0.387382888126046	-0.147130266532322	0.0568675807511733	0.0309759964987648	-0.330544587163018	0.0721207720525732	1	-0.394873399082294	0.00735647783443983	0.133378011677936	-0.175731252074581	0.263386909695689	0.218230963708341	0.00747512291702832	0.588424965982012	-0.204363988093247	0.415599215629247	0.328089612356146	0.320260230776868	0.0551713208032677	0.519071863486385	0.180732396878532	0.141338078717833	-0.201240470782636	-0.224939321912343	0.29773634940042	0.431043903681154	0.117508750272484	-0.452878420195169	0.341646936868102	0.172832415840825	0.21233513015834	0.105209778862804	-0.117551414702289	0.255584872497105	0.320225206388066	0.257209614824783	0.336361386690412	-0.0688257846735886	0.326069040683856	0.208771384192061	0.230177845864836	0.0738246422640091	0.239872890262704	0.142996098840883	0.184907886456764
