""	CD74	SORL1	LRP1	PLXNB2	TLR4	CD163	TLR2	NCL	ADRB2	TLR7	KCNQ3	ITGB1	ADCY7	CD63	PILRA	HAVCR2	TNFRSF1B	APLP2	LY96	SIRPA	ENG	SIGLEC10	CD81	ACTR2	VSIR	LRP10	CD33	CXCR4	ITGAV	RPSA	SORT1	LAMP1	PTPRC	ITGAM	STAB1	CMKLR1	INSR	CD69	NRP2	TREM2	LILRB1	TFRC	AXL	PTPRA	TSPAN14	ABCA1	PECAM1	P2RY12	BMPR2	STX4	IL6R	C5AR1	TREM1	FPR1	LILRA4	RHBDF2	GPNMB	JMJD6	CCR1	PLXDC2	PTGER4	TNFRSF1A	C3AR1	CANX	CD4	ITGAX	CD46	C1QBP
STX4	0.872285898001062	0.775746356267978	0.844532929186627	0.778672005887363	0.567694030877402	0.753297804796866	0.633535124726096	0.83424602585123	0.166180430904787	0.754345668370817	0.717235635947432	0.791312193231819	0.766154363986012	0.710485112446292	0.829346188287498	0.797255507675464	0.758526415921597	0.750067768651092	0.759381235172057	0.765493548110457	0.642618769594563	0.764526043592109	0.805044825313773	0.829246211713608	0.660808273840296	0.74174284132252	0.719930796071883	0.468743117810441	0.874733279042458	0.780335725479438	0.762872761907326	0.725460946243419	0.849993983619839	0.728040283841856	0.74953800186042	0.715133502978151	0.444414964769768	0.901046380461741	0.86445182367605	0.800619737215543	0.751981814331009	0.865335299052301	0.853157346416293	0.633817637998841	0.892143798839375	0.731109902922552	0.676554344731912	0.148794032688539	0.808798445666143	1	0.735464316920391	0.866582387697771	0.848634241033383	0.859920039905141	0.641865207545837	0.828624706683273	0.514948777158691	0.80291444077413	0.780127318562399	0.86481292280593	0.826485830857955	0.821627570717543	0.754455165548635	0.762686122153794	0.820722332856305	0.816996360468799	0.673624217955829	0.764128006567883
IL6R	0.748595767908347	0.774863547928322	0.788904046380781	0.709108069995838	0.617827030692392	0.71828312839098	0.679867573953077	0.747556321179116	0.336918911699342	0.639305973997555	0.717224712562168	0.732816251604051	0.679269052152828	0.69766180119953	0.723468409084738	0.814474501632385	0.765991292953895	0.727864246263303	0.58562544525566	0.739971283452769	0.673099925641428	0.719798207613376	0.752635267558	0.816936802985259	0.606312462354811	0.718481413626041	0.491278948597609	0.523998523831332	0.74518794515051	0.61397128034241	0.602269631205591	0.721871045614813	0.735258310057846	0.750160602159404	0.719663304438723	0.659686178697154	0.412340457891892	0.69412791700804	0.731334943229864	0.725304705820285	0.768458176158315	0.730932950100113	0.690670018349112	0.674823076980701	0.782713946342704	0.724096719091035	0.71702060100775	0.211335665133164	0.668716497328393	0.735464316920391	1	0.759980261667471	0.713823824953288	0.805851500451769	0.625494027758989	0.769300236221872	0.58978213520283	0.665813564393124	0.748536478962163	0.799647582765312	0.760671030665581	0.724416768683931	0.774581258716027	0.700309855053553	0.7533717478499	0.790879678992158	0.627183118860291	0.623507877183384
C5AR1	0.819609095530235	0.709062794022874	0.870456873619935	0.821364553086335	0.59198073416163	0.847690012309055	0.629084920058839	0.779180380957518	0.123836254460963	0.68601393095152	0.740321199674268	0.832730175825972	0.735660481193822	0.792768143689593	0.782681860299473	0.806390069961651	0.866963995536493	0.856197257941626	0.793652312276911	0.84936375777137	0.782829852848712	0.795063711538239	0.863480402440673	0.838486006399859	0.586536761724859	0.774246724132264	0.648062559715886	0.450422731684247	0.875827751435386	0.750194240854651	0.676542669618583	0.793293003451644	0.774497186131836	0.774921752513727	0.827757458800699	0.777446530630339	0.429698149150924	0.856494173050249	0.903274011203277	0.806207934220684	0.771406184140524	0.859405285655517	0.780730571530885	0.596400792650291	0.831644397056584	0.860705400176976	0.713604203374546	0.119945142786339	0.783431252594665	0.866582387697771	0.759980261667471	1	0.862419745350785	0.876824300010662	0.597366666580778	0.760497971763103	0.722299788183093	0.750324497827848	0.833650662390677	0.853425059689576	0.873242291947621	0.844428527536635	0.74448438992448	0.807460555480319	0.880426641859654	0.809189538958867	0.705297456155083	0.760600136775706
TREM1	0.765034903499618	0.673778783403373	0.749046525505277	0.73387395872257	0.470941328649998	0.652686458307362	0.612416143452288	0.814212462342473	0.102861990307574	0.649990865092033	0.639177445366186	0.72381599649706	0.649878724388215	0.616020888468355	0.723298982649278	0.735033692466569	0.713727717411579	0.689311993244576	0.663105349747421	0.697655728039633	0.639620450259331	0.656466315728301	0.699537607610543	0.757402582496438	0.614800511576626	0.658267895338434	0.612013738060446	0.482723987381642	0.761414689858213	0.66295824987521	0.637668688745482	0.643637660914572	0.795553096724216	0.66279586194151	0.673526031095646	0.624000561726035	0.508532530111791	0.859085803853913	0.801921120293302	0.674679227868225	0.694058844887415	0.735016476823882	0.726111663648523	0.559774432059491	0.81549075352261	0.701232448574497	0.610961420052236	0.155236186609548	0.695571441860951	0.848634241033383	0.713823824953288	0.862419745350785	1	0.819831010198721	0.547291283132712	0.754545746411526	0.484561200817578	0.762934257080196	0.684662928770052	0.754316011227035	0.816919297671506	0.715279214890854	0.684975804282556	0.652424119932407	0.748020466665683	0.72987597367793	0.608421287165254	0.68477370538545
FPR1	0.889649909982978	0.78578914715651	0.871486062088391	0.827211488451478	0.597601152257605	0.811450389731762	0.661453730413797	0.86799929687127	0.225804813519744	0.75573226659451	0.809545617286674	0.865199888829794	0.773290029954699	0.839214660539169	0.798548149003064	0.865682924089168	0.849497507388109	0.845544847121437	0.800724889555301	0.836798223499227	0.817898174023153	0.843436764866537	0.871712261962119	0.883594352257493	0.664905714309429	0.821079878979661	0.679651294138566	0.452920055610045	0.892930606064713	0.80152783613211	0.729211496940454	0.823908266170128	0.830344193618111	0.815695761182007	0.847808862673813	0.75698713587954	0.423779054621139	0.846645492628406	0.831238677894584	0.880465887719129	0.843174291279854	0.831795712613523	0.845938235665185	0.674537146942541	0.838910009828401	0.81342956701801	0.689284967163521	0.194525398652946	0.792140523860303	0.859920039905141	0.805851500451769	0.876824300010662	0.819831010198721	1	0.665123915468767	0.799591732807974	0.675352530049103	0.745528710137497	0.855403516447296	0.896729759280457	0.881862762409208	0.863745443790411	0.799094746917285	0.825823519617105	0.878336144905568	0.867937456649308	0.708518262907172	0.806985294086745
LILRA4	0.79366589754492	0.796546562191097	0.715154639687491	0.63264758443785	0.519814997714087	0.61052951833087	0.578844846307709	0.642917322430147	0.382405694715564	0.672355154922451	0.640725097006519	0.658912228152898	0.617181201234781	0.611365761850888	0.737379491106491	0.718678192865015	0.617777748080497	0.599934058925544	0.553607760964959	0.700744222382559	0.551854510057248	0.561321236054884	0.743615171603481	0.750102097004425	0.708641478213821	0.67748367107034	0.655639232240873	0.378045173382652	0.666497141309543	0.710246236653537	0.687066954172179	0.646228385471901	0.704629005980162	0.634773785702193	0.627544749760716	0.637889330268339	0.407797424661591	0.661403063702907	0.601629092855723	0.758573391422666	0.735942051321751	0.65412065544547	0.796822302544692	0.544541987763034	0.710956564139923	0.580631248027838	0.598365549420362	0.358514275047996	0.676481053481679	0.641865207545837	0.625494027758989	0.597366666580778	0.547291283132712	0.665123915468767	1	0.711217240730732	0.477440310011675	0.613238094873289	0.715152475110654	0.796033207080483	0.63458265203648	0.682244182733311	0.7249266912558	0.645649904580408	0.724364610455729	0.713858877085762	0.60681277330396	0.615268812085452
RHBDF2	0.850237199331387	0.864864793468055	0.771230353451301	0.717765866099435	0.661188249412104	0.625625266508055	0.771712197097811	0.753051077045743	0.396953644621148	0.776400413080734	0.745810602342609	0.687515017153361	0.74741789639689	0.583535131502715	0.829393488996065	0.822481564192981	0.71102945310234	0.657032392160843	0.558925706092965	0.699594771278685	0.551806869681371	0.706976582475922	0.718752469268874	0.814427389510596	0.831956125262623	0.668763029506671	0.68081751451537	0.621623837258072	0.76113111703364	0.658413266972864	0.775763437644234	0.644115352474681	0.894121478206977	0.756800835710986	0.652221305896165	0.636525311531247	0.508788395549975	0.789913250268426	0.748879930914551	0.719627931985019	0.728837873112866	0.766356528382127	0.815639551126163	0.636941957008441	0.882652439667237	0.625848442492649	0.685572263620938	0.401943440397378	0.75634668072468	0.828624706683273	0.769300236221872	0.760497971763103	0.754545746411526	0.799591732807974	0.711217240730732	1	0.397233838952559	0.801584819587038	0.715737819082992	0.829372458256755	0.763896385537534	0.796956020814743	0.834478829837859	0.636708192313762	0.763437997649854	0.803354632192505	0.704169455512966	0.64641864021493
GPNMB	0.548970799519236	0.436597744278147	0.774056880951603	0.678807780722825	0.476873952420863	0.891425534950073	0.383604887596738	0.569612437280722	0.151541136515853	0.391214751211078	0.626646625739806	0.79494835994951	0.556445829573224	0.874371528935156	0.540308868031902	0.64492234236869	0.834948501609412	0.888288324512513	0.730302941292345	0.810019457126613	0.889900475538468	0.730158345259684	0.834773442496049	0.693844002044921	0.265914275887723	0.776904488375704	0.386907778522565	0.182810769610178	0.718517476592579	0.652244497497328	0.424687511224655	0.855898739756766	0.399024364505158	0.68828849113198	0.861632360579686	0.7775877153596	0.199695804520784	0.472077392838226	0.66592983366413	0.733094717210627	0.676727061991319	0.665971170765744	0.530160356421061	0.528527360376743	0.464661704204778	0.90209427194823	0.556856872436222	-0.0347184203454462	0.58245327485995	0.514948777158691	0.58978213520283	0.722299788183093	0.484561200817578	0.675352530049103	0.477440310011675	0.397233838952559	1	0.372773782729045	0.817443336923785	0.688474825785581	0.696597859912372	0.697324233864465	0.557492096919481	0.820168432517226	0.771604802710575	0.668464897185585	0.559893411946471	0.65328646634908
JMJD6	0.757714856273756	0.71182065101005	0.710504979234501	0.694964200496117	0.591374564946564	0.603415600639504	0.672506899507311	0.720761659844082	0.284772067939212	0.712067803696285	0.679084320302351	0.670779182059746	0.697281958562366	0.548055609273312	0.744974022749813	0.726758164687296	0.68231500967282	0.627464891240922	0.569731639997334	0.635710059293715	0.514933910510352	0.658449325238326	0.661475502012966	0.741087468369212	0.70407952084136	0.620608111820025	0.61224674455181	0.544300085934371	0.753806054908019	0.605270937301795	0.674323890928366	0.573489010255138	0.793171174383594	0.646440733030575	0.60683913440492	0.618179467009371	0.475759210278431	0.769162741845316	0.770046116839281	0.637305837625032	0.651179971697581	0.762844235758414	0.7237412937372	0.585225492083491	0.81170798249774	0.586874343500393	0.632880859768044	0.244387103436799	0.695214674434283	0.80291444077413	0.665813564393124	0.750324497827848	0.762934257080196	0.745528710137497	0.613238094873289	0.801584819587038	0.372773782729045	1	0.684054710451084	0.754416853784414	0.741163606804013	0.702366820451886	0.709709937157417	0.627842272266243	0.702867807067994	0.690989237683921	0.625799937840377	0.625800498476491
CCR1	0.818371308894993	0.73400872409731	0.901738155274367	0.795274750511646	0.622688447270647	0.91414083710108	0.605339647010847	0.767110364303503	0.285747067478437	0.687998686645495	0.799509335508343	0.87836569607631	0.76687500701815	0.875372339075725	0.805565148730249	0.836749441971109	0.884435620556677	0.905187549628836	0.80150430610762	0.894961554182395	0.83257853932505	0.845107777949297	0.943860823116628	0.892806708276798	0.601064666214434	0.866374143417013	0.60239673743006	0.396935350647253	0.899729496000535	0.810574049816546	0.699807994373627	0.875835751476883	0.704652322219988	0.788213943680917	0.892035920371811	0.8756657222001	0.334888625204328	0.746628405113289	0.827392201510536	0.879884739725551	0.830459693835838	0.874167124580078	0.805470279196563	0.701192418685332	0.775021098854277	0.884427371667929	0.744453031632891	0.135999935535238	0.795809708985041	0.780127318562399	0.748536478962163	0.833650662390677	0.684662928770052	0.855403516447296	0.715152475110654	0.715737819082992	0.817443336923785	0.684054710451084	1	0.894716464307712	0.869681429196385	0.847700472685922	0.766470181238469	0.909398949234066	0.889150476114869	0.828402721254522	0.695011823928177	0.787017436744588
PLXDC2	0.937310024775444	0.878329009603292	0.92954032650208	0.844298726027972	0.670372523967204	0.853127899332558	0.703311759230024	0.825052675188263	0.291182127762389	0.776890575584915	0.806403796951306	0.884716744317488	0.795590283868046	0.861759013768943	0.868634431139679	0.898600895127336	0.855680675427004	0.849665931700533	0.789075612231076	0.889379351904404	0.767389812339764	0.848019906472454	0.936043320227393	0.914076557895294	0.732508974717874	0.858803471636283	0.736561825153976	0.454003071006527	0.918802068766045	0.848372345573005	0.777389691352229	0.844113910924692	0.839450773411698	0.832311595156868	0.878432722422178	0.823814976947215	0.422144666621288	0.851416017066271	0.860836066091914	0.928198371909909	0.858030089364614	0.899015282756836	0.918230007275239	0.688512434950365	0.879211220096179	0.809135811502082	0.770978648276482	0.212171845485759	0.860309896408736	0.86481292280593	0.799647582765312	0.853425059689576	0.754316011227035	0.896729759280457	0.796033207080483	0.829372458256755	0.688474825785581	0.754416853784414	0.894716464307712	1	0.86333133858365	0.888747739110327	0.84709202892147	0.874669675042829	0.914952502018075	0.899656611726598	0.753094096925253	0.813744103127155
PTGER4	0.821495931897579	0.733154546401584	0.842522390643484	0.792966535086623	0.609740621110869	0.820048402084238	0.620190072427343	0.813170263299329	0.237297850521648	0.713700120339564	0.790995689364854	0.843023124999438	0.746851146760072	0.791520436216189	0.795534407854253	0.829239654224167	0.856722983102876	0.8385811725747	0.757659220389218	0.843249121531793	0.783503242635783	0.80246976443799	0.857245697308881	0.858032239170452	0.636398089112901	0.814680596886784	0.610635156404086	0.462267320124259	0.882709834747683	0.75716328438074	0.696695599699445	0.780923149073037	0.757968282596596	0.763467982498625	0.821867336015908	0.807283760951381	0.397460567786524	0.828866361944102	0.852110464281124	0.812702006409046	0.814872371579524	0.834316457316472	0.791736118042175	0.683682406471136	0.803907375522707	0.830228710737645	0.732299394258253	0.130145722572327	0.75427046147881	0.826485830857955	0.760671030665581	0.873242291947621	0.816919297671506	0.881862762409208	0.63458265203648	0.763896385537534	0.696597859912372	0.741163606804013	0.869681429196385	0.86333133858365	1	0.819463441305088	0.772826612510154	0.828647683528429	0.854034703356081	0.803243245764035	0.665868483930213	0.750466705682734
TNFRSF1A	0.887282329572461	0.782299166832202	0.886433204631307	0.803612680215114	0.6749046711401	0.849227704395286	0.67877964374177	0.790010452159391	0.329188924288812	0.732645631452234	0.787277025025671	0.86797047301806	0.790620722021303	0.837840214266179	0.826627155450075	0.863271245242534	0.856987696482856	0.853607685213854	0.798120817824139	0.848317393599501	0.788209656120627	0.839007822858935	0.879231753437247	0.862173766099836	0.702484522177374	0.821942395248481	0.73384100043395	0.407360440498269	0.881038861556578	0.824671485096155	0.753296265796437	0.843408740355243	0.810575665022575	0.822062566724334	0.852784740091745	0.816913407887367	0.389133186763942	0.798537570510206	0.821672490042643	0.86919475222191	0.780297308325406	0.846565747903755	0.844000811215957	0.681079374956252	0.792819291252815	0.819706560281104	0.701366363311292	0.233102324193094	0.813235940466471	0.821627570717543	0.724416768683931	0.844428527536635	0.715279214890854	0.863745443790411	0.682244182733311	0.796956020814743	0.697324233864465	0.702366820451886	0.847700472685922	0.888747739110327	0.819463441305088	1	0.781097030707825	0.831637088822798	0.903835295270808	0.827747785642463	0.746711736176273	0.790286292705574
C3AR1	0.842578143191069	0.823640407280998	0.782656666089922	0.752333576840782	0.695965215755736	0.690971493633753	0.709067828352484	0.746792490488544	0.440974748950528	0.69914372421498	0.749323255782273	0.737407927118091	0.696550006602624	0.71122687305023	0.786271805220425	0.834576901177307	0.743049158948722	0.730762655745657	0.614916278775446	0.743207596059032	0.673363913386043	0.73550596478856	0.781072180949448	0.850576965827616	0.758534804670988	0.740275347630188	0.633647199960417	0.527708975961002	0.768379251366641	0.69585281492703	0.703171550387078	0.725768115333359	0.793197091855582	0.768554639928318	0.714110096085475	0.698211342875976	0.432904032217683	0.735008496315304	0.727922463161461	0.800452752714914	0.783128289777871	0.734988681591441	0.789454987271404	0.628233397629337	0.81174461104212	0.70016395966651	0.676241724207221	0.396419600014845	0.721211714660369	0.754455165548635	0.774581258716027	0.74448438992448	0.684975804282556	0.799094746917285	0.7249266912558	0.834478829837859	0.557492096919481	0.709709937157417	0.766470181238469	0.84709202892147	0.772826612510154	0.781097030707825	1	0.716408998575839	0.79383514561594	0.804103566575424	0.655798299106654	0.682050922106813
CANX	0.807591679787512	0.670835089609346	0.914267914627027	0.794621163004959	0.620568008520694	0.925464124757785	0.56190757949679	0.794260047933691	0.174350888480909	0.633751605017324	0.763778434334107	0.919563168906171	0.741397021613774	0.940743330880916	0.753999206236956	0.812586613981194	0.864013260959681	0.934265027446002	0.862988164076443	0.885824186419005	0.825350960771401	0.862061957384389	0.945971304654083	0.861546123375389	0.513779237495432	0.856634587387113	0.604626226842096	0.240435826561355	0.929194050563794	0.849445297660862	0.652001522577645	0.903549511722337	0.63602779036266	0.767931806323268	0.907808522585489	0.864012103614258	0.284301530659346	0.735598044197558	0.827577388406822	0.893412144658468	0.782959384072259	0.877082159272939	0.793757635142513	0.749103834066466	0.726769735002135	0.873047081500954	0.747546384493952	0.0358483184391458	0.7929271884478	0.762686122153794	0.700309855053553	0.807460555480319	0.652424119932407	0.825823519617105	0.645649904580408	0.636708192313762	0.820168432517226	0.627842272266243	0.909398949234066	0.874669675042829	0.828647683528429	0.831637088822798	0.716408998575839	1	0.877101136431847	0.803852392910697	0.688586748965829	0.85649585918644
CD4	0.885332038476449	0.786832923585494	0.925406802093839	0.835436433222025	0.657983237189588	0.905002391870953	0.682686832493243	0.802828247514848	0.297553524484985	0.716184832346366	0.785117598820457	0.897275276163244	0.76386025990133	0.870881199891681	0.832816069590117	0.874466094583829	0.869539297411315	0.899393673587912	0.831024748257828	0.903992527840394	0.836772979222236	0.844046524545686	0.939073128461348	0.905776964487568	0.66460077769731	0.851549326041885	0.707632900094143	0.376416091708525	0.901482511151733	0.8521959521528	0.729149320959359	0.886856297442449	0.791214192904396	0.851283766975908	0.904137859463574	0.851530521294153	0.397672553828054	0.800489458936669	0.848816459783727	0.890164982531366	0.840257919089663	0.855558529672206	0.854357879596174	0.674669562886232	0.809886995927842	0.877192600944314	0.737164318285303	0.174304905940836	0.841278518792226	0.820722332856305	0.7533717478499	0.880426641859654	0.748020466665683	0.878336144905568	0.724364610455729	0.763437997649854	0.771604802710575	0.702867807067994	0.889150476114869	0.914952502018075	0.854034703356081	0.903835295270808	0.79383514561594	0.877101136431847	1	0.846745250448662	0.743397484936294	0.817879432217664
ITGAX	0.837122575116608	0.835887171584838	0.874083156996793	0.811667212252944	0.622996172291733	0.780810788754021	0.657609170973957	0.820776857927438	0.342166924085055	0.731482734276138	0.756955873247492	0.837221052788297	0.770651835956795	0.790166255489324	0.776467823455762	0.851343827936612	0.825082684474395	0.803916920670795	0.682067620359244	0.814827673712273	0.756863956846167	0.773633576226381	0.85860372899611	0.871091414997905	0.643460737968317	0.835849442962108	0.602745430743463	0.543315317815062	0.838629160126262	0.756452739643167	0.731531037840781	0.799716392728438	0.804117550191468	0.769902825494112	0.800434035708878	0.737477203413049	0.451831978586211	0.74695787937936	0.784306641328654	0.837493392801933	0.826734691076348	0.797842292603506	0.832385595155733	0.658714832798814	0.814064640277587	0.803701364391358	0.705146367261749	0.234544791400008	0.783941940795848	0.816996360468799	0.790879678992158	0.809189538958867	0.72987597367793	0.867937456649308	0.713858877085762	0.803354632192505	0.668464897185585	0.690989237683921	0.828402721254522	0.899656611726598	0.803243245764035	0.827747785642463	0.804103566575424	0.803852392910697	0.846745250448662	1	0.711738533099131	0.739161304745605
CD46	0.725114733604135	0.69527370556713	0.76112682959422	0.669123709269619	0.567017325618781	0.692817076334681	0.637091831401123	0.678289893872311	0.286035855467089	0.63502522025907	0.642533384005769	0.722882020236176	0.65707682684173	0.65640390864361	0.712500790601147	0.751452173461651	0.725299363610459	0.698895534885743	0.620472184566554	0.725464852899072	0.632457376008027	0.662088171254412	0.73561660275007	0.758573559278376	0.616864959059048	0.667491185326606	0.596261674068642	0.396030224456037	0.702589113207853	0.696732399684692	0.675643808563731	0.6909334619648	0.716102823737011	0.720130959113482	0.7152964077966	0.632624259930733	0.354558478221724	0.626945202422154	0.662941371030342	0.687993363363188	0.649142310698549	0.690039670007097	0.702580020335753	0.611666527850778	0.71744492395558	0.671504728956581	0.615758645472237	0.201692900402345	0.684729351849063	0.673624217955829	0.627183118860291	0.705297456155083	0.608421287165254	0.708518262907172	0.60681277330396	0.704169455512966	0.559893411946471	0.625799937840377	0.695011823928177	0.753094096925253	0.665868483930213	0.746711736176273	0.655798299106654	0.688586748965829	0.743397484936294	0.711738533099131	1	0.685087204041793
C1QBP	0.817171535193957	0.683605459236587	0.850883951548929	0.744374934362964	0.53193909848665	0.78989272968558	0.554586975517003	0.827657550259697	0.0887237324011246	0.700854973001996	0.683423632638228	0.859108123498321	0.677048096817999	0.827637661958195	0.756202984613898	0.749226319206509	0.777005534529057	0.824050828048893	0.813978151089062	0.78839654244544	0.747633840337728	0.738145994201818	0.848945717028308	0.819893439871727	0.552831475858228	0.7852995618266	0.667261896832208	0.242569778940476	0.842646294500496	0.885926856484649	0.699696259185432	0.817543130242566	0.711149746438871	0.715764716172796	0.791611500619764	0.759263402810928	0.443378103651628	0.761657800565838	0.74705027343375	0.840999640079326	0.737401928965514	0.759285757753393	0.799657105464363	0.683241803818525	0.731581614560754	0.778128026341752	0.650628741652612	0.0485525473439329	0.822137034912442	0.764128006567883	0.623507877183384	0.760600136775706	0.68477370538545	0.806985294086745	0.615268812085452	0.64641864021493	0.65328646634908	0.625800498476491	0.787017436744588	0.813744103127155	0.750466705682734	0.790286292705574	0.682050922106813	0.85649585918644	0.817879432217664	0.739161304745605	0.685087204041793	1
