""	PTPRZ1	NCL	CD63	GPC1	APLP1	TNFRSF21	NRXN1	NCSTN	ITGA7	LRP1	SDC3	NRCAM	ERBB2	NLGN3	LRP6	PLXNB2	SDC2	ITGA3	EGFR	LIFR	CD151	DDR1	TNFRSF19	FGFR1	SDC4	SLC16A1	APLP2	SLC16A7	CD99L2	LRP10	INSR	NLGN1	F3	ITGAV	TSPAN12	PTPRA	CAV1	ADORA1	TYRO3	NT5E	MCAM	CDH11	LDLR	NRP2	SORL1	APP	MET	NOTCH2	SORT1	PDGFRA	RAMP1	DAG1	ITGA6	LAMP1	LRP4	ITGB1	PILRB	ROBO2	ITGA5	RXRA	CNTNAP1	PTPRF	NEO1	CADM1	THY1	FGFRL1	EPHB4	CHRM3	ABCA1	MTTP	RPSA	AR	NRXN2	ITGA2	BMPR2	BCAM	CD46	MCFD2	NCAM2	AMFR	ROBO1	CANX	SIRPA	GPC4	CD44	TMEM67	EPHA4	ROBO3	TREM1	NLGN2	IL17RC	TRPM3	CD81	LRRN3	EPHB3	DCBLD2	TSPAN5	CHL1	NOTCH1	PTK7	PLXNA3	PTPRK	CD47	ACVR1B	NRP1	BMPR1A	TNFRSF12A	FAS	PDGFRB	CD9	ANTXR1	SCARB1	PLXNA1	NOTCH3	SMAD3	ITGB4	ITGB8	LRP8	DPP4	PVR	EDNRB	NECTIN2	DDR2	IGF2R	GPR37L1	RAMP2	GPR37	CALCRL	AXL	CNR1	IGF1R	DIP2A	TSPAN17	ACTR2	PLAUR	ACKR3	PLXND1	TLR4	ERAP1	PLSCR1	TNFRSF1A	F2R	LY96	RACK1	STX4	ATP5F1B	JMJD6	TRADD	LPP	CXCR4	TFRC	CD82	SMAP1	TSPAN14	CD163	GPNMB	C1QBP	STAB1	CD74	RIPK1	CD68
EPHB3	0.781419958758074	0.549129910338171	0.562400139274526	0.498930373927622	0.558022032266106	0.782539169334474	0.727849746079026	0.564781459015026	0.708409203993484	0.524343540643867	0.741290409280103	0.452706395491771	0.478312205966432	0.766527347131319	0.723108281331352	0.428865746423367	0.374223929815639	0.31765281167161	0.567659615748283	0.49023367692733	0.561036571331847	0.784917781260228	0.676275173388624	0.60861695130536	-0.0383619687944157	0.0968065967027427	0.620301661176718	0.441676887223947	0.61068210958014	0.550532926232456	0.373687461994069	0.751741942293468	0.523627005890766	0.574248152507884	0.646204063808595	0.710909120242884	-0.233540841437003	0.640890513748633	0.757552837226698	-0.00179544012826338	0.571628007665048	0.349345645658506	0.602705339261415	0.570768336223126	0.584547571523446	0.559146492612408	0.324309608523927	0.465816305865124	0.713718809397606	0.336690059422953	0.766540478507529	0.759198544944522	0.700231518749774	0.577703751511103	0.698226271514946	0.211508033341503	0.605269828091896	0.773935002072951	0.0136461330230065	0.46514455793855	0.543142772945474	0.272226017518503	0.556221767091843	0.71955066966861	0.438865352243585	0.739736153351287	0.667043086748551	0.623779118235027	0.385227400001436	0.599489856489142	0.372168779823993	0.743601592093973	0.583670527866357	0.133417327003956	0.468679741201353	0.598125345826685	0.473905397510868	0.465710419838687	0.582498353639605	0.50367412941916	0.318931497178913	0.456850957428906	0.571228631543374	0.500127055577354	0.310209044556252	0.653037605032444	0.541026505994138	0.529050997605551	-0.211329923352028	0.499255662028238	0.537389111413957	0.810207310848933	0.578851628361641	0.756893559964247	1	0.350692673860978	0.55271384247053	0.727963659865973	0.7694684040561	0.349682586418144	0.233034397345761	0.331412743367227	0.493101725585237	0.257223957599413	0.123175385661412	0.745838327763312	0.351619524298678	0.214117953083683	0.116978337619823	0.482703213591481	0.381631019612695	0.268853923688494	0.20069717160674	0.108484060785147	0.397333624685253	0.605759100072543	0.704817821974511	0.353164583517113	0.341609017142567	0.523241643591311	0.651693835550039	0.423091479637387	0.155005377259445	0.325843425937661	0.785223592790142	0.601707865420495	0.529787822395111	0.495903378208127	0.373857671341767	0.707237668207629	0.336318828364376	0.600777413460233	0.559385103022578	0.461403143733202	-0.00157979189222348	0.763421127669575	0.309696793212286	0.488674492616267	0.400282964858366	0.486068578121315	0.64032090532447	0.416907289298327	0.388846766412609	0.352296349590597	0.429979094157029	0.634225564191374	0.170880058761772	0.429740972941879	0.435790703666055	0.0432839037462225	0.218428336818258	-0.00666507071304463	0.514486766859227	0.675148302953397	0.0559171011379828	-0.109233688580152	0.52960910312548	0.192224473701021	0.167255200049708	0.521517144442919	0.106102708436025
DCBLD2	0.549354258691679	0.783230750067419	0.825662839529539	0.874938125785773	0.843473757347365	0.585106326109439	0.513670280902502	0.814002388232845	0.690455818679002	0.846478684240437	0.299622760631151	0.890117642992596	0.620591248554964	0.153654386630133	0.567614206497763	0.825457290505907	0.815971564745287	0.863924418652371	0.802203873177719	0.481575611160335	0.826409578022089	0.573683680911061	0.491422571508703	0.804113737201542	0.703296931780986	0.775216486734223	0.817646742568361	0.809415148176142	0.791687257556912	0.854122677068403	0.800617397972732	0.665286136986564	0.736583188220985	0.829902308030278	0.178329332055546	0.744794571247129	0.596733960101317	0.701900343889393	0.499590229778141	0.732003856394353	0.607820838332965	0.853608750766245	0.764073749044876	0.844840223146606	0.648088117414351	0.797994088538773	0.769362718765842	0.820550732241133	0.678981414277394	0.392095939254884	0.470045821372999	0.67085622449261	0.114001006931252	0.814936070526117	0.492512461800679	0.800656939174827	0.768071436823224	0.374813238316466	0.660681925938778	0.793620439998307	0.701789863667604	0.750987371371562	0.718402491954109	0.534135529779899	0.725430927793033	0.581289237437656	0.609789948484286	0.694654044246252	0.913181385879512	0.686387891664096	0.73909794870117	0.692618999711163	0.318055629263603	0.731402242447437	0.879452076751015	0.627268566450712	0.865349113626393	0.823974993341049	0.744810942358508	0.788967144462752	0.776967721109901	0.87255099622772	0.735484033479997	0.824091582344934	0.903869490673928	0.712628206540497	0.807022999552237	0.659060305914246	0.515802316466326	0.819258658593138	0.773068039347119	0.571675556593163	0.809588298159641	0.559998920220052	0.350692673860978	1	0.719157197346295	0.63341284315378	0.480661750891454	0.7232683528826	0.824686772367904	0.810868572556343	0.816863007818875	0.851363692211876	0.815270772556724	0.588461190408898	0.856076736832952	0.804566942325918	0.637596297194104	0.654331252622466	0.676220759335136	0.818957606054862	0.725941828371485	0.664646064804284	0.723179321245712	0.548442179712749	0.743550076906789	0.83699345868569	0.769521568870676	0.827635715894557	0.320274121139253	0.851400496990184	0.74747080248891	0.812398356335705	0.24654742840642	0.601636711960808	0.651900307157348	0.796694156875974	0.780404073565207	0.548061719576219	0.84475111923739	0.78107462514655	0.750176499228623	0.846337772130014	0.648600657946889	0.281828216480847	0.806158536979871	0.662770957302496	0.805716119806696	0.7731088641667	0.791874451048613	0.809762921050195	0.723860173858336	0.812859915046321	0.886899001887423	0.713838513772408	0.718121869984791	0.840110373281387	0.906202176957541	0.666770954023044	0.787928198053739	0.613279382473784	0.785928264692661	0.661277340063328	0.167200719870791	0.299353103018011	0.770639279107253	0.37468050258938	0.232468831457048	0.787337755561624	0.70310837859021
TSPAN5	0.614552914798941	0.939870001320289	0.876763649369083	0.757540021559302	0.808670187307998	0.78946593509433	0.622689871319513	0.727569320443158	0.630170971377627	0.702310211971614	0.586237916055023	0.674971385318375	0.620112238406019	0.513469207090046	0.627880181780655	0.665148016497584	0.823537337791797	0.614604706236868	0.787780165675572	0.487916823062257	0.907440904896835	0.687545985296185	0.647689102736407	0.824717646136476	0.467499290943516	0.585056453496278	0.907880776968148	0.696362459183404	0.737319790461183	0.841343957368179	0.633786599967529	0.71533677589495	0.844822301301303	0.815460194698302	0.609099075818023	0.806770147260742	0.405417584945097	0.631174650500857	0.631980818405754	0.602634898899326	0.629197642535364	0.784833767603714	0.72579155896081	0.839136153594413	0.60000006261035	0.730324986608563	0.510833960158157	0.802405177393595	0.760961146929902	0.754818606791901	0.766283107405673	0.73527970750744	0.449049159717073	0.907337420827934	0.694193837421284	0.772360548696979	0.6948408820425	0.551852554167516	0.587072815730927	0.654081078671938	0.598263013846944	0.523956109522093	0.661066105478585	0.771123902929855	0.634299950283917	0.651295729748977	0.65779366431033	0.567323664456513	0.703015752832302	0.731119867507358	0.901006034543895	0.764353221505441	0.40493898957256	0.567292081348379	0.777702675367934	0.613084979923255	0.720786867724965	0.856839406349205	0.7639301991314	0.71170161692088	0.770487449281689	0.7754244038533	0.677191304115889	0.719255981120256	0.782918273293478	0.710706970263485	0.651480420537383	0.587547143275646	0.34698922887298	0.747097264988006	0.784843236453593	0.632381536298059	0.769417343388614	0.737122249830195	0.55271384247053	0.719157197346295	1	0.680800934898975	0.627474676139299	0.786441201764498	0.52586816280586	0.699049424941233	0.896843368503239	0.612512509866595	0.614273017849753	0.70804621637516	0.821716948254069	0.773004493377245	0.603904034223052	0.724393504951984	0.771464868098426	0.641588425715687	0.561583169216334	0.605955538219559	0.64205059954388	0.512223791258072	0.718436967418946	0.696483954192094	0.773555997505653	0.775961216491242	0.672941984896835	0.865702684520497	0.715648788983131	0.634156912889235	0.473648645621024	0.838602545175726	0.457000164887082	0.652751338961107	0.867920405804716	0.608546145043932	0.707622614714794	0.682598819351539	0.866879009568386	0.861003843404608	0.569243546828365	0.584686512222995	0.71927887310338	0.572689756199218	0.713954572774438	0.85011921740776	0.856908675252868	0.811262341602469	0.642250881394417	0.861075430778326	0.807632682047657	0.910769749833351	0.742229282497817	0.813842978808216	0.755226288940102	0.514262983789102	0.650949739670931	0.570461421918916	0.875699567879856	0.7545932309935	0.109564589342507	0.220380465009391	0.919852945833514	0.312749494808562	0.249482857831584	0.749182598025789	0.570697809867985
CHL1	0.972362123981157	0.715516719240075	0.846657691240718	0.820446401221945	0.85091687719884	0.906562999180658	0.854601365637006	0.891752080502865	0.932636413640679	0.811418077415596	0.599333307178478	0.811407349793097	0.675456545156282	0.631685049629971	0.812312337746028	0.71849541157957	0.585642032411574	0.685784001871665	0.746087413812535	0.717667730041312	0.814691160556338	0.906595330098976	0.642790146815846	0.825296951159633	0.297805192117625	0.396835539278415	0.838165917479599	0.825072268318518	0.863653555779818	0.867967748111991	0.645166163964641	0.920982632025083	0.771470145983525	0.908452316547178	0.506368471560566	0.954160962866583	-0.0226144447023664	0.920762378630741	0.87183032249884	0.220373807603734	0.731798766407486	0.666188673937863	0.86143291592823	0.696682536719237	0.901976794628225	0.916076761318668	0.724308330249767	0.67026056405281	0.947843718170403	0.191282138435429	0.824175577291574	0.924842933851041	0.570656578412039	0.826988263298056	0.788014492449359	0.447337897428285	0.837583772033258	0.760736454954971	0.182123670246674	0.823999991742545	0.849767514249706	0.665496191043713	0.770923835628362	0.79369098420828	0.757780188891231	0.91819333653997	0.857703284252317	0.871977217867884	0.764920173297879	0.881831475640475	0.564047338861977	0.860484866375047	0.538065839684419	0.356050048981523	0.744984001053657	0.847754264834844	0.816588879899748	0.766829954973499	0.750193736277053	0.802531111001682	0.524426624734506	0.813162081624587	0.896141361788293	0.859195209954057	0.583055563285813	0.857145383144174	0.852399276085368	0.563006222478489	-0.00650148439468853	0.765269474865071	0.880735018452265	0.872602887994839	0.822587535974444	0.889262511912844	0.727963659865973	0.63341284315378	0.680800934898975	1	0.853908386555621	0.553256068328922	0.592302643515313	0.607412028045136	0.773579688922166	0.577714958800791	0.404295482605312	0.793650796273965	0.653076488146496	0.409427361528198	0.273507205246139	0.762457137255225	0.519755785431953	0.538580195196828	0.553390349401634	0.213218643512306	0.546249076587383	0.866977101363052	0.953878941062287	0.674557802565485	0.523734803957917	0.77503533197578	0.670045132692142	0.669389218103054	0.349558885239053	0.599604517239823	0.762180680044791	0.727323691698305	0.873387617467322	0.850296578365206	0.531002303836954	0.8916016005253	0.639243897785171	0.782900701954206	0.727035365792839	0.682173013010627	0.181555997828344	0.656914819426551	0.570652115245636	0.720642807831067	0.704043286848415	0.69991850455875	0.904796261590736	0.651999540328347	0.803986454577524	0.605239949652979	0.684842298373323	0.793745513836842	0.379118891920384	0.715174928153791	0.801116030869629	0.324198628275639	0.458854093495252	0.135567933655659	0.750920519638857	0.812480260833398	0.11722724172989	-0.0497851128871684	0.7422101970136	0.29162011421472	0.177300163455455	0.813595348772126	0.394349414636503
NOTCH1	0.894944438975117	0.642255523823969	0.676072307876339	0.719599537451993	0.715142535951219	0.8148366367469	0.814843249381696	0.743969970767808	0.856798833985753	0.660364998271727	0.769814460241946	0.623506203387821	0.681754915711905	0.778295972078396	0.794018322072617	0.642543188939036	0.47657718554919	0.531086460151505	0.600880271801746	0.74041165113711	0.682462145589443	0.88260884340772	0.7328836375113	0.738614317395346	0.0753491938391545	0.232334604495193	0.741268189561413	0.58686143915199	0.7752001665759	0.699545520297868	0.481219582772485	0.839625946779554	0.682360932592094	0.737320150811181	0.627625349803911	0.852937225552145	-0.181353157896515	0.82217507268267	0.835154361610262	0.0429035735175883	0.712614492884577	0.509648039112207	0.784977233702895	0.654262328860956	0.817633409530733	0.700973689818885	0.447749700092776	0.553301146393765	0.86742691464414	0.325596698967739	0.796963506479221	0.883720188419886	0.720332985747215	0.700284933637069	0.76029301432154	0.303685201327647	0.776450486970725	0.82077828919497	0.0951324438443455	0.681831891080119	0.782169962227656	0.457644645947003	0.683453210742286	0.794781464422307	0.546979156682161	0.851600134784642	0.767053729420523	0.74779259990502	0.558603166813207	0.76855140206594	0.449469650748399	0.791300861812494	0.618720182463202	0.229883958761877	0.567781373295391	0.74417457224703	0.610204212052273	0.595456139693379	0.660863744409633	0.673288621516015	0.405582235983338	0.61327801582103	0.774768863448702	0.686569705116118	0.46741750631241	0.774899640405962	0.680831659019434	0.618735959776857	-0.17674312243321	0.630308287093483	0.723298268638931	0.869074527581286	0.757100133871563	0.810989643691689	0.7694684040561	0.480661750891454	0.627474676139299	0.853908386555621	1	0.470592372501539	0.429655035507386	0.471539213203975	0.60993733576799	0.423248297651748	0.253218965848182	0.76721125892532	0.445509273335892	0.271890843479215	0.235451011646503	0.557982058340359	0.452920881205677	0.437690418544451	0.38200716921579	0.193129393993096	0.504288341885901	0.830402913963423	0.812389174623424	0.519044511137886	0.442450509920403	0.670652050630434	0.688397392634098	0.549370944054267	0.255947353932619	0.516095856099029	0.727287106321164	0.651116823858684	0.656166290317237	0.655633373843445	0.485080026987234	0.878486356287394	0.516693759039598	0.724235911038408	0.604398053356472	0.600198913172233	0.083210588963505	0.768927094624909	0.455888227858893	0.652721770483894	0.511231009920315	0.646271597650744	0.785401255842811	0.540430044733025	0.553550063953436	0.442200224855884	0.543594909959559	0.687307102254109	0.263703951515605	0.55385794568827	0.617531970271257	0.141192048167135	0.364165489211985	0.0356172582684872	0.601863570785936	0.762801821435176	0.167616456386298	-0.0536772962731766	0.617947053849824	0.325352116038022	0.236858853313108	0.687320120577159	0.244590513627772
PTK7	0.484121021663817	0.834725678782882	0.746629685259175	0.7781437347289	0.734963642235963	0.638616566566211	0.453091036937553	0.713548699735713	0.575883192858996	0.726794703793131	0.279728501540558	0.646297440628242	0.598046408635016	0.241355539159764	0.493501652684291	0.746466129762422	0.831221444560972	0.652513783444437	0.714901298611963	0.399416469764125	0.747918957080708	0.518495564200551	0.462936006521634	0.657359549734067	0.625850760598682	0.58516976387737	0.730262139947666	0.736624592377861	0.690577942299475	0.762508580387238	0.629234974636213	0.576271945688171	0.838009320656161	0.719221004113826	0.199336732413819	0.665185974446803	0.541297152104207	0.553114654138782	0.514041436407525	0.692091675380816	0.578417448116782	0.878044002063771	0.638211732471928	0.714883149219551	0.499510456807107	0.715547841651035	0.608030301603237	0.857632432229498	0.636135574774766	0.652917868674212	0.437926734991544	0.576782068053737	0.168879361621847	0.768690482101246	0.463940753317275	0.906542458202829	0.702385211027725	0.33815349845844	0.776502501365192	0.692749122301946	0.62013651638397	0.566101060848534	0.653662406398751	0.437569893389456	0.73938062116011	0.524133859002331	0.580640536468828	0.5093168717074	0.735247651418539	0.529476173920751	0.808903223854009	0.632618680563342	0.246588272274974	0.684714798660239	0.721704587616213	0.484918219282503	0.707022389856936	0.816689941970322	0.59777149838121	0.651642925909879	0.82417050224342	0.714248069907853	0.672708974453157	0.68569880188516	0.730080387174982	0.634232559186081	0.623002419091193	0.568532327315056	0.512416387309595	0.75658949755986	0.676783137106219	0.489774197681306	0.773907109811632	0.464788941573088	0.349682586418144	0.7232683528826	0.786441201764498	0.553256068328922	0.470592372501539	1	0.61739484092821	0.793385220043612	0.803903160258201	0.705326545229526	0.676481564929066	0.518952191774349	0.811817254623963	0.780107116799468	0.863011814341512	0.478611406543629	0.802750112709469	0.692635730286167	0.74555755672234	0.782616631209859	0.639219354305889	0.426405403012812	0.626088552062978	0.769362450332309	0.73143885172703	0.742020025212484	0.341953692067431	0.887971331842457	0.871308641366334	0.746662223457457	0.356210558479455	0.549373388383954	0.524899391589159	0.63340561692811	0.798895939623263	0.420786560340698	0.677895452215838	0.651449230461774	0.736526968430546	0.84645404037191	0.705524295635518	0.330575379755501	0.866134746434297	0.580345585541557	0.777558065613934	0.811409643071986	0.700962332925556	0.848026747704221	0.592997416278032	0.797503827089093	0.799940345565653	0.706504917295213	0.760644903492533	0.73636129907014	0.76745059711634	0.606826136998756	0.654887521430887	0.728565687493671	0.693098901904825	0.66634444563894	0.136869325312746	0.297609961887179	0.801212143281504	0.34565224942088	0.164124911287241	0.680845488277904	0.664164483089026
PLXNA3	0.500543144355494	0.602670529628861	0.676460649463561	0.815716887562675	0.745899824129228	0.480064659151833	0.437201077791115	0.752624780945258	0.633672979787156	0.850458046325018	0.131089601110633	0.859419164685114	0.484068922718894	0.0505557841186795	0.467740034737724	0.796435759841045	0.657423571314734	0.890222672349726	0.709691544583058	0.489102285261542	0.640294896466792	0.48289770699049	0.310143232732915	0.724987168560552	0.797400811556398	0.807869906059292	0.662053158727034	0.818290475260738	0.704789588711091	0.733430653856543	0.809859830289035	0.555988880062102	0.625235857044392	0.71199927639169	-0.0162400821592262	0.657981127592008	0.604371657009738	0.645663282940796	0.481509778896474	0.656416281134337	0.474253550722615	0.737881753436883	0.677050260907634	0.65636377855097	0.625028377796253	0.768333495955013	0.846786884674432	0.787281086533267	0.597310769198443	0.145014443240688	0.313627365890852	0.581684394954355	-0.0256197939267907	0.637766385014825	0.408886307398424	0.664351888513019	0.737504856240049	0.255626215270595	0.589510284184736	0.820699421316708	0.717626621956639	0.882736626323863	0.656467603371795	0.368591890915554	0.67168294903442	0.516744990113494	0.564561102600748	0.683122289818908	0.876225201492963	0.582645203058748	0.527818445129548	0.616033060115223	0.218050567384915	0.654451229439813	0.78541911459966	0.560663745883552	0.838951343941075	0.710289749652613	0.610547544155008	0.806422381367625	0.599049233572167	0.831024908976768	0.759573624038725	0.773252977572875	0.742748026466386	0.662018812504062	0.742389077673763	0.554590982790093	0.562295050654754	0.738015355847411	0.713921003142104	0.447383949880136	0.711488500432568	0.396517609390669	0.233034397345761	0.824686772367904	0.52586816280586	0.592302643515313	0.429655035507386	0.61739484092821	1	0.711418353198823	0.659119636202005	0.87375747471129	0.799090043007605	0.444353093256366	0.717706517275375	0.619197121906254	0.516091063676558	0.589889686675974	0.52685601580651	0.784843031871886	0.75719435349453	0.515244171163704	0.640935757867035	0.526209553890309	0.666912645087492	0.784169817281938	0.675146297232122	0.742883110027143	0.140392342129379	0.689463116199736	0.609329110262645	0.774742428980794	0.196490031438905	0.381877680721018	0.727004701599274	0.728269132710635	0.607980593945789	0.46756822367134	0.77345864452384	0.741726298984851	0.57392628056741	0.719794843144281	0.565249793532494	0.170485629731654	0.699989535185456	0.57527470678313	0.76982945751497	0.624136202584657	0.654127581000305	0.710047373296763	0.705204183714633	0.677530119192456	0.772531570870639	0.523667091859757	0.645521985897869	0.752073250342666	0.844216391820992	0.605191530430435	0.745913533917382	0.512677134888527	0.671967537309918	0.561078974013329	0.149208233351252	0.246667526701662	0.577244062595936	0.310791780097054	0.127918366624383	0.674205930221578	0.657516881654995
PTPRK	0.534123179357987	0.763184721678683	0.759126887116372	0.79827277165599	0.803887730078507	0.593606094691483	0.497019378428208	0.791757470464708	0.661395367466837	0.781998258886835	0.218951213189254	0.757815493371425	0.612328596043397	0.201156855604805	0.575604252630558	0.800050211029065	0.777607337042681	0.756362302615818	0.737368560909366	0.456825003766092	0.745092873537028	0.567556457550117	0.408486922980018	0.728605178650233	0.659189861136819	0.675653192447246	0.762221039258797	0.787393512625641	0.735924591622353	0.804990872099876	0.779005787252435	0.648198097748079	0.782072874260401	0.787096173371203	0.157000249749072	0.717265448405517	0.535992475736539	0.625652867446767	0.534679357893531	0.686564492696361	0.563515208446888	0.83557114850058	0.710371211092839	0.757188752348702	0.608848091417177	0.779783044871225	0.719040459916061	0.812041524579139	0.641830818651504	0.42184650869016	0.426640184237535	0.607607558830135	0.131219520967697	0.778059762985435	0.496222312499149	0.810692806034764	0.757698424050233	0.340045600118105	0.682240483206014	0.734142808010673	0.656154061197253	0.652778677916752	0.697443410562678	0.470485071031606	0.70202395119751	0.578028257681314	0.654898534233098	0.605994149258895	0.813943305080297	0.608960908321187	0.725463546025965	0.676945469598317	0.257681312027713	0.707054972290688	0.791274583282557	0.580798328545905	0.804143634158185	0.830620688932823	0.670497562839254	0.699873216676448	0.800720116272005	0.802224443618233	0.730373771603272	0.774063755907694	0.804879769767459	0.671854246924414	0.678378139690403	0.588594706268098	0.532345071526235	0.75743609253948	0.734109230608886	0.509560628135007	0.782468399954236	0.487295779412338	0.331412743367227	0.810868572556343	0.699049424941233	0.607412028045136	0.471539213203975	0.793385220043612	0.711418353198823	1	0.793620238083637	0.770612077857572	0.689547579018872	0.547681489706529	0.815024270653862	0.785745537277068	0.673325650405618	0.538435854638603	0.679630188572851	0.744460610919114	0.733442662914459	0.660737216791933	0.71649632558834	0.497339200316287	0.717542840519414	0.762149067185503	0.716867322348272	0.790127295896878	0.357258483765836	0.844862170756854	0.777448917040503	0.786619449191415	0.335814789220654	0.545681546126938	0.613142357836973	0.739432831833658	0.7441507563914	0.479574020348324	0.758248342583437	0.74727759452116	0.7033474729783	0.815578555840927	0.685270560177849	0.312366513611207	0.82314080107231	0.664128728667627	0.79116408599019	0.78171870724533	0.73491291384488	0.815355945539667	0.68891436792581	0.775834927193792	0.829645781907303	0.671685115212631	0.735802927272579	0.765439896949111	0.845616288764155	0.693564565634005	0.69591932230569	0.653949516580224	0.744121125951763	0.661617048809334	0.180610975419581	0.326803458405063	0.738962092526466	0.37051917481583	0.233275712089676	0.750028973813595	0.689943365811375
CD47	0.677707923213141	0.928149822770071	0.96263658738102	0.86368060067841	0.890891978056385	0.805440312050193	0.600810312312121	0.861955075931571	0.730365675159601	0.781345642835366	0.449682572934064	0.819401721971166	0.606478539709942	0.37458131768311	0.642301895002305	0.762026399195572	0.836547103296958	0.738458619798952	0.81414495571626	0.495095491717685	0.949824784545212	0.682648409901748	0.549397061976926	0.827075076010378	0.599584887667206	0.64833401432663	0.928055270071107	0.855269718410695	0.802126727258299	0.94330596015279	0.696335866415193	0.759864169068405	0.870040237173819	0.921601023176884	0.410128831553887	0.866455669298561	0.426243147639989	0.743636273865438	0.667452494507371	0.647471144514195	0.668609915655126	0.863830490628372	0.795643772530151	0.842998357163524	0.717333207417075	0.887285456812406	0.722022847195186	0.848221900350781	0.821578607038581	0.564750450543894	0.711143680117989	0.742249551861923	0.303881999308439	0.951707086486987	0.630773372051582	0.831268812340415	0.783772286923518	0.478058783738414	0.607789628789451	0.802736990365017	0.69726428136784	0.666666603080367	0.722482987332515	0.704212307224427	0.791801434473073	0.700981411039976	0.711738799855893	0.672842533144305	0.849267253137467	0.790777960954208	0.914782331208898	0.763284843553146	0.292910637449011	0.666135001356209	0.849135726042409	0.672032800908265	0.860379967449711	0.940282986260483	0.780812940214837	0.773287318606406	0.819302912225922	0.89998593274985	0.79719411117321	0.851686720239186	0.843423780373446	0.755736683898076	0.789857799407196	0.549407717990711	0.422484320255292	0.817147176936768	0.879712784880837	0.646352412160348	0.823387373116044	0.756811904539643	0.493101725585237	0.816863007818875	0.896843368503239	0.773579688922166	0.60993733576799	0.803903160258201	0.659119636202005	0.793620238083637	1	0.72609894105071	0.677798226855215	0.736959550120276	0.926419511993583	0.800338032200193	0.602970402386263	0.794638835173732	0.762753142280517	0.68450845365951	0.729463343808801	0.577097804334935	0.631036111352349	0.571124793577445	0.817708930141098	0.791362737483634	0.819110846665941	0.844800220966765	0.549795781088392	0.9294198872592	0.739733612950551	0.72717184401262	0.449943768788116	0.824668758507447	0.66313470965429	0.793495491497601	0.846069125639975	0.647190517734714	0.757824621768345	0.732836149627704	0.916575406317507	0.903224393692856	0.614348151627091	0.47673374478303	0.816511215561024	0.645750339000415	0.84419311403713	0.878953150923285	0.916854663312401	0.860908876388054	0.83922673828934	0.917923517712454	0.866824363626517	0.927968971401801	0.753263894959588	0.868340078480483	0.88092113643805	0.667410153911856	0.698347247023928	0.587621637730746	0.894192331213822	0.778093872872912	0.173166296196064	0.241592416912637	0.95081948927443	0.366369749235833	0.289589706707047	0.845104453813616	0.696189978121348
ACVR1B	0.482738582860715	0.688805506741476	0.730002086677257	0.84592103714275	0.8059844996241	0.485290691020295	0.447039574728728	0.781759212435499	0.627373596600165	0.868026517762194	0.176365376408151	0.86941986443865	0.576684702063457	0.0649119689046771	0.498266644628923	0.866624663328609	0.76812727596781	0.902303708748604	0.763940834811621	0.5094772928818	0.707314470960565	0.501893378715548	0.354480045600697	0.740350154958444	0.832452367391229	0.785847296815019	0.717402005343447	0.821338554092245	0.724050042609543	0.789318052228171	0.815658213323944	0.580440454500334	0.734573397094087	0.753634772308106	0.015795729498097	0.670932334933422	0.648479817473552	0.658988772401264	0.471661483704418	0.769545283243294	0.467700080675112	0.814358559440832	0.699451795786453	0.742771930539208	0.597417377672942	0.754054407076645	0.809624029249123	0.835563946244903	0.609081178426516	0.285416931674917	0.333611629847822	0.591380334092243	0.0123225039580675	0.712363109919207	0.386281499944107	0.775831638030778	0.740786371090487	0.270747336687771	0.737257260011279	0.797568741253931	0.695244599951708	0.802770807793898	0.707072568863879	0.391207469213028	0.648735716218216	0.512634110282555	0.607773829556264	0.624668553507101	0.90950895699643	0.575644067258915	0.616905713707154	0.628184397899497	0.267923225302432	0.774416573697408	0.814517040425439	0.535630185708137	0.829523913262013	0.74819496104928	0.684301807591573	0.770901240746436	0.719030544541694	0.824682480878811	0.732742292706644	0.795063042204512	0.817862123047718	0.646929767825112	0.772640309243749	0.620526368257303	0.649757829469904	0.773361640228956	0.703718231862549	0.472335514777688	0.792376659894512	0.417608417219073	0.257223957599413	0.851363692211876	0.612512509866595	0.577714958800791	0.423248297651748	0.705326545229526	0.87375747471129	0.770612077857572	0.72609894105071	1	0.789198430691667	0.458143945040634	0.825193896526914	0.744128698106013	0.614888051594288	0.518792256913177	0.577374626241251	0.774297784706286	0.82203706893638	0.622225934828969	0.75474978635674	0.484926032741441	0.665367528654387	0.837146828918887	0.731107125887086	0.795970042766216	0.197955194254874	0.801031543221899	0.703656529672942	0.843379770793389	0.212976301049559	0.451356889639326	0.666952925035847	0.743398137812131	0.661176806079805	0.442623019864843	0.753706694529166	0.725386233222186	0.657836846050026	0.779301517411532	0.698144680579517	0.180052725530727	0.785680876769718	0.601243539527051	0.778248460041752	0.686696419756013	0.703614526892922	0.752537497473441	0.667828918435443	0.71653605959718	0.845278856741501	0.578504508982437	0.693282509226135	0.754962908754241	0.878562244167069	0.68958499407295	0.753960580851075	0.68860668105633	0.679140884428342	0.577092117339481	0.143403528878948	0.24717138701896	0.671225821204382	0.347738874697342	0.13491335501073	0.740269420423412	0.691583004528965
