""	IFITM1	CD3D	KLRD1	S1PR1	CD3G	CD44	LAG3	CD69	CD8A	CD8B	ITGA4	CXCR4	PTPRC	CD247	PTGER4	S1PR4	IL2RG	CD2	SIGIRR	ITGB2	ITGB1	CD47	CD27	ITGAL	C1QBP	ADRB2	SELL	CD46	TNFRSF1B	CXCR3	RIPK1	KLRF1	TGFBR3	LAIR1	TSPAN14	CD6	ITGA6	SPN	CCR2	CD81	VSIR	TSPAN5	ADGRE5	TNFRSF25	PILRB	TRADD	SORL1	TNFRSF1A	NOTCH2	CANX	KLRB1	IL6R	TNFRSF14	CLEC2D	CD96	TIGIT	PTGDR	NCR3	SIRPG	RYK	ATP5F1B	EGFR	SLC16A7	RACK1	HLA.DPB1	NCSTN	PTGER2	JMJD6	SMAP1	PTPRA	CD9	CD82	STX4	LAMP1	RPSA	CD63	GPR171	CD74	LRP10	NCL	PTPRZ1
VSIR	0.809736129624447	0.809205987759492	0.871821783403432	0.506839057532243	0.786517925873015	0.582485850928941	0.886461873122106	0.699149969785118	0.854998096416436	0.826717623163143	0.731866233831378	0.734881509355517	0.840384807227738	0.835796960166405	0.856308549763075	0.711312349590921	0.734424395053023	0.842202842529506	0.748938201506095	0.984774794166813	0.673810806498854	0.655338085290783	0.32428228071716	0.917399965816315	0.411329175297706	0.965437250242789	0.636084499527518	0.764417883349195	0.962458356279765	0.758977181333789	0.605827808845821	0.889311861197472	0.819134950868634	0.885280960008591	0.851023296273668	0.624183175503108	0.834710258314482	0.880247710895005	0.67937331377533	0.897847777942774	1	0.481383479475929	0.938488842944983	0.714057413059689	0.769030922892499	0.807942820037124	0.895311146072624	0.939192134892368	0.722401864146131	0.523276011424348	0.558990360228421	0.778120752836164	0.563520855137934	0.684808488402962	0.746253806530286	0.796552779886015	0.892863824757522	0.859625546258576	0.749977839546761	0.862234074669469	0.459561913190207	-0.554511830080766	0.784377388056418	0.728870290311582	0.930381050261354	0.491091524016387	0.813940044044436	0.88147655468646	0.737221045983624	0.592585633944416	-0.255523268808774	-0.358376727691535	0.697486758875502	0.81173601763814	0.684482985437577	0.449331948235488	0.763803742145626	0.860748194537904	0.824828381774979	0.757366881807553	-0.520192753349027
TSPAN5	0.724404855410599	0.693878731066568	0.636430210519288	0.679930020990203	0.697805288415553	0.662793767257306	0.623550636659105	0.707827905748951	0.687441681434622	0.693384905782373	0.675945822742181	0.695507748675337	0.699544094826171	0.672938101254509	0.67289519622347	0.704389860659877	0.696543013868188	0.701107823482673	0.71484535317969	0.55254002346118	0.700014105044299	0.710096422783709	0.576907542050395	0.551176017035374	0.595920501223326	0.595878674981913	0.670083604326947	0.583201765078743	0.600901268120162	0.68386895771522	0.761398403618803	0.606194515662153	0.710074509537415	0.684835112322052	0.693375897400345	0.713520714371567	0.687764917166645	0.69309100162738	0.659037504872074	0.473578814891436	0.481383479475929	1	0.522065863733981	0.724704785713398	0.618403860261752	0.662758879483248	0.454625764097413	0.518154010089203	0.415539752760644	0.157466445284707	0.682622923610327	0.690688068113851	0.645316676486312	0.703814056665005	0.717975764786061	0.715071217209641	0.654603328668555	0.536735387126691	0.704582211682303	0.615718570951815	0.567194949261802	-0.481949131570476	0.726975640006435	0.675345405688101	0.477313574788883	0.568466154330368	0.709077646829142	0.438837246121872	0.60714693351655	0.731463084563108	-0.137632768311886	-0.142905147007439	0.741657477167449	0.639757947548031	0.694309652104367	0.126938952116739	0.724830174540261	0.4878575067824	0.553714922265091	0.679306585861955	-0.501472772715627
ADGRE5	0.841024706725285	0.839212364607283	0.96385872482393	0.454376294364962	0.794342807958625	0.514758569879536	0.971397404791511	0.688450072223048	0.89723452100777	0.849727201397709	0.694685434696356	0.713059023640373	0.809200333475653	0.911011845142595	0.813936147062343	0.686531777847552	0.722071251240617	0.841685063184411	0.718687412787125	0.968687536790781	0.613443219756466	0.627396423719675	0.233394023176783	0.991186509249388	0.283652007578893	0.918054358161628	0.58245199870272	0.772241074938754	0.891932804476269	0.752273399355511	0.577492821234851	0.974338948908741	0.853431594679979	0.842506148194616	0.839616217742372	0.609899407065047	0.873467797003306	0.908352233405348	0.590739850156571	0.765860977066143	0.938488842944983	0.522065863733981	1	0.700014545914203	0.746988684261257	0.797701326449529	0.798216636072537	0.899140856403663	0.682781645290397	0.490927330636269	0.523806661091894	0.714265654285541	0.482493963695313	0.673647080606639	0.756643193510083	0.830263058941304	0.955143014406144	0.974562384200848	0.719324378429855	0.901399296950065	0.337820802463951	-0.520721707644324	0.79735127552359	0.656990492485623	0.769530759619774	0.451825354625813	0.845031920079149	0.916443973560493	0.658013761053038	0.561653488848145	-0.393260290573322	-0.343368631659214	0.611850382404275	0.706990832838103	0.637246512307486	0.327346728537524	0.768218687152836	0.677444747997656	0.872093070361263	0.722610474897668	-0.487904828471489
TNFRSF25	0.96787773765773	0.95976568551116	0.795378486780163	0.951732381481092	0.976930795996398	0.964136983507823	0.779303347130233	0.994347495425799	0.925569998820192	0.954014539389888	0.987495505640225	0.991992205593017	0.978437881878599	0.898726597436821	0.965660912086404	0.992836997061053	0.99117205336506	0.964945741465406	0.995644429716659	0.77504149582213	0.984105288109373	0.967413900343173	0.849248841462907	0.743827293607071	0.797250642037604	0.84281789242289	0.975618425552814	0.816374680338803	0.865305632739156	0.983717756266775	0.981053961598465	0.767721534274731	0.957475404880894	0.952116135382626	0.961398095747798	0.988073584911283	0.881660798078062	0.925075886121604	0.96593442581785	0.632691340761149	0.714057413059689	0.724704785713398	0.700014545914203	1	0.915337429439468	0.969598193614075	0.698421383463364	0.699212587714681	0.55704397455152	0.213412528686935	0.970846546641805	0.975758097932147	0.948704956117186	0.993517515927804	0.989591351566792	0.968587897266582	0.828998927631658	0.68181445349278	0.984462511048703	0.900376749777514	0.622309660382332	-0.75429360451879	0.97740813554592	0.961055570594334	0.749730787496465	0.883909845013067	0.965765429926704	0.732561437925058	0.870233056408211	0.931664230683527	-0.128279850877662	-0.507435469410764	0.938213784234205	0.925860677153998	0.982612165799209	0.0851537653086593	0.990102331974811	0.781103540760417	0.736574006947771	0.95173228375248	-0.723146123034054
PILRB	0.896502142609841	0.867782714442728	0.80705596871259	0.822708206489632	0.873241814174126	0.842074128991266	0.776319605883119	0.877295552780302	0.861324115886973	0.868318597113535	0.88806760963875	0.88049562228053	0.922707647351055	0.844393369452262	0.8967046482112	0.874463523907006	0.878027087635572	0.887401252719065	0.919605785220617	0.828666547163113	0.903003948954082	0.900731499194667	0.695791794561325	0.765389949517975	0.623994821465261	0.88611004656008	0.842493175166424	0.959849566117951	0.870319951482879	0.873593282698469	0.859999515696346	0.777655817761119	0.899616046476435	0.930097729049423	0.931364066411559	0.862711879507	0.922562932512577	0.888129501983685	0.856234745538503	0.727281773658832	0.769030922892499	0.618403860261752	0.746988684261257	0.915337429439468	1	0.87807086925326	0.863324705024042	0.818245160279222	0.801663197516636	0.421072547852605	0.84316112787078	0.913264103890749	0.836775164898887	0.878124414958499	0.887260244767638	0.883227788998972	0.824083686011723	0.691492269227218	0.865850578729585	0.912406352936646	0.494541129870915	-0.528574559052558	0.897396114086519	0.848545939852921	0.766210646420687	0.856358554608838	0.892656962266977	0.814533460951527	0.76614495062313	0.841795670435269	-0.151063728435158	-0.321214318018859	0.805704989662456	0.910589997185935	0.856379762851016	0.142383651548662	0.893144457571118	0.807045682252197	0.899440073251584	0.915069632368966	-0.47052499581674
TRADD	0.976162337193507	0.983829072961625	0.845514086762871	0.878519754663659	0.988784671488085	0.91145725353223	0.84440589374378	0.975365537144818	0.959958664990495	0.976939888042137	0.97700214469086	0.983053009154713	0.983407630012995	0.939314346770508	0.98792468992119	0.974723261761991	0.982371743133646	0.987007611226632	0.975223484163104	0.852352610276347	0.940758386705094	0.935646715644413	0.753542451345316	0.827928001635258	0.762416324761411	0.885505310271907	0.943379574500749	0.783099246209777	0.918955049353441	0.990690997063949	0.922724051240031	0.834910654816799	0.968035863144319	0.963573159234	0.977594355250701	0.946202586746265	0.887988212313172	0.955771282017077	0.937155005180771	0.708847158597737	0.807942820037124	0.662758879483248	0.797701326449529	0.969598193614075	0.87807086925326	1	0.722569577656972	0.769425798450354	0.552195924245808	0.299560369550463	0.913411865051867	0.959367514786092	0.890772996228749	0.969408461855739	0.983597707901186	0.977846764818826	0.879651357983762	0.772107486575848	0.98208214833201	0.943840252809428	0.657346884143465	-0.759619729590028	0.977805521619408	0.966236788313616	0.8197648364649	0.82527309844449	0.979085416379293	0.813922033793699	0.90411059066618	0.895393209629077	-0.113818216340507	-0.519681077105451	0.928171578247615	0.918677084661052	0.966157522221986	0.227309723670904	0.983908442150444	0.815122489151533	0.750539414626189	0.951940269349623	-0.73708344750324
SORL1	0.726968803876463	0.704187979687001	0.745197019337518	0.548557242540523	0.692017280908377	0.602879224333544	0.7294521437587	0.655457505555217	0.727682646565251	0.710478442771883	0.70781859360803	0.682895398038185	0.797556869305124	0.715233944452681	0.783327854712868	0.659560577381483	0.670802038727703	0.74420785569031	0.738670164655066	0.89730734353829	0.706313401143567	0.688345197408639	0.40365364223618	0.765451217759766	0.420865468371244	0.911442832393703	0.616498722311407	0.897461280404789	0.887969421578482	0.692333685535456	0.609548562922797	0.735450110205646	0.732460905322681	0.850215268610297	0.817834135418444	0.611213221508055	0.843695480547942	0.777030100671083	0.668887414560389	0.913443953357086	0.895311146072624	0.454625764097413	0.798216636072537	0.698421383463364	0.863324705024042	0.722569577656972	1	0.933239435702336	0.908028926801974	0.642443724712811	0.573963076253545	0.788850288318522	0.607074703026461	0.654564243015151	0.688735176519013	0.703539055875177	0.753430823077972	0.676198731639848	0.673364377633532	0.814958728574879	0.430667980095079	-0.37493108199433	0.719649204084329	0.695389941577276	0.883477778794805	0.617037502752972	0.733435690570967	0.838803228389705	0.682712580171192	0.642300054595204	-0.103286360807313	-0.152401931971273	0.663628110612795	0.845022673497994	0.65340183906005	0.406148502249747	0.692981698555354	0.890742886217504	0.886747762097287	0.754526609376132	-0.309466930008208
TNFRSF1A	0.774440974711518	0.75534490010997	0.838369892971704	0.510218819597158	0.730531055034964	0.572110803811419	0.835547854994162	0.665468548632579	0.798100797561878	0.764678544323176	0.701864046204472	0.694371320770591	0.81072908050159	0.791050803277125	0.80609016468994	0.670469770611714	0.688970541949086	0.790892900756615	0.736019202144661	0.945982512635752	0.678867176129816	0.707667749567046	0.332835805332979	0.861270463736877	0.426691367244875	0.932690990985948	0.601324484539458	0.83123315011267	0.916225181830811	0.714849499070775	0.600569456264971	0.840691589888598	0.786605945806797	0.860674801394093	0.852923605098905	0.605521683816576	0.864633766821085	0.835689563541996	0.650417862979993	0.921622249775679	0.939192134892368	0.518154010089203	0.899140856403663	0.699212587714681	0.818245160279222	0.769425798450354	0.933239435702336	1	0.847216861715365	0.719559779587328	0.55270912118995	0.765415141324772	0.563972304455608	0.657507437550152	0.714593808694596	0.754388837394774	0.847307753831048	0.800482516922672	0.695222454665642	0.8606211465091	0.530885489092711	-0.353061154535448	0.769628432565	0.712056187470911	0.872135652863906	0.592571220364104	0.7768960928768	0.871450247027763	0.682508323743977	0.658983504247979	-0.0836981617391013	-0.118008283531675	0.683469909384424	0.814436108353524	0.657639865031142	0.55133125566726	0.725314824026679	0.838930257470857	0.897926276050144	0.76738586448797	-0.323274357390982
NOTCH2	0.583556090413866	0.547579226289769	0.643758668606032	0.415566406947555	0.526154982269478	0.448806593438928	0.609769202972999	0.498344074319827	0.573213898598746	0.54578392612535	0.546371606902332	0.515460009355196	0.634448987426497	0.585884330258171	0.600717367733835	0.491339225656642	0.503842793787719	0.577210760230889	0.591037753208563	0.754057705628017	0.561605950443672	0.572659565197698	0.27338633798954	0.645552800918757	0.268503336460253	0.754584686817482	0.449252667567083	0.875414580654844	0.709169210550759	0.523055086676396	0.479191494507259	0.62227598699699	0.59459322621246	0.684778186021757	0.689900500257675	0.466213515914565	0.797829639428589	0.634985442501975	0.490665854204401	0.795422806450653	0.722401864146131	0.415539752760644	0.682781645290397	0.55704397455152	0.801663197516636	0.552195924245808	0.908028926801974	0.847216861715365	1	0.700440637468772	0.43094193860118	0.629818271582167	0.454816530395519	0.501079280140211	0.535687363448353	0.551322871888196	0.627078312963328	0.570444766904934	0.496613656273983	0.706505579732972	0.319206832154632	-0.110218865399409	0.574443775620985	0.522015122542869	0.674006024666286	0.550059208327069	0.587287699655142	0.726988968741785	0.509777552249225	0.562529557507255	-0.0698483507154507	0.114920285690591	0.495466343258071	0.696026400667034	0.486786420190135	0.359401756723034	0.534120703763342	0.704308037676273	0.861372672105289	0.604985222543365	-0.0379860456125851
CANX	0.252489352319732	0.244831928388516	0.346411346310042	0.0954491351497301	0.216929457623335	0.144209287242651	0.33686880994676	0.179147447784181	0.265899766933212	0.237905210476284	0.241657551284017	0.207538386050205	0.316231464594435	0.284804901505722	0.313095327706874	0.174600516194646	0.187528429839595	0.270382526799982	0.257226334176754	0.507909812759888	0.244622418479905	0.357070497198867	-0.000461899990483735	0.396191913836438	0.135766950196386	0.461841856693268	0.148031940631866	0.497453076795225	0.452423940506733	0.231941411891885	0.121915555139103	0.345217472951286	0.26664750370623	0.362384739706032	0.404732834324462	0.138907644641584	0.454453316282794	0.315643092174346	0.195950050587894	0.688884498757347	0.523276011424348	0.157466445284707	0.490927330636269	0.213412528686935	0.421072547852605	0.299560369550463	0.642443724712811	0.719559779587328	0.700440637468772	1	0.109021296261813	0.314164230388515	0.155288873492583	0.181434706446293	0.214263371309177	0.231878749012218	0.328283738534444	0.337566024542888	0.187839339563416	0.459849784576413	0.416964926892408	0.267812196399751	0.295089137515263	0.30265299823426	0.484119236017654	0.361892930928033	0.271334223993872	0.572207846620311	0.317903426278076	0.36123801333437	0.401133241254746	0.472984125796939	0.286193017546481	0.414945041374591	0.211205635452321	0.73733335610407	0.210420480297091	0.490842821845243	0.591229841565417	0.355967917256761	0.298608439793028
KLRB1	0.888529540954157	0.882702608871294	0.64030637652303	0.994362247335439	0.916663901111667	0.993632595838201	0.619428752620464	0.971887084302018	0.821387725946929	0.869677892340897	0.965866262581045	0.962891372945965	0.913126994543653	0.786673415443379	0.89674563524846	0.970388401975432	0.958277467742207	0.887170570465725	0.963672081457698	0.61967415926529	0.982243305698781	0.960661158890487	0.945163280484344	0.576526759262583	0.879800831802077	0.714387751999909	0.984880295326717	0.709569307149296	0.754698025230894	0.94476956733398	0.98752866513347	0.605474865033478	0.873945858426788	0.868446031212002	0.882378496066224	0.987752949284765	0.763424552735512	0.813409889983399	0.973030804977149	0.51574153946595	0.558990360228421	0.682622923610327	0.523806661091894	0.970846546641805	0.84316112787078	0.913411865051867	0.573963076253545	0.55270912118995	0.43094193860118	0.109021296261813	1	0.941210812599338	0.988712097237243	0.976248347865498	0.945150772902364	0.895768270233868	0.683131939288232	0.506879520478698	0.946578081265981	0.789292149707186	0.651273612617355	-0.752197800791343	0.920368283452429	0.948864888189101	0.65422210516375	0.919488739919975	0.887091745102592	0.590088454225879	0.846251961254346	0.932640395123631	0.000124798752225182	-0.502206980726997	0.930107076974707	0.89106067979872	0.977311865605803	0.0214859351399293	0.938606716268169	0.721996533710221	0.583536334175532	0.904811618217327	-0.725402457265719
IL6R	0.940550592496866	0.937021001609922	0.771388625858806	0.927127858359929	0.955250533661992	0.953318934835184	0.75651012964673	0.970746365751834	0.900405392351149	0.930978236592516	0.986659350486818	0.978040440926312	0.98357187203883	0.870900136603735	0.971944406219387	0.973184108171121	0.970479358967274	0.948790629046746	0.987562313217746	0.814604766374586	0.982669987649238	0.956574625896147	0.829292842638792	0.74037010585255	0.800948604394607	0.884143125707982	0.965918855714225	0.828380471461153	0.910182162075216	0.968926429093648	0.952951598149181	0.743946424319111	0.930911381075176	0.968681563472449	0.969417243208134	0.960900612515226	0.88281001553759	0.909919398089432	0.969642931853515	0.733818626017034	0.778120752836164	0.690688068113851	0.714265654285541	0.975758097932147	0.913264103890749	0.959367514786092	0.788850288318522	0.765415141324772	0.629818271582167	0.314164230388515	0.941210812599338	1	0.941774277111387	0.972649548813471	0.966810179958946	0.938275107103802	0.803054784526313	0.656689363401406	0.967106950456948	0.897173209354724	0.66052004745691	-0.73501809360121	0.957353485349405	0.973719385385106	0.837084193968338	0.874213164610242	0.945442133458712	0.758890280618242	0.909667564974	0.934254998963633	-0.0550170048021418	-0.45652003245348	0.955575510751759	0.970725441781846	0.97529041163	0.192695857091013	0.962086093009297	0.873944583732732	0.743582321409462	0.942223185097428	-0.696516136586599
TNFRSF14	0.845928384488077	0.839411883278514	0.578380620869722	0.99035913910182	0.881140201644062	0.995441861344088	0.559168231410359	0.945661929981508	0.772888060048071	0.826764522950333	0.954277617686416	0.941529985585808	0.898169621964227	0.727200169561197	0.885089201845262	0.948524387481165	0.93188112764582	0.858443304616168	0.949997501941737	0.607386499751947	0.982853819073727	0.95501671291055	0.960622231773404	0.523668716588902	0.916811988998851	0.709845648490153	0.976761615470798	0.695792326780686	0.760498455897088	0.920248033294452	0.970596853774203	0.546166068688213	0.830142808971303	0.858882763005306	0.863197398971281	0.963516367327133	0.727346025944681	0.771874098342041	0.982768663031756	0.565927496927113	0.563520855137934	0.645316676486312	0.482493963695313	0.948704956117186	0.836775164898887	0.890772996228749	0.607074703026461	0.563972304455608	0.454816530395519	0.155288873492583	0.988712097237243	0.941774277111387	1	0.951374829117978	0.912031498685725	0.851529192411761	0.631349380793143	0.437048986169286	0.92629091839726	0.753035758482596	0.697794470803791	-0.720560906815083	0.888338022480694	0.954456443172594	0.697638303988664	0.928940610638713	0.845475088477191	0.56722419720145	0.858049635154494	0.926847513766781	0.0916555030819692	-0.459839863915396	0.936957265518782	0.917082796109029	0.968717588988133	0.0959745659291062	0.905899827614291	0.780047836922089	0.556617462042052	0.898791640680612	-0.692782380144743
CLEC2D	0.958124907303159	0.959643162786854	0.768480706748801	0.95810290650894	0.978010261725992	0.970257049454134	0.753372554150953	0.998993163048276	0.914852444634772	0.94982038451447	0.992924335165514	0.996248677961427	0.968087957918624	0.891780854108119	0.957165335562608	0.996307700849608	0.994718646347527	0.954311998766662	0.989011012406758	0.743446652130161	0.979767171285752	0.961593420315113	0.865075041791033	0.721320144411766	0.806553694249058	0.812331492660923	0.986694066948237	0.773963040165228	0.841569624138817	0.988250898243878	0.97923353816091	0.738937047296098	0.946018682070379	0.932595540562978	0.949728403865547	0.995287661973179	0.855163674010134	0.907807415569527	0.966242234854416	0.593199222044864	0.684808488402962	0.703814056665005	0.673647080606639	0.993517515927804	0.878124414958499	0.969408461855739	0.654564243015151	0.657507437550152	0.501079280140211	0.181434706446293	0.976248347865498	0.972649548813471	0.951374829117978	1	0.990757650595051	0.962822106263627	0.798527990068483	0.659092815716839	0.98462466335423	0.887458939338516	0.622532260368061	-0.782142914231989	0.972339562806457	0.96571662175283	0.726650152107317	0.880846799697755	0.960889285088067	0.715559713853171	0.883487240282426	0.937285618161215	-0.106554520066112	-0.530108059802294	0.942375767791872	0.910109513875462	0.990031196894344	0.0614847801454351	0.984878312143892	0.75834853218419	0.686417284611964	0.934728454023587	-0.749994581087189
CD96	0.985479454765177	0.985536210215762	0.841071757427624	0.916520270030812	0.993056177526157	0.934645208953395	0.83016845890975	0.992474225287421	0.957049674790504	0.977174861002034	0.984829166799097	0.992568281820801	0.982062639838583	0.940257760712392	0.97273804074389	0.9888971949922	0.994418238692636	0.981064092536543	0.987461122118492	0.80829681167056	0.959191890408505	0.945452180468854	0.796594526807533	0.800236182061249	0.75400186879916	0.85758296614724	0.960859621608213	0.796868382716759	0.878816176264738	0.994354452966769	0.958766890159275	0.817418272647707	0.975214512940054	0.955549940198087	0.970262688789987	0.976324092636411	0.895015696691451	0.949820889335297	0.942810481074642	0.632723901108094	0.746253806530286	0.717975764786061	0.756643193510083	0.989591351566792	0.887260244767638	0.983597707901186	0.688735176519013	0.714593808694596	0.535687363448353	0.214263371309177	0.945150772902364	0.966810179958946	0.912031498685725	0.990757650595051	1	0.987229818257107	0.866311651749534	0.748641643888647	0.986266685798778	0.92366484746302	0.599913759385183	-0.783603438796855	0.987244823510216	0.953040358307416	0.75128408887904	0.838439704645007	0.986330632299099	0.767952619554495	0.875531049890934	0.912430547758251	-0.181746989960287	-0.535524029204476	0.923620310689583	0.905634215683313	0.973607859332524	0.0969731776252129	0.995266853452814	0.76103734892321	0.741172180069449	0.937793077595585	-0.754090878781069
TIGIT	0.998174850890248	0.99495670246344	0.908065329741947	0.855569461026005	0.992024082670872	0.879644628411432	0.900118181153866	0.969070877872464	0.988070244282704	0.994899036916051	0.953751026184443	0.971536360170846	0.977960063948334	0.975421002540271	0.970543732266206	0.966224736634061	0.977453199830459	0.989310165125283	0.964431240498516	0.857987770584084	0.91666071057539	0.907932497331736	0.70689710910299	0.871973663012609	0.673929011178512	0.892724888896828	0.915528923726148	0.809571890442876	0.899337339087353	0.978313801709668	0.920813659053005	0.889989056856832	0.994588323857742	0.960776394725757	0.97079208109539	0.940643421908404	0.915763492595471	0.981681442370894	0.897664060760959	0.643578590009114	0.796552779886015	0.715071217209641	0.830263058941304	0.968587897266582	0.883227788998972	0.977846764818826	0.703539055875177	0.754388837394774	0.551322871888196	0.231878749012218	0.895768270233868	0.938275107103802	0.851529192411761	0.962822106263627	0.987229818257107	1	0.927301018769523	0.833262627758485	0.967772132038099	0.947792660435754	0.542993918638591	-0.774687819281655	0.986353411195953	0.914179043935009	0.753580812817804	0.779892682687028	0.997569562611687	0.811144001384275	0.84255099356457	0.860463818339657	-0.268508903040148	-0.549459870930089	0.885618735871407	0.87719565809372	0.935001828590568	0.0995272708141455	0.991494036338855	0.73731212455421	0.786050304041601	0.921356624301844	-0.746856931328001
PTGDR	0.936217233095624	0.92118359135574	0.990409321269196	0.622966417314228	0.892505961595163	0.663508227000449	0.992829574018029	0.813811164458052	0.968687310083166	0.935250902774804	0.797410490856138	0.825931098552871	0.893126461381104	0.965150482775402	0.89203924136521	0.813384728040636	0.839164917557889	0.929446441439838	0.832018608626384	0.944863998268002	0.742778979611796	0.74362515474066	0.417032212705959	0.976053231999559	0.436699618990512	0.931569562681901	0.715795952734858	0.800645930002261	0.907170594361264	0.849950378670897	0.740207032464392	0.992593987888343	0.942979329796094	0.912558947350403	0.903807906271514	0.753681271387151	0.915245851721849	0.973534850071023	0.718367659500573	0.70891750280618	0.892863824757522	0.654603328668555	0.955143014406144	0.828998927631658	0.824083686011723	0.879651357983762	0.753430823077972	0.847307753831048	0.627078312963328	0.328283738534444	0.683131939288232	0.803054784526313	0.631349380793143	0.798527990068483	0.866311651749534	0.927301018769523	1	0.963081201000673	0.838986414251401	0.924329659793422	0.408022163765858	-0.650435210835782	0.89036761285044	0.754186852409284	0.759240862782029	0.564532213498712	0.928153408176251	0.854139508541283	0.703649830866353	0.671422658552473	-0.430540409101868	-0.475470384078515	0.724810680126937	0.76963001922516	0.7577117638183	0.20185502410225	0.885024358237832	0.687336216555234	0.863207671921004	0.814124954653789	-0.631780350474587
NCR3	0.841092232103864	0.837804953442834	0.977898046509986	0.431049789120495	0.78719605868863	0.47802885204996	0.98553307392513	0.676359474516992	0.901836966976382	0.848740109036889	0.658151718262431	0.691505319910207	0.770650408095628	0.924778400311869	0.772935698496195	0.669924131465489	0.708309978240194	0.825340256916112	0.686987796604311	0.910587941327093	0.568482558244201	0.581331499469593	0.201349860418721	0.987797605589556	0.226748128303675	0.854722533288314	0.552159927325575	0.713611127778533	0.817292892875498	0.732501837511274	0.566577310734542	0.987920116854962	0.852803503739981	0.795407399392528	0.797754615917699	0.600207693517598	0.847392037601779	0.900566444028223	0.539349339072603	0.6314757881251	0.859625546258576	0.536735387126691	0.974562384200848	0.68181445349278	0.691492269227218	0.772107486575848	0.676198731639848	0.800482516922672	0.570444766904934	0.337566024542888	0.506879520478698	0.656689363401406	0.437048986169286	0.659092815716839	0.748641643888647	0.833262627758485	0.963081201000673	1	0.700865162600722	0.870004407235766	0.250890384297576	-0.56128149643394	0.779920018471356	0.600711892226692	0.65636937240142	0.39009467508564	0.839395379513459	0.853390884853757	0.584784952068215	0.513976758873485	-0.515904586194218	-0.423817434018232	0.559062068866084	0.614586800225887	0.603369082093401	0.187410353363315	0.761505587633106	0.547123650589991	0.823428311932783	0.675301469877221	-0.539007644289959
SIRPG	0.965760528615712	0.970073663933851	0.795506230468714	0.925096588089958	0.987923422618845	0.948679518698825	0.793921357564797	0.989449594708165	0.937477592611769	0.967061153526355	0.984857302507761	0.993240885180415	0.978365841280402	0.902935296578636	0.981648750932386	0.993182577878323	0.993896291044816	0.978174893099245	0.982723612919056	0.793465208569086	0.963651548208514	0.940222868692397	0.821417250211603	0.761593966899621	0.802671649719546	0.849937744841752	0.974740156858211	0.752377095061374	0.888397044968256	0.988330225171905	0.958925600394801	0.780054739382082	0.953145925273964	0.951786133182165	0.956710094259664	0.97258604830004	0.854932760989698	0.932092452317354	0.967277414281004	0.652910501510684	0.749977839546761	0.704582211682303	0.719324378429855	0.984462511048703	0.865850578729585	0.98208214833201	0.673364377633532	0.695222454665642	0.496613656273983	0.187839339563416	0.946578081265981	0.967106950456948	0.92629091839726	0.98462466335423	0.986266685798778	0.967772132038099	0.838986414251401	0.700865162600722	1	0.892626507762555	0.655419586036347	-0.797994335953	0.971708900867508	0.972426954688476	0.792953473219306	0.826378913410296	0.964002890245731	0.731335681191773	0.898433278356168	0.909011825842018	-0.139550966535266	-0.55936143562435	0.949697917866177	0.916214097035069	0.984838044327614	0.140845543951422	0.989620595080265	0.801440074332421	0.691342415764803	0.943102000723757	-0.776805797976562
RYK	0.952587963918602	0.954743507384729	0.923051222851982	0.743343371113258	0.936299350362044	0.781143273427133	0.912625497842627	0.893501297778718	0.956775039512264	0.950805139652077	0.895957079885215	0.903634923354335	0.942593340727023	0.963338476969425	0.937017179922615	0.88596879825053	0.904494128235063	0.943611990479027	0.906372999260184	0.916698374889144	0.846832441730918	0.866293108105933	0.571985146578658	0.915750099052679	0.552692229803482	0.919932499797	0.82621504692813	0.893416256101181	0.916526194116714	0.920051381780999	0.811620071894863	0.908244322333303	0.955241587671679	0.941871249903723	0.966126930071851	0.850806918067715	0.951270922857988	0.964836244198483	0.811101791235839	0.741169699234107	0.862234074669469	0.615718570951815	0.901399296950065	0.900376749777514	0.912406352936646	0.943840252809428	0.814958728574879	0.8606211465091	0.706505579732972	0.459849784576413	0.789292149707186	0.897173209354724	0.753035758482596	0.887458939338516	0.92366484746302	0.947792660435754	0.924329659793422	0.870004407235766	0.892626507762555	1	0.508463697711752	-0.599736298262401	0.937771145367819	0.860797464711266	0.790386093957628	0.76358364902727	0.960701459216607	0.934087976450282	0.820092060867697	0.821425992924239	-0.206346100534049	-0.386555562776938	0.809794801495352	0.858606304000058	0.859767927114659	0.230907890171146	0.924958935807648	0.765404740544325	0.902041511124876	0.913818604773766	-0.554782141346582
