""	CD74	STAB1	CD163	PILRA	ITGB2	THBD	TREM2	HAVCR2	SORL1	ADCY7	NRP1	TLR2	SIRPA	ADRB2	KCNQ3	LY96	PLAUR	ENG	FPR1	TNFRSF1B	TLR1	C5AR1	ITGAM	VSIR	PTPRC	TLR4	NRP2	CXCR4	ACTR2	GPNMB	CD93	CD44	CD63	CMKLR1	LILRB3	LILRB1	TREM1	CD81	LRP10	CD69	TFRC	ADORA3	PLXNB2	RHBDF2	LAMP1	NCL	CD33	ITGA4	LRP1	RPSA	HLA.DPB1	NCSTN	AXL	PECAM1	CLEC2D	MERTK	TNFRSF14	APLP2	TSPAN14	ITGB5	ACVR1B	DIP2A	ITGAV	IGF2R	IL6R	JMJD6	ITGB1	ABCA1	UNC5B	CCR5	RXRA	CADM1	SORT1	SDC3	NOTCH1	STX4	TRADD	EDNRB	CD46	PTPRA	CD47	MCFD2	PDGFRA	CANX	PTPRZ1	RACK1	TNFRSF1A	S1PR4	RAMP1	CD4	CD2	TNFRSF12A	SMAP1	PTGER4
LAMP1	0.708091465333398	0.592507395642521	0.746560680394502	0.393059359458254	0.775715467845756	0.490369006617081	0.748177327734638	0.775014184309339	0.713855141151492	0.425883425177228	0.756238554193997	0.535375602614987	0.762440388653963	0.451446951116099	0.86719046306516	0.749781070199251	0.794350167465481	0.785902615596037	0.720873662569907	0.710284744353157	0.761683209599597	0.434854066829452	0.585191989385569	0.77679498156048	0.519460270824765	0.554074304921945	0.680553183522874	0.437369193058101	0.788322689367841	0.648395725826949	0.677134029035504	-0.409433461680521	0.9329511421936	0.819693786668347	0.504025632007885	0.763035938583767	0.616082246636252	0.878292181811851	0.828814598724153	0.702014803957986	0.784422168298746	0.748258443544575	0.922456677852177	0.738607299007773	1	0.749190221645654	0.762041211260047	0.49641740964876	0.853567671702986	0.846433417992312	0.67400265427683	0.771830887137951	0.741317530387274	0.325748418272648	0.806509820471424	0.84945561795669	0.64406821260151	0.930059864042524	0.835576207531514	0.858304700769024	0.629007851170482	0.772087766136455	0.812184577669951	0.152289877811505	0.823340996077055	0.887963951740762	0.923833294564577	0.21911098858141	0.732716565344911	0.694919004355241	0.207852821469642	0.724274417732697	0.342972189866003	0.413580739493335	0.649707348657123	0.880292362825561	0.833070382625718	0.872176178163689	0.724004543164976	0.60131163445092	0.245452511985778	0.639003966213195	0.325963316730201	0.762953263660235	0.263558919509684	0.708757256357325	0.889769915324498	0.0817095800007314	0.286462642809405	0.754610155610159	-0.306595628736264	0.512478909590516	0.780393894606647	0.750795696617739
NCL	0.342228177672408	0.243346152632139	0.328702993539098	-0.0774126254464845	0.418107165018726	0.0729309699993264	0.38181385978104	0.40966588067906	0.322424774344619	0.124391846954331	0.406182199718855	0.154614697143445	0.400210437783972	0.180633698121033	0.455567406689795	0.310157011678535	0.387779050810225	0.479438388849965	0.320025111203281	0.202761739672742	0.353489785287156	-0.0162396392950194	0.22930505164379	0.380112491928361	0.266430311140453	0.147222820150936	0.361670965387498	0.227216909887342	0.54052539426705	0.260709069177599	0.31637702485525	-0.188370161970954	0.906084094699214	0.419749382064165	0.142200814827256	0.364984428266483	0.22682667348833	0.650215047167484	0.553717450555298	0.437292024647965	0.416044214479525	0.373632473127355	0.668644913152795	0.363403163503406	0.749190221645654	1	0.403289291907653	0.333352215726433	0.926524245571783	0.922735365784134	0.331928692828467	0.679045804081916	0.355845905180462	0.123502200120159	0.707296550848014	0.421836649485422	0.491835524107992	0.873887311636393	0.534643686961406	0.851821200796755	0.424951253747392	0.85693991405982	0.878743800435769	0.359125713741212	0.408069267619384	0.652708783595392	0.912941598946479	0.202807511199519	0.403522034621232	0.264598283729857	0.517866746165168	0.965197337526877	0.677489118227592	0.82133287784053	0.956484453430321	0.820182812904115	0.554108119864563	0.667657946826522	0.80292451576044	0.895402664796786	0.725193382098304	0.839445154980224	0.799819135332876	0.90273936607483	0.753192053282679	0.952373874376999	0.732833490332723	0.0415966320704741	0.742135492406541	0.417348698727987	-0.131717271968757	0.855173784075643	0.972951731184927	0.391476194132911
CD33	0.960997045568153	0.898599831878023	0.928178889400072	0.438290192753389	0.954831938628267	0.57701316786298	0.958023657716748	0.952366953581699	0.880199146878157	0.713310536209513	0.971592278129694	0.547095687263753	0.945191445002783	0.795392157344801	0.882861326600913	0.956913065998551	0.959047826518745	0.907865807343091	0.96547069664072	0.753860701377628	0.973752132022923	0.486203811920147	0.86661300349072	0.96824465344865	0.739224081762648	0.422457151003742	0.323521051909377	0.540732033619153	0.940151098734882	0.479561798150997	0.945191080555965	-0.448085435605796	0.6237728667578	0.836883784180506	0.57224524442249	0.911516515492694	0.501491763248997	0.910888709918149	0.590655985254332	0.870834541516321	0.893927118227195	0.947928976955899	0.828304799377789	0.91112719701227	0.762041211260047	0.403289291907653	1	0.784865040520708	0.504932541782071	0.649560056819078	0.914543350751317	0.498248458511058	0.965498333044667	0.377291135347118	0.761280877982141	0.87200642062929	0.368419067348845	0.578654947634865	0.920797609036173	0.764011393700093	0.472975542694782	0.533036561129175	0.664636745546526	0.0305503736987193	0.768317056586051	0.607304241613233	0.60564926921998	-0.252490993793111	0.817871738263663	0.832405418590221	-0.320403561526015	0.34473266786707	-0.200956849486845	-0.0739459199049886	0.343956433929331	0.521606414851459	0.925721264474155	0.84259692381363	0.260302053997234	0.10834592222247	-0.212146136758501	0.172061573575092	-0.157398656289284	0.282860538861288	-0.215249698208286	0.333607498935524	0.890293690858527	0.394072977701362	-0.210957286304263	0.963174087382388	-0.0990842155841426	0.0420122617611634	0.436080217122066	0.929731154929101
ITGA4	0.870731826677591	0.872134037133962	0.807812247080107	0.282945401937288	0.818528631476036	0.383691237098127	0.799391753329507	0.804556474749427	0.832851935778351	0.753645563502861	0.767889413478074	0.544717255201405	0.828714132820203	0.781436400797805	0.68090222874702	0.743995415728214	0.79942795488331	0.791493151339755	0.835477363188439	0.580871910872385	0.779827575083216	0.498409982483827	0.897649701036482	0.82372691820998	0.922564496177745	0.319451752907648	0.0228378946798222	0.760010641887096	0.884829730168118	0.159219205409462	0.857261090222535	-0.00391666702603955	0.401977106103296	0.636996432558512	0.665371308188345	0.819983303801675	0.387767576649939	0.777319197114596	0.446944660546863	0.834352027801249	0.807791396172416	0.837796015246009	0.637704380436638	0.816317207697012	0.49641740964876	0.333352215726433	0.784865040520708	1	0.352399068457306	0.581166540987223	0.89419893769203	0.439009680029258	0.80848878527472	0.690664025971094	0.756995284375739	0.659863288210233	0.346448580040702	0.367526128172972	0.798324082179955	0.623407910634655	0.342895654661894	0.387033169190115	0.59403332615703	0.0569174548575812	0.576747433285715	0.405742515029155	0.397775559169324	-0.437708557586117	0.750593665798593	0.741683488096034	-0.39736008862273	0.203386833729362	-0.199436803655737	-0.0999057823584655	0.331526522409645	0.399556572614454	0.788753745034743	0.71076690975793	0.213466822538365	0.065000909137793	-0.192048803616381	0.0366340164768401	-0.168896649948633	0.0840496255178838	-0.205322151340383	0.265101488794617	0.718439019728936	0.75292571240805	-0.186634922809787	0.830474530678153	0.406663630445699	0.014076277227326	0.295868359040282	0.855122906306833
LRP1	0.451562110584622	0.370092451731872	0.486711303522656	0.188222088578851	0.512896576763481	0.280208267701334	0.47451337553957	0.50864227326759	0.472907467629452	0.290274091996322	0.49775049270713	0.356422919720289	0.51902710108136	0.258815223847926	0.634893620665915	0.439394454797952	0.527925440151104	0.561208097565025	0.441402383243869	0.443305911017258	0.481517421132211	0.242399072664177	0.36015759873562	0.520268859159672	0.333984279568539	0.419661306504285	0.545785245337959	0.248437297942773	0.618926037764362	0.459157558001592	0.406704477765962	-0.243415297839532	0.926754842652338	0.565117658745145	0.332718653595516	0.504556238478626	0.428500390184968	0.756425732088205	0.655975446034556	0.469418762410142	0.557954542495601	0.487339302816839	0.756173025093511	0.488848782224286	0.853567671702986	0.926524245571783	0.504932541782071	0.352399068457306	1	0.902763201728398	0.440519952964635	0.772904215327738	0.472686782600731	0.200869958593702	0.732447563472865	0.590645280823733	0.576838556063941	0.953716917008034	0.637872281069479	0.877532453598153	0.592509199103813	0.905486261299975	0.8834083869217	0.413176412081677	0.603981281440007	0.771975846316782	0.930457326722592	0.329568404882902	0.500983843881694	0.456372462969839	0.539427884197418	0.935284817318184	0.683984679828814	0.758340147892059	0.861867281225199	0.903489624098095	0.631767952604631	0.771357431195905	0.858641371125464	0.828069473530886	0.582230403929237	0.832505339162661	0.677997107120384	0.912502959000604	0.640277665613076	0.894542977423263	0.762791272700676	-0.00690643266244845	0.597368552779305	0.519307055218556	-0.265572065565459	0.752698734399738	0.93339714318601	0.501836986448551
RPSA	0.597619451482737	0.503834870900551	0.563587014179746	0.181522185481661	0.634103575789513	0.344657317831088	0.588637261881872	0.617466266403084	0.55371723159067	0.387104944064675	0.611547990564652	0.338215799376303	0.617337463081292	0.405108523394012	0.675027360949405	0.567890938868056	0.63591805329532	0.641244877953922	0.568342549322447	0.412833966267586	0.59319475275676	0.196568608841109	0.489178944291804	0.637878840496487	0.504092837486957	0.312954391984921	0.387454614464502	0.429552967539496	0.765802397007724	0.343480422647508	0.552383972788158	-0.153277567719203	0.908198418862147	0.593115050610075	0.393781456937426	0.584560501389586	0.349971776892708	0.817974442291463	0.626697318256712	0.610780199928764	0.623689184298026	0.597522234123564	0.793063155090366	0.566399387199165	0.846433417992312	0.922735365784134	0.649560056819078	0.581166540987223	0.902763201728398	1	0.592907351111114	0.665783458895838	0.589101506501619	0.257300629646939	0.847350948009697	0.60192686395497	0.608069197500276	0.870220988511515	0.72799429604178	0.927828950108886	0.486908449193567	0.826711109405905	0.910481354302913	0.387407297184469	0.567345870133967	0.685748185981808	0.90416354163899	0.0550190151595924	0.53808202187366	0.516041534243706	0.25973600187724	0.869972860725611	0.510308537016772	0.62956717234688	0.900546511442938	0.828889362676252	0.776253446560538	0.813224412730435	0.738656568165592	0.746165283860783	0.504956551708584	0.728959005990371	0.584647117736422	0.785041036673597	0.521887614589438	0.894758185824922	0.858574677766613	0.254243072224719	0.501340384130541	0.653301921582877	-0.0426266211168241	0.677653834674123	0.910418010589966	0.6338204142164
HLA-DPB1	0.986406932530112	0.962425663489532	0.944983484033671	0.452336317063604	0.913662511668426	0.461740787958042	0.922570396975606	0.917222369595697	0.965669999472494	0.776381139639261	0.900410563835503	0.685429162226098	0.937735305240427	0.748007756139394	0.864398406757042	0.904563080819414	0.938318114191453	0.869824129461093	0.943349493539461	0.79322517463895	0.936537956348635	0.667516887819946	0.961139752840235	0.947384619266193	0.83579344464811	0.496704652606069	0.256052571172061	0.65835897071217	0.930100584025168	0.332205410260349	0.956331720030626	-0.306007427619025	0.507297342845908	0.800852679619641	0.763068614259293	0.953764151625998	0.548312541616505	0.898353784730583	0.595602884894644	0.859845574991679	0.953723397001072	0.96176057123423	0.76517343070843	0.940579883775618	0.67400265427683	0.331928692828467	0.914543350751317	0.89419893769203	0.440519952964635	0.592907351111114	1	0.580515979403593	0.954535322799625	0.640887390305912	0.790200483078728	0.842040204170296	0.481790993753412	0.486479454865048	0.867711208858051	0.68071712405096	0.475772919638067	0.465751981433536	0.660535625762535	0.0250139867834352	0.747009778269423	0.603054687866944	0.503052755101147	-0.289175299784371	0.868435126041152	0.929969402067256	-0.362849709540231	0.255043388647944	-0.196285738189381	-0.107103337942602	0.27116189384936	0.525162268540771	0.879842518012109	0.79498703629599	0.269226779254537	0.0813255792546062	-0.256153415544572	0.0975991274738827	-0.226433264080278	0.198912841599862	-0.262266305832607	0.29314446845428	0.804114814305733	0.512359383877231	-0.234769370786419	0.956176373956327	0.0412929335666196	0.024761598498472	0.342571856283848	0.959785118513828
NCSTN	0.563176547234363	0.52752319665444	0.614090325030763	0.171650463035428	0.578388143304717	0.0858723461701157	0.588575418510894	0.602121719187726	0.646233441612191	0.319834940598759	0.56771300392561	0.551810386950739	0.610240287222763	0.304058461677358	0.638042087998896	0.528286034156211	0.566427080481829	0.665744754674572	0.533806053577286	0.590384527182435	0.573838567276159	0.45175776856473	0.524626603930152	0.556727060066993	0.468410614249762	0.441811379413043	0.56953840398905	0.430438119451491	0.6240611248279	0.431970695154956	0.545780085327881	-0.297802528434645	0.75345730517942	0.632734529182124	0.445869622532719	0.658440244515345	0.562260452280573	0.735543944538838	0.757140523980903	0.573532923490533	0.696292900895168	0.611845501934496	0.742686313822491	0.659453240581848	0.771830887137951	0.679045804081916	0.498248458511058	0.439009680029258	0.772904215327738	0.665783458895838	0.580515979403593	1	0.575916196433873	0.526758725920905	0.721382669792605	0.65308846964086	0.598370112359683	0.801122439224132	0.627229115376748	0.687277977201695	0.602891557531645	0.792241261676938	0.803090299270065	0.192574342950448	0.65893868329204	0.83403986429919	0.796829234913578	0.312622159639734	0.729233180808393	0.622964570199782	0.415799943154632	0.663853596743654	0.43897271058023	0.488059512598678	0.568116825903282	0.83449237842739	0.59626501893478	0.699997800198885	0.734798496701627	0.61962418822566	0.327541781630159	0.646297254346371	0.355136584320844	0.729460240108318	0.356819665722188	0.677641355264894	0.693095156762819	0.0563313318975575	0.363808491022958	0.580060576400884	-0.200495304004541	0.54107362325826	0.67904436919586	0.579594169246698
AXL	0.984880046998216	0.925347635165716	0.963038035035466	0.419853020693668	0.961676113070421	0.485940712387111	0.978215511999725	0.975632687474862	0.951827612444424	0.720231950846502	0.973672224032697	0.605738289072761	0.972374239781074	0.775454562577976	0.90099791302418	0.955341093525369	0.966111331005484	0.93031861625852	0.977000038921652	0.819075579074647	0.983869855973983	0.591600380099614	0.921900496240167	0.970926247044784	0.766846464286712	0.462471754887737	0.337478522207292	0.564985658938251	0.925147133278919	0.471580036202118	0.976927257761741	-0.487186225010078	0.580593381342716	0.857195061330778	0.647791674521386	0.957073990901969	0.567633697324911	0.920383266700029	0.619346333134582	0.893149651177469	0.9568005429488	0.985415905011765	0.833279253289518	0.962913390606295	0.741317530387274	0.355845905180462	0.965498333044667	0.80848878527472	0.472686782600731	0.589101506501619	0.954535322799625	0.575916196433873	1	0.521693191886	0.763646066621258	0.912013429990938	0.406816964674119	0.558139550767864	0.914039785312012	0.720202409243429	0.508201003831282	0.494102470609011	0.658955296070107	-0.0737913175600752	0.80029871261996	0.654485033687318	0.563226061011089	-0.237963676661582	0.905443503030812	0.883537913222298	-0.340732206620697	0.297675670737622	-0.230025291420839	-0.108128046926322	0.277787816035785	0.544305630511491	0.896713477966343	0.833367025660061	0.2743593450671	0.0837201145812925	-0.278490963968384	0.136021185067607	-0.219593965481794	0.256368246395461	-0.260181533152934	0.286064913363569	0.863966428557735	0.379732493239668	-0.237560902487875	0.977988355169426	-0.113736659309815	0.0258174797323023	0.378777510171823	0.952570110633649
PECAM1	0.564061302594141	0.569294134741775	0.592886604363148	0.272575395065062	0.528645762709528	0.0775646402923977	0.522464198659175	0.531705778838414	0.69859803249166	0.478266071185507	0.421434449764164	0.674038930841118	0.557017901563455	0.443581542231507	0.499028033753293	0.474171056939642	0.495911641082599	0.535970415058891	0.527038864775401	0.604531919351196	0.488295274819817	0.708476770367335	0.674584961534981	0.529425208532727	0.76825665156786	0.47520827125159	0.234456504610566	0.727997145274743	0.516490300491511	0.206453091048745	0.573585929526082	0.142385559003675	0.196800088612917	0.496960924366158	0.720316879567957	0.642222970795663	0.563906333744632	0.481818095761045	0.501896817624685	0.579037860731766	0.650189029439015	0.58356455149346	0.412918261182542	0.618498181250626	0.325748418272648	0.123502200120159	0.377291135347118	0.690664025971094	0.200869958593702	0.257300629646939	0.640887390305912	0.526758725920905	0.521693191886	1	0.516350695313638	0.540517999445699	0.48367563427975	0.262033040708919	0.509629953958255	0.32432166052447	0.274517947333496	0.13270471262298	0.315286840063501	-0.133334140239955	0.52590066728775	0.495862001176264	0.218996779912398	-0.0842573526330768	0.673026639235866	0.633535207364794	-0.195574312635342	0.026065183758324	-0.0862873691626884	-0.119179433099471	0.0617923487389186	0.415848398925583	0.392968141349229	0.399677256647643	0.315643833196488	0.0249842265852814	-0.280125778264503	-0.00939517479524783	-0.231328400318115	0.0298543974463596	-0.233965502795298	0.0977202114265728	0.342937342776121	0.55556652613184	-0.181842469938522	0.489810133678904	0.386215782399818	-0.034485670392971	0.0503960492535129	0.599817649261363
CLEC2D	0.78397500257842	0.694722952454003	0.734326518973521	0.231573941843708	0.797911765050621	0.33712514163782	0.766219982354016	0.783164661172214	0.771382173901843	0.500935499574378	0.762186474402291	0.44975211591418	0.766126692911825	0.566147940456745	0.782453796511528	0.702411603409001	0.794768397043234	0.78248622801257	0.752052618036211	0.577224933408831	0.761529290077378	0.354197836471005	0.691811584896186	0.801847937576394	0.732846680323868	0.383564388311339	0.393061691093904	0.700814231103857	0.87282797224942	0.308845661960732	0.752314883785701	-0.179963916657228	0.762981537654697	0.713294494890551	0.559315160634749	0.77455256520041	0.434164303677959	0.864261909793996	0.722775355670974	0.822466499615578	0.80730311699765	0.784672732229182	0.878485639893724	0.759100031792069	0.806509820471424	0.707296550848014	0.761280877982141	0.756995284375739	0.732447563472865	0.847350948009697	0.790200483078728	0.721382669792605	0.763646066621258	0.516350695313638	1	0.755973686183366	0.613272222758974	0.74317549759206	0.850374191405798	0.80481900594607	0.472130836388866	0.756939321079494	0.860238940216395	0.205069928508925	0.678346042691518	0.754283693173559	0.793907442558853	-0.0360972516072988	0.749385162267333	0.711733983553084	0.0842756755253782	0.645295148766651	0.21056551953302	0.322472589198797	0.668454935128047	0.758813899073073	0.886570066203469	0.802126637166555	0.63979743007657	0.564059988411058	0.230472849792674	0.518845552641749	0.246130020878754	0.611942512149722	0.207559105900606	0.68390150723535	0.887379735492936	0.502284738204604	0.221705857763459	0.788163837952839	0.145683773302457	0.424419066775766	0.711251006030064	0.847593415634949
MERTK	0.877742310582482	0.77965005387237	0.93337797937562	0.50370810668578	0.928387976050877	0.563604970851333	0.911814894750018	0.935650873641589	0.916058555135736	0.615853259186762	0.900435589789885	0.676416790732511	0.93069924347338	0.676600428361378	0.960091889451093	0.898038439417088	0.940829712687041	0.907388688943963	0.904393558527023	0.911036609212199	0.916660624126247	0.665061088231013	0.817566255903931	0.929029007669614	0.724501620899872	0.650777149940054	0.627327645309926	0.588433494676867	0.847186647013553	0.708445105494383	0.866111532485152	-0.431287119623793	0.682820119268536	0.940549510969631	0.673265229365991	0.934169557817152	0.738838871920415	0.884406284401905	0.783332805440672	0.862543598363005	0.940151424951688	0.925950404248882	0.913742211342981	0.918749399361499	0.84945561795669	0.421836649485422	0.87200642062929	0.659863288210233	0.590645280823733	0.60192686395497	0.842040204170296	0.65308846964086	0.912013429990938	0.540517999445699	0.755973686183366	1	0.567748964635361	0.72426979234577	0.925701716105791	0.711415814584831	0.610093704169093	0.537451051354384	0.629152871993498	-0.0789839051777765	0.934753320117827	0.847385547890145	0.670164162985935	0.0786604788616501	0.913416977026636	0.857394663126631	-0.11666110307652	0.386746084357374	-0.0877277770455037	-0.0246233444890592	0.283941596020113	0.704240927060915	0.868527914895586	0.849944100156405	0.509003425158144	0.219512933061555	-0.227829811634428	0.28984867044564	-0.142697775296387	0.43104656954578	-0.188677848131209	0.35885197383035	0.837194377284686	0.25553906766191	-0.167723211971846	0.886779623020419	-0.205603357926128	0.0894510653305945	0.437601623758682	0.911067409479001
TNFRSF14	0.4189002972058	0.345450499291488	0.460790219517906	0.469522775167157	0.396319252011702	0.364779867481166	0.348600918945122	0.396030413086937	0.533197161673245	0.299221961726842	0.340189434532091	0.500000210380668	0.411135395794101	0.0951230079933083	0.65957861808492	0.426990475361872	0.493620819372272	0.355193479725612	0.360643737314755	0.593299697394649	0.417104058180728	0.586573715502506	0.391746494890244	0.473476123480826	0.384487317395872	0.641576913962773	0.716248949234682	0.475386536481901	0.452549700910479	0.471261064292395	0.331958096863821	0.0295072670176789	0.536865357463677	0.537718277483621	0.649635900622012	0.492224396770443	0.609197164129122	0.524737690280456	0.673394405744271	0.346915590691777	0.570785461722415	0.42714987660742	0.585686193515307	0.435330092994492	0.64406821260151	0.491835524107992	0.368419067348845	0.346448580040702	0.576838556063941	0.608069197500276	0.481790993753412	0.598370112359683	0.406816964674119	0.48367563427975	0.613272222758974	0.567748964635361	1	0.628155563336218	0.459896437186001	0.478680106017128	0.492227615904862	0.443875587206015	0.521628907831258	0.275506513278615	0.588671650516863	0.737767951116206	0.580910563418401	0.429747646117148	0.437261473553933	0.617924967475934	0.239454689509934	0.487624369806577	0.380857598385032	0.310769122411534	0.389342161502298	0.777709625834796	0.540799465326465	0.526746407848291	0.735276934289301	0.49159448934649	0.149468128662229	0.53846170920413	0.206519733118817	0.584642008849515	0.164570068285355	0.60706672530798	0.447112579712307	0.0782933691438576	0.154775759921199	0.434894990090094	-0.114620272645821	0.315547275405078	0.458303235540437	0.491000966176996
APLP2	0.518128652894307	0.408639576581966	0.58903628374813	0.274647172515115	0.624360913966465	0.374952125945203	0.579394607729213	0.622004362868522	0.557626045472166	0.302964627945503	0.598406923021119	0.430191732182415	0.618563135192574	0.333192453865499	0.727000427018203	0.562675947918988	0.622457415231989	0.67463548663625	0.54145385585574	0.579301550364641	0.572585134513465	0.314263302885531	0.421128450157798	0.605584367131203	0.410881755356257	0.50270755730453	0.690287151655342	0.348583972265852	0.665289628323979	0.649671458315161	0.496389167714216	-0.297375358341041	0.955349338460902	0.70982387004434	0.378774298952244	0.607804584249365	0.576923192851619	0.784280972909957	0.777853428571092	0.579479027622336	0.637481284933386	0.579811270270439	0.850068564008997	0.59173241036687	0.930059864042524	0.873887311636393	0.578654947634865	0.367526128172972	0.953716917008034	0.870220988511515	0.486479454865048	0.801122439224132	0.558139550767864	0.262033040708919	0.74317549759206	0.72426979234577	0.628155563336218	1	0.732049271036993	0.865738012115167	0.657794217280057	0.853360724028254	0.825671679381739	0.260343003407674	0.746823032047362	0.874395912316128	0.95524256874571	0.384527804002953	0.626134702563858	0.513985110266674	0.468707295638787	0.859466957073206	0.544313205406338	0.619807287772604	0.762873133172311	0.934155702893776	0.695146074770955	0.806117957202143	0.873127806118339	0.75336736038976	0.424663006013915	0.777607870885428	0.537712987628188	0.886637025175547	0.488732794827368	0.824072892620409	0.805488244897265	-0.00758531873241047	0.462301333729846	0.590087404495152	-0.300401420835046	0.639964476624555	0.866546975920535	0.581162858802245
TSPAN14	0.909388634222216	0.824731291255184	0.92692767526168	0.435098220880595	0.968351364076476	0.564789350220604	0.933266885418246	0.956495610236613	0.894600819386041	0.68837075307696	0.939929822402394	0.574608772963346	0.952921701620966	0.793105218624121	0.899712080749969	0.907214471251933	0.940605092849784	0.955218231035012	0.937508915170228	0.793830838944105	0.920525172896429	0.503677253867074	0.844194161935799	0.956147500172316	0.84267322820416	0.515796580506377	0.446733343586626	0.692937724355873	0.954929749592155	0.598214845114748	0.906546677766078	-0.291013899830316	0.737836324359079	0.883897603835655	0.619207840744585	0.924469265721413	0.632893671476488	0.925787443504048	0.711239663061327	0.936289784244513	0.905465550959686	0.933555425222492	0.909249498468541	0.920986419660058	0.835576207531514	0.534643686961406	0.920797609036173	0.798324082179955	0.637872281069479	0.72799429604178	0.867711208858051	0.627229115376748	0.914039785312012	0.509629953958255	0.850374191405798	0.925701716105791	0.459896437186001	0.732049271036993	1	0.817714703417913	0.569655481956444	0.613818370449514	0.708062820751513	0.0713492662492784	0.880132856738944	0.757332355175029	0.719024044631375	-0.0744726233240928	0.889811099428947	0.796846210861486	-0.138407664478476	0.461236324948591	-0.0601345035550181	0.0405282664323245	0.440876185583047	0.658009577049569	0.922440939432132	0.867835895349058	0.484044590024234	0.2619194633469	-0.120990680620407	0.300042768381936	-0.0448571081035661	0.420447227814143	-0.102279075149854	0.441753922692635	0.920974075155131	0.466364849011304	-0.0939228293670809	0.917246522818254	0.0166251566903217	0.145908917169326	0.526629635781049	0.936791930992689
ITGB5	0.708900753236036	0.62199983242441	0.696817438386687	0.197599629063625	0.755695668067635	0.3231814063083	0.733326080682661	0.749492915546496	0.663604469901447	0.466881753445001	0.750518097727618	0.431779598425991	0.747572134649419	0.564025114587917	0.739081014612338	0.692538437388599	0.723174815392663	0.773586527520709	0.69744178374325	0.531887938171657	0.723259174670545	0.285488510069925	0.609959509809134	0.742130899057695	0.569025979568773	0.333686947196066	0.363301847609458	0.398635368960668	0.825906837368229	0.420211806033936	0.688461081160107	-0.333304042082188	0.904535098204597	0.695412305657617	0.405226532801985	0.699550962640638	0.421793518996258	0.894808643516657	0.624195741266876	0.711089107611139	0.722570719465192	0.725744827510596	0.821387347267779	0.702435405413759	0.858304700769024	0.851821200796755	0.764011393700093	0.623407910634655	0.877532453598153	0.927828950108886	0.68071712405096	0.687277977201695	0.720202409243429	0.32432166052447	0.80481900594607	0.711415814584831	0.478680106017128	0.865738012115167	0.817714703417913	1	0.50240820214458	0.806152947280482	0.892705526428266	0.264828248339467	0.651736838653798	0.713665072350725	0.882834136259909	-0.0428630647246308	0.675681087718187	0.596184880603122	0.144116153372716	0.807059121622123	0.364414716289412	0.521875550178826	0.802328817940138	0.789369491822735	0.786929271533051	0.853638495441013	0.647583923579934	0.591761530224326	0.325855572067616	0.598845972763433	0.444384489288511	0.694299471078539	0.382401919695276	0.765372545548301	0.911657240564484	0.240416777051101	0.364410596702798	0.760550129980457	-0.132523720896334	0.575864949000491	0.831354760907113	0.720603233756427
ACVR1B	0.483751123935621	0.505440525510877	0.608378750820106	0.604047400573395	0.486205827152483	0.547556992058177	0.448767953698286	0.495090159490815	0.603137777251419	0.630325701026675	0.490582814031841	0.41656085586241	0.561684683578959	0.248843986812008	0.636030688756941	0.512533035861532	0.585121605624312	0.55158917994449	0.511061712443179	0.71913031861428	0.45715776571039	0.56976066911438	0.527865046554953	0.533386688308857	0.360223126984266	0.730524517065023	0.558727749558663	0.221062122080409	0.551380765505993	0.665194745466879	0.462616053789548	-0.246833622878276	0.509120971341625	0.608606711927684	0.596923343085432	0.594858889949225	0.729002644311751	0.645197129947889	0.528750942091321	0.377219124651895	0.602318293722804	0.506776409461511	0.577535285368022	0.592717821059559	0.629007851170482	0.424951253747392	0.472975542694782	0.342895654661894	0.592509199103813	0.486908449193567	0.475772919638067	0.602891557531645	0.508201003831282	0.274517947333496	0.472130836388866	0.610093704169093	0.492227615904862	0.657794217280057	0.569655481956444	0.50240820214458	1	0.553445621516907	0.501524245915487	0.195231317021537	0.760165375761306	0.57683895808517	0.511649678606872	0.391594250586264	0.58723642160994	0.554289199542517	0.318836135810806	0.399063408334549	0.263831852839947	0.239531488192663	0.290981853099124	0.668931805421148	0.532868814462186	0.625082009347516	0.585739417890883	0.316798169547025	-0.00147226141184469	0.350232987841719	0.118535708998582	0.457448138664012	0.132254798456549	0.399615408099606	0.491290626769145	-0.0801830102358279	0.0344436637331305	0.547462124689104	-0.368593983749352	0.189256298837606	0.434112516741251	0.500198642492209
