""	PTPRZ1	NRCAM	SDC3	EPHB1	FLRT3	TSPAN12	NLGN1	GPC1	NLGN3	NOTCH1	NLGN2	EPHB3	PDGFRA	NRXN1	PTPRD	LRP1	THY1	NRXN2	NCL	APLP2	CD63	PTPRA	LINGO1	TNFRSF21	APLP1	NCAM2	LRP6	SLC16A1	RPSA	ROBO1	CAV1	PTPRF	RAMP1	NOTCH2	TYRO3	RXRA	LRP10	EPHA4	ITGAV	NCSTN	GPC2	DAG1	CHL1	LIFR	BMPR2	FGFR1	CD81	DDR1	CD99L2	TMEM67	EPHB2	CADM1	INSR	CNTN1	GP1BB	S1PR2	IGF1R	ADAM23	GRIN2B	SLC16A7	ADORA1	PLXNA3	CD47	SORT1	TRAF2	MYLK	ACKR3	ANTXR1	MCAM	ITGA3	ITGB1	LAMP1	MCFD2	RAMP2	AR	CALCRL	F3	AMFR	CANX	DIP2A	GPR37L1	KLRC2	TSPAN5	JMJD6	CD46	ABCA1	TSPAN17	ACTR2	STX4	TNFRSF12A	TFRC	RACK1	TNFRSF1A	CD44	TSPAN14	SMAP1	HLA.DPB1
SLC16A1	0.537612378807318	0.627844981115812	0.631971084582383	0.625997163368923	0.765562029285446	0.374731092268397	0.590688793983596	0.636289490168487	0.533970702398639	0.568204009477915	0.631344266747932	0.670968058387557	0.547598814486115	0.595779756528751	0.715689724967219	0.727818735743682	0.427377413239243	0.63725249242084	0.62840098717308	0.700827733262449	0.608114136568583	0.675793300271295	0.672109002339174	0.499848462571144	0.595122525595388	0.600097725823042	0.639557425026122	1	0.732540267527787	0.705074423625726	0.811077931882596	0.831315260108613	0.479567100060175	0.722225651997316	0.423459411807072	0.773198813655342	0.613613949677279	0.615635132521907	0.691557339451101	0.696236869965202	0.409749378255864	0.658267288932775	0.581406882368951	0.622107263129691	0.689911360351339	0.790665043718691	0.647977519350205	0.571598533586455	0.626489941802148	0.695761354058886	0.706185203320119	0.708216643459416	0.775238241179969	0.643354342927941	0.769593293182748	0.52870108460802	0.795014201265774	0.446044192552386	0.547991785317807	0.683973257621797	0.388723876807177	0.812264483490338	0.589680277932231	0.60927624465822	0.633451111376283	0.577217195522314	0.512373574919787	0.68272236489153	0.44319967957428	0.585634172309942	0.70300583659827	0.57907280894397	0.779631894949552	0.596357375064128	0.647957603687605	0.656935287022451	0.493352700849032	0.685216282755166	0.843152828629062	0.742423121174703	0.316583020286501	0.454385775381619	0.673549314511602	0.716458490202793	0.75069448699694	0.579056902914726	0.42798897434726	0.6629715976295	0.64475219540585	0.450280903643996	0.759875473786702	0.867715833911862	0.666012903467973	0.463260230594494	0.685554444221313	0.716028415262027	0.576041413995134
RPSA	0.78541672879267	0.759588358460318	0.775582815548537	0.803175835830033	0.611647680911708	0.759174230121112	0.783963913136734	0.785645140733146	0.843472935047997	0.855174307503934	0.864533559367324	0.85997693255623	0.842604938268391	0.810859221129226	0.418044166904703	0.83716885106278	0.833284163937744	0.841219613491061	0.911542225095281	0.831577098894679	0.844624507838249	0.811540845308478	0.853950359225418	0.780874167170133	0.783797543829749	0.736290120099864	0.822088320699887	0.732540267527787	1	0.670350761177259	0.795257498654359	0.571102932121902	0.766535016557944	0.693885747134051	0.734586328745228	0.342855108957339	0.61212932233288	0.501671705568219	0.697233879922365	0.663742568897123	0.736299832965642	0.833442520250165	0.725605480189397	0.802300408687331	0.838036309653045	0.819663442217972	0.853162533061211	0.742036926616211	0.830441307483175	0.674803134697778	0.879045505164211	0.848782985245086	0.575198194571614	0.841263594144072	0.676431098748334	0.809711872753272	0.553616909777337	0.752900740193602	0.744852699318115	0.637191327591486	0.714559231459537	0.809568521264198	0.856830613339082	0.810882793206292	0.820862276304693	0.282202945796678	0.703962218595161	0.868181295149354	0.8114254662679	0.614538408410984	0.875211155986551	0.819322985477639	0.889559341656356	0.84394541930355	0.771478720757036	0.732895059418335	0.552798181036221	0.819804489414143	0.884892228299819	0.740774315802918	0.643568341672426	0.823167478413688	0.791663992805674	0.835454170867057	0.690772934706474	0.124991542629164	0.773077667638294	0.895885321830756	0.833787452727939	0.712208351152306	0.853886613967496	0.868387559054226	0.801122371136259	0.362633397505185	0.770529619143706	0.926179465808306	0.757648482861373
ROBO1	0.79959146819272	0.895717889743356	0.857222729477739	0.781938579132079	0.697532227895968	0.583465650724153	0.839342379695767	0.83766766723735	0.734967019284402	0.731131217257117	0.746920293209327	0.735121734168278	0.696913313239342	0.777107621971147	0.565638343247093	0.867059725643001	0.57703901646179	0.816561386731893	0.665427656786858	0.852275105725614	0.771122456454148	0.863034020103585	0.818421906371987	0.685228590044584	0.687119486204611	0.83372308247201	0.79129625120275	0.705074423625726	0.670350761177259	1	0.77908037357898	0.786232726673036	0.796748665735882	0.85481800479785	0.725092133026774	0.522568580354298	0.826642635664436	0.839750001879369	0.925329901539414	0.824770776942861	0.534324803498226	0.849519877892202	0.86225439143947	0.800760309141141	0.851304987291149	0.793803405100502	0.847621828011687	0.87196791620515	0.802076382458413	0.824172518003472	0.76032609544804	0.773344054557129	0.715831233780087	0.805856435816826	0.775020891968445	0.623669444944496	0.787344377132979	0.741233944688533	0.801860120412407	0.803560721941262	0.648543575547361	0.801546785921172	0.776128899139666	0.831371881731266	0.65112016661569	0.393921003217689	0.719137057746281	0.827015853614178	0.594970189517527	0.823101291556066	0.84061137178962	0.779128960769446	0.776614897590516	0.760610283488269	0.787652292692054	0.792922371635999	0.77739726997467	0.852121695939184	0.810523646451292	0.861285804826402	0.558793086989694	0.602208996817728	0.834514693593411	0.643885248619326	0.800864876788327	0.472748063278022	0.614819392851501	0.745558198734705	0.708976531645151	0.656545059671233	0.681908001559628	0.659367517700607	0.816719091198837	0.560909413805761	0.789076971885369	0.771637926200375	0.590302262938449
CAV1	0.716453198925162	0.764769433865513	0.77591927963576	0.752743704653705	0.820398406559063	0.564816754906111	0.744809634988124	0.812170442892041	0.708915218075617	0.640170348394758	0.735718924657584	0.736118270337717	0.646146685965879	0.710546440029464	0.686185449511882	0.822761004036744	0.591622172872234	0.75083699513792	0.707725881478148	0.797143267354134	0.789631528652875	0.805850838276469	0.782770535015393	0.675045320926951	0.67121268886021	0.736759375222907	0.726692458986096	0.811077931882596	0.795257498654359	0.77908037357898	1	0.774210389683434	0.708008765615704	0.783591991564454	0.626913664223171	0.61176005907671	0.693305114178699	0.683523768766852	0.803191642014381	0.765877417443064	0.513512610072134	0.777603267048187	0.748841356389745	0.756202060243675	0.793106620762944	0.820732166421669	0.789827434735149	0.775189066463999	0.771556926560304	0.757878289223535	0.735485666981635	0.729677636426338	0.66798047164482	0.762981863270626	0.74857451250777	0.679106884481408	0.73702833987377	0.645428699185093	0.709217061035987	0.753316199918179	0.600094382069884	0.79802762560905	0.746249736207857	0.720429895894054	0.673684361881074	0.514347199795059	0.594898805029026	0.812351624933806	0.570365587778853	0.735091590071348	0.81407890454535	0.742096061009795	0.819960222581045	0.764880016594042	0.741074296718429	0.772433849309619	0.643601537230329	0.762374004480148	0.843298220429147	0.76428643658589	0.514350259415372	0.613002172169109	0.766471807399601	0.697566041898647	0.732624340741217	0.412934191188283	0.64481307459572	0.742506347418124	0.750777939290601	0.704420395566038	0.764122888349863	0.834218139873258	0.848027121684905	0.532451611712239	0.747572623725845	0.792023052239485	0.594185273861381
PTPRF	0.529297034934044	0.676971773618767	0.659947444440597	0.610468239096013	0.739677139012413	0.273043283375382	0.591578656720059	0.654161877129374	0.482605074704272	0.473372850407456	0.565609256776419	0.55650020984675	0.448758371907469	0.527232648052189	0.732153000381735	0.727462007317328	0.292452619104683	0.599081631790102	0.452599588737753	0.660571273434832	0.565486715089539	0.680298133941625	0.625335379206975	0.462639888800149	0.534150343599924	0.611054803653686	0.572798992170646	0.831315260108613	0.571102932121902	0.786232726673036	0.774210389683434	1	0.508064842716827	0.751102906748386	0.420799869042574	0.789056550743406	0.714687227253949	0.735008107542413	0.789817712175341	0.723214206719347	0.28994512342691	0.643369736182596	0.644611943627521	0.631671811793975	0.679511291545548	0.721660332168136	0.633605259350199	0.627151748835786	0.594845982175149	0.737018430685136	0.602841056234601	0.613286824421193	0.750981767854612	0.582317009372521	0.771521636577313	0.425984003377668	0.855014438266965	0.44255657131131	0.563760927433055	0.741422204303612	0.37488355722035	0.76303418045485	0.528471349696832	0.588959848625678	0.501393263804794	0.632573622635994	0.47824185176539	0.655683283754983	0.303791845025187	0.679228095425545	0.653171878806367	0.537794954534856	0.676856583722188	0.561316617838974	0.630914889182747	0.649925107351155	0.605876650792929	0.702581442443267	0.748490072239727	0.745158555672028	0.30430915961172	0.339353569320139	0.643772448731955	0.575049056903782	0.745423709972767	0.679534604661977	0.341813757074516	0.55208339125709	0.604165550010348	0.452519939292899	0.648189272484656	0.740803515203809	0.672450314260541	0.583927238718731	0.668298497050237	0.615401598149002	0.479323181036143
RAMP1	0.939320472515326	0.924805355665752	0.890556009140141	0.855674841036241	0.530087704636723	0.850431488011967	0.919075600009358	0.908170516686869	0.915576488059734	0.844298184251186	0.845462363909378	0.811768711018944	0.867536447613148	0.880727637231639	0.310635697040457	0.877713878174475	0.856425551544994	0.909929860076283	0.813177885286496	0.895425965191923	0.916834622474018	0.911667649162111	0.889605802804786	0.880996394845097	0.819313113930891	0.899731923605693	0.846121218776113	0.479567100060175	0.766535016557944	0.796748665735882	0.708008765615704	0.508064842716827	1	0.722263053025103	0.922996280045789	0.130825525972819	0.763661107610082	0.65955169697164	0.842572817314911	0.730775707710233	0.750560691158522	0.918087998229785	0.918886936935373	0.845831467932598	0.887788919173703	0.777641374711354	0.923845327493622	0.943794208232532	0.888801178642447	0.716336096541327	0.789612451432014	0.797244565066577	0.487628884830313	0.872465229350392	0.627483018213854	0.786192156271489	0.524124102482437	0.915817637254151	0.883655397747133	0.701426558093109	0.868707872666972	0.705986417188343	0.925893865667157	0.870836329459312	0.753089081253306	0.108270897127032	0.812696104852008	0.852813799000834	0.809225019281917	0.781478546631731	0.900684090979934	0.925847835942131	0.79086299838375	0.89985935440744	0.814233216276292	0.759053668517948	0.740467423451902	0.850284454529997	0.790809275836299	0.783200897640959	0.841557404882696	0.840527761321032	0.851470571782284	0.665584465361374	0.676983480411285	0.0669857889391396	0.815907897937087	0.863640469768423	0.815984634663219	0.831457041205063	0.659206951622965	0.581412221747658	0.864301253456865	0.399432273468466	0.760097099713194	0.870227856505808	0.641063106642213
NOTCH2	0.73688332023544	0.833906209734197	0.806273723953138	0.786277216032208	0.686134709433976	0.549809471716977	0.790606857808005	0.756751730921292	0.707554144242304	0.706217505582279	0.756046880539153	0.732024828642989	0.682335965695197	0.703855359025955	0.562162248155709	0.848390103975403	0.557733582988431	0.784861050552758	0.650797942139159	0.789788145485372	0.728177988659972	0.816604349104001	0.786071771156123	0.657321007675745	0.649384130166606	0.777846502164783	0.786003830201041	0.722225651997316	0.693885747134051	0.85481800479785	0.783591991564454	0.751102906748386	0.722263053025103	1	0.656916197842249	0.561896234760367	0.768999330651278	0.763139132079456	0.877030366295565	0.748588101273026	0.50676510265261	0.797370969162095	0.808181045751468	0.786273157851405	0.826887374076701	0.774762601002562	0.820295413534817	0.810446880525986	0.755605854227627	0.779131813021822	0.715009212459822	0.76350572928475	0.694088630728008	0.770670493959601	0.735381290891114	0.616097150742175	0.776572851165806	0.713316624801833	0.722951294360609	0.758812005026999	0.604906809065971	0.811862000786319	0.744556772541444	0.793731946809401	0.611956943404117	0.478818718331411	0.634023769664516	0.807946842692388	0.574574362531883	0.735199037400691	0.7991083206915	0.720517508735828	0.77859563007713	0.721287427892017	0.788875285760831	0.77506712583159	0.713597229325494	0.814207666257364	0.804630976255989	0.812305545911543	0.549629476494252	0.592436358938979	0.746341741319862	0.679360788472428	0.782458241421031	0.487791343348142	0.591253128178793	0.73908444288351	0.742135470592509	0.578806085845432	0.725224498478607	0.712852550391499	0.782860034037645	0.547765724323791	0.769831642302238	0.759768798677778	0.574637645097555
TYRO3	0.948487187882133	0.873489191328268	0.855813120024402	0.830573422651471	0.462366855439484	0.869793845407281	0.900948482352551	0.852151572757841	0.928767790897865	0.854999487961172	0.852019307801473	0.804869681655966	0.871792029885617	0.893645945858958	0.239764423188362	0.847266139260345	0.883465245556365	0.898082056557701	0.82531708605212	0.837604596319955	0.858509685482529	0.863107710558342	0.880599492115367	0.83998120120121	0.794360055150707	0.861946747412689	0.845013599200154	0.423459411807072	0.734586328745228	0.725092133026774	0.626913664223171	0.420799869042574	0.922996280045789	0.656916197842249	1	0.044980434014436	0.671252779250863	0.564869274751355	0.760278939509042	0.676537605898112	0.837595248937184	0.882472534650456	0.861727107890085	0.791910315234007	0.840217250744274	0.733282238763343	0.889943207887817	0.883146019697875	0.852503718185185	0.679498679758956	0.772483244379255	0.76285845878799	0.41767798482864	0.874493389892946	0.55662717749498	0.772444194395854	0.430105584233885	0.90537068676609	0.842150001637359	0.632261121197954	0.885959686096296	0.64990226156715	0.876636076152	0.832357406394812	0.735916968658857	0.0142772653606433	0.781826232114298	0.82076755987614	0.835836048123435	0.710772320594462	0.845974085707237	0.873528463654601	0.748074154368701	0.880787644054263	0.77255551511288	0.757712283367453	0.651089178451322	0.801149490061944	0.738721139857794	0.732060840074153	0.866825231071447	0.859679212304488	0.783127940483897	0.625890812325511	0.63017222456073	-0.0519550961537697	0.833075676856809	0.832514994215639	0.770623182400879	0.790213010133254	0.629194374652665	0.517655996568065	0.787774754617401	0.251413634304586	0.712954374773051	0.841530295034447	0.602327884828112
RXRA	0.160231662327829	0.343299171361433	0.352129889873302	0.312241372254245	0.6995080600521	-0.0708285183209568	0.266428437118877	0.340706926206737	0.135107524416671	0.142416217938071	0.261927775483337	0.277150992975842	0.122989079585071	0.195818436178852	0.740309048023357	0.440056256705813	-0.0507735863402708	0.275502954878225	0.161786581859889	0.352156203266088	0.24234750333329	0.370478180539369	0.318165460220313	0.139743659758359	0.235723427288924	0.310226995897182	0.266668023023372	0.773198813655342	0.342855108957339	0.522568580354298	0.61176005907671	0.789056550743406	0.130825525972819	0.561896234760367	0.044980434014436	1	0.443245623674083	0.539452520055102	0.500753910092649	0.489020705646742	-0.0418232918046338	0.31196058984772	0.297703962592209	0.314363162788994	0.363250194736533	0.484485182175287	0.301331764435393	0.284322218694101	0.286682292493981	0.51992186285603	0.333154150991119	0.353050763503132	0.661780284644218	0.279957694742635	0.601190519064013	0.148458898190098	0.728455144915587	0.0851800194192933	0.234419731388499	0.504475078205843	0.00880077736275961	0.559285893086298	0.19494730566651	0.256358318128029	0.251581885936644	0.723118976431638	0.148577601458255	0.364704921510149	-0.021677538878855	0.395743547660505	0.342039902775132	0.185048946790479	0.434394703402977	0.228094357346674	0.353008782700135	0.40482885288834	0.328119931541687	0.385885160793805	0.51100146209738	0.463133129647313	-0.0347216430291788	0.0231312430544095	0.341625019633081	0.341006524651577	0.529474117077818	0.740187430007137	0.029435755174519	0.245267576538503	0.335873358985736	0.132879201223739	0.460192595799723	0.62729686753965	0.38164141655652	0.462783659344457	0.393096406469926	0.307545987847107	0.271147020181193
LRP10	0.704066396325314	0.815251199244043	0.737781553981766	0.713158566288896	0.595072059393115	0.525294173105056	0.747335771180004	0.770826497173293	0.657028390384937	0.622389533121597	0.664036082392145	0.627057646521309	0.630739051740082	0.671584302279333	0.448076379732227	0.792081922842486	0.51730627564975	0.724154486882141	0.585825455354702	0.761946226947675	0.734325517136917	0.813719079923533	0.718792706501346	0.663482756109215	0.664346969765918	0.756110688199493	0.677485805455033	0.613613949677279	0.61212932233288	0.826642635664436	0.693305114178699	0.714687227253949	0.763661107610082	0.768999330651278	0.671252779250863	0.443245623674083	1	0.73618555711309	0.86380333232908	0.757781589070487	0.48946333277605	0.776735489241076	0.806793527668677	0.729896066566881	0.78945553387457	0.720497661621332	0.758072553764776	0.804049483928099	0.705329035264057	0.697128357200552	0.645641885591403	0.70036146980146	0.63425989067904	0.681385916317683	0.735226173899605	0.557742663229696	0.725661346901083	0.670266525213873	0.71607334963247	0.767369504821174	0.593389030587946	0.731204431458112	0.713186748679106	0.71890101419481	0.566122984256994	0.423283807672886	0.605134255565649	0.741410488195109	0.526425541929985	0.724531507324614	0.784579342888885	0.732759303868441	0.731918641084964	0.713874018094171	0.725263092741779	0.677074734718312	0.767533817408511	0.7699469450982	0.738771835034751	0.77694838098606	0.563190446957594	0.534001549553568	0.760473055347368	0.624559815266082	0.693506334071374	0.495061231460332	0.534633494051837	0.695971229554436	0.687374893088056	0.617272874935403	0.620557508649113	0.633692022735058	0.74614220377224	0.61260717719905	0.71835090170123	0.707139712411264	0.589284996299639
EPHA4	0.634320243043682	0.756515736841596	0.733992579521082	0.635109702408318	0.618534729695784	0.398741686496372	0.708601614841136	0.694693434883934	0.537825326948037	0.550728640656668	0.58332505541719	0.56859611168696	0.505903475310311	0.604943821100126	0.548594407447965	0.721098311117213	0.380234665725988	0.640533280120401	0.492510170510559	0.702974784713232	0.614346942349452	0.728251747589823	0.649208175907587	0.535394118486147	0.526349073098305	0.691133560958759	0.6441917530407	0.615635132521907	0.501671705568219	0.839750001879369	0.683523768766852	0.735008107542413	0.65955169697164	0.763139132079456	0.564869274751355	0.539452520055102	0.73618555711309	1	0.839502344553559	0.754771794569187	0.347350922988483	0.70109301563893	0.75150422132248	0.669405018514222	0.699141330281515	0.671339384124563	0.690907202571754	0.745776241646361	0.63649828901866	0.716039476518759	0.590371544801185	0.620915694837693	0.65345289096526	0.664899500914604	0.699468425246082	0.449364944294227	0.752650915215152	0.600221821735463	0.68440366914548	0.713348304757845	0.470241122711084	0.693101540793382	0.61050938189805	0.695342979923708	0.489412281961662	0.428171410237077	0.602882467014082	0.672685089163096	0.392766370713672	0.720321747535549	0.685147823655268	0.623999130261806	0.632258212503315	0.584070222484391	0.688910459359936	0.674400300327797	0.711617521512287	0.703635354512615	0.661503478259928	0.747503295160234	0.404744128767334	0.396928732152026	0.704428643259053	0.497798683320161	0.722062653071146	0.514568103443441	0.435794396405379	0.597087054353547	0.562901240261984	0.528654006191717	0.57196897158938	0.542838592649278	0.672754722193755	0.577134176068205	0.680547631324378	0.602996770360436	0.467188746705316
ITGAV	0.830573617598531	0.918585024922291	0.887875482730265	0.826620027440993	0.703399618546431	0.613058331205097	0.860867681100862	0.872696945704079	0.762932930416956	0.749192590042217	0.786000758600765	0.748605065824882	0.720528972457362	0.783640867452848	0.572923377944527	0.899785112061445	0.610033519640506	0.845796853661367	0.67838915860879	0.866076295188925	0.811171635716389	0.89051534614836	0.833710573055489	0.737743193216077	0.728616451342917	0.855330178351366	0.814288735907011	0.691557339451101	0.697233879922365	0.925329901539414	0.803191642014381	0.789817712175341	0.842572817314911	0.877030366295565	0.760278939509042	0.500753910092649	0.86380333232908	0.839502344553559	1	0.827583137508934	0.551749128753599	0.888351457922503	0.912444074600887	0.832407970546796	0.8911425913509	0.810793000716856	0.877217091475814	0.910119159669359	0.809323163666159	0.818355979376653	0.759818314286675	0.779691558217721	0.68111114236586	0.824039347576288	0.776761378076706	0.656951364653389	0.786615358146927	0.779046582357956	0.824383747571963	0.817788243161299	0.682229129310717	0.817542521792973	0.800622837043428	0.846547345519927	0.668001922392117	0.429556530162691	0.732443629085838	0.853012694329745	0.611445155036543	0.844560637444914	0.863737678258499	0.808345939570036	0.795054302662126	0.79611961822484	0.823938668873014	0.797342206794014	0.812993910635174	0.870291199518437	0.823881362698475	0.880231490873499	0.622519979189309	0.617672256141125	0.851289274681163	0.665668682934263	0.788923067451135	0.461647002437687	0.633239726951986	0.779083949600063	0.770611118364658	0.690137934080292	0.713338947369211	0.676210043509282	0.845544992715736	0.591441841639166	0.816515830569827	0.793919114937265	0.600437504091962
NCSTN	0.739867241790245	0.798114400661092	0.772276685009369	0.727886775965723	0.665622885924327	0.573829923214863	0.772840317776162	0.777287564755435	0.687132350274325	0.670437140750471	0.699135352984239	0.707664775642139	0.668074129525927	0.735565454992947	0.54321131882339	0.805763203143997	0.570056387469895	0.778084354724663	0.68007753254287	0.800803009215631	0.744125626746328	0.819611985747626	0.759785101227051	0.674588452014604	0.693852585152576	0.778707794247003	0.733039466306907	0.696236869965202	0.663742568897123	0.824770776942861	0.765877417443064	0.723214206719347	0.730775707710233	0.748588101273026	0.676537605898112	0.489020705646742	0.757781589070487	0.754771794569187	0.827583137508934	1	0.563064057149543	0.794020946176293	0.800181890101349	0.738826976822904	0.782209317194273	0.783260873359323	0.78584508672466	0.793772436563443	0.733900873661872	0.750432237271568	0.724616486587554	0.754818371270608	0.676861284836094	0.745814012779733	0.749429700511762	0.588403662360958	0.718383968141984	0.673656093150995	0.727748741116255	0.746372972357051	0.608682146375512	0.758706751895572	0.736957509509526	0.776448114387721	0.659911574324234	0.413967658140637	0.655693527762449	0.742004587552545	0.56407565480335	0.717181986594683	0.798216154798003	0.764841120298557	0.754441948574057	0.735561237987857	0.751870740641711	0.735131981137698	0.688384157008282	0.75741060420647	0.788403369846088	0.822026416981059	0.560326217000984	0.580573064311335	0.783883022768679	0.64827678820896	0.745088104410481	0.434472709925451	0.591337531076901	0.719727715811195	0.700619181385179	0.630289686916966	0.684415068375507	0.665712988161276	0.76230388840212	0.478051412254508	0.751730252292327	0.761966219555215	0.592471522290111
GPC2	0.831115933903913	0.703742297845266	0.703338912316602	0.704635383271189	0.39360270850303	0.845462341499665	0.770125055490087	0.70868397639531	0.854683993355355	0.823179160924067	0.77692593764113	0.763892384385238	0.86050128100203	0.860709800691821	0.199581656027464	0.718112609834035	0.896132181684813	0.810152902463995	0.861715735730753	0.751017187039089	0.773827763898239	0.72514994309894	0.790550290797119	0.727408875335143	0.742595101168614	0.729536304319971	0.75788527677795	0.409749378255864	0.736299832965642	0.534324803498226	0.513512610072134	0.28994512342691	0.750560691158522	0.50676510265261	0.837595248937184	-0.0418232918046338	0.48946333277605	0.347350922988483	0.551749128753599	0.563064057149543	1	0.760395054445356	0.687505264899714	0.67335113821777	0.738173054672253	0.665432540723122	0.769722169936455	0.694071037498218	0.755653608756314	0.524987368976312	0.770258265688957	0.708277774586812	0.30540658193019	0.787100917884622	0.442498059272924	0.758540053414275	0.264139971943665	0.763197183501914	0.710869117745502	0.522062090865686	0.819366197416646	0.572590286411378	0.799286322770852	0.725835361791026	0.762472518698704	-0.0549621394195781	0.725397827996317	0.712370672876854	0.822896973899265	0.515407273303565	0.770823211654276	0.792649898936767	0.691496545575852	0.800849897420151	0.651497394335232	0.618044813631175	0.46429960570415	0.682571865923714	0.684725157497228	0.623716273406147	0.790005506723185	0.858081532055707	0.69995791140135	0.665447693535271	0.536052951704886	-0.202592235117061	0.797711680569274	0.778270722091858	0.690952903369698	0.692717930762975	0.585730156082051	0.487443166388763	0.675626806430378	0.0761306276077047	0.645876875411285	0.811442889744174	0.58604125338485
DAG1	0.933500159510853	0.934623386402895	0.929979241548521	0.877645125206563	0.648644776380853	0.809299900253527	0.91549233989503	0.925358155608586	0.92007700306252	0.8885257913289	0.891467480425986	0.868520379648447	0.887726942119671	0.915414715370528	0.459230131930268	0.927129213198458	0.835335843380825	0.94189848147891	0.860447472909697	0.938722588304859	0.926343988532581	0.927017663591647	0.938160363127691	0.860328679857955	0.841414271678148	0.896729482381948	0.887887660073883	0.658267288932775	0.833442520250165	0.849519877892202	0.777603267048187	0.643369736182596	0.918087998229785	0.797370969162095	0.882472534650456	0.31196058984772	0.776735489241076	0.70109301563893	0.888351457922503	0.794020946176293	0.760395054445356	1	0.930225865699762	0.888765371597739	0.929815701798224	0.856826526551978	0.958018107377754	0.921140621207643	0.903680621509174	0.792314357645265	0.864924452876136	0.865805337779301	0.588249692844338	0.902300454024716	0.712451469074114	0.786076176833912	0.630365706698723	0.860967519929605	0.8911481902313	0.779855459710435	0.829542346452459	0.834247908183283	0.924004071204004	0.904395736034853	0.799049385199186	0.255284710309722	0.823027124566974	0.913289997992139	0.820226515219528	0.814579267025304	0.943538717914543	0.920391941639459	0.87049708454994	0.909480105060035	0.859480318014815	0.807790878082599	0.743945415532981	0.901627053826049	0.881107233545397	0.858690432798182	0.783744146136023	0.80508612969664	0.896990197523442	0.757839564757454	0.780145974345441	0.186038203178764	0.796417205994799	0.903051298725686	0.855130276726779	0.806840317611378	0.770868893893738	0.696786131421465	0.895582474729986	0.436807259485273	0.847278107724175	0.911125333964625	0.673496879717675
CHL1	0.911095325266533	0.943267366670735	0.926703722427371	0.856222103191062	0.642006772538739	0.771848216548335	0.898139905756126	0.911321507572991	0.873442695621938	0.815752615865436	0.833686201775605	0.807451345102193	0.838667446088017	0.861987816057059	0.440939138828495	0.898985369126674	0.766298767030692	0.899699683211703	0.761787306783681	0.905600100702646	0.906060399750674	0.913500506675796	0.889256830387619	0.852219024705087	0.777208307650633	0.899890630609743	0.849797960660121	0.581406882368951	0.725605480189397	0.86225439143947	0.748841356389745	0.644611943627521	0.918886936935373	0.808181045751468	0.861727107890085	0.297703962592209	0.806793527668677	0.75150422132248	0.912444074600887	0.800181890101349	0.687505264899714	0.930225865699762	1	0.897276523441545	0.901520625970077	0.83771600965879	0.933796983879192	0.943563329721582	0.871526534314048	0.764468557492929	0.768476896618126	0.810942157299188	0.550491749938169	0.854693592204079	0.679566376517768	0.73236540428557	0.649727817075278	0.860664698399818	0.892268216529616	0.781304515582505	0.817961835529772	0.78232943781442	0.893404767768662	0.88169061276032	0.698205616456754	0.277773159042197	0.778216058567162	0.875677658273281	0.748129586242358	0.832852266601367	0.898896513103782	0.899671301556027	0.814225828698161	0.860931653649964	0.839999859398781	0.765345244107676	0.8232575237921	0.87341568580606	0.829506066888658	0.845629141826601	0.78359156917111	0.758653027162164	0.849667119154585	0.6952741154758	0.756801438883536	0.248291670652221	0.759508823528004	0.852939357223387	0.824255975398859	0.786339107039957	0.708451494101751	0.618482267081968	0.897189320239273	0.520013835097883	0.817152995999625	0.842812991716514	0.612333331720891
LIFR	0.850263100132576	0.877947942412135	0.881961946407219	0.80974734250209	0.631026009117532	0.750820855091467	0.838404071347766	0.865974450419355	0.853972751854574	0.849239054500389	0.832440695242156	0.826726955469528	0.862608981180471	0.831689185174499	0.437209621742156	0.850162148911574	0.774939361802536	0.852336801377691	0.804850874953778	0.89409885923277	0.890044494533944	0.857295902036915	0.882173441615037	0.811544323980919	0.738287258626779	0.811238940674109	0.841265351144669	0.622107263129691	0.802300408687331	0.800760309141141	0.756202060243675	0.631671811793975	0.845831467932598	0.786273157851405	0.791910315234007	0.314363162788994	0.729896066566881	0.669405018514222	0.832407970546796	0.738826976822904	0.67335113821777	0.888765371597739	0.897276523441545	1	0.873291059498907	0.832659472822854	0.912519177832211	0.860652825706573	0.864367890792499	0.760959898333578	0.786687517107552	0.815789618647204	0.51695561633461	0.822555245459705	0.669061723832223	0.766160963858871	0.614620653900546	0.813386824884306	0.869942849892078	0.750290445048658	0.751037236275549	0.808381006994626	0.895263607092569	0.88269110004047	0.731158392723107	0.283524561686186	0.761877174607034	0.868309142175866	0.778270516941718	0.780015594061877	0.892922321874835	0.867478257512882	0.848506874034859	0.810961888350992	0.824400771195748	0.742514814804215	0.752233024214365	0.872877750221674	0.848031960208012	0.797067721507345	0.702679006912467	0.760752213010763	0.807471632969415	0.750697934995713	0.752266762377649	0.213821417920628	0.749088477653742	0.886557539188674	0.790611911538921	0.761812078443929	0.788080916561394	0.67989407653498	0.886745847167495	0.503439358541199	0.803436424019461	0.850903565293141	0.627676739942593
