""	CD74	SORL1	SIGLEC10	APLP2	LRP1	ITGB2	ITGAV	TLR2	TLR1	PLXNB2	SDC2	ITGB1	LRP10	KCNQ1	PLAUR	SIRPA	NCSTN	ACTR2	KCNQ3	LAMP1	BMPR2	TLR4	CD163	ABCA1	ENG	NRP2	PDE1B	ADRB2	TNFRSF10D	TNFRSF21	THBD	TSPAN15	TREM1	TNFRSF1B	ITGAM	NCL	VSIR	NOTCH4	NRP1	HAVCR2	CD9	STX4	RXRA	ADCY7	NOTCH2	ITGB5	TNFRSF14	SDC3	RPSA	CD44	C5AR1	LILRB2	CMKLR1	ITGA4	CCRL2	INSR	GPR84	ITGA5	CXCR4	PTPRA	CADM1	PLXND1	CD46	PILRA	AXL	SIGLEC8	FAS	PLXNA1	CD63	CD93	LY96	CSF2RA	ADORA3	EPHB2	CD69	CSF3R	ITGA9	ITGA6	TREM2	NOTCH1	MCFD2	PECAM1	ERAP1	TLR7	AMFR	LILRB3	RHBDF2	TFRC	RAMP1	PLD2	TNFRSF11B	PTPRZ1	MERTK	UNC5B	STAB1	SIGLEC7	MILR1	P2RY6	CD33	NECTIN2	SCARF1	CD47	ST14	ACVR1B	SCARB1	STX3	FPR3	DIP2A	P2RY12	FPR1	IL6R	LRRC4	PLD1	GPNMB	LILRA1	PILRB	LILRB1	CD226	JMJD6	TRADD	ITGAL	SORT1	TLR6	TNFRSF1A	TSPAN14	ROBO3	CD81	PTPRC	ATP5F1B	RYR1	EDNRB	SLC16A1	IGF2R	CLEC2D	PTGER4	SMAP1	CANX	CD99L2	TNFRSF12A	RACK1	CD40	HLA.DPB1	CCR1	CD4	CD82	C5AR2	C3AR1	ITGAX	SIGIRR	C1QBP
PTPRC	0.672603672636943	0.890176192059595	0.850921340674566	0.859547815468828	0.896845839346715	0.874225528292201	0.89758569498333	0.795216226234199	0.864329024061941	0.858219679848448	0.454345232574049	0.863090985541033	0.888637590938622	0.793347737702264	0.854380737521616	0.907976033580565	0.81818195354759	0.955849301054321	0.850036296738398	0.808806784182823	0.859999124595494	0.62657032148374	0.797555040616706	0.703419950090897	0.833082329906043	0.74040027683664	0.783931533297679	0.731140047997676	0.649626766596692	0.71452221933101	0.428388917536687	0.74146049292789	0.743380933509507	0.858908102083543	0.843451229571543	0.888623514956893	0.784321751307001	0.322830952615981	0.766701754791312	0.916481928981014	0.618447184558668	0.910516165508146	0.772634466846062	0.841677591787151	0.564290799551921	0.525202366594905	0.759636613535294	0.658663718807576	0.781514860516323	0.0621988866246169	0.791800881531404	0.283780571884551	0.810367101789358	0.12159924239199	0.844071809829069	0.13380714970921	0.832175931914279	0.54771420544619	0.544285487020006	0.812531992818387	0.527061812731296	0.702289423050891	0.843930095455575	0.817391126839911	0.722676414970258	0.688313382579903	0.778346950620434	0.72561694180691	0.752132422850466	0.341788001998143	0.788544640971278	0.860824678500924	0.911057844001982	0.63526463984164	0.781562187999013	0.805581803467491	0.654210864153983	0.75592379298287	0.85088977668988	0.550780393282147	0.791024498721914	0.67709778039473	0.710680096888528	0.575406624398	0.619554278661132	0.657655977622859	0.874619087673812	0.71668973809631	0.765319989340768	0.825454775492698	0.749476555959337	-0.035163270981522	0.868951238256485	0.857669358250677	0.816697566031841	0.667514325611903	0.828054984245074	0.623000196776443	0.735370940038483	0.771126771652428	0.521343323527875	0.827650918442941	0.734506913297966	0.703192942045674	0.772823976810649	0.769768534000775	0.671196963523989	0.616804975630118	0.517713085008715	0.865648072665885	0.896732920625545	0.542421618004659	0.776861827008626	0.475708422537899	0.752766956978405	0.684896111932691	0.927725320637315	0.856650664466692	0.831465428110499	0.626681611944056	0.815891989476267	0.828372056103385	0.850109820708527	0.872662737792654	0.914091310318376	0.153130355759499	0.840006853795429	1	0.789622236590717	0.553274499010874	0.718792300724226	0.348170732969286	0.778204915140302	0.721667920151337	0.852999870199148	0.770398127480542	0.575636126811956	0.734670946178761	0.734991655388014	0.779520006217414	0.756870689506132	0.345232055781677	0.758614322457608	0.904113380197857	0.770076962525159	0.665246949494586	0.864831049736637	0.856256485207384	0.765350110035833	0.72282147934235
ATP5F1B	0.674123915769597	0.624743969628973	0.742486344176755	0.823245769747767	0.850409169049115	0.840622181875185	0.783491089974995	0.616814289574251	0.741027794154883	0.804516700128321	0.464761888755762	0.862528449302775	0.873436957326656	0.708479411240803	0.678405797593481	0.831244109734831	0.824216426126429	0.876434301063627	0.576326077307551	0.819225304240092	0.79368109654799	0.417063211079832	0.774785158303668	0.653432851591881	0.766297292777111	0.598182287942155	0.785437093067308	0.507226084571367	0.407885769112539	0.682032948686426	0.352835217853508	0.735530215371726	0.564184965560489	0.703675148464763	0.668693385109501	0.888563461634325	0.725938590633385	0.177575813565745	0.771017570702394	0.76263738633869	0.74076518555927	0.666436597200025	0.74904565562403	0.667765470970751	0.525295331451085	0.490396331047727	0.804601156804107	0.746378368393846	0.949976192748294	0.257923302012542	0.563107043463406	0.310927430420196	0.608488771185587	0.267034746984811	0.698593059939059	0.18800442635297	0.623227212292877	0.474166165915553	0.370651110953812	0.906234732953124	0.738185681375229	0.6819078912787	0.864328827378977	0.754594273682327	0.755894731486508	0.420601751855426	0.69518302349041	0.646120321609158	0.872547518578033	0.357625308175096	0.85616850234771	0.688704222651415	0.836500783085056	0.751235718041715	0.501445938034337	0.570146927252342	0.535233566356151	0.729890544166334	0.847585237498347	0.501234080791967	0.863409410518127	0.581575121465292	0.665258004102428	0.434345945573881	0.689169435439277	0.608248572326582	0.594298600633703	0.42583462694676	0.688113468139987	0.730560653546246	0.585625249013945	0.269992603443376	0.618248427047809	0.841670084622602	0.801403427847682	0.728508244230579	0.714780630305351	0.65816655263295	0.78951420102488	0.824494241134127	0.471652588743313	0.922896521747866	0.836962670471073	0.667404197590593	0.705125749043375	0.707859181117715	0.765280244619424	0.378683690012888	0.194233901461176	0.696613689802803	0.692420938643554	0.40053722089019	0.566340715267141	0.567883089165959	0.66614724310218	0.69155880403688	0.799999036304719	0.668249217967095	0.63333792392385	0.76967948330448	0.703078641639124	0.689562822407196	0.591620815593411	0.844427050771504	0.71892326119724	0.370703418857901	0.883962527616314	0.789622236590717	1	0.260241601474509	0.721806439960876	0.477960264583863	0.810093717091249	0.554288446939267	0.610587484184901	0.925278725864149	0.671546164359652	0.704695651792476	0.76798869735924	0.93325298841509	0.753090889850256	0.472628592963962	0.578594798859156	0.771560344830417	0.795916155985746	0.391060994667355	0.631535272157746	0.595134958693809	0.855977591578169	0.947315431944895
RYR1	0.405697617318552	0.735421758846899	0.629507173104378	0.306392222092552	0.40137911519428	0.315927335609094	0.634179629336932	0.560286999602226	0.480595431868983	0.424770125983213	-0.0273815139665922	0.340134764648442	0.454511227941212	0.407578180724749	0.516198848643317	0.38507032826674	0.495161563691213	0.530159910158758	0.665669278011776	0.309561026898889	0.501235370900251	0.546664703383551	0.249468158380618	0.166850655693015	0.373418022838442	0.524310026915464	0.302357575888351	0.613410127454627	0.535032738505305	0.319009733389029	0.0616106854690665	0.404532406788971	0.313774362673001	0.390497884844554	0.440221270518776	0.428463537301885	0.510923250242684	0.568642052276377	0.22168762427207	0.547203541834692	-0.0884929465021348	0.579588604095823	0.187223248087114	0.716986765971416	0.325989308859727	0.231524973807385	0.205285815600038	0.337271850957044	0.262920029843489	-0.263606493970372	0.589379772753143	0.117130666515417	0.620809637408768	-0.0433249644484536	0.592966143668419	0.199051868061431	0.589723939495154	0.356804685479293	0.472853480243752	0.331155703470345	0.0463686370352403	0.399676828112122	0.351142134994402	0.3063298989135	0.36287093293039	0.841378897554064	0.422786393138909	0.413605385292433	0.208993813205016	0.270429395434187	0.224948649455259	0.627453238012154	0.498999197994634	0.369027540640591	0.752217077444145	0.753204347643433	0.55974544477186	0.49987324157278	0.350919659868387	0.591183711021798	0.264435456227525	0.539674818962919	0.36908607088362	0.622877356946227	0.201244264807229	0.23703677273495	0.727277637369308	0.549113226127724	0.358884583278907	0.4841541725627	0.526583527445907	-0.0224376985884642	0.706862529786494	0.443119923755367	0.425445594032244	-0.0175753196957323	0.470732761719014	0.254666122717685	0.328313344091396	0.216999575853495	0.447597861001212	0.307634410331	0.197957767023402	0.354422992398526	0.544785153693867	0.480880002531804	0.209933700165213	0.760434192904017	0.788701975251446	0.608407857316859	0.691302281215818	0.706899784166344	0.55621287869175	-0.118652265299462	0.488849643720775	0.50960643226678	0.567584409235606	0.55240913638491	0.688816355593371	0.00857038963907501	0.369199890956825	0.674410677892472	0.627976243788582	0.486434567799036	0.679275320224724	0.148210302359994	0.336047306802299	0.553274499010874	0.260241601474509	1	0.418097761596971	0.158655753517845	0.366301668139251	0.453364664157022	0.657631327557346	0.215935693568723	0.113482058801883	0.444335688204561	0.189155662217087	0.244917396029376	0.275510287385875	0.113191424998973	0.574970938899123	0.59208548069546	0.22056170482733	0.518161762253903	0.682761975694166	0.610031353483808	0.185198228289065	0.237331839456169
EDNRB	0.428833977826856	0.649861538411964	0.603739239514717	0.802764155905508	0.804162977715994	0.657870614376582	0.754673041937295	0.550054865309113	0.576641612399802	0.721555559795163	0.587703640410213	0.833971893012528	0.744029423863229	0.614448272771126	0.675652167851429	0.720504802223441	0.721381180605743	0.787665853195735	0.678994821425882	0.764124484728499	0.766462240652355	0.375767577756043	0.553051306514185	0.690850883719339	0.693342701193636	0.760874718295806	0.613646273954077	0.623092118834641	0.550958799968629	0.772601674344394	0.458349298629569	0.6285570954975	0.588378213466785	0.713958905713813	0.614106740379311	0.826970660332348	0.512943932977606	0.398919964720536	0.766561884368826	0.749890363353023	0.550042220705301	0.663039995095226	0.716740703492154	0.626534801816992	0.567574803351493	0.555457232060367	0.652844244776786	0.796878198663331	0.6913099758464	0.168488584304679	0.679216703965284	0.0757138636805878	0.613618398202589	0.021811805926991	0.736986872052719	0.350540261179483	0.667630412688058	0.62841020164376	0.40070914273249	0.80529700111625	0.464085235600772	0.650119147707999	0.736032322513085	0.638016833497592	0.487181112597952	0.528215003480381	0.628844080383809	0.734019239608107	0.725377266828587	0.29150944553174	0.67136573257444	0.608416426360668	0.673500873885983	0.701941109110728	0.597511656161713	0.538059835782675	0.523342622510002	0.696394097851827	0.652300096181758	0.563407525563498	0.803298053622502	0.557962609279902	0.688695542310729	0.365856206260135	0.620305223585073	0.634946763124189	0.63912910546903	0.546493925336299	0.653836864272097	0.674444612690326	0.584640039855709	0.218712397595794	0.635901486211709	0.662714001172681	0.567000527875148	0.552965986866783	0.577284356198571	0.428704409565998	0.56401320662774	0.766863358172154	0.497597743411759	0.711386937483301	0.574054733385349	0.644484840279234	0.715456422505338	0.698271441200826	0.462001983314848	0.580715747845559	0.411229883069712	0.670634016987652	0.738407742553777	0.615150896618381	0.584286007821979	0.556092888511961	0.522073718085712	0.723882066755381	0.664043385745001	0.621150236459195	0.739934940646899	0.633083008199762	0.528132505976939	0.740403124487103	0.523554099916921	0.720684973596679	0.748439414045641	0.36246819680145	0.661277024720562	0.718792300724226	0.721806439960876	0.418097761596971	1	0.576907620497758	0.789425642847721	0.607537236429209	0.663976928088509	0.779436909411909	0.75268275106317	0.682616612658273	0.682640373796014	0.710237825117513	0.68345121455416	0.161995335831121	0.641547712976095	0.712913812986286	0.712955680611393	0.570136552585896	0.687260796004516	0.684066727366092	0.615978684129787	0.717439572352406
SLC16A1	0.0832745020927966	0.263610692367162	0.193611133553122	0.514053627402134	0.484000665108961	0.311479800559114	0.351303905135713	0.158923008355337	0.191851730750678	0.436004740549844	0.428667037800799	0.528083496900273	0.353504936119683	0.323854408591671	0.372748900275426	0.347447426276014	0.44783755913111	0.405496571114056	0.375144573043541	0.429660064053333	0.584151111220581	0.112806310480518	0.241876239379222	0.496129354236519	0.386253588567866	0.480709566893762	0.260223286894836	0.259717504355278	0.402904070189116	0.548466370635915	0.380726523971696	0.26718555905114	0.347691539085867	0.430488062496626	0.29960422034838	0.570974096464681	0.105113093561978	0.32169863249358	0.518907824162981	0.360678389798811	0.412008882005491	0.383956276775213	0.425130697871559	0.233513351055916	0.354477280126358	0.330480243850028	0.318004392471047	0.686548156727054	0.381721165206584	0.15517683332626	0.4013825303251	-0.0505667563918694	0.26827117607225	-0.0251301575644099	0.321413917023751	0.430941261160282	0.326736805046494	0.469171076507549	0.201806775266955	0.612004315309859	0.270244860620344	0.340726312483758	0.514468117441393	0.293024510151326	0.160773040246167	0.163347878279825	0.343966246489126	0.484827203147112	0.371138732877939	0.113996743364205	0.297366750650612	0.235294909905009	0.265287790781212	0.575967334481111	0.287982341859927	0.137386557907409	0.20746539449696	0.378312502276968	0.291188661222771	0.457931417361973	0.509273760528057	0.286082889263182	0.416656333387217	0.04187016617683	0.488244984402477	0.389054104086601	0.270595734707517	0.380068703909004	0.388243416628594	0.247490905647738	0.254832516810773	0.491342052982421	0.255340025225454	0.372340661784174	0.223733201407832	0.354000474884753	0.188622703774765	0.161117379938754	0.153856762505095	0.510015416857962	0.220274122489123	0.49863134051567	0.244137560607644	0.478542745885854	0.371887556331932	0.371646129834424	0.13427134940012	0.348876107628991	0.108143201217555	0.270013297538767	0.355124124297942	0.456170932777525	0.346301807319445	0.349370060896835	0.180531660117174	0.562546610943982	0.29463967848688	0.271438362930001	0.408530974683583	0.385192091716607	0.257126708456926	0.51186557569172	0.217804693726081	0.323394261559904	0.421550532241751	0.667912718335131	0.283526514758942	0.348170732969286	0.477960264583863	0.158655753517845	0.576907620497758	1	0.537098887723378	0.404089852381754	0.325922118975178	0.515114489268551	0.632435575405232	0.470562429153035	0.548974919477056	0.394290261264116	0.328498590595302	-0.0424527612008595	0.237635892891743	0.295589501846314	0.418737219513114	0.404832073267544	0.256386469336778	0.389305507372003	0.276558795816389	0.47324464606674
IGF2R	0.559747670164114	0.632288299391473	0.673780341847809	0.788643403323015	0.784497757138575	0.694937944631177	0.78444037623823	0.622054316104615	0.689305159575656	0.720088144625413	0.488459654873419	0.853866098832364	0.802852590352237	0.634623507719426	0.675235589354807	0.77474561927001	0.786068491403817	0.818514967957572	0.624701201905479	0.746834982134229	0.817674592076589	0.471575345986231	0.731404709913401	0.652207194326078	0.693710139364421	0.660377104293489	0.67280557852284	0.53111204152428	0.467795819163378	0.72448823179019	0.408779769746746	0.618157372963279	0.514332946159135	0.724299509239552	0.597500433056171	0.823250039335758	0.543949934066121	0.358131464521624	0.748576318638157	0.730696915461558	0.627732141191759	0.696328425805766	0.68348940776276	0.65330030851501	0.628826756859372	0.415473582791915	0.756384876235991	0.774806598605304	0.75899868836335	0.307654079987844	0.681891126687786	0.345913280048132	0.622697717911313	0.242795425325484	0.716780103277534	0.378324589983557	0.599983796078725	0.621849688098894	0.381776686859075	0.823007015423503	0.639382896562255	0.721670833092437	0.839339509908306	0.632750308791581	0.630493889732778	0.480789054592537	0.61510038038967	0.692202836229229	0.756733667099162	0.418084158535172	0.722302416726496	0.658048308323585	0.727571281293963	0.674814145633663	0.559201526943632	0.594324329577147	0.580921421776093	0.752946438475931	0.71092817490239	0.574782480972183	0.791968737724987	0.687268541472631	0.757212550009151	0.442142774208726	0.710940246600308	0.689199411688628	0.594484865296592	0.483934414601614	0.618676353075231	0.733539326076958	0.567934729839194	0.179687794011894	0.665618212585694	0.793793038231519	0.679604191469911	0.603803902271936	0.610915176230731	0.452860682972177	0.628356035765532	0.741858899159091	0.454505033484938	0.810767406705585	0.72445888192681	0.612293165234124	0.735798429524157	0.800649284207364	0.651083675511388	0.460147611652791	0.227712619920171	0.636997780579202	0.772667311403281	0.519079594532738	0.608628870777419	0.529939400327077	0.632780284642835	0.775704254671166	0.735786653653506	0.624790393348941	0.644426691261668	0.644431485690355	0.630624107251128	0.738960930732396	0.591929088674597	0.760892901510521	0.769512384231232	0.356503626583295	0.722523087638584	0.778204915140302	0.810093717091249	0.366301668139251	0.789425642847721	0.537098887723378	1	0.672223673494703	0.658344630907585	0.808252296655396	0.691102169770841	0.715016233307698	0.652106309578111	0.7493836265743	0.663360420915341	0.338630900642789	0.555126603628231	0.692224493173086	0.708627905456368	0.514552059427363	0.608756891575102	0.663395483579471	0.688194985964897	0.74630764871065
CLEC2D	0.542897583241546	0.624160411761082	0.585654494765459	0.568815658454204	0.600975736332631	0.515414864079087	0.667854852957737	0.653129959061735	0.680026614006703	0.552232830887483	0.258325576181286	0.618853466024212	0.611988276887568	0.468020086402364	0.545885280073206	0.601032737018462	0.620226590101932	0.681799264038126	0.659382594658355	0.481753042356005	0.704480740428687	0.497796649824084	0.632429915428171	0.460946689632175	0.513100808990662	0.504923975782782	0.505260754599142	0.490481806008846	0.491375591292493	0.523440138482426	0.232730537930844	0.42816958025751	0.453957781177011	0.581525219237916	0.471663238494899	0.668368934797583	0.468773210602818	0.419339725869147	0.496757763457931	0.59386821020105	0.419818029631713	0.691424148310805	0.477860187614357	0.616739642085761	0.400896474046988	0.297429717124927	0.547172988942331	0.549376403951967	0.516554432414067	0.0991273646718224	0.578254885729419	0.213864100977101	0.60795897627424	0.255320765408689	0.558314902933051	0.331568220483444	0.544644282171135	0.473645709231732	0.483053157318634	0.60930219763929	0.480423239921221	0.563496639156154	0.703498440280212	0.4553933918009	0.542073630630136	0.578747118319677	0.50023005840589	0.534193118564005	0.429951097270029	0.34751911485722	0.46186172057528	0.649379625328433	0.589730866160173	0.529173278315912	0.5770010796548	0.61779499442537	0.625368669763185	0.58554174373581	0.507220283864308	0.63024627189016	0.503051010307648	0.628733116082085	0.600295545541841	0.523376611292669	0.55623150010219	0.455893886986036	0.603757187632364	0.484136798568776	0.443136219376181	0.597704070271618	0.527921002532555	0.129890674305417	0.726161704403083	0.637943083984579	0.51073742654547	0.364156191298993	0.504351040892102	0.327885032601987	0.444128382676254	0.539273076115966	0.378762341217744	0.607534458497397	0.498529072184929	0.568438891124522	0.596845440916648	0.639291955273499	0.457880248099759	0.53042103750958	0.318987857270421	0.504660793304452	0.688493785658911	0.462145859848436	0.531866371454236	0.239689681151846	0.534806986577002	0.632463607446938	0.649253988248145	0.541392011693723	0.577659735354495	0.340637039625308	0.507684476370017	0.681675620143882	0.655157426788102	0.577145491925917	0.701554358809637	0.267296888381521	0.50199227355186	0.721667920151337	0.554288446939267	0.453364664157022	0.607537236429209	0.404089852381754	0.672223673494703	1	0.667721436096333	0.562403491851653	0.423346174087941	0.66617631409587	0.462732887335423	0.482271222652693	0.451822354838493	0.331896273960351	0.456687849216828	0.585716463626133	0.475079474779872	0.474145530996165	0.551196408100029	0.590722084434388	0.452077774936499	0.497748203035725
PTGER4	0.636815506508536	0.794852490610121	0.742667760359401	0.719091322420006	0.755656509010137	0.693098188336966	0.803172425589813	0.748285367346905	0.750441259656975	0.726572064056194	0.349947523278913	0.714399419003436	0.784182056231723	0.619561375515914	0.842615957143478	0.78040676940053	0.705737846182999	0.845591309826836	0.78302738641015	0.601738038284363	0.787304308307567	0.495334200839063	0.615789241117101	0.610123803865054	0.684119970126367	0.718621417466865	0.567323348754063	0.619520741344827	0.64369045685383	0.651370879121799	0.403163362723812	0.580616393838063	0.726759124243865	0.793279592988503	0.725634875968062	0.814298842472361	0.652110266087187	0.461774529775859	0.581416070167174	0.805338437174709	0.45549789782847	0.878440275152322	0.640742857085639	0.807532176898932	0.519759751819771	0.394902103746492	0.643877969953066	0.587663785320545	0.631361450018101	0.0491184976189451	0.85033124211333	0.240312108547242	0.67848761615276	0.128054158018365	0.840740853248164	0.178709898947206	0.854869194062204	0.580145789208814	0.730050873522559	0.66480487282726	0.379274185189778	0.636283246296891	0.663298926233436	0.605910347414635	0.60730199787141	0.704214860807095	0.645797390741264	0.662346588516307	0.554350027469524	0.309362685263946	0.59960858369204	0.832131260787654	0.762254003534086	0.581753868403583	0.901522005666394	0.776259343826648	0.707760233762472	0.661475553032193	0.655191214438566	0.643462553268183	0.64631313032125	0.700828474364572	0.586546227423538	0.563030753170369	0.517571142392843	0.58108666605668	0.809223978399688	0.766569530249689	0.638703401007959	0.690690454415159	0.656835067621505	-0.0113325993493764	0.793888784285061	0.748306095495813	0.626372139251208	0.496771886321985	0.707608085122099	0.518704893975971	0.512736266405524	0.612709428856233	0.429391425147375	0.660615644000039	0.595119968351873	0.688717106305186	0.731064149251505	0.667395598579594	0.481137295269131	0.635089692568159	0.542420833864593	0.77610605261984	0.856096774149086	0.546702651867594	0.615146654345297	0.344919839570433	0.723178271747091	0.663308768405272	0.825235107309191	0.710869911733899	0.872179465516498	0.432682477831227	0.681573116799294	0.777540896154844	0.700166349647332	0.770905421432933	0.889529742053471	0.157187784925043	0.637659304852796	0.852999870199148	0.610587484184901	0.657631327557346	0.663976928088509	0.325922118975178	0.658344630907585	0.667721436096333	1	0.643849488012038	0.497355655999938	0.645510431205355	0.605628844711229	0.637631040449568	0.556297780728444	0.322827433896412	0.640201773820196	0.800738117831637	0.587290912500428	0.6736134798271	0.790702338201911	0.830937142465087	0.570383539968677	0.58506295274524
SMAP1	0.606494999727465	0.575990036015642	0.671107576808868	0.862739688967687	0.860845208014045	0.828929693819036	0.748305907860962	0.607459779260948	0.703330528367509	0.786869003780818	0.618969067508616	0.864321347368453	0.85133611399266	0.674683507137118	0.715674990964272	0.862643313095299	0.769802945435681	0.85159724875318	0.535957845861202	0.833143899807509	0.774373051902939	0.347690550331978	0.764752456410543	0.769900313738194	0.722772802924636	0.653090294455199	0.759196162784612	0.480453548420797	0.455964113011552	0.729545826040056	0.447601205483679	0.694893627946799	0.63009695053545	0.77568779845715	0.656966506700074	0.89697835257852	0.678549965766803	0.15151452487393	0.812616180914178	0.784070629660455	0.807343377827111	0.693731999709941	0.803386050765998	0.607725022593158	0.528331052848778	0.495608634224899	0.870354416842531	0.788205016850962	0.910137344439387	0.351134243988945	0.627784377005343	0.240347422757207	0.581811081757186	0.224480935682884	0.717285886856272	0.156848158871651	0.647230315991527	0.491778913321405	0.416796350336639	0.880366246105915	0.724427529591606	0.650000030168708	0.83928693672483	0.796037816893523	0.687433364172163	0.369288104148547	0.675933309781713	0.65494994054436	0.885513572527812	0.22707503047993	0.882910009064948	0.677037199338093	0.797558552643284	0.694231215765852	0.514657445713927	0.505320424610006	0.516366003309461	0.660116656264718	0.813628308752475	0.439910048409762	0.894824374994971	0.547282327144417	0.683833695426968	0.351630054118126	0.728136549378006	0.668780672071937	0.57568279862444	0.498270143731633	0.657859734584974	0.710308427195168	0.566329421837997	0.212155782521114	0.593801276396949	0.814067755433968	0.705421019583033	0.797495975116101	0.683382396659904	0.6498721943524	0.754017413639314	0.851433896590525	0.381450725877534	0.885802488714879	0.830819729070059	0.673033165474112	0.683410545394592	0.712450510153056	0.742015831573718	0.320731160724529	0.140188041163826	0.679771372046339	0.671200746810499	0.365615264782447	0.508178455460134	0.700572068503526	0.647596730796339	0.679581003710925	0.760426817978711	0.637759136014301	0.656402775011186	0.83931764828883	0.663974250957926	0.637315155025286	0.5289194331725	0.844705185388072	0.713561944160949	0.338442463108601	0.849752683924107	0.770398127480542	0.925278725864149	0.215935693568723	0.779436909411909	0.515114489268551	0.808252296655396	0.562403491851653	0.643849488012038	1	0.790530080103869	0.665926921786346	0.789690233536253	0.9238360620446	0.774019721961034	0.415119003848843	0.570916085108354	0.738905004073414	0.791099685275723	0.445493436808307	0.653762116161848	0.624997582322981	0.83010611852503	0.911445580007559
CANX	0.266240079317531	0.370678115394915	0.337453129322381	0.809805979119125	0.702346224929598	0.563625991020195	0.507120562333182	0.387614056973468	0.402925390669191	0.631493041003747	0.864685407227286	0.755108262011628	0.599719768261573	0.465908652989888	0.578504042246601	0.68691488675338	0.535965533374483	0.652642726018189	0.456989853279027	0.7191239567399	0.627739717747181	0.200855210119307	0.50794191894163	0.830465516736567	0.518159023771593	0.720631944656687	0.491374954904102	0.45501171321138	0.443926613570568	0.791122941392981	0.6124892104926	0.413353701629813	0.547816060437477	0.763041353508041	0.519287793584083	0.775379579526021	0.338253012903363	0.128554665677114	0.788997825517444	0.633033494931956	0.702742627325716	0.563880730553738	0.725752493028895	0.382686196852026	0.547224857329105	0.47374140026031	0.715236607174353	0.769614014301415	0.597508157255767	0.47780410378045	0.662814148486647	0.0521596654248575	0.414442979155508	0.0351144948243297	0.566289824971903	0.190095231966242	0.536671154138739	0.524966213952801	0.353478356881164	0.727998700700638	0.469630399039104	0.445436073871217	0.692329431597223	0.604968207261824	0.345599390057974	0.195110005180239	0.504939020350352	0.608899418893813	0.710811806324037	0.058743241165956	0.642325590035961	0.423263548983976	0.49957166434274	0.556800390465932	0.383142641073721	0.255241515732608	0.31780709620284	0.505817120433739	0.503398423233304	0.323791961482032	0.807599526718266	0.35624940809682	0.707170936253085	0.0949658470854198	0.693504831393255	0.747379429924718	0.404880525991359	0.491084731438546	0.537528412224371	0.491925456158827	0.383723812860578	0.200112096159437	0.391936524314924	0.533831661917096	0.38449858651508	0.700502838350563	0.408912786400275	0.319720101214791	0.442887877920365	0.767465522773562	0.212929635909247	0.673605473641534	0.552616234554482	0.577125115237502	0.500208725033167	0.627820365105537	0.378335928432797	0.279113556175705	0.0652345486291539	0.463434078794982	0.52498905961971	0.371466203055595	0.409800509487601	0.778152258136663	0.375039737415456	0.614242775449032	0.481411840771285	0.418604967621773	0.552864071968116	0.803983518152919	0.431247450030105	0.503233841188989	0.322614926489635	0.593038004169734	0.545633372516487	0.362263383462307	0.529714113986849	0.575636126811956	0.671546164359652	0.113482058801883	0.75268275106317	0.632435575405232	0.691102169770841	0.423346174087941	0.497355655999938	0.790530080103869	1	0.518655535460536	0.701699239657263	0.657367860543175	0.582864782105809	0.110655462424025	0.516807917096196	0.477771736491007	0.694953343660241	0.545659877640156	0.512309210032544	0.548934430884389	0.60009308858846	0.638080406789594
