""	CD68	ITGB2	CD4	TLR4	CD93	TREM2	LRP1	PLXDC2	HLA.DPB1	TLR1	PTPRC	TLR6	CCR1	ITGAM	CD33	APLP2	CD44	CD74	ITGB1	C3AR1	LAIR1	PTGER4	ITGAX	CD81	SORL1	ABCA1	TNFRSF1B	HAVCR2	TLR2	NRP1	TFRC	CD163	CD46	CD47	CR1	FPR1	C1QBP	MERTK	ALOX5	ITGAV	ADORA3	SCARB1	MRC2	PLAUR	SDC2	C5AR1	TSPAN15	TMIGD3	TNFRSF1A	ITGA4	IL6R	TLR7	TNFRSF11B	AXL	STAB1	NOTCH1	SORT1	RHBDF2	NOTCH2	SIRPA	RIPK1	PECAM1	CD180	GPNMB	ENG	ADCY7	TNFRSF12A	CCR5	CD226	P2RY12	SLC1A5	UNC5B	SDC3	ADRB2	VSIR	TNFRSF14	TNFRSF21	ITGB5	LILRB1	ASGR1	NRP2	SEMA4C	PTPRJ	LILRB2	TRPM2	SCARF1	IGF2R	CD63	S1PR1	CANX	ITGA6	ITGAL	LPP	FCGR2B	LRP10	ST14	NCSTN	RXRA	TSPAN14	CD40	IL2RA	SPN	KCNQ3	ADGRE2	CD300LF	EDNRB	ITGA5	INSR	CLEC12A	FZD2	SIGIRR	SIGLEC1	CD82	TREM1	FPR3	TNFRSF10B	CD9	PLXNB2	CADM1	KCNQ1	STX4	ATP5F1B	PLXND1	PLD2	AMFR	PLD1	CD69	CD72	EPHB2	SMAP1	FZD5	GPR84	FZD1	CXCR4	THBD	RYK	JMJD6	PILRA	TRADD	STX3	RACK1	ADGRE5	MCFD2	SELL	CCRL2	SIGLEC10	SLC16A1	IL2RG	LAMP1	RPSA	ERAP1	PTPRA	PILRB	CD99L2	NCL	CLEC2D	BTN3A3	BTN3A2
TNFRSF21	0.832843107366535	0.689745120325563	0.79724583266802	0.754190689308328	0.403234592281303	0.608877381670443	0.813834120444312	0.742641677341352	0.393456633469425	0.550895795310979	0.568433253653448	0.467097990149831	0.713569446829469	0.629928930611861	0.584700142886061	0.821616688102169	0.572408825471714	0.613829826958443	0.722565118782311	0.715889223870811	0.77156810381287	0.566218860860996	0.612423859839761	0.698100761006928	0.547452648574926	0.835976177450636	0.799935947815802	0.640584066774443	0.739039340750372	0.755987663769234	0.731087790523056	0.858073989704647	0.771557944746219	0.582515887604217	0.754606874142823	0.582064761994739	0.336923963241054	0.749375565810531	0.606017471963223	0.69968853181631	0.652514073351156	0.808166484469258	0.327798483583054	0.770082499705224	0.822611028056467	0.771362736617602	0.5372596033711	0.463125940514377	0.747155011489272	0.294595966884789	0.494777906371994	0.651214391452465	0.308929457467684	0.530984582540027	0.749301965970637	0.647946528368145	0.602959675176177	0.618042918016088	0.767588034748567	0.750578388909213	0.589395074587059	0.712877944490541	0.511162364409292	0.770837274324569	0.706348092826907	0.612631524240845	0.388839484310581	0.459671365346516	0.449322478456644	0.0941045309302168	0.454391072826258	0.514256209368045	0.718759039098238	0.438373130675571	0.514685270657927	0.762477717338411	1	0.648425483614323	0.617656407026794	0.269094054115618	0.694674879184308	0.505897690615079	0.677879836802226	0.569994231311083	0.589895580263197	0.624896163199443	0.795364554156353	0.702370780510337	0.558620322267692	0.73228851189778	0.603909510791995	0.310444331123605	0.673536841056155	0.418599359850926	0.7606225766053	0.345831956289084	0.768762612192546	0.551920605357252	0.763580154857423	0.44048562009384	0.714743590998926	0.176375806825382	0.229098642509588	0.57026966524133	0.802123733800598	0.798842169234594	0.477022172192252	0.508068302474347	0.104470953346482	0.376302334605692	0.522202700443844	0.617754751469608	0.706665800546568	0.501084231843966	0.696961099849943	0.499297631809579	0.736134730619082	0.657378513152319	0.624854725412597	0.669386834789727	0.656657844329145	0.41172108779266	0.670135213184575	0.650666800843024	0.68390016229563	0.533079929310776	0.298731579077063	0.698261148465169	0.629013210346805	0.654430534742704	0.484229235420112	0.485076197697012	0.600423854142231	0.675458615458998	0.66771278585899	0.653041860342773	0.540844638101008	0.603113141000129	0.605402236010618	0.66357482062593	0.509537019389217	0.579832016434174	0.651319024273549	0.430877803191803	0.686442622703893	0.689506158328206	0.466213462148285	0.262867359473638	0.871151290411877	0.386962047208762	0.604791927457078	0.57717267169871	0.438662479304075	0.629014698723934	0.452998943344299	0.194362053050189	0.605022185930892	0.593539342199424
ITGB5	0.653283465874637	0.701274647817144	0.740132783637393	0.598934725613685	0.715584931985451	0.542893009540738	0.728673258535166	0.638286683157728	0.214763378422735	0.647952612369922	0.530641177942947	0.701645644154108	0.617895761991376	0.640407566805385	0.630436544154809	0.641398977493386	0.607652566503163	0.501085239685257	0.629978318008187	0.553116639804014	0.688204652631396	0.296649260336951	0.408383740109879	0.525477814076893	0.482574494257524	0.579200907976733	0.632239279785059	0.501555980464955	0.609683418497322	0.738887757745808	0.335610807451856	0.719408170793633	0.721341250026922	0.642835684061952	0.365650062706878	0.340334877102112	0.351509024755357	0.501423645008246	0.550381595187275	0.658835779368082	0.451035221216568	0.573967440154104	0.654200834270806	0.503213211682071	0.512305619325933	0.344261722552704	0.596049397394876	0.207461824090375	0.624421718377118	0.573712113609814	0.636847798754534	0.558596176294908	0.126877149933582	0.615009189692111	0.68707772750621	0.574738274360085	0.559176135868881	0.52869157901996	0.678215681356235	0.759514489392259	0.489280582102194	0.526089150167042	0.594078628765433	0.486066272967434	0.757306916481796	0.653009422126265	0.380539984409871	0.596753892871436	0.331116380240095	-0.0983771369978914	0.444016817201438	0.702200929874898	0.655750105864584	0.127549072169478	0.520701905449823	0.730564246393199	0.648425483614323	1	0.694200423387382	0.383533297698005	0.408204103443437	0.422461188138302	0.831746539923932	0.65590381824637	0.550411126599285	0.597281617957045	0.755558535269945	0.518958341678103	0.483314456913591	0.706721990660738	0.660732860346173	0.555740096422974	0.671647944047022	0.662823757838827	0.650395415347116	0.674464558721002	0.712911692283622	0.760238458502723	0.551125422594731	0.213236758417631	0.403195945946246	0.265168982836581	0.648158790273593	0.730447949004788	0.572930916146665	0.485190349263447	0.634944669479653	0.403582746728788	0.267789298501276	0.430422043288683	0.516552483480965	0.674030887829526	0.635802076246835	0.372145953543026	0.73445401759468	0.31026991778503	0.530267187433795	0.815392287384421	0.613793848182311	0.564552740695493	0.468645413051914	0.464925656347211	0.855832888349246	0.625879503796927	0.792780758333812	0.329511566433762	0.0511198299700377	0.489912581215234	0.813075475714843	0.509860620389402	0.655866207908482	0.205004509061464	0.568835067818837	0.244641374527709	0.368913302221299	0.525963846439897	0.343408858860252	0.330736023137885	0.50669795245783	0.573677403221576	0.428216485243375	0.520656233790016	0.576408103558646	0.219714428236109	0.302364706024997	0.473855587576488	0.505972813431491	0.339958345747609	0.699878099594133	0.427504378045735	0.773137035765861	0.558460524250189	0.517961301453506	0.643923527287072	0.430439421812242	0.34438401101012	0.579197535912613	0.539471130412056
LILRB1	0.636255109146812	0.875523598814867	0.857459613996543	0.622665517432542	0.697228577742312	0.731015764831594	0.764912385775607	0.815720449269882	0.373667893850523	0.875249736111496	0.824238001137601	0.804067563408581	0.819746372651883	0.79419047913458	0.861265263879156	0.779591286130516	0.63179785019366	0.585871916757768	0.777329112078223	0.701538479446917	0.880667831264667	0.524196110123941	0.426239568765796	0.707146727821558	0.697311569798005	0.492496973689997	0.73997127177808	0.736454230697141	0.806727196006874	0.76718962990836	0.474709557811189	0.80165962770005	0.787338773607489	0.784834839855318	0.304450447474209	0.664996927581439	0.621196022073559	0.578701055872501	0.838006033839597	0.790732889453424	0.569164794651176	0.57283214767264	0.673756513039573	0.676090060750203	0.572836116228377	0.471013897443645	0.753193156940354	0.395692517598773	0.80717723176327	0.703070032040186	0.826754748232368	0.65395669705171	0.400051334614236	0.584169892169642	0.711566016663204	0.746270437700594	0.735768528260018	0.688371040318885	0.673090168841335	0.860507907297186	0.730574448448753	0.528884253564699	0.778872109770232	0.341791758240415	0.876027638465528	0.810950954403718	0.514448462163385	0.753069767941151	0.497516161493217	0.18440544923277	0.706473874962454	0.794641327037234	0.458027757612175	0.38696882203595	0.765891176990674	0.607910976183819	0.617656407026794	0.694200423387382	1	0.579980309410015	0.504491149976817	0.629477874963628	0.872673436576677	0.728327490777985	0.781323522086525	0.651088499821612	0.67787304033649	0.678583117310947	0.724069293083225	0.83540095878045	0.739239569206529	0.739697004871576	0.717974091362558	0.582518278650775	0.77809566029424	0.719088260591031	0.821329449920961	0.781100465120622	0.660353745750841	0.319926236960699	0.30935813556645	0.484095476384303	0.520612321780414	0.850621441742732	0.665684408187983	0.574413787367748	0.672783748469661	0.49456853330385	0.480515869825529	0.58184256676213	0.751132190906958	0.445042581942434	0.659587120333773	0.557439134201388	0.685073638971347	0.59226689909873	0.450557427529802	0.80409248769591	0.548202333248591	0.744290169040974	0.66219005106434	0.685546879712899	0.689079798035632	0.76222382095175	0.71512740310235	0.460299941393371	0.341374478899849	0.446424667289903	0.799752183721751	0.773675905945468	0.653988163175347	0.537604403235769	0.686146948706467	0.313153296945496	0.581375521674653	0.689446163532235	0.689716131736827	0.457127781299567	0.744681267252147	0.656654993299269	0.72298840830523	0.688131167355081	0.764941972723095	0.472320136606697	0.52123007745428	0.796809215244473	0.660518219609845	0.386230633930998	0.683261027440355	0.682505777254948	0.860861565052417	0.778983726717039	0.5951806825287	0.756942389050417	0.69471413315952	0.332109019615942	0.638914943921953	0.771113239362603
ASGR1	0.213462127014583	0.634031528137613	0.374679601774544	0.0673605818736476	0.550600328380204	0.202209137688063	0.228291607111406	0.251822712907819	0.191857957839491	0.472605818238927	0.595840509825083	0.478539605010518	0.41234579481587	0.790223925740601	0.630008882946968	0.432706557518206	0.715242367189147	0.222844191504669	0.337509726667331	0.138583377736053	0.396477683415679	-0.0122755564541957	-0.00942092230432151	0.210042424992403	0.0270255819365087	-0.0395860248244876	0.110047714506744	0.216459981634631	0.240133203184714	0.395523170925019	-0.00115114249525891	0.306984934098162	0.37714627850263	0.706745362670034	0.0303778046193759	0.110534073807765	0.86477575496321	-0.0615024737238959	0.682129772306415	0.157761180203656	-0.101324329985805	0.178244241767955	0.498617790124827	0.189705951382761	0.15100419183285	-0.0557482416149036	0.284606969564692	-0.122976969581873	0.481351610061783	0.852723795145436	0.584557510989111	0.0900786614823553	-0.17212796637386	0.14212241548196	0.177728757477666	0.38381860770916	0.388408629226906	0.0763241029789637	0.553624666164703	0.529656969320117	0.447990335194799	0.0845269805542336	0.780986539224603	0.0779791816917533	0.507438483061461	0.355797493230218	0.420299223239677	0.700999880766908	0.388274324445916	-0.200798470338493	0.692127625515063	0.34164522299974	0.0308214186593396	-0.0883621132302068	0.385644760401509	0.327274899841759	0.269094054115618	0.383533297698005	0.579980309410015	1	-0.0292390242542096	0.23971019609779	0.430716984939743	0.558076185764541	0.297615986421423	0.321404401420639	0.220625811339799	0.336049749220818	0.269349392409142	0.650775386593435	0.186464743800214	0.570865779569953	0.353944487641887	0.633941531902652	0.368041663683477	0.774035052203177	0.536916948947926	0.697695004512731	0.095425484789914	0.00481096891903935	0.0351300388379206	0.769770908042989	0.131123276007443	0.383873605698238	0.299015353499639	0.135508044083293	0.759512243311735	0.51993875660812	0.706105804116187	0.744250438876336	0.649931008307855	0.174099525251926	0.334516237524423	0.66417119190423	0.438447049898224	0.0715091858442042	0.276300718906015	0.577402525783205	0.164699207223154	0.349462803783943	0.237519170173826	0.876077622939405	0.35271059830402	0.368252562318585	0.483492304267138	-0.117500223466076	-0.102637771679777	-0.0193324507615997	0.458923874673546	0.582435089097869	0.670552354313636	0.0379374599954335	0.274612937233691	-0.060717040232164	0.357644976923034	0.271419686647245	0.406724870614226	-0.142076457334301	0.525637812031036	0.361520002952176	0.762640018255684	0.642996816316274	0.590175988761233	0.41051022265235	0.0779094845536694	0.391789027979539	0.668582410596145	0.420622505353128	0.241976894616027	0.848178954361674	0.614773091179348	0.559323499631141	0.330119676282659	0.532892312149285	0.817777674802793	0.235207182739915	0.126133218052415	0.337027200467328
NRP2	0.745040350917772	0.525623680828088	0.702639803851417	0.730177636134664	0.0454255055549635	0.732870775685765	0.77264450072315	0.758297331755153	0.279763909246672	0.523057962655569	0.538146310479575	0.353903915007329	0.754722712588098	0.400592750878165	0.489653409568303	0.761064004181319	0.34227926271796	0.43177598198696	0.765137340963513	0.776801797253913	0.742031809777603	0.836009616523075	0.757734789864777	0.772810174131439	0.728881314551657	0.864950832224716	0.806923850529997	0.806909161775796	0.782066462591081	0.694087710171456	0.912033789995723	0.749742930052072	0.669460758813688	0.480857904657205	0.604260157534891	0.796077794360196	0.201657155254853	0.847658580272593	0.534336729826874	0.763950585220729	0.814988117565572	0.805418033959142	0.233886715950689	0.826519069056012	0.822215718033959	0.863908404915264	0.630888240837982	0.783276195756897	0.736328232933864	0.00777225924708922	0.509491487308998	0.64478480061543	0.698018444437144	0.409473829000787	0.637132782315434	0.698604996615295	0.715168458102648	0.77276850181899	0.511768518191478	0.65640664101044	0.679510851603305	0.564525147730527	0.342246546645606	0.675530748039072	0.610371221940359	0.608277022758749	0.503101296697677	0.275781086203066	0.402613863344376	0.544553373534955	0.438902760835945	0.400814644386541	0.481243272461285	0.787034645720734	0.507079438891724	0.574677428187361	0.694674879184308	0.408204103443437	0.504491149976817	-0.0292390242542096	1	0.622971752576619	0.527832031390586	0.223364707898305	0.691311394448305	0.478283892499902	0.723421751828379	0.773996637096314	0.699204957397915	0.612571991007333	0.62392084961295	0.234411760004459	0.655190194521554	-0.0521057025086988	0.708000096083202	0.114954329873322	0.612169368110626	0.361399155363647	0.869999692736057	0.595775409402885	0.467235223230233	0.0508302090564876	0.107403077433494	0.486512627096391	0.67813987022788	0.804826504242836	0.297714032692002	0.346686185258848	-0.204512435349818	0.152388997921328	0.356397726686235	0.314861043357536	0.725997491926647	0.319239653179496	0.412695980019503	0.797099568728124	0.660043947324948	0.484682044865039	0.495302070028621	0.635082799936149	0.849839523628663	0.254564502681335	0.417825197191217	0.657620278307374	0.438173609378947	0.829670865695001	0.6936962159107	0.603986394445243	0.495991467737288	0.619893458228414	0.248904421122383	0.808689920869148	0.682886025149669	0.697513808011265	0.536513328184295	0.758108148774281	0.710541969362491	0.810710015562659	0.596759258196361	0.667809373676286	0.430824976829108	0.50689422349899	0.630691238778614	0.415496423920722	0.824373758975458	0.643799710304794	0.469723299324722	0.151513714211003	0.800344113496884	0.25699547693743	0.409138932297002	0.627540691111575	0.50812774626585	0.559355271016253	0.375797820735851	0.130616543529496	0.635966281911559	0.668031346170719
SEMA4C	0.578169289093831	0.624029829970288	0.711803032212559	0.675268791582976	0.32845720648708	0.718715546524552	0.671064125485579	0.799301194028856	0.431762525993371	0.689973740021546	0.697388486279	0.532430093062689	0.723455713510834	0.524293223465586	0.662544912740411	0.59051370026029	0.335889774475844	0.595686278912575	0.664711326989346	0.734984641030407	0.723361921581371	0.682352729983622	0.459666274018943	0.72335972126192	0.74811101116295	0.512347680859282	0.624818965644416	0.739116204149528	0.766594076659371	0.544218779982578	0.597079293506595	0.654968803415468	0.681042646560994	0.59910914411741	0.316227928527701	0.695430669813825	0.404253479119287	0.634795278371388	0.658516580604076	0.745868602371849	0.694877557521652	0.628807999037163	0.542624673056076	0.549659522638488	0.513008999708096	0.491801642465949	0.610413539047825	0.545532540556509	0.742193393457221	0.366977915118873	0.678518011812449	0.699700428938536	0.595466493779905	0.606214747235751	0.603036579042604	0.68511003880935	0.724295070805792	0.771031028162047	0.528443983592494	0.70250137885793	0.710830114581557	0.544310120670612	0.53875201949619	0.33266500321311	0.596175336283383	0.71922168082214	0.365589646103839	0.427032127923943	0.438613730336929	0.478776206113117	0.563325665382385	0.611647958873392	0.395597430984594	0.599059521334879	0.680919571674711	0.446902050720257	0.505897690615079	0.422461188138302	0.629477874963628	0.23971019609779	0.622971752576619	1	0.643875191689888	0.408339045454275	0.797655107858456	0.527139135770026	0.538445329256763	0.650544107280532	0.739305906871781	0.623845625479543	0.744741529616141	0.489692783136532	0.599920266958686	0.286698771465819	0.66606308626544	0.383620967697065	0.651308337879384	0.485662815134567	0.719365443862401	0.502117037735589	0.311869713619088	0.30070390018307	0.378694498477568	0.595047903418064	0.618760005551084	0.562469272586639	0.360956634851396	0.424195774803746	0.22730866640936	0.424624306348748	0.52301262625089	0.33686357414485	0.503685797183071	0.326271395170294	0.442406007574622	0.649752162878983	0.39746659066398	0.608496279488221	0.485755472524429	0.636368401225975	0.683856652077291	0.466745578893682	0.522848630292422	0.636866044316176	0.528161333957454	0.608274203139497	0.524526930836797	0.479794759891431	0.571674849921822	0.649502408392032	0.408844137811055	0.613074306796915	0.681887551681515	0.497359487456277	0.315032512872286	0.659237643163729	0.665626245965367	0.589665355041128	0.645028433854809	0.553180944219709	0.553360369528295	0.479608833720659	0.621293321121965	0.47007332540071	0.58512822577469	0.725911140664968	0.477458042243767	0.221880410639808	0.613214714581634	0.468947072806612	0.612606225289423	0.684913551535382	0.503458959216273	0.627914581931731	0.509280313278578	0.203792868567094	0.615262868256168	0.744625368095175
PTPRJ	0.706695784050383	0.827991260563294	0.888766892840049	0.731909114648639	0.760879743434738	0.713831275513821	0.832130386276419	0.854202490527964	0.38956309480786	0.844972563177099	0.732889328582996	0.800634578756993	0.780196720809367	0.72643117887442	0.792861741708081	0.735283719310088	0.58731799649796	0.678707151495402	0.73894691317511	0.750831193512091	0.863246959919353	0.501972437452415	0.424786186007178	0.70384898691497	0.700347169015611	0.594289388596762	0.74205467409635	0.690422067226112	0.813182203873959	0.787760191891608	0.484628719720721	0.839256054988807	0.826665477280265	0.719993344617061	0.403171471340807	0.58536921799467	0.460582234902432	0.664369889803351	0.713984636066342	0.841132524191448	0.641952908435339	0.663993451288648	0.718386724783953	0.608827706299983	0.561470816791661	0.471691731650136	0.719473826147773	0.358114275623304	0.800860868621716	0.635827826656109	0.7803634810229	0.750439107651051	0.351398514616497	0.721729209511914	0.817158397871237	0.765834840180441	0.700077917551118	0.747286589099613	0.721539807832924	0.865088555528389	0.667088695514824	0.648731349047564	0.696679515865743	0.432285951492404	0.846009685978052	0.850984262268375	0.419548346528521	0.659429176723118	0.420886542033834	0.129757304907559	0.595699092263669	0.839908190030625	0.646429345482367	0.343601677496099	0.736341133758642	0.697988853221619	0.677879836802226	0.831746539923932	0.872673436576677	0.430716984939743	0.527832031390586	0.643875191689888	1	0.739709096649416	0.790481208378416	0.723681053268786	0.762380642019588	0.641904789690613	0.707391683213971	0.801970713599508	0.81794750628705	0.661690021655707	0.745537940264003	0.649027318051601	0.787730718342716	0.696650828248004	0.832282037921878	0.769642050705221	0.710911038491217	0.348718796614924	0.45636115384481	0.345311418076618	0.666930422221793	0.852611355530173	0.697898319830299	0.591877204141418	0.618581397097294	0.486507110559437	0.367734235562551	0.55163684535394	0.643086259001915	0.625621148308405	0.659713581829569	0.419141411135981	0.761046620322829	0.526206994032696	0.483085403365585	0.867095531160756	0.663362484943131	0.737062568618661	0.616901556681942	0.556229021165784	0.872590411208174	0.727588496101681	0.801164088250959	0.463403289461069	0.24164615899534	0.547148739032364	0.849364696570487	0.671593072820046	0.668892416349857	0.426609889970024	0.730391591809888	0.381523117668968	0.457557795426691	0.679676561397678	0.544767619703874	0.458089922773217	0.663014812090837	0.642385977472348	0.578599498357236	0.585802599608187	0.695695624682171	0.383051140024589	0.466446193212152	0.7373462862953	0.571224236639964	0.339592639693523	0.757394117416194	0.537880883896968	0.867497268512883	0.691447704774475	0.594802228900776	0.731782053185928	0.552784283750113	0.333958744633549	0.687880344045253	0.740502036777204
LILRB2	0.556385332182383	0.667036603828331	0.685563981922984	0.587507895617525	0.799276939074325	0.406046733670764	0.667991095435627	0.626898643135733	0.380989514362561	0.642446943981181	0.537475115212646	0.636796024951042	0.518274405376355	0.641048164689496	0.629698511882365	0.556514003804952	0.637483060718931	0.642758462289714	0.506687712260526	0.547257214249099	0.662738875776599	0.18270153273475	0.133108974643225	0.457516061474582	0.438321679557258	0.395901567949623	0.562091303016043	0.371837314149934	0.609583189077063	0.538943893355608	0.257114376356377	0.710899056782987	0.690274067985863	0.58339077773356	0.426401854380165	0.332117820740147	0.39559011188539	0.450056788342286	0.583562725562666	0.599314075569127	0.368342535757451	0.475898615664627	0.550000052582109	0.386056253634732	0.390365113324011	0.33580539258098	0.388432819244344	0.0136014501059662	0.612338934572829	0.609922249103918	0.526041619314078	0.5794629686403	0.0196500340395069	0.598127405341155	0.660216261606396	0.566222633256766	0.461655169020578	0.414235886296793	0.705255328002082	0.674326784782831	0.409884307347117	0.647808156970007	0.529305036875142	0.320503138379967	0.672586110411205	0.587084526297835	0.239775163717665	0.572081776323659	0.228620608847106	-0.21259185369338	0.426093368350299	0.637018984928837	0.625276107873902	0.0248084058814701	0.598038048660348	0.562556164675374	0.569994231311083	0.65590381824637	0.728327490777985	0.558076185764541	0.223364707898305	0.408339045454275	0.739709096649416	1	0.514697752366259	0.615198033045797	0.605643660642152	0.416396429666004	0.420901931991502	0.640509206914208	0.547453611102275	0.487943797251361	0.565507373261885	0.760287365046244	0.609789874083203	0.613557121920586	0.716542848922933	0.64094814315471	0.457921404983899	0.136785323593748	0.53825415685137	0.265710402614157	0.476130982618065	0.73733090656848	0.647906341494318	0.491010189928006	0.585394017477722	0.551777957273191	0.48049791772762	0.581055035725487	0.576405925740344	0.615801911279085	0.489508927700821	0.396339526776303	0.762961685876467	0.208849443753103	0.408704043392009	0.677684261655156	0.527401854729185	0.594821632921225	0.308474627638292	0.478044080725592	0.751889519012639	0.504506218285537	0.73599935810802	0.114588120950592	-0.0623428934373562	0.471688098730364	0.644869123952442	0.534306124066059	0.611039327217817	0.129549042202222	0.447136185252275	0.330396343141277	0.459913055983775	0.470930956554309	0.308395386869261	0.233078988675	0.468608410615447	0.478874406763456	0.470632827248948	0.468841519257082	0.508108357114374	0.388608211079092	0.286036883659352	0.661976942387769	0.417000920190102	0.286633041519174	0.577899426123646	0.451054244538341	0.750225210119944	0.478868881784685	0.372728153581409	0.550007804594735	0.424006094863873	0.271728255600593	0.497241358281792	0.484293112208369
TRPM2	0.696637176047096	0.739813786493282	0.832896126698445	0.764367782656989	0.398651995142472	0.829473253310028	0.785868653658895	0.899435423107784	0.455010543113476	0.804818615707153	0.78286622020666	0.648972464628823	0.824605663351501	0.590632044911492	0.765312203172591	0.680895717225647	0.340690355948314	0.661622515711798	0.722864985600966	0.867262543033227	0.856588647190981	0.728740003557588	0.485416014846148	0.832429498042303	0.818162682660261	0.595189163649349	0.718207349383778	0.833263565753765	0.87293892371544	0.640821492372158	0.665047496216351	0.788312271606253	0.765720694096332	0.651843117306916	0.403544510567576	0.781739945718568	0.441760009249023	0.756723828503701	0.734295111387891	0.839665862916188	0.80248199526032	0.702628245462946	0.55014824216475	0.639921801372263	0.580432714885401	0.587027668818579	0.715401900656011	0.606542849289447	0.836853694663112	0.446257402830839	0.755459420943005	0.824477018664281	0.64469879394428	0.68266674543095	0.693745076290901	0.754213742130133	0.754071889498759	0.880770487059131	0.541287963616141	0.808557128799094	0.763950477039468	0.653637843757434	0.629686159743411	0.419252388653559	0.697719964663626	0.818616909656736	0.353562282215708	0.508201684365853	0.416167157578269	0.510129411732511	0.651731930553536	0.715953499404473	0.490870287178073	0.682521885761869	0.794778485233005	0.555752930127162	0.589895580263197	0.550411126599285	0.781323522086525	0.297615986421423	0.691311394448305	0.797655107858456	0.790481208378416	0.514697752366259	1	0.638021501929771	0.610068791294233	0.728129024995092	0.858590244974848	0.686318523725492	0.815010992333307	0.53091535166324	0.610830776408822	0.368501904792065	0.775268602709167	0.47730382883172	0.783514170900583	0.525149685566035	0.818428812561562	0.476476292644909	0.383726169887708	0.286412401753855	0.447166444805693	0.703412195336938	0.723553979102318	0.660362062163646	0.379923151225925	0.415560517443509	0.258189817122035	0.47316383658733	0.601872315523231	0.442855621196595	0.567102158403766	0.302159724938664	0.574957845781224	0.715938727699646	0.425524912266552	0.673659518101828	0.506871099183475	0.756878159307637	0.727282566777961	0.504575911018228	0.637073798558449	0.730688723763712	0.603769679710718	0.688393092673029	0.536936728310012	0.579367392686259	0.665724706082969	0.713900357579615	0.438445119719927	0.671128577179009	0.739626792777772	0.539764360502618	0.350444475224402	0.741114229155785	0.687988290961871	0.664647647847581	0.733752917683576	0.582865880696779	0.606400725924745	0.507992455377021	0.670791759663493	0.484502214103005	0.658657676255957	0.815014101923972	0.492412116822575	0.248821894739127	0.706375283455459	0.511576397410971	0.693962012014863	0.717083100990727	0.493427091967424	0.639777707042254	0.561301662574989	0.224985534497657	0.705307030031136	0.810941242273063
SCARF1	0.608051806189493	0.62054894173431	0.716081827418652	0.682436534828959	0.536386105644202	0.513835425793126	0.694465245902959	0.710211122660275	0.516154924671041	0.642410305060785	0.607537025030366	0.607517931585649	0.585895889306923	0.528083635570853	0.591344696218771	0.569837636419772	0.460041289883125	0.683995699651767	0.562801713389534	0.65056980084684	0.70094068424091	0.459317185386024	0.372128297621407	0.592437642394123	0.512352035179513	0.569086601377037	0.608182151888027	0.556016346349508	0.70235585565045	0.59361776278836	0.519703751679344	0.726307354300987	0.716513109034419	0.596507059035185	0.522746111030948	0.450370684792461	0.355912641210538	0.634563488398367	0.546581360447413	0.659015898039204	0.55547966685302	0.674502367414367	0.46138200807033	0.481304286391034	0.469158197262465	0.513779526735285	0.506074607926539	0.274900197663132	0.660673067238553	0.452442590206493	0.563611990342856	0.668687701622866	0.240033408527613	0.641737410011731	0.69233418735885	0.647280085098087	0.527066856383362	0.598174360489537	0.670571643552807	0.656170547600743	0.568416422889746	0.659268638363319	0.513817399976115	0.442313623447605	0.606071966158861	0.736963870467946	0.25813805318584	0.422847113373556	0.428980153578875	0.0833845493220772	0.486690751471565	0.586947333739533	0.601772404829978	0.316410806315671	0.556233406362723	0.641319135776785	0.624896163199443	0.597281617957045	0.651088499821612	0.321404401420639	0.478283892499902	0.527139135770026	0.723681053268786	0.615198033045797	0.638021501929771	1	0.661179257387433	0.51030674006567	0.570240988856547	0.621782257097968	0.576406410758866	0.470995558679757	0.617867606475929	0.507396671385882	0.669479263156984	0.469181446754958	0.692661881694951	0.513273090323492	0.641798465686981	0.460512833505514	0.534887095094237	0.308230807863528	0.398536458856823	0.642023535051718	0.635324140783651	0.603858281482153	0.425092760488416	0.488077683139916	0.313095376058598	0.514538787603652	0.506226111901278	0.584041398025699	0.501875517995497	0.262158804369397	0.665921619843241	0.44574323226446	0.466491165753028	0.633667765359439	0.621856156475585	0.578084232747787	0.532300656022288	0.413122784344288	0.702126841045012	0.575107660010148	0.672355649165691	0.362653826911684	0.177039071803157	0.562314458267292	0.620444659111189	0.548723441269083	0.532761217173255	0.368463508874233	0.581538672766147	0.515135355052199	0.368884692942127	0.564943197339114	0.418173336605182	0.39892800751709	0.529488077342366	0.626545597991728	0.465862838965021	0.474315335086273	0.537804269643044	0.378001895915089	0.454538041125702	0.644877324998998	0.418185707174282	0.30582768321049	0.625525258259817	0.406314839579215	0.67753564970595	0.537637490402869	0.48809042796396	0.563724004409352	0.434593803806744	0.314283095870615	0.598172846704336	0.5815455664375
