""	PTPRZ1	SDC3	SDC2	NRCAM	NCL	NLGN3	LRP1	EGFR	TNFRSF21	TSPAN12	GPC1	APLP1	APLP2	LRP10	NRXN1	F3	FGFR1	PTPRA	NCSTN	CD63	LRP6	PLXNB2	AQP1	BMPR1B	ITGAV	DDR1	LIFR	NLGN1	NOTCH2	ITGA3	RAMP1	PDGFRA	LAMP1	CDH2	TNFRSF19	CD99L2	LDLR	SORT1	SDC4	SLC16A1	SLC16A7	ERBB2	BMPR2	INSR	MCFD2	PILRB	CADM1	RXRA	NRXN2	EDNRB	CAV1	ADORA1	NEO1	LRRN3	AR	NGFR	PTPRF	ITGA6	ROBO2	NLGN2	ITGA7	APP	MTTP	GPC4	RPSA	NCAM2	ROBO3	ROBO1	ADAM22	MCAM	MET	TSPAN5	DAG1	HMMR	ITGB1	NOTCH1	ITGA2	TMEM67	BCAM	CNR1	CHL1	ATP5F1B	LRP4	CD81	PDGFRB	DSCAM	SORL1	FGFRL1	EPHA4	CDH11	TYRO3	PLXNA3	TREM1	NT5E	NOTCH3	ITGA5	F2R	CHRM3	TRPM3	IL17RC	FAS	ACVR1B	EPHB2	RAMP2	ITGB8	PTK7	CANX	DCBLD2	BMPR1A	ANTXR1	IGF1R	CD46	AMFR	ABCA1	SIRPA	IGF2R	CD9	CD47	TNFRSF12A	PVR	NECTIN2	DDR2	SMAD3	DIP2A	NRP2	GPR37	GPR37L1	SCARB1	CALCRL	NRP1	CD44	ACTR2	TNFRSF1A	TSPAN17	AXL	TRADD	RACK1	PLAUR	STX4	LY96	LPP	SMAP1	JMJD6	CD82	C1QBP	TFRC	CD74	TSPAN14	GPNMB	CXCR4	CELSR2	RIPK1	HLA.DPB1	CD68
TMEM67	0.806049206405421	0.634473313977314	0.633571096048362	0.843973662712021	0.702584778205455	0.310749805381354	0.811650645026147	0.0690638094867754	0.728320596936799	0.115648094662588	0.759651327368805	0.729087805730989	0.756096900339194	0.790656528533888	0.390333477333626	0.686902734961808	0.835117739950649	0.817450819665657	0.840809616481245	0.753693388610303	0.781474308562842	0.770170633770518	0.0812583863870919	0.443940367106508	0.80456005414878	0.471094114358821	0.370543117885205	0.695958174507746	0.564269781064799	0.752622887715812	0.559727903744744	0.143862345057439	0.787731865722968	0.826902965192592	0.635830452498797	0.788502792277376	0.812874089982236	0.810609075475925	0.52162623698043	0.651290563784351	0.767923477539352	0.806720190607779	0.744550689936247	0.738446684033586	0.759590454024073	0.557011458238026	0.637647935549672	0.758222904891515	0.498021889137689	0.315867503313996	0.42812059267981	0.765844898290722	0.605048311657715	0.671067833597938	0.739292783221366	0.112412521259862	0.798693014957993	0.386660796979534	0.168967154018795	0.703330531531423	0.819398065999114	0.845708186808522	0.419026517888528	0.716194742406369	0.539905360483367	0.646864262800284	0.41687553156258	0.704360704223185	0.534483276235621	0.395938967177929	0.75885954432779	0.610174375965557	0.73313055652938	0.144151480284653	0.426902185480849	0.528539694717598	0.57361643548349	1	0.672848222010541	0.822354388885653	0.847156892840463	0.599210448961245	0.292935979270862	0.755682670437439	0.26985712872079	-0.180388093860484	0.791572269198825	0.698252590959554	0.815265560301927	0.572948240075815	0.715876617189343	0.78256778603339	0.188081960147576	0.377618219995042	0.197976140646189	0.378063688643341	0.562376017830551	0.526378066525043	0.757786920817744	0.760220004119442	0.620564928157143	0.699720363561537	0.696521537111848	0.671718214417383	0.749737661752291	0.45240175807167	0.78710303410137	0.735859581968714	0.676768132654737	0.50222622925411	0.698187711781953	0.855939382480828	0.801101537713947	0.790195170594397	0.794781250518983	0.770329145680106	0.738706990544081	0.661169330570665	0.65670512694952	0.780251465601019	0.720172859786862	0.4815105516881	0.809779457793208	0.773757930964544	0.795408950677023	0.811603889408152	0.103328803356499	0.678165293600867	0.677492412435849	0.520399405124787	0.718510320081598	0.729425503816253	0.789734735166965	0.461442344944547	0.654698839971412	0.680347559729885	0.594047624263683	0.447590265443828	0.800179829953572	0.70544197978008	0.780477973394063	0.668592865440287	0.571029400491449	0.294299073211833	0.679433207358635	0.563760688136682	0.371325398402121	0.680601165907786	0.291634264814657	0.397234303118979	0.679310420435744	0.739371383793726	0.30041304668755	0.377355856486143
BCAM	0.760370440339395	0.737208353291503	0.62634652540094	0.711922843383918	0.783162587072573	0.611592992391151	0.684229315653662	0.212657198996215	0.864156329237879	0.406085322687975	0.716636461439834	0.806818780257509	0.852384706184079	0.790375116501904	0.473727601221273	0.743530258325424	0.80684640062759	0.844112995119043	0.752990634925833	0.735217206219436	0.590995650787611	0.722145442996345	0.130657929123368	0.556956697088866	0.777926121180162	0.739949889028714	0.412525970135392	0.786050845032612	0.568455665866313	0.71228574123275	0.843981063874297	0.356978442574633	0.844414767908928	0.760302498632084	0.763847078822677	0.804283800604534	0.650750363858419	0.860015221677477	0.46386147648773	0.651713082063958	0.750640651140094	0.740409579874419	0.788528546512493	0.712439657392585	0.812477151097758	0.509975737000729	0.807908036427691	0.68639183969258	0.608386642318529	0.66809105031566	0.417612452823549	0.822774763913496	0.694005844359511	0.856804691620583	0.757262276979921	0.261434825429157	0.74046905807743	0.614455587082626	0.351566133367307	0.639461508371581	0.780370605971441	0.791966399066754	0.705960708061356	0.799827209123817	0.682187949926922	0.759874257747116	0.501445550335146	0.644965870457092	0.574113666635497	0.60900987306589	0.489830130690946	0.828983360164692	0.853643847278337	0.301288503124153	0.434740196967533	0.719655014204716	0.585609090593551	0.672848222010541	1	0.637128437949608	0.715245554246507	0.751331322044533	0.534613326747994	0.705815424574786	0.269733696903183	-0.0945003934321866	0.655640646725565	0.822045312446162	0.610574717536014	0.504031054342708	0.743918313279871	0.626911917014593	0.136774673481287	0.477941128167539	0.367601174659288	0.323873810696166	0.512899134386979	0.659923368435819	0.783732133763107	0.852185316559535	0.574584151698294	0.624010950556154	0.724464663651511	0.826285036481263	0.821691884623468	0.514396774574651	0.832778606583963	0.674937416129763	0.735691048621531	0.624445559620015	0.671951047484829	0.742337623100686	0.810707211684984	0.641261998475834	0.714879734559753	0.589158751932982	0.839097013548001	0.765976761991117	0.692498598067259	0.679500548708809	0.771256616569664	0.37140843224393	0.656612592075684	0.751530949241197	0.71650396253215	0.585022586026325	0.36294060850049	0.630770799780596	0.634191736464666	0.446883251205424	0.699416041830303	0.754992505080572	0.805488293005365	0.626553669380921	0.729291090131635	0.761243003966377	0.692720211737589	0.404108998653588	0.689636532918741	0.616726115627125	0.721014677573627	0.863247359710509	0.480367280573427	0.263504174202745	0.760920734141653	0.673584309077259	0.383954083115735	0.727890225746936	0.375577795111346	0.391556721992491	0.723867425619273	0.752011406434264	0.330443414130146	0.305370364678095
CNR1	0.896091974536176	0.509559621139525	0.654404411909879	0.940202131890335	0.683892618711289	0.230354410697046	0.838780614607269	0.0187048122064751	0.724964424787597	-0.0521384263313284	0.844444015591354	0.787391705717003	0.750597418523485	0.870072722095059	0.38448022038368	0.700671192292779	0.840363399657087	0.877056167057054	0.904524678553187	0.879747181028167	0.739283865600418	0.817766331900314	0.050558370975016	0.454553159070971	0.883609865251989	0.39032006643319	0.356360392792099	0.683900165116977	0.525760278781263	0.810409019778134	0.54033433131693	-0.0826163490814815	0.831894898832066	0.944749753495993	0.555956444170008	0.849033962851839	0.955894176851637	0.855665959916484	0.487863365621409	0.613369964786816	0.876825900394118	0.874079323020283	0.670510469639059	0.766658336497429	0.770232708528203	0.569987988412423	0.607333381724183	0.775285110640669	0.436067164013618	0.227225514553252	0.457538247734728	0.839418038147878	0.594378647275629	0.713271624662942	0.696382201578486	-0.0531086503218278	0.845078477089399	0.336273885915261	0.141149119450484	0.70620010130065	0.859202993879653	0.925652035377469	0.376562829890111	0.75217598269244	0.543701291038296	0.697046762343962	0.379498518344281	0.678746829742243	0.506335860432963	0.349877186774485	0.898990859719088	0.568963707505709	0.727213138544752	0.0125671275690611	0.414468271075782	0.460320340641349	0.609465755191369	0.822354388885653	0.637128437949608	1	0.956972978171355	0.539327658565103	0.201689749734884	0.847502222813752	0.215100679819018	-0.196842326069173	0.871983183122164	0.657758986780707	0.938315136561282	0.616786342297387	0.708679780063512	0.862919725918878	0.154214059523002	0.33927485234243	0.139042817390034	0.342668509174458	0.561927569684813	0.459561500242167	0.663790636199919	0.824385084962666	0.641625526435183	0.825088113868855	0.753192074399112	0.763622798974842	0.735702828800406	0.394911063583495	0.832468280164679	0.873255479779129	0.62301419113657	0.438000412661027	0.709705247516541	0.851658074184647	0.855425001414647	0.896192812333694	0.855910310255123	0.844631119277407	0.771496571320892	0.681824322692596	0.743205734810718	0.902392963455194	0.752849741594104	0.428076676194117	0.893976198553835	0.799482526541192	0.822034055592219	0.967853652285751	-0.00186809580801439	0.655849179686892	0.815085984204128	0.533231988343311	0.817594790635057	0.712454169676303	0.879580289119211	0.370324727803763	0.755549316322509	0.724698101861557	0.614285594128539	0.422073213945057	0.876417669646137	0.841948906992494	0.871811180424891	0.707077523691669	0.521356813443591	0.196052837876526	0.719986244534268	0.566497505771963	0.378786035865574	0.710539096269637	0.289236515025885	0.406581201925382	0.637882307029783	0.754897717539478	0.27606776502641	0.410914754513994
CHL1	0.955097921832393	0.621208616406057	0.668031203822472	0.919113473688567	0.692211941314432	0.382160238403358	0.904786212181293	0.0813406960084702	0.779588839837819	0.0532839722138151	0.799918449146101	0.795761611827773	0.776123131801661	0.868199117200003	0.546888102853853	0.739423656423426	0.865047219092272	0.906942160074246	0.905846485405428	0.841826038488807	0.766020896078104	0.804643726568169	0.22084122004753	0.603905889192881	0.894230787530971	0.523884460928304	0.524418697534495	0.75494926084383	0.550724965133788	0.764662144247388	0.642728695244217	-0.0177707337071328	0.859128477156271	0.94352999462671	0.619409508869251	0.877166600281982	0.902330067405219	0.885592162389626	0.469574976786739	0.604869884420198	0.86390869570716	0.902153632184492	0.714813375091767	0.772794593400042	0.779836215120281	0.611110814225245	0.681365910514105	0.8196885737601	0.584411961556848	0.407821327663563	0.404951166566718	0.864676415761345	0.706208294015812	0.772639850548359	0.778446133274018	0.0527891524471693	0.873196030843931	0.510023271465964	0.211004191151235	0.710349277001545	0.852197834445851	0.920502700559192	0.480711899805755	0.774365593913404	0.526977094226162	0.776272755730003	0.46948024317878	0.69468299223553	0.573193767024705	0.339175609598296	0.838513947147625	0.656061727196322	0.800604456055288	0.0630788927055839	0.372648745930479	0.535502354683813	0.590900642099331	0.847156892840463	0.715245554246507	0.956972978171355	1	0.555517592022753	0.386709176306266	0.887158070910938	0.207596027009825	-0.216752085154082	0.904857068004454	0.735402579725058	0.899032838996406	0.583473161284073	0.749120680601489	0.835042754255528	0.128474684375248	0.320940298821177	0.134257375764038	0.303571754381581	0.535462040296379	0.475877037399945	0.719816690088662	0.845927625801254	0.607717249176238	0.787371157940614	0.75859665862519	0.751829037066591	0.820115197718718	0.397433667010067	0.832998465431038	0.815195144644103	0.682225695901153	0.467071168311068	0.717761041348781	0.84991086766502	0.880471434199099	0.870099983000334	0.907845719500102	0.811374351724265	0.813710579204014	0.677965764471547	0.688178361961203	0.856557443421606	0.731920332423953	0.408410649915195	0.865864237455423	0.81186722717164	0.787267001911405	0.944609952708759	0.193352991666798	0.635171869512382	0.858530846755963	0.475342559085064	0.765212086228571	0.705291624216238	0.868722850599184	0.375338765769677	0.760077179214899	0.725112382805014	0.579368557098108	0.384363121718624	0.839897532851474	0.774614095539733	0.842536876801076	0.753321094961522	0.488964428789205	0.189869621162058	0.701610470654432	0.557190985469525	0.356512562085096	0.687243456135716	0.295296102259501	0.356504718429386	0.728705811125649	0.748612828643281	0.244496360166061	0.369660487921426
ATP5F1B	0.607359334423237	0.743198712406882	0.659769486423052	0.617096009676247	0.940676516340059	0.5866206931613	0.509293440232668	0.314584236138447	0.765986828705495	0.596037482678816	0.753399795006711	0.862384380005453	0.921063334513287	0.768277166287919	0.271151891998105	0.730909869805059	0.790397763564147	0.803772020727972	0.754245868152191	0.796175880490395	0.522544281535859	0.672689105596176	-0.154133289926541	0.341949503411879	0.726751785802485	0.72123259442503	0.0625371139830545	0.78651722392924	0.658856968110267	0.717002549040129	0.806650754496364	0.713883764905546	0.848513943516999	0.728970242314481	0.817497817414839	0.781114902196414	0.5906449561418	0.754072339959289	0.479973870067195	0.683038259690051	0.697007834347337	0.673528408397942	0.715919385084309	0.524992408672853	0.823334282286211	0.567229705298852	0.854263938351534	0.562110893400953	0.457178928034747	0.564062659794924	0.426778763594086	0.718500210309627	0.57977753762895	0.806794940348291	0.654431167981461	0.480880248947714	0.55136402863766	0.248750002597966	0.291015554993338	0.622209125699258	0.671822759983326	0.733101377861991	0.694005539267477	0.802631872939852	0.872834843145003	0.677418115260825	0.344187004952461	0.717532109051671	0.675758442281416	0.503782221493127	0.40497366766791	0.852609240068564	0.833871958449563	0.578743006330003	0.5519030303371	0.762506187709223	0.583215905826177	0.599210448961245	0.751331322044533	0.539327658565103	0.555517592022753	1	0.312137772595627	0.547753802268669	0.264374015400416	0.122627046611241	0.440707958274389	0.614104459129141	0.539272883123845	0.578232442579663	0.664004568699395	0.584564234552392	0.202393115465301	0.54082481438878	0.406830815510751	0.447450938534917	0.648406417124682	0.683256805989988	0.70925980578658	0.762200644194761	0.659577442410839	0.617037830553516	0.710830512251456	0.835556118639671	0.752352347635876	0.632551879698196	0.859461458899744	0.672046725609156	0.829113056829206	0.610535372200183	0.586825533707653	0.631824274905766	0.766064721036896	0.58850580271991	0.552588311276542	0.512715597867642	0.866169267039633	0.876303585216223	0.788042959444542	0.624359218263075	0.819860021121868	0.410428609716144	0.601932957450179	0.600880445867417	0.637854975363494	0.471533057168376	0.277042401792773	0.608453315037163	0.469411965152233	0.47132246667488	0.676059420416053	0.819588030423468	0.748196068407391	0.77296560433877	0.652147644027064	0.671743907720972	0.825374232002965	0.434324671090791	0.66240846194569	0.586658989749212	0.644194278710372	0.860213037760124	0.565941192762289	0.477041902179836	0.898981710041178	0.52270291879714	0.283731861400672	0.649512159905325	0.333947101263836	0.471639524091178	0.53251097883802	0.841894593552836	0.287014656926977	0.299230452530275
LRP4	0.540971352327285	0.581021141058345	0.239722457246822	0.16223163951375	0.316672080643854	0.672623233042903	0.398469998125277	0.488119143994776	0.474310070610025	0.582390314987	0.106606278497585	0.362137648907795	0.399882169738395	0.274563990440088	0.785925151724518	0.400092678113373	0.387243382407317	0.453713695635053	0.321671352429949	0.17541001185635	0.3778553140842	0.213427509577713	0.492488178899271	0.594005770851668	0.327142383599343	0.719123411491463	0.588135947266084	0.580273463398401	0.2678148115231	0.0946454357600084	0.595940647221029	0.326004512566489	0.420097811605127	0.33649319189339	0.507564675291617	0.42747071572123	0.133775853056219	0.414526969232611	-0.0648718817207748	0.14259643391972	0.273870069898266	0.345363050616339	0.327692319714525	0.217807420347593	0.277681427860674	0.449718588635251	0.581841972351868	0.382183701651481	0.73027861058196	0.782618580483463	-0.170774463482099	0.384178986260147	0.552622534598575	0.524760712715962	0.486202536840088	0.467669157449366	0.338192706571993	0.722930213045879	0.504741793671876	0.206648580100938	0.261622765172954	0.287671833559508	0.545600996170046	0.416599513858589	0.156610247164227	0.547272604020345	0.386040973235392	0.288543993378547	0.531549673297486	0.226882040508586	-0.0382925530978518	0.543238427987976	0.570532743146646	0.281562514788392	-0.0313403932829991	0.581200019181449	0.0315082265879108	0.292935979270862	0.534613326747994	0.201689749734884	0.386709176306266	0.312137772595627	1	0.356577237332253	0.00641541236738078	0.0816692126290848	0.375485502756311	0.529439226229932	0.114290178862733	0.0793661904238108	0.504120437468106	0.139554847836538	-0.24479807979336	-0.0497469981934337	0.0468483089302427	-0.0639501703993522	0.139810991878678	0.319213767197382	0.473875023643301	0.37061014166497	0.0384011838851039	0.125530694401212	0.414802451833874	0.346650617353119	0.597217552739284	0.182364178712097	0.318303677154632	0.101247813476215	0.472751904345797	0.18853881239018	0.234704087257863	0.232069977357501	0.336957258815176	0.148968169817489	0.392126153859929	0.110030170803712	0.459429344295749	0.249214427318189	0.0817765125751849	0.15891802909267	0.182001841235375	-0.0161359166003044	0.205513071499689	0.290867986493151	0.122836286049756	0.164938648703004	0.771077515971663	0.0794146920419027	0.371843536828721	-0.103923974929779	0.0822958907966671	0.233579955856407	0.270254395643459	0.251667517169657	0.254076185825885	0.209786927660311	0.0936638379640817	-0.0315711851375429	0.167108659077596	-0.00208523388538818	0.164231779782976	0.49035829531267	0.0228682676689167	-0.02640612653371	0.232401131481358	0.175865624655648	0.0644574286850408	0.217663557062237	0.107840203166489	-0.0560943416291593	0.534699443157625	0.270162940723428	-0.0056045591953717	-0.0831177414351887
CD81	0.817978088181201	0.527579953863688	0.829516186782459	0.87583749707898	0.706873119630807	0.275545114601449	0.950668157277888	-0.0467520308844252	0.825522955842879	-0.0304730166134625	0.839574810642454	0.75536499881626	0.756366475300431	0.899757247754994	0.474317224497233	0.870505032140699	0.836715000848152	0.835382789176155	0.845479798716995	0.831410459553326	0.646444723408608	0.868499290397278	0.352624541650983	0.645101660023445	0.932726639576459	0.429159973095579	0.616138793249506	0.619518365855089	0.711191144687116	0.785368957839751	0.598764740756018	0.0241287439534731	0.862224639636865	0.819599028753841	0.574764340900307	0.833097102068608	0.842591807603904	0.872348507365063	0.612363920988077	0.615350198619716	0.865794344428949	0.888960940519629	0.821235223445242	0.759248863580671	0.854489146575471	0.515773302086769	0.586654389891636	0.853760189989396	0.562196435782061	0.380372332940947	0.595688152782589	0.853839310323575	0.814287685016512	0.702086434938975	0.702411929236189	-0.000251629620289824	0.878105216018589	0.550821216583811	0.0467371202085966	0.822019217653637	0.782698369325504	0.902984748341583	0.501782328981862	0.751222280503241	0.671143351506776	0.645813486900878	0.4543730688621	0.830786771877949	0.605052541040639	0.38688449633637	0.769424226844979	0.707851818917339	0.769708733983148	0.0650444602735853	0.621098753711643	0.55061717461796	0.746389517262258	0.755682670437439	0.705815424574786	0.847502222813752	0.887158070910938	0.547753802268669	0.356577237332253	1	0.497678450809036	-0.358463789899273	0.879880909579314	0.771001157004051	0.805070323109798	0.775306868035205	0.688996634585817	0.809555637981212	0.338302673537029	0.540186733187673	0.411968609308784	0.574824725553585	0.690073721776111	0.394181469154459	0.575987707009431	0.839008872722208	0.763950878748741	0.803322347530856	0.653569732458249	0.721729555794709	0.718030178385338	0.615175933928748	0.827688703807068	0.831710213241764	0.660537634853609	0.645881796205609	0.792276633972001	0.879654330923641	0.879212455517323	0.890908101372902	0.932545608145181	0.871862994487649	0.708689799129614	0.768633424511111	0.737256121759359	0.799708400443672	0.820744807981952	0.64438248802615	0.883792732425336	0.728345782912085	0.791211055126328	0.839167910276853	0.154205284866938	0.782481319926789	0.84076921867035	0.677353516528441	0.834005564435534	0.810272625110404	0.880286069803405	0.480184513735257	0.87818068971659	0.826311100576563	0.72175868589178	0.632228053047549	0.858032244255395	0.824526583405623	0.898176484244129	0.768126437740794	0.591117195249249	0.420346211500739	0.761593645280428	0.674325959905352	0.509301159823436	0.708999776628597	0.447263180018441	0.463389123718131	0.739453115877432	0.771452945852571	0.438983220848136	0.543153245436422
PDGFRB	0.120224077781065	0.00912968437056613	0.767026393649055	0.27793646288007	0.395422434544709	-0.100222688207273	0.42675200501266	-0.0716837072079982	0.406102584200341	-0.183423598110494	0.440035289851768	0.180460965848167	0.24821279141273	0.437850775637422	-0.0127970889374787	0.608264502454584	0.349707692971567	0.244344461699278	0.299111451394749	0.338212183537073	0.203424252439824	0.47035696225354	0.0858824222754939	0.124931842108152	0.413860186352056	-0.0608254983183236	0.177160655469882	0.0365501738658269	0.684349466008501	0.274283259755814	0.0756986320219642	0.174103690963298	0.34084322866764	0.179337271306582	0.194439163430354	0.328557666588273	0.306420034742471	0.339270411997173	0.390444859996501	0.307611811422791	0.351046889441923	0.350721404398091	0.588833813464326	0.406008264839115	0.508922540252574	0.105282862748012	0.0250009242365958	0.367981850680064	0.0598950464021339	-0.0262100167646959	0.577787143153175	0.224420313709997	0.412499703426014	0.0915749404309678	0.177303248059867	-0.168104095067198	0.315907306034031	0.111667017993915	-0.153672173745271	0.450328468710321	0.247488485904452	0.397929762491972	0.0459404622821985	0.229066343488231	0.534668143121298	0.0692268367296132	0.131735799385594	0.602388428185494	0.370262843226928	0.450765314076215	0.274174747215385	0.39681217660956	0.186536813813355	0.0846444026637873	0.877613718918368	0.240391258347543	0.520535198069017	0.26985712872079	0.269733696903183	0.215100679819018	0.207596027009825	0.264374015400416	0.00641541236738078	0.497678450809036	1	-0.230236293663159	0.253993343111408	0.223002717356536	0.274554536434932	0.819865645796136	0.141486868475332	0.42173210372715	0.319475822562719	0.464438678687601	0.906069206299791	0.848108759894798	0.79535735319331	0.0560983634669439	0.0885657291869503	0.300174423942904	0.593122002808679	0.330084256357675	0.105206377837053	0.277009815952279	0.0822355867947105	0.787698127541501	0.317843144101986	0.430350289173622	0.208850306255683	0.694165772190488	0.460913062896171	0.449776100759555	0.321937023491605	0.367803046360385	0.343537289299372	0.506977340749194	0.110435344198554	0.449781351298815	0.313739971471608	0.301799753677387	0.559084348798799	0.849914772838979	0.45029624519562	0.249379620247338	0.315463294349836	0.236834130818837	-0.144730286747293	0.685170440688667	0.307527063160937	0.793594741756851	0.370362821826349	0.601002905746985	0.322750672792638	0.317787960454561	0.562727914516263	0.519412395712281	0.536127193929857	0.600385376657404	0.418714757932677	0.399043389294194	0.50166941771193	0.338895004829453	0.58270004065416	0.601697735706557	0.424399415657237	0.369770775650331	0.276746153417641	0.381099976684234	0.246553233426612	0.332685363697186	0.206551119179149	0.423960828718832	0.399732943502989	0.353754351794351
DSCAM	-0.0687515078215013	-0.000276779563997953	-0.251871298853325	-0.256688140167558	0.0548347271923734	0.211480607157482	-0.30216376551398	0.738996617123702	-0.231793009250583	0.473098698376348	-0.226544504375039	-0.00222105621877389	-0.0163764204419731	-0.206710774008431	0.114687312716964	-0.25270891467512	-0.0392787785974542	-0.0571405128826273	-0.0660963314969071	-0.196759459306977	0.00555493170246265	-0.267942536136071	-0.353209766766379	-0.193227050817663	-0.195804511365048	0.202011349451537	-0.420443884668125	0.19912807515929	0.0198304694570198	-0.224523163066187	-0.0933379028140899	0.454466484459459	-0.107088267977512	-0.0643457212950818	0.0777490895906654	-0.0603500919077325	-0.168419614424198	-0.181379943819972	-0.188756226518205	0.105298555868652	-0.1234461948939	-0.164566211923636	-0.0764012268588784	0.00623887329846957	-0.186256743017652	0.318734329214021	0.148730323156368	-0.164655191285133	0.015594809073225	0.0288620472879522	-0.175291977975141	-0.251143849218457	-0.174392102622843	-0.0613491627376217	-0.00803809219539415	0.304222940387275	-0.243141239042415	-0.3171776928238	0.469485895706362	-0.235591076282477	-0.249155212665956	-0.187695691005548	0.00378630117369451	-0.057287721783157	-0.0953962809891284	0.0883966403509478	0.00624444661855122	-0.0638411350843153	0.244157306672299	0.0521940958525351	-0.22007571083331	0.0141477473193807	-0.0444430034297472	0.433758865841699	-0.143448621508003	0.241399866509155	-0.268954871118364	-0.180388093860484	-0.0945003934321866	-0.196842326069173	-0.216752085154082	0.122627046611241	0.0816692126290848	-0.358463789899273	-0.230236293663159	1	-0.260881145614202	-0.324546432529945	-0.14938789180741	-0.176910245369912	-0.0796794960024558	-0.123411404049056	-0.127162266825022	-0.175194689999009	-0.0639789407446375	-0.154041213292474	-0.104462813192379	0.233031850712126	-0.03911247032861	-0.184190732351152	-0.195226096994149	-0.0995254962256208	0.0894180914724948	-0.0640211220994025	-0.0124797395086224	-0.111371687701723	-0.101585964344905	-0.159637051335573	-0.0317175724535939	-0.0800449789981293	-0.0443596815054192	-0.243445841009909	-0.151621327230211	-0.210675617172833	-0.33247246888551	-0.238324465950348	0.060167939421619	-0.101603880390572	-0.211742123502785	-0.0901756306629364	-0.131154667990382	-0.18018149939358	-0.247576350596419	-0.0149814559595699	-0.251710129821306	-0.188037879871041	0.21236634669789	-0.239552279596247	-0.233647325778006	-0.199728705424266	-0.276960825718186	-0.133909223235155	-0.244018961411181	-0.0763778161669498	-0.226219121721771	-0.209700511413492	-0.145106679789644	-0.237043764847358	-0.12679468814056	-0.281066481187412	-0.186295098742192	0.0145656471198562	0.00803991974722737	0.0917233618237896	-0.133460310847134	-0.108871853489396	-0.231691189977741	-0.0947921104733711	-0.25182723539539	-0.0931096788440909	-0.177662065787038	-0.0617557685962277	-0.182048969665997	-0.203812602210236
SORL1	0.865119098979585	0.49749033856968	0.616478116156818	0.852623429408275	0.588675144822621	0.266870558186887	0.903643017595183	0.0212668914214166	0.727292070176741	-0.0116436303602507	0.725556860439074	0.714121551761971	0.680894964986313	0.799870659691679	0.523413807469862	0.706580264144343	0.796516962818208	0.824643151673645	0.819669237488285	0.730033748482022	0.732667522545393	0.780306542032822	0.345548738024806	0.561775922717114	0.854118907792607	0.388826952728254	0.603221798326631	0.674505839435869	0.523649569164718	0.709782391649249	0.515986337292227	-0.0894691082576247	0.795065704154808	0.831194957850806	0.52007331719147	0.795302867778316	0.82947550818622	0.84111590076375	0.461404398393961	0.558696678114639	0.808669900395979	0.844724455613113	0.71497047452356	0.752839054446189	0.710778303402806	0.611756664112673	0.581676298063572	0.864357020006587	0.59390630153085	0.322843187546904	0.399974917369722	0.813687598608606	0.716611808801413	0.661430990284255	0.715381863275826	-0.020638462626166	0.863467603274363	0.548847691772649	0.155694714632177	0.684584868682978	0.790988139618311	0.849215804464799	0.452036621599639	0.678713072254749	0.454614276773431	0.704496729432254	0.550629202344823	0.669396607608174	0.512347415699706	0.37452172658734	0.78341652866029	0.577658972726152	0.711970613024972	0.054457403961325	0.369683285223884	0.510711901440281	0.554926202285387	0.791572269198825	0.655640646725565	0.871983183122164	0.904857068004454	0.440707958274389	0.375485502756311	0.879880909579314	0.253993343111408	-0.260881145614202	1	0.706217505733694	0.798207918910247	0.557267445290044	0.702708255902421	0.786687662288918	0.14106835003838	0.310626684860298	0.174566897957384	0.317872141639147	0.494790029426038	0.408002366695285	0.654731261534325	0.777728367035086	0.577781657614137	0.711734326239451	0.685149995751408	0.65639688020703	0.7312233971997	0.390787565598319	0.765157376000934	0.751363012184406	0.584692445620562	0.425160812698309	0.679388595546183	0.845891821653356	0.821380245474289	0.836716275332916	0.900458039266835	0.801313485825724	0.687595137120155	0.612359981054691	0.608102870387433	0.787024866485131	0.669906035099412	0.414202430782844	0.850829626857258	0.800178189155234	0.768953747857101	0.863471122249299	0.158368778969959	0.623681905417295	0.823352794684984	0.494334376575216	0.754483598229803	0.698017136244718	0.813735645476215	0.351319814442647	0.768141592094714	0.692484283894725	0.527520003321757	0.532459484680999	0.826222076992932	0.778672891042911	0.80546222512942	0.657631628282791	0.553365876856589	0.156449317394045	0.603325256162207	0.669716595233009	0.570084463649201	0.731815835081854	0.435995320962902	0.442826050543482	0.757790707806866	0.658707950573088	0.447442504106863	0.520816257819897
