""	PTPRZ1	NRCAM	APLP2	TSPAN12	SDC3	NOTCH1	NCL	RPSA	PDGFRA	ACKR3	CDH2	NLGN3	NCAM2	NRXN1	ROBO1	SLC16A1	PTPRA	FGFR1	ITGB1	CD63	NLGN1	GPC1	NRXN2	LRP6	GPC2	CAV1	LINGO1	TNFRSF21	TNFRSF12A	APLP1	ITGA3	CNTN1	LRP1	EPHB1	PLXNA3	AR	INSR	NLGN2	NOTCH2	CHL1	LAMP1	CD47	LIFR	MCFD2	THY1	DAG1	CD99L2	NCSTN	BMPR2	RXRA	CADM1	SORT1	EPHB3	EPHB2	FLRT3	ITGAV	TYRO3	MCAM	LRP8	DDR1	PTPRF	ANTXR1	TMEM67	ITGA7	GRIN2B	TSPAN5	CD46	KLRC2	AMFR	TSPAN17	ACTR2	JMJD6	CANX	STX4	SMAP1	RACK1	CD81	ABCA1	TFRC	TSPAN14	TNFRSF1A	CD74	C1QBP
CADM1	0.903882354529468	0.877300418496063	0.884038751624015	0.905974243701809	0.889639240086913	0.94211408897841	0.921830625668134	0.934441962103188	0.940719251905254	0.854126114382954	0.890380048169169	0.923043580295232	0.904292481403362	0.916547639060906	0.854085181470732	0.901041344001135	0.863541720532865	0.924917521981722	0.894459463808554	0.880745797696716	0.900288588751591	0.829447418659777	0.884185353325929	0.939052608889217	0.891618594258318	0.838380109669146	0.910402153688263	0.881913601353596	0.688787691292203	0.91340431504922	0.761011033520653	0.946680060822953	0.907241065787619	0.923975284618809	0.859367633037718	0.903213939410441	0.774443547027717	0.903519351606034	0.898625989206991	0.791474322613806	0.915583545994496	0.903312933060086	0.863880291932657	0.896305464749049	0.932084037168476	0.915544437971761	0.882478841313064	0.822754730823545	0.921607689159446	0.872501827915878	1	0.886597708514248	0.916371550323957	0.934405225775087	0.797726873320495	0.866443655812548	0.872954113810649	0.893554388569823	0.909429839913454	0.874894102488761	0.877630146109325	0.903329133643049	0.794928328140333	0.806226507241848	0.796948680249118	0.861218036435527	0.851870616903062	0.891588555951014	0.890837422006469	0.832338702976035	0.927066145218953	0.845905617479049	0.930760770429755	0.855213785275203	0.930945169752412	0.928681407206987	0.915720455887602	0.676240539017591	0.837458347923379	0.789401086942118	0.824688156533975	0.1558599239939	0.931724763486848
SORT1	0.956207545191451	0.92616906363924	0.944257124260595	0.899129886202055	0.946932810501949	0.935794054927852	0.878313575042956	0.870740008809594	0.918924135579121	0.848734430383694	0.951311054772564	0.934626598795127	0.914034235858462	0.925882218256452	0.93004438587279	0.881152379896368	0.926337836585442	0.90101697881888	0.9476633775051	0.934356667514265	0.951003124632285	0.927955774135766	0.927542441329193	0.92516697996161	0.829871188224464	0.890577131468748	0.907002190277938	0.886753492770869	0.821505441671949	0.918322022320587	0.870125857477097	0.899013283774627	0.950704266020518	0.892074916140544	0.916297123101987	0.896003082977714	0.848276119006204	0.91434137368682	0.891385086619294	0.896147896545723	0.9369692078478	0.926822565197361	0.855928327749281	0.913940569839959	0.891800122583604	0.926804877132739	0.895058136095656	0.881827988659725	0.953727587082789	0.875765674420972	0.886597708514248	1	0.895657465534457	0.905714296095705	0.852460651798431	0.936591012507589	0.93375094054024	0.83908823477214	0.873986287721419	0.93051088776735	0.899508522861468	0.924206003298642	0.860606638630023	0.913424057212363	0.877616222433279	0.903229785210603	0.867385555812094	0.868007987984118	0.898543859253896	0.841170032009148	0.942647887058772	0.813807181149208	0.950915113467128	0.909392046307547	0.870063377766845	0.910110177922622	0.944972324032218	0.785875578398598	0.863815495999527	0.86162093724227	0.892506169232534	0.23818819270236	0.886185050388356
EPHB3	0.905311888356096	0.875812779548966	0.882316159081301	0.891463830422466	0.892285284222364	0.926909686970941	0.895818620536532	0.909861351998369	0.932526041026286	0.844782424951389	0.896808458290091	0.91149276626891	0.899274088049743	0.908827223894109	0.857512893572271	0.884456471522709	0.862783003994885	0.910943019120991	0.889954832834463	0.877093034555431	0.905880798370426	0.837911665123932	0.881394089817707	0.9113777847521	0.860134852568751	0.851895888600719	0.898440201199701	0.842660122209608	0.709084837276413	0.886083560687841	0.777126612367751	0.918062228504959	0.904416292633552	0.886021875051616	0.862667583325666	0.887293773826612	0.781309346870604	0.895758419779837	0.88623573954924	0.819482826539595	0.899151155049335	0.888134138887509	0.829594657128233	0.893577928102349	0.916875523989049	0.902755454683588	0.8803025190351	0.81224748630472	0.912132601549935	0.868568586759679	0.916371550323957	0.895657465534457	1	0.919173323752308	0.79310975352679	0.866548737402555	0.893873300461071	0.871144942350027	0.895265624575873	0.866944937665403	0.863173538025947	0.898292823972545	0.799925183545526	0.825419592713785	0.779842974123404	0.857594415246411	0.831108638305005	0.881846950898964	0.8849364620919	0.836950218482891	0.907211904331197	0.822803765818356	0.920557624496748	0.837322113149313	0.909103993090536	0.920277693748071	0.906589191391763	0.680003484858792	0.817785448994753	0.779988317000097	0.83032267612058	0.157215949064402	0.915811102319321
EPHB2	0.924530962812384	0.894144322680016	0.906070112196882	0.901692774971366	0.901556467552482	0.940542122590944	0.92438935892954	0.916836276466646	0.919828000182514	0.856741318445907	0.923492372096646	0.92082471950869	0.89483760163261	0.933871051722407	0.880622377449373	0.903745904881292	0.874771083945428	0.907179989900474	0.921314180828763	0.892392118025311	0.925538088580516	0.863038880023306	0.89248927290791	0.935923304925011	0.897721797152024	0.857701756749028	0.9221554302373	0.864833565758597	0.744098150882797	0.913691330810175	0.798654223638556	0.926818466177998	0.910000081448499	0.914220560613215	0.88920576091439	0.913067341497356	0.804236653006574	0.899015333079	0.903832432320326	0.816691796473266	0.91941285543949	0.898661166031141	0.835416919059244	0.903492078638394	0.910614717607249	0.92463843793198	0.889770098616609	0.839048172043095	0.925505682183486	0.877380642564427	0.934405225775087	0.905714296095705	0.919173323752308	1	0.82194788981997	0.890496674707758	0.90324239230943	0.888404476460513	0.901449448073457	0.889695977555274	0.877700467337365	0.909836258259251	0.827793483492051	0.839579804860571	0.827979848130556	0.876944995997189	0.864633488679308	0.869746330717	0.902070198206955	0.821478481763993	0.923709064112154	0.812780528296028	0.93864357125776	0.863714169587141	0.919094410320144	0.927543565939678	0.920745637047177	0.713317183157792	0.845702031221134	0.81794648213173	0.83410614008015	0.181538422054581	0.925141668037552
FLRT3	0.868726435307379	0.871582358510968	0.86346370460538	0.826468937835969	0.870856746071136	0.831216007516269	0.795048257399198	0.791884241426634	0.810239452024648	0.776269786244436	0.891554765815962	0.853047045078299	0.854028146780233	0.833386835890693	0.832167908887393	0.826664152658742	0.861298091346766	0.819847339279171	0.876993780859927	0.865630856794157	0.866772500884122	0.870164285291909	0.863842682324495	0.836815764428842	0.76082537351117	0.837420578521198	0.836700436522884	0.826747130198863	0.809753556450844	0.841663786582218	0.817880344808164	0.808012599730454	0.866372965384067	0.819912874631041	0.843476418205489	0.831623761850433	0.757624482102775	0.839948587543814	0.81845887778951	0.823218956793267	0.852642079599157	0.846270175130286	0.764762412667175	0.852217018479502	0.793091813345785	0.867908781076418	0.800447370793614	0.792012462113105	0.868709932803664	0.832981230370891	0.797726873320495	0.852460651798431	0.79310975352679	0.82194788981997	1	0.854910771805846	0.867333653988959	0.746774519331813	0.791603980423817	0.852797671936487	0.841347925802104	0.830663380409186	0.840026045681164	0.838791672277105	0.84284098956695	0.849288598695642	0.819251398234289	0.803711247693024	0.815591054519899	0.735716124090835	0.855328274634898	0.702178142574812	0.874158875268118	0.816174860368411	0.785677439116069	0.843623893736662	0.849012041095649	0.73595021605384	0.754222564538915	0.750443785689514	0.830341230995266	0.151971348734639	0.806747455594936
ITGAV	0.954642470059049	0.943617556343981	0.944601695067033	0.876350046884699	0.963033935694338	0.912273313676377	0.8356515285047	0.842210642433067	0.902839689123386	0.811627222963153	0.956900844522302	0.932290446362291	0.911980144388246	0.906415235650348	0.912463566253466	0.869107302933155	0.94736906618359	0.874577954471076	0.947755431435897	0.946414699667054	0.945736313340321	0.943039957045328	0.92447543847523	0.908170564109423	0.803034024759097	0.882388622770877	0.928135953895386	0.909137072506401	0.841928617660846	0.924645342581697	0.886662259423737	0.8752956871974	0.951003193001577	0.884226188343375	0.932193135186715	0.867413718594275	0.845404840960857	0.913569502258391	0.912204307773411	0.935043516966876	0.946561836190386	0.923578271761487	0.853635951802686	0.922542906675214	0.852645248339941	0.940255073826101	0.884414675433027	0.883313887589772	0.941066816723438	0.894654105962087	0.866443655812548	0.936591012507589	0.866548737402555	0.890496674707758	0.854910771805846	1	0.934171173342106	0.819927242362712	0.863381680301354	0.949678771139545	0.904249562921094	0.922017210522449	0.856767918471983	0.91384884449349	0.901320142964216	0.903316066251691	0.875008860301223	0.856189749213748	0.914716816887081	0.838594745543519	0.935743788027487	0.765888971651853	0.954829420779439	0.913820964459277	0.8491633625144	0.901491465090799	0.952394775532027	0.871640112030234	0.859504520320835	0.877062710261216	0.917297322991929	0.292940697283669	0.855266041171403
TYRO3	0.957909990471189	0.93198700294432	0.937031939992893	0.907760185367696	0.943171216135745	0.927312408357152	0.869245639112812	0.860337181554063	0.906063988184074	0.842221022414232	0.952912788875837	0.936646948093179	0.917662418748113	0.923796319562543	0.920712016558375	0.881540413780543	0.93401055762539	0.907210212972472	0.937862142259398	0.922722122222324	0.956405849397084	0.93550591986465	0.942585806314126	0.923448138021378	0.836318407724522	0.885511758514231	0.918875637738811	0.895193529845334	0.831168986341413	0.924328297167219	0.877929311628163	0.89392821656815	0.943909371189291	0.9005592085289	0.92326017631343	0.895658134064572	0.855875632024669	0.916375081079898	0.903565438164569	0.896783402237085	0.929501389642388	0.91241443733326	0.817745705719709	0.919224924413921	0.883921826355355	0.937728397143983	0.905752354470131	0.880221136736317	0.944659062237937	0.872907891083568	0.872954113810649	0.93375094054024	0.893873300461071	0.90324239230943	0.867333653988959	0.934171173342106	1	0.839864988028415	0.873958290981734	0.931249943740717	0.894552987815176	0.917486515181625	0.878453050143355	0.892980391165074	0.871707940339121	0.919731859312352	0.868104872882509	0.884632043717089	0.902837833341861	0.83480727515398	0.915813459192169	0.792021458622056	0.94690397118482	0.903452935329289	0.864998747446397	0.908718155282908	0.930771042881775	0.801656284445442	0.833833927605458	0.852051637266941	0.894756306250579	0.185739536898445	0.880322392996386
MCAM	0.858293492137351	0.810342927683658	0.851090749724284	0.86789290949917	0.83665418636746	0.910401722721729	0.897041709081815	0.921844854766263	0.896655416999385	0.819548007509169	0.861097699960966	0.887256028461041	0.820036769583366	0.851804969568055	0.774859349384561	0.866297265130432	0.807471537752292	0.891619520519513	0.856891439224694	0.863794141321267	0.844907414769533	0.805056008380062	0.828248687076876	0.878173544573043	0.848461130850698	0.839796677469589	0.880319699177347	0.816846951950825	0.724826315336916	0.837556962226854	0.724510968595178	0.910499012929107	0.839075055896177	0.865605085752946	0.808658714906659	0.868602560674638	0.704450249132773	0.864375520044982	0.834993946586858	0.730368273982203	0.867891685424623	0.877640152017897	0.825865632352951	0.858769985770291	0.924831240529475	0.882154475840847	0.843716521295803	0.756491142456105	0.854542151516413	0.83327056760368	0.893554388569823	0.83908823477214	0.871144942350027	0.888404476460513	0.746774519331813	0.819927242362712	0.839864988028415	1	0.873084324115044	0.830479669539855	0.808878032667449	0.865158894528846	0.72333908569742	0.755727299804761	0.750391562158906	0.81204959135097	0.789752741850217	0.853811149912782	0.876691933502338	0.831890748339624	0.885363736659281	0.809426408954977	0.889168788512603	0.800817375155675	0.922529168848869	0.919257527897037	0.866391454969944	0.590911199235015	0.808450295985183	0.759687128743565	0.818168990442058	0.125504234133452	0.919497316877556
LRP8	0.894882152777145	0.852968423249293	0.88757591324877	0.882133440058607	0.866952235201933	0.907413680544561	0.890270687090433	0.90325092488999	0.908523359683234	0.849894320171854	0.882792513690573	0.904934351775017	0.884375835022658	0.907853610419891	0.833577150093815	0.879687732153489	0.869089738753214	0.904022648309744	0.891889398613487	0.867205187405867	0.881471527842305	0.824291058683631	0.889003278718463	0.897622294616831	0.858518026542566	0.824856689515736	0.892943982729156	0.845304026912799	0.717101744687093	0.889716576204819	0.766023781726407	0.9083185462614	0.881095839769799	0.891088555397961	0.835123559945379	0.857571281722977	0.775061041598785	0.877266646704437	0.858466259456057	0.778481181454313	0.885359991172108	0.893337883200131	0.811502721541906	0.880370315671097	0.907160157978763	0.895655833766671	0.855735169155776	0.798233374377781	0.872641208746193	0.872573538780012	0.909429839913454	0.873986287721419	0.895265624575873	0.901449448073457	0.791603980423817	0.863381680301354	0.873958290981734	0.873084324115044	1	0.856700027705879	0.834531581382191	0.867005944888944	0.800029655526624	0.801466134119661	0.798530189667915	0.871314141583697	0.823328873969767	0.873556605916143	0.874788749670177	0.804425778817087	0.893009753122942	0.824603845729111	0.90394711733865	0.816975740890766	0.914248254396508	0.90960571804297	0.887557950198817	0.679165123911623	0.806646097522626	0.805993469010389	0.848455729777798	0.176737336668345	0.89918402849338
DDR1	0.954305072828876	0.952341001627966	0.927704410572666	0.890187724672048	0.972758009919123	0.914366167773969	0.833873442787656	0.855762724788282	0.905631078751717	0.809211518385505	0.953013627617637	0.948864533313543	0.915469125905445	0.909410471720457	0.906524853488027	0.863887577168422	0.94125516982695	0.890182740455143	0.939820675284365	0.954529951580291	0.938767436169524	0.952281448433812	0.941969773672573	0.899188345582213	0.833635624013094	0.895716896738012	0.927824569384105	0.931041905863512	0.852082334926537	0.932668021570422	0.910681544959471	0.890113049789044	0.949290810169742	0.897602261982855	0.927896682194951	0.875625577525804	0.835360356696762	0.93681754100194	0.889483394747493	0.918358343399512	0.949279465104525	0.935418433386081	0.874252331428858	0.921218462165543	0.862108954583819	0.942839217374922	0.900120003117169	0.869845002808252	0.940493613486822	0.904373016714513	0.874894102488761	0.93051088776735	0.866944937665403	0.889695977555274	0.852797671936487	0.949678771139545	0.931249943740717	0.830479669539855	0.856700027705879	1	0.90744710210001	0.930794529996394	0.857915666729221	0.90875813740445	0.909475481991955	0.896493728632544	0.855884520258291	0.866599725616069	0.91181810177071	0.846217779247851	0.92726111788522	0.762568019400403	0.954365949994567	0.916583688162128	0.859700149347058	0.908961808884787	0.947889525139025	0.823886060713403	0.8304085153232	0.855267877405878	0.911417434372327	0.186368986886792	0.868287757617954
PTPRF	0.913963767417929	0.913372419130984	0.897582256771335	0.855554558868924	0.913763557385675	0.904390279421887	0.83216696872852	0.8325445880105	0.876046905186018	0.82176949859082	0.91657849983989	0.897300967875595	0.890907259492934	0.898650096862991	0.882092773238853	0.86740531689071	0.902889421212007	0.887975038498171	0.916274709085373	0.902069453708587	0.906018487933916	0.903361117484745	0.882217234079181	0.895085992337602	0.827033810045227	0.857325457138008	0.89856683442027	0.888958918944426	0.782226807462816	0.899129629376001	0.861813133248499	0.859636085143033	0.906527815960299	0.86720837136618	0.888399313731956	0.877581526386629	0.799016324004639	0.887007141983888	0.86131586411541	0.873881874096803	0.914562471774018	0.873182074724693	0.851132234943577	0.893622175891999	0.829683989559335	0.917638895336578	0.887741994374124	0.844608993197457	0.923833505658367	0.861265655017201	0.877630146109325	0.899508522861468	0.863173538025947	0.877700467337365	0.841347925802104	0.904249562921094	0.894552987815176	0.808878032667449	0.834531581382191	0.90744710210001	1	0.886517000427539	0.85472071239145	0.881095598058586	0.861176791255053	0.873651019553814	0.863354048215912	0.843786420943435	0.849752727210665	0.829485367025908	0.903055773017992	0.777753976984003	0.930604383018948	0.86440276363282	0.826688755736579	0.883288859867334	0.91013901744796	0.783708070718868	0.824975731079902	0.812016936956474	0.845113418842142	0.175285073781841	0.843864237282179
ANTXR1	0.932032314786876	0.914856804988353	0.904954556829644	0.892616070270479	0.946320204212757	0.947104920142083	0.864364725050891	0.899529195007392	0.91614860785355	0.820309709638204	0.931580088652275	0.952325177928497	0.900463344641505	0.896619324409279	0.88566808226156	0.878166646619304	0.889782678951424	0.90991350619308	0.912311948622435	0.929501543078863	0.925159205053557	0.903556695031034	0.907089181473067	0.91790904390259	0.850099291282803	0.905224836925364	0.93001768606198	0.912497778598313	0.793048400629588	0.911170028996409	0.838491614522026	0.91754378309464	0.934316298313946	0.905320841021405	0.902515887022376	0.904577559936329	0.789701628388769	0.929510712204337	0.882161487539484	0.877539056939389	0.926797330169282	0.919594571610702	0.877411157685899	0.914426281787143	0.889838628176432	0.918277535032437	0.882868617215171	0.852872637259503	0.939833608970335	0.886932349079236	0.903329133643049	0.924206003298642	0.898292823972545	0.909836258259251	0.830663380409186	0.922017210522449	0.917486515181625	0.865158894528846	0.867005944888944	0.930794529996394	0.886517000427539	1	0.822401705710753	0.870916333760861	0.843850415782861	0.878586226884083	0.841092088749167	0.869210028761682	0.921029657205948	0.868231121832329	0.929511094554891	0.789864847209565	0.948885293501532	0.899845992727225	0.888927021920242	0.928419044013383	0.952781824847559	0.752482290894557	0.845865512076052	0.819986914552134	0.86709378695801	0.165530452974434	0.906981714018616
TMEM67	0.896507972594416	0.865733680082094	0.875643181853328	0.832597641571439	0.869436903412547	0.835867447244634	0.795132460444494	0.754322098385626	0.828102524012563	0.7785912936888	0.881988096934975	0.844869200004238	0.859105489059594	0.869344172859939	0.874925828548381	0.833997190078239	0.870270728045437	0.83607214333518	0.885609479965449	0.842893834484539	0.885865998674584	0.865788137760764	0.879073223517509	0.847873670237097	0.77087622801383	0.809029927386077	0.830722046488386	0.809529455811487	0.763298419009634	0.853603421119292	0.835837786369808	0.794292566080644	0.876325102904942	0.834116058346913	0.845786670514197	0.848912084456235	0.794145338542077	0.820267656946827	0.821108342434065	0.840039948109346	0.854898567688954	0.836954929058121	0.75129889577244	0.849132127304297	0.783287224790925	0.882977929415369	0.836712805248826	0.815186742216599	0.868534749948443	0.814400066482025	0.794928328140333	0.860606638630023	0.799925183545526	0.827793483492051	0.840026045681164	0.856767918471983	0.878453050143355	0.72333908569742	0.800029655526624	0.857915666729221	0.85472071239145	0.822401705710753	1	0.853418849901112	0.833456114371597	0.852839629395711	0.813905481322346	0.80509962174964	0.802467126190455	0.748791459795011	0.846008227736555	0.727285671634966	0.875359968483893	0.825108138277106	0.762049160289166	0.81349041209053	0.836527676847019	0.759049268586688	0.752315794432023	0.760275093234077	0.815027991096203	0.146769590574773	0.780807892768659
ITGA7	0.916345837842463	0.901793439673932	0.915226891552249	0.846089013740836	0.923538093491449	0.86135382760678	0.786609459717764	0.766913482933525	0.844369623868167	0.793649904515408	0.923367360407431	0.885302947112604	0.871521785752777	0.870736308832037	0.905228081994719	0.816327567476311	0.907468111170897	0.829010263913587	0.916278645228562	0.919629181819266	0.905462288042381	0.924375386837045	0.890858366157745	0.857842373209314	0.760540929616573	0.841451529145857	0.858309515828074	0.835362415767878	0.849945405376889	0.871167069368634	0.909643649092517	0.810133886200702	0.909838478206494	0.816939622017717	0.885602159299475	0.842217358910564	0.824118819002486	0.8521544589626	0.8474015829598	0.906045860523207	0.907950061567752	0.878997403130372	0.818196731478517	0.858518405823143	0.79815236554941	0.900927800775742	0.844593149623459	0.857664668972953	0.907008710595018	0.823468846506038	0.806226507241848	0.913424057212363	0.825419592713785	0.839579804860571	0.838791672277105	0.91384884449349	0.892980391165074	0.755727299804761	0.801466134119661	0.90875813740445	0.881095598058586	0.870916333760861	0.853418849901112	1	0.88243584572552	0.855035254892088	0.83861845109294	0.802442526333159	0.843859093218835	0.795552791683698	0.892479079229673	0.729471024218686	0.905532005395442	0.858888850449629	0.778623434970557	0.833070362488723	0.896209746237014	0.798272291452863	0.79768961190827	0.799825873190938	0.867666352509514	0.210809072143566	0.796369799109771
GRIN2B	0.910810665955891	0.890101194221775	0.901496765305962	0.835530442112318	0.911516646698133	0.846112973372751	0.787469919123138	0.750575185874286	0.842762089315146	0.768296729709694	0.916637275140302	0.877291567426987	0.862559637041029	0.862645625473242	0.880705893774109	0.787833101349272	0.898982185430251	0.813688015554705	0.908798011914307	0.912897611639802	0.878724633864636	0.913435127244116	0.885064033732421	0.836441861260357	0.794764926655039	0.805783969425305	0.876413479565243	0.856156703548217	0.842460374467913	0.869019180722236	0.885536142330131	0.782178424478673	0.884455953363064	0.809669292272054	0.870919706549292	0.811957035032057	0.788719828373141	0.863678847022407	0.827885503960448	0.892449987700939	0.886425632729725	0.879357752057259	0.824112282474984	0.870981287144054	0.784833058443656	0.891507302706941	0.823980882964215	0.82315790362149	0.887200915092503	0.818575397577343	0.796948680249118	0.877616222433279	0.779842974123404	0.827979848130556	0.84284098956695	0.901320142964216	0.871707940339121	0.750391562158906	0.798530189667915	0.909475481991955	0.861176791255053	0.843850415782861	0.833456114371597	0.88243584572552	1	0.829386164270358	0.820065840126057	0.781143413890195	0.830103434450597	0.778402284301052	0.863341902872847	0.690680358521899	0.896483823164489	0.846451216092692	0.769919638274125	0.814712081003947	0.878570578273673	0.786471887031053	0.766302819013581	0.794891839849688	0.864119701334762	0.169511788276515	0.781251468697784
TSPAN5	0.913542678014411	0.897363737048342	0.920124427103208	0.871237389645427	0.910593059636888	0.89488371328584	0.846692395366895	0.839983927881673	0.875920049606026	0.818194032376194	0.927987416108149	0.896385737876878	0.892648860415951	0.901584361578878	0.89957430569727	0.857023969210029	0.920547702437648	0.880569048865243	0.915052436299531	0.894265641428573	0.919861212091505	0.90163364149673	0.90446432659297	0.89682433432279	0.801797888465245	0.843702419280268	0.877342998334733	0.860366551018102	0.797143363311597	0.904422816297609	0.849014654677802	0.861369076647113	0.903361984303763	0.878144441926866	0.87300780780929	0.877801947560458	0.843223999217364	0.87280716506525	0.856884217684471	0.855613690406605	0.907580737157325	0.890698727282856	0.807407005799665	0.883933182560961	0.852745651786017	0.914267485317335	0.871714719988093	0.83578664078439	0.903667518545168	0.870120722236409	0.861218036435527	0.903229785210603	0.857594415246411	0.876944995997189	0.849288598695642	0.903316066251691	0.919731859312352	0.81204959135097	0.871314141583697	0.896493728632544	0.873651019553814	0.878586226884083	0.852839629395711	0.855035254892088	0.829386164270358	1	0.826636400413544	0.853466297846432	0.899008833474328	0.808915818472565	0.898093225765679	0.811788584685656	0.922352912753029	0.847934318899516	0.839052721270516	0.88631148741854	0.894456460593184	0.797370416224055	0.816601660251719	0.822148373263621	0.852488368536828	0.186588905449437	0.851624401083107
CD46	0.885252875369922	0.865913233268983	0.879364498224771	0.847965830673641	0.87292487812621	0.857293676575045	0.837073164880468	0.806446237036544	0.854260375225286	0.779774005465618	0.878517087057186	0.858503935584644	0.822870137803382	0.873122636990493	0.856982538524153	0.843166106897805	0.867705668293761	0.835630976976864	0.885835499336794	0.857364427923188	0.875461058857726	0.847143065576397	0.857692638500809	0.881359947070366	0.802286845208454	0.802771983507014	0.855706858485408	0.823614399580532	0.738848492938443	0.871225566435155	0.806530728598436	0.829851287473335	0.886556751050639	0.838611279364194	0.877009832318644	0.828745312887453	0.795536521184609	0.867112517864988	0.863398211321964	0.817868415033976	0.869325914558747	0.836096937044928	0.788420140794351	0.853236484659149	0.81473767145131	0.865367791125132	0.827473406101486	0.839569467524355	0.878143360720768	0.833102658332692	0.851870616903062	0.867385555812094	0.831108638305005	0.864633488679308	0.819251398234289	0.875008860301223	0.868104872882509	0.789752741850217	0.823328873969767	0.855884520258291	0.863354048215912	0.841092088749167	0.813905481322346	0.83861845109294	0.820065840126057	0.826636400413544	1	0.780230914112638	0.841562657788315	0.782588845736985	0.875865478818769	0.758236318228411	0.895062319699153	0.843524174336023	0.822716516136948	0.844872790242304	0.87062049711734	0.748321182752881	0.809363170484642	0.796481772225192	0.817486426198085	0.256729765187618	0.815141543094627
KLRC2	0.899118475866484	0.86101352822804	0.866036414213418	0.894053941490184	0.872489610113438	0.908421865875142	0.867038699536939	0.88866670878734	0.908186570356664	0.840588707104868	0.884976082675049	0.900527558510223	0.90081688871272	0.880003219410518	0.841337656106817	0.863423735970828	0.858128630319838	0.902572872145664	0.875952844112655	0.874708261633863	0.893045367552922	0.835714064181226	0.891292254511438	0.878102351373232	0.820906144431468	0.856093586471824	0.886273926723717	0.8666888452019	0.733336316605815	0.882084422072729	0.77051079598764	0.903273804445201	0.874002196667249	0.891542679418728	0.835781352247482	0.882863772177359	0.766734660519138	0.873628988051604	0.843858798350061	0.802019600998162	0.888665293335405	0.89931387712492	0.814344308260143	0.888742152630923	0.914563604567144	0.900661737328454	0.88312771029706	0.791070817737565	0.880739702530492	0.821973009391329	0.891588555951014	0.868007987984118	0.881846950898964	0.869746330717	0.803711247693024	0.856189749213748	0.884632043717089	0.853811149912782	0.873556605916143	0.866599725616069	0.843786420943435	0.869210028761682	0.80509962174964	0.802442526333159	0.781143413890195	0.853466297846432	0.780230914112638	1	0.85600307566458	0.802912100854749	0.886089921493415	0.81357071207986	0.899008418056777	0.844383122615345	0.888294355138767	0.904902713825625	0.882335930173825	0.688431393180164	0.777224132709988	0.762977161942744	0.842647340759052	0.0911093478536446	0.894230717387706
AMFR	0.920673684881609	0.903224253070223	0.915026433081781	0.885444593159114	0.933217146109546	0.921981927793036	0.871794335789368	0.893667116579016	0.909356537103958	0.80520599596175	0.923207625901316	0.933043417441282	0.885657520347075	0.887918130878804	0.862944222254763	0.875178592710996	0.902915266080192	0.889388304295847	0.912987098998749	0.913192218695495	0.913752033414208	0.901270526567723	0.908733054788337	0.898369417378889	0.830235125133241	0.86878813801899	0.910942517806357	0.875679647921778	0.810999717735147	0.897754876406698	0.81386498458589	0.911534803179114	0.92181408623388	0.898902861971658	0.871032430785139	0.873383159690923	0.81513809462415	0.910260360864108	0.881661949947315	0.843890749168209	0.913825682460111	0.916651656328689	0.853215200115063	0.907903921748862	0.887370289732025	0.926253993326902	0.87781093432191	0.839512124751581	0.906500707808284	0.888658040362228	0.890837422006469	0.898543859253896	0.8849364620919	0.902070198206955	0.815591054519899	0.914716816887081	0.902837833341861	0.876691933502338	0.874788749670177	0.91181810177071	0.849752727210665	0.921029657205948	0.802467126190455	0.843859093218835	0.830103434450597	0.899008833474328	0.841562657788315	0.85600307566458	1	0.843089438005509	0.925492057416326	0.809956700542772	0.934666883455739	0.884367337204081	0.902462852581607	0.922506657612891	0.93213770918551	0.752430612457304	0.841995927693127	0.831860199191324	0.862831537023727	0.210435596487012	0.89869847312334
TSPAN17	0.847118170339372	0.836157393760388	0.838801618156383	0.839907273529863	0.861125713830544	0.852872535849425	0.816496741391866	0.851179408840071	0.872696825150137	0.758404727329516	0.860682624400556	0.866870599607393	0.802024892149381	0.826795633272638	0.804191198693064	0.810449049361942	0.820562631428763	0.872103126608618	0.854819993084024	0.893079422505707	0.816376602393532	0.837163913817615	0.820342956072792	0.834558602911429	0.794736305685725	0.838044009028791	0.843116452532521	0.823160819849597	0.790476370124947	0.823795018470151	0.798823914610336	0.821522356971474	0.849058965145965	0.818977755312254	0.822444140881286	0.823476092646138	0.713937448566014	0.853752518794403	0.789693563086972	0.783268697533526	0.876499808206715	0.869526850401682	0.841100997775045	0.837442946153968	0.860501976574111	0.866266589917291	0.852621590418419	0.788706730698202	0.846270999452519	0.8147109142487	0.832338702976035	0.841170032009148	0.836950218482891	0.821478481763993	0.735716124090835	0.838594745543519	0.83480727515398	0.831890748339624	0.804425778817087	0.846217779247851	0.829485367025908	0.868231121832329	0.748791459795011	0.795552791683698	0.778402284301052	0.808915818472565	0.782588845736985	0.802912100854749	0.843089438005509	1	0.862891907847382	0.763684391833045	0.882553322909424	0.81564562918019	0.851083496250412	0.8825671087983	0.866566643852864	0.647744165038296	0.79835294431224	0.772519748826154	0.851297904344916	0.180889120760485	0.864241186145902
