""	SIGLEC10	CCR1	CCRL2	LILRB1	CD40	ITGB2	LILRB2	FPR1	AXL	TREM2	CD74	C5AR1	SIRPA	ITGB1	ITGA4	IGF2R	ENG	TNFRSF1A	GPNMB	CD163	TFRC	HAVCR2	APLP2	TSPAN14	ITGAM	NRP1	TLR2	ADGRE2	CANX	ITGAV	ABCA1	NECTIN2	SMAP1	ITGB5	CADM1	CXCR4	ADRB2	PILRA	TLR4	CD4	CD81	PLXNB2	TLR7	CD72	TLR6	ITGA5	ITGA9	KCNQ1	THBD	KCNQ3	TREM1	TSPAN15	P2RY12	IL6R	ADCY7	RXRA	UNC5B	SDC2	TLR1	EPHB2	ASGR1	PLD2	INSR	TNFRSF14	CD226	NRP2	LRP1	LPP	SCARB1	SORL1	CD44	CD33	AMFR	LAMP1	NOTCH2	CD93	CD63	LRP10	PTPRC	PTPRA	NOTCH1	NCSTN	PTGER4	TNFRSF21	MCFD2	SORT1	RPSA	SDC3	NCL	EDNRB	EGFR	CD69	SLC16A1	C1QBP	PTPRZ1
ADGRE2	0.501082839780974	0.611268439258353	0.361114321548069	0.813927885688107	0.522236721684533	0.603935291790996	0.650713685260602	0.647386777467951	0.466057601569959	0.539827292529503	0.639948378278386	0.501652068178076	0.616770994632844	0.712250530842945	0.851896413294832	0.371342281825538	0.458378461367868	0.68048250769698	-0.0280847551807079	0.397650740286266	0.324824087186402	0.719046309803726	0.542290679868792	0.680612622272757	0.595688260046177	0.372610183644213	0.78411584132524	1	0.701493178594615	0.504597002779418	0.458812011082442	0.60674909145166	0.668457615003056	0.202019434333318	0.379462282688641	0.16793680382106	0.558349675171312	0.147218157110772	0.582869834514278	0.667161556075871	0.472964186260814	0.540715671586663	0.448077586796956	0.19080411280321	0.816190073367329	0.491064606602161	0.689891603538136	0.520584414637425	0.357381296191019	0.705633794627843	0.528716905161647	0.351803200348355	0.60688188659119	0.670781718134341	0.705409350781548	0.565441561055071	0.751843217821184	0.0274658286854128	0.800455694927862	0.590876181106346	0.493225539680968	0.567126732978741	0.186821880052485	0.419334091990437	0.612273638412174	0.369825379004276	0.373479526875454	0.580536793327601	0.287995494020509	0.511669492285133	0.386566165925728	0.585129359783688	0.565742545191054	0.397209040802332	0.431020019137043	0.654327540809047	0.375030347350965	0.613278143567063	0.827938143882562	0.59725106273501	0.550029829734285	0.495291785317836	0.767983742950499	0.572617140123962	0.602098988183564	0.638614012668654	0.612743335356524	0.309032444205903	0.799379388000427	0.382850201940607	0.226351111144071	0.742867994552006	0.642971164474053	0.569285762726195	0.282014851949708
CANX	0.845146000072747	0.82306924314958	0.706322019625169	0.747758706917277	0.758784977226747	0.843558288652141	0.666688808717622	0.880204690140311	0.462787672124356	0.830998700942412	0.623830767405538	0.842482053811793	0.900583740973511	0.945488590903724	0.732003766646735	0.792671031968908	0.852040796528601	0.895153745864397	0.4723158788526	0.8048141148177	0.764720213033587	0.847016134645168	0.937418245635297	0.854779619275669	0.839107766652593	0.760673103892208	0.806977020058077	0.701493178594615	1	0.866496227804468	0.83554858810763	0.764479793266261	0.884121665549538	0.564128422775967	0.649672340343784	0.29427699459746	0.690865286398686	0.650723024972434	0.673434061491046	0.917087378633894	0.830564005641134	0.862677726737488	0.616085907031752	0.60019816080831	0.687123889152823	0.751922347628453	0.662194842023061	0.824444628120846	0.614050984925157	0.652665974779149	0.781794774825526	0.69909726266135	0.431097430010701	0.820842661056513	0.7151757448243	0.846639459617401	0.587618826845466	0.537243468659789	0.809315045774	0.676933323206584	0.528830111106775	0.785547546845834	0.0957961190710962	0.791295406532102	0.803229892252422	0.791289454492253	0.838537844052214	0.852844473649932	0.752579264637886	0.763498795870381	0.769862448931769	0.7406077046837	0.725130182808501	0.867388406585243	0.745747547764075	0.652785983732001	0.834508780980243	0.864123625905045	0.866753322667199	0.869937034117642	0.739071102074856	0.820566591269469	0.622342948108723	0.791176371588402	0.885850050841507	0.828587264451566	0.747580465428431	0.778017171377097	0.834450370911152	0.760803027859652	0.403925646117116	0.50203768170235	0.68465571511709	0.723035696955849	0.426546162935682
ITGAV	0.895861539632573	0.77986959909963	0.815340168935388	0.600143812325348	0.68430100198498	0.720520005623149	0.514980933182655	0.837529121346195	0.371632256719767	0.792602635407798	0.435438143395945	0.844219611791817	0.868956842145807	0.878399040805228	0.469155063014131	0.845493065284018	0.870006258034461	0.814432907702478	0.521294201935509	0.815773485189604	0.890340408990592	0.771448310101332	0.91980245499586	0.866269429002047	0.750347695720729	0.772897758164778	0.738192021928859	0.504597002779418	0.866496227804468	1	0.859950945153051	0.63434229301944	0.744255841038799	0.586993516037237	0.546412323757942	0.347860138622958	0.756746688037651	0.767864619678258	0.622044257195208	0.869221868408364	0.780630077643457	0.852719229457638	0.666650505303355	0.58760840646507	0.628669392047089	0.619505511596336	0.525384594719629	0.865258932915825	0.511468709282794	0.576803323512794	0.764583685256499	0.818427653874644	0.404076547638379	0.78284281933099	0.64958178987694	0.758419480833117	0.520905292992235	0.67723684353715	0.664642649161276	0.550331433480656	0.270231786519193	0.745780202373088	0.0417588429396016	0.6779280043192	0.817715690519424	0.857819816197444	0.918725248087379	0.899679338050929	0.852570952497377	0.913820964080797	0.65628295079389	0.586479712883544	0.635671628890031	0.907699645002856	0.765661648107838	0.476272165188649	0.79706840306319	0.75897907233255	0.787831430474055	0.781062619682036	0.698385590557154	0.819152616999052	0.491573562137819	0.739045188026912	0.796435173401716	0.820876190797403	0.545519018932662	0.862282951132364	0.653722615487936	0.755269125193769	0.356758914986585	0.305583820385153	0.545253763043732	0.519882243266993	0.382787466113782
ABCA1	0.768742321126612	0.665407745933475	0.780814577882767	0.496717398928152	0.561640151877701	0.617419990980716	0.482766707577166	0.686728839725254	0.342849393594442	0.672378299441235	0.352548220465329	0.934462246566145	0.844932657485854	0.821163146007233	0.451129432912838	0.889919547783059	0.803186251170261	0.688951745377572	0.733984401708176	0.859321773433254	0.881480555856225	0.658751401265623	0.908145815226694	0.791370754975045	0.692468313977232	0.790489207936068	0.693117496285816	0.458812011082442	0.83554858810763	0.859950945153051	1	0.530122464967793	0.637709396369987	0.675317298315177	0.641925378387388	0.44058475524256	0.698453791175142	0.806227736348498	0.627685084964868	0.806057249553644	0.672643336824316	0.752293453697568	0.58394262826969	0.71806789797223	0.497054071195492	0.720877380364037	0.458609698212619	0.750992678522308	0.612707519928568	0.481319032926174	0.774670466503945	0.703187344933555	0.208897462922375	0.765707544734754	0.534308840411637	0.749254190709913	0.317807229730487	0.769018014443144	0.591387192786923	0.55244841090579	0.224760975828216	0.651666359006321	0.159767530467835	0.754016858727155	0.755098399057752	0.903323299350437	0.901840729133196	0.868892078957059	0.843203918993972	0.78894217385461	0.802773726802479	0.447605577548027	0.652001003959734	0.881285613065635	0.772537595671204	0.443911959571411	0.737356928806921	0.708270057687284	0.71347042220703	0.726616658146039	0.644443720914668	0.744878104728844	0.508408665907282	0.828986244814554	0.714295727311952	0.740748755849956	0.414834805002082	0.856961555288733	0.548225291844899	0.70837517056136	0.305226790497688	0.203009915858677	0.460963718954745	0.366138276206955	0.346196308544399
NECTIN2	0.691368736579777	0.758664577450228	0.529861841499595	0.581469744148879	0.811214053180155	0.854488215867506	0.545058760951205	0.842807518731703	0.347893914844081	0.834291163962842	0.59136693752244	0.57700439730682	0.673553509322088	0.759603797461692	0.555158247270306	0.527557342273945	0.744448306499701	0.817753696656649	0.337804180493177	0.526090030906696	0.528046343167575	0.773294691821634	0.69669087479604	0.656777599968938	0.690536660644342	0.565828930144987	0.559590106579822	0.60674909145166	0.764479793266261	0.63434229301944	0.530122464967793	1	0.765834464546939	0.437140103133664	0.457698832567788	0.165028272442235	0.501680028815591	0.533313510147117	0.419582188323348	0.7407987626984	0.827829708667893	0.730922432922143	0.528252940651426	0.424981342649429	0.591155579525545	0.643165812666936	0.480739067972024	0.682963969076581	0.487685246722171	0.475897380229971	0.680117489135137	0.618199387076425	0.449929977778173	0.593476052803617	0.588146616907804	0.741964260238683	0.463785239333243	0.387682238289244	0.713024484425257	0.420662761031637	0.642173662668834	0.619885371867448	-0.0347169259650408	0.675511948941994	0.636948681134671	0.520356805410638	0.611745505042279	0.578024888106679	0.54498792755676	0.527598963017583	0.560820922829456	0.799949286912196	0.435372930449668	0.669932396074988	0.468026100727724	0.543267435763624	0.79022915614713	0.700525168116523	0.647826459107867	0.677008195152119	0.487695243999849	0.656273691133447	0.390169460765103	0.550645823762563	0.793560930588408	0.638970211273611	0.823259193086832	0.524356092985986	0.697370940944589	0.539938024597932	0.265964834890399	0.488354145811664	0.43559943130524	0.787038256105877	0.255493160572609
SMAP1	0.742339040826754	0.796941444536424	0.61051856464182	0.734163797331047	0.814564891226601	0.850620985783269	0.584557980944033	0.877185203185793	0.418205922428215	0.832451011721886	0.620214945882856	0.662445219073993	0.794918228650144	0.893051984993546	0.688762892476706	0.600096530032653	0.749264491773394	0.906411799298011	0.298361513480582	0.592010374842873	0.58517585920801	0.876559314130496	0.811074363222095	0.761503952454626	0.791918057003479	0.592146543364603	0.718450518939973	0.668457615003056	0.884121665549538	0.744255841038799	0.637709396369987	0.765834464546939	1	0.458008737949844	0.525727586770433	0.246344982741063	0.615178049869023	0.539731660916293	0.563056284000703	0.843066379624868	0.827050508303653	0.764441913527356	0.536557794223231	0.397349962172652	0.699566040579747	0.65281262908119	0.561200458733906	0.781854801280182	0.550497648585601	0.605504427752958	0.719468512972413	0.625188291533896	0.56300290129888	0.727576430849397	0.705999864268203	0.800466485629656	0.635394302154276	0.393887803598303	0.801088078686609	0.588328600661301	0.572685171891805	0.728068730614418	0.0183423398003076	0.717260166319868	0.705194533562648	0.641372492800676	0.681916527740164	0.710720097427952	0.59862888003496	0.661718057801465	0.63885390932254	0.8207551652636	0.604925224262279	0.73240894780335	0.616717597754183	0.571728444259685	0.795664185239468	0.849040485356782	0.800492755038591	0.799517867657069	0.657115266411178	0.668946503464541	0.553215692944618	0.665079733842855	0.875675300557404	0.791026353299418	0.873921790985812	0.612707393096153	0.877353060095133	0.638116532463599	0.373054514508065	0.638217989758996	0.635502845773426	0.816998915243924	0.370698330765515
ITGB5	0.649162576908532	0.497516717767116	0.54213373250303	0.255921801283479	0.46646700093287	0.506497141380109	0.362245155975649	0.549171881844975	0.156796226382505	0.51336892821415	0.223759444455923	0.692414730990366	0.629577212765958	0.551422176066303	0.144321737925901	0.646830078466905	0.702830035460983	0.502971580666578	0.621447710325421	0.761138329796358	0.611112315652644	0.473298734508781	0.694686560946247	0.441043244574452	0.543119594627603	0.678657521283334	0.402773688597141	0.202019434333318	0.564128422775967	0.586993516037237	0.675317298315177	0.437140103133664	0.458008737949844	1	0.520107880271308	0.315673399825367	0.359246016083302	0.732226273515999	0.37651771652809	0.646017405579044	0.556823501208412	0.603681124579254	0.470958847011939	0.47194744514561	0.19535174508866	0.65884636790156	0.244703859331009	0.562293573201138	0.697419495156005	0.216218707072512	0.530780011893921	0.573754981451038	-0.00712235014599175	0.507720246280826	0.317382449788473	0.608530558695562	0.0986560633893653	0.732905102168898	0.40998345682323	0.36118700344134	0.201263552008323	0.382803232107469	0.00851553410570708	0.643716930012303	0.539222812968445	0.698442047450177	0.740290376644166	0.544095554775473	0.622345516552358	0.494099415605228	0.677503125050665	0.404254990580444	0.380080157261955	0.70611327441812	0.530220753081992	0.400269087005183	0.616854101271008	0.484437074266436	0.371220800866096	0.428489648630518	0.303043219570412	0.479331216542423	0.142801177677582	0.521734792559086	0.487237335267224	0.417393632490684	0.294047374267382	0.656445052460509	0.244588260739942	0.478802664663442	0.0229653292567759	-0.0127599799556813	0.113973525213659	0.218230394239396	0.0175323390226934
CADM1	0.635880874939773	0.320401163279476	0.437344727625746	0.451556756510177	0.443236970208933	0.502582702786786	0.575319836305607	0.499494148093933	0.739230009119072	0.605123760670609	0.696343112785677	0.620925126871697	0.727257560145675	0.596992743225391	0.426762985391668	0.603827826167721	0.502660098642608	0.579452134639951	0.42678609738244	0.655923870170724	0.552334292811305	0.505969288567838	0.62127973418654	0.596356584243632	0.371142029214743	0.404676816464176	0.607096117623386	0.379462282688641	0.649672340343784	0.546412323757942	0.641925378387388	0.457698832567788	0.525727586770433	0.520107880271308	1	0.665067969621464	0.519462994929877	0.603206215576939	0.681456751980891	0.603351972483251	0.661978419205924	0.461248279933058	0.691540844617821	0.71934189528544	0.319544569741499	0.396136488806094	0.483118355088562	0.539799694541709	0.308972427033866	0.483455835354386	0.330558188891955	0.40926397551284	-0.0968677437004177	0.449328513912221	0.396691266098804	0.435878262298725	0.319932625333434	0.363726306599818	0.497948682114933	0.598953693130369	0.370161121624679	0.535304746067281	0.237421280598964	0.642804011117991	0.427156890606868	0.512943661983265	0.603482179815821	0.56548820963356	0.662965679501494	0.534283509411291	0.56824943112394	0.462345311960317	0.599925416044588	0.616482971671756	0.624439742882836	0.167672748792672	0.6067800094808	0.609349403071248	0.468639226119629	0.581420083899939	0.401357864132907	0.586561977570649	0.453077693654711	0.612917494907859	0.599088265865759	0.509117086294549	0.403305965256804	0.549932647940237	0.414974768254826	0.494288511612388	0.124372280631251	0.144245205733988	0.272085087540947	0.407246028906804	0.127044211697149
CXCR4	0.400539914229191	0.0167036103243084	0.368295217727803	0.286829058399596	0.119963910397813	0.156636886285805	0.341622800420337	0.249058951526332	0.710291437164066	0.354873972922655	0.531207513299815	0.424658897033614	0.501000449193995	0.313059929073897	0.100784239018301	0.368682662275013	0.221121367416217	0.318966888760378	0.251574940946593	0.366545270610086	0.438142689343731	0.285796747482802	0.317963592702406	0.453388915992691	0.0957191897074587	0.0260176147078298	0.457195804023677	0.16793680382106	0.29427699459746	0.347860138622958	0.44058475524256	0.165028272442235	0.246344982741063	0.315673399825367	0.665067969621464	1	0.394898489736727	0.498184203525874	0.534803413263733	0.316402476021807	0.379665655087352	0.163929000566236	0.608478058615829	0.512668992229501	0.202324174158135	0.101837262970785	0.294520596020262	0.397441884883125	0.0568770740394402	0.342475720016636	0.170182042910256	0.322169202517282	-0.105521932996702	0.318685291203287	0.253519853562485	0.142139403267748	0.181077023454313	0.260741365136033	0.313907988010945	0.370628610908995	0.0530851833710316	0.235624950164255	0.335743264667756	0.318562135363048	0.268041896085925	0.318315889303769	0.38031257019851	0.411692278834836	0.465324353014527	0.528570841688013	0.266032979468641	0.122245763822993	0.372521748382858	0.32430665858545	0.424488307826594	-0.10817207513653	0.286108164630258	0.426883146574269	0.249454799028522	0.284032208856159	0.206118067042137	0.282268306431607	0.408817012333693	0.463666853192963	0.282714139506092	0.331939605782041	0.0968538569365148	0.355095024179538	0.147368938769687	0.161799536922605	-0.0539059169798761	0.131746493304004	-0.0100256547591955	0.0402988231602325	-0.0548581127148935
ADRB2	0.698339885531669	0.573214106562447	0.703381404904863	0.674016134328233	0.553238771041643	0.587956262177038	0.546793699308985	0.655590187994374	0.451052949938381	0.640910309505123	0.465195414291095	0.688044178402975	0.705644725222699	0.756064620675324	0.5545914503062	0.662713194479689	0.595731505696146	0.658733352550001	0.308323921610153	0.6028868121341	0.697714573665746	0.711685437917111	0.697257493460199	0.776928674087228	0.598632644291569	0.556555444718319	0.714325582914326	0.558349675171312	0.690865286398686	0.756746688037651	0.698453791175142	0.501680028815591	0.615178049869023	0.359246016083302	0.519462994929877	0.394898489736727	1	0.557794844022886	0.678284957622341	0.660702932323108	0.57987234847209	0.610522281965949	0.638708194671226	0.509943258441687	0.641079667271929	0.474413007623695	0.497802007102468	0.716067091897504	0.283261313296905	0.720864547779298	0.64836730882955	0.583943792407206	0.461767294342864	0.73172160746402	0.706399538922074	0.581066899824329	0.538049979431307	0.405119692082925	0.660953863905448	0.58597006753487	0.272388154914384	0.729951625539867	0.14156385075808	0.465989185381668	0.718895847945658	0.607481624410601	0.632194276785216	0.790583420993539	0.656920471959055	0.777561279117688	0.465246450710277	0.519274019638329	0.523247419515339	0.644032801123883	0.645262791218066	0.373503058894795	0.526131528137565	0.585949944500294	0.797001901268061	0.614957301077328	0.544084077780316	0.62520065901222	0.655088422963958	0.671192876286274	0.635906035465837	0.732593260780217	0.466497203818832	0.551471338560302	0.660166767046906	0.503497612464727	0.218436561961368	0.468877011775599	0.467110547490943	0.442620411328759	0.228423486711451
PILRA	0.775556057335939	0.565648425300338	0.752983348711883	0.269247032946802	0.597898983588677	0.63093706976924	0.330156374259841	0.662816553214328	0.282173803771358	0.745542453038558	0.287740368440773	0.79261747269024	0.728512505994247	0.671566014605565	0.0981100065157027	0.792334699329362	0.807517060562098	0.613322033020213	0.802194434197018	0.789332318439631	0.839862394299317	0.566912951900942	0.805970889411076	0.622088745965731	0.59350963520478	0.718973850518014	0.431894070390863	0.147218157110772	0.650723024972434	0.767864619678258	0.806227736348498	0.533313510147117	0.539731660916293	0.732226273515999	0.603206215576939	0.498184203525874	0.557794844022886	1	0.412843126556134	0.699286944611442	0.766268725738627	0.693767274021235	0.620551791379068	0.716690376534234	0.252468917257229	0.613996762461603	0.239101267211168	0.706448218213993	0.584949043467655	0.254410134075698	0.659691042724668	0.763052736305245	0.0179319676445301	0.547648452148474	0.3341998280124	0.675433690226074	0.0679023165492191	0.875958086356747	0.413683056383005	0.333144304244408	0.233595069642288	0.520212741906169	-0.0460474281023537	0.736122084403344	0.608165874200662	0.778277809944428	0.876005261376475	0.672766090428848	0.865527956104946	0.69665216638367	0.698929811684027	0.455489447067413	0.420763894849799	0.876736062976383	0.6135635146798	0.219124305648495	0.814523086204363	0.609317969024619	0.43612508579554	0.530500558729615	0.36814738063331	0.629954378001603	0.151804600711802	0.612815034172428	0.638289039574106	0.555318262325456	0.395572305095765	0.777813766976347	0.293708248217573	0.550224000591769	0.0813643431012308	-0.00862918777846117	0.106670107736925	0.320394369232092	0.0788389254304112
TLR4	0.643016227952888	0.457090808654551	0.472301466381761	0.706942308713679	0.41302765887905	0.48595802111059	0.64194046862922	0.576328651559788	0.730889457861551	0.529787988515696	0.687156690737883	0.600679322211791	0.707801783554061	0.677183650818456	0.645952396495786	0.617355425010829	0.489479362781011	0.600243226123545	0.184681653629507	0.567979512706494	0.522044402772319	0.627936263086014	0.607502770721701	0.729978354937617	0.475829528517042	0.369387825314519	0.806816259680785	0.582869834514278	0.673434061491046	0.622044257195208	0.627685084964868	0.419582188323348	0.563056284000703	0.37651771652809	0.681456751980891	0.534803413263733	0.678284957622341	0.412843126556134	1	0.651938796700282	0.512928575727544	0.478001860699617	0.655596210370368	0.488762171010923	0.634088215672587	0.370338054634875	0.62862258376193	0.611347051029816	0.262629057513942	0.744626412886353	0.434692850614942	0.451511173822932	0.288030074452258	0.659792091233206	0.677184414470495	0.413511455408517	0.629796284715991	0.229504861028133	0.664013695334945	0.686252815711338	0.271516173288479	0.606550915681818	0.263621171959663	0.469135697681115	0.579674454535244	0.484812486807433	0.54513120954346	0.669547303632145	0.536069042706999	0.685110107191236	0.438241245777982	0.43649182807901	0.679845403415679	0.520756478245789	0.6159153172151	0.383713628323465	0.422698877453143	0.594691891556908	0.723354357779506	0.548184894252876	0.477034578206511	0.539288340927531	0.708096642960332	0.64159944375575	0.53042090969674	0.606233071856992	0.381906662223731	0.490922481751255	0.587572005930003	0.413689922440378	0.113712161644424	0.414097341195393	0.443242141233511	0.351279854114055	0.140876034492717
CD4	0.888387182939704	0.837656566845598	0.696085048581666	0.728567932925774	0.759409771302859	0.843246461483406	0.673562565391125	0.914660576220756	0.456068275702279	0.830472480411718	0.617792413363362	0.839637982758217	0.891337872585152	0.907921189868584	0.651412626372792	0.759248999888808	0.877517139005912	0.880294521490815	0.453922372571981	0.825617842305177	0.753347342459393	0.849544345166805	0.911536727292143	0.829675028679493	0.834805214727903	0.765199844179382	0.792501856340251	0.667161556075871	0.917087378633894	0.869221868408364	0.806057249553644	0.7407987626984	0.843066379624868	0.646017405579044	0.603351972483251	0.316402476021807	0.660702932323108	0.699286944611442	0.651938796700282	1	0.825673750726358	0.852008641153093	0.643339895697802	0.566265091495075	0.681195633110786	0.71678636798389	0.612082362527772	0.863992193807824	0.681936510231369	0.610981896114716	0.759568465219665	0.774138006012409	0.415894165903553	0.785019376657346	0.743000916837393	0.833221610051041	0.579505834687612	0.58565060915748	0.806372923912064	0.626511203178971	0.484034666917088	0.735609524891282	-0.0313168538340957	0.778829791518354	0.798535145481065	0.758926121333016	0.842443713545322	0.804264330359006	0.749455095630797	0.766839843696474	0.704942441702637	0.739874595454093	0.671611156665961	0.860134054023544	0.671781676962152	0.674229556217111	0.80008078140089	0.830021620923017	0.837522725459092	0.738333237902632	0.599648634643166	0.741883933360131	0.546539319753333	0.725428533128288	0.808024604218187	0.758430030947675	0.677979268238189	0.756166124618272	0.721383044426295	0.635732517079771	0.207520198658987	0.44288184788199	0.546577397115436	0.606405400449483	0.23531861639218
CD81	0.842820561139896	0.765752258352512	0.716754764751595	0.550236836124335	0.877773415350932	0.907577232063046	0.501686093201934	0.897467435926006	0.496285869125749	0.96949431053416	0.644683390734777	0.691221969949127	0.80211544680231	0.831023911697774	0.454140442323754	0.660476304373228	0.826882258538448	0.89123401821525	0.513843794663259	0.683535136453205	0.727669230646594	0.825064865330415	0.821854226688053	0.737345935250294	0.717032579150992	0.649561821450174	0.592675962644024	0.472964186260814	0.830564005641134	0.780630077643457	0.672643336824316	0.827829708667893	0.827050508303653	0.556823501208412	0.661978419205924	0.379665655087352	0.57987234847209	0.766268725738627	0.512928575727544	0.825673750726358	1	0.801012804289131	0.688616411320421	0.643083288533579	0.523581056741682	0.64094235462385	0.425333336286142	0.800269236998561	0.496702796372869	0.428633249645366	0.681462427420279	0.750021764996945	0.338466601018519	0.619993485107487	0.55494403543621	0.759898860653984	0.426060860459694	0.553075563269613	0.686255826594938	0.466619518031176	0.617507678445957	0.696890253209375	-0.100918061137031	0.807145214130833	0.665234933943928	0.663927117956412	0.783905338921393	0.66135324291636	0.792913704046062	0.690559212728844	0.647525328622422	0.831286386500681	0.489156591093104	0.853807311496325	0.589387451172223	0.400210411284582	0.94179971100061	0.812414692973827	0.633676020227141	0.715129075929503	0.504523623252425	0.753132248375963	0.331426136600406	0.585426756211412	0.881443217939883	0.679316793123296	0.827812304171436	0.676505414892598	0.667233861779033	0.608442176826234	0.203054986019275	0.371280735918363	0.396723038632706	0.786122655969447	0.199734332602359
PLXNB2	0.826566839758316	0.850456553613607	0.723895890480153	0.583055196820478	0.731612432181305	0.817431137235574	0.507303598824213	0.837402455839291	0.241666345552205	0.786414337826212	0.432402340174566	0.770317863172657	0.789620520003813	0.836889270170969	0.502344302082614	0.73488714623837	0.870057126507961	0.824694538151113	0.512909105418702	0.776582882320363	0.752622365227673	0.750155615054612	0.886520770066699	0.733727330565249	0.821784730253435	0.812743761235935	0.631156792855781	0.540715671586663	0.862677726737488	0.852719229457638	0.752293453697568	0.730922432922143	0.764441913527356	0.603681124579254	0.461248279933058	0.163929000566236	0.610522281965949	0.693767274021235	0.478001860699617	0.852008641153093	0.801012804289131	1	0.57005311395515	0.491895411284955	0.534914410080623	0.739672931263614	0.476890930649462	0.774396624105563	0.64171504206396	0.440478798377758	0.781518287618937	0.74972269699296	0.397952287492811	0.688696093000585	0.607053270679999	0.838207876750847	0.448627303837795	0.631893139339267	0.657446979042867	0.47474995488681	0.469835448006829	0.68807207623085	-0.0889280635114043	0.713650701302098	0.734514163672434	0.770297754653265	0.845300045484462	0.762138100350293	0.734947107787897	0.724172189381971	0.712791253944457	0.687235687553835	0.535245078035276	0.866304611061139	0.667975921971389	0.636329158572102	0.832827381569905	0.753047037067444	0.719228134935495	0.760420390451263	0.644378288583753	0.79208666320946	0.368128532084958	0.657914795286295	0.797379636357479	0.731288401705087	0.678473992230843	0.780922018077889	0.674332162398265	0.72641745812236	0.369276053350069	0.34967158599367	0.542902853991519	0.653645760845379	0.365824261011708
TLR7	0.715463784344922	0.451020318329497	0.574268503740681	0.556543163972918	0.482499751026055	0.582009445369756	0.524695567987128	0.643851303069277	0.678385209231959	0.686102632384019	0.631789038831152	0.564413620801737	0.711496283578487	0.620767224932942	0.392267970343307	0.553925205523282	0.53448905222157	0.67806788158285	0.294537422508491	0.588178957702638	0.642999760925969	0.627679762452376	0.60048229876009	0.680296655386846	0.437013375173607	0.43546974771297	0.627388591831989	0.448077586796956	0.616085907031752	0.666650505303355	0.58394262826969	0.528252940651426	0.536557794223231	0.470958847011939	0.691540844617821	0.608478058615829	0.638708194671226	0.620551791379068	0.655596210370368	0.643339895697802	0.688616411320421	0.57005311395515	1	0.556922234503468	0.448667384932723	0.371820235164617	0.484402451744466	0.656236747007611	0.223596528264939	0.571273651186652	0.407837368003059	0.60312345620594	0.208592331326702	0.57587581189457	0.547733768202486	0.470334734014738	0.49967727541475	0.362765192337305	0.566240969404467	0.540793917795563	0.306146652708001	0.580586196083569	0.0830962778220732	0.484359539776316	0.546210270962976	0.467201230305773	0.611023356844718	0.577858441794863	0.697406616158659	0.743133748902123	0.428535774229622	0.540740319271324	0.433978339128191	0.629055086995007	0.583155596752846	0.228212752046276	0.578482050671986	0.594987099529232	0.564064992928896	0.506563200914308	0.376143970467936	0.609904543713834	0.452024110283476	0.502047402286991	0.593530764977448	0.555935297664795	0.458234388811171	0.527349218816658	0.467450799617726	0.387092123832026	0.00309781930558825	0.302929214811698	0.243592615581657	0.435463259535413	0.01234244584991
CD72	0.63814334639049	0.403050109104899	0.617688842583915	0.282175837764136	0.425175486471968	0.52039368492815	0.426390259319443	0.504556441140065	0.475293384381633	0.604887973856961	0.450132782119054	0.724687868488173	0.651059823384558	0.553655343911242	0.27233148719772	0.643109608703111	0.560308402016327	0.516770023676043	0.673784265297881	0.714116152596328	0.706323608259513	0.451076595445783	0.648889949748264	0.555174412233287	0.46238879069238	0.550793685910518	0.468186046347913	0.19080411280321	0.60019816080831	0.58760840646507	0.71806789797223	0.424981342649429	0.397349962172652	0.47194744514561	0.71934189528544	0.512668992229501	0.509943258441687	0.716690376534234	0.488762171010923	0.566265091495075	0.643083288533579	0.491895411284955	0.556922234503468	1	0.20240154295552	0.483334518837187	0.300167699932053	0.583762192207784	0.325867696212937	0.256523956147007	0.491059462091555	0.536363289747643	-0.114985880923736	0.49081407016516	0.284468488126371	0.502119323228905	0.0939311567564063	0.58055960450347	0.401449357605855	0.442487158021576	0.339629030477789	0.542948523731499	0.0187237572729007	0.659659291628051	0.515820708254312	0.586696494354251	0.669842317042808	0.564554302771699	0.772273504067446	0.520994677131802	0.643880383782213	0.413795075300413	0.423252011746779	0.708673032976413	0.506372623209552	0.190858120790655	0.641294895264051	0.54551918866585	0.426228016962903	0.435610871386185	0.299897195046768	0.609964239534606	0.283048964408395	0.558070877109257	0.541592909948612	0.410583784732765	0.321352198679945	0.587248230982471	0.283967296437905	0.426502541851535	0.0283312481806351	-0.000557858052832998	0.150270397178979	0.324373988683432	0.0244031954282745
