""	SIGLEC10	CCR1	FPR1	CCRL2	C5AR1	TFRC	LILRB1	HLA.DPA1	CXCR4	TNFRSF1A	CD74	APLP2	CD86	CANX	AXL	TREM2	CD4	NOTCH4	PILRA	PLXNB2	HAVCR2	CD9	SORL1	GPNMB	ABCA1	TLR2	TLR4	TSPAN14	ADGRE2	SORT1	ITGB5	ENG	CD40	LPP	PTPRC	SIRPA	CD163	ADRB2	SCARF1	KCNQ1	P2RY12	CD81	IL6R	ITGAL	TNFRSF10D	RXRA	TREM1	SDC2	TLR7	UNC5B	ADCY7	KCNQ3	TLR1	INSR	TNFRSF14	LRP1	ITGB1	ADGRE5	ITGAV	ERAP1	PTGER4	CD33	MCFD2	CD69	FGFR1	PTPRA	SMAP1	SDC3	NCL	SLC16A1	NOTCH1	SCARB1	CADM1	PTPRZ1	THY1	C1QBP
ITGAL	0.829672950551279	0.627899676117524	0.675156688857107	0.517399066221443	0.56332205814538	0.433091362044657	0.796779428692286	0.553474789716293	0.609473751459827	0.78117574809898	0.621978902796302	0.674193294679197	0.785746252152953	0.680655449067494	0.829553639399811	0.763476530843001	0.821938283227813	0.655422402949009	0.781544861625073	0.637355032113874	0.738214968198051	0.581138762542353	0.839033514209788	0.381546746265423	0.640516528625672	0.657928070856008	0.622859568541342	0.742885106461435	0.621888395117063	0.66090578752826	0.787529008562091	0.725524494257327	0.613039247488334	0.676480898051144	0.724605672345211	0.760994314264067	0.401708794971138	0.563974723196986	0.615105918165643	0.755740415385667	0.694123454952618	0.751139227443626	0.612516903295498	1	0.314497877843059	0.711922130226522	0.391162289119496	0.688171403213361	0.717398248999432	0.725231003713153	0.68416708676215	0.563488349936534	0.678495518909147	0.474584691741545	0.640116316946509	0.737335170570813	0.676304471483774	0.671365768758336	0.609879900927725	0.435061321025226	0.606881814567494	0.812251688169498	0.686480905856541	0.384517989168317	0.541046110304245	0.398114306555703	0.463276220871888	0.552133531005394	0.4791498610224	0.319046920981245	0.145447338227681	0.574183909444155	0.0968954185793016	-0.024617454889327	-0.0254183593286407	0.667137432164764
TNFRSF10D	0.625675974584572	0.66779372337205	0.718194593900505	0.76864216663073	0.702658163965448	0.724266129542714	0.479537758656009	0.204802012295891	0.681916944673547	0.557216166215903	0.341503895466822	0.603753841758053	0.592120650560261	0.440690061069415	0.558236001578539	0.502837521482094	0.577338390068698	0.431402108989102	0.488458384836858	0.635437830123768	0.678690117577995	0.386331524702823	0.589251555582845	0.121662255234895	0.733071716996197	0.686322501323801	0.690480373508349	0.572163415684562	0.702770301530452	0.751749733569157	0.476417216480622	0.589805665505855	0.472099808763811	0.477435778167121	0.579049425027507	0.551011460104374	0.225682896587822	0.754165246187123	0.659560638883469	0.418190406751517	0.625714662094266	0.436999316381818	0.716656168569169	0.314497877843059	1	0.521999623340497	0.764253550815923	0.583088801912863	0.615669817030597	0.609638621108505	0.498386364847366	0.557551478830801	0.628383012691349	0.46121739213521	0.54307103223549	0.381504589364683	0.481464863231135	0.473390931141479	0.542658844078257	0.690212517046196	0.689041449578642	0.442704362904486	0.373865048370468	0.716873525895185	0.543506539119796	0.341262313046192	0.32308039276499	0.405249844974077	0.544286340678363	0.473952523359865	0.27246310213892	0.427326937293941	0.0480200864267037	0.0151383827332209	-0.0643097794751383	0.27643883870742
RXRA	0.888769797360433	0.711714495643944	0.80148825593953	0.792647199414249	0.80377763250738	0.760916428525447	0.883835171035855	0.666982282377268	0.823771421678128	0.808556619169127	0.766383899060582	0.878064647929045	0.848713314066534	0.835953117724236	0.893000332114097	0.868045664756332	0.866423193162614	0.815426441528537	0.884847397922005	0.851406660785919	0.859608427734695	0.736884498586233	0.848736487321988	0.560926968250139	0.851119069525022	0.896950144037054	0.729355328481501	0.88607735288159	0.844341945047339	0.827515464083154	0.823591269999192	0.853849308196932	0.802519605294699	0.837166278683391	0.859100666200379	0.877037847932306	0.633499998011337	0.818966038999571	0.814076687538903	0.7017201721925	0.814379833522326	0.872977040348465	0.85152766766095	0.711922130226522	0.521999623340497	1	0.637458459251831	0.841876355166335	0.769770740076405	0.825980289422265	0.832958108024087	0.746190069466968	0.870268194301216	0.637867582854958	0.862343429022824	0.817414466562514	0.857020363518766	0.760365639776055	0.796593495355034	0.614336477067715	0.8290488370152	0.783868421402215	0.795969615647558	0.709088305668231	0.733500503877172	0.554738682768615	0.678793637228181	0.720085808993483	0.742643259971017	0.531796581094432	0.362563821171842	0.77941401805238	0.266142338247566	0.117290832700943	0.0833475399851988	0.737350486571703
TREM1	0.652710655385311	0.693920078555243	0.818933318605007	0.879193317095035	0.91956310690266	0.751934657897225	0.548575993339516	0.140044062716754	0.8497283558285	0.479202876597895	0.32102759564341	0.632383079505335	0.582804400634988	0.452346143147428	0.614511753016453	0.518806686978699	0.560768001730883	0.427019605396814	0.579864102617597	0.546827583420084	0.64698682892598	0.342993388809848	0.70699296342171	0.0552346769146247	0.769745562159445	0.817932468209435	0.535600649885783	0.705361684663863	0.639432200104649	0.843642203688075	0.4676919355027	0.681896951565016	0.69776290091992	0.430084312379873	0.590321256010669	0.540506925025765	0.199318555678307	0.72864676348682	0.775791991871257	0.553438867116268	0.740049458618563	0.456976362606252	0.817518151205028	0.391162289119496	0.764253550815923	0.637458459251831	1	0.766448565080908	0.606515147722699	0.659264762934648	0.524975486834337	0.466243287171673	0.631308477800466	0.436361164062448	0.572330672199897	0.425061971710616	0.445603033914307	0.635869740114648	0.545653827419784	0.496112135659115	0.749006846899101	0.40308958235136	0.410163873462787	0.875510902304636	0.587602296415661	0.324597675971802	0.304633903615742	0.360595844523445	0.615702244673045	0.527381899267722	0.282593758353837	0.379492503714207	-0.0381285919151993	-0.0425822235371864	-0.0956472530867974	0.313542799043096
SDC2	0.875637590239907	0.718368183958363	0.875241694005461	0.858179786242846	0.909935824229819	0.827074546775663	0.827485922450549	0.51745097893718	0.882180938891676	0.715764576783362	0.662386301639547	0.840435530559152	0.847384179680448	0.732349013915213	0.857614794836658	0.837634737286339	0.807646595051133	0.727638202191065	0.878335071790493	0.767855448344993	0.881169802722573	0.700773831012348	0.849594551189302	0.424709636669413	0.869126187082782	0.888745907817788	0.728841578419833	0.914793368938207	0.801011034152732	0.80600360782633	0.788632145012179	0.913546413126612	0.861861086219671	0.712009329325504	0.838190167720196	0.827469214076762	0.506032457854313	0.763544557956646	0.80172101843825	0.762151131215292	0.885940766911097	0.80428554746724	0.916119275466743	0.688171403213361	0.583088801912863	0.841876355166335	0.766448565080908	1	0.734184531141261	0.831682076690672	0.713000112706049	0.682347506480232	0.790761905942912	0.61924003758032	0.810139432024502	0.732206132674873	0.762357676546529	0.839663803536719	0.736132875370454	0.61975998562141	0.860455554509107	0.731704504659851	0.763691022222476	0.805199186154604	0.810414669400573	0.46901255240953	0.619249931985789	0.598973585217938	0.745947504682639	0.617221405398493	0.326335820914946	0.695864912781418	0.151542038653493	0.0265115869294519	-0.00449700308832205	0.65608034738675
TLR7	0.85879015516358	0.818945104159627	0.850737233204968	0.756669074550939	0.739209236883681	0.653336067087302	0.841616913443664	0.530593228539155	0.779986889839644	0.866043537826951	0.642002213200727	0.758841298199107	0.863549175835608	0.676434668375569	0.833720354702334	0.780309733353214	0.821774113279506	0.646661068323917	0.763743692108018	0.729499423923848	0.863929607992069	0.605023614242104	0.774246103143192	0.363009534375964	0.800302833559677	0.792086673428632	0.721863934022807	0.808063641131029	0.785139049135552	0.798659044454555	0.793974713043581	0.789807750151224	0.697084294223891	0.693318534955358	0.785006384045335	0.786186785955405	0.444675975278125	0.725531935492461	0.809099664545824	0.790002318016818	0.796182032813577	0.743758893520192	0.810845007835021	0.717398248999432	0.615669817030597	0.769770740076405	0.606515147722699	0.734184531141261	1	0.852308627081672	0.784486712053045	0.620623139141743	0.76043844558773	0.479255873760264	0.694053184010241	0.67895859822387	0.686481707505534	0.673230782013938	0.719155656161104	0.603135129667083	0.766385630293666	0.796285969464822	0.680133704650634	0.623849080366813	0.631043836144387	0.411597497175515	0.488815967173594	0.593072468552671	0.558443059819137	0.509071628381562	0.217441857706287	0.663218310911808	0.0871738723949598	-0.0310924273317493	-0.0642643257807195	0.618247020778162
UNC5B	0.862561879884812	0.727431770146512	0.821886314270383	0.788849754921787	0.776090352981929	0.728615461500986	0.82983923197706	0.462286996979819	0.777586469401838	0.806692960938071	0.585988660487191	0.830351374722117	0.827143183679932	0.73174059406101	0.821025625232016	0.824575372215664	0.799982504228164	0.682275982776295	0.783447040335451	0.780782721982221	0.853703094032047	0.663264044704943	0.791125849935354	0.384096919951406	0.813225385585387	0.838748839377376	0.681370177853633	0.827705981919301	0.795716463371087	0.800465457528132	0.782465733877767	0.841004677539251	0.762464627458328	0.729460499425961	0.783132191065814	0.831132686765156	0.405422123337421	0.770265187771726	0.825716093285189	0.726657260366984	0.826741094304698	0.770204940921587	0.865804756560245	0.725231003713153	0.609638621108505	0.825980289422265	0.659264762934648	0.831682076690672	0.852308627081672	1	0.772470048699836	0.695299327085812	0.782446541211698	0.572175871603704	0.710801933487785	0.732207660782001	0.756064457188356	0.736088864498208	0.790742504686283	0.623016142774488	0.773051893817984	0.775808578416316	0.749076573738217	0.695711640776313	0.769136317469292	0.504916255406663	0.570047679266739	0.623487896532864	0.684168558857365	0.622007267636936	0.355228252519636	0.715599088034893	0.223651800878823	0.108695010713089	0.0707745079735489	0.690530527197046
ADCY7	0.823944886665031	0.688114050954224	0.791182730151822	0.619464675260039	0.672371431582475	0.502226932075221	0.818041393591898	0.603250598548454	0.695815437773133	0.868270481004399	0.673047306836085	0.682050444433595	0.819775951862631	0.67579062203541	0.810882442444866	0.80363406267115	0.810592351511304	0.766712619471639	0.767465357095784	0.729193410160519	0.78735906207176	0.574639039533001	0.783262056510769	0.323153607505914	0.707822994480734	0.833694966200737	0.664349014860838	0.726830092459485	0.752905912123108	0.701158824971062	0.791493228266474	0.764311937075128	0.747335018981048	0.626371990737237	0.761715415112437	0.808014547439284	0.440810754018555	0.737012276193754	0.771449161187697	0.686565210626895	0.828509017030239	0.769708442531684	0.697302526886043	0.68416708676215	0.498386364847366	0.832958108024087	0.524975486834337	0.713000112706049	0.784486712053045	0.772470048699836	1	0.73818275672066	0.805520762422354	0.450278543005818	0.694983690637117	0.663449444502543	0.710973257567776	0.68581829061216	0.69758322152423	0.448279815163693	0.674693779823213	0.780320538117093	0.734921652008504	0.55536120628506	0.504338708614877	0.439728760196502	0.483195674221835	0.590794772583716	0.53962091760258	0.479387818145715	0.192935497515499	0.632744632703451	0.0915632112183385	-0.0354527073406272	-0.0580184535693291	0.631402040277383
KCNQ3	0.790478802475169	0.554509028970181	0.680670908522996	0.607492026757218	0.613511622554044	0.660486924070058	0.739279712705033	0.622883998036222	0.587027286140129	0.778859612934702	0.694695978309477	0.820480321374997	0.741293234486073	0.851630485248898	0.764881885769831	0.797393283841004	0.784605388541105	0.775298226428383	0.751953694912477	0.879445498689621	0.807146191709806	0.695790274080827	0.73406208901513	0.452079936504897	0.782199613944328	0.763547994748645	0.724472183164591	0.703840713773467	0.82020530708904	0.641919421028487	0.790667597890482	0.757061108906194	0.640015526443703	0.744814207381659	0.765123408620885	0.848429662350338	0.550875395591283	0.710342940460363	0.580356010298442	0.506513286690255	0.761403902807175	0.818155741556626	0.688481749944332	0.563488349936534	0.557551478830801	0.746190069466968	0.466243287171673	0.682347506480232	0.620623139141743	0.695299327085812	0.73818275672066	1	0.815535650370744	0.721426410006679	0.71530631464094	0.790472459170933	0.838382074305281	0.646931987166904	0.864522230698385	0.7945948896195	0.713828300398835	0.702088408540568	0.80080218583436	0.554006024028867	0.702967681839274	0.666396255568443	0.740420416731522	0.757015681228384	0.79192017805089	0.618794416204461	0.545814434962912	0.794747890496078	0.485071410537173	0.34390131047134	0.313054942489804	0.767395322761127
TLR1	0.889945658919605	0.685792552706193	0.823249446371908	0.759441747488704	0.788544131170291	0.770524060843254	0.86680842832775	0.650302633954382	0.808479374305355	0.863147004740343	0.760209962720859	0.852257524022948	0.848186588167037	0.801369101554586	0.87099346599576	0.863964938620475	0.864283846162903	0.798569254357603	0.84124139905278	0.877028139758946	0.888586039503396	0.742817166414768	0.867283120789654	0.539529667943531	0.904583849256015	0.917269136793548	0.820629739738826	0.872755294035195	0.877430024590754	0.828578627117194	0.850215560519179	0.86663353304394	0.715936061611067	0.842060164837933	0.885997481316444	0.914649143837125	0.623770052545447	0.823476475656875	0.742865104353966	0.660957319798564	0.835250238329453	0.851601904644217	0.829557208947999	0.678495518909147	0.628383012691349	0.870268194301216	0.631308477800466	0.790761905942912	0.76043844558773	0.782446541211698	0.805520762422354	0.815535650370744	1	0.685032100707452	0.844103038887174	0.782623963644674	0.842840137390684	0.728983032117072	0.792413139995268	0.711329269979774	0.867154925315789	0.768187182066707	0.769851593783054	0.696554186554849	0.726803834333407	0.491004899122637	0.65433986538592	0.687776835558125	0.731921101168528	0.581105101686185	0.325600102872082	0.766411706837058	0.231434791337949	0.0592810548601482	0.036988325886469	0.716188124559815
INSR	0.643070287437763	0.544657890371255	0.533020745539045	0.58873682732872	0.561915207089436	0.71687067051891	0.645560623348564	0.614709209031455	0.645309927074195	0.544790076203722	0.694222061182532	0.853472886176154	0.6212720803613	0.873560148792778	0.614487076588801	0.625910900678149	0.629080093240711	0.606249409323798	0.651789195616644	0.731238734354327	0.670301945833485	0.732059541685838	0.562696548967404	0.620908526718916	0.726065995407958	0.623455681976684	0.742164143885682	0.714902649702978	0.66930671807361	0.634994116423449	0.628654996675283	0.686957411328568	0.532296332165967	0.801561410832988	0.738807260798506	0.763097583985356	0.695755507743756	0.645120469873662	0.506183566522028	0.488338354557563	0.544232966904849	0.764864236625369	0.646163794653036	0.474584691741545	0.46121739213521	0.637867582854958	0.436361164062448	0.61924003758032	0.479255873760264	0.572175871603704	0.450278543005818	0.721426410006679	0.685032100707452	1	0.761406001296091	0.838007569280576	0.76863055137051	0.562676760624239	0.781351762522083	0.750390492237432	0.71042163579907	0.511726341013691	0.790501377925886	0.519889447791603	0.789489205179801	0.850259465797402	0.901191857703926	0.861849772958035	0.901180336028692	0.781928834999355	0.758245469062147	0.821105650095114	0.72419669405509	0.604427190116477	0.575005685808642	0.834183594167191
TNFRSF14	0.87283034784384	0.731279110794176	0.746091110991114	0.777199204791945	0.743870705085421	0.824762227037866	0.894473391859177	0.814105378978806	0.844704886790675	0.792238576270344	0.902694524504698	0.873496680264258	0.86571955395599	0.852111147320004	0.86307158765414	0.89250757325326	0.855194981690805	0.757229748905551	0.912063780775503	0.831678671213691	0.883165408098433	0.893891281632557	0.7812343248225	0.756764456932064	0.875675747661462	0.817641403472552	0.86881750667748	0.915784926615434	0.864955025408468	0.771932563579269	0.843357452730408	0.850786580755792	0.756058754993087	0.897621406809888	0.937612309822032	0.911902158557452	0.818634862790113	0.819556734689344	0.714222746998914	0.719248923244699	0.737318259435181	0.923594917681973	0.818684060203518	0.640116316946509	0.54307103223549	0.862343429022824	0.572330672199897	0.810139432024502	0.694053184010241	0.710801933487785	0.694983690637117	0.71530631464094	0.844103038887174	0.761406001296091	1	0.818034172778167	0.9022487453606	0.753544945622342	0.728242475279866	0.695561972102632	0.884343532280329	0.793738513426727	0.823345844379202	0.705661843416348	0.785504002627827	0.585200357108592	0.788072787329022	0.754173421964221	0.755624925726565	0.601605576260887	0.350335149913078	0.803854375043795	0.307883675250797	0.115156940148151	0.0830465859435839	0.753836226337127
LRP1	0.83574519542738	0.587952580492279	0.669736992585795	0.647825005441513	0.64748820388628	0.707257401626068	0.845681497589592	0.694058339677913	0.695945529876929	0.763042748117599	0.779206392471404	0.930989357978805	0.781292700492668	0.968715167936326	0.841158251399454	0.822503461704483	0.826637049125077	0.817553972497969	0.842071545768554	0.839007106650512	0.813389842323249	0.80069958285848	0.77686569011211	0.638627286802103	0.790332083182319	0.730221641718451	0.733845578467688	0.845405531974824	0.789331174641993	0.712503775604138	0.842709252340885	0.80330281229254	0.706805976675466	0.893824885320968	0.818515338011682	0.879094457074774	0.672878551122074	0.673343497969615	0.638920592262156	0.667924053697766	0.704244313692188	0.912261540560096	0.734587465387328	0.737335170570813	0.381504589364683	0.817414466562514	0.425061971710616	0.732206132674873	0.67895859822387	0.732207660782001	0.663449444502543	0.790472459170933	0.782623963644674	0.838007569280576	0.818034172778167	1	0.900372651651939	0.754513759706923	0.90628565001376	0.724966203628813	0.761493827718023	0.772314645103756	0.925973366422143	0.56063749611357	0.837768959948887	0.809620589661724	0.879075280502922	0.899190940160644	0.868239166063033	0.648577616589036	0.647123408078169	0.923197745898591	0.623328228827086	0.476605103294505	0.459503970287565	0.946010976983543
ITGB1	0.861550455655468	0.592908046765075	0.692069645154459	0.704633467206913	0.657082002979203	0.793101229244169	0.871312189423441	0.810661257822105	0.719824215327704	0.817018119750527	0.879659349877436	0.919544133023399	0.868726045188409	0.933348218854623	0.887731509431986	0.931728305444044	0.89317826193311	0.865618658968263	0.918275765640803	0.902307039200923	0.893527403169444	0.926472789930638	0.775784119109292	0.758900914381517	0.843665017660177	0.772681827096231	0.829094012020015	0.873549366734399	0.898217927786389	0.698438707808498	0.866336372597783	0.843749341009666	0.711088354154861	0.93590105176187	0.903930045822087	0.927699767015543	0.77528493464648	0.736985596395135	0.653708054660074	0.609401142515119	0.735529106963775	0.962184108672159	0.794230519101346	0.676304471483774	0.481464863231135	0.857020363518766	0.445603033914307	0.762357676546529	0.686481707505534	0.756064457188356	0.710973257567776	0.838382074305281	0.842840137390684	0.76863055137051	0.9022487453606	0.900372651651939	1	0.782695373999653	0.837372611215731	0.768826409381791	0.830724608475057	0.85386019021782	0.886600026356974	0.653732526017623	0.825163030436827	0.672917196918587	0.86394269954159	0.807826590452363	0.811327672287227	0.593843346173473	0.474757223009204	0.879055053011652	0.482844240870179	0.279279675458369	0.250980404616527	0.862469209900389
ADGRE5	0.813181905976762	0.545068343291879	0.740200932555533	0.764740685271082	0.806533428802404	0.750002861448441	0.809122681883112	0.532624511908877	0.775749639246504	0.714064377437784	0.662390309975919	0.782941036502735	0.763532241135885	0.731866893265151	0.832349100818211	0.786395191886634	0.819120542872469	0.808215417418499	0.850811865709717	0.700549173116201	0.835294335883371	0.662868180104996	0.819643446776454	0.40462862633611	0.811604247015568	0.817028731462105	0.698220348748861	0.850758249330474	0.813764369782919	0.69540325673668	0.769359170137272	0.877243324602645	0.899671329603408	0.691482377785487	0.773323602584507	0.770773691638287	0.487772696768154	0.682910421076687	0.766929734914482	0.683842043498789	0.838017725604203	0.774721819313218	0.814846500325983	0.671365768758336	0.473390931141479	0.760365639776055	0.635869740114648	0.839663803536719	0.673230782013938	0.736088864498208	0.68581829061216	0.646931987166904	0.728983032117072	0.562676760624239	0.753544945622342	0.754513759706923	0.782695373999653	1	0.731557114422069	0.572855978169764	0.832907631225037	0.717384928912612	0.761000521231779	0.786953723078406	0.790340415035324	0.468155239642881	0.62197161304325	0.59168541392596	0.725141261198527	0.549503702903292	0.332741432987483	0.688710072359802	0.204228527153818	0.0689376119869113	0.039566352744534	0.671549872113717
ITGAV	0.800505165151112	0.556330189473373	0.731044916279646	0.717715782505425	0.72634385672387	0.754576267266765	0.773960484486594	0.516151497520671	0.684929492467278	0.740207112394097	0.628687390751491	0.921641717120171	0.735866199814936	0.909218260997385	0.773494111196727	0.77743878222869	0.756741192562218	0.800343849473146	0.761953305661951	0.858758287023685	0.824929177493818	0.691886052842714	0.740261807377776	0.448225123828507	0.829632801074622	0.794238249911815	0.672982852111353	0.795021855427454	0.80739558632786	0.74181327988694	0.795819114811795	0.785796693406894	0.728158254581759	0.788202104385097	0.739746958708392	0.834313326174607	0.510167624238914	0.711797010805345	0.664338486669909	0.584912130106247	0.773695836241016	0.822901132194738	0.792060810550107	0.609879900927725	0.542658844078257	0.796593495355034	0.545653827419784	0.736132875370454	0.719155656161104	0.790742504686283	0.69758322152423	0.864522230698385	0.792413139995268	0.781351762522083	0.728242475279866	0.90628565001376	0.837372611215731	0.731557114422069	1	0.782559216792449	0.785524287901296	0.680118719984096	0.851763204675702	0.650828653416909	0.867292972832121	0.784596263975972	0.801863686777969	0.85897323286957	0.906461315870688	0.740244708089083	0.720279790584079	0.913132561409656	0.613880648687053	0.509500806101601	0.478167846165434	0.86843564298285
ERAP1	0.704833083650964	0.571224209109847	0.613965451505421	0.683167248999399	0.595567208685045	0.805994801946869	0.640763812330815	0.517903931613774	0.598273380602659	0.634393702443822	0.622511397275421	0.825066291308967	0.653090068986192	0.78121215700925	0.66254588311912	0.675296343302851	0.69887397610838	0.613308019048702	0.651983476112638	0.844219591687303	0.777598443193278	0.702665856815256	0.596800699113199	0.520858611977748	0.804363265554044	0.642112678272296	0.780833833364909	0.679953542176328	0.799858648121924	0.640850582602345	0.670187214172832	0.682855369669849	0.504429152280316	0.791779644205718	0.72465401919718	0.753580208541651	0.599171341680435	0.674110318528409	0.529101853255819	0.427625792818951	0.626566861783381	0.706069775931282	0.705962788791322	0.435061321025226	0.690212517046196	0.614336477067715	0.496112135659115	0.61975998562141	0.603135129667083	0.623016142774488	0.448279815163693	0.7945948896195	0.711329269979774	0.750390492237432	0.695561972102632	0.724966203628813	0.768826409381791	0.572855978169764	0.782559216792449	1	0.742673853031582	0.601382963263861	0.670654033606017	0.602394442857963	0.774260316176232	0.594287846443176	0.725650303774682	0.723433270587226	0.784551162962602	0.56891517580017	0.549306959893301	0.759923686389938	0.49823783846625	0.36048243144792	0.308160921877636	0.661672339628792
PTGER4	0.869694618951893	0.739218797173231	0.845163792870458	0.915186018250427	0.887788087408249	0.913847568810196	0.836182520162499	0.614587825455711	0.912534619569518	0.767667780207686	0.754551615847044	0.894678585694287	0.846392563294064	0.791460115327641	0.835817103281262	0.839803999070296	0.835100189720912	0.727729529866514	0.878613147146145	0.794040497886414	0.921846770629052	0.780346424053982	0.811458273176667	0.582957697603742	0.962904571343143	0.90205293655189	0.836420539390658	0.946186068391114	0.874929595339289	0.852942785927533	0.794982570928009	0.878334761230707	0.821350889459908	0.807204347671258	0.893908873753775	0.860602694795349	0.649333852752474	0.87045033655954	0.786329462992668	0.666089839740786	0.84144207166468	0.840049275546121	0.921977897108193	0.606881814567494	0.689041449578642	0.8290488370152	0.749006846899101	0.860455554509107	0.766385630293666	0.773051893817984	0.674693779823213	0.713828300398835	0.867154925315789	0.71042163579907	0.884343532280329	0.761493827718023	0.830724608475057	0.832907631225037	0.785524287901296	0.742673853031582	1	0.695660078100233	0.730332410093616	0.859578925173582	0.841238713377221	0.510213777349124	0.710715474672587	0.710984852129515	0.803569504296829	0.650859850712452	0.386296212547861	0.754443895596124	0.239538425660524	0.0835692745687771	0.0421652365042974	0.683914102476587
CD33	0.896710192703129	0.682488060958459	0.756857957837479	0.625845130842276	0.602821151759163	0.601964400874125	0.890844049909613	0.729367201676867	0.671802313180334	0.889497247824359	0.793649465858104	0.754212081019662	0.90666806646502	0.768100855431698	0.916578126694491	0.92071701304328	0.918451808013763	0.767038182853602	0.880459196700864	0.808204822290055	0.86284836338921	0.797141863355983	0.814218971727625	0.571497409445632	0.73650807731661	0.708384263879612	0.756960321167026	0.800733312017658	0.814814717284261	0.671478238699615	0.89799174878822	0.786256184849021	0.67254639438664	0.808319277312572	0.845452982924686	0.870381465181704	0.581400867417066	0.644355033365496	0.682737424368211	0.745150639395537	0.738034827573468	0.87802615551541	0.731483504883753	0.812251688169498	0.442704362904486	0.783868421402215	0.40308958235136	0.731704504659851	0.796285969464822	0.775808578416316	0.780320538117093	0.702088408540568	0.768187182066707	0.511726341013691	0.793738513426727	0.772314645103756	0.85386019021782	0.717384928912612	0.680118719984096	0.601382963263861	0.695660078100233	1	0.808078200915797	0.517521273838637	0.611579979850012	0.456973857799969	0.584043368819304	0.606144639949986	0.543650658910519	0.379355507661671	0.155831182924898	0.712749215949616	0.147697961185479	-0.0367785563031929	-0.052630806157061	0.721360743464071
MCFD2	0.812360109639175	0.585869880420568	0.675971650903556	0.613518228593751	0.628965602371706	0.693167934019517	0.856453283311297	0.709070117333635	0.684127621453066	0.755452924859628	0.789998358292702	0.870929560435888	0.815025709694941	0.927709675520532	0.818188610136448	0.853490078983398	0.803019380275866	0.843520437910851	0.835626674436047	0.825378987331614	0.810437017118102	0.833670357822691	0.730177164090639	0.605128483430314	0.733525838380067	0.714747835711822	0.708420023085084	0.826071049990658	0.782744322803989	0.637752230710034	0.824984051953727	0.801311688626132	0.7333960369198	0.841640320971035	0.804360559691291	0.870816785939734	0.665321592083613	0.621587968845903	0.644457670215239	0.710157345377025	0.697732264113737	0.907830508833976	0.728526941152834	0.686480905856541	0.373865048370468	0.795969615647558	0.410163873462787	0.763691022222476	0.680133704650634	0.749076573738217	0.734921652008504	0.80080218583436	0.769851593783054	0.790501377925886	0.823345844379202	0.925973366422143	0.886600026356974	0.761000521231779	0.851763204675702	0.670654033606017	0.730332410093616	0.808078200915797	1	0.543069589317491	0.809729712620676	0.787462174013233	0.855559146196773	0.862645449560977	0.820747816909146	0.705872963549729	0.590568470778413	0.893801125296353	0.564460284602392	0.414334508228582	0.401795326909362	0.939077679910985
CD69	0.704680261154512	0.609103163264676	0.778474231847032	0.930186033788072	0.916804662945292	0.881959226370255	0.65321300285121	0.341009278209814	0.872998765143021	0.554144008654991	0.506341338657276	0.754557360362614	0.657088531072839	0.591530936754657	0.7082305968404	0.658043901728354	0.656409271174231	0.614624104876229	0.723706369441537	0.657065395741951	0.76476923182149	0.566803337426211	0.697169349217979	0.32929504100321	0.855392923367211	0.846429727540886	0.650015749108208	0.801982098253765	0.796985774982744	0.794566844680979	0.606927701682552	0.780272010265057	0.806089210780693	0.601701461173935	0.698665264665116	0.657490594741387	0.411374400755008	0.751711017213209	0.770507270940116	0.523839347852314	0.790324736373408	0.616739635054006	0.887909241638305	0.384517989168317	0.716873525895185	0.709088305668231	0.875510902304636	0.805199186154604	0.623849080366813	0.695711640776313	0.55536120628506	0.554006024028867	0.696554186554849	0.519889447791603	0.705661843416348	0.56063749611357	0.653732526017623	0.786953723078406	0.650828653416909	0.602394442857963	0.859578925173582	0.517521273838637	0.543069589317491	1	0.745135136581911	0.389145978879286	0.499739134793774	0.475495991790936	0.718476384863872	0.560002107666355	0.337212959125642	0.56888297855966	0.11329551529844	0.0298078307254002	-0.0284114251439098	0.44571456708021
FGFR1	0.752607830198455	0.516405464520037	0.668911402643632	0.773080137941673	0.75930237449825	0.893209570612036	0.75127509376109	0.490427491171563	0.733313388526677	0.608980386036501	0.624704682092898	0.908103275377322	0.707154956611317	0.83884281418915	0.729805969061577	0.758898629909894	0.692576625521505	0.732940826917238	0.763216099659936	0.80450647029855	0.821699503185886	0.774128940297335	0.680460073069358	0.555680026775309	0.839274607282992	0.749731769221085	0.706775171339233	0.838927305023154	0.798595407733823	0.698642944250665	0.720285896851322	0.83400575176721	0.735299195330651	0.802037503125592	0.75895835019786	0.795523510872642	0.57858787241629	0.677824426295625	0.643858394304146	0.58313319881941	0.709267936592045	0.783829028089959	0.839250524718576	0.541046110304245	0.543506539119796	0.733500503877172	0.587602296415661	0.810414669400573	0.631043836144387	0.769136317469292	0.504338708614877	0.702967681839274	0.726803834333407	0.789489205179801	0.785504002627827	0.837768959948887	0.825163030436827	0.790340415035324	0.867292972832121	0.774260316176232	0.841238713377221	0.611579979850012	0.809729712620676	0.745135136581911	1	0.687577395419598	0.815737668938223	0.767667553235195	0.895553764115088	0.77597279814989	0.650919141568998	0.864145664832139	0.553475553190255	0.429395516756212	0.391502173471786	0.794802057381698
