""	PARD3	TFRC	EGFR	NECTIN1	TNFRSF1A	CD9	NOTCH4	NRCAM	LRP6	ITGB8	SDC2	MYLK	CAV1	ADCYAP1R1	TNFRSF12A	AQP1	CD99L2	PLXNB1	F2R	KCNN4	IGF2R	TNFRSF11B	PTPRA	APLP2	TSPAN5	TSPAN12	CANX	TNFRSF10B	RIPK1	LDLR	KCNJ10	CXADR	LTBR	VASN	ITGB1	ADORA1	NOTCH3	THY1	MTTP	CNR1	NOTCH1	EDNRB	IGF1R	SLC16A1	CD81	CADM1	SMAP1	SMAD3	PLXNB2	PTPRS	MCAM	PILRB	LRP8	NOTCH2	PTPRZ1	GPR37	MCFD2	SORT1	GPR37L1	SIRPA	INSR	LRP1	TNFRSF14	TRAF2	STX4	SDC3	TNFRSF19	LPP	LRP4	LRP5	AMFR	ITGB5	CD44	ADGRE5	ITGAV	LSR	CD63	NCL	ABCA1	C1QBP	NRP1	SLC16A7	GPNMB	RXRA	SCARB1	TSPAN14	SORL1	CD74
PLXNB2	0.868755114692233	0.869174730068605	0.836471305912259	0.83078547453356	0.918977011719858	0.818789378403094	0.848862253307688	0.933179080000728	0.927427401094346	0.925262690109994	0.873197778874398	0.853589429129374	0.715289943222573	0.713345872118101	0.784547451193731	0.850237174396889	0.922106943834334	0.851226488939362	0.842020122613901	0.788617964152246	0.893433547054313	0.870770312449266	0.928129622670602	0.915868867005471	0.905213424379399	0.856094854774558	0.928781955040441	0.895044593306873	0.928395891544432	0.764565668320221	0.863441426961685	0.874766442893003	0.944465153717759	0.698775576879144	0.946222068881846	0.803296334171307	0.842250894761835	0.82087957678655	0.900973044678253	0.863159349251764	0.899058933494797	0.88150908833439	0.739679375634718	0.837685466725178	0.88491758915142	0.912310878233624	0.872635107868421	0.862009552619727	1	0.839098604275018	0.910916787372931	0.88689300085265	0.830822897224094	0.929012963283163	0.833173028709116	0.881499925956877	0.92372316268081	0.899437658632873	0.777095566043854	0.89345289032239	0.550642715648775	0.894395825361728	0.812338017569142	0.809697103490325	0.848321907329066	0.862451395654666	0.875535612015285	0.931195105059806	0.632288023994067	0.85630882538645	0.91399198422868	0.871442744899054	0.867360146945973	0.849039263007622	0.936055828639748	0.797563553445252	0.844707364501292	0.899716998619699	0.65736713961429	0.773221755321083	0.941798280385843	0.884022199106068	0.592434794730883	0.830699966141107	0.864213455255663	0.856662279274181	0.78232925238406	0.450892239630926
PTPRS	0.843703774622916	0.852473228427447	0.864285772356648	0.695286037010999	0.837329311711373	0.770955766187254	0.812046002423731	0.86955602187991	0.878509294529662	0.885902358419766	0.765911351820417	0.718421752500501	0.536871946752898	0.67621286401047	0.689438297947424	0.678853303405132	0.856349034937467	0.749866347981341	0.753506310828876	0.755627952199285	0.850169198904387	0.825032910987318	0.891427547402511	0.84150208505657	0.809049321914913	0.852861187520411	0.866098072283792	0.828637237033756	0.843126090877427	0.716858317417516	0.840898695199113	0.871763952836747	0.849660439396887	0.561853337272699	0.859286018620017	0.76747113800076	0.734316711284257	0.735783628912551	0.822669493988278	0.754332708747265	0.877064487299451	0.822722760710286	0.668756144111452	0.776856814422311	0.804235000518534	0.807104000571724	0.83841865905494	0.8266931190864	0.839098604275018	1	0.821195403842838	0.842775358017947	0.798075740929011	0.869263875929905	0.875281288737538	0.779472890706059	0.823247689537125	0.841471702513018	0.817237398423914	0.7958676716276	0.513656800970647	0.870802286424229	0.735684212689663	0.739837532871402	0.796105080810976	0.846871394098065	0.854887369630107	0.821229838038734	0.579400365677313	0.771273449648693	0.815449961910221	0.76066880385474	0.701031361362172	0.790195601688402	0.854407230339772	0.723070642130054	0.793399546311535	0.840433817754819	0.558665987257377	0.737157466976707	0.805226135798844	0.817166788125604	0.445208598033541	0.801936108818237	0.760705157851638	0.831561636272258	0.618067063443677	0.341839177992351
MCAM	0.823382071809756	0.861643142911968	0.837077551562778	0.837025611965185	0.890890643537587	0.811198843316169	0.863915341726786	0.888952235956099	0.888940684232654	0.926210939977992	0.859522486340176	0.8674599767074	0.712398088045596	0.734278499686392	0.805336403930257	0.794262343038838	0.889424732131988	0.833827802581122	0.88079985293512	0.816271201651009	0.84587958184793	0.85993714422089	0.906792052553256	0.912315524140441	0.919805604243322	0.867145464522392	0.921198403718416	0.890838186521131	0.898490198573802	0.77890944692947	0.861683831494388	0.856211969861276	0.912681132101058	0.678918883403006	0.957407743074066	0.802945921468275	0.799450924872064	0.873733099194396	0.88153844022039	0.835427944723687	0.897458142754519	0.889125826213124	0.679354681769917	0.802020285039309	0.891070141233481	0.917894538522126	0.900330876750273	0.861008300568632	0.910916787372931	0.821195403842838	1	0.86029545917002	0.865657409149764	0.900292953930386	0.799249194761528	0.859659001116857	0.926241427150132	0.879209411348169	0.808767800859686	0.848523830825504	0.612915688769571	0.855882045362888	0.779853628749425	0.847967788698728	0.844133045369993	0.868756617368984	0.856038060048742	0.916125400633971	0.570609753088966	0.854283136829893	0.921344272636821	0.846605379457417	0.83079062151435	0.865196594001582	0.915357524995255	0.833100319057457	0.879505978438036	0.920624419158823	0.566156786470187	0.827484941743846	0.905815618439176	0.898090247259809	0.516848500533754	0.808594021728138	0.864108991573053	0.878572647735992	0.71948763795141	0.402257663151466
PILRB	0.836890642119963	0.814436779122086	0.842035283858683	0.740939713213934	0.839662171167418	0.749114277839766	0.805692359965718	0.8798018989099	0.918321150226164	0.903126824658133	0.78781970535789	0.734686588875155	0.591859738411796	0.611817123016403	0.677741068205965	0.718495500259394	0.844670107287398	0.759939125273729	0.753510646252593	0.734098027786095	0.90045497165088	0.812568826903199	0.905703214871732	0.846876653958108	0.869240889675049	0.804139038393764	0.867546402065017	0.855466131725238	0.848126662343269	0.747874955472639	0.819556652428149	0.84198040614654	0.877987339730722	0.56900627307554	0.865451799580659	0.705540521709278	0.750846292424065	0.694441964192731	0.871785257685449	0.8107768866816	0.890676545274191	0.832427482459896	0.675316709469368	0.796928679632071	0.784264881163975	0.856090212346801	0.828825546812243	0.832508400017364	0.88689300085265	0.842775358017947	0.86029545917002	1	0.771546825854576	0.897221760549525	0.814227027339611	0.780936802623524	0.830429595923909	0.867945608164044	0.750225599991012	0.854274207727522	0.565978051527422	0.84077556570357	0.775159397245923	0.733560402172605	0.76992959212242	0.832758405018007	0.872537331425598	0.907181005356775	0.570636611609973	0.844403485204831	0.847696363932101	0.757319548666169	0.780897654868834	0.83811296992271	0.874119104957343	0.775699559961493	0.748717147128149	0.819122579251548	0.656104929836395	0.677646825659062	0.905491859847395	0.825158950950283	0.618590346679331	0.77501220182732	0.791161431751437	0.871473598471818	0.727617886924039	0.465517627155174
LRP8	0.809800515999859	0.865370869844196	0.879861049741496	0.813673038553499	0.900174323421023	0.825185957794054	0.816938815976277	0.841170870795549	0.846235308967439	0.903742091087673	0.77662450467287	0.80700342185119	0.566497127856574	0.804126645887737	0.768163881432853	0.70782854318781	0.860791829248225	0.834919050464163	0.774985966777709	0.87215906307993	0.753619554876131	0.891892309887086	0.905514901294919	0.874582680928868	0.901481460839569	0.917802798627457	0.890929371375484	0.847965386325322	0.883668710528407	0.77975271311856	0.907594885678708	0.874828457862732	0.879743539748013	0.546069511457142	0.911065372143216	0.88690590756907	0.745154838497453	0.895221561548563	0.872750806756111	0.789026888988925	0.88309528989902	0.901721742647039	0.586455396087992	0.743764448227764	0.895112572022078	0.901806407190106	0.913969704318733	0.817476688745359	0.830822897224094	0.798075740929011	0.865657409149764	0.771546825854576	1	0.874686047644206	0.864732036351328	0.858969966474222	0.89813660947345	0.826750476194758	0.90148380817751	0.79623952075974	0.391828748525152	0.869214269869886	0.72628606905526	0.872253331167675	0.847916132730958	0.91490175009502	0.866179556896885	0.850560597631814	0.529227949054967	0.872932800980325	0.889112764442611	0.827608259854991	0.732429737585246	0.825386773743423	0.897651977438571	0.81774159823521	0.907917227329108	0.909919071909107	0.381458620452796	0.885698259169985	0.820645331220139	0.882264273486776	0.303487806206482	0.769884670521958	0.850710424658464	0.853666730951092	0.624187042871288	0.260239444530151
NOTCH2	0.840684878288634	0.903028398017979	0.900276116523396	0.84768337048295	0.933986342994038	0.8655257727099	0.848001274483108	0.9211077045272	0.951875869597253	0.971082077313094	0.906252810505934	0.854035209149752	0.673341272272647	0.776328711310982	0.789916418903365	0.852848776470243	0.932048702256569	0.847515610400936	0.86128883424121	0.854243307843324	0.876434682725656	0.921272165656019	0.951219884412127	0.941902165042066	0.935046988751828	0.90273598379823	0.950468584684148	0.948435515971212	0.912532817439407	0.864606174768803	0.923096297491509	0.90227209710322	0.952749094795034	0.655951302533799	0.934230303116432	0.808932705218291	0.858168442273496	0.844120632272729	0.943714525556746	0.871794821879353	0.960535466638366	0.92475532809082	0.757380174820903	0.865334950538922	0.905358699848768	0.943694659751958	0.900951585352291	0.879128760310668	0.929012963283163	0.869263875929905	0.900292953930386	0.897221760549525	0.874686047644206	1	0.857688842399855	0.917417306441272	0.92752615395506	0.891179933082847	0.821738436704704	0.919124879383283	0.512390285258539	0.935088735010898	0.747045045874777	0.798986471739326	0.84312726908597	0.910292599511627	0.914358140172156	0.932002767763237	0.651203034249305	0.894707195757288	0.926976216016523	0.849421001651141	0.851768914723296	0.889732641978242	0.94883615699267	0.801614426996251	0.877841876328106	0.910080182582079	0.627607830933789	0.789842505859615	0.916048400591929	0.903301400757916	0.538135192597555	0.812829385717913	0.886584486359072	0.872357917277673	0.693912931573818	0.346271415032583
PTPRZ1	0.87567418665394	0.854575613594434	0.912503207510036	0.728614741966764	0.910161537827361	0.791956669327073	0.845033677003708	0.906681653707069	0.897219472458245	0.899055048083938	0.711979437000576	0.748100483669566	0.483283691414026	0.787950301877544	0.69482449871775	0.681004804176378	0.857036510463476	0.815463771039635	0.738589330125521	0.84633326154776	0.821272582536305	0.885491989169761	0.932697295919762	0.839919137441406	0.843909120110145	0.916333570233775	0.868075388596028	0.815495651565496	0.88601639362478	0.757170760878221	0.91126562573592	0.907125415525383	0.879592040402145	0.486504959757761	0.860227278572615	0.886079021381879	0.723895807370167	0.795644473805335	0.886906859309329	0.767659376709735	0.87807723000134	0.878536091614857	0.62408019032767	0.722103524341965	0.847930552161621	0.839229043194817	0.866319740132325	0.853488581467407	0.833173028709116	0.875281288737538	0.799249194761528	0.814227027339611	0.864732036351328	0.857688842399855	1	0.867778954873052	0.83949133337044	0.827189340025045	0.922070477450204	0.785539129484011	0.418259473415508	0.910401868189002	0.810317087741975	0.808179620317752	0.822739130109151	0.914750344396379	0.915667156894737	0.831450752566328	0.532371630835291	0.790970498514008	0.84513630916565	0.803428922186043	0.739283891089671	0.762757555054635	0.902415849673987	0.744649321454243	0.848926254817459	0.852842762313086	0.425029752379833	0.798054296484425	0.839526800347181	0.82742767413306	0.349477002438203	0.758238730246626	0.737423379013214	0.790815848629143	0.621457862285738	0.267953422497022
GPR37	0.802482401127659	0.857739134400856	0.854166550941456	0.876111210552399	0.93267700460686	0.819086118381071	0.834839548582934	0.922160537547185	0.908141811167752	0.933707907677326	0.878599123488888	0.908284212873543	0.63325738932973	0.832068014864067	0.782446755670474	0.869980102335879	0.919674966446427	0.857659779549521	0.849655997665441	0.8548744825233	0.814850259124096	0.904158994889749	0.915595092745038	0.935230886681025	0.917863607125341	0.902171473797214	0.927884181305689	0.909565398830062	0.902663227929164	0.876055273578444	0.927675427051735	0.853802081504984	0.925778486134863	0.604540125035181	0.904116403233892	0.852438536975237	0.806302939043482	0.886460558970874	0.934250039642569	0.857844325922579	0.909832754118161	0.92357202555288	0.725818893879572	0.768567919595249	0.907459411474536	0.93519892374397	0.860390969640686	0.871474338530841	0.881499925956877	0.779472890706059	0.859659001116857	0.780936802623524	0.858969966474222	0.917417306441272	0.867778954873052	1	0.896263069313833	0.853913700881887	0.811355623131277	0.869942641846306	0.396129984100384	0.914222237065606	0.763381825573101	0.807520496515201	0.799860679109986	0.906300496027309	0.885622675340754	0.904107637527852	0.567072904946026	0.838733641941743	0.906143112936114	0.886091628075158	0.89655411063945	0.840595793916638	0.945433626969331	0.775190705474213	0.89496936484152	0.879291830672815	0.480593133456228	0.780503156596367	0.890334135397257	0.872750523463933	0.43161024073752	0.700358307996298	0.823059756677597	0.767523148942103	0.654444019225456	0.245220069236787
MCFD2	0.890022331848729	0.880509893743282	0.869626660080676	0.834567759197314	0.950347820367881	0.890689169695573	0.85264753568514	0.922807191032205	0.902000790594463	0.946663782142561	0.900721723499343	0.863068168789167	0.785891915814443	0.765994094659513	0.866967306780689	0.822042404818906	0.915420197315873	0.867392395727317	0.829443020197877	0.862593127943255	0.811383860553188	0.921333016426937	0.951659394247923	0.917891930507773	0.954847548766942	0.904900691827529	0.935785720817088	0.897925335936221	0.955128435283523	0.757996027663163	0.899610067832434	0.906243862138218	0.941429121712937	0.774914526820007	0.96308084159152	0.8809225026961	0.84168662257392	0.925474106540649	0.928510063763036	0.844936223803632	0.901387109821449	0.918874279613946	0.652243653935344	0.842483493002137	0.96956088392275	0.957256479469442	0.957569775161872	0.857781806068887	0.92372316268081	0.823247689537125	0.926241427150132	0.830429595923909	0.89813660947345	0.92752615395506	0.83949133337044	0.896263069313833	1	0.92407410751836	0.849342447793396	0.856860041596109	0.435250134986711	0.870031114550866	0.763899276416157	0.906340112703512	0.932769349815318	0.898831641088316	0.904636285847617	0.899168366684798	0.582224567196421	0.871770999561995	0.952326066787651	0.860069599563424	0.836036525138117	0.875360542179707	0.920579196337071	0.899292619275807	0.955476612612278	0.970315770640226	0.513389439712225	0.919348924643341	0.912278525138525	0.876266419044246	0.439125626471084	0.805406396810339	0.874747010116779	0.863574459693257	0.658079676681856	0.291953911446474
SORT1	0.891166614660869	0.76543849701606	0.813942019068241	0.792245939031417	0.885978299285884	0.756787712686422	0.782589522566967	0.946825322532706	0.878987972318961	0.923949948929781	0.827521120650397	0.828071296623303	0.632173074370195	0.692412959749927	0.710860303580717	0.758718044897831	0.919926921826267	0.802636055887505	0.752798378702667	0.745332111558763	0.836115077971106	0.82363697379447	0.917890719999239	0.901519710357091	0.908905609663052	0.839849994244399	0.900940325181526	0.819660726063342	0.915720217571937	0.714262876660981	0.876398501846441	0.830851261641575	0.87287622023633	0.784974420319455	0.905467244941427	0.857348915017193	0.7016019854899	0.863044076010351	0.895116267384775	0.765197970739373	0.871765086857308	0.843953593702225	0.546879891546998	0.723180993097249	0.906101371314647	0.938749868400161	0.885216410423857	0.802629686936563	0.899437658632873	0.841471702513018	0.879209411348169	0.867945608164044	0.826750476194758	0.891179933082847	0.827189340025045	0.853913700881887	0.92407410751836	1	0.816812739624284	0.793654514990396	0.389344727541812	0.821224002067059	0.771004092411415	0.848139783767105	0.841384025430701	0.905538216558603	0.872760412227427	0.86877361058973	0.429821278639756	0.798246134643246	0.88023627095576	0.850551489227726	0.819822352357975	0.857123806357163	0.903352372194215	0.850925690419635	0.868907302445498	0.880071735422825	0.431917807136451	0.804229527049695	0.907941129501526	0.779033873323703	0.407182771513318	0.722931398279651	0.748907257523294	0.839381507209274	0.662277122706471	0.327078076904857
GPR37L1	0.82559181404563	0.824759154959303	0.909788647985257	0.736733687563083	0.874713146544201	0.801421392820078	0.788171016017926	0.823759113846881	0.814202206500625	0.882776686948643	0.693145063381098	0.70889000494817	0.452602533051942	0.824172254120987	0.689191802875455	0.623254055087201	0.80718313974026	0.768085969541303	0.728514294130424	0.886145799269361	0.704002343004289	0.880770998015867	0.891682945495032	0.823065363081865	0.847118458930798	0.924901728606888	0.860123614039074	0.780711003796439	0.848464578916629	0.732313657873567	0.914388392425722	0.857588555951207	0.828760850812549	0.49961457164528	0.846842631961632	0.911656226080368	0.701095087545376	0.865398138121071	0.849655830052308	0.706988044326968	0.84991547285962	0.871068385220257	0.520875137531248	0.686671953057319	0.872743446873291	0.847513638278374	0.905079524166048	0.806199066974146	0.777095566043854	0.817237398423914	0.808767800859686	0.750225599991012	0.90148380817751	0.821738436704704	0.922070477450204	0.811355623131277	0.849342447793396	0.816812739624284	1	0.738437121194983	0.356751495771043	0.857485922912534	0.72539200873201	0.853863090221341	0.826915946082612	0.930510179242898	0.872004010234406	0.78628300370414	0.49252054822353	0.80837122470399	0.851560894048226	0.799580567247616	0.660458672583349	0.791610037898872	0.867526041365786	0.773994469392585	0.888632728190748	0.869225517230852	0.299263031567112	0.877707683738445	0.75749949428487	0.805400328227796	0.2491656605274	0.782998811887351	0.754839255168284	0.834092763359878	0.590184733010682	0.261539198878024
SIRPA	0.797091957421434	0.922280635424021	0.868407884776031	0.84031289774401	0.868422314619967	0.866413676374533	0.798314087495599	0.857916340497111	0.906862429052373	0.910488074002349	0.930725627321636	0.815469059216856	0.692614863905944	0.778494811651426	0.834193989056286	0.881159348515453	0.872519404729435	0.75379255231954	0.872047958310322	0.816280191004678	0.864116783201125	0.876617590510326	0.89403736641214	0.916241403031003	0.890087220050113	0.862449500889818	0.940781732082661	0.929310201477989	0.846744483713371	0.87672026039773	0.866285138538297	0.843802462806868	0.918327259447478	0.529287642657821	0.878155790014066	0.739557323857075	0.903992202574572	0.771251739202605	0.886708700831182	0.914781777242336	0.903758798866368	0.875075197428427	0.856772973634979	0.915513650876556	0.830944390321766	0.868093023677434	0.848616529030455	0.865175416951831	0.89345289032239	0.7958676716276	0.848523830825504	0.854274207727522	0.79623952075974	0.919124879383283	0.785539129484011	0.869942641846306	0.856860041596109	0.793654514990396	0.738437121194983	1	0.555301833519959	0.927253767356266	0.683219691685774	0.733957193552327	0.786131874924094	0.842659603520661	0.852348921904399	0.921709731270767	0.781225814046433	0.860778325070477	0.89242520796304	0.845947464817706	0.86355908132912	0.847764324336523	0.906938124612737	0.72950234779483	0.815031930550085	0.865593069475821	0.710341834826996	0.704887880939913	0.884800047817388	0.884575367401132	0.679100732419977	0.818059251666345	0.907983551770912	0.817799888905057	0.733084779728806	0.400189029164828
INSR	0.433681723341907	0.510894448851074	0.425289538259026	0.384554636433636	0.441678629712941	0.405094330372057	0.648740266742274	0.456325299509839	0.528322706738681	0.483871306185211	0.458594029129656	0.462710120138361	0.418906043709557	0.367940360001547	0.458426661747156	0.51260995515793	0.428656359010455	0.379529996459105	0.612273458951946	0.367450642068447	0.633496041520704	0.423580801627675	0.463233895004828	0.466330374676891	0.402677296137054	0.390950213214198	0.503589535426945	0.501096675994366	0.459290109971595	0.411119928637501	0.372991387456816	0.472125745422451	0.560098670336292	0.227186059375792	0.551828909441998	0.322485346260456	0.508893214370178	0.328527424236688	0.388587266309294	0.525538562251584	0.488040053789739	0.422820850245678	0.593570076491944	0.55269909968673	0.382391191908847	0.396577641696629	0.415095876885468	0.48948957517372	0.550642715648775	0.513656800970647	0.612915688769571	0.565978051527422	0.391828748525152	0.512390285258539	0.418259473415508	0.396129984100384	0.435250134986711	0.389344727541812	0.356751495771043	0.555301833519959	1	0.503321225393567	0.548739638480111	0.382945164197857	0.41767593295078	0.359885365481961	0.399947150413263	0.594789000585272	0.501099841405609	0.430533710413119	0.473717048301555	0.484599617332481	0.510300056603182	0.370151565779543	0.516064241527749	0.310664987242293	0.344849960615858	0.447494610663405	0.708161214654152	0.307897289613689	0.566757492756328	0.555458242712621	0.714669226166296	0.610970546479844	0.539591285194678	0.594876237058311	0.581345928922388	0.601946031662645
LRP1	0.850044537504163	0.953365470146418	0.940670109821392	0.845654858780547	0.919563983595833	0.881110880250725	0.856718378219273	0.899477274757943	0.928260111868916	0.945187616849109	0.869848575945005	0.822626614866722	0.605059695466897	0.823999961725729	0.796290900567398	0.82218539139191	0.909473584940812	0.825598819156175	0.849271130780229	0.876325558000333	0.872088985110386	0.927283843253308	0.936954094871473	0.937748404634497	0.896916819516535	0.937625161210508	0.957944390167562	0.92709499486788	0.891166516283122	0.887488689976973	0.92268629224083	0.91203946725454	0.933121683228774	0.491117549761188	0.905015428814478	0.828353482492849	0.869989339782162	0.823330634487195	0.91836800741046	0.878286267683791	0.93980775018256	0.923347731746264	0.811121540355321	0.867997061439168	0.870866772687975	0.880574838510614	0.886981478273774	0.902512167247367	0.894395825361728	0.870802286424229	0.855882045362888	0.84077556570357	0.869214269869886	0.935088735010898	0.910401868189002	0.914222237065606	0.870031114550866	0.821224002067059	0.857485922912534	0.927253767356266	0.503321225393567	1	0.74143047269113	0.781276549264019	0.815914002784163	0.924205570233258	0.908237528184273	0.910341800344397	0.733215105863729	0.873217804830981	0.909762647322903	0.862772021103312	0.827867058885085	0.853082574768306	0.943923876274947	0.744859918978019	0.866103545015173	0.901027914750254	0.608672276173447	0.76797095000224	0.874502789353981	0.909049030102001	0.535486301375177	0.834824511415726	0.873488711707221	0.828479418157878	0.680679801959372	0.312790987093408
TNFRSF14	0.760902902592257	0.691275769481615	0.696095897188863	0.614644331029013	0.810781989543205	0.640100933809941	0.801382195479951	0.826838254447517	0.794173622713959	0.778246804133285	0.627658933497685	0.723566290765768	0.532221806023795	0.629467999629105	0.643474999190139	0.646534390642168	0.744928911127167	0.684563371360442	0.685143523631329	0.670226201613108	0.804164720746425	0.724584866851715	0.802621058836897	0.732601106391241	0.732772942921543	0.726305804983599	0.762770752739882	0.689438808704515	0.817075269033176	0.578669082187876	0.741222414815397	0.754088892361633	0.809601256533388	0.49066941436115	0.817417034075248	0.773122328148875	0.618522370033519	0.687832816304329	0.741674407225445	0.69548820564935	0.731923400850338	0.723730138793096	0.523465366318708	0.609507299484714	0.768085796665162	0.74989939118615	0.752458869499338	0.739432835179284	0.812338017569142	0.735684212689663	0.779853628749425	0.775159397245923	0.72628606905526	0.747045045874777	0.810317087741975	0.763381825573101	0.763899276416157	0.771004092411415	0.72539200873201	0.683219691685774	0.548739638480111	0.74143047269113	1	0.786854340561037	0.771108139543688	0.73170055640395	0.747849672201736	0.814476568692398	0.392291160328675	0.66027066537755	0.75908553170598	0.760310960359584	0.760327089355878	0.661502336090032	0.825628478891182	0.72748944424577	0.738220150969796	0.752611714478298	0.502845013040649	0.697412184690775	0.835063570765677	0.713560550040342	0.476625898246478	0.694568022746184	0.649328363702455	0.767380960558892	0.761641643096762	0.542717030597042
TRAF2	0.830213403009536	0.788333038726963	0.806737052543614	0.713299771772112	0.887465919855483	0.804254339733578	0.791309273358262	0.827474527650792	0.778248674936445	0.851266084047257	0.756583779486202	0.790694808435692	0.676600801093343	0.762239413886578	0.799455843266137	0.685530822649094	0.799123444547834	0.764238783764201	0.711516235997507	0.817387341396793	0.707329104519333	0.84867454905573	0.86996327162024	0.812661755593897	0.875980766324718	0.846789424328696	0.846952979573947	0.74611028192335	0.902867366065987	0.629147804480635	0.831292722934615	0.820227615242699	0.848966628295189	0.628910263640065	0.890557881387775	0.911906007191014	0.710827251091956	0.897754485033955	0.82765785498989	0.716147038679195	0.773165772867594	0.846689195540905	0.507407776325828	0.711083602475751	0.926206628555675	0.877727802114242	0.923590140807982	0.771545115292891	0.809697103490325	0.739837532871402	0.847967788698728	0.733560402172605	0.872253331167675	0.798986471739326	0.808179620317752	0.807520496515201	0.906340112703512	0.848139783767105	0.853863090221341	0.733957193552327	0.382945164197857	0.781276549264019	0.786854340561037	1	0.917149543974652	0.841977901947623	0.810250034617379	0.824594025780689	0.47503818930319	0.78329419701104	0.878521736473546	0.827319613179181	0.747550172251134	0.770657672576724	0.857554136953951	0.887343080000742	0.921027326915262	0.914494282608092	0.360889042721809	0.932905903187528	0.828484038343039	0.796472342865119	0.317163295055959	0.73567259981511	0.771703801846901	0.800819045051214	0.629883603640601	0.298070590643835
STX4	0.877817398310587	0.846246965991718	0.843300570823516	0.686488936781945	0.923777406378032	0.891208697755855	0.849944669860763	0.848304328412483	0.832874703687218	0.870633544261307	0.806870983773771	0.753063563207804	0.765480444913711	0.732919802182285	0.858815289211277	0.725579085320498	0.826309028753747	0.784421735955677	0.727428237187676	0.819729487408896	0.762679029967232	0.894772953957782	0.905639281532778	0.800359393181129	0.876707747200532	0.846514602186738	0.862928356255247	0.798223129320714	0.920190541338703	0.628654880897825	0.822063186887776	0.899339924048089	0.896358709708038	0.669936304928314	0.899141130755562	0.874864394837383	0.782544432438314	0.848669647001841	0.850229843042829	0.772185277078216	0.812506030081938	0.858139765718322	0.595934378470435	0.827883667639093	0.945148016922168	0.865289818484722	0.939562405301458	0.80082126328344	0.848321907329066	0.796105080810976	0.844133045369993	0.76992959212242	0.847916132730958	0.84312726908597	0.822739130109151	0.799860679109986	0.932769349815318	0.841384025430701	0.826915946082612	0.786131874924094	0.41767593295078	0.815914002784163	0.771108139543688	0.917149543974652	1	0.823589083973269	0.849013721040106	0.828262332837266	0.601364467102209	0.808783180361324	0.902359422675999	0.779558450388341	0.738229672090727	0.774988482487391	0.841271003928127	0.888126886171119	0.9289818054791	0.932123477719441	0.514105510419885	0.940054581351084	0.850214313447622	0.803942134949065	0.399312806765161	0.804567009600353	0.826571707286268	0.818929248345042	0.596291429582945	0.285395118449505
SDC3	0.864826220365484	0.863753167405776	0.929240842156733	0.845503863752303	0.917177394557596	0.832019595173742	0.81619848789179	0.908123187417084	0.891096354568997	0.950835947071695	0.817824079987097	0.811846720945101	0.521832485989755	0.833000043782197	0.718078884809806	0.738323160898301	0.923792957054711	0.860690153428294	0.79070099873021	0.871411012510054	0.798313268088069	0.90900655548254	0.947463378163864	0.932963183545704	0.933464169464954	0.955262571504449	0.933248323852181	0.883206039505919	0.889467785867851	0.85327042834921	0.959463872423697	0.884753646635878	0.891709120232453	0.598586278120365	0.906356007767149	0.890458611517961	0.755103205287332	0.900587325282172	0.943648421956384	0.796096753090459	0.933889772055969	0.928606156787369	0.618806012130362	0.746561389271534	0.911091318889429	0.939315342829653	0.91295180162024	0.86988652415514	0.862451395654666	0.846871394098065	0.868756617368984	0.832758405018007	0.91490175009502	0.910292599511627	0.914750344396379	0.906300496027309	0.898831641088316	0.905538216558603	0.930510179242898	0.842659603520661	0.359885365481961	0.924205570233258	0.73170055640395	0.841977901947623	0.823589083973269	1	0.927446522749938	0.872556720385608	0.525181636204747	0.874298547848456	0.919959553457035	0.866468796098931	0.775149498241103	0.881339817223931	0.935884313707019	0.810009804855389	0.911753086138431	0.897375189989368	0.380451868904846	0.838620668454716	0.863808101507006	0.857034154829063	0.347547841117954	0.764623638215378	0.81422109503797	0.837545093279515	0.628398956059286	0.232151371661861
TNFRSF19	0.881464242091755	0.883424337232941	0.92748773525009	0.78509724189533	0.926662662788523	0.863506907318643	0.844381338653878	0.915536424773572	0.933078527044657	0.943860775295512	0.821862627780726	0.773825444236903	0.619709838479234	0.745580605319684	0.752424629061861	0.742104276422668	0.894519995179881	0.85948000257222	0.783528762638544	0.855714995122217	0.826253061751439	0.918844263195821	0.955859419112304	0.891403811370198	0.923716252765445	0.920439608238391	0.904307580762438	0.898728482188609	0.900350178929412	0.807282176950379	0.924823835313827	0.92622227530378	0.906033176838253	0.612878544839173	0.898246859324699	0.843562287062311	0.796852128876933	0.815749908363371	0.948835144541579	0.838078301702203	0.920943417913479	0.920111582239216	0.668143269393121	0.811931850797404	0.885702979927441	0.90506360953066	0.899262152055008	0.883467180037684	0.875535612015285	0.854887369630107	0.856038060048742	0.872537331425598	0.866179556896885	0.914358140172156	0.915667156894737	0.885622675340754	0.904636285847617	0.872760412227427	0.872004010234406	0.852348921904399	0.399947150413263	0.908237528184273	0.747849672201736	0.810250034617379	0.849013721040106	0.927446522749938	1	0.875346544223323	0.594877457336357	0.872481852322865	0.903609629853155	0.79467768994116	0.762828271709772	0.855842390146545	0.913731522207152	0.818195725370263	0.8813908832359	0.891507718719424	0.502254882793081	0.8198450503912	0.880227743601116	0.84522668589009	0.429843859792791	0.78300934582964	0.831808945627026	0.833413611236733	0.607380796830304	0.251366830322322
