""	KLRC2	NECTIN1	ACKR1	NOTCH4	ITGB8	TNFRSF1A	PARD3	PDE1C	LRP6	CHRM3	HMMR	ERBB3	KCND2	PLXNB1	INSR	EGFR	CAV1	CXADR	GRM5	ERBB2	NRCAM	ITGB5	ACKR3	ATP5F1B	TNFRSF12A	CXCR3	PTPRS	ADCYAP1R1	APLP2	CD47	LRP1	THY1	CD81	CACNA1C	TGFBR3	KLRK1	ITGAV	KCNQ5	ERBB4	LRP8	IGF2R	TNFRSF21	GPR37L1	GRIN2D	TRAF3	CD9	PTPRA	CELSR2	LINGO1	PODXL	FZD5	CNR1	LRP4	NOTCH3	ITGB1	TNFRSF10B	TSPAN15	CCR6	PRTG	GLRA2	CD99L2	TSPAN17	SDC2	SMAP1	RIPK1	ABCA1	TRAF2	CANX	MCAM	IGF1R	NOTCH2	MCFD2	PLPP6	KCNN4	SLC16A7	GPNMB	NT5E	SCARB1	LPP	PLXNB2	CADM1	JMJD6	SDC3	RACK1	LTBR	NOTCH1	CD36	PILRB	CD63	TFRC	SORT1	RYR1	NCSTN	RXRA	ERAP1	ITGB2	AMFR	CXCR4	TSPAN5	ADCY7	CD247	CD2	STX4	LAMP1	CD163	CD74	CD68
LRP4	0.496347402158239	0.676284698138811	0.889478440780302	0.961945325530363	0.72157466882814	0.980568631049356	0.959384107479461	-0.0274401117630889	0.844013049085846	0.898924428114568	0.758874425856546	0.754230187668345	0.566749329717355	0.831318777855805	0.799872109609359	0.823909458977065	0.916405797810683	0.882176338152401	0.954732682214458	0.858868220594102	0.740130103345133	0.94744098983843	0.995204916806071	0.979097722542915	0.960744265362682	0.592078642236232	0.690085166110196	0.987993230173001	0.909012304824556	0.877983452457992	0.865710270144941	0.977499796508143	0.959795075066989	0.922741373477401	0.845658101539976	-0.0147286328673938	0.858719257713438	0.84464246304924	0.454972848344318	0.772516329014558	0.843525069523142	0.994322348925273	0.915704671942816	0.702453303661255	0.941507562777722	0.989153534209109	0.909658728031579	0.773377466461397	0.708715951899805	0.748412343684045	0.887601597501385	0.423961837219292	1	0.946813669148938	0.988517344361665	0.996126680857371	0.923637727438013	0.80116798758048	0.708444756647264	0.47089917425565	0.793848790824743	0.965265356882247	0.848718487677304	0.885101189149708	0.962411814907065	0.85014709715524	0.89998320346615	0.981043715406932	0.909804649617102	0.854201582666473	0.964283817757631	0.967122876176142	0.907775979142679	0.732915698091736	0.682911523799419	0.954900048114439	0.872739526684393	0.964903557702317	0.901214697979294	0.923375733073948	0.935256475754673	0.848682223506445	0.898944660200843	0.987730994715902	0.906125261460155	0.956037487205408	0.718282310521087	0.792383315501352	0.946609205409534	0.903779043014582	0.808104158066623	0.889626574456234	0.940393877714749	0.963193000245763	0.903001836822726	0.774979935186599	0.955754964347847	0.309780134029442	0.874448959202552	0.842573650226234	0.478545010480361	0.55947418886901	0.9830996218998	0.961422869608289	0.876687129262726	0.860920767267075	0.876845751158524
NOTCH3	0.681751761268742	0.836048195590226	0.701644576713927	0.860188767977004	0.901433744918916	0.981056393979749	0.998243797680794	-0.0232469850303189	0.967212314943473	0.974930730219001	0.539339154809971	0.918409891183328	0.79272462175571	0.961613268771071	0.948081617271871	0.961490262448213	0.77076498732668	0.982087918212491	0.817068364814269	0.976591568052344	0.913094692388777	0.871528577106417	0.949765238744461	0.978045649063778	0.905738380973637	0.424810914590505	0.882015344419605	0.974540235528069	0.994091566762146	0.976186526104908	0.980115377082272	0.876682499102149	0.995578811431738	0.993518320398122	0.971819157907991	-0.0963490657189664	0.976955073702785	0.659348517851477	0.713351129994601	0.932296776307397	0.95736577618748	0.952516714099695	0.991743615377737	0.893357396305919	0.817604257434967	0.98185714677778	0.974530524411696	0.921682647462253	0.895171415931772	0.896210545815325	0.961348005499488	0.690193403620561	0.946813669148938	1	0.966951750289985	0.949144963231384	0.770733722262136	0.579304544237814	0.889091438198309	0.727181938837922	0.945629675536285	0.969308355771804	0.973563069579627	0.972514515322189	0.976198343215378	0.973014024976034	0.755655457868753	0.988619800326256	0.994151493658966	0.975426519136693	0.989714738140705	0.995428936465558	0.984201260663917	0.49226883694963	0.568605912210731	0.996991496452013	0.982664034553801	0.993398936947113	0.98587764321945	0.997494399525289	0.996386850248274	0.793186347308296	0.989638369673899	0.922275284974014	0.991881669798848	0.887600730676732	0.604443861802589	0.905268545402852	0.996614294988296	0.806863627630084	0.952405454300857	0.718620293212813	0.998975049112458	0.996847643072714	0.925162075986218	0.545568299940156	0.990546287347312	0.128949580477748	0.978366749993897	0.65060697456142	0.284221909837842	0.340616406926146	0.971044489198055	0.99165472694594	0.683630952003558	0.662491014653631	0.685718824966409
ITGB1	0.583518834502372	0.685442514429652	0.84305351350595	0.932297809418211	0.767275902965967	0.99547781616989	0.978711947081637	-0.0958970377680729	0.889960070900459	0.922649364922101	0.699716969667218	0.808383674734571	0.621202320589262	0.873109294142026	0.848180072745591	0.870105802763641	0.886942653510667	0.915276151880213	0.924006257768483	0.902153191839653	0.785612081924961	0.949351354769712	0.98355118267059	0.996244443382607	0.957625933787203	0.603545422954614	0.742323311979361	0.993363751818373	0.939911897503823	0.923655203527926	0.905635625505352	0.96269851853787	0.983216508287	0.951984824789347	0.889026509348971	0.0167381900447325	0.902929568930668	0.817047083144395	0.535234996193134	0.829037495598025	0.890212843080305	0.994647024637562	0.944358636080071	0.766450805667612	0.928363170096741	0.990320870756204	0.946689382032628	0.83423934499547	0.766000350687021	0.821651122536486	0.928543603732626	0.504520797077957	0.988517344361665	0.966951750289985	1	0.988833598846029	0.899195200557051	0.758561284911746	0.778726877908551	0.549126981597163	0.848099151927221	0.987365981289547	0.89248240571301	0.928043428592686	0.983951479536715	0.894030520573325	0.882879736735273	0.993172652433405	0.939925083162405	0.898543744856751	0.986680237851939	0.985742476399082	0.947877165643488	0.675054809829001	0.692448241830264	0.965337071432183	0.911890124897944	0.9836423953698	0.939935731710095	0.948000798560368	0.964604127774953	0.871107390861243	0.927499581720541	0.989604977496403	0.939363089100637	0.968725716811652	0.696693352813489	0.856394403296197	0.97310258604932	0.900185335736306	0.857484990623008	0.869013230929572	0.964674532031573	0.979604709106912	0.941756063187	0.73295011327924	0.982774938211784	0.325971124567787	0.918110922257259	0.808655537345903	0.484473623802055	0.546578490017335	0.995116880544035	0.984145974200807	0.814787907566695	0.815693014173691	0.823715867091866
TNFRSF10B	0.482865832330578	0.686733271744391	0.880239344333662	0.972097953790876	0.727623173857862	0.981459652244904	0.959627141766839	-0.0190557863034001	0.844325093077519	0.892909963550808	0.744453367627275	0.754460492660756	0.577948076436123	0.830262670987359	0.801846489631462	0.827744306096087	0.912884766554219	0.882354688201586	0.947047163933887	0.861511803819189	0.74627952631259	0.961665076708583	0.989810318698184	0.979016297686604	0.954505024213948	0.567519038125479	0.697926537577979	0.984367718202603	0.914085960559808	0.87690223111976	0.873864948699005	0.973511329560489	0.964722528252745	0.920607789750418	0.849853128984661	-0.0574325096945641	0.864287696137465	0.821831406375569	0.46079787022827	0.774516353877759	0.843060336149394	0.990800109855643	0.913647113291886	0.710029534364061	0.926572562728175	0.989619919896515	0.902242501205615	0.770430505243586	0.711104980305867	0.77759671445838	0.878634434438221	0.43142063487938	0.996126680857371	0.949144963231384	0.988833598846029	1	0.909470727100775	0.781780056386736	0.71041466102639	0.47793897382057	0.799343382429659	0.957682208876833	0.855077143098454	0.880837140356892	0.954934654530557	0.854039434066664	0.879507397902063	0.981113491567566	0.912553606297611	0.859213439734888	0.961873760580311	0.967425928991585	0.905446851442586	0.708131288076482	0.649460410545054	0.957565511499259	0.875968835879393	0.96312175299343	0.900466932149701	0.925915031666161	0.935425295320825	0.824705474636375	0.900642991968261	0.984652247461574	0.906877897541649	0.947154786074203	0.75769567958264	0.785881744159989	0.953200991785389	0.879039072544058	0.810924931119706	0.8833479373534	0.945408508347844	0.963392661005838	0.891548147413539	0.756990323190184	0.955052870873163	0.283096189816343	0.873747158418215	0.821142890427499	0.454760750263451	0.531939845566149	0.977548314115578	0.960694709044236	0.86151632601764	0.849300193983623	0.863570402759107
TSPAN15	0.349936133115779	0.375480213302003	0.96364991784411	0.923568007412381	0.441982128430258	0.864009136166805	0.801040630675961	-0.10226128502289	0.631680486504872	0.710737647491616	0.878501824626491	0.515842406103004	0.252168517237154	0.605311237278411	0.561211155080285	0.588842976174365	0.94639130060615	0.68085098666514	0.973485117462059	0.642021303550788	0.46885245552042	0.890995351804719	0.905824043584954	0.872585123307681	0.905474477558892	0.820454090948176	0.408727855730825	0.883127360016484	0.706443162558558	0.698109800733177	0.638932595751247	0.963811932393414	0.807189404839665	0.750068143607521	0.617290245917106	0.243424416191358	0.639050074512107	0.981376947257701	0.157618830036428	0.533234455862115	0.65298385379175	0.91592404741854	0.737792215185761	0.428934695669862	0.987045608271241	0.86356421431787	0.769356437791126	0.567968889186258	0.441359251079049	0.522159297439203	0.748864361212134	0.116971176647437	0.923637727438013	0.770733722262136	0.899195200557051	0.909470727100775	1	0.962869838478853	0.470988165068154	0.168014155062733	0.552142633519001	0.87003903353463	0.61788391024888	0.720007631802758	0.858813910344914	0.629138814739788	0.989206394238643	0.853371900677462	0.712594457775038	0.630906770951254	0.836862325276052	0.824185126140109	0.740423272098666	0.923822478324927	0.835092719179123	0.777023661559145	0.657900960830667	0.823096980847416	0.726382178726346	0.729788803404573	0.768597985765681	0.893091224317111	0.696809960319013	0.948580311479954	0.714773499026462	0.957907928681168	0.712940566904999	0.649593932334878	0.776408020628088	0.957489064899603	0.573064523942931	0.984023122102535	0.758723930529025	0.8088747507341	0.837245071649459	0.952316740284152	0.817277769246537	0.598148412454024	0.681502539731163	0.974811272321954	0.745001241970367	0.821625775993036	0.893978657630318	0.827592066684476	0.945957436526874	0.960505289205397	0.95131054554527
CCR6	0.136601762426036	0.136613949887658	0.959719160780578	0.833264861781038	0.190235354386269	0.708577482665717	0.619871369903135	-0.134979506241873	0.40668224308484	0.514457018211708	0.91586089980522	0.272679757695443	-0.0101975413194122	0.376756492665004	0.323296730270464	0.355453975792625	0.905260413045598	0.463203553344287	0.922306350864655	0.418907577847142	0.218310860087338	0.801051182044519	0.780924038037846	0.71805338864041	0.78974665656376	0.854014166737412	0.15221333020488	0.735171908053245	0.498427472671073	0.487111926092701	0.416004945914868	0.881344325243559	0.627975302740649	0.549835082540795	0.389202529387571	0.312427904243461	0.415254559587228	0.98609281495444	-0.105259105421099	0.293086926871127	0.433094059301779	0.790184503959889	0.533508635831774	0.178622425155624	0.929731346934975	0.709215200515924	0.577547524233466	0.336996696923777	0.191153090738437	0.292323838003585	0.553855038103185	-0.146790316249388	0.80116798758048	0.579304544237814	0.758561284911746	0.781780056386736	0.962869838478853	1	0.228106998477307	-0.0959752159599174	0.314594442458311	0.715497251378957	0.390505135002494	0.516447123073653	0.696897997590687	0.40244825257626	0.953563171564676	0.691801398939669	0.504131976565682	0.405794605814352	0.664706814138393	0.64862402067535	0.543550981449684	0.980993693933962	0.813421803929523	0.591748308646698	0.43742081811259	0.649585578198053	0.520361675929254	0.526281905225449	0.574890571023025	0.803542742469846	0.483765340986259	0.841027174647422	0.506410589604431	0.858583206447776	0.665485459839285	0.442703858912023	0.58931805908418	0.885922768194175	0.337789235585384	0.969389441343032	0.565828223039032	0.628873921141962	0.679534611186511	0.998587872590302	0.642670305048557	0.69375671858032	0.466896668733945	0.981117207246655	0.819392409733655	0.898561790912806	0.746177348050632	0.65160490479042	0.945702739954913	0.968725694931624	0.952641419140113
PRTG	0.905137379645317	0.85608138607073	0.326282139235763	0.551291714724048	0.972855386886233	0.810283221853084	0.873844084879951	-0.0383212834087597	0.975323620642453	0.898239615181706	0.136480379778392	0.992332157641069	0.939566628950741	0.967779628567918	0.982850531030722	0.975527809285311	0.427732586216306	0.950802432943491	0.489334390958737	0.964839191514496	0.974909883565988	0.599205675859557	0.713534546676156	0.812638159388414	0.667412142569197	0.259521544511006	0.976506690000591	0.786076828901737	0.928274176890042	0.957849152515026	0.952932155342062	0.590127442119232	0.867904992082867	0.922975804268805	0.968291124714412	0.0014943762846404	0.964089167433869	0.358674371994015	0.94195995148676	0.991923079896401	0.969811169275873	0.732202581160835	0.92893066767447	0.989383188495691	0.54226097373873	0.789588562329867	0.92422645939757	0.992282602690918	0.986010820858891	0.921477804590476	0.934204048045198	0.927138334944922	0.708444756647264	0.889091438198309	0.778726877908551	0.71041466102639	0.470988165068154	0.228106998477307	1	0.944409553041127	0.980780040477666	0.828638714100963	0.963455009358811	0.950276914884821	0.852381745693043	0.968594125786289	0.49167164046282	0.826249248315612	0.931588041999008	0.964263713633997	0.865891016140239	0.861430204544419	0.93560324994924	0.142236180959711	0.451437443205859	0.86207682352523	0.955041531223002	0.860775038250867	0.942588504699883	0.914813055955464	0.911396043898668	0.681261937109587	0.937265089381555	0.688845510506358	0.932839173331381	0.688092117555745	0.275124620874381	0.959620640161493	0.88101739799633	0.612423359543576	0.983723505935352	0.392251142297173	0.894728352713137	0.862294144159063	0.857548855332067	0.192794577690615	0.878170464547458	0.0230095861820859	0.961326276236325	0.320243807130881	0.113553590912298	0.107507334868912	0.802313554434071	0.872549335736298	0.29750740649185	0.28678631369955	0.30543751830413
GLRA2	0.866998191074211	0.854304534139391	0.0283800673316155	0.302415773601228	0.942063515318943	0.600988834879149	0.696685590259861	0.0229712345469073	0.866954502694847	0.76398367002118	-0.14425636292336	0.929566500959714	0.971615836193899	0.875623810973195	0.905695308981458	0.887224328931739	0.151675604959227	0.827125061931551	0.207361047697537	0.854251264566541	0.935027730032543	0.346188367410089	0.485790853717522	0.599370293717455	0.435689061869539	-0.0391781760002434	0.956645171084707	0.571766122409754	0.790921539724954	0.82078961083259	0.842626724076348	0.321639648912206	0.684963862067139	0.770255869991646	0.868027935399933	-0.136722751541502	0.853282750924353	0.0406808426662532	0.99931241192375	0.921639644759178	0.849018417553619	0.495462582510839	0.78221733819128	0.955448809282529	0.253414104093422	0.585130561412631	0.757052893917553	0.902570180868671	0.953386548249129	0.842645428470471	0.773309365547144	0.998606547345457	0.47089917425565	0.727181938837922	0.549126981597163	0.47793897382057	0.168014155062733	-0.0959752159599174	0.944409553041127	1	0.904853199159759	0.614218289406184	0.862336596643556	0.8014895182485	0.645058045804668	0.863681040409868	0.188707329118659	0.624065143586704	0.793481633270567	0.857746021115624	0.670422035958988	0.674113261380824	0.77707875613196	-0.175255021541239	0.176433924674493	0.699119669388875	0.839738686702975	0.673854459773452	0.79649750678814	0.771694569207989	0.747671670195981	0.419893503711864	0.807769062220641	0.429685368970712	0.795353206756099	0.41728473707764	0.0799643417764752	0.827708497952887	0.711979714069875	0.333053957701513	0.899500273892926	0.0816874266293558	0.734978991040988	0.684168066131796	0.647360583328636	-0.132800020314123	0.687747972703654	-0.24437148245211	0.832302489293092	0.0107071695544741	-0.184510018623718	-0.206392867819186	0.580462825429056	0.681542531583249	0.0117034446951133	-0.0155120472375069	0.0136011176165577
CD99L2	0.818127340780717	0.880281962939182	0.448126758129091	0.659248211294277	0.976843821010854	0.882944130315155	0.93232301673977	-0.0745595302951665	0.990144666021308	0.956125268192228	0.27740734778126	0.986856588109838	0.918261577044314	0.994165204174427	0.99683692637681	0.997249625391434	0.55448002906849	0.976965135017432	0.601234138043201	0.992535627178792	0.98180434128873	0.701273504000167	0.806396069348645	0.881196261847227	0.767556444881338	0.254462568691902	0.972529729487745	0.864255993942327	0.970131306415244	0.978697909948552	0.986163978268553	0.692156334561402	0.9264585965742	0.963478416772866	0.994092923440291	-0.123560077429133	0.991151776010451	0.428088587466483	0.8957500302872	0.996470249543447	0.972106429623607	0.815798910152323	0.965569759352184	0.988205839366279	0.628402330041516	0.869857033485463	0.948031726013203	0.980975679037648	0.988533572029521	0.951700565892021	0.946016176984097	0.881315744788421	0.793848790824743	0.945629675536285	0.848099151927221	0.799343382429659	0.552142633519001	0.314594442458311	0.980780040477666	0.904853199159759	1	0.883037201057049	0.99345068823638	0.964612063438488	0.897423236874186	0.993413118995979	0.553794153875654	0.893963099550134	0.971275382225211	0.993546307235718	0.916300056302928	0.921142037395047	0.961966806545495	0.214474102554128	0.427927759436258	0.928988367422769	0.989289095849391	0.921946753095883	0.972426542853129	0.964187663079386	0.955221056915723	0.6812786449709	0.972940904129978	0.768463359227277	0.97600482791668	0.744652426184264	0.426176479412253	0.939616950541902	0.940827875616577	0.647824340435718	0.996057491603647	0.48940859444723	0.949171926272369	0.92632721387014	0.869987550658785	0.278316728793536	0.925522262737955	-0.0266714379217597	0.983718267910406	0.414847608175333	0.0968270168223324	0.121363597742689	0.865825666724983	0.921136755554588	0.424781754408976	0.407785140749249	0.432084757662331
TSPAN17	0.664439935984451	0.686096298938128	0.792464680150917	0.874489158454123	0.799401026144182	0.989732190335876	0.980961742144147	-0.159676131661803	0.919699650449736	0.94477088999684	0.660087044300878	0.850733168619676	0.658236173879877	0.906588645890131	0.883505376366684	0.899527611279133	0.85161566599802	0.935081208569796	0.886569939035738	0.927668678387251	0.817414343621966	0.903279750124446	0.964131861404118	0.993104562154199	0.957134487272418	0.60223369040869	0.778476471867331	0.987864709654161	0.947900550148826	0.951482356173429	0.919710779269752	0.935301603218395	0.97991428013298	0.969040577757791	0.913696315711375	0.0661373718369797	0.923809647042218	0.790172538515009	0.603118897628248	0.870153534950569	0.917989287779528	0.979624524439767	0.961578343020765	0.808441337460493	0.913049974185665	0.975936497079614	0.973293734983825	0.880762166362201	0.813136074191661	0.835563395181329	0.960044185825922	0.572277604047426	0.965265356882247	0.969308355771804	0.987365981289547	0.957682208876833	0.87003903353463	0.715497251378957	0.828638714100963	0.614218289406184	0.883037201057049	1	0.914501122148858	0.954623032234998	0.992471091253331	0.918570217918803	0.863187479536336	0.985781190533297	0.951327514211416	0.922038734018224	0.991820230987046	0.986239006259125	0.968463481193702	0.626160934892893	0.706006600340615	0.959279676312696	0.933567777506592	0.986708132510329	0.961543123193822	0.955834849835353	0.975396120073988	0.88732891557078	0.940456753222761	0.970894304720916	0.958700841326064	0.962696913587152	0.613338039951051	0.901931676301158	0.972348418747881	0.899864457993863	0.88977957968621	0.829089972095041	0.964654006360876	0.982364922835666	0.96544321471372	0.687543879823871	0.986561615444079	0.323271451677923	0.944992746323543	0.786152257290781	0.471835591360837	0.529645758934923	0.994388803915515	0.986842035305477	0.763419553715731	0.770691503961581	0.774456047147098
SDC2	0.778347538988369	0.88666349214065	0.524726102764772	0.731493332953596	0.968994705454263	0.920445489336423	0.962572878144178	-0.0308439929700937	0.994197096573458	0.965401574273617	0.350436249820633	0.977099706407846	0.899006478087343	0.992319548227418	0.992792891999163	0.997737234336891	0.619974096255215	0.990514327039395	0.668441458538595	0.998397376387542	0.975452848586128	0.764243724081446	0.856037177154373	0.917267649345409	0.811267420179168	0.294020086091791	0.960044474538969	0.903689093139621	0.990845807660759	0.986317153273324	0.998435434794992	0.751322126245262	0.958563410529053	0.981312434564231	0.999376127743879	-0.130619251177808	0.99906416201797	0.492442492059053	0.851383055124969	0.987242698971046	0.979609509717439	0.863531478065981	0.983087052707125	0.971928572445229	0.682361827421166	0.913364714562381	0.961989961141848	0.971497437151496	0.969710241620461	0.946432884209597	0.956561467197682	0.834669955110583	0.848718487677304	0.973563069579627	0.89248240571301	0.855077143098454	0.61788391024888	0.390505135002494	0.963455009358811	0.862336596643556	0.99345068823638	0.914501122148858	1	0.975738649149006	0.926914511629325	0.998468406409826	0.611090796939745	0.931626538842175	0.990531476330834	0.999584434263894	0.946969025699678	0.952987235808433	0.978598334760862	0.294670027476791	0.463692122305061	0.961231562682338	0.998066165410694	0.951109591535192	0.985071650629212	0.985695376795334	0.97749243913158	0.71313761120695	0.990266901308605	0.820438385785742	0.989989881859892	0.789063320408654	0.481888191596636	0.934292096934927	0.969129680833645	0.693378839436799	0.99446024424471	0.5569054910866	0.976618961650436	0.957415994852922	0.888979440226267	0.354057218438385	0.954341952120235	0.0102013666934143	0.991579572946302	0.478591354317505	0.144046344658435	0.177078233734841	0.903123737008307	0.951829325788901	0.501570567368533	0.481778199386304	0.506230122050086
SMAP1	0.828445726601057	0.818963392200276	0.59637434749744	0.761097384133236	0.924928744698894	0.940385665093002	0.970532940409053	-0.0418668249552405	0.989759814960951	0.95845792960378	0.412919407168114	0.962522802112968	0.833259681006349	0.975073378364425	0.971091038245128	0.975030675238335	0.66566680866015	0.989215648573933	0.727774993731795	0.984979935039063	0.935023946740555	0.783056738009076	0.883376203627281	0.944267155992159	0.838426697591918	0.48055333626836	0.914668264241143	0.929141174010937	0.980743572563188	0.997297582351321	0.975743985100596	0.801540869171377	0.966746422369611	0.990274156722748	0.979654100317339	0.0763832890675542	0.983503671017453	0.624909505668486	0.795610463526832	0.967216562827063	0.992532423507498	0.898559832654187	0.99124800761641	0.929168666672507	0.769914433193656	0.92736706637347	0.995779568691414	0.978283027521318	0.931393653664727	0.90004143466245	0.996266971593666	0.769960221535133	0.885101189149708	0.972514515322189	0.928043428592686	0.880837140356892	0.720007631802758	0.516447123073653	0.950276914884821	0.8014895182485	0.964612063438488	0.954623032234998	0.975738649149006	1	0.971841595551526	0.983637696839844	0.732774083761047	0.951369293719462	0.985321344670036	0.980530007471987	0.974938493845784	0.967972818451163	0.995905119141978	0.438643531888464	0.643311624373619	0.955663075067328	0.983196913419153	0.967263570916576	0.996013933187566	0.978605641361743	0.987589287014603	0.845508444389622	0.985059493371622	0.873604946111979	0.985048011301351	0.87305130371443	0.460310731984744	0.978157109661934	0.96616915303362	0.81694405773118	0.976079335477067	0.649680283446791	0.972651984505524	0.963473754749016	0.964225940391517	0.483888253209953	0.97836946996404	0.21687386450128	0.99540096812148	0.589677259469789	0.34040298212696	0.364371804970679	0.944495382784724	0.977473119463944	0.571390082208663	0.56179319666185	0.577353935143169
RIPK1	0.706830284043079	0.731956331154793	0.767005638050982	0.869968608058376	0.828757603981148	0.984552656274826	0.984752302523804	-0.0881329504393929	0.937797921931872	0.953021179532231	0.608202468918576	0.877229982317884	0.695491005290572	0.923531440793827	0.902796688663876	0.915926006827635	0.81483924280781	0.953457462962279	0.866617954389488	0.941025983878004	0.844684499164111	0.880411023921765	0.960001205951374	0.98879290619443	0.926155448847826	0.603765392909432	0.80850909656435	0.983353176974585	0.959406559949783	0.965158855624775	0.933346484531642	0.916225830130316	0.982995128434318	0.979933296236264	0.928700515116408	0.0967771211811216	0.938250366399551	0.780999057418582	0.635771657597657	0.889655697597239	0.941286807444524	0.971641416798301	0.975428870536623	0.828955822148246	0.896782005084629	0.975688700281806	0.985951675172305	0.903999935357889	0.835773235060175	0.839900220849525	0.976876265869619	0.604583338860391	0.962411814907065	0.976198343215378	0.983951479536715	0.954934654530557	0.858813910344914	0.696897997590687	0.852381745693043	0.645058045804668	0.897423236874186	0.992471091253331	0.926914511629325	0.971841595551526	1	0.934960009637353	0.862605069953069	0.988228236008077	0.96411140383318	0.934542245314904	0.996222270459668	0.989616971141376	0.978399094312304	0.621166494374294	0.725867808083764	0.968336283425797	0.945861783479754	0.990519607422209	0.974560618180378	0.96702224006304	0.984212265868111	0.903037815067273	0.957895211083893	0.960477315036674	0.966433953972747	0.95717893206975	0.59268514087359	0.925611241901514	0.974195445635167	0.909543156443028	0.909572233334997	0.806396573728523	0.972433203250785	0.982563741736412	0.979137928118475	0.668649651193975	0.99329636122123	0.32730674397306	0.959275300693777	0.758405468689811	0.471859077959129	0.520899840864994	0.993995627020811	0.994546021275777	0.745058440163303	0.739893834238698	0.751911451372995
ABCA1	0.802611668599117	0.885140248371742	0.52562715772812	0.7296544875086	0.969460848340138	0.920003745993325	0.962608236249944	-0.0225483476560728	0.99798408209744	0.967393015706402	0.346884970296593	0.982908012401738	0.897636268843067	0.995184024820127	0.995165061527364	0.998495499526625	0.616100454140485	0.994432825940154	0.669462411527685	0.999418624627014	0.976298802083985	0.754025898298031	0.856309001103591	0.918716614336106	0.80876942616581	0.324972061898946	0.961036005225992	0.90505197643719	0.989783759672603	0.991765811580803	0.996402194481681	0.751844447921496	0.957806026843271	0.985212371884362	0.999558206828604	-0.085250248206231	0.99925558467034	0.509195448026043	0.854241735397892	0.990174017508234	0.98713505816712	0.864077528110249	0.987593146860851	0.970799434813783	0.69152937300401	0.912567419820621	0.971233294223511	0.980091772289833	0.971490030431894	0.939749118233204	0.968133727673254	0.835992106496653	0.85014709715524	0.973014024976034	0.894030520573325	0.854039434066664	0.629138814739788	0.40244825257626	0.968594125786289	0.863681040409868	0.993413118995979	0.918570217918803	0.998468406409826	0.983637696839844	0.934960009637353	1	0.628739201619344	0.932627150521536	0.991296758096996	0.999187704441993	0.95094211106955	0.954291694155774	0.982428001936767	0.312752246267734	0.498112684889245	0.959867697196444	0.998445457926783	0.953062324128777	0.990026588293499	0.985839425805637	0.979934142176498	0.738208997124577	0.992611647773421	0.823116135296987	0.99110402667925	0.799629339218824	0.470250267703924	0.949216436242865	0.966481114982578	0.715175499261963	0.996705314066084	0.562791460732461	0.975088765135392	0.95694527783817	0.905105404288885	0.366692714824534	0.957337507324944	0.0423856927392683	0.995684122902111	0.489466641341846	0.173675116785598	0.203778862610845	0.908346584517521	0.955924865230354	0.5046073326466	0.484029936967925	0.508375709485411
TRAF2	0.418270307331541	0.362406005795349	0.928744621529293	0.876992504825597	0.443669838207488	0.845739505552147	0.78746444358249	-0.11961422574217	0.637574280044049	0.710652933855823	0.827343202887377	0.529767045401819	0.255773809303683	0.61005783560912	0.565578408531656	0.588547721665332	0.901086955234588	0.679610682414874	0.942914901094839	0.640986833477832	0.46909687818366	0.847306940854446	0.883752095505813	0.857936078852676	0.870216138548679	0.868144117989418	0.412237507589088	0.865678468688715	0.695253704548317	0.705670450473952	0.629106109352002	0.934495837275196	0.791156513599508	0.747817081043089	0.614457233373492	0.346489559437988	0.635833022511094	0.988165313978704	0.182435678788334	0.542761058207056	0.66424274696493	0.896288538133405	0.73613597398078	0.435664220924479	0.978844365969382	0.840094129151978	0.781163544469844	0.590208673289725	0.451887216655848	0.505826389397792	0.767152275483784	0.139648274457702	0.89998320346615	0.755655457868753	0.882879736735273	0.879507397902063	0.989206394238643	0.953563171564676	0.49167164046282	0.188707329118659	0.553794153875654	0.863187479536336	0.611090796939745	0.732774083761047	0.862605069953069	0.628739201619344	1	0.838630478249286	0.704510782178227	0.626840622085083	0.830565402514235	0.811182610240309	0.744619186282501	0.923102613935046	0.89288350939453	0.758456080217138	0.653311989001065	0.814086401644703	0.729574941610196	0.718651764196981	0.763401518079446	0.934615621699843	0.691523654956989	0.930877842253683	0.708117452718574	0.959726959803558	0.642693248207432	0.683491328744991	0.758316043135388	0.982064640006461	0.577867777567717	0.964030113288752	0.743958389351376	0.79080653859008	0.862431464344461	0.943661795313358	0.813848931889747	0.660485903959807	0.686742269782563	0.961960914248094	0.792041626800233	0.854590233684852	0.886058318718626	0.821468600851574	0.913824371643571	0.927475718426976	0.920739284350054
