""	SDC1	PARD3	EGFR	F2R	SDC4	TFRC	TNFRSF1A	PVR	CANX	ERBB2	THY1	CXADR	LRP6	ITGB8	PLXNB1	CD9	CD99L2	NOTCH1	KCND2	APLP2	CD47	PLXNB2	SMAP1	PTPRA	NRCAM	TNFRSF12A	KCNJ10	GRIN2B	TNFRSF11B	ADCYAP1R1	AR	TSPAN12	CHRM3	INSR	CNR1	ITGB1	ITGA3	NOTCH2	ADORA1	TNFRSF10B	EDNRB	HMMR	RIPK1	ACKR3	NOTCH3	IGF1R	SMAD3	TSPAN5	PILRB	CADM1	LRP5	VLDLR	PTPRS	LRP4	CD81	LPP	TSPAN17	MCAM	SLC16A1	PTPRZ1	RXRA	LRP1	LINGO1	TNFRSF19	TRAF2	GPR37L1	SDC3	MCFD2	ADGRE5	RACK1	SIRPA	ITGAV	SORT1	S1PR2	LRP8	ASGR1	ABCA1	CD44	NCL	ERAP1	CD63	C1QBP	TSPAN14	SORL1	CD74
PILRB	0.589933997011812	0.846553891701845	0.833272420444779	0.844621226703098	0.668450591623327	0.754175131990808	0.763746835362526	0.78241999103062	0.864460306770771	0.733031681895342	0.429600558537484	0.583313584800103	0.758761271454067	0.806570585206237	0.783971106493344	0.727346964772291	0.793421256114866	0.813157119071037	0.497807678034839	0.815333213914085	0.87761122098112	0.746485598958596	0.850380404734385	0.89573579638571	0.792379987092008	0.688830212227532	0.796217915364522	0.443560970696764	0.542918928661047	0.535576748915125	0.62287882718337	0.752201973493302	0.445322560517351	0.741063076824044	0.647786337488889	0.742191453784772	0.59094333417932	0.897943626418871	0.647319062157007	0.723452053389536	0.697798034099627	0.691428811439371	0.877715670180889	0.69273708610193	0.794758261246322	0.843872196329482	0.653241425686509	0.827666904324886	1	0.720064958490666	0.874330590909858	0.665932209430463	0.84813652494385	0.828145487919219	0.746992803473963	0.828162477359488	0.803299534488426	0.829826664874104	0.859566843977753	0.856971721956832	0.834678197505681	0.87287679572885	0.509881918649405	0.803013897076782	0.721925940634186	0.759637938549852	0.785606991925008	0.828377778311215	0.676855377250902	0.659648641193385	0.623119592582503	0.781340905905409	0.912819323076306	0.626201036205706	0.760643619323172	0.695989933144966	0.662945087749269	0.505920030075129	0.854752043532225	0.757074431154573	0.635424553759322	0.687950336052244	0.788760999662211	0.575229339161968	0.0672913720471372
CADM1	0.398927444636722	0.453044208636132	0.481051258230847	0.807911304928034	0.80651941239121	0.77682765346205	0.917800853036391	0.808011319863459	0.910849884258041	0.960790814822195	0.121826350717517	0.228523200275218	0.395174022533522	0.697693637721473	0.846550743963474	0.482526919924538	0.924309558379348	0.418452912503166	0.103329957017025	0.795112735106525	0.757905591909379	0.844217251948228	0.694358072636388	0.813580272185612	0.830913813688877	0.712106325401774	0.814487266692773	0.110340324827152	0.223509231022694	0.889020789306191	0.923059906392617	0.514613899825653	0.0463571363766263	0.573088324370206	0.782215394618725	0.730445999344705	0.840396752176608	0.876781875336221	0.943742430810034	0.617340691785671	0.936542051270344	0.20581102972529	0.824177520650475	0.34288566185966	0.914811789011842	0.719316655092742	0.9530360699897	0.737070386664483	0.720064958490666	1	0.688208403476136	0.916775723280642	0.53558016926695	0.668447832328829	0.826686698667184	0.875194988310385	0.77056930510567	0.763177501184474	0.598027567293049	0.737770720607731	0.735265457798023	0.828282056242323	0.0855068166942276	0.732802970320964	0.325801781195884	0.946952590021641	0.921807156481688	0.848316755044467	0.750730029880171	0.451992889935464	0.952740163632492	0.951197811846918	0.844280884050185	0.221585886317334	0.387779606205411	0.607144000922795	0.97507864524632	0.936084347408477	0.524798858940848	0.847833573463673	0.621216606756963	0.457497518298204	0.543336662572769	0.887020334365102	0.0844633719478385
LRP5	0.587070138502021	0.846356727357685	0.880683136621297	0.842423263761693	0.627023559901959	0.762285577685388	0.757254105402267	0.797162363949983	0.846338422707509	0.731787817027917	0.548269336601046	0.675800839665177	0.792772778062102	0.806565007577681	0.798524981706456	0.808230782766936	0.79214441913294	0.859098265030051	0.58610962513719	0.777272904374225	0.848650928469331	0.68534785683921	0.896353990181916	0.896642210881268	0.765320210277772	0.71620680430059	0.829485001080679	0.540882457401344	0.643595350192813	0.506147197452239	0.622863296539793	0.827453514405764	0.548668378659121	0.780072988979198	0.623641430664253	0.713268924409531	0.570574353796553	0.871235593685443	0.639818368432736	0.747769640008955	0.699445485253519	0.577602188469594	0.845097809536498	0.754986351511415	0.796344128196748	0.848778606527104	0.626079302409264	0.833852684530808	0.874330590909858	0.688208403476136	1	0.64402675584609	0.884512378709417	0.832227470273515	0.790811136476735	0.792100675522508	0.841454848185312	0.829560527386617	0.875725612863748	0.849392620003098	0.859297318654161	0.870151277464812	0.649964148755222	0.814259597086031	0.724333833407028	0.780827016344263	0.782138939006877	0.83112974552617	0.712740835111723	0.729998113049431	0.572664978472593	0.758603014554127	0.86825966711326	0.736720725303742	0.798491146629779	0.781163464785815	0.616722855226914	0.456697117540042	0.882375677407003	0.658066479366997	0.660757884539412	0.770717832516151	0.790962360762343	0.502406757573321	0.0103968225203383
VLDLR	0.402848474653033	0.391773531203052	0.438433216446371	0.770970142902796	0.790631525772125	0.759170394071996	0.859224917044697	0.758044531638374	0.872298704087211	0.914749680012092	0.156253939844464	0.276335689611081	0.398892357006743	0.722415731726575	0.814401119814701	0.430599136241805	0.865733889526332	0.409309602922113	0.14183208328858	0.778604852402274	0.693758947756507	0.828488451857947	0.646562579475998	0.767826246060496	0.857896574044099	0.692080888098819	0.795349958794278	0.124877252109001	0.222915439526531	0.812611742535612	0.864647829936768	0.43985959847961	0.115229522365736	0.605999831238857	0.801671603914397	0.726307103504572	0.846222347280439	0.813969724137373	0.897367508691956	0.653901426455116	0.846950842468942	0.0954535454191119	0.782842413284662	0.318422545713275	0.827514596982994	0.731628980723746	0.875095626285372	0.655372274601541	0.665932209430463	0.916775723280642	0.64402675584609	1	0.537990551909915	0.643672647156707	0.786825223364936	0.864400408710363	0.73437378228121	0.673703702744945	0.544802676620111	0.725427417778378	0.674199325793105	0.814635851056262	0.146328575836788	0.653549141193855	0.269814057524433	0.905794690246604	0.874109467589629	0.809035437328705	0.787932574354732	0.424472932255532	0.882756860243173	0.8967581829777	0.809910112540735	0.204613691183474	0.363043005031344	0.606443122832902	0.924396852571163	0.872945962394228	0.492427726409461	0.831192965671664	0.59777706530083	0.42018325512846	0.513124053282442	0.834260036484408	0.0767435888337917
PTPRS	0.611662601373272	0.858294911066822	0.909501629132514	0.800919116108526	0.567658381880684	0.724966537985964	0.641689116847663	0.741899519477646	0.77505325894085	0.59648636835812	0.5930785216685	0.767285166574951	0.878590864236814	0.840954163160559	0.684259680000822	0.822513499407363	0.679378349763199	0.902381683277211	0.665869798695219	0.750982279122514	0.815960002810797	0.615146858412654	0.880599022377973	0.850846932448447	0.749571791408042	0.69198674111343	0.751693691992876	0.630759701107071	0.709450350354757	0.307272131439072	0.467510032969313	0.811650805825347	0.688534932549143	0.779987348861592	0.578626333265965	0.705966562519674	0.484320412153318	0.797166217758136	0.503189214886565	0.773107294386268	0.570006081875366	0.605981517631188	0.824042517770593	0.807118783406447	0.675688923084389	0.827778306758889	0.461989771250818	0.781146901590913	0.84813652494385	0.53558016926695	0.884512378709417	0.537990551909915	1	0.800430352861137	0.707113467477882	0.743150770937708	0.768278146007768	0.729993466932472	0.896391285536471	0.844124934109754	0.802163969092667	0.823071583804796	0.735854166505947	0.770438681823954	0.759426362265864	0.663203376616911	0.667076354339583	0.777105378287358	0.681469814679399	0.747756736156572	0.402182463566114	0.650283118033992	0.821630149711496	0.799404388124769	0.816361878101764	0.735877476053875	0.469027199286901	0.278166947706353	0.918910398590048	0.584699384669561	0.6436700006369	0.789004617406745	0.802813468623618	0.349418525857331	-0.0129691710232012
LRP4	0.462440117283732	0.754878455275574	0.815206707128976	0.738707934011048	0.541996364365876	0.714701711086854	0.677701090123883	0.719896207262233	0.793419907669693	0.694630819440673	0.514250314923798	0.58327730457146	0.767672880249325	0.796156231139659	0.841425186905087	0.652461119877692	0.757025052927138	0.807380101392673	0.6247053890595	0.676754457469663	0.754418889549358	0.615274950692449	0.804546330017745	0.855248866425619	0.736419465441413	0.550530862689012	0.852096308289521	0.546981482682342	0.499717233245179	0.568926343648827	0.550852200229665	0.786741207449803	0.529356797057148	0.773889779209039	0.613671541603054	0.605777342378015	0.479469244603731	0.825735827155425	0.627658631792583	0.672929888199717	0.712138253812366	0.455315806069773	0.779641174834779	0.639238105196102	0.778092639610268	0.841974884913383	0.624631977806005	0.755792033487706	0.828145487919219	0.668447832328829	0.832227470273515	0.643672647156707	0.800430352861137	1	0.709622185142101	0.745002501856385	0.713436444889564	0.727133565025535	0.795225143790559	0.869844344024876	0.801291720562043	0.839025380043217	0.589137631678053	0.755640507409301	0.627998337038859	0.751571753771251	0.772060465656392	0.7221133838589	0.602248065328187	0.55324342906822	0.592002620805628	0.759851568363761	0.835784668875982	0.659282958061547	0.743275917062433	0.696062585620393	0.628952506214056	0.455307599625049	0.769175337180734	0.674527377178512	0.500840813339292	0.599588180947173	0.715955114796652	0.510376291577991	0.0284080510074986
CD81	0.642836192671915	0.642973325932484	0.659948590097156	0.876885481202608	0.775568468374427	0.832523337755072	0.93906602107775	0.895402651756524	0.896369272966766	0.870784224488336	0.335312883094759	0.556787885995669	0.510106606998229	0.71218022505463	0.789618224499295	0.814793515263214	0.888086425210555	0.586088369336647	0.228901823141687	0.877991609880742	0.883181494492374	0.852527559907385	0.883866790817508	0.869125609085557	0.778596743280987	0.87391331395137	0.751788567417654	0.309334268921411	0.605279523016872	0.690000269317045	0.782650780853613	0.651338573645601	0.3042163041629	0.696053009078445	0.749376951745756	0.870083762998411	0.746316253629739	0.840147722401112	0.81058022100476	0.796121976139695	0.769658553336698	0.317432003105004	0.834063612399917	0.652524108070108	0.844545486892979	0.704970519627885	0.77183587961103	0.844686085657664	0.746992803473963	0.826686698667184	0.790811136476735	0.786825223364936	0.707113467477882	0.709622185142101	1	0.833164079519498	0.886692571083564	0.750286122762324	0.76107395552203	0.719716635714288	0.856992272664799	0.899149961192453	0.398398691244397	0.758120351382785	0.553418008782252	0.888930228344891	0.849252670698225	0.919964879255854	0.861536820286619	0.804656145781674	0.778112956847613	0.842619806664402	0.855918769998378	0.46129204568113	0.570402102538881	0.801370242477419	0.781310821270161	0.688542128403477	0.739718265629432	0.735385176595323	0.857178710694862	0.795167231653808	0.803464842391217	0.772336106523427	0.251487825838835
LPP	0.577571951645758	0.641057322148967	0.664936069276993	0.917828016686847	0.845951663550192	0.875835772308766	0.878075647367498	0.8575069986801	0.96967464187758	0.886537589584578	0.258002618972525	0.499507273426798	0.63182626549766	0.88316002907717	0.808227563035164	0.615244172172125	0.908159426235663	0.605205539654548	0.293021828682089	0.927283944055085	0.836198957369166	0.895755124463525	0.796496539645886	0.913018420206805	0.949344666746819	0.790419048597242	0.823775780037203	0.291066126649933	0.457293044762155	0.717673392231327	0.828727195315258	0.567364480246098	0.353727267708945	0.780046247151286	0.83774444395308	0.889064953124953	0.829696583858299	0.923358751829599	0.851332078031999	0.780979325749178	0.836801997424023	0.304858921319183	0.934996408781999	0.548368069237209	0.852225499635144	0.838065020096404	0.833761317943461	0.792672543614855	0.828162477359488	0.875194988310385	0.792100675522508	0.864400408710363	0.743150770937708	0.745002501856385	0.833164079519498	1	0.801507648901948	0.745373423148161	0.771061281677415	0.869630263410055	0.843110816717172	0.933345235744025	0.324858734102965	0.7737491035346	0.469406011662424	0.910047345613639	0.903295200237534	0.926590665326857	0.864212139177641	0.607694003411839	0.817806804522017	0.918342945771408	0.92144846758105	0.436370289943528	0.587808308663504	0.700746771457419	0.865551399521569	0.75260509024278	0.743688102572716	0.876835808076855	0.732588853111004	0.610270383935117	0.724199970779154	0.774385961496626	0.0961089417404963
TSPAN17	0.628449423033441	0.69395535838331	0.699307977464792	0.882438211602674	0.727066174004766	0.79238063092196	0.859106814674875	0.844921179322985	0.859787138055798	0.802551684377279	0.448894283877443	0.639144369858956	0.590364998426986	0.702350735272032	0.768896914290509	0.811191084786266	0.833225275354749	0.681897105400159	0.344458441027331	0.850070843657478	0.84821565025039	0.796701511753695	0.857988411183746	0.838651611129597	0.791074647321976	0.813577562053263	0.755753319945174	0.320782932426677	0.601635154378327	0.617253808523567	0.740504993576255	0.664200621598834	0.366328993864476	0.689450616137205	0.676858264598355	0.802900472659737	0.702642794865081	0.82912081012672	0.729283056224009	0.763801955910755	0.689414822724428	0.454070137109542	0.812988474614226	0.685492125648015	0.790874814966755	0.735390395583318	0.717517676991081	0.77736790857772	0.803299534488426	0.77056930510567	0.841454848185312	0.73437378228121	0.768278146007768	0.713436444889564	0.886692571083564	0.801507648901948	1	0.810666461106594	0.753573480672936	0.739595353033207	0.793897297288876	0.86583459938831	0.507259603063539	0.718967212530495	0.593551489420938	0.824959066762356	0.78758275334642	0.903720872472074	0.837219817769121	0.788521769437657	0.677031796790455	0.778024541398899	0.825751004539237	0.55899661215923	0.605018076394225	0.764707396734648	0.727186529759878	0.623778465817775	0.775720181596164	0.685177865201624	0.800048335749296	0.789102115659797	0.739253712378162	0.634280846264082	0.0488272734652246
MCAM	0.497509212128801	0.709543735625213	0.721718444931533	0.795393718286393	0.664104902600833	0.685079885750392	0.766198346077904	0.760813492354655	0.814367109147705	0.766032994251317	0.406787359657463	0.476869657178716	0.599025231993909	0.69505247626696	0.775101527707792	0.682298329138866	0.794710229864999	0.694689077376564	0.40112006527953	0.723319746580936	0.781087374484563	0.68033507627554	0.77890129363031	0.798030044127891	0.715884704307953	0.689107050085251	0.776359040004617	0.393160457544971	0.437227890122462	0.597487239470619	0.703219906646172	0.724317300273468	0.318240975599474	0.63013921863699	0.602011469088091	0.655895144929127	0.625200589495989	0.839244651985035	0.694522085042193	0.629463096889345	0.728671351889335	0.52211492532703	0.784172635399863	0.560122825193098	0.800939414019149	0.749528428675755	0.717911582979057	0.7716942756003	0.829826664874104	0.763177501184474	0.829560527386617	0.673703702744945	0.729993466932472	0.727133565025535	0.750286122762324	0.745373423148161	0.810666461106594	1	0.743031602419538	0.729526950379896	0.764058565531524	0.776579338466937	0.425008630592816	0.794472240976183	0.588630156514903	0.799667634310153	0.762502667327513	0.790639815210706	0.655764726731075	0.613551823502692	0.649101427942905	0.766016009437317	0.805884229317114	0.55627022544367	0.638821788037662	0.663585127559843	0.696586355405031	0.601029525305402	0.738058857882109	0.657504132282387	0.592927608666051	0.655117305925717	0.661260848054489	0.585872345618258	0.0254202834924322
SLC16A1	0.657456043485326	0.887456439207976	0.922732064815292	0.832746147815724	0.598668997633655	0.777741786733771	0.712817510638857	0.802386227313385	0.827002485455801	0.647745283876228	0.449035324841049	0.696438079161162	0.820107107059829	0.817983922777417	0.67743781918176	0.849762833986478	0.723039040759546	0.849399349879543	0.531403672139756	0.788622552818202	0.889072214000672	0.662548909663759	0.927338504280049	0.91727960481688	0.70019833720456	0.748123236671233	0.708948721312116	0.628779267881964	0.712049046559309	0.425323791456334	0.513837528534877	0.855004282969188	0.614889759246915	0.771891630429992	0.624473182166117	0.741040303537613	0.481335930801703	0.840590949150733	0.575296548668717	0.750455966649182	0.648249707228226	0.609425087255168	0.851828418361784	0.832805815017498	0.773038513952768	0.792250933235775	0.535800863784195	0.905806835626649	0.859566843977753	0.598027567293049	0.875725612863748	0.544802676620111	0.896391285536471	0.795225143790559	0.76107395552203	0.771061281677415	0.753573480672936	0.743031602419538	1	0.826580894143931	0.883858460516042	0.845291609551971	0.611360910341115	0.851774753806184	0.795284883056666	0.709925183547801	0.738396137949801	0.810241180957606	0.65424345933571	0.799892768389197	0.498837043777605	0.684330905056945	0.859508223070525	0.724128145986746	0.817086949109897	0.720433085839097	0.524311375689448	0.342938450297029	0.951572533307845	0.624797235984495	0.711120170736116	0.844048453096957	0.836533276366556	0.42434323063323	0.0218597769442939
PTPRZ1	0.45373433885597	0.745673610315563	0.814166171281882	0.822227462069251	0.612580431835907	0.863168650785772	0.740150126525085	0.767477783205269	0.884110778134901	0.745851840577348	0.362022304945829	0.549711905459241	0.78276760221585	0.929138868214578	0.807585061784004	0.621845914252042	0.786995198910725	0.756453951715209	0.555330227609441	0.791133054277415	0.781042410293061	0.702367681453003	0.806283910911161	0.925822532981269	0.861768964385579	0.620375537965083	0.84776791508407	0.530863439810764	0.51624273456082	0.598236059080267	0.6551517519028	0.728879602287775	0.555959618411912	0.793795407757091	0.77955374382338	0.707637950644913	0.586931612689534	0.904415537210035	0.735709914622412	0.684706205424333	0.792093275594778	0.40138985349825	0.895741650514449	0.641355646531461	0.821571867009459	0.910558210209573	0.668298052798269	0.743133402004828	0.856971721956832	0.737770720607731	0.849392620003098	0.725427417778378	0.844124934109754	0.869844344024876	0.719716635714288	0.869630263410055	0.739595353033207	0.729526950379896	0.826580894143931	1	0.830685762617495	0.914844650327194	0.481469915314872	0.793108043586156	0.538340324124376	0.809893833385519	0.861187876389364	0.813718857617432	0.699018061894683	0.520846923903159	0.664663564581158	0.841080263014147	0.890245724999682	0.57891525125929	0.725269769534276	0.679995536624644	0.710059207627976	0.527636910527323	0.780605229832334	0.779460248706858	0.574516807832982	0.556197837586657	0.71642961694774	0.580020276911812	0.00763363797334276
RXRA	0.667058367637119	0.807571289472525	0.824279776371613	0.873207466880555	0.702277666710997	0.821919567854332	0.813609888030345	0.867545935460901	0.884626056511671	0.77305578226173	0.408908677436242	0.626816597852962	0.70938217207097	0.809364535161758	0.772839533245151	0.801476496822183	0.824664379315417	0.73702281688452	0.429273894534092	0.840752376693367	0.898051921709014	0.770987911910436	0.915372183195092	0.923668310251112	0.778260843433388	0.782185812522142	0.769056089672386	0.474330835601519	0.644833398749436	0.577182126188232	0.661437339920719	0.760403306213687	0.472767631220273	0.794294743080881	0.714118524597734	0.814651150917178	0.644249334132405	0.880159694783122	0.703763701223231	0.784504951748258	0.743566696843972	0.457470007825172	0.863900319487778	0.727316123110183	0.83603918368769	0.811898358271889	0.67535120200194	0.887025425515373	0.834678197505681	0.735265457798023	0.859297318654161	0.674199325793105	0.802163969092667	0.801291720562043	0.856992272664799	0.843110816717172	0.793897297288876	0.764058565531524	0.883858460516042	0.830685762617495	1	0.900395853081114	0.516170288522481	0.808914563909271	0.67790740363012	0.827688311077634	0.818177374094951	0.870294702511594	0.761921110625985	0.763538328877346	0.662342445082255	0.799002142826685	0.895320725962694	0.619153591523403	0.741605469689111	0.773304253151181	0.683773308646496	0.534770855898019	0.851930591832964	0.728370518406312	0.745418201862414	0.780488638490546	0.82436457444645	0.617468027306735	0.114665777931561
LRP1	0.633980530746387	0.746145561318402	0.774536178468081	0.933137120342089	0.760868693493013	0.922253864454345	0.904725897006598	0.89648501133266	0.964007901042057	0.855101611348178	0.339359961619958	0.604148781469861	0.684505915528348	0.879669398412187	0.850993396581586	0.758424922065792	0.900132190591384	0.70331019928957	0.376442790276212	0.926804602022765	0.889715255158671	0.866969273207165	0.884497762077998	0.960824210073835	0.895966559088954	0.791539381290197	0.830510641751359	0.408760477194369	0.623605322204596	0.702415902745757	0.769270036670221	0.681388904208429	0.437500254516746	0.80419380098272	0.839428770744735	0.875319282531551	0.719918552263268	0.935592249265395	0.8241001974259	0.803175922003679	0.807616954166656	0.387643356960965	0.932209202671915	0.6962080336779	0.874894767648873	0.855056028291995	0.775729899574264	0.833606552631142	0.87287679572885	0.828282056242323	0.870151277464812	0.814635851056262	0.823071583804796	0.839025380043217	0.899149961192453	0.933345235744025	0.86583459938831	0.776579338466937	0.845291609551971	0.914844650327194	0.900395853081114	1	0.462545717488826	0.814863763362642	0.573554397146519	0.898650620947431	0.92551092768626	0.944761215001673	0.863511555893923	0.724971697432289	0.772772180073577	0.888476579554925	0.944147225130991	0.543957394813587	0.700985475647324	0.77539812469895	0.804780501686423	0.651740246543928	0.815561726297422	0.826193263103784	0.799462759088941	0.726848181151639	0.819808786018515	0.718031274447867	0.109405162153346
LINGO1	0.458969166439631	0.647972517655796	0.718695145835033	0.43787064063247	0.18639040759478	0.319892130889109	0.21282040969802	0.419895204524572	0.344517735790439	0.179583908004638	0.866652096617143	0.845982402023967	0.779040224843329	0.472998842392326	0.425262654447715	0.680121817358735	0.30401652654723	0.839547797727513	0.811521736903689	0.351897062174617	0.443892940295636	0.20598196539343	0.619617079637361	0.454969523233272	0.391267856607932	0.339334945487311	0.50390625375287	0.562195017805833	0.617219224209822	-0.0567136049989458	0.0366125517284569	0.65926380964749	0.701621176723059	0.607671788277798	0.118365452319571	0.34820115638074	0.0927907810691412	0.372879129424676	0.0556806805459675	0.59059699714828	0.130989311218416	0.451429225193088	0.389790703700574	0.684467017666734	0.259215820449708	0.535185227259087	0.0544738765606739	0.432634142655172	0.509881918649405	0.0855068166942276	0.649964148755222	0.146328575836788	0.735854166505947	0.589137631678053	0.398398691244397	0.324858734102965	0.507259603063539	0.425008630592816	0.611360910341115	0.481469915314872	0.516170288522481	0.462545717488826	1	0.360510535774234	0.71091356656058	0.258737183394231	0.222517223724508	0.387043054180841	0.369571637506187	0.618267706166558	-0.0308694639506022	0.236257240145663	0.432755454473563	0.881259566514623	0.698797096748131	0.569211201879755	0.0399216324949875	-0.135831226107946	0.716406736878436	0.172288477021642	0.317954516005562	0.668736113539818	0.572998637206326	-0.0638563418899641	-0.0500607722410567
TNFRSF19	0.423089542458365	0.73908577222355	0.804885991976892	0.781390131503384	0.603450038032303	0.790925070845179	0.783009403789395	0.752409266479134	0.843070726239793	0.76402940503932	0.207482075912677	0.392529124116845	0.616406277574029	0.816163299212794	0.715430029310045	0.696612025085824	0.773908010136161	0.685481772772712	0.330060583168058	0.716120748090639	0.805870326865463	0.64219803406573	0.81574648235067	0.890804460951095	0.666690095727397	0.711426755742562	0.731792334779937	0.562148626218506	0.567860062784662	0.578102713428023	0.665808857144794	0.79544162746751	0.38350189621771	0.601679289335307	0.735759494363209	0.649879581159518	0.559673545677069	0.868266082803334	0.731301079617421	0.600113601105672	0.815956470213239	0.446871570711033	0.826980937139662	0.638796613578834	0.843179227067467	0.749615477005617	0.662078123201547	0.873711161528148	0.803013897076782	0.732802970320964	0.814259597086031	0.653549141193855	0.770438681823954	0.755640507409301	0.758120351382785	0.7737491035346	0.718967212530495	0.794472240976183	0.851774753806184	0.793108043586156	0.808914563909271	0.814863763362642	0.360510535774234	1	0.565377589019825	0.805528074275217	0.848105714149358	0.78652904978657	0.624884391524932	0.62308733946698	0.629365045367124	0.766723447627098	0.848190052995457	0.512737710862436	0.639713847650955	0.68423055309055	0.647047539227656	0.506744261343381	0.764510768653596	0.66971012493299	0.630669885095395	0.670151953752893	0.725370174574118	0.544744626829832	0.0203051695681996
TRAF2	0.654035637149174	0.827129557769034	0.809159407811655	0.602418887926972	0.427535949764937	0.414007590101609	0.448654037073799	0.591707737551965	0.536985511506027	0.387804627707875	0.648468793264132	0.698946881192441	0.7749328389704	0.500550041576409	0.501380877929573	0.777839756907222	0.49867574877975	0.837887383922149	0.614382267344207	0.550078566409836	0.752064066864755	0.454866183181678	0.806182029845598	0.643820283432007	0.462414908536839	0.579276689753846	0.547002729528242	0.462577432215041	0.592500657524675	0.145977350905676	0.226569771196236	0.751031184346219	0.50945326096808	0.640095464429095	0.21585981472902	0.521086326935123	0.261303079241533	0.567289932715428	0.223524782875987	0.676012294195492	0.319558919907585	0.791964246929493	0.59302713329837	0.724102051046653	0.502271048713259	0.612958129405309	0.292531131806083	0.735132494508697	0.721925940634186	0.325801781195884	0.724333833407028	0.269814057524433	0.759426362265864	0.627998337038859	0.553418008782252	0.469406011662424	0.593551489420938	0.588630156514903	0.795284883056666	0.538340324124376	0.67790740363012	0.573554397146519	0.71091356656058	0.565377589019825	1	0.408204762751311	0.390573865620277	0.558307096293837	0.400646638820652	0.732276761310219	0.219074851702802	0.395914138054684	0.638129846915354	0.744628406327628	0.754644877319007	0.594693815631847	0.233613637410445	0.101248946725105	0.859589302791841	0.365462174831057	0.498434290578574	0.781626715681092	0.684583360675128	0.170477564935769	-0.000890238660778424
GPR37L1	0.489471970109748	0.563275907947528	0.619041952278871	0.8548547133531	0.829749661627098	0.833267666892548	0.93288309120823	0.867772345588207	0.945256951033205	0.95787752820254	0.240735179937711	0.381921527858579	0.505605781778526	0.812734125857545	0.874104372090123	0.610804717716096	0.941397134975103	0.543408232907826	0.231333671348245	0.837458512339755	0.814975230175589	0.856200414980961	0.790932134325612	0.889625269271503	0.866817482892759	0.799052617013461	0.854582650411722	0.299230490380718	0.395250213985038	0.811049097000518	0.896881451910065	0.617246276020383	0.23138615242344	0.690810024850051	0.844105570478866	0.788571077897428	0.845083131164065	0.915700095344598	0.928280998815299	0.714332793403015	0.921830085114337	0.212729928840017	0.863601758205374	0.481299338472973	0.925387661276367	0.791313990311745	0.896816275370196	0.812875157328599	0.759637938549852	0.946952590021641	0.780827016344263	0.905794690246604	0.663203376616911	0.751571753771251	0.888930228344891	0.910047345613639	0.824959066762356	0.799667634310153	0.709925183547801	0.809893833385519	0.827688311077634	0.898650620947431	0.258737183394231	0.805528074275217	0.408204762751311	1	0.948723301794739	0.89322435738564	0.828055507102667	0.577753056604104	0.87346358788527	0.934476091644513	0.89061620237	0.371721366351075	0.506048096188971	0.730998534427833	0.911383599547491	0.835855810070195	0.640128970526124	0.816641996075841	0.696693112873091	0.588481611137719	0.631298930632323	0.800792417917944	0.0399845030508768
SDC3	0.434744687682876	0.591776189753727	0.640974672332574	0.850285833138153	0.732975572063159	0.890889751233918	0.922192490341551	0.83231621261325	0.94637057068815	0.922877467534803	0.121305451148452	0.333304246796015	0.509608025382044	0.832710905833011	0.856319466126901	0.593427520406074	0.902132647174414	0.541597619797658	0.198199016751443	0.825193700803608	0.799550486707163	0.816603318617855	0.76926703688342	0.918455300282704	0.822770846398427	0.7247668237025	0.820154107147514	0.341747639883048	0.436102635919016	0.84460732522154	0.860310446102308	0.624829936701522	0.249381772319256	0.658631033670388	0.879422977477564	0.74878554608155	0.73068340320054	0.925750667720508	0.934326655919932	0.637926801442093	0.93249634270905	0.231857881157316	0.877621986303051	0.519573002260225	0.942319572275385	0.789045134345895	0.869454107968749	0.801514165717563	0.785606991925008	0.921807156481688	0.782138939006877	0.874109467589629	0.667076354339583	0.772060465656392	0.849252670698225	0.903295200237534	0.78758275334642	0.762502667327513	0.738396137949801	0.861187876389364	0.818177374094951	0.92551092768626	0.222517223724508	0.848105714149358	0.390573865620277	0.948723301794739	1	0.874769235876062	0.770092670943349	0.543033436768224	0.877211651278467	0.928175543565608	0.901643822672074	0.344433289787684	0.538944617756921	0.677813948900111	0.890082860239201	0.777507796544684	0.645170538875514	0.839373053858829	0.687046121649854	0.555595609946774	0.671540323613177	0.789007078634477	0.0563830366027674
