""	THY1	SDC3	ITGB1	LRP1	C1QBP	CD47	LRP6	VLDLR	LRP8	SCARB1	ERBB3	TNFRSF1A	CD9	GPR37L1	SORT1	CAV1	INSR	CD81	ABCA1	AR	MRC2	ADORA1	CD46	ITGB8	PTK7	VANGL2	KLRC2	SMAP1	RAMP2	CD44	TYRO3	CANX	TNFRSF21	LPP	NOTCH1	FZD3	IL1RAPL1	KCNJ10	ATP5F1B	KCND2	RAMP1	ANTXR1	IGF1R	PODXL	CALCRL	CD63	CELSR2	MCAM	ITGAV	F3	CD82	ACKR3	GRIN2B	EDNRB	ITGB5	APLP2	TRAF2	PTPRA	PLXNB1	RYK	FGFR1	FZD5	MYLK	PDE1C	GPC1	TSPAN12	LINGO1	NRCAM	CAP1	CHL1	NCSTN	PLXNB2	S1PR2	AMFR	CADM1	LIFR	TNFRSF12A	NOTCH2	EPHB2	CD99L2	TSPAN5	SLC16A1	STX4	PARD3	JMJD6	TFRC	RACK1	PILRB	GPC2	TSPAN17	PTPRZ1	MCFD2	APLP1	TRADD	DCC	RXRA	SLC16A7	NCAM2	GPNMB	ROBO1	NCL	ADGRE5	TSPAN14	HLA.DPB1	LAMP1	RPSA	LRP10	CD74	CLEC2D
PTPRA	0.819531395754714	0.954817962356687	0.954249516787468	0.965457462155499	0.84406260992882	0.94329940967717	0.907865287811955	0.870657375204279	0.897153268317667	0.60153368506733	0.88540834781801	0.890191961405875	0.859374557882702	0.76294278023674	0.948714350656459	0.912740429260907	0.830931206426981	0.968983572539754	0.601774652162413	0.921642208130628	0.838775095518634	0.840684915928311	0.884523162781833	0.933516647174986	0.855331918353438	0.928705987656949	0.817170816308027	0.936728492057737	0.875129074302792	0.405597057909744	0.936822562581084	0.916477877505971	0.902602268670891	0.97111276506881	0.942470837803671	0.911786246583762	0.742288562378764	0.910687803606002	0.838370038286625	0.886601796593761	0.929562410273316	0.932567419637691	0.822505425115651	0.911978258241137	0.907769671794794	0.938954175869485	0.938361610533042	0.873957021969788	0.947742180681463	0.525695078156955	0.837871060355617	0.865520902026107	0.917799115182984	0.850651008118638	0.885878894636623	0.962515224990842	0.780269899897936	1	0.936422880828176	0.94475778654955	0.933059622560455	0.876240047742544	0.515630784586321	0.892186956810841	0.955774569792297	0.816680571975073	0.935615839491533	0.951685999962273	0.925856331385336	0.866541563946413	0.90160165918048	0.889340153508464	0.868280802172191	0.9336795640495	0.921030562719601	0.923321560174583	0.837126272003846	0.907413329318912	0.905070696753302	0.939522815403726	0.914742576740784	0.835781844800822	0.905285291024596	0.895926855838399	0.814874651372655	0.865880844422029	0.846294381809366	0.846895062769434	0.799658772632494	0.845305442314916	0.905504284882525	0.929979202693005	0.936279147124384	0.777754768328678	0.873474238460158	0.789198320738289	0.820947563877926	0.937513509897694	0.466070824659734	0.936755809587677	0.849299714579874	0.87997526014803	0.897199543822765	0.72299868507919	0.928661674800241	0.861143824206877	0.797447517751459	0.363982079482118	0.870809436881651
PLXNB1	0.800087059022749	0.934019573431643	0.890954362745324	0.933097439537481	0.816097740563916	0.905937233972474	0.903075467746919	0.833393762838118	0.856290906522029	0.511554855924286	0.893391037566448	0.837639974866087	0.778783314466223	0.765692078112537	0.935814991624413	0.850283970258919	0.771703334370806	0.948045511142717	0.542999938376926	0.900238113632572	0.785616452564656	0.83488545321971	0.84290479890239	0.902473821620136	0.811275365047793	0.928491526808201	0.823220935958788	0.898689454262436	0.860796671787468	0.372564445071175	0.923706874103238	0.845897346407793	0.873778791368757	0.921972734326127	0.930663937992668	0.867921600355356	0.70361816149723	0.91068759022628	0.798425378245414	0.861312230489775	0.919358885319448	0.923196670469613	0.772850146874919	0.896734280153968	0.89734306957998	0.885040632076131	0.944112886354903	0.866187684319171	0.92368967204311	0.503177030721893	0.820209533770058	0.855062732163661	0.920564843523181	0.837331022120305	0.860834189418221	0.919584433626302	0.699934639972675	0.936422880828176	1	0.915403588501044	0.875739327795459	0.837803281140083	0.471792977748282	0.88795869040682	0.914673327767312	0.819943275458702	0.908523312834955	0.91951098460187	0.893531048208233	0.834974448744036	0.868788430279905	0.850653851941966	0.834306526706878	0.906118118184861	0.884070727299252	0.863208833988209	0.792919775335045	0.889095434702785	0.860720687954362	0.923173693603155	0.887803044765727	0.735837547344966	0.867024979678803	0.831092891249305	0.746463584879333	0.818711627771514	0.785632859883981	0.783587129491408	0.773098860226591	0.81994396149623	0.8996273236274	0.872365200060366	0.903655553681808	0.712400428939964	0.871358747526945	0.708713506128921	0.752503818120637	0.921781829113443	0.422358649573158	0.91104223337847	0.808288439090205	0.863086732745083	0.869379963111382	0.690783639521766	0.880440129047467	0.829964722847957	0.813792220842848	0.360484419358933	0.847644514700017
RYK	0.848337780993877	0.924162091241279	0.942933193792667	0.949140611823002	0.855864638140422	0.924866479894638	0.941126551168056	0.876793014720258	0.916082305611745	0.570202640079694	0.895168685799464	0.838246321288476	0.810921467268855	0.726786444339685	0.937865070000518	0.883358218956083	0.802892605666871	0.94902660485495	0.54805053883854	0.91000436522096	0.784480501553811	0.812052715046828	0.884674938332363	0.895408584718284	0.857746954825384	0.922590066648559	0.835866294649875	0.942886438379028	0.861329753651688	0.31570452416869	0.913031673630275	0.909398352051078	0.870479282746311	0.953468817255697	0.95239900123717	0.869765310870429	0.722443531394723	0.901507145819504	0.867235855635303	0.898974978536905	0.875081912514583	0.923790307296071	0.796863305868557	0.861283475378694	0.932388160611681	0.897163752841502	0.931718064317014	0.89619618785471	0.916980971959274	0.440533080027307	0.85119254918297	0.866065688454363	0.923863076909184	0.820904836925819	0.893176695559395	0.961559212319935	0.77845201251115	0.94475778654955	0.915403588501044	1	0.902363987957779	0.893781558050221	0.455679702406286	0.851474887596035	0.92762641275325	0.850096660600478	0.926731572253297	0.912093764311095	0.933648354485726	0.802452709188145	0.882624592276107	0.871360406801093	0.865311572420889	0.914317746154303	0.936012354438126	0.9072736498158	0.8027148638778	0.893778731263454	0.918507134292687	0.923456846541063	0.903512517359583	0.839087276694067	0.894586520419209	0.88714493935695	0.812123831954656	0.874620326529847	0.842353429060186	0.842492963831571	0.799816485725645	0.874709828019261	0.918896493245477	0.919640351754329	0.918202198658287	0.730013284929888	0.878842157160786	0.751061869884366	0.813459308926394	0.911858215517284	0.420727673423165	0.908413226909115	0.89564627900493	0.87651405771359	0.884129212746282	0.677914368002743	0.907852444029212	0.883398198091063	0.751667398626735	0.277255452498463	0.891871720740125
FGFR1	0.796692615870742	0.907967022794521	0.934519469899126	0.921120865935884	0.833064092396491	0.910957924521633	0.854927034072533	0.84121352320501	0.847257466872062	0.64111537381505	0.846417066827743	0.85891194637672	0.849467599377592	0.72082604143239	0.905006382054234	0.909996551894111	0.832013853042307	0.9253143786033	0.608756469456327	0.879984095477361	0.786852960104893	0.781529202342942	0.86784620209166	0.8665196978791	0.816893471225695	0.883071540291722	0.782716498569768	0.914081604789296	0.836151590501179	0.396130135507627	0.872197688302684	0.929129038300422	0.864415922020456	0.936067075183115	0.900204356465342	0.87276153494533	0.710369289019581	0.848797117330112	0.839122929596278	0.844230063904856	0.856431572954165	0.897403986570381	0.809893185623495	0.848863990083479	0.845616852094919	0.927334342900258	0.874908989230931	0.831710888997729	0.889132570207502	0.500124759163921	0.790386447809316	0.801487993019018	0.862105856911838	0.772687000155624	0.858473742139332	0.93525633434068	0.766395953361844	0.933059622560455	0.875739327795459	0.902363987957779	1	0.852808372619869	0.483324780475924	0.820926630465028	0.914717873239386	0.772330068566886	0.886520974750721	0.888279446898595	0.907048403158794	0.801653478151689	0.888577906216312	0.854425857559089	0.862299632336465	0.913982163978292	0.900328993105303	0.895901869921544	0.841242381420993	0.8658956779975	0.86894923118143	0.892537458634538	0.879097660686804	0.868959276794336	0.87512179519832	0.864947362183591	0.844016805309236	0.845031688918956	0.885071913219628	0.797413274277726	0.78439943921264	0.839067027718401	0.854581910207806	0.91859324777052	0.89724580302909	0.762428475669506	0.845035627420339	0.790879827430365	0.809589266475942	0.888741196021222	0.501042363241215	0.869197931585146	0.838953973538721	0.88183276331081	0.870499829330159	0.704294090086346	0.902588441055933	0.863862724813685	0.762058999726308	0.338216107527774	0.835980890039145
FZD5	0.81634999809686	0.875008993636516	0.887760063285357	0.880392813003786	0.837786058100008	0.857108209441509	0.873971383173365	0.807541680549102	0.877578379173625	0.627459963359476	0.854018700315625	0.7578882292777	0.771781423613206	0.690937838824233	0.864714715368138	0.82599100660509	0.775055974628933	0.894110798471486	0.481265960977356	0.829872919575333	0.714782048890182	0.778051341618738	0.83509774469309	0.804540632001636	0.811165093518706	0.839040184826144	0.789032656262556	0.890777250532015	0.827740935726668	0.242267259587039	0.842431986990731	0.873944861667575	0.815190575201132	0.891804571739581	0.906684946131781	0.781874924359697	0.695216319501143	0.847058146000393	0.84103363102744	0.858573148590239	0.797057512676839	0.858481172834711	0.708057460802673	0.802733322637812	0.856791633746703	0.849377187237229	0.852129300329096	0.867439608806777	0.831193460063283	0.356675567223447	0.820704339147697	0.802867150800707	0.831533628986824	0.771185473240025	0.873228265337899	0.900819867183961	0.789977355998099	0.876240047742544	0.837803281140083	0.893781558050221	0.852808372619869	1	0.428654623448729	0.800027111313246	0.859136820222718	0.815981456755445	0.89387202410867	0.821920169387479	0.88869895784809	0.73376227251725	0.825775032974535	0.792242384224233	0.817127207147808	0.879454208056328	0.893630164376087	0.854304997935227	0.729242335870584	0.792057330357293	0.849687599820831	0.866861346751774	0.819645910358887	0.804106431158396	0.868753985893025	0.856055032143787	0.795307615921121	0.841023752472806	0.828332259688361	0.744829364421109	0.796143112018266	0.849090553012571	0.864347509168335	0.883783817149152	0.85740059093201	0.669365611524418	0.827040694390527	0.697393349386729	0.705131525883744	0.846253000199604	0.39125934741003	0.82769514518767	0.867345083707156	0.814253803621288	0.840012720411234	0.605480836984343	0.835220781542368	0.858419803389239	0.668954811553827	0.191414143895852	0.792934380204942
MYLK	0.131781482624698	0.543523944925522	0.544953024741918	0.505054367109377	0.239472095237637	0.452986550937625	0.36432066067698	0.440640836325205	0.396896743125433	0.493058523755853	0.277564509262283	0.675357703013889	0.690560181702658	0.164376937146715	0.486858486516971	0.597455358194143	0.559934947424404	0.528985021290279	0.776280528564681	0.502183560525409	0.753496624667911	0.303681365249215	0.556866739937981	0.594195562865442	0.466927403294749	0.548814522755596	0.150242223510768	0.400377585318821	0.32040299290844	0.601116843171259	0.394426731737143	0.516195288446907	0.407138021420712	0.559238524663585	0.419245781035147	0.64590254750787	0.213956212455165	0.350103751121684	0.244530211978574	0.24649832079175	0.475888698844351	0.44609067929917	0.689667529241698	0.575801625222081	0.377001183104934	0.564405579474435	0.516377610333823	0.301696370162221	0.625224299091982	0.595671491626924	0.244111398064348	0.449593317638553	0.44528992740757	0.34125547193229	0.315868808081682	0.507987058300506	0.289307631599744	0.515630784586321	0.471792977748282	0.455679702406286	0.483324780475924	0.428654623448729	1	0.485308669682975	0.548749068430414	0.215590481642745	0.384059259013593	0.567269173492959	0.433328411121401	0.647783298915555	0.573332817344125	0.557268561142701	0.312933546503398	0.525376390199644	0.521797596295326	0.558566132669802	0.391256714882255	0.630672844126356	0.418962957130914	0.429523527974709	0.459699102549166	0.526334596645253	0.460704779533977	0.520584720851224	0.422503422164528	0.491106529474534	0.45924755313788	0.612273000186511	0.193930358299431	0.262144853306737	0.300451893696173	0.545824507673357	0.393479956046102	0.647713239124279	0.275089773504826	0.726223716231056	0.620584261266579	0.442128836552063	0.504744770680378	0.597656299843591	0.258909395145124	0.429402002450661	0.484483437758807	0.510511547459964	0.4842905129697	0.333657541771004	0.541716756929214	0.464906492709879	0.544243616174894
PDE1C	0.77727501266632	0.911923719927365	0.845652938788683	0.892814147200884	0.781246904134129	0.859253796149528	0.859263178823813	0.82373456482379	0.822774895812136	0.490440086468474	0.866650730857857	0.814126414880064	0.757116161729033	0.778062877236252	0.888383977834618	0.813920364622057	0.747640937601592	0.905847308077596	0.495552516321072	0.835909772751121	0.744407175821953	0.797628310092192	0.833998901983719	0.862910145800533	0.748365716115562	0.876686578188635	0.773336492206073	0.851169688273835	0.8308800667824	0.327307849349279	0.889348627967924	0.796881095901148	0.868394137431586	0.890050444006865	0.872717569127903	0.811959976236808	0.737851549528885	0.890913227835089	0.760117166538045	0.837910313580914	0.885286645154666	0.878412824794792	0.716851927737894	0.858702375576451	0.848993736574615	0.845513614598431	0.893983015762959	0.83029515325528	0.883033628030602	0.440799763375937	0.80421461901582	0.818488969194288	0.881381579094317	0.821132179587795	0.793959741738113	0.867775639998474	0.66994203564253	0.892186956810841	0.88795869040682	0.851474887596035	0.820926630465028	0.800027111313246	0.485308669682975	1	0.878793353347057	0.80382698101625	0.881239617583956	0.880715913967896	0.840221709632315	0.820636443893927	0.833481158375252	0.80681695020479	0.79181936492898	0.849998672406712	0.858306820990984	0.842062812348262	0.769894493142111	0.831252806641954	0.821811417416385	0.879182410592115	0.832466304887308	0.679356320568833	0.855674874847919	0.77195287540448	0.719718768155575	0.81238477619081	0.728284300106338	0.776399096726495	0.751932331816263	0.770208803188929	0.87894510352511	0.824060187197122	0.881680508816127	0.641191617864247	0.832366960490159	0.678183575107447	0.711742610845685	0.891400943098007	0.415658711230208	0.880581520285003	0.766854932082748	0.828893881848261	0.822500878980621	0.635466621184413	0.840207836106479	0.773226461219056	0.742054107148778	0.302857920648397	0.825324888029044
GPC1	0.796491832877095	0.966029521202268	0.957540262675341	0.955020658727347	0.82083098799883	0.931268726233053	0.877790661768799	0.869711752413977	0.881151429383166	0.558889300906341	0.859538508538011	0.904093650765141	0.878439392971647	0.76381585092261	0.933160858522076	0.927412771221117	0.80733042772563	0.957457444883621	0.629359293020843	0.896068297422127	0.856003295654159	0.820018366265996	0.866527833302511	0.924855775134032	0.884904379458246	0.924706613435763	0.787760516053695	0.912366881335053	0.862027758062858	0.401092313039294	0.914636803600965	0.89783864973859	0.897235818392262	0.959720734904232	0.92166955603715	0.902534388046962	0.713781293399702	0.889463594445566	0.821635559217955	0.840531445698201	0.913641917445629	0.912783531502342	0.839360978675627	0.900162919642108	0.882334159731252	0.954494006335741	0.939770979547311	0.845861976948394	0.946481915634294	0.53026635866562	0.826540910856383	0.851787846688909	0.915671305734394	0.822364046308944	0.844536420186283	0.958508199977591	0.766255383643007	0.955774569792297	0.914673327767312	0.92762641275325	0.914717873239386	0.859136820222718	0.548749068430414	0.878793353347057	1	0.790444405436894	0.915867537068413	0.950433272048075	0.911559409880099	0.882171212082532	0.906077571083249	0.890420870935234	0.852229157514715	0.92409276612163	0.897962055252637	0.924389850822828	0.891262905002129	0.897761321372087	0.873737576302874	0.921208144794835	0.904642274699874	0.824022488742681	0.881888412400607	0.884852545076862	0.795018726425726	0.855679266906739	0.815034407735162	0.831393248726019	0.752865499177816	0.825595114125967	0.888285432964059	0.9211138538285	0.921002924413177	0.781491561419737	0.832432160958257	0.798603195282438	0.836622949060008	0.921869290804548	0.459015560004198	0.928696104645462	0.824866142354125	0.887313938927321	0.885592477932934	0.691830894396372	0.921849327188325	0.833494169829591	0.799666872467961	0.347360478958084	0.858796682849499
TSPAN12	0.941499188759271	0.822210655389696	0.787449462374518	0.821207541262945	0.927544981278135	0.873916500463731	0.89517965576624	0.7765639517903	0.833706849783369	0.43971179678192	0.913850572963821	0.662849530445558	0.656014100217867	0.786142471301254	0.866770324886867	0.75295687386441	0.59488784191368	0.848562428021074	0.19127345813341	0.82614719351933	0.502946876800555	0.787087804616656	0.737354134482362	0.76152892507284	0.705162891373086	0.806896622730283	0.911416894171917	0.88940153173121	0.884795369515176	0.15568031258303	0.852412967314817	0.75776579486915	0.798814015970088	0.821291902015226	0.902235686027867	0.666353496483811	0.715411840151089	0.892076536351509	0.918968597563463	0.940417416431701	0.814806076067218	0.877730970865152	0.538167808513675	0.770446753162995	0.907707488476174	0.786146021333547	0.821503474681306	0.927583401897596	0.768499611232533	0.293121268795902	0.908656235636846	0.820342320641093	0.828570777467067	0.80658096041119	0.889716339623854	0.849552462173716	0.744410750576738	0.816680571975073	0.819943275458702	0.850096660600478	0.772330068566886	0.815981456755445	0.215590481642745	0.80382698101625	0.790444405436894	1	0.876318901093261	0.74654742732481	0.891036201878662	0.638469728391279	0.756692786870205	0.692372183638888	0.830979936292846	0.814202034986707	0.858851410133528	0.818595017960683	0.713325498569104	0.699776264698557	0.808786114132118	0.880985748165826	0.778251801076381	0.644818796432609	0.813682955769585	0.707876656696895	0.741287400581036	0.825876278751142	0.721333533719013	0.623094044239189	0.85346853125118	0.881098891314405	0.910146590313317	0.774241012515148	0.848472922692442	0.465936108675226	0.872945048876744	0.458652420419373	0.561567379032904	0.861241072579571	0.19657451948364	0.744544247308254	0.905437351129991	0.797918038883701	0.780873162124637	0.603881182356571	0.837815441047779	0.886089378913939	0.625492242420126	0.187575221221184	0.701933813876149
LINGO1	0.890995919478631	0.937486273541059	0.912419769211014	0.939519906293402	0.892708824396987	0.90540902968561	0.928024621064634	0.886451779340439	0.925514561490751	0.569058719092154	0.937008446587908	0.781720335179348	0.772204207553996	0.814608867459702	0.933302283280933	0.855528203141604	0.778191113187043	0.947686858534169	0.431132205645444	0.877117338150219	0.707888906568184	0.835783935209456	0.870457599241695	0.84141168235248	0.835201298162309	0.877980627497435	0.870030305858669	0.935570324696629	0.906260659762511	0.192092940131234	0.918026132884764	0.882465436343564	0.892161585790658	0.929762889658609	0.957564220560275	0.809091175596579	0.747799003190929	0.931932785023614	0.878053039055144	0.925904201149038	0.866137187355025	0.910699649316945	0.714110776611785	0.862228043607065	0.910711139452498	0.882862650466541	0.909177107895772	0.925282486953665	0.869811963140604	0.330916417975664	0.896004806990007	0.837226440743843	0.908364206686434	0.847538444384043	0.913165555349515	0.936468107261711	0.78633050190417	0.935615839491533	0.908523312834955	0.926731572253297	0.886520974750721	0.89387202410867	0.384059259013593	0.881239617583956	0.915867537068413	0.876318901093261	1	0.880737046760627	0.923372094656667	0.766455587961864	0.852661700796474	0.836314174371383	0.878258252370146	0.88780738454005	0.910056789470855	0.884238538324424	0.811507571714339	0.8224545509751	0.916214629930441	0.930950145652537	0.854869197447107	0.79313383090103	0.89865395292562	0.84708223472207	0.81440665226016	0.876815305800034	0.824007219333214	0.775394702511947	0.867830460281695	0.898960152230938	0.941660430790471	0.899164018441162	0.941653940919243	0.674038281862519	0.908418358707872	0.697198615418552	0.718683595509504	0.916112775762419	0.363918952860635	0.872211884027823	0.892283463759474	0.897745159670179	0.859760753061223	0.593194743976115	0.865722088539188	0.885470242968119	0.682163565761294	0.177808811986404	0.834241482733329
NRCAM	0.730202569135319	0.942404911897577	0.928243584177036	0.947879575337495	0.74356252149729	0.91964484961512	0.884423143380189	0.824385984947001	0.84086327259171	0.497674494667555	0.838788352109384	0.914457359994217	0.849174955785201	0.753931941723446	0.932529478104156	0.883962416894315	0.813503225825471	0.944873319777378	0.682871694331222	0.89709186695747	0.89524253949788	0.815483244331719	0.872128937112196	0.952128728553627	0.828698855178521	0.92380233179972	0.753685321083265	0.867260581438815	0.804367415024704	0.471710138934773	0.930072024266788	0.871836732373166	0.893745533303096	0.946577917660747	0.888796505986627	0.922269986731251	0.713042033421493	0.883271196174774	0.739412287348065	0.812780023996665	0.940458027120379	0.903081597865286	0.850029568216393	0.907307100232778	0.869370098271636	0.926439520452452	0.931849804135286	0.812626165774779	0.964980595165589	0.606529769491029	0.785041192097976	0.863312075947591	0.911099122529382	0.858516511426736	0.80611816344629	0.938725478002683	0.69506668491579	0.951685999962273	0.91951098460187	0.912093764311095	0.888279446898595	0.821920169387479	0.567269173492959	0.880715913967896	0.950433272048075	0.74654742732481	0.880737046760627	1	0.860741919595124	0.931830957274323	0.902452017530038	0.88302622985326	0.818691412359415	0.906267733833863	0.882309032276199	0.911872888989032	0.818085085172135	0.924055401760179	0.828699607102671	0.912789979607071	0.905453940247905	0.766989784968637	0.853639926062753	0.857423349721853	0.724731169177729	0.811991291717773	0.757040683040054	0.850260891913755	0.712540431116083	0.776114262169536	0.870812860101656	0.887814795212737	0.895298686665059	0.794635523997932	0.800346230780997	0.788961471395086	0.860468448429031	0.926730710534324	0.49952484945488	0.952826063939714	0.754143464373521	0.854426557392787	0.869885894896948	0.709519296281332	0.912218317764608	0.761834878772937	0.850456284308283	0.418179596275522	0.85718065515847
CAP1	0.896470583630065	0.926550792864211	0.934139002676459	0.919900620474046	0.941064878059711	0.950533456045484	0.907893418727116	0.841805717224982	0.90961025681571	0.624949414028872	0.894944949896893	0.839707413377653	0.840869714108186	0.733907301553034	0.939772030482904	0.899461447015173	0.750424868450987	0.953697098973018	0.469538203477569	0.913820832708579	0.722158188524839	0.829496532605214	0.850830071536284	0.874388120000537	0.83881957421589	0.907402861039219	0.857358749437186	0.971382795069672	0.904366120272794	0.356365990547982	0.888662816897557	0.908294630745447	0.867107776984715	0.938063669455225	0.957591063612948	0.836460764623282	0.709842395081765	0.898623996996627	0.945262967855157	0.913737301438841	0.875292384504505	0.929066105269473	0.736649755680292	0.888904422177191	0.915716427074316	0.929139750740209	0.902974885159929	0.92712730870162	0.885438369545049	0.460886510405632	0.881246266831083	0.885117887424804	0.886112640012887	0.804676662415273	0.93287265750726	0.952440551667577	0.818289739436146	0.925856331385336	0.893531048208233	0.933648354485726	0.907048403158794	0.88869895784809	0.433328411121401	0.840221709632315	0.911559409880099	0.891036201878662	0.923372094656667	0.860741919595124	1	0.768676679350088	0.875169263544891	0.844071338458065	0.879241604276936	0.927701697717257	0.940225830775633	0.924351039437639	0.832499251003598	0.845718346534197	0.908451924634173	0.933973834364123	0.890915123850176	0.828892857184956	0.917590074267866	0.844294558328426	0.872066011457758	0.913597536468297	0.877416347467051	0.760802549455659	0.844519631994676	0.91119075686387	0.896778468730938	0.912126520676617	0.909424893873286	0.685976990126846	0.876065121371411	0.692051366583972	0.741265148734377	0.908075351502239	0.372455990995445	0.866378812710969	0.935276451501876	0.88732958090491	0.885851249512247	0.746892874531969	0.938013388591648	0.953740588003053	0.730937355098947	0.342010996000506	0.806944644084476
CHL1	0.598423957999424	0.883589607319179	0.851764761551033	0.85399579000856	0.626398695955132	0.862226769605521	0.772591940427821	0.735801286623633	0.722285742817915	0.39689857256716	0.728695394190962	0.925454250240065	0.862926336776737	0.694813771715457	0.849503097296163	0.828133902237916	0.726459218342467	0.868823409190296	0.711264903986902	0.837960401761495	0.890463070300191	0.79878218969188	0.792691256214789	0.944924098346318	0.763767103687811	0.862903591225818	0.620847008826292	0.765575269895491	0.705188961057807	0.627075241328885	0.844551803018172	0.776236694673984	0.835771564976675	0.874780087025302	0.780310449599756	0.897215718437666	0.59581799734865	0.802575697641427	0.617648801154875	0.674849064722636	0.916123705474929	0.833675386346861	0.817704482545664	0.895734034147641	0.746001782512134	0.894462840462987	0.869317540434366	0.709641184206209	0.938318075685567	0.747968131931175	0.680279648103697	0.815942500982107	0.810422806780339	0.790304109214597	0.675450924909611	0.85858586429563	0.565709471587042	0.866541563946413	0.834974448744036	0.802452709188145	0.801653478151689	0.73376227251725	0.647783298915555	0.820636443893927	0.882171212082532	0.638469728391279	0.766455587961864	0.931830957274323	0.768676679350088	1	0.858842383144341	0.794970009330887	0.721028637598477	0.841359669153021	0.806921032134576	0.86361963182201	0.763317841451172	0.872867647360798	0.688542881430211	0.829152921521882	0.838573362206305	0.663504842846399	0.766852995313952	0.774547516360927	0.621128132328876	0.700456215196377	0.647363815095255	0.793274663725814	0.58467471885038	0.644805379702009	0.762220009825128	0.797862337928882	0.788111274563351	0.772727717236472	0.670509762658434	0.746705294623275	0.81942197282823	0.865268109316546	0.463118052387171	0.918539388090642	0.619680013848239	0.7551396910878	0.80265994289073	0.741635113955895	0.864941097257388	0.643751432327244	0.874455170129231	0.562134504215298	0.777593081589827
NCSTN	0.745631533888712	0.906947445390409	0.909493212360965	0.90567094283905	0.785717607748432	0.90263934580725	0.845733514527155	0.811639614534697	0.803256302498077	0.556468033524082	0.808598057558843	0.89995730149553	0.858204262433499	0.690313890910012	0.899506814222408	0.883588684294382	0.779237175035649	0.906208960579919	0.631716522400793	0.881355438702011	0.819263750647285	0.769725665554666	0.843991731098683	0.896525555607259	0.802749172836364	0.888024357290691	0.729552719252173	0.869117449994274	0.80904023227793	0.473315379472507	0.851239462965482	0.879160008406311	0.849585946621569	0.927376304930694	0.876215499229715	0.888053658879558	0.688949004197959	0.836913476478132	0.790852487392048	0.795533589200499	0.877397422026733	0.896253187009462	0.797243033839263	0.86661971326653	0.845663790199799	0.913238107666025	0.8933647351112	0.807298549110333	0.914433481307389	0.584414356493228	0.774247462714607	0.845203321099519	0.867469391078785	0.775227013978273	0.805784874852177	0.916414993858793	0.714132726735457	0.90160165918048	0.868788430279905	0.882624592276107	0.888577906216312	0.825775032974535	0.573332817344125	0.833481158375252	0.906077571083249	0.756692786870205	0.852661700796474	0.902452017530038	0.875169263544891	0.858842383144341	1	0.834991565231912	0.792694866708544	0.889178430400672	0.889918623101089	0.895679077102897	0.809480783466604	0.876225829629648	0.82494833947869	0.86797889071028	0.875777798968053	0.796994216697768	0.827455060050693	0.815847555927373	0.738221905479419	0.822325136477518	0.796745460352714	0.804347038878812	0.713305382025231	0.75500922496351	0.837125160520186	0.878970836357412	0.846540463605675	0.736106390964702	0.782434091745711	0.762204238506634	0.796651695172422	0.878374791669521	0.492553906546604	0.873357484343491	0.798137152613786	0.848512730123141	0.872809875401075	0.72593443213304	0.897682618889809	0.807634152003981	0.797765910877435	0.408219052649599	0.83282309092848
PLXNB2	0.681422264780009	0.881442978293229	0.888868015164686	0.892179821690775	0.73389792333267	0.84773212974042	0.798107864328425	0.781730342195616	0.842218547125698	0.642649619185726	0.741451722341872	0.837321284349584	0.810754814373698	0.613518141459954	0.875686143537795	0.851058941716035	0.81895957665794	0.890599159251415	0.679264093553368	0.836879023057892	0.831786443106457	0.691505744646418	0.846434942828914	0.852872774520811	0.806683034072422	0.861282046019456	0.670581181051503	0.853863831541298	0.769798382314856	0.412715135622303	0.820263451792702	0.875630077620306	0.776810175514926	0.894781848749721	0.851638002083183	0.867880493442293	0.602355612222562	0.782193523230882	0.738940375056021	0.752176720738571	0.819092052128641	0.826326453175809	0.860800592289633	0.818794193295319	0.809881344880621	0.871475941164601	0.852676746737298	0.766254746818682	0.880143488247291	0.507536576300539	0.74663012562508	0.780156948820559	0.855781505315323	0.734966948909991	0.777385573109765	0.884442381802162	0.721847239232972	0.889340153508464	0.850653851941966	0.871360406801093	0.854425857559089	0.792242384224233	0.557268561142701	0.80681695020479	0.890420870935234	0.692372183638888	0.836314174371383	0.88302622985326	0.844071338458065	0.794970009330887	0.834991565231912	1	0.742443248333798	0.862450812964157	0.845501366373154	0.847300436328338	0.763543591005415	0.859066547918714	0.846273373858806	0.863975360482331	0.856370712837251	0.83850786770955	0.79988449243384	0.836698932571613	0.769290784473155	0.82722252551471	0.81392875488062	0.814419447239136	0.675791064283301	0.758875000940052	0.785038230395202	0.871883966875646	0.829620652682224	0.771106782798887	0.742810238358379	0.82418124077522	0.839548641920454	0.817600912549504	0.475595324314827	0.879317808444326	0.773957001949166	0.823489100366675	0.822634438759993	0.684180190370092	0.84025609946328	0.780582237083593	0.730817595681364	0.347055735875328	0.832225261926922
