""	EGFR	LRP4	LRP6	GPR37L1	ITGB8	LRP1	MRC2	NRCAM	CHL1	TFRC	ITGAV	LRP5	SDC2	LRP8	GPR37	ADCY1	SORT1	C1QBP	SDC3	NRP1	ITGB5	TSPAN5	CAV1	ABCA1	EDNRB	F2R	AR	FZD3	LPP	ADORA1	ADGRV1	TNFRSF12A	CADM1	CNR1	NOTCH2	AQP1	CD44	CD81	FGFR1	CHRM3	RIPK1	CD47	CD9	TNFRSF1A	ERBB4	IGF1R	SCARB1	SMAD3	NOTCH1	TYRO3	NT5E	CD46	IL18BP	ADCYAP1R1	RYK	CANX	KCNJ10	PTPRA	SORL1	VANGL2	ATP5F1B	SIGIRR	CD82	PLXNB1	ANTXR1	KCNQ5	MCFD2	IL17RC	ITGA3	TSPAN12	PTK7	FZD4	PLSCR4	TSPAN17	PODXL	LIFR	FZD7	INSR	FZD6	TNFRSF21	NGFR	NOTCH3	PDGFRA	FGFR2	CELSR2	AMFR	UNC5B	ITGB1	RAMP2	PDGFRB	TRPM3	PTPRS	GRIN2B	TNFRSF19	PDCD2	NOTCH4	PLXNA4	PRTG	PLSCR1	NCSTN	IGF2R	PLXNA2	ITGA6	PLXNB2	PLXNA1	ACKR3	SLC16A1	CD99L2	PLXND1	PLXNA3	SEMA4C	APLP2	MERTK	SMAP1	ROBO2	GPC1	TMEM67	PILRB	STX4	CD63	RXRA	TSPAN14	RACK1	PLAUR	JMJD6	ADGRE5	PTPRZ1	SIRPA	LAMP1	EPHB2	GPC2	ERAP1	HLA.DPB1	TNFRSF14	LRP10	TRADD	RPSA	CDH10	NCL	CD74	CLEC2D
TSPAN12	0.859904186764579	0.68143752438258	0.6447661561717	0.865402147113928	0.708593837320345	0.774739320035036	0.674199094769107	0.794847740972253	0.841831601021723	0.907102367247855	0.765070622384221	0.623858677314364	0.675727135729721	0.737681885697779	0.74970669592308	0.843975338468952	0.762253166432113	0.859473581657719	0.646477720239643	0.48310089682199	0.845305511643976	0.893296378182543	0.795230216008758	0.643476016999732	0.75512044887042	0.888852636302594	0.73028727343983	0.776027403290033	0.693544492279914	0.771010608407486	0.0987092884215258	0.495272586125173	0.833296357933656	0.722951841772882	0.713952815704548	0.0338718993644157	0.560749632598544	0.821409222756881	0.84027973344059	0.834172228072253	0.806498926743444	0.731457963887611	0.918068147345966	0.677215514777108	0.676039240837497	0.286019864307987	0.780024356461401	0.687252117308267	0.639520944564959	0.802836095164482	0.875987999985092	0.739944881017521	0.356551643372158	0.235349658228785	0.881488104733341	0.840977819094697	0.693257060142451	0.84382456829898	0.664287570790728	0.590392524997943	0.848023685523333	0.754915325569245	0.829990635149613	0.531908564301394	0.633416584713318	0.629755399711603	0.877634132173001	0.741913199623832	0.634712922717163	1	0.778587288569972	0.62895209923225	0.331583078525133	0.800608389038592	0.703779811144955	0.630392837400465	0.625220184005566	0.441053324013005	0.694461930208412	0.779299745229181	0.884694007337518	0.845731503457732	0.579189250465018	0.598427878611082	0.603617787061334	0.692632952217305	0.783552289682512	0.825458100405056	0.781339254720222	0.396756881029141	0.788912722494606	0.665969003569724	0.76924610040103	0.760224054083066	0.86236997404155	0.795881141126815	0.704355106836598	0.794607895761146	0.609947308975402	0.815398138607126	0.665297892481068	0.694670234214893	0.591150239129134	0.73607797682729	0.747301469262124	0.488879410292649	0.891394162578914	0.799843061464918	0.599505651357611	0.757924649004087	0.47838296985795	0.843204410651143	0.50927476391299	0.899761557082963	0.803735174164001	0.717297254675802	0.666495761142453	0.441373576962836	0.849597741735038	0.790529048968808	0.722665597121284	0.689843104505734	0.864134690407401	0.632589677816444	0.839520285867369	0.901115711615374	0.829038826289187	0.710829473163869	0.889250984732054	0.768000461462789	0.836976114612353	0.718491870473542	0.428559242680469	0.492022081791881	0.711368212779163	0.795776968250172	0.86848236804468	0.825101569562818	0.884155072526	0.243461431443164	0.735859662946759
PTK7	0.929246661363739	0.903175220035846	0.889785752750866	0.864991192866784	0.929213573722446	0.906219545377189	0.904696603220273	0.922338376618977	0.918695884033131	0.887070423585477	0.933195389881182	0.800431128208013	0.833342704947606	0.886437841936107	0.902434535695148	0.925185978873357	0.947408571431517	0.731562238260334	0.881175577919332	0.611750877050976	0.871798138956358	0.873342110880719	0.629233630764981	0.884859990864302	0.856923285823953	0.903673749284036	0.893558178186574	0.951249207905967	0.905720053953639	0.856762066326582	0.404075707568589	0.493415279296419	0.888144029853734	0.797601336266584	0.905626781912704	0.275701244193214	0.673903344740815	0.791641957581558	0.931279239699722	0.901722961720354	0.841780377150552	0.775416503143608	0.733339811490127	0.744800367896727	0.890986110495195	0.610534574509014	0.833999971024255	0.862776569740697	0.867149606080214	0.908568132305028	0.842813187588321	0.872839330592166	0.412141828198941	0.475844686844364	0.917738408983189	0.924749515058251	0.818101555554402	0.907332739828247	0.894361059942476	0.845468752575766	0.71881700041391	0.676544863779406	0.83020533141997	0.789996076696074	0.871747660000485	0.815056733282007	0.856715714213402	0.819123132390753	0.80304624156946	0.778587288569972	1	0.797509550458427	0.553470499190603	0.724918139415916	0.879509853885357	0.870561852257096	0.796758123857509	0.755916844917585	0.883452796477946	0.850502150181589	0.861403865181834	0.88063964101578	0.708736055395795	0.744117980958071	0.830203234078388	0.878383740023203	0.871383062646727	0.896345387717742	0.73413568962704	0.659956186732161	0.816110749538614	0.817715965190324	0.887586163220982	0.873576667176513	0.735791228424957	0.685806574008058	0.888530689856426	0.898105673566379	0.624705410972427	0.887518441528293	0.893349523770169	0.878407577344909	0.820309061780629	0.919947808664579	0.887624529976631	0.650049878021434	0.914341269773603	0.909225385298257	0.781586319674076	0.88980800544077	0.701188625860732	0.924216621154727	0.778797489502988	0.849767141093524	0.934114452954779	0.766075854132519	0.775284669935064	0.75476365985936	0.766349883554227	0.711278364915008	0.862328337281063	0.864520065856041	0.74027373556637	0.672220743308988	0.777603408732153	0.794581807095501	0.937050172191874	0.878809729271449	0.868256409514347	0.92347385848696	0.769697760991665	0.801538204917897	0.561975397241603	0.537048534596925	0.817623363789479	0.744429314448046	0.741583187047703	0.898674943359157	0.899507669834344	0.434094202057181	0.898417921222754
FZD4	0.816017374609535	0.859878383276404	0.770867286835548	0.80123720289138	0.848732127037618	0.856697331504574	0.851303119559195	0.848351908114117	0.834549232175838	0.75589756670538	0.855635126754892	0.794836078962177	0.785397930821767	0.771980220961072	0.802243021682631	0.834212932068276	0.849905837781611	0.607768411425703	0.81830848024195	0.547082627304864	0.807488203769992	0.778620054789045	0.542705058993546	0.821788158707852	0.861895527793466	0.774336628353142	0.865258622160071	0.840757537510132	0.827735164157243	0.808167128838872	0.544124926473601	0.369460557247428	0.783250324973671	0.796033853020319	0.837566834849681	0.360977025540477	0.611248775488351	0.72962390810115	0.803397663931924	0.788422022083562	0.712192016119227	0.657869034415056	0.642298084003945	0.694116444575864	0.856025573975957	0.522999201429041	0.753860221311332	0.767798696235459	0.716065666898041	0.842126293424158	0.723445935157242	0.831266565416918	0.357834275971446	0.576272714058079	0.771695558345876	0.82266095605813	0.799950622190687	0.827747260157653	0.807341328677692	0.767238528970923	0.608329775049095	0.669185144690771	0.763026496303636	0.799187159135867	0.783443169519711	0.77297281275054	0.77253386658457	0.784400625759111	0.69997994969668	0.62895209923225	0.797509550458427	1	0.604395141240614	0.609455893752153	0.803167344888029	0.85128228655423	0.762883724613738	0.709382095233346	0.825447289266134	0.749559636806325	0.743112275420395	0.784943217264159	0.522076826709533	0.803940692483194	0.722080594368798	0.846596001053207	0.768790239069072	0.753566147698614	0.633312061493114	0.725138842457131	0.679126728747365	0.779479173899215	0.72546755169459	0.816535828454507	0.631577619662539	0.610555735792596	0.799108400168147	0.763625861990637	0.550823327811075	0.794225687149407	0.829742369342348	0.824199967044424	0.785503287650442	0.785451281495941	0.803222212621046	0.617111820381482	0.813394330469258	0.806700449532455	0.787081048620913	0.800159548892231	0.725504589457537	0.787274220881152	0.769471330804613	0.733380020643522	0.858181407618851	0.692642315322616	0.79666004007832	0.736182135739765	0.676742747273079	0.599129494274281	0.728558781870884	0.796512365739539	0.614815322679702	0.606802545511554	0.645037258579184	0.632522714414321	0.866519135205994	0.845765552453195	0.75457053141114	0.718946727820304	0.577043560414784	0.702742749164276	0.469199586332341	0.510116366369413	0.815140586728106	0.653066735833809	0.601990326348885	0.748953095642136	0.755303096575931	0.381050568225053	0.756117754326921
PLSCR4	0.470231916582022	0.661020739363396	0.553805567363213	0.389493639173658	0.704001163213426	0.540765188401831	0.669243521402953	0.538996102714548	0.502102970776603	0.341940220578033	0.593206351397293	0.508294540501939	0.594674621028121	0.402646102733036	0.593251328357911	0.472896651218804	0.645306527647037	0.217788826100423	0.702373383708297	0.260637686475954	0.548118372056865	0.434653291889783	0.160297410278786	0.606466381899748	0.732250796955556	0.474651040536433	0.632691961852458	0.547776065428516	0.559165344540723	0.516874979322214	0.797833438767454	0.0832168246025786	0.442390063707713	0.511742933276164	0.624813138170118	0.88805837673586	0.445566539601918	0.506690078236269	0.449669962767728	0.378857096295492	0.426968648232174	0.354925208182771	0.275308778277271	0.438027743757524	0.548162757938874	0.669011836147727	0.444595086807644	0.668837301579285	0.564796262902475	0.626595747485573	0.294672204747564	0.533797043760284	0.160076006660357	0.908757887989042	0.435743387673578	0.502025023007396	0.769151773725229	0.530523635607391	0.695882872994738	0.78978234803448	0.223945956673287	0.360643313562318	0.371414157199246	0.827499429773406	0.648525779542029	0.605907425101123	0.463145948905049	0.570042578378833	0.458767855692524	0.331583078525133	0.553470499190603	0.604395141240614	1	0.256530528503585	0.602427301888453	0.789046243071588	0.75908053073172	0.602971178632439	0.505917494521415	0.405629947632215	0.33574224172348	0.524642208630552	0.270616576433987	0.616323916080697	0.758172114208765	0.693647538965354	0.384036487776289	0.386906921873003	0.362515344813165	0.852964879756694	0.30464672483515	0.474397870826373	0.329031496391599	0.505272905023063	0.241924959217674	0.201684903776005	0.68184962010098	0.498328042010767	0.26495289614864	0.554141845421064	0.542757211902296	0.485640926087219	0.668087550754235	0.508824989943037	0.4113439245561	0.651797601560271	0.425020569320676	0.544208665673173	0.570380643335025	0.470419777666036	0.541626144978311	0.501912351483355	0.594308135816507	0.387283145156655	0.568966792857827	0.427957175519518	0.652477592734345	0.553115721239091	0.262417974656912	0.237727249467921	0.56283475758421	0.527605185825551	0.226064659250364	0.301609484751478	0.323147006425071	0.212042390569451	0.548129272931181	0.712189732983689	0.409704601901408	0.3714977405419	0.26429886971826	0.42024959557548	0.368891398294082	0.263594374264331	0.677182070583791	0.349621251257958	0.225691085587913	0.392665631893151	0.387950382659373	0.318111578085875	0.463905413181963
TSPAN17	0.871249302516451	0.609709302600411	0.572440960681265	0.809345459827455	0.631905683706549	0.756926294936327	0.68274545849456	0.800347554244991	0.822053391205571	0.870293172591545	0.740322586928639	0.535149275792194	0.772263765887961	0.742590771893166	0.80128239836152	0.786221874762098	0.745305996135754	0.966221300777618	0.576773171111174	0.744431737582373	0.850437520294328	0.915500135734894	0.90317217348121	0.630319153773717	0.736421365413876	0.887089840580821	0.692178620499535	0.737579138633789	0.699791725612911	0.839967446389289	0.0146790786838202	0.799015231120314	0.912010121585648	0.684570882701423	0.676672555479188	-0.022312193033393	0.836134509315137	0.924003293534257	0.813324584963418	0.765912535990776	0.874182847797986	0.923092127240816	0.91231370603095	0.89396761870436	0.589478005225289	0.265299347778696	0.800623987772601	0.622542886502372	0.607309597268743	0.761740312059904	0.941970465211535	0.73437007355811	0.716879588946032	0.215760976180526	0.864008801930423	0.858723594259183	0.578956812467511	0.878784344620717	0.598213188714951	0.472459860595382	0.972769721639559	0.912518477294032	0.90747173443399	0.465239660685176	0.530990710232306	0.747619467573898	0.91692786538798	0.850385427542145	0.816018187635561	0.800608389038592	0.724918139415916	0.609455893752153	0.256530528503585	1	0.733384845374845	0.579342698898623	0.645628629894601	0.351757260137867	0.726916133611337	0.882068035270511	0.771104776174897	0.768384566610889	0.411009165193755	0.511491508199005	0.533723075574366	0.680349515813198	0.782247582843967	0.866076398387757	0.878970225336263	0.379753245817031	0.875715369680484	0.608021500442906	0.741329213290854	0.644647671254345	0.968455020393199	0.873768499345449	0.686313676956987	0.670040188534493	0.878579660938539	0.840453608250996	0.665854609087273	0.777096485417365	0.706548033453957	0.703285648688722	0.845081287851984	0.683665555334381	0.863517185086401	0.783254160499276	0.618818854784083	0.671245175102606	0.43183966613663	0.863692390995835	0.450503739193808	0.929845640178135	0.72627373545628	0.920753100354615	0.666634709391096	0.392737305583974	0.946729135596092	0.972113755616177	0.730796841401321	0.646954981984999	0.962671774428854	0.753385697545703	0.942184005328066	0.907638633575628	0.764742977285746	0.674299625680066	0.931915542331058	0.786715429794867	0.786323912717951	0.832907908003572	0.534780363282132	0.794230043437703	0.788418690250646	0.923396917842124	0.950216833815394	0.749212035195919	0.88015659392876	0.415250613446579	0.67956808058458
PODXL	0.900770056697876	0.879685542060481	0.825241759879926	0.85164828544803	0.888162853903821	0.911414501000655	0.916852989798928	0.915521927868473	0.888259573408948	0.815517030281814	0.901467444984459	0.78614261755295	0.831244060294626	0.86942780976869	0.913350902782022	0.858999367574092	0.909618634741749	0.705906578542969	0.862560297419053	0.711164975092783	0.866055099716003	0.840216001452232	0.616326522905441	0.867992895545931	0.873386685962262	0.863986187594267	0.889654262393924	0.89257989003465	0.888229004871755	0.880526938332474	0.411750426335456	0.550896265297291	0.894118234350932	0.790559030439612	0.893378525527467	0.335639619580497	0.772558809629411	0.813598003273066	0.891233599589084	0.826224388679836	0.846077973855997	0.809375366959084	0.697572452968783	0.815909667124982	0.823861368461594	0.627513236152938	0.834900847593223	0.84150974568244	0.808810250457636	0.865258159889967	0.820866443518691	0.850216488003636	0.570096681406247	0.538959482144204	0.876740609426006	0.915827218014164	0.810501168672995	0.909804271033324	0.878207816190343	0.837427168577646	0.711433997677749	0.741100144717884	0.842083995580587	0.804624719699113	0.807492724763984	0.840282287816245	0.853743149569126	0.892364226565583	0.847399773721134	0.703779811144955	0.879509853885357	0.803167344888029	0.602427301888453	0.733384845374845	1	0.876356709658272	0.810007964385109	0.727585577010418	0.854053358437641	0.889848047217038	0.764096990559953	0.859922692498349	0.535897116404078	0.766266629808202	0.831429228839052	0.889179506167935	0.77328310755061	0.84444803851221	0.725860028279271	0.706259673652614	0.799497737807207	0.76310693911306	0.793632759413313	0.815295583013763	0.72747075440845	0.643926528852157	0.864492777564884	0.85846630891392	0.712596127649858	0.903967456483464	0.898547749786224	0.877175823474677	0.863627733315555	0.876531419103697	0.875745454905582	0.766934429817143	0.869603817768281	0.893212458889462	0.773427493917041	0.877335173683042	0.722253627699376	0.89189155596573	0.763291961555228	0.819341370306178	0.904347780743506	0.815995052567247	0.78021277681866	0.725048017100776	0.756338701943901	0.730559107510843	0.801117580007765	0.835798706294861	0.711447164722606	0.702340850486617	0.76027304892328	0.731928892875067	0.906319601943181	0.881295578113087	0.844321825600941	0.8547116690783	0.703704122789471	0.869922580765236	0.530807839494031	0.678391676110337	0.856278568750197	0.748042471312328	0.702983989953241	0.830180787477291	0.841795648011345	0.461392947033422	0.807987364409576
LIFR	0.832502594164643	0.922030815925812	0.89138532495296	0.763699053921285	0.967253381709848	0.876277699431686	0.945478283656748	0.899762180897244	0.877342691685512	0.733092439519606	0.924085916071306	0.799587011029232	0.833381567973431	0.807789389417423	0.868987348560404	0.841249431648396	0.940850831529043	0.544914164279486	0.923984292449707	0.603238759316235	0.818915991150677	0.758037898666344	0.475263530181391	0.91702440414755	0.927031988473252	0.807328458135362	0.930131542755059	0.908237830908226	0.913434148526446	0.824876844294093	0.679740454128655	0.366978881373041	0.807451090292945	0.815626818173212	0.91147031882324	0.576558924888959	0.670499474235333	0.73002928596734	0.841688880584933	0.793939975823235	0.757207746336357	0.687499191771438	0.571994070454937	0.717237757949255	0.893986480013038	0.722057683710169	0.753736197334664	0.912187890031021	0.844884096721798	0.869443647782763	0.690953017557284	0.867578980074226	0.387021279883897	0.735322374926637	0.812676879932574	0.857931032337928	0.919183608529858	0.855492767552374	0.930709827086153	0.933751523140494	0.546249164029344	0.604090443175735	0.727608409613507	0.910861968780816	0.886831310052584	0.856093090145064	0.768724441603238	0.826322144037864	0.78404373779108	0.630392837400465	0.870561852257096	0.85128228655423	0.789046243071588	0.579342698898623	0.876356709658272	1	0.906983420295491	0.821044392943243	0.821600582286638	0.774027398947523	0.714240362717282	0.825780029941942	0.633573132383255	0.813547288017159	0.865323185493022	0.926939236908016	0.726891516071538	0.765609390372207	0.60385823318648	0.853348640406175	0.707929507434007	0.77885697735868	0.737633932991885	0.825217990555065	0.578035748667172	0.511386458775134	0.928146858341326	0.822566408468413	0.563405633335261	0.858842903516372	0.88274349854415	0.853238983740158	0.901592639988533	0.844341144244624	0.80633607616827	0.748230572605612	0.800716623698539	0.8654444068344	0.781051101684115	0.829404020922761	0.773325212385957	0.829535262059644	0.862208425290334	0.719152508869442	0.899204647108904	0.69508678646382	0.83119542642388	0.812724364633461	0.620892751843849	0.556675458754008	0.812576110274211	0.853552744041152	0.554659841052894	0.594227687776011	0.622667138929445	0.596478172117754	0.899500955107105	0.932926310866878	0.744738926111675	0.771917144439784	0.618894965007893	0.753220037676261	0.539504556993528	0.529238139330414	0.862651181313288	0.631632760904255	0.548901245314399	0.794540291936971	0.764673131828672	0.461413310516596	0.805878407545908
FZD7	0.805219899278015	0.83446271471194	0.763318308412584	0.717430006460273	0.880331009144905	0.817594181397333	0.877248977247061	0.831473912219041	0.816695620824455	0.70100353097562	0.848051476387535	0.693366611248709	0.817032137762801	0.739655877634379	0.841130560461312	0.770203974076923	0.875353251123642	0.601664905385221	0.847711477658931	0.583169709136858	0.80369288404985	0.758784572426456	0.513518947964067	0.80812719316759	0.910602088879637	0.793694984830767	0.838683410884458	0.819876800061801	0.812307331036189	0.788286361096822	0.575967385188247	0.424123706227956	0.79000971429458	0.765946754982543	0.833503682403936	0.607756776747189	0.708047677667869	0.792730581786565	0.778564712951883	0.709411171666136	0.755739747559367	0.697894697093762	0.617466274469199	0.734220764574245	0.773095851212394	0.639298641624253	0.724786751158032	0.81286085978563	0.787660193665022	0.842045393657208	0.682421201235085	0.790106525863048	0.410333337743926	0.759785154673304	0.774238832653613	0.824928730719892	0.856899959087265	0.842401060938266	0.830366262191533	0.838035619217312	0.604629672941063	0.662809816624144	0.724875021216143	0.849874745776469	0.81595322601445	0.822170130774833	0.778813350990823	0.825523843560521	0.805936366919053	0.625220184005566	0.796758123857509	0.762883724613738	0.75908053073172	0.645628629894601	0.810007964385109	0.906983420295491	1	0.681421549058433	0.745454800805536	0.757102896947742	0.676523523948305	0.786680834959503	0.566725136595549	0.700716225912764	0.828143204834987	0.886759965380244	0.685311905031129	0.749552169395044	0.661979396265805	0.805186793650597	0.682948165306342	0.704685267294638	0.64919153265788	0.729898892768673	0.622132124843873	0.562650606743376	0.869344512431536	0.729044426488305	0.592440785661467	0.841740423236572	0.814196344891175	0.809604232934767	0.869716252225675	0.756260940802702	0.777722407117964	0.756076810229575	0.748004568977527	0.817386993367465	0.74922822546158	0.749125576921155	0.707946044497099	0.81376320223636	0.762911565544942	0.736440241973495	0.800376320758199	0.735129672174439	0.769748547472431	0.661801728309084	0.638808086164134	0.61618219596703	0.779096639547142	0.797063921243335	0.60601911901444	0.563548073005024	0.660857339805427	0.621642113255605	0.816205261792204	0.876061295511279	0.756793466820155	0.722152655923227	0.644898769570596	0.727082393765401	0.558868611133893	0.549712041744742	0.860219423414667	0.687540968351914	0.602624794658683	0.714072963705709	0.749101433969009	0.458381982916613	0.708681033313913
INSR	0.681933491515978	0.811354972122365	0.825161726057096	0.642796689030149	0.836556107986622	0.768306835025001	0.802729857580782	0.716637307773724	0.688470718885914	0.570647509149568	0.767925111740898	0.763813206527222	0.641369572271409	0.742183497992739	0.723661617887731	0.717439514988046	0.783530555128902	0.342212273789057	0.837657423250026	0.411013271095103	0.624463015768679	0.55690285115705	0.21319866857574	0.758005497616364	0.681727493667321	0.60534863005043	0.788570077110485	0.78654234054182	0.76809501261358	0.600838519374833	0.580297522862829	0.1774309327471	0.618462621600098	0.631037409398099	0.783643078193776	0.445977492643223	0.425371023065304	0.478236248878923	0.719255038785264	0.677625267578043	0.561252312874084	0.449874889588153	0.367290017112595	0.463152739393097	0.810376773974016	0.716628619859041	0.612328707144885	0.777460023951811	0.771772570925157	0.710845249324599	0.505939417059753	0.719396762207787	0.166457929572379	0.523525753264009	0.640121541866116	0.686120986228734	0.740926131269404	0.659872524602062	0.838042612785194	0.822330952590498	0.327417426515248	0.316452009653624	0.554272874212388	0.737592345177146	0.845716938629046	0.671276600412605	0.533766517195255	0.611694456135275	0.613650781894888	0.441053324013005	0.755916844917585	0.709382095233346	0.602971178632439	0.351757260137867	0.727585577010418	0.821044392943243	0.681421549058433	1	0.717451575562107	0.61689685558655	0.601209764187205	0.704102681218524	0.649546083761376	0.656480083330065	0.771884921716388	0.768022859646901	0.627100375644758	0.631330345979304	0.392705915097994	0.634681431936894	0.542632916583353	0.713669439301267	0.701992535354589	0.697456508242738	0.349664908912759	0.328155763600136	0.737249002172405	0.77248881405287	0.310562263430032	0.664161504612046	0.803345923524747	0.699777352345703	0.724420970015187	0.762236884392461	0.697607258645225	0.510806827566183	0.662036414348469	0.691366611856105	0.665656891944581	0.711439178968732	0.70292693048	0.672028169470184	0.833111114843601	0.50709330685684	0.790430093514818	0.456746874068277	0.643434474762001	0.820842170645382	0.411734598227203	0.329937907951163	0.695359292765988	0.787217006209126	0.351047917884687	0.451366296509296	0.430671003334023	0.44007471237944	0.740968139724502	0.766324214324117	0.551222392374695	0.708838544760358	0.443224995296814	0.554975108707548	0.452547360158703	0.250965308883757	0.585564036108849	0.399074585926831	0.355851380850548	0.690527525612036	0.618928618809569	0.38936406797927	0.762248271864744
FZD6	0.890769121933242	0.86252365338089	0.846666633648711	0.857255630344165	0.867100226349615	0.901880387143402	0.891683548375378	0.903602319411864	0.886008032659217	0.83521337611154	0.900623475821512	0.816250959275925	0.821062840131664	0.857996045134544	0.888561776029107	0.865354483798422	0.889883254962105	0.72569776542545	0.81589139887113	0.706949064709447	0.835620627613041	0.835627082074213	0.647920665528862	0.840629527295633	0.814339532779608	0.828241318805644	0.859735620386531	0.889817688726769	0.896276233271733	0.847496884998074	0.318090250292073	0.553840545964094	0.888541405446685	0.823239092362289	0.898910579360072	0.221334393553334	0.723924921129113	0.775379285708361	0.871902282529431	0.845586856015836	0.807922704582126	0.799593547641751	0.699225467214592	0.803533147943793	0.842759955084122	0.618371913354809	0.831152373606279	0.80250421744129	0.741062257292587	0.862759377155593	0.824086102065112	0.872812768864155	0.530600491204089	0.417704473207573	0.849495236407281	0.894215644493131	0.742431890344827	0.881685892427907	0.84098431870552	0.779734949644329	0.721490937358982	0.72314575322004	0.862058611548158	0.721372364818612	0.795783632466013	0.821770322365236	0.843194468193159	0.836744785725145	0.770027858802708	0.694461930208412	0.883452796477946	0.825447289266134	0.505917494521415	0.726916133611337	0.854053358437641	0.821600582286638	0.745454800805536	0.717451575562107	1	0.862758148355579	0.822520692223661	0.826768333306861	0.581724180515191	0.742946045523235	0.742485170166182	0.84641554066912	0.80921501274971	0.852235654202955	0.756968546387997	0.654100105886326	0.795857586901852	0.794617463381463	0.785310913322483	0.845275047031633	0.732858150981536	0.701000392731923	0.803409334335278	0.834086708873574	0.70177038729883	0.856070549632218	0.87530849977978	0.906199874078112	0.79116418975281	0.823215665687548	0.883549190943032	0.696770158465645	0.886393679064928	0.858128557155357	0.817981794913199	0.855209616272898	0.721418040625896	0.8852700505487	0.729226212736849	0.801846171354964	0.900716495374934	0.814829922794057	0.82082705330212	0.729715596781108	0.779089697724239	0.72981738600035	0.794200772855028	0.825284860946168	0.731968047397284	0.721383129436238	0.791818070182563	0.73378766198783	0.904160847911645	0.850657393422513	0.824056639026212	0.863413597281385	0.64180331062333	0.844343376991591	0.504396532620066	0.642632158615979	0.81560689066498	0.761627588791735	0.721656602729139	0.804062035698268	0.861567162445514	0.420151297059808	0.838342318607433
TNFRSF21	0.945880866814702	0.814155410744358	0.760095206138786	0.889589160894569	0.804827733244318	0.920000862723902	0.870500303224247	0.923492104303154	0.923779028683964	0.887863454028636	0.900642638939275	0.735123899295283	0.878462821439458	0.895759160446558	0.929704119021777	0.880462806193865	0.886474941942869	0.87335349663865	0.76940472231959	0.822836111075134	0.909786224902613	0.91184656396709	0.777037795255558	0.795450260626128	0.828852568560805	0.897591820279536	0.840072969358097	0.873706768487687	0.856224143691069	0.912884083451688	0.182681323821002	0.711268708499064	0.960751967674803	0.83120879137143	0.867912190951791	0.121656146226235	0.841532226831129	0.895382325596692	0.922497157616348	0.845049613441972	0.91934504367646	0.914205491254268	0.819477507717802	0.913971031877597	0.763486889010455	0.473982758608692	0.880363551876821	0.768051989149574	0.754537319498422	0.847151703068245	0.938877413322176	0.854251762092065	0.69983299669004	0.358227467938504	0.921339713541526	0.953937696558698	0.753909016503016	0.952846041256892	0.797724461220492	0.680700190375823	0.876643047689785	0.867032380440427	0.94564969723108	0.644838185708973	0.726275954292461	0.865343969771075	0.925993075910772	0.941921264263634	0.898813151135001	0.779299745229181	0.850502150181589	0.749559636806325	0.405629947632215	0.882068035270511	0.889848047217038	0.774027398947523	0.757102896947742	0.61689685558655	0.862758148355579	1	0.831569109602063	0.865098018110861	0.537584235003481	0.673036688114544	0.682532805506119	0.849323511700596	0.82316320694588	0.91392586243887	0.868988106863898	0.555788996370887	0.871873169089536	0.718897952779857	0.827038168331215	0.762715348751445	0.867297249437098	0.81024234640419	0.820046306952283	0.838715900745111	0.858160039120131	0.91429618380299	0.848520850982711	0.91886379064074	0.849717855052408	0.864124483991244	0.944930933138884	0.754969699502196	0.927399921133048	0.916819147922516	0.749087276969471	0.830678488128977	0.642980032561867	0.947681824192909	0.692716102139461	0.915605761590788	0.8770487921626	0.903956292911835	0.751773655938616	0.607560720837265	0.907556925703435	0.89330078292078	0.829637285396829	0.804206124063228	0.8716105206085	0.781915137572656	0.894353523210944	0.85366943129827	0.897810858487596	0.819716486742843	0.926915149167248	0.898014120134676	0.739684553913559	0.915737781814182	0.568300855356733	0.797312563542383	0.861245451471418	0.868858342335089	0.866940937992645	0.861497872192492	0.930245909965161	0.468158267689819	0.794279840829066
