""	CD8A	CD3D	CD3G	CD2	CD8B	CXCR3	KLRK1	KLRD1	CD247	KLRC1	F2R	KLRB1	CCR5	CD69	CCR1	CXCR4	ADGRE5	CD44	TNFRSF14	PTPRC	PILRB	PTPRA	SMAP1	TNFRSF1A	TSPAN14	TFRC	LAG3	RACK1	ATP5F1B	SLC16A7	S1PR4	C5AR1	CANX	HAVCR2	PTGER4	ITGB2	CD4	CD6	CD9	IFITM1	ITGB1	SIGIRR	GPNMB	CLEC2D	ADCY7	APLP2	PILRA	MCFD2	CD163	HLA.DPB1	ITGA4	NRP1	TREM1	CD74	CD81	ABCA1	CD68	ENG	SORL1	TNFRSF1B	SLC1A5	C1QBP	CD46	CD47	TREM2	SLC16A1	CADM1	LAMP1	CD63	ITGAX	PLAUR	C3AR1
CLEC2D	0.713775991445353	0.80720228136228	0.834813610100753	0.797452773086221	0.693061439325286	0.75075763435423	0.814305663646506	0.603504181590953	0.829522096110186	0.574499500410974	0.782260116351727	0.813241492077275	0.78177691440655	0.885278456903797	-0.465831583299386	0.764794507247786	0.866454271541274	-0.0169277806287077	0.498636609737918	0.757453599686639	0.847734567539257	0.508590436708467	-0.285373746120476	-0.357209244788365	0.492125968335811	-0.117586825613167	0.653800095725301	0.108913749902606	0.29901256334826	0.75348010095791	0.935002761060223	-0.557162815464445	-0.409161467213974	-0.410405998545707	0.504668598124343	-0.28337334527752	-0.377360235604731	0.798860631384477	-0.557052311615958	0.80604889796925	-0.0627086541003875	0.635575068040543	-0.653889094237349	1	-0.0931748126030355	-0.478993154821867	-0.523444615160322	-0.211574463953804	-0.535595083373309	-0.283663663518266	-0.149078339385684	-0.56694671212367	-0.617385524364747	-0.302367976313249	-0.436925132624026	-0.685380011302472	-0.546731077709889	-0.345974004510983	-0.208055247641053	-0.0230762184492604	0.397145339068597	0.310937638386067	-0.112283527648954	0.563319174570728	-0.29345470443187	0.625279762736203	-0.589382037915883	-0.207600012122024	-0.42388817111866	-0.595434959083581	-0.516723541283181	-0.501780962304466
ADCY7	-0.276413881298428	-0.266843165998531	-0.279085746759441	-0.264491321450918	-0.271771291807538	-0.237004565136185	-0.292460281347739	-0.394376030562391	-0.328152012323539	-0.32488103674946	-0.227096829887916	-0.311615108233828	0.0697797755912201	-0.0942973327903932	0.649002688656328	0.00172879971848577	-0.152195829539436	0.569381812000963	0.41288486318347	0.136693729342799	-0.00838416885853565	0.438245031787101	0.561606031027378	0.806428679186325	0.447700853366512	0.762761645456748	-0.247442214221766	0.730452285119458	0.721287046088725	-0.235768215947579	-0.198990720739457	0.544719768984335	0.765377746124746	0.838472825154261	0.635221845618848	0.839214669908678	0.859924356000242	-0.214414075566788	0.612886129094278	-0.247223464367088	0.870186692344593	0.32073615540589	0.241041517655978	-0.0931748126030355	1	0.782484976876395	0.542950833225017	0.554242659955558	0.775499750762384	0.885187956769395	0.902373036002956	0.738743039061866	0.620288318071429	0.909158822778777	0.855866585767654	0.27681352865974	0.603015977284966	0.891586012751016	0.866225881641439	0.760923646109356	0.43537785130651	0.722118943574573	0.582846062480967	0.471660755222985	0.914040157771983	0.519319723841302	0.61695677092336	0.757529353879206	0.771600467832313	0.557592787602496	0.75763197379403	0.768364348496595
APLP2	-0.638275204420004	-0.663324723677139	-0.664705334303986	-0.645908431305441	-0.641812078938242	-0.600259431991728	-0.693802030979801	-0.720011913947577	-0.728641215752582	-0.682315752492845	-0.548123121927914	-0.698050573158985	-0.330600313424727	-0.551060679835658	0.91342531629527	-0.342966319561535	-0.573894652539857	0.667216813513315	0.338862649837929	-0.284167481930882	-0.400800015553274	0.123568513812974	0.77357988310658	0.922300316802815	0.238138200919561	0.763908489289745	-0.613960546023123	0.687520890580217	0.475865294431712	-0.633018868014536	-0.591756777060326	0.878521999691715	0.954685771255478	0.927440340740347	0.27785293418947	0.925949062063964	0.94700321292011	-0.584772107618167	0.926658706406902	-0.628770576712125	0.804416979712613	0.057945535188671	0.731304761896212	-0.478993154821867	0.782484976876395	1	0.860113258952157	0.775522411815792	0.952433840771907	0.901616207801229	0.761757697325218	0.958061517212422	0.934568128767856	0.911752438877263	0.946355378268181	0.759012138480254	0.932487932235575	0.921342920800597	0.87491758792169	0.778327145188644	0.181518373095011	0.4604241052444	0.683680776811022	0.128088389129377	0.90945067339407	0.200424185190007	0.9449056741658	0.862073787651404	0.966294572709043	0.878755582934166	0.977164675909399	0.965733723977401
PILRA	-0.658081737340047	-0.693991851728199	-0.688777852677442	-0.678219066450921	-0.661017320568696	-0.631755281277307	-0.7190960150358	-0.684557776051048	-0.749536031309126	-0.678496392924565	-0.595305366724566	-0.706309396671449	-0.450129991568281	-0.628644526487972	0.841287016015764	-0.364351821289715	-0.635664751765986	0.722824184774888	0.298975784275346	-0.391009807501861	-0.412962311692927	0.016953860228621	0.802538100660502	0.84574610780436	0.0513369884839723	0.610961831390189	-0.647152929634703	0.588169694982171	0.2324175585192	-0.671242719229245	-0.661816830696685	0.962063942555031	0.881102663950895	0.807510873286159	0.0811545284741583	0.768573006508936	0.72521756969771	-0.629218836784185	0.940771960659569	-0.668096941609715	0.621003130292502	-0.0200076368607005	0.875413802947343	-0.523444615160322	0.542950833225017	0.860113258952157	1	0.719025583849579	0.79516886290833	0.738887368549635	0.475585947272984	0.842937669626108	0.862010713171547	0.704914260157246	0.723806054102951	0.850581872158445	0.945823681623426	0.674118778127084	0.699075295744452	0.668881708746154	0.0451525261533857	0.191551292690809	0.717707690042078	-0.0683842103505416	0.66410300340228	0.0859103729253651	0.895976133986016	0.729754068961861	0.861123845236766	0.858103302983423	0.88005013482147	0.84291119229814
MCFD2	-0.379659122462939	-0.398878342472046	-0.384186681764188	-0.360596200091958	-0.402561655071982	-0.299256655134787	-0.450439539937318	-0.7135348567801	-0.493980199594509	-0.558032660312559	-0.263068540262552	-0.548246660658823	-0.053706442139329	-0.305525152318055	0.838890620922948	-0.0508607716935756	-0.372500062154646	0.715369897150653	0.515755799110267	-0.0990367342854155	-0.143207466693525	0.247925798380087	0.742696305947268	0.765015708880133	0.458955706481485	0.75712386430667	-0.369130707845859	0.668649639159837	0.518681377008746	-0.368427595182522	-0.356064401761973	0.735432829703488	0.824398937246849	0.689467166885345	0.330063832363575	0.775096918181923	0.707131267930423	-0.272409332669271	0.735542184219779	-0.331079970902393	0.689727854460182	0.200592377207492	0.668629852665128	-0.211574463953804	0.554242659955558	0.775522411815792	0.719025583849579	1	0.669793005160765	0.683584391287724	0.458556894105385	0.723143766672643	0.696639294277229	0.665341818511231	0.657721971702821	0.701432622547092	0.757745740499625	0.668239386994089	0.69509496897856	0.804446715344082	0.277060321978012	0.472445623885889	0.70560061431324	0.199522204832026	0.645694626627992	0.317053767414643	0.745250596892877	0.719375087484951	0.78254476152983	0.657037239694325	0.760657162408951	0.776744913977776
CD163	-0.69249555342767	-0.719234552382877	-0.718447622646739	-0.70563853832233	-0.687971403583053	-0.661515893757889	-0.747949570581842	-0.719924892250344	-0.778283108217916	-0.718880700709346	-0.60304886737771	-0.732722876304534	-0.404332907203824	-0.609471283003699	0.871303273460244	-0.454011566414207	-0.646337230581845	0.4840029149377	0.173467434257763	-0.37221580906854	-0.46363809693409	0.00890583571405231	0.624673276728947	0.859560406861126	0.156863113734963	0.726328190652309	-0.669158043303283	0.525344262447101	0.362450644670686	-0.691010436862321	-0.644611009546701	0.821673887711917	0.88791540301264	0.886613970183271	0.186347515834595	0.847613599989712	0.940219167912754	-0.655904429239687	0.860340672588561	-0.688307070069925	0.740073874990626	-0.0635366611550336	0.649792313447169	-0.535595083373309	0.775499750762384	0.952433840771907	0.79516886290833	0.669793005160765	1	0.847175784508251	0.753673769088135	0.974944166666972	0.875945063328537	0.886000823937327	0.963523932301546	0.721949655777542	0.848234575312264	0.922841544800346	0.851598898565131	0.686445796666015	0.0529666994892584	0.348487199304096	0.581582818900832	0.0261818306440225	0.897435090354284	0.128622118320119	0.894829670796511	0.756542183483275	0.881738096788422	0.897482963977496	0.929559977468493	0.947433775593264
HLA-DPB1	-0.424695004884178	-0.443131878742563	-0.443630280695648	-0.435017584013385	-0.422207831105626	-0.407487558994169	-0.462984467025957	-0.502820875296085	-0.504906555937309	-0.483036082461016	-0.357064522654431	-0.499720705556674	-0.126707081333991	-0.285195246044111	0.795815288522995	-0.0930243011906218	-0.326837233137903	0.725425453572201	0.420843779439254	0.0045614558306481	-0.170869728392303	0.377501855619132	0.768862583811353	0.932663249736565	0.397821994164983	0.805369850741024	-0.399760552460449	0.811127572880198	0.631970968436161	-0.421880705556118	-0.382020932202158	0.762891674144884	0.900900693109412	0.944685221575019	0.526523590204653	0.939529361059824	0.900266172452118	-0.390942277692949	0.828698525141391	-0.426300470661819	0.892057955226169	0.301081181942878	0.49496064085954	-0.283663663518266	0.885187956769395	0.901616207801229	0.738887368549635	0.683584391287724	0.847175784508251	1	0.881296894951814	0.830682175546434	0.779124312768597	0.988569290523261	0.888402924517968	0.513835697852348	0.786722428055198	0.912953090012866	0.934224173519212	0.838966354199154	0.418039046980059	0.632802288546287	0.659582930485	0.360643337923273	0.952740998846372	0.412046579934605	0.826085620280986	0.807206612262034	0.902379313630487	0.721153639836565	0.89959220196089	0.892022195231733
ITGA4	-0.311748951828267	-0.307756955642299	-0.327991875982908	-0.313534210817981	-0.302323148615651	-0.297441841301197	-0.310118165746693	-0.287189289021127	-0.331472251006396	-0.289756143080597	-0.274166857056265	-0.295153346965367	-0.0306599344777663	-0.141272784738612	0.621670238523562	-0.0673363927362555	-0.163270546208363	0.509917437579874	0.326697804935005	0.120256421877619	-0.0604909957840892	0.381559746715314	0.584965239054861	0.782574839603589	0.329944543691085	0.631489265393354	-0.285374641141219	0.74357259481409	0.697495732038418	-0.264927145879213	-0.210862389555983	0.491826682271277	0.745888862919792	0.841245845515288	0.554028145161447	0.839978971800177	0.844859781443207	-0.276091901217888	0.617335068141664	-0.300557039349056	0.837548323300211	0.314057651754388	0.212761369045503	-0.149078339385684	0.902373036002956	0.761757697325218	0.475585947272984	0.458556894105385	0.753673769088135	0.881296894951814	1	0.692504141755051	0.615640927504564	0.909948534531534	0.836490497686981	0.249551241787358	0.560414449235768	0.881101416062976	0.852402076005069	0.682919070245822	0.385173157833816	0.736969277991767	0.520699100322445	0.464361222462924	0.917671094795347	0.429628980697571	0.628404244574249	0.693121852874235	0.761651332517087	0.518952790931379	0.754259379538339	0.751161439183857
NRP1	-0.685181873009854	-0.722735451328532	-0.721751806120957	-0.704459449327668	-0.683945012707771	-0.651087226391987	-0.756207984415239	-0.752532914361232	-0.795450765091763	-0.731196802132733	-0.60336210133673	-0.773738283449862	-0.401758187426624	-0.629858715799382	0.898213912324654	-0.4401832624146	-0.660543007821249	0.533853853135207	0.181144621422655	-0.390189017745401	-0.478363553851087	0.0230529884477352	0.645341170780212	0.865307847736194	0.144531970615801	0.737789138363691	-0.65365908910586	0.517067934213354	0.342124609690164	-0.705288177678206	-0.676965703712801	0.863457160184811	0.90304035353568	0.87371167200018	0.17016465437593	0.847697645689658	0.91724725188774	-0.648472796043805	0.883949306472941	-0.686366680006025	0.728520514325332	-0.0633378011117827	0.711472939874141	-0.56694671212367	0.738743039061866	0.958061517212422	0.842937669626108	0.723143766672643	0.974944166666972	0.830682175546434	0.692504141755051	1	0.894504611839349	0.857227250939617	0.93924147615361	0.780611247220484	0.888591462378495	0.898103103526642	0.825242756237252	0.710024209725324	0.0681510870223255	0.320479990990351	0.619580706512897	-0.00290361106076454	0.868321197815322	0.106395585515837	0.904899793859028	0.771814689460736	0.897026321542057	0.911930611925514	0.938931335623627	0.950672518433127
TREM1	-0.708532929563043	-0.746338592304308	-0.74491240121366	-0.728991584778905	-0.711832450353217	-0.675635350542154	-0.771916438900539	-0.749587360304942	-0.806126639793853	-0.731609083420372	-0.636766410990294	-0.765132188101968	-0.478053621532804	-0.672952577902604	0.844405664421597	-0.451784336802942	-0.683786921421391	0.613177040164887	0.239638527661128	-0.440725295416114	-0.552369320716066	-0.0455141599807698	0.769556821098909	0.847079176762273	0.0745107017438285	0.607460315791266	-0.681597103346384	0.57188635746763	0.302515482072779	-0.716244820587919	-0.696110298526695	0.889256015741939	0.88730380451461	0.842232550523132	0.0911474642038107	0.83373903479705	0.873334779375446	-0.671381560885438	0.923214913947516	-0.708430176463445	0.654725488498614	-0.0973900494553332	0.841299383662315	-0.617385524364747	0.620288318071429	0.934568128767856	0.862010713171547	0.696639294277229	0.875945063328537	0.779124312768597	0.615640927504564	0.894504611839349	1	0.7800921455516	0.855852029376246	0.818235210325503	0.937134457781085	0.803640403889754	0.753284926040378	0.641321551900965	0.0324525296144864	0.287807345572858	0.554227565597564	-0.0420848072386105	0.781729987111194	-0.0128857567389477	0.943946759134368	0.793191140929153	0.915784436995754	0.869595888782046	0.947542398698917	0.882462628744703
CD74	-0.452874266499715	-0.469333568816699	-0.470146239333235	-0.460049865951501	-0.450151311503834	-0.432564857275564	-0.485972676828663	-0.525385019039868	-0.527701169992155	-0.503729804761468	-0.379115573774878	-0.513425885242136	-0.145355121438714	-0.309551780290671	0.79520896352763	-0.143928973440398	-0.356324631989049	0.649347212717349	0.376840678573709	-0.0282823831004679	-0.199363819711051	0.333528914287312	0.711241640744206	0.916100230600412	0.386402177126157	0.807322928557543	-0.426615222848774	0.765304070720265	0.627842662176439	-0.439383523461924	-0.395534051237729	0.729939144584875	0.888758172639766	0.945549690802366	0.50356247663263	0.936047092391203	0.933960169470556	-0.41664100410683	0.80624025076111	-0.449684136734586	0.888537819749899	0.254189744959711	0.464421291112857	-0.302367976313249	0.909158822778777	0.911752438877263	0.704914260157246	0.665341818511231	0.886000823937327	0.988569290523261	0.909948534531534	0.857227250939617	0.7800921455516	1	0.929637358110957	0.501416055383674	0.768265877030971	0.948809415472016	0.940851716838925	0.816886764131234	0.376453997433149	0.634726990788916	0.622122510245931	0.341634587365758	0.979624074546045	0.385583408057474	0.817409712108381	0.802355309926076	0.895618426091249	0.732883867441748	0.899449261796033	0.906753800243471
CD81	-0.548695108972229	-0.576294613193657	-0.581053079729548	-0.561287446926289	-0.547500847022723	-0.514560249564624	-0.60747312804699	-0.65051887610544	-0.64664422731647	-0.609304689556589	-0.47467608087189	-0.641444136761755	-0.249849600665679	-0.45996752740105	0.836348323091885	-0.306837000625227	-0.498178436133093	0.529399831196113	0.260119683060771	-0.199805870852607	-0.338192542781613	0.177434135585694	0.615830560615731	0.883401434583684	0.289625161182049	0.773262761845244	-0.527102005758323	0.607731153070726	0.527009232582055	-0.54357290321422	-0.520922193837032	0.744066278631016	0.876983969613285	0.902159796427346	0.34174450274489	0.901062156753191	0.972857455781368	-0.508877587997764	0.805975117313928	-0.543617176920778	0.828698456901133	0.0616467524618192	0.539356734235864	-0.436925132624026	0.855866585767654	0.946355378268181	0.723806054102951	0.657721971702821	0.963523932301546	0.888402924517968	0.836490497686981	0.93924147615361	0.855852029376246	0.929637358110957	1	0.59427397726874	0.813279605986495	0.973465981054888	0.897498841237362	0.741947450220049	0.230288378937368	0.511646732460022	0.556495352929359	0.200821412794636	0.96037397533247	0.222219966838412	0.842273824157343	0.824699484048013	0.907257833867324	0.811737799055556	0.927385659351641	0.933631982298588
ABCA1	-0.790117356977836	-0.835105962278526	-0.824888992231815	-0.814912710230305	-0.797487381871042	-0.76205827754502	-0.861840027425249	-0.784226837939762	-0.880827772719819	-0.785242466318945	-0.727480499129852	-0.816039222483132	-0.652874587977719	-0.824565004845902	0.782424734546909	-0.600641955804453	-0.823048447609322	0.467028651332965	0.116523396758889	-0.66365915527539	-0.649752677538473	-0.311768330788249	0.645203204931395	0.632173324750415	-0.120047924885973	0.446689213638213	-0.770329643116496	0.317194014053503	-0.0420859922111587	-0.807372565076702	-0.808550692161124	0.881177942358809	0.748237844216527	0.607967125705653	-0.237759458966717	0.587441283368528	0.598245439095857	-0.770095549052157	0.850260508472495	-0.801340096945734	0.347261754508265	-0.319488163989933	0.957102749572904	-0.685380011302472	0.27681352865974	0.759012138480254	0.850581872158445	0.701432622547092	0.721949655777542	0.513835697852348	0.249551241787358	0.780611247220484	0.818235210325503	0.501416055383674	0.59427397726874	1	0.863330717561006	0.515809778528206	0.467860137510485	0.452756192866253	-0.222365381489187	-0.0656955694346906	0.540285884359415	-0.374343577279552	0.471051545835146	-0.219233481217516	0.857560802105166	0.5392142890177	0.707070936280575	0.856565935126525	0.762226127008144	0.764715112925053
CD68	-0.666491929492156	-0.704603219896056	-0.69913964339194	-0.687846529886587	-0.673512884711358	-0.637733043443713	-0.725722888065906	-0.704259243006237	-0.760503347714284	-0.689385029817893	-0.604986617606644	-0.718712274891835	-0.445911252158341	-0.631574865207072	0.87191086201206	-0.384644817900244	-0.627364711001266	0.723677818051385	0.351125985732435	-0.387901939317654	-0.450529157461624	0.0348650760082174	0.806025721873767	0.862392960624814	0.108602476294451	0.634533320031231	-0.64389437938273	0.636124327190324	0.31417805322014	-0.670258226590615	-0.666856701323775	0.935588912379014	0.917044168000013	0.846186663984128	0.123343493417961	0.83982435782937	0.809559846892741	-0.636594940909153	0.955110303310833	-0.673264917578809	0.678097303275459	-0.0147782646736196	0.883808846301091	-0.546731077709889	0.603015977284966	0.932487932235575	0.945823681623426	0.757745740499625	0.848234575312264	0.786722428055198	0.560414449235768	0.888591462378495	0.937134457781085	0.768265877030971	0.813279605986495	0.863330717561006	1	0.759779096115365	0.718118717605293	0.677918085904827	0.0998474880459374	0.294788645221311	0.669196910060349	-0.0176854531388024	0.755026030457538	0.0536240142348532	0.951114392848712	0.841048997851838	0.937152821288773	0.872404746009368	0.939718180695744	0.894910285056231
ENG	-0.459159416916576	-0.477178174001157	-0.482862101266157	-0.459192406900828	-0.455534960867703	-0.418871176011097	-0.515107116775958	-0.60846259388037	-0.551301417326646	-0.549523492888486	-0.365558811168677	-0.575667979580153	-0.13104923409437	-0.346031730805225	0.819505695282744	-0.18255293791702	-0.398255215638041	0.563542286835422	0.303313322093114	-0.0664504981689829	-0.245704005123978	0.300023438792726	0.637995328485544	0.890708981561189	0.385790875881518	0.799724382585078	-0.430150191597257	0.665683453146717	0.63211256959938	-0.45466187181752	-0.415997466827699	0.69558428388819	0.866559356568818	0.911822179539321	0.451595145698336	0.912767853787854	0.965439962172097	-0.400223752098922	0.772054903053536	-0.44133894404783	0.883167262228623	0.174562033257179	0.459823013842603	-0.345974004510983	0.891586012751016	0.921342920800597	0.674118778127084	0.668239386994089	0.922841544800346	0.912953090012866	0.881101416062976	0.898103103526642	0.803640403889754	0.948809415472016	0.973465981054888	0.515809778528206	0.759779096115365	1	0.931099415665843	0.800573908603765	0.332300771182163	0.624998191124807	0.580662831297123	0.330876811493172	0.970659222566677	0.342809862108447	0.80474719976247	0.82809176140738	0.894528274608634	0.75476124579493	0.905909330170197	0.904958598840904
SORL1	-0.365654520138468	-0.376042904887225	-0.37154320248413	-0.357259977726967	-0.361898968261517	-0.321234444946082	-0.41226514497998	-0.529697518042858	-0.455441818327326	-0.505261783904925	-0.240555356498212	-0.502033611375211	-0.0355212541987275	-0.232387355272869	0.809454998909302	-0.0146439964774464	-0.290040835654156	0.685966436266874	0.422587328225239	0.0643145525471965	-0.103439881464938	0.410889649939981	0.721868917481382	0.928995323890731	0.465364105857394	0.851692719067605	-0.347111027686319	0.7480979823121	0.66402023499756	-0.381183011456336	-0.299852516736297	0.727576600912918	0.867441776129657	0.918652399051398	0.55482130322972	0.922622523892032	0.922180178435818	-0.294450282380251	0.775425564677451	-0.338316445451581	0.910509238083532	0.342561090858893	0.443511766896301	-0.208055247641053	0.866225881641439	0.87491758792169	0.699075295744452	0.69509496897856	0.851598898565131	0.934224173519212	0.852402076005069	0.825242756237252	0.753284926040378	0.940851716838925	0.897498841237362	0.467860137510485	0.718118717605293	0.931099415665843	1	0.897338794423815	0.415423737185174	0.64152120134753	0.636540201213653	0.415392023231543	0.924802720011684	0.482878896723914	0.779833385967629	0.778952133907163	0.862682144316666	0.72295331628145	0.868438973705791	0.857479498297521
TNFRSF1B	-0.156173306882999	-0.167134213100797	-0.152537975052032	-0.133039704628312	-0.170342851270278	-0.0854753651565398	-0.23299574977225	-0.525669697924781	-0.282663957662505	-0.427309008257659	-0.013936100204171	-0.41549005676954	0.188475510763718	-0.0500129238555901	0.80262469076604	0.237045590821943	-0.110790915175084	0.814124204800936	0.623321586566866	0.244038519270704	0.0975274680091668	0.605513893177788	0.74654859363354	0.87158365310664	0.646666234600069	0.855118759207533	-0.144692975504881	0.787399190954322	0.752747424811799	-0.198810191874476	-0.13856776416275	0.690817710599908	0.821193386056646	0.811677529946256	0.648709482787932	0.878687326566854	0.797833453804411	-0.0582080304380863	0.706560117705437	-0.112849564917138	0.892092359392115	0.523578577890433	0.450162432140751	-0.0230762184492604	0.760923646109356	0.778327145188644	0.668881708746154	0.804446715344082	0.686445796666015	0.838966354199154	0.682919070245822	0.710024209725324	0.641321551900965	0.816886764131234	0.741947450220049	0.452756192866253	0.677918085904827	0.800573908603765	0.897338794423815	1	0.595489134500324	0.70700338314211	0.724889344830775	0.539411986712768	0.786621250496225	0.592829583901248	0.698758928804252	0.794314190065752	0.807763044209016	0.613925366029846	0.768025156042769	0.779179317649851
SLC1A5	0.531874791783747	0.500539318404968	0.514656958430026	0.525363939282438	0.504239653501194	0.547688168110403	0.469703316335903	0.080907641992939	0.412511570159123	0.233238965543924	0.538688619522577	0.181972858344869	0.615823520713231	0.545329057425329	0.17929148543927	0.730574719295497	0.519842231288842	0.586974038056609	0.544008614065785	0.760212802768652	0.627844415783294	0.903491934681097	0.311761382738872	0.397695943109414	0.776993261724751	0.419766030404652	0.526172658209022	0.596021648161731	0.804547316605402	0.485386621396165	0.379806442904672	0.0438336224637593	0.263827445264845	0.320254810884338	0.747217417512203	0.467997026489793	0.258908703962691	0.547316186620952	0.104914355753858	0.523643727095808	0.582528363080646	0.789658086213385	-0.175172326694062	0.397145339068597	0.43537785130651	0.181518373095011	0.0451525261533857	0.277060321978012	0.0529666994892584	0.418039046980059	0.385173157833816	0.0681510870223255	0.0324525296144864	0.376453997433149	0.230288378937368	-0.222365381489187	0.0998474880459374	0.332300771182163	0.415423737185174	0.595489134500324	1	0.776467685063801	0.350449815251358	0.829572101354743	0.36340496099014	0.574263643261531	0.0882342649339914	0.462686226383471	0.321958047424465	-0.103618674986661	0.179346831662834	0.197043838978075
C1QBP	0.195964076714065	0.213655911118978	0.215470447009701	0.233906795959499	0.174258240457948	0.25054984408154	0.196253371376672	-0.111103994284182	0.163619120012052	0.0283950163646333	0.269114555282775	0.0641606274950165	0.464399336612261	0.351356094853303	0.390411797825931	0.472680915260413	0.310454403117453	0.597022444526956	0.609342807499971	0.581516658880207	0.438680160160648	0.764817272311147	0.496090665834783	0.576926637154006	0.671492158708863	0.52073535166181	0.225511245734422	0.802286638745695	0.962985043678659	0.253497919028059	0.253353794227222	0.171410052422699	0.519436829768249	0.567572481076577	0.768674831778183	0.695925090515823	0.575938869293711	0.291604061624331	0.313508707281011	0.255121421000388	0.766824141680007	0.663824410659676	-0.0443621085142631	0.310937638386067	0.722118943574573	0.4604241052444	0.191551292690809	0.472445623885889	0.348487199304096	0.632802288546287	0.736969277991767	0.320479990990351	0.287807345572858	0.634726990788916	0.511646732460022	-0.0656955694346906	0.294788645221311	0.624998191124807	0.64152120134753	0.70700338314211	0.776467685063801	1	0.504838279709053	0.831712385366284	0.651389075630163	0.671285679141039	0.305879056735821	0.637809211701581	0.565104314906883	0.0896116371751373	0.444392761438372	0.454676591130799
CD46	-0.26114860675961	-0.2731230181829	-0.298141830204148	-0.260309735643543	-0.27015451778331	-0.237580278679415	-0.311293672827287	-0.461383528523679	-0.324805592125619	-0.270739572349841	-0.260536266289188	-0.324227653229714	-0.0174363761188523	-0.185931011234509	0.739871226815169	0.0104889088721587	-0.207873446213096	0.77071880169636	0.453942592349244	0.0642948561102029	0.0820862511650552	0.310690880571732	0.748269934860323	0.736195494669575	0.315942233529166	0.557816951072797	-0.258712816993518	0.736261413574873	0.546554697343989	-0.183537883747251	-0.310750634785388	0.685979046773711	0.775874673869838	0.713871074226543	0.356539746000795	0.728417119729009	0.605087387804563	-0.214380847600701	0.712171123858493	-0.26767574494701	0.707099652408973	0.322743588199369	0.541354853919794	-0.112283527648954	0.582846062480967	0.683680776811022	0.717707690042078	0.70560061431324	0.581582818900832	0.659582930485	0.520699100322445	0.619580706512897	0.554227565597564	0.622122510245931	0.556495352929359	0.540285884359415	0.669196910060349	0.580662831297123	0.636540201213653	0.724889344830775	0.350449815251358	0.504838279709053	1	0.361702048983089	0.573073026985695	0.400206178783015	0.65121201576452	0.690955073774885	0.709401653720328	0.557352898330823	0.64385298884218	0.67456424138699
CD47	0.571528105996884	0.592607672016688	0.57796385303628	0.605184543164186	0.556124583742273	0.598472839979782	0.555461576750019	0.200969117183934	0.53722893882044	0.375314784436121	0.606020672725374	0.357533856077965	0.742246870893679	0.682551685624887	0.134256643535157	0.773364834308948	0.656866778719677	0.460517727492568	0.560439216869428	0.869471108068148	0.73842509690744	0.872132326524768	0.249327754840743	0.321093682314149	0.7557531065962	0.376786782025837	0.580140308750293	0.589473517898735	0.851961326977066	0.608969851617931	0.54799999435548	-0.0731950072109842	0.192027595482229	0.296591414015091	0.83263844215686	0.396496472081833	0.262290927292011	0.638322631312509	0.00834603684408224	0.5983340319763	0.621201182316059	0.833186984989924	-0.314799856836153	0.563319174570728	0.471660755222985	0.128088389129377	-0.0683842103505416	0.199522204832026	0.0261818306440225	0.360643337923273	0.464361222462924	-0.00290361106076454	-0.0420848072386105	0.341634587365758	0.200821412794636	-0.374343577279552	-0.0176854531388024	0.330876811493172	0.415392023231543	0.539411986712768	0.829572101354743	0.831712385366284	0.361702048983089	1	0.349870262921305	0.753148581643208	-0.00797280851567473	0.444950743538398	0.245203391063311	-0.155513182015383	0.105386209523412	0.0933467031471261
TREM2	-0.435878095842346	-0.452484580908995	-0.455391551089363	-0.443430502647206	-0.434949359290043	-0.41047663199991	-0.469587789401742	-0.517743774256241	-0.513049776122287	-0.491921251557782	-0.364536267528813	-0.505326159751956	-0.122176450261015	-0.300495159799021	0.782603945696611	-0.161147204515636	-0.342840671967238	0.591043603922209	0.35941289902217	-0.030045997368637	-0.194430066359739	0.325066650456971	0.64645416527552	0.889129870477274	0.384223753652666	0.799476071925996	-0.408801109068073	0.726656128114705	0.641659608747069	-0.42086782668365	-0.380009944472473	0.676473719939458	0.868306093542519	0.915863842795201	0.498010734187758	0.929365695491068	0.950793493366446	-0.397620063551556	0.763621501917182	-0.428477018982798	0.889240137995949	0.231475354894048	0.422514399012363	-0.29345470443187	0.914040157771983	0.90945067339407	0.66410300340228	0.645694626627992	0.897435090354284	0.952740998846372	0.917671094795347	0.868321197815322	0.781729987111194	0.979624074546045	0.96037397533247	0.471051545835146	0.755026030457538	0.970659222566677	0.924802720011684	0.786621250496225	0.36340496099014	0.651389075630163	0.573073026985695	0.349870262921305	1	0.362934147178704	0.784337360212276	0.820533941355239	0.894481302578027	0.716389746569645	0.898901745396547	0.901207859526659
