""	SDC1	PARD3	SDC4	CHRM3	EGFR	F2R	CANX	KCND2	TFRC	PVR	CD9	TNFRSF1A	CXADR	ERBB2	LRP6	ITGB8	PLXNB1	NOTCH1	INSR	HMMR	PTPRA	THY1	NRCAM	SMAP1	TNFRSF12A	CD99L2	CD47	PLXNB2	KCNJ10	APLP2	PILRB	NOTCH2	GRIN2B	TNFRSF11B	CAV1	ADCY1	CNR1	LRP4	LRP5	VLDLR	ITGB1	ITGA3	ACKR3	ADORA1	IGF1R	TSPAN12	TNFRSF10B	EDNRB	IGF2R	SMAD3	GPR37L1	PTPRS	NOTCH3	CDH10	MCAM	SLC16A1	RIPK1	LRP8	CD81	LINGO1	LPP	PTPRZ1	TNFRSF19	RXRA	SORT1	LRP1	MCFD2	ADGRE5	ABCA1	C1QBP	SDC3	TSPAN17	RACK1	CADM1	TRAF2	TSPAN5	S1PR2	SIRPA	ITGAV	NCL	AMFR	ASGR1	CD63	SCARB1	CD44	CD46	TSPAN14	SORL1	CD74	CD163	GPNMB	CD68
TNFRSF10B	0.874916394092033	0.82376529865602	0.715933426628047	0.587090430379749	0.867115500899892	0.856305292358718	0.884060855468836	0.569003135435711	0.819348517283043	0.915284083265981	0.854225495700984	0.837627959394986	0.82609019252227	0.74512943896978	0.710523824452319	0.809973098007718	0.825564872162769	0.769040379288674	0.769706594071802	0.589601311833642	0.890817729643007	0.823180802138427	0.793805473002854	0.92610317893837	0.781967069210018	0.851688749778904	0.910399836616138	0.854075389410836	0.773357843241511	0.892182831157036	0.865218507799422	0.846521607237385	0.567866362370845	0.737836424720659	0.661118155256972	0.733662770055421	0.650493175658372	0.625578306987476	0.860414117980277	0.771305579455868	0.802049030880867	0.613332014734998	0.677776331342297	0.756723073658354	0.749393269378229	0.812965626268639	1	0.795625954077574	0.776838771070703	0.728881072057257	0.860017229908786	0.798806004585006	0.821479659195408	0.525305651799241	0.809636833433081	0.861899113476247	0.898610779625474	0.705502230153182	0.916122051747047	0.662131104297333	0.817736816720045	0.781355880041133	0.767023799399038	0.851276770053	0.869745734934326	0.883129300939224	0.886345055037274	0.903173977527497	0.661682584779305	0.917876872912343	0.771354568893828	0.899293936358052	0.911914242144871	0.704272880988428	0.847507467128841	0.911219185935271	0.741044199806444	0.617331700985626	0.837941455126375	0.892087640664199	0.906102001137864	0.773283104381437	0.870549863717261	0.859262068861954	0.524553506907673	0.757827595671331	0.844732555877285	0.556308257896979	0.396138688612824	0.121489526842511	0.324049324128246	0.325948387479143
EDNRB	0.683866268231655	0.732032186222944	0.752642757004565	0.48733524178652	0.833508024487584	0.927100097748608	0.920504922220039	0.3959260200124	0.876657650189991	0.885649290059154	0.725177640496733	0.913583654340061	0.662585394835832	0.869465894817326	0.580941615838667	0.892307035835645	0.769012292258466	0.621966615744365	0.625700216708463	0.424291346279275	0.922729342155717	0.591801923181879	0.807539225991642	0.835028326821633	0.764408748821301	0.898677884016517	0.881790876639256	0.883888229679632	0.780493163970932	0.903277270309747	0.853405294539497	0.933956255304341	0.612489747018428	0.759068223140836	0.60150474038239	0.559997382801978	0.859729736720623	0.588628906713776	0.826685026995713	0.871842651185994	0.776712655276177	0.654111526012967	0.652839139024059	0.937970636299646	0.747499421885494	0.730548727874458	0.795625954077574	1	0.86962891188804	0.84873167382092	0.952540770870836	0.714352594640399	0.923032653656386	0.366655085956534	0.770785520117616	0.779289194024575	0.906451400981999	0.623173767853174	0.881474173533281	0.472349580989887	0.886319298712952	0.814708080252612	0.90997698863748	0.805500110910137	0.897396725630389	0.920901535744105	0.902510792352816	0.890030089470486	0.841860446784259	0.774615343491982	0.956687610792634	0.831591533226506	0.75412383261701	0.86759219828171	0.645571470944673	0.900275087334458	0.599355182776698	0.833829554558355	0.883368024377902	0.78302140046769	0.869429385506812	0.654983541625812	0.867361070390101	0.76833604547707	0.683251598809463	0.720428284842673	0.795180709998934	0.764928720246973	0.349247412987849	0.116563241457973	0.385198437222478	0.298868209066652
IGF2R	0.638987164801453	0.716054338733653	0.756645237607735	0.538403127132295	0.784090535663743	0.891317580456899	0.916849454961325	0.444058883908938	0.815112424057307	0.847978004240097	0.632567799564727	0.822213456005374	0.594423573756895	0.796955394565338	0.632970330540482	0.883327718225879	0.765330983852748	0.621522682967301	0.702784005504312	0.373958010464376	0.862680113527687	0.568055070708837	0.869207132998364	0.770760067260625	0.67672092241128	0.886175948251924	0.822175625007003	0.875713498017562	0.789564265191329	0.893531765711106	0.868276639252777	0.892285547133809	0.540509421374244	0.600443173855711	0.630270668504443	0.590852098152832	0.818132888204805	0.652942532802446	0.768558326166049	0.891040944290388	0.803359128767753	0.679599624109781	0.491141000309577	0.799434048078958	0.82176850707518	0.633146567175682	0.776838771070703	0.86962891188804	1	0.822706703955534	0.844524686715579	0.705301047847155	0.827618906010967	0.453179728025412	0.779414701462769	0.751354024937022	0.865692972974232	0.722558889584529	0.788171279868999	0.458276677278699	0.905971809899346	0.80843413260889	0.843411589895622	0.829954225728022	0.889783062034067	0.889190326682173	0.869355671697889	0.845869189167658	0.896120034890286	0.662542877363285	0.847024203907987	0.784294963858643	0.665078859016398	0.835387418863533	0.567350180492216	0.831055993356218	0.579395750607137	0.801165335503069	0.898768278872899	0.751796194653302	0.826095727350269	0.647727438538349	0.735214813433749	0.815579416690327	0.682487266706933	0.796788882084803	0.778707374274964	0.791920102425811	0.54500412671966	0.370606325187688	0.608168709154626	0.50212179012631
SMAD3	0.643679541754967	0.588590135254818	0.854374583301043	0.281069639277944	0.645438010474237	0.899701405418248	0.846029012883872	0.247891229159763	0.689315085803277	0.789324962729897	0.548627445215585	0.887065086371088	0.451885596024469	0.869954586840463	0.427809918533623	0.754623952102734	0.661236563091017	0.440241488546451	0.539576672584672	0.383724113189557	0.77963791472053	0.495081347804516	0.810033903248914	0.695095152790799	0.770439251554479	0.871632015915937	0.795835109963167	0.905541187081475	0.724401151516228	0.860433849630421	0.79135508572932	0.855333987322517	0.319349842341263	0.483141403519116	0.705328441574137	0.454688435130444	0.696190804031356	0.492566748173642	0.66768736671039	0.813895249372905	0.808175490290586	0.80817064404731	0.368511034888978	0.82221426202643	0.648542426040547	0.525065036178224	0.728881072057257	0.84873167382092	0.822706703955534	1	0.878982724475165	0.54322793979959	0.793585175836072	0.278041631959923	0.70610924348347	0.599919127126323	0.855817805533884	0.536520623141604	0.813992617301349	0.282371312648524	0.85897351391132	0.645481337624754	0.784092300389256	0.695683984253483	0.805229453049033	0.796340089084839	0.862571185841742	0.812858919383903	0.903393242298661	0.648688545278462	0.817317146799175	0.706428215816362	0.631071249500229	0.911365405818417	0.558077943287912	0.84426687979733	0.430091163065674	0.913513900625381	0.903035132613946	0.641240403797017	0.77711610549553	0.494489532219163	0.748088835135575	0.669736890381946	0.862778161579859	0.586277885001781	0.602386556414712	0.887083874366656	0.351047318449	0.157459585605002	0.37635417941138	0.319020612679559
GPR37L1	0.743216287049096	0.734148611021171	0.793855929472202	0.466851136084928	0.827588276723184	0.931377637460819	0.923277164342956	0.408896009993402	0.868154046490063	0.914611960751223	0.768858537609721	0.955682775034221	0.69527363134727	0.898382625281223	0.580599277998233	0.867166453938629	0.815821629228832	0.640114014215257	0.647325053733771	0.416693503565307	0.908477867215831	0.673940124664395	0.819512930596776	0.858216604535566	0.830496237006635	0.910372309557044	0.901082511304323	0.90397395864846	0.782404447082405	0.922400326108386	0.847639945859518	0.924834745399657	0.563283995616314	0.724925688551926	0.675830367895843	0.574759151669076	0.815604124720744	0.588131417259064	0.840276382670022	0.867517674955711	0.813072685503844	0.710673621357566	0.631943809429182	0.937174153172588	0.740251004686433	0.741107802565787	0.860017229908786	0.952540770870836	0.844524686715579	0.878982724475165	1	0.709722428313825	0.901766321689176	0.412288704186539	0.796639341137536	0.776842304345249	0.917679665979125	0.637156008444371	0.945203309717374	0.521709305962604	0.881581885615748	0.78381669635422	0.89089962727066	0.810716646383579	0.888227376567535	0.93257852655448	0.933027252430775	0.937004015417006	0.82524911812098	0.842533875975552	0.942613674939467	0.874714508818755	0.822054293697081	0.873054022861948	0.693929885360376	0.925790735490421	0.632997118196552	0.832508463679894	0.902862674527974	0.793997982480618	0.899370134389563	0.689508206081297	0.907533357539771	0.784739591154535	0.714432705792155	0.691571426130748	0.798720931590713	0.762841892190347	0.350518648670841	0.0845655318136848	0.338058536165573	0.292456009904107
PTPRS	0.726247715776028	0.839056947693151	0.420312752289908	0.797095216728947	0.886900822181237	0.744346526950645	0.783046631319553	0.794619514112522	0.76397642170591	0.782217444465909	0.742790234984612	0.611350218428342	0.850211111264093	0.500047780054578	0.902906771143715	0.802891292791465	0.816830611485789	0.884838964377125	0.854791871649367	0.55150363517546	0.866811960612866	0.78588478479702	0.73673463789957	0.874498876906358	0.49153741958353	0.763319938410836	0.747929187235951	0.652785179661586	0.839492703077822	0.734176589639972	0.801752527081323	0.762624957267909	0.741355186638309	0.798828616248751	0.348239541802843	0.819531744923437	0.617711796726475	0.787774487546852	0.854455595343011	0.685894527018617	0.57860257773471	0.324609263905152	0.722304215085513	0.626669134438822	0.859769029598353	0.852784708110367	0.798806004585006	0.714352594640399	0.705301047847155	0.54322793979959	0.709722428313825	1	0.719592891030483	0.732832359686552	0.751643645578723	0.841953554794575	0.783390707547223	0.848913960040492	0.727866741758971	0.795129980013523	0.730274713259272	0.917475314438523	0.66466123128701	0.812908772762156	0.845514610082685	0.844260649513779	0.724910132964725	0.749744963990851	0.537947350263256	0.771452468607691	0.724773208492492	0.832064806060489	0.73690265952042	0.479092102563225	0.720396833426923	0.739601751144884	0.831506170242196	0.398884151690483	0.696667511761526	0.905102414657248	0.758229445776884	0.784447003609498	0.676739525102723	0.754230945968594	0.229939713497709	0.886161149960849	0.860430338411162	0.334449890061274	0.310210164392444	0.0790662347817354	0.242689750538191	0.225250923698515
NOTCH3	0.776624396725497	0.787377849830012	0.7280234969356	0.55165150392214	0.847538087314143	0.890345690101751	0.929077415572218	0.397970426325003	0.909288011970867	0.876852479550089	0.8074505944593	0.87613407640331	0.708773363476876	0.82638724014874	0.596926250425188	0.838485504745638	0.758976054985632	0.674256838960294	0.649308955450875	0.536252067290399	0.924083403439646	0.593301070020274	0.733879557538683	0.85916474838563	0.737766610084409	0.896116374348483	0.907951551412369	0.858929813855882	0.758927537008506	0.89423252372284	0.849710360945716	0.91102324718283	0.642964832168861	0.785910034032805	0.556378768292993	0.634587128761728	0.808933981427837	0.573976856553925	0.856268493684976	0.853590554967313	0.743614785338879	0.566143306804389	0.712176381836746	0.902136380802026	0.756557862769047	0.778491887094385	0.821479659195408	0.923032653656386	0.827618906010967	0.793585175836072	0.901766321689176	0.719592891030483	1	0.34710322763535	0.771369872097227	0.881104538566941	0.906774011678983	0.625406256589885	0.855951935977509	0.514513868259065	0.842570563247737	0.781158060378866	0.877691848598072	0.855164114062852	0.902099911934406	0.901286703510309	0.868319967303973	0.861386816539279	0.774642318587736	0.814284466359633	0.937578422036658	0.819676005642101	0.810812237749892	0.806933091017064	0.7337809861888	0.911580106440535	0.633417319249995	0.792610921773498	0.81821786716235	0.832759619756148	0.896269364150001	0.637867090051263	0.875287130403138	0.796854681446925	0.591211245332535	0.7171446672999	0.812730190941146	0.701324969044465	0.341020727407497	0.106197284685518	0.35769257500326	0.279337443043559
CDH10	0.48158220342299	0.643264152138378	0.119479659754326	0.710439822161531	0.66971433807818	0.434871477486935	0.480377352456701	0.864178266044874	0.416664210811374	0.494107960897678	0.503397988097807	0.280383945482314	0.677994026616147	0.16426015210632	0.809246597457893	0.52666662265316	0.742649174500559	0.783589227974277	0.788072526355415	0.349177011328923	0.580139608308121	0.756166628251445	0.564476738310237	0.630387781923468	0.151414983256264	0.462962945868719	0.409767514245793	0.330512669119698	0.702994120679663	0.419936449447935	0.552781652564149	0.45554727209285	0.506523308142924	0.452027395650341	0.142346211178292	0.690595637525744	0.31397864151597	0.81227329446453	0.572612021653	0.430873420853226	0.314504306547365	0.0997892121000145	0.482758724606074	0.245647486504273	0.712162928814737	0.663235529021269	0.525305651799241	0.366655085956534	0.453179728025412	0.278041631959923	0.412288704186539	0.732832359686552	0.34710322763535	1	0.557195646958787	0.549243695110522	0.485210352896481	0.788019997415549	0.459783886132212	0.801121316761609	0.447049687530945	0.738026176283618	0.303649030461706	0.629418145069999	0.575186286926667	0.610404336223937	0.430095973326887	0.479128888471184	0.31205222102312	0.521551040635853	0.379818465054928	0.621542338380161	0.474728314273249	0.168407990864971	0.549401444217425	0.420921341230541	0.724357720246686	0.103966339933711	0.455449449460907	0.675697915504726	0.480845457187066	0.628780292393952	0.296206068374349	0.534796474980643	-0.00537546825082264	0.696690177797368	0.617623355894131	0.0574912472041363	0.258226942906749	0.0260438726508105	0.128457824817356	0.126189020939292
MCAM	0.782340092956844	0.813560108082526	0.694333813542952	0.579022502180344	0.815519797497787	0.855415213271803	0.83926799694153	0.55214537266975	0.748817139533459	0.832061555336351	0.675971691463858	0.740743015887317	0.709134078459065	0.707460155610569	0.729284311175656	0.855718776320755	0.74844462658733	0.715448564698795	0.719602159338583	0.625073138154113	0.844521125617972	0.745890872409876	0.864725065908868	0.822773743434491	0.67425465163279	0.838926296373496	0.841064990616002	0.806782292653487	0.733784822688449	0.872291866151643	0.880050368920823	0.881947023088024	0.578480998211056	0.626218199145937	0.621203072655193	0.726295378930005	0.686969562902858	0.642547805908422	0.775342973709217	0.787001172349191	0.829296933691053	0.651132203655095	0.578173319039933	0.709499980997604	0.778048473833141	0.71250178153835	0.809636833433081	0.770785520117616	0.779414701462769	0.70610924348347	0.796639341137536	0.751643645578723	0.771369872097227	0.557195646958787	1	0.755658402217625	0.866912893751601	0.721870150890227	0.782366290714845	0.560104777857772	0.866628430047349	0.79947775678609	0.74031162256574	0.765383720043972	0.8916528338053	0.833595835622415	0.847050050408424	0.854207449278743	0.725120536341845	0.75800328263442	0.747248900957589	0.845478356084673	0.721558364243858	0.723836166705929	0.732887622702775	0.826344543697575	0.660041138922177	0.608626361765446	0.871642577111156	0.840704325072739	0.822044145031269	0.639588251825021	0.743242754002592	0.783321785639993	0.553510685300731	0.7843580877351	0.77402869632556	0.572832162393231	0.345206803291128	0.121759843862374	0.350463312766161	0.294281957183385
SLC16A1	0.81629237190922	0.875334973546411	0.552526944845171	0.784839206620481	0.901375025405894	0.771237333535618	0.886243585941177	0.635774939516026	0.896591243525489	0.852137719655006	0.905885617973525	0.723443395975052	0.866276108366859	0.635270094134224	0.785943677516721	0.793881316656941	0.807174207674641	0.831901020746197	0.791251150737745	0.570388089494281	0.900408018336116	0.747571810765725	0.682355689060652	0.918164422263393	0.613328790366382	0.800143447725763	0.845780609789151	0.726283703543236	0.772662323119345	0.806806353972176	0.81320882908815	0.818010241098407	0.755768524772567	0.851344452624437	0.457099470569912	0.753878366235656	0.695019130612867	0.671457248454902	0.877837626570884	0.766062696826691	0.643923126278293	0.375654964481381	0.770619176209063	0.750134286242832	0.816133773076067	0.878894813709784	0.861899113476247	0.779289194024575	0.751354024937022	0.599919127126323	0.776842304345249	0.841953554794575	0.881104538566941	0.549243695110522	0.755658402217625	1	0.84569206596629	0.733084953761981	0.80321637253455	0.727790561614769	0.752048972225118	0.837884541599739	0.740326496272048	0.896072798140048	0.856712686940145	0.876791572794639	0.796793471366305	0.803538835281291	0.584498799055231	0.855424592620185	0.796126616518976	0.848776887949598	0.879970637995945	0.572180516243084	0.800994762999314	0.829372013185465	0.811398856011886	0.524545735488882	0.708223848541097	0.920809848593098	0.847384756839467	0.7568875238332	0.798444297282996	0.850521420084974	0.314472230395907	0.830386395733967	0.86723672234234	0.425767232597547	0.347133780615182	0.0731914279373287	0.290151294667496	0.249593215118753
RIPK1	0.817088319125559	0.829439221106544	0.803624283576813	0.582187606181106	0.857866794988426	0.944706492319966	0.958687193675522	0.4914126463954	0.878141964837561	0.920842773045619	0.792944380474681	0.897118834889313	0.728918538545026	0.847431284532814	0.670940702851993	0.901301846297323	0.79573863224032	0.696960005505326	0.73914331971119	0.563878547704039	0.939073902785513	0.718559735572644	0.882319579106051	0.90329500254449	0.804324707748586	0.929371048071174	0.936995277832651	0.91951979403175	0.804351835628533	0.961260116725852	0.912499819249918	0.954155337338787	0.592299530245233	0.739075616267706	0.695176533864487	0.683060490284212	0.796638315121841	0.643692512991643	0.839813782487769	0.885400611604227	0.873941396844888	0.708875281273128	0.628270331121149	0.85986645852681	0.808927494012325	0.764362911404661	0.898610779625474	0.906451400981999	0.865692972974232	0.855817805533884	0.917679665979125	0.783390707547223	0.906774011678983	0.485210352896481	0.866912893751601	0.84569206596629	1	0.701798822128532	0.911752331298799	0.540176118293152	0.931201726947169	0.832061463907641	0.85305648296914	0.871780370554377	0.934147191477194	0.922450741699362	0.952282913393906	0.93525194109679	0.826921194588525	0.84495046457188	0.87234846251424	0.889348580945883	0.831505961501907	0.846373347738492	0.767456359169381	0.947598617730952	0.682563431543637	0.783708760237534	0.933063205121973	0.882029270465243	0.91405771789746	0.70381584833781	0.884155147191766	0.861461366860247	0.678173021310913	0.804983912468943	0.827339900204266	0.727285184464908	0.401667394668703	0.141173119046028	0.386400405213992	0.353181642400208
LRP8	0.647942491373576	0.758216370495427	0.36788044211299	0.727251043124838	0.804696860088288	0.672622321373373	0.720644443426541	0.792919946484418	0.635214772311795	0.696010617588717	0.629522511680812	0.528473283342316	0.753884796864979	0.420640310574689	0.859514105568074	0.730920256043767	0.849836240775545	0.854903825248759	0.853676122367066	0.436040022470753	0.769586183000869	0.752342936414885	0.729730724779573	0.775649200555705	0.363485598161799	0.729574207653178	0.635388817573329	0.594644469044965	0.823967026499511	0.66165809674948	0.763966910305375	0.687282329243271	0.602162239677603	0.596093695253163	0.303190605667155	0.793256946044481	0.552620134376859	0.861284172963634	0.770088354566211	0.684524967571796	0.530209928912968	0.300693449084999	0.572706015017952	0.500442669548407	0.857874129028323	0.753619044315298	0.705502230153182	0.623173767853174	0.722558889584529	0.536520623141604	0.637156008444371	0.848913960040492	0.625406256589885	0.788019997415549	0.721870150890227	0.733084953761981	0.701798822128532	1	0.636705951839578	0.780676023161072	0.69370217931496	0.848793931154067	0.595763300805755	0.80424995476826	0.790259669712694	0.801378174030169	0.649193365277623	0.664363117881693	0.57150819654681	0.664724675247224	0.64906718127018	0.769980782920488	0.626590621435355	0.44636208567122	0.631676257818811	0.647448966181409	0.765980878915723	0.389698081504182	0.67582650921024	0.812309789565731	0.690026140500316	0.733738649792111	0.522112898756978	0.727257740147138	0.233423525978202	0.804003136478418	0.787686120225917	0.353065563051878	0.381468848954656	0.149676360769693	0.323359196215044	0.260513084688033
CD81	0.814135850400647	0.754757685604111	0.769684320726212	0.48914675300388	0.826772107417376	0.882974023063579	0.902758822002198	0.45505980070199	0.849433394935601	0.919596333745553	0.872777239272659	0.94924082285753	0.760854745213429	0.836557845156898	0.604308611610447	0.802743812906056	0.819423154091141	0.686606817581875	0.679332004992846	0.522547304366349	0.887482728222635	0.767397610696114	0.786199143107858	0.916927528676153	0.872476731387447	0.877732297185254	0.931457703851279	0.877599675044524	0.771938500495265	0.91507964793173	0.843721771648095	0.880343790168292	0.518396719359276	0.727693629438107	0.71505055105515	0.605782610174364	0.721973053829884	0.577115666168434	0.831505566155952	0.812954571387682	0.815633612232571	0.684894377878777	0.68300492169389	0.85941679854038	0.706429859503106	0.785346138007115	0.916122051747047	0.881474173533281	0.788171279868999	0.813992617301349	0.945203309717374	0.727866741758971	0.855951935977509	0.459783886132212	0.782366290714845	0.80321637253455	0.911752331298799	0.636705951839578	1	0.596915001421018	0.82634812036711	0.740468748865438	0.821034647744039	0.826507510194605	0.860310058953496	0.905589379629217	0.932067185543062	0.936484464691672	0.723367136273007	0.933130861469823	0.854029290857585	0.908964527764707	0.924110652508041	0.80031044519259	0.792788538153818	0.948300747705338	0.682546958766249	0.728030203023243	0.866720195324789	0.836083929850014	0.917650454158777	0.765770118937284	0.944173635904146	0.824892361275514	0.642579230746336	0.681256526071759	0.809432545574591	0.659619852662393	0.390921365644351	0.0917746312156752	0.312369598364998	0.329575528866785
LINGO1	0.633041693380761	0.7448158948653	0.074847269539979	0.785626415497836	0.792053835521763	0.46066819480462	0.541877822397422	0.906844501623227	0.561628930324001	0.591080497481414	0.755214788705213	0.382486300187565	0.891442453001467	0.183441296521266	0.866512077718469	0.503787601133275	0.83910418992973	0.938167712711832	0.820755005747234	0.459998154733828	0.662866417761929	0.876693571664339	0.449022851002888	0.77958507644435	0.218784260667299	0.537785450505225	0.504907600862165	0.348317016835792	0.740875941764777	0.449256154985094	0.585403054078385	0.480701831366715	0.629348038380797	0.654451311225355	0.0783353974485265	0.765984240829867	0.301335167613914	0.779171491195872	0.765969744850353	0.438078075825439	0.263801364990531	-0.0245878106136543	0.775716468198414	0.371445709383243	0.68205212965886	0.880428944597521	0.662131104297333	0.472349580989887	0.458276677278699	0.282371312648524	0.521709305962604	0.795129980013523	0.514513868259065	0.801121316761609	0.560104777857772	0.727790561614769	0.540176118293152	0.780676023161072	0.596915001421018	1	0.399405193955873	0.749941335865544	0.397950655550385	0.738252857123647	0.616605627626494	0.70416486479971	0.466593671575587	0.534902118098098	0.222411680523227	0.752576617629474	0.514270911933882	0.714524946491782	0.716615952560054	0.147267045690451	0.730388344072866	0.520873489598789	0.898606542934494	0.109749185190733	0.41407691607427	0.806147422142196	0.5856656426659	0.784684774690683	0.466096534460578	0.636219196910249	-0.111768919517063	0.651909215269203	0.768228642424684	-0.00223848883406085	0.270793265071053	-0.0241298523930947	0.0853142990859589	0.0979141920867719
LPP	0.699000800651561	0.749293700703989	0.85409335710556	0.512899103698179	0.786070713073423	0.951891988799843	0.942174582920407	0.405136785117022	0.826795502124183	0.882588187408998	0.638434285359179	0.860979486914472	0.597061258577239	0.877218776566031	0.620916747310635	0.948834709841776	0.725517664610709	0.58563570823241	0.66914949919291	0.449628951373821	0.887942418179681	0.592463934142822	0.951919456783235	0.798959899261335	0.785153188098757	0.904769813160326	0.887180730069835	0.931523699536937	0.754675668204324	0.959762757696992	0.899513450587114	0.960159911212143	0.540515725558121	0.647489859399209	0.747592707558782	0.600741853656781	0.868793173463905	0.597908620217468	0.756435253810959	0.919032963277457	0.921662557966821	0.805179893669287	0.472130441616612	0.838470931307496	0.817692548478495	0.613191449223006	0.817736816720045	0.886319298712952	0.905971809899346	0.85897351391132	0.881581885615748	0.730274713259272	0.842570563247737	0.447049687530945	0.866628430047349	0.752048972225118	0.931201726947169	0.69370217931496	0.82634812036711	0.399405193955873	1	0.815858490208727	0.870509495775338	0.799723861894501	0.923150256351128	0.877143283032113	0.947985416840456	0.910020313122787	0.915156430902176	0.700994733018005	0.83959366440441	0.833138634134333	0.688389137985946	0.898991765839199	0.599340531013775	0.88885486545929	0.561448866964676	0.805035486796297	0.966629977141588	0.783806899739389	0.861977535068089	0.615634064664773	0.809420425924371	0.802053901602505	0.765688122396098	0.824783310518552	0.743960506531906	0.800501370578559	0.387557641693864	0.200775971873606	0.455990904923404	0.369706897659773
PTPRZ1	0.687124652049266	0.86722769572944	0.48774153641584	0.799629408641176	0.925420366485671	0.823726193254687	0.844080651122735	0.803784709004395	0.791908195057821	0.818150676672256	0.697434016092553	0.662738372537271	0.813685541449506	0.589473974986824	0.900714307021379	0.897657859720383	0.872293818852047	0.867859763516789	0.882141439551375	0.501506803103954	0.925949300992898	0.765571796080746	0.828595196005392	0.876415906229224	0.49301889174662	0.825289116435648	0.763635753541516	0.714120201908601	0.908949524984034	0.782796123333422	0.865780468616779	0.844838160888934	0.745640586786553	0.787629758439549	0.385912111891751	0.790471708159057	0.740459277967275	0.833569005003244	0.857859420433167	0.777963320102766	0.627328730446363	0.400443938810791	0.691800437166657	0.705826354126218	0.920862622722272	0.842290156738015	0.781355880041133	0.814708080252612	0.80843413260889	0.645481337624754	0.78381669635422	0.917475314438523	0.781158060378866	0.738026176283618	0.79947775678609	0.837884541599739	0.832061463907641	0.848793931154067	0.740468748865438	0.749941335865544	0.815858490208727	1	0.746031287139876	0.862559924648951	0.906592333733899	0.923282097951977	0.773860659935628	0.787649842135291	0.685974150700247	0.725702780616704	0.812911646940838	0.828918929061477	0.684633234849719	0.596030687658526	0.687720196569335	0.771166783770473	0.817584126851032	0.548697330578712	0.784812007587157	0.90110961529212	0.782469507438827	0.765068530465742	0.656023123126021	0.785116565545181	0.356836914182342	0.920890085121167	0.849677122782351	0.472887078228154	0.334282678065699	0.100472827254639	0.314586506652701	0.249539187688275
TNFRSF19	0.64629209979289	0.705312364042861	0.756584120693851	0.459190545921518	0.76871302278611	0.885035738159639	0.891686017310228	0.319647199602669	0.850170172581883	0.855546574029505	0.668880536568255	0.879742549829828	0.594686548840987	0.864389005470882	0.525014259265825	0.876054901963041	0.715612990368357	0.571360734462946	0.574761820019741	0.389959239704681	0.868774730121057	0.50906429150553	0.780093352615011	0.771234744920417	0.759858352300596	0.876450251942281	0.86434431641805	0.866947362685563	0.711617279749539	0.886329595681097	0.832833750458	0.883811258311279	0.560344069154099	0.690830648318927	0.622732262546804	0.537047892871652	0.859165960025207	0.539267677765254	0.792465130108075	0.879795409241024	0.770571027516767	0.665540340543279	0.590980751038936	0.891370785971885	0.733263860263872	0.635091943102531	0.767023799399038	0.90997698863748	0.843411589895622	0.784092300389256	0.89089962727066	0.66466123128701	0.877691848598072	0.303649030461706	0.74031162256574	0.740326496272048	0.85305648296914	0.595763300805755	0.821034647744039	0.397950655550385	0.870509495775338	0.746031287139876	1	0.769408660940873	0.86917970013819	0.858257936032134	0.8728152809389	0.863138896689926	0.814027656585271	0.711918032475963	0.919215722884918	0.803809022694016	0.694351277096982	0.849808815547935	0.563342319456496	0.861544567485853	0.513002758178579	0.804042095041869	0.836242560726102	0.725024747243706	0.857433174754533	0.575141386547788	0.835429250198434	0.749186486914805	0.674023490226998	0.683608349811558	0.729155321677067	0.756704183180619	0.330665190736194	0.123324165774493	0.357267622605298	0.296130063644747
RXRA	0.753443460145008	0.865973250126775	0.585770211535798	0.710173664594218	0.897071845049472	0.816279395597412	0.903381832688877	0.667116162747664	0.82826390607489	0.848817709202712	0.845598547767498	0.76161409483088	0.790652655967785	0.653442809326002	0.783832348963902	0.808933995686471	0.901123640243282	0.836342137340219	0.835798482630491	0.531317466966015	0.904246296782059	0.764474407474219	0.767591289094042	0.909254137029627	0.59358137880835	0.85532376537398	0.833066756196187	0.774609850265067	0.864286685988563	0.8276997390045	0.871983612419565	0.836656389818672	0.586979239442566	0.739473722274992	0.489362752357019	0.755256092550412	0.705452293122207	0.761178158000926	0.881295364046251	0.830861374698014	0.675823672848706	0.440849892919478	0.708657472432458	0.718984665729711	0.878875514970791	0.824962163087788	0.851276770053	0.805500110910137	0.829954225728022	0.695683984253483	0.810716646383579	0.812908772762156	0.855164114062852	0.629418145069999	0.765383720043972	0.896072798140048	0.871780370554377	0.80424995476826	0.826507510194605	0.738252857123647	0.799723861894501	0.862559924648951	0.769408660940873	1	0.894963012067951	0.922464193103936	0.82017394853932	0.823290907466206	0.702644342324565	0.819009650280578	0.816480076183148	0.866333506312984	0.83378487229644	0.647726218833435	0.74501368862734	0.849731288960119	0.79913072395704	0.617400531838516	0.779285887323575	0.885095552426456	0.867900001433261	0.790269795467576	0.745129873717631	0.865401291880436	0.423369466448454	0.824750105635097	0.861572950354231	0.551196820743459	0.46047492693578	0.172876089051178	0.393999409131806	0.334986367427654
