""	EGFR	TNFRSF1A	LRP6	SDC1	ITGB8	AQP1	ADGRV1	SDC4	CD9	CCR1	MYLK	LIFR	CANX	HMMR	ATP5F1B	NRCAM	INSR	KCND2	SLC16A1	PLXNB1	PTPRA	PILRB	TSPAN5	ITGAV	CD99L2	AR	ADCY1	RAMP1	KCNJ10	SMAD3	NOTCH3	CALCRL	TNFRSF11B	IGF2R	CXADR	SMAP1	ACKR3	SORT1	TFRC	TNFRSF10B	CHL1	TSPAN12	LRP1	ADORA1	CADM1	NECTIN2	SLC16A7	LPP	APLP2	THY1	ITGA3	AMFR	NOTCH2	EDNRB	CD44	NOTCH1	VASN	TSPAN10	LRP4	ITGA2	GPR37L1	GPR37	MUC1	SDC2	NCSTN	PLXNB2	RAMP2	PTPRK	IL17RC	TNFRSF19	FGFR2	LRP8	RXRA	ITGB1	SDC3	HAVCR2	MRC2	RACK1	MCFD2	CD47	CD81	TLR4	ABCA1	C1QBP	ADGRE2	SCARB1	SORL1	NRP1	ERAP1	CD63	SIRPA	SLC1A5	ITGB2	TSPAN14	TNFRSF14	CD4	CD74	ITGA4	LAMP1	CD163	GPNMB	PLAUR	CXCR4	RHBDF2	TREM2	TREM1	ENG	HLA.DPB1	CLEC2D	CD68	CD46	PTPRC	STAB1	C3AR1
GPR37	0.913292849983649	0.589350635578122	0.48376390878717	0.952730378277854	0.902832527233198	0.926312490724204	0.880493580310735	0.561840418683881	0.786085296748286	0.190115319388018	0.0542485323466816	0.76100809195293	0.671952797463511	-0.111285317963693	0.478164609915268	0.94844756443158	0.807174040629657	0.979430651420493	0.795793031466771	0.7951920948661	0.736731749583822	0.75467631638715	0.866781471641822	0.790254805466684	0.414232503957195	0.965372054423382	0.667078467556704	0.959541856478577	0.842862363292145	0.727639095727131	0.478789398902899	0.896749076526167	0.422188150015466	0.540987995138659	0.683453891052298	0.311557140313476	0.343200898282338	0.847035273806152	0.265382558231638	0.584904381468038	0.942179829797513	0.973327882714002	0.759182424873313	0.838595934201493	0.614085287603297	0.150092768028049	0.640135822120614	0.559614641348976	0.47558436774251	0.512069011323151	0.0475124426930104	0.294249580961966	0.491085055474981	0.890943343595808	0.618662994897467	0.75021341046105	-0.342391626703531	0.103926030705402	0.445594092319402	0.860129822175337	0.778775391840714	1	0.90523073079098	-0.0826361213844058	0.312602541954268	0.27874743557018	0.944860988489025	0.895792928154338	0.336068082960103	0.53721313922829	0.584872634009241	0.814524399113439	0.428721747581628	0.352985677039749	0.606958078872613	0.209338472336758	0.583069286071054	0.31349345510731	0.455746139641261	0.754911312679859	0.342920780530222	0.344739689956813	0.545132787275988	0.24305419239289	0.238476262858881	0.335201151503444	0.335871357283573	0.384956159246672	0.45372217219261	0.753333819184699	0.286826923640148	0.479566781488019	0.101531342994666	0.526063968945178	0.191189268139344	0.0543840086601494	0.148166261405561	-0.059196557594326	0.554912494754203	0.242937092957718	0.356448723154115	0.287475421936666	0.430880231611799	0.404960292473766	0.146729968404879	0.271325676483249	0.254106073683145	0.137203859668782	0.655880296845508	0.284143315532838	0.538016356793471	0.101449299090971	0.159834603119355	0.160256448307694
MUC1	0.96484314790626	0.803649341229235	0.742428000377505	0.821014198775118	0.94183318196953	0.926314451855021	0.948575453609502	0.683797680399671	0.918446810069516	0.487078302844234	0.216515200329992	0.923479980568113	0.824459655841761	0.158846862657679	0.701240410542192	0.962028030395717	0.689029315596411	0.89560483915995	0.942085672857736	0.824268760368949	0.907144500887903	0.932154793178348	0.896849000752096	0.934842631265664	0.62194401028778	0.946566424659013	0.885253283609976	0.928139033340249	0.844399985812328	0.896397470324804	0.62616726343831	0.849779140510653	0.611735495506712	0.76650160346409	0.835773788456312	0.545159608791947	0.4924245500211	0.969518896017468	0.587996248020756	0.752894191794536	0.90439898613952	0.908928371312554	0.912136444631504	0.816588636613568	0.814646973584764	0.442666067936789	0.859566032769733	0.795578848310611	0.713365306038839	0.645160463245767	0.347440064528032	0.552476395816261	0.755354665185593	0.849813425588594	0.804879245957222	0.817816490681155	-0.401132702433135	0.165392933846379	0.658415444360788	0.884545388988381	0.930221814855972	0.90523073079098	1	0.118085839362981	0.583166653102571	0.537048041176088	0.828424035622808	0.760604920046617	0.44051054370249	0.79957315030666	0.633147838713998	0.940305690083685	0.663878904609804	0.585007660676362	0.797639320760632	0.467995923625145	0.832892092289353	0.566072269921083	0.697648701572977	0.893483519188294	0.611339788640435	0.614392108181221	0.782064482601563	0.48653176922672	0.533393076169252	0.623239888117041	0.62545815558859	0.604136713660272	0.712517131258754	0.892649338558424	0.528152961361274	0.657526672690027	0.364644410709318	0.765773376286488	0.4848824659098	0.344200563015336	0.42386890054657	0.195075157622011	0.738277911186787	0.515798768984197	0.612492271541359	0.543748751236298	0.647710258165889	0.64334845293232	0.419137480097842	0.542174487076585	0.511852629335936	0.41926483055476	0.820453642658565	0.55555152444571	0.74563888025232	0.394783946420579	0.464368620854317	0.446327530743236
SDC2	-0.00299422354220134	0.606509046157953	0.395561125308839	-0.100959496844007	0.0205342996810189	-0.0488035445994464	-0.0172951861829391	0.659988585407208	0.39938997673651	0.751958224761831	0.940446856618946	0.0578584020413582	0.586781617982323	0.932733806685886	0.723110145496719	0.0104021965197088	-0.0694346357782221	-0.121915366104932	0.332364805814714	0.159466177695852	0.45410292161381	0.380306031251668	0.051839132770301	0.380986113170085	0.731805389144438	-0.00916472979575409	0.120836151927074	0.0613619979629305	-0.152785486747475	0.104980789836975	0.623156426827463	-0.0550468879498903	0.49258780384935	0.578439372704427	0.497178277689627	0.770506469540412	0.694220511563194	0.239415602774682	0.630694779982042	0.633514135029352	-0.00778271972652299	-0.0629352866472548	0.39603329774145	0.0118100941558151	0.589021835867992	0.849470189044119	0.352125638997956	0.482765436937897	0.667561661753796	0.7278716324281	0.343439148782824	0.762785754129567	0.524143079754731	0.19224883071934	0.605816017120756	0.516820916304767	0.179675135431362	0.296221564387881	0.0212278593115229	0.0498064202552846	0.0716832037966942	-0.0826361213844058	0.118085839362981	1	0.761758142100955	0.769423701327402	-0.0533764954591994	-0.0550826258482498	0.437450168745712	0.124970426705918	-0.165922266812221	0.132958250119099	0.635782289132226	0.835119523165107	0.563643781856733	0.860859113921603	0.489322812226116	0.792278540838025	0.693521865261651	0.48090183829436	0.738794158486492	0.716974377327399	0.469592806878015	0.855479969661435	0.733820459056448	0.660737136446973	0.671271758351572	0.745822910445814	0.645526255236849	0.485486345810842	0.845135364799674	0.770358953676428	0.882335377196705	0.572570810588327	0.685704296316592	0.864330406653228	0.869565949243372	0.927059586181663	0.683109055543483	0.785101336300465	0.52696207650436	0.791943865136306	0.727423214366206	0.76518963540184	0.871693356516916	0.758771254758814	0.830657944726788	0.828613376335292	0.503663939298679	0.743094022275164	0.606208344164394	0.8524369118336	0.780853545437996	0.854474876620848
NCSTN	0.515660076799568	0.923214520494879	0.775246852401001	0.197574087351105	0.503408975420523	0.434783800883551	0.491314291636341	0.858207524464715	0.808478611987887	0.952919773877769	0.722071759140983	0.618301988292728	0.88048645575253	0.846304757903851	0.944849403651664	0.495914224489955	0.241032925981313	0.305689149903247	0.764778841207209	0.431637775466144	0.836846604766964	0.78556261860664	0.463050464229107	0.801261529487748	0.930619280794614	0.452950863146104	0.653706706307027	0.462849138290615	0.33448749759755	0.657109564317418	0.665647215120468	0.3771145431198	0.884059008029917	0.892043805532558	0.86675625450089	0.958203664832765	0.855055634185084	0.708953575190445	0.93886485008306	0.860805790394012	0.427951981110632	0.358544742621818	0.819887562154874	0.376971539361992	0.916711219136046	0.959699988011763	0.807995310914229	0.899291172255743	0.96368322787246	0.782622381323374	0.653823668005837	0.961481123990859	0.884458006330874	0.547919107442925	0.92367153461895	0.762533565243565	-0.0774647029129588	0.254171568976573	0.458275511065181	0.485912502490494	0.626389578752136	0.312602541954268	0.583166653102571	0.761758142100955	1	0.962189810155309	0.278540586982329	0.198460607752579	0.515902397977266	0.635882437333518	0.0968574531365787	0.661155693410098	0.93804455523564	0.962054554605913	0.880519958394086	0.96021960877871	0.888962257759209	0.97013995574417	0.920567527854112	0.835678342793469	0.969831313332997	0.964764396014601	0.875347889079558	0.941265879770122	0.952776986758305	0.946507883679348	0.959280418403535	0.963842687659163	0.952274151823609	0.83264750907314	0.952089046804637	0.915473160108794	0.932159098086567	0.931085918016626	0.929578182535047	0.937688600187029	0.952375384552184	0.869079557949006	0.93968172872846	0.960258029220393	0.871427826405813	0.967642815574851	0.961057164107249	0.971833501062685	0.948689928883289	0.96790220503491	0.97047533765101	0.952882313281017	0.85494969380532	0.96781528597304	0.932314527027403	0.943861001063909	0.947545082653578	0.961182145426851
PLXNB2	0.47022105913689	0.908138874941328	0.790053016043911	0.159467375257718	0.476417420614071	0.391187198963397	0.458742279970586	0.840812160911986	0.760369410969418	0.933815272794902	0.765563691942632	0.567723362318012	0.866661206098979	0.876678181264823	0.92801568166972	0.467116973851125	0.154121190728065	0.281909859530388	0.733657661845574	0.384557938764638	0.816864987424351	0.755071033247924	0.437752431778158	0.772856782305973	0.911436317023308	0.398294947960125	0.605471658774148	0.416504732832285	0.223295114705581	0.609847588738308	0.649657281215913	0.349584409669875	0.869080870070256	0.862569243708282	0.838587432341677	0.967031043032622	0.805947337530037	0.675762563577661	0.913019855371017	0.850011693931492	0.404612151750355	0.324162628553732	0.789436217516331	0.363116731616869	0.889494201918643	0.953405613696514	0.797363832365366	0.879667239585046	0.953066566866232	0.787511324741282	0.702810957944559	0.942073978905733	0.883633885217377	0.520258750823097	0.906828177841997	0.72930538520502	0.0932990988007906	0.163123994794911	0.469258629216371	0.502115471862866	0.586104727867011	0.27874743557018	0.537048041176088	0.769423701327402	0.962189810155309	1	0.21290434373445	0.167503605429287	0.509509261949038	0.57103471577353	0.140078453511215	0.618157810597487	0.939086889819954	0.944619379176267	0.871424557134421	0.941736890869477	0.86286209952566	0.969007572156063	0.905364968823788	0.816513038918814	0.977029339980344	0.962321832368853	0.839683394217471	0.92936597638559	0.95373763110851	0.943065991184363	0.952527568814656	0.951756126677745	0.948731448351581	0.8007284806041	0.945913840752039	0.920496742033266	0.937348821038685	0.913979051699949	0.924403081523018	0.953315360836009	0.95746331069951	0.885668896904977	0.933060413814352	0.973558959016787	0.821280144318542	0.964242326308275	0.959079976746684	0.963513977161076	0.949245134584985	0.961432026109745	0.972626872763842	0.963303435031608	0.862113749687508	0.952139082610006	0.916121619962279	0.944602185139165	0.965660929837354	0.94639087393321
RAMP2	0.847823648876099	0.533242859554472	0.398222836227456	0.938334219311045	0.859508972804903	0.898894001189508	0.791752388566952	0.574491261475743	0.730319410445807	0.112252862368973	0.112988431383315	0.656457795948924	0.638903714174576	-0.0952609531953169	0.467801505935422	0.883731722138314	0.872878988479782	0.93503696687692	0.723207711121703	0.786691939601198	0.680710535103694	0.668192268612873	0.851729983835691	0.724322474554363	0.37373547157343	0.935847834207093	0.560311066680892	0.916794471802806	0.841940950995737	0.653003339119643	0.480083702557007	0.895259750673127	0.38421895350841	0.477041054169681	0.620775861135553	0.267291306925993	0.355715723014265	0.769188438612054	0.188244638336159	0.528065584839924	0.913105300124784	0.955405142580438	0.682183188566358	0.798372441403315	0.54123308397361	0.13883508032782	0.532374965918817	0.463540895683342	0.409445284400868	0.541502546843527	-0.0668067245283251	0.215397615905685	0.398869319915437	0.897340686176637	0.558119052426438	0.751438760452575	-0.354635833447725	0.30209771024055	0.253659206382603	0.777794435847287	0.686054582029004	0.944860988489025	0.828424035622808	-0.0533764954591994	0.278540586982329	0.21290434373445	1	0.904096053572406	0.404622600113187	0.476365446658458	0.470730057118439	0.725083368414671	0.359495102057378	0.333780674306134	0.548505842930788	0.171249145436119	0.491611300960841	0.275275472151725	0.408997813465703	0.70160433307408	0.271013541954054	0.262066428501057	0.434508729437194	0.235578638943762	0.154640155446821	0.260577255198579	0.255819357915249	0.349036502754545	0.396330951321819	0.715456502121908	0.240255751670083	0.460269106526647	0.0567596691116461	0.448567323989155	0.107108719850983	-0.00274729199448574	0.101628015230429	-0.0801915380537108	0.512201125668241	0.166657241460621	0.235831816010088	0.22536719256858	0.366163010852139	0.352642311678207	0.110476050190625	0.197249277475085	0.208591120514817	0.0872777659482505	0.583248133068363	0.221139068488059	0.492807835303651	0.0521801797185671	0.0920841630865616	0.117123813929645
PTPRK	0.739804976069279	0.492787873727774	0.382512346511494	0.969026570629781	0.811782817377961	0.849440000952013	0.695698461301516	0.523921482122526	0.672828505276009	0.00924508085221764	0.0927620305934683	0.529863553959982	0.597512260691913	-0.132986708750849	0.361865110570352	0.811975674961153	0.833382070086086	0.864566618615329	0.647041355779497	0.881040718751837	0.621361155288693	0.614508217879403	0.852168444076583	0.627937162565217	0.242850448318529	0.865969234482961	0.477860192072544	0.865510154280097	0.667731457220145	0.490099944592677	0.59353989435771	0.847080140564492	0.248970559613966	0.505880844324924	0.545547756396792	0.149481144555062	0.353423643274597	0.705213049385485	0.115127380040353	0.389235077509724	0.879727645373432	0.883331099278047	0.630248538398374	0.868594416258129	0.461676112152752	0.0812376659952115	0.428818644793146	0.355370347516177	0.319528636322438	0.578942298163351	-0.239440905112098	0.195159319924334	0.343685600276504	0.824384822649673	0.483208310337215	0.737533313748783	-0.368609885306501	0.107737306185022	0.175664327181483	0.714246723066133	0.586569652936033	0.895792928154338	0.760604920046617	-0.0550826258482498	0.198460607752579	0.167503605429287	0.904096053572406	1	0.568477735184029	0.390555785635589	0.538163723584095	0.579233807075121	0.271408115927805	0.291891461862075	0.565249482980036	0.0947638543773219	0.4161087278813	0.16561198878662	0.315394963391725	0.618589612753735	0.190946948581263	0.182196989524776	0.399067894087957	0.102473383807436	0.0885523343669686	0.200802188757813	0.144720069326456	0.326489669856793	0.332260074721208	0.647792944848336	0.169523923051885	0.39935515361786	-0.0264128807971692	0.365710238542937	0.0161592664446326	-0.0524205438904459	0.0238782663315511	-0.142143678356912	0.434921360801453	0.147369412924333	0.172986473506126	0.128840921931015	0.300430252353722	0.285195449849835	0.0203231348420729	0.113958561831612	0.150210519998304	-0.00933225371738279	0.479182386178773	0.104652513791964	0.437263765240623	-0.0226262275066083	0.0527785859793777	0.0462983657140685
IL17RC	0.351890581032743	0.638324382898181	0.632707312467702	0.454715430388706	0.54571146472426	0.516583022284378	0.314363392341528	0.598856267020521	0.550283752338908	0.370922096490105	0.527835764910799	0.324598334526884	0.672795957243018	0.464685797825926	0.572303052544805	0.43895241222783	0.435982702665189	0.312980377829255	0.492308792456572	0.746517818426786	0.619092668253587	0.569823849840152	0.653907441154468	0.497982777034441	0.41542709355629	0.432913668033265	0.426095888023034	0.460346433296433	0.129913123139252	0.329594852098264	0.82800070325042	0.530306428354488	0.443662762364286	0.687611499825075	0.549169304046895	0.415409233917516	0.574681416588674	0.532969862963068	0.488489575718666	0.388848992750679	0.509380735485897	0.414819742805786	0.575591508574026	0.642887542299037	0.497381373919359	0.52850858608098	0.440135369360416	0.428831154611301	0.506374693041613	0.799189986612242	0.0378160052525059	0.49188757305737	0.548374028886043	0.523910481692424	0.560021957096216	0.692416335193004	-0.120000433963526	0.12232004602709	-0.0135720534789804	0.441867079788564	0.413938415711365	0.336068082960103	0.44051054370249	0.437450168745712	0.515902397977266	0.509509261949038	0.404622600113187	0.568477735184029	1	0.47456585712517	0.164313585986426	0.303550547278922	0.428605209664528	0.607968937584332	0.70004496955748	0.453322474142168	0.502566458228651	0.451547037267604	0.485277620870033	0.534879434465911	0.473978068018762	0.447092067438953	0.486640258942148	0.386090034504018	0.459956827818335	0.519527045689612	0.395421126215804	0.611725115745496	0.561619367082809	0.598793465491971	0.47401132084947	0.564916623609425	0.347801366136482	0.529622533049347	0.374278650655597	0.401496217159755	0.408882510972086	0.331707841548669	0.552840783319423	0.528452271268034	0.299543073483534	0.406551768821656	0.480017451777563	0.543662763341786	0.40551961699623	0.374612251703067	0.521537753416991	0.383199547458733	0.422590818974363	0.369306243895505	0.612733835482217	0.401706808312273	0.485585281392569	0.417956536298967
TNFRSF19	0.773336576278081	0.758955878053037	0.873820743834574	0.433797928858707	0.771036844900695	0.711503423165823	0.772103543923457	0.503112382123462	0.764240810778828	0.594628958802301	0.161719719723079	0.887384805332654	0.6881251707234	0.28741838640268	0.671747016768389	0.721068611419616	0.372302698130874	0.529332595236201	0.786239485078264	0.647641278701363	0.799901892372848	0.841889513355337	0.735441666569143	0.780627829209553	0.557743183769186	0.659105653399758	0.951727147090112	0.623315425148068	0.647329294727568	0.888416981456217	0.555743243684756	0.613247734651943	0.669202444244486	0.77196711502215	0.712006348784041	0.529312094849284	0.387985344047687	0.829117987397867	0.755459203868285	0.594406547622145	0.622911375223174	0.593207997936551	0.795993295997707	0.608283724525328	0.719328429990623	0.538867623968566	0.867845168006551	0.802717568654016	0.703835541382954	0.501397792374497	0.566734657165986	0.589126370510754	0.836984701087694	0.517346964388909	0.702010767004188	0.564369943469577	-0.417038855063675	0.182062774995258	0.704938901763087	0.63872690490336	0.886437565521671	0.53721313922829	0.79957315030666	0.124970426705918	0.635882437333518	0.57103471577353	0.476365446658458	0.390555785635589	0.47456585712517	1	0.484584720594834	0.822301993781315	0.62498862644183	0.563915313982862	0.73951457739101	0.494151004527373	0.840320109534775	0.577862773750149	0.667742370573424	0.712618760024225	0.651576139460534	0.663880139441903	0.802374060738843	0.468856647334618	0.659129018295052	0.727675326419098	0.700612291360145	0.586042667690189	0.748383924171771	0.74371617493824	0.497707187741348	0.515297442492565	0.393718790127817	0.79055657782588	0.595483152987228	0.448155682055967	0.48211346824804	0.247937247691095	0.639258266225812	0.578134349241546	0.671734669855835	0.555587264081478	0.57197963975102	0.629366408867279	0.475995564476821	0.564756939458844	0.546014307392036	0.506642518522122	0.693464410138888	0.606122751751622	0.716251844457348	0.476047528942272	0.588296467494987	0.50314157194974
FGFR2	0.543306348314424	0.309560225754571	0.376524301259954	0.550432762547661	0.514391087219959	0.519723290485328	0.56927949116143	0.144340188809404	0.41865476269066	0.0394473846712624	-0.0645684278017876	0.493171249390164	0.313701752269693	-0.15109828530171	0.199516586239697	0.533431815274103	0.365010109971202	0.52409840556743	0.481754738542341	0.525414026492301	0.419176882617973	0.473255882989353	0.508286726608462	0.440616642469829	0.073731976749738	0.53595678039259	0.454121670661502	0.524575432832139	0.480498941330481	0.417242369421423	0.34233144945058	0.444546663705023	0.113423399563334	0.374842501131473	0.308785538078828	0.0644101293408063	0.0445099227412236	0.516287004873293	0.137509032746009	0.254819762338507	0.485017439589143	0.526286618094348	0.427645207126669	0.585899167060956	0.292871442721425	0.0734207039869152	0.402906938498438	0.297506198438491	0.205332559926639	0.236481330885777	0.0838965982802496	0.0785115771113952	0.35121114155529	0.385316831319281	0.272576330348333	0.320854289915393	-0.368229277635195	0.268149204187347	0.606413187662846	0.446651681915194	0.468269531614048	0.584872634009241	0.633147838713998	-0.165922266812221	0.0968574531365787	0.140078453511215	0.470730057118439	0.538163723584095	0.164313585986426	0.484584720594834	1	0.471351171322397	0.15575288134489	0.131317471778221	0.356685131501902	0.00631987456578084	0.3858848468168	0.0802392799116985	0.194055876023929	0.400985096629473	0.172318722274901	0.162181786217364	0.284114490588191	0.0191331886505925	0.135666875653486	0.169263297524753	0.166043965569648	0.151218071908438	0.27177623431303	0.37866787327904	0.0754127840626677	0.167363500736329	-0.0406311742841015	0.267294206668871	0.0767428708684463	-0.0244382118767275	0.026126294972529	-0.150121452950882	0.223877471036346	0.125229849835109	0.145973542199667	0.0770257581019315	0.166281895919142	0.178927374206731	0.0105721988158155	0.0855968547284603	0.0696725816159654	0.00138544840366155	0.415720357235795	0.0909457898595234	0.244669985482657	-0.00804187046908323	0.106918841356657	0.0207828714153757
LRP8	0.961357272734958	0.825845975509849	0.7639059281601	0.659750413657401	0.8996468552183	0.858527236343216	0.94603505419143	0.696633762875429	0.922584940434054	0.611610158720894	0.199479999476346	0.977959909668081	0.819215620503625	0.240540544700315	0.751748922710858	0.928645185802694	0.571432627859862	0.829301597293005	0.951359805881306	0.649162635395738	0.902406617050702	0.923460043267069	0.814391717610521	0.951494158783745	0.721765009243471	0.889254341652265	0.916924255716708	0.856819281354608	0.847789757044047	0.978403481895481	0.496805380120957	0.774172307787666	0.744493729936797	0.75309224471975	0.881256662868224	0.652823595996968	0.501980436968476	0.957622951540551	0.692541818810942	0.811639415287282	0.838200354842751	0.835878741685133	0.922437191908143	0.691593180089673	0.864980465251471	0.509870036773344	0.914983292424233	0.894856922414461	0.796566241130903	0.557300579114596	0.542937104849133	0.620530719445013	0.824172814424016	0.791872655293828	0.844924231271572	0.750084141443635	-0.321589129702348	0.126507437099819	0.752688491273282	0.860296032053724	0.970272860397637	0.814524399113439	0.940305690083685	0.132958250119099	0.661155693410098	0.618157810597487	0.725083368414671	0.579233807075121	0.303550547278922	0.822301993781315	0.471351171322397	1	0.767257803442671	0.613666278721987	0.787620668146654	0.550041906683642	0.882542407085605	0.666863125079122	0.768038313165109	0.902643844975265	0.701626336268192	0.717467317729549	0.858442493945636	0.579013149208636	0.629185239810882	0.723531004674279	0.744790428793735	0.651356430648395	0.779870720083585	0.890038598271613	0.593013375290632	0.676309108653015	0.472931931516561	0.841700332465711	0.623090400578633	0.451601804880674	0.516206210060567	0.288776317711776	0.787398715976409	0.587586861111696	0.74654894586957	0.648515425395154	0.719741569386033	0.695881653819555	0.516148056221136	0.658591517746616	0.578851236949641	0.543206200517833	0.881326290071381	0.6827751441316	0.793078937411379	0.50140031916241	0.542167247642343	0.542601521920259
RXRA	0.639277949819558	0.932464318391922	0.757519934201299	0.282377159152908	0.608197768158938	0.514608062878933	0.646369417214509	0.878145127832371	0.861068832331835	0.894695181763346	0.633352762415357	0.716256127277213	0.896847343889293	0.74194180528938	0.936553257425186	0.616262130334198	0.255750704953179	0.455388005477373	0.847595714179525	0.418892723109339	0.872825851802008	0.823025491017992	0.548723382432951	0.867015177098466	0.931454986982056	0.56324121281916	0.706024171408186	0.57401499009127	0.451720869434738	0.751871867670041	0.579389083654929	0.443519206711825	0.881493233262151	0.872226653285217	0.91774894953241	0.957382369041193	0.806692866168745	0.784159871895244	0.894208297362018	0.902524557161965	0.543278003883488	0.490734147689825	0.872343341194116	0.469588540301514	0.949023356184701	0.876612182309929	0.828705376291824	0.946925849103903	0.970323370759077	0.743154984007162	0.683948694825449	0.91008193326314	0.910222466114713	0.609629146982099	0.949049728935659	0.778867480223909	-0.0603883689376966	0.14614668102582	0.586419040236458	0.619771592860116	0.723696203138507	0.428721747581628	0.663878904609804	0.635782289132226	0.93804455523564	0.939086889819954	0.359495102057378	0.271408115927805	0.428605209664528	0.62498862644183	0.15575288134489	0.767257803442671	1	0.893718204512267	0.875124673080176	0.892465553458958	0.909366304875977	0.95511278290931	0.948312661367629	0.89535334163638	0.946012586723569	0.952262854150319	0.913586552860344	0.904796966595976	0.896299509865798	0.950568468107662	0.954467272342355	0.930050303292513	0.950601895161587	0.876364848503528	0.912307561528795	0.929607336614023	0.886194987628394	0.938201978715913	0.911978131178668	0.866439727080989	0.886835973028713	0.776379646159091	0.949704715338963	0.901661741803649	0.896678448766547	0.942871235012299	0.963479049009197	0.930772406207176	0.88468828864388	0.959149213682513	0.910284690836911	0.907612702212369	0.921329958060277	0.9497475052826	0.925307007854503	0.887254723092606	0.871967930738791	0.908434255864552
ITGB1	0.493607042585909	0.928801928477704	0.742388251206204	0.283085214102363	0.500557347026966	0.435187540965203	0.46137948431195	0.869578925460636	0.805449243708181	0.917161993418252	0.810822999767243	0.558025273734033	0.910143166299045	0.859542856333497	0.953166506740019	0.494484588947464	0.29626844029466	0.329220317793396	0.751676970223564	0.516009655794771	0.84252403462144	0.800551677163567	0.490142380261589	0.796019669191243	0.93313719927383	0.46536195240052	0.585847773347837	0.492050575438256	0.280545389962388	0.587130081976833	0.800970677209263	0.38609403339507	0.825775415579105	0.890641778861228	0.869010439528326	0.933812684620618	0.8629690492999	0.702247763962477	0.892330148139578	0.894706412377541	0.43812077425846	0.381321471232208	0.817058550255423	0.411570397673854	0.910819425015667	0.961977677259241	0.763954574199041	0.849511121240485	0.943043420991617	0.878662264513044	0.51961427429349	0.940878789312657	0.8575122315599	0.582532806431717	0.925651949100381	0.826486177698174	-0.0745516316673015	0.288007331286479	0.3821729019022	0.485643938239713	0.569838810983459	0.352985677039749	0.585007660676362	0.835119523165107	0.962054554605913	0.944619379176267	0.333780674306134	0.291891461862075	0.607968937584332	0.563915313982862	0.131317471778221	0.613666278721987	0.893718204512267	1	0.90161924383832	0.970572216803792	0.862441011658882	0.958096339969501	0.929395251605466	0.84507405159322	0.958908229403427	0.947598045114388	0.824734563711467	0.944357172412225	0.932575774339088	0.916369318837191	0.913189332633891	0.968454860859898	0.937091507722756	0.849287965922068	0.976684525770386	0.949959494332053	0.928089842869767	0.910308005657665	0.885038247675158	0.92347174177971	0.953423017108734	0.879406928086267	0.952009619707351	0.96058876089486	0.803505248343505	0.959008369953355	0.959535057102189	0.982686563776429	0.953238134130583	0.936087295732406	0.975935259669583	0.93362781241358	0.848929803945699	0.935396405681422	0.922460352118113	0.939173465281513	0.930856000940106	0.954234766174272
SDC3	0.740679312230569	0.979033920491972	0.863260301417764	0.560095193957137	0.769218126652009	0.699157197521135	0.69406206800206	0.866184628448244	0.929465044980775	0.781667048490992	0.587435467564605	0.751343560936148	0.963851161316446	0.633357655893196	0.91256235869493	0.746732492963386	0.461642946177414	0.592942703122406	0.88473215438654	0.756364506465286	0.954126288026811	0.929253656930792	0.769923186757132	0.914881235165939	0.842570098662861	0.706716636161604	0.785881185330923	0.731827902980421	0.488272819505949	0.762705317286703	0.833820492721479	0.63829576944033	0.824783036092841	0.962858367943508	0.932123761585684	0.826777410290065	0.797734119945398	0.888287732407635	0.849692574729338	0.855981705359567	0.69880499353436	0.644635150143088	0.948065107432536	0.702352296884415	0.940507398632655	0.816015205134313	0.871243207166797	0.903265708996271	0.926908094890874	0.877610888827009	0.451920044548245	0.871313726427379	0.915282764345469	0.731736199272148	0.949720390122457	0.895023856704776	-0.247630590013886	0.145464755301538	0.497695510353221	0.704003024791432	0.781982989427699	0.606958078872613	0.797639320760632	0.563643781856733	0.880519958394086	0.871424557134421	0.548505842930788	0.565249482980036	0.70004496955748	0.73951457739101	0.356685131501902	0.787620668146654	0.875124673080176	0.90161924383832	1	0.809226354436713	0.939473930173904	0.850313866616457	0.889713577087142	0.928844406959773	0.893437747872114	0.88431961859689	0.895828165371506	0.774421488378119	0.853604566369564	0.893840005798701	0.86288220302462	0.912769333971581	0.947119729210932	0.949536289576601	0.842628228342704	0.894264812790961	0.734198560189436	0.942798735900527	0.7710614815077	0.757078871894485	0.788013536810366	0.632661167160442	0.945480717865917	0.871808743240548	0.779172493593668	0.842740991927242	0.902321007704967	0.914002278448964	0.782258600588125	0.836478374741177	0.867312921850872	0.778704136668349	0.897845363845372	0.829681548792813	0.932167616023069	0.762655386731949	0.83988049550171	0.797319255838029
