""	SIGLEC10	CD40	CCRL2	TNFRSF1A	CCR1	LILRB2	LILRB1	IGF2R	ITGB2	HAVCR2	C5AR1	THBD	TREM1	CD163	KCNQ3	TLR2	KCNN4	KCNQ1	APLP2	PILRA	ADGRE2	SIRPA	ITGAM	ADRB2	PLXNB2	TLR4	ITGB1	CANX	SMAP1	PECAM1	TFRC	CD81	ITGB5	ITGAL	NECTIN2	CD4	VSIR	TNFRSF1B	ABCA1	TNFRSF14	ITGA4	ENG	SIGLEC1	CD44	CADM1	CD74	ITGA5	CXCR4	ACKR3	CSF2RA	TREM2	LTBR	SDC2	ADORA3	TMIGD3	RACK1	CXADR	ADCY7	FPR1	CSF3R	ADGRE5	LPP	SCARB1	CD86	GPNMB	NRP1	GPR84	RXRA	LRP1	TLR1	PTPRC	MERTK	AMFR	STX4	ERAP1	SDC3	TSPAN15	TLR7	CD47	LAIR1	AXL	RHBDF2	CD9	STAB1	ATP5F1B	TRPM2	UNC5B	TNFRSF21	TRADD	PLAUR	COLEC12	CD180	NCSTN	IL6R	CD93	ASGR1	EPHB2	TNFRSF12A	JMJD6	CD33	CD68	STX3	CD28	PTGER4	SORL1	ITGA6	ITGAV	HLA.DPB1	C3AR1	LAMP1	MCFD2	CD63	C5AR2	TSPAN14	MRC2	PTPRA	NRP2	NOTCH2	SLC1A5	ITGAX	CD69	C1QBP	PILRB	CD46	SORT1	CLEC2D	SIGIRR	LRP10	RPSA
LPP	0.669523145541722	0.713662117430295	0.797586691555714	0.868973439448867	0.75491363299015	0.678313198139437	0.832903441173188	0.747580735924503	0.819672556150909	0.836130850534918	0.776535485540966	0.608029562773323	0.573514595039988	0.849314278696497	0.804195400213487	0.859968084961524	0.619109750530632	0.799307177561268	0.880289428992636	0.563717823109887	0.872655184574772	0.875753697594671	0.862133320257756	0.72392817854378	0.848070975163583	0.864573293575517	0.903338692861701	0.877126384969325	0.830687775634186	0.74841898796481	0.770438537724232	0.895398797141523	0.768319635776027	0.788879943564259	0.793994899269623	0.865681330302074	0.696224233778809	0.848994872816431	0.642934616380046	0.685307341493786	0.782357925308338	0.828554913232799	0.591759890576377	0.745292054965916	0.854487860592485	0.706556131723126	0.705124140558792	0.711530472561767	0.703667894764939	0.798276918420724	0.750740958508823	0.862785011782819	0.504380747759754	0.727215557225808	0.7111836013379	0.783020246445656	0.736550222084457	0.849789305672137	0.706048266878983	0.82332436539453	0.876257808897987	1	0.862212445926641	0.731588775604164	0.464520451717462	0.805186020630275	0.781679053057562	0.65150890086341	0.870878882771155	0.782743895763085	0.829327950773991	0.845627798402234	0.866155766859337	0.870208618928068	0.760047798897708	0.723422796047554	0.804667678528905	0.775919978817005	0.829478394478377	0.86496214946162	0.603981114492781	0.841079217601388	0.783809819162047	0.820534788244552	0.690111756237137	0.822471242476083	0.795652115748931	0.741222310768499	0.806878163309477	0.863936277694474	0.612779665842704	0.579187661823554	0.844940672580855	0.74391538969903	0.772055409868451	0.560316380167704	0.781501755766962	0.632681152871314	0.806631709371797	0.770886787153095	0.688317527484804	0.674246784664096	0.615754321359259	0.86108955973877	0.830286382824028	0.86826470804169	0.924007785608557	0.622590112814389	0.773790396203165	0.77757038311967	0.806688036191632	0.817811822382346	0.699057416003184	0.891234687180313	0.880626204175921	0.912795225567104	0.798032460963692	0.837842436266443	0.711173792457256	0.711302042745623	0.662736891430752	0.560164076498399	0.849033988552788	0.872928187671323	0.876429042771844	0.886903062625563	0.818434428658982	0.849635660423319	0.662139590876303
SCARB1	0.601926965607501	0.661190528494645	0.758217833613477	0.802533699223398	0.772601038321744	0.614451189645513	0.818476359374828	0.765962537785702	0.750251385599933	0.798918592093149	0.787302356281306	0.51786365092848	0.541806396494544	0.873159621675215	0.775719376268352	0.813813563710458	0.513019955940627	0.740987858617012	0.855216350864697	0.607508356949004	0.820463046162623	0.859701134854123	0.827097244293656	0.708057528680232	0.818387585952674	0.874957946608116	0.866450740749692	0.810969851960872	0.778555357261203	0.788416971190329	0.692019957831992	0.889422197279601	0.808366025465016	0.726549769174962	0.723875586294653	0.830644556101416	0.612645938517933	0.799452089016118	0.690609660875915	0.715708321070984	0.689889508214683	0.790517695773481	0.682002566483435	0.65276802163	0.820257480039126	0.679858638425603	0.612403685293441	0.65544424661803	0.666268766401643	0.77627993727444	0.743137367553743	0.77082135363107	0.517339772626049	0.752982530905657	0.742780660260089	0.674096399244132	0.741108302418086	0.797130939863825	0.660064276379719	0.814797214193477	0.790789496058741	0.862212445926641	1	0.687343942903984	0.546069269523358	0.808645132383187	0.644782005112587	0.5363955853432	0.887637871150856	0.755950233395019	0.731671084766305	0.890336386794385	0.804954521268831	0.823081146299525	0.66649343940006	0.800503445073872	0.76019425647786	0.794687256285299	0.74348454254884	0.851734304696716	0.594535197325324	0.821121293114848	0.793435729390494	0.839933641410347	0.579599094591712	0.812728779902222	0.73041817225561	0.747051814174536	0.757979544161209	0.838244239192029	0.590408918732754	0.522033214421967	0.834629428364497	0.712349439642709	0.733109888668362	0.479962823156091	0.711874156978928	0.507749453461327	0.700030625029222	0.683600163089416	0.774667634535325	0.684552662326425	0.667387588064766	0.785871524875422	0.769678292711755	0.835431000635304	0.871263914347142	0.600951142036463	0.751154704090091	0.803043022205801	0.741843599646383	0.798245719371812	0.613394428534609	0.866312988886287	0.815459837937818	0.799592257751959	0.749018513338606	0.800331206106245	0.601550853321929	0.742400365930672	0.572324510005449	0.451739941500762	0.709749230931198	0.841888123895603	0.7153064768585	0.804790070660242	0.726287592173074	0.807119351626871	0.537401632630238
CD86	0.824021693297976	0.863980278069811	0.856729419442923	0.877220306612064	0.718671872299721	0.683019946070394	0.853356655390968	0.568619709143065	0.916322273271185	0.917010322392487	0.766834566911708	0.539984485913217	0.609149155920611	0.777162070816627	0.770217889815092	0.814294085188607	0.608590163049534	0.760232348042064	0.82399960325156	0.755118045615813	0.823360294867361	0.811841054194199	0.750507465985937	0.794478409761202	0.690501707114436	0.725080727652145	0.858549354029594	0.831919895507174	0.804954748240804	0.655629764873761	0.679915177160731	0.802250185277712	0.646970792521023	0.73764716567171	0.796952934418088	0.752016208891987	0.891345194464357	0.86262579269386	0.477846750912434	0.659174588648738	0.735809076329213	0.750494133293041	0.452114029853621	0.625020800225826	0.718158831032823	0.850969184197677	0.526695376143072	0.863269380706294	0.532962453312058	0.841781033038195	0.916068593149888	0.769854246170827	0.472184206620399	0.850134612033012	0.741320543947731	0.811218966022821	0.819362178645986	0.802626538971547	0.899237280600011	0.775593849355989	0.759281003916499	0.731588775604164	0.687343942903984	1	0.475109206137238	0.716140049065553	0.800126524481541	0.56578278177698	0.663549505326779	0.843305607489689	0.877386064326064	0.702376619887052	0.731908125142616	0.85758207290907	0.689151619009457	0.484428723829059	0.78332293230904	0.780348473504134	0.799218499696078	0.876303849014019	0.757439238052092	0.808741231851295	0.844484772709829	0.629086693769071	0.70960847890902	0.745040678172446	0.816926302810627	0.599042667710945	0.865489428281778	0.872090757981054	0.459773275318372	0.628414068717684	0.727136136101793	0.654860127271716	0.572720776133958	0.552743460954646	0.634729051979217	0.623905813582815	0.801222890594483	0.86753922079524	0.761428624522267	0.551565266875001	0.569901445555211	0.844120195195636	0.848847854716462	0.819796734278728	0.756514905536131	0.770090952157719	0.917779345908625	0.846171028975465	0.822031005519081	0.860564391991374	0.498632693011072	0.795605372081448	0.701289359881434	0.749733575641578	0.621044996953685	0.651206269538622	0.745020519299681	0.601439043610209	0.806564970904537	0.598602653415485	0.622485568797092	0.804279689831583	0.642609905716534	0.675063599704276	0.794654487657508	0.835558328585228	0.684799013739613
GPNMB	0.152374695406858	0.327882718705394	0.490037391104516	0.409327355489595	0.724114441064368	0.232882403811317	0.353852130450528	0.764646140311977	0.488738006494826	0.501018926946775	0.609397078958112	0.216357772571589	0.705366541279273	0.586070544724239	0.434364982777696	0.42300355237258	0.269193201418385	0.40177466149611	0.613403639443944	0.439692780201816	0.402460132271187	0.560518021986144	0.594995974866479	0.306836486715612	0.520335011956055	0.584086798709149	0.593408141736694	0.558783687815158	0.559160463727324	0.381191375025241	0.308679104604873	0.536110700689363	0.71144452516843	0.401172165015964	0.334422340111062	0.515136244063052	0.156809716189036	0.466743430936975	0.897659040106462	0.775136598300114	0.225463294547087	0.434395277747457	0.621578367098651	0.522175141541486	0.570122322214338	0.208692298094246	0.447747350400581	0.350683344777959	0.64538840834721	0.358462385518995	0.394647641994826	0.416218130033795	0.874632839762138	0.351072449942279	0.539462663638324	0.387494675422501	0.463957293124125	0.401108779722393	0.20154991370699	0.378757095113865	0.487366325528464	0.464520451717462	0.546069269523358	0.475109206137238	1	0.578302590009194	0.26689719679494	0.371985276196884	0.676786145596381	0.353980343023493	0.34376105900413	0.565392771568226	0.661898754602652	0.525673485330914	0.237209838556752	0.610656108856284	0.407387457399698	0.305787592784583	0.410813251226786	0.456847196339642	0.188649461921739	0.409916415443806	0.650159568719215	0.410060975225124	0.266839080533277	0.356687829392285	0.248554094552165	0.703596514147195	0.483037134030321	0.569242034644133	0.558763683869151	0.468163853991145	0.548384582314513	0.575924411338897	0.229060145076301	0.287349431241131	0.290253286072757	0.31925949183551	0.475729090749255	0.362404154979859	0.788777550082269	0.704396031881884	0.408727054462134	0.362546750269078	0.311040424981228	0.360143483406766	0.483738079318833	0.141221880431403	0.377436543719087	0.74353000105604	0.472911175433444	0.601427366588397	0.460155317439426	0.555141864258899	0.372329134172239	0.416997005242959	0.662210510963432	0.609503388971947	0.2498309313009	0.763022122868265	0.0927511590087833	0.130403942592734	0.352677999946436	0.559232466048903	0.392554345072179	0.426852990393339	0.443515474891997	0.551273123639279	0.265286160744731
NRP1	0.544170135524251	0.646275082663155	0.765929451113357	0.823786639037036	0.835175356777452	0.685372918850922	0.766540685867761	0.791070878723665	0.851802899799734	0.800465014872902	0.683056574076585	0.626298821548777	0.726342785465753	0.944099328860398	0.717299775203081	0.820339613578343	0.636116485277528	0.826140693072981	0.935852113649361	0.495241869796306	0.77495139959527	0.913529648783277	0.881962200765884	0.624005901194422	0.889497017429114	0.812309406409939	0.918855641161696	0.857911593116186	0.809460408225086	0.657921447572169	0.572417067401323	0.926641333373099	0.894185114899691	0.750374241708769	0.817868169191453	0.906259088704046	0.563066065761644	0.744956627614068	0.657575354289704	0.655669267195573	0.771768360033741	0.904315730187399	0.74042531424426	0.682002439054954	0.7507940078119	0.585739031479639	0.679291859111518	0.539531806348567	0.718573614280552	0.673697071097882	0.787976514966541	0.826195289071382	0.585141481515052	0.742685467420332	0.820879076388431	0.693209631776615	0.738248490392823	0.823829069593863	0.710570223890244	0.715087272776872	0.796947390675575	0.805186020630275	0.808645132383187	0.716140049065553	0.578302590009194	1	0.732261051415907	0.648096731819399	0.862010053828624	0.768742293328962	0.728879883380172	0.874198879647756	0.777875137108022	0.839185239043032	0.746972023788397	0.802587697483212	0.832168701974536	0.727136137996484	0.80226593139756	0.87950814447006	0.482153979483822	0.76960199052584	0.78469270207978	0.905417045391267	0.664333768461116	0.836166931214899	0.738238679238868	0.785087558110564	0.782370152746962	0.900472178687288	0.699965044874561	0.619164808910416	0.877495469251992	0.699972711431782	0.820169268268592	0.640267519135931	0.710060647465825	0.644606410088019	0.634573269017259	0.784395751964246	0.787854035519322	0.709895471732306	0.65871956924833	0.736252620247408	0.732361130206462	0.829650199338617	0.806250448939158	0.453598049672109	0.753082599237324	0.843772299384819	0.783592817157705	0.892850766755916	0.690871219022701	0.846015000162465	0.822120281479043	0.79607692002166	0.726723334236441	0.777793543507813	0.671731792618723	0.709353577296999	0.547800416815925	0.522264586027944	0.666923825377134	0.794326618469973	0.6810733862047	0.739542684850183	0.74153849326767	0.780940571574159	0.606249985464771
GPR84	0.777509556720766	0.783206401425392	0.815338063721611	0.87875851764123	0.671720736289465	0.796019256093251	0.800340535138896	0.561511103340189	0.88676923208748	0.852205624744194	0.638281370872864	0.736543763343349	0.589482172455907	0.751324317786926	0.722442426770631	0.798393909782931	0.759134090899033	0.825276943629178	0.804867862886124	0.522065114689528	0.806415594045095	0.816013631645289	0.787917827085142	0.737386346278284	0.748421668443756	0.681443676158364	0.833320430979846	0.852053493641346	0.828943341536789	0.560441588511502	0.670668047328883	0.797903833699559	0.593267504139812	0.784034923612186	0.846962794480827	0.811247360248498	0.815342657564456	0.80474055963151	0.364410612873337	0.57224208563957	0.87057370691435	0.838658413168817	0.39244764160382	0.737526946913267	0.64550175762632	0.723576147397338	0.682573781966479	0.699895011145869	0.572332176908702	0.759704795356759	0.772858672832854	0.841816022631479	0.337583121535756	0.709369398482394	0.680213882468497	0.875439646313176	0.679460377333254	0.872064999137946	0.799639436851592	0.716630455767043	0.81918215335421	0.781679053057562	0.644782005112587	0.800126524481541	0.26689719679494	0.732261051415907	1	0.726767058316587	0.609634561275398	0.802588793583638	0.905275152625699	0.669905109465384	0.707917603088947	0.804834831382978	0.781871789435163	0.440221279903718	0.842649732301763	0.702463311358986	0.834511120837605	0.848083742818117	0.633594032728049	0.754533480667661	0.628059466834465	0.695323829539869	0.80570230273842	0.784465854609132	0.828735534441302	0.579248341567945	0.817347140984607	0.85496549297288	0.558875085225139	0.667891549384783	0.759148564167859	0.707661861781281	0.768342461882301	0.67876171670828	0.763833142277711	0.732041894590436	0.800021271606178	0.876506577291293	0.581213391240488	0.519046200120221	0.453138817629186	0.854595212043681	0.80233285323322	0.841737320808009	0.732110336184457	0.637549183710109	0.791607248934706	0.723139762977079	0.84109373310269	0.770343012934148	0.620146310587992	0.777815244652135	0.790013079397193	0.810894092453651	0.666688310240339	0.646794981827832	0.848011626276357	0.487103321680166	0.787390835214541	0.735045534191653	0.683257714216761	0.764332578143935	0.70265269724665	0.729168590558829	0.815917047655846	0.798181428863232	0.804943895234231
RXRA	0.402427478358167	0.500053048968008	0.579760048758242	0.699656109002534	0.679640368255035	0.792500788635236	0.499206076985555	0.629198201031559	0.756849669609008	0.673607782627016	0.343057500810209	0.856958001287326	0.771445671443758	0.632717504148189	0.484504283419389	0.612451236756904	0.865614970646934	0.714135114042139	0.722867847294663	0.11000469644868	0.517230132513085	0.708796736472448	0.763367465223245	0.39681820257393	0.759070138948103	0.573668775088325	0.711300344250292	0.815441231074519	0.808632606687151	0.225216244443544	0.301940537139764	0.644169527443072	0.54144899964627	0.521903621331748	0.78010117658765	0.744925317381031	0.495999086376567	0.491978509834027	0.39481704793893	0.554196466616383	0.826210011363966	0.809356773060798	0.34431485191969	0.897329065783117	0.439305527895292	0.346838845987218	0.832158047909167	0.411802602682388	0.720782470699137	0.425632081239549	0.441487028830476	0.727085365539596	0.385298461773151	0.344436538329643	0.452551019402949	0.856546225142345	0.327230453152188	0.672737953893443	0.479981991797116	0.415885430578452	0.771614295650507	0.65150890086341	0.5363955853432	0.56578278177698	0.371985276196884	0.648096731819399	0.726767058316587	1	0.493222572641636	0.524827498905855	0.758071001560768	0.496526574720194	0.683836604006466	0.595868176174065	0.655342372518589	0.327150465981923	0.812546174794409	0.41909172884069	0.819683114459017	0.650129737728947	0.188190185542838	0.414995533747817	0.436958606106202	0.585149472754391	0.863181710450887	0.577648291514556	0.482791052407486	0.688579122383386	0.665791198802296	0.691616267356254	0.667628806853608	0.819363149558117	0.718930585594013	0.785896379796041	0.694731442098925	0.837206666384392	0.703846330302066	0.83784871439562	0.694834292079941	0.765065126136161	0.458040853540516	0.561718993256443	0.149747411059603	0.595906808807118	0.44270850300851	0.653067217252739	0.51636210953795	0.237611320412481	0.505785168986339	0.629968388186995	0.806535998514376	0.692967536896841	0.690997537187498	0.545746123719754	0.665525048749001	0.718429990519136	0.750814944656248	0.627230866843909	0.815016336224138	0.368879166973387	0.432668290117382	0.833860677021215	0.576130375131514	0.651399370638542	0.582372430029802	0.577782140055845	0.777457026415143	0.606128948107609	0.90160287784877
LRP1	0.548091302702034	0.624066912650482	0.753774373995189	0.757653254533545	0.779141840721119	0.530126589861259	0.774254404208115	0.834450908702596	0.731408645611222	0.778344724765812	0.842912964351987	0.430255864528883	0.589077458285125	0.91402627053237	0.783266667806679	0.812828452613031	0.437374380788622	0.736136552274927	0.871806410789314	0.626634055362651	0.818999623014452	0.873648966265249	0.837515222052705	0.668407034745969	0.814901661016079	0.886512121047574	0.873114314657351	0.787713045628527	0.7409366168294	0.812640542378608	0.718633058295938	0.906470809625327	0.903822678637675	0.755095337649113	0.660341444125241	0.856633415387605	0.519578263058713	0.807358894745169	0.813278600427646	0.737455580971517	0.600829225825106	0.772245487213866	0.793550320956758	0.6019732907914	0.877609475508195	0.626545421304209	0.577153964687694	0.615344998291201	0.705103602579438	0.750717389221994	0.745340501814472	0.747347251640881	0.651418220757946	0.744190828405361	0.782354898311829	0.594841256505763	0.770928099800726	0.774089342554713	0.605661241510928	0.8151480779925	0.747299965041543	0.870878882771155	0.887637871150856	0.663549505326779	0.676786145596381	0.862010053828624	0.609634561275398	0.493222572641636	1	0.740021174830009	0.657978147007021	0.935262462456853	0.840144512026308	0.841579614671222	0.618221715906886	0.914355877809477	0.70314373426726	0.764161111035943	0.681697305099503	0.823137772173757	0.56767856517501	0.829422928451089	0.8608772869694	0.863148947258978	0.474459914024321	0.798133968001046	0.708290999641903	0.794841020582721	0.725661126347222	0.846016614410788	0.653939873685765	0.449511766321264	0.811102361939704	0.650395640820591	0.692133852694126	0.412903198456699	0.640414836216716	0.452464763588592	0.670299663024107	0.650373577577574	0.829219818247288	0.729702586982868	0.759721862827757	0.756662043237848	0.762250661574347	0.772564054441426	0.890520296345877	0.544665243499963	0.729697236912205	0.826039497385682	0.681294548766886	0.805267055771766	0.646166850433399	0.906759582850959	0.808933523079022	0.774276501208618	0.738560221947826	0.824733517928884	0.505997963114013	0.863445493008429	0.479172060537902	0.309220674214188	0.71470904609952	0.82440014522573	0.750120019356981	0.823220546861405	0.689079644025627	0.819966080791445	0.427947514795677
TLR1	0.825654398370195	0.808600450047107	0.842567905386651	0.869688304932006	0.691971944485086	0.675170621005126	0.879091804713158	0.571235820775132	0.841652456053862	0.883006089030245	0.784331737661435	0.515385707225774	0.465232955790785	0.825830786035575	0.811502197756074	0.85003143665438	0.524617810948902	0.794292464197482	0.822696816379425	0.725984500368793	0.872785203601168	0.829718612664986	0.780626250990354	0.832037501170747	0.737136573117817	0.794440050359498	0.848268261715641	0.799658742214569	0.773344936860502	0.751995409858971	0.744288825575747	0.849930023177409	0.68167803571602	0.820306888810746	0.777730143502288	0.805043031528055	0.839024701444849	0.874129534239905	0.463802196136015	0.623986218534193	0.74534616321769	0.787791989714076	0.520475319467216	0.571234511517593	0.764919574381816	0.860896290392357	0.538780551431388	0.800418191611698	0.504008757156804	0.877154651237588	0.889823547830477	0.807475666223243	0.366891140853038	0.875089200935084	0.742429236468783	0.747998498129256	0.818121295987308	0.867483132193459	0.857921767005674	0.8544806646722	0.743326511132657	0.782743895763085	0.755950233395019	0.843305607489689	0.353980343023493	0.768742293328962	0.802588793583638	0.524827498905855	0.740021174830009	1	0.833991968048048	0.794577310572584	0.737569618428911	0.859284783552873	0.729786471542895	0.612100472803332	0.776334725057284	0.864427440147463	0.752246588997837	0.888348594527645	0.789103651503758	0.875068554831244	0.80578271943469	0.746284259383757	0.624605694601599	0.836883266363933	0.869646882660066	0.590642604879818	0.804757014722945	0.850418724175422	0.432147120606419	0.499578306755593	0.751132221250118	0.629223641634829	0.716819885525022	0.504944965330832	0.671207878655972	0.503322914708695	0.734567196208852	0.812049707180972	0.719886279459946	0.573060442570845	0.628627573761865	0.880696046828616	0.897676277049271	0.86134303858799	0.831065649624861	0.792599020639102	0.880076933599032	0.767712141054036	0.749235687196031	0.813791130380154	0.571107176252905	0.837402010651468	0.790961759945642	0.774204303963468	0.586195130059159	0.705355970815118	0.723682511384156	0.610220453724567	0.797613275967607	0.505235571841182	0.655399629770173	0.816376347856283	0.709904466157258	0.755229132636363	0.753130138329167	0.832545412211961	0.59921404447633
PTPRC	0.799531156113845	0.813039085012981	0.865629640336488	0.926262935727846	0.730531315567171	0.822613367744999	0.860094975613379	0.59916411398545	0.93159213921523	0.926440157260448	0.697175455581034	0.741058432828311	0.612323935412194	0.785340919527781	0.787026983846762	0.837326098559635	0.768480447576275	0.856437244178486	0.845801574882044	0.578810864068086	0.848830354664753	0.849495147705205	0.830086041831391	0.788119293637214	0.794042655962537	0.765222278932901	0.879093447647894	0.906713631969533	0.88781469829054	0.614266102721915	0.711795020412837	0.829406673214739	0.608233800291803	0.781840063969399	0.877338079229307	0.8357250542554	0.877720504132108	0.854933777000071	0.428292562320919	0.656843108769767	0.894966943311015	0.851236022850715	0.399857329311727	0.800906951744889	0.698487598524109	0.800434958579133	0.720193033566505	0.822822315208699	0.613288533853593	0.838598600827357	0.811612874614833	0.863137381999491	0.377724446650716	0.738364707571484	0.644721149372741	0.9360245933759	0.706402731106923	0.875293274387344	0.837801843101656	0.798204666626779	0.878771564620924	0.829327950773991	0.731671084766305	0.877386064326064	0.34376105900413	0.728879883380172	0.905275152625699	0.758071001560768	0.657978147007021	0.833991968048048	1	0.691873767893109	0.789909904805465	0.86466456955807	0.823956888556364	0.45062351337412	0.880873251333443	0.768294078760513	0.892110159353976	0.893390495926423	0.682101405612821	0.788818374013221	0.713579694978137	0.702174027699488	0.853054237859399	0.808846375529853	0.829080948642757	0.620354685521296	0.883809319275289	0.869877116482768	0.524061606178859	0.735002205909941	0.798690682574643	0.797055330519532	0.729566756286506	0.694739430220778	0.796170335146589	0.739894021226656	0.871283065011581	0.904530145417418	0.633117449102315	0.577199156496952	0.471921502223782	0.899212285981036	0.843110010166699	0.888883755304436	0.780841871262047	0.714971735897096	0.86363022571755	0.781370718757774	0.911006278303227	0.820934375731247	0.629978829825681	0.810039079136201	0.830694422066655	0.877251840303733	0.748192555880638	0.713606146757503	0.888556985574158	0.543474780853833	0.835547889561317	0.778868077197378	0.725640866954827	0.854370214600165	0.742040149856027	0.79237650837201	0.89317053511033	0.846702465054175	0.860840803388315
MERTK	0.655508929049743	0.676050192626369	0.783554452248405	0.804795039578207	0.768138783755863	0.618384254879232	0.840804009845662	0.765262436831786	0.759185312662377	0.809722439729942	0.838189002863736	0.469289352913942	0.532507040568541	0.935936864599537	0.799658183457707	0.853577047117293	0.44169567867321	0.758256370923572	0.873632191069581	0.673637561048463	0.863395723949023	0.897296112041883	0.82947142843146	0.736153627572565	0.807388545348086	0.888322361374516	0.878891507268108	0.780939706019328	0.752619377172998	0.860703968618416	0.729552230931704	0.935584345628794	0.895662339948364	0.787812457211807	0.704673129386511	0.876905811854149	0.597261427231613	0.82647437570832	0.706127427299755	0.696771809858537	0.653672926582303	0.807379135707866	0.808194707057122	0.56189439096325	0.850303504307849	0.718764362074185	0.532017255249565	0.653725123350625	0.658572806874218	0.802150647557107	0.815192494146689	0.76713104512883	0.552596224839949	0.827184490864542	0.821942426248789	0.615402614436853	0.807559688852493	0.827426886197039	0.694623456226393	0.853054151373363	0.738166145264475	0.845627798402234	0.890336386794385	0.702376619887052	0.565392771568226	0.874198879647756	0.669905109465384	0.496526574720194	0.935262462456853	0.794577310572584	0.691873767893109	1	0.792611574226072	0.852922428207316	0.666360116306378	0.911668375307717	0.739969274662697	0.835210148107846	0.693455535022711	0.875791185237208	0.655357763997355	0.859807001415783	0.851355928562534	0.895623997380533	0.498475289065193	0.864685438370799	0.787007139572463	0.756590258848898	0.753595907440745	0.872864160248684	0.599305332826579	0.427447906198479	0.808110252300723	0.615574407642456	0.746552081245968	0.426099169837499	0.674838804975502	0.443772000642591	0.646592095550985	0.698968259933582	0.837045433667994	0.693296356450501	0.778803558276381	0.807966060175686	0.807409131089664	0.823065155997195	0.883966373123128	0.639875706671395	0.792143540436763	0.824181210760211	0.680802358605617	0.814852318417867	0.621684015957381	0.89899953815751	0.813085857691254	0.753653156376665	0.665084641792325	0.792719139681449	0.536579816235736	0.804780400713974	0.579051795202904	0.344535839161009	0.661600823253779	0.825782408384802	0.688836886589993	0.81285071489043	0.686807279551625	0.84009808130915	0.449454957136724
AMFR	0.578822363495764	0.673796592019633	0.777957076201818	0.80179892286945	0.81683569020023	0.631583583588208	0.73318330361427	0.800171970329065	0.80209763564603	0.828204907947437	0.787538062360383	0.572644887954531	0.663615871046689	0.817553852414523	0.772212141925899	0.803071610538208	0.585426895320748	0.770463904798645	0.861863941696439	0.571037289016204	0.79472253326792	0.838732118643404	0.848546732190381	0.680515333292433	0.812366329931879	0.852907013478231	0.868704130803192	0.875608064232023	0.851755149065319	0.664568561232658	0.687096233820574	0.837132727191458	0.78550359244476	0.753419750104991	0.736406026194966	0.833466008787389	0.618606596286572	0.798280610924991	0.775983488679326	0.805251406783704	0.69039372491302	0.778120589402827	0.580216651233627	0.787758585282015	0.818337857697768	0.63543397622087	0.695850310723459	0.694159145612286	0.746356843407159	0.754561942251395	0.689894422804589	0.789354697658798	0.66034800690292	0.644006481156444	0.654063754791986	0.779224252084133	0.689069294329351	0.790883258418954	0.602913081361464	0.760196440564981	0.826442840367346	0.866155766859337	0.804954521268831	0.731908125142616	0.661898754602652	0.777875137108022	0.707917603088947	0.683836604006466	0.840144512026308	0.737569618428911	0.789909904805465	0.792611574226072	1	0.847897380532348	0.671166183675842	0.691711548526785	0.760811707241596	0.700857651254072	0.782513415349574	0.813510256539605	0.53225887568455	0.759752879581006	0.795496651018944	0.724163551268033	0.649167682862707	0.744632881009233	0.674619230136816	0.800205102960856	0.764309839207902	0.835402095838091	0.667677239035736	0.631593440245881	0.819070579570233	0.78034804173064	0.647798920210815	0.551030710514885	0.69458933786875	0.589095517888438	0.794284644592603	0.732412345419631	0.765927813389184	0.755281065571456	0.557228776779936	0.798296170140965	0.732094323517974	0.782936321872795	0.848480034373786	0.557417813904282	0.726731692876125	0.833434733013324	0.778971650718726	0.808709275751868	0.70987777429052	0.85036067877067	0.783453018238773	0.834737788477612	0.826219264423265	0.858880619469598	0.685194565914676	0.757237849154689	0.569571122721182	0.516314900047465	0.772677957258957	0.866174296670017	0.799532496213545	0.826011267313598	0.791894788638806	0.834280077417972	0.65056003701725
