""	EGFR	ITGB8	LRP4	GPR37L1	AR	NRCAM	CD44	GPR37	SDC3	SDC2	CADM1	LRP6	S1PR3	EDNRB	FZD3	ERBB2	FGFR3	AQP1	PLXNB1	ADCY8	S1PR1	TGFBR3	ADCYAP1R1	SDC4	TYRO3	MRC2	IGF1R	ADRA2A	CHL1	NOTCH2	ITGAV	ABCA1	MYLK	LRP1	F2R	LRP8	LPP	LIFR	CD81	CANX	ITGA6	INSR	C1QBP	COLEC12	RYR1	VANGL2	KCNJ10	SORT1	RAMP3	VASN	TSPAN5	SORL1	ACKR3	FGFR1	FGFR2	ITGB5	NOTCH1	TFRC	CELSR2	SMAD3	MCFD2	ANTXR1	APLP2	FZD7	PDGFRB	PODXL	CNTNAP1	CD9	SLC16A1	RAMP2	PTPRS	PLD2	CD82	CD47	PTK7	SMAP1	FZD6	PTPRA	FZD4	RYK	CHRM3	TNFRSF21	CD46	TNFRSF11B	ATP5F1B	PRTG	FZD2	FZD1	PLXNA4	MTTP	NCSTN	PLXNA2	IGF2R	SEMA4C	PLXNA1	PLXNA3	TLR4	TNFRSF1A	RXRA	RIPK1	CD99L2	ITGB1	PLXNB2	AMFR	GPC1	PILRB	APLP1	SIRPA	CD63	C5AR1	VSIR	LAMP1	STX4	AXL	HLA.DPB1	TNFRSF14	LRP10	CD68	PLXDC2	RACK1	TREM2	TSPAN14	RPSA	CD74
PLXNA1	0.876132245050919	0.904033183242185	0.968859749270245	0.90053585685963	0.910306253164946	0.976500447256582	0.975545492700189	0.914630333450536	0.943099888000415	0.956503347881409	0.955916690184903	0.800963926131057	0.73106443947738	0.956883592595547	0.907701313186663	0.806227433456794	0.957959434939855	0.880550671337202	0.972447531964297	0.627568190780981	0.834558807299583	0.955383986771462	0.968905318271555	0.973744266967499	0.892755449993105	0.976325225111108	0.879020605433841	0.499892614330205	0.957971578195913	0.958209378713813	0.962387935430196	0.950706304714706	0.947187703979746	0.934071767688491	0.958185499609375	0.876006989886738	0.962678041512257	0.975962323885557	0.858316909925751	0.980587223806594	0.973772077461268	0.840699296573065	0.873145963622788	0.611849958169046	0.949419691656296	0.789707502241643	0.914354160903352	0.90082057616062	0.841166907259467	0.942052255146116	0.911842738613474	0.800662041708727	0.859454083569387	0.83171229808634	0.960051734809783	0.971066224978027	0.925687121796808	0.932144971920471	0.966852502979192	0.793159517425238	0.986066670844727	0.84186464830053	0.983953412517792	0.931474658570711	0.903118997317505	0.858497254344961	0.886678788227989	0.927114751600501	0.958985087126088	0.891817520907294	0.677560594424456	0.895166319635591	0.974259263719085	0.930613057372167	0.822278229115937	0.879337157440016	0.897387137560097	0.95333725522315	0.876715522816053	0.946671790116282	0.899943948430116	0.8155287796078	0.8849894531158	0.849160120591959	0.821572399037561	0.804532155189577	0.916813223151939	0.85624657666014	0.945569241930062	0.945663660050073	0.945728715460628	0.93543682258964	0.872806393492814	0.84193620592293	1	0.901801139739726	0.757025590424948	0.863452037648305	0.94716525316866	0.80997279469702	0.916813424511083	0.773293557559506	0.881614719874933	0.918011259035895	0.909517798239437	0.946163633479942	0.879283021231064	0.913594642486887	0.890716486807018	0.353253491016158	0.760442102931173	0.945134827371241	0.617747148148849	0.459351229912548	0.482181467490077	0.900185237623958	0.922822693554589	0.356172190911956	0.303337492052668	0.575611332638336	0.326256000083018	0.48315338309553	0.710797008840614	0.44109737519839
PLXNA3	0.940414937136369	0.734245791829502	0.895904226233072	0.943265948221862	0.794538326877873	0.875569544829911	0.915823404211482	0.955003521772877	0.934271593768386	0.849414133702853	0.958053299714105	0.676215519830235	0.869164510008607	0.907523976327031	0.768183405780029	0.855706895960995	0.913572730953483	0.922268837312558	0.949939271622752	0.448728419115103	0.905589266649669	0.932320837685021	0.906458150649044	0.919724122302943	0.925017461434965	0.867427471348834	0.677450336688486	0.40334465464157	0.916197364503403	0.861864518278093	0.936024838534117	0.819791732121332	0.855517164898305	0.929565854728452	0.888993597545216	0.929824343212539	0.931592879118099	0.861649578126326	0.954843520121248	0.891223433167814	0.911331906749634	0.738917507047824	0.966729452516523	0.619355830110306	0.825968598137834	0.581677711340194	0.961946220697432	0.84083292019603	0.967300776343412	0.855806311481403	0.958144635392269	0.712566296406967	0.911728355431294	0.948790022192548	0.878474375428606	0.897508191198278	0.797358737560972	0.951148773483279	0.869357692408572	0.645305036097612	0.894592892814232	0.79502262264592	0.921984492585505	0.815511321753679	0.712484437176982	0.956149057805068	0.919369926677628	0.979532542521252	0.857719559521524	0.933537239394003	0.466145234063499	0.859676787774752	0.904643704100049	0.961359654837321	0.799774241367552	0.972362311867127	0.896485502661027	0.963787445332084	0.919759698251024	0.852745832691226	0.869606378623293	0.897520083933594	0.769745312828125	0.888682575926511	0.916979117816949	0.678753221757654	0.745719656629106	0.876616070277855	0.809452023256835	0.920150065222829	0.94802653037913	0.949184249048816	0.821761797611534	0.701982572058283	0.901801139739726	1	0.604033521227207	0.910347250860318	0.813907032652255	0.778237630691644	0.92593399812139	0.71018982193867	0.830558800579309	0.857045164851383	0.88915042607526	0.808596588183147	0.942121407468461	0.937803812456835	0.967774296559034	0.291084981205531	0.695490888009304	0.908750173951814	0.532584151218964	0.422760119999145	0.54191864253352	0.846013740539921	0.954129230345419	0.349530872500558	0.263856329299189	0.665167967935122	0.334248882741108	0.443918910618934	0.79979876763972	0.510065505674939
TLR4	0.575011836154457	0.622383075022449	0.681074243018404	0.562901484585852	0.592521411320475	0.722282163803182	0.691980987801609	0.619609964802017	0.652944892636834	0.731733729022257	0.656737886085637	0.501848511038127	0.292231156087868	0.630921192514644	0.592334893324801	0.375317409400144	0.629171117541724	0.566252099587209	0.66108398011893	0.364272958306192	0.473067524527364	0.605920367825822	0.618491615939178	0.650040460636386	0.605649033725354	0.802856090689308	0.661857650673434	0.119237467827236	0.647906452473426	0.730545875961671	0.765033471672064	0.794174640228607	0.78071781692179	0.75881244462227	0.590625723579139	0.669134855188094	0.792992867007571	0.678210900243816	0.658108723204407	0.73517137860085	0.754463468274794	0.671197816629685	0.569488796627198	0.235522399661826	0.808493994227824	0.632723815429798	0.524046110680756	0.903118833927161	0.46690492503003	0.65896382934171	0.596082020713555	0.948488617908518	0.429162630680462	0.558802484916458	0.782796671207676	0.742489299920956	0.712002446530497	0.743142330658774	0.749807242762167	0.848676130568281	0.744347917779512	0.567444463425158	0.759202083569418	0.741859210129509	0.718939482108575	0.517219835189188	0.521996130028038	0.707228796409662	0.687742503366258	0.568791809729859	0.565083529265577	0.593695648360954	0.769582259819263	0.759184918077367	0.40248464951287	0.624070928209368	0.542642452939475	0.660667524375826	0.565565725991683	0.754298990495881	0.586822985867124	0.606857291327788	0.899367698695694	0.649658418986123	0.656348615516117	0.618846651564988	0.846198131069172	0.797014509921556	0.745186627393342	0.637331758395199	0.69193659805382	0.677906196517726	0.896093096290503	0.767356685106049	0.757025590424948	0.604033521227207	1	0.781255438405461	0.81406976282834	0.884334667293729	0.692955441326837	0.921155938278356	0.871596706267277	0.608248405874072	0.535800634785733	0.734074835355934	0.699986639394727	0.797995271295369	0.685337266311547	0.786577341978894	0.937632591177412	0.818576885200049	0.927025686280482	0.866083517799192	0.782516019746704	0.868382050344685	0.725453182234586	0.793907227344973	0.801512216243486	0.749279373753481	0.773758153642731	0.870566921580241	0.767296339874604	0.778058791002923
TNFRSF1A	0.92616423787646	0.604808943816834	0.853183961082679	0.900845282286755	0.635104647483415	0.853034854575037	0.882663289809702	0.934499513218997	0.917595264990607	0.872836265131038	0.880977331671877	0.475661934979949	0.655004542045001	0.818410652248023	0.622302912369179	0.679380305800856	0.832562501737143	0.914668433999691	0.885949294217734	0.240605737983138	0.76436860281892	0.848679806835216	0.799699620379995	0.845709044316766	0.836181248416929	0.864822358279812	0.599530543715133	0.151164376526114	0.863327124203871	0.780087229549936	0.946374302122526	0.755548591585593	0.820287549099953	0.973675658767793	0.772639354502396	0.964751605639747	0.899654953563911	0.796755672558775	0.975152191288349	0.853167736070409	0.904677285996029	0.599368664055351	0.917046236858893	0.377534460107148	0.786139655968316	0.477773320152808	0.84815881279798	0.936387278516613	0.865107402688581	0.780806792946056	0.889491269271662	0.824916293019758	0.714480037259928	0.926311680248132	0.875998545214351	0.843204113417716	0.702548000210237	0.909741522922621	0.863170961820131	0.638338610055267	0.840923133838289	0.669987083944626	0.907372705546125	0.83433013400807	0.654084611278404	0.895664829545275	0.810232193231064	0.932188302976364	0.758281683438137	0.907493857394564	0.333732636122032	0.734482969399451	0.902442131684005	0.955270254750339	0.610068354490904	0.878806992694364	0.768582061997825	0.920876295108804	0.895990400566936	0.762388970192453	0.789335816051787	0.947639834838505	0.826464891999529	0.912256203186235	0.978234461620751	0.563876717272605	0.763408178482119	0.967331542817926	0.799525155616873	0.892544770577498	0.912766576859662	0.93740791525877	0.912400063218985	0.622533857283744	0.863452037648305	0.910347250860318	0.781255438405461	1	0.783508414173445	0.931072521959548	0.947576320233029	0.797304562581305	0.888049417798272	0.726823289040762	0.77556004327995	0.724057365235611	0.931648382288341	0.962473909512683	0.970316532438472	0.459812791211984	0.895028678703927	0.957016578708729	0.7681259386443	0.686190488477763	0.765567727501623	0.937611441738891	0.960314413224149	0.618386266941906	0.527134025944011	0.81067456008063	0.587035760840707	0.692400173785178	0.920789238069818	0.746917396580985
RXRA	0.753166561234921	0.935130563764377	0.90215405661024	0.782232606788408	0.878551495177336	0.920492291263218	0.889183562623803	0.808659081409379	0.843179732080126	0.87289998936912	0.910170906827179	0.865992371840236	0.663259085270959	0.870721161638749	0.92365134854755	0.70730582971881	0.855287540610538	0.744632885510542	0.902715828576891	0.715696428214449	0.774208821669386	0.8664624015736	0.911847098537059	0.907573133534977	0.89194356915544	0.956813115311952	0.886012664368941	0.466593705300676	0.887186560881647	0.973686669363907	0.89729222122274	0.969329935456553	0.940660532358401	0.854102330901674	0.885658852145756	0.773709451208563	0.952693377314311	0.914088866781224	0.750858264347092	0.960163475417455	0.912938730712712	0.896674151036545	0.768082447274639	0.662942860565979	0.965554755011707	0.885697232948549	0.797146132700573	0.887209745823567	0.729928058754486	0.907021191255913	0.840881344214282	0.852299063162724	0.775757597568956	0.722242073368009	0.926039791429181	0.927752995591464	0.949996972732599	0.906955122401784	0.935557710833544	0.887355336131636	0.96348954228646	0.893186343690114	0.937337630882837	0.898768282819928	0.877650213292427	0.734762276690503	0.788918335402943	0.855269034339972	0.946823553233223	0.774712429286009	0.793571764193332	0.834181623918248	0.92427526261533	0.856178763392303	0.773758382686567	0.822661198046901	0.855351030552773	0.880599040336207	0.749720645990279	0.964230294374588	0.857472565131418	0.697047215035746	0.92327074937368	0.806911123812253	0.709805311494259	0.843044288140831	0.917218213880474	0.777984213110291	0.948348934081723	0.849474129068066	0.880026459539148	0.857082967393732	0.887820556425598	0.912996930397803	0.94716525316866	0.813907032652255	0.81406976282834	0.783508414173445	1	0.778800290447491	0.826885878995182	0.856619072755833	0.905495958082231	0.909915940160569	0.771315702559893	0.955979479133357	0.814851482325629	0.855302394771737	0.800036478380626	0.511021082711108	0.774136915773234	0.898586970336782	0.670339939409249	0.502724979585117	0.492627339823325	0.88783696237323	0.828995920601788	0.416129252133737	0.408169816820417	0.551085391002172	0.391522037541218	0.565104235480875	0.654660535382547	0.468820401721736
RIPK1	0.818339180490342	0.587318633164808	0.798663753446694	0.779344385271944	0.587438744670649	0.813743621913884	0.81843120709259	0.819965315831732	0.840899396483255	0.839797972628548	0.780886542782515	0.416212930650232	0.454700730978145	0.721407075199046	0.573941601644432	0.451125605328191	0.729964901625823	0.799959772140414	0.784371227310272	0.202677478946242	0.599113162348807	0.745643442642335	0.710900682768774	0.767664487128812	0.746335350177213	0.858137689091899	0.592013464171921	0.00551210088886646	0.792917981134666	0.719196570693755	0.893737548238866	0.731787697217685	0.80679215332286	0.912282560221171	0.660838989829348	0.869904999581495	0.857168772437708	0.752303857794899	0.856680306962434	0.804502038864287	0.86525206226655	0.578873353220455	0.76116554813166	0.231165993578315	0.773967481366968	0.548155042918116	0.699908622165395	0.943692265860584	0.683191149881725	0.719877050421253	0.752481269144749	0.855847435896069	0.554886846916023	0.787491424770275	0.849431322063913	0.779322541129862	0.663899512565045	0.822318505806921	0.819468335076593	0.736712079361591	0.781404413087729	0.577106316870034	0.846125594426398	0.81195813408097	0.672049670243133	0.752955173533926	0.681733439575415	0.832377601427889	0.708590907985983	0.770326787107999	0.41966380635094	0.616501623981891	0.880538044777783	0.887914822316648	0.423697497344416	0.748772637278661	0.632041356366219	0.820132632326575	0.783709157338907	0.740363586015089	0.746010948726817	0.862045825101164	0.855259159569246	0.853497041359802	0.873314516662284	0.55277127037305	0.840008125244198	0.923549057708592	0.802351428760293	0.775345281997485	0.836745208955455	0.847742734852893	0.94452015638259	0.654026964858335	0.80997279469702	0.778237630691644	0.884334667293729	0.931072521959548	0.778800290447491	1	0.890375951841445	0.834107159309963	0.869765311040012	0.618651872473096	0.653654762461026	0.730004273429151	0.863764994326249	0.876205660702765	0.847646351753257	0.596787539498684	0.947330733464738	0.923705196715977	0.870794090829374	0.780329855414086	0.796331131677604	0.942465985995325	0.880820268109471	0.715861329435906	0.66912896064307	0.776391122200761	0.684993565284091	0.806468652129981	0.851530484354854	0.790315434022671
CD99L2	0.970729593877909	0.732215864256587	0.941785364807389	0.961663911253763	0.743947340012137	0.937950538919889	0.95425172041075	0.977835376932955	0.985091124421675	0.94128949620557	0.937368227574038	0.583498838308021	0.718961231209667	0.89215968095811	0.74083574233958	0.723557322626259	0.898954063133278	0.963548953252755	0.94974356049941	0.356660103720539	0.815829005354608	0.92916322610991	0.897391337168293	0.930360066332057	0.903374931955547	0.917823031909716	0.696985514035195	0.247565663010872	0.9481330917865	0.837074950766556	0.97078191553239	0.790167890773587	0.870532975874291	0.982982900485666	0.865813331565697	0.970576118124655	0.923227360909836	0.900278494804242	0.945376297292222	0.926042002639557	0.9631109000334	0.650956174197257	0.92429630090691	0.460149336400814	0.819702924168392	0.60259132035468	0.911533795174325	0.90102599104989	0.890747070258737	0.851419406985503	0.931927817958005	0.722943577818215	0.794195688740523	0.933449363221494	0.924401942159989	0.885606476676971	0.779932070833345	0.905088366543266	0.928991666820138	0.640543994378618	0.895435661415454	0.743927647276273	0.949346118501786	0.907826649089283	0.73843727912987	0.936722375266475	0.881827751188876	0.924375860485545	0.846995376036086	0.947278005947475	0.439131902067828	0.780727335582894	0.965298172261096	0.950110703784144	0.685092097385464	0.87836018742174	0.85021970592004	0.973468797395287	0.938561998767114	0.815468498575044	0.901653040651232	0.957982236721968	0.808188580734092	0.942184838916287	0.944693506986276	0.626154480912968	0.826354840958159	0.920981386209093	0.887978874129023	0.944786667984639	0.960820081914718	0.977288891398266	0.885054923191899	0.652949445796138	0.916813424511083	0.92593399812139	0.692955441326837	0.947576320233029	0.826885878995182	0.890375951841445	1	0.696123676381887	0.844796369614222	0.798801958507553	0.853217027186657	0.815558327151825	0.931743652768834	0.911598942938615	0.939385154762615	0.285147870669677	0.797443222023889	0.961590103281726	0.642377010984795	0.48107200254944	0.560320537546892	0.918878832444195	0.963066490189899	0.396695966868106	0.316958938271555	0.623911356354806	0.357560398665805	0.519782729065238	0.781999820781844	0.539066955547159
ITGB1	0.607462356701008	0.662516064185571	0.676267160983583	0.591946755208527	0.623232177551583	0.700911645420299	0.683916281830928	0.659200542720637	0.662927735414526	0.673081256388308	0.735389715476763	0.613967998462215	0.487644045881904	0.635567551802995	0.648604461771277	0.49102869306514	0.626802946241671	0.575178542845461	0.705575108701811	0.452561513750386	0.596735469060133	0.643405313570075	0.664081675683271	0.683494554110464	0.740327896138867	0.800141788643728	0.645003938747088	0.194459726830645	0.663253138149917	0.79657157583332	0.78179348640005	0.824040657413483	0.813265746060351	0.765786301142658	0.628710077532804	0.689432431315596	0.856490783484753	0.661315504109919	0.721816705580361	0.770115250240538	0.754902014057982	0.740750697298178	0.662726176725498	0.451560666975575	0.842979751576005	0.666125338310427	0.591486772582368	0.902628364008127	0.59423053874937	0.695719249956589	0.6864185076435	0.966518065414831	0.545489092598104	0.627728922006616	0.779506161989564	0.749330123755017	0.747169567614057	0.835242541845929	0.7584591500651	0.868320735606265	0.792356075750339	0.718601000952867	0.781518796230816	0.719150048472483	0.653415544503391	0.584217131758845	0.585349866144299	0.794158762480762	0.732928493580587	0.622470900731419	0.598119827790703	0.642771072041298	0.764858427573473	0.795709954798847	0.507665418910074	0.756184062758628	0.651610362659638	0.720815616222696	0.591815414146291	0.821651005544923	0.62694974457881	0.623703887054484	0.902511884940397	0.713980973682207	0.699177065879165	0.697626730937773	0.789421700562934	0.806240709279705	0.746801391760402	0.650557722524322	0.732821553311279	0.709185593348427	0.908969606062301	0.804929560961363	0.773293557559506	0.71018982193867	0.921155938278356	0.797304562581305	0.856619072755833	0.834107159309963	0.696123676381887	1	0.925132789164189	0.707919234373505	0.53723106845721	0.751152478072247	0.782379519231364	0.856330724461332	0.766868718559144	0.825119162171304	0.89075659150134	0.834644669465416	0.884257892655513	0.83311563936369	0.820475160781232	0.870721904378504	0.748972309255878	0.790925811319311	0.782591825157183	0.827329807746868	0.785069372667836	0.86313732240147	0.837157576304304	0.80482111905339
PLXNB2	0.763281817569276	0.741371871133671	0.805864628638768	0.764278736999767	0.725218926441223	0.823902279465562	0.820528492362345	0.825600250908417	0.811614779190979	0.801797144740124	0.858377783765118	0.674551688366243	0.644805681884949	0.773081441921807	0.756582237104751	0.669450991576343	0.772479787103623	0.743577800131036	0.845472749049181	0.499976634555234	0.686444669791744	0.782647477558923	0.795965820103421	0.813539257228765	0.857848751882203	0.87919656203269	0.755669243071205	0.321513064262779	0.800180868778323	0.872870324935692	0.886633741257827	0.876426839276548	0.890005725141553	0.889511979088857	0.794481446288603	0.820184684319699	0.933198417620351	0.795574186532815	0.835532393895677	0.88204947067376	0.867673817653938	0.766856860866256	0.796222936219168	0.549308115880666	0.903351033877396	0.681680813965348	0.747735984266631	0.951406914611012	0.750663367566324	0.788144474187076	0.841441859620126	0.952599822745626	0.689293295654852	0.758274517863252	0.863235353137868	0.839002925063653	0.837428306430714	0.924341454600947	0.883998602543398	0.801512008086855	0.882019092089741	0.807006919930757	0.883012705768104	0.855506686834582	0.720650849705167	0.745761132023836	0.765948628821931	0.869689213145562	0.845323041616316	0.815084928035308	0.547548321887403	0.798087481340444	0.885894127803543	0.900840089440765	0.643298443203786	0.850053244104959	0.811513405825205	0.863029225203836	0.74638698377937	0.879404865136669	0.742130669049587	0.757507366762958	0.953742328240179	0.803958923623082	0.813756683397856	0.759265287962929	0.843369288086249	0.89699219904744	0.855596382721054	0.799564218927183	0.86526185545613	0.856577184962748	0.951873165172367	0.811905527737201	0.881614719874933	0.830558800579309	0.871596706267277	0.888049417798272	0.905495958082231	0.869765311040012	0.844796369614222	0.925132789164189	1	0.842813217669981	0.699260712439125	0.838801747461552	0.883124281448977	0.933927054997329	0.878569547638217	0.668243566996299	0.897087860736592	0.920210406076515	0.828654870291758	0.717775627325413	0.73242079038934	0.909532885864884	0.844474936195448	0.649009519136623	0.624315624852454	0.780379844232882	0.629270363164504	0.750894887746653	0.846067255262053	0.719825687940923
AMFR	0.75639165431921	0.912244837891165	0.879523164527698	0.808471791581469	0.916624684257874	0.880904455134736	0.872905348488152	0.83990502892344	0.828434673338555	0.812803381066359	0.912263716705036	0.891485255295872	0.818157462595275	0.895626252921302	0.938485776401815	0.885980157659472	0.885940246773306	0.755203053517597	0.908108850788438	0.765495501791948	0.849890098835732	0.891700338046971	0.928015823877021	0.900089320100756	0.901509620327547	0.864735922800901	0.871444833663047	0.662127841932084	0.869861782440726	0.955884028938693	0.840950009905434	0.927817867366958	0.896783389383453	0.808082847910924	0.946003706657758	0.749370827639141	0.911771763192379	0.902118002481173	0.747027296074797	0.926152472944119	0.870308970596527	0.889621032148727	0.815846412542008	0.766713792410226	0.916015690115685	0.792571109765903	0.861267582479166	0.782568251077209	0.810963326403776	0.871141802691355	0.904409181804443	0.717271409983921	0.884751729789801	0.741445002405047	0.869792769798752	0.892823370811349	0.956023534421302	0.884927882059185	0.904396816323928	0.726968145319269	0.935608688000225	0.941841842690606	0.894425886931604	0.878791787484531	0.818369464019904	0.779224816873637	0.863658129268904	0.843520353233611	0.947382783296325	0.84178949837147	0.682554713755601	0.939427864299523	0.865712816361472	0.838727060881796	0.886728068791843	0.861721429428027	0.959942967902698	0.886085901806083	0.765675904882925	0.924439537563663	0.809419673574556	0.660414222437834	0.832119696857772	0.725654595161365	0.690680775199897	0.865698231483863	0.793159845750244	0.739253421705847	0.869081587807638	0.851904844086646	0.85677719166457	0.845792256853295	0.768247095249184	0.834602282039572	0.918011259035895	0.857045164851383	0.608248405874072	0.726823289040762	0.909915940160569	0.618651872473096	0.798801958507553	0.707919234373505	0.842813217669981	1	0.852010347709566	0.908548339700793	0.809030911191089	0.834517663151135	0.808765148645495	0.294319174664624	0.594197464079329	0.829520489198811	0.47035066804	0.286920792509172	0.325247618218971	0.751768609486591	0.794380787348451	0.195752408130467	0.162658577253952	0.470537499410902	0.174323824183397	0.322638679819053	0.60670133879414	0.279514754156409
GPC1	0.865539187768019	0.785978491641961	0.90869787961985	0.900349682803261	0.883059465053351	0.903002393838182	0.931931873186448	0.890530808237588	0.893764056162077	0.884004248128565	0.890329056981735	0.701422907571036	0.763403456168282	0.973241687222657	0.809725710938831	0.865003510576563	0.970068694950994	0.883426818285188	0.923576544578021	0.520465233932647	0.848476766560997	0.944072785326795	0.915541530325874	0.912986113682232	0.775946762983964	0.838921559989191	0.757569239374539	0.597419046978196	0.904707970534601	0.852992731356388	0.873754934933826	0.842495184484752	0.809697319736625	0.849660275080495	0.936834162147203	0.833011119172497	0.840615107317566	0.925732511109802	0.820586892748796	0.856960528927136	0.888911546657233	0.769012809491858	0.863582722356395	0.521738414229738	0.80526719512151	0.609967680268364	0.95102219231216	0.74056981885832	0.848512035655565	0.848354641031164	0.89196104417	0.592797528995476	0.897570624462935	0.832128427580074	0.876719619711445	0.91365950830058	0.821928089854982	0.829738465733995	0.839426859288226	0.59140663176071	0.879420550642542	0.710017058444591	0.891126301280317	0.809498508630913	0.850071272212856	0.853652696316146	0.888099968816938	0.879327873890234	0.862847634990503	0.862239882394126	0.518385651480154	0.909903082142252	0.872094469856369	0.885177393972739	0.8521335937939	0.842621412320986	0.849167195505245	0.888184514545839	0.879265890953181	0.833719251673237	0.816573330928373	0.775609552788441	0.689093898102308	0.729980046843927	0.774413086767897	0.677898555753525	0.772761286066651	0.758494497549017	0.779033754893064	0.904532229990286	0.874263049592798	0.873654095480091	0.678775853829397	0.720146193410975	0.909517798239437	0.88915042607526	0.535800634785733	0.77556004327995	0.771315702559893	0.653654762461026	0.853217027186657	0.53723106845721	0.699260712439125	0.852010347709566	1	0.829864164444955	0.802361096155974	0.825216176453321	0.840689962116145	0.0775258755109952	0.558095801165274	0.827254768566593	0.371359647163336	0.245649296242058	0.293646472991224	0.734512167100285	0.884050102213622	0.125670420987508	0.0532112017393304	0.447987987793802	0.10440210865918	0.217984137133233	0.606822325998374	0.242636864541053
PILRB	0.747094887358277	0.957300870263258	0.910913368224545	0.784579425407499	0.950025551699974	0.923470290630125	0.90221761714299	0.797552539694624	0.846935541359135	0.87337591191036	0.890084351436032	0.884166763791597	0.690107702718628	0.898513054001928	0.94829047591482	0.719539443693208	0.889853885645252	0.74316793070936	0.899201875652409	0.741142631783392	0.745845901120796	0.880045725974793	0.928729529531972	0.915963373064907	0.855145739428243	0.941369121917574	0.919230398165779	0.548484573644483	0.895230147195636	0.942575276807291	0.872511673224084	0.961067858116543	0.941235020393284	0.822417325514719	0.917696006503584	0.740051205444085	0.928148334432813	0.950268291206434	0.70843125527068	0.940714544209392	0.910719733367213	0.917928193122734	0.73978151687602	0.650553112316958	0.952332178785997	0.907095642508057	0.823840128847013	0.830380424148701	0.719043906956536	0.902256417357705	0.813401060376014	0.772837061503574	0.821784486145327	0.687556686809081	0.910399237799757	0.923503102033387	0.959101598784896	0.86341153761804	0.914556555263917	0.86384264434678	0.94334421437897	0.845904249915367	0.911478525260237	0.878356672090703	0.934440890672885	0.74369587996267	0.814720234940208	0.834444869842727	0.965573392556739	0.75689304899623	0.821713199031527	0.877953857875909	0.926669522275258	0.84855483463637	0.787069699757834	0.799035292506336	0.854949210620855	0.865627318888959	0.757663576992104	0.970745619559619	0.881257715516761	0.669343834812428	0.893552687805108	0.742568959678425	0.657611362885789	0.868702487873023	0.945279209640954	0.728871051029626	0.936842396855073	0.829806828642768	0.871628408108131	0.838755241150916	0.827648989407346	0.927023611768678	0.946163633479942	0.808596588183147	0.734074835355934	0.724057365235611	0.955979479133357	0.730004273429151	0.815558327151825	0.751152478072247	0.838801747461552	0.908548339700793	0.829864164444955	1	0.796951430416128	0.805434667077724	0.754615762625745	0.385863764738323	0.683193797673959	0.857696997769077	0.557742100843447	0.381030590717942	0.363336583134451	0.817239514212598	0.809351004106959	0.277660039876674	0.274071498089591	0.451495703408021	0.256098519774879	0.431531839848431	0.559350524705768	0.333337175261381
APLP1	0.905502542499342	0.686005122493086	0.860773825018127	0.883413488764987	0.733209341153627	0.854386931430216	0.884422448040326	0.934145579682136	0.912401977954796	0.848997690815886	0.908111015061197	0.59320071973985	0.753669662329328	0.827710690400386	0.713344594681314	0.738077613663038	0.841596732147674	0.880509674870137	0.904631246072508	0.381019833638092	0.788692019556326	0.864610734475795	0.844413754124671	0.879456937650639	0.905304780497303	0.871417531185143	0.671644004543065	0.269911753799377	0.87265057093821	0.816324001589559	0.939258083335736	0.794941653572621	0.899316040093041	0.944612955379812	0.821921896170452	0.933588422730675	0.927137830751185	0.821575504443068	0.932357577088248	0.878476780058433	0.912830835963935	0.687374149450354	0.891890073606818	0.524746462198648	0.841663266958323	0.584972248180493	0.87725077193702	0.924054209900133	0.889801669798854	0.822138801725581	0.914879498123014	0.787618823581155	0.784881026139508	0.902433298709495	0.894428606503423	0.829263353818426	0.757233199679145	0.91982205004608	0.888270102432951	0.702976481657158	0.872261855787897	0.743864835726376	0.903072261355322	0.850269108612049	0.696338829314757	0.898904236565384	0.852783570429211	0.943999622332908	0.826581985037226	0.912310327566758	0.453867466778361	0.787589191399882	0.909304457669165	0.956357378363953	0.656213949615246	0.908657482999817	0.839871654986692	0.934780359114036	0.888284870119592	0.832438270490887	0.809051557568416	0.897635288374417	0.839308000992932	0.881046434094051	0.927859667650993	0.715318219385645	0.776715465042801	0.929621188790099	0.839522771559692	0.881222011492753	0.900969751652336	0.932137354292239	0.911721345938026	0.685556860287648	0.879283021231064	0.942121407468461	0.699986639394727	0.931648382288341	0.814851482325629	0.863764994326249	0.931743652768834	0.782379519231364	0.883124281448977	0.809030911191089	0.802361096155974	0.796951430416128	1	0.945181955173845	0.946219926939972	0.437000949251422	0.783453745604069	0.940545698491016	0.700896233182702	0.555836125969041	0.641632443738138	0.884477077922565	0.92402128625	0.493864505916616	0.434929486108449	0.721173593641082	0.473571844005334	0.606102309530696	0.843129555705497	0.624885442740541
