""	SIGLEC10	LILRB1	CCR1	LILRB2	C5AR1	HLA.DPA1	CCRL2	APLP2	FPR1	LILRA1	PILRA	KCNQ3	SIRPA	CANX	TNFRSF1A	CD163	CD9	AXL	TREM2	VSIR	CD4	ADGRE2	CD86	CD81	TFRC	TLR2	ITGB2	ITGAM	PLXNB2	ITGB5	ENG	CCR5	SDC4	HAVCR2	PECAM1	CD40	THBD	ITGB1	SORL1	CADM1	TREM1	PDE1B	TNFRSF1B	TLR4	GPNMB	NECTIN2	KCNQ1	TRPM2	CD53	TMIGD3	CD74	ADORA3	ITGAL	CXCR4	CD99L2	IL6R	NRP1	SDC2	LPP	INSR	PILRB	IGF2R	LRP1	ITGAV	CD47	TNFRSF21	NOTCH2	CLEC12A	CD44	PTPRA	RXRA	CD72	SIGLEC1	LTBR	PLD1	TRAF3	TLR7	TLR6	CR1	ITGA5	TNFRSF10B	CD300LF	TNFRSF14	SCARF1	SEMA4C	PLD2	TLR1	RIPK1	UNC5B	ERAP1	ASGR1	SCARB1	TRADD	ADCY7	ITGA4	ADRB2	CXADR	TSPAN15	NOTCH1	ADGRE5	SELL	CD226	SMAP1	RACK1	TSPAN14	TSPAN17	ABCA1	RHBDF2	MCFD2	SORT1	AMFR	SLC16A1	CD33	PTGER4	JMJD6	TNFRSF12A	CD93	CD2	PTPRC	EDNRB	CD63	S1PR4	CD3D	SLC16A7	CD3G	C1QBP	CD69
CD44	0.209185392640703	0.530812305537593	0.739651019396571	0.64684891319856	0.849993586288661	0.0407028118975753	0.817254956560725	0.695115339077167	0.517218872202876	0.453926361744928	0.657759666762893	-0.0232865425130866	0.628205600817202	0.627377969613695	0.590246587454103	0.642956086716979	0.545701230889439	0.0799717735601142	0.218160981757587	0.266203569547113	0.38765734751537	0.51662246907556	0.457667076350665	0.368763512640475	0.786933455593859	0.490351980556348	0.518128264419341	0.506031624158009	0.35098030297967	0.264941276993239	0.461200599855342	0.661990425381477	0.785959100713051	0.543114174008117	0.666756786007623	0.284552078623292	0.765569274757453	0.652032336483977	0.234579437605561	0.202711821485925	0.79366605381751	0.558642011474777	0.749866302796323	0.74396791786306	0.506813905891778	0.444673021808025	0.0776040586804886	0.242771599273339	0.575454658995522	0.501952531297459	0.0769472049455744	0.328301555463783	0.501320158170377	0.382337289218185	0.507315140888959	0.725559457421699	0.405228748865141	0.510289631734093	0.607264601359454	0.377724640261044	0.497721597810893	0.635257002928734	0.530910943515527	0.218575984199205	0.667469436216949	0.664689785301973	0.696077380924546	0.331932202976939	1	0.648802492672403	0.835747710128858	0.522295612175963	0.376564980971404	0.354429061173892	0.701786341061601	0.742793861328686	0.11544440182861	0.687276520338587	0.533101183603308	0.812586642986732	0.422346460683142	0.713535559750986	0.711729408503619	0.235480540892391	0.195264047940493	0.287116855898255	0.391173370034555	0.539553427879526	0.0104420190122855	0.564493386134553	0.81415284111999	0.450131731978784	0.514436691505912	0.319799545832817	0.436927281125763	0.335401297633332	0.0854096792310979	0.230908576897405	0.412494402397136	0.649873907472954	0.256301303431467	0.293842820683812	0.662623933276816	0.645109070975186	0.762945216884688	0.584774064364487	0.611816740146215	0.268995531034193	0.645969984663915	0.579681349490819	0.507882512336966	0.410108963419237	0.563194000054677	0.32011619335919	0.576837780947257	0.359962254511432	0.489091004747704	0.395650003719356	0.558210232134061	0.644583915765008	0.548809627064798	0.473146396450315	0.376376627748353	0.631502139883859	0.419043995465566	0.485247368253542	0.33311584273899
PTPRA	0.720054076730887	0.710655078545126	0.562553410558344	0.489680130127503	0.629104101593685	0.45395411590902	0.469496510702035	0.659455090359041	0.651515472249497	-0.0972391220175523	0.641649257239047	0.52117455770882	0.791122940457629	0.90597719963999	0.88721969022528	0.833716567767384	0.781799165611021	0.676836848483504	0.728871016010824	0.46187531003311	0.847156272280513	0.639479100470657	0.827785484297994	0.80686822870978	0.656217022613865	0.749496206417511	0.862695602381294	0.764284096195756	0.802694796660298	0.738211466263966	0.838197353308168	0.763636525383765	0.30464546519841	0.865554547584624	0.867612231662249	0.61339951090097	0.209843433509617	0.912128496806627	0.744414561006898	0.75240586571392	0.267217670756777	0.789338982231384	0.862355583768259	0.693206464214259	0.494910739078026	0.808340847035223	0.629337125557709	0.748084553755755	0.889161980383571	0.585192635509577	0.619981543540863	0.787999605967262	0.78587584941789	0.576912920139425	0.74620250315573	0.887441466619381	0.762063407491918	0.258873612566758	0.915696440144487	0.244144169459733	0.866903008602346	0.568226882507995	0.722937546696963	0.745786271982046	0.877264107991203	0.541398532603638	0.740657281321163	0.35434534706653	0.648802492672403	1	0.563541521649053	0.767986241774962	0.542064291667102	0.803932392342788	0.66754001109872	0.86536338123231	0.677586517253543	0.795915689977787	0.310025499013725	0.642852192597848	0.702993178863561	0.41802475491205	0.72678927924705	0.520941926494296	0.671114939157276	0.742269451327472	0.827170157238256	0.895469493250963	0.589779173365285	0.853563788676983	0.303337504253008	0.729821601997478	0.835024978653575	0.802806298688863	0.760619325280033	0.753603379028023	0.625441143415159	0.747840912537797	0.75853036604492	0.708623626984752	-0.00381170022779335	0.390450299387243	0.900454065315885	0.739742951170509	0.888623702387331	0.823450935107553	0.708843336198487	0.747504359683582	0.747411622555465	0.787819170495148	0.82169278111324	0.859056937159394	0.838994948285978	0.697916602491722	0.813154962829316	0.687959313139232	0.0421852156606264	0.47646655448821	0.840924788867641	0.423006704611151	0.706198970092011	0.283199897610679	0.485324042507856	0.400614815766992	0.460538678509407	0.779901844006415	0.517381931747689
RXRA	0.235839719078362	0.648153028108701	0.675111454542846	0.74447180762514	0.878294597556269	-0.0657128495813023	0.784575859322759	0.597929709834826	0.563608152120129	0.489391557650239	0.572453678701331	0.140590188707001	0.5996786695303	0.577046210514322	0.599395522809569	0.706571462691372	0.461511067496516	0.138406922287606	0.310779100715811	0.297740487821469	0.392553073165343	0.548169883309471	0.388318111171973	0.384367627864902	0.654511356927394	0.582346533062506	0.455316725440437	0.619324442252287	0.430350296135648	0.34331989165122	0.502791746777987	0.47486685623359	0.617429279199251	0.50248770798522	0.69307041993804	0.15164268236948	0.66494000643135	0.584233932250558	0.345425913940169	0.286793999759937	0.652738976695498	0.482779427850447	0.715630502027788	0.756204335272388	0.393360535853628	0.358915771964255	0.205387119606663	0.334120345807238	0.535786409391577	0.470470236264442	0.059324810198546	0.384786962022102	0.386985551874223	0.178417518304716	0.441061599513415	0.704107407528861	0.436561997731042	0.358486848730799	0.5217119269296	0.128091632048095	0.343525566716527	0.510771895267159	0.529056631847033	0.3422939458685	0.469566784048916	0.520180402706871	0.559719870796507	0.334929676598749	0.835747710128858	0.563541521649053	1	0.389491984849817	0.357210565546911	0.432758251167768	0.657074325779364	0.64348687698887	0.247905433429088	0.659397457424334	0.400174151732829	0.72099427067644	0.381448488462727	0.594011817852783	0.533809056373743	0.16147504213824	0.185066291127552	0.338267799342533	0.417216844568287	0.482921322882873	0.154711378590663	0.513541984949773	0.775116477553875	0.422874733983992	0.337886355325774	0.348032584014017	0.357489285627295	0.367310686062973	0.214076624945601	0.255920918557799	0.381277205055269	0.595262388759475	0.177699950501815	0.054583644527521	0.499553545078986	0.433642405547375	0.687038345331484	0.573158099129117	0.554790146596706	0.338637257165541	0.519546338153778	0.490404469178557	0.440642555295905	0.446830071677362	0.569808647715904	0.168923991135544	0.4145163544923	0.301944542125017	0.547831346603515	0.101587360073216	0.42715912760458	0.622028153005116	0.46784641191595	0.207010382917577	0.106342125584186	0.585537336142309	0.134922836865595	0.347862663760316	0.0234429812388058
CD72	0.563606637035397	0.349108624490458	0.698238527284719	0.189563168917618	0.499275273912422	0.475376048638231	0.489991736531795	0.811021865752534	0.350922895873588	-0.273528333478464	0.780937455977296	0.208254276261517	0.863239983445236	0.871789404019749	0.762544173858126	0.739295110310455	0.89449095967031	0.571655414024809	0.656495503179256	0.171871792113597	0.772359453417533	0.261890410079488	0.810044619479269	0.823063175108846	0.736266286372624	0.3789929531284	0.892961616770532	0.496391917722472	0.539402737518551	0.661509021945451	0.680101889375213	0.652108232509161	0.424994733354983	0.862419043160134	0.739392098725782	0.707181092992629	0.086445161470396	0.835652802935305	0.518653942088649	0.664182558855254	0.217781148624811	0.844647555937242	0.55804815870334	0.711494428869758	0.790654529383946	0.74347164328898	0.405487648525933	0.638013040751031	0.827807666166381	0.755280110127739	0.553590382752222	0.75916801473816	0.538463131817197	0.407087915103907	0.858505094508963	0.716362732972055	0.783372120104458	0.531302404873312	0.817430819415139	0.245465977550279	0.627670122974632	0.778551485535373	0.841128088965528	0.485318323414796	0.853883390645411	0.780329982005982	0.874411091241365	0.126740633874082	0.522295612175963	0.767986241774962	0.389491984849817	1	0.792458428055712	0.719901878005822	0.762043932436317	0.705429552423316	0.484243006866364	0.652224222748092	0.634208149090626	0.586192587723726	0.466336951077415	0.633097542697797	0.880609382209825	0.51198068452533	0.483503916361027	0.547383487746984	0.630091200459376	0.776899325667421	0.311501824236286	0.790365821378598	0.345321773297548	0.888317715257463	0.822658501436337	0.673496083428652	0.430287568042086	0.495313766687686	0.327971906462024	0.673295957335776	0.431525339056836	0.309741391775738	-0.032714017691026	0.516626122631755	0.839380064336571	0.69071437939639	0.831084286143082	0.736270494516053	0.844619790281712	0.513681640177411	0.892033640094597	0.82831120328238	0.857289081476774	0.61000603698371	0.799430750424305	0.554644705516378	0.554769800076378	0.461136643382559	-0.247259769804939	0.210904601260328	0.579429143711782	0.44691722203647	0.863242331449867	0.147264143173492	0.208943220520894	0.0698411256870499	0.196636152606053	0.685725992363587	0.271303807135505
SIGLEC1	0.266680402295601	0.150338347929256	0.758627150107119	0.0523832106888812	0.465354043952517	0.0378202908436978	0.44805554999457	0.803604451935276	0.0188820816228996	-0.377723497443331	0.751985556098531	0.0641177171640761	0.836266249382163	0.712486121755196	0.623198592427549	0.70347777451118	0.805014732698039	0.358352964946678	0.578494850516447	-0.246001561964101	0.638218702279386	-0.0826115101244396	0.51410417248786	0.716944113237642	0.69754125059168	0.181762432955571	0.696529201258531	0.38653890246543	0.348630184682967	0.593804745154818	0.531727349149464	0.427497459276481	0.431352626952979	0.656031266249918	0.659669038353496	0.354720031910296	-0.0695296085058391	0.656777796323507	0.38862150205977	0.547319920911499	0.0493834106609142	0.773626932366955	0.303557725169613	0.779402347638503	0.876731296686465	0.454139471078415	0.217783942550318	0.572005732188806	0.595550097089305	0.77328224480571	0.203426012064143	0.689629387870942	0.244823701145915	-0.041520262902544	0.841582597409431	0.49755594713278	0.806605002873173	0.575066124535299	0.644391115214644	-0.0982037873478679	0.380599501301757	0.821395976074126	0.897665396967654	0.375131060168599	0.575693139003009	0.833225629142842	0.759199076025056	-0.197933986119876	0.376564980971404	0.542064291667102	0.357210565546911	0.792458428055712	1	0.591416490470823	0.805775800038579	0.503138137021492	0.358616050460008	0.43699325456567	0.772715595875322	0.430430813250632	0.0476962638801358	0.617559850860343	0.806228120848781	0.152988724301733	0.18821894981887	0.361501794176283	0.394582734473569	0.576232819045925	0.159061899308827	0.582437493840864	0.340146943011645	0.917733392995085	0.480464888513674	0.433814714388049	0.0592256656947063	0.260164683037372	0.201885761225184	0.517422144764049	0.148539681018057	-0.0290283890728821	-0.270065447193055	0.187608033417133	0.593999967447467	0.260247864358643	0.739894499178369	0.608433938700343	0.908013028185453	0.314012564288124	0.790958067978046	0.726490991667617	0.781884712177097	0.461459317875433	0.587693311502903	0.116295784386109	0.22265317951701	0.290823563000175	-0.456319548556199	0.00933079949355301	0.174930112400614	0.54200832915387	0.81663969808615	-0.250302124516783	0.0232590322561252	-0.0825912730446934	0.00537747733725183	0.249369669949518	-0.0779865558096398
LTBR	0.846148728954773	0.70672354369797	0.484277945211107	0.44453878134546	0.492367758793391	0.535491068809022	0.330473691899183	0.5496389088443	0.668459750452723	-0.298980344461857	0.577548877817276	0.690099041056404	0.793762741305287	0.885936492547158	0.909843828716565	0.861771826811312	0.751877201077636	0.871566071437046	0.909429026628848	0.475290793388886	0.935984459195707	0.547968316623497	0.852507518023449	0.918177904443987	0.533268499213427	0.756787980690364	0.884627864625612	0.861547532472674	0.883420894674395	0.886328208620924	0.918463389855654	0.613103609966919	0.0533429347621305	0.882884978078962	0.796825586711581	0.618753070522838	-0.0985254280671308	0.828807950267815	0.895187236630626	0.908627753970522	0.0137636100393093	0.761364999897801	0.677476366709343	0.644088864594667	0.424239554357453	0.829509117102763	0.8246761379145	0.926495881769391	0.910663012433602	0.616995903631962	0.7745204557368	0.92936100419963	0.632127978740727	0.376169482952125	0.714175637969175	0.794666163434807	0.853126833456026	0.130913044233549	0.810336501297383	-0.0512531877670203	0.700539291635093	0.445635947878901	0.766799492669123	0.870801325833834	0.696664732644235	0.423087380580194	0.600907425298933	0.271879681061902	0.354429061173892	0.803932392342788	0.432758251167768	0.719901878005822	0.591416490470823	1	0.599196512106813	0.708824679189457	0.872720119593694	0.718753583763078	0.209226191598979	0.464177680291689	0.652639968055968	0.244498879770717	0.580755505618761	0.562352865865229	0.754758567181667	0.824204635411179	0.871714415127876	0.815919321025064	0.761219397764125	0.779581555919932	0.159725713925916	0.774656549483043	0.75336746972067	0.906859196082049	0.625307765273075	0.810530051681372	0.747908270454648	0.858488012825329	0.663830185428063	0.435855739122619	-0.222825047553778	0.280645359801658	0.757224422371128	0.556898826511116	0.785666500852538	0.827020475926427	0.681583530970098	0.854967098665893	0.652042816970945	0.68700264714168	0.781686009033557	0.826839243120404	0.866508959257568	0.628244252129559	0.63349163071404	0.53772419845839	-0.124760596866188	0.0723113642033345	0.658017014711427	0.302629340151766	0.683958084983169	-0.0717571119601189	0.104222575117643	0.0576710108016964	0.0371352148442616	0.705521880102614	0.161710036302758
PLD1	0.279166561918036	0.370493163217511	0.884870200974354	0.330281654112774	0.782729836452856	0.0266312359058807	0.731733704056325	0.915382447845046	0.296021491488998	-0.0572540984254846	0.849679038497849	0.108870041862135	0.892869048933194	0.81129093081895	0.721517123077295	0.812774286292746	0.830420635089853	0.293467254497525	0.555712508184647	-0.0311918160100677	0.593110475527689	0.202386520292476	0.566403372521135	0.696003947261851	0.853885250231135	0.351702864719598	0.74890225942209	0.538885260529405	0.415502863951438	0.581832236235316	0.595613913544647	0.604828006397049	0.629317751330462	0.744682837739563	0.754041159630485	0.387929440693117	0.291351467028842	0.802504911307901	0.417568977972307	0.499912441343612	0.453639162802034	0.808935356082083	0.537528956877341	0.843493271609885	0.856972837226675	0.523577081108041	0.211913622141901	0.526122864966107	0.695941833157388	0.849394045114558	0.170364647005997	0.64966351482949	0.383660757285164	0.0931357639030363	0.81034551109882	0.69627903989586	0.749605195526165	0.710098174661252	0.730636054406758	0.0306148484180557	0.485570698465114	0.889493305443658	0.889511767144439	0.394762349223659	0.707178000683402	0.863786889270386	0.861810404309587	-0.0534993296622774	0.701786341061601	0.66754001109872	0.657074325779364	0.762043932436317	0.805775800038579	0.599196512106813	1	0.681158517592796	0.319459263498744	0.60517592791771	0.789958309045575	0.732024876311372	0.238778824793203	0.740960235391786	0.867972811895228	0.19391262951888	0.259763030580552	0.409135405820307	0.469956501220704	0.647834771641287	0.15989355053339	0.679767534554346	0.639574972699351	0.833985677760061	0.583541594375432	0.454420544405239	0.191537138013907	0.384831520236669	0.220216543278062	0.457510290464671	0.292896237615058	0.246905708878841	-0.117179646663326	0.196863509655949	0.702014187468878	0.459436026437135	0.851525818899597	0.704574475982347	0.926647350869566	0.381399429706457	0.882790658183093	0.801610105675774	0.777398587217436	0.528426409855523	0.68923552374377	0.207764096056178	0.384316825965005	0.419412029169698	-0.0758917294364556	0.113065182107243	0.348233944050728	0.689138262045191	0.879324056914508	-0.0203780088711341	0.124358676876381	0.168727709364489	0.145878318856872	0.398504301166049	0.0137983242802771
TRAF3	0.626018266856513	0.703055899424128	0.615677892290159	0.587745416123203	0.680262223966609	0.395128558235732	0.565800127005262	0.653875588828771	0.667804419074713	0.0806858203474357	0.65652800977274	0.372793410280802	0.742623731208981	0.845678838507157	0.832766718580226	0.793290809035959	0.686673522355155	0.560966604146117	0.596437497392457	0.447166793429646	0.744394689588339	0.652665154161592	0.786838206651911	0.701162800723572	0.728560249963792	0.684925889428446	0.790200841012522	0.712751756510891	0.704139429706863	0.626718571483424	0.76828510954399	0.79884938817702	0.44061139610157	0.791655119073757	0.807556814798398	0.585376132613859	0.372836907379771	0.83618604561332	0.621779972199328	0.60934691199712	0.426299882879154	0.72177154040406	0.858181880421338	0.7283474429464	0.480045478563695	0.756449605841513	0.509351945127677	0.639763551646594	0.824521448504426	0.574171106426742	0.51784276804527	0.676855438363621	0.732039283658076	0.574803885752249	0.677723068511567	0.843976952608418	0.687557442565868	0.314117143821996	0.841371087572591	0.323087101556381	0.761384659659803	0.561601652896235	0.68336100234882	0.601153789388978	0.842991269262677	0.572441289538931	0.74554651917888	0.364740413598357	0.742793861328686	0.86536338123231	0.64348687698887	0.705429552423316	0.503138137021492	0.708824679189457	0.681158517592796	1	0.536251309193283	0.794601404620228	0.386639044297324	0.700361308680714	0.674421843164004	0.508759562919645	0.728828188168046	0.465865583460796	0.604457662824816	0.64237925638922	0.705800341664054	0.812151587878537	0.450510713147058	0.784181414113758	0.473904401256163	0.656430060209665	0.786221866990581	0.704700337451853	0.698263762604544	0.679344390101806	0.495105515382223	0.6435063943977	0.692268469355362	0.674863012243545	0.0565704562401698	0.400617309294108	0.834941296953614	0.75421551846149	0.857167042700944	0.79734038059663	0.684244709775015	0.632443415868074	0.711107018108209	0.685899126862883	0.726442161800725	0.725713991883669	0.814328378331207	0.659537475608612	0.779611993362965	0.546430750844481	0.186760482707762	0.418213237440112	0.792682052377059	0.48472512029729	0.65215210542437	0.337682213470505	0.422446952327072	0.424150537424781	0.401733757741479	0.737115781388618	0.460913049411796
TLR7	0.874722280759918	0.729093287447709	0.17023518459522	0.36965287702827	0.312341712783371	0.498018291716527	0.0676456953593244	0.278538750731362	0.644389196669265	-0.403196426972967	0.312504850723576	0.884300747414107	0.580136283291382	0.707977075963543	0.782449186053539	0.722440984888776	0.569474474856095	0.916333557427484	0.906127080339732	0.551489217606302	0.875271760711754	0.593255634978034	0.741568326436978	0.835369959571919	0.255374593079713	0.805867429241088	0.736606685614704	0.817038333903623	0.917294504754363	0.889326184004655	0.859007306599948	0.451267420033073	-0.269738667396901	0.721641056175654	0.659074591261465	0.488593355722632	-0.313023870550051	0.669658293029275	0.96066398785701	0.912543394455586	-0.221987199226517	0.569501445003971	0.603574788016075	0.405858814079232	0.144631837506502	0.745763725089398	0.91330509643634	0.932996125675572	0.787448164727562	0.393068203538899	0.783405175168609	0.872080710465063	0.613916886571533	0.307815415029025	0.474703125904458	0.627365138068367	0.719419602486845	-0.150656693992953	0.65224427048937	-0.246703098299509	0.635563981022913	0.159120705128711	0.562245024531626	0.953905517413711	0.477313641056131	0.0988148288858509	0.306396445271953	0.25063544886982	0.11544440182861	0.677586517253543	0.247905433429088	0.484243006866364	0.358616050460008	0.872720119593694	0.319459263498744	0.536251309193283	1	0.542466298413626	-0.0985107575968534	0.188999636168186	0.636764868766165	-0.0656051789614539	0.284910083485319	0.479537371028045	0.81731333035412	0.855581578460532	0.883593052481396	0.722442823677761	0.930325730518921	0.636369571380204	-0.102046037672257	0.572334867899032	0.608576898109682	0.879732352590878	0.65292483394005	0.870865925775238	0.86136734815154	0.854305356570966	0.659201098696314	0.396795400367041	-0.354442950687323	0.070196316455149	0.575378804957212	0.356263172746519	0.588557161573852	0.685561830851908	0.430385295622727	0.92668718484966	0.387743261159231	0.470631080742514	0.610272093690355	0.827715730547831	0.733239249782285	0.615439264340996	0.538115448508309	0.46402856289004	-0.166734959869695	0.0742324083173982	0.605378310586584	0.0513873724459405	0.458786941692542	-0.199492995733551	0.13036448187144	-0.0167430197949437	0.0428772022934842	0.574008457043985	0.166600142556079
TLR6	0.661513027075199	0.719932776823517	0.592893980403697	0.656304097582758	0.693661905868334	0.455338969868774	0.581564848276599	0.610581245779668	0.707742050415148	0.165151202577347	0.622679660300052	0.383330759739783	0.711597416057506	0.803714838471079	0.81156492037978	0.781839247572659	0.655357791272166	0.557804472321447	0.581536284287407	0.51653355881037	0.734837138154523	0.657646948115946	0.781861711828367	0.665530525733989	0.656689000696133	0.712230893383108	0.761366840078459	0.745298708128703	0.717743965958577	0.603544502922008	0.729736387715681	0.690411808663863	0.416159340584748	0.793310816426611	0.750654440545174	0.554379043743644	0.397766396052941	0.789020450162954	0.615333302808178	0.606577041684593	0.41937306538332	0.695195215446754	0.806285301870742	0.695199124410268	0.418576039584968	0.748019281046874	0.537590079530001	0.628692433132731	0.804536442303518	0.539621746651198	0.557631961195915	0.647307048617717	0.62618333199238	0.523511417756759	0.634080143679465	0.863125161749968	0.640734087294838	0.287435554237965	0.769700963379045	0.285330018560331	0.673064411849741	0.515944963717551	0.632150365107511	0.591354136346468	0.76393745070813	0.525719276820284	0.675985661401937	0.486208760578566	0.687276520338587	0.795915689977787	0.659397457424334	0.652224222748092	0.43699325456567	0.718753583763078	0.60517592791771	0.794601404620228	0.542466298413626	1	0.312109696184969	0.682962158611931	0.656253391220586	0.48408889545908	0.665175939087468	0.535598997310869	0.587266680558036	0.595439669283755	0.745894558764322	0.73743617019157	0.453483949578321	0.734686933445649	0.492693390170287	0.599717730801421	0.706391907436513	0.735479934853446	0.672674356582054	0.641840167080238	0.467589608616296	0.595201731493943	0.651390336719921	0.677784258485132	0.0877026324301258	0.409391455974554	0.774176291541998	0.720820181579317	0.801574382065727	0.732395166114297	0.636519297114146	0.629426701924915	0.653702603257592	0.645001595865659	0.651414937085412	0.677763230776868	0.780042285156257	0.612009777286427	0.691257885743974	0.475090041613478	0.265812678230044	0.224317838862302	0.73961074960672	0.442305203680528	0.604829372695587	0.316143754037581	0.226034997120626	0.369696000149907	0.191167605558213	0.722441327091462	0.318604677377719
CR1	-0.127827092808936	-0.110605382573179	0.856464306901859	0.021811355044842	0.521907603688257	-0.169002175775417	0.612439699344349	0.865323907920605	-0.116676499364668	-0.0509748319981574	0.77487088826344	-0.332790099534386	0.669301203854042	0.500412063961515	0.367192163710938	0.461130161631581	0.64834976282394	-0.116128597797354	0.179478061238864	-0.356127762268132	0.262056678356779	-0.219301286363654	0.29523781137848	0.380371769607373	0.736111467919056	-0.138237364252388	0.486614021831582	0.0970567494222525	-0.0230004818741605	0.231768592799815	0.1752047188057	0.371656975625562	0.704306741710782	0.434156084911819	0.421226231219834	0.208437125388591	0.289436065200694	0.490666970229272	-0.0373157531324395	0.0997067092917956	0.437842038323506	0.605299808644845	0.155408229924804	0.65268236533912	0.923966384303498	0.245429775016698	-0.210151557892845	0.14410926305252	0.362171870650327	0.780415245991383	-0.150044409536632	0.293356310103171	0.0214125815662145	-0.111147152319014	0.692102833047375	0.325537231908871	0.493366632299659	0.898970975830547	0.440019223213504	0.14071058624853	0.153348958863415	0.909420954372246	0.714967635259219	-0.0735433825543244	0.507111483920549	0.892539398611919	0.794049684209737	-0.264357951521325	0.533101183603308	0.310025499013725	0.400174151732829	0.634208149090626	0.772715595875322	0.209226191598979	0.789958309045575	0.386639044297324	-0.0985107575968534	0.312109696184969	1	0.585221165884537	-0.129151653377663	0.836870532711506	0.817570628212013	-0.0473244244311899	-0.0853166864247994	0.0160306154290158	0.0709858016810357	0.292387267691382	-0.287053873257925	0.433414176558771	0.629314673786606	0.680593631491309	0.326516404676344	0.057934839952813	-0.180338348040934	-0.065006686258054	-0.218002030677936	0.1149356005151	-0.0939607854608765	-0.10454526703725	-0.0396310316385858	0.160418319371566	0.457860671914627	0.268044208785578	0.575668377596829	0.383788103280968	0.792174809362193	-0.0480920154285982	0.779491206784299	0.644342643857378	0.573992305780664	0.126003408895517	0.392140912053813	-0.0997395549339039	0.035551956713818	0.147137356343669	-0.214163083809391	-0.000148589839090387	-0.00382351431595814	0.642918441228295	0.766546976848549	-0.0242515760900561	-0.0200869896363127	-0.0159647398527249	0.0293191727037785	0.111713250175298	-0.132380665299984
ITGA5	0.258693797607064	0.469127357135203	0.770347413193615	0.556731010836689	0.787614378662448	0.106005645078578	0.73017545251037	0.770386632726396	0.502572086231379	0.336521400683471	0.713853280361724	0.0495558571968331	0.699990691833244	0.690698232547565	0.667614215301715	0.665630906230008	0.622050363234505	0.154217705425153	0.347446507587036	0.278142666516804	0.470487620569017	0.422391559416093	0.51517519422536	0.4692388832741	0.721666466703475	0.412415296682587	0.633045683630034	0.530795665722278	0.40169885045385	0.410459021743771	0.527502547416421	0.703409386421327	0.660409996464825	0.641998070369994	0.644067537859499	0.365210550776444	0.629935877710371	0.708089511829011	0.292872287698197	0.298528763906788	0.686670454418522	0.62942928280556	0.657222421653952	0.655917307057713	0.588109169707087	0.520745296292259	0.160953033628874	0.335117093491558	0.645205901087981	0.672839151928366	0.17020678270168	0.410423181516586	0.454819279756218	0.320143150992777	0.62461888591632	0.709951161766378	0.513085648828149	0.656776258695914	0.626689876495348	0.334611058771051	0.503895530020497	0.691406468934265	0.601582198529609	0.259926936186197	0.714768699105925	0.668086112954015	0.74010309520557	0.24641581737265	0.812586642986732	0.642852192597848	0.72099427067644	0.586192587723726	0.430430813250632	0.464177680291689	0.732024876311372	0.700361308680714	0.188999636168186	0.682962158611931	0.585221165884537	1	0.405537636913826	0.669758849814262	0.747047915002232	0.269961948116125	0.283971446634333	0.356550971754462	0.45873537906526	0.542424859076968	0.0742535018213405	0.666277270859105	0.720113794590395	0.525317267542313	0.560050688239136	0.387558309244311	0.36068417534799	0.361262722803934	0.14122909460825	0.330313452350381	0.394825328295673	0.525566565371968	0.201975461408025	0.222228277063392	0.685773637600034	0.637426173715639	0.717009566110462	0.611373748575472	0.654653587369319	0.332165193509166	0.751719092369439	0.700705615833906	0.566559861080585	0.449360883927489	0.631006273749044	0.290365318063711	0.493435712485056	0.446640164372217	0.351150122766695	0.260646828730753	0.498104166146245	0.56768983740527	0.685168776408432	0.345218386221514	0.235970462285312	0.424469484458917	0.281069102745663	0.550220071628139	0.205953434354917
