""	CD74	PLXNB2	SORL1	CMKLR1	CD93	FPR1	TNFRSF21	APLP2	LRP1	NRP1	PTPRJ	STAB1	HLA.DPB1	NCL	ITGB1	NOTCH2	CXCR4	ENG	TLR2	ACKR3	TSPAN15	ITGAV	EPHB2	SIRPA	SDC3	LAMP1	TNFRSF10D	ITGB5	CD163	C5AR1	FPR3	NRP2	TLR4	ITGAM	RXRA	MERTK	INSR	CD44	TREM1	ABCA1	TLR7	TLR1	KCNQ3	HAVCR2	ADCY7	ITGA9	KCNQ1	LY96	MS4A4A	PILRA	VSIR	ITGA5	ACTR2	ST14	NCSTN	PDE1B	CSF3R	CCR1	SDC2	RHBDF2	LRP10	CD33	CD46	PLAUR	BMPR2	ERAP1	PECAM1	CD63	ITGA4	CD81	SIGLEC10	IL6R	SORT1	DIP2A	PTPRA	SIGLEC9	NETO2	CSF2RA	TNFRSF14	CCR2	AXL	NECTIN2	STX3	TREM2	AMFR	MILR1	KCNN4	ITGA6	LILRB3	LILRB2	STX4	RPSA	CCR5	PLD2	SCARF1	UNC5B	THBD	ADORA3	JAML	ACVR1B	SIGLEC7	SIGLEC8	ASGR1	CD47	PTPRC	CLEC2D	CADM1	PLXNA1	MCFD2	CD99L2	NOTCH1	FZD5	C5AR2	GPR84	ACVR1	ACVR2A	P2RY12	PLXNA3	LILRB1	TNFRSF11B	PILRB	SCARB1	RYR1	ANTXR1	GPNMB	TLR6	ITGAX	ATP5F1B	TRADD	EDNRB	RACK1	CD69	C3AR1	JMJD6	TSPAN14	SLC16A7	TSPAN17	CANX	CD82	SPN	TNFRSF1B	ADGRE2	SMAP1	TFRC	TNFRSF10A	CD9	TNFRSF1A	PTGER4	RIPK1	LPP	TNFRSF12A	SLC16A1	TNFRSF10B	CD4	ADGRE5	C1QBP
ITGA6	0.544930932662647	0.518145957499398	0.53540029742223	0.466788507004136	0.564546599227077	0.467444422860824	0.36925605942684	0.614256817992562	0.585353949854748	0.545181457135256	0.500434503342369	0.474731473084785	0.489535876211264	0.526255284547817	0.664145801236051	0.586336433344861	0.470137468302748	0.663270178159859	0.508001034940646	0.495164800583076	0.517559982361962	0.642138382728926	0.531832991275522	0.589303895931412	0.623964775227513	0.561998823820033	0.542343337290846	0.546798721994793	0.538626002126044	0.413199537793045	0.520566720175138	0.645904368354184	0.584335899149477	0.492204765677276	0.539642985435538	0.575177748658864	0.909897866494742	0.538447968827038	0.449302838473945	0.440740306586616	0.492101550858795	0.591796171045647	0.628900771788731	0.5129754025219	0.460104780032992	0.583588850070402	0.497856317011632	0.431652680133024	0.418055873641749	0.457369616239688	0.414177948896286	0.596641085390107	0.531707576000283	0.398709317452101	0.585330718693663	0.539639408178345	0.558041331416262	0.3390035663966	0.335171479878663	0.510522755087462	0.697934528091921	0.438040269769423	0.775746008564024	0.457443127893602	0.730407825450807	0.451470057392139	0.835030217041602	0.543456976084241	0.508397348524889	0.542842450890905	0.494473751587899	0.531904446141908	0.686073950909134	0.718420300539855	0.747482851483331	0.429384137031751	0.486017845720625	0.475777400027008	0.4388030066184	0.263853266706956	0.582938792125845	0.498255994259122	0.643629872697576	0.517079402112977	0.614201592998785	0.282026573170024	0.373037982144357	1	0.445463615403339	0.352201134615331	0.618214695136009	0.470238041384249	0.424983589023094	0.579917616868452	0.59899916594639	0.659365394138686	0.422488000897926	0.522260609560958	0.439347044697489	0.590515203546073	0.455995035493354	0.521283411462327	0.30618447674823	0.703066228410281	0.523739172158075	0.539844209640239	0.636467798537484	0.611757251756168	0.679835640912681	0.697053988599738	0.775148731989293	0.620546800534135	0.251453931224062	0.472279893224513	0.531564473868045	0.543839422275484	0.397877017814518	0.621560812038745	0.45230672445577	0.50932990383753	0.682232352965322	0.663955559917208	0.411981184382912	0.735078269554455	0.1566054897374	0.53878185763941	0.372843629504984	0.495398696386467	0.52821402314198	0.466824590419156	0.509626424617144	0.370196450374959	0.49153993891346	0.500578624623395	0.626692372084706	0.503211928397381	0.577657780819004	0.583997743423943	0.401256540707141	0.342507999916368	0.564841850198195	0.516918453531588	0.651389792847816	0.596803659908097	0.39894079955784	0.616878855350696	0.583065252805777	0.522860546207226	0.587877356203637	0.713477575390025	0.550145337314272	0.530004670932938	0.742467573650982	0.494080600773559	0.473096709298626	0.495228386381576
LILRB3	0.789461844004674	0.859242158333352	0.624193532130778	0.579591386162827	0.768464105620252	0.85765681821411	0.841907784345309	0.909398234149182	0.887260485361252	0.814384700818883	0.764934727422096	0.818207851560844	0.671171464520251	0.725457327721181	0.85361797644614	0.829735799546902	0.754712081893603	0.887980931682332	0.851463593479847	0.872404913588696	0.75387831516928	0.826856987598574	0.747799348877072	0.853141596602227	0.78718869258695	0.905383803983187	0.755280017545698	0.854668300611462	0.9035605052394	0.946698919455622	0.877242602387948	0.722012372153311	0.870027981472127	0.841910228475184	0.794968357716647	0.845460115006415	0.410206988485819	0.871570355304421	0.827010160753552	0.767551230906912	0.685455001549914	0.780196528003941	0.791043644386256	0.847798009550407	0.70555056344911	0.596422645370566	0.742428632229206	0.824852063462902	0.790575570226679	0.714731805265855	0.740441399300026	0.810586237887386	0.829124383217295	0.841088695061049	0.780747344641875	0.832539343997059	0.679627433024669	0.803053473142623	0.513926977070853	0.794856868196609	0.797522157600802	0.737888896630189	0.722389834939439	0.928473425750213	0.738342155815168	0.744677143177216	0.678300999812841	0.834752331644461	0.781889531393641	0.755603348009181	0.733551684746566	0.737420327526531	0.692513563710404	0.752480507656292	0.683328668983638	0.735486919104252	0.64616897729524	0.800279006073455	0.729479580473436	0.404879705365973	0.689950485120061	0.852898951255066	0.831313488098798	0.80213995224787	0.704814899782677	0.636996248516293	0.652740365304333	0.445463615403339	1	0.868377182373987	0.804667118191012	0.601713834958002	0.679840023102938	0.826097929655662	0.706887828746195	0.725130097019305	0.877932921237368	0.777527913241004	0.629997602620888	0.825805600034246	0.851584893623129	0.53315140399718	0.731120206237518	0.67390809643804	0.824867952406478	0.41410362847217	0.743276278062251	0.804084503439873	0.782529124840397	0.742182275188254	0.663234521011305	0.700197795208918	0.483188969824713	0.779398864671357	0.828532001957835	0.582995464425036	0.490486913821351	0.613702989847336	0.850352616292912	0.63123677554813	0.483762340186061	0.6211522670783	0.505265466589024	0.54946100938036	0.55536148933343	0.806098009653394	0.715616257270442	0.737680049512595	0.625635457827361	0.694547866969679	0.683446935132678	0.55573981175089	0.793084233347597	0.760223445867885	0.807935142781798	0.532761378629021	0.721255616894744	0.876245016430619	0.839567902041648	0.540050512705923	0.898223164222344	0.887170782007847	0.787972740409673	0.662310211233148	0.721845122787593	0.698686639923655	0.824490855058799	0.847659180786627	0.778272570841908	0.707749315177262	0.414934121165114	0.170193138384144	0.602316885987076	0.840205405204203	0.669573444697515	0.498997485052526
LILRB2	0.857059233476385	0.881490705187767	0.691933229189799	0.54859850013741	0.86782915782737	0.917461189976408	0.723520230137046	0.861621200542972	0.831866055294461	0.786033902173031	0.886858532627653	0.924788782971315	0.716569620432667	0.766570255026292	0.830561378588129	0.748407185826842	0.674527295127734	0.869543413866988	0.79244491378698	0.751638455841095	0.845176144543757	0.847774268100059	0.730301095847242	0.861631464253253	0.703336596765473	0.862125715532366	0.742800823537095	0.792594451480194	0.900547098292574	0.832502386619127	0.926565985991794	0.519917192554535	0.805695440724192	0.896787064750449	0.72619744170615	0.819190028347289	0.266786782799063	0.73035224682897	0.650814620916658	0.514952649578856	0.824814959275117	0.777429857230802	0.733603590478107	0.863428377610152	0.813529732776856	0.716594277225163	0.835221017391865	0.819763833675846	0.892352034424246	0.676393022690154	0.828915354599319	0.795013547904518	0.876485128722215	0.867051404626498	0.788972062190736	0.815919120029284	0.711254934922867	0.871884636398983	0.237550443366712	0.859128004624752	0.783031136215694	0.848426633282608	0.658163947076198	0.842167519992149	0.738889646634158	0.867818367065975	0.610023214706681	0.81515529703139	0.815075224156443	0.819160188662901	0.857474219604985	0.774667230182231	0.678058600005559	0.670942579874498	0.64350059308911	0.841101813694045	0.690679369158668	0.804994344843735	0.486203842974332	0.545133417702029	0.675485097932344	0.864977537455911	0.689317262947768	0.848196664934645	0.684605375207673	0.790804615800804	0.733448412753285	0.352201134615331	0.868377182373987	1	0.756714107977772	0.660572627314653	0.788272308008089	0.757518331386439	0.726575901316224	0.759505032623937	0.807491605642648	0.860974769137218	0.690826717029564	0.695951839851857	0.788976499691771	0.644423382484232	0.820743762836724	0.609599107339124	0.832582912189879	0.37984981939132	0.664277476137426	0.749562170091846	0.711373293531027	0.748382018162636	0.629153916469745	0.707460426905695	0.216693810130684	0.844272656469643	0.704367455936727	0.551368445585442	0.604532235394158	0.367404802518636	0.933950830201241	0.675161926290317	0.458463051191507	0.537384584183607	0.623651068179259	0.467627050757842	0.270045471946162	0.812660927192369	0.466008066104058	0.818293653589494	0.672308057889147	0.495174309016285	0.723337248624419	0.606236262602769	0.858396478195967	0.721952166254767	0.792198548868987	0.613804845801998	0.74058430671658	0.861366384341434	0.702507490886556	0.594197361201377	0.838915734829907	0.859672574501682	0.748776353392055	0.544442769483261	0.810183913509	0.570127647366397	0.847058126097028	0.830736379807324	0.74935078241402	0.635769026996351	0.38805363410313	0.0806683065615786	0.515059370497791	0.90765879826218	0.683365495038308	0.556695809730303
STX4	0.827984895562984	0.791590886879848	0.679740884104585	0.427295738079362	0.795198600089422	0.842474859461029	0.715598383380411	0.874255432756299	0.763089206879777	0.687909530804595	0.753317018848442	0.736644122739683	0.795360424801797	0.847135482580682	0.866334871646722	0.731306436672084	0.703072501109334	0.892492692242661	0.74033691120435	0.771267367692304	0.766808285467084	0.841354366305962	0.647861023700236	0.840447100758744	0.628660641500261	0.794940615538757	0.857638748032188	0.706681166361441	0.80189247200031	0.740785824895386	0.825101505146076	0.66468253360071	0.764564055383216	0.799836648831907	0.678476009208615	0.730861485113882	0.591943981978286	0.8105060338771	0.788663745373239	0.523391834581493	0.718336300854268	0.753408555489405	0.80818872093881	0.807603138191007	0.694518522924962	0.592660321237158	0.772694390003012	0.779955097063538	0.772189338220326	0.666117045598328	0.743264990983654	0.856327750226991	0.87030628834843	0.753427342097666	0.842599498374408	0.766735402337693	0.734240030224508	0.659671700719691	0.386492997846396	0.738939506162681	0.871089320880078	0.792263198852411	0.817197860885677	0.832513364369123	0.773556101068159	0.684808726729272	0.74349780995404	0.803463320995301	0.823934996219641	0.801431045534956	0.824720694459665	0.741168468907112	0.763194062929249	0.781253924789501	0.795086667469454	0.777027991404182	0.751239746500916	0.750492972696269	0.57407299737168	0.590189646550204	0.688451450660164	0.86806645910747	0.825834766346891	0.798239939145623	0.716950800273556	0.559053496555822	0.787699310471829	0.618214695136009	0.804667118191012	0.756714107977772	1	0.784001691133815	0.692400653176399	0.787389383192748	0.837182856082738	0.782562256149781	0.874177823984586	0.761196544605656	0.76164377877393	0.743254397069445	0.750108318751148	0.613006117544206	0.785530192175902	0.743920983776551	0.837367742457838	0.384314839009097	0.683478255143559	0.746461575803375	0.845646460201457	0.803562564254339	0.795636860347496	0.844946195487653	0.287096437398723	0.844879831540277	0.755861071670443	0.542328347765892	0.576426487928052	0.576904334148712	0.797288171882549	0.837222267274705	0.563688811689518	0.62750435983257	0.554967110168981	0.72117359921002	0.188949083579557	0.716745557399238	0.445693333816859	0.813988823035809	0.7388999395659	0.506849113663658	0.823740645723356	0.718522818038221	0.754060251656715	0.866634328831513	0.782278132843796	0.709628995084285	0.739347247478712	0.833661449436066	0.604319093951067	0.55730868742141	0.809387814496836	0.794183269710536	0.89074592217572	0.775566378872914	0.763824986946847	0.679877300498525	0.861528173073398	0.90910311333918	0.839085165391302	0.697491219806381	0.638972229676603	0.401860415229569	0.743988564640196	0.808189924956288	0.725045155628978	0.713399529040036
RPSA	0.745193499403543	0.784969847510673	0.673814690909655	0.20687543304506	0.744985689788922	0.830617750238024	0.577643332868386	0.762410890487116	0.621467830015001	0.543251904315257	0.693096572947299	0.667364767426722	0.794648805686049	0.898867048836163	0.827590519126105	0.723229161097719	0.627987079215674	0.756807970573357	0.643344422925321	0.61514421964383	0.798073680490708	0.716768041641933	0.663187798890427	0.775217018188333	0.410334022405332	0.675130036912489	0.78272671152333	0.580194830388607	0.649633901061496	0.522534793706491	0.716890533220591	0.469594343069801	0.539735320233632	0.768201102148516	0.665745998380132	0.499294346687539	0.367285526993606	0.713517017999648	0.627721558283271	0.261292495661106	0.678999209748037	0.629162488262608	0.607595576607537	0.777015697249354	0.747414163639266	0.542547306675288	0.765197066401385	0.782220750636182	0.803209806284835	0.559216621991245	0.803575332337656	0.817093561397055	0.853144986083805	0.76202039587922	0.833846193631257	0.610911105166162	0.645631061420458	0.715282645428745	0.347837681248982	0.716672526582794	0.814551976053958	0.829446777291306	0.753023981512234	0.736218897683971	0.657342283150888	0.717419350044444	0.508364877936115	0.857164629737953	0.798730461408786	0.861283836050121	0.801326021605765	0.751655820201242	0.723739182443908	0.622479814470922	0.81270992432292	0.844837296362081	0.790356138186894	0.657538347399506	0.450904183477355	0.825155479027623	0.612192344765726	0.876630833641697	0.66500602643496	0.735376771298846	0.720427012484647	0.685636913574442	0.883062027591038	0.470238041384249	0.601713834958002	0.660572627314653	0.784001691133815	1	0.730563592454432	0.621077274705764	0.760639603953048	0.687773644011206	0.752367849822697	0.690612333129212	0.836450094521221	0.591907620433224	0.593240606134678	0.587551433887685	0.856643501649488	0.809665061194985	0.817570728751226	0.33715714670377	0.547340094325357	0.627292782330857	0.82609475224845	0.794190903879584	0.685692941040474	0.741530011935065	0.103531623018414	0.7270980092709	0.615401917447511	0.728238944988	0.648612335177589	0.402022422512257	0.721767443889739	0.894572620382478	0.501597690488995	0.582149876482768	0.595345248038019	0.677322351286071	0.0218940906975451	0.578925908037727	0.196789942331998	0.940777884356639	0.823860844005375	0.415241339168995	0.974905355003072	0.687536962454241	0.746623518601538	0.889903389617363	0.650551831086668	0.635008784172859	0.784028593320759	0.784540439872837	0.501103040022989	0.751006104398119	0.630049467793426	0.643603414922241	0.89278546954908	0.703639082077032	0.764653071207535	0.595595644253383	0.870375921231426	0.791408670912089	0.834801994486065	0.60321511762773	0.801537428598516	0.456654552799055	0.720771344603534	0.755327143793533	0.646276303834137	0.95129041046337
CCR5	0.806068219857932	0.817697542391424	0.78585948833885	0.434116196554451	0.813971223022523	0.85578791496627	0.618394989425452	0.779188587481326	0.694973373067696	0.633196384181118	0.803654477795917	0.782440836465797	0.770195482540567	0.749931869894965	0.80455999134324	0.665568103341575	0.667593448817987	0.783494951143003	0.782579210312304	0.614664095755658	0.848122786016757	0.800353401479588	0.711589788859351	0.813676971872081	0.47390643873171	0.725332820624844	0.757778699015168	0.669156103235296	0.785829991785426	0.646735743462518	0.82381807941941	0.380683529049312	0.68163511472432	0.844058226758971	0.716110406795062	0.688895931945516	0.296303228610193	0.67140256330624	0.581342339333352	0.365850114946194	0.79755722075569	0.787006783624209	0.699396529335688	0.83158431973988	0.822374065014372	0.702681635439669	0.838541074776576	0.745676514545567	0.783440568306379	0.637153492473046	0.833532991948299	0.77950798167276	0.841043605490199	0.808159554330215	0.715774274099664	0.762701033685481	0.774795064825882	0.787366693816579	0.147604688384294	0.79873903941648	0.766457463245945	0.839226742185964	0.688163260114146	0.761193961941207	0.715473860745331	0.769948771462302	0.585720971991737	0.76657274201547	0.834374244115864	0.807752902764192	0.835294719482474	0.804828167692818	0.77288249592688	0.608804482572863	0.642145229368412	0.834970819610071	0.690704924178411	0.731209175995505	0.439765356257895	0.747493490923437	0.717672068951144	0.790823162105306	0.664614419489632	0.795235178542729	0.707628546091336	0.778922173721495	0.712028787693754	0.424983589023094	0.679840023102938	0.788272308008089	0.692400653176399	0.730563592454432	1	0.640367605582174	0.775198862963484	0.748798430099213	0.693028514986794	0.800077524678578	0.777290635254136	0.680951985462768	0.674467799692911	0.672960444250958	0.772026467981179	0.625368062524858	0.838310007773778	0.412839816985645	0.583720653309989	0.71164730075521	0.685669391763301	0.705694007019333	0.566196484114615	0.596139594616617	0.159535924034053	0.737868279896155	0.635105312193607	0.628879233220761	0.625255130909437	0.269609871701087	0.808351242036387	0.679410444691798	0.493730940032115	0.568964602624599	0.621490380585754	0.468175650443773	0.116858051583886	0.712692676743504	0.345247988843912	0.828918538364863	0.735802940563309	0.369697892581972	0.782098760616971	0.643455058161063	0.855696283814639	0.718454238496807	0.769838922203894	0.629719674679522	0.738233887731916	0.803701954304838	0.509293871295571	0.81499920181866	0.774876466631558	0.792116227481594	0.737592989927793	0.461331037609324	0.748941936267028	0.545217381896812	0.801217453432156	0.764706164859374	0.7120420073834	0.659529706026008	0.450981050776914	0.131052545563585	0.52378160679176	0.813880437740179	0.695366371303573	0.625164055439241
PLD2	0.816110888686434	0.846708802067592	0.715844154477197	0.61768442542321	0.805572868451746	0.813647398179442	0.793377722755816	0.906311674756745	0.880823459581372	0.831044611309114	0.81777607265069	0.797619929873013	0.695279120241048	0.761344582302083	0.875152093738248	0.824184815797662	0.776980327236133	0.88952039798332	0.856808359825448	0.820285329984439	0.782111793128863	0.874538458518458	0.788985035946711	0.881235215190019	0.734467863966803	0.887449624219155	0.793175216052571	0.861897458185706	0.890268840100544	0.834082741607246	0.872286091864782	0.765930239464051	0.86668697106614	0.847538026497421	0.851244542149469	0.86808149721787	0.548686232185791	0.823059048332495	0.803267234435868	0.736624722672238	0.760981652347308	0.845817646876347	0.875086701443277	0.858347426032606	0.747056145623976	0.705065750706987	0.778177899012963	0.762895345986524	0.762467135463134	0.737293546645474	0.704126212769326	0.855324330036321	0.838941516852817	0.812417360505789	0.82320598621267	0.781843140473773	0.771054610515462	0.715803655285568	0.473316798872631	0.786918747227525	0.860252225836583	0.763994305818084	0.803480850063826	0.862953775914523	0.843652729018117	0.746462214439199	0.773764326535107	0.796319936521844	0.816699921135457	0.76919869366582	0.744299395279203	0.82905734964632	0.813620997295113	0.810674540984567	0.73502089263875	0.770504571309093	0.692614820881337	0.813931980379775	0.698712611165261	0.481681809496432	0.776521046791374	0.82685584422548	0.863402413963736	0.825032386101352	0.797311204638635	0.607801665340667	0.673972937891689	0.579917616868452	0.826097929655662	0.757518331386439	0.787389383192748	0.621077274705764	0.640367605582174	1	0.810062173678965	0.79780416120148	0.78102051214117	0.783327365513775	0.691115233633355	0.854912831173808	0.801321007713398	0.658826724202467	0.698567230680427	0.764683240198222	0.854666353315443	0.566634237037489	0.773400912062691	0.799067815598357	0.807171321200193	0.779770353405779	0.747085950527876	0.71358653794064	0.472750835178352	0.770909161402027	0.807121771322596	0.665533370378426	0.631411223125732	0.640680814339582	0.80674135770294	0.6388373475022	0.599321124654937	0.696808151834497	0.620050371618697	0.673750894870894	0.471968011676972	0.850647654611578	0.655046919565938	0.745737255803348	0.608355659015456	0.597895368517255	0.681994708827237	0.504052725575755	0.798150851320515	0.758338365258383	0.859434643842671	0.553806197695361	0.781283731127539	0.880930196032313	0.739005997137832	0.549925616559718	0.898597541372814	0.866197827249997	0.838520596753677	0.675793604550726	0.76933822226491	0.724176766192047	0.828438143842062	0.83495266916282	0.744336703160085	0.832055828575419	0.490393692273641	0.227176093789844	0.639824731016047	0.85044356378733	0.563582085159337	0.5635629119316
SCARF1	0.839720819462988	0.862151127071663	0.798380046998624	0.531222516029737	0.852022003664685	0.849997837873809	0.771829646001295	0.89287449662355	0.777443876069985	0.754690491759813	0.83801243806623	0.765397423084843	0.779908361434953	0.8740855925685	0.892456590542875	0.760003200206527	0.743504973623802	0.886949655484592	0.849189663429832	0.700721860659753	0.808209329417981	0.886877132984615	0.744938244123189	0.906527932948929	0.565415601503831	0.805490742268534	0.864422382817988	0.776138645287913	0.829051775357272	0.675009481460722	0.843169571222678	0.627248570505492	0.807067844007605	0.864663430967524	0.784817259306507	0.763816057298016	0.528948010269355	0.774346635378626	0.759583601358795	0.527586582117859	0.823190614310787	0.85452834883188	0.873451989215623	0.880310817160191	0.805694654529181	0.672232323328333	0.867960397247708	0.794371932825147	0.800926735907362	0.674681748839266	0.766251318024903	0.897786676837474	0.915368624937384	0.849757844541155	0.850617266354874	0.792349613860446	0.785931689861231	0.727094556410384	0.244234485349141	0.795312539537558	0.849681526069187	0.857995190326635	0.822862470609777	0.80915548794963	0.846153067621092	0.755645449949817	0.727888115609373	0.789921036193492	0.927509995525129	0.832352963805401	0.848525346881904	0.867043538647239	0.88588080186974	0.775013197093998	0.758379439114953	0.851309970212044	0.826833119698867	0.770160505165459	0.617023399468268	0.675305919146549	0.793378975997557	0.850415179987548	0.806352943553794	0.844975966399545	0.773590009166734	0.695428503143576	0.82131243269757	0.59899916594639	0.706887828746195	0.726575901316224	0.837182856082738	0.760639603953048	0.775198862963484	0.810062173678965	1	0.834199708902227	0.812724719649733	0.811396490104618	0.820009943284626	0.802280552662171	0.742529295865751	0.664306146142549	0.814590466506565	0.779057947994305	0.900260490077936	0.532604416032561	0.698344648289723	0.807093987003756	0.794572819973476	0.841577951146013	0.777380661815184	0.76474530959739	0.332662329736944	0.82135867701861	0.772765716291036	0.619751023533635	0.725043920514766	0.497656471554212	0.827265335285982	0.794863415253528	0.571186471534067	0.6740669809205	0.725499628808467	0.624354007905757	0.238135894990152	0.809039831291993	0.457858320984787	0.848225866131028	0.685053784089179	0.422738628286183	0.791318453627164	0.673859176316541	0.828157445795899	0.807191975332649	0.843974384489327	0.742047846123219	0.817161201983099	0.879364506489764	0.615659668745844	0.726903344310731	0.828569679030443	0.845330733315156	0.859815024937161	0.660569012002289	0.836892628510993	0.670468373360358	0.876342169591727	0.864892353685896	0.825491519039975	0.802148143407356	0.529599434582001	0.273705909808021	0.686556811013807	0.865114778979221	0.706994644196564	0.68827718912336
UNC5B	0.924819964985913	0.876142653296606	0.910913738837753	0.731632674878817	0.850648319862666	0.84084324722714	0.664921807217634	0.864107569286993	0.847274932217579	0.706072619545692	0.880417653956877	0.833078649374222	0.870952273636091	0.73921777637887	0.898443970406407	0.78589047299446	0.839591615924731	0.873654468405131	0.823433712211175	0.654731321789439	0.846305529566312	0.931028124646539	0.873866162476448	0.912435599917369	0.686491788282973	0.880211666074622	0.759280994604562	0.835508418239919	0.878130242550525	0.699544881796186	0.886714528119711	0.575967476593094	0.847032459725202	0.86248888925169	0.802996604775483	0.87345397417553	0.509989303646897	0.66968982039315	0.622084961689305	0.517370435059765	0.884721120262543	0.915169106846226	0.855253641888211	0.898493301509228	0.891796352028174	0.850820902562635	0.888506087254757	0.840440147031208	0.836201038796165	0.847554629996204	0.845750827287293	0.840653508783631	0.854444701076768	0.824436100150606	0.818271347281291	0.804902537289273	0.886501236926647	0.710415011195865	0.220691068472449	0.900143998947002	0.906408976468303	0.836265498829283	0.858663451450837	0.742245819468251	0.919880581091709	0.795869262161512	0.84035885258681	0.843324318149267	0.835253794981064	0.910521487298993	0.850433859202516	0.855994237510209	0.886346080755561	0.752896803417964	0.782673650607244	0.792358794514342	0.652270120246425	0.886724627051576	0.558599876039621	0.564310569839039	0.931026128102326	0.793255297613286	0.772079353398199	0.938441261198395	0.898092633699548	0.757655130426614	0.667941108431992	0.659365394138686	0.725130097019305	0.759505032623937	0.782562256149781	0.687773644011206	0.748798430099213	0.79780416120148	0.834199708902227	1	0.685628802397785	0.92166851407033	0.792727811390178	0.74227061313505	0.793329765061302	0.847739084027536	0.717559506428591	0.809106736722336	0.864862062274279	0.657785377756914	0.860373873950025	0.857003426173146	0.800053458467652	0.842977205486166	0.743936171363693	0.680178071033548	0.185968519872435	0.745415561404553	0.696063122002409	0.68978867134843	0.835326664511594	0.477192457537053	0.854385890830631	0.659560912262982	0.57696407478194	0.747144550208415	0.749747211827297	0.668442527920947	0.30276233683642	0.872450375227908	0.517606652014299	0.80880951799411	0.789575885625028	0.521978017037464	0.781902380428969	0.580760164835899	0.903311592754718	0.673425247928319	0.928525454616841	0.607553460242334	0.84429781288497	0.871596451552548	0.604305498029295	0.713143851734876	0.870630545209848	0.867620302712601	0.831185423798404	0.553107680122121	0.738615725485707	0.796901248131368	0.884309596026658	0.806657519526735	0.730883709502726	0.843919048819236	0.526185007956397	0.221632967854933	0.678087206239406	0.881874382909483	0.579720062648193	0.62788849548115
THBD	0.750755049188639	0.841459889948675	0.590768505603741	0.373186133834686	0.772403911238032	0.862387228698538	0.85398479661866	0.893523483139429	0.771974941108157	0.75761516109433	0.736318838136963	0.739967303508091	0.69532064635978	0.863964772035108	0.852672263371683	0.754454994792322	0.699043011009685	0.882560748343268	0.809068304274544	0.822479836007693	0.770447099732161	0.789267565731794	0.642368256608881	0.842796190711715	0.583881069274348	0.820367446786626	0.865582042677358	0.771848638815972	0.816777940536067	0.820572051842495	0.814341106942921	0.694038230871884	0.772552749341838	0.820136960943818	0.748238836891527	0.712378009318003	0.428340153468719	0.888163049879608	0.879845878642982	0.618397333148039	0.651525551565693	0.698563474985175	0.771079226414319	0.840540195447538	0.676792750624799	0.49545304284398	0.751264751754414	0.803237635590093	0.798829451509651	0.604681345560668	0.728607026843008	0.876658702403812	0.887378852849149	0.847043624953314	0.821180134330108	0.793220880389905	0.646808815059458	0.795528202088505	0.464685390026305	0.725037662368298	0.788946519150981	0.791965742368633	0.708160304746095	0.919096988045537	0.679652398883163	0.715606990811606	0.59341109215745	0.815851207106291	0.851519159213658	0.754915279454963	0.773245849546961	0.765628008191204	0.686251593266803	0.750439669199898	0.695903928171254	0.80966472072332	0.806992500426952	0.719523451556698	0.679801604181288	0.588721773774596	0.599231830391743	0.911801569662765	0.829029493861036	0.758546577849494	0.652107555612765	0.647861398216552	0.833833800179724	0.422488000897926	0.877932921237368	0.807491605642648	0.874177823984586	0.752367849822697	0.693028514986794	0.78102051214117	0.812724719649733	0.685628802397785	1	0.718050419980575	0.710374203579976	0.778559190579519	0.774418484343493	0.474616306726648	0.842240503988598	0.681656335919862	0.865182724392411	0.365943708891407	0.608075873581578	0.756513368435301	0.802924495961414	0.769952383001584	0.685188271368351	0.779869238726147	0.416942025002445	0.850756057497094	0.84342241935556	0.550489174870734	0.527225478402592	0.549417908854129	0.822934917520012	0.794632933749566	0.463661523657439	0.565556299346392	0.568300881779407	0.547020032010142	0.37738357009647	0.732466336787595	0.563212950498824	0.823314010315784	0.633779889005918	0.542061983847093	0.775159690416834	0.654316597187896	0.74819108807158	0.880850778725732	0.736645305331725	0.669105231064278	0.770851528830189	0.855876487989718	0.754968828140159	0.620437708176666	0.814073023307454	0.833493986451117	0.846338527822634	0.736506658542897	0.815220879326801	0.59779113952066	0.849048841528471	0.918284251786995	0.850189695304573	0.63239638769313	0.525304458000661	0.263892016852098	0.614746498861461	0.822870059336572	0.744441743411255	0.665334533297074
