""	CD74	PLXNB2	APLP2	ENG	SIRPA	ACTR2	KCNQ3	STAB1	KCNQ1	ITGB1	TLR2	TLR7	CD163	TLR1	VSIR	SORL1	LRP10	PTPRC	LILRB2	ADRB2	ADCY7	LAMP1	HAVCR2	NRP1	NCSTN	CX3CR1	LRP1	PDE1B	ITGAM	NRP2	CD46	TSPAN15	ITGAV	TNFRSF1B	TLR4	FPR1	C5AR1	TREM1	TNFRSF14	PLAUR	P2RY12	CD33	NCL	RPSA	CD63	TREM2	ADORA3	NOTCH2	PECAM1	TNFRSF10D	PILRA	PTPRJ	RHBDF2	CXCR4	RYR1	CD93	FAS	CD44	CD69	PLXNA1	BMPR2	AXL	EPHB2	NOTCH1	IL6R	SORT1	PLXNA3	ABCA1	PTPRA	ITGB5	CD47	HLA.DPB1	LILRB1	ITGA6	GPNMB	ITGA5	LILRB3	MILR1	STX4	P2RY6	CD81	TSPAN14	SDC3	TNFRSF11B	CD226	GPR84	SMAD3	DIP2A	FPR3	CADM1	LILRA1	FZD2	UNC5B	STX3	PLD2	RXRA	TLR6	PLD1	SCARB1	ERAP1	BMPR1A	JMJD6	RAMP1	AMFR	MCFD2	CD151	TFRC	LILRA4	CD9	CD40	PTGER4	APP	TNFRSF1A	SLC16A1	RYK	CLEC2D	RACK1	CD4	CANX	SMAP1	PILRB	TNFRSF12A	CCR1	EDNRB	C5AR2	EGFR	PTPRZ1	CD82	C3AR1	ITGAX	C1QBP
PTGER4	0.721342649771226	0.797245349850186	0.793439566810647	0.826084641621807	0.85248600567671	0.877868196258154	0.783516624010869	0.721263100140767	0.787150841566659	0.85754918646173	0.791700912725502	0.747394542670978	0.52300357561023	0.82363543051451	0.436894270483594	0.744888059268039	0.823845679277665	0.856298952317228	0.397221500805686	0.739283585379303	0.788067165055942	0.722183904383394	0.869742398437625	0.67320817093146	0.718819929728531	0.591769300318055	0.899716728477204	0.861488024294541	0.864037156082224	0.763732181982066	0.811450738629084	0.683894437298027	0.82157958299527	0.808911213371396	0.782750831938311	0.824454401316658	0.758797368315127	0.758752434945508	0.680265196479018	0.655550160875141	0.508089079894884	0.683872443182522	0.894491063068752	0.769117055293883	0.736836310438806	0.819773846663126	0.846604639168505	0.347942251529786	0.552934969559859	0.703265478781625	0.76511153736752	0.886117179372944	0.837202891836999	0.492975442542622	0.558953357003049	0.225045924007961	0.78648053334877	0.208293426580042	0.841494634455505	0.727246160974864	0.86691063111757	0.838903171347214	0.834203344234711	0.819799941398441	0.872289837176799	0.826060534004676	0.763401965630588	0.64066900412411	0.838721158266743	0.783323862718191	0.849498628472852	0.590528356146489	0.87750239272528	0.788240615592056	0.53082064510947	0.67997241194622	0.519864365526135	0.75497652854284	0.896881836965923	0.738762048444417	0.798377384566767	0.914218319769571	0.758232408551738	0.843370642677068	0.710277994115104	0.764755148604032	0.697072468973086	0.750525476380752	0.700736912896505	0.73045625518065	0.496514845472818	0.44110959649216	0.829445737835157	0.670222770398227	0.850905277159676	0.807809539381367	0.736981727946746	0.84496240599002	0.832862772197503	0.600032365101812	0.722106434901081	0.879843828007745	0.797685371334892	0.748760960283641	0.800052668416798	0.646463623435213	0.831381428251615	0.523339577999818	0.722676821898392	0.763018370842982	1	0.644643957072104	0.834853050296396	0.830578291746838	0.788065760837983	0.472488592350992	0.774574940484348	0.803623801251321	0.872166689243023	0.783543325428813	0.699558352775147	0.680950753333577	0.855131767168275	0.766613729734636	0.728535293934678	0.320887027741305	0.266161058034024	0.772167065809697	0.879263284160994	0.936499593175317	0.790689181674857
APP	0.4076182619921	0.55608887341891	0.535725633413132	0.557833625822926	0.569857775289077	0.627907832508687	0.543833216430511	0.440754713040889	0.495560219973984	0.584930014440854	0.555162096695233	0.48363746824893	0.343912808368529	0.546218376788162	0.202691017321826	0.489387277011789	0.572570797293368	0.596358857555635	0.333047373074213	0.460410045914442	0.524710659141161	0.453945675982852	0.537096701728768	0.497722546787022	0.567926859137444	0.338829803840144	0.653047876484818	0.65099624772674	0.522858667569235	0.580841496236992	0.692658669534985	0.358238228980293	0.666721439573107	0.592148457292976	0.656229530972845	0.503592263057987	0.573554331559583	0.559632745454494	0.471682981388645	0.417219456130906	0.289478601145593	0.431044062980614	0.700292835023389	0.453315308070149	0.45148430995214	0.491532504638598	0.497756353734027	0.464380712775963	0.477168241622041	0.598083917184826	0.428239194040643	0.603696714340635	0.547316178932782	0.511765666948771	0.410326193297288	0.221235419345925	0.538524572832682	0.226498496455513	0.56017304457618	0.589113345533256	0.663962794812502	0.494883236621025	0.623368766992549	0.766491232139616	0.696701181306956	0.578431517101974	0.6632994485813	0.473146703466868	0.764309052758458	0.499869694400055	0.712509986107504	0.282434167567046	0.569257137814553	0.601501234335616	0.350192827335306	0.526317185926669	0.438227733812965	0.495363938731595	0.67054492157462	0.424167437023609	0.466827122139941	0.681415807170162	0.845350083503768	0.574230256215351	0.648920176561159	0.457487870240634	0.497861841960572	0.695325960812292	0.42961380339674	0.557783751737055	0.390900089162311	0.320358093587303	0.500168375184787	0.536130891371908	0.568578871873526	0.565094133167827	0.611309414983627	0.568690561842321	0.662958152347296	0.450117679367889	0.582226967090167	0.653217154550822	0.607111193709261	0.599485610213511	0.575327474039102	0.52022277156622	0.67858000255782	0.309116544489341	0.519740093149198	0.432546447153191	0.644643957072104	1	0.55440487918474	0.749108673315222	0.653446443499197	0.49554615773655	0.454616769189915	0.489117587252019	0.671702793160125	0.523887847275074	0.659904975006902	0.467302454665426	0.566785260721103	0.721915036300575	0.646266979221036	0.858287050725171	0.84142362944075	0.770825824905651	0.526314278986427	0.655631230371331	0.507362723374907
TNFRSF1A	0.840844914763923	0.887114532937243	0.773715675068238	0.852437590872284	0.89318975268125	0.89441283178108	0.789519116602239	0.751862999178396	0.872869018588357	0.821931510421143	0.83312801783489	0.835901045043458	0.547314476019349	0.885688514168305	0.644989133947304	0.823779989418269	0.926835126873065	0.88363095894643	0.386565519002624	0.85039892458792	0.875790466924299	0.812321818415053	0.93522469084959	0.717511489619048	0.844454781204075	0.674141136068546	0.912307557986682	0.853321946024323	0.880664829185691	0.708416988197891	0.846052581759387	0.834985620023636	0.870761747296105	0.777684898025861	0.737666020629617	0.908795803556544	0.649853614366754	0.694589230526943	0.703453741782123	0.633075293987629	0.628177493366214	0.890243865416832	0.889574910283985	0.89045468111248	0.781085421572871	0.908729656073516	0.925753856834494	0.351675360233681	0.613764661768622	0.665710925828211	0.853755366379922	0.905893773749628	0.890389260346795	0.446782732274106	0.610516402115895	0.208441441091996	0.842982405618237	0.161281971508577	0.748275322486476	0.788062799952947	0.861098977836905	0.93792070007499	0.869377891147567	0.780491414145575	0.847663650794827	0.891120539275503	0.741260554780287	0.627593462021551	0.851074566169314	0.798365258214064	0.894868025984788	0.760690927657159	0.87333882327531	0.875290724971596	0.517523068254866	0.677432463073005	0.444731020017202	0.860954821758548	0.839683404385533	0.843930226023253	0.933103383238457	0.893594601036918	0.759103153724875	0.798169849889852	0.694546896525449	0.79055796946926	0.713123315483955	0.736887120637339	0.764015214002156	0.729328192335271	0.596469241214956	0.593676158710942	0.853707431057658	0.749072459268392	0.873689523575195	0.770387826841205	0.765617778905835	0.862844482709734	0.866367765734292	0.735394517880799	0.813098225807552	0.787040688031148	0.779400002954557	0.801281247990688	0.787539874368902	0.630057980030679	0.721339274835112	0.620233229259964	0.707575418668223	0.889868802716229	0.834853050296396	0.55440487918474	1	0.81127386358778	0.785151454352202	0.504703225430649	0.888321340962432	0.905028148535788	0.883506984587695	0.799513572620092	0.697369597674634	0.691031173316107	0.847171219049223	0.721280921933962	0.679901224720358	0.233929572787393	0.160377135464995	0.71808865318397	0.946702357670146	0.871315510731059	0.888335946042596
SLC16A1	0.758123827214095	0.753326294494312	0.64934917684554	0.750449367253873	0.770588468257563	0.790365605397689	0.775650357087303	0.665878015573912	0.777953260634361	0.724246414011562	0.749673668267751	0.793755135094797	0.416645584390398	0.794355098762173	0.496754265398553	0.789287694488739	0.796537815624462	0.800809216662979	0.264569897321304	0.788077822154292	0.790853610113246	0.644878528654597	0.809944169830581	0.606927850732539	0.786082569605965	0.666834775595163	0.831934574739345	0.879017395225273	0.759113832182958	0.652285198951805	0.784516403120621	0.702717617884992	0.868688116946176	0.681864949221656	0.741786751086834	0.787540537071966	0.577666263133938	0.617695302768297	0.560115190049146	0.489541547016232	0.594465809445536	0.703451012360113	0.881866286583874	0.726790626859123	0.627628449814758	0.782203806999897	0.831868876851396	0.293474946461078	0.525941181087314	0.734072728124635	0.699416397591518	0.835142186281492	0.845651853958938	0.459097185254206	0.672306728461114	0.0876057636136453	0.791008293210226	0.0555213984541889	0.814941331284546	0.741517864010898	0.81583374205406	0.815785948464628	0.773918704427658	0.827556814151018	0.828675390995122	0.820270017403471	0.760469240961806	0.50867705606675	0.835586824351477	0.689844732370071	0.868368101332246	0.643682746702434	0.799891085826063	0.832879570849396	0.393911865483253	0.572163077080036	0.340152636811308	0.736895492758216	0.864832917368367	0.747122711476139	0.78266724799504	0.879154223115112	0.836460028638643	0.737295548911467	0.74588211131513	0.702765087601509	0.665792993876138	0.800749109572945	0.605104007227339	0.646004817860644	0.48475201323335	0.589148087991375	0.758311163633214	0.651700401654535	0.777800301762501	0.657510869830321	0.78715201250807	0.788540556307503	0.850612978101534	0.598857084558524	0.76653845530044	0.806063854223747	0.74038396561318	0.73419833022204	0.710426312599177	0.542960712475389	0.815482731294602	0.515761780440031	0.605738662404199	0.732547505487459	0.830578291746838	0.749108673315222	0.81127386358778	1	0.82141982456235	0.637951684149978	0.732926579369868	0.812767545261749	0.827448466051036	0.651610267599383	0.772063097413056	0.527565159117815	0.753797477316529	0.703104481611353	0.721735836270703	0.503080137097131	0.463182968522535	0.744310931848521	0.835760591025733	0.831607416073903	0.745068419159268
RYK	0.737497231021603	0.796205691312789	0.687121700077979	0.694417302582529	0.772748182381721	0.83301542121216	0.803116379395521	0.573162090715125	0.716287412074324	0.702296749439627	0.85267642098013	0.777645997094967	0.395121118259632	0.800513546893224	0.538617492250165	0.796932258005629	0.802905902212804	0.864541841995511	0.331782975498395	0.770268703491336	0.769666683845713	0.647620431840792	0.775550094872816	0.60112242792992	0.748618640848704	0.660166537336547	0.791955754433413	0.825481918344844	0.751761317039858	0.676246055035029	0.829980727064797	0.64693319456403	0.825688697492814	0.732762720279391	0.82695583986272	0.757091637450382	0.614641529311975	0.584815827393152	0.614085039204105	0.490256245119452	0.660648338945129	0.712989699260327	0.835057644554621	0.705680222001698	0.59057712630086	0.714434623893456	0.776526045583871	0.406414803913481	0.560630365901658	0.713525692734073	0.735635333138297	0.801067831681402	0.809870210774708	0.485082224672302	0.701057990414986	0.187329652839461	0.722883382304133	0.179687872439359	0.719583107917827	0.683182613515689	0.817594928182703	0.747697770768447	0.763861124224166	0.767162275063335	0.860865029078504	0.814735907367375	0.773935576321533	0.550996672873811	0.801369959944223	0.677685173788824	0.816188769821525	0.636381458391504	0.823933124007595	0.793238830048909	0.405410017644862	0.590884077386574	0.426020473050207	0.769712127499255	0.822798415380857	0.718127090150536	0.716781112025585	0.838217646464378	0.740836933741123	0.677226125958062	0.740110956310744	0.627598529599944	0.704695065528246	0.778025193755802	0.576903540117294	0.60596205440224	0.55034485484518	0.594013757390278	0.747228011634544	0.655439113214332	0.698336155050312	0.720061196177849	0.849894285190424	0.796040262892281	0.787624847916529	0.58757485846772	0.683286703500284	0.773042448880455	0.674817448092888	0.725455663236024	0.717471092401905	0.545677188354401	0.717456314751	0.414071552593412	0.582995315705391	0.699728644622536	0.788065760837983	0.653446443499197	0.785151454352202	0.82141982456235	1	0.663637266113362	0.720122772723463	0.763861654866872	0.816634673154759	0.69983925263176	0.780626539724246	0.540804444246405	0.743171248132957	0.66228904826805	0.734756073070824	0.381284476887224	0.335217153107349	0.709513289667897	0.807412709404706	0.822976401564907	0.707146259456501
CLEC2D	0.669347816638627	0.581686027662761	0.255512378274269	0.274166421527546	0.369671990118189	0.469468489005979	0.656312590596619	0.202358712587475	0.438503260373374	0.246342501732867	0.584244758519808	0.660563021453131	-0.0366191021310366	0.547294310155135	0.644775526419259	0.707084711984269	0.501686588184095	0.587801086697152	0.0447371451770453	0.666489800058938	0.581565076898596	0.267954684593147	0.418315023327694	0.20512152366528	0.527801939328219	0.743160841442964	0.410252985800852	0.588155080258712	0.385547589048091	0.259011249014642	0.527381305340493	0.397387296106554	0.575961756445247	0.324005164750643	0.592568760275685	0.431297757670253	0.241322327980137	0.102147530822779	0.221710678795005	0.00136948661362786	0.69830040803436	0.446101000800597	0.548890802238709	0.42272663150077	0.133707098953678	0.381025906647251	0.544800202068733	0.180881427957225	0.345133863605763	0.650267548724789	0.462946928897799	0.501675592584989	0.661035986959516	0.326351827367961	0.730432404105707	-0.0687047891860713	0.507696439639082	-0.158828149117077	0.599478981074836	0.482340487875813	0.517954874224117	0.520141081149076	0.462280447704238	0.562022164338735	0.576988607524988	0.566386106625962	0.484973779089864	0.126834720212262	0.500056706536094	0.352860472905117	0.524550873657249	0.647560789126722	0.526375436888349	0.539667646956337	-0.00853607009606803	0.161913606793605	-0.000962622542122353	0.477614518053763	0.511957179343273	0.51340995356471	0.409117668808744	0.555556624047398	0.497399297130361	0.350298635766752	0.581861725916705	0.254453248426239	0.548105347563532	0.70459056582987	0.129945104871205	0.230371882177574	0.407791774237973	0.750573686656592	0.432790104899327	0.2780060485348	0.435722096315471	0.286484472299267	0.696514190353395	0.458154037884972	0.555994976405531	0.522742568057392	0.481041534866921	0.539941109758432	0.290840890889734	0.523667335369545	0.308015540908545	0.0859595991211446	0.46901701169804	0.198089867997568	0.149133319669157	0.460988905517296	0.472488592350992	0.49554615773655	0.504703225430649	0.637951684149978	0.663637266113362	1	0.487925915040532	0.536275192030966	0.433793253325747	0.300928246880695	0.721967429334928	0.0824198978991026	0.345688497617391	0.303132174452802	0.625240494877431	0.357615505098102	0.346152416533067	0.332934099587676	0.543357422108758	0.451345860353839	0.375949511644118
RACK1	0.818099186356159	0.760280478726847	0.743275919994114	0.779409692844747	0.806702301542765	0.852909211343992	0.657570999246503	0.647717703370619	0.830838846972608	0.768495156361632	0.751328811147384	0.738711662528567	0.471854631288634	0.790267890515781	0.67108647117637	0.705790905967895	0.893068000531204	0.785053669616314	0.373241168563908	0.822884360908518	0.759707147869931	0.816484197551881	0.878752815172008	0.628093332548816	0.812035292143161	0.640508897998078	0.836654017780609	0.79198956288191	0.818443073734603	0.66012758408584	0.731616566912736	0.857310448595206	0.745635971320813	0.75890837115702	0.65954750207482	0.896753800993131	0.64055450578014	0.662431435137646	0.711316808547297	0.613008977009992	0.577934546891152	0.847752115243496	0.872625413094513	0.985283094206256	0.798577428808835	0.893626306498472	0.904179002152848	0.331871096155628	0.585471327787653	0.575511931398192	0.923033809775112	0.813991202420504	0.797312924962854	0.458146481762893	0.497442354553966	0.179705832089364	0.777522448778647	0.233365709220271	0.698171235427963	0.675349988090402	0.777151556212044	0.899984403320424	0.813141349076871	0.69136314549427	0.756829844216178	0.815755040567369	0.637626469140555	0.584638584472028	0.734490797794823	0.729439759868413	0.846400530186401	0.822197380034516	0.796299079688079	0.744742023669859	0.530712477862563	0.638305679651256	0.445395439362414	0.782842907076384	0.810891250072038	0.807883094820067	0.927539147405086	0.815132767207177	0.679532669479227	0.733947466733239	0.522889875304392	0.734285667145078	0.585166498877012	0.595274840004893	0.702949827764984	0.695271714049758	0.649578075715904	0.609827339598023	0.730355373606339	0.707787108464679	0.821846437953237	0.746077450637843	0.656856731514704	0.771819583349237	0.767862955640589	0.608002981108572	0.754171365378873	0.723000386422351	0.750971094661435	0.758138717605875	0.783418936935815	0.644888854775635	0.642202854676988	0.702744628217583	0.683010678005812	0.911611779310644	0.774574940484348	0.454616769189915	0.888321340962432	0.732926579369868	0.720122772723463	0.487925915040532	1	0.837308615702903	0.831635293579881	0.835024192674873	0.616253550147446	0.671622312167964	0.800425957982211	0.635967302484934	0.630653533888173	0.137028290740579	0.0549523013492477	0.650461680605985	0.906027538865345	0.783370431674708	0.923198600374889
CD4	0.889915278387981	0.832812633611491	0.660631662327603	0.856250119119084	0.77740738536966	0.852046679030318	0.807622445789457	0.841752784907342	0.93476974227703	0.725934013775086	0.835742960538661	0.888703580606331	0.539142746590984	0.878873839557949	0.730770901303469	0.86150816847006	0.837579688221311	0.900090041304478	0.375263415218178	0.914834374381433	0.914731774400547	0.685069868178654	0.887201072292723	0.602882396112004	0.805365907895166	0.791229426388156	0.847293309386	0.871958208703415	0.886535585683924	0.560981022432462	0.773971600882901	0.872178055749426	0.867520657495723	0.695232901396816	0.733467698877117	0.927645833259081	0.549282867652986	0.62335129418832	0.502384114157259	0.481595885227088	0.745127694974011	0.860976613278958	0.890938432508117	0.843690057846975	0.647864817569012	0.841512178115769	0.881063190278388	0.244299483940961	0.582472608357583	0.697664647260272	0.748922697295532	0.88837856057686	0.919015983643372	0.358465504702251	0.684887873784402	0.241114852397022	0.859194185240171	-0.0278426667053222	0.803237347775106	0.67077219493591	0.838846793048721	0.906260641320251	0.814335183276173	0.750366434849858	0.805794458637867	0.893128889573936	0.631897750417144	0.425712914555526	0.770381623106114	0.657719154806845	0.865916031676966	0.795927808861089	0.929103127113956	0.834036512852286	0.27807008367737	0.528644200309511	0.272617124793844	0.80428540921795	0.833834074530442	0.87569873974078	0.891260404345101	0.898244255491679	0.657780985335016	0.805348422912569	0.667334728300535	0.794642246674232	0.656845346702502	0.699249591541843	0.679055470883097	0.542155683457268	0.654645092286692	0.666510195054018	0.886253317057288	0.602962004242351	0.801970811412512	0.67821286722932	0.779763307247397	0.864659204334972	0.804296080074874	0.682934093744473	0.756946925249491	0.823916121195691	0.6645976565999	0.729537529919294	0.68097731548867	0.466823506128975	0.7841791894012	0.475428481731187	0.518532889616691	0.895073405862063	0.803623801251321	0.489117587252019	0.905028148535788	0.812767545261749	0.763861654866872	0.536275192030966	0.837308615702903	1	0.80369665767739	0.698137869912424	0.748192413218516	0.511849929789437	0.738731913355075	0.563788391242396	0.683964717157003	0.170442582200644	0.106276805579233	0.63939545959046	0.954581944856812	0.790250981917332	0.878334813665028
CANX	0.666336741852315	0.838035968459186	0.913566496171339	0.916195613212262	0.938846267668231	0.930997981513991	0.70377116925512	0.787951184629765	0.810999786247025	0.948181860531903	0.834618397924388	0.691860651133648	0.705776988686059	0.856384446511923	0.381131973141103	0.695812333996436	0.885513537106271	0.863839912742745	0.424348681485706	0.693762019138846	0.792188017801889	0.898195840627489	0.944767548525095	0.85972433064495	0.796906538253463	0.449329522350259	0.956713610038175	0.834165295260661	0.892509526163572	0.882826677726483	0.891444576355552	0.758416454139683	0.853268343690046	0.857330072488934	0.770698975832269	0.842006193521651	0.79385058666918	0.854770314248827	0.848339257727959	0.828590687331199	0.44055156582494	0.810831502251734	0.932787026725762	0.855869300357536	0.902514875771086	0.880532345685523	0.848552452047903	0.437367246423394	0.554796684431358	0.604200190340758	0.838792815749555	0.901530737067004	0.765835804791457	0.471077851496952	0.473429692024841	0.264449415980097	0.788250256988438	0.410871444308432	0.651414723224239	0.798463420587492	0.873577533874603	0.848397237003528	0.835750580179652	0.788736992517267	0.891260408098208	0.877131609158763	0.826890955127296	0.81277354915456	0.909457166716899	0.849310122025115	0.928595000418177	0.553082676613719	0.824537534023917	0.822861247221679	0.718543032854583	0.827679413237516	0.627519460186433	0.838104537007848	0.909880374788059	0.710895286970998	0.886007486087492	0.90737181315625	0.819781324408285	0.831644568377154	0.68898627800508	0.844186143136216	0.619307688031383	0.718566645107338	0.876492612972423	0.873783604384043	0.507477622620784	0.377189641900996	0.831412203112813	0.857847368771708	0.867506841252807	0.89074196434478	0.746650884312054	0.87160024154402	0.882618897365766	0.655957873486638	0.790535737499589	0.809843927984489	0.841423071953543	0.757259196351875	0.927979260187811	0.844533213075131	0.779279913793777	0.605147178649752	0.851710314249292	0.832482517901802	0.872166689243023	0.671702793160125	0.883506984587695	0.827448466051036	0.816634673154759	0.433793253325747	0.831635293579881	0.80369665767739	1	0.91123277038501	0.668397556213831	0.831688220204971	0.933512028051367	0.872373101660654	0.675311631368567	0.372127789270089	0.286367879218672	0.886714348926585	0.883151896527922	0.947323812244167	0.883505017968479
SMAP1	0.539984862457363	0.735743706393113	0.939114413205287	0.841609959327272	0.847096224152108	0.86987830031645	0.548667569749865	0.71159299369907	0.70898469003478	0.886147825564614	0.762035501300365	0.530030698608437	0.735694818105378	0.743130989162643	0.343015165543656	0.53509925312889	0.828687914102508	0.761247925310222	0.494498674104771	0.591812236568472	0.68432410331523	0.914544785630257	0.873890682158972	0.86066233609273	0.697244871547536	0.320860009962292	0.885199246433459	0.703122064113362	0.838369392245993	0.876077633643552	0.802521234619645	0.727594312669515	0.658918020926747	0.855235173182233	0.685942229264183	0.747305637630335	0.848402932563972	0.860528110737272	0.877269546465419	0.865080220306471	0.306427634822469	0.744879960432573	0.851873236529845	0.854080567565891	0.912371979908163	0.778436820899389	0.754195237822792	0.484312508645905	0.53082438917535	0.484660485073787	0.861463377916571	0.778025775081391	0.626709623942498	0.455904351966685	0.280531527515487	0.345205571336117	0.6380504778418	0.581044574325916	0.513382236256687	0.724873552275149	0.735796785997479	0.741864027063116	0.74216947156347	0.651011402870876	0.798219055908619	0.750731033105547	0.740743224406427	0.846645349779061	0.801458771766539	0.821611304777519	0.821350691316895	0.489786300005041	0.725819157613868	0.668375315519814	0.776018924008509	0.850121725780335	0.704235401956677	0.705710138389644	0.804332171686147	0.575189675001032	0.810418927139107	0.801263511050908	0.696625472407943	0.707294641375705	0.494081630377687	0.758029614497395	0.481052738243684	0.574449193548277	0.851671944106007	0.847047313872118	0.498063901525651	0.305513595232006	0.715539166623798	0.805894465355111	0.766986952976712	0.879472501609985	0.584881352509684	0.758379705926337	0.757253075640702	0.560817991972878	0.736500588327324	0.728369120877165	0.715294828921405	0.734184279368831	0.903677281974151	0.877338695093585	0.664976383777088	0.555808849658619	0.795941661041315	0.789551166409723	0.783543325428813	0.523887847275074	0.799513572620092	0.651610267599383	0.69983925263176	0.300928246880695	0.835024192674873	0.698137869912424	0.91123277038501	1	0.543260645744809	0.85040536793691	0.898719133602998	0.821637365073527	0.602604076846935	0.215499564568248	0.132771827209969	0.815760407542294	0.783348477129136	0.844376808249919	0.857368217850576
PILRB	0.734329607190749	0.748635670170769	0.554895483118543	0.614858104279181	0.619189411882921	0.698670205212268	0.777597777709809	0.569517374145229	0.675910172692799	0.525297114670607	0.772509812839942	0.718958750334174	0.365739354782934	0.717789336837072	0.614723669931207	0.783292156784795	0.723742021434056	0.791714965913702	0.307830488507842	0.768353799571315	0.767868128775557	0.518816443026199	0.66534787727979	0.512720677193125	0.657346709569868	0.714302175811444	0.697970590173042	0.756408088141957	0.699972494172084	0.511420415684342	0.709840843252411	0.620508975202336	0.739097685089139	0.568962895856144	0.740265226025448	0.646436803451247	0.518624786014612	0.463096239692824	0.398073178012678	0.321606348306525	0.694004146980561	0.652481579199988	0.7694573414717	0.591743339549723	0.413973931158923	0.570599772961805	0.675967210829801	0.316050561883414	0.468304333873075	0.764810943479715	0.600227030782157	0.71788109377047	0.791057668965519	0.409393077833961	0.718945776076854	0.152399999481527	0.635195128470676	0.0115847436744403	0.714521787490937	0.665416704007179	0.689752464211939	0.694899922652763	0.685253581187569	0.700138845139311	0.736200494032516	0.741093533580402	0.60894114667581	0.385389221901008	0.749280712834322	0.561304972080549	0.736191478504264	0.638331888225851	0.737928585967185	0.652940873177747	0.20118810727883	0.438035767220113	0.216638863016196	0.61913107474285	0.705497578205245	0.65471391926885	0.608389004173648	0.784694302181601	0.69604304192957	0.592279618338278	0.733823637425109	0.507631947132367	0.618133418081141	0.823393024983579	0.455934929654042	0.448871173394363	0.505071796194761	0.690359902966488	0.704757233959514	0.456618745447135	0.621780612696986	0.532439928612328	0.771948134244414	0.692902682114523	0.705603635129605	0.600106390357954	0.666738039011342	0.756831894744308	0.486070544176539	0.681851205700205	0.543411870955339	0.33711098377318	0.725364817136025	0.265477921681582	0.374963183103529	0.626199466942618	0.699558352775147	0.659904975006902	0.697369597674634	0.772063097413056	0.780626539724246	0.721967429334928	0.616253550147446	0.748192413218516	0.668397556213831	0.543260645744809	1	0.352135590326221	0.617063550129619	0.575568306272391	0.736977609443445	0.456490424300961	0.424659093264815	0.586806305766883	0.739869303331634	0.686948213404485	0.627899741255049
TNFRSF12A	0.357071473820824	0.630746909641871	0.883785487220211	0.783988118822392	0.832385511527959	0.736110979100252	0.407145233609497	0.612146782829618	0.571648297766231	0.892325957945797	0.593191503237255	0.345548314511755	0.730181510659028	0.638371864675202	0.0774087431602225	0.361307215231387	0.719081423531683	0.588366907733751	0.359297683891485	0.381664203807066	0.485960992547717	0.868689487222613	0.796455096491427	0.855935471997969	0.542982807088661	0.0840105319161146	0.794340872443892	0.543139056033582	0.728380874438758	0.865914015424582	0.700227272570971	0.588236778178966	0.573930721101148	0.738833084743572	0.480317064870144	0.64529480813786	0.731508266127621	0.855619080634079	0.874168966671854	0.927060847890136	0.111751654491619	0.618078053707326	0.698724484583594	0.727489365122262	0.931484642411855	0.746696033692304	0.648687036696785	0.359915220456579	0.3392879947183	0.301582543674198	0.766136288567828	0.667670972607474	0.446387965835715	0.295137354601035	0.126608392500155	0.182335565792356	0.526528744379091	0.593308925483091	0.358585634744278	0.671645959295664	0.643433455357987	0.633240213695011	0.644116241270876	0.553383802412579	0.650262660041467	0.631043916658169	0.669134613299102	0.903435714936218	0.748225674932008	0.811955908334816	0.727070335248204	0.278483393646415	0.554365288616378	0.583916824458397	0.880984350879736	0.805724213410191	0.696338128835973	0.646818527087915	0.698077566759717	0.489248630347025	0.733798589031944	0.644169329430164	0.639064783974446	0.637426903900289	0.452674967959635	0.730925081766451	0.427153162467312	0.453708149249028	0.866741982316654	0.883819269564015	0.240033312423647	0.0199197455543564	0.612685008050205	0.803064555067747	0.722381859944662	0.804434424424149	0.45306656298384	0.701142120030373	0.668280277193587	0.448708816542126	0.621019496178979	0.570248788338579	0.766356172387292	0.546374148510133	0.854559316707946	0.911785194737216	0.502288351817767	0.561365142803729	0.906106544980281	0.662733877828172	0.680950753333577	0.467302454665426	0.691031173316107	0.527565159117815	0.540804444246405	0.0824198978991026	0.671622312167964	0.511849929789437	0.831688220204971	0.85040536793691	0.352135590326221	1	0.86235596675829	0.850824692850797	0.380631288255131	0.223838241921194	0.152648308343886	0.806325101372243	0.649006999983323	0.794240104081672	0.75854555358941
