""	CD44	GPR171	CXCR4	ITGA4	CD69	NCL	CLEC2D	CD3D	PTPRA	RPSA	PTGER2	CD3G	PTGDR	CD247	CD2	LRP10	CD6	ITGB1	ITGA1	PDCD1	ITGAL	CD96	FAS	TNFRSF14	KLRD1	CD46	LAG3	CRTAM	KLRB1	TNFRSF1B	CD8A	ACTR2	KLRC1	TIGIT	CD8B	ADCY7	SIRPG	PILRB	DIP2A	CD47	CD226	S1PR4	ITGB2	TRADD	VSIR	CCR5	CD74	JMJD6	PTPRC	SORL1	TFRC	IGF2R	STX4	F2R	LAMP1	CD63	CXCR6	SLC16A7	TSPAN5	PTPRZ1	HAVCR2	TSPAN14	ATP5F1B	RACK1	APLP2	SMAP1	CD82	PTGER4	CD81	KLRC2	IFITM1	KLRK1	SIGIRR	CANX	HLA.DPB1	C1QBP
S1PR4	0.646276898032301	0.666191248327278	0.825000800111311	0.631856685097606	0.79319834137548	0.143364101531467	0.497861848145875	0.832469656353734	0.0736742158272103	0.394232638490861	0.669952544188438	0.792564348015709	0.707735708010858	0.745044844107055	0.823007842487523	0.29477930254427	0.565726377602913	0.290598762485436	0.00888817480615094	0.794801701213283	0.875052679012917	0.758809299350552	0.416645362583279	0.597002706552057	0.755854840891293	0.0462737068215344	0.447965993944507	0.505696430472681	0.825951355898671	0.599154857357185	0.535833898043417	0.240236381678757	0.534025817433586	0.557464257893934	0.748768711638846	0.0635752743720983	0.4884326029289	-0.0274522067009597	0.420545498893827	0.168715779108689	0.601022284015736	1	0.264568866080915	0.270866865038761	0.0600941548223777	0.453402694399698	-0.0946010850749629	0.196394585401394	0.690524194726288	-0.317006096655043	-0.522946125100689	-0.106331986617399	0.121166414854902	0.0785115031226904	-0.431842699467103	0.0324385694269542	0.630648304093208	-0.509364637316729	0.0292360585912741	-0.529106917654804	0.165034386512742	0.0203242989755137	-0.0786589332202792	0.187177781417327	-0.445278853568097	-0.152855293225959	0.0105237261153848	0.55662996490843	-0.022265384482462	0.0617469589773317	0.829343765771345	0.683921384415311	0.579101651470232	-0.457356174456706	0.196054907375631	-0.0417852538087816
ITGB2	0.146979946611605	0.325680541343228	0.120746619821677	0.380995376486111	0.209643186470469	0.206365992490694	0.242883984841267	0.241311645666965	-0.0902556118565353	0.19623859280354	0.169065517327575	0.18422279507286	0.284479769808219	0.115118747752969	0.224458098615258	0.387224740073659	-0.0571905162991136	0.453425935635307	0.35137456527131	0.217314875507483	0.115959892118282	0.200355143500983	0.424435591253158	0.416128107156585	-0.00677706049609189	0.38993985614293	0.0445290366583575	0.0364196048657021	0.109122112517556	0.702078391995509	-0.123237462781396	0.605930041075251	0.119265501381507	0.274563436978986	0.191874888548043	0.324293579782967	0.425081791881002	-0.105316291374185	0.449875378632323	0.122740727877035	0.353976116704308	0.264568866080915	1	0.204599907904006	0.822348261284936	-0.0296968550394466	0.799021755978252	0.347934445405556	0.438893152720801	0.618213954655295	0.229212796216626	0.347635748630282	0.536588253555536	0.226056571580453	0.341820670781704	0.341364389914039	0.462149262002295	-0.269247312456764	0.0183693749904256	-0.244366560684387	0.840627990240527	0.28657075230216	0.110731829123102	0.132314387832103	0.249976482938013	0.0285180847147129	-0.0637846301345965	0.365035749044572	0.585360981438283	-0.217458874336334	0.141565724739677	0.189189770545343	0.455868259582724	0.0440341023762761	0.623524563667552	-0.00515426452741844
TRADD	0.651733626214599	0.746479957974109	0.562435266747961	0.749317645354006	0.706614645544419	0.677369612397307	0.740808658469567	0.597438241662882	-0.00852893289711287	0.711229170350275	0.679700827015605	0.681163248139582	0.226214589574159	0.40528320501996	0.635000262058108	0.734698136955716	0.215300383744124	0.62757591336455	0.467338015226475	0.501429486839518	0.226795242364731	0.707506809292803	0.792001136050342	0.539196224682449	-0.102771297617571	0.58026217220334	0.609942458368217	-0.105665930304589	0.451912171966956	0.303598980081921	0.276291730205787	0.662989453283934	0.243642839073511	0.077252452165823	0.735191552666185	0.460253065425019	0.580312921642196	0.270514829091358	0.745667494661414	0.500928782913237	0.784463878884479	0.270866865038761	0.204599907904006	1	-0.0736571259398254	0.190530390653279	0.196082288662397	0.636489605648203	0.803221813898937	0.00271988710019759	-0.161406513739289	-0.226454634516042	0.702684209092931	0.547811593818853	0.0737330703923326	0.448522859407695	0.648458153373398	-0.185712771893361	0.287837456714822	-0.166893194548405	0.139327702516731	-0.239630815022201	0.357355710899482	0.565702890618692	0.0327476524001218	0.257730850454961	-0.0914946298249888	0.758996050817345	0.471053924321703	-0.181586575782508	0.474544338190986	0.77739621029112	0.558546701538775	0.0199247574759635	0.543311116067136	0.220505751487709
VSIR	-0.124841218323161	0.0155800036077622	-0.0713577238043983	0.0869482687674038	-0.0641188803481404	0.0524394623538732	0.017429505290625	-0.0179131437117982	-0.123037981137861	0.0337941499875946	0.00878015792313355	-0.0777353935522144	-0.0139977095731536	0.0231016895621511	-0.10554879871012	0.18784727179787	0.0235062560115799	0.289915714413963	0.219006694208888	-0.16379941482562	-0.0751460351385473	-0.0349556544885065	0.114679720777134	0.318295986947667	-0.176275688785834	0.159027949894765	-0.108888526100876	0.0578811307115912	-0.107797237397862	0.607675647343521	-0.18735451577725	0.436564308452576	0.106495960942779	0.0855812459952366	-0.0770846801495802	0.158961771564721	0.221802558126703	-0.14776260048128	0.128679378539798	0.0605343336778616	-0.0166119898721653	0.0600941548223777	0.822348261284936	-0.0736571259398254	1	0.0406928655594804	0.818294937401384	0.0963513570116063	0.107051758577161	0.625861800062083	0.340617030898045	0.232760642345639	0.464792836451874	0.14712682336857	0.263374511927739	0.346025635037971	0.174468563786854	-0.137474023487064	-0.169225825684882	-0.143367880270623	0.798795845953155	0.368182313429624	0.0811257644244674	0.0772512631593321	0.332072944141466	0.0243903904279822	-0.112818390557492	0.0462117888120599	0.573252955482653	-0.239554904827601	-0.140601935884511	-0.119178931145434	0.315790526227594	0.115533269956547	0.534145051934977	-0.0182185062299159
CCR5	0.540131117090855	0.0811651405549547	0.639584993949094	0.28989019216095	0.478946801784783	-0.0701381714026924	0.6752325912214	0.445233527178903	0.0805763612127818	0.0642335271868292	0.463135813477794	0.501403812214436	-0.161156927545482	0.525792576723392	0.551525064901067	-0.150459646889066	0.88321203392903	-0.0739600687642535	0.0134777536963829	0.177697808136352	0.588733660539071	0.471856061710973	0.0554879615688391	0.273031635056088	0.275832751761614	-0.0644312797866778	0.657647164065145	0.117949576335398	0.43135121172312	0.413740323413342	0.899210526665299	-0.0083064285239022	0.188082192475728	0.492485964174311	0.460851650927206	0.559798621129926	-0.12524922554935	0.561912064053264	0.0629409494981418	-0.0109350091838508	0.286984489792607	0.453402694399698	-0.0296968550394466	0.190530390653279	0.0406928655594804	1	-0.199760480248372	-0.159238120732124	0.444843585288356	-0.153880353524808	-0.380518122152198	-0.356956696495887	0.131288078531817	0.194810441531904	-0.299310261414064	-0.243896940131876	0.163168276317945	-0.287017369120906	-0.306313201609228	-0.360354681757213	-0.200290105494735	0.369560540306522	-0.256963043238682	-0.110402201126708	-0.335908796824453	-0.18886175546742	0.301784827428972	0.450593369983796	-0.13779135759047	-0.103334155045624	0.454359760646965	0.565978688623077	0.442683818164992	-0.451339943693393	-0.0834490990431001	-0.327433167802443
CD74	-0.0609105466014086	0.183031498495095	-0.161083823225018	0.260447024249983	-0.0504601855229676	0.354862849423754	0.0272496565088227	-0.0419112353432124	-0.165007041523301	0.25247880122294	-0.01468341044847	-0.0962908973414344	0.0400923914195839	0.0340168734418082	-0.133018941843895	0.473211920848024	-0.116605225259063	0.572224276782151	0.503839826437566	-0.132073276743788	-0.318998248394041	0.054059371611726	0.349809666398335	0.30317664511918	-0.431736944222685	0.423866785074318	-0.166921317765223	-0.138934454086764	-0.164832883279472	0.485921401198527	-0.423401900199962	0.668064753741351	0.151361601504437	-0.215497528278839	-0.0355640852415431	0.167177911068364	0.432857104639866	-0.126110142575673	0.315015354292773	0.252411064101666	0.0392620286622366	-0.0946010850749629	0.799021755978252	0.196082288662397	0.818294937401384	-0.199760480248372	1	0.289581015283276	0.193599297115213	0.703680812379609	0.422714560823695	0.267227271087552	0.590330105434196	0.357489958713315	0.538124998069772	0.614332831781855	0.285981605554223	-0.0698011061626102	0.0201386951325655	-0.0456438242395792	0.791602312024575	0.333681114895736	0.365345814731109	0.321601933718957	0.512294117225423	0.237769665477163	-0.191357076923414	0.128319128880959	0.804475693213175	-0.325982809964213	-0.15234120920842	-0.059208774416292	0.279498054683122	0.289655062284294	0.820611125116064	0.214233235119069
JMJD6	0.387273620382898	0.685545569586958	0.323752793510005	0.600985999296902	0.498254029823194	0.842347194589286	0.422519711144057	0.409834175367553	0.459676072344967	0.646973114947401	0.465442620755132	0.460570702086957	0.312540224729499	0.168025162355087	0.383139901386854	0.710282008951465	-0.110702356447194	0.602028411492973	0.368256400382669	0.374342018121612	0.0936869249049926	0.4407280207499	0.706401638822559	0.418683568276394	-0.0797571241607342	0.813564142290184	0.308126183747133	-0.0234568676430295	0.241739357438489	0.314669670212462	-0.0783763460374886	0.764758943957434	0.173608925441159	0.0506141002442056	0.488510993824538	0.206081960599306	0.628129410086916	0.279641006129559	0.844926329218145	0.821916219375635	0.632219661884946	0.196394585401394	0.347934445405556	0.636489605648203	0.0963513570116063	-0.159238120732124	0.289581015283276	1	0.572154088179247	0.197574584895593	0.428381279339032	0.227465570954872	0.729853940864701	0.561502179077036	0.374700251499845	0.508932601631079	0.631279825724085	0.353294279530409	0.676775763377868	0.376683093234366	0.418428243145707	-0.0801446034982545	0.532752443591927	0.608813418750201	0.444019506842712	0.622856072083039	-0.0377851050027357	0.575501115288276	0.609733582955505	0.169305887396337	0.24005408600726	0.479415704835788	0.378228845596387	0.548815385732579	0.441746492308759	0.518116660506859
PTPRC	0.834943574337398	0.847723320045122	0.788809505920969	0.914092303107746	0.887444684426434	0.540965029731252	0.87229761885262	0.835521374525144	0.00669266265317927	0.591142261556475	0.753851967004778	0.868169392899801	0.460227738518339	0.60865727453859	0.89759841875122	0.616290779082985	0.486038261692934	0.618076140682052	0.463270520793223	0.7013570288629	0.602856090941288	0.857380804281046	0.850362783558002	0.655401108185054	0.234127118453954	0.555377888759126	0.673796953397247	0.063463417247915	0.652701524797729	0.685916453654016	0.483756539071878	0.657201783839031	0.342889498694914	0.446705071082737	0.893804270294244	0.548357022767715	0.652620473080212	0.284327011570089	0.835960650393254	0.414456548896217	0.879414456919326	0.690524194726288	0.438893152720801	0.803221813898937	0.107051758577161	0.444843585288356	0.193599297115213	0.572154088179247	1	0.0748078401292482	-0.261199072855836	-0.0546866551946399	0.635186881314839	0.479073681881051	-0.00995138990973532	0.254597811453227	0.866032048556714	-0.401202985272422	0.184085220071684	-0.403430351196661	0.318633555206608	0.0376914276240434	0.119909363181582	0.352228652537218	-0.0979375067553254	0.0932331131097467	-0.0630336161608975	0.917335530521006	0.359291962103089	-0.231877718981958	0.72525492581116	0.928354977070887	0.737730154890885	-0.203918757397366	0.483039718591713	0.0134007612193058
SORL1	-0.000595626179240857	-0.101311678004635	-0.402425992948802	0.095088423240868	-0.309540254340622	0.142340612036461	0.0798532618665429	-0.340884921375574	-0.211313860194579	-0.243115847829085	-0.361019945164817	-0.340572590828603	-0.332075167293971	-0.42040859816885	-0.275614573809536	0.0272045697151473	-0.142239705460759	0.312396364512348	0.556233798367579	-0.434156856587779	-0.498625046223213	-0.300201858608452	0.315021306292709	-0.181169384743019	-0.6288260294148	0.502306767587322	-0.303389206250874	-0.613822923645073	-0.554540801765538	0.496759768798436	-0.41074174078855	0.44916675359466	-0.432820934150612	-0.154148261851156	-0.24199361481083	0.474420770865629	0.051750239355515	0.170843787829755	0.333354379872549	0.123101433120577	-0.0829665800227276	-0.317006096655043	0.618213954655295	0.00271988710019759	0.625861800062083	-0.153880353524808	0.703680812379609	0.197574584895593	0.0748078401292482	1	0.618737902499916	0.484168249328136	0.415536632702901	0.309438999376507	0.739633642051471	0.159999907518932	0.200303445451173	0.0942391475954165	-0.102851288960879	0.12150267606327	0.681402013163305	0.505578369496177	-0.0127741715640811	-0.166440259058163	0.691943238620195	0.175144005418393	-0.261992938885863	0.167942733112768	0.472431702844612	-0.567091373106929	-0.45068449010516	-0.177204474064054	0.0427181492322977	0.37851570582006	0.304185388422264	-0.127755172718038
TFRC	-0.350928036355323	-0.221081666639799	-0.574217244776121	-0.124049063762278	-0.47139705619492	0.382749239276708	-0.199734691388226	-0.473712862320802	0.427086415814273	-0.064521213159248	-0.427820640826596	-0.490578163398322	-0.311093377910553	-0.511620858608235	-0.483430021642714	0.0528696304489242	-0.399355427777441	0.216322811898105	0.317271340113609	-0.517937946137355	-0.601199578879042	-0.462734562776233	0.0658768130833631	-0.23913425020262	-0.623363558050268	0.582274478865006	-0.349570220294071	-0.427383506479831	-0.662270418989661	0.00139538633554608	-0.558244371430741	0.376581100008484	-0.336108501204764	-0.223078292084925	-0.416681013865057	0.0575060042715859	0.0147012702736047	0.228633569417484	0.210126556496399	0.380133956948927	-0.29103722477225	-0.522946125100689	0.229212796216626	-0.161406513739289	0.340617030898045	-0.380518122152198	0.422714560823695	0.428381279339032	-0.261199072855836	0.618737902499916	1	0.552244008291022	0.353354872458095	0.39230533912709	0.777200527168764	0.316620421542393	-0.043817577664828	0.765295666386509	0.467771225953831	0.764778791356711	0.420109496583328	0.3813129114253	0.391637964761739	0.12738013154524	0.899214433677012	0.639951642889668	0.0541790448074364	-0.182077222363475	0.510220485952304	0.0929256605114844	-0.570407707757899	-0.392361418630387	-0.126269710386415	0.887560288293451	0.119205785887485	0.370846902527301
IGF2R	-0.245889994486962	-0.0345676599278761	-0.368467842102724	0.0392840135721924	-0.257405932603236	0.0770023998066893	-0.123691726382357	-0.125091312154271	0.249056368955559	-0.172381430460372	-0.331230509861542	-0.241076715559865	0.235108238247457	-0.3443946219413	-0.104472249291069	0.0518359361623405	-0.417070958216473	0.230867151307828	0.456319130427784	-0.0657744230072719	-0.171608870306506	-0.269578208721894	0.142615569841248	-0.10861986230899	-0.0968778333040261	0.42925029835575	-0.245479470387638	-0.155401476664141	-0.3021617840155	0.0802670195283695	-0.447496896632826	0.230501065320749	-0.219707208914326	0.172319682788382	-0.179895844439553	-0.000181875287771203	0.140739731929148	0.0104335493799659	0.217044897738978	-0.00423090868180517	-0.106493625001776	-0.106331986617399	0.347635748630282	-0.226454634516042	0.232760642345639	-0.356956696495887	0.267227271087552	0.227465570954872	-0.0546866551946399	0.484168249328136	0.552244008291022	1	0.0794410288560264	0.253940505898973	0.674069574040492	0.0600699921611433	0.196620088107796	0.255983195058668	0.369505462709858	0.2034510420442	0.472171401965772	0.380139788614021	0.0783100243222137	-0.153887009429564	0.44274786311435	0.125370267845717	0.159267983002341	-0.0775387692551029	0.205169334216764	0.0426329120280292	-0.107781036881785	-0.226593938936463	0.114412866583897	0.422823160194523	0.0741949181763918	0.0237784530151525
STX4	0.361575095093995	0.55459544357941	0.300001381182307	0.616862567414987	0.448481769504165	0.747136347256663	0.554034654396585	0.382602022809673	0.182323912243317	0.629908542823123	0.440667597214647	0.409508295059331	0.0912762336758185	0.241121846918833	0.35040229978079	0.695719211004667	0.113106922990108	0.693270150564519	0.533357560581815	0.194959691698076	0.018103047596665	0.471971972520797	0.727472229278658	0.522787368514748	-0.313222490738402	0.737868730669198	0.378419708081576	-0.134768832896003	0.165602592539863	0.509671610519146	0.0114779336312308	0.859102659026582	0.197865212222979	0.0597576613604295	0.456054461077566	0.442113815589994	0.58899309370029	0.252087578541861	0.742997665676428	0.611867221431292	0.578319458999493	0.121166414854902	0.536588253555536	0.702684209092931	0.464792836451874	0.131288078531817	0.590330105434196	0.729853940864701	0.635186881314839	0.415536632702901	0.353354872458095	0.0794410288560264	1	0.640342020882422	0.369181947994172	0.622833099030357	0.605231973753302	0.0662620172623965	0.370028382725048	0.0868343030113811	0.608511818783649	0.106026764947751	0.509538803430018	0.590213672680268	0.446615265038463	0.496004820408109	-0.0700994869420012	0.5982120168811	0.809371193078777	-0.140405860349601	0.205767502999649	0.47129322902987	0.566468630180868	0.359492572480638	0.680571701914762	0.37403810068191
F2R	0.356578904399242	0.393418695723852	0.186034827481252	0.59574815275355	0.288245685549774	0.733046899067067	0.553227588251336	0.256880460325669	0.429685996003745	0.529483968547023	0.304978465774792	0.272640489441242	0.0332742907625869	0.199939885627699	0.297647153066712	0.536785478487421	0.245012004606663	0.771836554593196	0.777522100354609	0.059013333465656	-0.0308221938975755	0.338317670855082	0.600180459664289	0.309222402523158	-0.348128583402747	0.792459547142432	0.319740859896911	-0.266120227031914	0.0353086371769337	0.306683695033758	0.0573412537101541	0.757061930676056	0.100725784533391	0.073944034307956	0.382036042845128	0.422815997399173	0.429202683581094	0.495036742294612	0.633404190009987	0.530298015847866	0.289355595021239	0.0785115031226904	0.226056571580453	0.547811593818853	0.14712682336857	0.194810441531904	0.357489958713315	0.561502179077036	0.479073681881051	0.309438999376507	0.39230533912709	0.253940505898973	0.640342020882422	1	0.589144003587722	0.606586763076009	0.507653879339222	0.248401984262378	0.493557241681488	0.229114109099791	0.237659446622213	0.392062373875549	0.575000702523057	0.515376093130578	0.52872366838841	0.580727156786641	0.122571972352329	0.450056239728213	0.693145308512651	-0.072745984131802	0.204117014601591	0.436263870393103	0.602053371894342	0.428485527767448	0.499334404942329	0.394461570384752
LAMP1	-0.112401598812021	-0.0656905114574263	-0.480708205946902	0.118414552116464	-0.335666583813173	0.434668333820183	0.028304132724578	-0.349196071540094	0.237991805630565	0.00698412154245171	-0.369523236266821	-0.366947780440223	-0.20488870373399	-0.389135638830464	-0.27528443343295	0.177447535229303	-0.291057352172325	0.456833658661333	0.716789272302096	-0.36419778420015	-0.569931277275366	-0.279504357024211	0.303528649019389	-0.203423603696537	-0.643689481675339	0.721977974768324	-0.254788738317212	-0.581975195103928	-0.556146807821991	0.104021628015911	-0.490395693257605	0.536537088031428	-0.329344672966466	-0.204938463272152	-0.244546807692309	0.307313008653217	0.113159937324299	0.302522127082188	0.355410993290652	0.281288877608863	-0.156798483742042	-0.431842699467103	0.341820670781704	0.0737330703923326	0.263374511927739	-0.299310261414064	0.538124998069772	0.374700251499845	-0.00995138990973532	0.739633642051471	0.777200527168764	0.674069574040492	0.369181947994172	0.589144003587722	1	0.372352555745771	0.144898924096828	0.42547458983818	0.374975645238	0.447450687418623	0.416220348576423	0.527009560695949	0.406556334043766	0.115739024669771	0.817194519180173	0.515141284826196	0.113873248001952	0.0606528322747317	0.58361968772352	-0.182206580195828	-0.368163893498743	-0.154808283324414	0.0673471206573802	0.667612998732704	0.319675417052064	0.267918672627783
CD63	-0.0329642636271094	0.473122308033685	0.0273646814804544	0.465924605585505	0.200457400262887	0.75931834501205	0.0558291961029793	0.217710798062713	0.218970623093274	0.775411458992677	0.267054050503409	0.163838095643376	0.283137019677656	0.304650995220276	0.0561704061235226	0.75790825746027	-0.0467290418464853	0.81225924309834	0.508743028603611	0.0998572174701195	-0.148875446504251	0.327105341595747	0.485111822854569	0.548682057021052	-0.309613433208133	0.495835982382099	0.0378899853807021	0.0966032154778767	0.0550851619419239	0.158859721924907	-0.343537834001474	0.75982632510112	0.482419998542139	-0.212113798139696	0.218537238536406	-0.167183466992146	0.710166977593266	-0.208311252647184	0.401849790435551	0.479786362426772	0.115219917445598	0.0324385694269542	0.341364389914039	0.448522859407695	0.346025635037971	-0.243896940131876	0.614332831781855	0.508932601631079	0.254597811453227	0.159999907518932	0.316620421542393	0.0600699921611433	0.622833099030357	0.606586763076009	0.372352555745771	1	0.418397333030197	0.107373324574716	0.498306281046942	0.144354652356186	0.434556195179626	0.0569246288767076	0.867473321264245	0.877212542337398	0.432804037479324	0.608988385599717	-0.138096922578848	0.111722579974009	0.889182828536949	0.0310095614035456	0.172408987278677	0.151342736269861	0.469784740964549	0.430209449036489	0.760916327574672	0.752773000002623
CXCR6	0.626099487938691	0.888792929701982	0.586159941904274	0.932274879702661	0.738330587194641	0.630928255903521	0.672670535370126	0.768905046852504	0.0206959827376843	0.585994456144114	0.628250150759263	0.741401227801983	0.589415870268908	0.452552005754409	0.74487371053003	0.676403904046237	0.331043184657363	0.75474901094657	0.586542078918948	0.563861520958792	0.471816598446103	0.702736492764221	0.896412048167853	0.650174216007071	0.12529139552379	0.620136408209522	0.458325309054281	0.0619227932112117	0.46504184105196	0.671803614665514	0.15789715543456	0.729921824256428	0.322963431890624	0.356554595871305	0.823057849419812	0.296205614730325	0.834430534726388	0.0563970618872651	0.864494675531986	0.46770934411673	0.688491741844777	0.630648304093208	0.462149262002295	0.648458153373398	0.174468563786854	0.163168276317945	0.285981605554223	0.631279825724085	0.866032048556714	0.200303445451173	-0.043817577664828	0.196620088107796	0.605231973753302	0.507653879339222	0.144898924096828	0.418397333030197	1	-0.292271448534735	0.336351151707669	-0.271992519421339	0.494188621551837	0.0529419050784796	0.250602099960269	0.418170474060483	0.0803282189676376	0.234281302118673	-0.307852261110717	0.748723544987257	0.463733242539178	-0.299890611809989	0.629880047786742	0.723499354503357	0.734636918937548	-0.0140381954565436	0.485309237886022	0.174194015248968
SLC16A7	-0.32789818725837	-0.298459460181881	-0.443109996420428	-0.294546256045232	-0.417586956101493	0.308340502888253	-0.26251458193643	-0.431666556519169	0.650565121992084	-0.040007715599077	-0.341260587599838	-0.415876753114986	-0.327482349201688	-0.405656630908862	-0.443483360823204	-0.0924369033157361	-0.324572363584407	-0.101977054549742	-0.0850901336440125	-0.399547652598376	-0.460834320056349	-0.408699398891221	-0.197134568784306	-0.347529420730006	-0.40310634162377	0.342835542414755	-0.238735959719601	-0.250491400946097	-0.474582529171677	-0.399485692786391	-0.331876447382853	0.0442555156960483	-0.257834401928528	-0.277955563854945	-0.379994197400552	-0.1586544294931	-0.182254065019151	0.367610370914992	0.000825290701199751	0.431465527103787	-0.306067593308236	-0.509364637316729	-0.269247312456764	-0.185712771893361	-0.137474023487064	-0.287017369120906	-0.0698011061626102	0.353294279530409	-0.401202985272422	0.0942391475954165	0.765295666386509	0.255983195058668	0.0662620172623965	0.248401984262378	0.42547458983818	0.107373324574716	-0.292271448534735	1	0.578389375233013	0.947754122862425	-0.0601554074014764	0.116903734294634	0.348059751715733	0.151972002485654	0.627498184790294	0.649514887726958	0.226019694315521	-0.322534105360278	0.165409693257398	0.48267079847012	-0.481668871583042	-0.37388031199523	-0.355268432987669	0.859085376545846	-0.161149798965568	0.435739198013973
TSPAN5	-0.0495300588205279	0.382274141113652	-0.00604365209721687	0.344339902992479	0.157112200357225	0.720127070164327	0.0981415651248275	0.240182599823454	0.740612315225741	0.564243704198478	0.144818056551216	0.173544955672419	0.403352411599343	0.0271033777173781	0.198846397597966	0.46758160760742	-0.27180351752724	0.442370396446322	0.243699233299576	0.269660956903692	0.0208194678786286	0.168518207151982	0.363925521809769	0.243208252632997	-0.0556993729943608	0.615271268416554	0.139935330069979	0.0572083275482011	0.0400346009982015	-0.172728295164661	-0.222107526298198	0.492441310612497	0.159660156076515	0.136868628125395	0.231518155361879	-0.178948601769002	0.47322406144932	0.0455037848439914	0.475103891939935	0.498686929878667	0.224926781189086	0.0292360585912741	0.0183693749904256	0.287837456714822	-0.169225825684882	-0.306313201609228	0.0201386951325655	0.676775763377868	0.184085220071684	-0.102851288960879	0.467771225953831	0.369505462709858	0.370028382725048	0.493557241681488	0.374975645238	0.498306281046942	0.336351151707669	0.578389375233013	1	0.599602819791999	0.149070449339496	-0.0966963653931236	0.721215522991019	0.60868322170506	0.398432946118827	0.765759049952156	0.225444477839249	0.072085612206917	0.454771109650523	0.541068158550981	0.200252177031268	0.161598072031645	0.254099514831421	0.659206386826467	0.237671702244704	0.749490020955176
PTPRZ1	-0.324733688854779	-0.27876077285446	-0.463494844588643	-0.303118302187017	-0.426861995255296	0.373443651399256	-0.280273187354986	-0.45419190490455	0.661499087558231	0.0123499177948557	-0.341802081985977	-0.426278509789774	-0.345955291411236	-0.449978806813479	-0.473346896559599	-0.0796128249150673	-0.367336304812508	-0.0971533865269224	-0.0892867824064862	-0.413345439950718	-0.515333579809823	-0.426871345957091	-0.168671409829644	-0.381465045387143	-0.43985223171038	0.345770773500768	-0.296243312801275	-0.291701358103705	-0.489579096341345	-0.384121717415841	-0.382382043301813	0.110460528514089	-0.302662068424509	-0.347477379808396	-0.387619964196757	-0.147175897210306	-0.17097386587339	0.295609166325707	0.0252004762956422	0.478958544554804	-0.283254786303519	-0.529106917654804	-0.244366560684387	-0.166893194548405	-0.143367880270623	-0.360354681757213	-0.0456438242395792	0.376683093234366	-0.403430351196661	0.12150267606327	0.764778791356711	0.2034510420442	0.0868343030113811	0.229114109099791	0.447450687418623	0.144354652356186	-0.271992519421339	0.947754122862425	0.599602819791999	1	-0.059611510383506	0.0478682198350397	0.440168748685339	0.221010814532246	0.642609504528346	0.734132864163193	0.183051416171735	-0.314133200628042	0.210916354132485	0.463798352308635	-0.53278445441537	-0.391370804777656	-0.402327887194107	0.832366209977981	-0.163440852546291	0.551336074623439
HAVCR2	0.0478305197728176	0.32428133888524	-0.0595918835312559	0.343807365740944	0.0633591038011489	0.302470713047526	0.0908435084806142	0.139808910899084	-0.0889998719904025	0.167117824476436	0.0128135055038691	0.0466392648587886	0.29231020867593	-0.0144840155489748	0.066981322988166	0.390545514113312	-0.130281957546519	0.521940895401136	0.403242498158134	0.096075821420694	-0.0749811353529466	0.0946951556512041	0.475665183789855	0.31077552845074	-0.172962948090066	0.470903803866831	-0.163246698207011	-0.0702291199155746	-0.0573147253949035	0.631269569420712	-0.38444699276707	0.633114573937004	0.0604866380360332	0.0515486615643894	0.109502486838639	0.108975734193037	0.510217782246621	-0.196045273902817	0.493428281930316	0.268062592638945	0.216538341480003	0.165034386512742	0.840627990240527	0.139327702516731	0.798795845953155	-0.200290105494735	0.791602312024575	0.418428243145707	0.318633555206608	0.681402013163305	0.420109496583328	0.472171401965772	0.608511818783649	0.237659446622213	0.416220348576423	0.434556195179626	0.494188621551837	-0.0601554074014764	0.149070449339496	-0.059611510383506	1	0.267872137972183	0.18415298549658	0.196712680283795	0.466991952432112	0.20384985267478	-0.251404026363694	0.235395127686624	0.646305672741901	-0.251910781456471	0.0115636119902154	0.000183196322209744	0.330853765783621	0.318781933507293	0.616366248205802	0.127756550034781
TSPAN14	0.0980145133530048	-0.193815805916578	-0.0966579406475095	0.0787689645066047	-0.146610480122114	0.0174432261854149	0.117617767420934	-0.119364873116644	0.165957405667435	-0.184824120995778	-0.235629348885974	-0.164573797161308	-0.226165931467578	0.0946208790538008	-0.0597038774625182	-0.15812483575473	0.409792909059752	0.187725114451143	0.413323419985386	-0.270749027660957	-0.0677376632375399	-0.0468899376813247	0.00643787232190716	-0.0989024986493659	-0.201170412756122	0.278721118329274	-0.0945276226163754	-0.230831114327611	-0.213771971995169	0.408287173312624	0.0779021755096463	0.214458205853265	-0.0282162230306232	0.0679608565111231	-0.137825025847376	0.340068556027297	-0.078461133065568	0.428365202084796	0.0447754946686758	0.0651770389902113	-0.238658465978606	0.0203242989755137	0.28657075230216	-0.239630815022201	0.368182313429624	0.369560540306522	0.333681114895736	-0.0801446034982545	0.0376914276240434	0.505578369496177	0.3813129114253	0.380139788614021	0.106026764947751	0.392062373875549	0.527009560695949	0.0569246288767076	0.0529419050784796	0.116903734294634	-0.0966963653931236	0.0478682198350397	0.267872137972183	1	-0.0170601071870155	-0.150920472231598	0.45229121427614	0.11762225802785	0.257100893354729	0.0741158394041475	0.236738420433018	-0.204361446718706	-0.0540546843829672	-0.0410459661065566	0.136135474678723	0.166424199116791	0.099751085799242	-0.10874961979263
