""	FPR1	CD74	PILRA	C5AR1	PLAUR	CD44	ENG	ITGB2	PLXNB2	CCRL2	ADRB2	THBD	CD163	TLR7	TLR4	HAVCR2	TLR2	SORL1	ADCY7	SDC4	STAB1	TREM1	ITGAV	LILRB1	LAMP1	KCNQ3	TREM2	CD93	LRP1	ACTR2	ITGB1	ITGA5	TLR1	CSF3R	VSIR	LILRB2	NRP2	NCL	CD63	ITGAM	CSF2RA	PTPRC	APLP2	SDC2	LY96	RXRA	CD81	CD33	ITGB5	CMKLR1	TGFBR2	CXCR4	GPNMB	NCSTN	NOTCH2	PLXND1	NRP1	BMPR2	PLXDC2	CD69	LILRB3	IL6R	RPSA	MERTK	AXL	PECAM1	TNFRSF21	STX4	LRP10	PTPRJ	FLT1	RHBDF2	GPR84	ABCA1	CD40	CCR1	ITGA6	SORT1	UNC5B	TSPAN14	SIRPA	HLA.DPB1	SDC3	TNFRSF14	TFRC	ITGA4	RACK1	FPR3	SCARB1	PTGER4	MCFD2	TNFRSF1B	IGF2R	MILR1	NECTIN2	STX3	DIP2A	CADM1	CD47	JMJD6	CD46	APP	ST14	ITGAX	TRADD	C3AR1	PTPRA	ATP5F1B	TNFRSF1A	CANX	CD68	RAMP1	CD4	IL2RA	PTPRZ1	TNFRSF12A	TRPM2	SIGIRR	SMAP1	LPP	CD82	CD9	C1QBP
LILRB3	0.418069681562091	0.647518833201239	0.347462133464514	0.539543975794908	0.113439677169987	0.712766354922378	0.60316320566444	0.641123686208079	0.5156856780992	0.0724429890303398	-0.146569342729845	0.680500592556996	0.720161111910946	0.322194647314177	0.534929751587704	-0.0170985510392721	0.345807557066778	-0.0594749764604235	0.550132724659818	0.346224003078743	0.701958327577417	0.0336444725897827	0.305724342631838	0.5738500843305	0.60106498836603	0.424405101734649	0.495848688896407	0.678565894311406	0.546606225863947	0.624877995755791	0.41367584521654	0.238140395167512	0.16907538316929	-0.102792986291558	0.272743571724598	0.720100311743926	0.0415463369550755	0.516613395967405	0.443828021368088	0.602496988866591	-0.133226682787191	0.436086342529793	0.559924501723335	0.13611023416289	0.75589062887457	0.397738799801922	0.582548250523135	0.652738192999618	0.606072238701706	0.541863256154238	0.58055879495562	-0.0620818657085629	0.376124684095858	0.446870385870427	0.478334207312611	0.645688316332972	0.591107922194184	0.299472321782255	0.301597449639566	0.00452475071897244	1	0.240839508017078	0.573025628017343	0.595728497907635	0.354076965100808	0.328727766298843	0.435231868007481	-0.150464669419826	0.456997291095492	0.386686666444705	-0.332702553988645	-0.040451694566924	0.382145498296583	0.398145725015419	0.299451829937402	0.486418829294785	0.248716484262143	-0.014633113851266	0.544070885735969	0.274729331576072	0.524758684929944	0.488574988630089	0.301555500805543	0.663443800401474	0.123043967842132	0.670330228794855	0.60880391161735	0.657305441537074	0.362305893725255	0.226023036217825	0.410978959169449	0.421944084727961	0.590075769187716	0.504430733271658	0.568111370372154	0.0488518166315599	-0.126997385491757	0.406425868842009	0.528910469985171	-0.0988776766639106	0.476693134656027	0.146077864022467	0.526766403065914	-0.347709872617777	0.511067632705579	0.195018689710955	0.117768409135825	0.428180460931424	0.482000274287259	0.569749283008497	0.616362417918214	-0.118962232736954	0.640183562843196	0.710396431328745	-0.0822046279893301	-0.00134244849776856	0.572574560980436	0.418752779617367	0.531566065320967	0.326079933112367	0.268873167167485	0.165036451968641	0.418486203630255
IL6R	0.67986332802662	0.170250598858348	0.542620427609759	0.432174735772894	0.700319379685081	0.368729017975448	0.47053198109689	0.503515881788116	0.424101707288726	0.707760308574003	0.56497595583309	0.126828638067905	0.246325692478511	0.513997774397716	0.17236691601684	0.775213066163142	0.485980551302009	0.676549676652773	0.214061329368264	0.438727046803922	0.296689629197284	0.159575721569899	0.82090861239265	0.465344655221321	0.433950934402412	0.430372684170965	0.67973521224655	0.178015084723914	0.510237160942506	0.338015787948608	0.606084048515307	0.620115515718269	0.354610648084245	0.641078686714601	0.218446774908905	-0.0325890971122201	0.810472040335133	0.316399099832971	0.44546096447872	0.309367778788527	0.289207171052555	0.475280609678755	0.590378050614571	0.265318974109672	0.281727968636011	0.44714698905314	0.555952085440882	0.37807881274186	0.373563873659355	0.508366243643796	0.584035003043541	-0.250307161022678	0.410844305142905	0.423867939183736	-0.0280725713283237	0.0974618239851639	0.423328021459596	0.455972310193477	0.690244258640638	0.417906886317491	0.240839508017078	1	0.229796526968409	0.500114036449334	0.69601079519674	0.264354546658105	0.00188551057096433	0.60036334725148	0.512960613603374	0.523032241006512	0.497466012143941	0.490361847145611	0.743133453036436	0.671164351924044	0.705814151814089	0.576555835938927	0.567003362248468	0.498929970366224	0.245213951873367	0.762666054556909	0.520981956555079	-0.209355361915321	0.358176054535905	0.0740845497220292	0.714803048609589	0.0625254137144363	0.191829863472529	0.0478366611500729	0.57802330877747	0.716779453434128	0.331465223287502	0.279775293105309	0.272477772109995	0.252987392377505	0.396541339676206	0.606699208959713	0.462668689950783	0.0307764612056237	0.406504213457977	0.475623451020223	0.346828710528745	0.315196755841729	0.529445643482811	0.537395231632137	0.321689606771719	0.593216783073013	0.294965775966334	0.269549675743872	0.411288643187906	0.299334840201378	0.469489544281148	0.622024160128238	0.469729051448144	-0.0407592363269217	0.102470405060508	0.492997271741058	0.42238325810091	0.251888011165387	0.167161830824942	0.358987276679765	0.456972259254249	0.300722878076224	0.22995084341681
RPSA	0.421879916523882	0.715272504906899	0.166908747370291	0.467028469655026	-0.0483563705899331	0.74045889341269	0.721511520897491	0.753940289270734	0.706551486387671	-0.0603443478851927	-0.269215220656065	0.655120384402787	0.688395073468544	0.374815676435038	0.533903123144798	-0.00864766093737391	0.337336406383213	0.0222136516986496	0.621737819752075	0.212252465603038	0.703234876965677	-0.0093909627690208	0.485612353990322	0.606534543174854	0.652825444181165	0.548946032015671	0.532745833606768	0.751801280514632	0.654119743826475	0.897737708421551	0.740243381201439	0.353046392809613	0.315373233621471	-0.197186147893209	0.353807884855497	0.59575652613478	0.100540793758808	0.89225873863982	0.702040425012929	0.660910925202975	-0.0684444945596529	0.724269718099248	0.677490992267845	0.350890272466001	0.703901618050932	0.53439053290532	0.756449266786331	0.797907399605504	0.705801803620337	0.61779541104967	0.711515736162503	0.0847981872629483	0.249529975811501	0.604138854709825	0.578195410063087	0.630300988171175	0.654105009553169	0.647532941287457	0.352580653944729	0.321171727198538	0.573025628017343	0.229796526968409	1	0.425079882338046	0.459505279895407	0.268890741546491	0.582208770243238	-0.183644757910892	0.79227649954897	0.449104807623378	-0.37344940691597	0.0513931973777983	0.245147016351947	0.342834445866968	0.483073753516367	0.474645618173044	0.609110216630183	0.295238022592209	0.807790646289446	0.41785535205631	0.576755270030889	0.539068645712067	0.631521463926779	0.811531854412088	0.176007515564276	0.874438907768938	0.926219257433287	0.537623871788371	0.327493110880165	0.339971309140145	0.787825347394678	0.632665467328888	0.556771527214943	0.528020032017299	0.80734198567769	0.135417002096826	0.0778217121777269	0.664259861363121	0.792210626992514	-0.0739377211622286	0.723686314915985	0.432387490642263	0.57514586627427	-0.361275088743983	0.739011983897658	0.182363090462657	0.531378927526716	0.888817490398224	0.760566624649509	0.82494198872056	0.625196818598724	0.105544566462379	0.80282201124483	0.689285829079988	0.228646386406852	0.298850130894707	0.669984022999079	0.650230258561562	0.805220893604978	0.710236183365669	0.501762160780174	0.490889477271895	0.878633883971838
MERTK	0.602052551383363	0.468262839852104	0.556496040503675	0.64244287611607	0.282347804965929	0.651568609180144	0.757721371247706	0.707671667335807	0.591827176243479	0.359843753173761	0.20048898338651	0.543091496241788	0.71828816971848	0.513593685957562	0.474455883881452	0.313622574420355	0.482150039512742	0.284038159277298	0.547986666982035	0.485754919023502	0.724723834391596	-0.0083917804382289	0.585819526094387	0.555407913596065	0.738394921439722	0.306440923743162	0.730860380839681	0.58680741423486	0.653188637117816	0.590704762962889	0.590543548893839	0.476241708927957	0.33928960269351	0.198502001635906	0.232338238946108	0.582668288213117	0.39481340565245	0.435038408087028	0.561130272747557	0.58185389198712	-0.00910633327055047	0.461201864627375	0.738631625588796	0.175923582745809	0.749909621745516	0.573361292782415	0.735866073828811	0.652380973990153	0.677155958074403	0.790543865879124	0.772359872177484	-0.282036308616221	0.636804365850277	0.571965239027813	0.242412464029224	0.614307725006027	0.675639330567722	0.50191266495305	0.571246456089154	0.0545303159186339	0.595728497907635	0.500114036449334	0.425079882338046	1	0.509580396263785	0.385194265818045	0.290803960383408	0.112179695441691	0.52463806458658	0.714757968874851	-0.139963546844336	0.263895559437365	0.483626932325489	0.675013761171869	0.506226986136627	0.719017599404071	0.398562254604491	0.336696155399153	0.514164951022646	0.543306031543065	0.767138197765657	0.138544290106217	0.423451846906941	0.423315956018299	0.415215094679974	0.426522019445652	0.41614624688619	0.555019397114388	0.60437543820895	0.478467492720672	0.429188625263607	0.311854996709582	0.469729218063046	0.524616941512723	0.596326365344021	0.367922997212933	0.0313744641479411	0.244097613013622	0.546588663809221	0.0847540580402138	0.501887002726866	0.281326776337241	0.661139953852228	0.00128465095785778	0.53902633598673	0.517544436473508	0.169881209786952	0.36972083009579	0.581319670321511	0.576530683454428	0.725737627225928	0.297361142672707	0.723303990681535	0.467346145980508	-0.065595087328944	0.114517661489474	0.663291695717742	0.448893872313473	0.443481583056805	0.316979527154679	0.386819923051888	0.180955353113494	0.357413250529728
AXL	0.751253114599884	0.561164281790058	0.66954456574528	0.492194412908449	0.539885852893676	0.379428421802232	0.485625572914816	0.608491397149528	0.557833240914883	0.485408373566011	0.353166945806781	0.140526286704244	0.331765662552747	0.597075136037881	0.435342622692436	0.674610772741464	0.524663589968257	0.684159782948274	0.390317413612608	0.313786543789466	0.384785642773023	-0.123251325806883	0.763455718437247	0.532387314640433	0.456307212299876	0.592103722734895	0.825889837524288	0.283005004181203	0.554385627426275	0.438569213595436	0.652753606350207	0.421859649948812	0.318171777689087	0.545688375396586	0.537013322600217	0.108609674294638	0.619045418602634	0.474843173620678	0.519449793504127	0.317248041503577	0.494321233495644	0.665143760521258	0.542286715862304	0.160941475191969	0.507552131949832	0.456504559843821	0.675694167951412	0.505635834151342	0.441758338709753	0.609556986752315	0.653941699242293	0.139373697732277	0.311538902320468	0.510570770770937	0.197910712960209	0.239449611643431	0.432661798307493	0.598459616369413	0.821172822219467	0.529016398092038	0.354076965100808	0.69601079519674	0.459505279895407	0.509580396263785	1	0.41830693082863	0.129743224469726	0.489370859632767	0.660472588045395	0.481974342768666	0.217292825311979	0.538864450226586	0.575723112660586	0.642482435363617	0.706566441972004	0.463404160656449	0.695591261879386	0.549991901908839	0.48539247696061	0.746818748280825	0.59565856638825	0.24287583235268	0.434765762024938	0.35775781920468	0.677343596985685	0.257744313176996	0.485993654969023	0.0548261065526627	0.553600766826462	0.680845598685929	0.388814489409997	0.547876591210139	0.230485545184409	0.406443880128003	0.47089275039422	0.440537623025731	0.490621082782185	0.35895841955185	0.502017960503372	0.434776965402636	0.511491143483499	0.350281608415223	0.445597710342811	0.240774567619594	0.478272495444344	0.593313644100918	0.395839578882721	0.430301428422062	0.507642380880913	0.380689017940706	0.503575737040933	0.509990277988839	0.566300352084299	0.226077463412739	0.173038032855808	0.455040133180968	0.521232015695825	0.426468239871337	0.342828720282128	0.497555414227186	0.342219962134406	0.419364060781541	0.406874003900138
PECAM1	0.353056181667485	0.498174270883161	0.532485078372438	0.520289653751192	0.46151641763932	0.258719091444322	0.182215357022518	0.250382817599151	0.319346136681977	0.24913676732076	0.0242955143276994	0.152456468471107	0.186072230849005	0.500186409936573	0.403825296646852	0.172340512381297	0.143980665545494	0.368027980793858	0.290138253301072	0.234534265766636	0.186701350190398	-0.209460210121471	0.346100276121831	0.293942217233277	0.164663335233475	0.31171809175247	0.403495989986078	0.160328280160133	0.283180574766563	0.179161856945824	0.329276818772506	0.219267646170657	0.0821259363724307	0.256884038140435	0.392512066093786	0.120594419228808	0.246009109883659	0.17595084784813	0.211974965356058	0.026021211229177	0.348988900618035	0.301201158045885	0.226861587199165	0.0338867791880006	0.451924472707007	0.137190934273423	0.360707704197423	0.241202955477281	0.182038230613925	0.354337345823607	0.336486213190067	0.0973416811544791	0.0748916161717246	0.241264558910449	0.257618422844701	0.374191084796642	0.104784661984355	0.41050118867887	0.524590625939224	0.171735213171471	0.328727766298843	0.264354546658105	0.268890741546491	0.385194265818045	0.41830693082863	1	0.2840767395155	0.331292761241304	0.370885718837546	0.143830978742568	0.0648106613391008	0.308700805552415	0.199765979282582	0.524531678954332	0.296267618565836	0.0612879080765286	0.469484656086128	0.231925795341964	0.310673790706326	0.284764623996166	0.32479133020276	0.413923043008329	0.248656004037978	0.378060849194988	0.373355273128277	0.181478508135091	0.421123273867107	0.0069673422617948	0.425028416244991	0.375930548277593	0.156065506034975	0.428667464114955	0.0778247256759868	0.188270513480133	0.270193361500498	0.177749014947658	0.203962065374282	0.413225263178124	0.168753052596815	0.0869661493309372	0.239271933255179	0.226448787034856	0.142516937297996	-0.000180742831700192	0.170316395985453	0.135054637471509	0.247058274802679	0.159717536695893	0.21686261679215	0.1264945468752	0.141716606487631	0.209359399349446	0.352942538840681	0.172611847501119	0.109539587849552	0.140451749480085	0.149177079811835	0.483588437387953	0.191722294764613	0.247737003506568	0.129461783300922	0.295740476572941	0.119764695174492
TNFRSF21	0.0523971508096795	0.364412816502	-0.0400661045906329	0.341598406755681	-0.218676266326074	0.607604634447353	0.475659429877779	0.36665114483586	0.54233580687609	-0.275791091860217	-0.395161990634011	0.58026841631853	0.493633065269431	0.135853937646766	0.339257613417983	-0.362345590447572	0.122685807456293	-0.151677228554379	0.329518458191448	0.201442171410231	0.487402275433127	0.042003276307972	0.17695812576152	0.179745350555033	0.488835011184867	0.266043351590268	0.166496432128374	0.580838196132608	0.583428981243074	0.61130068697622	0.46936679089042	0.303179961482243	-0.00491310134470238	-0.386223991768255	0.0504007589614	0.511993870241836	-0.125706405273893	0.623405886296723	0.59837837697246	0.422361052964299	-0.237374696580268	0.197739364776493	0.484595257234822	0.418174594019954	0.435387421402026	0.393624783064439	0.528099154332577	0.455397241264527	0.48478028726996	0.305555834365312	0.371877798732939	-0.0160722805364298	0.161434820604086	0.485762652677029	0.631992272985315	0.57350127169463	0.403600051715117	0.520470139609184	0.0299977483440579	-0.0894649031893029	0.435231868007481	0.00188551057096433	0.582208770243238	0.290803960383408	0.129743224469726	0.2840767395155	1	-0.335996727775546	0.534918132076577	0.257820806712153	-0.458656997055547	-0.0908792511193009	-0.0622622371405482	0.318271464753014	0.0403614683758076	0.187713025010878	0.433045702753462	0.325113208495849	0.447544082000162	0.0625791073913178	0.423710343182516	0.366438458583597	0.716595095086613	0.635753494814531	-0.0420360495570242	0.585579589212287	0.591839618778144	0.470006389037942	0.234370765205923	-0.0638779935139956	0.66080243667262	0.289116592787556	0.574007150966059	0.174694607870208	0.645181001671371	0.085348608355496	-0.00327464509958694	0.69452295389726	0.491534633253577	-0.270475467329784	0.64531150625125	0.625816229240706	0.320747497203103	-0.478050338619569	0.460157728434268	-0.159725740572836	0.692320124042388	0.66588760783237	0.643901861415262	0.632047562865918	0.323279124205331	0.167360541702642	0.445125226366528	0.540947350011652	0.576213050245894	0.379832821025669	0.264930142860644	0.419146240397215	0.621342999458636	0.702402607613775	0.401775297172409	0.651762493490189	0.587023728246343
STX4	0.499142319834714	0.0162230043269568	0.472638126214952	0.225910034618306	0.827978870584016	-0.210056878078457	-0.135505619013064	0.00495018907574839	-0.0304779964708495	0.729258403540267	0.638824946252894	-0.368563780243464	-0.296641356302468	0.388460105125128	-0.0598227840582723	0.767512772392004	0.296389893085588	0.744218757055661	-0.00105327888793669	0.127085693806473	-0.256526805887333	-0.0757658346512147	0.505104252295696	0.166476942521257	-0.108892170051391	0.237564671850761	0.326411051796351	-0.341632646473172	0.0252073564922196	-0.235640864681447	0.137754780281231	0.361792659883122	0.232401027380018	0.849176406601033	0.254155654654985	-0.496387519727125	0.763656205569214	-0.131010846622969	-0.0138112349019272	-0.236007063787885	0.667586189827904	0.307455549835166	0.0541672185571373	-0.0479008876492522	-0.056741944400258	0.0763846245299742	0.0600959250958958	-0.0767309199969178	-0.123687149962866	0.164405950202294	0.13037176493777	0.0242500855665709	0.00315919624191391	0.062414307977578	-0.258606897079308	-0.321360957412492	-0.103020977454217	0.203780222939141	0.606410406701567	0.50578750189696	-0.150464669419826	0.60036334725148	-0.183644757910892	0.112179695441691	0.489370859632767	0.331292761241304	-0.335996727775546	1	0.176847538203813	0.134300166098116	0.763305417421084	0.568002514203821	0.551074942175546	0.411221662710391	0.541312395848554	0.0976925357635033	0.314955382491914	0.390552804718208	-0.150641547711541	0.528065393314883	0.0774949442689444	-0.196482760528347	0.0185474639242504	-0.242045857062517	0.630343840819456	-0.410577119726783	-0.111657325432443	-0.466317568223218	0.360009609305069	0.668846077367235	-0.12831391086612	0.130723793447462	-0.261397606442803	-0.0447284250180065	-0.108290032040014	0.364602884679952	0.604403783889116	-0.192140004671243	-0.0805940794622633	0.625284625872566	-0.00677496558940538	0.0982666518328437	-0.0254544573573015	0.749857839325668	-0.0748579674144682	0.494240905532372	0.0667570419237974	-0.166883219200702	-0.100348415731572	-0.260846208376542	-0.0454842850292357	0.494147259777659	0.0243146971785143	-0.43011231778469	0.0499174212566306	0.29348137766676	-0.00573927940191837	0.0215209227622473	-0.245923674363703	0.0325993521426521	0.0405601996832821	0.0789250091762212	-0.16558849504102
LRP10	0.595056816388692	0.578087712793088	0.344850177936848	0.558595678931131	0.238639566720594	0.643682800254921	0.704609178027157	0.719946853042188	0.758752911167847	0.239569572160742	0.0189583774212823	0.466228297449323	0.58384769588868	0.499267611080645	0.408706943603535	0.29528457742291	0.51279780569215	0.374394078086359	0.534915700071849	0.311065129958403	0.623787969937162	-0.056158882152838	0.756200414096344	0.651546803734646	0.70433711271384	0.543019205308004	0.665807055408162	0.612700096603497	0.774813549860473	0.795133609099455	0.813445683179906	0.527972661589958	0.327464275284851	0.146656123077931	0.339093524435453	0.357721225913304	0.496919655444312	0.814536558478938	0.781423726590987	0.582494931961084	0.115259141442223	0.739362224089358	0.756205337222632	0.398376947709461	0.613724684546242	0.660325708557349	0.839137394776206	0.719415324113954	0.722905375551624	0.687423893274706	0.782001183220235	-0.0356359302403102	0.329013077353464	0.695340409399124	0.51495458157454	0.487952483359205	0.653653746750698	0.8086340979743	0.564997515655359	0.408132974826589	0.456997291095492	0.512960613603374	0.79227649954897	0.52463806458658	0.660472588045395	0.370885718837546	0.534918132076577	0.176847538203813	1	0.584532124565171	-0.0595848874421935	0.280097917056007	0.467390402074895	0.576247579999885	0.704646790121232	0.611245976448503	0.816391544629868	0.571336318241043	0.705621325190655	0.64274473918238	0.662637342336331	0.283792564122845	0.767104847559512	0.63895407749938	0.47107169971813	0.644722110308366	0.733564278864109	0.371825067010494	0.487391108043314	0.553517947239015	0.762708328264127	0.54463040942938	0.502550842015071	0.463570266486385	0.809324249069654	0.397280194982321	0.358054132425768	0.564450738834543	0.753911376950384	0.174274056929094	0.784703402821853	0.628619259515761	0.578798400652075	0.0160433326391554	0.689675076153067	0.40925341764723	0.689684710242921	0.798822848431792	0.835147429025907	0.755498995285399	0.634953053084629	0.45547599399502	0.786308830302963	0.461980341769482	0.43884524317334	0.539171452254005	0.685776874197508	0.604622324917586	0.677526154036101	0.800996723270243	0.609587074055488	0.611121438597149	0.762964482331027
PTPRJ	0.593292312988732	0.299434875218967	0.304061550252946	0.475160062855276	0.161672026066751	0.594674418486568	0.78303117371091	0.717626610031404	0.61680769414458	0.270624430398632	0.222684899730029	0.498783113136413	0.692355624742611	0.310053740672813	0.302937728436017	0.352112148712434	0.659516876442337	0.311507939772373	0.560479407820482	0.347583582284878	0.696814051589875	0.134305470659849	0.642832607144151	0.630748131512707	0.769281619727864	0.341226841648294	0.632836511613959	0.606566966643286	0.727517756302444	0.62901336878164	0.640072921489206	0.652839069995099	0.390373360788227	0.165623495227141	0.0782963389496171	0.45179903163987	0.516670903740061	0.584961214947021	0.670479247904206	0.676475937835183	-0.0348787210569554	0.548919874352575	0.762494928064732	0.336346158034026	0.525732930085401	0.679610067227846	0.732487921750701	0.665596148998253	0.768610035808584	0.73665125690626	0.755118323104747	-0.317472457277486	0.607497936416955	0.622689620657112	0.189196103958296	0.377302458298829	0.762079213594576	0.548239955201154	0.467816872194911	0.168790563440268	0.386686666444705	0.523032241006512	0.449104807623378	0.714757968874851	0.481974342768666	0.143830978742568	0.257820806712153	0.134300166098116	0.584532124565171	1	0.0177813063474581	0.302408728954204	0.453301432356723	0.555071502131892	0.605987224783192	0.80661873866493	0.507954354762025	0.514266686061687	0.439525801144393	0.574281650231799	0.703147733088069	-0.0679887047799822	0.566657256486028	0.352574403118292	0.386314286278076	0.424853175930818	0.326850630282292	0.521606370514121	0.37113701506288	0.419302794687881	0.577197848651771	0.225684924746827	0.537471986417697	0.410382205258219	0.668081260195723	0.527846686777599	0.197018597755862	0.161847270159035	0.674777339586335	0.174160592537168	0.621381775650618	0.427257537214427	0.640771328376796	0.208977413474887	0.610319248849427	0.602946351840707	0.344039443472841	0.523295422900662	0.679101887708345	0.698402158842969	0.775944108495234	0.430814466902938	0.71795195841426	0.415355159209196	0.121863305029617	0.286052115662217	0.755391867805497	0.308817183038872	0.557768806678129	0.471512801639272	0.559123352487284	0.311619692825073	0.530254398417715
FLT1	0.274245274023509	-0.338844513994328	0.233505309808104	-0.131067256055398	0.687394893170403	-0.360254253123198	-0.289974744354451	-0.188357481578508	-0.269020726412686	0.708202310251863	0.737573159675282	-0.50271625231164	-0.467957246633565	0.123153936805865	-0.290847687396624	0.700829632336765	0.0733928116076276	0.520571073138932	-0.195240275464178	0.100636560420736	-0.43264140534574	0.104887912104118	0.329969013717436	0.0367432608157082	-0.238240139987266	-0.0134420063210599	0.0477518966232098	-0.521162563089665	-0.159487217482393	-0.395188617664985	-0.02205327684792	0.274890777431414	0.0844991083836392	0.712411592987751	-0.0569554632499613	-0.643503670593903	0.69363833237787	-0.272875443774338	-0.124238680386026	-0.303495191031241	0.377554734794975	0.00661423979359311	-0.0877957747300767	0.0231186337211282	-0.359396538837681	-0.015872278702008	-0.203362737197021	-0.265101619458618	-0.310767876254226	-0.133705011873597	-0.118743122638501	-0.15249817700464	-0.0169608449696245	-0.129720918816921	-0.470778104042041	-0.500250220767804	-0.199699143875639	-0.0919505044992553	0.253201752316452	0.35496989420941	-0.332702553988645	0.497466012143941	-0.37344940691597	-0.139963546844336	0.217292825311979	0.0648106613391008	-0.458656997055547	0.763305417421084	-0.0595848874421935	0.0177813063474581	1	0.27110409230954	0.449842499750962	0.168515679434175	0.368092860646733	0.0290207364740712	0.116310721983454	0.231072633845256	-0.37607097660037	0.316167753760925	-0.126698101107916	-0.501550405638835	-0.14423926278792	-0.538927249521533	0.364615522035277	-0.571582872847173	-0.379026220037533	-0.479695599056166	0.191540870216996	0.439474872404013	-0.252183823531805	-0.181878702265308	-0.305228341739431	-0.222567991639964	-0.278258409110983	0.310472916566781	0.451386208748206	-0.455765617871114	-0.214718410367242	0.46466004868646	-0.283931121499936	-0.0238629683779457	-0.133394581607902	0.812711370063643	-0.214372642968207	0.323645036807782	-0.0678080611638036	-0.275226620791754	-0.294277947389966	-0.378122699895696	-0.172491892701329	0.413583658012625	-0.215575288598293	-0.648436563366772	-0.0171594083296259	0.289272385974897	-0.19183400059872	-0.0973104986644491	-0.398541663203405	-0.125908979671429	0.0389705039435784	-0.0715418318778566	-0.302714832393932
RHBDF2	0.567564226419351	0.225824589193386	0.372847362313731	0.417733755315003	0.439911867365465	-0.103722971230092	0.10663906070714	0.159714491490087	0.197927261479229	0.210466597627559	0.26727718333943	-0.209458723864424	-0.0988862508187299	0.494436955283631	0.18633994064881	0.576425379899956	0.391242079755027	0.793459046062359	0.196021515677457	-0.0999236276778716	-0.0684725221887746	-0.157128105706053	0.473090138361145	0.288854767922703	-0.0502548335547149	0.499666301273467	0.456947326146151	-0.105376861573657	0.0682383406280443	0.0733170815549656	0.261991371765084	0.271742513718683	0.4581335922873	0.650642831536223	0.635099356592518	-0.213113047759053	0.422552424666068	0.0400208716772212	0.00650916709568616	-0.128423620151054	0.751856702872313	0.489896068958028	0.0729037503098423	-0.181709826720964	0.0396020479496913	0.101461452099908	0.268004151463318	0.075303002576901	0.0634734075448371	0.287229732977476	0.351324992728725	0.269485231027904	-0.0751934211534218	0.118998275144141	0.0271632205047128	-0.065270416804566	-0.0760746392455492	0.461549275229747	0.751416622210246	0.577695603377055	-0.040451694566924	0.490361847145611	0.0513931973777983	0.263895559437365	0.538864450226586	0.308700805552415	-0.0908792511193009	0.568002514203821	0.280097917056007	0.302408728954204	0.27110409230954	1	0.322959357515948	0.252469116869104	0.36154506825223	0.111367141203436	0.486346085465545	0.429356382355497	0.183668762409015	0.591631022999264	0.156081818424779	0.0357464992397971	0.12251584299795	0.0315579744766286	0.773453359163643	-0.0703973278767764	0.117323393169541	-0.376694993951133	0.270036482439879	0.587578238346497	-0.00163785310396754	0.529053008192377	-0.201726623130706	0.247730925723459	0.205112695307124	0.282345584972463	0.659899131332952	0.106714100768827	0.016090264910542	0.62616250052933	0.19896648501747	0.0828632220308725	0.0628682007457009	0.489634329516239	-0.000770328963779736	0.459771175107319	0.213141737486931	-0.00969806422218938	0.205739583637581	-0.0493641566678393	-0.00955336777266419	0.426066444813537	0.232687648243201	-0.18766237074343	0.0765131449256817	0.130480079768355	0.137884904874182	0.11125875902645	-0.11816187477445	0.134553411168508	0.010825461119334	0.158447674150839	-0.0355891696318235
GPR84	0.707515008540518	0.27587493903666	0.55420960843622	0.447375099519903	0.695200929985886	0.406291234102472	0.405500126614634	0.509242039590391	0.288824908654945	0.68696811398922	0.500784689140707	0.231664135993397	0.308687588716731	0.45798052365156	0.255598817229965	0.676251299947359	0.522440482686102	0.504686008822242	0.234323906450282	0.467304722625034	0.327488182395373	0.202121414248455	0.655594108908063	0.565645169996604	0.427838376398977	0.390003441480619	0.599586158954319	0.228631998300776	0.438275950933497	0.325358911115661	0.50970778318022	0.506126016672239	0.263438904375784	0.591636454591881	0.187307040383975	0.105706609888489	0.706426402416236	0.342184730581216	0.402225613286664	0.373215706925161	0.229717010825258	0.52154016557565	0.569553951889054	0.212153372931575	0.363456882792578	0.40052808484537	0.45423748437163	0.397274326671829	0.398608316291227	0.480213180958379	0.510625276165706	-0.242555447450279	0.40726917708365	0.352605659950579	0.0454025469421585	0.0629585866453942	0.460884416196873	0.316677583638955	0.59026915595112	0.32954478724643	0.382145498296583	0.743133453036436	0.245147016351947	0.483626932325489	0.575723112660586	0.199765979282582	-0.0622622371405482	0.551074942175546	0.467390402074895	0.453301432356723	0.449842499750962	0.322959357515948	1	0.571515041538708	0.719672119842861	0.621184793345618	0.373968108804839	0.291037693367875	0.218896980258829	0.640431356077323	0.489341893175309	-0.0659428499406027	0.23925406921985	0.104277544426698	0.589098673681913	0.13929000529645	0.221423984705643	0.157962268714115	0.455763112068488	0.630028925890408	0.268416006921421	0.270545767739206	0.243592848405229	0.379967914936978	0.372441987827463	0.486180652592019	0.352339202691192	-0.0540495706045625	0.432167708920668	0.462304804659939	0.343304626164062	0.186221519651276	0.506623876740872	0.492793257269292	0.391591959968613	0.545782442644815	0.114745547278919	0.242182781258066	0.327495105485978	0.294416359960617	0.528094619416646	0.401578570791827	0.438838576299703	0.0888169552432619	-0.0512432576687013	0.337926460754855	0.453339923893303	0.181291731507762	0.207729741673603	0.218097472990277	0.41227122117476	0.130905633313086	0.249342676316887
