""	ENG	FPR1	LILRB2	LILRB1	CD74	C5AR1	PLAUR	CD93	PILRA	ITGB2	CD44	CD163	TREM2	NRP1	THBD	TLR4	TLR2	PLXNB2	SORL1	STAB1	ITGAM	SDC2	RXRA	NCL	LAMP1	TLR1	CCRL2	TREM1	ACTR2	CD63	ITGA5	KCNQ3	GPNMB	ADCY7	FPR2	ITGB1	APLP2	ASGR1	ADRB2	RPSA	SCARF1	ITGB5	HAVCR2	SIRPA	CCR1	LRP1	PLXDC2	CD33	C3AR1	CX3CR1	CMKLR1	TGFBR2	PLXND1	LILRB3	PECAM1	PLSCR1	SDC4	MERTK	CD4	CSF2RA	CSF3R	PTPRC	LY96	SLAMF9	NOTCH2	CXCR4	GPR84	CD81	ITGAV	TFRC	NCSTN	RHBDF2	FPR3	SDC3	BMPR2	UNC5B	TNFRSF21	CD46	NRP2	IL2RA	CD40	TSPAN14	MILR1	CANX	ST14	PTPRJ	IL6R	RACK1	LRP10	ITGA6	ITGA4	CD226	IGF2R	CD47	STX3	ALOX5	ABCA1	ITGAX	C5AR2	CR1	NECTIN2	AXL	SCARB1	CD151	APP	PTGER4	STX4	CADM1	JMJD6	ERAP1	DIP2A	PTPRA	SORT1	TNFRSF14	MCFD2	TNFRSF1B	F3	TRADD	SLC16A1	CD69	TNFRSF1A	PTPRZ1	CD68	EDNRB	ATP5F1B	CD82	SMAP1	LPP	SIGIRR	TNFRSF12A	CD9	C1QBP
CD81	0.80563537788781	0.603278611271878	0.384906000865665	0.710973176100859	0.131206768929441	0.459973957682452	0.348253534174953	0.701566836425153	0.23822924564138	0.825610354340417	0.720677018688776	0.777934536797163	0.748254015399087	0.862446531763196	0.428717332977645	0.586366111362207	0.634138831825153	0.633798609230592	0.676735233787967	0.721062161934351	0.693335081413604	-0.0875146555345483	0.701060588084276	0.508881676452381	0.741242929724469	0.597135266917276	0.322946547887405	-0.0974731600145034	0.838388899193123	0.575150559024411	0.541359213839154	0.504399467113427	0.163513908272129	0.693857376883517	0.26281616187544	0.536637663701068	0.801521321526692	-0.0166092448183056	0.554498643540073	0.499437491518641	0.618148154005786	0.877889995643029	0.678295558638366	0.840872517563895	0.767100353296999	0.81092087351706	0.591947250583464	0.715627989434323	0.790765213322779	0.281165551612468	0.692301886505046	0.814514835142108	0.772628544111277	0.288496881495056	-0.0431006217749371	0.585162331238079	0.25666349469773	0.649082914664691	0.885705610513638	0.138635590758676	0.143642643453594	0.61254186480961	0.630433421760957	-0.115290964338325	0.43539869409261	-0.131852628830085	0.679885773125015	1	0.745991263035962	0.62025824553673	0.592044098465065	0.519565558216198	0.492302190100274	0.497419426675449	0.771015932679194	0.772087369061166	0.611852193789636	0.678408691467394	0.747341803053808	0.569085176803087	0.585157146184733	0.801028975507605	0.703563358667381	0.698956064230422	0.600380133001506	0.709378545388664	0.738427662405187	0.521001617900526	0.68216639603291	0.588607299637242	0.574172838371565	0.280395933166622	0.479855741245486	0.56787994832326	0.507550905061855	0.738608536063363	0.543209307151528	0.0909420641620877	0.666510299017384	0.336170553966248	0.650693679684085	0.371010968006093	0.695294375537475	0.608418348854701	0.460382738978112	0.624565202375496	0.656713738540828	0.415029817515226	0.588455260347382	0.530288125212558	0.482873358704819	0.436500067601614	0.715682946500589	0.305699118589793	0.51729596775128	0.424271403584254	0.229116981324864	0.609894287183793	0.367514586384475	0.316772659619331	0.781134136054749	0.222947449950616	0.617592145381717	0.334380166568841	0.449350684687431	0.425265092633352	0.482175952750492	0.546913276052621	0.451917365417095	0.368430770878286	0.325813346858353	0.46121542027353
ITGAV	0.683745369086527	0.191698356989387	0.488719688340206	0.643092080158818	0.179340209348779	0.148812786594878	0.0598885473811772	0.283288169217298	-0.00177442466627099	0.614178020544826	0.43983824937816	0.337968905029794	0.322065807237436	0.529468197674621	0.0302230556021223	0.385179245876968	0.313742734132017	0.840785879046778	0.473775226988233	0.333508869633196	0.375099944691624	0.0121760701426253	0.499668880129874	0.74193165443411	0.438355330460457	0.300841178064864	0.0906661727730073	-0.189620934321957	0.725546403404872	0.750593575148164	0.838629212359671	0.214312471039839	0.0398712841031411	0.49803421270436	0.0773126195537804	0.781255122535746	0.725737061118996	-0.102253763695065	0.230756126518092	0.706034619638133	0.711999566900933	0.607186930202388	0.421149455214422	0.70372720845801	0.527544617829011	0.593891971399819	0.355181302655834	0.676399562135298	0.409673174303109	0.17115880641924	0.297326542125296	0.524092066346122	0.754632666613115	0.28215927780557	-0.0500587693126628	0.39300190821409	0.584784414124372	0.248299114054876	0.689468668974955	0.081858819180214	0.0249167341588123	0.743654576124666	0.435705547777318	-0.205047736228933	0.622179958435132	-0.00806098941670613	0.272450083642855	0.745991263035962	1	0.396260095752399	0.785500914065926	0.265105592465677	0.286951822876845	0.534274112217142	0.727084586068692	0.560849557921616	0.608507170948262	0.735480781733814	0.872980725885611	0.191425540979007	0.638164629511765	0.529590260185516	0.712511154980514	0.669571833734322	0.462057527267635	0.83684339701476	0.457942916719014	0.742078850493837	0.66308632052012	0.685449582253268	0.475524265266257	0.0360579144315296	0.605231386543386	0.678231129853708	0.393935321300277	0.307418469856168	0.449355579872217	0.11187727819163	0.701306986398593	0.084873545622977	0.892902998878459	0.356665978875821	0.572753191840886	0.744299233461463	0.774050875152782	0.433028307286935	0.680719316223704	0.702404144082594	0.512035460186826	0.679754243078572	0.720559030106513	0.681150211061266	0.630122978341985	0.228028512899781	0.656858687714864	0.256707343546946	0.501779479769872	0.762814670651378	0.696126631777394	0.201576841497643	0.788435023686238	0.428044944250326	0.422032308027872	0.340279569624599	0.810903046751533	0.505287028943387	0.604370944247075	0.667298155164692	0.580940614002212	0.659788195801542	0.638205772580374	0.727802902862723
TFRC	0.607787870896769	0.795648201039679	0.0566875055254593	0.414208459631425	0.217696296187308	0.667574211465032	0.460961490701297	0.536097525240852	0.173072740119865	0.553194581670615	0.296946365312238	0.720277870639925	0.795567351958752	0.500017654626167	0.197709340604474	0.452284737081761	0.511699865949468	0.180398426890229	0.728006774649408	0.830050580806802	0.269911942574206	-0.394991684699209	0.158557250069935	-0.0459397992564763	0.279031822108478	0.728062491091356	0.481827810345841	-0.369759431886677	0.315006116368893	0.0241781683721107	0.000140639103908559	0.778969862975817	-0.209313198093401	0.788344341164312	0.363011693643418	0.0373586805291439	0.241023928176072	-0.318884920046843	0.478152432800662	-0.035624143304716	0.303661728472704	0.479407797661894	0.476122275505791	0.556250819541339	0.370367870347476	0.533752916876096	0.89438196596821	0.401143737266537	0.690598809143438	0.661153983386819	0.536208788360772	0.727207444227916	0.51871640456764	0.28233985767575	-0.0378557908096841	0.375054556401449	-0.0651311592311136	0.700131602415013	0.552340006522347	0.297056152065551	0.658888204933001	0.402204649399724	0.57838480258876	-0.39540411703849	-0.0517724459931976	-0.232844609475356	0.678673893998846	0.62025824553673	0.396260095752399	1	0.148570807083673	0.876326513272455	-0.0378733741399568	0.297329084239807	0.531516997310461	0.782180311550763	0.0363712810754712	0.321392947326867	0.248639584299114	0.481813143418357	0.200154447098816	0.553637955229295	0.339242829651472	0.0552659202168601	0.286973502283058	0.31243709077652	0.597748496519879	0.0162606195972457	0.285250458722549	0.514232622672198	0.303938038634874	0.0976961254945962	-0.0922832796457558	-0.0921431981036517	-0.00404680313725488	0.502252251574524	0.225355417895697	-0.227514740367618	0.259973510173018	0.380902522574209	0.189991525268078	0.492848744305391	0.302050973364087	0.0770298541161447	-0.00822278938504056	0.660152225202067	0.375525126335201	0.176903233471716	0.429201326212531	0.150721345754475	0.128924313576114	0.152632407297601	0.459821438132802	-0.0355981048566811	-0.0400032455458461	0.727134783370516	-0.0522957898101118	0.300209686309292	-0.00136476557644735	0.675784959145375	0.379470020663866	0.0528380711503962	0.111989328219197	-0.173483930946125	-0.0336899620660945	-0.104892542511301	0.0220928397124719	0.208774253038847	0.0458838032827239	0.0055566552686506	-0.00840707993883164	-0.052707246101538
NCSTN	0.402071213507433	-0.0794050901388331	0.276017113603704	0.401645873521825	0.0760661714450504	-0.110398765011004	-0.122617956399775	0.137632397039259	-0.114106066823612	0.371875560771532	0.341776841886564	0.0949752261921691	0.0716940651870022	0.394642255589234	-0.0480963724391518	0.203270544959963	0.232350138927198	0.72483229825001	0.250910081074409	0.0411801734361613	0.237444055595562	0.21233513015834	0.506386726986543	0.727959949383589	0.317908596381785	0.16984744518616	-0.152424578436685	0.00677118036696921	0.611486851213249	0.792736401510907	0.715641654474803	0.0103093192519606	0.0977621941477739	0.196135140035265	-0.00190177347594476	0.75445080419792	0.661625029632681	0.0164578532343916	0.1128920214648	0.698843424260619	0.45815182468672	0.404320265595222	0.365862601774457	0.509570148778509	0.330639976780799	0.543358614629751	0.0386517425750391	0.485604258757215	0.173475262823657	-0.0456318065832896	0.085865359001789	0.254414450466057	0.510455075426907	0.126601170144712	-0.05193680010724	0.216567686500296	0.627267448037677	0.00729917423167617	0.43531722416286	0.0840867573630719	-0.177377593370167	0.523198190819005	0.165920797126898	-0.00868870699819237	0.618243956349181	0.209381992041342	0.0461275338168369	0.592044098465065	0.785500914065926	0.148570807083673	1	0.0479784935840506	0.174787590809853	0.67589563751557	0.564178071182045	0.473543257581628	0.694848822397461	0.656910199862753	0.771466353267235	-0.0424288860618378	0.587358659878741	0.346162155906132	0.585246352884976	0.715337909126494	0.312739389984986	0.649397267546807	0.310995445065789	0.71678170454924	0.657698259512279	0.65388077380933	0.361330076144511	0.150192655054251	0.662234200761968	0.722466587929722	0.389092414601386	0.132639373748619	0.479849440948889	0.258603546167875	0.569573989079233	-0.232339998095851	0.795830778441118	0.246032311467016	0.579220850296166	0.837105100270384	0.855213106910633	0.249710089885788	0.523321952218302	0.7914059224746	0.404685961473689	0.594210925322321	0.813390849176787	0.83502363956732	0.653379552636937	0.17535784256137	0.729898625102522	0.0876417525968833	0.714325932387636	0.653904520371966	0.777411270362761	0.0535166849708226	0.784323798844675	0.667515981979928	0.263188082081556	0.590200552256531	0.747680306787265	0.603655118346456	0.661440362589259	0.783752848667288	0.500767517425141	0.769088966379227	0.756178894734711	0.688829054310326
RHBDF2	0.486461047267727	0.776585184600959	0.00749198861691983	0.342164765718849	0.354538609239794	0.621667860026545	0.41654365600505	0.445176797017202	0.230681592595181	0.513382483943315	0.193016008674813	0.631492725999812	0.785568182250171	0.385638969045664	0.0887548992363065	0.402035561291386	0.436348964697255	0.0810167559052334	0.775100505831829	0.762497312741213	0.129852890706954	-0.394873399082294	0.0646240056292321	-0.120505726403846	0.193845726810455	0.700937949939633	0.420377800663183	-0.365727522183505	0.198451667030059	-0.0562100957604398	-0.146647627712967	0.817549617925377	-0.229468215114392	0.709696240110785	0.318844813640126	-0.0553585838158082	0.114834868360946	-0.326404968172325	0.437213082174335	-0.0793105198394261	0.195880441107605	0.413042671470216	0.51845504609975	0.434324234221706	0.276207578003023	0.440274682991825	0.911300556003186	0.364500905182115	0.636676456808687	0.771946190643791	0.504354139580261	0.65256277403531	0.425923473971075	0.24412319800905	0.0419581381339739	0.456511887786348	-0.191371343281656	0.620390408006361	0.455336562153573	0.441817377984676	0.755212638654954	0.362466626027517	0.626553048997464	-0.368314070672699	-0.155596480493297	-0.0924991632579702	0.640582053758876	0.519565558216198	0.265105592465677	0.876326513272455	0.0479784935840506	1	-0.115612356191676	0.21617680160152	0.44115583253877	0.757961021101495	-0.0523710035709396	0.244242524334214	0.102876521782971	0.502531099756124	0.169446214320906	0.456180256634297	0.271122771480918	-0.0271881501699102	0.213246329304334	0.214981718851499	0.49290260710821	-0.0117754224129495	0.273514590602002	0.459687437897427	0.317540951484215	0.109167061447733	-0.17690402391938	-0.154013179129818	-0.102055269710297	0.435951175245704	0.157762641648027	-0.290225735050365	0.153380803305249	0.382846966944805	0.0710470480385274	0.597367762487351	0.239836567527836	-0.0401947656022193	-0.116662447428414	0.65425827327446	0.269908609928217	0.152618113726422	0.398069542125299	0.0328025993878953	0.0792646468037794	0.0613868522966468	0.351937274968732	-0.0121555071022074	-0.075358380616378	0.735366068722155	-0.137165132441021	0.225613836109014	-0.0922434312544187	0.682809854373567	0.277954143725332	-0.00745860844693078	0.0700049529677198	-0.206364504960715	-0.126549264067846	-0.188791703552115	-0.0320072152196294	0.128687020343485	0.0482348322307323	-0.0810393038131543	-0.0848082071534166	-0.122587827044366
FPR3	0.557198875678512	0.209354893472398	0.642812048839244	0.546706394548402	-0.0112131155225392	0.337340039593514	0.28690256073727	0.640883097179811	0.133779363091734	0.526745152839509	0.665652491671947	0.535446085776182	0.294912733803063	0.617316274137638	0.66145437889078	0.526445567026889	0.442872457895775	0.349363029383742	0.0787391615431507	0.33656010191701	0.822268659290735	-0.0403109971612682	0.594154508695502	0.364942331059404	0.586014459579799	0.159006034745747	0.161038784736718	0.0789673081231308	0.643764220090779	0.197391423308911	0.409586892970798	-0.104349022436295	0.227363334058226	0.286280723141705	0.119114024156955	0.24409853323246	0.489688675453141	0.386058169133531	0.319035218010447	0.322461362123806	0.535629924986305	0.589391848416943	0.25163265315719	0.466160160466909	0.693256814681283	0.288139126534071	0.0908148953501193	0.561503229878785	0.484483831007904	-0.169677214931811	0.466071442935141	0.445891868132707	0.510463404360614	0.311498756135674	0.0129707995969664	0.335060455826043	0.0278912264301719	0.47332816359008	0.572625951060394	-0.174884524008364	-0.267484340623695	0.284721284320023	0.329896405614087	0.0710180078454093	0.196173747002323	-0.23479703826118	0.33325967908347	0.492302190100274	0.286951822876845	-0.0378733741399568	0.174787590809853	-0.115612356191676	1	-0.0566487609291437	0.273756609912368	0.103914359002326	0.411767941407215	0.216008704271789	0.349368479889371	0.51051522764207	0.345949853301821	0.445773194575954	0.461729509686402	0.416831489281084	0.628284099427046	0.505529345593597	0.370434555116972	0.264477753187558	0.166892332255121	-0.124161699424658	0.491612674072155	0.227656446188591	0.248349682776542	0.539875579777588	0.525499675633537	0.654184547350664	0.162244750295754	0.179529450574312	0.518429198863361	0.385253674991676	0.231202720632041	-0.239117027174518	0.213824771481578	0.170329669331241	0.0767806040698997	0.195259695986373	0.266121798866931	-0.162265204224363	0.130904732884219	0.409968850847395	-0.0333517530555538	-0.124948162321747	0.117828362751183	0.18674468271657	0.186407696800457	-0.0778539058709254	-0.16496312838743	0.231465308619535	0.0304734608401064	-0.228315962636578	0.257091553744042	-0.277435520034989	0.541446260252002	0.17127727211592	0.25789253609026	0.250420368039934	0.166529562677613	-0.0242280225113985	0.220408327615502	-0.0657774261952891	-0.12645769972926	0.334637383187195
SDC3	0.163629700851048	0.0533058744675269	-0.183149712489351	0.0416178685560091	-0.0145253994387688	0.0340907049915621	-0.0797997679286065	0.0747463983208216	-0.0489377430653626	0.063117263067289	0.225186005294559	0.171210670261322	0.152262885597696	0.233181675369526	-0.0554871399543107	0.0621382204539027	0.128981425543069	0.323154832001222	0.333879819109663	0.217475207452805	-0.0184420836833957	0.0738246422640091	0.315132710719414	0.206303811145595	0.31373248780624	0.137443188328618	0.0383316599096511	-0.144201601005283	0.220788409094195	0.602678110795314	0.310898509463772	0.168213321173731	0.00606097248619795	0.191232324846776	0.0398372967377769	0.382564862402239	0.455984513393291	-0.238455692625982	0.0849234158514667	0.150399910031861	0.0980688928899564	0.288737025457696	0.191267200242059	0.476532608891547	0.220518815391364	0.626670238574308	0.126520634308871	0.128398289673058	0.119287499402683	0.111110144539214	0.12195374443407	0.283377758749165	0.293379065484922	0.0869070335555851	0.0834692546111299	0.114748585820847	0.46399576686099	0.17119108245723	0.175980689096568	0.0318763286805146	0.0675579202483902	0.130453555452829	0.198384431609224	-0.119944098414963	0.326446561494177	-0.0121328092823874	0.187195870153525	0.497419426675449	0.534274112217142	0.297329084239807	0.67589563751557	0.21617680160152	-0.0566487609291437	1	0.595485729438514	0.490683911029903	0.654612650222569	0.542157386068432	0.591786110472567	0.0448090678140805	0.23538735355561	0.352396025089847	0.162808283994344	0.482310056898782	-0.0655981627936559	0.245199551885092	0.192712496289845	0.247295193276243	0.651852156425614	0.704389787549879	0.0421918714825854	0.138456394193897	0.391965021411691	0.247871805046139	0.178146209806555	0.0308766673868928	0.561507471015058	0.0781359243047643	0.110480777204074	-0.0485318535983351	0.538939215190546	0.437486114673546	0.545842895092145	0.678765652669758	0.704228745777977	0.18483701700633	0.359824475474072	0.737609018619656	0.382335468721093	0.293290056665643	0.587003410719129	0.859708390170939	0.719266330377364	0.0373963192440888	0.468772395508288	0.097498664518402	0.788866883175513	0.332971753591222	0.617147730112161	0.173326113842252	0.747050462672415	0.888055522269205	0.119535745029037	0.640263604066141	0.259045775126711	0.328127152990285	0.401074251095652	0.784166353611191	0.127464426323125	0.637613658400292	0.720952509393308	0.144312825056412
BMPR2	0.599323940145139	0.393776064623343	0.166575500510954	0.502737800556985	0.217363271767175	0.293042329407956	0.151728793410288	0.411559236599356	0.148666570272275	0.570640762543929	0.481558958864502	0.554173236291349	0.523751633249095	0.619683316871964	0.230768125713753	0.404442428043951	0.398959765407284	0.520043141274284	0.550246649843062	0.547042928885047	0.394554956468104	-0.0652006067274814	0.485225872802526	0.435790739598773	0.625682911686647	0.356452052930972	0.221027176094808	-0.180719812239876	0.614067931827164	0.583189421340039	0.538388879353196	0.37595610053727	0.104779465543954	0.535819709748842	0.226117121627627	0.537204670616779	0.662042832238598	-0.219462212318101	0.358199496698722	0.412718868241968	0.533788242374372	0.640229354410732	0.579097811640312	0.729651997387597	0.621232758294546	0.723564584953772	0.453912656193338	0.513964915760543	0.551962372090512	0.244737144927068	0.536812379168053	0.697753434605008	0.620118778202485	0.30958995395028	0.147095551564443	0.475732788306872	0.366855422779811	0.465726161998127	0.650615976744703	0.223860825790857	0.186791546252758	0.563371749645128	0.548511667291721	-0.173118803088276	0.459518600971809	0.0331695270337465	0.522623208374919	0.771015932679194	0.727084586068692	0.531516997310461	0.564178071182045	0.44115583253877	0.273756609912368	0.595485729438514	1	0.608252940803938	0.531270164583179	0.651127365872901	0.70174470863743	0.423198869358126	0.507289521514637	0.641821813215238	0.563244843276004	0.594204810901147	0.327335748502202	0.591414919262311	0.514828260572636	0.478956970082498	0.68468634716462	0.584150831298546	0.35317804652616	0.350168292719546	0.407676000007277	0.465824148080868	0.401050305555886	0.462489229942771	0.53279181309704	0.061908770783288	0.442590634104046	0.340916342900325	0.649275451795213	0.497416839520616	0.575430320776137	0.636337270845467	0.541180997253036	0.575752524888834	0.613276836734528	0.532620419996762	0.556383238137863	0.444307402942249	0.534416982193393	0.548149564597254	0.660388911842787	0.230518466575371	0.515972716469301	0.32439442600983	0.380751370857918	0.568963370804806	0.494278812887803	0.322460776852825	0.778146340844064	0.355881920382909	0.468752476860181	0.372357738663324	0.429027018662654	0.390974154491997	0.452261075515357	0.625136909817556	0.475628874297593	0.477807375741044	0.478851491102977	0.394277022907525
UNC5B	0.644298644541315	0.66298125678088	0.146503335158665	0.466072465605941	0.257495994767689	0.511313805644852	0.311883177056358	0.553740124083149	0.107069678539603	0.615042732722368	0.400144344422141	0.650977793296462	0.733033288979389	0.606974461395714	0.146001574793388	0.505443183456575	0.551950351368134	0.390632460593565	0.744895538325811	0.719009945301441	0.325677659933631	-0.221952143641568	0.359306228456861	0.242234514084966	0.362022376944468	0.704043629647571	0.285887748874457	-0.293222603653477	0.529462244968287	0.329698386819087	0.229554164280974	0.66962808342883	-0.146884539370392	0.73404946036527	0.312255184729446	0.345510944926293	0.427182977491075	-0.162333626668498	0.452755827126915	0.261652092843915	0.386024910503256	0.609190462921185	0.558503463332808	0.602617651944777	0.41520309593181	0.650203760607353	0.748676274445314	0.574421599805361	0.671808859821028	0.567147703621524	0.482154720765197	0.691656241443951	0.614265640710863	0.256979401870657	-0.0251187892247356	0.429734208014772	0.117881693719322	0.569996328964213	0.616085816555989	0.30446161296053	0.479753471909759	0.506461570372634	0.577405054997025	-0.310204365515219	0.179159223323526	-0.0647931476969267	0.59005097997838	0.772087369061166	0.560849557921616	0.782180311550763	0.473543257581628	0.757961021101495	0.103914359002326	0.490683911029903	0.608252940803938	1	0.328706540616706	0.486393671426138	0.461115168182167	0.426025752440185	0.452221615568396	0.605837752354681	0.532296997309941	0.348333570935748	0.395367976253343	0.482657345682115	0.567609541456726	0.312305305619177	0.52054404171018	0.638722790027396	0.491269971942626	0.181330895720919	0.175963090007741	0.255022607844089	0.126816652873364	0.516929221756474	0.325779907556223	-0.0798165098813945	0.444055390757057	0.213283518843663	0.431435411339216	0.552510379413413	0.521946875345852	0.380627041573996	0.2797694217731	0.595522020703982	0.494807892576576	0.43343593514123	0.492692353569147	0.369107880733601	0.407922177929049	0.412798321538238	0.606208703229886	0.0343101574157363	0.278097693976159	0.58966733112291	0.221587376084633	0.531952618576331	0.282652717314793	0.554553988195998	0.610145268121501	0.248238115651761	0.202313513115275	0.107788497192043	0.225308863988984	0.192189794350723	0.275858041048604	0.469624971947556	0.227683962080835	0.279563714924404	0.23571445112534	0.209682209519209
TNFRSF21	0.313038627796271	-0.000325357622701734	0.209924078027345	0.309672952903584	-0.0324815230478986	0.00342603586379902	0.0472437171878375	0.222968042612734	0.147190652673466	0.319899097906746	0.582843929900512	0.211227008895905	0.139840595141614	0.503397980454448	0.284573551785083	0.263135594661904	0.268043843410293	0.528430377158563	0.17911727431344	0.0991672772432928	0.38051008415883	0.326069040683856	0.610928704392629	0.526508436467009	0.575884542158202	0.115699271129217	0.0155054459690177	0.194737138400094	0.56682132182772	0.824872556685648	0.600924875275838	-0.0577827419616155	0.347381610344201	0.163307452255533	-0.104452759900529	0.691667882386427	0.736629493995682	0.102859786300502	0.221977272435492	0.524533601882719	0.33664374430921	0.517250593164748	0.301331162088885	0.564553705252825	0.483732443789716	0.623531728343827	-0.0471945282763877	0.362248239967163	0.17734794281563	-0.184876101268412	0.242541809451084	0.305531775628755	0.389565540526223	0.169340505778407	0.0229570983185888	0.332586780998371	0.533900352965074	0.177631572984927	0.406867512934652	-0.0677640058365861	-0.262966624549349	0.270094210792065	0.27416724092543	0.187201509789989	0.572168486853173	0.0467300223495862	0.166802965273299	0.611852193789636	0.608507170948262	0.0363712810754712	0.694848822397461	-0.0523710035709396	0.411767941407215	0.654612650222569	0.531270164583179	0.328706540616706	1	0.71044861203751	0.773169892677259	0.195177720690594	0.449946129822626	0.537235952864811	0.473273549806736	0.783946998400301	0.268092622969708	0.453425484562907	0.384006488056064	0.598630953490791	0.757452361516306	0.496529175689193	0.302160560255487	0.193089825180283	0.663838824536735	0.633276644447499	0.584553543606439	0.304821753720037	0.65261598358319	0.272601999006862	0.37020546420991	-0.00552523146405641	0.699789065768905	0.27785909629972	0.633292292085476	0.823710109235345	0.771191371106977	0.172795596784025	0.467727731048235	0.564350108802313	0.40847041969425	0.52474656445619	0.603978310274051	0.711063202876339	0.696324411857553	0.331847604874507	0.698558420957447	0.0104342624475877	0.618801370587033	0.52550789379439	0.645469809919024	-0.102155581374769	0.795492367865052	0.581184321385494	0.517428342436388	0.690056510688933	0.511535687060816	0.62105636600752	0.655916331261445	0.770422129951256	0.423881076787994	0.670843250925945	0.678083015804832	0.46933792553699
CD46	0.465055673610942	0.211398496305565	0.241062438046635	0.464569880658688	0.139143059452188	0.121533843924162	0.100749025189947	0.115293587350144	0.244504295062482	0.497612375760852	0.50035588718037	0.291500551720212	0.296146478701726	0.478078244929376	0.102279388960544	0.356893533254091	0.301675385210558	0.643829866181549	0.398762490765775	0.266260784290073	0.279191477301266	0.172832415840825	0.545218301427482	0.595222133514939	0.563518085176424	0.262340169344537	0.194498695999816	0.0552787343663964	0.589799996303043	0.783184040130128	0.630851286976613	0.195648251764206	0.301628918054531	0.315860884103429	0.012739934444241	0.68988367589505	0.747508754544652	-0.00765259904608937	0.35903366527216	0.597062864965375	0.484409878749545	0.551453831175231	0.470736314088278	0.66899612457116	0.524754230644342	0.613896558086734	0.259763266229349	0.48187315084496	0.338816028971941	0.0811135700878212	0.286529952216338	0.409871350245326	0.511425220284375	0.315303245697608	0.142649736586461	0.53409789039658	0.536581969526428	0.242195085265657	0.549527632172417	0.140527378443455	0.0583574124206666	0.531194182259247	0.499819801372389	0.0580232473890546	0.686759182392362	0.115437213709855	0.313681555258537	0.678408691467394	0.735480781733814	0.321392947326867	0.656910199862753	0.244242524334214	0.216008704271789	0.542157386068432	0.651127365872901	0.486393671426138	0.71044861203751	1	0.826422904503478	0.254816676087121	0.478007664353178	0.664745297162766	0.620710347019752	0.746344376574631	0.376219083027589	0.566391363683894	0.520213971870493	0.698032539025848	0.789914101835675	0.63172149856744	0.371521065105963	0.0680198362841786	0.670458258942279	0.579009883131171	0.511080532869442	0.370148062766502	0.60013048409038	0.214078122949016	0.438459115161723	0.0836742370174343	0.782840410284296	0.469116835946486	0.614396454604441	0.746956903310157	0.729819621485748	0.366745078649417	0.654533994838666	0.641187268801163	0.631015128657384	0.494706884202287	0.715990128231514	0.677730241734095	0.656342259786553	0.44086932221665	0.663851293950331	0.315075660365169	0.485253324866213	0.621031169133495	0.660436253943216	0.132758418019105	0.788419041618775	0.461691340049698	0.608979725865734	0.487057000453118	0.603704789541593	0.557862701522133	0.668794765771892	0.711565699349708	0.571762086705387	0.607776681928109	0.679637221841848	0.54875750169506
NRP2	0.551175894669862	0.0898312389333934	0.329245951382995	0.557380903358183	0.0131819833259281	0.0799780716672298	0.0962128873267139	0.213870979442213	0.216276412040412	0.552462536390147	0.593636759995311	0.324408201448781	0.250847074212908	0.59452324986691	0.201531731465896	0.344897926610392	0.361576617321033	0.803459144672243	0.333953141860149	0.272995855408408	0.457708214390878	0.29773634940042	0.677716566031825	0.74722231739402	0.652390469449907	0.253501693888061	0.120539258808524	0.115911680706142	0.711055857568186	0.875006968173826	0.8222978487641	0.119118857105067	0.391857560221722	0.343445269004705	-0.0594178667323271	0.80988704646766	0.875618154354967	-0.0549197261369722	0.363558889440229	0.71770694645833	0.58438355392341	0.624382038391692	0.449542621403793	0.748686057591332	0.654140759254172	0.707807165264376	0.156295892958499	0.572958570667946	0.353106207577434	-0.0725702081124302	0.295077431065093	0.462621771375743	0.60869544537367	0.355837996898545	-0.0530751060600782	0.424255596633154	0.629622631126099	0.213082843045885	0.655816398050695	0.0081935593866936	-0.129094496447676	0.596397843221326	0.435307255926712	0.147120471064159	0.764847002501862	0.0412005997278221	0.326007126039058	0.747341803053808	0.872980725885611	0.248639584299114	0.771466353267235	0.102876521782971	0.349368479889371	0.591786110472567	0.70174470863743	0.461115168182167	0.773169892677259	0.826422904503478	1	0.211515451535201	0.628843340663369	0.650215567569417	0.676533503690379	0.86297038304452	0.38358960840124	0.770633269542795	0.543554686984601	0.778823509164934	0.76386161273453	0.623601483220046	0.353018493581705	0.143356066729947	0.774275867035514	0.731937444413072	0.623532943444073	0.335197721169772	0.707371779721082	0.298288602690825	0.611800653134314	0.0506896327330813	0.884326990141645	0.32407531218964	0.711697850075868	0.86798788052494	0.827753050632152	0.342236550434902	0.712568517725572	0.648856786856621	0.653610583004281	0.681723021365699	0.794893542696094	0.725104984829367	0.684545029744852	0.49126351042588	0.79369757844086	0.187638751141974	0.550211010541582	0.707580336924537	0.762991156947055	0.0364342683881466	0.811342039837536	0.480608200846607	0.648292792618815	0.528046652702286	0.764696207768132	0.672235035270993	0.752117719063678	0.744923834054448	0.619976830997152	0.690094201660325	0.738495149181145	0.695359200857727
