""	VSIR	CD74	TLR2	SIGLEC10	ABCA1	TNFRSF1B	PLXNB2	TLR1	KCNQ1	ACTR2	TREM1	SORL1	CD9	NOTCH2	ITGB1	TNFRSF10D	ROBO3	ADORA3	LRP10	LRP1	CXCR4	NOTCH4	TFRC	APLP2	CD163	ADRB2	NRP1	SELL	NCSTN	HAVCR2	TLR4	TNFRSF14	ENG	KCNQ3	HLA.DPB1	NCL	BMPR2	TSPAN15	SDC3	LAMP1	TREM2	LILRB3	SIRPA	RHBDF2	CD44	RPSA	TLR7	LILRB2	CD33	AXL	MERTK	ADCY7	PTPRA	FPR1	INSR	PLXNA1	PLXND1	GPNMB	FGFR1	SORT1	C5AR1	PLAUR	TMED5	NRP2	SCARF1	ITGB5	CD4	PLSCR1	TSPAN14	CD46	PECAM1	PLD2	ERAP1	FLOT1	MCFD2	CX3CR1	NECTIN2	P2RY12	ITGA5	UNC5B	NOTCH1	ITGAV	MILR1	CD40	IL6R	ITGA6	RXRA	STAB1	RYK	PLD1	CD47	LRRC4	STX3	TNFRSF13C	CADM1	SCARB1	ATP5F1B	AMFR	CD82	TNFRSF1A	JMJD6	TRADD	STX4	LILRB1	SLC16A1	CCR1	PILRA	SMAP1	PTPRZ1	CLEC2D	CANX	CD81	PTGER4	PTPRC	SIGIRR	PILRB	CD69	C1QBP
FGFR1	0.677042892308621	0.650292386433788	0.771945510668616	0.718675028405829	0.780649795150608	0.673650863246963	0.605043972785248	0.643471600716088	0.640231709384397	0.606155892718114	0.567690779313072	0.71198309182413	0.255042722955267	0.716116875345978	0.562116604280589	0.628384138429995	0.631811522727035	0.596655110079692	0.420019202861732	0.688180760756331	0.703019530932211	0.573342139367796	0.60903888619641	0.684363966358911	0.412219362326474	0.641235730443716	0.690472678418252	0.47635883007615	0.579098965377739	0.594441407336999	0.792099158891687	0.602440374638274	0.322423483677575	0.753774600085634	0.583516443548976	0.740073350829629	0.492881219913365	0.59586071864813	0.75609660746823	0.601931409025802	0.360904116440388	0.610590848742599	0.554908006434477	0.604579641734442	0.495894748696627	0.552976846125253	0.667728068419092	0.539372833314074	0.509257299507002	0.589446185886959	0.769031949425073	0.669106708215819	0.69518258077525	0.498580172739758	0.604521587119821	0.735944570189624	0.731167494397858	0.33759698824812	1	0.647242873861181	0.626628507474485	0.60536632260998	0.5607420528162	0.638482714986692	0.53679731825317	0.427736459838784	0.642612942108009	0.717607731220458	0.719071126376637	0.745399820328218	0.661141849344208	0.479974666761054	0.654282865606345	0.539909010436943	0.560877430797782	0.616001594048534	0.534352709316162	0.683934455500671	0.716296164976002	0.629890749376532	0.714456660299815	0.649852552346186	0.464809307367254	0.657698783084553	0.538733420299609	0.271990213976373	0.653510954932054	0.683493967951006	0.758795391071044	0.461883077608544	0.643492997621093	0.715300725376891	0.698044907707739	0.600703357738517	0.539012508597548	0.731468453184739	0.52473791435718	0.58632287517517	0.49303824707356	0.652311674716333	0.706783919859675	0.521477911787702	0.710733629813388	0.569423438200912	0.667696364209357	0.498886461102743	0.595478788455281	0.648884138204789	0.41713911818153	0.585064113695915	0.610892130572043	0.501451889940562	0.761811101430718	0.698881218434701	0.604212651175209	0.591172747287569	0.572183360087325	0.554450165076632
SORT1	0.799700224292443	0.861082744954021	0.841981393375251	0.936435067074591	0.906424507231024	0.951740576708852	0.828992079484195	0.871493037190561	0.817776629761085	0.964589836001197	0.746849242484201	0.876114956308524	0.758029620644967	0.803997362674626	0.950407451629107	0.755665188825944	0.715648487313399	0.793840681606303	0.85315187667025	0.9397525005952	0.698151452099242	0.427703485572618	0.845448521075638	0.94994548954738	0.59257951407067	0.779923807482481	0.7689632536594	0.810836627745035	0.902977698725072	0.960107872423425	0.713289421191335	0.842103770424141	0.834650585666916	0.852248367875696	0.718150213691779	0.924730326022376	0.899419629722424	0.628644876174441	0.675705525153533	0.876767556646128	0.834269334629415	0.829717174830886	0.935266388367698	0.923577534097256	0.787889984536367	0.85765985852854	0.873771800913056	0.853913728816355	0.859178323497543	0.93320512062362	0.709748152844141	0.806723523981564	0.8714727597756	0.917657944841776	0.505064302436907	0.883782483722704	0.840941432498288	0.719060951407486	0.647242873861181	1	0.808518895921073	0.785805713835626	0.935857189823118	0.877938117048906	0.743316487517781	0.867378644919066	0.943638546533813	0.912705038478112	0.933714773395313	0.915048149051808	0.765196520644524	0.783879125929488	0.786409867695574	0.914567378237928	0.899945783364011	0.830072125761916	0.844290896502178	0.871842624235211	0.7695304256592	0.824866312697288	0.659718178025846	0.888805893956506	0.753853610273615	0.821607834843526	0.850472184089174	0.757070180906298	0.878755772480339	0.772992645418317	0.707625247001166	0.882129520124633	0.927905783075702	0.60546490843362	0.846716315549842	0.542380959268272	0.828945520195002	0.818603976968259	0.896316646253494	0.808205015451213	0.85716420494217	0.925363284192135	0.828758359480431	0.775426136567719	0.861864211595463	0.913126019387576	0.728375647080235	0.823771150877681	0.900752447781928	0.893648551036739	0.0453257252711586	0.489448599441484	0.94611388161998	0.887727838516256	0.771856126373699	0.939966466049581	0.862077070042084	0.447830134647023	0.691216764183005	0.882378893125876
C5AR1	0.690666156269794	0.743473136166249	0.797275037930836	0.835760692611699	0.857795739334464	0.824088113792476	0.739650242749041	0.658947408963287	0.680382179506029	0.826098733548405	0.779958993885562	0.737094435160806	0.60957601004547	0.681398495122147	0.785092462498302	0.853447430654425	0.626716834612947	0.620594860226887	0.73713992645211	0.838755357373313	0.877449108865203	0.441378170726352	0.811780156840455	0.863425937998157	0.475953923108674	0.661891332010374	0.765912832985698	0.788095763042331	0.808249307067662	0.797408155234431	0.603441691656651	0.713169587112636	0.655083218159327	0.7916917984037	0.567042982053434	0.846204524850857	0.73844785408949	0.539117637968614	0.645404324196034	0.740583574158281	0.675922362195776	0.814209352012315	0.82064813008478	0.796075174421979	0.644740382124141	0.715382861191392	0.801221245834086	0.752415055867982	0.68031015923116	0.808175702213338	0.737585998165503	0.80698135321173	0.717770675891222	0.85474067131374	0.51956383196798	0.777165111498244	0.760021454427968	0.604250524212065	0.626628507474485	0.808518895921073	1	0.889826540555847	0.837210730858253	0.803494983375684	0.5759163151595	0.736516600403071	0.848342859958697	0.861117765722012	0.8723935069421	0.775095804374269	0.64526231083653	0.772947263598726	0.727601128204684	0.765172916382604	0.790083449636123	0.824511475817721	0.752666830732909	0.73252284202734	0.707868450104406	0.800727366124541	0.666665774582814	0.822856264396289	0.657560808021108	0.88332262620719	0.78523430730577	0.616913138017875	0.819286600415214	0.741663554842246	0.683087268697984	0.732695153484108	0.76994016747557	0.540001120892539	0.786580509046304	0.422837538416228	0.722716300646989	0.742260355447751	0.750808092164793	0.749457204075936	0.770465314211223	0.778403795322822	0.89512469011639	0.707935032230815	0.888309720260092	0.79799640381056	0.815932388066345	0.67467593027726	0.768114825758106	0.778654936437092	0.0588419976212782	0.451496918261986	0.811290323864352	0.736024325911031	0.871758264740541	0.851808341343834	0.782655301983774	0.493229432307787	0.873344476935318	0.71592264072539
PLAUR	0.576373627019525	0.627188564085434	0.734767481689751	0.801311983000116	0.796041285039991	0.78188772248651	0.609822944162623	0.58758283832661	0.56402189150837	0.798922524827612	0.709800341096545	0.650650293885137	0.588092646225824	0.615709673220718	0.748237820738087	0.831430339825433	0.578461241212248	0.455732583925664	0.6999507871975	0.812937981916921	0.718274368892412	0.50704501671239	0.873850438407485	0.830749098204965	0.326741166294271	0.536544527071138	0.643308062527763	0.820053412633865	0.715072811148737	0.750579231213222	0.630599395543963	0.571976845384237	0.601782559121437	0.788248717673098	0.433733769394928	0.808172641066006	0.727427939451144	0.38604847494662	0.600112426275662	0.660278433027509	0.638640860152016	0.752871124277011	0.787833804345436	0.761015952482478	0.632923200343759	0.630034540431002	0.732129314895239	0.705681472729611	0.599891377285275	0.737331717232133	0.69440780267808	0.6353584145241	0.701961741458556	0.818909728557704	0.439803209326288	0.795882113082077	0.652328182664342	0.536967690787104	0.60536632260998	0.785805713835626	0.889826540555847	1	0.802038986944502	0.789406948558706	0.475961514336115	0.69719254210376	0.785461875732727	0.76702397209858	0.823507856685439	0.720931106306805	0.540757663566079	0.647341157243675	0.609176185736069	0.703603667450112	0.734498721544507	0.885408799614195	0.669895080390679	0.686534703316551	0.581531093460484	0.737949093419397	0.705940770154684	0.863164635522067	0.521939314556875	0.792460060994679	0.826763174033839	0.598638461344525	0.768667741121176	0.740269052086817	0.713307192500729	0.72205110908422	0.755335706500142	0.477069902506449	0.719556698950901	0.28107398926757	0.753694412366506	0.660810063440371	0.715128714773829	0.663875508460126	0.662436119771445	0.698203000679577	0.835709118343224	0.63095161481589	0.857697569045588	0.700484949937516	0.773614253736695	0.543377871665456	0.671626539230905	0.713485029161157	0.184811651326523	0.421978832891447	0.7747382095045	0.670174713515738	0.847759528952345	0.793216635581765	0.789375149350746	0.3259233533154	0.857028527207926	0.652233063022822
TMED5	0.702872036011491	0.786692593752338	0.764928166087369	0.91340142441267	0.865933512902983	0.913814033475219	0.798353122354166	0.787244521916613	0.708726407928589	0.960559304834245	0.732378401623928	0.799704910262657	0.828936593477899	0.749640198246507	0.963140376953133	0.72961497329001	0.642089793016203	0.702102540553472	0.883034671646482	0.919131608590924	0.664652477469545	0.400519097705872	0.871139658846604	0.941227287747982	0.547060964870747	0.669973042668612	0.713160797483193	0.86891226069688	0.896256163224181	0.951576106731536	0.623114419829682	0.805894699257679	0.871165860532005	0.796675748418296	0.615962615471577	0.910824493573371	0.924447156680321	0.482597619961107	0.635423360174261	0.846900626745111	0.873114904792565	0.848321271478664	0.969284090072112	0.900107050390971	0.781148374528673	0.841121612722899	0.808789934486566	0.847406119644	0.814749874701511	0.90972170533684	0.631697565114586	0.750420431967941	0.838923654690928	0.950164775890432	0.423015440526875	0.862351562287685	0.765357914445065	0.766292749746897	0.5607420528162	0.935857189823118	0.837210730858253	0.802038986944502	1	0.86758811157672	0.668970892802752	0.887206855817882	0.918350218269058	0.867660087562022	0.897562577149824	0.855594244767767	0.672983631438873	0.828585790973403	0.738209940451289	0.912607089844163	0.910850986217836	0.812051959974201	0.844796462997109	0.807925872941521	0.709829990243159	0.814670531853065	0.645664258777963	0.918275477784996	0.772174112461955	0.804231799532865	0.915076996594827	0.823752339130408	0.838034796146935	0.723517489195276	0.648738135807937	0.882923694364063	0.901599964397877	0.536921451649296	0.781117071481506	0.422333081904514	0.86073478318005	0.772540084181321	0.920261350969419	0.831300038137345	0.867279112884099	0.872464871570916	0.795041968373564	0.790905835699412	0.838588488424122	0.893351829591272	0.684682724851913	0.772967550802302	0.867569686613853	0.894395220712629	0.0209165723624177	0.433165859304166	0.952039634365714	0.891599981738844	0.759548185870655	0.923248042685875	0.810468884347658	0.360358888646488	0.707129192153235	0.869317603188773
NRP2	0.743942138997413	0.789568416054549	0.758155342338761	0.907524678213521	0.870936963012476	0.835792979432439	0.82644415048712	0.777733701564494	0.745462297308984	0.898713719458762	0.667146014112191	0.787611188016672	0.723864528063461	0.806807102564019	0.892854581482307	0.695757857577752	0.760617585653938	0.739565191285738	0.836142341399733	0.90404823434209	0.693650896434253	0.380531165324704	0.822580011431315	0.914892733533328	0.587041886208626	0.698207077736435	0.717445607021786	0.755978443330395	0.857008396266177	0.889500948996382	0.663092951931835	0.831872638271588	0.769268991962829	0.800180265264366	0.649444911107229	0.896883690676996	0.808135358860396	0.547332677549076	0.76668283223651	0.853243849917641	0.78891340660111	0.868016754907272	0.871030459853173	0.799115253195975	0.833258055403528	0.818701095662358	0.803632905815668	0.79206847415904	0.791044227465233	0.866147492813543	0.682746316021691	0.697373144838	0.853580148147802	0.823701991848103	0.591503684783708	0.825202902048336	0.807776719865365	0.784085909380908	0.638482714986692	0.877938117048906	0.803494983375684	0.789406948558706	0.86758811157672	1	0.569431114293876	0.776971206222228	0.855598348808607	0.814777502864336	0.869228387922366	0.878185525532536	0.724578894583908	0.838689280262335	0.687835912780919	0.82600296979684	0.825482335267052	0.753667894482927	0.812531864988205	0.785763639384387	0.719512122314629	0.750131835707068	0.694887197559927	0.895694750681834	0.782127062186384	0.783156826111214	0.814400522163561	0.711807714245753	0.782651748764907	0.70960767794642	0.731276727378947	0.789018965083754	0.856654875801703	0.553370063658443	0.835127170682105	0.44778994078365	0.784699936780003	0.834035194742653	0.855230133136441	0.812846651052192	0.813109404279306	0.817297610969079	0.767839640578416	0.779628725936972	0.817007418642632	0.849453767929458	0.677025548441155	0.770913443972849	0.83822511441261	0.873078061852378	0.122072839025034	0.465121083666223	0.892330487293436	0.859172995304701	0.766019545754363	0.889338247413804	0.816877839466528	0.468449763237025	0.658303615400774	0.827738896603074
SCARF1	0.743539885426148	0.788972077909042	0.752688614985339	0.68961520682458	0.727373916829634	0.726794255731122	0.693456627435701	0.717647688326424	0.777528227221308	0.694646469738917	0.543168001456463	0.822647907569279	0.42912239958859	0.655047280384204	0.667868069417663	0.572443181145726	0.513805093762097	0.769494854846812	0.578345961817906	0.69821890109594	0.632477849786061	0.245891441131731	0.533078548823492	0.696202104740593	0.51059200792184	0.774739207911208	0.761447662828251	0.51783426599952	0.708922134970477	0.702158056386417	0.500607466990361	0.697073944360089	0.575984932060858	0.612384865736241	0.747062085513815	0.68886384275257	0.563237970931284	0.73822382488895	0.510617505344988	0.686824024007288	0.531486954039702	0.525543987690861	0.675462172075215	0.719992894102391	0.509874971006898	0.682847161394636	0.761894127066191	0.727733347779448	0.674492290900588	0.71147064182613	0.643459697475123	0.730893965769623	0.644845155995347	0.650591605067108	0.355581866184941	0.664910483220153	0.744679388909718	0.442878167944532	0.53679731825317	0.743316487517781	0.5759163151595	0.475961514336115	0.668970892802752	0.569431114293876	1	0.605711723681511	0.735481464959372	0.785294401691339	0.729711033497604	0.714506602428783	0.727006097754789	0.566921880915336	0.76548300282653	0.712121054619616	0.625973210246018	0.565507794532524	0.583778510016011	0.766731683107549	0.683881736191813	0.698879334708147	0.351016015982716	0.544784941865894	0.607488748727661	0.69681940889667	0.510325160802277	0.419996602874927	0.754449710332431	0.672384746360349	0.585068314156523	0.601916570588827	0.653892799153419	0.481328438112933	0.761250106155121	0.683379988702838	0.467774014866197	0.571918596692143	0.613746964544267	0.619239949582241	0.636166687355923	0.79164511261106	0.677592751868077	0.522409078228122	0.648884035506263	0.707433009220345	0.606636005959439	0.741432067592722	0.727015639616899	0.62881357204299	-0.119926806559937	0.321632272769029	0.677424105164796	0.641005700718498	0.541830589223096	0.702817735936523	0.689293542907767	0.418893582087972	0.44984470833576	0.65129476514362
ITGB5	0.624110752484104	0.802838724444184	0.625849250837167	0.807611649066142	0.756996144637495	0.835067604515322	0.658783694980992	0.750437525927584	0.731571612917828	0.914855125565827	0.642877676483471	0.731357297776496	0.903752083882642	0.673961560664403	0.902273630483797	0.657412945910323	0.508290102111427	0.653531025570034	0.90854298143153	0.855055017324215	0.520487261186912	0.16850370106797	0.709378035571563	0.874131879656388	0.619898504665819	0.680804256557426	0.636731745060763	0.791609988920833	0.841262642561386	0.898355802949989	0.449352667928448	0.814514043742716	0.859370747890145	0.704319408831904	0.673380433308733	0.818527932908525	0.887001294225789	0.481167381883202	0.55254486474402	0.868521587222229	0.943509916360168	0.788788686815234	0.931644991206853	0.862535058262103	0.802459838250331	0.864330869646938	0.758472010175596	0.808156812265799	0.841659470536308	0.921549228846363	0.424382411667576	0.680698211891546	0.775472275446548	0.89219805158223	0.274533146488211	0.731410239337322	0.640012058893122	0.826645901393702	0.427736459838784	0.867378644919066	0.736516600403071	0.69719254210376	0.887206855817882	0.776971206222228	0.605711723681511	1	0.898549255450082	0.817401354860271	0.785380711665039	0.762998950047412	0.632399287543887	0.718875272362128	0.617323791273009	0.91862316065276	0.91996924796449	0.699260114825402	0.88082265481446	0.69955340791486	0.637739748064113	0.709664233675745	0.532955381404457	0.796160253326219	0.806799809619115	0.714533556416287	0.761795335671034	0.871682585170651	0.728857060668087	0.637412323040121	0.526727233519438	0.883192022655079	0.829839449599161	0.459706686287646	0.698033493961694	0.306593288022323	0.851025939639431	0.719331195631433	0.887028895844055	0.766676808816002	0.902339546973579	0.823526688567439	0.684778487120726	0.759132819575997	0.714666416069318	0.810628696088416	0.628606955383139	0.802237518592911	0.884602485477883	0.866950341431303	-0.0785384300798251	0.290993864920498	0.914701201269847	0.929705793819101	0.609583365221678	0.803811727117322	0.752158284885135	0.243781793755732	0.568758369405975	0.885123154041339
CD4	0.825172478673186	0.921362785975032	0.832570860578041	0.946138326575686	0.912560507712737	0.951196764695484	0.822728631693821	0.866411230978487	0.871191582041062	0.962870888464392	0.719501618131407	0.902493910481921	0.770910412324343	0.821363807467905	0.936698989535503	0.756340448374866	0.6635189003594	0.82079827493698	0.880115659444737	0.94505996455346	0.734818242191184	0.330289334828555	0.770816667958297	0.970016335402823	0.622768497730828	0.797550403285301	0.820498924345321	0.843313566759309	0.915340270938212	0.960446461851449	0.683958483167786	0.880719093110728	0.820214697801286	0.865803407346388	0.79894777831719	0.936533415659601	0.868665184527636	0.674378779149463	0.746739818768135	0.923561199773892	0.858057807857989	0.865777359822776	0.94389752039794	0.916583586667143	0.828950605811997	0.914654353890999	0.909848128843138	0.885968527051553	0.916973678766585	0.974251887843141	0.688798770259533	0.829878114994905	0.884421615172887	0.905931525122443	0.515447380058603	0.847251181832427	0.82010030548598	0.76036082865028	0.642612942108009	0.943638546533813	0.848342859958697	0.785461875732727	0.918350218269058	0.855598348808607	0.735481464959372	0.898549255450082	1	0.941923021503932	0.931578950549209	0.911471151079937	0.801470009419285	0.794160207601878	0.800354763932877	0.94691825209374	0.938169923285808	0.808301861534385	0.866026894106741	0.876024649979548	0.791271819284375	0.853194401903237	0.609540592928583	0.880207669969719	0.813561081672763	0.869674881140161	0.803536615793401	0.738651198819297	0.889543813911567	0.800345183385479	0.727604528848206	0.834249513483599	0.895431167905515	0.607201970008868	0.861927533121002	0.534069422765364	0.830642464643297	0.847950445775966	0.905482931555311	0.836314207174223	0.883824766119482	0.927324943988215	0.840555331296021	0.837875992274281	0.840729711770996	0.926732436135162	0.742074244640101	0.852091853972543	0.95338306049722	0.925984126219081	-0.0175736012904247	0.48416332252974	0.953742630030677	0.92310331229547	0.793397221499722	0.942276190390982	0.863828875649914	0.426738231483414	0.677882605842651	0.916241544158028
PLSCR1	0.871632904529289	0.923330566959258	0.904851216547057	0.922208347517413	0.946331360761409	0.934040149710686	0.823910858541673	0.869850598104422	0.880019871820008	0.900623679315597	0.770841681376579	0.927884408803593	0.628976686416137	0.852703440569617	0.859771996915965	0.754384858190626	0.694302517486491	0.828885930429356	0.77204891138088	0.907630267229658	0.832812797800581	0.402771214496968	0.772059759282152	0.925753465459081	0.624256828411591	0.83303291536957	0.866122312940463	0.737956850387598	0.87092390501519	0.899005111615254	0.727890946082042	0.855433556412588	0.714067489719536	0.885031815311983	0.812318657964115	0.919956292828877	0.775571149885864	0.722506137086863	0.74447998995996	0.884896188305338	0.734677857301502	0.81441114027214	0.865871279924815	0.896955943941716	0.740060641784051	0.842153658016749	0.919200426548106	0.828383030054846	0.850908717711535	0.91613376908263	0.795313104079637	0.875541685165225	0.826099089500318	0.846161422465307	0.553257782769202	0.835781025471381	0.87485771386899	0.651517996943015	0.717607731220458	0.912705038478112	0.861117765722012	0.76702397209858	0.867660087562022	0.814777502864336	0.785294401691339	0.817401354860271	0.941923021503932	1	0.948931108310914	0.901820665397379	0.83736336519838	0.755742628287117	0.840296302815136	0.870042831802189	0.855858166042247	0.799515408551733	0.823535039630744	0.900358401895751	0.822612651656983	0.873180439729511	0.613674880598352	0.811250150928906	0.785415466860665	0.871639699556955	0.749629717366861	0.608002172714894	0.895403173978843	0.827759582311028	0.757339456093606	0.780890925822618	0.834277095270365	0.661181138489271	0.886650935469746	0.65884720102755	0.714045286539091	0.859500852928436	0.810515878013481	0.81806977539964	0.813537259187224	0.925825274649988	0.879037363833872	0.751513017607511	0.871644177755521	0.870604474890948	0.769376059814294	0.829469928910729	0.911327588685497	0.865868863263645	-0.0137889427748109	0.527901311087125	0.883992569674986	0.834960324148661	0.813791242862272	0.935071429883787	0.8472413917207	0.534685682785354	0.721331857989453	0.837577049881536
TSPAN14	0.854330496900946	0.867880609567796	0.915448522420461	0.953560758082894	0.962098921990538	0.940153741568527	0.848010588230796	0.86021156538005	0.820059640061037	0.918147150567461	0.791690997473333	0.89438845946764	0.638864981966688	0.856344295094443	0.895390278917878	0.78959579978701	0.754918369808577	0.80938420414663	0.77359206440168	0.924644877861692	0.834022324216319	0.513987216879295	0.853233507597602	0.941302572438008	0.615389543632634	0.787927428530257	0.827732703766073	0.774868161527488	0.876837109286238	0.91931451124632	0.773289756449283	0.832383766591689	0.73769855651972	0.904548119094916	0.728201096176194	0.94312135660415	0.796184994320571	0.662436686950388	0.7524167284742	0.868535753386125	0.733494761736583	0.858156613873575	0.877028346901273	0.88732233324698	0.771614723110922	0.812479206510588	0.897704077315451	0.823448511949382	0.843130856707458	0.903231572391821	0.854812282131992	0.863891101902871	0.841540281679859	0.8593309341782	0.627718282715905	0.864816829918416	0.88458994887156	0.670131915744961	0.719071126376637	0.933714773395313	0.8723935069421	0.823507856685439	0.897562577149824	0.869228387922366	0.729711033497604	0.785380711665039	0.931578950549209	0.948931108310914	1	0.925165407276154	0.814454305687166	0.810299699058434	0.826441658719567	0.852664548256773	0.837315380192983	0.846861488208831	0.803068101625262	0.89990395356589	0.773686774107083	0.875773004137144	0.659283114267356	0.871214408531103	0.776238259065013	0.861860149799741	0.838130284015861	0.634269718357851	0.902961620061366	0.833545649727009	0.797489191908579	0.795240968386398	0.856854760396132	0.654970588389205	0.873305949358406	0.581287307124817	0.736527389830646	0.871153951451186	0.830514241904517	0.835214377493421	0.789179773598695	0.915331392897774	0.901757801619133	0.770951279834377	0.918068064168786	0.87724422672033	0.776004240486265	0.775671462902849	0.88141241006817	0.862936201428082	0.0392378705456823	0.587958024687412	0.901946975393496	0.829264048234125	0.847009704541565	0.959762756671767	0.840615732002428	0.557445120515486	0.773571497408927	0.818054942040843
CD46	0.846798438089447	0.890951180341905	0.838619640217108	0.931368505685075	0.919484991093967	0.892149360187459	0.867047956285046	0.874556048071765	0.857603480397774	0.917231912212575	0.671399993405819	0.895387196415091	0.668803870527894	0.875042464914093	0.901627114197446	0.656446283213967	0.72184794421632	0.84893388007318	0.811521873199832	0.929872065326356	0.72802963590535	0.395485571105472	0.763691155794719	0.939429808899458	0.640586191287295	0.781474069604883	0.840005830523245	0.727762119411987	0.894665682121823	0.910089008115025	0.748449679066459	0.890043399767468	0.766809156619441	0.871584366867458	0.804196448808637	0.951348902633648	0.799235775710715	0.705816562093247	0.822752810201192	0.900288618185254	0.759225683421007	0.858720362467215	0.853266896440703	0.817286128516406	0.844322991355001	0.887505223814553	0.860759655783241	0.83010435268121	0.863131155881024	0.90517661749022	0.76482708031444	0.811148180256193	0.902376262202429	0.790727077901058	0.616141100862638	0.822591902655544	0.860946279154036	0.740918024283031	0.745399820328218	0.915048149051808	0.775095804374269	0.720931106306805	0.855594244767767	0.878185525532536	0.714506602428783	0.762998950047412	0.911471151079937	0.901820665397379	0.925165407276154	1	0.8586574629469	0.80258431469026	0.808620420157699	0.863806790930022	0.870162534392135	0.746087442771209	0.80176031635692	0.865193464732111	0.779992712476058	0.830073275559939	0.665454344711182	0.870923167579628	0.78378131351337	0.842625631299727	0.748585204404194	0.660285762810216	0.887036753718528	0.74321440391874	0.768679283025883	0.789107632494339	0.898039585685705	0.656857741084582	0.891550898169968	0.575494418987667	0.775293844659997	0.873865805971296	0.867788400608645	0.830848473892654	0.831817353994031	0.876841664663852	0.793202439904442	0.833625723511931	0.821334214303164	0.881078349292038	0.694784237651375	0.828450489305962	0.907975472671889	0.916017822372673	0.145502748988716	0.547638896115586	0.914389225671764	0.870388981808406	0.769296014514987	0.939194716011456	0.813467684849249	0.524544281596496	0.599827967110841	0.884461255416906
PECAM1	0.891139337651855	0.915908232464884	0.801246070634736	0.826205655161274	0.827082298716448	0.771740923023908	0.84368073070645	0.804168085987421	0.880667877572579	0.769384053425658	0.539929152515792	0.910019740441299	0.480326995122565	0.850192359214614	0.735574858154718	0.495723427732978	0.692057719372644	0.881809245294764	0.669141853224116	0.802797071118428	0.698982245562968	0.253898025076007	0.517399230811412	0.809898968493647	0.684205486181506	0.759272375540362	0.857063212128395	0.531489582005979	0.792506638721831	0.763715561979382	0.676498700992676	0.851323537412167	0.593984660956384	0.76664646303954	0.908539761631712	0.811329209229877	0.57446922854961	0.771843111146789	0.80241136186182	0.859179351029184	0.609246983060717	0.755278442727679	0.691949628735826	0.686690598351531	0.776108841250048	0.839215777717499	0.826544578282476	0.731100198544238	0.817377382970116	0.818543402138992	0.712636779200789	0.75179893681223	0.804162902192405	0.606659373039853	0.563008614903133	0.663439154938078	0.841213326332021	0.631814328502809	0.661141849344208	0.765196520644524	0.64526231083653	0.540757663566079	0.672983631438873	0.724578894583908	0.727006097754789	0.632399287543887	0.801470009419285	0.83736336519838	0.814454305687166	0.8586574629469	1	0.659522301771237	0.739070388807055	0.768182133907339	0.722964880617698	0.607673563301245	0.694640162195197	0.852257180219105	0.765327056732557	0.755356395753693	0.42277174609549	0.675409084425117	0.74382110864758	0.7938760814654	0.543930976382686	0.430299678669268	0.797506853479482	0.714146967222933	0.698732581943011	0.596670215087062	0.73373352386717	0.58727669362871	0.809679331150189	0.596887289982751	0.548471735662102	0.815022209757515	0.728322515859885	0.714511644901348	0.709926505883904	0.834292168227401	0.68377453869083	0.750569557359093	0.656229526071492	0.76667728722812	0.595896535384404	0.822498003940005	0.860917841757853	0.768256792728819	-0.0330354234488219	0.477829096725569	0.755821603392313	0.770460140582289	0.674326248800543	0.827867613053499	0.736170127066764	0.482509224065186	0.430061987446943	0.783970594971603
PLD2	0.684168281854145	0.715875931381723	0.681468630587869	0.825940997985005	0.759315120400408	0.758591112801925	0.812744765830025	0.721790147284535	0.677572035779059	0.822717672998809	0.630708430287401	0.704264756331487	0.694174418964465	0.679307855104889	0.844890135011661	0.619796189343413	0.648700434496838	0.70745376667394	0.798163564336216	0.806612084447519	0.692083810842107	0.317356827545386	0.697356573228274	0.826422406895685	0.538228642844276	0.682324557549632	0.694933812955507	0.72151691207874	0.812736316607769	0.829353467315638	0.468289076763246	0.785809521533762	0.788628394892635	0.633301243323476	0.57901317314599	0.811699994601398	0.751751764146591	0.554775662101343	0.66021540572846	0.780902338934206	0.738885995127588	0.781435483196955	0.816338076722064	0.755519999999602	0.73033261718234	0.763476372049948	0.691632741506152	0.726713609791105	0.757213019309349	0.796190653600684	0.611420144177432	0.765631338273654	0.733599711741694	0.794924353650296	0.49449325664816	0.718900167769754	0.740458285085555	0.733316176768003	0.479974666761054	0.783879125929488	0.772947263598726	0.647341157243675	0.828585790973403	0.838689280262335	0.566921880915336	0.718875272362128	0.794160207601878	0.755742628287117	0.810299699058434	0.80258431469026	0.659522301771237	1	0.672356281093406	0.790689402456148	0.794559235191706	0.629650894400892	0.766911605080287	0.724453725882455	0.626580452712955	0.706221134601815	0.554699885783671	0.778952582360191	0.793275597700705	0.738675555103014	0.747948863758006	0.696337469881742	0.756129506046652	0.635642872477558	0.575926207953281	0.728367962617949	0.766409568612396	0.545963301633385	0.730616856072502	0.408867435106567	0.68039020174391	0.755268715238673	0.805043596068256	0.757914399787594	0.795530866618112	0.74576082494519	0.714726704369136	0.782084724938407	0.742573982767637	0.837027371620791	0.645940463487233	0.7238128543868	0.763717411319272	0.796089236135721	0.00116660075517132	0.419477274765218	0.83288495734098	0.800776323577983	0.688430794250083	0.816950674701371	0.690572999939486	0.439308120398649	0.624394665208264	0.780954168547103
