""	CD3D	CXCR4	CD3G	CD2	KLRB1	F2R	CD247	CD27	S1PR4	CD4	CCR4	ITGA4	HMMR	ITGAL	ATP5F1B	KCNN4	SMAP1	PTPRC	FAS	TNFRSF14	CXCR3	ITGB2	CD69	SELL	SIRPG	CD47	S1PR1	NOTCH1	ITGB1	ADGRE5	CTLA4	CLEC2D	CD74	ADCY7	HAVCR2	TNFRSF10A	TSPAN14	CD86	CD28	TRAF2	CD63	TSPAN5	CD226	HLA.DPB1	CD44	PILRB	RACK1	GPR171	RIPK1	TRADD	TNFRSF1A	TNFRSF25	PDCD1	CD70	CXCR6	CD9	LDLR	MCFD2	MET	PTGER4	PTPRA	TNFRSF1B	ITGAV	LPP	CANX	TFRC	CD81	NCL	SLC16A1	RPSA	LRP10	SORT1	CAV1	LAMP1	SIGIRR	GPNMB	C1QBP	APLP2	ITGA6	RAMP1	NRP2	LRP1	CD68	PTPRZ1
ADGRE5	0.369527623506736	0.303568291027769	0.50484232702155	0.140760730106211	-0.0155254868689392	0.865026006957323	0.336200118035706	0.0485899963506897	0.708509862990659	0.900006019737792	0.202018742878645	0.817892336163157	0.95899622274925	0.423263239248932	0.90875316305907	0.91182359273882	0.789593912139538	0.913656971014325	0.461460232074824	0.527924368716085	0.511070214877258	0.869966430013648	0.0277581623347253	0.491755439333749	0.127965781315285	0.90919131882492	0.38970756865443	0.549837516442614	0.884090566746232	1	0.321676218175998	0.271921290066641	0.724286387105977	0.781227445428647	0.791545221534928	0.85769742976392	0.675824158589218	0.545359884408394	0.215368032758409	0.843194942464312	0.494300109721594	0.582269480205177	0.124499177571055	0.433939230002043	0.497618629970704	0.580558092568173	0.858873038173188	-0.106450235458477	0.789387597179398	0.876661166671408	0.541528298427977	0.526298950712677	0.243864602326356	0.265437651411887	-0.000105950435393132	0.0924151454027519	0.691382707311103	0.553423245952278	-0.277345264695614	0.786343768313989	0.547694093486525	0.455994267733969	0.851366138297462	0.589017620668015	0.542696399570519	0.600929243172227	0.791554050892435	0.934440110916382	0.302463622598712	0.921955859000324	0.616227175801524	0.592129845984536	0.279739449433437	0.467823876182329	0.888316889569253	-0.0823724302814317	0.909968356547249	0.610105802480947	0.789840001180304	0.0397744701746654	0.685974339507466	0.299841990654862	0.364538473928396	0.036200278644063
CTLA4	0.982297004517909	0.911948131287246	0.933250923297754	0.842950295624995	0.684067383390767	0.300708795766021	0.955715425350051	0.767759210154922	0.789036494227086	0.0717043248032576	0.845006289851751	0.628316515387393	0.137351820532704	0.796465286075893	0.0386819003814963	0.00713512610039106	-0.040582098491478	0.616507900296831	0.468903788558082	0.383184573176795	0.946049495018188	0.00194108802199092	0.766963442820815	0.775915814260849	0.791438454359798	0.216382404031017	0.378717757615948	0.282317760883201	-0.017269077448565	0.321676218175998	1	0.883595319452713	0.373103445402581	0.00840099593719404	0.368638870134832	0.0158885153671796	0.599519609440218	0.052533886148652	0.796658919506825	0.41334835800889	-0.229795871595526	0.447341584537521	0.48759434121235	0.496099723917217	-0.284997112670476	-0.0663685469398244	-0.0347950352423483	0.462076961618367	-0.0990003294967329	0.567256832127756	-0.244502828859863	0.792998014542915	0.915941869770037	0.900588337395966	0.654458850344605	-0.301529820593045	0.42530451818427	-0.283227449488125	-0.509058527679174	0.47014266657279	-0.206626168800455	0.882648480250265	-0.161353368900698	-0.116919561151438	-0.435794969818804	-0.298455556330785	-0.158566925348307	0.0363131276857008	-0.448220096872804	0.11745017306219	0.370396141159183	-0.0894074482434983	-0.428115671948027	-0.362933523986711	0.180410963254025	-0.548808258754178	0.0255511274138659	-0.389225918986703	0.0336992242741712	-0.0115929016047997	-0.377770723376059	-0.550088098327992	-0.419310424873735	-0.0266914972176891
CLEC2D	0.918917387724603	0.943618045252106	0.878338555282266	0.932155166241039	0.725120984499548	0.339601084271183	0.965770846396111	0.918810058831118	0.570395715661931	-0.0232948493022483	0.656757487984175	0.416812309024675	0.0500935187320086	0.863699224854437	-0.0865140986267352	-0.0751755226216097	-0.0666855443603961	0.57216183478597	0.635140860030852	0.429549876206866	0.830944857277325	-0.0955660216701305	0.856346236091273	0.617675366696517	0.911356225892766	0.0323261215776673	0.178661095815218	0.0689304551511379	-0.02839317895639	0.271921290066641	0.883595319452713	1	0.210323753455486	-0.0700868138603136	0.245496403803168	0.00484559617653774	0.604727508347246	-0.131667777199384	0.861835887707989	0.181150152951489	-0.372614795346774	0.367317250079369	0.363329165059064	0.330938726368479	-0.426363497578547	-0.111206167271385	-0.131704767801124	0.628633306302573	-0.110721770046176	0.564697288374911	-0.363838259217272	0.894159012909335	0.897717817751022	0.832291624874354	0.81294710558679	-0.351219865793305	0.363719938942567	-0.30168567471711	-0.40437232764057	0.426094363470102	-0.19842874301586	0.780654160754414	-0.220706589807389	-0.0627442188505733	-0.499077831213805	-0.361529808955933	-0.247297227214339	-0.0501159041818051	-0.35502361953604	-0.0165606436248307	0.282318534596855	-0.180975056874905	-0.264377754896363	-0.506354527573758	0.188016369823049	-0.572312157823764	-0.0997178933676472	-0.493291646052091	0.0172432568844322	-0.148772220402448	-0.405158176533709	-0.601064854677799	-0.526135359956285	-0.0925509659431058
CD74	0.354756759804396	0.349303151164506	0.408045025355503	-0.00716753406243669	-0.0773549690758498	0.577110159449181	0.271505788643438	-0.110128777137232	0.797845227365374	0.633747623020804	0.463202537778982	0.871018399137646	0.66412217317961	0.195796595842523	0.69708251520196	0.590531661959736	0.660563401728709	0.708149468803609	0.284217791585614	0.429123270752899	0.606520169022568	0.675492481339826	-4.91851938350931e-05	0.696082377794648	-0.0381682955662285	0.821236139629729	0.482837809032204	0.72355726532927	0.62754414000714	0.724286387105977	0.373103445402581	0.210323753455486	1	0.634801443626953	0.980577870488275	0.464392656874945	0.516772218572706	0.798545411328951	0.052812945418506	0.856384654236658	0.517557469002445	0.584616776832717	0.6294736251952	0.910739055910769	0.507482741715588	0.551483944687288	0.70957307463999	-0.109757461407608	0.665230768930993	0.680688405283303	0.594400948204393	0.397388754383379	0.214843462764384	0.219887455019794	-0.0859082548577265	0.153641454709378	0.723192810963749	0.483775844892822	-0.262555328288893	0.903186824186202	0.45340702481724	0.447716480098758	0.597461063235272	0.592522855429358	0.4502316266508	0.682609781415891	0.680510787668802	0.635160428848384	0.112519878158253	0.761688581425227	0.719766753932606	0.582468437706401	0.108384075416724	0.476649856660178	0.788173900133093	-0.0736435791383328	0.66556927357645	0.528246237176944	0.669751073787114	0.218171385572297	0.487380667595147	0.320895177466309	0.322047032346977	0.185213749799386
ADCY7	0.0252827325073485	0.00335120210653099	0.154355407624205	-0.158445311314768	-0.226008459224454	0.558390055188936	-0.00518340351176801	-0.221138943184039	0.412883794896255	0.897699514684995	0.171750349164142	0.60955776855718	0.808586741688136	0.0472174677842436	0.749481411648413	0.83174487246992	0.682513751678129	0.687553692931232	0.0811600697640289	0.618421935662009	0.174126344618674	0.929454594281507	-0.187458610443079	0.262107127710359	-0.191029157144944	0.798693313764557	0.484735637948078	0.330229826097698	0.794549280153261	0.781227445428647	0.00840099593719404	-0.0700868138603136	0.634801443626953	1	0.713170151130263	0.859008875393273	0.598394555869058	0.794915794785161	-0.1447997927062	0.673765549060938	0.375386010226941	0.156764452758416	0.158638102231277	0.309245194527715	0.794354671989008	0.502224014207863	0.747802328621151	-0.297699572141631	0.626818456361999	0.587799452150788	0.443467011895008	0.111380328164498	-0.123370821944849	0.0599999674288568	-0.11077393056541	-0.0920726048998001	0.367204820945308	0.496141202845469	-0.339575230911611	0.705384389639774	0.353902709827193	0.287273369501881	0.800477253010815	0.515672545341498	0.621245981389927	0.723012743795338	0.848723066524625	0.820623418217231	0.286777018342525	0.773970035683606	0.366509440015853	0.411866122891362	0.19299051145268	0.739645911252105	0.823304881541314	0.457851625058794	0.782842281329182	0.723927550554357	0.568329419696097	-0.193328088679136	0.71838732404335	0.441063830034614	0.766852255692278	-0.20767150345373
HAVCR2	0.371468127917417	0.373632995709761	0.451299969782608	0.0400844725076452	-0.0328785557862026	0.653642735823415	0.288947314104266	-0.0561385898888153	0.786620755267498	0.71964996344498	0.425558115584876	0.882136982347802	0.717930963910039	0.264637756764151	0.729410692670751	0.652310495931946	0.695219563136693	0.778378469556806	0.341799084802646	0.530492954129824	0.593340206531623	0.746675748491829	0.045211913548465	0.699277603461856	0.0224497685556549	0.852844953708993	0.487706687435352	0.691981622901408	0.713007616335425	0.791545221534928	0.368638870134832	0.245496403803168	0.980577870488275	0.713170151130263	1	0.550390907155884	0.634697399418996	0.822751904181726	0.0902876446191089	0.862168073342361	0.483525128124969	0.570519955725723	0.59791648459229	0.846389862109953	0.547181119548097	0.527726466304177	0.738782435454846	-0.0916674411593755	0.680244954387459	0.763344604817509	0.569050783622862	0.426174345887252	0.232239400391848	0.253410345455265	-0.0281836012307761	0.0857693371273733	0.730081774184436	0.48388216323403	-0.327409364542253	0.948868418895395	0.443089229903165	0.503988630699828	0.652735896415909	0.643013518078377	0.466284335215944	0.705336267879506	0.727156422393121	0.693190202710557	0.112982251763114	0.795871783468507	0.731540455584404	0.584413859964489	0.137445806742462	0.506862472046627	0.829021528733401	-0.030219977229307	0.704603796663356	0.552491097982109	0.683012348505432	0.137223231925097	0.52219589831259	0.329352997037503	0.377259619277874	0.119014105861744
TNFRSF10A	0.0670626338930504	-0.0300276473711329	0.191384289285605	-0.0714143300583971	-0.226792876981062	0.751001900782011	0.0638897261295739	-0.131885668233141	0.381465003308848	0.925498367292803	0.0287787203595174	0.56862948312446	0.91612707976393	0.174204238232386	0.832127454000776	0.941230454687876	0.690230041987031	0.738265776555068	0.224427981643606	0.558195933958957	0.173226040158247	0.919277584723038	-0.207041521792375	0.122300917611056	-0.117443979911948	0.788682956317633	0.465781089556211	0.28572987524299	0.864659140865722	0.85769742976392	0.0158885153671796	0.00484559617653774	0.464392656874945	0.859008875393273	0.550390907155884	1	0.517825661148684	0.533715341173127	0.0035847373494606	0.650128531331932	0.3841400059193	0.215630589671451	-0.151584200817851	0.0781986757561283	0.667539082999353	0.502828836998171	0.800606931851884	-0.293513829965747	0.705576169263533	0.646537882334843	0.437093103469735	0.277608977740434	-0.0363135414618495	0.0728570811633371	-0.198499940979164	-0.0240148379751292	0.402801860813004	0.560682948990869	-0.202471672774132	0.573643120371614	0.440171064318588	0.221401027437331	0.879282729884892	0.485873356082377	0.64615359119452	0.655000722026126	0.830379470358862	0.915013649746852	0.433783131040305	0.822368621588527	0.303525221097696	0.429507061835218	0.368149827697975	0.634315964251265	0.819567966169903	0.302872110948824	0.867394012931283	0.680319397368762	0.631260953520097	-0.218039833694296	0.794613252850722	0.416426617099324	0.635542348797648	-0.223715470973244
TSPAN14	0.677635678246995	0.694635054746457	0.768899093295637	0.597199970869259	0.463446387033622	0.590335218705111	0.619739467856142	0.485334535195962	0.640729907288172	0.597120061451308	0.500331692930691	0.653862319373177	0.520231362269396	0.735916196228665	0.375632407271025	0.442581669424005	0.321024922264965	0.85155404871689	0.39104050196358	0.841232739440621	0.647201089007934	0.549492378140822	0.555940530747018	0.623652044155159	0.560531084793285	0.518056166641094	0.437853572161093	0.257619903389011	0.504816441892048	0.675824158589218	0.599519609440218	0.604727508347246	0.516772218572706	0.598394555869058	0.634697399418996	0.517825661148684	1	0.48863206621263	0.589991130264266	0.503676059564391	-0.0498031812775515	0.354438503344767	0.447720082535911	0.381440338227677	0.297218062236471	0.0287402846768304	0.31817550226393	0.229166102551104	0.218247282173914	0.79379416260357	0.0245835553874874	0.662273372966813	0.628387150590703	0.690819336641416	0.460283371480785	-0.394860618102904	0.498995187173862	-0.00233401590269394	-0.67741405303759	0.785436513315937	-0.0157240109386194	0.852654199226627	0.338065209666646	0.280777776231181	-0.0166009451274525	0.211317477451061	0.370923864905064	0.457250144601014	-0.267521951877711	0.439297547022193	0.442685835808373	0.130552778692361	-0.20875365228783	0.185186697829379	0.547027167741795	-0.0122113500849623	0.386556411345914	0.141933648193261	0.29948693889717	-0.195140089689597	0.135894322978432	-0.110753972577617	0.198211776071286	-0.168370596514672
CD86	0.0381196906622689	0.00580004276213307	0.113340842617152	-0.259931302043792	-0.302710150152057	0.365616872429609	-0.0644598773882383	-0.319344183679519	0.480537847934972	0.695543210573443	0.327472831937639	0.659542984536644	0.557338173405504	-0.0603435045986428	0.573154314623634	0.555160191107862	0.508011243965969	0.509732389415198	-0.0628495880569445	0.579413778970465	0.232445314721101	0.781784560656438	-0.233200183719231	0.374986618868154	-0.280499173748148	0.728883879923478	0.55825679898624	0.545577676450676	0.603824252372809	0.545359884408394	0.052533886148652	-0.131667777199384	0.798545411328951	0.794915794785161	0.822751904181726	0.533715341173127	0.48863206621263	1	-0.184968750448318	0.68290235098727	0.415046425386604	0.182726663293303	0.530473408772799	0.621615024903575	0.845604318076047	0.35241770173605	0.611826236134191	-0.380307842152512	0.469761120080209	0.428196378058215	0.500014897591543	0.0254106127824177	-0.0796209963784592	0.0334108077768415	-0.289860244057096	-0.0430773360848497	0.46225715520055	0.409424392682629	-0.377997894802251	0.769804728296441	0.244711016388112	0.305681949990774	0.604582626212487	0.511987224207642	0.541909235403786	0.785797860282934	0.771192086381566	0.562485423870777	0.0548572956748432	0.6393839697308	0.468285884360557	0.42172209391361	0.0220633861992279	0.785952885992147	0.660327182948448	0.487275894673467	0.572993580557805	0.670417247977218	0.425680317261898	-0.0103180660936293	0.550784175589521	0.518997366861767	0.772764231233609	-0.0723405998358495
CD28	0.865952729207214	0.836166723455899	0.866223837607461	0.926281861867997	0.586024304478551	0.225823570039634	0.88419708996358	0.873779653827852	0.481320360692758	-0.0517625433025608	0.526242955571831	0.293732597672986	0.0352961794935472	0.959844397484265	-0.139254233967457	-0.105585294436439	-0.188820317621766	0.504556379206443	0.455222588381439	0.461870915732062	0.734124791560531	-0.100187470209305	0.739877355812092	0.373183768006181	0.918970881648037	-0.0444797732762161	0.0480415692914264	0.0404324845254267	-0.134443385585461	0.215368032758409	0.796658919506825	0.861835887707989	0.052812945418506	-0.1447997927062	0.0902876446191089	0.0035847373494606	0.589991130264266	-0.184968750448318	1	0.0644374553479899	-0.401605078307816	0.252923298349542	0.294875686663998	0.150670715879987	-0.338430401487768	-0.299299334181241	-0.236325609912565	0.342679926005668	-0.250035251948317	0.391969448898608	-0.388147500955612	0.822091076089185	0.947836235273132	0.830319762023657	0.615692016585626	-0.391678392416108	0.340236571211338	-0.389404139483869	-0.450577900010328	0.294672781766934	-0.3220017728025	0.753092814800774	-0.258732296148739	-0.261314298070672	-0.530906299067706	-0.421809406671528	-0.279637137446632	-0.0900733619619359	-0.464119567058633	-0.110293211377095	0.121033822398441	-0.281717014925889	-0.434630721971765	-0.429623110947528	0.00255395940815855	-0.41424323331513	-0.149541506538583	-0.474220479878137	-0.126571683000592	-0.118592174802109	-0.422769626668128	-0.585594603372555	-0.434709478508587	-0.0952493169675205
TRAF2	0.386714073851756	0.251667796057117	0.464886073998816	-0.00103917412813739	-0.0712403736110977	0.696800062488858	0.287819132524375	-0.0842950167252001	0.85761243797224	0.794582788398818	0.402823149599237	0.951871654719093	0.837487535124083	0.240689491502816	0.859367885847856	0.793333299753736	0.743380963958627	0.778795914342411	0.402129090220606	0.342022977321175	0.601733184683023	0.784051162128308	-0.0684521904854169	0.660075793337716	-0.0244723402014883	0.95374825937874	0.553648920203353	0.768179724119633	0.7399517475459	0.843194942464312	0.41334835800889	0.181150152951489	0.856384654236658	0.673765549060938	0.862168073342361	0.650128531331932	0.503676059564391	0.68290235098727	0.0644374553479899	1	0.555675914155177	0.598338578203788	0.308503778909808	0.657702364893373	0.528609546881177	0.645897216920053	0.849278489818621	-0.189988931351245	0.721539494244793	0.77388738152225	0.585738006868397	0.348594355738611	0.215218529709505	0.242960211876192	-0.141029004324232	0.194498519150631	0.70474326831125	0.579330580812967	-0.198134171011476	0.765001193597739	0.477791286249272	0.446492410239127	0.73367445284454	0.538763737491275	0.571249076048667	0.623620398124462	0.741368547977943	0.822234149581514	0.271037373094041	0.909083587722576	0.682207993565948	0.606964053388013	0.213953090778576	0.499085315172257	0.762162304839619	-0.0991241651800007	0.851214731925975	0.578083942280026	0.693205822022519	0.128298207274911	0.581833979646031	0.325130112842853	0.364830851911564	0.0702053036717748
CD63	-0.260208148541316	-0.323980825049346	-0.190017407721862	-0.523528380480544	-0.499784875239296	0.484614656441087	-0.319991785354697	-0.57310222961882	0.247881095636489	0.474911181475858	-0.149129937671953	0.387789915060865	0.551897624516377	-0.302151584138246	0.746164561506666	0.556043184363156	0.707969664370886	0.19284632938476	0.0788567129813342	-0.0438531580300709	-0.0408741961894383	0.504875398953975	-0.504164904767846	0.0729610997021646	-0.50568346549553	0.673400235373376	0.191891457660775	0.778959261527509	0.633362463428368	0.494300109721594	-0.229795871595526	-0.372614795346774	0.517557469002445	0.375386010226941	0.483525128124969	0.3841400059193	-0.0498031812775515	0.415046425386604	-0.401605078307816	0.555675914155177	1	0.675599405232084	0.0308131288672068	0.353375832105431	0.527020145439658	0.714243612924865	0.766754529934955	-0.340805678688742	0.801940089981013	0.315776636138369	0.975104560477397	-0.123125646488454	-0.346532229198655	-0.362301029891254	-0.583448609383175	0.811184769195542	0.647297026917835	0.79754087623856	0.296070170169438	0.327391441383608	0.909829662208632	-0.215864887534745	0.739159954068728	0.710607886998779	0.78613677449443	0.640561453435099	0.750557156224912	0.615230689871731	0.524993061486326	0.704852495094783	0.702177589100033	0.935867874218362	0.459692837652475	0.66740537133242	0.506504354092932	0.0722426262597508	0.691273500866795	0.844309259057866	0.843992544154633	0.734063471728974	0.78991802396016	0.836360285832953	0.353008960633501	0.699413729313586
TSPAN5	0.445142710894682	0.410707725936286	0.470519136213566	0.217046497327971	0.190736300634523	0.693412399902164	0.391500409937879	0.115915439340777	0.626478465222662	0.329874789897691	0.311454393433	0.607806202336943	0.45308735664695	0.34986770218275	0.570496623701322	0.36279781526272	0.576098153250066	0.522355799971311	0.534494965652551	0.175916821306101	0.561154219912312	0.262432022650336	0.226921976216566	0.577975191581295	0.210838872042958	0.576795862342064	0.293234586864132	0.786410492004893	0.514541285849478	0.582269480205177	0.447341584537521	0.367317250079369	0.584616776832717	0.156764452758416	0.570519955725723	0.215630589671451	0.354438503344767	0.182726663293303	0.252923298349542	0.598338578203788	0.675599405232084	1	0.32638247076113	0.572550957461901	0.0338447566428886	0.53588622904412	0.555214318558382	0.214751752876852	0.628660987834897	0.695677206123833	0.657027901949149	0.510374771394314	0.356865000887761	0.299614526339004	0.0477799698672131	0.595238930733802	0.838002672952796	0.488343120981032	0.0412214586531226	0.528981155638194	0.725037661261283	0.394157267884029	0.445399522791969	0.630184464869486	0.293597427157144	0.259903162127872	0.40439565208485	0.454237994682783	0.183744402232948	0.579972392058747	0.916419750764932	0.785180149420294	0.243452759642093	0.136300360774755	0.481915243437314	-0.496642534174242	0.500379033388028	0.358325235095102	0.791452602014813	0.701252163730657	0.356786208171613	0.303054130165199	-0.217046700142635	0.734340318171169
CD226	0.476336017506248	0.562358974768117	0.467778394511809	0.306352892098188	0.278296667349006	0.0535405203503849	0.379348112214734	0.202351892772447	0.51884914719425	0.0622031262657719	0.683813542783211	0.444497582298383	-0.00874008369973762	0.308881743066964	-0.00350115041587488	-0.114787221770358	0.0524014484409073	0.324189659783282	0.13610185191185	0.488178355078209	0.564850149266214	0.0662964577861422	0.404049354257114	0.626923150208445	0.280297222803391	0.205005465542928	0.304497935533159	0.434737572988371	-0.00774576800207294	0.124499177571055	0.48759434121235	0.363329165059064	0.6294736251952	0.158638102231277	0.59791648459229	-0.151584200817851	0.447720082535911	0.530473408772799	0.294875686663998	0.308503778909808	0.0308131288672068	0.32638247076113	1	0.804201536444194	0.102219620931769	0.0247900358907488	0.00247028340335925	0.13943608923251	0.00991458975411023	0.275546718353005	0.0852695389841365	0.32254495566293	0.434151841116203	0.516762635013774	0.218701898475738	-0.092855940079963	0.396246778477737	-0.0625091898041437	-0.3447496343519	0.643073671758871	-0.0713992095186092	0.584868941114777	-0.0977220327478187	0.150801261764888	-0.13558746716252	0.162173022339061	0.0695812336567241	-0.0604573743341722	-0.366011194512744	0.0773715137465988	0.497611715613107	0.152285869550047	-0.335008962728849	0.121120494340976	0.157541660153516	-0.0220894303437955	-0.0441739497222374	-0.0367977670565268	0.0814456361876569	0.197046142835858	-0.141261948710585	-0.0750890719622039	-0.00873524771928063	0.209228417846302
HLA-DPB1	0.454188118729817	0.491653979155428	0.444774990982177	0.123668445853183	0.0802582603715761	0.33018525877265	0.375605094412848	0.0275545324430257	0.757612316960687	0.274239015771812	0.591783559718644	0.734955174075695	0.325573550519641	0.21917498060978	0.379764113676009	0.220031635901782	0.401392057364268	0.507381312032875	0.25654857039726	0.282429187634301	0.678982559774503	0.317211891502506	0.176483090505206	0.752807681090221	0.0939575321983382	0.542958884222926	0.368426488066307	0.660324581347413	0.288097405116781	0.433939230002043	0.496099723917217	0.330938726368479	0.910739055910769	0.309245194527715	0.846389862109953	0.0781986757561283	0.381440338227677	0.621615024903575	0.150670715879987	0.657702364893373	0.353375832105431	0.572550957461901	0.804201536444194	1	0.215111453878733	0.376237847608809	0.40024371983352	0.0639739347240426	0.405261717542787	0.498803183425626	0.416056172663856	0.416421544857681	0.345779369543289	0.310534001807847	0.0646978794972001	0.14150068908387	0.641533717575531	0.251819947294312	-0.22937342204718	0.77556273903714	0.281809630208643	0.471799239000865	0.236648245059143	0.409766341475849	0.152091105897256	0.420239134536775	0.348528181922763	0.280445906829639	-0.0972871707072774	0.45871609853682	0.669367499097393	0.419664240043604	-0.0758997956423394	0.194899855556138	0.525499600772149	-0.256719036687268	0.329122831454213	0.221813785471916	0.454549028031209	0.318761663608894	0.146032329477391	0.100529092175582	0.0171013364850881	0.293187168740755
CD44	-0.284675644981499	-0.362982924607497	-0.178213246987924	-0.502578145168905	-0.616053094788667	0.318405102399645	-0.357031915792211	-0.531773781402051	0.191853118807692	0.707862438530466	-0.0298453725973436	0.415796656967817	0.606095840538591	-0.236030105528047	0.622416150228063	0.649207683852191	0.54952559567759	0.329779751883591	-0.192905568058416	0.440779272738472	-0.11007038353729	0.830178013643831	-0.563579039470063	-0.0640371419207527	-0.510190254768792	0.67853169779641	0.416710877849298	0.453555816653296	0.629724560332844	0.497618629970704	-0.284997112670476	-0.426363497578547	0.507482741715588	0.794354671989008	0.547181119548097	0.667539082999353	0.297218062236471	0.845604318076047	-0.338430401487768	0.528609546881177	0.527020145439658	0.0338447566428886	0.102219620931769	0.215111453878733	1	0.400722222136709	0.653245204631087	-0.63885396184704	0.514374979780996	0.233208833712747	0.597447912304083	-0.216282012711436	-0.338381855822994	-0.26473030020095	-0.559789631477801	0.104534852957778	0.378331159297996	0.554365019057526	-0.168943589137404	0.501721758794221	0.346964711581343	-0.0219454159364718	0.724892540228688	0.473215576330901	0.746852577369527	0.810827625672402	0.863278359387547	0.632836077770237	0.292224524674631	0.623674219336283	0.267734624359759	0.434789565271778	0.171420198237548	0.951582878677896	0.579398180388454	0.72951111996885	0.632709427096483	0.85518519619188	0.435837336703131	-0.00223145220161893	0.750393504610403	0.742170557443478	0.944505397586475	-0.0702956653030835
PILRB	-0.106694507311929	-0.134307339980837	-0.0398900300252003	-0.333887745865426	-0.399163557628707	0.535655821531783	-0.0983925754861777	-0.340471164291931	0.354285498337108	0.510030822929734	0.0126056352003213	0.456628603222767	0.63466783840267	-0.152094763350925	0.729188592308811	0.639119030226162	0.899920574386729	0.352668997526945	0.493484180180257	6.42588334591874e-05	0.164364872760168	0.525040892583073	-0.375909978919461	0.167616098528964	-0.325522558156103	0.677581517992576	0.224189771281083	0.649562474617756	0.609699017914454	0.580558092568173	-0.0663685469398244	-0.111206167271385	0.551483944687288	0.502224014207863	0.527726466304177	0.502828836998171	0.0287402846768304	0.35241770173605	-0.299299334181241	0.645897216920053	0.714243612924865	0.53588622904412	0.0247900358907488	0.376237847608809	0.400722222136709	1	0.810904322076375	-0.277780027335156	0.872681393227091	0.453566475865733	0.73963789055703	-0.00322301221434923	-0.24489804204834	-0.208659926662639	-0.288211438564154	0.680539770572826	0.559038324571132	0.919717792526929	0.504893829587414	0.404351531375704	0.802741177340282	-0.110648014881967	0.682388068889224	0.681800160035669	0.816297983644721	0.616837679653252	0.665284502266253	0.681316973270037	0.834353514992466	0.711570576149805	0.608253425990035	0.71076121410706	0.695997594663326	0.489054812530662	0.627583843703574	0.0226119898449125	0.708096947811683	0.670035315024189	0.800813962383107	0.279057775137924	0.739003616756442	0.574845139551729	0.251148063927956	0.333723653336161
RACK1	-0.0273117029285734	-0.113949040600809	0.0881922822471812	-0.319423269639777	-0.355566536292696	0.782795828353915	-0.0816395682340902	-0.376970182946671	0.509272054505952	0.867759916747358	-0.0271698142186597	0.695322689967312	0.912332104445607	-0.0313898015666997	0.973574468413012	0.923932195524503	0.92259492927561	0.630237997914108	0.34578506935525	0.259784293947364	0.204132379888436	0.868073441112367	-0.370323600236469	0.298610046437461	-0.326300693087641	0.936500704791847	0.409302013265737	0.675396159139232	0.921495854873707	0.858873038173188	-0.0347950352423483	-0.131704767801124	0.70957307463999	0.747802328621151	0.738782435454846	0.800606931851884	0.31817550226393	0.611826236134191	-0.236325609912565	0.849278489818621	0.766754529934955	0.555214318558382	0.00247028340335925	0.40024371983352	0.653245204631087	0.810904322076375	1	-0.326059045302118	0.948579993335278	0.685432133355082	0.808113990750718	0.137020981166125	-0.173502898271416	-0.142693069123983	-0.395614188032792	0.441213671572564	0.637265200504292	0.853161728278271	0.097641405394537	0.621184967999349	0.774491778410569	0.0693600116924719	0.95799046653537	0.764878978253646	0.864624944562743	0.817882818255928	0.922027153081421	0.948621758335228	0.624850047254902	0.974518929134751	0.643854530362721	0.789652302730237	0.580826244063181	0.681679859336164	0.843105527229759	0.0861938165633867	0.967151574977265	0.850262819536381	0.886527468970868	0.190664435309169	0.901814575818453	0.65526271384663	0.523334302412719	0.17831812434168
GPR171	0.491553661211717	0.619256162471828	0.392157536908243	0.613695904429548	0.843880268228154	0.053749899833152	0.52075740147486	0.607496986118957	0.0966465927323019	-0.258620556572513	0.318991760477023	-0.0123315473956401	-0.274594928852966	0.330590575847566	-0.30700962477943	-0.317965968942882	-0.325520134638311	0.117086385959575	0.26692827253935	0.0866579847690714	0.329419594888257	-0.400887868325547	0.816108648595221	0.476924396263087	0.541596571658748	-0.271981045840833	0.051744292068471	-0.26535988746876	-0.183529349753618	-0.106450235458477	0.462076961618367	0.628633306302573	-0.109757461407608	-0.297699572141631	-0.0916674411593755	-0.293513829965747	0.229166102551104	-0.380307842152512	0.342679926005668	-0.189988931351245	-0.340805678688742	0.214751752876852	0.13943608923251	0.0639739347240426	-0.63885396184704	-0.277780027335156	-0.326059045302118	1	-0.249868311418634	0.260385579156337	-0.403126626790289	0.493048952796176	0.444161620996355	0.475108885010089	0.739365395159879	-0.239572536964345	-0.097000960430832	-0.436838719335979	-0.23437843197098	0.032418242758398	-0.175282877256824	0.346424114379591	-0.371892783899619	-0.138465946947092	-0.597955215139006	-0.540904631133681	-0.444577838888711	-0.298955549477225	-0.374582933988577	-0.243661575744646	0.0796681963379974	-0.183867205747059	-0.223405444871072	-0.633622626184317	-0.0892130717166282	-0.573008296790277	-0.30892712139083	-0.561075421789213	-0.0958246146674646	0.00644412697691877	-0.474956595136585	-0.551973687034479	-0.626728500882976	0.0517616661072708
