""	THY1	LRP8	LRP6	CNR1	NRCAM	ITGB8	CAV1	CHL1	C1QBP	GPR37L1	VLDLR	SDC3	KLRC2	SORT1	FZD3	LRP5	GRIN2D	IL1RAPL1	EGFR	LRP1	F2R	IGF1R	CD47	ADGRV1	INSR	PTPRS	AR	SLC16A7	ERBB3	RAMP2	EDNRB	TSPAN5	ITGB1	PTPRK	CD46	VANGL2	PDGFRA	CELSR2	SORL1	CD99L2	ABCA1	CHRM3	KCND2	TNFRSF12A	NRP1	FGFR1	CALCRL	CANX	NOTCH1	GRIN2B	TFRC	PLXNB1	TYRO3	CADM1	MCAM	CD82	ADCY9	LPP	ATP5F1B	IGF2R	CD9	RYK	ANTXR1	PTK7	SLC16A1	NOTCH4	TSPAN12	SCARB1	ASGR1	RIPK1	CD81	MRC2	CDH11	MYLK	APLP2	PDE1A	CACNA1C	MCFD2	DCC	RACK1	KCNJ10	RAMP1	TNFRSF21	FZD2	NT5E	LINGO1	NGFR	GPC1	TNFRSF19	ITGAV	PVR	PLXNB2	SEMA4C	EPHB2	S1PR2	NOTCH2	PLXNA4	PLXNA2	NCSTN	LIFR	TNFRSF1A	HMMR	PLXNA3	AMFR	APLP1	PTPRJ	SMAP1	TNFRSF10B	CD63	PLXNA1	SLC1A5	PTPRA	JMJD6	RXRA	PILRB	TSPAN14	EPHB3	PLXDC2	NRP2	LAMP1	RPSA	STX4	EPHB6	CDH10	PTPRZ1	HLA.DPB1	LRP10	CXCR4	CD74	CLEC2D	HLA.DPA1	NCL
SLC16A1	0.126493243077952	0.136599279436682	0.210421262850605	0.103090595141933	0.318937658307497	0.236899770513833	0.920240666969987	0.21725450057917	0.113184023009099	0.110548853303098	0.451069444899593	0.328148268225161	0.0506549054605075	0.278871135141579	0.355266998961545	0.201688263753188	-0.0018956451096645	0.254068492548446	0.138026099605587	0.336237713749944	0.271218887853	0.483580120016892	0.352411258702072	0.0755143605450685	0.235173188030258	0.0184644083681696	0.271213429004909	0.400982882958748	0.0925483719093934	0.097501328705227	0.114644192350908	0.0902602719284198	0.196972495574855	0.197105237149282	0.315282020616835	0.153180099832367	0.1282141044071	0.222443443207465	0.0990308206662272	0.107420638315423	0.625379919381791	0.485435626911926	0.101930320731555	0.383870609374145	0.324759162276925	0.861905180276157	0.398353987743585	0.822587304742241	0.167469940819816	0.1625389752305	0.235573005474937	0.183517745879515	0.143413505676836	0.243005958986893	0.141327417480746	0.0936814799787102	0.218324792454717	0.378992704602474	0.133291346115939	0.405439164918734	0.906814119406781	0.319481853837278	0.227092027078644	0.304723978224987	1	0.180139006060131	0.124277146012891	0.662698844016405	0.0676095562811665	0.322666436128647	0.212466148980559	0.320464358904245	0.431479404879821	0.553242333100208	0.518985436810265	0.0366728204828887	0.332136011249492	0.598788714086678	0.0129603937255773	0.418407914294953	0.138376707196929	0.0664578770615057	0.15392863537734	0.251047407760783	0.151328297258121	0.105803916874995	0.128137978662354	0.210525112230937	0.747550622008411	0.272698924914781	0.276231715351081	0.478171399509875	0.221601496421361	0.144889404834928	0.296296999443384	0.350174708869971	0.205965099344566	0.0678875911516204	0.464790204447501	0.395004363006903	0.362839249129798	0.162484339715381	0.211987294662971	0.365461872507424	0.0829714382580943	0.183033743466494	0.300037506885035	0.253986606995719	0.322511121902254	0.227831945677388	0.601698113276209	0.303733897816952	0.531067890083074	0.709006828021024	0.228702778444848	0.130190643992316	0.226324073141648	0.0731464133835173	0.221200295250021	0.245518978588068	0.128746161754487	0.246167560914621	-0.0625943871158653	0.119804601349627	0.155423945018898	0.0345499924435919	0.372349302112808	0.161195502080403	0.0280369740514171	0.232499668298171	0.0330932669180666	0.238443090675422
NOTCH4	0.363637310113036	0.616260295414315	0.7328334933035	0.461895839210744	0.53682349554816	0.466296636007735	0.202580034680327	0.384208069151314	0.472587050647692	0.370533177658244	0.529906434511407	0.499682757898974	0.496128635947995	0.600603596176247	0.655188875290024	0.52330392315031	0.354327147914775	0.477909807100316	0.501648202309504	0.507498985392972	0.733596532547898	0.568724801733729	0.52200803697838	0.108329307383627	0.935651948415929	0.382317814208203	0.395248357631938	0.606279970656307	0.332544301465221	0.590531146101962	0.269976884931702	0.571823695313586	0.618733664420844	0.674621643742772	0.722503422404656	0.635962462851318	0.37031189638868	0.629821964884811	0.372712863616076	0.44482436246749	0.529341750130626	0.600454499171744	0.345910730053972	0.46439881165266	0.668021325801339	0.472093876230527	0.756462588581023	0.548642106296521	0.422564275377667	0.617304180425459	0.600506093575398	0.515151339921022	0.411345666764785	0.572796823338552	0.667313272702559	0.417874995560954	0.660490166632967	0.657532605688898	0.529667398029419	0.764765100386148	0.251217485878657	0.64401314710094	0.582159414613985	0.623989555234274	0.180139006060131	1	0.333661146043321	0.610662855111798	0.526172346596655	0.58423560398066	0.440156863583458	0.376652455473156	0.626781492835191	0.232168689837435	0.621209333332935	0.290090478889709	0.729233815073582	0.559462147005084	0.459906833629864	0.431171474673915	0.412071492482173	0.203264035622832	0.527706215906093	0.362886063287539	0.37953779708175	0.553299067228147	0.615293627281548	0.460651464044479	0.333924576680691	0.580299209638279	0.771540332955269	0.711791921722105	0.667373086218497	0.471421254336495	0.368731823216524	0.328149545351209	0.635873325005738	0.626086364529418	0.568653251049408	0.393010044445766	0.337202465022981	0.34891776256106	0.53853190061733	0.638755745815883	0.495716652210581	0.637494483296339	0.597855526956718	0.726513113289458	0.476409866887927	0.622706174666488	0.335019472180332	0.631967167591861	0.607568045727557	0.537362744098531	0.680978097690103	0.717041853902361	0.405649111681492	0.283761717642504	0.800824696805355	0.535256609236108	0.404882636978232	0.588374206708755	0.34002459534656	0.363731717409453	0.370153731906766	0.178222647471411	0.449950008078752	0.202351814781192	0.231303023776911	0.40552801497107	0.177707872291685	0.573142944505597
TSPAN12	0.645292378616543	0.461740209513355	0.566648059162205	0.299628702832511	0.698866683474853	0.889505719219009	0.172746331017569	0.714575597264612	0.796039617075845	0.777056003129622	0.562309289828419	0.819250468896994	0.707981934894395	0.798027312946407	0.311791762261399	0.78284505720731	-0.127847831959504	0.764281915014195	0.330375507302588	0.836522201823739	0.560378224508289	0.276776943938173	0.804913352442829	0.445879584637657	0.161282081642371	0.131472175997142	0.753261386826864	0.640337939196694	0.917293128246897	0.687134257526424	0.630560221103251	0.284448402035405	0.20951565213566	0.467618476630072	0.493015224623157	0.604843774037704	0.868333109784682	0.716711835051232	0.0873334438582388	0.421442040270783	0.12254585641877	0.683492379569292	0.914781637501021	0.687880352681421	-0.180894604576425	0.417531395878729	0.726244681833673	0.485834674919748	0.932632842381114	0.334171416181551	0.654558892461169	0.726135507056455	0.8792703254038	0.864695594799514	0.479094518297731	0.835864483324765	0.476496066808933	0.634704863078866	0.708122870974273	0.450935333276837	0.270879877228352	0.620882832806747	0.845449547712231	0.669777193538653	0.124277146012891	0.333661146043321	1	0.211714254455799	0.46511818152646	0.71320572574645	0.706930540437903	0.649178415738662	0.609707233554307	0.110287200178706	0.667931565014519	0.0621926170597523	0.0595505171205253	0.609382622722935	-0.0511879438755103	0.710872384462996	0.90058135726269	0.544928202841562	0.768641890489184	0.803388589049523	0.943111417065656	0.768900410386384	0.00494689459133569	0.674722057727475	0.355823805129786	0.778152572004802	0.500858275410141	0.482943960379307	0.579911105533258	0.568754280955888	0.854337307047697	0.772624069886042	0.03650999676863	-0.0116415853554938	0.626646075433927	0.672352610543004	0.620110755361197	0.663087511920874	0.0360500272690643	0.765073476052392	0.340552553740906	0.637621567090216	0.703708907267543	0.637052246865192	0.686048912387954	0.597636691471989	0.354514507741857	0.773903537144078	0.570780431812343	0.174038938879481	0.538590505231295	0.114427420073153	0.794055618117409	0.093674229055386	0.0634326012429099	0.805011876665878	0.840419895711342	0.501128020492027	-0.0576039436165654	0.766316880417119	0.964327318594013	-0.0272142911096664	0.43529900337123	-0.0953240614359064	-0.00455603305716998	0.611096608462161	-0.0292792280709598	0.777669677058533
SCARB1	0.242323361992324	0.46008637728498	0.562007321260784	0.310242245478806	0.477926934806293	0.376695534096617	0.592761253252418	0.275890216166909	0.27845465303266	0.232565155875353	0.587761563002003	0.439992704708194	0.294740726750673	0.494232726301458	0.587886877863341	0.406048704326863	0.244761830454523	0.419250888154074	0.367294481646042	0.52759398300261	0.581019901899975	0.69005665090094	0.512227197961425	0.0126140967205212	0.649388938718526	0.239389837294839	0.334228995343838	0.593381002736798	0.195681645362697	0.323349199205846	0.111025314276024	0.370319831996939	0.514857303758835	0.495595950226589	0.668173015967422	0.452615793188384	0.311343214881098	0.464026227686342	0.518859092890765	0.31977678967484	0.812947238547129	0.670288889074289	0.26186426884708	0.435084415139994	0.654947930094594	0.782917343990925	0.629103232965041	0.805150430272421	0.315691124366014	0.480187974278695	0.610015789850755	0.332394448264529	0.272813000460979	0.460252305730125	0.409925330276899	0.308367921948519	0.495164340323742	0.648274347964857	0.364211943114362	0.742136431841985	0.653149684604498	0.587474396579696	0.437152852510213	0.539000082123112	0.662698844016405	0.610662855111798	0.211714254455799	1	0.326326660270291	0.619394114141289	0.410708968594947	0.440159817629349	0.583797372038753	0.402381609586977	0.683767689993481	0.205684014527778	0.624819764859892	0.65507385577793	0.310337989105724	0.440702044120046	0.277422777935721	0.0742470744894647	0.355614945900051	0.309273853840384	0.272430923193562	0.374503358544913	0.441715784777982	0.316064057382708	0.633011264879438	0.548719631188611	0.564832906236655	0.758953456029624	0.567597504666354	0.366154964623566	0.330917465009514	0.347146662039871	0.507398221900143	0.415949346040895	0.586967162571326	0.36959539091546	0.434584627918499	0.279548882436292	0.473933503750872	0.578874873544992	0.336864473929803	0.576919588625473	0.518952513286625	0.633838107175989	0.473323133827034	0.51695196946315	0.639438155157412	0.512942169253236	0.74601801375038	0.872395182971084	0.585264924639937	0.61979718555349	0.410437127542361	0.46045240038167	0.643701441567592	0.457157004941185	0.264200146075223	0.599853413716216	0.171134787851858	0.277410349496543	0.280753935383866	0.37486768484669	0.476327081390704	0.493162347575649	0.417844345630748	0.47315146600637	0.385549065132333	0.485338908022523
ASGR1	0.384515211761102	0.84616808081258	0.813336834478817	0.821897803783476	0.760000103134646	0.583068938537832	0.0470052209216714	0.619166961361342	0.749040088667667	0.482025814054649	0.540001075456564	0.653390596034752	0.78874796566994	0.692167300386326	0.781305218827058	0.67563602480412	0.547789075483343	0.661100674775743	0.652447318990347	0.681641710772951	0.7736407624336	0.596654194205728	0.758493043327561	0.185259324210184	0.42952173183139	0.780774929027094	0.546031468859178	0.744965765974103	0.486628396169689	0.818918594728918	0.366964003233536	0.846786542906239	0.380697525395652	0.618311366898799	0.81737943803304	0.797701892816247	0.562079825637224	0.735155598114482	0.361739610323324	0.824486073398248	0.482494952423917	0.61190356718844	0.525066392787115	0.522587682654457	0.442439934763696	0.475333557317806	0.536509429555405	0.476268743989326	0.491399886771761	0.757439086799018	0.757331380962072	0.701871455518939	0.524582980195993	0.660707780013582	0.417751197862438	0.495524458564064	0.728164788326936	0.63219559049852	0.786530866664816	0.677733767991375	0.0906957091968241	0.832685226965979	0.651738725696759	0.689545195615829	0.0676095562811665	0.526172346596655	0.46511818152646	0.326326660270291	1	0.625817009434046	0.510497013173519	0.367387780684993	0.554725004089946	0.13943335916958	0.647069476406692	0.671623124296244	0.594823300442201	0.653199225399879	0.681680003717166	0.689392826478842	0.519281932142003	0.305617044412662	0.624428445050441	0.605499361253527	0.491036645907758	0.69549499074192	0.636553048240689	0.634789528555288	0.357824919438322	0.584473681679997	0.682275798499318	0.60099613014839	0.596761023260262	0.785600974992217	0.596636828217211	0.383705214723927	0.606653965063841	0.668874793147908	0.671451830120905	0.49728945852025	0.370560301769842	0.449233242556074	0.723786972455706	0.730255966291254	0.865103053886201	0.622334652801779	0.813140193707655	0.605057272143413	0.564121637404598	0.766462724181995	0.302369262892832	0.815123459542918	0.653781056996368	0.267451625118898	0.741096764438855	0.634506742754723	0.611039329811292	0.179159994289389	0.45113578037868	0.658098591665405	0.693369721041417	0.536534040230557	0.661245309206132	0.687118718677518	0.507049826090795	0.0688132791398597	0.375108311781317	0.0776160766902372	0.115964887860658	0.647026341600647	0.0873550457767405	0.768706243023684
RIPK1	0.591189336306222	0.626499716010945	0.727491754834395	0.55327331236069	0.830628938928662	0.835885694220594	0.322218555977615	0.744631627296534	0.667090026753147	0.710721201655642	0.772946800018765	0.841552876112925	0.635053993461802	0.882504963631224	0.618377704851597	0.686682623151095	0.162051271749121	0.762748048751447	0.607988789573003	0.893838199486824	0.738070281530044	0.626688798031388	0.859880076597325	0.42885484401788	0.494552033091253	0.363682442203164	0.73436720424914	0.758027208544569	0.679180973145713	0.660920994223634	0.601080841205573	0.512676555430635	0.557378009034884	0.685613037587364	0.764485344730819	0.722489584913046	0.664707653152047	0.797300282265553	0.547539008089085	0.582625387547901	0.634500234559277	0.767146228418016	0.665084498500226	0.663663871969735	0.363270406296556	0.63554158932451	0.780766592653866	0.715292007332917	0.76849784063387	0.63310173055661	0.825417354385017	0.725968846439655	0.728997482435598	0.823090641509382	0.595269538559594	0.65136964992618	0.739407469062738	0.839372995291577	0.672255287600072	0.816828430733719	0.43511633024116	0.796332055037505	0.858087417098111	0.740325701734742	0.322666436128647	0.58423560398066	0.71320572574645	0.619394114141289	0.625817009434046	1	0.791937169483618	0.770061469561447	0.780648552372669	0.326585389196512	0.898138142349033	0.278049336318204	0.473456428551282	0.808631748515355	0.257233424688879	0.676386310874761	0.786992164428199	0.540112108138311	0.802897487377929	0.717555655565423	0.687353296213323	0.674787684219049	0.364028530927373	0.686470243967598	0.572132247567966	0.888634962002266	0.686178967710286	0.835898474377779	0.783074098340567	0.603452448966771	0.71682331032159	0.731608386068188	0.391633122495334	0.332776084995549	0.829426008893291	0.708609275973678	0.713882061231686	0.487230203856338	0.388185528903217	0.867200189488388	0.511232793840087	0.880611783235583	0.777969644934207	0.785312897186019	0.782142798543947	0.73466050044657	0.653397393667885	0.861502624931982	0.769306702127695	0.586420200888485	0.704726507608071	0.590768280455967	0.700150770958475	0.488760950108897	0.48774560363785	0.862928288557571	0.679015641641316	0.766641282704886	0.220331731489492	0.723242252229715	0.757195620353668	0.305594414688578	0.663985646833508	0.326309804054082	0.370990412329356	0.701093317090934	0.326377023027938	0.777815882412835
CD81	0.676318967416941	0.365017250529871	0.47170434652834	0.389344034450261	0.662181197334964	0.769458535758352	0.340239532413341	0.686187224148814	0.63918813101491	0.798503712231113	0.606789597016495	0.788245865419271	0.448974099092928	0.789866204488046	0.363872419035039	0.620525273268878	-0.076686612241038	0.559023031030889	0.358486456794318	0.823467886193783	0.579102200621781	0.302420127161341	0.746359509336492	0.569976403670667	0.29148320896094	0.0924627794057369	0.801245817606576	0.486719299493433	0.680736030670928	0.551945843939071	0.794174401504781	0.310723301352031	0.559929724901256	0.48287581399511	0.543122866982467	0.487275592100089	0.526416577167935	0.662470101133302	0.607027349934588	0.425826911739065	0.49554790336958	0.516472064716867	0.562180053019166	0.726831495034225	0.178377599186698	0.463515455438473	0.673924235082357	0.589785534925109	0.771165547790236	0.334006362574552	0.686931444827842	0.764134060984387	0.762920391653401	0.740486839505229	0.633305319844168	0.689480109388997	0.540097237914283	0.787113690481943	0.618570151966619	0.631626477751281	0.47554483799196	0.571757613690902	0.779585311802114	0.52536675702639	0.212466148980559	0.440156863583458	0.706930540437903	0.410708968594947	0.510497013173519	0.791937169483618	1	0.855196578724835	0.701181218808474	0.507323945789917	0.846919581533296	0.0299778761410486	0.238799815615452	0.797582829193264	-0.0261145953156693	0.689668002904569	0.729147525556558	0.803890188489595	0.886888436750736	0.687977152433417	0.661109848012169	0.557998173449679	0.13992871730801	0.803431772762011	0.510666994633538	0.90869350129357	0.494447384639078	0.757768765549315	0.729380369220278	0.38690691301877	0.729336913993971	0.838278652297488	0.117268414262422	0.062538845381504	0.77753839114194	0.740548879534421	0.939024211114935	0.434389940185108	0.119633002990878	0.770924794310468	0.30984788206387	0.808017797264404	0.643272271597966	0.641778694056391	0.919635819700155	0.603247022384903	0.74460439787091	0.759408440556479	0.640267704240536	0.490631206647354	0.473003361958417	0.47623166305769	0.525059915397672	0.619446002775826	0.467733655822042	0.938491749748733	0.672115444932561	0.837724452799195	0.100663440466733	0.50776588525006	0.66878005199736	0.439502558866399	0.871535499241741	0.396596489226963	0.506829449015744	0.483179649713846	0.46667988607859	0.636990188578577
MRC2	0.630800859323741	0.286424939425099	0.383347006060486	0.381279964129714	0.675390269512109	0.814887242089808	0.393874616508415	0.766476866392857	0.424223357997736	0.834803560020458	0.725495131711837	0.821550294496611	0.27902450776473	0.792897016443145	0.327107644158856	0.519397231430507	-0.192891754243979	0.601833293224599	0.311052158306328	0.808397443801924	0.493344706411005	0.397698522924915	0.709171271585546	0.768331226058811	0.301362437847395	-0.018724491552759	0.838450439907008	0.466776195524111	0.667537612255183	0.366042225132468	0.851874151055962	0.162900351390107	0.498492862023764	0.500524429176601	0.439055530424481	0.448037409091517	0.467067656160746	0.674871606145797	0.455300226687436	0.311377390078407	0.487128017313516	0.567949971481228	0.491800156425631	0.638427368912187	0.118235143132469	0.504054725011801	0.703562380729292	0.575575148772475	0.783969655232587	0.353547927369412	0.525777326950645	0.773213111686976	0.800243054540776	0.647475528002299	0.631988899818664	0.574496111822374	0.566696393190258	0.809204607211028	0.397670516823659	0.663148968429769	0.490897157385517	0.493128059202531	0.790987595204684	0.49628873602751	0.320464358904245	0.376652455473156	0.649178415738662	0.440159817629349	0.367387780684993	0.770061469561447	0.855196578724835	1	0.773045898078518	0.567110888087859	0.79269507371324	-0.0940149696577318	0.270573772684426	0.716745888368062	-0.146083640753238	0.474035418020278	0.76577430347192	0.81540670408097	0.857451525060173	0.65380303158157	0.59244689585526	0.424437386771261	0.0374773405183096	0.765075447500604	0.67673662133181	0.847944203610574	0.518399492030427	0.733678885737348	0.667088531684415	0.245548491211619	0.63564895637362	0.890174041823978	0.0960818423399489	-0.0203787124595169	0.799416367543852	0.845705532880778	0.895983554422381	0.302134687722885	0.0210851719465608	0.690136490414621	0.15238234426359	0.721210357692791	0.476754815991441	0.496026266906058	0.768110654364231	0.541267852277871	0.665034110814056	0.678144681467252	0.508803461952761	0.52131852123669	0.415991095327159	0.320206490471381	0.490409171804487	0.467914293661132	0.361942391470718	0.825900535615083	0.450124776744727	0.621835115096737	-0.0787131440890072	0.49303044002556	0.661558686658459	0.269342969256376	0.837284278106176	0.237825700039349	0.320807582101272	0.489685345567626	0.280289950961621	0.469368131959205
CDH11	0.786461236585754	0.575640867579536	0.662151826246714	0.547592215227043	0.779275488964272	0.753510736330498	0.485962623820669	0.684259912251876	0.559904661077527	0.680569704610992	0.785706874454654	0.780675230029546	0.484868964906325	0.834543619190913	0.637813557185123	0.619168099022126	0.187318244208883	0.696648973631431	0.542362523176996	0.776289024224288	0.842718771991091	0.660755304419025	0.784278909894628	0.476287463550792	0.599946670688446	0.306106694845808	0.76634536647317	0.707398904856637	0.558188881384496	0.579551086311481	0.650422874369031	0.520656371393179	0.769421740141402	0.811877565299084	0.715363990080274	0.664409744147884	0.505508325718975	0.771757263201588	0.318277171099885	0.543246850544032	0.583823428774998	0.680085012588541	0.498164982903431	0.670401208186137	0.437047448397985	0.679060351154772	0.820265917682094	0.719026565355983	0.693184095524131	0.582061805735524	0.645822875611369	0.757041027969965	0.687266661138452	0.763898146685846	0.847248005708707	0.53758008278367	0.714444150245947	0.913199291092539	0.627150104461073	0.807893418327709	0.540016073726302	0.728755945318074	0.861156256146589	0.711615792065214	0.431479404879821	0.626781492835191	0.609707233554307	0.583797372038753	0.554725004089946	0.780648552372669	0.701181218808474	0.773045898078518	1	0.609964076951598	0.826439756439788	0.30281717845238	0.607932884656801	0.840004258612923	0.246617197593084	0.621680822053399	0.647537434364459	0.574632966633015	0.793017355121866	0.648155132504957	0.558061953929741	0.642157045072316	0.395492707506235	0.819946692533699	0.73310805713895	0.831917007846711	0.740237883906359	0.831879829588341	0.741894990269241	0.528801433477813	0.636940321500826	0.79219452208115	0.461519986911358	0.37665173583271	0.851855337250135	0.743806179721397	0.727320906194873	0.461469400166889	0.400055012897015	0.795458939787146	0.463896475080954	0.675293532337267	0.692568328060107	0.625783092389965	0.803816509926087	0.666286654205486	0.566939465941753	0.79478508229393	0.682436609698744	0.583051286187525	0.640059183568937	0.518580656825597	0.581486026568192	0.243984376086828	0.588420418432566	0.793254909734723	0.564058482408126	0.571319980856891	0.263775026750292	0.586731387090699	0.604176486714833	0.0784266857743696	0.734813909063664	0.0945668996548182	0.121336144439715	0.573307172326994	0.0816917769004898	0.658062098693459
MYLK	0.491090245357166	0.0465240637851167	0.119431579571627	0.216752914074624	0.366217684778421	0.290385505347307	0.702665990711019	0.312071767111277	0.0747114393957563	0.417108946913719	0.424962752339135	0.385228821222847	-0.105636157379717	0.345799995392087	0.293153021836012	0.108989867964252	-0.0625617739744532	0.110166775559813	0.236654936906242	0.327409334394045	0.340058867570252	0.283025306267631	0.299370974104611	0.416647966405778	0.258378183081944	-0.0474965673198397	0.521715066965245	0.193311690050275	0.070229186078662	0.0689978054863831	0.54471528778435	0.129270420558139	0.571988561643004	0.312853225434473	0.218629738779587	0.101907141691343	-0.0841822234653279	0.267733823099261	0.251439694800058	0.159135778013605	0.521641877459492	0.197804817385661	-0.071314220062915	0.389562551687785	0.337246540079814	0.520537205915165	0.351620819964912	0.546793630133284	0.212200804818937	0.121340577152248	0.134857391313097	0.42276042668911	0.277573228450563	0.217069870433079	0.514886802979176	0.081091010316325	0.31347363677384	0.552181677305189	0.116038741807787	0.460296185977917	0.679958448636383	0.191576134485751	0.362927033120606	0.185207697099008	0.553242333100208	0.232168689837435	0.110287200178706	0.402381609586977	0.13943335916958	0.326585389196512	0.507323945789917	0.567110888087859	0.609964076951598	1	0.53200886939426	-0.0151600771336772	0.374096512613572	0.63070481421384	-0.0438520557417628	0.291214552131198	0.164564332563998	0.591825445691576	0.449128988570427	0.172546561223559	0.0520147957638748	0.0561361245906067	0.145832311156084	0.598848784564272	0.716892483833904	0.4249850620423	0.256612567784173	0.588438506719614	0.313453046435777	-0.0251447932078797	0.256806458146708	0.55183238608697	0.155064866006892	0.0350781115933419	0.50484554468106	0.517349656399897	0.63521932966409	0.000414978792706354	0.101023725656008	0.382269404023611	0.0539831183274773	0.242927265728743	0.220133353384135	0.1676873199634	0.566881099277961	0.225923812662712	0.550668373809081	0.33969075667591	0.293984842126274	0.540024930346402	0.11814695311099	0.251768173082356	-0.00463913337134649	0.227409530844021	0.447118172009965	0.431658623775506	0.0864770651606879	0.331634812506433	0.0821463140690018	-0.0156878521139869	0.0528850023894061	0.127863430714242	0.755537255029692	0.162691096332766	0.145149103910533	0.047721842918438	0.136673468865107	0.115527997274064
APLP2	0.559628983244216	0.616519642570902	0.719775419017067	0.594038193849673	0.861908052312202	0.82925777599527	0.533018341878469	0.761637157085731	0.667594302659456	0.710295929376301	0.811526014937901	0.880449644654989	0.574564180175362	0.902380776648212	0.684107417985569	0.720922460069826	0.176725252249313	0.742742827750317	0.567792909471384	0.91059002439063	0.774021349603312	0.649203130391469	0.899799554305933	0.467309952131674	0.535299274857386	0.356698496619596	0.812768886264042	0.776252919362108	0.63195782215414	0.650098270041498	0.664064737176582	0.543257109612274	0.566011391666286	0.636966580908721	0.785681591512587	0.696876026828342	0.599098676926138	0.816760580343212	0.551001560909305	0.607761895583456	0.759202338729789	0.76778365826733	0.591626879547749	0.770133148538313	0.443874923103652	0.788869501775727	0.826657475404513	0.863182374113667	0.743419701245276	0.60953969695602	0.811985594241015	0.79959969384788	0.725165956313745	0.835315042887724	0.606127319191129	0.609956502892783	0.748239755212437	0.886310073673945	0.700037552471651	0.854341239496539	0.636477241508133	0.803677935425532	0.844779545615174	0.719072879667096	0.518985436810265	0.621209333332935	0.667931565014519	0.683767689993481	0.647069476406692	0.898138142349033	0.846919581533296	0.79269507371324	0.826439756439788	0.53200886939426	1	0.267673928895506	0.546164941193539	0.947193710939417	0.261795061484139	0.767551789337597	0.729776201493862	0.61109291317703	0.823041883376149	0.72618641592377	0.648730101194536	0.62268469206993	0.387618275951523	0.775222727255384	0.756806748136258	0.902069210658305	0.723290008822415	0.902722008114438	0.804391557180423	0.603334310635109	0.746353974736346	0.784290063579858	0.433827000359241	0.351693688183139	0.908243820359709	0.810544078938986	0.818858037929716	0.539057211175	0.438576642956876	0.903874050119943	0.531858429857017	0.849502308380983	0.79856487933724	0.762225566911645	0.849317384337149	0.756096124098491	0.758129527607782	0.895736609715679	0.840822673318237	0.714536756435138	0.712991024563214	0.610717061609362	0.668279036932815	0.482899112560963	0.586192863029072	0.915189870760257	0.675402179394471	0.784922542884201	0.253047124486045	0.650145141672316	0.693236214109165	0.284644318783833	0.797934853189064	0.337136307958442	0.354115775184151	0.653721923147453	0.307602221559995	0.784023567854346
PDE1A	0.14897998158736	0.74210916348226	0.64418946977853	0.705072489270849	0.495753380809269	0.114013245519081	-0.0685094321037499	0.266058085552604	0.405958920164755	-0.0247596075802638	0.253352032554153	0.199736943318241	0.5760560990223	0.300171412666665	0.704145821135426	0.292661492166227	0.813406865441935	0.346535280538468	0.57572893953874	0.25741130336224	0.607903001920985	0.588117833146006	0.406694222079405	-0.170065523674018	0.313996675195142	0.895193634154876	0.0793071632077611	0.555262293823087	0.00298186403692313	0.536059276469019	-0.0871462006942825	0.85609589781075	0.297204635683132	0.544748991741734	0.649809908799652	0.598996814713359	0.220319677692919	0.387543624243974	0.190094733136795	0.792076237842401	0.331785674892321	0.313933260145113	0.163016805162	0.0429911126824261	0.562849338634074	0.292373406486507	0.134184142936581	0.213018202797009	0.0279640889037444	0.669267100932656	0.503733970933792	0.236571426864415	0.0208857444280094	0.289367784700359	0.127859905805003	0.0630263276494343	0.475163545544315	0.279182681140065	0.509560081123638	0.419216723531875	-0.0828978855428888	0.612185362740614	0.284649433167379	0.435814328754416	0.0366728204828887	0.290090478889709	0.0621926170597523	0.205684014527778	0.671623124296244	0.278049336318204	0.0299778761410486	-0.0940149696577318	0.30281717845238	-0.0151600771336772	0.267673928895506	1	0.586520511438293	0.332911594332488	0.856409986140075	0.37677123379891	0.0342569573242706	-0.11626476971201	0.140646813180018	0.275858656746272	0.0500349271318623	0.400650607316374	0.650156266730804	0.229595661723012	0.147531444258699	0.15126721813984	0.411214514085388	0.284862438028454	0.354494923339295	0.734557237713931	0.178159304760208	-0.0461626364288826	0.635482247616895	0.821573972052999	0.328341926211616	0.031160933271545	-0.0880964431061446	0.177579195136839	0.815112448584813	0.371188823179584	0.852879203626404	0.214804896958798	0.552323548142188	0.252522655278368	0.180510092086729	0.467390583679791	0.0675811120328256	0.456435173402449	0.393090754430352	0.0946548478861437	0.503044640175388	0.560678682821496	0.26768851959017	-0.00389902937855029	0.295865708916895	0.195788058618899	0.375712634588639	0.190985407586233	0.84677332284225	0.48644149340648	0.0768220043181304	-0.0330725010625912	0.0234805380870081	0.0382505312830349	-0.00657430035129492	0.448530793544689	-0.0109606764115187	0.466969168609101
