""	CD74	NCL	SORL1	SDC2	TLR2	PLXNB2	APLP2	LRP1	SDC3	NOTCH2	LRP10	NRP1	TLR1	LAMP1	CD44	SDC4	ITGB1	C5AR1	FPR1	CD163	THBD	SIRPA	NCSTN	HAVCR2	TLR4	STAB1	ABCA1	ENG	KCNQ3	RXRA	UNC5B	ADCY7	KCNQ1	PLAUR	ACTR2	ITGAV	ITGB2	VSIR	PTPRA	PLXNA1	STX4	TNFRSF21	AXL	TREM2	ITGB5	TREM1	ITGA4	GPNMB	NOTCH1	TSPAN15	PECAM1	PDE1B	CD33	CD93	TLR7	RPSA	ITGA6	CD36	ADORA3	PTPRZ1	MERTK	ADRB2	HLA.DPB1	CX3CR1	ITGAM	CCRL2	CMKLR1	LILRB3	LILRB2	CADM1	AMFR	CD63	SELL	FZD5	INSR	JAML	CXCR4	IL6R	MCFD2	LY96	CSF2RA	CSF3R	TNFRSF14	PTGER2	ITGA5	PLD2	TFRC	RHBDF2	ACVR1B	NRP2	EPHB2	PLXNA3	PLXDC2	BMPR2	STX3	SLC16A1	ASGR1	NECTIN2	CCR5	TSPAN14	TNFRSF1B	EDNRB	MPZL1	CD46	SCARB1	SCARF1	CD47	CD40	DIP2A	LILRB1	TLR6	ERAP1	FPR3	LILRA1	ANTXR1	TRADD	PLD1	CD69	TSPAN17	CCR1	SORT1	CD4	ATP5F1B	PILRA	CD72	JMJD6	PTPRC	CLEC2D	SIGLEC10	SLC16A7	S1PR4	TNFRSF1A	CR1	CD9	PTGER4	CD68	C5AR2	ITGAX	C3AR1	CANX	CD82	RACK1	SMAP1	CD81	CD2	CD99L2	C1QBP	LPP	PDGFRA	PILRB	TNFRSF12A	RIPK1	CD3D	ITGAL	CD226	CD3G	SIGIRR
NRP2	0.272932865970396	0.536208681621615	0.478922907162299	0.714729483438472	0.301072066383111	0.460683055652742	0.931841884628265	0.927113183272817	0.91490630475215	0.87906485337451	0.728331758232155	0.829970119305801	0.542453120702217	0.931668021945224	0.539495879222956	0.481949856473382	0.82328998005342	0.599857055667347	0.198306910249372	0.785475399106771	0.077385656617603	0.932606324974768	0.877298549162232	0.799752131735945	0.780267022080607	0.671633640582264	0.945790161961805	0.614873187282469	0.17815379041898	0.448011073064219	0.235108832390991	0.518451128434672	0.300217510152584	0.830696521997302	0.659897160092178	0.458919512199819	0.827769861702706	-0.078309688730229	0.70445876098512	0.895111302858882	0.638208129920287	0.83897989193505	0.393720990326658	0.665010761388197	0.67595146929398	0.239120083157833	0.20892307823411	0.921504418445684	0.290422140376397	0.567201195505566	0.734395792057227	0.883268454970902	0.700108207815046	-0.338484009846988	0.421070740460868	0.374952114980293	0.446791370853203	0.736907199394252	0.729628650399703	0.150059390943202	0.801877344003347	0.394962218852234	0.0794575831063164	0.0503192915784361	0.49629460808231	0.579042639747359	0.898108158238416	0.398637261325128	0.158028096190734	0.598705488251847	0.859472893372168	0.953686266333251	-0.214859872322464	0.859391375067616	0.00705466471336463	-0.173847444322633	0.0873589342600971	0.655670960922618	0.921155824225363	0.879252771361304	0.239988954560369	0.611195711229713	0.905416394047155	-0.0604988442253133	0.618736249038297	0.499408279476987	0.788874832639006	0.435530202226806	0.827944244955947	1	0.547138697999677	0.782711302445996	0.514994626898324	0.608244422519952	0.782482198149958	0.583245328826458	0.408125358535004	0.616427054665956	0.564019963568947	0.838300879107687	0.460360200725175	0.569336833223484	0.682103848317486	0.90423951064528	0.932935647759179	0.216658117711046	0.746976017280636	0.479336813630536	0.634890465524615	0.276213935244619	0.588806106841567	0.728573845618502	0.824489759406277	-0.296363925992475	0.295608132812037	0.634443750146065	0.873314179594448	0.0455121054686734	0.680141709501471	0.845816037522288	0.895402294849189	0.702381881234584	0.707449954022284	0.875085658495057	0.848737249646298	0.373284058912765	0.348100396778312	0.276363098621462	0.344531739869482	0.0104606355524396	-0.0870558531142998	0.735287197058815	0.790109746665338	0.927457356564802	0.255008346060143	0.953704192556413	0.433086388514037	0.752997111135214	0.483974646269033	0.83400641806826	0.883506408432296	0.434182871611885	0.75567352576522	0.792356027096116	0.127266328854786	0.890952833868032	0.434433957911608	0.776789951288668	0.205767758681542	0.533728849685875	0.496504347662508	0.67366520763727	0.131541936950394	0.373647220484302	0.221413248116562	0.132738334679047	0.365092999082858
EPHB2	0.690543142042468	0.627761424563115	0.92537535714367	-0.039121158431072	0.761918862199031	0.881690048970513	0.388536915463662	0.665051141518875	0.599543739149318	0.394992658619937	0.789208281608627	0.804956717962308	0.839007902660087	0.318847834586549	0.186244731156913	-0.173411669170041	0.720614891258747	0.393729970700258	0.535623099632961	0.776690137615863	-0.265632020752368	0.656323986665951	0.666073991955672	0.730127421041417	0.527585417451986	0.893278441448422	0.570045686292525	0.849751645662865	0.819613906643189	0.322555576706176	0.866477238442094	0.853625139773201	0.862007189667997	0.243323027923016	0.57665937806599	0.938770809091433	0.745720886135407	0.398341170045297	0.720743480337504	0.726268858263039	0.72136530098844	0.232338936084931	0.855879319003845	0.896939215884922	0.896073047925935	-0.214750050274582	0.583342853523601	0.271363668970933	0.654351425058295	0.859078130282184	0.73132516536622	0.673897643027405	0.733208319658779	-0.227177594359548	0.92343652910934	0.301359837142243	0.921948506492551	0.00269969507036396	0.879928821318525	0.105663372963131	0.857348794295474	0.817446902322431	0.266091060448698	0.720751061214579	0.813632015531798	0.138927423255819	0.695402188702938	-0.264983693507338	0.336806052098752	0.916642861101314	0.700711418791833	0.532996238212799	-0.379220199324202	0.590434380158859	-0.295716917134244	-0.358890028375936	0.214817430362857	0.661491885612979	0.470866660155053	0.683987894874002	0.626527432635884	0.452228494011931	0.385671539148683	-0.51336547242857	0.246095890526671	0.828987741325612	0.372589006631164	0.873388772690593	0.277027926534477	0.547138697999677	1	0.724316625263603	0.929964358826932	0.847062139607411	0.261273648153831	0.854770216246119	-0.0420072615273616	0.712203684759451	0.464094001807874	0.658043190100355	0.612653834719668	0.197270835647946	0.795687104973278	0.711653816237091	0.672653517409451	0.413009061000293	0.5268463287546	0.467333772829386	0.623445992024055	0.692133566428751	0.573936682843196	0.663322348585156	0.804649301554827	-0.431082045331483	0.791921279137549	0.594516681252656	0.443410663904749	0.147762213696938	0.725291796390247	0.299075476620962	0.532998966202902	0.875942994534305	0.653910996168145	0.406049155431804	0.533554952907362	0.543173805090039	0.567362724667567	0.372540889066119	0.796092861404976	0.0283696405188515	-0.246153804958011	0.812488384923096	0.046493420047601	0.62461908489381	0.522960009924095	0.450796332700698	0.756072746825105	0.279620041089792	0.920090861447341	0.748321834600375	0.251952497196712	0.32073911396156	0.614134904880403	0.850539163741798	0.123240927796645	0.584480760925333	0.513878676113196	0.730156815635638	0.104035841668738	0.656687350983146	0.528849970225406	0.75106482947457	0.187953102421425	0.583574462294972	0.105568451923264	0.0971028139057407	0.294458770748031
PLXNA3	0.545713009923358	0.710369202906612	0.703876887038966	0.328168137880654	0.526128511519607	0.705832509790047	0.646991037021885	0.760098271998601	0.716986655563298	0.676731089637656	0.820301768712886	0.815373990768019	0.731110498133078	0.61488450511922	0.382441131547701	0.149507275379642	0.822723734276702	0.460084315309879	0.400791119521062	0.753170339197819	-0.0712668301735434	0.788829974838669	0.770789134046748	0.801329595761033	0.601294175766963	0.734830720326097	0.743936578506072	0.742725409701077	0.529221808024011	0.323772729411739	0.569716064771679	0.732287860296244	0.613464559164071	0.585447955389617	0.687916070757283	0.706782459780121	0.810261882416603	0.181135247684452	0.802433411676944	0.834275219979404	0.782857241390257	0.518298568586282	0.65697219241335	0.771683309517328	0.772092798173605	0.0520195141199123	0.486071310723129	0.56816049786813	0.588881987657561	0.702318387530859	0.716834205662049	0.783278938862049	0.689215102457044	-0.308800914856304	0.651631473627245	0.475949157019412	0.700495708301998	0.374436017440241	0.777820882563466	0.272402557061848	0.798842133230869	0.658618121740108	0.287529886329816	0.383741929584129	0.651148087317093	0.336840867753732	0.7820026203238	0.106538154771274	0.189793511354746	0.766278556542124	0.832150808562084	0.744378552129927	-0.301648257842551	0.715782641248983	0.00954152873115424	-0.0915122364500943	0.326505950578194	0.712556760425843	0.721135737635195	0.770002830390829	0.555242775496881	0.480014165575198	0.671610156743335	-0.330861054416236	0.451732471548347	0.733767296125233	0.609046583507778	0.671654830872399	0.581113546589996	0.782711302445996	0.724316625263603	1	0.735408664850268	0.810362739604285	0.552627041622441	0.765694088558136	0.0909236133568945	0.737936265611472	0.607126454316378	0.775325960750063	0.581137696696584	0.379476941390905	0.831597447832786	0.832718754581887	0.780159151171932	0.403776513367264	0.751379603172657	0.581059819583001	0.75013660466401	0.478008321903726	0.617176814242606	0.688181217194533	0.796590814093832	-0.38982215974977	0.61414346097662	0.712673924483196	0.635170037229727	0.288146593597285	0.695988499242478	0.535638575587101	0.771787939258215	0.795179435581204	0.748238514956885	0.64212493033557	0.748499730336971	0.586265160052413	0.580839903997386	0.493672811359907	0.613136359213784	0.0183398590647966	-0.0497330023496913	0.766242349970176	0.367282823793683	0.793347740996299	0.558875664960075	0.681952148530732	0.610669591888054	0.616560925225967	0.69273259455691	0.826609737702293	0.556760692493477	0.479440276551847	0.764849420641972	0.807773374416017	0.267686567042081	0.75331912183878	0.584910453077563	0.834098933008252	0.304277180619523	0.74477438002062	0.669575539605148	0.77468441758016	0.287102249080397	0.573602056424026	0.313338143196397	0.248232990898987	0.448730041828376
PLXDC2	0.776976284610379	0.7392330594486	0.977905450044933	-0.0654487119599289	0.852300329077849	0.946271242383757	0.389485149301711	0.651102928878353	0.533417626379781	0.42343359886391	0.852790382355376	0.79931337194525	0.923603577152374	0.297780513931756	0.273015541644374	-0.139597745387794	0.78109372649918	0.444249642747331	0.701198543499654	0.819447319361072	-0.192579166729505	0.681478200888895	0.691922605285809	0.808295822206218	0.530722072136044	0.893105826744941	0.553570502496631	0.922526758409543	0.86726576814825	0.374446820629177	0.915942704979829	0.920528763299148	0.899209215095415	0.314940259261553	0.695419578250114	0.972874330538468	0.805635437006561	0.522025253228076	0.784828042018067	0.73129458639629	0.817969573073727	0.235874488737774	0.911025705622453	0.917414901247357	0.911438875450144	-0.091463171540325	0.717294425415558	0.236337808077434	0.723548276155175	0.865779170679299	0.748976601677289	0.660737204468283	0.793007114853604	-0.118254732272578	0.958887770879996	0.429548224335965	0.958193805047824	-0.0258516852816559	0.905388864560058	0.0524026791181812	0.846264075570498	0.906814872494993	0.372466307367739	0.781150203820761	0.882034393424247	0.189390390671128	0.67245616044909	-0.179512741798544	0.422837308825443	0.936929307348984	0.710260644099744	0.536267720785738	-0.321327523109134	0.569169324118452	-0.164211817753584	-0.218430297065516	0.376341504670788	0.76648602090066	0.490486936308342	0.699224803015854	0.738070743355483	0.541477691518401	0.401046312802123	-0.489347279157478	0.316655697060287	0.884593980541279	0.413031787511088	0.950207069330235	0.298800549790159	0.514994626898324	0.929964358826932	0.735408664850268	1	0.909148201349395	0.2520392540061	0.883938234172055	0.0135249232180431	0.790956001577023	0.56171534670121	0.711164206162995	0.710537699594267	0.163763557296617	0.845058010519224	0.716035509253178	0.649956926840017	0.515554377631919	0.589827633227404	0.524302970253101	0.659919932512794	0.785880854637424	0.663985540156628	0.703308348714872	0.831074577774005	-0.347897054570557	0.846883257374333	0.68284224195094	0.455189311568143	0.236677002746464	0.76126831063867	0.294179300357012	0.569260140795517	0.920078488969755	0.726040479283791	0.402805503567598	0.581032496484667	0.63210921301557	0.690723649301953	0.396153447991111	0.88345804948211	0.0621632164743179	-0.122750261249626	0.852895628344357	-0.000255209410301633	0.65405029066635	0.673482751101004	0.431146642077827	0.798085259104238	0.377368815846011	0.959612186987466	0.81265169388075	0.23168295019204	0.440471392150065	0.676062524317309	0.869800093768598	0.137454281020777	0.568218545304907	0.62556098869815	0.769326224172056	0.050503248674092	0.730948133293231	0.538091547951149	0.82464532625334	0.187413748021168	0.693880510597757	0.170783759415164	0.107939355122574	0.389628858744575
BMPR2	0.744631810352636	0.850638588379479	0.882591782079894	0.0795236638776846	0.764491660065403	0.905349477323503	0.504699307078275	0.702182104091324	0.598926825377645	0.578099979821201	0.903027779143192	0.808676213611701	0.880127492960235	0.420772359842907	0.395505557794764	0.000262500983366522	0.874135082694058	0.468596439145511	0.641031231096166	0.805603542107925	-0.0690485326142429	0.715422541201132	0.771235038941075	0.843553294718018	0.573498296917845	0.823934554402501	0.632889884062547	0.909414944867015	0.727917952906716	0.399741656536063	0.785872403343157	0.896856138055103	0.790297117389433	0.439742209063554	0.774754065824684	0.894128007488793	0.837525606841973	0.48334112316252	0.877289677808731	0.793458699283176	0.861263960179378	0.373821773530106	0.829329768108784	0.842261010885582	0.854255580965145	0.00851973752180016	0.737865906509681	0.34854995021268	0.801069271631027	0.860942481122675	0.786149296594852	0.726554938084267	0.80716400801903	-0.107103526915131	0.838487239240636	0.601217106858055	0.866318955930766	0.10587860434484	0.856602102949714	0.312390170058496	0.827617834864001	0.848890915609603	0.427545291265599	0.62768785014458	0.80870058267811	0.255386892585293	0.711759654208013	-0.0289863302308505	0.392589441012545	0.887396401853066	0.812411026593028	0.622808197872683	-0.213142807901953	0.648951420291438	0.0317445431097311	-0.0908461707540478	0.4594905131711	0.813385391339873	0.625055978631057	0.733053415707815	0.737805352212624	0.566517338213144	0.548550809396581	-0.37417497327587	0.448079981406004	0.833456449921751	0.527578347948248	0.861772435418744	0.438056072313458	0.608244422519952	0.847062139607411	0.810362739604285	0.909148201349395	1	0.396768769497777	0.913116372849889	0.0852292673556594	0.836751917854782	0.657649484432755	0.78512337319225	0.747671176218639	0.312830239516938	0.888438539195236	0.808305166703047	0.699289759919606	0.563291086101972	0.767783551078057	0.64460596019422	0.788437669418015	0.72269502867247	0.718106698148764	0.777509346220826	0.833884410737859	-0.311331181276334	0.845550101824723	0.778988599891752	0.542647305837295	0.388518104994759	0.801569378885316	0.395489833484173	0.681607598188246	0.900803837001442	0.838904447844812	0.495014057682988	0.676696434068057	0.728047805175514	0.76279000274237	0.544305646362349	0.828297010986709	0.183873148566722	0.0476188460167037	0.886776842379265	0.141945256907007	0.71485607670558	0.714401930744912	0.509076373612238	0.768615681096388	0.510685390119896	0.84152670659214	0.870796679321549	0.378234674756494	0.593984079943231	0.812489253824036	0.857852845539742	0.309340515334206	0.679187242566126	0.725116734682685	0.893062416929652	0.320249071045748	0.84248323539629	0.719755985984111	0.867890724640544	0.34840420905717	0.758619406155785	0.330264839392486	0.280124217121935	0.522450421289886
STX3	0.270037059682101	0.513901341002525	0.204462813905381	0.702722183030202	0.168991720850804	0.287243522232136	0.817062217562831	0.712714802991685	0.699485331284949	0.850077485797918	0.55473973833366	0.588992437381533	0.361141208849066	0.806492296448333	0.630367461264943	0.65309032551178	0.669017593487603	0.580261409987862	0.16574971848451	0.594557368640004	0.368881717647363	0.736583699903496	0.732732228078662	0.65670021614184	0.713614297732573	0.415695809555104	0.800979030907196	0.408101581112893	-0.094261935947598	0.4918858585758	-0.0245796271160634	0.409632700106371	0.112157441828114	0.802144121895027	0.658174498256889	0.169371237653223	0.674772828682335	0.0193808880970446	0.560091608112463	0.649814427830657	0.531329367726067	0.828150542309937	0.22091258034453	0.350077017223508	0.37401894569847	0.431481674203919	0.160352810390421	0.793540871594833	0.238512019087664	0.363846133639104	0.6062961767517	0.743489390537213	0.580468978119654	-0.0693983979821959	0.135853487845504	0.546434069534057	0.137486466355046	0.672789381003207	0.456452567248328	0.06954941514627	0.562112321331732	0.195947777437956	0.309977189038443	-0.183912194379823	0.335920285586426	0.640814160407076	0.687964603776877	0.608674803032865	0.207813507271961	0.370942899379766	0.670081594272648	0.761594299398308	0.0993905071597952	0.697085596006006	0.256153274078002	0.126866946440067	0.232755578525182	0.591901630787499	0.813204434197693	0.718331948018403	0.248085470456771	0.606068922423145	0.859245847377135	0.275424975786484	0.656681540783661	0.280864483016679	0.77510907628282	0.196330355001303	0.798436405868447	0.782482198149958	0.261273648153831	0.552627041622441	0.2520392540061	0.396768769497777	1	0.356749258063298	0.555716573273554	0.502505075354234	0.539678911324209	0.717286684690853	0.412612624762125	0.609370321832009	0.496001948119096	0.718405805250101	0.750845218359599	0.381779358630255	0.731402153004506	0.548765303080928	0.535157464007003	0.182159065359803	0.599793216932426	0.631256380510622	0.61943370352955	-0.0157940713632769	0.0480670876712411	0.612717890178772	0.75933220570423	0.122282044799353	0.572417427008839	0.803604225766265	0.692214920356312	0.489259629639925	0.65671256583413	0.79243886117898	0.790889802037879	0.380651780282275	0.364680999093247	0.212034580111136	0.26241668996711	0.138030252382656	0.212787140082097	0.574501035328031	0.775487062095283	0.717828531444858	0.286618098146921	0.791663156354882	0.223583777572441	0.814349132459501	0.183475509671398	0.681375300403158	0.815964458804571	0.617201566787278	0.674405394363702	0.547088095047357	0.131806465038248	0.754158501693748	0.516333057991048	0.672510413588081	0.117250097693556	0.404664544997392	0.294844154677756	0.542116734780346	0.129876555000421	0.308260696854057	0.552404732599921	0.14108470792616	0.496997542314567
SLC16A1	0.668207095490984	0.82646572837851	0.866707827142954	0.101874906960445	0.768044816164395	0.887901952555923	0.496680524598585	0.665154925234621	0.570185475939105	0.527947644783415	0.850820597731796	0.805228604061518	0.865843890198953	0.417496835745826	0.410108963419237	-0.0181485745040826	0.858252672904269	0.502649725798988	0.606483704781505	0.793823329333422	-0.0389076588677606	0.692743559017691	0.736630677004913	0.797425957108648	0.551270447793032	0.830269823971034	0.616108165575615	0.877652513453228	0.746844849685549	0.446830071677362	0.790609503166734	0.847407242768978	0.783967105441858	0.414506728945849	0.746844644877858	0.890017229223636	0.796631207559824	0.475752523945926	0.859056937159394	0.749306693641127	0.835475736341879	0.334156042991513	0.758959364138002	0.815246920947281	0.851171139474849	0.0118318265201182	0.717264936260082	0.315041315831384	0.756768084603863	0.833775131438596	0.780846207595845	0.734107474515002	0.787501906069443	-0.0737418502513569	0.827715730547831	0.544404575472668	0.846894826736613	0.130206609905575	0.823602417293195	0.285604440220487	0.812492023120017	0.845950163096646	0.322866096644819	0.652106735413212	0.803793481792964	0.238572915218651	0.673721340108114	-0.0465891611503553	0.387811236098506	0.856975803992602	0.781540014768037	0.58843080788968	-0.231208553566974	0.655366921075967	-0.0461687468350217	-0.194067635914104	0.38831057824701	0.783184764606297	0.592422087695001	0.700155624461899	0.658597047792573	0.51202197960466	0.510789311794421	-0.335748509756241	0.449360883927489	0.811924563139847	0.526136105077897	0.853331229265407	0.416897178051094	0.583245328826458	0.854770216246119	0.765694088558136	0.883938234172055	0.913116372849889	0.356749258063298	1	0.108100649039373	0.760916646048448	0.624624713724235	0.74382087829465	0.749788174632283	0.313042625368487	0.839053268492361	0.78511826086494	0.659182225706056	0.458662055578182	0.718907107838748	0.554349133498605	0.800100817294038	0.720272892592341	0.677763230776868	0.764411148646284	0.800680613457221	-0.291321543748272	0.840786520328963	0.729974772135702	0.528426409855523	0.384842680360804	0.781380361075845	0.413623213853296	0.63818207986613	0.867516817051636	0.79332092363184	0.452247396952181	0.61000603698371	0.688984860498907	0.729343730799005	0.588475884837993	0.76576510470931	0.242925641661094	0.0219868970425513	0.850480567196804	0.126003408895517	0.670422559276979	0.642660454665675	0.494153825836418	0.798119337641621	0.454315658678419	0.821651425301402	0.831613851821822	0.382531804994939	0.530308060011199	0.764564680478975	0.813563663451129	0.364419589072852	0.666035503114568	0.672222292041161	0.854753337653826	0.293942637361565	0.83586421710246	0.704594611270963	0.853969316917486	0.409745059824301	0.745860223429118	0.271553343351003	0.345792584216343	0.522252791228209
ASGR1	-0.161741255443398	0.258641093437672	-0.0211029814782086	0.610326430588564	0.21415133065873	0.0790188379049926	0.646975855582104	0.459451768562607	0.331477623740517	0.590954041927881	0.193782539029893	0.228379760465326	0.122667822554346	0.569208294718718	0.81415284111999	0.827709205218393	0.403019564141285	0.783349540911234	0.307218867417323	0.47199613340609	0.733931090430019	0.496858319067797	0.4809164062513	0.313710293983513	0.64165703426959	0.166751037064574	0.518780736892879	0.222254181885681	-0.26877812783414	0.775116477553875	-0.235584304060259	0.0386144948370324	-0.165126377814385	0.653749550455032	0.521511857574309	-0.0469180885424394	0.317865387261604	0.0653936286365745	0.303337504253008	0.285945171823592	0.241389743554031	0.668560238924672	-0.17111405093141	0.0104599266995694	0.0783639842130425	0.799829634612083	0.0549358812001749	0.520271554497969	0.0927776061548248	0.00465422187785748	0.471439383569737	0.365984044291199	0.377092119900406	0.475705894302823	-0.102046037672257	0.285190523179128	-0.140764682510459	0.505084294575219	0.136567802701905	0.00525532878147902	0.270314014719872	0.0519444313704892	-0.142683946066386	-0.252888287896737	0.303452939993181	0.809850520453781	0.328999652804741	0.806857686206738	0.568319110539492	-0.0396425764842698	0.291734138282025	0.462921321890313	0.195414997937413	0.388375578194698	0.272637166905208	0.0139960746646243	0.0742779835209193	0.44311702437361	0.545799707597028	0.380020017448365	-0.132318900926704	0.65491950473631	0.585740728379157	0.69359044873861	0.720113794590395	-0.00652368064148949	0.666266790940811	0.00973405386089413	0.724670255309301	0.408125358535004	-0.0420072615273616	0.0909236133568945	0.0135249232180431	0.0852292673556594	0.555716573273554	0.108100649039373	1	0.211469533960098	0.41259657618202	0.5378515476591	0.444838636657833	0.712642944244319	0.125653376683116	0.397785030384094	0.330059068142868	0.0356236116818787	0.397707673152143	0.0518160668523168	0.229653544803741	0.283470956044033	0.492693390170287	0.369793778497763	0.354941667521967	0.514755943565453	-0.140065162173458	0.226123592244736	0.639574972699351	-0.0714158147620977	0.402636312982768	0.709274271189423	0.409688309254522	0.1390858073784	0.354362779985693	0.591449685352727	0.345321773297548	0.20969086990892	0.170958731158174	0.0199064198422971	-0.0616207877362208	0.420007115981585	0.25670440891371	0.376773731632282	0.629314673786606	0.381766624898715	-0.0275829890901561	0.505907914214562	0.103338163207566	0.610153728178937	-0.0341838943473043	0.404406729191718	0.663414179900778	0.396379087526265	0.378639165741932	0.182067141257124	0.0218285572010379	0.376684965732536	0.187423248515795	0.308334897632385	0.0434217855228773	0.130601612705929	0.0723709439909674	0.254406580105445	0.000189821682579479	0.118819252653908	0.0635920203173805	0.050805933340102	0.256258764634705
NECTIN2	0.77446927035381	0.821414243968002	0.763480085739882	0.223798323947628	0.690651901878011	0.819442628047492	0.562627187960348	0.668218295649676	0.540611902338234	0.653726243677413	0.882614355796029	0.713150473502032	0.852557770394612	0.507980212734199	0.444673021808025	0.148866545837498	0.818162231027244	0.472371275452991	0.70203952755402	0.739730954067474	0.0345197695207236	0.725786206466353	0.798979129395353	0.848767852077661	0.53172548912444	0.723218961844365	0.601838673544897	0.829981745352429	0.565817165574367	0.358915771964255	0.659842534193263	0.856830349945262	0.711311526912024	0.604713789374264	0.814588891459957	0.724258027388222	0.884103367562642	0.567229571078625	0.808340847035223	0.774992166386068	0.880205974719407	0.425673771881492	0.785561883919183	0.768678919964237	0.770420316474388	0.195827302986603	0.702156881222024	0.415787756599382	0.699364122082466	0.78375382019751	0.717036982752206	0.705530385278319	0.85012700632646	-0.0472306488288647	0.745763725089398	0.711867923356913	0.698983658088399	0.264110734110647	0.793591890415649	0.141211279148438	0.697989252581099	0.765335293315001	0.560967282559057	0.564215744629356	0.740244993010395	0.357429550799007	0.668769635977091	0.198216328524493	0.465680010905319	0.74938969562597	0.74723960620687	0.682670396535035	-0.135214322799734	0.652074858763881	0.238408175812755	0.151679828230943	0.575514461604335	0.765283423399146	0.690764700347695	0.811731020717479	0.788839832921747	0.588245102444041	0.628874720506132	-0.267437446418525	0.520745296292259	0.76728667545995	0.550412834650584	0.800655424024546	0.476070212688955	0.616427054665956	0.712203684759451	0.737936265611472	0.790956001577023	0.836751917854782	0.502505075354234	0.760916646048448	0.211469533960098	1	0.693638901374365	0.775322137478402	0.713816283407891	0.27178790815066	0.840315869353787	0.785691780419985	0.670319413267189	0.599784001151658	0.817972646285263	0.725285344543637	0.686395570553379	0.664310001859623	0.748019281046874	0.783247552814234	0.793016295393497	-0.210399654009814	0.677870753054057	0.838656380353624	0.523577081108041	0.366935128524822	0.760658389177348	0.447245032781583	0.688813918815974	0.854367031992686	0.880958392466821	0.614047215765299	0.74347164328898	0.734622175216275	0.759755145347335	0.426407522100172	0.821003511497681	0.0989444492869194	0.171997891541712	0.855227563966799	0.245429775016698	0.744216506611405	0.766474144295092	0.587190654201049	0.601752770747201	0.599255678375821	0.74850307877191	0.852549970976026	0.437275181700733	0.735102070768341	0.844336013615134	0.835864091843844	0.204126643637352	0.660821511569356	0.818153191437844	0.815248202481523	0.158686510173352	0.752153428949242	0.575851529636851	0.782802069417721	0.220573423477141	0.644846446128658	0.371181440017277	0.166849439603997	0.583850484840346
CCR5	0.479203024415287	0.765578946277565	0.555275372451497	0.37501598611536	0.569707228458927	0.602154515231163	0.587992480297501	0.598021777466806	0.467971487008168	0.654067042890936	0.733053457509929	0.639086033550422	0.651912342557617	0.531303483516392	0.661990425381477	0.38516113861332	0.768370931940285	0.606884094732272	0.57170719706377	0.679283184390507	0.322167036095297	0.661681576878716	0.71445485085259	0.731768305540893	0.581303613267724	0.545971226375607	0.631046354881902	0.6943251920058	0.324626617411637	0.47486685623359	0.376817314037292	0.628478952646553	0.415562496995289	0.664447627215888	0.811808070345065	0.503578583041137	0.72528433497557	0.377754209625555	0.763636525383765	0.631320361611369	0.764927394914148	0.552169077608159	0.485699185845214	0.539064564112171	0.574758678102203	0.427215708220745	0.630406147846604	0.433338177196166	0.56899807063561	0.547132702379464	0.641055972456009	0.651447743303916	0.714107087888266	0.0869780010556992	0.451267420033073	0.681713973534866	0.460387731612986	0.339281907019043	0.591623367215183	0.092066124105128	0.598773694709732	0.639248272887659	0.342402850476889	0.286116298502188	0.642151408673032	0.476077120342545	0.584295541927678	0.392484743952267	0.42698303874416	0.523915629395603	0.669223834455946	0.605651198967567	-0.00972870751094513	0.639574867326184	0.290315190170769	0.165980084980581	0.544327744702492	0.748853394126732	0.654986202085652	0.632024371932264	0.504978579398184	0.623664587592097	0.654975269578788	0.0400342369697818	0.703409386421327	0.579570676063097	0.701256361820535	0.59773842088584	0.559530486637532	0.564019963568947	0.464094001807874	0.607126454316378	0.56171534670121	0.657649484432755	0.539678911324209	0.624624713724235	0.41259657618202	0.693638901374365	1	0.754351976471126	0.724765605328519	0.417810630218935	0.634752065300873	0.691733103898665	0.557157167947711	0.401620424375096	0.793786104881837	0.501347701337706	0.744761645065615	0.561285353873138	0.690411808663863	0.683451287443843	0.696804754946648	-0.0096178012070147	0.463946999450989	0.726803260241983	0.604828006397049	0.508677986408205	0.689075104002047	0.569535956229588	0.620843233307573	0.671740576879103	0.738798028431414	0.605376570641899	0.652108232509161	0.711832496261856	0.712992809590572	0.594543941879363	0.533702822035862	0.259016825102683	0.332130439313188	0.738902776535267	0.371656975625562	0.650553935533438	0.610450663770926	0.559058721642705	0.532489514375945	0.71428186210337	0.488036422780365	0.762675892570256	0.574386071823411	0.689321938029458	0.770618769154126	0.614451976125433	0.458429710949946	0.615724535620805	0.670770176447487	0.734091083447799	0.11328193302712	0.744861031068609	0.493287909911421	0.722429303941116	0.461959030696403	0.695914559948042	0.374418563702518	0.432846928804511	0.648745242743402
