""	GPR171	CD2	CXCR4	CLEC2D	NCL	PTGER2	CD44	ITGB1	RPSA	CD96	LAG3	TNFRSF14	CD69	ADRB2	DIP2A	SLC16A7	CD47	FAS	PTPRA	CD46	PDCD1	CD3G	CD3D	SORL1	ITGA4	ITGA1	CCR5	PTPRC	ERAP1	S1PR4	PILRB	IL2RG	JAML	TIGIT	SELL	DPP4	LRP10	PTPRJ	TRADD	F2R	CXCR3	ACTR2	HLA.DPB1	CD226	CD8B	CD8A	CD247	KLRD1	SPN	TNFRSF25	CD81	CD74	VSIR	RACK1	LAMP1	JMJD6	IFITM1	STX4	ADCY7	ITGAL	CD63	SMAP1	PTGER4	MCFD2	TSPAN5	TSPAN14	ADGRE5	CD6	KLRB1	ATP5F1B	TFRC	CD82	CXCR6	TNFRSF1B	RIPK1	CANX	LPP	CD4	C1QBP
PTGER4	0.636777249342509	0.831716174129554	0.758023346420141	0.803951275548234	0.561788937002953	0.664807088537656	0.648929333004421	0.686113505225121	0.548028917374461	0.901923004816866	0.64396856221362	0.736038531244719	0.637610444476261	0.632638335783052	0.709715816332314	0.702919259141523	0.726998956160783	0.666958267945869	0.53587631525815	0.585334774971567	0.266930516276317	0.868293264901345	0.812014341828162	0.271955248330621	0.76324205444326	0.262179496191581	0.578453467892481	0.880463177076544	0.36123407186276	0.699273467272099	0.599986044388075	0.713453151001038	0.6372232994897	0.50981699175356	0.654600126581259	0.518772319017572	0.446216272571137	0.318869093202017	0.702124596912895	0.515509634630226	0.794421513590917	0.464115827520119	0.339224163514898	0.619283267271956	0.671718421840063	0.637103601895019	0.786425625333604	0.794987907139571	0.76954556126583	0.575579137133921	0.226919459255114	0.0434255603225618	0.138544451759002	0.565014638049967	0.279620821843949	0.457352632419291	0.706515774735625	0.327635293079804	0.366227763973923	0.768881172860736	0.241989859898096	0.614464347012592	1	0.402006690980126	0.567324553631059	0.398204227404215	0.85631166224075	0.753183640989522	0.565199366298782	0.408827256742742	0.301955046374527	0.464017651187963	0.400292495017878	0.552851304489123	0.279703401964886	0.310436281785609	0.278721756458127	0.293152345433534	0.415354826816501
MCFD2	0.281865409227135	0.439930440319965	0.527683989690861	0.498469733666975	0.849071472562009	0.366998412183297	0.741216396338024	0.829678563109192	0.542675506142308	0.321904180560213	0.434890395333259	0.528773124229852	0.346753425470686	0.201018421922239	0.691509865202937	0.56249409452324	0.614295366122691	0.550973695138845	0.888511520711722	0.847534112919582	0.45121536029457	0.448973799728176	0.403443936004534	0.439006495589358	0.58384158429749	0.85043672674108	0.0703893667555781	0.517035390292692	0.260436125001457	0.486266648393759	0.602263340097275	0.420415679338494	0.460413759015407	0.151958292653346	0.352342448688338	0.300628096908683	0.891514612229772	0.600060859222035	0.425846518226857	0.70435761854431	0.289518261099826	0.780533226319909	0.47904714178187	0.384335428861247	0.366409977779681	0.280435107845338	0.351878334416437	0.35541549452079	0.352233388558531	0.495869360659796	0.751507544989135	0.462113097013507	0.4166266545797	0.581599901362063	0.818197732334957	0.74461326936986	0.342475200362517	0.650689871095018	0.450523697530696	0.298933533497686	0.792916414480015	0.698681622917458	0.402006690980126	1	0.687864439963773	0.794636869048335	0.396941135737585	0.370239994602903	0.223883988674722	0.778469907071159	0.899848647581003	0.780660339023121	0.112537902215625	0.789688007656388	0.808019855384717	0.867302775252314	0.807450510225333	0.607687090183093	0.725878215601325
TSPAN5	0.343879026803022	0.56894632399109	0.566953400814142	0.712525299817836	0.755023972472529	0.398625678104446	0.795538599284988	0.65529899080911	0.443148691442055	0.439198021063438	0.598281719828776	0.648387193133368	0.410995659458057	0.278331906475381	0.767634556665697	0.549934810793855	0.444449491661842	0.504140881578219	0.705817215247512	0.604729440495753	0.511987130852128	0.573444784602856	0.501877418923205	0.215092441904579	0.657201261264454	0.660381541200727	0.281349200623699	0.692152652361685	0.0893706509693392	0.566426105023486	0.670704319272422	0.579963659832978	0.757074430050612	0.378304898827618	0.385953512081627	0.109591175069515	0.628164525729523	0.478019827510502	0.347094458338339	0.708433891589917	0.219284103772825	0.571165807092499	0.31002449718524	0.378018280867371	0.727494038123557	0.720726670818261	0.455635362547589	0.724237351884589	0.324674453808696	0.499704013974965	0.464459893214232	0.145138774607346	0.225447647084567	0.45572889137711	0.557968076264385	0.76892322675307	0.412105988137186	0.463531981197173	0.224873492966829	0.57282395326252	0.506039983390778	0.751495015459963	0.567324553631059	0.687864439963773	1	0.64975532166639	0.523227201966325	0.409411310144904	0.0927696664889122	0.584362355676935	0.627926084596752	0.803148463458648	0.172720037780116	0.662486150783595	0.672651502359693	0.557929047910146	0.566696930222196	0.248342755997068	0.574765971849595
TSPAN14	0.436981230593867	0.43770736678962	0.664170028248667	0.577314079267205	0.870369715206651	0.549412588742087	0.805681858276707	0.822513422365386	0.688826826429944	0.290299803581801	0.493437795639939	0.624692727255059	0.521325987316135	0.0890608831997534	0.637896000228127	0.590325493773414	0.596731797594635	0.655174551165758	0.806333111045064	0.849759086235885	0.637713481544505	0.458043666716877	0.51915243944954	0.720731151259638	0.713302796468237	0.811328263683156	-0.135839292270916	0.613299184760163	0.528131804970884	0.594068061651334	0.559328007614202	0.597521321230871	0.647710379184178	0.00769575418266871	0.541315255186948	0.421603966518485	0.755286601656176	0.753377944208569	0.548314897822021	0.523918620455817	0.210072241188477	0.923885999784605	0.718851654314038	0.504723591112097	0.384189158252813	0.33877789110071	0.338758689392923	0.358489780872491	0.485958263943496	0.665750110401574	0.822996826154978	0.655281395601287	0.742991442132633	0.710735929476361	0.886395935398791	0.869770441425566	0.457786873451006	0.709970500429671	0.710061292384871	0.213425183706642	0.818718679050176	0.778409877001031	0.398204227404215	0.794636869048335	0.64975532166639	1	0.288019406863628	0.434694240641724	0.243545699204812	0.855284952770403	0.719871432977256	0.896415030783055	-0.01310189260104	0.916598326545442	0.842359291048386	0.867031854485475	0.85686966165091	0.83275782280378	0.748451113323795
ADGRE5	0.479099171585901	0.771871324619837	0.677915218216577	0.675309356414244	0.468969812925192	0.437178896271195	0.587289536440365	0.634028512838555	0.38904679566082	0.845963640108924	0.519983460339727	0.578805123396132	0.515994216605869	0.674803591684647	0.631471577311396	0.558358434292188	0.632194369021133	0.597797303574602	0.470721346795654	0.459630269639779	0.133565480339355	0.786515833764383	0.681544994658506	0.193012307982898	0.654197186571826	0.23968200159828	0.727682736208869	0.763957955013879	0.269044161513532	0.603936363547943	0.606809525520239	0.622852675687853	0.510233071589744	0.578918238291713	0.494450528374481	0.380108928154642	0.415130271008954	0.296161861323566	0.584703337011555	0.510050193868101	0.73950017916899	0.400656526106112	0.269134375490477	0.45373305684058	0.594828973069001	0.578161605134454	0.710151945868525	0.740691774665687	0.643216220998344	0.389399893620481	0.187451087280161	0.0478206097743715	0.0474935595739976	0.417540869098193	0.215300234600794	0.357506384664487	0.558261013535174	0.320548497520588	0.246931269205137	0.829768308854515	0.196657831710696	0.504482847028044	0.85631166224075	0.396941135737585	0.523227201966325	0.288019406863628	1	0.625433666914711	0.448616217263094	0.328648664592233	0.198127020287401	0.355580279598845	0.391115510979178	0.483180097338413	0.220328812142951	0.276677068558829	0.183551499326701	0.233346797182933	0.299489174025457
CD6	0.887349305847803	0.755492073329107	0.793900569409088	0.600015534533024	0.564392327195695	0.836610181618772	0.679959762672675	0.535830613560903	0.71459753494364	0.769483460072302	0.676285278630033	0.582823503737591	0.77732159035591	0.300361286365908	0.472636989013183	0.525015433894274	0.713005731383567	0.592803201244078	0.517297567569675	0.553649467818409	0.397847359121855	0.814584167759333	0.875224652998456	0.236817739353393	0.618685450431496	0.35818280912952	0.177403865380861	0.810801106397462	0.535003785710412	0.781754654281748	0.387813766714628	0.805826111058571	0.48811776552786	0.195927077886701	0.816425831396145	0.715213263873668	0.378850479049775	0.116291983795683	0.839455428958551	0.284874410135721	0.701050307372411	0.469818725126797	0.321995467956616	0.807251787259708	0.402426660627945	0.464977307632975	0.816468595731396	0.562224997530675	0.729938350799763	0.764942363916647	0.249644189944105	0.000449539267092511	0.169316822477083	0.697608318417474	0.207336083019332	0.446759282379027	0.811127353132184	0.36068964797665	0.33864141504263	0.513576594640036	0.316641286432576	0.644359830677823	0.753183640989522	0.370239994602903	0.409411310144904	0.434694240641724	0.625433666914711	1	0.65805060556612	0.489853342110093	0.237197524216483	0.515915579944494	0.41432743844327	0.446907981472378	0.30581639269623	0.230344216584891	0.305433815323525	0.368005544544323	0.519516732096338
KLRB1	0.767534794387799	0.653980368836131	0.689488867523183	0.424743222292594	0.412107627933499	0.775846140840271	0.494189377294311	0.445908221313117	0.73530792793339	0.725009560153327	0.578885696362585	0.513160269734043	0.796772339022354	0.591059917794334	0.289556756993731	0.480658443850409	0.77785018966539	0.613254669554804	0.496088214963317	0.411527643697347	0.139692536068103	0.748197346521729	0.774588151573707	0.0534180346403899	0.393328104505653	0.280202523648811	0.071142922025305	0.608417496373154	0.487098124256376	0.759231994422711	0.185656737120126	0.683153286073074	0.388278151445296	-0.0549614359706486	0.731301764425979	0.907691837459826	0.273293098065197	-0.0187087959506048	0.806590908160249	-5.50294571166402e-05	0.741142038425497	0.336064414834535	0.272659672818442	0.877509342785885	0.419555542903647	0.325013349093695	0.771326925472758	0.473401046484485	0.666933473322204	0.617518935802854	0.250251175081973	-0.0216352442675356	0.161587308706887	0.729167566193944	0.258208679795049	0.229458826026387	0.849034374658684	0.313375460273954	0.135502859959844	0.21730691301354	0.334802436482785	0.456362240287263	0.565199366298782	0.223883988674722	0.0927696664889122	0.243545699204812	0.448616217263094	0.65805060556612	1	0.481455963861514	0.230770184418682	0.210129872013914	0.566237534879356	0.24731353035865	0.0613993223161726	0.222744575395118	0.0431107467352332	0.344535508551056	0.521055781259848
ATP5F1B	0.545828389662595	0.442381581643639	0.685818345145517	0.432288985199146	0.905399009262469	0.625755531111357	0.816479310642841	0.814063350689796	0.85926870558969	0.378491867069707	0.618914178507608	0.526431797281584	0.641249068441407	0.196748655795196	0.495891656999789	0.495173064684145	0.713663537466378	0.590904495157945	0.853045974272875	0.775660431318302	0.412407257006148	0.549934271884216	0.602960893618464	0.596011901288172	0.57297746591937	0.825634950349525	-0.160076563390192	0.582127252659034	0.502408351559045	0.659414846765769	0.38853812475607	0.664679973679758	0.606011859022679	-0.191181993191963	0.58936945965854	0.577381852527649	0.790391894577659	0.514366929728132	0.684855056863645	0.356088650573971	0.335645643332331	0.884676354868257	0.754187256445196	0.660477961902183	0.424684435997809	0.325722109217999	0.476685564382203	0.404186078548614	0.467793483281322	0.644182505133348	0.922445276400487	0.625353498818489	0.694545404966545	0.881046965719685	0.8504513428391	0.765647007282997	0.61921722407539	0.823898081502788	0.56504873229728	0.118876674344895	0.960758010233634	0.810906752948478	0.408827256742742	0.778469907071159	0.584362355676935	0.855284952770403	0.328648664592233	0.489853342110093	0.481455963861514	1	0.730745553410939	0.768498707859035	0.0994711299760055	0.767927548983043	0.704473422106812	0.856917108553206	0.702145554720127	0.752904021273117	0.951169753584426
TFRC	0.217853845834341	0.319230042357293	0.399735336549936	0.430195302063467	0.763471515075799	0.320589760532403	0.633042257042504	0.716587765785245	0.496248015771643	0.221607922235945	0.41068740771994	0.445096464140299	0.266272983996198	0.22280157637014	0.679212844323106	0.536359089248055	0.5511571837918	0.428886839663732	0.89196710447935	0.792120088927172	0.36059712303594	0.343128146059091	0.280350479667398	0.362901144080187	0.472789675790816	0.815375613541726	-0.07894977133395	0.388289473411742	0.198883025110816	0.380817118301621	0.537578043435592	0.303353137795774	0.398557461543855	0.0125227106797227	0.261163428650408	0.282631858951202	0.854953230001909	0.471677770267585	0.336509546083864	0.658028097035283	0.197258928472369	0.638835280711959	0.361813846770591	0.344522750699287	0.351582360056268	0.228586866590314	0.284943627736962	0.304875998093911	0.287891766921326	0.410791277430589	0.703874481658947	0.364327244577029	0.327604795630636	0.529758842252935	0.811038952455383	0.656436728564574	0.290205274278813	0.642179815378417	0.396619932954229	0.134604989249466	0.763355763715026	0.594764306539309	0.301955046374527	0.899848647581003	0.627926084596752	0.719871432977256	0.198127020287401	0.237197524216483	0.230770184418682	0.730745553410939	1	0.699417872013905	0.0891946231858962	0.6895377427986	0.7765631318212	0.835902778679938	0.81509418136546	0.487595202684375	0.723595834678666
CD82	0.472788077573261	0.534788119180826	0.695260063160951	0.667244638935511	0.875288016701968	0.569515622634538	0.881615578718188	0.736383887747748	0.659363306791513	0.378901885116264	0.591407174783545	0.699416257580671	0.561263597464172	0.0784344605318401	0.713059061854451	0.610582124876666	0.545065030105613	0.675905951032545	0.792214674601102	0.772510751010603	0.674433031244162	0.550170454996726	0.578924889446455	0.490659859900696	0.717551717962023	0.778539322653817	-0.0877883453990951	0.709035229431052	0.373474152102275	0.673561134943931	0.662863607426179	0.664332173492637	0.74381942790779	0.176356915221456	0.555618355531162	0.346655057576129	0.692020527665951	0.637382972089656	0.520612100159973	0.617146947148644	0.189578924138349	0.809694480626434	0.525904895901742	0.520325397713	0.521313586821026	0.529970875069473	0.41436835222185	0.532510797709794	0.46896022848594	0.732998231225174	0.667426092876127	0.392996983126614	0.507961109383842	0.660097431917769	0.747657500666259	0.884004691387339	0.482877226377684	0.604689312322193	0.551417280436925	0.370177326740753	0.698492117663335	0.856349723727987	0.464017651187963	0.780660339023121	0.803148463458648	0.896415030783055	0.355580279598845	0.515915579944494	0.210129872013914	0.768498707859035	0.699417872013905	1	0.10239676238177	0.85238443567708	0.779797628412575	0.734453592668171	0.788886835041581	0.620896588909592	0.72449412474576
CXCR6	0.507288412532985	0.671173778783159	0.439013487676633	0.385407602022003	0.177269695256784	0.37966423130307	0.337665196006091	0.159898120405923	0.244430427231992	0.629698125239102	0.521524299229791	0.469448191437813	0.445962629086029	0.429821495809849	0.207393323173912	0.24836068785826	0.370559437147616	0.41644695140824	0.261715055464032	0.153178312400811	0.290095703920858	0.615822955046611	0.461848168332888	-0.349504374951513	0.343818361362537	0.0623557932434166	0.398141366745776	0.458139857050615	-0.0040868487043866	0.477333638518899	0.12657602437731	0.388832365317828	0.280809589285446	0.388113995831972	0.248749879894199	0.508476841525924	0.0906579425553235	-0.0692663100382041	0.378080038186545	0.246183713569776	0.524609130228872	0.087046039706875	0.00799187915501019	0.434650300178422	0.502501586723909	0.552034956838524	0.637090429582851	0.515809617921249	0.438631033273207	0.232722470842968	-0.0881487973765606	-0.257128189395334	-0.199689038984172	0.253639641729334	-0.111470222416353	0.188004916908731	0.498281971511083	-0.0374403177794312	-0.278954262296388	0.427211502652211	-0.0255692263128569	0.219405712530886	0.400292495017878	0.112537902215625	0.172720037780116	-0.01310189260104	0.391115510979178	0.41432743844327	0.566237534879356	0.0994711299760055	0.0891946231858962	0.10239676238177	1	0.0585896241850391	0.0243323687360066	-0.0381283499686434	-0.14254488192937	-0.0763280130312958	0.14261648411731
TNFRSF1B	0.386785911232233	0.541393040440742	0.704873990952438	0.662151151436951	0.839883815017097	0.483286289113916	0.792628960292596	0.879565353155722	0.59456222462753	0.428262276689717	0.470735495574434	0.681608106788063	0.484384286806693	0.242538484003513	0.734362439895549	0.703128640059559	0.615432665647948	0.667845613720753	0.808390563016768	0.866448275298146	0.537053506401115	0.535086327070052	0.528682282026319	0.732285520148852	0.813933322808182	0.732056351288147	0.0977608941030089	0.691330438409523	0.480727076256726	0.595449701528956	0.645506505352291	0.580090244325769	0.675842255919037	0.240510777139899	0.507621199311846	0.377008990358843	0.787049598349458	0.812499907039904	0.532161851123556	0.648852894306291	0.367628512828265	0.91593511019123	0.724404029256359	0.433823644102959	0.451355991718832	0.411718954317397	0.379277248210582	0.442101926557335	0.592080145250998	0.609572885177034	0.766437379558907	0.662732626138317	0.690859793885381	0.631281932541594	0.849149261778263	0.806326428931924	0.402861509969793	0.695624956705907	0.746043654133322	0.390802491587177	0.719552079034055	0.736254185117084	0.552851304489123	0.789688007656388	0.662486150783595	0.916598326545442	0.483180097338413	0.446907981472378	0.24731353035865	0.767927548983043	0.6895377427986	0.85238443567708	0.0585896241850391	1	0.811313899188335	0.861954202459571	0.81765307398773	0.806149947403125	0.64531598107811
RIPK1	0.263703080993698	0.397484030335497	0.491108620109781	0.551537882127093	0.778597282958937	0.316529007629434	0.673449736343224	0.679974338329584	0.431241648053346	0.162328471639817	0.460607212869155	0.44570061624606	0.265656571019562	0.153844152834914	0.626583741563169	0.574249010154114	0.4223576205924	0.443669009032819	0.795322089289383	0.716315395839037	0.660674817892627	0.34882501333171	0.285099911425043	0.524816992074678	0.676782937024809	0.784109951441912	0.00163360231216599	0.478902365236691	0.292497674114814	0.424522219150487	0.43286083552411	0.349586268178466	0.50746345152518	0.171285462595595	0.320748555058689	0.222194889325689	0.768341098967775	0.657719042882447	0.297543169874229	0.659661767841101	0.162869796574701	0.767280908944641	0.547060978944429	0.259793857253643	0.389077962319976	0.31647363997457	0.313990181181305	0.295319593021279	0.363701556574148	0.430953511774645	0.68333237742715	0.522316861749919	0.532362383741276	0.46002495956118	0.759447758606435	0.797056273760088	0.253107883056408	0.526370529330504	0.488241040141779	0.219374260512099	0.693486473347019	0.567268516219949	0.279703401964886	0.808019855384717	0.672651502359693	0.842359291048386	0.220328812142951	0.30581639269623	0.0613993223161726	0.704473422106812	0.7765631318212	0.779797628412575	0.0243323687360066	0.811313899188335	1	0.793007965383269	0.815312840154021	0.625095184874661	0.605552258347336
CANX	0.240091476185302	0.283180266119495	0.464727790982669	0.388755471809127	0.790435630971231	0.334081220344602	0.652961691842056	0.832322529139966	0.583378349598882	0.190257422315674	0.337882403013596	0.454341405532048	0.326944357973435	0.175889279099229	0.615884517349355	0.461275209628903	0.592957860941352	0.486384695049697	0.837053772262211	0.840196517021207	0.354065698551395	0.317878806068679	0.328596121634889	0.69296412294869	0.54634662044997	0.789238320717024	-0.0507572223102315	0.415121771334869	0.379491462818396	0.394774605454726	0.526818325414602	0.383520235328072	0.441173743408281	-0.0746047256727695	0.327323516972888	0.312553332145143	0.895658975243352	0.737787053503532	0.425489853064511	0.501543148448943	0.227990270610337	0.888307076953601	0.698957883730366	0.369868071455996	0.261285152304917	0.141652145672884	0.226070162139026	0.221547192827398	0.325079352176522	0.422316293656306	0.923718272296276	0.756676907441215	0.698762620019979	0.631388813784793	0.952704270022583	0.686404274855652	0.303152726331653	0.815117844461869	0.656046816083204	0.0599969754759837	0.891592997444403	0.629464919940682	0.310436281785609	0.867302775252314	0.557929047910146	0.867031854485475	0.276677068558829	0.230344216584891	0.222744575395118	0.856917108553206	0.835902778679938	0.734453592668171	-0.0381283499686434	0.861954202459571	0.793007965383269	1	0.874838479500516	0.805141914101619	0.753756060936923
LPP	0.247469443140603	0.218791033848102	0.385252861717419	0.401578358554749	0.698846568872557	0.312201479284166	0.6020407059059	0.712506061390298	0.468627266854711	0.117126862775181	0.294654530017188	0.395706263310082	0.212894403702838	0.00480438713565855	0.670466472719355	0.446027264414022	0.475259799132749	0.399682598674539	0.758830912665774	0.816537618083936	0.434486155583422	0.238275654594299	0.265798369455784	0.677725675345448	0.507256458460631	0.735143045242248	-0.128255371360304	0.382767660515021	0.349050034909129	0.294568418125382	0.598399585977028	0.310686687059373	0.346937936381961	-0.025269844166429	0.296169279253683	0.191950986039087	0.821594392526695	0.666144700352527	0.355950656481126	0.582751297071203	0.124920552084867	0.756003900832996	0.522384054092939	0.284657232511808	0.145721931501214	0.0793020665524108	0.165641159354748	0.164866498435413	0.285923151154907	0.435603552400194	0.753276746882442	0.587204184569068	0.534452179143868	0.492809134378748	0.839223160828899	0.640451710483138	0.215901635291934	0.704906465097417	0.703983901177037	0.0830544766643254	0.733078413861441	0.569485838083191	0.278721756458127	0.807450510225333	0.566696930222196	0.85686966165091	0.183551499326701	0.305433815323525	0.0431107467352332	0.702145554720127	0.81509418136546	0.788886835041581	-0.14254488192937	0.81765307398773	0.815312840154021	0.874838479500516	1	0.688282337065748	0.63402548720282
CD4	0.402156561700204	0.304210144581912	0.566655018122978	0.333798226105579	0.65397741821989	0.47137207517823	0.56580195987014	0.748436498673843	0.64497530340255	0.202002491101815	0.219700938272108	0.448523340985818	0.466430689695152	0.0638782699517922	0.396877442302455	0.454292794241339	0.592798291321934	0.584888482899554	0.604694201062906	0.757204627409225	0.44462173431851	0.327767895489568	0.442398269795129	0.802140089354514	0.566136975495881	0.600001475193893	-0.142819178902076	0.44462325367576	0.636567911253405	0.469202373181797	0.374476589273535	0.477327359764352	0.36523226165581	-0.121064867819796	0.54363266318936	0.506191416765125	0.667935534811794	0.747568266108144	0.561216434402671	0.23454678070091	0.292274620477509	0.90275312542295	0.809663041397289	0.477671882105308	0.0633847225994204	-0.00272949971476996	0.218346109651788	0.0475858854782507	0.498494499048996	0.552429392301664	0.803029598393018	0.821962263108386	0.864369061522105	0.679896321040156	0.803524120418192	0.615544686075885	0.383777864277576	0.686403385291279	0.774823135670597	0.011895673113403	0.748727052753323	0.565671946261643	0.293152345433534	0.607687090183093	0.248342755997068	0.83275782280378	0.233346797182933	0.368005544544323	0.344535508551056	0.752904021273117	0.487595202684375	0.620896588909592	-0.0763280130312958	0.806149947403125	0.625095184874661	0.805141914101619	0.688282337065748	1	0.608956749057771
C1QBP	0.601635086521895	0.452866568163651	0.665693630558993	0.405311677033834	0.883781779659785	0.682030051976613	0.798104656068739	0.747978537516524	0.896584208031439	0.410984194412783	0.654628882409359	0.51738455111498	0.669652098750686	0.15808267879677	0.447214815108392	0.448218947062864	0.734120676490782	0.575527285164228	0.835151734667998	0.733065628312098	0.348081154434856	0.579549854535969	0.637208417490873	0.448989546394626	0.475097865191426	0.789972745655393	-0.188176026864314	0.570315658296271	0.444290529094438	0.661096592011989	0.350561857668019	0.693089783095233	0.585568849668749	-0.232149002196753	0.620013594238631	0.609535710043987	0.753375090872519	0.341344430940569	0.724316576923379	0.310050954903512	0.360423118998734	0.769872443156031	0.652413706332542	0.701807581194324	0.430123202288532	0.34382394496128	0.514207243574642	0.431622918936102	0.433293597382044	0.653553771694156	0.845001674774415	0.462367730802139	0.542199057243842	0.906323686621086	0.757806323543731	0.706981735595008	0.678389876640456	0.786378438384357	0.428846423780799	0.108326009433677	0.928140054909742	0.823788357770284	0.415354826816501	0.725878215601325	0.574765971849595	0.748451113323795	0.299489174025457	0.519516732096338	0.521055781259848	0.951169753584426	0.723595834678666	0.72449412474576	0.14261648411731	0.64531598107811	0.605552258347336	0.753756060936923	0.63402548720282	0.608956749057771	1
