""	SIGLEC10	CCR1	ITGB2	CD163	LILRB1	LILRB2	CANX	CD86	APLP2	CCR5	C5AR1	ADGRE2	PLXNB2	CD40	TNFRSF1A	ITGAM	IGF2R	KCNQ3	CD4	ITGA5	SIRPA	PILRA	ITGB1	ITGA4	TLR2	KCNQ1	IL6R	TREM2	FPR1	CD74	LTBR	HAVCR2	ITGB5	ENG	THBD	PDE1B	TLR4	INSR	GPNMB	ABCA1	RXRA	TLR7	SIGLEC1	AXL	CD81	SORL1	TREM1	TLR6	TSPAN14	LPP	CD9	CD99L2	TNFRSF10D	TNFRSF14	TNFRSF10A	TSPAN15	P2RY12	PLD2	RYR1	SCARF1	UNC5B	TLR1	ADCY7	ASGR1	ITGAL	RIPK1	STX3	TNFRSF11B	TSPAN17	KCNN4	NOTCH2	ACKR3	ITGAV	PILRB	SORT1	LRP1	CADM1	SMAP1	TNFRSF10B	AMFR	CMKLR1	NRP1	CXCR4	PTPRA	CD44	TFRC	STX4	ADGRE5	CD33	NOTCH1	PTPRC	MCFD2	CD93	TNFRSF12A	EDNRB	SLC16A7	CD63	NCL	SCARB1	SDC3	SLC16A1	PTGER4	CD69	C1QBP	PTPRZ1
TNFRSF10A	0.296707653141647	0.664113844911482	0.598132927006534	0.480112061132893	0.438682778751651	0.615883398997735	0.61535507554236	0.414882723763577	0.669588035698797	0.429722808254405	0.565427692852965	0.594110103584745	0.632002751048033	0.237126658976124	0.573089981715732	0.531561816255939	0.548604960630708	0.26520642424152	0.659256580380321	0.691642073016612	0.636709872171988	0.203002713124985	0.542109919791043	0.500042036422894	0.499628190777776	0.429770453105567	0.667109879213064	0.374243765515437	0.519544041843384	0.235692048165775	0.654021285492879	0.502927108925774	0.588099429320614	0.692203766378871	0.641192010071734	0.522918161559228	0.530892457889458	0.292758749010837	0.422241825379014	0.421447060352698	0.636038572959335	0.476605322148869	0.309936964243631	0.309076520186525	0.397542366994786	0.287750461617427	0.566410987937609	0.265703348950077	0.619757693017143	0.508347288093349	0.457689923558615	0.419805424326322	0.649843530644094	0.574538738671158	1	0.3566236191812	0.132882133780462	0.378825037390894	0.165177123255399	0.566937034084022	0.487646387623326	0.318661452044516	0.581054540268673	0.423475311396556	0.559398666676665	0.435342700937243	0.549976881064095	0.17377655958294	0.22252059780514	0.498306245412303	0.543098218963236	0.492923895849328	0.459095473507567	0.300035809750877	0.502764479419981	0.508264183214268	0.440145446823693	0.494539766962719	0.484886031379724	0.615097472318228	0.446325672495828	0.598083312970942	0.262522830542994	0.393897475180324	0.691115763109308	0.462792231543453	0.602978856261936	0.555355719789058	0.484721749739001	0.42062856231514	0.483311347986221	0.446799655215376	0.453992841450253	0.39831916481763	0.352860743187963	0.493313405021397	0.495672619302508	0.620557404438661	0.429832686389106	0.323084901278564	0.385914373186328	0.530747001950862	0.465542834191954	0.458130572965752	-0.0962944026358451
TSPAN15	0.766017383030868	0.567004630668888	0.83499712910638	0.743545829739837	0.685999452864587	0.5823038398799	0.729853733735403	0.842160068201161	0.718458589460357	0.652210372303055	0.248672745900828	0.564235330202675	0.686530587394458	0.757209361971143	0.769952472937874	0.802270954797186	0.470014353512424	0.517738291315572	0.72210917017829	0.694235079799374	0.744301528170758	0.620105532548851	0.78579566688111	0.80984889337382	0.685446959247084	0.788595235975611	0.660786260443737	0.790664687830951	0.826874305137526	0.732068632060863	0.719266140147079	0.783503653366221	0.488223830921445	0.725795396902933	0.493426165141788	0.520037613681034	0.428212964570792	0.433924336343054	0.0390951393062018	0.0879212074995509	0.532668410717533	0.723316327053508	0.226888730361296	0.55149501999834	0.857337273387026	0.753868313407987	0.401768877809101	0.36519929945612	0.526499200062311	0.506516138731386	0.457183094280618	0.676363786919887	0.323915236286835	0.455454871813403	0.3566236191812	1	0.666942784506829	0.706770557997892	0.295678029646558	0.704021452067406	0.729178777256586	0.750393506697998	0.702618308617223	0.778102287158807	0.397155338446543	0.63734296240287	0.517219235163748	0.690500284398951	0.624981539809997	0.591552910016451	0.504707643998188	0.344328345954653	0.661593139141627	0.197120858835858	0.744084266502471	0.479856661173871	0.60992327597078	0.78602227065427	0.557995627139536	0.609786467861137	0.359868176288973	0.341367858668589	0.541607129664997	0.639518890505376	0.487063240753144	0.435639940754188	0.542519647941581	0.214713759328244	0.769361449496947	0.539624050644285	0.796953467176975	0.768712119042004	0.707773854735703	0.417168200962455	0.260348966582953	0.412309746631468	0.79475142697281	0.656430820153239	0.76605560800232	0.243421883380675	0.273317434878166	0.462070460330797	0.382557650047016	0.740698992448975	-0.0867270499684312
P2RY12	0.851133375598699	0.285954916116042	0.700732503203622	0.692865362319112	0.743639029931551	0.428134367187688	0.552056243566848	0.703871594014104	0.474902534933502	0.572153805289113	-0.0353407491451351	0.459834093314681	0.506450170010583	0.757088254661749	0.613801538477253	0.689900605956764	0.244648683180274	0.648879667362088	0.577515399085688	0.302296972650367	0.516628544735242	0.648064447591286	0.613986595165808	0.668559459271717	0.623324512200125	0.772190443306275	0.410327279927755	0.79276610563659	0.737210516965795	0.864257539729697	0.460101422748388	0.711764903107013	0.334872090979639	0.489709210199101	0.0664574016059517	0.274905451137548	0.37601995636746	0.197142247059562	-0.244364910660219	-0.152268454330653	0.386312201356456	0.767420431797956	0.235796787621834	0.672847321417378	0.787053791586257	0.792516785337401	-0.0408378418285431	0.486137708067027	0.331263799742526	0.438418281216751	0.181914988909769	0.441758400370193	-0.114237346379223	0.213239714269725	0.132882133780462	0.666942784506829	1	0.719990581545867	0.381007298536013	0.564016243456807	0.648266942671298	0.7290365944413	0.623964264788904	0.569022465645853	0.169968292956367	0.475201167000715	0.290695668978681	0.551743050056813	0.524444190387771	0.185405709963128	0.304013165470295	0.137898148149302	0.637839802750562	0.0176658332923476	0.641032747990996	0.360481021815513	0.556801301838257	0.662776775230403	0.294852254752617	0.439584671030574	0.360265895391551	0.105675496482439	0.413387698651869	0.513316635180413	0.0597342306005675	0.112132285238996	0.171014814439489	-0.172891788237854	0.792820922206019	0.309069224514859	0.669634509661112	0.517486346472961	0.71083345698518	0.158617673161286	0.0559027938108268	0.131621534108301	0.645529988879489	0.346854421564196	0.641263194833061	0.154080605793226	-0.00466706065224566	0.11848640009734	0.153869091414158	0.551673252007287	-0.146287072192207
PLD2	0.799449611877435	0.546644167683203	0.815376815315929	0.860759040246302	0.836933662090705	0.69635150078447	0.752077936359701	0.735588658170055	0.733490893971612	0.595532858749387	0.374090225648641	0.727268841009061	0.782050425138826	0.712249071776104	0.748258674110059	0.774311693185991	0.605114521819645	0.781014993154966	0.775863167028385	0.55713374079623	0.768696489454011	0.627619278492396	0.766640510881847	0.779609771008529	0.798219303065287	0.768215913697161	0.689263279552286	0.830185606273715	0.806833450013915	0.808059433318053	0.740523421117943	0.862144236450892	0.673865177742306	0.730667095058837	0.430412705841089	0.618610981669942	0.674654741478895	0.333338886059189	0.126947717628787	0.238914121057185	0.650779854845932	0.847074299215451	0.484285616623205	0.805745495884798	0.773747815741773	0.796745762036208	0.296110490727832	0.647006343688627	0.669167181735151	0.702394580653481	0.464408463130382	0.612952828491514	0.232553956511443	0.519443433006016	0.378825037390894	0.706770557997892	0.719990581545867	1	0.537183197680546	0.696183079799283	0.800377392590993	0.79701484289717	0.822710266926451	0.543804314028997	0.478189208137185	0.628262650043659	0.551275489282203	0.442169711080671	0.592735376735231	0.475731958679819	0.587038364534125	0.450215564429989	0.820021564037655	0.330042321794293	0.793408740159982	0.686745653858565	0.798388372993676	0.709686666452748	0.47444771336816	0.72027001643354	0.624074066827309	0.486531669548341	0.451617353379778	0.587267346534572	0.355788653553487	0.315867175785227	0.450476498448743	0.0968908539215412	0.756700530727847	0.53999183506371	0.762890522875031	0.620225381058799	0.814622806516593	0.306758892044554	0.255471305312186	0.239165777402969	0.728985115337456	0.494790827107043	0.782816366334143	0.470733660592414	0.129049188173642	0.441005628269911	0.232208978066519	0.504953081741461	-0.11443175769388
RYR1	0.455815909230454	0.284942758563567	0.427266074101771	0.589087067173898	0.59779323034309	0.356156740663839	0.448581323221995	0.269795581255037	0.402217693763617	0.175404563614612	0.208250070889007	0.519214795040595	0.570658194314268	0.345582554100956	0.410305525567179	0.458895619468181	0.41246358019217	0.726698096782141	0.504875302501182	0.297543067470108	0.431678540578151	0.242049549709223	0.358177087714847	0.462349010969446	0.643139854203576	0.421781825497406	0.470673398580674	0.394693599464337	0.459921601856555	0.445498890833704	0.45970364884539	0.43319738326527	0.485447428322482	0.412615503643446	0.175567037647185	0.474027402473746	0.62599441164171	0.200015651031213	-0.0074879628327846	0.195374297476372	0.537875378416261	0.579183803285651	0.700357215572983	0.581065227885854	0.271171140487866	0.473349091469583	-0.0406002047752082	0.695841015707088	0.50281005929363	0.65912570466196	0.121924815461887	0.260240793694175	0.0560838263242521	0.315475459139416	0.165177123255399	0.295678029646558	0.381007298536013	0.537183197680546	1	0.45845819309484	0.589347395711821	0.609882021030497	0.575863051740059	0.106149516078181	0.355998119270655	0.379646048847827	0.425203689469293	0.125400212914349	0.347043565038478	0.11419137764881	0.37223764855105	0.266720744214742	0.607627677713824	0.40909545223502	0.486526942509025	0.541587011103849	0.468843435984985	0.32088870638051	0.190081694265164	0.376628164130126	0.446230538289997	0.426219771964901	0.141582740420601	0.260851328065058	0.029017223642448	0.0797685749460296	0.130593764029432	-0.0482600111681536	0.42647979281475	0.380691818495551	0.404300824371178	0.222527197986072	0.629441078194053	0.0509987903089055	0.070154407534944	0.134196655797611	0.226549225634554	0.199991506154551	0.367936809932682	0.394359710961176	-0.0413065967768739	0.262261889795458	0.0623489106050476	0.0621450601458679	-0.098389272031583
SCARF1	0.670327406528326	0.565666194422733	0.805385960514066	0.763461051441358	0.744100108501591	0.712862994018129	0.708455032638249	0.699654123964379	0.753530961413327	0.620962763985041	0.476703778835875	0.707988878103433	0.760631614057577	0.578338316159153	0.694488580788346	0.78375927250829	0.620685674409356	0.58517802326753	0.783416157973903	0.741487052000732	0.789935882010129	0.588965551973046	0.734449007947695	0.734310893855213	0.759103699308772	0.741800966594685	0.715013316177383	0.684596854677061	0.732036112892706	0.630113655476277	0.750734346202691	0.773126224003596	0.637232698233498	0.798885929120036	0.534397104696287	0.607616160789446	0.619895731507627	0.47412720229001	0.230424730177191	0.31674699933162	0.650306462611124	0.769818311134668	0.400900437479286	0.600720239249042	0.657257609338571	0.692898980992921	0.429944380131123	0.509733847953736	0.721145995666166	0.641900324130941	0.467335033775851	0.557561491075919	0.509610194807001	0.588163862686383	0.566937034084022	0.704021452067406	0.564016243456807	0.696183079799283	0.45845819309484	1	0.716297629124091	0.722227285106902	0.788784514430046	0.614823377506231	0.524088806879453	0.534812161896748	0.64735498695526	0.342078752646769	0.439888185928878	0.534114795307163	0.639333985453103	0.463064953001641	0.723614730571021	0.260369663286041	0.722945710066138	0.674913025052922	0.633996914836694	0.658424477258173	0.492987932545175	0.733308267307443	0.525546901901447	0.529445079513001	0.405618009927098	0.505468767918917	0.540828941998864	0.348342994506116	0.540448044491207	0.235638332835978	0.70700131147539	0.567180843669446	0.703913375991	0.589198108663227	0.750857266037817	0.350090691950024	0.242024156071227	0.348633743669872	0.655672151242678	0.556637332029914	0.700214151791549	0.382124123377435	0.197658732864237	0.488704624445125	0.343724934943188	0.52436373998245	-0.126831275124191
UNC5B	0.814855312105725	0.718470723762582	0.897460070023611	0.892768206328202	0.841158458276473	0.607272342974053	0.910533962256618	0.734372288445302	0.837585990590569	0.575638953349306	0.310678242450087	0.790330544505168	0.906369624772584	0.661873967219459	0.870898309872569	0.819773286297139	0.609965408129296	0.831004997490901	0.883453783775541	0.679288865139648	0.877617612949832	0.449275171888833	0.855807164791126	0.904538060842701	0.838555663584705	0.775666684758883	0.817543108247914	0.811236990519785	0.866330486508607	0.787233140727565	0.856696789872135	0.851629769283828	0.720950854768894	0.794905557153859	0.534159496222705	0.707962367713284	0.728775319620816	0.398361169877781	0.0953799622361144	0.197385133307158	0.749312002395701	0.89120077989071	0.524112290423732	0.740252467331209	0.789923036717944	0.765422469385244	0.350539774470004	0.627575144134784	0.704255093397074	0.802686351238825	0.423425451936165	0.746135236996165	0.339354910193093	0.552770571103986	0.487646387623326	0.729178777256586	0.648266942671298	0.800377392590993	0.589347395711821	0.716297629124091	1	0.830521185241153	0.907541227606521	0.565310865974863	0.608999262370708	0.797965494490379	0.600745571883082	0.609625329826577	0.702090145320648	0.56446942603863	0.658041330792916	0.440532428744819	0.878575838598533	0.472103171429329	0.90303023214806	0.675940441608372	0.801315294141375	0.781920906287892	0.580487922124	0.735278297133378	0.627559570392719	0.62208928609493	0.497068633763311	0.713644838710124	0.456668067317729	0.478720983416336	0.575143774630268	0.221011944501727	0.798509556897334	0.693874395645278	0.841433536766976	0.754824238912976	0.874624033354928	0.439167953147222	0.30106192874904	0.520333588723925	0.760440827570822	0.73257368150945	0.768382305476338	0.473822909335057	0.329847082510122	0.576459245648018	0.437585340801908	0.62731266180761	-0.0929136058732682
TLR1	0.89307017690468	0.606694538743435	0.80722185912084	0.927440315467451	0.872716757887242	0.653626252410912	0.795748344247257	0.77688182449871	0.741088713351043	0.62232881437557	0.284504780499821	0.779472037834256	0.805481235307591	0.735358406023013	0.780429439717687	0.818711109323522	0.615646741276614	0.831718985559069	0.752422355530518	0.606183771640856	0.793468125388423	0.661840266236055	0.810328347836965	0.891064953759437	0.9066987548384	0.794499484064127	0.72969609747485	0.824384055776901	0.85497874382059	0.876023910993182	0.740825478397759	0.847142764903623	0.636648491032628	0.727969260459194	0.39113308763003	0.623268232361933	0.717829988506237	0.421856562667269	0.00259874638388884	0.172030943333263	0.740309807382085	0.860135636005843	0.5029269682959	0.802061358370114	0.761769962130396	0.914828219905193	0.19984612242173	0.760215447458848	0.678171126524193	0.782315043133286	0.395854674739468	0.717344279910198	0.21583519646172	0.483957211012787	0.318661452044516	0.750393506697998	0.7290365944413	0.79701484289717	0.609882021030497	0.722227285106902	0.830521185241153	1	0.84499981550825	0.522847263950115	0.51168816673649	0.719406857772384	0.650001420639318	0.569907213096696	0.742201068224569	0.540069407974854	0.663554129978881	0.435317615045582	0.905928499370242	0.444859269975003	0.832967508297106	0.668187644652958	0.767865879723858	0.769354763968276	0.491035995186362	0.675261272215544	0.576148778209618	0.458698109488231	0.567629461595328	0.626110772988043	0.32724943536593	0.240834001454729	0.355450962772225	0.140841836166864	0.833797138721002	0.593216136591062	0.880356394743869	0.690158045181975	0.884672161619337	0.307752449799406	0.246384574611544	0.31006088178905	0.687152827268001	0.538934138831985	0.765762966526711	0.417427165561711	0.0827788333547416	0.341670316033315	0.19972003024066	0.515429543849433	-0.154099352386651
ADCY7	0.810912424629652	0.755278698682059	0.91069679445944	0.918177723285938	0.865662255573433	0.757830545551631	0.891709546721966	0.752401396290583	0.864454926193368	0.619761729930567	0.437933254404998	0.850185745324332	0.923270003229728	0.640115872502754	0.866183624216665	0.878059282487799	0.697780751023347	0.788283065107177	0.897505039963665	0.759450896692935	0.915267387083912	0.519213413699616	0.850690488797655	0.898338935965872	0.915261158967001	0.784683599900293	0.875020998532855	0.794079860421827	0.879927444599854	0.769577461838772	0.86747353585649	0.874040770919616	0.760627562885594	0.859516658665473	0.618370981028737	0.740223596180552	0.777510013654373	0.390488915931061	0.154631003269584	0.277020864324662	0.83931453974631	0.900130976818136	0.584839270827863	0.763545026267405	0.759995063214912	0.807949712113032	0.423883602564186	0.69037974557367	0.783197677180452	0.842389106525411	0.464977933412182	0.723625708771109	0.426660277868082	0.631643679663912	0.581054540268673	0.702618308617223	0.623964264788904	0.822710266926451	0.575863051740059	0.788784514430046	0.907541227606521	0.84499981550825	1	0.607767710651222	0.639744614948293	0.786692419162201	0.722102091035114	0.501176360311405	0.654232299965741	0.61459223137405	0.718063339030276	0.537031437032446	0.888715108014064	0.468965125131327	0.898308774227608	0.756021666069343	0.797654332815007	0.788755564813424	0.601328085151548	0.793939587660837	0.628192747828001	0.649340044743987	0.521975045859918	0.674258193964794	0.541548048441554	0.458124193814922	0.611762006876183	0.311850059587943	0.838338070370281	0.692364414525312	0.860542384230721	0.723726086151459	0.91579349705556	0.419362826694238	0.355902803126858	0.482223008743154	0.735447714779672	0.722987331351985	0.763487432918455	0.494688522726167	0.266051794270687	0.5817316796261	0.45146589478896	0.591388421862351	-0.143659796880973
ASGR1	0.655369124239543	0.485186412197166	0.776230292132279	0.55239779905747	0.516700935177005	0.546461385054086	0.578231248599264	0.782276546342362	0.61527870928813	0.66715630651977	0.186072199690359	0.437781527303594	0.560946442153863	0.635713409816421	0.683905493083738	0.770558902637921	0.28839483916506	0.255230808172672	0.628949750074735	0.71087565532598	0.632876446911937	0.566738146628419	0.668618812705119	0.686276725776339	0.542361572788892	0.718452731702766	0.570370281951137	0.665892814774538	0.725729308022386	0.581479572551929	0.599894737286921	0.647402274132918	0.299056273472812	0.621400392865988	0.516145527901647	0.335007505305896	0.235679399502357	0.262655721035767	-0.015105118410942	-0.0404102625858145	0.430457940553017	0.598349813792149	0.105492634240962	0.342424869862156	0.787518829553771	0.618058667625902	0.496119040136185	0.118654206704544	0.375749352532848	0.32007313251987	0.420301155452594	0.55187897012451	0.378957772700756	0.377203130885918	0.423475311396556	0.778102287158807	0.569022465645853	0.543804314028997	0.106149516078181	0.614823377506231	0.565310865974863	0.522847263950115	0.607767710651222	1	0.312415338486484	0.534087419413233	0.454112541737242	0.605745923688361	0.434977088760206	0.516804576119381	0.384875600277412	0.245539102582469	0.438767277208355	-0.0114187657952928	0.614909249161845	0.330229836199105	0.42139517910126	0.741697853223889	0.503579084854628	0.481948839180653	0.140340480290006	0.183180185985577	0.520518587442461	0.569248509449628	0.555040177029642	0.482588037416536	0.627085348137896	0.245191049773386	0.735295670872051	0.420163703974592	0.674334105748627	0.665932677676127	0.565253238846238	0.404457165164137	0.309176408817228	0.438641867484256	0.711961485341644	0.701831461775507	0.560040051295987	0.0589682396014056	0.281691513924451	0.521913427445193	0.623512331943978	0.815311337035158	-0.0948732023464895
ITGAL	0.393601590291187	0.637038763088949	0.584169898177481	0.632686966954501	0.491706305268352	0.54731436201543	0.671139884058991	0.486142077963654	0.707857324434715	0.477097798400407	0.598938971989497	0.772534683839245	0.705025063965752	0.348775056780335	0.606022257231877	0.507859258616129	0.676522055009965	0.510058239364763	0.638433017038163	0.611661776460461	0.691494224561058	0.280545427654223	0.675344263946714	0.63184883720916	0.620372663086834	0.436857628753511	0.644275562703231	0.516537420085668	0.52359243382814	0.396010824038263	0.661124814183375	0.629633773733116	0.697186541542364	0.670558790546937	0.636464125173184	0.647376332802561	0.651322808473767	0.387123538221917	0.424103826965968	0.486844084318916	0.635375912120992	0.522670223584273	0.462982315069426	0.508386248156385	0.44470135291763	0.46220164516134	0.53305596657264	0.439111058745146	0.68666271716212	0.649181142419044	0.552827915815261	0.617407309764616	0.573792933010437	0.64433955558958	0.559398666676665	0.397155338446543	0.169968292956367	0.478189208137185	0.355998119270655	0.524088806879453	0.608999262370708	0.51168816673649	0.639744614948293	0.312415338486484	1	0.616689879258669	0.630802881583461	0.231803196367565	0.424615898910698	0.591462547213279	0.690669071030254	0.531347269185933	0.650909440964207	0.498340925928137	0.590144781076071	0.637290292245325	0.65692005621235	0.533651099650224	0.568993805022086	0.627318003052971	0.610798549381189	0.652823097814121	0.475335491077158	0.504658945179891	0.633084223088843	0.499436399673403	0.629444018230033	0.573623365264051	0.487370327444071	0.591383261000218	0.654108997552245	0.524551638506179	0.495265641651338	0.445478452384728	0.422691099942445	0.366549396019023	0.530609374620146	0.593686684357298	0.562922177213112	0.492584322801244	0.345369644058576	0.641628425660379	0.479301661235777	0.370864149800125	-0.0238425141467378
RIPK1	0.674670413169269	0.70650759268265	0.743316439211824	0.761120362596352	0.627241751483686	0.519845345229214	0.853880366181644	0.667172993594316	0.796823927067471	0.553115609122501	0.332239622252318	0.69722404197309	0.790620424439441	0.574577280005422	0.849186130877957	0.730320882415357	0.643563122056197	0.665536571730432	0.720871469481334	0.658492545905267	0.783101944661151	0.398057899002552	0.837628164409042	0.826181912125134	0.733786777826042	0.58018444000731	0.784481164229424	0.683771484868721	0.725290134153965	0.650218098200122	0.802664364508379	0.742753430906864	0.629529845688688	0.695506606542237	0.558167399204319	0.593562960784327	0.654717858767641	0.486891742301322	0.161826888157409	0.254348822512303	0.708100672365832	0.695047892093958	0.396255264542956	0.611845129573594	0.718253787306844	0.696106667147249	0.396353857571189	0.526299290845308	0.636862164541036	0.768040325116275	0.54618382825103	0.806814280033732	0.344603432007021	0.576551543603472	0.435342700937243	0.63734296240287	0.475201167000715	0.628262650043659	0.379646048847827	0.534812161896748	0.797965494490379	0.719406857772384	0.786692419162201	0.534087419413233	0.616689879258669	1	0.627509705981117	0.673891221615433	0.709927622014969	0.693275868998528	0.723847820836549	0.498374225018482	0.792443535272635	0.586586339593257	0.845234331798353	0.632107287590352	0.749922622130715	0.822688480658032	0.76963457100098	0.703496363796257	0.48196081785391	0.609384202029986	0.568586150489438	0.845876886779238	0.593900709112632	0.649093916711447	0.604723412246821	0.430665356949458	0.712524708514177	0.788857960155867	0.812735374041019	0.811790143615978	0.701510580881808	0.663305247292088	0.479305660827457	0.528236246484729	0.74203515704857	0.819300186695059	0.735692572040501	0.551239180564834	0.53704282298712	0.541744836809108	0.457455973298588	0.695053102353598	0.20482062422684
STX3	0.47574149457442	0.581723251147264	0.673732311669174	0.700732556369775	0.508987943300641	0.656606316704308	0.676999995126698	0.642447508130637	0.785120503586205	0.470361139610217	0.691935545922704	0.746077984110397	0.760611532951031	0.41443703138697	0.676291322456212	0.672925728903441	0.799390729094724	0.518031503290605	0.730118693204393	0.75867290292835	0.795161922164989	0.522082828778398	0.722013753928941	0.6666045176001	0.733148479045401	0.538752860668985	0.733041388148991	0.565439686232653	0.606469375297756	0.50613215094423	0.713943683372777	0.706277441216599	0.755876621803617	0.773716852078561	0.747136618601303	0.614676107598273	0.736910574229112	0.60120131763807	0.490894308135356	0.608916958113995	0.727282724985342	0.626367930055064	0.586167250254401	0.659309488495086	0.516059998983748	0.592919426890048	0.649539830838766	0.493799748767643	0.823264696998285	0.737828180535492	0.704500875896978	0.638052173095433	0.614411628763794	0.756326176485534	0.549976881064095	0.517219235163748	0.290695668978681	0.551275489282203	0.425203689469293	0.64735498695526	0.600745571883082	0.650001420639318	0.722102091035114	0.454112541737242	0.630802881583461	0.627509705981117	1	0.240472204442826	0.400484166278525	0.587423599245704	0.718597417611943	0.754699250558458	0.690337503199839	0.432561197851654	0.685682516425034	0.791213515838662	0.684805460630609	0.625969665426542	0.64240575444543	0.794117718472484	0.565509221717988	0.692633478200455	0.633480975777695	0.515905318940075	0.684417013766619	0.505082678806149	0.664114690482736	0.48397179769644	0.552002368182549	0.616496406322843	0.664675730183963	0.581030231439102	0.647948198035281	0.508342547398075	0.435353191209393	0.358703303930496	0.571108239498	0.605335874192916	0.601353682405315	0.589607482237179	0.337310955754111	0.674949691235548	0.444065428031748	0.396648727143519	-0.00844407651935455
TNFRSF11B	0.672640080616098	0.510647881935	0.627780640390087	0.516728712371221	0.462880908729991	0.221248051647318	0.646141122036618	0.649346324806568	0.507265272164831	0.552886548879512	-0.129879961692134	0.289477222572288	0.453581152997727	0.577102580191286	0.71067623705379	0.59785809874855	0.197379201142004	0.394749730352376	0.459473055869825	0.430657227789034	0.523782240687387	0.335459070654053	0.641153183228939	0.687518012562927	0.430697974466465	0.575499773992962	0.522956496130532	0.595611218706162	0.661018113528599	0.627118753134378	0.54154632319893	0.544507317712645	0.231548358486653	0.377676573605937	0.253327239638817	0.291207799708268	0.221484362348061	0.225231738048001	-0.167223288377775	-0.189466883831873	0.348500331292907	0.526081517957608	-0.0264053917177412	0.328109355322485	0.750693748496823	0.59726135577131	0.159823124703615	0.235144204953406	0.187816002894682	0.346537618865963	0.230159187358988	0.641113863706223	0.0101001061414726	0.198383944878962	0.17377655958294	0.690500284398951	0.551743050056813	0.442169711080671	0.125400212914349	0.342078752646769	0.609625329826577	0.569907213096696	0.501176360311405	0.605745923688361	0.231803196367565	0.673891221615433	0.240472204442826	1	0.691718166176425	0.474864952049616	0.41560165669386	0.0976370026748983	0.503068295384826	0.310184571854526	0.646439717740332	0.13977046064504	0.409210687278737	0.725287293287798	0.46582073830649	0.393916886764392	0.0941700345158533	0.141671704452529	0.497714629060191	0.721127901998354	0.301370834063636	0.470293724207524	0.35165020775267	0.180240803645238	0.618370476987589	0.462327012979013	0.678867057184817	0.768912773282304	0.506614237374347	0.502653877676525	0.225134524583841	0.55651845662591	0.681205505457498	0.673574011990607	0.564471739176338	0.122265931330946	0.398173607506708	0.207611776745345	0.330433987784328	0.796714186134205	0.125226109389595
TSPAN17	0.702971408443672	0.689716795102037	0.634330064492204	0.704886682413805	0.646891396034289	0.438438391932777	0.748917082553543	0.650030664771738	0.580345197895921	0.557152288446	0.0556190642038366	0.549361739690537	0.606923039206684	0.556392317256512	0.715834135271484	0.580880469361795	0.433201796312496	0.645695922095139	0.519738138411365	0.4783889893369	0.625623856704616	0.407691777145709	0.687100145414058	0.751840424928967	0.645239926049213	0.60179265341532	0.672044682693801	0.654878006945533	0.741928726692522	0.67090476274295	0.667784738572529	0.632791574094744	0.429082079880174	0.512005255657711	0.261667214898833	0.55519611112575	0.508880083359712	0.277787699921588	-0.0695911351601623	-0.00352951093952325	0.606097894696653	0.635700715508606	0.273883369076579	0.519633707499029	0.67987790055067	0.705928887637442	0.0665315965236857	0.595719507913863	0.38439070278731	0.620520427949041	0.21877209047828	0.653275078015704	0.0554380031275814	0.319555106627411	0.22252059780514	0.624981539809997	0.524444190387771	0.592735376735231	0.347043565038478	0.439888185928878	0.702090145320648	0.742201068224569	0.654232299965741	0.434977088760206	0.424615898910698	0.709927622014969	0.400484166278525	0.691718166176425	1	0.575911624195757	0.657679233569362	0.156704776279197	0.705397930997292	0.566050886569435	0.660038045694256	0.337316598119374	0.586727425098282	0.69177026841424	0.412107677168488	0.524441393205922	0.390977621079321	0.350125644062556	0.454615066366022	0.667366926817974	0.311035621331305	0.243081137582479	0.248789881959823	0.292568470796944	0.668804715814749	0.554636215075715	0.792906030784515	0.719409966715997	0.659045161325329	0.35759412003551	0.298746394104736	0.35032521522869	0.661992911938386	0.553384651733708	0.602361401325631	0.241335546751035	0.164492984351376	0.152586988016192	0.113719024758683	0.589189327468039	-0.0553521315582107
