""	IFITM1	CD3D	CD44	KLRD1	ITGA4	CD247	CD69	CD8A	CD8B	CD3G	PTPRC	CD2	S1PR4	SIGIRR	ITGAL	PTGER4	CXCR4	CD47	CD27	KLRC1	IL2RG	CD46	CD226	ITGB2	C1QBP	ITGB1	TGFBR3	TNFRSF1B	SELL	KLRF1	CXCR3	F2R	ADGRE5	SPN	TSPAN14	PILRB	CD81	HLA.DPB1	CLEC2D	CD6	TRADD	LAIR1	KLRB1	VSIR	IGF2R	CD96	SORL1	TIGIT	NCR3	PTGDR	TNFRSF14	JMJD6	SLC16A7	ATP5F1B	TSPAN5	TNFRSF1A	RACK1	LPP	PTGER2	SMAP1	STX4	CD74	MCFD2	CANX	EGFR	PTPRA	LAMP1	CD63	RPSA	LRP10
TIGIT	0.87000336431479	0.918824892716018	0.58811194954523	0.793171945539904	0.928173774560338	0.860634427414362	0.72110922579008	0.937407169574897	0.865384562089222	0.848053876102383	0.878388254209815	0.941657331215322	0.685574599904496	0.821746961068031	0.834901348289586	0.708891636209169	0.819674933706743	0.76683784822525	0.714109186689738	0.805922103907063	0.957772299198744	0.620477386063874	0.822331775305722	0.713795157820965	0.325013293508797	0.65535458453187	0.709119251057311	0.667152151771282	0.36008644991904	0.77714326927466	0.740163915617183	0.746786006710685	0.896904943291045	0.893484714562776	0.715971347174379	0.722203079961064	0.294561890946492	0.204230322143766	0.805771442535189	0.723687429101951	0.626421777215174	0.433404281834915	0.838388299917002	0.316623147025062	0.59626897618372	0.930486358417058	0.219695292142403	1	0.871280348239326	0.783732560773502	0.760862877105914	0.371630900640475	0.714336931321397	-0.0399995651237236	0.46645752803903	0.30617067132761	0.335606926366006	0.60062004666593	0.778126057951835	0.579218407595183	0.222831302915146	0.0920359537233003	-0.234977515628148	0.0322096150389813	-0.616358742017489	0.638367906917171	0.343717718292143	-0.145894181522549	0.510238665978703	0.630003675511844
NCR3	0.923523044368011	0.835691668294541	0.503047085578934	0.852809825107048	0.83802576083154	0.925325320797111	0.73218804718489	0.891289469563028	0.801110714091449	0.728947591307962	0.787631601518488	0.80892851698567	0.547893864224074	0.819722125415954	0.92484757189113	0.755785118738473	0.737648548382758	0.69255327800904	0.589056505418986	0.844132805967725	0.872639443799507	0.502483471348083	0.698904553574343	0.800410010817193	0.381946142523841	0.606745587996814	0.745930240463201	0.734559339286807	0.173125996854402	0.856825791545139	0.583098996844304	0.78091564789347	0.946423334707396	0.92511643941404	0.678732651354674	0.787386431999939	0.356593603942402	0.181244377624659	0.666637981114582	0.666812689917916	0.556029768446202	0.563888646807051	0.847311260896441	0.438726170140881	0.720415330092053	0.92289509497136	0.245053678089484	0.871280348239326	1	0.793752650235713	0.680859024884436	0.500568596260601	0.641123595415657	0.0639824516899296	0.421396083912255	0.531797458538772	0.244668198574756	0.571631142260605	0.809342408581479	0.644823001826771	0.399094694145178	0.0630650321923751	-0.168641261877221	0.202474046027469	-0.544689733639897	0.6060433311556	0.367335623782725	-0.0102838313722945	0.406478313072403	0.646840507308811
PTGDR	0.858467469069415	0.687403065888351	0.471322750767439	0.929054912335834	0.844473376038439	0.919534568133203	0.699041527888183	0.888211061303174	0.844052427875807	0.711039318821575	0.764472539999304	0.773172427881396	0.409387662806019	0.840157653647033	0.871958809052898	0.764759521416591	0.687235054261167	0.770316196174807	0.370756800001035	0.786585691473517	0.807984834721897	0.666602935075518	0.708280591046323	0.790027668026792	0.273411133999186	0.545636599567524	0.907777802619527	0.728025609328765	0.0076684048279303	0.963884325632691	0.673937514967939	0.874530669846154	0.813463139507919	0.85015504290625	0.727869952664513	0.894842077730843	0.401826208758205	0.139492149220674	0.588216444909828	0.407162230053178	0.316284509728613	0.529650598828656	0.668507634954026	0.428798373723865	0.811907838339455	0.872323903600042	0.321145273672587	0.783732560773502	0.793752650235713	1	0.696950488079683	0.563350668171744	0.478628792908106	0.0083496416618635	0.301264949467216	0.475026627880663	0.110139021342856	0.666219737291634	0.67528922688658	0.556097987458999	0.314944006018003	-0.0203415244620327	-0.065867393920901	0.247311419821308	-0.399765683158701	0.703183785407147	0.374052368918832	0.0198252585867273	0.231070781636395	0.616268660414015
TNFRSF14	0.795597059924867	0.836672844703412	0.821433380886016	0.712077531610226	0.836316884608244	0.714736776497353	0.877057925945952	0.709127910286417	0.71141409031358	0.8362415838454	0.911923249821445	0.796461349735562	0.764591008278923	0.793688575170984	0.713085215928124	0.766110739559799	0.91555717518964	0.897982612831395	0.657390795318231	0.699999924072167	0.849263752825606	0.739102486499621	0.816977910971154	0.74997028446472	0.563542797650583	0.891963747808811	0.693870961393846	0.811985758937125	0.603936816346733	0.689136591160037	0.449948348000533	0.653701991175625	0.808801722789028	0.843798290413243	0.876073981741857	0.678815984172136	0.491551165487904	0.517893305281995	0.871854785074421	0.614546896732446	0.794200103739461	0.591580172124825	0.842743440510693	0.61141947282269	0.695433039530051	0.781867723267527	0.457781759810471	0.760862877105914	0.680859024884436	0.696950488079683	1	0.434334862194176	0.674522268434117	0.152240002977884	0.50189850008902	0.417946568053736	0.681619010527551	0.633922185812201	0.813469563901908	0.830060076787407	0.363571427881415	0.434144690380831	0.0958931288972341	0.288911012256366	-0.565821662769348	0.723798658573922	0.55664131119282	0.140571754728891	0.788455593240587	0.861314552691221
JMJD6	0.524684939459755	0.346484161966476	0.520349501285543	0.605534476970433	0.454765630343116	0.540161394604762	0.401804007590229	0.489947738222606	0.4669369163425	0.310529606732727	0.41718916379547	0.31985232719663	0.137508961406126	0.487017730063436	0.568313436052265	0.551888670161404	0.386905182685792	0.447145510695408	0.0665764404525727	0.454978646915015	0.435294749010255	0.450823606797163	0.291452752489716	0.576735031186131	0.335174708649025	0.456246286054134	0.576895244984653	0.634811455606301	-0.103495588969631	0.580729728827822	0.167050409637192	0.575570160284959	0.481166671701743	0.518671389373881	0.444465319202604	0.62089957160356	0.528563154324551	0.256462281621133	0.26365303546297	0.323192767198483	0.185284184389279	0.536676222638786	0.395674202145063	0.51615059537797	0.689004426380458	0.470988951399897	0.400288251319542	0.371630900640475	0.500568596260601	0.563350668171744	0.434334862194176	1	0.184985053391158	0.212324240821456	0.0693696714664462	0.618715439783876	0.229927421102983	0.50917363106222	0.39696344711187	0.503327566909294	0.588301169998839	0.135202623077073	0.532822730871384	0.692957212627324	-0.222529553187823	0.460366433750282	0.539773512660691	0.405536387456379	0.149658010159435	0.436688489966158
SLC16A7	0.607471199903168	0.787570035122822	0.557470622517122	0.515993725513666	0.699206218928807	0.573508008844543	0.686563219016865	0.659530615063984	0.601168225785097	0.855136939597917	0.774355942457867	0.76935692963867	0.56420185193708	0.553816399029855	0.519539072909452	0.621557605193431	0.777083732992771	0.668382786676308	0.66788473520454	0.555374809265578	0.719636989993406	0.585899957616624	0.779914958565591	0.445498837207127	0.358259455715387	0.617153753909994	0.371517839413921	0.552475735779869	0.661751360359023	0.461043757430903	0.443450798344989	0.412903581534239	0.718591299900172	0.704495710146272	0.646768209697718	0.391960677957475	0.140495819193497	0.218198318554504	0.672456677615688	0.678116553679199	0.653943471513199	0.258066105143678	0.801298182586059	0.271581033386485	0.428763952966984	0.736022490193298	0.175216082440841	0.714336931321397	0.641123595415657	0.478628792908106	0.674522268434117	0.184985053391158	1	0.0372480924082176	0.523737772443576	0.160596362087492	0.434894037462055	0.430228615458695	0.585384073066273	0.568073542055686	0.190917213703149	0.171354553203172	-0.344181684060417	-0.0220022282905295	-0.472303119643104	0.614134762566484	0.242564957894212	-0.200933298060122	0.678972089006053	0.697083102003832
ATP5F1B	0.0120459651958429	0.0134241023748512	0.270275100520339	0.0324534664919467	0.00125254592671867	0.0358972823621937	0.0951810817655311	-0.0512606672969325	-0.00839638379443606	0.0450496806528796	0.0689210756677808	-0.0382239353964583	-0.0692517791608922	0.00791817879880937	0.0152148909980135	0.13512604207736	0.0496777795050337	0.0842913911979241	-0.0383469580211812	-0.00794894478837571	-0.0225577498389314	0.0733688511968018	0.0663634567861741	0.191657562719434	0.638707871452998	0.282588402279603	-0.00925449599240355	0.268639281637988	0.0469448607305304	0.0256878205068856	-0.10206617078952	0.0832567691705206	0.0683503006631962	0.0838694061143201	0.177211343386053	-0.0293943297745893	0.536097472116069	0.339408142091218	-0.00077181407143495	0.0213495880902557	0.176506524735297	0.333996311437357	0.0713146956587175	0.328324482592165	0.172654628849043	-0.0113357493557446	0.248456096398499	-0.0399995651237236	0.0639824516899296	0.0083496416618635	0.152240002977884	0.212324240821456	0.0372480924082176	1	0.264369723787873	0.443119722729678	0.511737024947974	0.124287308495774	0.0490280953214217	0.445550346539736	0.37468216720566	0.303333200125182	0.420816069896808	0.474546918631029	0.12184351159682	0.242937817362059	0.378342054723496	0.670946828954695	0.289141228442398	0.333810698219286
TSPAN5	0.353402686321585	0.504298477210739	0.280966726448335	0.393279232356356	0.439709063262847	0.457548816360512	0.386358432173112	0.362616164055417	0.366250211418907	0.500166943797696	0.575031242603056	0.49150508151984	0.224793646847985	0.198391384048085	0.402983744946341	0.506380695564826	0.466567596397335	0.519791913011317	0.285780367862636	0.270474248834371	0.546998806652386	0.54241550869878	0.571746232168613	0.330656581578219	0.176024413859125	0.555528619624898	0.28105054720464	0.435561496551159	0.347153298620869	0.30023980673957	0.238603104971078	0.458385607016063	0.574176552837731	0.451817764685776	0.482393783959282	0.268727456264043	0.214732739130529	0.123787583137903	0.518993098872282	0.504905700981168	0.407198601604655	0.282965821496871	0.420289710072763	0.165607202926893	0.395060416321307	0.444933990156874	0.308640465699742	0.46645752803903	0.421396083912255	0.301264949467216	0.50189850008902	0.0693696714664462	0.523737772443576	0.264369723787873	1	0.2862144915077	0.255591699218925	0.670430487476326	0.3708128164562	0.492365642975429	0.195055944517415	0.200138166717264	-0.111569542290068	0.198755722750461	-0.00334272708440551	0.669852606493223	0.42124333268754	-0.0376935335772348	0.382776232762912	0.567689950277985
TNFRSF1A	0.477297567497711	0.306634935014118	0.436223209678221	0.539109997435098	0.402750839776293	0.489063147954502	0.422978564670916	0.414936551910037	0.398294943008315	0.248774884957345	0.393478429666353	0.241645609345838	0.0919367685592666	0.466694293399385	0.551671845562079	0.553164653256169	0.338665084043565	0.400119073844575	0.0902158147606842	0.364835407471905	0.376726730111244	0.440186258122441	0.286181296113421	0.757244238617433	0.35802668836203	0.548339935271009	0.52392461024484	0.69045570945727	-0.133065641574879	0.530253356683571	0.114916946102109	0.611135918988158	0.496585197042275	0.501138575053415	0.546429903061871	0.605800118437782	0.809383025553504	0.525402525052838	0.271279502630681	0.236338807748722	0.280379567687987	0.817689605707819	0.356464329390101	0.789756895090985	0.699174971540061	0.394034622044711	0.734014737987147	0.30617067132761	0.531797458538772	0.475026627880663	0.417946568053736	0.618715439783876	0.160596362087492	0.443119722729678	0.2862144915077	1	0.276174722882408	0.62306801446492	0.417790844524055	0.565529849077927	0.613642260211307	0.484617812368026	0.403783146598133	0.756570105139151	0.0603777738449188	0.522508215530621	0.671542903809401	0.578242890770868	0.169921141818006	0.59461873026599
RACK1	0.323435554832018	0.506259942083294	0.778976275272233	0.149414707882016	0.381843159500699	0.160111945330159	0.542684379063582	0.203962314424268	0.261324356210994	0.4863729179878	0.521800650529337	0.378212807052354	0.662396875218156	0.374827465093912	0.168623059006027	0.333746935042113	0.58410430070692	0.521641883984941	0.533784933745912	0.310491191371661	0.402961767684661	0.380444426852428	0.462051806789547	0.364802485605489	0.786632084201783	0.70093330967687	0.154532860499535	0.489948323572218	0.721429837523915	0.113653756670434	0.0603428709872681	0.103034662944887	0.349688274860853	0.418468982785332	0.538229647236312	0.127523728136807	0.494098197366827	0.676558904302637	0.615412428534082	0.467817111235937	0.76382780546882	0.426402605939331	0.551970006795496	0.531826931930896	0.225348476978386	0.277093768898013	0.375054708464702	0.335606926366006	0.244668198574756	0.110139021342856	0.681619010527551	0.229927421102983	0.434894037462055	0.511737024947974	0.255591699218925	0.276174722882408	1	0.20671212349572	0.510613634575213	0.64896500702141	0.286591697465042	0.651317703778578	0.386056298396091	0.30940328779268	-0.414293185848043	0.350772713058137	0.462170966339622	0.397581012401588	0.897304756091502	0.615034780424431
LPP	0.568364691159907	0.539808895729954	0.493529875342642	0.747423859333996	0.68313758167332	0.699776413718586	0.519000861551921	0.614256126411525	0.637493935976553	0.582962174359866	0.732577646884384	0.559890397138048	0.193290914688231	0.447392868248603	0.658341774966631	0.796733168485582	0.58283000899633	0.732667510263939	0.116410226643105	0.463489329983698	0.692309388136785	0.827283067377553	0.691429444973905	0.692339357882014	0.0992053519958674	0.680947286784488	0.677805867559274	0.775757731341309	0.13105589363963	0.656818178652026	0.301220726049077	0.738347489957295	0.711796241998908	0.659968399671731	0.710670317819344	0.675647670144871	0.566396847417869	0.339726366327882	0.544836255112132	0.432087715930429	0.255897666784651	0.649854936555546	0.498157397800519	0.506985811678344	0.800272107448453	0.61158672084816	0.686730933691676	0.60062004666593	0.571631142260605	0.666219737291634	0.633922185812201	0.50917363106222	0.430228615458695	0.124287308495774	0.670430487476326	0.62306801446492	0.20671212349572	1	0.429132515267603	0.603902197482278	0.378861042931962	0.331559563487592	0.129963010219786	0.566222075689332	-0.0346662237559105	0.860458082668338	0.71236251159072	0.21020426734868	0.247024337215616	0.706907464935924
PTGER2	0.86826270803992	0.899202761609051	0.607261410579416	0.711478507401329	0.81076522196424	0.710644684899951	0.856412568991585	0.772678721239384	0.787587736942173	0.780211558547261	0.814765135980135	0.781760746461465	0.814803861858188	0.836355987110857	0.734627366801545	0.66099028166941	0.849181950646883	0.785363095329535	0.678619939569062	0.793106644746738	0.83436379999017	0.578577752900455	0.671242617693426	0.654281720084576	0.603966488926667	0.746830766237391	0.70198015821151	0.705499819189928	0.467545097038836	0.708734067197556	0.50184845446996	0.665116216454513	0.828596919838622	0.883440488209156	0.748594098152772	0.691017425171195	0.285038163674696	0.276029258999928	0.876944203585603	0.692986284310325	0.756747615571425	0.432731844456476	0.852954771625491	0.497130062843188	0.609237337050088	0.795105466007017	0.234132738037083	0.778126057951835	0.809342408581479	0.67528922688658	0.813469563901908	0.39696344711187	0.585384073066273	0.0490280953214217	0.3708128164562	0.417790844524055	0.510613634575213	0.429132515267603	1	0.641929672585285	0.177194723914516	0.197391094205756	-0.0440168228892056	0.181042481059628	-0.585566421856977	0.544907176326597	0.28455206646944	-0.0688502226805483	0.688781133958444	0.687220029638928
SMAP1	0.658170898957739	0.655174593864066	0.762357511385872	0.664869937955411	0.696198172949249	0.617862222758793	0.814484008054839	0.55163849576557	0.561240492006278	0.704723960527538	0.770323906356465	0.556784089492362	0.459136458870401	0.61753821738736	0.660868529523045	0.791259393241265	0.785841422816387	0.769257547945699	0.408658188794055	0.503542491215184	0.661122296681192	0.631140701196211	0.682431743845608	0.719781458696803	0.5823115261507	0.854993526806051	0.589405463697079	0.868913973932668	0.486930737581644	0.607594167357995	0.193506209695277	0.606077043072596	0.732224118453365	0.740569225006795	0.802976038428751	0.575744142094351	0.606723602956574	0.516062705847195	0.679082857455699	0.420660529791514	0.694391519204354	0.671203212947073	0.75474500486302	0.663396113338312	0.761879702501658	0.636799210628411	0.462357400156069	0.579218407595183	0.644823001826771	0.556097987458999	0.830060076787407	0.503327566909294	0.568073542055686	0.445550346539736	0.492365642975429	0.565529849077927	0.64896500702141	0.603902197482278	0.641929672585285	1	0.553406486437232	0.443526052165036	0.202155472720389	0.55663303541098	-0.385467477735647	0.734264001851145	0.638767697497408	0.424408388979975	0.702040593484654	0.895587024632383
STX4	0.32730798698089	0.170758515045243	0.527130646666393	0.31087410857144	0.23996947494865	0.38625008123869	0.235827175639025	0.269150351917564	0.175567934150459	0.136904356696878	0.232312215160944	0.202598637275698	0.0507520030904722	0.385328362790876	0.433930915679094	0.31741773590265	0.196683484005187	0.218326897099226	0.200576217062561	0.267631701055511	0.2554297726821	0.188306059733638	0.215219045894793	0.617310216941575	0.207348134647369	0.389233864882117	0.251526895056087	0.500666357293804	-0.105391693969475	0.350006002062246	0.170572175589089	0.350204676196805	0.368563262676714	0.335338681206955	0.345460499271562	0.36254278001093	0.639514528908785	0.416287990114251	0.0935466331388005	0.120760263464471	0.334352443435152	0.705058991453788	0.28957044509273	0.504967923249989	0.463098415295454	0.330198897309662	0.407892078930384	0.222831302915146	0.399094694145178	0.314944006018003	0.363571427881415	0.588301169998839	0.190917213703149	0.37468216720566	0.195055944517415	0.613642260211307	0.286591697465042	0.378861042931962	0.177194723914516	0.553406486437232	1	0.334889277982827	0.411007225458031	0.544588772555886	-0.135823191194461	0.307576196850441	0.64941016091254	0.648823378983492	0.147814195281923	0.436312482359224
CD74	0.0615190576239982	0.192731723369708	0.48283585909057	0.0272797487200742	0.167038537972572	0.0232741835581459	0.280771039928963	0.0161468434538316	0.0734443078322222	0.196821547778995	0.318437379492963	0.11053107031079	0.272414367891782	0.12935619536134	0.0471124497810005	0.250055033838779	0.291857493450786	0.312309260043063	0.230028145352838	0.0117776058623671	0.191105498611976	0.328342605579931	0.277838392321824	0.444791070084882	0.294778893632537	0.555492716494154	0.0336887843057031	0.419527934344707	0.405052113355258	-0.0213456986518288	-0.0897452650603098	0.0581046941114804	0.178065277366576	0.188922370123371	0.434368905400338	0.0393128731011213	0.731981125156588	0.953868436942381	0.343185963495633	0.213119506038878	0.453035046145885	0.679308258010371	0.221905716031467	0.77054017578922	0.197782146857901	0.0370319371295866	0.81958520609805	0.0920359537233003	0.0630650321923751	-0.0203415244620327	0.434144690380831	0.135202623077073	0.171354553203172	0.303333200125182	0.200138166717264	0.484617812368026	0.651317703778578	0.331559563487592	0.197391094205756	0.443526052165036	0.334889277982827	1	0.296401072500225	0.424832763661215	-0.160873186341995	0.305672213806652	0.618759981773544	0.442609863487509	0.508376413211478	0.51926754093796
MCFD2	-0.111541019200156	-0.200252326502512	0.408838003310924	-0.074825341131268	-0.146010831750037	-0.142099878271952	-0.092664917112623	-0.202226580160734	-0.140276406034339	-0.266375186005249	-0.132451016357504	-0.258239993978349	-0.065042453418378	-0.0301802865654785	-0.0909925899242872	-0.0457775914332362	-0.107060352576756	-0.0430920768154477	-0.195179646294193	-0.130706052237283	-0.156277555886627	0.0405857688294096	-0.230848083550048	0.112356338963555	0.320950646107331	0.188976222731104	0.0152261725646961	0.19056792772312	-0.158722688625792	-0.0842278002990576	-0.250293616002418	0.00799540114177234	-0.161320235933007	-0.127686971298691	0.00597886933206374	0.0359559085063113	0.473810541972682	0.305643863006062	-0.0869561146590228	-0.0706344764823696	0.0505322033633005	0.331942513780597	-0.169934651484937	0.294464034793357	0.148687762019969	-0.22898743938471	0.309520920499137	-0.234977515628148	-0.168641261877221	-0.065867393920901	0.0958931288972341	0.532822730871384	-0.344181684060417	0.420816069896808	-0.111569542290068	0.403783146598133	0.386056298396091	0.129963010219786	-0.0440168228892056	0.202155472720389	0.411007225458031	0.296401072500225	1	0.669159418143842	0.15108891097958	-0.00767329684321873	0.503396848545195	0.729271937866512	0.0596504794428629	0.0475218744366209
CANX	0.175851698814387	0.0767321227785312	0.44864472525229	0.375229498472611	0.228477690443547	0.200845322264558	0.284970127217443	0.128182290377439	0.217932401941511	0.126802455397571	0.250860163913003	-0.0441998870396116	-0.127893180286993	0.137433902055508	0.261589197235095	0.489227480793169	0.226641606673684	0.347625646579357	-0.267066928871678	0.0282203074100881	0.13811015002629	0.47312686266864	0.134637606262081	0.442321691054741	0.283702641670368	0.509832448081383	0.36725530774866	0.636313812909738	-0.0499498284120478	0.286618972641733	-0.23762851878908	0.408314407346331	0.24483662144901	0.254642876991899	0.422660878046213	0.358795452792114	0.69655769579024	0.42495834490406	0.151648845537323	0.0181250015773281	0.0889543759719564	0.616689333442223	0.135217079331033	0.62727643388019	0.643596279824443	0.0892579368439672	0.634164909026334	0.0322096150389813	0.202474046027469	0.247311419821308	0.288911012256366	0.692957212627324	-0.0220022282905295	0.474546918631029	0.198755722750461	0.756570105139151	0.30940328779268	0.566222075689332	0.181042481059628	0.55663303541098	0.544588772555886	0.424832763661215	0.669159418143842	1	0.192165117098973	0.504676207972339	0.699357803606257	0.695931463257045	0.158555924209657	0.526602075811222
EGFR	-0.579692792772355	-0.653508845635507	-0.497469169740558	-0.401278982868756	-0.546881343838033	-0.487407693043144	-0.490866022323329	-0.555812795789317	-0.507630926212472	-0.554907742465596	-0.551150528345768	-0.628691707024962	-0.641362314862561	-0.570437722207021	-0.476467232181529	-0.371369760159671	-0.579463120182355	-0.450517984532275	-0.641810004477914	-0.568309320073477	-0.610085035795897	-0.158319772241428	-0.455296885796513	-0.418030076692678	-0.322762301380009	-0.438735115379026	-0.34456418772908	-0.395679021755397	-0.413714720710258	-0.405524340983671	-0.434084336497011	-0.290117963255045	-0.545627924342303	-0.57652171772553	-0.381084579082425	-0.297244591326354	-0.122999649334423	-0.28198807087408	-0.564114678028222	-0.581579908171975	-0.575034243553689	-0.244935762506407	-0.626631428612967	-0.250688875454951	-0.232111702237692	-0.592000190268111	0.00314940909645971	-0.616358742017489	-0.544689733639897	-0.399765683158701	-0.565821662769348	-0.222529553187823	-0.472303119643104	0.12184351159682	-0.00334272708440551	0.0603777738449188	-0.414293185848043	-0.0346662237559105	-0.585566421856977	-0.385467477735647	-0.135823191194461	-0.160873186341995	0.15108891097958	0.192165117098973	1	-0.158386923405099	-0.180999466695149	0.0970281279685547	-0.514739868423388	-0.352229125502717
PTPRA	0.60003279782813	0.657546890741775	0.534640919195251	0.767544343958913	0.743858529552747	0.704989765731924	0.700141081095008	0.640575263002133	0.717854479207391	0.765885700246885	0.8413396449219	0.636328464725724	0.288828910075803	0.500103269744189	0.63494283486512	0.849444795284312	0.728692256396968	0.849758168422096	0.191247009836644	0.500512334002497	0.740506749957977	0.874983582158748	0.829133572806873	0.622805276337946	0.294634779359594	0.762327963111941	0.663667765915544	0.827509719909447	0.354050424252054	0.665471406361927	0.329424849284544	0.709312235663761	0.77293971567057	0.749361771462121	0.7875829645285	0.601664978137343	0.480463095571276	0.328557056501348	0.67438232576565	0.485383519424422	0.404723925483674	0.54330658939918	0.656086607994872	0.502731265876445	0.799080365225021	0.667296342429849	0.572242591740077	0.638367906917171	0.6060433311556	0.703183785407147	0.723798658573922	0.460366433750282	0.614134762566484	0.242937817362059	0.669852606493223	0.522508215530621	0.350772713058137	0.860458082668338	0.544907176326597	0.734264001851145	0.307576196850441	0.305672213806652	-0.00767329684321873	0.504676207972339	-0.158386923405099	1	0.589636652133378	0.118791353829866	0.463905166362749	0.840624053287687
LAMP1	0.318020556394489	0.346571342355476	0.672586452899615	0.422709570292229	0.397682289774977	0.417274445472866	0.306815492051664	0.343243631698071	0.395500185645202	0.332787553601969	0.482000959782851	0.326246899605376	0.096811920997175	0.298469316392278	0.3952951539179	0.533002971229089	0.367744194584408	0.452954409309544	0.0987188842544271	0.247597774966735	0.428226326784428	0.544429388532889	0.407473827689471	0.662230465359639	0.171849306705535	0.676909900363532	0.336715110645327	0.740763769975108	0.0880176265760975	0.343846593038148	0.164081989399939	0.463857197466585	0.467951498178624	0.433039972031727	0.555109737201336	0.361343311579815	0.837044690669283	0.658149123993487	0.364766450788919	0.358006095526209	0.358771015278036	0.832458188191074	0.306470859946728	0.669538822493547	0.598061616849135	0.336593461734032	0.767471108975114	0.343717718292143	0.367335623782725	0.374052368918832	0.55664131119282	0.539773512660691	0.242564957894212	0.378342054723496	0.42124333268754	0.671542903809401	0.462170966339622	0.71236251159072	0.28455206646944	0.638767697497408	0.64941016091254	0.618759981773544	0.503396848545195	0.699357803606257	-0.180999466695149	0.589636652133378	1	0.710270177799319	0.294338092353963	0.633221423349926
CD63	-0.0378106654090363	-0.140782873197366	0.452166678879652	0.0391531511679279	-0.0535663575034859	-0.0136948982977527	-0.019060578322201	-0.0847930945773452	-0.038254377323097	-0.137422071037963	-0.0461351689152259	-0.179096027268288	-0.192647282580849	0.0288050829908817	0.0298346530881975	0.119618910637889	-0.0592465655665902	-0.00979436820864505	-0.189723070654194	-0.0953354376778241	-0.111202618474358	0.0517710492326964	-0.12022628473894	0.356999821891651	0.285290614037096	0.268729031418908	0.0392719052170037	0.388954018737506	-0.186659085366918	0.0323440118782531	-0.173230608759384	0.0837333335155314	-0.0228466111152919	-0.00462683826758876	0.143460886530572	0.0655429975586215	0.749631823564346	0.502214533272205	-0.121035843581475	-0.140764264480831	0.0820111129958301	0.612864698935668	-0.0806313449033203	0.503253483065577	0.28958147881734	-0.106452829806728	0.465833047756631	-0.145894181522549	-0.0102838313722945	0.0198252585867273	0.140571754728891	0.405536387456379	-0.200933298060122	0.670946828954695	-0.0376935335772348	0.578242890770868	0.397581012401588	0.21020426734868	-0.0688502226805483	0.424408388979975	0.648823378983492	0.442609863487509	0.729271937866512	0.695931463257045	0.0970281279685547	0.118791353829866	0.710270177799319	1	0.0700435277744049	0.264030100103483
RPSA	0.489873351131889	0.71025067946495	0.736962671707538	0.308583406328086	0.575329684275035	0.290659907966338	0.759118374020241	0.38044087177635	0.422665418532169	0.720783588598938	0.705966475045811	0.556969016975386	0.798269152141591	0.502943259987145	0.314941913623827	0.495525370620588	0.802267616860416	0.690715257421492	0.669803428726034	0.421828899364153	0.580663522941807	0.511204451458453	0.632093082039827	0.367851516175931	0.73290185848168	0.781613456710004	0.290212369002259	0.548371779597629	0.903403447564403	0.24948446875112	0.141982620725262	0.226576433312284	0.527358393142376	0.582482340183711	0.665451471480576	0.243434554097673	0.283335963372687	0.518159030024427	0.803291413134355	0.575466419095173	0.870527696545618	0.29632875970614	0.751452775921616	0.464782183700626	0.318964206074773	0.467973092508426	0.254426727017452	0.510238665978703	0.406478313072403	0.231070781636395	0.788455593240587	0.149658010159435	0.678972089006053	0.289141228442398	0.382776232762912	0.169921141818006	0.897304756091502	0.247024337215616	0.688781133958444	0.702040593484654	0.147814195281923	0.508376413211478	0.0596504794428629	0.158555924209657	-0.514739868423388	0.463905166362749	0.294338092353963	0.0700435277744049	1	0.727393246498498
LRP10	0.678352185984962	0.727642508956542	0.734749192801397	0.704718698009678	0.770830394019037	0.638513583462823	0.857754665982635	0.62274759594233	0.650245040657128	0.825635571409647	0.863082822241777	0.645044288426934	0.503604299027492	0.637514674885454	0.644828219172269	0.856480331492169	0.84877708709312	0.876247169945996	0.426213755735333	0.538144724585654	0.721222830367835	0.811208532781132	0.795560586805459	0.745891256617141	0.506691987032393	0.926306571838486	0.639176612752204	0.890194090077759	0.570455683741622	0.638570696020733	0.255864010003194	0.675678642645371	0.775658646730749	0.795135436270241	0.932252464316144	0.604893141636147	0.615281913252379	0.565019840834755	0.759656145257569	0.469320051502488	0.667845786833151	0.676125046852918	0.776530857015416	0.733525559458229	0.794971062878797	0.685579510632113	0.597153254025993	0.630003675511844	0.646840507308811	0.616268660414015	0.861314552691221	0.436688489966158	0.697083102003832	0.333810698219286	0.567689950277985	0.59461873026599	0.615034780424431	0.706907464935924	0.687220029638928	0.895587024632383	0.436312482359224	0.51926754093796	0.0475218744366209	0.526602075811222	-0.352229125502717	0.840624053287687	0.633221423349926	0.264030100103483	0.727393246498498	1
