""	TLR2	TLR4	CD68	CD36	FPR2	SDC2	CD93	C5AR1	CD63	CD44	LRP1	TLR1	CCR1	TLR6	SIRPA	PLAUR	SDC3	ADGRE2	ALOX5	ITGAM	ABCA1	FPR1	APLP2	CSF3R	CR1	IL6R	SORT1	ITGA5	LILRB1	PLSCR1	LILRB2	TNFRSF1A	INSR	ITGB2	NRP1	ACTR2	CD9	ITGAV	PTPRJ	GPR84	TNFRSF10D	ADGRE5	ITGB1	CD82	NRP2	IFNAR1	TNFRSF1B	CD33	GPNMB	SELL	RXRA	IL2RG	CD46	RIPK1	CAP1	CSF2RA	CANX	ENG	SORL1	THBD	NOTCH2	COLEC12	CD47	ST14	PTGER4	HAVCR2	SCARF1	SDC4	IGF1R	LILRA1	LAIR1	TREM1	HLA.DPB1	NCSTN	CD300LF	CD163	IGF2R	P2RX7	TNFRSF21	CD69	TNFRSF14	SPN	SLC1A5	LRP8	TSPAN14	CD74	C1QBP	CD4	LTBR	RHBDF2	CD40	ITGB8	STX3	FFAR2	IL18BP	FPR3	CLEC12A	PLXNB2	CD151	PLXND1	ACVRL1	PTGER2	RYK	PTPRC	NOTCH1	STAB1	STX4	LPP	AMFR	TFRC	KCNJ15	CD226	LRP10	RPSA	LAMP1	TMIGD3	ADCY7	RACK1	CXCR4	MCFD2	CCR5	KCNN4	JMJD6	PILRA	SLC16A1	SMAP1	VSIR	ERAP1	IL2RA	SIGLEC10	ITGAL	SIGIRR	PTPRA	CCRL2	TRADD	S1PR4	CD81
ST14	0.946899790836551	0.87813871520737	0.979149487734434	0.981639125522563	0.296657073623508	0.989827443595483	0.704246707864289	0.937057783366582	0.982473068450026	0.989471226772098	0.990775026559276	0.962338222553938	0.986291020429084	0.870709974998134	0.992540700213615	0.981127480566048	0.982227963693025	0.976575331746173	0.994822243530869	0.992834698747268	0.987919687721146	0.841713831778049	0.974844045127006	-0.0059231745401443	0.738796667326621	0.919287840418764	0.986394686039846	0.989331945170703	0.97354360182447	0.90682103778158	0.894595787908221	0.933560228136061	0.991623395001072	0.981397709748828	0.962478567308384	0.99081397625196	0.949544776063468	0.977921119089357	0.991726181949845	0.963253109265503	0.926393637352885	0.946956840215045	0.98891512585585	0.991240253606027	0.951751302813241	0.988662678030875	0.957727655945401	0.983333044679268	0.958546829883305	0.437899141703658	0.954388857439123	0.939080606740233	0.971201974706143	0.931376802434342	0.980747903301094	0.966768110996711	0.986642210904384	0.995770733742296	0.762329273053588	0.995002393269527	0.980223412492843	0.986827722500016	0.976213869358099	1	0.906710934488197	0.979610475437864	0.977513659194877	0.984276269749653	0.936016636777657	0.848883720765875	0.982026463727595	0.984597277344986	0.919610772267511	0.996129323197423	0.955586756371051	0.912635124962129	0.988045653343036	0.98271474241947	0.968099238304467	0.246771857156545	0.80226414450673	0.985880880557474	0.988470024481166	0.980232266395548	0.982281873668458	0.966015713905557	0.984949884618958	0.975423452663937	0.986107557842736	0.982663395319159	0.950962847642196	0.958831983513436	0.809585781787919	0.258892233748401	0.955541740327562	0.975036763393576	0.987913471005857	0.984178750763127	0.995154929677378	0.98057728440617	0.981430537499372	0.70427026482554	0.963922493959276	0.870213286473976	0.882623932959101	0.756380478925091	0.986359861575296	0.986956925839813	0.985996740603172	0.983467095517436	-0.561640765804241	0.964088624949224	0.927995945390559	0.966506758357014	0.981290257268785	0.915283450370844	0.964787219676463	0.976319113883593	0.554627183809177	0.983453772963674	0.945947159987821	0.981052282623419	0.958681945866127	0.974714375125733	0.975643201189672	0.968898901528974	0.972528645321255	0.970921579599894	0.82346139362979	0.979172238689932	0.97264316886325	0.929271385497593	0.98260697459624	0.295236335807239	0.817599313512939	0.951310126288689	0.989947616428125
PTGER4	0.843125812029419	0.764959693716824	0.894604152113346	0.874004723117175	0.15029529924244	0.889737300383738	0.603453958221445	0.825761214516209	0.908159698379191	0.908435624397881	0.895592323922241	0.861767456769987	0.881698577312573	0.820268256820077	0.893498665167042	0.894657069739713	0.888151487874107	0.875793817772156	0.900946297823275	0.902503057341773	0.906878970310896	0.788139425059819	0.872614195903602	-0.143615492110516	0.632325974491025	0.873338969111142	0.882926578451608	0.886121212607565	0.883229626910655	0.864646916410103	0.810660707135036	0.833159532844163	0.889476999262489	0.919094828109086	0.874985625889148	0.923344714719651	0.866923047788212	0.894423680670449	0.914901270850791	0.891116020118254	0.817288106174555	0.916593847357706	0.92458225769928	0.942048944904646	0.885406450948479	0.914001874993976	0.953461341081612	0.899409827895678	0.876886003530217	0.543220071799858	0.853729352271392	0.972985067644282	0.961387623929815	0.924873175044049	0.915535841644094	0.951481374884995	0.914687132131536	0.913685403803148	0.714817455713028	0.88982774095732	0.956350783810593	0.867190477695736	0.954742615776913	0.906710934488197	1	0.921028687300598	0.894386032957755	0.940143202190067	0.826991974140108	0.742182438916307	0.886068684394072	0.885962023012902	0.947948995309485	0.921318637190512	0.873542164508042	0.823296019321226	0.90761754665714	0.900057630622105	0.903631746445906	0.57057061994697	0.872814870781526	0.933854506832079	0.925371766988613	0.915663591944006	0.938916514092552	0.9519985136916	0.913742929218836	0.93714780997338	0.915631471046214	0.924306170738697	0.907451246050648	0.851829116663109	0.65571939069899	0.13097244521542	0.880881140759018	0.892403029316484	0.887359566718887	0.914585205343209	0.918647552842901	0.893115515058046	0.897746317299575	0.651221940208922	0.903702783670869	0.940449487528043	0.899561122308726	0.652985654173406	0.930062954566028	0.930090302105151	0.934694357381845	0.948578210705727	-0.60136011795012	0.938697327134065	0.961447399539729	0.95349078971723	0.922881082022599	0.814231411291743	0.952401512698392	0.947876038923891	0.827863356046459	0.930590265805202	0.925727277038661	0.91621116551816	0.937981837495105	0.885883324358224	0.938956567989308	0.961018067884214	0.912277996829069	0.94344769971783	0.945388075198703	0.922138915122839	0.951152003281717	0.968461383815399	0.949513933395482	0.261591115373087	0.968116529291492	0.970056933558478	0.920015401236281
HAVCR2	0.964477714036013	0.905179628975684	0.975485832315622	0.951288975473625	0.313042036314128	0.963762073641883	0.75234096544085	0.954043538578395	0.990634511148692	0.994073601327768	0.985601533672619	0.959528594519541	0.968694675676007	0.823326322166828	0.978143241924556	0.96736133914072	0.981054621035704	0.978598925017553	0.988019110402701	0.965554076307479	0.992701781424617	0.884843872708487	0.984827804671635	0.0182162278092218	0.785091914267328	0.937775693069274	0.945723254864775	0.9762198082948	0.981263737995392	0.943732276587154	0.921121283211613	0.954730108807491	0.957393604304078	0.958137366160981	0.927526189725906	0.992737766715347	0.927390483727189	0.989602224154181	0.982031508612306	0.966817624699933	0.914913336316218	0.952820701440402	0.991407370096306	0.981844794176313	0.946055294410753	0.981408429278331	0.972781576975851	0.990441146997837	0.936353502806899	0.518333821630612	0.971490798947674	0.933501802770678	0.972222844178651	0.956219048013008	0.990983249363046	0.979752226847265	0.971943122412718	0.986652097366886	0.783417571123387	0.982463623317596	0.975443009371947	0.953245834686262	0.98910508495855	0.979610475437864	0.921028687300598	1	0.95467512008263	0.980886312995681	0.93183251337798	0.875227069759155	0.986522073883879	0.973910812836093	0.921279353529125	0.983357551699699	0.980008226266501	0.943649564467104	0.970526222344539	0.980130892238452	0.947089041484057	0.276325033857062	0.82827531737613	0.960709911016402	0.974760208858694	0.951795096519078	0.993182785029035	0.955909694537699	0.956002274325777	0.958989262902517	0.98177623100629	0.979279330317577	0.910388966901308	0.947638729040561	0.770934786309953	0.253357351249426	0.931709230975463	0.939130512619981	0.975712476757245	0.958545389400711	0.987199434260496	0.938413200984037	0.977998814968302	0.776272277174399	0.961524213269752	0.907381329445595	0.927790826406213	0.802826936197985	0.974853908311051	0.960653179378771	0.987486090755163	0.97783128009426	-0.563274527127137	0.93601641133335	0.947237095481504	0.959617992433912	0.993198224564567	0.947890096178547	0.982564351004023	0.977113199440718	0.597424728296307	0.980434453182092	0.926760296525742	0.959592329312109	0.977775609256278	0.962101743482208	0.961869021629743	0.982115625376078	0.98221153969802	0.963822275789653	0.831311398148458	0.986864358255553	0.955455232002667	0.94294506411423	0.98236667914951	0.357315932554749	0.847783386548498	0.945065142913064	0.970929981858963
SCARF1	0.93805791693624	0.875106281090277	0.972889865761305	0.981556055484217	0.339016907971587	0.975629336833519	0.654551823685536	0.91305409898116	0.971387567631829	0.972671566405458	0.974967349224659	0.963537518578126	0.973321426988789	0.902321214645333	0.987402751262885	0.978269965835726	0.947827104506155	0.95439063634745	0.975258248961585	0.983243443772449	0.974272087876069	0.837139959287442	0.950538741795132	0.0760239365578782	0.702557158457789	0.911764251267402	0.981625198420109	0.979165444042125	0.950969984586973	0.881931220686926	0.870292399820657	0.920939983246255	0.977689798998091	0.978476011645351	0.968396036886923	0.973408887230179	0.953745363945524	0.960040269798877	0.972896788900107	0.960079334251874	0.909242981693354	0.940986940146835	0.960135343269406	0.967255748577153	0.948861819667098	0.973551362411146	0.956278623021523	0.956760403438822	0.958508932637126	0.425653578117923	0.935681240027814	0.937836246213064	0.965289971686228	0.911105025769017	0.968813148718112	0.95645731577798	0.983067270674361	0.977633360543954	0.709431864624193	0.97578182359523	0.96567741107416	0.954777967216469	0.958329477533747	0.977513659194877	0.894386032957755	0.95467512008263	1	0.973138769363721	0.925461582548282	0.797421625213672	0.965653452658252	0.98302944701685	0.899481705817302	0.974125606775779	0.947128339154766	0.880661551898072	0.966571659459655	0.974007498677564	0.956580774260296	0.292495116293281	0.818373471346152	0.978085878472675	0.980431747227904	0.97446633798487	0.967345078648695	0.957138637456184	0.980608811915728	0.968115891936471	0.97726522044353	0.976570893847394	0.962589435017172	0.934238803373003	0.83781833246037	0.32855258836197	0.961773085460226	0.97047188988417	0.98247302203672	0.978970889551761	0.975841057973183	0.974341042338453	0.961639924315591	0.660932379622962	0.935939895399268	0.859985425377274	0.853130384713335	0.7040048349327	0.969332204234659	0.984737641603986	0.970655949663179	0.969615058820388	-0.485454739707971	0.95564958433734	0.913705538602745	0.952746912190192	0.963728188344294	0.892678489116007	0.935086819213524	0.962225330703829	0.550636853188796	0.976074819076253	0.949732356795313	0.980832779245471	0.934229513191716	0.97168306832694	0.970136551891519	0.954938416539262	0.96032268380674	0.942707421912586	0.811185963622735	0.955552864303358	0.958468551586402	0.899454401842476	0.966717596777752	0.333139827141015	0.787960519421902	0.938302687127596	0.984184972947294
SDC4	0.945447975520823	0.878492583932604	0.964517756543663	0.971361724186113	0.298786940235452	0.969196051400252	0.732987365839462	0.939690702722529	0.976302566189707	0.984496864785529	0.974866620363298	0.951945600856495	0.97880943461587	0.857348202384376	0.975206059590001	0.966712124799246	0.969758005049123	0.971267560900852	0.982507526539242	0.971691671925544	0.981033178655514	0.860089948617558	0.97233083876245	-0.00657604373180813	0.742574446859163	0.945389083197057	0.964165060720819	0.982070349296605	0.97247871634128	0.928210186966601	0.907212182664303	0.940594613928651	0.973663139651677	0.967519342293611	0.93811749542455	0.991717832590569	0.924757768010613	0.975525442920847	0.991955547936491	0.950407203812219	0.935887038883773	0.970969435993186	0.99030738045067	0.991295981000991	0.934203969463791	0.972553658565698	0.988036451095065	0.977684271758081	0.935061236691136	0.514131941533622	0.959165475943358	0.954461618032473	0.989256276563315	0.954557234567123	0.986977671382085	0.975051776007602	0.974089102642923	0.983657691310042	0.745060801161617	0.983413116721754	0.983567591460658	0.968405781241603	0.985354242348562	0.984276269749653	0.940143202190067	0.980886312995681	0.973138769363721	1	0.908511653239179	0.86193522762374	0.980622777970289	0.967070812430354	0.930521564600364	0.985246723073294	0.960637510317505	0.91889959017789	0.975038092138249	0.968687500410109	0.942780083957519	0.328246199018011	0.823996132021767	0.978070930694134	0.990086474664171	0.96257225609985	0.992514981368588	0.966711977438088	0.972655906827949	0.969193478731235	0.97438596523734	0.974196993261649	0.945887806104844	0.957331045206557	0.771311106403893	0.255030445867818	0.941128966432753	0.950596097376053	0.977600590179341	0.968052267921324	0.982129937879326	0.959285654814297	0.970067742229177	0.741378604787861	0.970183126305468	0.921852353417947	0.923435344174726	0.777953396758291	0.990756013337896	0.981108514190832	0.986077191175371	0.981630600384116	-0.570830558481217	0.956335253563965	0.94762614257587	0.965137241710983	0.975516400684294	0.905899035735675	0.978924235608301	0.976055578173437	0.623451254964967	0.981917031764761	0.940873964196604	0.970803564064276	0.975459834426084	0.951288342044944	0.969352605587198	0.980541385712839	0.97951084251852	0.964646968308156	0.882569586075337	0.972669448817956	0.972126166427799	0.947995278936334	0.988866532757972	0.318406962218659	0.862710640812114	0.965736736889424	0.982636121037232
IGF1R	0.901503940050124	0.817521613947065	0.966851805765775	0.897505624789119	0.286286193005061	0.952665960217071	0.608921521743134	0.873472277758127	0.948594433011424	0.939850981559374	0.961774173284389	0.913310733656778	0.897148988583336	0.857535008080764	0.947867607567625	0.960349281685389	0.917931071479731	0.902875251078851	0.949866790612344	0.933333201477802	0.951788843539225	0.764650773372233	0.936245387685398	0.0588133664686663	0.714876267566688	0.834203827823413	0.918174793080692	0.930831935496065	0.897877448624982	0.819716525079002	0.800475062591711	0.87471020182045	0.908427494917634	0.92866434526377	0.92964670855219	0.926351941108777	0.950802941952896	0.94451309056775	0.927498028215317	0.90519914834974	0.809569099721018	0.858784380831277	0.928007470441474	0.926952935732136	0.959718733469854	0.959776980529004	0.90307085792105	0.926301890334715	0.950197515145389	0.332809308157783	0.88847878169578	0.876583717578584	0.90909668262558	0.868325865015807	0.921238553106649	0.919345520493398	0.94313625251035	0.940799137349829	0.838937201816183	0.937913047549291	0.919437871702983	0.908075686934821	0.912064450384958	0.936016636777657	0.826991974140108	0.93183251337798	0.925461582548282	0.908511653239179	1	0.754733146512203	0.926429602066876	0.958885914971771	0.834821530314885	0.930414593446721	0.92206199927017	0.834406207637854	0.95949576831895	0.962583472536016	0.936164679328338	0.16185250709387	0.785810870303346	0.908985550750218	0.908256477572754	0.914308257198509	0.925136616637138	0.895808419924521	0.920185035150589	0.929388156603063	0.950307902666161	0.953096477117383	0.888847236748243	0.917211262408765	0.866660006319627	0.211063060441462	0.941695276343439	0.919538121569288	0.945354555847299	0.929879160300828	0.94709116884939	0.916103804637059	0.918218529524818	0.61727394815307	0.859597386352827	0.770889022992836	0.799039544151869	0.67652058153468	0.895811374808367	0.911053389330018	0.949866471069404	0.929674887414455	-0.449423227754305	0.896161425927474	0.89980941181927	0.910474826455936	0.951276940115329	0.951834145279921	0.902852039532572	0.930845734124507	0.489730961226781	0.935908401895761	0.911290988047345	0.939488502088665	0.873251360091521	0.967708316549481	0.919192510289627	0.909959601095312	0.913380251183654	0.91969189133764	0.695504012534744	0.931070671424881	0.897192050578491	0.845071912098342	0.907926082169894	0.247601197976838	0.743094196657561	0.881051702018979	0.936376810769994
LILRA1	0.931014226691766	0.933590333575189	0.783315503500809	0.834357112600393	0.573987869651093	0.790455249429029	0.967096378642106	0.959908753125991	0.836595672627919	0.882934780858505	0.833134365681748	0.851014802248949	0.891997207694173	0.605238336271761	0.826815989742069	0.768829749026591	0.892485610100558	0.927740206134248	0.864825217862233	0.791031273811488	0.858178846109985	0.911438172852714	0.91677368257205	0.233633025304349	0.91400709705917	0.934841414136951	0.774453712911166	0.869392503323691	0.92761374754033	0.94926792255941	0.964558905314652	0.952244340607395	0.826071211406578	0.745165626670396	0.687060849338146	0.881450551493021	0.684346697797181	0.881259600827293	0.886579058319841	0.806551843136567	0.931073851701004	0.905768726827173	0.894598364367922	0.845558224092201	0.698048005447181	0.799819256058388	0.842624678391946	0.906282079342366	0.689589039767563	0.699828295831847	0.944122371167025	0.713924271895738	0.831884231170351	0.86899611078092	0.894670068795997	0.804068760375915	0.777568104394312	0.845389452671721	0.712537407695789	0.875098189200577	0.795099173213786	0.872318811359897	0.847733042639044	0.848883720765875	0.742182438916307	0.875227069759155	0.797421625213672	0.86193522762374	0.754733146512203	1	0.905912752328761	0.802435426941017	0.710480938832841	0.845277575314325	0.893579912371798	0.962982349773022	0.816620013103652	0.795422926094897	0.708300947116661	0.0741525209265857	0.549769815527867	0.774431157710991	0.845196634711145	0.749252315919454	0.876562847638544	0.746090513706004	0.766468403947941	0.737393470679819	0.800643378727972	0.784047269211232	0.672210134256435	0.867002589207939	0.690688165396196	0.467552565562771	0.691321629670888	0.720208169763608	0.829539236625363	0.751695487932572	0.828806194512048	0.740598872519625	0.866629341725282	0.945902785151137	0.926440474940095	0.844899097177072	0.900261404139869	0.975972899861891	0.875974542841032	0.792314417284528	0.823415979647256	0.785302195453472	-0.41594521496317	0.704961458858294	0.741025887880358	0.745633281330698	0.837183389850305	0.856247600107065	0.872566970217657	0.783618859159462	0.435391933038314	0.791435232141095	0.660757251411106	0.747902872580334	0.899751527036168	0.749419101076286	0.747213405531295	0.80725422623115	0.904145045519162	0.769190343553593	0.694723413836659	0.849255665530159	0.760924351773123	0.797688610710938	0.844436247180268	0.423352072351315	0.656431979430656	0.749377518636018	0.792220429977067
LAIR1	0.98262014154473	0.932904168647898	0.966542036626479	0.974266421890543	0.39386698410743	0.962883169758749	0.795601115079124	0.977308047901386	0.9825354037117	0.995205752905255	0.984558499962417	0.974160133391927	0.988161302984681	0.822635422385472	0.979899351313018	0.960685688141069	0.983826121813474	0.992474222448412	0.989390206972703	0.964855710896595	0.988974124606759	0.903194308465058	0.995143429694957	0.0938666105844837	0.814747420926284	0.95403952678613	0.954315672123293	0.991136140346235	0.99431405425911	0.947301355898601	0.948533214801889	0.978843797739056	0.967915425247048	0.948645783374441	0.922736347278701	0.993450005345188	0.913642151780181	0.993658462382067	0.990143248469838	0.956345152199124	0.956702961138934	0.962390233792121	0.990294288342149	0.973863001647072	0.9245646905506	0.970339797426526	0.964816220862705	0.994941423874162	0.921833063096989	0.541768139041986	0.988008848065944	0.898141287906235	0.96397417579648	0.955083403606227	0.993577518991164	0.952895519780672	0.963975556906095	0.986773022173424	0.770940069975182	0.992231470310684	0.954731557525603	0.970475769082448	0.975488943872072	0.982026463727595	0.886068684394072	0.986522073883879	0.965653452658252	0.980622777970289	0.926429602066876	0.905912752328761	1	0.972008202566454	0.882943542999957	0.981231241896299	0.986678216725459	0.961759761325727	0.965864259440595	0.971584409916093	0.925376889879044	0.214318151950992	0.772098566191753	0.953621942829664	0.981916877335075	0.944266647274014	0.988930098805071	0.932339812739898	0.955938386811559	0.940519329222677	0.973063564214913	0.967152118977202	0.902614756460693	0.958880089186475	0.797445728189986	0.319703519969697	0.920505026509291	0.932682897280105	0.982064525547448	0.950428077055365	0.980447081618802	0.939386450727216	0.98030433531477	0.805438036786224	0.975102186929352	0.893450906957026	0.918827446951328	0.841222047417941	0.9807176297967	0.961808271653627	0.97567434770788	0.959447968882282	-0.508936317494056	0.91564905120922	0.915584987760834	0.938513263253111	0.977024755681331	0.947223699786562	0.968666980001357	0.960382415219848	0.535235961321293	0.965671819690438	0.900803056957712	0.950820070381219	0.973536003607231	0.951197936065391	0.946327267217356	0.958855234571034	0.991548784786814	0.935609642557387	0.797004814468546	0.975648514928709	0.939165527039925	0.922011728532854	0.976075328148835	0.356442230967849	0.793149037574248	0.925358161412598	0.969384092430163
TREM1	0.943681479196125	0.871204095664873	0.994300014167331	0.968508487955962	0.29370462338006	0.99106651280791	0.653489595640608	0.921118536123623	0.99161083411577	0.983005462257625	0.992350536099826	0.959112542699155	0.965697372028106	0.874035010010563	0.995243604492063	0.994089226547604	0.965266733295429	0.956518611752455	0.984368615177729	0.987616478413028	0.990030454384207	0.822980160806228	0.965307949050162	0.0348490048638326	0.718158553491746	0.896188453058633	0.976631035111825	0.977914187197425	0.954021172149746	0.876800602201229	0.864034247504623	0.920997205207123	0.971688694857165	0.980525483002225	0.974526454926665	0.976168816196718	0.972206916575697	0.974910314771162	0.971121523384804	0.973744018384239	0.886011406949855	0.921104108640723	0.969503966680163	0.97418445542196	0.975816567647147	0.989607732446683	0.947629636699067	0.968887768660563	0.979015923010818	0.374329052379734	0.942562772322765	0.929658369758554	0.955993248297332	0.90560947148222	0.96898631523316	0.965494921373906	0.992225943655828	0.98711585083804	0.741610418526489	0.985470691063359	0.96956691026867	0.959416403054166	0.961196463280771	0.984597277344986	0.885962023012902	0.973910812836093	0.98302944701685	0.967070812430354	0.958885914971771	0.802435426941017	0.972008202566454	1	0.895269839196693	0.980886970719391	0.957070954572296	0.886039270610833	0.976538869133644	0.993074847283002	0.975286014291186	0.232086702125421	0.837719619868243	0.973044159664733	0.96912892205955	0.977052437375386	0.973329885397585	0.953848507388668	0.976809673048043	0.971722578597625	0.98917905515472	0.988576526696363	0.947331160597848	0.955252830333444	0.82576606855364	0.274733098425767	0.976435707691564	0.97510938403876	0.990252678882356	0.981107424868392	0.989946227057282	0.971406900194435	0.973741221987305	0.671571687408417	0.928008007265604	0.830186222652237	0.854018943355059	0.708795387899427	0.961790947169693	0.973993300192777	0.984024307690521	0.976118545580117	-0.528157744804726	0.951718617465884	0.922647179344766	0.957901357783328	0.986108929856893	0.934156688920188	0.938873118352174	0.971173253554431	0.52361513163136	0.987476638653094	0.954491343628262	0.984234178312642	0.931337855748276	0.991828226796145	0.971549855001392	0.964159627138251	0.955668795486471	0.959234978634598	0.772139031205402	0.964936537463075	0.954352105718244	0.901627167297444	0.962742018042863	0.349025437117362	0.783169722031971	0.932162554883942	0.986466506978696
HLA-DPB1	0.82916768610891	0.751718437331603	0.90896656090857	0.88744288436383	0.121238539551135	0.904765890600819	0.549261815982011	0.803073297965101	0.911713926426056	0.904778564601065	0.908395953865632	0.880929383062388	0.886520122847287	0.841758001787761	0.904638162511655	0.908831601488	0.897755022078712	0.877118575759214	0.915072464337017	0.928315405730382	0.909532148116864	0.782094544938817	0.862870693567135	-0.1745767962613	0.61129935633723	0.8324121322252	0.9107448889723	0.889926774801315	0.883443232330502	0.853509501272835	0.797432494331531	0.814944496040372	0.908982044441303	0.946027061576974	0.906726551824976	0.924848399277356	0.890714179160436	0.887078507488716	0.909952633260798	0.91088125520938	0.802868237999987	0.887335660092575	0.91558431194027	0.939504450425484	0.906299079077277	0.932223146246895	0.923564020984152	0.90044294540915	0.904399794356429	0.447683434114952	0.838208502614108	0.963329668344975	0.939270169036955	0.914503007466477	0.912520703103944	0.960975880805399	0.930115574146671	0.926357758159729	0.66943172706914	0.892946787307616	0.957515080924091	0.872935067859368	0.953264972823362	0.919610772267511	0.947948995309485	0.921279353529125	0.899481705817302	0.930521564600364	0.834821530314885	0.710480938832841	0.882943542999957	0.895269839196693	1	0.936875468837643	0.871313509180162	0.811379758510851	0.909319557005758	0.916305022411925	0.940243108662316	0.433784344683585	0.818562741965616	0.952729562791889	0.934626004246377	0.943179154486297	0.921606765900629	0.982887489638312	0.936246228389357	0.955407406076659	0.93641155382031	0.936781703213785	0.932981579373161	0.831856855576253	0.670222374314046	0.077775933703709	0.896939292931978	0.929831628668969	0.894117891289067	0.943932735421748	0.932626072417096	0.922196301856818	0.909189477206458	0.579226757091803	0.890571343423232	0.888230226399382	0.826627084768968	0.608055855188084	0.928647525151818	0.944190826968449	0.936115487336508	0.954513446490917	-0.599948403034544	0.960886896501707	0.935306877515812	0.968171205345389	0.922899560635381	0.792499287049574	0.93625386738683	0.958248348209252	0.686101908680806	0.935048305439621	0.941501174624246	0.935276046299164	0.924781105854349	0.909700428050812	0.955059292464327	0.955567471015756	0.897560687292339	0.957803546188575	0.906612825832205	0.939743472932814	0.954504439609524	0.929018916561059	0.952553512093593	0.168649319212613	0.929134116596303	0.956336150583684	0.930354755618464
NCSTN	0.946717584373999	0.880969779533982	0.97880720687248	0.977131409473375	0.292300084120453	0.983700652059623	0.701593264251555	0.933417187281781	0.983871324596265	0.98911273253912	0.989365187638262	0.964871929225279	0.982661879427051	0.870812954913909	0.988900807288423	0.978264776844072	0.983308582030929	0.976549236974104	0.993457044849808	0.991262735046998	0.988928658768365	0.855070343002416	0.972068542199364	-0.0118403160756284	0.742957539333764	0.921008264518038	0.980767343370024	0.985809420412425	0.975498069914371	0.916251068965823	0.901004885729878	0.934276115568162	0.987867296555868	0.983059138212509	0.959019724802964	0.992840188166345	0.947300465219572	0.978535626683926	0.990769656013193	0.966771805094436	0.921968820612411	0.950982679597334	0.988676872224515	0.992395626582785	0.953176103320158	0.9899143514981	0.962735216576522	0.985518165636464	0.956362245162655	0.461578021377199	0.952851785420754	0.946908898211486	0.976626478431895	0.945434195923127	0.983907700476363	0.975161661624722	0.986992948688665	0.995819804980275	0.763951852250775	0.990007172092942	0.983124183952149	0.978048226047738	0.984680857212548	0.996129323197423	0.921318637190512	0.983357551699699	0.974125606775779	0.985246723073294	0.930414593446721	0.845277575314325	0.981231241896299	0.980886970719391	0.936875468837643	1	0.958828108908564	0.916678873844317	0.983933229517955	0.982968848872826	0.970365563946974	0.276700525474166	0.808768862724122	0.987809120121092	0.990460659400525	0.981909758251318	0.985694595289046	0.975294848276085	0.984019895678052	0.978545512493698	0.989350796069258	0.985537788398198	0.948994801074478	0.949349075074047	0.798700412617597	0.240365598941236	0.95172951035308	0.974746419283682	0.98318331359839	0.985051979819452	0.995575777027468	0.977048022728519	0.984658815036773	0.709829164885697	0.966899579991473	0.887253421813145	0.885790950885576	0.755956529267715	0.988267263111284	0.989395154972641	0.989528699999723	0.986887326464296	-0.556491801677221	0.966814691040505	0.938566510642839	0.973914786867143	0.984517294421914	0.910964078820436	0.972426925600497	0.982685668038219	0.58209319840905	0.983297613074607	0.949836051678413	0.980385140752635	0.967703098837394	0.973459465003753	0.979977767743201	0.97753089081353	0.975860499486595	0.975723653838433	0.839358436572308	0.985614431534597	0.977601293415914	0.943303845149125	0.989601399249827	0.285866010438355	0.84124464451126	0.959461424846478	0.989211899044317
CD300LF	0.979055861656924	0.945688782085673	0.956138847604329	0.940167587410322	0.431439797523564	0.935110958514444	0.797536905460681	0.963726736590462	0.971771385742449	0.982106334990544	0.971093701476155	0.968375729580223	0.958089116035337	0.791658538809726	0.959748261864156	0.944969007532153	0.959485281205445	0.976869040086712	0.974079860955556	0.938647563783793	0.97903123411369	0.920959919158061	0.986789966393194	0.164137051038194	0.82871066820708	0.941227918223893	0.918884473829002	0.970457071515506	0.982062303504723	0.950956992308595	0.944547799950849	0.977536582700603	0.931999882011045	0.927209662404016	0.895849125501716	0.979620220791125	0.892358976163196	0.988174817948138	0.967928443460788	0.949507742041155	0.929766711760615	0.949997187447381	0.972014093162304	0.951415086036891	0.918290377514199	0.957959567681513	0.958064316221846	0.984730377104035	0.905411474098805	0.581145765531527	0.97892529354586	0.881051832479328	0.950543927010978	0.949819467057798	0.988003118589824	0.950161290913774	0.943562244302011	0.966516568731232	0.771431128846799	0.967564424887554	0.93532120201101	0.927735331568872	0.967251072747903	0.955586756371051	0.873542164508042	0.980008226266501	0.947128339154766	0.960637510317505	0.92206199927017	0.893579912371798	0.986678216725459	0.957070954572296	0.871313509180162	0.958828108908564	1	0.957699658574747	0.940258969876114	0.962306613298005	0.906472819021373	0.223349322402082	0.760211654707297	0.926027340041602	0.959868421182787	0.916714868861483	0.978863384246329	0.917042724693234	0.927557407682789	0.921498234800977	0.962318138735226	0.956480587378925	0.87240156738796	0.930856729345879	0.771954042090717	0.32656142753319	0.900349245633204	0.903178578145208	0.965574111041357	0.927887813487331	0.962517948552912	0.904752135729026	0.959265364744704	0.814536760177723	0.950100083865738	0.897850062526308	0.911350546533444	0.837636204536268	0.953471834525484	0.934375990506516	0.96385541787421	0.942261218920632	-0.476545928151578	0.886887979319309	0.912328295769983	0.919916123041135	0.968689533840538	0.958739216229612	0.964715434718249	0.947853808676877	0.527304885086775	0.949450932343759	0.883734415558673	0.931225792924312	0.965211312560185	0.940620630912497	0.926495834395787	0.949710216940455	0.984247233365739	0.915784725399788	0.778954129242036	0.970746851379934	0.914031778661839	0.901098130169298	0.957602883467514	0.349626413876105	0.787477064961952	0.901849527565523	0.946108665636615
