""	SIGLEC10	CCR1	FPR1	CCRL2	LILRB1	LILRB2	TNFRSF1A	CD86	CD40	C5AR1	ITGB2	APLP2	LILRA1	TLR2	ADGRE2	PILRA	SIRPA	PLXNB2	CD4	ITGB1	ITGAM	HAVCR2	CD9	IGF2R	TLR4	CD163	TREM2	CANX	CD81	THBD	TFRC	CD74	TLR7	NOTCH4	PECAM1	ENG	LTBR	KCNQ3	KCNQ1	GPNMB	CADM1	AXL	CXCR4	NECTIN2	ITGAL	SDC2	ERAP1	IL6R	TNFRSF14	SORL1	RIPK1	ITGB5	TNFRSF10B	SIGLEC1	PLD1	TLR6	CD72	TNFRSF10D	FAS	CD300LF	TNFRSF11B	ITGA5	PDE1B	CD47	P2RY12	PLD2	SCARF1	TLR1	TREM1	UNC5B	ADRB2	P2RY6	RYR1	TSPAN15	NOTCH2	ITGAV	ADCY7	TSPAN14	RXRA	LPP	LRP1	SMAP1	ABCA1	ITGA4	STX4	CD99L2	STAB1	RACK1	NOTCH1	INSR	STX3	PTPRC	MRC2	SORT1	ADGRE5	MCFD2	EDNRB	TNFRSF12A	NRP1	CD226	SLC1A5	PTGER4	CD33	SCARB1	LAMP1	PTPRA	CD69	CD63	PILRB	CD44	AMFR	CD93	C5AR2	C3AR1	ITGAX	SLC16A1	C1QBP	CD46	CLEC2D
TLR6	0.801414463684683	0.657753611814572	0.746584000671259	0.664436090177151	0.808396565080095	0.224193715179761	0.691409633485177	0.692657594590676	0.576504202977023	0.601045893821049	0.683430474256521	0.61805315070987	0.59543347773586	0.762574353718904	0.786970829783517	0.646913828315375	0.679927394866675	0.666886500809117	0.786639641647734	0.626863438264908	0.695855256460573	0.75671239681146	0.349955274575684	0.591929088674597	0.663495325639475	0.632677091352495	0.675790459569679	0.322614926489635	0.663591894875422	0.226612387778688	0.606739486980225	0.616234378125806	0.623391656457858	0.360942737057731	0.578850255206739	0.676655347944603	0.690434027399733	0.796880831722739	0.686271400564403	0.159582539293245	0.375700915317749	0.60349800107613	0.396087021721823	0.537062903117519	0.704610557615202	0.210041389858545	0.566255383369408	0.785214165954716	0.496583828731087	0.855410520632839	0.688656882744133	0.382019568571353	0.702249581721095	0.192851144750222	0.698834805391795	1	0.516861341530456	0.579474305058884	0.640032524903475	0.492959500124207	0.71919705284198	0.411832657398793	0.634570771744039	0.633746973176048	0.595483791690201	0.714402258268442	0.516803181454943	0.787150757851115	0.550629804741553	0.698278880626223	0.682913099900949	0.503160457751578	0.627976243788582	0.637363333980574	0.414185065740347	0.795190342108444	0.755066767125925	0.775813648032957	0.525087547450852	0.770652869014661	0.691125512951115	0.5289194331725	0.449068704566776	0.0827623899474355	0.776240394231034	0.624569055052786	0.701611720666462	0.553055990111611	0.525435401385802	0.14928586245597	0.624716241541979	0.850109820708527	0.7869622150604	0.77470504463956	0.5444297487127	0.541101061518394	0.523554099916921	0.519549333363748	0.532364609792761	0.75288839209047	0.592332160579755	0.700166349647332	0.605538028791264	0.628712132501669	0.601441964256217	0.64373780041491	0.729397057116862	0.494454641897146	0.556197635603007	-0.147395435025183	0.430386268931145	0.358903392257284	0.538619103402215	0.765555764519337	0.711831920268704	0.217804693726081	0.516163390974087	0.705384834000701	0.655157426788102
CD72	0.656594541979486	0.379041724832052	0.485423347281849	0.572930490053164	0.72135868507018	0.492584417556906	0.717889128600142	0.721635731751168	0.492208226713463	0.600840230548536	0.640389211352723	0.62787673672418	0.661239511807957	0.745061127372028	0.751550643449271	0.585999691273885	0.75780400802116	0.581375265857082	0.580194802869901	0.662072830339414	0.479779323946819	0.601840596769543	0.724099924756605	0.67841297491744	0.48448696051523	0.844714329367342	0.633520901490251	0.522129829028462	0.676869973260064	0.274545346884753	0.385207689587805	0.807379295748849	0.565300551926095	0.108098388283171	0.686191340958619	0.495627586749565	0.681822021275816	0.462554239036311	0.418911155638422	0.471673856520464	0.799541819597763	0.797130447523439	0.605093464710454	0.615294799050044	0.583692475197274	0.343552547667786	0.559345526824524	0.620536760706266	0.822270221211055	0.480271089372542	0.618186468591972	0.264531708957936	0.443482346607092	0.398599155556877	0.362128090197122	0.516861341530456	1	0.357763302381261	0.455545442171605	0.746515119729231	0.407965088337306	0.399046249504895	0.628982610201959	0.73463036330765	0.00575627929638993	0.634561695747471	0.305869602231262	0.786930957230872	0.464184795587026	0.766533616514634	0.344407115267157	0.467152202631502	0.20816690855515	0.482569093175701	0.437911193063058	0.637514944783801	0.61858306609217	0.631727335620877	0.573231737130352	0.613872114321242	0.631342988703572	0.757064872950892	0.545386191206375	0.553570887832655	0.659776416628256	0.560623116484975	0.59978839553294	0.714264627763227	0.44234368841284	0.116316948788272	0.678570351936956	0.710273397493435	0.675981262011527	0.497117376961684	0.500100884032547	0.599710944995662	0.518470704281474	0.505991556869306	0.492929751575596	0.498440541461598	0.410756845558586	0.660652711376435	0.613925774870793	0.645987583546933	0.544094696127491	0.613498072568742	0.507771749091884	0.641595542341882	0.548294523966308	0.437685632191766	0.662812745172632	0.327272150781282	0.339554057331861	0.542310382225849	0.499942765801143	0.257292804288436	0.657113361489115	0.740349369179505	0.570199560099743
TNFRSF10D	0.481823313583514	0.572666941419509	0.629324916954434	0.559203559889507	0.568637042641331	-0.0234268409477823	0.519094432547348	0.491892772864108	0.465875247666686	0.670355211244749	0.533779319379004	0.601787810752804	0.408112608906575	0.473458351145304	0.626178077138146	0.524021959829676	0.562772227091501	0.602279218788886	0.620663663955778	0.598811919828817	0.583780511227424	0.658621294980866	0.354936011046537	0.467795819163378	0.375747343271532	0.355957854732046	0.47527757332187	0.443926613570568	0.448331385803672	0.448344746016645	0.732148728934363	0.282525270305868	0.335004968774572	0.441742225235712	0.45272086029601	0.594981485123831	0.376450018375919	0.683987521738329	0.551344554531544	0.307420255786796	0.132969939408925	0.337307310704794	0.47494704686906	0.537523080506341	0.537178498666508	0.406798883258811	0.436708093049707	0.644962918291515	0.398849864399767	0.658392234512583	0.595380547694543	0.433419070682161	0.663197898193276	-0.0308574381284896	0.556868936379971	0.579474305058884	0.357763302381261	1	0.496351482102213	0.215129418433208	0.511871080829078	0.578355311914833	0.382698181942663	0.452216147378522	0.541160708517491	0.469707467376316	0.367321970676578	0.457995518889012	0.570159255463614	0.544222764277874	0.545492849570475	0.386467318965079	0.535032738505305	0.439474752318191	0.346025834122512	0.580084363573634	0.547802486055071	0.718783948496879	0.523993702508327	0.647318448114213	0.607360047652371	0.455964113011552	0.561684421330461	-0.121576457999055	0.712046559012264	0.45636564727487	0.438632392774238	0.398541452362504	0.497894990432534	0.240914634961968	0.487837702209463	0.649626766596692	0.578274054825548	0.660961815372086	0.604845926516391	0.512081652172817	0.550958799968629	0.574657394992873	0.554179090704315	0.627465367238629	0.564240255739474	0.64369045685383	0.337346381800768	0.505481022549314	0.522411304437945	0.5316369462177	0.671149081063839	0.402225754330468	0.490505525086707	-0.0796470024727396	0.396811917875848	0.181880744071071	0.671697265146746	0.639187991808679	0.733703798521402	0.402904070189116	0.377557411955571	0.501556235840905	0.491375591292493
FAS	0.698874396369743	0.723122726770835	0.825710575789872	0.817184799614167	0.765386862624974	0.0253213978065874	0.731575536600997	0.722258257672201	0.732925968314132	0.599601594357869	0.772887499240331	0.758215087473924	0.664700566739093	0.48486835242094	0.643629605872474	0.765880695586667	0.727532376683601	0.775179839272179	0.825345667419503	0.743711936473092	0.716017053737471	0.830465562209397	0.430683864077415	0.61510038038967	0.323313308313541	0.520774079840729	0.81454902659577	0.504939020350352	0.798627545173183	0.326801642265707	0.633434562359864	0.378984316225496	0.285410934316569	0.314949362168288	0.4037024092361	0.783275429721951	0.640241877109044	0.66894620355978	0.762480040931818	0.413188292580729	0.266071628116815	0.461780966483904	0.216449313917915	0.680383982153349	0.706638891013219	0.418206936356144	0.540294603960578	0.71449339634543	0.571314494964715	0.778984114325732	0.764885300607865	0.466595291654259	0.779564444086638	0.0502925153057178	0.703425949789434	0.640032524903475	0.455545442171605	0.496351482102213	1	0.412154861337469	0.784942564282928	0.424784813302121	0.705202995669703	0.715496018826732	0.562370058771117	0.716167168135771	0.450810750491831	0.577147592173607	0.670630165459195	0.698119219065398	0.666138501003634	0.595756239179687	0.422786393138909	0.749873658765839	0.453974272373895	0.784015050404214	0.642922274158536	0.727225149349601	0.637883311857605	0.733834397682193	0.805911400667464	0.675933309781713	0.575258719668066	-0.176554310173377	0.755572293876556	0.656137696713554	0.754108349200194	0.734660286991465	0.331227439792068	0.0757304697019636	0.579884826027644	0.778346950620434	0.665396643433141	0.729442612449164	0.752577612200978	0.769547941903641	0.628844080383809	0.718014472403191	0.731059730588163	0.812636770557442	0.645069850221973	0.645797390741264	0.640613026508826	0.651461971709677	0.782253263052462	0.754694557672725	0.636886420100929	0.742595676322604	0.624515219778862	-0.122669668361142	0.449051426622913	0.149586529621904	0.520115515461858	0.74470870395598	0.756196914290297	0.343966246489126	0.719427654851515	0.610515882825517	0.50023005840589
CD300LF	0.727749897894433	0.431785684120627	0.485005866127111	0.555112029630745	0.681794935966925	0.55849532284965	0.744937241835471	0.646506246994798	0.511480789354433	0.408497486867512	0.597456412008164	0.488183214887328	0.659191330843827	0.718487462233589	0.579554588380416	0.50624013145813	0.658085872824079	0.498824515998295	0.590839111848724	0.564384126403875	0.394440971015924	0.545073639922195	0.506381543113211	0.666423802463898	0.537034184831171	0.76799685038624	0.639508506181669	0.358652705888147	0.705642883622753	0.0699319512576811	0.165447128376436	0.807543617456458	0.642453725780809	0.109989443812359	0.674841863970423	0.450160320168884	0.728619230951809	0.364622268477	0.438791316181314	0.318269436980884	0.769827563540599	0.826812375549878	0.400676041147415	0.4942689018422	0.479691040592641	0.113611968189117	0.551761030348116	0.588773944541176	0.740347386564327	0.480717647219559	0.589281956030761	0.25563383822993	0.382389477487571	0.435941726310799	0.345457628084265	0.492959500124207	0.746515119729231	0.215129418433208	0.412154861337469	1	0.410161322223398	0.283505277832449	0.674229330761517	0.674048610220919	0.0989115383697116	0.656947511287241	0.352013693102892	0.769632843257025	0.243097478912379	0.725557235937641	0.370183015401581	0.491192643202819	0.27768267610956	0.557735604833599	0.360586304170751	0.667817152187829	0.636493476720939	0.558264081539588	0.446253114720939	0.522240842712502	0.542018359736556	0.684558179616722	0.328823520568989	0.582625019232312	0.455875154755945	0.54480725972594	0.676550296729924	0.70730172169756	0.349179841475908	0.0918726698542126	0.631064800616008	0.615401089384505	0.60886257415241	0.446716304031817	0.355776827066977	0.554687588253902	0.514343720061304	0.331400369890523	0.399536987805017	0.456779208105774	0.39949000917952	0.506023732132838	0.694044549944331	0.67819185249336	0.527922283014357	0.541815539772694	0.394280840209227	0.657582802129577	0.519282281205456	0.347712319299104	0.543800145206456	0.426134221341995	0.166049142281148	0.507268999535484	0.365980662782961	0.133770919178203	0.66356156955027	0.669743952982863	0.505608652236396
TNFRSF11B	0.734056009172397	0.648526621048366	0.803071031339793	0.798132744021671	0.751463137448329	0.0173012590108051	0.68806030441334	0.638165482813391	0.654126412479959	0.544064700184003	0.658964074538006	0.623545170168412	0.603870539293785	0.575778961493621	0.64034347903837	0.684733315614318	0.64097679329363	0.644933762753039	0.770433531970832	0.636997004912411	0.604934317206175	0.778253711019543	0.229744703613296	0.567934729839194	0.361145729929602	0.473036067059435	0.736816072157176	0.383723812860578	0.726136977466593	0.131270294527629	0.612129172088284	0.423685243756186	0.3427765214579	0.429326192493255	0.443334131589151	0.70475328404922	0.602265670118185	0.646356794816229	0.735702128626083	0.177664959947558	0.195130410201096	0.415302538956452	0.166012309838657	0.551903022577695	0.710666685057958	0.274459513461866	0.491551919366454	0.709758207790155	0.465669571047746	0.807254614191177	0.746833447016108	0.300842709450571	0.77239172783227	-0.00856944710508243	0.712054537361892	0.71919705284198	0.407965088337306	0.511871080829078	0.784942564282928	0.410161322223398	1	0.388149170147639	0.58933600190293	0.641914556781535	0.623965043281683	0.678908555036083	0.491910642471753	0.605708802920181	0.558124485160879	0.658828442951576	0.58640562116315	0.520956153863513	0.526583527445907	0.726348496928525	0.350879812261577	0.808188993601389	0.69108519934646	0.710862741586228	0.505042869585227	0.704243489143339	0.702026101506961	0.566329421837997	0.402954511177111	-0.190783587249528	0.75274996932696	0.626086551466033	0.686522599779616	0.664079981979675	0.342636086326236	0.151674993732305	0.548481376992034	0.749476555959337	0.666760978547749	0.759166625647461	0.595806770360298	0.652914908148699	0.584640039855709	0.553593832931026	0.618220570409706	0.819381487707536	0.555350501990674	0.656835067621505	0.617735646355634	0.625120786292818	0.650760533622059	0.675784841951054	0.721990706333326	0.586534286489055	0.574819325521073	-0.264012051468688	0.360755699443939	0.220254037868267	0.505018306285888	0.729472501296167	0.697288021491651	0.254832516810773	0.635315126925244	0.579257683248442	0.527921002532555
ITGA5	0.389472158528321	0.448643653347841	0.492312013227567	0.526272307245049	0.495999333345669	0.213317377096433	0.489741355390343	0.415274079670433	0.436935299078841	0.652850478422074	0.449038810334543	0.620656023097593	0.374378381290877	0.40560604969768	0.571468691484279	0.379647334802957	0.498612130841802	0.576725079295153	0.489710453797775	0.665553493633835	0.525842873793747	0.518883440700438	0.416889184464669	0.621849688098894	0.241592709787262	0.371076378531958	0.372883932825185	0.524966213952801	0.373558715971018	0.566318402284399	0.57816581009904	0.284139377451965	0.237406310001741	0.611594243692965	0.598226051638188	0.584577846544537	0.380117815362862	0.515884975384758	0.469134267906954	0.376864048421291	0.271752481942233	0.314262831487958	0.441450056661982	0.608306469826624	0.433276165544007	0.428698033048113	0.516936783320594	0.563720367281616	0.450168016963007	0.473258603786919	0.549642730570777	0.453616898207743	0.555520176565654	0.0613714365542677	0.442214466924897	0.411832657398793	0.399046249504895	0.578355311914833	0.424784813302121	0.283505277832449	0.388149170147639	1	0.319626320737486	0.469206213545695	0.292170613473538	0.433957299693439	0.523769650104917	0.402607578547158	0.524756351224542	0.538984090164889	0.382246646741619	0.260062882210793	0.356804685479293	0.428874413652033	0.589517688520613	0.498671999514163	0.479184870738669	0.632220201303685	0.571686991453603	0.644919373193211	0.590685967578303	0.491778913321405	0.538570619995465	0.0654331239262757	0.596016784947044	0.472172700716171	0.379701209520542	0.422933796533172	0.536200192202123	0.631271940028778	0.512922446802183	0.54771420544619	0.541407371745011	0.62192162484115	0.578853158867985	0.538090624649109	0.62841020164376	0.517963156301972	0.592867152398362	0.431210755203069	0.500220731655095	0.580145789208814	0.281795031026261	0.503091782884397	0.48864194910322	0.573288869440073	0.55320176998644	0.416777891945992	0.554045644879992	0.241384136534576	0.488241091801615	0.528524124764387	0.601273540597664	0.466584576278296	0.594399018938298	0.469171076507549	0.418072368484301	0.551493955467087	0.473645709231732
PDE1B	0.762869548035337	0.631224277960325	0.723253927685049	0.699374224789668	0.772575160129282	0.213651842292228	0.804080037671158	0.814645260394729	0.773162017142099	0.512050152423996	0.821139975961309	0.755285208598964	0.657550134496329	0.593045723638176	0.669785036551772	0.788052948539528	0.805221966558133	0.705667257753883	0.766960941458142	0.777840922562308	0.672175237281277	0.790200005804448	0.630386152261743	0.67280557852284	0.482725797075514	0.766162986279161	0.853402919605166	0.491374954904102	0.867126584703707	0.315006339073696	0.458530345229579	0.604552400117408	0.462478060316207	0.113803274650659	0.481117479393476	0.723626108792554	0.776164208641471	0.601466525898418	0.661665606263703	0.516276270050286	0.607522969377334	0.703145183688414	0.273562385139736	0.694580830671085	0.659511487578125	0.405392809554043	0.557460220204509	0.695271651549559	0.730880327550286	0.693478037490314	0.748139765104931	0.464233637660117	0.590973055561606	0.350523268753817	0.579765152150507	0.634570771744039	0.628982610201959	0.382698181942663	0.705202995669703	0.674229330761517	0.58933600190293	0.319626320737486	1	0.787440830596841	0.312049903669705	0.788037220647744	0.427515909000745	0.742482129551551	0.548777782495754	0.779642208733069	0.591598949517359	0.579138637752632	0.302357575888351	0.739081075785679	0.394755870804934	0.787497920012992	0.648360831080218	0.666465530478658	0.659176702757992	0.721908739126148	0.781182340106017	0.759196162784612	0.607370813164475	0.13557361912148	0.651396531254048	0.651754144018394	0.770010923335411	0.803605866177669	0.292958401829823	0.017760214741156	0.630741178199381	0.783931533297679	0.66918588555726	0.605972360218355	0.651106725443672	0.75299331663221	0.613646273954077	0.63149571932025	0.695483221750507	0.737994238187473	0.619925643524681	0.567323348754063	0.770744612572596	0.695362442007308	0.805008505984721	0.741505495046536	0.500060051846222	0.828763082268664	0.574657018703978	0.0893670383509378	0.540834689018049	0.200019403019637	0.369712398870296	0.702824554783899	0.641262570924012	0.260223286894836	0.749200817336893	0.737286619953228	0.505260754599142
CD47	0.754858148048105	0.613663579175702	0.716892609770703	0.729964627646922	0.817145455132385	0.267473540809185	0.831281688148557	0.844363369577419	0.735431066512419	0.618992905864242	0.83412646807127	0.837133453241428	0.647880766680481	0.650649394010536	0.737152166811469	0.760704523275222	0.843919501464024	0.801618277293389	0.773288148302001	0.853178082126771	0.687855731119802	0.813054917422223	0.716874877424896	0.810767406705585	0.463244949140812	0.798386530427983	0.847419373515554	0.673605473641534	0.871394009986876	0.378268586193032	0.516917559969427	0.636514465969596	0.434545264759581	0.21027499778819	0.568414019270556	0.769632653818066	0.784718923091873	0.628971695388002	0.711818592837415	0.559526966763653	0.68300890026777	0.720893519621782	0.381678059210649	0.799191292801083	0.710346515190572	0.49250494530891	0.705505397447143	0.729559361318979	0.784606384128328	0.674726589766321	0.809237945190266	0.455067565350108	0.686965286153591	0.332440094133651	0.653347866617477	0.633746973176048	0.73463036330765	0.452216147378522	0.715496018826732	0.674048610220919	0.641914556781535	0.469206213545695	0.787440830596841	1	0.251083731615367	0.759716818601786	0.44888931375259	0.758229061080458	0.597156321391573	0.844587757275272	0.542694975137267	0.634253914913515	0.307634410331	0.724376787801097	0.49622872359699	0.810222931283363	0.685808021807221	0.751633811729211	0.728461640003433	0.822543220337187	0.856202388503607	0.885802488714879	0.680044676680044	0.203066083521519	0.74591463979987	0.717874191198302	0.800596584629468	0.886042651540913	0.493415167169822	0.18064422347035	0.716984752102741	0.827650918442941	0.712208998107823	0.722630706407354	0.692070130222333	0.854838301845416	0.711386937483301	0.785136647849845	0.78078547786697	0.71654179797383	0.633862089371459	0.660615644000039	0.757644759737852	0.723891038109711	0.825895354611373	0.89106220843995	0.555115329243345	0.846828767425905	0.715868127196367	0.211205771412644	0.690418983357201	0.305441669946618	0.485255799929507	0.681399983162223	0.678721820391986	0.49863134051567	0.893213093992993	0.87250758033995	0.607534458497397
P2RY12	0.579808388540024	0.695431039265718	0.710543735998071	0.585755215403165	0.526676390030625	-0.187663233013924	0.427972327957913	0.294640883927497	0.388365047687977	0.450433189074797	0.359166880993496	0.330972370868099	0.407008505512107	0.372224318388033	0.400255944407215	0.393486034121222	0.317213707278107	0.445826335405172	0.651436920839055	0.311621972374766	0.513121462392239	0.603060396360793	-0.192771072436943	0.227712619920171	0.380258912857951	0.0482562651111977	0.423114291419008	0.0652345486291539	0.381724991362628	0.0383591114199823	0.577112604644248	0.164824500694097	0.39484096475578	0.520010812624042	0.259235652544529	0.48088351016143	0.308390525026691	0.673444667127855	0.524733348585235	-0.121683732240988	-0.225174971617133	0.150905896135729	0.18535775611094	0.2108849685231	0.391579788394694	0.00522784011258354	0.262921380918708	0.631480797288716	0.033164644293907	0.792018960069688	0.487435788270029	0.327617305628702	0.703739020899434	-0.283801927636119	0.669754726362566	0.595483791690201	0.00575627929638993	0.541160708517491	0.562370058771117	0.0989115383697116	0.623965043281683	0.292170613473538	0.312049903669705	0.251083731615367	1	0.468830751543389	0.483806595292551	0.340678461658979	0.396532132391223	0.321389811070898	0.728853105671659	0.316408858603447	0.788701975251446	0.513305502053511	0.212254960712356	0.605028300204898	0.613499597332952	0.615898963218373	0.211108538258871	0.473997586759948	0.438868067166706	0.140188041163826	0.15461199007427	-0.423551758948157	0.549134352877927	0.412347775652465	0.439137035409342	0.235070088329707	0.381304023147649	0.0830648206741719	0.344881919344108	0.517713085008715	0.535843623585529	0.663743640807583	0.383093823372894	0.322329991225493	0.411229883069712	0.294939749925236	0.301287040778861	0.653326771675654	0.530793050272122	0.542420833864593	0.324567403323204	0.449529054321338	0.393052949051088	0.343052101660045	0.692569473744483	0.245519381329612	0.40428091345484	-0.561326669029848	0.0316932308657819	0.0981467524328111	0.481019760849535	0.70395991624669	0.638718844339017	0.108143201217555	0.245437784221809	0.207069758344654	0.318987857270421
PLD2	0.82592946695603	0.712977112570946	0.782796465464175	0.801461620433714	0.814420783920952	0.263514666718302	0.81244903702705	0.752694536433973	0.711321432573859	0.646156257785291	0.765783422332823	0.745983966621604	0.696737902281369	0.705758877666975	0.722552300122312	0.733148591811032	0.814075016887531	0.719941052465924	0.807562465188713	0.774938713137023	0.671978784330596	0.827331004258742	0.515204278813402	0.733539326076958	0.559070994618137	0.743704533638565	0.809678576868746	0.491925456158827	0.820743161918223	0.293018025163427	0.546335842893178	0.63491946093923	0.575437507177275	0.258641766080612	0.590398641829641	0.701773771332144	0.747247348528546	0.703459844678918	0.671803480489148	0.435490463464076	0.549058484848476	0.67509065487363	0.369049276670967	0.643931838922753	0.670671262228666	0.373837527472667	0.643620358101082	0.818081565972291	0.71938611722622	0.795397278541751	0.7760827031532	0.427198542305204	0.673634537556107	0.281861581380377	0.635749770246331	0.714402258268442	0.634561695747471	0.469707467376316	0.716167168135771	0.656947511287241	0.678908555036083	0.433957299693439	0.788037220647744	0.759716818601786	0.468830751543389	1	0.468451425839009	0.789575167443203	0.555265987596153	0.782790209161635	0.681915333726095	0.502421380141976	0.4841541725627	0.699240286900916	0.500094464491179	0.874380956586878	0.754124583655954	0.78658562708089	0.639129288395322	0.785357030286464	0.802672269259133	0.710308427195168	0.580459796082052	0.124347670792295	0.744245892492517	0.706430785378661	0.755435318898812	0.74689585505916	0.424496776271591	0.0806045626745157	0.750533945132079	0.825454775492698	0.757799890245184	0.73526130957297	0.683343462465212	0.738802270075506	0.674444612690326	0.600900447935368	0.656830138633494	0.782694736796349	0.621066734348982	0.690690454415159	0.730545215212771	0.788575557557922	0.760108048655619	0.730613818006823	0.643846650675367	0.770801374255355	0.698886513295893	0.056971514424075	0.558358065606934	0.26437919324448	0.486691215916272	0.769966797657555	0.755959915563838	0.247490905647738	0.710276638694495	0.735409489412845	0.597704070271618
SCARF1	0.575250158453637	0.547121163079599	0.53382416442708	0.477374538364754	0.573772402732638	0.0898233803046696	0.518346038548739	0.449618835938343	0.439012788292061	0.297671953013046	0.464217176228039	0.42768670189748	0.40358014402683	0.469512416398944	0.44092021974237	0.392181548698542	0.394553870441912	0.504700369349754	0.576165599420933	0.51327852504814	0.460609038338963	0.506703323474594	0.174222537349934	0.454505033484938	0.431564555720994	0.359789210897684	0.492757881433487	0.212929635909247	0.503825050002895	0.0879704024207793	0.308595117248168	0.417789653332672	0.402494677131889	0.573965985950135	0.495891018800879	0.610448286192589	0.498369838115702	0.510774576856828	0.520404914180976	0.0798574191602373	0.237790617499402	0.417847865833752	0.175070380524223	0.498060973046127	0.366232713271369	0.060490696376193	0.352470223220332	0.516057904694825	0.289959269793366	0.574975079785757	0.527735661602218	0.416154223022293	0.539223077626715	0.117926321210518	0.518583766167975	0.516803181454943	0.305869602231262	0.367321970676578	0.450810750491831	0.352013693102892	0.491910642471753	0.523769650104917	0.427515909000745	0.44888931375259	0.483806595292551	0.468451425839009	1	0.491076471793959	0.327734645755796	0.477837784262626	0.510742775119768	0.448201742592754	0.447597861001212	0.650292804934194	0.274172563330376	0.547242007815509	0.550828710938138	0.562308551010078	0.336129611793614	0.544380397103998	0.502846771260631	0.381450725877534	0.226174205338422	0.027723419022643	0.444380069779841	0.44562260284039	0.564681150965536	0.445371668345869	0.409028520507107	0.485716179951916	0.413801605647589	0.521343323527875	0.534805104615871	0.579310977698148	0.324028251225829	0.430756015308918	0.497597743411759	0.365425031375802	0.469286454224731	0.515634617502893	0.441836095411131	0.429391425147375	0.507537440340551	0.50487858211264	0.454864239987058	0.487252517044701	0.452839494905621	0.417124657283454	0.437796090100024	-0.165066064793563	0.239783577236398	0.559677051337729	0.251583352557888	0.509743898255481	0.428518291283821	0.220274122489123	0.441981537380103	0.469801367482184	0.378762341217744
TLR1	0.871735808114595	0.579602565759507	0.679041078429073	0.683927953616167	0.865236617855432	0.443708863779636	0.836180437487358	0.793502516818659	0.612882375816992	0.59569896426218	0.751523693516544	0.654472806501612	0.727207972079505	0.895927276140384	0.829658829757917	0.650765222068811	0.810907211354899	0.683697718148274	0.779589270385729	0.699431791330827	0.646516798524658	0.742877109835608	0.550745762083856	0.689305159575656	0.71402747988843	0.882277338507714	0.745242940790674	0.402925390669191	0.774110468851276	0.163864487691476	0.456757061597472	0.878970192896378	0.768492000808392	0.242845899016466	0.739324332043151	0.642574591688279	0.821153405076372	0.700566198144742	0.617231451226006	0.304112585551253	0.715576302092473	0.879763613709205	0.571462514800572	0.613236473471839	0.667529603546799	0.209992970684824	0.649398859591654	0.789708950154624	0.740290101377956	0.757055665819844	0.745732736409474	0.348573919893997	0.610265250312481	0.392859286330028	0.554000115271844	0.787150757851115	0.786930957230872	0.457995518889012	0.577147592173607	0.769632843257025	0.605708802920181	0.402607578547158	0.742482129551551	0.758229061080458	0.340678461658979	0.789575167443203	0.491076471793959	1	0.492038107346531	0.835718407889612	0.586522462854802	0.55649341758475	0.480595431868983	0.65274022509429	0.423464326320763	0.832023852087795	0.853260668582	0.783782051439124	0.591075337199628	0.746181725870336	0.732767488245981	0.703330528367509	0.494752929985486	0.449047281592021	0.740676438002029	0.675450830360812	0.793971401860634	0.719152535901054	0.524474431398061	0.119250813442838	0.741866020359006	0.864329024061941	0.84597079954067	0.675455674753673	0.536873073311379	0.616840867684567	0.576641612399802	0.509835905788592	0.54986482045382	0.689010242306939	0.570450862131145	0.750441259656975	0.746560692118768	0.768524826088898	0.617017979310531	0.663599474293665	0.641781175265009	0.643054651446848	0.606070202663596	0.148573157695753	0.592739449804932	0.466627956837995	0.400076331384543	0.729566644641279	0.62297434267245	0.191851730750678	0.66098336269467	0.809668448858927	0.680026614006703
