""	PTPRZ1	EGFR	NRCAM	SDC3	GPC1	PTPRA	FGFR1	PTPRS	NOTCH1	DDR1	SLC16A1	NLGN3	NCL	LIFR	F3	ITGA7	ADCYAP1R1	SDC4	RAMP1	LRP6	PLXNB2	PTPRD	TNFRSF12A	APLP1	NLGN1	NRXN2	NOTCH2	TNFRSF21	NCSTN	AQP1	LRP1	NOTCH3	RPSA	LRP4	MCAM	CD63	BCAM	LINGO1	CD47	HMMR	PDE1C	LRP10	TNFRSF19	ITGA2	ITGA6	PTPRF	SMO	VLDLR	TSPAN5	TYRO3	PDGFRA	APLP2	ITGA3	FZD3	CNTN1	THY1	EPHB1	ROBO1	NLGN2	NRP2	LAMP1	DCBLD2	NCAM2	EPHB4	CHL1	DAG1	ROBO2	ROBO3	CDH2	PLXNA4	CD99L2	RAMP2	CAV1	PILRB	EPHA4	NRXN1	EPHB2	CD44	TRAF2	SORT1	MCFD2	ACKR3	FGFRL1	FAS	LGR4	PTK7	GP1BB	CD46	NEO1	NOTCH4	RXRA	FZD5	NT5E	ITGAV	LRRTM2	PLXNA3	RTN4RL2	RGMB	RACK1	PLXNA1	BMPR2	CD81	NPTXR	CNR1	PVR	EDNRB	LRRN3	LRP8	AMFR	DPP4	ITGB1	TMEM67	ATP5F1B	F2R	IL17RC	NRP1	SMAP1	ACVR1B	BMPR1A	ANTXR1	CALCRL	DIP2A	S1PR3	GPR37L1	ACTR2	CADM1	NECTIN2	IGF1R	SIRPA	LRP5	TSPAN17	ABCA1	ERAP1	STX4	TRADD	CANX	SORL1	SCARB1	CD82	JMJD6	CD9	TFRC	TNFRSF1A	ITGB8	IGF2R	TSPAN14	CD74	LPP	C1QBP
CALCRL	0.862557707089906	0.826997732289412	0.841953211560963	0.825436464467723	0.736592492173622	0.902619937130005	0.60350353000017	0.76090306877556	0.845445271338598	0.792812096162986	0.732351972397796	0.771165342029373	0.72375693202298	0.741890803163894	0.683095512084555	0.710670709686199	0.648226221609544	0.384331907977386	0.718348835512572	0.882959622059823	0.808361233203521	0.590156460368524	0.432651413063954	0.713574365163188	0.873817074305905	0.808628004118829	0.856247801956134	0.820436310443097	0.798523851521477	0.457000710814218	0.874574692733948	0.749938939583721	0.574517877957193	0.747740552145123	0.779928299408921	0.59196256512395	0.787929582008614	0.501296311703423	0.807074494604087	0.476323757044845	0.750708157197056	0.772705526390821	0.817248131395222	0.885092929816872	0.839471455629771	0.683109537375792	0.772186352200233	0.727374709889108	0.67673101451257	0.810467783853983	0.629465120907381	0.857618905443599	0.679417187706886	0.902217881396215	0.384278861011449	0.638889367475976	0.768665082547722	0.843546488930759	0.769522080652169	0.804409747553066	0.820800937934912	0.797610533808111	0.778842907703366	0.692589064199553	0.84155183237254	0.854496674029844	0.879845669316072	0.671168534882572	0.834900010543508	0.701603646443304	0.845760630393386	0.584191911252467	0.20546229750547	0.639838558459907	0.779896228567074	0.786441310263338	0.745347487482888	0.492585035835748	0.597153744054037	0.895456575184783	0.837204186804783	0.741955218660107	0.601221244956955	0.471615659142021	0.771786905803631	0.823664077544633	0.777221091035257	0.797089208940405	0.834282426772608	0.788615028900428	0.802712415112071	0.815150265893957	0.762438637434149	0.863148612772549	0.88224732335619	0.673862073498556	0.527358895502453	0.773352353625433	0.471250369629156	0.776574198169918	0.919307188350474	0.713227035366756	0.831211629451914	0.865948901551177	0.770348216545395	0.759283475863632	0.859561429636466	0.654769106114389	0.825653786924086	0.723527764668808	0.787275938547288	0.85656745845476	0.560068789814298	0.852214209707806	0.760944638589448	0.411067892254623	0.810999503536072	0.814228130289051	0.840539902831267	0.846602976724381	1	0.817787409444731	0.537998390491153	0.725013044385765	0.829376686039566	0.835461702987423	0.719058516785622	0.700854635629249	0.788549435646361	0.74916326166824	0.718404265700427	0.678834163790761	0.847654457256378	0.732386640198118	0.6080348566781	0.861924100192866	0.818462516404626	0.638071119572641	0.377656350756328	0.486735465713736	0.487686175940515	0.790730392793452	0.677559808208493	0.852082207812988	0.848071202335043	0.773508418654651	0.590091924227421	0.849588129579521	0.574263368746948
DIP2A	0.827000405105353	0.833372737720723	0.751567927290101	0.698110340516138	0.63713600221127	0.839753644697676	0.705296355048947	0.797686157206033	0.886797502781761	0.618222155078364	0.777010843909272	0.750715283487067	0.802052724254027	0.563969244199498	0.461201495536522	0.801265481796995	0.427852468636613	0.393900497434323	0.591864080631442	0.891762698550222	0.768813337335507	0.697112785354717	0.402081284473022	0.598533115192166	0.917592166496106	0.729280016402942	0.82141037234875	0.658735545483465	0.741568995874163	0.219643485047425	0.859408966268191	0.66271055925144	0.576635945849835	0.84468985251389	0.765659654439751	0.581587539212406	0.669351068661552	0.62562357730103	0.766982139204333	0.620145597638215	0.759282068415774	0.594548151088621	0.868457245405303	0.844147542091416	0.678884049521179	0.544331986070351	0.675563953030991	0.565978072962435	0.753357554642201	0.721939260693767	0.67157572722735	0.842800902868825	0.629319033524116	0.893892197091832	0.520216789010024	0.646105766039842	0.683148462004057	0.896404808331556	0.710610304521521	0.70704488196096	0.712348576981885	0.737174744204487	0.69687088841611	0.714249644401675	0.733382078788396	0.822291107541326	0.859994861384518	0.57204601495694	0.83701032989442	0.519371026951474	0.798589332553283	0.562221444871713	0.128161158791978	0.767264915164372	0.841665566821958	0.79229639034599	0.711202711407546	0.281517300628094	0.663923603051091	0.821722809053962	0.786231073509536	0.674402538609607	0.524064876733853	0.568843124468128	0.820072945526518	0.774737454879183	0.736933270988556	0.840633652390833	0.851637367838744	0.617577851827477	0.772052940772136	0.772187743918952	0.764827520895369	0.74193809040139	0.854785590115907	0.650011749489133	0.567631534868266	0.757171184041177	0.488203791813916	0.765001243627026	0.855436279935607	0.565867162757832	0.758334659723177	0.848873993962741	0.79127637885479	0.582425904150706	0.809434039173402	0.728415806915311	0.751928881047699	0.783347377098069	0.78978618305107	0.808647728251724	0.577611781479828	0.733237935684541	0.661326207609801	0.317390992064858	0.767416946913828	0.721222874502668	0.825237849522954	0.793103922220061	0.817787409444731	1	0.55224440570352	0.594430226201665	0.860020810782722	0.764253098404761	0.540848627149215	0.670519577303736	0.606288752414195	0.781819720410279	0.679999377015139	0.547161247985974	0.792063703933036	0.668900434007345	0.482868654304292	0.831736887053697	0.708596105283263	0.59516538131222	0.533195505774449	0.497779475492232	0.435910901220229	0.835255203746736	0.498611139127391	0.906511771394034	0.833738406981247	0.798614507081977	0.543131295980907	0.858273779276164	0.584425459640156
S1PR3	0.414019481546997	0.602571283174614	0.629488558891406	0.423197023434702	0.671065266628938	0.528627660424087	0.84713471273701	0.419297902362044	0.471786748782318	0.448875588564127	0.807604959872641	0.299702248341524	0.536004861812302	0.32809547519566	0.365947787688035	0.567395199293954	0.262300652929412	0.792526854301549	0.413793424967973	0.442588700011703	0.683838878693176	0.712742430809306	0.569378683536193	0.551099599028598	0.49373656008137	0.3619648846754	0.525812805445609	0.449663666655355	0.571923008880881	0.195509670012915	0.517182397694232	0.657582712453858	0.506249700059606	0.340851354284088	0.347600122033339	0.552283974615787	0.498225323314028	0.295163897313039	0.62837708809618	0.326231407936683	0.586228661373586	0.49674103266213	0.605687472319619	0.497659068213803	0.453471500071373	0.63550193046167	0.459725299198724	0.615569367341771	0.526551357170086	0.344454353831737	0.187402521791347	0.669394512033352	0.709022980001103	0.604190687241629	0.0366644296451567	0.440528075069884	0.260366607599025	0.470957111215343	0.423482074516961	0.694769659506821	0.553294368474649	0.71681204257203	0.313826626289764	0.466147652125183	0.46982727387461	0.498879813428515	0.440766341710554	0.537106977862058	0.679608416970796	0.516820056144412	0.512718643097433	0.315969340243037	0.672383917121072	0.412055464032307	0.47856239028253	0.257657983058119	0.553475604245337	0.376489724208342	0.443158788251412	0.51327924278137	0.644993149706273	0.34138222120013	0.683489464089153	0.619480935486649	0.487810692564457	0.565406101592902	0.538258698507675	0.641325466576397	0.427501460635689	0.397842589635718	0.6541492172265	0.524158312348393	0.587476231170122	0.473689316799913	0.459059075224106	0.746825755742668	0.383878358253098	0.519079382774372	0.562269387663167	0.66984629711079	0.541965813736843	0.466294392883539	0.397459026922662	0.635270425100652	0.599669411718946	0.302412690769677	0.444522785511072	0.466783073702683	0.644181453442539	0.548302858045544	0.633233170474733	0.514016062905913	0.483600533229413	0.524436967132144	0.504491104431989	0.646452747810172	0.562480247768495	0.581593791777566	0.454051490575484	0.375412904098479	0.537998390491153	0.55224440570352	1	0.259570033899112	0.619708231535179	0.523920861651287	0.476911302997058	0.622571663803393	0.424270834652229	0.449435953573422	0.509413879169422	0.628375788806929	0.565799142435112	0.558450352514987	0.567800364753869	0.696179085636714	0.569444734826222	0.765307616860384	0.16949267050804	0.595582160448017	0.700188888996059	0.666087548950836	0.551607143933242	0.468750716463034	0.614036359494541	0.475413020915761	0.435044208004259	0.696050678750186	0.465388686635927
GPR37L1	0.824889282039148	0.683282081049679	0.686919158767989	0.908121509561127	0.666435864326953	0.852851113055603	0.274312005314794	0.701203008322974	0.742875343477669	0.831009594948617	0.476749948695809	0.875488754402828	0.594776226488525	0.769350679803743	0.72876798964669	0.514099419228777	0.761171353475656	0.110656392647268	0.887438106482878	0.71964882896494	0.650776897397642	0.336595838991997	0.157084466886485	0.737676786306042	0.737146272476311	0.798281138282067	0.769234294611912	0.880639811744164	0.776808892986647	0.539116689291831	0.813171939091563	0.710379198171201	0.586668269200685	0.626661788573808	0.689061178187962	0.530565732189937	0.751745291602315	0.518433816971811	0.644543387644271	0.291818190103338	0.544062909210334	0.761413427248609	0.647478794046879	0.774094542774823	0.813500108122792	0.54106259226819	0.8023810945064	0.579396522751686	0.562725108960746	0.902532087213127	0.568233141038185	0.717885011255188	0.53541816546475	0.730660531902901	0.340994371912375	0.699269050890814	0.840560092744662	0.692941928270512	0.741483942663563	0.649336991054122	0.816582195555887	0.581242522711764	0.757032677756543	0.624445573052086	0.774923532704182	0.847268644503254	0.817179635134821	0.705022732607391	0.660524613208851	0.622960808482478	0.809065605752083	0.617915906095845	0.024232718794016	0.349004360169171	0.621895207787413	0.760712591715406	0.668907163563179	0.431171850551689	0.424028937673039	0.804570112242288	0.727815084808437	0.811518391046232	0.552066468647695	0.153049790362641	0.625527572817003	0.68871182447546	0.683881901321936	0.502344056308012	0.708453257830662	0.653520113725119	0.68728522985917	0.680634494248561	0.693907754872955	0.823571141262813	0.800154688013756	0.465059552749335	0.506603228417642	0.54730364929494	0.43473675571556	0.599633444753776	0.736489944960554	0.833785590885247	0.860325013031785	0.713005054450143	0.627420912519298	0.852814783941034	0.865022245654128	0.455419624769991	0.748940680655799	0.562586879798025	0.544755432213872	0.680050731820662	0.552636880246513	0.882923935099506	0.799045203701263	0.0157230529486828	0.786996765982448	0.700207760668923	0.765058697777331	0.800761022723468	0.725013044385765	0.594430226201665	0.259570033899112	1	0.675946295223539	0.851584101318434	0.761713776934342	0.367523724606816	0.820721886108824	0.650155032484227	0.731694977732535	0.498553060153871	0.678166449656013	0.678237835357409	0.639428155664918	0.715678281459763	0.737586978495949	0.458196524728734	0.337332457790562	0.154189535153868	0.454482931575679	0.626255096407279	0.705167724065499	0.722689317114792	0.633158345192048	0.559789567287862	0.544250242742202	0.56168116588311	0.557657945251115
ACTR2	0.780997208000332	0.937768489202343	0.761046076183835	0.74936516018683	0.825833070637813	0.900638255699484	0.763991603724328	0.870462503173328	0.920871562087408	0.662482004149125	0.877557738134927	0.815929964389186	0.945556952193327	0.522402096024632	0.476524872116855	0.920364608182371	0.436692039814714	0.520807864671184	0.778976577382441	0.843768699555039	0.872691080617291	0.66222181616849	0.604762056741145	0.767906974028985	0.918410149969379	0.707227142069255	0.859548449451365	0.74766634502128	0.900794834085864	0.259299419047524	0.876768133818169	0.727637307928269	0.842735379559586	0.785607341159807	0.781019938089177	0.854989967940721	0.791147041245845	0.740139582114895	0.903138141565092	0.7249018522981	0.762282168582563	0.714609565568281	0.919695164588963	0.846697037673304	0.680505547752932	0.573185820356834	0.82331608388822	0.647926182403788	0.919074690114475	0.767465560035024	0.619927797515611	0.957441265835911	0.73425445233105	0.921676351907346	0.521390110662346	0.867823108969973	0.669208175363212	0.924092186159383	0.770288291398656	0.791796743534309	0.879011601835638	0.827678178073195	0.642562377980826	0.847428880780548	0.752000178820279	0.91401809401216	0.855770868764735	0.7161648477407	0.945847661714414	0.548201517392196	0.878636940914213	0.743500041854505	0.239889395520389	0.70885328929306	0.894118118111081	0.719221154026621	0.876620605965827	0.355228901022043	0.822594998161607	0.878083815091599	0.947388568371803	0.7599147865258	0.678142579848716	0.659995074605924	0.902609197946176	0.886285527634075	0.795285881720932	0.803277224782563	0.871466992755812	0.67537041172754	0.887770698480405	0.824118547320529	0.888720012051737	0.748917263239051	0.832114509399982	0.759537878309439	0.774387521914591	0.762753713857061	0.777745433562435	0.862746101225674	0.852662146211005	0.791498638585005	0.759312848919261	0.885877117136925	0.88492452548829	0.582355294364138	0.838603875242	0.813863004469927	0.877580945609685	0.910169330158444	0.921611422462824	0.777550591469578	0.836827260608437	0.807442058989915	0.785432203832993	0.349260953731849	0.923435587859285	0.792311155402047	0.836685987044281	0.814416445250776	0.829376686039566	0.860020810782722	0.619708231535179	0.675946295223539	1	0.871253617280547	0.729957344562332	0.574709226379785	0.662536538541097	0.837851827520596	0.857007930868054	0.529746229260769	0.808601936433764	0.865535348875917	0.717390872434431	0.944443128510011	0.752689823586066	0.729543046187063	0.644277331625735	0.653788872438012	0.668019196618961	0.908838688010565	0.700268399461975	0.902857442423728	0.835697345124378	0.857706714313246	0.713479584968256	0.844695933048501	0.840136428918267
CADM1	0.847938217736558	0.847053574132302	0.834848926699092	0.91168251700216	0.813376359587957	0.93993625616632	0.588510504893497	0.791299644325891	0.865640984023211	0.862700522571969	0.748393386492331	0.837846921628548	0.765024989113869	0.76856049194459	0.727170164174226	0.711158280087886	0.728067041082674	0.409762979920016	0.887586130957386	0.8146717467846	0.846231810334124	0.564912906839862	0.423386441931141	0.828041138139903	0.860381657299481	0.837260953000653	0.908475638811595	0.894295542284279	0.891261262671774	0.533069861625506	0.890738784939441	0.823757967021572	0.722678690241734	0.726887282975347	0.710709193535857	0.69980853892828	0.829319976683202	0.593260407196219	0.840369643171414	0.513728750733182	0.709839655608277	0.839413366642749	0.80487808033463	0.871021363058631	0.851028440836159	0.708802563333955	0.851792589082016	0.744829391116344	0.736729308641865	0.882719782130886	0.617554641872648	0.898035950009762	0.716141611458319	0.889150074261217	0.386498938597982	0.761275690771122	0.822851278102764	0.828605819021793	0.823237327419948	0.819853315993082	0.917694549848234	0.799122522720794	0.780503008590755	0.743014345450924	0.85551968441327	0.919357396610354	0.883729295521243	0.802461649182534	0.849573703637429	0.710377747596989	0.883179095263905	0.641721978652743	0.260122855582205	0.586453137040604	0.774318691285606	0.766188034957721	0.801578445591371	0.530673704264994	0.623716727106151	0.914177089863191	0.892355377808446	0.861881041057935	0.682050594799002	0.440795456249769	0.762917615397999	0.84449502220912	0.796226804296725	0.715320452991246	0.824364207042463	0.710202362960091	0.87695624196297	0.807191026349276	0.820357084629174	0.882315912909546	0.868245050678543	0.704605769784919	0.592806219815733	0.72893106833894	0.61465702512828	0.783479941497808	0.878286402713676	0.882679506158509	0.859272449406453	0.859365859202543	0.797591922489478	0.816943688796664	0.902830573268587	0.624466482577819	0.887357232431812	0.736817419623481	0.754628553045767	0.808410813404609	0.68949599794441	0.930222252341218	0.86797333653507	0.275413781250191	0.911027037582969	0.827365661217388	0.864572203031253	0.856015344474415	0.835461702987423	0.764253098404761	0.523920861651287	0.851584101318434	0.871253617280547	1	0.819687012158644	0.575307055979597	0.847081186188495	0.754566494223177	0.825526898369015	0.669226379910976	0.809562231371976	0.823147955490097	0.753152038656986	0.90481737348596	0.856021165900598	0.665847294874807	0.420150309844241	0.455234084677169	0.652224298195775	0.78223183493521	0.799252804860995	0.833928018051141	0.803634149778458	0.75744230419372	0.667586045038699	0.784671661987669	0.678036896219618
NECTIN2	0.645068288956026	0.71883820445414	0.74298293361612	0.793984374384087	0.874383966373999	0.776015024523919	0.476593949660645	0.683316702713199	0.688968727067727	0.792796729396815	0.612320295984928	0.672632119229548	0.592572156101165	0.658200047464281	0.692482788970463	0.575408748080964	0.636905775430916	0.472971302236914	0.879115008221886	0.582416486982116	0.820147668048296	0.38860129367685	0.490414743843075	0.918791806656887	0.660727979398683	0.658458334368906	0.767039442170334	0.828959085160404	0.86985613051821	0.499851521326966	0.748178657928071	0.786502562493003	0.693879595622111	0.440800060789857	0.598216656529533	0.723342129410205	0.860783994520264	0.425287080334653	0.790328685217967	0.404365104071349	0.545930183405552	0.905189822229838	0.640861043756722	0.706236961215584	0.732782186034298	0.680268072906271	0.834988112676949	0.75172665811613	0.595309594126461	0.749055672884498	0.357644640864051	0.80545916074743	0.783104413775495	0.684914487185755	0.119597784724638	0.6993560425408	0.602600868782239	0.621688734143755	0.77133579030792	0.791202217376238	0.893285686108816	0.755318402210539	0.592888614905059	0.664820874525502	0.745201162000333	0.780616525531464	0.657269181869168	0.793174666243606	0.725650277421038	0.70403843230759	0.772469604780433	0.605850440281319	0.399516227652908	0.455218916971304	0.611487241461984	0.507424363017024	0.716595535991178	0.646269804201488	0.538070327110261	0.806690573751246	0.83916867561529	0.705153341542384	0.746665354731585	0.428608699116766	0.629978490799	0.765102352305483	0.718669474357958	0.577610008677497	0.63841396077871	0.724506841462976	0.785646541675975	0.671359263045095	0.707078432733623	0.789724413426794	0.669044392128433	0.687232281505135	0.529738758890183	0.606918106561	0.623085073515818	0.735035676858997	0.707835620899168	0.905931886927157	0.707110138462532	0.731664630472787	0.674405159941903	0.685358364405665	0.719354807054888	0.429582626724996	0.829522884551327	0.654185986845118	0.725154366332916	0.708114049958513	0.681195957345727	0.818369956473634	0.888626389153616	0.380024252833762	0.793975396428943	0.803025513931548	0.656635578857768	0.668119514884446	0.719058516785622	0.540848627149215	0.476911302997058	0.761713776934342	0.729957344562332	0.819687012158644	1	0.474011943265058	0.777779130556843	0.566643574984628	0.780384686539479	0.644788796589419	0.692606260668338	0.82730834388146	0.820480648764382	0.787220672450793	0.789539836008335	0.654077099990625	0.247292891134454	0.461391204327115	0.707703352698405	0.650969567045558	0.893147801496718	0.601762081513459	0.703161837526077	0.608912813597175	0.722658133257956	0.655826435903137	0.655057288206499
IGF1R	0.675852694714505	0.587341025520519	0.840837116044112	0.572773849017814	0.604192804718078	0.649000230711098	0.666446505715813	0.437277137978931	0.551401913793295	0.641313190455334	0.668291892262643	0.395199650451116	0.421639900784542	0.598100788385326	0.609021205044957	0.432823880813501	0.458508757088476	0.565022275280466	0.376913060241285	0.631278941899818	0.687595531643471	0.65679814976524	0.32777332441209	0.498520978841485	0.628720893737855	0.614140406127802	0.700375068433383	0.571533163821675	0.545636627774712	0.35789244609945	0.700928973667092	0.719804130539071	0.223978709820901	0.545261173794075	0.441493227233491	0.290913360003586	0.593828939306143	0.193459152191055	0.658561514192746	0.191070005090499	0.753217861536691	0.64536850044865	0.57480399010949	0.664146216123037	0.646730092440015	0.76554948073725	0.510332632085717	0.731963256961337	0.338041348182078	0.529430740661693	0.476589308622257	0.666270006122926	0.669575039327206	0.706490093334939	0.072006636150113	0.264699005299876	0.495472486650866	0.557522825245359	0.590808158905433	0.784078312855281	0.573366070673692	0.760711136792448	0.651842245858797	0.438478697951986	0.736214128593333	0.544234993687563	0.587357214037303	0.491015838896134	0.692270536638934	0.714574638258954	0.56346096914	0.210331951516378	0.530035006845442	0.496762036912397	0.517388887267059	0.477318465807874	0.429094448875137	0.60246769959884	0.278588008621102	0.62914653759521	0.603874881009752	0.448028399498143	0.63049729719228	0.447184011523305	0.481005988899909	0.605755817280503	0.5975184116216	0.798451924242373	0.539194611606788	0.490275960295237	0.603933345655369	0.686654248955167	0.511900458559728	0.711544169366836	0.665573826351212	0.734766093366499	0.187811852219412	0.671414295713014	0.21630947638568	0.686467424133416	0.732867749516933	0.415741904017483	0.596962195362756	0.744335413497968	0.565018498902581	0.508125890652433	0.540802799459045	0.387902214954919	0.632595794024239	0.48170441514232	0.594160276504368	0.707951496798097	0.205914392107596	0.599382471004795	0.582950964515666	0.656136912086622	0.506046883634466	0.701909858973886	0.60170925196784	0.587122576796468	0.700854635629249	0.670519577303736	0.622571663803393	0.367523724606816	0.574709226379785	0.575307055979597	0.474011943265058	1	0.608837426575116	0.495626156912004	0.460998365786026	0.814084395191082	0.741262331987156	0.546644903926946	0.501883476814758	0.717030301650748	0.69745598160738	0.599654960539765	-0.00036020456834029	0.447613793824546	0.470108446359381	0.640846448235175	0.552372930806144	0.625237840405919	0.74049628687955	0.536324940592222	0.475532635599044	0.828647354137212	0.206166854842907
SIRPA	0.81146905829922	0.621754164750397	0.870427846802575	0.93611818686155	0.742369597950542	0.863807301444168	0.398568142222754	0.581849695999742	0.69990078494116	0.952678010584254	0.572379477097967	0.695237092290569	0.50055216046632	0.932674778139207	0.936552744316954	0.444889217111699	0.905191555415895	0.335505541473658	0.821481371184137	0.71377557955047	0.754076800870542	0.4188620143609	0.194735967359928	0.779162442542109	0.706334798380073	0.807052488063081	0.856545891334771	0.940269239868994	0.780217469640093	0.729328676844652	0.813256705513053	0.829694979600941	0.471435124987014	0.537443036365862	0.567934387794519	0.457534037987892	0.799556128811065	0.256855328018683	0.740528114179048	0.245023327427335	0.627369451417076	0.889137414713957	0.631543131463499	0.775302482590117	0.923365257721266	0.844212100056934	0.753321606269786	0.827568684902165	0.473757929146403	0.831824307903707	0.461677875849501	0.756125934269271	0.653072633924767	0.772112501960609	0.106284125401329	0.492375204175169	0.816253942741331	0.665234255629904	0.750011214566535	0.817217677985344	0.857900400994274	0.740573516777317	0.783191224637826	0.526238650496063	0.895333408820816	0.776004657650689	0.822589406688517	0.723273186593336	0.676924602942696	0.868345793641839	0.806890044362538	0.397645902225	0.324677038209764	0.444306018924637	0.534692578352675	0.690093834132672	0.638592449585366	0.741357419976868	0.333943918419541	0.862971173075063	0.734823573321182	0.732837000488889	0.588482557630385	0.28275020604445	0.582817840945905	0.717734875971213	0.741613007835493	0.599856848029661	0.683578068216343	0.67491908667355	0.762611594723641	0.703962503201039	0.624993392034535	0.930004936638963	0.80788292308803	0.611332141457444	0.332933362937226	0.635499855694573	0.327797704513054	0.68081148952669	0.848102976133937	0.818143397606008	0.860524692063777	0.804725545144676	0.575519614232984	0.93367250052228	0.827860623161243	0.400471904403648	0.819074610746117	0.527043741806912	0.575549995717936	0.782549305300551	0.411150798936574	0.919082273315276	0.835579827593357	0.303304699097724	0.748783771599468	0.823757934881467	0.817994239754288	0.78755033642841	0.788549435646361	0.606288752414195	0.424270834652229	0.820721886108824	0.662536538541097	0.847081186188495	0.777779130556843	0.608837426575116	1	0.555325566273855	0.670440934242116	0.811407802538417	0.764508418696678	0.686992976434545	0.666114647317685	0.793187152809896	0.907599883650476	0.557970718741141	0.0839322010353622	0.232745556681285	0.502894834234858	0.608127576375193	0.818920825020657	0.655951310655442	0.761281626939855	0.624187586998375	0.626383407585329	0.706932672395734	0.406230440749806
LRP5	0.763257409823164	0.845013265275348	0.638747589657027	0.671870527361238	0.647338407497865	0.801325561058018	0.597036544861692	0.757088573292945	0.855088621782031	0.578348791292526	0.704137175867546	0.815825346405766	0.831951726511057	0.469616607389894	0.393262926809098	0.823405470119053	0.378569851020292	0.298167114882452	0.643815364184327	0.816581251835294	0.714242695407813	0.566141520002861	0.38127701549886	0.595101677232901	0.859054623974848	0.667550394144834	0.758756580315331	0.659026092036498	0.758782969266927	0.198096476228043	0.807068365035445	0.589715047250774	0.663805663650486	0.808436629876632	0.753829893522656	0.676991243329719	0.644035587638388	0.713902527478266	0.732669702125509	0.583987256231385	0.71937113306152	0.581582237692919	0.85291588994613	0.798305780947915	0.601966682693838	0.411348661988926	0.704491257472444	0.486387069244021	0.791926331997436	0.741840517946212	0.684734324648305	0.798798048960741	0.530396270881016	0.828024689299443	0.613762101164682	0.777742129015743	0.666194322573301	0.851076466192663	0.702265581093231	0.610008626391031	0.721550540053255	0.66557159176779	0.601459995659331	0.786481716948908	0.686605091465812	0.835702530317869	0.812411071922598	0.57716044945832	0.815736617799043	0.429470606839989	0.774862532962205	0.676819320993989	0.0116847001329711	0.600363729438637	0.853601393458729	0.751704381108905	0.751185102209123	0.228636773267312	0.675613958201992	0.785764631975985	0.777689772577722	0.709504923867384	0.523429680453137	0.493644851017306	0.851943469716044	0.786266571523194	0.696997483696785	0.706782456687476	0.842856806655443	0.551345849977546	0.736988680332017	0.754239910966309	0.75348482633948	0.647974247336767	0.786758150610761	0.617682805868697	0.707869363779191	0.671186226725814	0.577382859850639	0.736343915895854	0.771586118296323	0.639028642763138	0.71959584059858	0.769023768832518	0.81682036466346	0.517149696988175	0.771845963191794	0.798769612197189	0.714172860386397	0.79956718685858	0.775411897440201	0.688464060707678	0.676412664227074	0.697499425713563	0.673240770441763	0.192976407099157	0.787137436665383	0.686360356552774	0.770513918121173	0.775876059287872	0.74916326166824	0.781819720410279	0.449435953573422	0.650155032484227	0.837851827520596	0.754566494223177	0.566643574984628	0.495626156912004	0.555325566273855	1	0.718049070135108	0.385252698223734	0.756992292100847	0.663904963385549	0.537597373517282	0.787656445917029	0.606665537892854	0.538345561776746	0.630091228468466	0.46006514974278	0.443374993459389	0.803874705298595	0.529614005231128	0.878460180092989	0.724713330001041	0.770540381788661	0.516123807478419	0.729773210822772	0.696159064391643
TSPAN17	0.70047762252536	0.83463268638173	0.709350072326908	0.744301890327163	0.819859601845741	0.823110628684087	0.590058603191632	0.769807175413691	0.794635703161935	0.667077812936447	0.713645735206457	0.758361176281456	0.787606247824526	0.536501237532055	0.530546100259681	0.751664607520115	0.464294334045189	0.47448336356327	0.821874082365515	0.692324922195999	0.79209666346485	0.516052642253079	0.513311921155389	0.763161521330848	0.780088251648617	0.641815149142822	0.78805097003892	0.746569279473164	0.85017470038407	0.273471051350953	0.789989506189433	0.709188937246318	0.795403801041974	0.628787550057611	0.675047616962438	0.81488750481189	0.792338535778238	0.686778211181979	0.816075067362583	0.571787104426932	0.67627774043973	0.757779257965652	0.792781415203894	0.771458623208354	0.627507828489437	0.536022858652653	0.806743109686282	0.624370954948912	0.772480629354725	0.78266410205696	0.5692400208061	0.856313025287317	0.699607213610027	0.802259912298952	0.37533549786411	0.842150823431843	0.631350293014689	0.760167808931227	0.76475655852421	0.724355306062564	0.864273381683905	0.763923951217837	0.591207150812178	0.799501665921287	0.737698457915122	0.841353519879879	0.739487334474102	0.778143824233231	0.839080577323838	0.549741415694664	0.805338614999433	0.709829726398532	0.225126169617967	0.552579080136663	0.74916752486103	0.618642295456068	0.790141930885008	0.414158150877024	0.670919098447042	0.804925435956957	0.879899842364654	0.730322481413247	0.692276397593336	0.455215672906529	0.75571151249438	0.8097304055496	0.773360031164958	0.657540419583008	0.733699941192503	0.629730305917022	0.820172070258739	0.754834673091392	0.787589803747026	0.70332413624977	0.745142931237214	0.707212008153518	0.70618224152199	0.620904285709674	0.741629011452966	0.779319510097547	0.745508767935158	0.844344277481932	0.706172873939626	0.774769634329752	0.765745104720867	0.573842945363333	0.76327518254911	0.632806635178503	0.813694508824679	0.798239922168363	0.796057010621791	0.681281838838815	0.788786355933641	0.773174699788124	0.807211405984788	0.302462077706023	0.855898254002883	0.755185413590811	0.754069757167329	0.715745899823366	0.718404265700427	0.679999377015139	0.509413879169422	0.731694977732535	0.857007930868054	0.825526898369015	0.780384686539479	0.460998365786026	0.670440934242116	0.718049070135108	1	0.49140196470775	0.725656048519584	0.856471667700908	0.782863582731233	0.832715089201276	0.685362518466744	0.664597137243128	0.497030245365673	0.522157537174632	0.692611437861432	0.765979758136677	0.763235335302524	0.76120418043054	0.723492273893984	0.691268530097142	0.663757116914249	0.683801361277216	0.785200530333252
