""	TREM2	LRP1	CD74	CD81	SORL1	TLR4	ABCA1	SORT1	C3AR1	CD4	PLXDC2	VSIR	RHBDF2	ITGAM	LAIR1	CD33	AXL	PLAUR	TMIGD3	ITGAV	HAVCR2	ITGB2	CD46	ADORA3	TNFRSF1A	ADRB2	CCR1	TNFRSF1B	ITGAX	INSR	KCNQ3	ITGB1	TSPAN14	TLR2	MERTK	P2RY12	C5AR2	C5AR1	LPP	TLR1	TLR6	ALOX5	ADCY7	C1QBP	PTPRC	PILRA	CANX	TLR7	IL6R	TFRC	STAB1	FPR1	CXCR4	GPNMB	MCFD2	LILRA4	MRC2	RYR1	PLXNB2	MILR1	SLC1A5	ENG	LAMP1	CD47	SIRPA	APLP2	LILRB1	PTPRA	PILRB	CLEC2D
TLR7	0.609845546952664	0.609906754623315	0.660679290966339	0.68800209138385	0.673526579238234	-0.0420980137806045	0.488232675128486	0.543566994516679	0.652326238901802	0.536818531220927	0.660771904690139	0.690335857382847	0.676456075451186	0.320244705138059	0.804003124277653	0.392908371203402	0.560285019216207	0.370739767105645	0.738843016724906	0.4115372242571	0.452197029707912	0.672552981624406	0.398996490021661	0.511372702650571	0.64475255142062	0.557837115699633	0.538185278023305	0.474422648737255	0.416592107829084	0.414640823194098	0.413068763868441	0.621094909261699	0.668546287463147	0.287739647421745	0.7026954235993	0.380562616111378	0.389487889363521	0.497515578716994	0.365950240349274	0.225135834702076	0.532412760475608	0.522133346932243	0.752224277580872	0.375473081846148	0.61865969994192	0.291713424807766	0.53165068860571	1	0.422685871084925	0.605427400061883	0.381275566507504	0.683352836508585	0.545482720967065	0.164770309563356	0.227420637668047	0.273528914945726	0.298710887464319	-0.0634277592360982	0.702064353417947	-0.0802355109435517	0.615128352739797	0.298091027938954	0.335201455366344	0.365846675208068	0.603502807619359	0.771046214874267	0.589329076978749	0.591506983654797	0.315971711052216	0.630695912214674
IL6R	0.720335093158264	0.698247666423736	0.557214335288487	0.352503754217234	0.654430399972308	0.18148990792656	0.497765885083675	0.736616633177554	0.355936118146986	0.695751177476019	0.610519200934911	0.652881826112908	0.609612364124023	0.253197464394782	0.673024074892455	-0.326619612380035	0.545036824548487	0.682856244738168	0.735829845064241	0.800735331576321	0.839698489732089	0.653270124326351	0.465673319040678	0.854508884530214	0.620526277394487	0.834323050175444	0.805461686587531	0.774119486891282	0.628549206348608	0.408950070268858	0.504967218215149	0.638267016692056	0.66762699195853	0.786934749796658	0.428582650617368	0.640682719992218	0.673848851684379	0.514085279941882	0.182635944738445	0.69486337069196	0.123659880970759	0.758943021345231	0.502886154494364	0.585556407603151	0.590122869576746	0.0710019529895084	0.188672232977786	0.422685871084925	1	0.364979966498099	-0.280555661240065	0.721943907230397	0.696499325618964	0.41869163837072	0.344500096646086	0.00350367238585369	-0.17815612008143	0.51073676040993	0.280230747210799	-0.126198951823823	0.474608027320448	0.771531261157505	-0.245789842116548	0.395089886681021	0.63766119781188	0.596718813771431	0.459428827761418	0.0251759532899002	-0.0636762307976452	0.0844587013251008
TFRC	0.665761456898889	0.425085013211992	0.742321988687423	0.775594830992343	0.790148847087781	-0.20871292020795	0.683696800803096	0.596803917242082	0.439900706998663	0.54874666751559	0.831367444860502	0.67448059149878	0.824777672966048	0.60488862530002	0.646756258211454	0.510296676621619	0.768646086899912	0.30338320180335	0.633474216373423	0.23910479705955	0.449972844136311	0.514684618896479	0.116549533728652	0.552720081584308	0.653674442076664	0.514539573102488	0.463935331225038	0.51490519563583	0.518223327533764	0.789014567601213	0.765008449627062	0.476586038043389	0.530067086665585	0.439236530915769	0.802387957400415	0.465705161259389	0.246858444172528	0.82601252419091	0.457125819043384	0.0105585309112186	0.498586284509887	0.550104333586493	0.658842094795083	0.536450363170019	0.693430870307057	0.302182355984465	0.435556404418893	0.605427400061883	0.364979966498099	1	0.414165825556046	0.561092755090829	0.583557832399984	0.310866438595316	0.0551248761107386	0.0209397101054467	0.193548891679065	0.103171773595173	0.517959032729501	0.253309524603295	0.655761872967368	0.293596612169888	0.486964738883179	-0.0773648758798647	0.509637378856867	0.637794909119742	0.468796674848338	0.688072233872659	0.502449626124048	0.482162579882092
STAB1	0.0599436310652531	0.0298433906555374	0.200773585505826	0.440041398129766	0.271467749432917	-0.140356681281766	0.32984544637872	-0.0181152631198504	0.264364629785066	-0.0903665718506477	0.28593107442473	0.136647449014377	0.335185796119623	0.285798293868372	0.196246013095282	0.662847159653473	0.27022342277933	-0.149487166384874	0.0194791457431687	-0.187756878703375	-0.182512543343837	0.0617258077138353	0.0335494564636577	-0.16711269037576	0.277341807269663	-0.0352291622056317	-0.211763060667787	0.0522073637644061	-0.0940940259278797	0.299664064187264	0.259507193480262	0.0793323314284788	0.155928993510412	-0.118576323279892	0.433477500218453	-0.215029600537839	-0.236416194886153	0.263121420886932	0.598737675384903	-0.34569606843102	0.288707184730968	-0.0445905160602109	0.3038495902677	0.163074935894972	0.279701456458681	0.0183173217505312	0.397022241815559	0.381275566507504	-0.280555661240065	0.414165825556046	1	0.0356817185652307	0.213408605950892	0.139145983202529	-0.0718652359831745	0.0364210568693053	0.196367783716648	-0.301359068162738	0.441607543617602	0.141302899677121	0.230680089565514	-0.208294620513812	0.614491831560378	-0.0761231983956159	0.0224071777283627	0.35568825496953	0.274730133615827	0.65527145590839	0.440630697293868	0.613076494644966
FPR1	0.910183835779593	0.803908774225005	0.821102151444238	0.716543698060288	0.745036424326717	0.0970298646936148	0.5907452930495	0.73191677880249	0.783685986436689	0.744569117212257	0.712166360753533	0.795578971491583	0.719977085785327	0.458445025669133	0.694584632888864	0.152454279150962	0.730312543779829	0.790201357366603	0.935365507715224	0.734274617307637	0.67196940863763	0.918371132917157	0.513402689882211	0.777980515021045	0.771270282737806	0.702228378569794	0.832868345570521	0.810944110870997	0.745162318074283	0.501859403720487	0.507445251035289	0.736610330636474	0.807398269549986	0.727134216306085	0.723981911942969	0.575515018309692	0.697237926059946	0.679448910893714	0.313529602759069	0.599355671380133	0.612037255551928	0.617736623416047	0.753479148916065	0.634087314708007	0.751690552121237	0.399085897050744	0.517200274901852	0.683352836508585	0.721943907230397	0.561092755090829	0.0356817185652307	1	0.747316014763983	0.465931938280438	0.463198569801349	0.261942260317016	0.066828659435199	0.243033706048454	0.650726884640627	-0.0447176618458245	0.752102477124436	0.636351379956138	0.261173165995302	0.473943988456331	0.703456794866872	0.842500239620407	0.572999249994516	0.339344836420705	0.0795298492085241	0.371075844371331
CXCR4	0.815911733909975	0.864358618955763	0.780928265016142	0.723537027492982	0.794743126875679	-0.0480625612199416	0.759176404163222	0.774529674614795	0.651118688562859	0.635043103130338	0.690264684797673	0.59393143578982	0.724732578133602	0.418725291255442	0.651820282220447	0.161997009397761	0.768293045340066	0.757210487073479	0.757622087225155	0.80274998985184	0.573932099136318	0.786849011847509	0.648899135712497	0.796818876655325	0.891095963986126	0.672196065199606	0.755789099329119	0.871392236522984	0.624025997171286	0.479401792742697	0.620883101647693	0.894632568823326	0.782295851805244	0.75890746597045	0.755765791290406	0.270824526109364	0.664920419684198	0.808941030415407	0.435929832302858	0.582472839479913	0.440963450998311	0.538931566885247	0.732170360359399	0.636323949393943	0.834454144407818	0.26583522918148	0.694543492104699	0.545482720967065	0.696499325618964	0.583557832399984	0.213408605950892	0.747316014763983	1	0.555670403301681	0.574596560426915	0.209909623290752	-0.199505103623345	0.1805291911262	0.443419637277587	0.082201015509538	0.801406449914251	0.649184442741147	0.293466089529378	0.49267991981007	0.613103849465713	0.864636819074646	0.740347184552289	0.415347893268234	0.0940485615748086	0.535364422807929
GPNMB	0.553299073582255	0.461553266275229	0.389931908416874	0.451880720314217	0.301463673986982	-0.0606404979007574	0.527653466841581	0.152134210414592	0.338904434656578	0.281036719581304	0.333700175213372	0.251770109668764	0.322652091868409	0.368521116058531	0.273095852553355	-0.0729130507946181	0.60033419767751	0.378207558064265	0.380753655051265	0.590409457620223	0.294998837594731	0.576136149849615	0.173378549274883	0.351316470092717	0.538508514801411	0.448799996324003	0.413107956112727	0.689015225451968	0.274903397208982	0.479413860115208	0.187808288668564	0.389568778876673	0.443256603556653	0.531115533390831	0.19352686343264	0.00751352852309252	0.198088463532035	0.530267458147406	0.131517000596729	0.159572686319395	0.0245244637851317	0.343412008853421	0.224019352512141	0.673807845784895	0.325920008942793	-0.151467069374962	0.229647995365	0.164770309563356	0.41869163837072	0.310866438595316	0.139145983202529	0.465931938280438	0.555670403301681	1	0.0627036781485657	0.0940971773183081	-0.245157002388953	0.0988091874440632	0.264659233518025	-0.241577490621519	0.313900719620744	0.216407830179775	0.195789280032503	0.183613126963366	0.369277623677206	0.487478207461549	0.265396383093082	0.0164483109775785	-0.0896292960811568	0.115856033886344
MCFD2	0.420934146684112	0.504306176905168	0.399164366791224	0.298895402749224	0.366346404336422	0.168984029566897	0.426860745038994	0.626180776472008	0.557736782616245	0.515061739673913	0.161565105160095	0.217151497045664	0.290738492184435	0.178391620871272	0.125615324646196	-0.060734098273095	0.151139710937918	0.69526151661618	0.405162357811767	0.525915506208344	0.118204327923117	0.477593264221174	0.687779470479093	0.505954618973805	0.536573400296679	0.0690770770514608	0.536157134661787	0.482242849115858	0.562682334985541	-0.0989197242459308	0.229790263738778	0.585779409418421	0.371793448547373	0.513871000994098	0.440541428389118	0.147103473178046	0.769984365024487	0.398286240634288	0.130368175071842	0.735245125118554	0.433915597661202	-0.0818446562024976	0.462334742993585	-0.0879659217851952	0.601751450040311	0.524697483529215	0.656883743421659	0.227420637668047	0.344500096646086	0.0551248761107386	-0.0718652359831745	0.463198569801349	0.574596560426915	0.0627036781485657	1	0.386669439082015	-0.150314899739556	0.3121094739606	0.110885621026134	0.286580285458265	0.652245898163597	0.634093208527369	0.216328973992024	0.665782016114977	0.298684312253156	0.499802252711752	0.29189311501217	0.129019397962408	0.090216785263226	0.360317804289032
LILRA4	0.313365579262849	0.352750010963873	0.40429100320989	0.445876968063708	0.202332926145754	0.446632729978456	-0.0358526190725137	0.122979940317268	0.623955519777888	0.307535678567059	0.0657495096231082	0.367592997706263	0.211828668117965	0.465457700216105	0.181768585205407	0.381519928113397	0.239380330174105	0.117207331273262	0.20622619474189	0.175964296465177	-0.101500458877113	0.429653836565499	0.644798708657493	0.136603411109344	0.434668230180215	0.0790749623495826	0.220641902741535	0.339576148968442	0.387154861943407	-0.0225370188663624	0.023654451330293	0.449033431880637	0.395274339681263	0.159879550986923	0.308182350329886	0.130338593522264	0.0329730845075083	0.0539022734627796	0.26171562160719	0.183400957309183	0.527296765964408	-0.137863631394416	0.533612886314071	-0.0764645845499333	0.425090773272484	0.602538162715039	0.647549410966578	0.273528914945726	0.00350367238585369	0.0209397101054467	0.0364210568693053	0.261942260317016	0.209909623290752	0.0940971773183081	0.386669439082015	1	0.421943137637379	0.0968103290136551	0.311600167327037	0.283729566168158	0.376284264541479	0.0890545011319798	0.608612737337748	0.599364365871778	-0.0559594141941377	0.385167716150878	0.371659408583295	0.320178163225534	0.410642726121286	0.42292290301833
MRC2	-0.00715254369478182	-0.0678389863763267	0.167531083185619	0.206409321313388	0.0470075622077885	0.35640834887553	-0.215865641823489	-0.140628850913601	0.233070068803437	0.0191611815747701	0.10666090117292	0.293508465748905	0.164348312389299	0.34309681112161	0.173945101192423	0.427585462181449	-0.00580401047017763	-0.237928058362163	0.159283610318802	-0.212995657938783	-0.191478709176751	0.0928348837276434	-0.0855075262541962	-0.148328208400506	0.0149533476444271	-0.0766565630621996	-0.0372577807809544	-0.0935229492716078	0.0891802643477207	-0.0122019881862605	0.0123076482904215	-0.105129411771809	0.0809425527191688	-0.228898045889321	0.196984431572069	0.215879682767099	-0.170306288043879	-0.0864719327963529	0.229846853340116	-0.228441597725889	0.475595361806317	-0.0644989137952784	0.284244865817584	-0.222464369254705	0.104740450763254	0.184944695272089	0.125101058788339	0.298710887464319	-0.17815612008143	0.193548891679065	0.196367783716648	0.066828659435199	-0.199505103623345	-0.245157002388953	-0.150314899739556	0.421943137637379	1	0.0839414039806614	0.253286017645613	0.213872633739935	0.117324294746607	-0.340101119954872	0.408946895815465	-0.0350129446208488	-0.108886670119298	0.0561863469228433	0.0939229432513288	0.424723675111366	0.48564146031017	0.233287728075984
RYR1	0.204498252298592	0.159107043775425	0.156282689003883	0.00287008155350361	0.276392954646298	0.622533985002785	0.194562271203185	0.454969137510136	0.14610584913219	0.528126390382971	0.214568237315737	0.376238465916568	0.34001541070673	0.459818876666058	0.0999630576285441	-0.385741919508523	0.0182290284181853	0.261640285495903	0.20081910514183	0.253329444929075	0.406621427192801	0.191778346875248	0.224092111691079	0.440057700258474	0.229557427389793	0.315697151503961	0.345283063172281	0.426043344512617	0.651894824608673	0.23562348991506	0.328277861293332	0.107757160997848	0.220578359047825	0.589889903168614	0.0999431705254381	0.652897756790453	0.376412379111047	0.180133333847407	0.275293897999343	0.550130310441192	0.139329660958389	0.191024495937033	0.0863022903733543	0.0124091061609123	0.364574845203478	0.217035926484382	0.0112273024678681	-0.0634277592360982	0.51073676040993	0.103171773595173	-0.301359068162738	0.243033706048454	0.1805291911262	0.0988091874440632	0.3121094739606	0.0968103290136551	0.0839414039806614	1	0.0887652501600211	0.349222409135164	0.154759636599855	0.482634818405532	-0.156683748060517	0.298874662692922	0.164682794346277	0.122598212154125	0.0202770749248522	-0.119932941021481	0.277780464560902	-0.0731629502772531
PLXNB2	0.55725015819625	0.55892181807718	0.632082016945746	0.701321671956527	0.617936644210142	0.160784883098393	0.454920580984796	0.444813297225605	0.761203582624239	0.532102983114609	0.655213655547724	0.727418819345789	0.676599693080143	0.520230902026335	0.673539227525723	0.474632485005854	0.572465202192942	0.26140937075599	0.566279114545597	0.259420414598851	0.520170635009863	0.655962830453597	0.392031183783612	0.369331026283041	0.592579434539593	0.579952668367448	0.374342582569238	0.532558840503925	0.481331853078731	0.57185470180643	0.434395984392365	0.501491801827584	0.641865200890418	0.3631051264722	0.626422157356068	0.452406602957477	0.169439746759239	0.442836207324313	0.645269427440215	0.203271724208161	0.560302326612332	0.486343330003275	0.574570552580828	0.521595207843494	0.564864791101294	0.327066032028059	0.492426787981133	0.702064353417947	0.280230747210799	0.517959032729501	0.441607543617602	0.650726884640627	0.443419637277587	0.264659233518025	0.110885621026134	0.311600167327037	0.253286017645613	0.0887652501600211	1	-0.0466940123267969	0.473631904064729	0.230694852852488	0.419388264009597	0.41222762805631	0.562644427021892	0.707725827963208	0.560000510015557	0.473744712948113	0.342473921008967	0.648744764799304
MILR1	0.0889710907958781	-0.0426466592633592	0.267365530292678	0.276265698715473	0.252644662412263	0.308110506448875	0.0414980932643446	0.257549986464582	0.116839931878763	0.177565109967778	0.118109956545759	0.199825254936498	0.33670067400578	0.535092557669774	-0.190432686287325	0.401690100225674	0.106439343842786	-0.0844753637704066	-0.00199686285281102	-0.172320760932474	-0.215829371408839	-0.0231359583979482	0.193914792222365	0.15828371292938	0.195906855659741	-0.182552890596629	-0.0467553727007924	0.106206994523474	0.398355105464493	0.148287135323398	0.342181613747928	0.145928181992017	-0.0314772058095912	0.123588114123362	0.343302004744758	0.141461759401833	0.0431872403582853	0.209204560108948	0.285443157849142	0.0206833564312025	0.501166100764598	-0.311560332380293	0.253275036477626	-0.265645362546778	0.391476881020298	0.590100009598144	0.392428984108191	-0.0802355109435517	-0.126198951823823	0.253309524603295	0.141302899677121	-0.0447176618458245	0.082201015509538	-0.241577490621519	0.286580285458265	0.283729566168158	0.213872633739935	0.349222409135164	-0.0466940123267969	1	0.175890236661985	0.00038516480103346	0.490944065824551	-0.0139379955367211	-0.373927060805004	0.00873825853970172	0.151940955883665	0.4975086912191	0.500903163143408	0.0957182537337598
SLC1A5	0.801633335865198	0.680477877523304	0.81709528967071	0.777163988978789	0.7738596069136	-0.0855951719609177	0.719590299115289	0.756834291968934	0.782905501384501	0.731053012728085	0.673124726755521	0.612019336032955	0.71509325299788	0.513329570263791	0.617200260301204	0.353238615454192	0.706793591788733	0.696642979132284	0.738729240258339	0.581334909822136	0.374885788728004	0.756844151322161	0.570624591031303	0.709934901476594	0.849499306078175	0.395963627526191	0.751103592152178	0.677216868179117	0.632866715059196	0.411890727117978	0.654555548378602	0.743581741336929	0.638619782463526	0.599809156226398	0.849019333457057	0.369866046236618	0.662067323419976	0.815912237280497	0.36578699684593	0.467365964250859	0.602209787480077	0.383286872145996	0.820237111338718	0.358411342673489	0.864678527423571	0.569560129627659	0.804307109026342	0.615128352739797	0.474608027320448	0.655761872967368	0.230680089565514	0.752102477124436	0.801406449914251	0.313900719620744	0.652245898163597	0.376284264541479	0.117324294746607	0.154759636599855	0.473631904064729	0.175890236661985	1	0.596023546038589	0.516226021932629	0.415643815471281	0.582877679686104	0.864017271849882	0.587800849588309	0.540918302552429	0.388179772448063	0.595788991048065
ENG	0.644049529166731	0.606319097748317	0.520870541702445	0.316072649802468	0.66254118974373	0.120130283706119	0.558004583113285	0.841409460035216	0.432832458771978	0.761168937366004	0.527298811326829	0.516604837445805	0.526815361167885	0.188043328275285	0.497031850486156	-0.279669367938455	0.416400830184548	0.783545812685772	0.567300272867666	0.616863684597491	0.706804596965508	0.502687585146042	0.635303321990005	0.802023806879305	0.592051340212804	0.573346506898177	0.712492078105779	0.621413339562915	0.682938713440307	0.248206125112634	0.596578010383118	0.59710864991194	0.537044988965628	0.782707710572422	0.491258657763145	0.600090955526228	0.722647725811854	0.516974198597787	0.235239452238752	0.768171645340292	0.136012788653955	0.526641605874089	0.507538328415504	0.368752067375487	0.662498881152505	0.359798888963477	0.345584511824593	0.298091027938954	0.771531261157505	0.293596612169888	-0.208294620513812	0.636351379956138	0.649184442741147	0.216407830179775	0.634093208527369	0.0890545011319798	-0.340101119954872	0.482634818405532	0.230694852852488	0.00038516480103346	0.596023546038589	1	-0.0962961501787723	0.491018808151345	0.61113869332521	0.586267069425849	0.339519262570985	0.0302296262158345	0.0798018778095399	0.196580279823992
LAMP1	0.371675105116231	0.201744090530747	0.544425378957061	0.720256432862228	0.37603419844066	0.0521666915543543	0.267155554917231	0.129179651111861	0.584129245824153	0.215917616085012	0.330922454745149	0.349970135719991	0.450527230794885	0.610395358808435	0.147852558103934	0.832598307043654	0.492460491311353	0.028684911074995	0.21052382750117	-0.0797998413544815	-0.240015188086291	0.353833734881706	0.32197330431878	0.0507276156524301	0.473465784651976	-0.0664663181678307	0.0717843483311672	0.287713192370395	0.295493287250809	0.340175615540403	0.332909398890352	0.326014228021848	0.282406052930811	0.0706803601601855	0.616261993411567	-0.026213016202385	-0.103941960142573	0.423984499851682	0.497054498446168	-0.189795442578817	0.66092069404948	-0.140456268097755	0.591495428976108	0.0885946923736956	0.539785595923577	0.565437386178585	0.724913729137658	0.335201455366344	-0.245789842116548	0.486964738883179	0.614491831560378	0.261173165995302	0.293466089529378	0.195789280032503	0.216328973992024	0.608612737337748	0.408946895815465	-0.156683748060517	0.419388264009597	0.490944065824551	0.516226021932629	-0.0962961501787723	1	0.140956962142737	-0.061362380249988	0.4789923232493	0.375835920508445	0.767889075756963	0.618426484313773	0.599542198915137
CD47	0.347291338722879	0.632235055071707	0.300889415497448	0.268170634740317	0.261285192120602	0.471689852016119	0.141793338888549	0.459169083006093	0.686725777993901	0.416994102083534	0.0946843283069304	0.342188804249256	0.225805208250435	0.182591098412511	0.325913591132703	-0.0308913558457962	0.142937439749498	0.526486419286725	0.388479267704891	0.523075839989236	0.302935960662537	0.542858464813011	0.838102618625554	0.367236089814769	0.496874544987105	0.362878650622314	0.41114014859315	0.567782133134474	0.513575272493324	-0.0695676097338133	-0.0123728122689544	0.613135820989479	0.62659695835183	0.443287046619363	0.257991135771049	0.161544717735863	0.44299002029279	0.0978237464087281	0.307107790510841	0.68079562027084	0.399550818522748	0.0671181402071794	0.402806321811664	0.165723474096032	0.473242925555748	0.3325636604105	0.502072278904782	0.365846675208068	0.395089886681021	-0.0773648758798647	-0.0761231983956159	0.473943988456331	0.49267991981007	0.183613126963366	0.665782016114977	0.599364365871778	-0.0350129446208488	0.298874662692922	0.41222762805631	-0.0139379955367211	0.415643815471281	0.491018808151345	0.140956962142737	1	0.278167718499333	0.545634729626915	0.465277086145646	-0.00528274180078626	0.034304606996616	0.46970504942161
SIRPA	0.641466052726948	0.673870095917554	0.574527905399565	0.504422319857228	0.636903343738551	-0.113187183853368	0.705807502327005	0.65441210246053	0.495906160479584	0.666979828653273	0.677850067803512	0.535198970891145	0.565521320390964	0.206572557500001	0.735657193706396	-0.117394158891491	0.533895161078085	0.651932112905571	0.678989975339081	0.602352773185116	0.770067385307727	0.673277948326058	0.317912668118035	0.657487426554495	0.546362761587114	0.692537427215351	0.754217252796601	0.574409061315161	0.496931744185436	0.459324802836705	0.497855713500311	0.549678880412911	0.63540256097373	0.644699082293662	0.516084758726259	0.505081722423213	0.577184641990816	0.635183430520619	0.249907954961265	0.504046133714732	0.184756224525879	0.752221259698558	0.471744154345486	0.570598952233381	0.504800630194121	0.0770660142544476	0.285497658022122	0.603502807619359	0.63766119781188	0.509637378856867	0.0224071777283627	0.703456794866872	0.613103849465713	0.369277623677206	0.298684312253156	-0.0559594141941377	-0.108886670119298	0.164682794346277	0.562644427021892	-0.373927060805004	0.582877679686104	0.61113869332521	-0.061362380249988	0.278167718499333	1	0.675266856416865	0.450531863349158	0.113631128921911	-0.0110356492214563	0.389443121158806
APLP2	0.854448766178309	0.819778960520735	0.851672568481805	0.845625010481418	0.833665369664992	0.010166374474481	0.724986771164542	0.726806861073506	0.840457412111161	0.746181711901101	0.769366080884006	0.754136613128566	0.803824413500337	0.49547003310035	0.793248764484165	0.347321517812124	0.808696919135637	0.659593436752493	0.793258044630269	0.65292607676406	0.580072957000482	0.875185347891628	0.677525967941066	0.730480916167357	0.910468487729588	0.672112656802815	0.747202865240484	0.822648685228498	0.655679299445704	0.565870126395657	0.616744478673501	0.843329633392595	0.810029971954173	0.65551614031823	0.845264148900851	0.416144564358651	0.552741622628597	0.748574934772021	0.545868012744948	0.462509919888071	0.550437654370009	0.571340644787718	0.850073395208946	0.604705412163453	0.877782874873275	0.443564552257697	0.756666114472249	0.771046214874267	0.596718813771431	0.637794909119742	0.35568825496953	0.842500239620407	0.864636819074646	0.487478207461549	0.499802252711752	0.385167716150878	0.0561863469228433	0.122598212154125	0.707725827963208	0.00873825853970172	0.864017271849882	0.586267069425849	0.4789923232493	0.545634729626915	0.675266856416865	1	0.712777235854921	0.571307171192257	0.313040426266281	0.70205703042217
LILRB1	0.630014953719117	0.834501064686689	0.706364355470399	0.702611106347129	0.675736464134302	0.237574710665793	0.389866537816904	0.566075987328967	0.681384343888457	0.431277496398155	0.566643078631654	0.567559370176997	0.629881240862119	0.50264232765424	0.647107157477752	0.398695916255491	0.662426748826584	0.494052409292128	0.609407540234205	0.59040260669541	0.484272625242613	0.641511465357561	0.658673516219033	0.568712835399862	0.700291519096153	0.607176235118795	0.583222323931638	0.676921375058438	0.485609258932446	0.300152633788406	0.479778453826468	0.809108845413744	0.778239727433205	0.5479534231086	0.648325109955941	0.158390323759022	0.322239637307897	0.514691944869522	0.557769521771278	0.423951797608695	0.544642875929164	0.496061161786699	0.708502231075506	0.55208328612457	0.666984012190234	0.247812683722632	0.635438882132129	0.589329076978749	0.459428827761418	0.468796674848338	0.274730133615827	0.572999249994516	0.740347184552289	0.265396383093082	0.29189311501217	0.371659408583295	0.0939229432513288	0.0202770749248522	0.560000510015557	0.151940955883665	0.587800849588309	0.339519262570985	0.375835920508445	0.465277086145646	0.450531863349158	0.712777235854921	1	0.537265842766331	0.116432790638582	0.557804154412354
PTPRA	0.461760040751983	0.317300759383815	0.668658292807535	0.74621596471265	0.640943725013345	-0.0698940079394676	0.403900012188038	0.354687139724259	0.464546545790229	0.345361582039469	0.620804478339959	0.555470896832993	0.692700950880364	0.527513602098678	0.464465929035418	0.781175535020943	0.597742555873426	0.0684596438811204	0.388622329533572	0.0149506746961482	0.0750822660810269	0.364435115738147	0.288075540752136	0.308218226668503	0.561258957754429	0.212900648367434	0.203730854042514	0.304801842183931	0.356180051968988	0.484404379628567	0.596783911067983	0.465270459107518	0.347135939416	0.135880945194325	0.799348965127534	0.189414362382074	0.0402072950686873	0.511566006124797	0.581369629243379	-0.127925769049796	0.628886639034311	0.21060149391786	0.715176071423824	0.196640557494129	0.670489417519935	0.472739314937945	0.654469283428344	0.591506983654797	0.0251759532899002	0.688072233872659	0.65527145590839	0.339344836420705	0.415347893268234	0.0164483109775785	0.129019397962408	0.320178163225534	0.424723675111366	-0.119932941021481	0.473744712948113	0.4975086912191	0.540918302552429	0.0302296262158345	0.767889075756963	-0.00528274180078626	0.113631128921911	0.571307171192257	0.537265842766331	1	0.589453000870557	0.652185248809554
PILRB	0.202798998541515	-0.0772081958127047	0.345959014351304	0.467830528474016	0.442447161625568	0.168042378007887	0.277259113771886	0.293302264934991	0.309741532356483	0.414161695314621	0.391824902867885	0.436952577820871	0.54281370664711	0.593808353700775	0.263526080908908	0.50940478361201	0.27409382754965	-0.225928393095631	0.0652715964739786	-0.25687666948807	-0.0393765134129931	0.114109109840754	0.170685889814081	0.128845102407854	0.357070119879359	0.000788010200633477	0.0307163787843437	0.126343774632591	0.295601343233838	0.43772279337894	0.530501533505459	0.0903806235132318	0.110132317481589	0.0264856638926032	0.500560775443882	0.403310988352396	-0.127850084006043	0.332257425114015	0.467178125473997	-0.20091592448602	0.344522008157126	-0.0339889784818867	0.47999268442535	-0.158316499193069	0.508146764484579	0.558960599857595	0.464182059867958	0.315971711052216	-0.0636762307976452	0.502449626124048	0.440630697293868	0.0795298492085241	0.0940485615748086	-0.0896292960811568	0.090216785263226	0.410642726121286	0.48564146031017	0.277780464560902	0.342473921008967	0.500903163143408	0.388179772448063	0.0798018778095399	0.618426484313773	0.034304606996616	-0.0110356492214563	0.313040426266281	0.116432790638582	0.589453000870557	1	0.499417033526468
CLEC2D	0.36604457029042	0.473157286138914	0.518593384740079	0.637127341053198	0.538476787573178	-0.0195761419881341	0.519136438315046	0.415901405518456	0.648000585035805	0.387164051629829	0.508019216720623	0.462230173439097	0.542041543871892	0.336802384424251	0.547687322459614	0.552461071050313	0.43859157918778	0.215522863763573	0.328904101234845	0.141344850309643	0.207895071424218	0.468732349641633	0.537304416704637	0.240406093028155	0.609175601484525	0.318365371171357	0.247681007852033	0.413973439870543	0.333673388586633	0.389034481778524	0.39769526460324	0.56251900702399	0.517672491142065	0.202371354204032	0.689175232603621	0.126606502582831	0.125016384281699	0.439916912954902	0.665427233398081	0.113786070236451	0.517776069995842	0.211083234712877	0.605887879995035	0.243545753688709	0.646295891015783	0.338002011633571	0.714679459005904	0.630695912214674	0.0844587013251008	0.482162579882092	0.613076494644966	0.371075844371331	0.535364422807929	0.115856033886344	0.360317804289032	0.42292290301833	0.233287728075984	-0.0731629502772531	0.648744764799304	0.0957182537337598	0.595788991048065	0.196580279823992	0.599542198915137	0.46970504942161	0.389443121158806	0.70205703042217	0.557804154412354	0.652185248809554	0.499417033526468	1
