""	PTPRZ1	NRCAM	SDC3	DCC	APLP1	ROBO3	PTPRS	NLGN1	NRXN1	ROBO1	CDH10	CDH2	GPC2	NLGN2	NLGN3	NCL	TNFRSF21	LRP6	TSPAN12	FGFR1	GPC1	LRP1	NCSTN	NCAM2	PTPRA	SLC16A7	ROBO2	CHL1	PTPRD	NRXN2	CACNA1C	PLXNA2	CNTN1	EGFR	EPHB2	NOTCH1	LINGO1	PLXNB2	APLP2	LIFR	ITGAV	TNFRSF19	PLXNA4	DDR1	SLC16A1	NOTCH2	MYLK	PDE1A	INSR	RPSA	RAMP2	PLXNA3	BMPR2	HMMR	ADCY9	GRIN2B	CAV1	EPHB1	NGFR	NRXN3	S1PR2	VLDLR	CADM1	UNC5D	THY1	PDGFRA	CALCRL	EPHB3	LRRC4C	NOTCH4	FZD3	CHRM3	NEO1	LAMP1	AMFR	PLXNA1	PTPRF	MCFD2	EPHB6	ERBB3	CD46	ITGA7	DAG1	LRRTM2	FLRT3	NPR3	PTPRK	TYRO3	F3	LRP8	LRRN3	NECTIN1	CD9	GPR19	VIPR2	NRP1	EPHA4	ITGB1	ATP1A3	LRP10	ADAM22	AR	MCAM	GP1BB	ACVR1B	RTN4RL2	DSCAM	ADAM23	KREMEN1	DCBLD2	TMEM67	PVR	FZD2	ANTXR1	CELSR3	CD47	NT5E	BMPR1A	TFRC	LRRC4	ABCA1	NECTIN2	PILRB	CNR1	GRIN2D	ACTR2	NRP2	GPR37L1	DIP2A	RAMP1	SORT1	IGF1R	ASGR1	EDNRB	RXRA	CD63	LRP5	CD99L2	ATP5F1B	F2R	TSPAN5	KLRC2	SCARB1	SORL1	JMJD6	SMAP1	STX4	IGF2R	TNFRSF12A	CANX	RACK1	CLEC2D	CD81	CD74	CD82	TSPAN14	TNFRSF1A	C1QBP	CXCR4	HLA.DPB1
PTPRK	0.484742880702752	0.690301090226049	0.592752853172967	0.48213787893398	0.633489488194764	0.398143501166543	0.553891384602281	0.668433173338631	0.592085196136564	0.615015950387292	0.616104091757055	0.725837354323047	0.546621648035514	0.680789209645481	0.534752147645576	0.614529687160189	0.631000558992243	0.731594879256042	0.467618476630072	0.506485134033801	0.648067381748494	0.623946177353654	0.685810187068418	0.584774141715814	0.700907103807	0.677459028962153	0.530823533355187	0.535806682687134	0.587532518834922	0.687262071228624	0.652797266990488	0.601776200819224	0.471938258444496	0.595900453976955	0.645562262912288	0.533229199310904	0.669787124983733	0.697637172861841	0.636966580908721	0.460165683790889	0.64968635387395	0.437395674730167	0.592219218832239	0.573270203641616	0.197105237149282	0.49218645364317	0.312853225434473	0.544748991741734	0.652550929250039	0.516610447268307	0.623991600778619	0.576640273188175	0.766548464287822	0.322307196885263	0.687217508576856	0.639173023925531	0.211201280347637	0.520214509715719	0.497044744518258	0.476346467839424	0.495774540373394	0.607338324656461	0.630865376257743	0.512352668358591	0.68187189140748	0.486336641639181	0.685575082038027	0.501637579688502	0.579664119817142	0.674621643742772	0.678449470562655	0.624365917669903	0.649441168709771	0.59949879280796	0.651521945487898	0.688174024597572	0.468691984431101	0.635305927400755	0.46745921198538	0.433526437875944	0.763291022417795	0.648897287897641	0.57997781147687	0.686966433476406	0.61015083541185	0.367889314052614	1	0.539799162111321	0.373552769111972	0.723586515289276	0.640270266100014	0.623764918952708	0.242717722933669	0.633286157782818	0.463861878245153	0.561904474924571	0.643733057676585	0.741944440577935	0.606936190567895	0.480567623703852	0.649677000429882	0.501939327545384	0.758758826068878	0.714851034425795	0.624491566916827	0.613365652378867	0.562782597983555	0.664235791549153	0.606359239475535	0.685712940317575	0.689425075258491	0.759397563863941	0.566862774924283	0.757645302730677	0.657993339890844	0.645222729197727	0.444636684711482	0.752823748381679	0.672439170863802	0.657443717851735	0.471676846005975	0.734155979007949	0.671019985481691	0.56682883248453	0.418729936815994	0.682006632389207	0.5800123172449	0.491882537513197	0.738618412055339	0.308005440163021	0.6681574280248	0.645925637967922	0.618311366898799	0.379135607311622	0.401950874198651	0.605993934576998	0.52920651464013	0.645861928439519	0.6086704288231	0.8346750150229	0.650946515244873	0.58647383380447	0.495595950226589	0.304120254163933	0.589879593556839	0.662209098802044	0.484841152797318	0.750431357534202	0.407980263085558	0.505657723554094	0.502310330706639	0.582648468258665	0.48287581399511	0.110095622443798	0.480726497746941	0.660061409697272	0.422340719013678	0.524579913091912	0.100310447623484	0.0626482678879221
TYRO3	0.897524135396236	0.75266623018359	0.901989874161515	-0.0188420780292336	0.354199466104166	-0.1534469167879	0.155264589789061	0.758527614810871	0.201467435004272	0.283178617785421	0.721118914574054	0.693430420202461	0.140090928353447	0.801213409727513	0.912567881098732	0.675050167878157	0.873507962579353	0.566490733251411	0.8792703254038	0.449512064888752	0.787855735571739	0.878410909153676	0.747858062160791	0.86844702550272	0.799697067365694	0.615374669285199	0.127178732192629	0.822572164059314	0.80528780049599	0.717714776551711	0.217267992387324	0.0450796789190182	0.801830428225086	0.372782429253944	0.517969961925323	0.942587808261828	0.697736745941511	0.608733697109011	0.725165956313745	0.810783755412779	0.813143836058689	0.50414091682855	0.146643408758822	0.881882826950566	0.143413505676836	0.830652749653315	0.277573228450563	0.0208857444280094	0.276857060856783	0.690178938997514	0.614815049137638	0.109479256575913	0.52019880298025	0.486770847194555	0.607072732128779	0.437025727972954	0.200729360241938	0.889973768397065	0.0756789690943528	0.0706063484513406	0.786794728470661	0.674735354023674	0.805812580099016	0.182070009803882	0.624687827468394	0.763826405539596	0.752255643911828	0.72277986785852	0.887198979056958	0.411345666764785	0.3895419279949	0.694382596228053	0.882693045842118	0.836602004534875	0.770657742467647	0.66193791329129	0.561473840419852	0.653125691439408	-0.0060705185524889	0.901641190289395	0.510613516554982	0.271530485193652	0.897309530631179	0.636291296238697	0.271799218366055	0.881814197437231	0.539799162111321	1	0.682044593331046	0.50288150190379	0.351549559826108	0.36866594412538	0.29048793600856	0.619074080480261	0.623832852067194	-0.0735047904093433	0.72189009628833	0.278616414525704	0.291909291948995	0.597979774775312	0.439487221725116	0.861088657455625	0.553753104060636	0.286314121864215	0.291942198965612	0.665620233099441	0.152305808352984	0.736843992582416	0.790944069959394	0.628707032439703	0.661627032611847	0.571928348954905	0.814137276131243	0.888023057953694	0.446135603664297	0.805422870671978	0.856279218280583	0.689291457836118	0.624079134907569	0.663497688126577	0.268315155331064	0.641061122779616	0.537237198444419	0.430834408958323	-0.0866803176056886	0.518275732376628	0.187396606839743	0.90007153733156	0.531623001430356	0.695490871682892	0.854549005118659	0.344898571218186	0.524582980195993	0.777805767984679	0.273063052084822	0.698338955776222	0.74542545306093	0.441006589249125	0.614711805285613	0.578952019525224	0.301356278792042	0.59941547635004	0.272813000460979	0.183731879454687	0.515817285231479	0.649038647238663	0.51657876733674	0.59185529296267	0.691759528514648	0.51069186048996	0.606421044704627	0.58540918537917	0.762920391653401	0.0376478580740784	0.782124616763534	0.197704897708051	0.699350855363631	0.678933951137249	-0.0571551594666587	0.00615674695093825
F3	0.47085233251929	0.62873817035371	0.719443834427397	-0.138250667872164	0.113011824786827	-0.17360937451695	-0.0285795624763668	0.364121626201132	-0.0039533458129386	0.049368037134285	0.384017234075882	0.405141230817718	-0.103180977961303	0.415886185021189	0.495370002696294	0.280807809976059	0.801863694415795	0.24225737460966	0.50051952317723	0.349273025363707	0.757156387162125	0.626147861362941	0.696292501471922	0.537442744488483	0.575960009022402	0.307703846711349	0.0892256939995098	0.763248792295464	0.37643804496215	0.355977002215185	0.214923596770579	-0.051939856223217	0.270599906579188	0.367188032900672	0.124577771776391	0.61843624929793	0.23549376861815	0.584427871333067	0.661857283910248	0.850912776884421	0.66118591889848	0.61105598931326	0.0666497689478773	0.794899242443539	0.221195898433938	0.825036150505935	0.659748783181774	-0.0894604934266443	0.200793135239041	0.307407585438575	0.252396767794528	-0.00616723994650037	0.350634675916931	0.126582635871617	0.530755722597748	0.296625282015428	0.334252847858914	0.737189128689037	0.0387538770799674	0.146342917351783	0.50053272018593	0.651932590676124	0.489758496330833	0.058807909194057	0.555841130618718	0.206783646209806	0.521478852150758	0.252098415293363	0.466257968212613	0.259248969909532	0.288036353170656	0.310090739815019	0.66513549998621	0.72020111170618	0.565243905975177	0.365268202715242	0.525809578083714	0.640937596329256	0.00717903340829376	0.514459672211159	0.257892100914742	0.420706572628115	0.793541141707806	0.285469230374139	0.119840581641554	0.645457138287596	0.373552769111972	0.682044593331046	1	0.161502491234348	0.239940168366774	0.093445506391304	0.390222171260212	0.229820337739677	0.0996036653790633	0.047515439772285	0.656604629965145	0.411770129308399	-0.0383242161651112	0.826534521767485	0.134424623071995	0.830290604815502	0.535615767484942	0.18789258962351	0.067385419186453	0.234515390406083	-0.00974595565676189	0.49411651972047	0.507535300575924	0.493566071496473	0.388069364156954	0.37913610438371	0.503648836426684	0.664768948455534	0.0885182170743369	0.577111647745866	0.39089733840207	0.492163389078113	0.260107863612733	0.255933452797181	0.351997811549934	0.629664322899518	0.207223662756683	0.429859767723123	-0.170331886238539	0.287326398006095	0.259042806235909	0.792775348204817	0.267037845444904	0.940514787609852	0.672214990229175	0.263826338559144	0.33625779848871	0.952047600953399	0.302445135039763	0.652714173790424	0.35514828219215	0.284717129022446	0.263125276145069	0.376208583972708	0.160019743280054	0.12836766653558	0.163055322766804	0.263573467630516	0.249583487933442	0.31964362470547	0.394559195506644	0.51146159542054	0.520042530866437	0.413530152495353	0.342396620070252	0.246775684877368	0.751357036142311	0.0977246571333556	0.335237018456093	0.173557017812847	0.805092503273666	0.292860384900482	0.0223992042638756	0.0612320233787796
LRP8	0.533114722076132	0.775568373728259	0.623927416179865	0.783552963545377	0.903867996925974	0.669291923870433	0.855165682163897	0.841807672617526	0.89521544871329	0.914544333638188	0.746171043581423	0.885217383474732	0.839090760178216	0.827678796005603	0.610758245641218	0.776555811216703	0.519297302443747	0.929677181717626	0.461740209513355	0.550191118621989	0.525047438263722	0.658394999198802	0.662878402909562	0.697228636348585	0.794645661856062	0.876314658729675	0.806435082117008	0.581865705780054	0.685816167902393	0.897729558825144	0.728597943170168	0.817853137290751	0.574183416610275	0.690385250310187	0.884577427493274	0.500397407345997	0.740696410004957	0.626916812485406	0.616519642570902	0.416854163594252	0.562484672551105	0.38298410563528	0.768425480491399	0.576992954178811	0.136599279436682	0.289736340960947	0.0465240637851167	0.74210916348226	0.590903803696074	0.614504527492854	0.773073946492461	0.836781211127269	0.905012214301343	0.442120940625762	0.785684948885339	0.882176104471434	0.0318272414209992	0.495331472117538	0.701884503282972	0.673045509138479	0.534494095530795	0.600762718698722	0.678574835807385	0.802144200231627	0.313242384930607	0.615256251435744	0.590489234897142	0.653608948857951	0.65117681610851	0.616260295414315	0.87259787790059	0.720598510274818	0.661442855733209	0.56521429359453	0.733684247137564	0.820373111988775	0.415967093993793	0.596244612192955	0.679633189503446	0.450383446563352	0.908067537702568	0.572033045346464	0.536489598806692	0.90139737606552	0.896893531920959	0.335395326593678	0.723586515289276	0.50288150190379	0.161502491234348	1	0.869695455677443	0.79452690480235	0.0708045702614155	0.788063407929804	0.604587674829442	0.54664514230888	0.633522366771585	0.369527744620954	0.912635965312475	0.264672192138177	0.917738321588217	0.460143974024121	0.397805665669143	0.849629389122211	0.879333343523298	0.828373165368059	0.828162402244103	0.842704535066445	0.740675774617592	0.676245356726662	0.831859264351973	0.778742671615337	0.602079428018043	0.676855541174682	0.930748682614432	0.750221660688789	0.48322834080768	0.844362434666502	0.80993504321606	0.842191808503864	0.530796556717733	0.519307577514582	0.838509318940797	0.806492272879998	0.664738401426304	0.785904941551107	0.485582277156847	0.396283019102382	0.888441948450762	0.110611793536765	0.707651212476693	0.763625619524237	0.84616808081258	0.203964366701367	0.356770751518627	0.43868385038973	0.689391812075569	0.844326840478319	0.744092153304887	0.837155973071561	0.882080480160285	0.822270840700998	0.46008637728498	0.309272329608535	0.683556735505239	0.816923755592434	0.483700640502394	0.746494185883278	0.434709855003295	0.519812953343081	0.590489888261246	0.734005646400002	0.365017250529871	0.065639660240045	0.485245595059499	0.665867342305066	0.220035315204726	0.672745710184791	0.0564699483792602	0.0194611482047541
LRRN3	0.304302508890164	0.734731432885322	0.50153184797506	0.880222468397457	0.926360804533663	0.822196347745385	0.896365352041674	0.657511781340884	0.931001328288416	0.903407311892034	0.656823959140946	0.78772870064361	0.908080732340087	0.677169667161072	0.428896330033694	0.596283435190861	0.451078110888523	0.835234151188598	0.271464377153364	0.407579013619704	0.475264001291205	0.514532028798641	0.586825746797157	0.570665553117996	0.710294827017606	0.726815303063759	0.918131839009374	0.56241364717261	0.440857516067088	0.766143632798869	0.702518552301367	0.849679381621597	0.309979518275394	0.749925882651544	0.818980996774928	0.288576816609253	0.55500829121081	0.534888307352596	0.520363935434344	0.368506792543888	0.398550311131666	0.338054474767413	0.785553978948141	0.552542421399127	0.0435189288094134	0.194667506437719	0.139571455039851	0.815518101079331	0.520631066452484	0.488262467382994	0.675302297259552	0.883887847642893	0.836979673262584	0.20801771213948	0.773822271512349	0.855350002276884	-0.0412777859392447	0.405655409364021	0.764368214453939	0.797021121103817	0.367441459892444	0.526225933741887	0.499878790682173	0.880383727338723	0.225944787208424	0.339967639392255	0.408002282606635	0.416344435419221	0.451345179380192	0.518016039911448	0.886158700508975	0.516023195996628	0.566135528712821	0.469643642211987	0.638004300933733	0.628555743623004	0.309542357001402	0.544446114667363	0.848781460020834	0.264234921108621	0.80454632542743	0.648420022366374	0.446816209125996	0.755718661853222	0.939529147483505	0.204586167403995	0.640270266100014	0.351549559826108	0.239940168366774	0.869695455677443	1	0.64151868325395	-0.0250657208557825	0.684418929391974	0.434308554081432	0.591136329967831	0.594960402017958	0.351649184644868	0.873461709763246	0.271337298688065	0.843123619938728	0.387033899870255	0.274706638349707	0.876404104921556	0.856702559208944	0.673470001142848	0.886876678793048	0.740350649594129	0.619589318958507	0.554980906442845	0.689025498249545	0.611131223320984	0.48826907159726	0.543154137197194	0.816698744919492	0.636664755505778	0.252979238930782	0.756691112960325	0.641627390222108	0.659360905218918	0.500674601688565	0.452575201968684	0.628502305746449	0.90078551393315	0.819085531277339	0.683690138742839	0.462503603687128	0.312956492883818	0.762919375258012	0.213758048394969	0.578112592423255	0.720612032184854	0.839905303295781	0.262662670621846	0.257569575204708	0.354418662782123	0.47414464265563	0.88877168426351	0.617289371927068	0.741669505111451	0.932458640356541	0.711322681128559	0.308432325458352	0.284856942130348	0.507173084298313	0.712980476696793	0.380593803307543	0.670651765933645	0.253550199890898	0.376905057178409	0.481939998120261	0.501631367610925	0.313086350523232	0.03646551785999	0.262947304359769	0.668475911626239	0.156750313735011	0.551689943681437	0.021082344999385	-0.00452674935495397
NECTIN1	0.428869625937233	0.621582000120003	0.513854013220213	0.633284717683874	0.672729549861143	0.529908090469577	0.604205079086642	0.700881938718299	0.666834927059873	0.695066765008861	0.505246746242525	0.763576162048779	0.609405406487801	0.634663228555439	0.449385680645206	0.677870153814101	0.410945690661129	0.828131745383577	0.352323927328079	0.676669648744419	0.4064223970881	0.54950076342728	0.585996354329402	0.521060817475919	0.685410909315973	0.815393116163614	0.573950134615794	0.39637133979706	0.528528078141932	0.714747351323583	0.742866577370539	0.68460117476199	0.453114290143942	0.629558676364684	0.636773726080816	0.39483141315989	0.669051723242466	0.678256035806645	0.590282092876813	0.347609667448381	0.518762770674783	0.443863746803122	0.734011489917331	0.458460932614641	0.368336154333887	0.247510511980784	0.196954640490942	0.498345958108175	0.680391674935971	0.462325561267232	0.621913807096922	0.713099049172719	0.811055956198498	0.362070290390385	0.664366230189564	0.757353542140755	0.292294460241684	0.37707184030676	0.662597469596243	0.541042072064265	0.467985892447151	0.584481610295348	0.582468321645538	0.554115885421824	0.3189151686108	0.493500747464188	0.620136539878502	0.567963792427585	0.541909926331528	0.667082474947917	0.796246146758345	0.75141371937444	0.532978596279207	0.450910731634908	0.697682868565263	0.710758278628807	0.524816558016286	0.604501714373107	0.437110891317221	0.309268541311621	0.811785188781976	0.464766865029873	0.45590265585312	0.799694511437865	0.757649021224322	0.241088370070953	0.623764918952708	0.36866594412538	0.093445506391304	0.79452690480235	0.64151868325395	1	0.323946268826735	0.606199757123075	0.464291070617468	0.58902085546116	0.518792841898325	0.465540097804297	0.751387030745379	0.26501696419133	0.735371945202655	0.356231414064932	0.439877512871245	0.714262147232129	0.771855658026115	0.682007926937419	0.675319563852686	0.665010302305098	0.640925978773233	0.630706757184225	0.72408863699105	0.710505058485266	0.373106044779513	0.568884581989671	0.782365858196747	0.623366702842795	0.396348636984005	0.708529558826946	0.688739929333655	0.750998125528179	0.627728571634386	0.490353102797409	0.740327008009512	0.565320671089213	0.481700777439011	0.70769557290652	0.544979114058819	0.284308889326598	0.817132371501063	-0.00404556009289629	0.587875094835135	0.757077690121265	0.623737838675537	0.0827536526845845	0.571652057804769	0.418305376634877	0.572791499968431	0.571109539002697	0.586545037856298	0.768093635297937	0.676671073733582	0.636776224870711	0.68943098100322	0.26664660331275	0.73045705378311	0.726549646468984	0.487451437070034	0.748298520122653	0.442063985425294	0.674534005602316	0.524267785306855	0.571716900972111	0.300738528083195	0.0807542830945108	0.403793680454078	0.602479821358326	0.211144331054921	0.523720171206489	0.12131812704943	0.0521452269423385
CD9	0.25902474902983	0.330270817645502	0.421220644475737	-0.133892747065028	0.0222426871911394	-0.153487344675899	-0.111338480527682	0.235640688171028	-0.0900808735710861	0.00200535404223767	0.0940704604915589	0.31441006929415	-0.106105455196247	0.227107186876346	0.212526064942007	0.319644715285053	0.362015191524254	0.181700168457294	0.270879877228352	0.817393605433908	0.396933071913698	0.435470010301936	0.534241095383604	0.221688915204994	0.385952700127477	0.35038876747803	-0.115710719805778	0.261722008082074	0.280723820560034	0.211656950959861	0.249861114780886	-0.0548405748256957	0.207807221690902	0.105605294150453	0.0946662945375249	0.311401907136353	0.204959172566827	0.571257176876648	0.636477241508133	0.471531971933602	0.448302820447623	0.721434571814923	0.0662306305358423	0.33733356273845	0.906814119406781	0.521955137548107	0.679958448636383	-0.0828978855428888	0.233522671796937	0.271403563910987	0.189395897277368	0.0788372164343575	0.279295558024001	0.231160053870064	0.208951732513063	0.0754487836251887	0.964441298683456	0.373894057956585	0.0489772626251133	0.144565567377592	0.43802752812663	0.433485648948159	0.34320110932497	-0.0606060492240216	0.379087134961132	0.194220836366362	0.478230771233835	0.25682662816284	0.298070648871604	0.251217485878657	0.260586838371099	0.478508436573048	0.257682371867323	0.441012665243459	0.458794157285919	0.273372637192263	0.780030204308374	0.699650206269066	-0.125255818698623	0.212570893647619	0.306519856196532	0.238730330158837	0.459857129947837	0.188062298219373	0.0607610522703065	0.32411698768961	0.242717722933669	0.29048793600856	0.390222171260212	0.0708045702614155	-0.0250657208557825	0.323946268826735	1	0.180424254901289	0.0801660092636666	0.273766641681972	0.399629331761817	0.390626646407905	-0.00957143584920963	0.587253053311265	0.0714198431635551	0.394357931183974	0.351568915871611	0.0722778347696018	0.153356266348607	0.176407795923474	0.0288702016296949	0.185539468724677	0.316426689066159	0.544999948314293	0.338947824365671	0.262441937043463	0.303616514198374	0.35470435816149	0.0481829843388579	0.405956437009565	0.28447635920433	0.274350271582969	0.307642677976978	0.202287454714091	0.609989934861942	0.55914722208638	0.213130388300585	0.0364065005139523	-0.147106704467735	0.337819930491544	0.312813866582463	0.289036950266896	0.298613891011584	0.28521250022798	0.366074738830657	0.34022952120103	0.0906957091968241	0.295412331718241	0.722509231038801	0.580128717578116	0.292935628826284	0.073873293019373	0.239395243716609	0.329065341932648	0.0394661758935399	0.0641314420593947	0.653149684604498	0.215056977548938	0.584360629681856	0.369460960191446	0.43400952042014	0.42536282072465	0.548417389693147	0.838914900708908	0.545949277302474	0.198780682374751	0.47554483799196	0.183613613956735	0.274379161264584	0.17880263021286	0.608501855497841	0.236292657390238	0.280319856963054	0.180433444354228
GPR19	0.724394014986371	0.734766215235716	0.677974596302008	0.501447116940079	0.74775163371783	0.417913758530757	0.570686681539848	0.816400560906543	0.661078173775557	0.680855927918464	0.795858183364137	0.848360660615798	0.690539317992199	0.834521799202721	0.758461828496979	0.838390184661835	0.605790428233013	0.833995512466291	0.713215985610218	0.523675113469563	0.53245915935823	0.707297449133982	0.629139625001211	0.781416617238312	0.813575977822233	0.831091302866772	0.497163408193229	0.595917143082964	0.790504022979864	0.854948399661982	0.385355846950606	0.522436323154106	0.750189635510933	0.484333586844586	0.869752919339778	0.67647512116252	0.816686009823547	0.513995053631264	0.629454095733319	0.457356298955159	0.618259010125184	0.33936879789836	0.502832809459054	0.61934674227067	0.168710414726273	0.462070887869293	0.0238155829122247	0.533427139655508	0.425258082471282	0.816943177223591	0.842871101929209	0.552946075309637	0.70334485959163	0.606498834425552	0.659294600774547	0.65032362634109	0.117264300246777	0.630568097023078	0.486934731034264	0.394954698707699	0.712385435834757	0.584907520082381	0.806280509596685	0.618440592653145	0.446151648563142	0.750445232272867	0.678299227859648	0.754837482007819	0.795368555689229	0.504437314963491	0.677262275235615	0.725035080964806	0.704980431467109	0.667957745220744	0.774998283442885	0.627471747944229	0.477500046230112	0.618237402991457	0.467795392869379	0.670750996330547	0.775293848585594	0.395050077365099	0.638535214868064	0.816772666364262	0.677370943285978	0.596333410135067	0.633286157782818	0.619074080480261	0.229820337739677	0.788063407929804	0.684418929391974	0.606199757123075	0.180424254901289	1	0.75816209532027	0.248916540859158	0.681124501699722	0.273812477904027	0.769186697821037	0.260720460449441	0.738854116112347	0.524390379517097	0.390288951982581	0.604591195883809	0.678915054160199	0.818095972759798	0.586432740881263	0.798352831469236	0.763447181204479	0.69047852617345	0.813004638300355	0.606346603509719	0.75553291159909	0.733269887363338	0.771275606296488	0.798087898537809	0.720521920953063	0.790168294480874	0.76648963321092	0.821738700585417	0.313633918170082	0.550920050723989	0.700398651076882	0.585972648488136	0.47246771247925	0.720377714760335	0.302416252776846	0.495115358788073	0.709388948082194	0.229730760614246	0.731097139486167	0.61820889708827	0.695387882515769	0.311939038305049	0.301355698563832	0.546254265883641	0.766826925281675	0.705241555628556	0.82480763425295	0.769861953254944	0.725302578616773	0.888430586635514	0.369294024546109	0.12232774188145	0.703186575540897	0.867511278290288	0.478360630742551	0.5638311052974	0.549429726192052	0.528004638409288	0.753550105476349	0.670536188879937	0.486978126991879	-0.018811834579501	0.657869247884482	0.41097158581648	0.343938018137056	0.826524362549262	-0.0654993118026692	-0.0427694119447699
VIPR2	0.750506028337789	0.526835256927445	0.571606903974465	0.255576099083142	0.536558791990746	0.122688629732309	0.41266290508793	0.689217309074158	0.431016927167707	0.47660257451733	0.719923094900532	0.666570337469618	0.45951297004958	0.747214938972906	0.775641014461508	0.731743877875246	0.521316209703735	0.607076130949343	0.716791605954634	0.346530882369745	0.449124708473212	0.635746966368115	0.441719264902099	0.677713811546412	0.626495377332733	0.627546531281576	0.25841555468068	0.463583917646144	0.75101710835591	0.704430517357354	0.163019742635156	0.251321501406228	0.837724132532624	0.316509984841344	0.703190660842974	0.679242988792496	0.85088238732118	0.315546586789248	0.433789273412385	0.330339351629183	0.519619186298457	0.133636210617972	0.214250589392335	0.488103910379585	0.0274585219610655	0.412489930564558	-0.128835635520529	0.296942913885949	0.167650901206693	0.774238753070717	0.745213013696124	0.307182356430722	0.460539044058226	0.512596862850034	0.41990310366244	0.369096352803692	0.0296942135022081	0.530706290135395	0.214810760307538	0.12141588498511	0.715951552202384	0.359924090367652	0.668994838902688	0.452297875834454	0.447418313925357	0.832259931698452	0.527401006363105	0.750345593189264	0.813421774693714	0.329116411681705	0.396313066020924	0.622833094678149	0.57605210642099	0.543246841379409	0.598659099553815	0.604743666841844	0.307439248913991	0.402539524752449	0.190721843737231	0.764875757164169	0.543976714569094	0.14159173694252	0.535280919633804	0.63387124159257	0.420432772170225	0.648604384087333	0.463861878245153	0.623832852067194	0.0996036653790633	0.604587674829442	0.434308554081432	0.464291070617468	0.0801660092636666	0.75816209532027	1	-0.0405980391247327	0.447473807886638	0.0960257561102721	0.550306237436426	0.0869355542640511	0.604475472548592	0.434128657037101	0.290377138722329	0.36919905528037	0.454084547870782	0.737137333709333	0.389098676745323	0.609040052675422	0.635675502567202	0.485978621790402	0.619718556943237	0.457137628361637	0.690689792460619	0.617366376448547	0.56154643058185	0.637400939381995	0.809321233631371	0.616777890487965	0.645916239481382	0.687583408352849	0.082241547406724	0.390273620929865	0.569449712983353	0.322145274681532	0.191733873665567	0.533365364696177	0.0621190324305044	0.512478612703503	0.543499261942909	0.145824315574509	0.541181157281969	0.28944707007006	0.55412486141628	0.214557876571535	0.0396125829784857	0.452887648277763	0.727436035410801	0.500933108065803	0.701357329335572	0.515978798338999	0.417545896220248	0.800293712911542	0.198038651898532	0.0264405933896348	0.504680979544733	0.694677603948045	0.39166449332058	0.33268881804619	0.466824640294658	0.348303617324156	0.646649705830739	0.563003934754897	0.419783022765877	-0.051932782619664	0.800966897582057	0.203452251284395	0.247693232731934	0.78459144552231	-0.0902757999784836	-0.0639606123882202
NRP1	-0.151155923547906	0.356786725085743	0.135564944773913	0.706433631219336	0.532947582347809	0.715572183739969	0.570948109815676	0.274723641988926	0.627039633083593	0.566249451187409	0.131913544991805	0.430167445012427	0.568752688389117	0.230830954263351	-0.0812444018463068	0.260317368675392	0.15754101432296	0.547702174615918	-0.180894604576425	0.466395579644532	0.208304137330965	0.193958218473112	0.426744194201177	0.0561515884501084	0.344475875199671	0.454883534422419	0.659322815251559	0.124612753034996	0.0453083045917069	0.336252316975533	0.824533547917317	0.812896330235277	-0.132015445064566	0.526696229979936	0.370722845523648	-0.0890534966137203	0.167033962805279	0.599291984958177	0.443874923103652	0.127903856050228	0.280185813257693	0.370348101954139	0.76204822743527	0.172302965436154	0.324759162276925	-0.00934794304210329	0.337246540079814	0.562849338634074	0.771478351537863	0.0370462905369927	0.260985624426585	0.737412044491987	0.712498159440299	0.000448741940908613	0.499638209113993	0.5900058424795	0.246439546730453	0.0284527792190701	0.741187310250113	0.711910357668191	-0.00460415466886177	0.346412281513315	0.176453593860716	0.542312586524733	0.0897787898576854	-0.092554188461224	0.35703929467624	0.0433152926931926	0.00675779318494032	0.668021325801339	0.70711617919407	0.31648290342361	0.196432394856125	0.233829913268225	0.354865266264013	0.432254368083136	0.314169369490545	0.468427141967	0.611178940177549	-0.214179681256802	0.677615030425581	0.590583342566881	0.1238490502826	0.429164500037238	0.683644088072977	-0.229613891870647	0.561904474924571	-0.0735047904093433	0.047515439772285	0.54664514230888	0.591136329967831	0.58902085546116	0.273766641681972	0.248916540859158	-0.0405980391247327	1	0.306295660478021	0.638455194921734	0.56740850206199	0.372888836819055	0.490193348764035	0.0741371255781391	0.391007298318226	0.649809767346467	0.643311777947718	0.237998728066095	0.684330180273298	0.324369666337912	0.22896723690609	0.436300865688405	0.386002569760855	0.579285591427411	0.0646530877947692	0.223828781087105	0.534245840405707	0.26617895951191	-0.174867068158007	0.463080622689118	0.463897092874962	0.374322100008283	0.749994186450158	0.443569844891938	0.478200458233537	0.529741369185987	0.632378809823922	0.583601032767435	0.836978754307254	-0.0635378698514093	0.638286078523126	-0.0306447107892456	0.275563313329495	0.683239469232839	0.442439934763696	-0.0216530894556736	0.6105626410527	0.270437621569945	0.103356074047748	0.503329713747357	0.243338631048102	0.579292398014851	0.637412524626399	0.202134565701659	0.654947930094594	0.546486345840782	0.489526884516852	0.374735174483186	0.453295406316142	0.679049261707852	0.0961367944743461	0.466865161303441	0.198076095211634	0.299064428343979	0.178377599186698	0.379648394170031	-0.056520729184037	0.856265365046975	0.15410382274189	0.0889773016941696	0.441267970389209	0.315156142765689
