""	THY1	MYLK	TNFRSF12A	PARD3	TNFRSF1A	CHRM3	ITGB8	LRP6	CAV1	F2R	IL13RA2	CD9	PTPRS	CELSR2	CD81	MCFD2	KCND2	PTPRA	PLXNB2	SORT1	CD47	NOTCH1	ITGB1	ITGB5	SEMA4C	KCNJ10	PODXL	LRP1	ERBB3	APLP2	SMAP1	ITGAV	PLXNB1	CADM1	CXADR	ITGA3	NRCAM	OPRD1	TRAF2	EDNRB	IGF1R	LINGO1	IGF2R	LIFR	MCAM	LPP	GPR37L1	TSPAN15	LRP8	TRADD	CANX	PILRB	HLA.DPA1	NCSTN	SLC16A1	JMJD6	TSPAN5	NOTCH2	RACK1	AMFR	STX4	CD63	TFRC	LAMP1	CD74	CD53	SORL1	ABCA1	TSPAN14	LAG3	ADGRE5	CD44	CLEC2D	CD69	CXCR4	PTGER4
LIFR	0.927537450731119	0.895641215864734	0.899237550188914	0.976061278737454	0.892813262543672	0.97600203191977	0.985582751605559	0.969742533223907	0.68785043741433	0.901405517591353	0.979677364367141	0.904235162596758	0.87005567587812	0.990264907367054	0.879710717786778	0.873189000868449	0.872755005458559	0.882154115570694	0.908492890790252	0.957801410536014	0.872039142286119	0.959499957825403	0.929032392951655	0.848440989865632	0.775418651476841	0.638972293886596	0.862398718449959	0.961397171112544	0.923783997570551	0.969382718735624	0.879573074541451	0.981365249634615	0.852913819162509	0.991008526859396	0.935382669210329	0.859365896738045	0.980112403718176	0.961135651190922	0.852698146026568	0.935920088249428	0.958543035344178	0.81322112884969	0.837105628281898	1	0.884004553342733	0.959818653821625	0.859856452256383	0.645154085680547	0.808775743098448	0.7233123801161	0.869068568587543	0.916058292353684	0.810947549631775	0.860774509867403	0.919268169969114	0.953669135029327	0.955222634474844	0.979170986309806	0.675495154222025	0.95986801776645	0.931945806358706	0.934251589180844	0.848221410578934	0.897368389757581	0.826896437293364	0.591266928509834	0.872110038819859	0.980053479979335	0.876745903881517	0.704504600439031	0.844324615892128	0.880055709917673	0.58997253328697	0.323841612993621	0.580526861391737	0.548264551420242
MCAM	0.885065966958562	0.978042731260905	0.977708159299013	0.933910489641246	0.981193157659004	0.85266462464081	0.893108509667827	0.943704410799961	0.893114519165132	0.976396584872303	0.925098374447327	0.945752483016545	0.91184575564671	0.913319253337609	0.975763297973537	0.993415254096263	0.842721947343454	0.968927849258831	0.974366533240155	0.957162651024333	0.949460746272239	0.96003408481583	0.976411047093193	0.970743922236126	0.910714086258903	0.650931273064425	0.987533834304921	0.926082903836112	0.875753975009737	0.955868884989949	0.961303993053277	0.947045125151956	0.885317976264227	0.854121983814589	0.93640025871858	0.953962285678875	0.942193461721068	0.759088472930215	0.962644811043902	0.918631524043363	0.960721889056438	0.838667887995432	0.97537418224095	0.884004553342733	1	0.974192855221121	0.839077320713436	0.896835857309873	0.97446582708479	0.78109350586017	0.983690695475131	0.953877693976882	0.857817919734934	0.951690489219331	0.974948702228647	0.952449948455759	0.95298236561137	0.94192596523736	0.856291368146925	0.943592242298929	0.971411833555807	0.969912834578549	0.95739892462983	0.975109872507515	0.913667656042948	0.706751739634692	0.878707158533327	0.923789058797865	0.954887616571385	0.820990657144142	0.879859395618405	0.905559536000823	0.649563679899007	0.366805224607761	0.560561635383421	0.608258010712147
LPP	0.922830278890264	0.964033903897214	0.97638690818697	0.979277365873647	0.978884762802696	0.937171574986291	0.96336905625201	0.984227409668966	0.825620999027739	0.976901924540613	0.970150129124691	0.969947083899488	0.938197044711	0.973436199108325	0.970590415945829	0.970675821966944	0.887971282968251	0.973045562714982	0.980812657509852	0.991167485262683	0.962395563796493	0.995522351445418	0.988836809550461	0.9548426943212	0.898415653005727	0.685044455404003	0.96008318372919	0.972954540243563	0.922737295710119	0.995795728752632	0.962770937643184	0.993099312086139	0.909988841688797	0.946450884652281	0.976806540767413	0.945316452452563	0.989572745584895	0.872518803152181	0.954412507360899	0.95174916218282	0.992932116878418	0.859493621853848	0.950916604168161	0.959818653821625	0.974192855221121	1	0.88746194192893	0.822052706494585	0.931335864803594	0.808597595609532	0.970644423855456	0.979282301186073	0.869662625773077	0.957727298298513	0.988071919445458	0.990152613566097	0.992779587048383	0.988719168316847	0.825284395329905	0.989574069272286	0.989437093845136	0.98894561332953	0.951915297080843	0.979037338407191	0.915571921641058	0.71687328052358	0.924074774206612	0.984244399194781	0.964867714226669	0.823886790027614	0.918309555735703	0.943638997137356	0.692746154653499	0.408686005744761	0.630975861760128	0.640510353453464
GPR37L1	0.711322024913828	0.762606063452999	0.82609042215082	0.918758847403312	0.841868643973423	0.931766639286717	0.931029466152073	0.930514556947161	0.570872027813785	0.824756370083995	0.852546221809546	0.933738574564976	0.94766733865481	0.907959521852018	0.818204680248891	0.828099928721776	0.991171264378962	0.874172106471147	0.829730799096141	0.931696291445183	0.868036012332026	0.89811874377867	0.840574505819768	0.857607755344179	0.876795168824439	0.891400447216739	0.884294571647913	0.954329237858621	0.969800985677332	0.888304915972497	0.918699361557656	0.890796893580101	0.987792890310587	0.860194782322127	0.942910205655413	0.757873423547165	0.866593534763693	0.772573625025565	0.804626921263912	0.954525202696223	0.861782034692677	0.977221368296776	0.835174541946652	0.859856452256383	0.839077320713436	0.88746194192893	1	0.679003064316025	0.765527039279027	0.670763568186245	0.844524321153756	0.911067142591548	0.662179957777849	0.896327294681369	0.88915686943254	0.930426540326786	0.889747473459445	0.879391782229256	0.677395989982308	0.884192641292799	0.846869242226996	0.857016946195094	0.830864022135146	0.864480032325386	0.720419914525549	0.642856691173976	0.8115126793466	0.907771672243147	0.910635562351532	0.65734566047052	0.805071262561672	0.81925910336858	0.760010652723336	0.47713938282067	0.643263922271829	0.623053838875951
TSPAN15	0.697224927110555	0.850976461966093	0.860534249668546	0.731425423841138	0.887159068995217	0.619433284637827	0.664981490538106	0.751247590051867	0.868174409559068	0.85471941755574	0.699126062046726	0.831698462321779	0.805846074599107	0.68530822094337	0.895198361430879	0.906265924153645	0.65987250887223	0.884667678099275	0.863464069919202	0.799710132196749	0.882691641555916	0.818067404495643	0.848181180560956	0.902576361199236	0.889079035576611	0.556021543770988	0.882288157580438	0.726619600014309	0.665550876692925	0.790466931468172	0.867736203959294	0.757160009840361	0.759211123205241	0.631257469608018	0.795134658430413	0.845514631306556	0.74974273950276	0.508048764448302	0.901277154365297	0.720281683737768	0.793809590339382	0.709760419405994	0.915389870705139	0.645154085680547	0.896835857309873	0.822052706494585	0.679003064316025	1	0.943958636282252	0.760739636838201	0.910147514367799	0.842433059775954	0.816935182337618	0.879564628775761	0.850932738316606	0.799960213871747	0.803910098837035	0.741709881207304	0.891095776571368	0.789699635000288	0.84697204516954	0.828900143137929	0.895340427800304	0.871103485519237	0.886716897473008	0.759215474200858	0.777129139240911	0.735994488676647	0.872110535808214	0.884758600968273	0.806601920647619	0.816921253390348	0.659588875349712	0.414695002202543	0.528636473275505	0.609781339811091
LRP8	0.819556878235651	0.949859151514504	0.955267972309464	0.858064991640777	0.971662234900924	0.765769032037637	0.812224345975636	0.881052292913895	0.903139939350848	0.956850865913717	0.866053720462248	0.91053169028144	0.884410674023806	0.838913224189881	0.975240310317829	0.984292936313304	0.763835004572877	0.960203841461181	0.957850417308459	0.908872315607316	0.95076670803595	0.922423623992164	0.952728486513105	0.971691673638881	0.914013181778567	0.600466606504975	0.95377209130817	0.858603787605282	0.790697281814767	0.912207263232483	0.941797267364747	0.893094493289283	0.824101777615601	0.783614707559866	0.890381604195612	0.947262944436036	0.889208197105021	0.685289573134233	0.977278370418401	0.841498577239004	0.9165103735881	0.763826252429735	0.983423027426067	0.808775743098448	0.97446582708479	0.931335864803594	0.765527039279027	0.943958636282252	1	0.823085797873012	0.979404627306172	0.932184608071564	0.890693797471742	0.937811775935855	0.950978617533847	0.90794383578962	0.919386232938537	0.88749686556437	0.907619522277876	0.906938274650946	0.950357988230934	0.942499031682569	0.966947170898953	0.963729486489099	0.951396016642702	0.777195320434598	0.880009426551137	0.868846616581402	0.940919502813697	0.878817825256383	0.887112612604004	0.909660062336403	0.669428036244503	0.432198589010745	0.598475566360487	0.657889078763425
TRADD	0.690174778267197	0.777697935216699	0.826852119197227	0.725653811534145	0.867883106418216	0.700279133665156	0.725673809066852	0.763551431110566	0.72913368853782	0.838032216736757	0.740192110502548	0.817839940137126	0.77239950588207	0.743404368165125	0.869209816063221	0.812637685401071	0.645291810805513	0.872422034420903	0.839444976996413	0.788105279651715	0.902775329765944	0.819530449661918	0.839887138914947	0.830929934987066	0.791270730865532	0.573845429486621	0.753354036987085	0.753110119187534	0.655346629883612	0.817502949432809	0.838469031594752	0.789626528282822	0.691728642462584	0.730301973696263	0.800255866582274	0.835060381292221	0.797637801017363	0.64757314667429	0.900499357524342	0.694485179566256	0.809178625191018	0.609041401144715	0.8389570734132	0.7233123801161	0.78109350586017	0.808597595609532	0.670763568186245	0.760739636838201	0.823085797873012	1	0.8529014789259	0.831551463162523	0.885203101907944	0.864058563398356	0.843133130525593	0.821001369357238	0.848687794782873	0.803812858702402	0.950775961020007	0.842672561682143	0.857416470429594	0.840806619252878	0.887458947962471	0.865094250520523	0.906404881168893	0.950049388978234	0.940800031382544	0.793509941479172	0.861997102256912	0.887836619432044	0.938399614504493	0.927008651453017	0.807262757994385	0.794008765901413	0.90588992336047	0.928769296496702
CANX	0.861856713411909	0.963021544174344	0.983358641146934	0.914071096024817	0.996636743992365	0.842778935548213	0.882653910195625	0.933715156462623	0.894235471290073	0.986079780823018	0.907675400089081	0.967415439839682	0.938724947181929	0.898429247198355	0.995137099583868	0.993512466064285	0.833626449725398	0.992354657125913	0.986578944783389	0.956165821980975	0.985535118156746	0.966472169598118	0.985274874148048	0.988036523834307	0.949234331204298	0.674979231986434	0.977108751169308	0.920370645062334	0.852663421227297	0.961137794512734	0.969885968476238	0.945249162670139	0.888965738230968	0.856063423780983	0.948752320071524	0.972632539875765	0.94164587187773	0.758205607283069	0.989457843336268	0.893112718001116	0.963683857327754	0.825071942080286	0.990176181607191	0.869068568587543	0.983690695475131	0.970644423855456	0.844524321153756	0.910147514367799	0.979404627306172	0.8529014789259	1	0.974876444887439	0.882974139859911	0.982753621226965	0.986637942254058	0.958857650420314	0.9672981947017	0.939632434304212	0.914874077637758	0.960252398773158	0.983370040991367	0.982571398926591	0.986441592844143	0.995173403517666	0.950358817828361	0.802457205830944	0.927610230784197	0.930466759533964	0.982717801795699	0.883827985932607	0.940500251318717	0.95571604146667	0.736013966911339	0.478991506765704	0.660950818054025	0.699686629866339
PILRB	0.847918695691578	0.922639265610119	0.961255438640365	0.943934221352761	0.975197573844384	0.912745675598627	0.936605574235036	0.961659362930789	0.797109746129989	0.968654657069008	0.927848016732647	0.98328531109757	0.971215563049921	0.938254915192076	0.97131062616261	0.963378845537427	0.896779361071081	0.984666102855001	0.974496445858001	0.980270973214256	0.982553785970081	0.986432320120911	0.973287526437733	0.970317532993829	0.95015187508553	0.756937478159221	0.956575652368177	0.957840879819644	0.908560454229901	0.979776998573608	0.968235335475887	0.969208871583397	0.937042207954148	0.916868191290236	0.981573285398332	0.934134986235588	0.960336343419145	0.829057696826238	0.961120287610042	0.932126991710489	0.973364335903972	0.871871570216121	0.967331124830766	0.916058292353684	0.953877693976882	0.979282301186073	0.911067142591548	0.842433059775954	0.932184608071564	0.831551463162523	0.974876444887439	1	0.852117785355089	0.984252860126959	0.988161443011408	0.982644685870549	0.986147770110921	0.959023131992304	0.853666869914801	0.981671359560009	0.97596021788189	0.976368652001839	0.969885542276869	0.984390805988276	0.922218436031413	0.78198979114961	0.937789487739718	0.970364152707072	0.987619996577235	0.854613833329637	0.947574434323075	0.960683665578762	0.789206228299915	0.494881142499174	0.69884891538363	0.700111180696919
HLA-DPA1	0.802514706070473	0.874400912710114	0.869648802252737	0.796535668788424	0.89506424407343	0.747952505943711	0.781854921969511	0.81492825293259	0.785455533849993	0.883866403250901	0.839965089280925	0.817989320015741	0.756722990660003	0.812478040335096	0.899058042197912	0.871342848086425	0.65908522437177	0.876609467705599	0.891666652258774	0.83969038836913	0.883507609862569	0.869558166819424	0.890159797870222	0.843496432692569	0.764529835533071	0.502613776198494	0.809275419024637	0.794740918700869	0.711287248539551	0.870307045835408	0.848580668585585	0.851912439653319	0.697275897516337	0.799077569379175	0.814756196503904	0.871478243327483	0.859325207605254	0.749954262423868	0.910415808437728	0.758984058659639	0.867083511097346	0.621678898881413	0.868746022164077	0.810947549631775	0.857817919734934	0.869662625773077	0.662179957777849	0.816935182337618	0.890693797471742	0.885203101907944	0.882974139859911	0.852117785355089	1	0.844341241392166	0.868668028019577	0.847588561326649	0.880619473929014	0.86330431142838	0.860299395657169	0.873162586703897	0.902001517350506	0.879900498580805	0.891115023372169	0.883804678033875	0.970334601640458	0.818997883940764	0.891258438720756	0.842200569187138	0.853721555000995	0.905165695772618	0.883500599117286	0.906939150246753	0.631253486518904	0.482241151884681	0.688134774241553	0.697329225325391
NCSTN	0.816989619959342	0.912539019527885	0.959014890902657	0.911591668124647	0.978454357542929	0.865659660004052	0.893834038812961	0.933739241363929	0.828889742419007	0.964470921940633	0.882547308793236	0.982921899233778	0.966889768372111	0.896340382149164	0.974122169541304	0.963913768985236	0.873176533326606	0.99026020193839	0.96743383485198	0.957408784743435	0.989885112140065	0.963315632779703	0.963288769608977	0.978470003463691	0.969901636754092	0.755722586484162	0.963036266943615	0.929996909573452	0.874008559955972	0.954892143556317	0.972696364496858	0.936994017866033	0.931426881891788	0.861165948461234	0.966268804164079	0.938977446689582	0.928728699049307	0.759339883354653	0.970008150881804	0.903085153989194	0.950246792700312	0.867081096992875	0.972671279441249	0.860774509867403	0.951690489219331	0.957727298298513	0.896327294681369	0.879564628775761	0.937811775935855	0.864058563398356	0.982753621226965	0.984252860126959	0.844341241392166	1	0.980201406611426	0.964076806485506	0.965473013352757	0.927753995634398	0.907521497764981	0.960114448319741	0.963614891127882	0.966582321036933	0.977214891954576	0.984659201848161	0.920659431757722	0.832995654664213	0.936993721591304	0.936232302024368	0.994577725657121	0.876630110484597	0.956411293995647	0.960403478119828	0.819352984061048	0.554807319435817	0.726979616340853	0.747303264487929
SLC16A1	0.878423418136304	0.954136794323804	0.986413641606102	0.95122961027684	0.989483083649324	0.90541210864252	0.935701288376202	0.969896200849968	0.841690980849465	0.984069721364997	0.944122823739076	0.976524244387981	0.960126907603261	0.945604238249024	0.98284661705033	0.98002071782215	0.880910502349227	0.991483271210769	0.986851076971105	0.981153751161561	0.984404200041682	0.983888267350389	0.985507558459607	0.97948223465144	0.933192745858956	0.697828337368236	0.96770407723327	0.959449589614307	0.902995139592195	0.983112166624239	0.978789015858169	0.974620138957669	0.915922040979472	0.908970538345354	0.9790840632332	0.959699032301006	0.970987009136877	0.819104696584814	0.979499649435334	0.936533268363143	0.984574578142106	0.856656218832077	0.975516454099668	0.919268169969114	0.974948702228647	0.988071919445458	0.88915686943254	0.850932738316606	0.950978617533847	0.843133130525593	0.986637942254058	0.988161443011408	0.868668028019577	0.980201406611426	1	0.985289584488516	0.98977947107773	0.972605638109908	0.87236930760022	0.982746459333936	0.986184377837359	0.990057185710589	0.979173298884978	0.993253658950646	0.929696055015761	0.78079249117965	0.939206098147676	0.965885590247528	0.983754771501337	0.859966171503308	0.946751053596962	0.959903692921533	0.760183038436363	0.483616709612775	0.680960411369453	0.699269370671226
JMJD6	0.878075918836108	0.925500876003321	0.956671225111856	0.97824520170971	0.966099217287885	0.956046605202815	0.973831686093899	0.990651628911873	0.765242883200783	0.953898834369875	0.961377904023907	0.978583183686593	0.962343946984698	0.976832093908518	0.954701294545415	0.95104385726841	0.928992993477312	0.973431442390084	0.961636090916513	0.996398513216633	0.967817303490464	0.992023414308923	0.970658379030647	0.94996994882139	0.90798083669267	0.750979967484737	0.949173706107577	0.987327414703271	0.95014530297923	0.989011820894541	0.978208171163412	0.985821639538275	0.941722956337873	0.945786351053424	0.988846640527048	0.914247378372892	0.977536629007821	0.870396542647154	0.94477944512424	0.967971380143262	0.977224065413315	0.89994889348701	0.9421108961596	0.953669135029327	0.952449948455759	0.990152613566097	0.930426540326786	0.799960213871747	0.90794383578962	0.821001369357238	0.958857650420314	0.982644685870549	0.847588561326649	0.964076806485506	0.985289584488516	1	0.990468496002777	0.983012590545111	0.825181379599402	0.98638601574388	0.977806285525596	0.976487969897276	0.948019368693323	0.972995684704854	0.896646344448285	0.749102080900853	0.937471210066949	0.986541696232032	0.976524002611136	0.811703379405312	0.924616816012715	0.947191358460471	0.746824273103119	0.488768725034995	0.693994293139498	0.693380275614873
TSPAN5	0.901529288371342	0.944838030509363	0.971537066234352	0.965384902558608	0.977046605101308	0.936271425546254	0.960584268514002	0.976295889557458	0.804266484317174	0.975246543700935	0.963422415904718	0.971538826951532	0.945432428181901	0.968013816948071	0.970504075882536	0.958372893848086	0.883051469678476	0.979321687100301	0.979657377930371	0.986017989604058	0.974659083400281	0.993229893544952	0.984832597687313	0.952315648369706	0.901311263249137	0.696952753946797	0.940450116705843	0.969286505328463	0.912171411685297	0.994678163945417	0.960197234338978	0.98980045825982	0.906308575354832	0.950833878796785	0.97956325315092	0.945783953241176	0.987798429375571	0.878059272738049	0.960912077713185	0.939326331618384	0.99228206853102	0.843838700999105	0.949169172765645	0.955222634474844	0.95298236561137	0.992779587048383	0.889747473459445	0.803910098837035	0.919386232938537	0.848687794782873	0.9672981947017	0.986147770110921	0.880619473929014	0.965473013352757	0.98977947107773	0.990468496002777	1	0.988984043682945	0.843578499835686	0.995402625092974	0.989354188498572	0.989105859116311	0.961143282572206	0.981723300592673	0.927996515305257	0.76894061973314	0.951713130470291	0.988373604583198	0.971961164183268	0.85163834493002	0.949521024897558	0.967991908655982	0.752135617188861	0.480606787353257	0.699601899838161	0.697683639799042
NOTCH2	0.924809317287283	0.946671627908369	0.957060602718848	0.978775995428294	0.954636106143072	0.953043953967573	0.97710893110186	0.984433222926612	0.783030079622551	0.961131500137998	0.988386741258041	0.947074266169994	0.915466139619298	0.987461436980569	0.943552897923916	0.939498086680149	0.88613308063534	0.94966625775361	0.960545120792157	0.980992053152334	0.937660072864653	0.982254722200888	0.97440572398512	0.921464604677515	0.846605773181717	0.666210804977849	0.925720638640339	0.977824388612616	0.927714093634427	0.990998353420837	0.939229728134104	0.995021062174099	0.886869201864737	0.964364139810998	0.962817692225276	0.930096036404182	0.99418937636462	0.905864201629539	0.92909562099429	0.951244115007353	0.989428261117109	0.835993785715309	0.915965930986336	0.979170986309806	0.94192596523736	0.988719168316847	0.879391782229256	0.741709881207304	0.88749686556437	0.803812858702402	0.939632434304212	0.959023131992304	0.86330431142838	0.927753995634398	0.972605638109908	0.983012590545111	0.988984043682945	1	0.786869098141283	0.984706902843284	0.977836445426853	0.979666333158785	0.925950773267015	0.958926563685504	0.892707728350358	0.701974780687018	0.923744668908203	0.990218235057073	0.940401022884333	0.787061516134938	0.909402081763813	0.938349599978024	0.679041187051944	0.415788835775855	0.650290676280031	0.642542751351061
RACK1	0.690001320747841	0.833935502488018	0.871193626554888	0.725212504378003	0.91208495274109	0.648286132290779	0.690971725404883	0.763835573977967	0.846501016001102	0.877643860321451	0.724925389629515	0.849650173784224	0.808738625446499	0.714669905825824	0.917898760677599	0.886047651304118	0.650974280774196	0.912270060218325	0.876436224888952	0.8005947645376	0.928849931399127	0.827721197080371	0.870123413845569	0.898215021943999	0.873219309230538	0.59051260929731	0.840944482527459	0.748323225858582	0.652668394448316	0.81721930386467	0.877205302768709	0.782565682867568	0.730124690733167	0.66991724592561	0.807421190295282	0.885663233067076	0.784956196065657	0.556431535822177	0.940149200402944	0.703151421916861	0.81721850142488	0.652879983828271	0.91110187853427	0.675495154222025	0.856291368146925	0.825284395329905	0.677395989982308	0.891095776571368	0.907619522277876	0.950775961020007	0.914874077637758	0.853666869914801	0.860299395657169	0.907521497764981	0.87236930760022	0.825181379599402	0.843578499835686	0.786869098141283	1	0.834584777956871	0.878954829855436	0.864221236662166	0.931229779129131	0.904467922993318	0.92163551675469	0.932693488279165	0.909395341724896	0.771544037941848	0.900355571465774	0.901488800292919	0.922232226794155	0.914921368256742	0.778234936215187	0.709197134644875	0.800222206185662	0.867197264556648
AMFR	0.909457767878185	0.938399405971491	0.969691552634928	0.964278753265137	0.973604952183638	0.941953689964839	0.962440445940916	0.974504038135813	0.796079809080337	0.968416429226109	0.956921231979369	0.973662345781704	0.940573139027948	0.96874907037974	0.966951537300841	0.947213784848813	0.872405695729062	0.96888100315899	0.979753723336119	0.984055546682932	0.968717875573794	0.994073965608521	0.982026019704044	0.940432128267303	0.90332521971086	0.690702337792665	0.931140947442774	0.964274709125414	0.902313458589082	0.996920635608876	0.949414453129182	0.990984707649451	0.898482940657398	0.961615016172661	0.9819982539733	0.941145279005202	0.991171031018039	0.89805119559973	0.952538516479575	0.929392620346365	0.990865078881942	0.832932730396966	0.935297122819751	0.95986801776645	0.943592242298929	0.989574069272286	0.884192641292799	0.789699635000288	0.906938274650946	0.842672561682143	0.960252398773158	0.981671359560009	0.873162586703897	0.960114448319741	0.982746459333936	0.98638601574388	0.995402625092974	0.984706902843284	0.834584777956871	1	0.983544094300796	0.987593600980406	0.949573995180193	0.97729290932192	0.921938748616723	0.75407362567307	0.951168971935257	0.986074804145444	0.963375408052961	0.842848360479614	0.950751454037757	0.963331964161269	0.725390767622348	0.466013704533952	0.688949190570185	0.683755269479777
STX4	0.908071701610539	0.96984317780434	0.977504369969745	0.947572856243963	0.989941185991386	0.894248013836842	0.928406766036561	0.959217760941696	0.858841731180657	0.985380800393039	0.956468709842687	0.961492422129102	0.924981524282646	0.944649151512817	0.987584344972211	0.979944257022627	0.84609815580006	0.983926821606689	0.985881919113643	0.9732868095249	0.976597736008134	0.986535950823296	0.995515499125225	0.96304635670948	0.901847533593309	0.663002871465179	0.953077717009737	0.947426076666433	0.880456867685158	0.986199926822402	0.958211647553321	0.97799216566838	0.877449398057381	0.919203201555454	0.954789886307404	0.966560033227013	0.976472219502225	0.842971233461033	0.975540417758761	0.91404992197498	0.985625701168719	0.815077770062639	0.966463534770229	0.931945806358706	0.971411833555807	0.989437093845136	0.846869242226996	0.84697204516954	0.950357988230934	0.857416470429594	0.983370040991367	0.97596021788189	0.902001517350506	0.963614891127882	0.986184377837359	0.977806285525596	0.989354188498572	0.977836445426853	0.878954829855436	0.983544094300796	1	0.992886971555957	0.971805667732336	0.989413653459392	0.951236592803901	0.779029257640833	0.949052072489366	0.969892532131312	0.971985718204583	0.859972675318336	0.942614820500035	0.96985181059547	0.711416204780035	0.467025711910684	0.678641626477107	0.695296255867946
CD63	0.918658597470951	0.971583627795162	0.987853041257391	0.951680280087748	0.990396752137764	0.901339365319693	0.935343396881288	0.966387354278924	0.866698702360747	0.990708729596388	0.956810305192218	0.971153271448534	0.938088395536478	0.948971251382303	0.985934144163742	0.977656247404158	0.851040995784299	0.980097738815292	0.989863247066754	0.974768631594173	0.972957779636777	0.985307932080416	0.997281713489413	0.96780337715713	0.913943442129863	0.653948821079991	0.958866158458475	0.952853248154068	0.881439272862068	0.989488695729299	0.954899430229615	0.983258594072879	0.88311867191681	0.924443730681558	0.965129514506881	0.977857777827625	0.984147036329722	0.850516692746521	0.972099832374676	0.914819564288195	0.99179357305278	0.820546787508153	0.96016779981587	0.934251589180844	0.969912834578549	0.98894561332953	0.857016946195094	0.828900143137929	0.942499031682569	0.840806619252878	0.982571398926591	0.976368652001839	0.879900498580805	0.966582321036933	0.990057185710589	0.976487969897276	0.989105859116311	0.979666333158785	0.864221236662166	0.987593600980406	0.992886971555957	1	0.965607911787875	0.991680217783896	0.934230225393305	0.757139695407814	0.936294986968199	0.969554209195392	0.968625704960611	0.851411833794749	0.942631013856965	0.961858511773879	0.699747823419183	0.442363641366093	0.654160877100495	0.668996790691468
TFRC	0.814741876412073	0.932686913678722	0.965318009483716	0.880476502181713	0.985411646398391	0.822411576254603	0.861502237363614	0.911074261185286	0.861131786930718	0.971057292486422	0.88650686229034	0.946432789345024	0.927810828393282	0.878559224181974	0.987483157293153	0.975421265932191	0.814636839112914	0.989618271735402	0.975752548375915	0.935166391685853	0.98736636214093	0.950376929912063	0.965781826146314	0.978051815624168	0.936002259895786	0.687010838737037	0.945521881798459	0.900438055793795	0.829699451128735	0.944811727709522	0.961443326094408	0.925199674877005	0.867223520856565	0.837089886032934	0.934455946600197	0.956081051791426	0.92270618317104	0.737596603821809	0.99022109893465	0.871765065699935	0.948853054467147	0.792419926135115	0.990919134427132	0.848221410578934	0.95739892462983	0.951915297080843	0.830864022135146	0.895340427800304	0.966947170898953	0.887458947962471	0.986441592844143	0.969885542276869	0.891115023372169	0.977214891954576	0.979173298884978	0.948019368693323	0.961143282572206	0.925950773267015	0.931229779129131	0.949573995180193	0.971805667732336	0.965607911787875	1	0.986475704555921	0.961349371397116	0.860740747690204	0.954277606737676	0.918705113101883	0.979169711617514	0.899866707480953	0.96129733643553	0.972246757352294	0.793581821813693	0.560300272241466	0.730870321989312	0.763913526022783
LAMP1	0.86767148638285	0.95744460157117	0.98460771718956	0.929009795883362	0.997238449557889	0.874554687982442	0.909877895876913	0.951599343624089	0.866451371655343	0.987842254864555	0.928998992044008	0.97593126128768	0.948993990192309	0.923856251258191	0.994697184237903	0.985990631835848	0.853480273806281	0.993755953174967	0.98982648293819	0.968639756098116	0.989287777444382	0.978200738430547	0.989892696415252	0.982863113179091	0.944531930085105	0.697858660528693	0.969776231963481	0.940499434555365	0.873146201152587	0.97644213583619	0.972253829102116	0.963258655012507	0.897669110783227	0.887421930200466	0.963235173601306	0.972437491630876	0.960606182547229	0.798968549307412	0.987294423232385	0.908614987941844	0.976226078004595	0.830849495776346	0.984080280818302	0.897368389757581	0.975109872507515	0.979037338407191	0.864480032325386	0.871103485519237	0.963729486489099	0.865094250520523	0.995173403517666	0.984390805988276	0.883804678033875	0.984659201848161	0.993253658950646	0.972995684704854	0.981723300592673	0.958926563685504	0.904467922993318	0.97729290932192	0.989413653459392	0.991680217783896	0.986475704555921	1	0.948285350188021	0.807733287129041	0.948305227654815	0.951440659372203	0.986765216181211	0.87196582433875	0.955028770051065	0.968606247891159	0.747159546625541	0.504639911988125	0.694517158831524	0.719884405397046
CD74	0.820042945006614	0.916322475560657	0.929178133627327	0.828426109834021	0.955036327029123	0.769803671479478	0.808703641020772	0.854098173589365	0.85049802258983	0.939895328670973	0.860147870319941	0.886758350513165	0.844482817407565	0.834986498056372	0.964215921258791	0.936720540349096	0.706220520122229	0.944856023129356	0.95139279300305	0.886957358058308	0.951343885874176	0.919681015217368	0.942433038405836	0.922518468327723	0.867589842457429	0.567086745308931	0.877211349403107	0.833436102692229	0.742387074168929	0.914754400950016	0.90174194520229	0.891061534292102	0.764867837430785	0.82256700638755	0.873921230473291	0.933966627336438	0.895599976858801	0.753278426655336	0.969717355930986	0.792137687957679	0.91539914365883	0.67715077937232	0.944924096988862	0.826896437293364	0.913667656042948	0.915571921641058	0.720419914525549	0.886716897473008	0.951396016642702	0.906404881168893	0.950358817828361	0.922218436031413	0.970334601640458	0.920659431757722	0.929696055015761	0.896646344448285	0.927996515305257	0.892707728350358	0.92163551675469	0.921938748616723	0.951236592803901	0.934230225393305	0.961349371397116	0.948285350188021	1	0.862864494794088	0.940185383834318	0.881946626095833	0.924148385058975	0.940905991996441	0.944031811877294	0.960613800540259	0.713317255599296	0.520679850287885	0.714467939827465	0.735519365232621
