""	SIGLEC10	CD40	C5AR1	CCR1	CD86	TFRC	CCRL2	CD163	CD74	LILRB1	LILRB2	TNFRSF1A	TREM2	ADGRE2	HLA.DPA1	SIRPA	ITGB2	HAVCR2	ENG	THBD	SDC4	TLR4	KCNQ3	TLR2	ADRB2	TMIGD3	FPR1	TNFRSF14	GPNMB	CD93	ITGB1	CD44	IL6R	AXL	STAB1	HLA.DPB1	NECTIN2	CD63	PILRA	CD4	CD68	PECAM1	PLAUR	APLP2	ITGB5	ADCY7	TSPAN14	UNC5B	SORL1	CXCR4	CANX	CD81	ITGAM	IGF2R	ITGA5	CD72	ADORA3	TNFRSF10B	PLXNB2	TLR7	TLR1	RXRA	TREM1	ITGAV	TRPM2	ITGA4	CD33	SDC2	NOTCH2	LPP	LRP1	RHBDF2	VSIR	PTPRC	PTGER4	SLC1A5	RACK1	SMAP1	ITGAX	ITGA6	SORT1	ADGRE5	SCARB1	CADM1	CD69	C3AR1	ABCA1	NRP1	MCFD2	TNFRSF1B	SIGIRR	PTPRA	NCSTN	TNFRSF21	MRC2	CD47	RPSA	LRP10	IL2RA	TRADD	CD46	C1QBP	SDC3	NCL	PTPRZ1
ITGAM	0.877870098705753	0.499159170162588	0.378376112071924	0.806491811267629	0.376332788446886	0.0397453127905221	0.0587670641063931	0.894888595167088	0.400712502020282	0.608438018429731	0.724002662292683	0.698900192670013	0.487363529587097	0.0910337058966536	0.217158929138327	0.691544493229422	0.849028371930692	0.0475996806064323	0.848478076805471	0.795431480821505	0.348729169444617	0.394613912256687	0.298187951667264	0.580770052583633	-0.0856327697629535	0.107636765736156	0.437991150692898	0.598299818559219	0.606594997050136	0.875731128239578	0.59753423614099	0.814975378734633	0.309367778788527	0.317248041503577	0.887225659327714	0.110756523386293	0.690784003601054	0.745095024324487	0.122577296769926	0.779057493908941	0.893585864108715	0.026021211229177	-0.129142847324035	0.801231945514211	0.89598291252841	0.598308365076592	0.355442328888509	0.533430599817085	-0.104253432156137	-0.345908996375099	0.873008636793446	0.725252123441845	1	0.786585635134765	0.467916518890356	0.139128612126371	0.827068383040223	0.279376176036183	0.706548600893918	0.132486850700619	0.274319756535003	0.657810110969058	0.234135078600994	0.381712706477803	0.820726142657774	0.715174397176696	0.781441608004773	0.396797816430327	0.327143099804417	0.493637399098338	0.767947825890635	-0.128423620151054	-0.0428090437233498	0.482143414240945	0.136438647227341	0.428924447670731	0.483167331948016	0.761522852307692	-0.219394193780562	0.333193625172749	0.252596730609425	0.470603982149205	0.250610240455455	0.205960216274826	-0.0320457067978251	0.441335370032734	0.394738759967405	0.919644036937513	0.745120449781886	0.170027403898807	0.340586353354414	0.284267688899049	0.6102414901105	0.422361052964299	0.217115493008501	0.843614405841353	0.660910925202975	0.582494931961084	0.718255968548635	0.701597921627294	0.65936549433045	0.749789673446795	0.572365988494833	0.727419434937929	0.0642815982610763
IGF2R	0.620826657183916	0.340131177727191	0.295440962992847	0.613549967341928	0.288258376362871	-0.0566448664263661	0.0108180023805936	0.730941711475637	0.252148444332769	0.36765212400155	0.626934784723338	0.646430544555419	0.340782906563546	-0.000204396429744511	0.129159668573438	0.597165291354566	0.653066736123122	-0.093097375335955	0.676791403478996	0.772155697951164	0.456797320345964	0.237337569693498	0.209224552782095	0.393254979434611	-0.11056380255477	0.0227000876790264	0.231517534289351	0.582693366718789	0.614291402482108	0.736047493377911	0.576520029895974	0.775702805241982	0.272477772109995	0.230485545184409	0.724391181598179	0.077761433398566	0.664205474803388	0.732705528600978	0.10167525438215	0.575012538269713	0.730056580149447	0.0778247256759868	-0.106680554461134	0.731460414635954	0.73026530820662	0.427355298328853	0.250650850218482	0.380895856143123	-0.190242975055706	-0.29883997851015	0.778690717234481	0.60793434950916	0.786585635134765	1	0.47602810762862	0.145147311264454	0.639630498526354	0.227891515313015	0.619676682082541	-0.0177471432987963	0.075215335244758	0.61959242640671	0.407607472667806	0.300860402039532	0.60128159825741	0.574939164007876	0.598598524608438	0.618073642890954	0.460823454277255	0.552258784122404	0.732690455736423	-0.201726623130706	-0.178556561947973	0.268212998463367	0.0153397312673563	0.252950183773376	0.459735865819114	0.749315918333312	-0.239773537307873	0.283383505842658	0.220350781942635	0.47298403885774	0.321004500883374	0.275265497830736	-0.131378185082374	0.225452114386892	0.455549592885458	0.754335986753501	0.726068186245189	0.0757076686884393	0.379972662230557	0.39579855848422	0.580469202346174	0.574007150966059	0.333097702594034	0.717364593624381	0.556771527214943	0.502550842015071	0.610004553366027	0.622692669213885	0.59062658629163	0.642321149711716	0.570801417867761	0.667513352455026	0.246392983194927
ITGA5	0.508377068972884	0.620483774411226	0.4491915545258	0.545102203086055	0.344020645069142	0.455772707385815	0.460030152331517	0.430502455337466	0.108368184841567	0.319251953387694	0.176652623346345	0.567689200132462	0.468253244119904	0.107008247436257	-0.112373816918955	0.60989452100411	0.532166771701964	0.386001198907457	0.554774049129043	0.427753507069178	0.484025194081296	0.154312729257623	0.312072608047484	0.555103045428746	0.307501202915174	0.479142011107166	0.474888190198565	0.251234929142383	0.546932767049532	0.421133715696105	0.658321366122928	0.533059994923491	0.620115515718269	0.421859649948812	0.424605520312491	-0.17500852243795	0.570343633760327	0.661012195525414	0.286505673144556	0.500862861899081	0.57663161996633	0.219267646170657	0.409163457085801	0.680127248614358	0.536175266912109	0.39202571149067	0.571659217987353	0.214702881060061	0.368601246679777	-0.30891654189789	0.546000582708618	0.554035063853902	0.467916518890356	0.47602810762862	1	-0.13981310753551	0.443881281643398	0.478593427218883	0.534142147669045	0.202045274489061	0.185824645526425	0.695809776395886	0.305944029785574	0.611246108169649	0.523973267704222	0.178460250877483	0.444938608110203	0.50916206327904	0.121450831451133	0.574500838925384	0.65553301119992	0.271742513718683	-0.0940180870340625	0.448199814706303	0.406106741635287	0.465614128476186	0.260706436511195	0.488202684661123	0.369756506557206	0.483670188846056	0.606877483382679	0.641729338041967	0.352497759280641	0.0856080109701128	0.202791274668374	0.451521316600504	0.652686743866457	0.5744573068278	0.589897306186984	0.200182479990641	0.294475981073988	0.43986617605417	0.484151287487383	0.303179961482243	0.429958107099485	0.616705626588463	0.353046392809613	0.527972661589958	0.191285340499153	0.563474409741476	0.573958576349614	0.499793533136016	0.581280266863948	0.550397591470105	0.270266771764817
CD72	0.14167955246255	-0.238231601840688	0.363623287538193	-0.212751464228006	0.108813044427044	-0.260698817564911	-0.375969112989705	0.363333466982612	0.584714192032348	0.027789546884701	0.502821650131584	0.0918515967589268	0.00436414362028605	0.388731724599581	0.721083793722591	0.132671444262242	0.158770526162414	-0.519077425780327	0.0988438183412885	0.424540406711257	-0.0447056542552249	0.441114992822601	0.0654560091399971	-0.0292408663029884	-0.596414002438075	-0.620216360959944	-0.134297350501815	0.580837245162045	-0.108976216047443	0.419929564191438	-0.0554186869711249	0.33094872192293	-0.347867223241154	-0.0238610693192001	0.293776369598802	0.753728857670982	0.15112981561092	0.0472332727019191	0.0938838096668732	0.179709550960389	0.105833815293151	0.310155003796981	-0.187466317715288	-0.0206840579104801	0.152982952821444	0.307773480012055	-0.338028098406745	0.306230540678458	-0.335462024580101	0.231088741248578	0.18737215625796	0.153442914326905	0.139128612126371	0.145147311264454	-0.13981310753551	1	0.194412404204664	-0.151977423731781	0.202584783301052	0.0307252063187463	-0.241575269002812	-0.0421759684356203	-0.266024889071868	-0.245890307240541	0.101591679412359	0.442128466472848	0.234230328862265	-0.15921492915738	0.389476483003074	0.0807289958352562	0.114563163690672	-0.235882232846256	0.228196416575733	0.0476605382371923	-0.257832597982447	-0.146320244394182	0.456277830688668	0.314187537100563	-0.686170407837727	-0.00243368536639139	-0.186268557426538	-0.236236754432684	-0.103547257174789	0.510975515384403	-0.272677700606288	-0.237812020866343	0.049049956681396	0.0725005803792796	0.109630467443248	0.279544016297639	0.269401795327625	-0.0404469338139331	-0.0400440863849337	0.409052395732411	-0.0693629422876444	0.131368946991071	0.305129568528659	0.0772317125718369	0.65349224180534	0.135765782435028	0.170935658772315	0.172990156129939	0.059428283232539	0.162219071818529	-0.0594847064074482
ADORA3	0.892146502608284	0.5282575393017	0.491026364642226	0.748258406580916	0.488559530088277	0.207877232295666	0.0691925086947521	0.885174222043048	0.610148509457631	0.693655113911241	0.731226394440169	0.757143985041964	0.672802307245732	0.325481301297574	0.438109080238489	0.755265692946112	0.838506275993659	0.155910307082754	0.860962708699545	0.684783910435457	0.308629698987382	0.597997996197445	0.45694736195737	0.571486878951047	-0.0694281648412547	0.18026710372483	0.55471026875359	0.658914757054238	0.605099060512677	0.83818781918217	0.645556679194335	0.751244198956772	0.325504923804105	0.493418973759723	0.899489081695911	0.312714488341764	0.698955791769007	0.733479711200466	0.301439513261987	0.864102923726492	0.888283897910573	0.175757672063743	-0.044848549827149	0.783347414464981	0.868829125178429	0.735263123029417	0.44488467495935	0.679575464434037	0.0816060364249248	-0.160478489116999	0.828320661609363	0.808299131804333	0.827068383040223	0.639630498526354	0.443881281643398	0.194412404204664	1	0.313373165471831	0.741856295541113	0.270993176340594	0.379840796432413	0.658199704244685	0.0221250729608658	0.516293285569729	0.881429982778586	0.708729199789695	0.834399545266896	0.236894350924649	0.308976622350948	0.536088599247331	0.799884503748879	0.111139125816066	0.216096920969614	0.615602192484031	0.319938320156259	0.544793195385582	0.602874178027301	0.761754047525282	-0.203077664243012	0.44306679982124	0.366851435769025	0.381208442888978	0.395090246780614	0.393258195419666	0.119398226063332	0.535040495458942	0.510846505231938	0.873725945773901	0.644320286411466	0.377498390500841	0.432552126326385	0.301526387497942	0.691663881086548	0.374394282727322	0.25033057743582	0.793461027803946	0.703893967286972	0.638735367037569	0.754306265819994	0.75096380228159	0.740251071324761	0.715862522977833	0.574708367534074	0.719894955617402	0.0637051864231803
TNFRSF10B	0.389392996048682	0.625429548488385	0.328399497987482	0.46656640860035	0.474717830181833	0.443254402363541	0.460730849383048	0.221924991382903	0.240530139985538	0.413656817888571	-0.0338383566880656	0.43243115295369	0.449416598223959	0.183119619469572	0.0581550102854179	0.462933549679608	0.472369479653995	0.530393033361009	0.360157422584003	0.162083983723077	0.408702688224901	0.176328499533548	0.358620560045298	0.494329732983485	0.398552042844745	0.401266481540233	0.522356368330879	0.229387876124344	0.398440467491885	0.195651306703208	0.57218007044099	0.350319909847088	0.591026844882509	0.583554201015446	0.262848813788077	-0.0257607313510648	0.463602242222455	0.508801727597887	0.492763001657851	0.428756502278807	0.439078457817752	0.293076841810235	0.458778055939181	0.461668893849506	0.395506654123101	0.278009315667986	0.480923793436656	0.330151819964524	0.495489192844325	0.0471303237822025	0.368721207218493	0.440659079745105	0.279376176036183	0.227891515313015	0.478593427218883	-0.151977423731781	0.313373165471831	1	0.375666813211143	0.333515109404797	0.219374107196093	0.417180556130594	0.137451535958939	0.571870002978422	0.388536033413849	0.174862753065925	0.27191794296323	0.356151995543793	0.183070668924675	0.455430784344341	0.437361977233133	0.373341555766184	0.221400917599523	0.522109932686711	0.511427416762451	0.506518058582475	0.287477652637576	0.31114170092421	0.362443293917374	0.502439252791054	0.522003929589647	0.340454434070068	0.458355763597701	0.13218328996645	0.390359205940896	0.487128279021472	0.535434551689543	0.424468759749057	0.433075246705193	0.243388568152753	0.380543076497002	0.3895868115456	0.349326903346981	0.0776325589096164	0.3958931924719	0.460210853365548	0.334334713503427	0.570452876497938	0.0672520557118041	0.43125369753982	0.408138873307062	0.35671655374769	0.41850704909009	0.442244084494958	0.202125671538726
PLXNB2	0.755593909897414	0.520259581837712	0.489727135536785	0.58912719107138	0.36376085370098	0.329045695171294	0.02214006045725	0.733658051205275	0.531794865111067	0.495511887003866	0.536267018816021	0.815815101654104	0.649883855148264	0.372676143512212	0.355870007295147	0.702111167332482	0.735545408501284	0.140242123342649	0.782209888922449	0.586373826995413	0.262462711563706	0.412879438187203	0.526573454075719	0.524248480225062	-0.121471532270172	0.113349189023139	0.463895766882411	0.637531869527263	0.442521185803175	0.73222579930478	0.707009738482168	0.669807997824415	0.424101707288726	0.557833240914883	0.757517214246954	0.271824506045943	0.751172547594952	0.757365341142094	0.26117782601472	0.782389427260424	0.707445429739498	0.319346136681977	-0.00111979292131236	0.724708393725443	0.777346302468766	0.620841694851808	0.549951201065975	0.632086055083353	0.208467999970467	-0.0919296279027273	0.787694481868369	0.826299795866927	0.706548600893918	0.619676682082541	0.534142147669045	0.202584783301052	0.741856295541113	0.375666813211143	1	0.277073685922762	0.25908663208971	0.709529253674701	-0.00738981326183124	0.565923694405214	0.755012777672869	0.646741197336693	0.724199632469684	0.328616112619534	0.3866995449423	0.714598728920463	0.811134311501832	0.197927261479229	0.197936848280109	0.589068714048192	0.272531264320665	0.450399752617791	0.61437299901832	0.695665409376384	-0.149033885670839	0.643799594639206	0.504901670221943	0.573846979945766	0.382234147660406	0.48957316158639	0.1850790048709	0.417082325155062	0.554262803753626	0.72183425091102	0.739347500501516	0.442926027901839	0.446801461894236	0.576543075396736	0.743244063204447	0.54233580687609	0.542160583939799	0.77010268571094	0.706551486387671	0.758752911167847	0.616083938998713	0.701528537942475	0.78063565478363	0.752859597044616	0.694557278095852	0.764959758363702	0.362049873498297
TLR7	0.361381406848131	0.449836609575148	0.569093606213222	0.329964013395647	0.519698324931983	0.657309534529604	0.429682947415644	0.228596100873262	0.535480779623417	0.522487199435991	0.134338810520013	0.33754192217523	0.658362306588123	0.601958122581784	0.344766558499341	0.381076226863764	0.440732596817914	0.47555752763605	0.399658629663786	0.0829767172829389	0.199501469192426	0.466171745110402	0.514456859383234	0.252816903652593	0.212469924125938	0.383842012790488	0.689954942925431	0.236749878345603	0.0397635838661978	0.190441255547886	0.459932473532036	0.293343900227555	0.513997774397716	0.597075136037881	0.260367372521447	0.268795918144558	0.403465426361683	0.236881320488288	0.554296397635458	0.491222427257026	0.227973042681173	0.500186409936573	0.53438510363213	0.419446197050686	0.270039572988201	0.228189530791403	0.589120430492529	0.495370633674341	0.605257120725284	0.0367994732758245	0.214991995008344	0.554593976578451	0.132486850700619	-0.0177471432987963	0.202045274489061	0.0307252063187463	0.270993176340594	0.333515109404797	0.277073685922762	1	0.550003048701726	0.142829895400049	-0.221178226406102	0.646894808420843	0.263481865615655	0.27493115290844	0.381915124383889	-0.05158985174529	0.182449939029046	0.251779900593504	0.329424268599576	0.494436955283631	0.613794930772251	0.530936433644652	0.731535526382705	0.157108998028589	0.453218765742481	0.116028973458284	0.0990725759749702	0.586964307209305	0.303203287829757	0.0394994781415129	0.486241432460455	0.391459701815037	0.39026376745678	0.36395090684988	0.433344184508558	0.181406446098363	0.211580387494538	0.563103219380597	0.416157778414805	0.268717429874753	0.282026114111119	0.135853937646766	0.331362598643366	0.237988571453754	0.374815676435038	0.499267611080645	0.083935787613334	0.171728829958018	0.298107999593951	0.143205256312685	0.300342953562339	0.248648450110915	0.0165527089011686
TLR1	0.417791485862331	0.358944166527019	0.215036764630183	0.42217004900381	0.353542803056851	0.403065489525127	0.193236181640559	0.223392232961189	0.238621892797587	0.507184339717218	0.114133584554056	0.327355184695027	0.416019420279913	0.212180670741732	0.0450534732421334	0.173622376790071	0.426810130767985	0.414959265375898	0.397243205375219	0.0477552858038928	-0.105257030445551	0.279808056919241	0.460917273470993	0.380681617658042	0.196262890450601	0.352122407147045	0.601430198464022	0.106477318165666	0.0409824152144362	0.217613704821275	0.288872328455347	0.144554653691508	0.354610648084245	0.318171777689087	0.273778233920691	-0.0464810322350881	0.309075824620051	0.180940718862025	0.120084191790458	0.458240960729382	0.25935644648042	0.0821259363724307	0.154587391432309	0.335266943395361	0.322998995777996	0.309455326186331	0.546329100259572	0.377751725227218	0.396865226703174	0.0719128814319786	0.256601482163965	0.363771231302066	0.274319756535003	0.075215335244758	0.185824645526425	-0.241575269002812	0.379840796432413	0.219374107196093	0.25908663208971	0.550003048701726	1	0.157642358766025	-0.0609268001613266	0.425109392107643	0.369310045235888	0.26048255109595	0.370555051717296	-0.0691292499589432	-0.0798786734436778	0.205431344247507	0.226538411872872	0.4581335922873	0.456081460863709	0.500137306739547	0.535230482861716	0.275175023316476	0.212382412135247	0.150118688412299	0.174438646397474	0.378321475559744	0.265622504798669	0.166371361091415	0.265361531700124	0.087573110775117	0.431425721831498	0.511121573159434	0.0890780001852574	0.259532845044179	0.207047638259893	0.340915326812798	0.158402233046354	0.174695420749792	0.264663958391612	-0.00491310134470238	0.194116590605591	0.242775634734819	0.315373233621471	0.327464275284851	0.036146153738629	0.114062080176915	0.268978179172685	0.214667335664509	0.216217291809989	0.225802602474362	-0.0290259190056557
RXRA	0.678625372515466	0.609002352571945	0.389340216811828	0.638080699782243	0.364552506756049	0.252131754649178	0.272988802369547	0.616752956541997	0.259944054123309	0.401665976734874	0.386866446580763	0.726543794828051	0.545350635530285	0.0955713338906256	0.0705792489367266	0.72563618626582	0.654823293782763	0.239774176069046	0.683293239547255	0.537873748617107	0.448552166277699	0.238275554156417	0.276627955069041	0.569959448309335	0.169199841746477	0.381713854085633	0.459638336948615	0.435773100624106	0.616950824803191	0.589392357665735	0.690009701015199	0.599425839020146	0.44714698905314	0.456504559843821	0.610497846960168	-0.028301595477453	0.656597506789433	0.797519397234713	0.260520916798092	0.635831843063615	0.722248553767408	0.137190934273423	0.112713402877932	0.771629100852343	0.681794127775708	0.555255815615012	0.549842770435565	0.395281535759606	0.20002795966774	-0.310250855705122	0.725706894927996	0.687831738905911	0.657810110969058	0.61959242640671	0.695809776395886	-0.0421759684356203	0.658199704244685	0.417180556130594	0.709529253674701	0.142829895400049	0.157642358766025	1	0.253552711385318	0.58255824183634	0.709107287958213	0.394362230513829	0.627576395221841	0.546680143365084	0.262191809177	0.661811124600765	0.781412805255587	0.101461452099908	-0.0536892111542325	0.465920744983137	0.296158852040692	0.46161613487506	0.430174108058533	0.640937867388376	0.117796177815488	0.519496304588377	0.55684935730774	0.615866726877384	0.384851151286375	0.214919691306041	0.125294510029538	0.467934546658485	0.579255658749017	0.722682967803754	0.705557230950527	0.229590128179532	0.426872423144755	0.493462496471143	0.678471789318408	0.393624783064439	0.420678895204884	0.735929682471187	0.53439053290532	0.660325708557349	0.408748775835343	0.721816968251595	0.661886517408744	0.688235497335053	0.678165861738854	0.6823705571551	0.344042272832702
TREM1	0.0418446515990136	0.0632747956399779	-0.0487699244135249	0.192080056161827	0.115679780465652	-0.103714554637091	0.12320806859227	0.0465028910701544	-0.365211243255675	-0.0580043771334441	0.0509887568982874	0.0661550829747233	-0.100643339448336	-0.333810822575966	-0.386229057996641	0.1502044022918	0.14190577760473	-0.00335618999921687	0.0775055335839848	0.346344716449057	0.417172301612163	-0.157927367020473	-0.0735653685483783	0.174691987039017	0.170488433007883	0.159565821052577	-0.0199038993747094	-0.0444126016740734	0.422842923449653	0.0704981450077571	0.206840891577312	0.225473370715399	0.159575721569899	-0.123251325806883	0.0166964522183252	-0.380818088459027	0.161004668851444	0.269010051247435	-0.0186605585372559	-0.0911884446442044	0.214333233052229	-0.209460210121471	0.0119869337456556	0.269717163342349	0.0973837381868886	-0.0230822816116242	0.0398232869058435	-0.161981900272271	-0.115763003303391	-0.264553984477763	0.233025296111428	-0.0603053671324442	0.234135078600994	0.407607472667806	0.305944029785574	-0.266024889071868	0.0221250729608658	0.137451535958939	-0.00738981326183124	-0.221178226406102	-0.0609268001613266	0.253552711385318	1	-0.0420351511914011	0.00717042270769701	-0.0888383169216146	-0.0508373998116142	0.666775449018732	0.122945527890195	0.104871061959066	0.144400752544317	-0.157128105706053	-0.382409909215418	-0.133009637643951	-0.140068373188151	-0.00940551033688729	-0.0691630640404703	0.225678642859174	0.197987420227892	-0.134717883650193	0.0463823371460009	0.314628787853099	-0.0591499084335813	-0.263098322701142	-0.211773648866333	0.0373393595983148	0.155001455160777	0.194430380385161	0.275528997361142	-0.242836650000506	0.00696306109824592	0.0965199260982544	0.00919243827924688	0.042003276307972	0.00942388025562902	0.20704864631484	-0.0093909627690208	-0.056158882152838	-0.0747194858113856	0.150649285155441	0.0546363821714903	0.110527818445223	0.109912992641859	0.201552428851578	0.0492564450779672
ITGAV	0.596855945370577	0.781132728035117	0.525592081430916	0.641233206008188	0.495662403906751	0.728729268170887	0.6176651084438	0.393927397800757	0.394855131156701	0.614387243586749	0.123897215101009	0.640323437936003	0.803793201324905	0.410372187275027	0.10813324093119	0.631520867692246	0.598883946991208	0.681881405926534	0.631047309534416	0.20307016480044	0.403444466968744	0.295686297543981	0.51034329050343	0.455505448750762	0.420309601892413	0.643256710876952	0.738371205508718	0.271877737940594	0.386541002759149	0.344289293443385	0.760264126068717	0.46088744388823	0.82090861239265	0.763455718437247	0.453402680692547	-0.00437051613594336	0.585560770919489	0.625616061898254	0.525060362736104	0.672848470180841	0.549315732809984	0.346100276121831	0.593097519949385	0.725491081571961	0.524529731944998	0.372811045562513	0.784854405164227	0.514327649877193	0.673091587075132	-0.24787091083177	0.50590553501951	0.77506189955313	0.381712706477803	0.300860402039532	0.611246108169649	-0.245890307240541	0.516293285569729	0.571870002978422	0.565923694405214	0.646894808420843	0.425109392107643	0.58255824183634	-0.0420351511914011	1	0.590296754706735	0.286824804037295	0.568677499734669	0.283497950914034	0.136211527323657	0.565530391547575	0.680787366757038	0.473090138361145	0.320850733282588	0.61936092210066	0.809511461361534	0.541809280211071	0.458101160535408	0.359499070278311	0.372547662756787	0.780754039779265	0.646137082507938	0.409583224359997	0.630258988114368	0.311465668125526	0.483357408275286	0.577627087640316	0.710249430357966	0.527520142879411	0.516772629349741	0.464377000344601	0.411950710920471	0.503757426490692	0.620335675269942	0.17695812576152	0.566830467609249	0.543884516265746	0.485612353990322	0.756200414096344	0.126358229626918	0.513075104430801	0.543347008832223	0.464400868668886	0.584417486823695	0.528568241334318	0.277826574421582
TRPM2	0.909849375732778	0.642911113758294	0.488171248270743	0.810462047954957	0.463590311179034	0.291627461110142	0.161103778555113	0.850199829244358	0.541950071384724	0.689018204744196	0.642080527104183	0.751776652809648	0.664986864135722	0.305766260074036	0.315113991002044	0.721248081692448	0.849829071352267	0.248680804090553	0.85826442626275	0.638840480035271	0.260748376590972	0.482050288721494	0.460915666753327	0.675994229730247	-0.0184810756680006	0.259506303754134	0.599271024767169	0.583020228412911	0.549132810089604	0.808866824839605	0.648950374594956	0.696287789319496	0.42238325810091	0.521232015695825	0.864677906722598	0.192658550901624	0.691636840744215	0.709534901594622	0.261629000042962	0.872064024971229	0.875171485266977	0.149177079811835	0.0510704277873042	0.783643636381179	0.879768710195712	0.709278431280142	0.545326554082669	0.644131220564133	0.143521562290259	-0.249045075401741	0.806715348371986	0.816448704157938	0.820726142657774	0.60128159825741	0.523973267704222	0.101591679412359	0.881429982778586	0.388536033413849	0.755012777672869	0.263481865615655	0.369310045235888	0.709107287958213	0.00717042270769701	0.590296754706735	1	0.665843823683616	0.806014832800223	0.241057253519692	0.245529844792966	0.515202460244711	0.783841384792085	0.137884904874182	0.170047692589629	0.657118928844984	0.38971562178398	0.551784946133892	0.531949966841866	0.696559540157822	-0.0528575638826653	0.537920115410364	0.387618825639572	0.457648526039953	0.349806457232548	0.27147862907755	0.184399243448966	0.57428252004669	0.499253986029124	0.872924706500086	0.638067814785353	0.388014222575488	0.389472740946005	0.288603862993948	0.657024989237118	0.264930142860644	0.262956371289127	0.809953460247442	0.669984022999079	0.685776874197508	0.677431084711557	0.726228560047529	0.688346569585194	0.719623762264103	0.549852843700899	0.694310046821404	0.0610041297767742
ITGA4	0.717551760930555	0.269268941274322	0.472362100972961	0.476731538116693	0.308680852486876	0.0282633700732657	-0.281662282219845	0.805547822302023	0.724124685255244	0.614788192067053	0.763769630295783	0.693792805057288	0.390668586218939	0.4215834925246	0.63404809126205	0.489593370597569	0.708453936198205	-0.240845396443578	0.730966489980095	0.74564021702149	0.0770042490377949	0.551373531003932	0.481507168607548	0.322841402780435	-0.4822015874247	-0.330729479014625	0.280240151077052	0.829770386660409	0.175321886971503	0.852706996544223	0.517316042541285	0.770324715940185	0.0625254137144363	0.257744313176996	0.799530320728078	0.586923427349002	0.759546813815665	0.548747922457093	0.0423610604452888	0.773987515067404	0.612100639589245	0.181478508135091	-0.238431481509519	0.580070798746787	0.747713252180415	0.594312850739583	0.203054491565527	0.777217459483034	-0.184251766069355	0.0325315132643324	0.803169411573539	0.68934644485772	0.715174397176696	0.574939164007876	0.178460250877483	0.442128466472848	0.708729199789695	0.174862753065925	0.646741197336693	0.27493115290844	0.26048255109595	0.394362230513829	-0.0888383169216146	0.286824804037295	0.665843823683616	1	0.775876324137119	0.157486071921931	0.599320857869574	0.534549061631723	0.591586422904225	-0.0703973278767764	0.320045241153153	0.601104357929929	0.114918043460828	0.213235044948493	0.799013895415444	0.749923050372327	-0.545366307339866	0.432402131538045	0.0643259020054699	0.326125196468764	0.188517214820647	0.629337251912687	0.0912259056782731	0.072845280544399	0.180459141224011	0.659372905712726	0.669227132784734	0.553058973663498	0.489993828617081	0.363104133665082	0.504825291106548	0.585579589212287	0.292505224968998	0.714262163232257	0.874438907768938	0.644722110308366	0.83770311569681	0.617994374798078	0.654024356929581	0.759286277163073	0.499091292782322	0.773594239617406	0.100240140107619
CD33	0.854721208925962	0.534310556894276	0.517398670961808	0.696550419593628	0.48592808189206	0.232492542847351	0.0853984759063103	0.837486689965684	0.645645414636856	0.718432724154875	0.693496236810387	0.760959388259031	0.658478766609995	0.335892878358637	0.458611425748967	0.695803161871846	0.828661349770199	0.13809239260732	0.816524984383506	0.657928645137854	0.265395968154981	0.556833801879125	0.441921159581327	0.508790984354501	-0.101634331407321	0.133298183447858	0.534998377398488	0.665462535383443	0.387675819481889	0.802747408653092	0.648886461737931	0.763760363322511	0.37807881274186	0.505635834151342	0.827880034525404	0.343989044193741	0.736511221686036	0.694803405821874	0.241798763050976	0.85842805122149	0.794942568314538	0.241202955477281	0.03805332653595	0.781276045435299	0.804263548613167	0.687256908286934	0.517099168344582	0.733535712863798	0.0839450574277173	-0.201843876417867	0.822750954937476	0.818572134969094	0.781441608004773	0.598598524608438	0.444938608110203	0.234230328862265	0.834399545266896	0.27191794296323	0.724199632469684	0.381915124383889	0.370555051717296	0.627576395221841	-0.0508373998116142	0.568677499734669	0.806014832800223	0.775876324137119	1	0.253122791224012	0.363917597782756	0.576448107349161	0.748065414152412	0.075303002576901	0.285869865840029	0.666005574792387	0.361700879015258	0.43219123949217	0.710015434225614	0.742693796968364	-0.213081528953332	0.550210402044273	0.298913770702468	0.383547003615926	0.375186744647899	0.48028143717977	0.183594919144399	0.407563942760798	0.461487717330162	0.786551145121935	0.662890425286581	0.478586289923735	0.538494392521545	0.347745782235952	0.686628187364388	0.455397241264527	0.335670123629203	0.781345836938698	0.797907399605504	0.719415324113954	0.700713341870261	0.678026905068973	0.705850276919951	0.749501645465892	0.574924680379102	0.740332396034493	0.108446542394428
