""	PARD3	CHRM3	F2R	ERBB3	ADGRV1	EGFR	KLRC2	PVR	NECTIN1	CANX	ITGB8	NRCAM	NOTCH4	CD99L2	LRP6	IGF2R	KCND2	SMAP1	GRIN2B	CAV1	PLXNB1	CADM1	TNFRSF1A	CD9	SLC16A7	APLP2	SLC16A1	TSPAN5	CNR1	INSR	TFRC	PLXNB2	MYLK	LRP8	THY1	HMMR	CD47	NOTCH1	PTPRA	NECTIN2	MCAM	KCNJ10	GRIN2D	AR	CACNA1C	PDE1A	TSPAN12	TNFRSF10B	NOTCH2	IGF1R	ADCY9	EDNRB	VLDLR	PTPRK	SORT1	LIFR	LPP	LRP1	RACK1	LINGO1	LRP5	GPR37L1	ASGR1	TNFRSF12A	NGFR	MCFD2	TNFRSF19	ITGB1	CD81	PILRB	ITGAV	RIPK1	AMFR	S1PR2	RXRA	ABCA1	NRP1	TSPAN14	CD63	LAMP1	MRC2	C1QBP	STX4	SCARB1	SORL1	SLC1A5	CD46	CD74	CLEC2D	CXCR4
CNR1	0.661013491483861	0.534069625736337	0.705559483882874	0.320324747345782	0.383590167902502	0.735968715243865	0.612713011769121	0.638112601843008	0.565320671089213	0.414548949033183	0.534246612536559	0.795010881055791	0.461895839210744	0.865341962836025	0.768660993011189	0.721256266640618	0.284822375475869	0.648004690824595	0.891315762587597	0.0110424389928971	0.68911399990921	0.509968952573307	0.295449229058302	0.0364065005139523	0.724698394628415	0.594038193849673	0.103090595141933	0.857810440219849	1	0.471176516957905	0.599340225133526	0.5687615151925	0.216752914074624	0.806492272879998	0.206948409709935	0.203173291463992	0.708316534335813	0.359290524918884	0.729392174851293	0.470474432909186	0.292113153125996	0.425864552764795	0.662191769922158	0.539000645092331	0.700846335485409	0.705072489270849	0.299628702832511	0.405177212420994	0.342358072276535	0.751722663427108	0.809660692042526	0.433543623730631	0.648875982797086	0.56682883248453	0.668998189595694	0.550621068554128	0.576863518491888	0.596240804538782	0.44011244363887	0.470792330825117	0.476578876537677	0.413824453190958	0.821897803783476	0.336023319749222	0.680941975236535	0.583239741356272	0.479098642108332	0.31180879054955	0.389344034450261	0.626999414845447	0.466241196344963	0.55327331236069	0.648196613998978	0.407418021646485	0.280734849452846	0.549637634804296	0.529741369185987	0.607146133852082	0.38596443305203	0.540552189088698	0.381279964129714	0.491007313473203	0.376570399230483	0.310242245478806	0.337267400489043	0.232520104100845	0.761018893800692	0.0370363516103913	0.555952031533463	0.015976558642432
INSR	0.535026983667831	0.550598887374386	0.686423184795019	0.15371088404412	0.0916791377275295	0.517415093398349	0.358114500930228	0.748141472491384	0.680391674935971	0.516051989382476	0.3494531916289	0.483137029769727	0.935651948415929	0.401252879703327	0.68529382337415	0.764396834410723	0.161106771330565	0.46751791290919	0.652588505153441	0.195930827319017	0.424714711792583	0.446016294546453	0.231786063653474	0.233522671796937	0.578658180734918	0.535299274857386	0.235173188030258	0.558191030462877	0.471176516957905	1	0.501671408267488	0.67169201909227	0.258378183081944	0.590903803696074	0.239910053158782	0.200099817101298	0.418997866035658	0.275356063353917	0.515563932068081	0.528031327560225	0.603453689037749	0.269273096482862	0.437352826115938	0.299943058542524	0.810084446769792	0.313996675195142	0.161282081642371	0.618341783882349	0.214844926326014	0.672507603112612	0.639088900325415	0.189161648805018	0.542241489705657	0.652550929250039	0.507713458961377	0.342542573883346	0.603233915485846	0.384568767223195	0.248805022714735	0.404268101145196	0.352669306370815	0.235758869526299	0.42952173183139	0.300853633723462	0.681739537888541	0.49694618030461	0.381452656778709	0.616266344286616	0.29148320896094	0.607007487609645	0.473223340534419	0.494552033091253	0.533853974574195	0.188113959268903	0.587924335960052	0.591703125519936	0.771478351537863	0.718741756535455	0.330741894606759	0.394887102334824	0.301362437847395	0.260074360455851	0.470573757824086	0.649388938718526	0.352165916371263	0.283062997124757	0.693892187772969	0.206073359986169	0.378234513711234	0.202952862473442
TFRC	0.789187888102845	0.766882281265958	0.818273650252421	0.607453341762144	0.133029992398886	0.560577658320468	0.799736000705761	0.724264768659109	0.688739929333655	0.670347951748743	0.701969518021231	0.756916131232584	0.600506093575398	0.720696708078729	0.842684652079995	0.768977144556599	0.706412441528314	0.884957571940891	0.676386196534443	0.190062730831285	0.664033816186127	0.829016923194627	0.560735538778209	0.307642677976978	0.826518977356966	0.811985594241015	0.235573005474937	0.693622349047349	0.599340225133526	0.501671408267488	1	0.758296204549969	0.134857391313097	0.80993504321606	0.476954694410643	0.625956125484623	0.84514018128906	0.677615726828671	0.850623975845761	0.674889175413218	0.504625081520627	0.643192923288887	0.398085271782777	0.580609862343059	0.538266335963251	0.503733970933792	0.654558892461169	0.836319016110021	0.525636933360204	0.642771595639205	0.695973851127298	0.336717868841363	0.619363046438569	0.672439170863802	0.805078905226319	0.506184570773018	0.776072722248077	0.831907475025715	0.778628390424723	0.790904337728502	0.778664890132967	0.516389787698962	0.757331380962072	0.646300058110034	0.510678788868165	0.757444130688465	0.438880863859194	0.484733933238926	0.686931444827842	0.82514653710993	0.81704875868034	0.825417354385017	0.835397452422768	0.709153384355972	0.538987635238388	0.61386154329954	0.463897092874962	0.72005201612604	0.721339577722687	0.802023100487974	0.525777326950645	0.783804505702324	0.803411095798374	0.610015789850755	0.591042638060335	0.564054204387955	0.895684830291298	0.417397412455073	0.789434236396212	0.385451271123819
PLXNB2	0.739017266376161	0.704776047276671	0.794565047215969	0.467780571283901	0.389879991211619	0.586046867086001	0.463825877169789	0.754926649561547	0.678256035806645	0.812934247183088	0.699031900935377	0.756060686652903	0.711791921722105	0.545199256153379	0.721024460221242	0.917177893163871	0.432027813536659	0.712029050672438	0.653202095105795	0.495452399235287	0.72555345533772	0.717407578981503	0.731912541692998	0.571257176876648	0.718209093563318	0.902722008114438	0.478171399509875	0.539509010472029	0.5687615151925	0.67169201909227	0.758296204549969	1	0.588438506719614	0.626916812485406	0.552491617490477	0.396742775067137	0.757262771643123	0.612500706903866	0.803629490899913	0.809662266931636	0.687765542078715	0.585538404710501	0.249294385290894	0.708113077959214	0.705131311109399	0.284862438028454	0.482943960379307	0.789342123966349	0.682416049369869	0.692616120726597	0.759598294563965	0.550862023859805	0.77929724588534	0.697637172861841	0.813287791866651	0.689022299165413	0.918295945566683	0.786933854432671	0.609487825057693	0.566287956266567	0.612718308137359	0.621957024163807	0.60099613014839	0.664313717464384	0.485842298083242	0.870583841064182	0.709644054770511	0.707833372100586	0.757768765549315	0.725703451175282	0.846146979239267	0.835898474377779	0.824126839688013	0.575196231017123	0.779742442081842	0.82793878431159	0.599291984958177	0.726933669915281	0.778618368261056	0.801056369997658	0.733678885737348	0.521157016262461	0.78374521072327	0.758953456029624	0.6282658505699	0.706561068319422	0.798454648952107	0.429590219474731	0.593187078229169	0.419452507964386
MYLK	0.295795621565002	0.197804817385661	0.340058867570252	0.070229186078662	0.416647966405778	0.236654936906242	-0.105636157379717	0.256612567784173	0.196954640490942	0.546793630133284	0.290385505347307	0.366217684778421	0.232168689837435	0.159135778013605	0.119431579571627	0.460296185977917	-0.071314220062915	0.220133353384135	0.121340577152248	0.702665990711019	0.42276042668911	0.217069870433079	0.63521932966409	0.679958448636383	0.193311690050275	0.53200886939426	0.553242333100208	0.129270420558139	0.216752914074624	0.258378183081944	0.134857391313097	0.588438506719614	1	0.0465240637851167	0.491090245357166	0.000414978792706354	0.299370974104611	0.212200804818937	0.33969075667591	0.64225946570451	0.514886802979176	0.164564332563998	-0.0625617739744532	0.521715066965245	0.374096512613572	-0.0151600771336772	0.110287200178706	0.1676873199634	0.55183238608697	0.283025306267631	0.31347363677384	0.54471528778435	0.424962752339135	0.312853225434473	0.345799995392087	0.517349656399897	0.552181677305189	0.327409334394045	0.291214552131198	0.0561361245906067	0.108989867964252	0.417108946913719	0.13943335916958	0.389562551687785	0.145832311156084	0.63070481421384	0.716892483833904	0.571988561643004	0.507323945789917	0.11814695311099	0.4249850620423	0.326585389196512	0.382269404023611	0.256806458146708	0.540024930346402	0.521641877459492	0.337246540079814	0.251768173082356	0.566881099277961	0.431658623775506	0.567110888087859	0.0747114393957563	0.331634812506433	0.402381609586977	0.251439694800058	0.550668373809081	0.218629738779587	0.145149103910533	0.047721842918438	0.162691096332766
LRP8	0.788856223444993	0.720598510274818	0.837155973071561	0.450383446563352	0.089890782226909	0.690385250310187	0.822270840700998	0.778742671615337	0.79452690480235	0.519812953343081	0.581743560732142	0.775568373728259	0.616260295414315	0.844326840478319	0.929677181717626	0.746494185883278	0.555370836343768	0.816923755592434	0.882176104471434	0.0318272414209992	0.637529626989	0.678574835807385	0.220035315204726	0.0708045702614155	0.876314658729675	0.616519642570902	0.136599279436682	0.882080480160285	0.806492272879998	0.590903803696074	0.80993504321606	0.626916812485406	0.0465240637851167	1	0.313242384930607	0.442120940625762	0.750221660688789	0.500397407345997	0.794645661856062	0.519307577514582	0.397805665669143	0.508038748441953	0.664738401426304	0.460143974024121	0.728597943170168	0.74210916348226	0.461740209513355	0.678271538773385	0.289736340960947	0.763625619524237	0.785684948885339	0.203964366701367	0.600762718698722	0.723586515289276	0.707651212476693	0.416854163594252	0.652270570046261	0.658394999198802	0.590489888261246	0.740696410004957	0.689391812075569	0.396283019102382	0.84616808081258	0.434709855003295	0.701884503282972	0.596244612192955	0.38298410563528	0.369527744620954	0.365017250529871	0.838509318940797	0.562484672551105	0.626499716010945	0.733684247137564	0.534494095530795	0.356770751518627	0.530796556717733	0.54664514230888	0.665867342305066	0.43868385038973	0.56521429359453	0.286424939425099	0.672745710184791	0.483700640502394	0.46008637728498	0.309272329608535	0.230351763018968	0.908067537702568	0.065639660240045	0.734005646400002	0.0564699483792602
THY1	0.598642122130973	0.418906015464171	0.638876022179038	0.559649387560614	0.307119423971375	0.284208944314405	0.414644953600472	0.441694737537053	0.3189151686108	0.405637019406498	0.588107220712526	0.495826204111991	0.363637310113036	0.347247844784296	0.380821854289912	0.448732870930547	0.542300552810794	0.552837042202848	0.196681039423048	0.338129432428876	0.555846053346254	0.61449814885368	0.670360454019307	0.379087134961132	0.39807887063718	0.559628983244216	0.126493243077952	0.275437483525561	0.206948409709935	0.239910053158782	0.476954694410643	0.552491617490477	0.491090245357166	0.313242384930607	1	0.417053623737348	0.553346954097115	0.64902807179246	0.592922962212486	0.826689806866109	0.850519618999334	0.567550923032374	-0.0692316584190641	0.602419945680387	0.207316897004336	0.14897998158736	0.645292378616543	0.4639680154013	0.714561191867838	0.194701200003684	0.396364461864277	0.558992607534125	0.414892788221727	0.68187189140748	0.58782163750954	0.467305483778219	0.703962797386103	0.595064625931208	0.590118070056285	0.650738140366764	0.54034699605197	0.666310324087323	0.384515211761102	0.591203608253412	0.0410829455606107	0.610410749303548	0.349174586151638	0.748595338177119	0.676318967416941	0.380066728423672	0.693347096443949	0.591189336306222	0.573817259138858	0.634719628832826	0.210591306814284	0.171177373091196	0.0897787898576854	0.27546064191321	0.827263761418865	0.684936702710321	0.630800859323741	0.591332765863072	0.472002231412322	0.242323361992324	0.147982735886153	0.420873474950504	0.420041069352443	0.0716187817589276	0.357187754816663	0.010968542866615
HMMR	0.656791883178969	0.474019620662046	0.603532437139618	0.590291193836213	0.00260363958045044	0.178277457798486	0.580045046522262	0.50634120333714	0.362070290390385	0.490104196676883	0.589580598241711	0.479893769032247	0.34891776256106	0.35672351829263	0.529533786952223	0.345837136031627	0.68246020402609	0.676014380931042	0.250725959914544	0.155452903554769	0.462078574311226	0.787314911009904	0.404773863764631	0.231160053870064	0.592927670928416	0.539057211175	0.162484339715381	0.360395711699938	0.203173291463992	0.200099817101298	0.625956125484623	0.396742775067137	0.000414978792706354	0.442120940625762	0.417053623737348	1	0.657073427799236	0.602730170656705	0.596630767998017	0.515430825076962	0.423682987230397	0.507368838274765	0.0462936628365722	0.518307301198172	0.16197734924733	0.177579195136839	0.663087511920874	0.619787346657875	0.464966583658312	0.249520328169885	0.351529098641943	0.20827758447256	0.374290571005166	0.322307196885263	0.619116398094021	0.38143744136048	0.521590529071598	0.585704520073995	0.697639780298736	0.630444177208022	0.745335302837353	0.372259117037588	0.449233242556074	0.734445707798798	0.178228328886491	0.511416402854726	0.277025399601701	0.208271616298434	0.434389940185108	0.696565425530215	0.599699111708891	0.487230203856338	0.597253111299466	0.638362102923995	0.245084565672683	0.170922682941232	0.000448741940908613	0.206881450591338	0.546456745691638	0.614432800675117	0.302134687722885	0.738007379830069	0.413923831174331	0.279548882436292	0.110553917205168	0.224095273691089	0.52561508484325	0.0337307354967458	0.563626650329061	-0.0189168599039062
CD47	0.836725780497627	0.816772390955216	0.81532430485503	0.780780804329474	0.464358194403588	0.614767687471557	0.776837623329046	0.74453358107486	0.623366702842795	0.737583020950311	0.905103928901114	0.932597523706485	0.52200803697838	0.738051124709347	0.8173188195745	0.779792249736679	0.767990679880277	0.886330678422505	0.701891825402002	0.319048181081305	0.861849114201064	0.915884646040372	0.676915700498348	0.405956437009565	0.88352772665852	0.899799554305933	0.352411258702072	0.652426856432948	0.708316534335813	0.418997866035658	0.84514018128906	0.757262771643123	0.299370974104611	0.750221660688789	0.553346954097115	0.657073427799236	1	0.83304980327069	0.956404167946043	0.731057621623352	0.521888460290016	0.823329447529844	0.26402806243242	0.831784327217437	0.486630310944182	0.406694222079405	0.804913352442829	0.727669541654964	0.761143871919792	0.673581318740752	0.787102015946947	0.629668827573346	0.818897048399338	0.645222729197727	0.948577234543457	0.796431691177764	0.833400927620542	0.951498601486981	0.808352102016493	0.777798882743368	0.83780522370662	0.736610359912772	0.758493043327561	0.757121932063445	0.387960667889786	0.850743903315086	0.657502784634461	0.384846355689837	0.746359509336492	0.783503031234866	0.855783691573151	0.859880076597325	0.929132963474379	0.835207060786307	0.483412510842739	0.554750026825222	0.26617895951191	0.484210510301059	0.758835434489263	0.895436358605564	0.709171271585546	0.816571392336696	0.640666917355618	0.512227197961425	0.350102075624198	0.539671400884905	0.819058668049931	0.126855205408419	0.768757829025612	0.0836407129833053
NOTCH1	0.65073537220659	0.717045294314512	0.596253651637576	0.932674591384242	0.575838747199592	0.342504167961535	0.641952856845767	0.58382235363945	0.39483141315989	0.540695698652823	0.941960734055306	0.744485179727384	0.422564275377667	0.415641659844935	0.579207416705934	0.565646909629996	0.877645559939262	0.681835883350879	0.41511918268653	0.215826069711373	0.824383116237759	0.869363095786219	0.706183701854641	0.311401907136353	0.647408982928328	0.743419701245276	0.167469940819816	0.280785247855341	0.359290524918884	0.275356063353917	0.677615726828671	0.612500706903866	0.212200804818937	0.500397407345997	0.64902807179246	0.602730170656705	0.83304980327069	1	0.804266783200053	0.635706303076446	0.566245975629041	0.944400028124025	-0.132266516016614	0.835831791457758	0.176323965769904	0.0279640889037444	0.932632842381114	0.663729660064994	0.848040882025955	0.347701744017088	0.573741970734615	0.705920566529098	0.691288745703205	0.533229199310904	0.868521832137994	0.762258369749243	0.746517857803072	0.898907315436144	0.659621880782719	0.757392582259047	0.804728679328683	0.868955169951105	0.491399886771761	0.729040072941769	0.0513965820030411	0.657663949009608	0.466198214856841	0.292475112790307	0.771165547790236	0.597192045375687	0.859641156569284	0.76849784063387	0.795367815413272	0.850989466956917	0.290429019039497	0.244093620845387	-0.0890534966137203	0.201384953960547	0.723212815291867	0.853689451777172	0.783969655232587	0.734364582741543	0.562255387756099	0.315691124366014	0.206993406776672	0.431085597231408	0.53185639958678	0.0829758019148735	0.644507179702678	-0.011849900425355
PTPRA	0.877701513678362	0.822149317071513	0.868070719589031	0.743337091876007	0.410431061038718	0.652337284231602	0.821270529601421	0.754117740545669	0.685410909315973	0.735700053144199	0.876959668494194	0.930839952144213	0.631967167591861	0.773072682296196	0.879666437514325	0.821365004494065	0.73688107562316	0.929744907066974	0.754236606390089	0.306684656780864	0.865626852467499	0.904141690508885	0.651196995680352	0.385952700127477	0.879997765220509	0.895736609715679	0.303733897816952	0.731106999494664	0.729392174851293	0.515563932068081	0.850623975845761	0.803629490899913	0.33969075667591	0.794645661856062	0.592922962212486	0.596630767998017	0.956404167946043	0.804266783200053	1	0.774245555213939	0.579465782865177	0.80063471646855	0.340989644177392	0.8054500413239	0.558033157161138	0.456435173402449	0.773903537144078	0.792046443208148	0.710208441340987	0.67300623685715	0.82246367572121	0.619732748832674	0.784098035323655	0.700907103807	0.936931419728188	0.751770809302834	0.846301772022091	0.92481870591304	0.824816188933562	0.80020130325064	0.839995059770552	0.741305827229188	0.815123459542918	0.746727361082637	0.484905339613567	0.86705964237062	0.599745064086991	0.470305831259798	0.759408440556479	0.795966545598093	0.8474282932793	0.861502624931982	0.954365999263031	0.821891729353049	0.499105622011879	0.569427223800721	0.344475875199671	0.555670017525839	0.782284316423862	0.893357701838146	0.678144681467252	0.847125885125593	0.692051481950696	0.512942169253236	0.361178131437646	0.525200623589087	0.850066576315663	0.139523280781834	0.724350530842502	0.087693880801386
NECTIN2	0.796051730247215	0.574459223470232	0.812681533790192	0.525249176606444	0.36078099803306	0.439163315742937	0.4778642357048	0.683115321787907	0.490353102797409	0.689962275952353	0.663825329170143	0.680351396404683	0.61970687165659	0.53885630733652	0.596853802184552	0.727812704515278	0.473899391099904	0.723073743454897	0.435880462293543	0.497112235772295	0.726817632996528	0.729062266400856	0.800952026248798	0.55914722208638	0.605574197482744	0.823220597209751	0.358223410987028	0.52447428151699	0.470474432909186	0.528031327560225	0.674889175413218	0.809662266931636	0.64225946570451	0.519307577514582	0.826689806866109	0.515430825076962	0.731057621623352	0.635706303076446	0.774245555213939	1	0.872689663368023	0.568761811659103	0.155177990355696	0.728183606976834	0.520400406864897	0.280311051439813	0.57307195577685	0.64710298450945	0.752457640943215	0.47685247451219	0.625657751857664	0.623128488614955	0.620505554327026	0.734155979007949	0.7563859726573	0.656445710212527	0.876452597484424	0.73181021887718	0.720085876423537	0.641657089956881	0.644367141503326	0.676526101832267	0.593774719039678	0.736775603260447	0.345009494783568	0.859852631764536	0.618157044265462	0.808730091603537	0.801534831825413	0.605112801384028	0.823400799149114	0.711282564228659	0.757793810384449	0.661452252999145	0.553594548713904	0.562081120633074	0.443569844891938	0.585981568711729	0.914183808035677	0.838263926296103	0.714043980559758	0.64318594599687	0.697198397362962	0.516615237887566	0.41777412512029	0.640319278647342	0.690262213263181	0.259531452364161	0.505722698565816	0.218901899122058
MCAM	0.649541064832279	0.439439437125086	0.721251799132552	0.434767164069577	0.315142958524351	0.352290142179087	0.32368805552219	0.673155031748111	0.439877512871245	0.469132393142232	0.553153193606183	0.484424074166423	0.667313272702559	0.326878209265694	0.471404010769383	0.624514730875531	0.384959422536168	0.504995353005405	0.335026542105157	0.305236177716895	0.590784940592905	0.604637397524134	0.64426377859216	0.351568915871611	0.439189596736941	0.606127319191129	0.141327417480746	0.357047101178937	0.292113153125996	0.603453689037749	0.504625081520627	0.687765542078715	0.514886802979176	0.397805665669143	0.850519618999334	0.423682987230397	0.521888460290016	0.566245975629041	0.579465782865177	0.872689663368023	1	0.492521625518949	0.0188342016293415	0.590236155801034	0.496152948963086	0.127859905805003	0.479094518297731	0.550578802957377	0.648562805636315	0.353799003796381	0.498676340281516	0.527346284248293	0.508319620774371	0.758758826068878	0.622493724639205	0.507661582973456	0.796083969382648	0.545858743366189	0.458687112776747	0.573716192172839	0.494429073695346	0.593995732059553	0.417751197862438	0.596194708696031	0.29286130090671	0.624848979189605	0.411677660937549	0.874214061808674	0.633305319844168	0.532098866881123	0.730730599958491	0.595269538559594	0.574736615611295	0.500531627425071	0.391310261059547	0.352651022877567	0.391007298318226	0.510708560266568	0.76041047079641	0.664750338661639	0.631988899818664	0.464172204618931	0.543985059501798	0.409925330276899	0.302459712657168	0.410110844890142	0.545151894396061	0.180103345054958	0.389231980353514	0.11587477807934
KCNJ10	0.623245447798244	0.744084022583561	0.544190852811314	0.924211503867302	0.618940632044415	0.409189300553505	0.648163342231142	0.588277803289244	0.389677178403216	0.512116154461968	0.946789407650929	0.771429051082795	0.412071492482173	0.442122302487533	0.58494638742663	0.57782954871942	0.863113956036669	0.646905630980414	0.459252330940731	0.169072911867838	0.828132504988634	0.818559533038908	0.64387147910371	0.255199885855062	0.638458285706859	0.729776201493862	0.138376707196929	0.295475218909397	0.425864552764795	0.269273096482862	0.643192923288887	0.585538404710501	0.164564332563998	0.508038748441953	0.567550923032374	0.507368838274765	0.823329447529844	0.944400028124025	0.80063471646855	0.568761811659103	0.492521625518949	1	-0.0916756854139578	0.825129886793023	0.189550600175545	0.0342569573242706	0.90058135726269	0.632291701958536	0.812106803592464	0.370236973329972	0.61999300884604	0.723341624724835	0.713260959933416	0.50312821533379	0.851664242583335	0.786329788406795	0.704521184171184	0.892639576653317	0.601018761912485	0.721554392773908	0.772195465540606	0.895548065327855	0.519281932142003	0.675286265625815	0.0758172506853705	0.625380535032435	0.443232266628794	0.218966325716816	0.729147525556558	0.5807778859912	0.810201986571033	0.786992164428199	0.776663910348909	0.809243392352029	0.24975350485786	0.251922006760225	-0.0937284224141323	0.193820570128705	0.652335012826915	0.81781190399829	0.76577430347192	0.698840456358171	0.524832246785218	0.277422777935721	0.193886924633933	0.373797938034678	0.517154848787366	0.0447151929767724	0.64615090477529	-0.0403111654498661
GRIN2D	0.38760332479051	0.251429893607127	0.524494866829554	-0.135324817471074	-0.248384549626694	0.484202409690274	0.477147803131505	0.35054862544614	0.481700777439011	0.161785259734753	-0.0128428361505809	0.355383777925082	0.354327147914775	0.67589846973962	0.610512969276505	0.402252403339906	-0.0235552656431055	0.446665088948717	0.679303550374598	-0.138576948698975	0.146596722456487	0.158121680861548	-0.201449033098308	-0.147106704467735	0.472099193741521	0.176725252249313	-0.0018956451096645	0.802500019765181	0.662191769922158	0.437352826115938	0.398085271782777	0.249294385290894	-0.0625617739744532	0.664738401426304	-0.0692316584190641	0.0462936628365722	0.26402806243242	-0.132266516016614	0.340989644177392	0.155177990355696	0.0188342016293415	-0.0916756854139578	1	-0.0489413014121202	0.586180141629659	0.813406865441935	-0.127847831959504	0.263271070543106	-0.230166112784917	0.605238425675817	0.503847780792281	-0.18911238073641	0.211772987028149	0.418729936815994	0.195579683035125	-0.0650511062698685	0.183603319631811	0.110473221289813	0.221100054901514	0.285116295169273	0.198715643339027	-0.132361181965005	0.547789075483343	-0.0284169849791194	0.723538611836878	0.222147932804106	0.091761498205011	0.218482946427782	-0.076686612241038	0.409991669037387	0.0153730003191251	0.162051271749121	0.280109316473918	0.00176625820974183	0.195111810537655	0.379674594758108	0.632378809823922	0.581300135189494	0.0202304796459233	0.0778280221224192	-0.192891754243979	0.255850057044252	0.13217643662185	0.244761830454523	0.170404449000258	-0.00310593980295175	0.596417977148711	0.0184668389388235	0.255336649171178	0.0571549278784149
AR	0.665835276872341	0.592509337489177	0.620551142777082	0.765435440900462	0.745899208001859	0.466802299142696	0.462904098804391	0.61756544054874	0.356231414064932	0.599421724182701	0.901706767372417	0.828983601561436	0.395248357631938	0.493308111690529	0.531228564697496	0.663506416418795	0.621420817658988	0.618824531836849	0.468793033846718	0.3259281462955	0.920512427168332	0.794583561783075	0.79993175289246	0.394357931183974	0.61212974440655	0.812768886264042	0.271213429004909	0.362961189651357	0.539000645092331	0.299943058542524	0.580609862343059	0.708113077959214	0.521715066965245	0.460143974024121	0.602419945680387	0.518307301198172	0.831784327217437	0.835831791457758	0.8054500413239	0.728183606976834	0.590236155801034	0.825129886793023	-0.0489413014121202	1	0.339336910762304	0.0793071632077611	0.753261386826864	0.551726804591864	0.897229969640807	0.443505134176515	0.675576117710694	0.863872819810433	0.775156653823302	0.501939327545384	0.881226161172449	0.915070530922769	0.80791802435047	0.866389652407532	0.589280711760411	0.555299469668974	0.686892775114254	0.878922938367663	0.546031468859178	0.727087875796268	0.167490699677805	0.776750088862006	0.681802114506591	0.373745848518766	0.801245817606576	0.569036495934239	0.849367360040566	0.73436720424914	0.786207822319045	0.743159474127415	0.372762583670673	0.427136546063525	0.0741371255781391	0.284077214133963	0.748261728526942	0.873369749952126	0.838450439907008	0.595104745341023	0.525153442211387	0.334228995343838	0.293951222588732	0.478626978603839	0.529959127081628	0.089118327019905	0.572821533399059	0.0117044650167153
CACNA1C	0.589448429069493	0.515510919054956	0.727875554147453	0.071413760101301	0.125200525550697	0.699382791208806	0.365297690309605	0.738600567752512	0.742866577370539	0.564213258515593	0.32085768790729	0.590750663187055	0.729233815073582	0.616088191144758	0.727630206844316	0.808948448945141	0.0860111538953194	0.522305173910335	0.779575828186011	0.24138825564649	0.483145059330233	0.407923566250692	0.199537812113574	0.249861114780886	0.658978493648685	0.546164941193539	0.332136011249492	0.720111765452569	0.700846335485409	0.810084446769792	0.538266335963251	0.705131311109399	0.374096512613572	0.728597943170168	0.207316897004336	0.16197734924733	0.486630310944182	0.176323965769904	0.558033157161138	0.520400406864897	0.496152948963086	0.189550600175545	0.586180141629659	0.339336910762304	1	0.586520511438293	0.0595505171205253	0.520419967899378	0.215435147345497	0.782484872823469	0.699654129680406	0.173423551470386	0.589489446214565	0.652797266990488	0.512187429695801	0.386336220025869	0.635000174705518	0.414853188167931	0.283871908093281	0.374589620515527	0.329251631133921	0.190919134079523	0.594823300442201	0.269015885904063	0.797094616483665	0.564000953876377	0.542866965500087	0.580183635943883	0.238799815615452	0.676678381521277	0.43455696075642	0.473456428551282	0.537685101387624	0.18020899428566	0.564427517830069	0.734645874711782	0.824533547917317	0.747348611922652	0.32513119778882	0.368104824341407	0.270573772684426	0.258421229494524	0.421211510792712	0.624819764859892	0.408994112433886	0.257600200413086	0.775137712107534	0.159467869099404	0.486918936157141	0.201031252609979
PDE1A	0.49580799549912	0.313933260145113	0.607903001920985	0.00298186403692313	-0.170065523674018	0.57572893953874	0.5760560990223	0.411214514085388	0.498345958108175	0.213018202797009	0.114013245519081	0.495753380809269	0.290090478889709	0.792076237842401	0.64418946977853	0.419216723531875	0.163016805162	0.552323548142188	0.669267100932656	-0.0685094321037499	0.236571426864415	0.289367784700359	-0.0880964431061446	-0.0828978855428888	0.555262293823087	0.267673928895506	0.0366728204828887	0.85609589781075	0.705072489270849	0.313996675195142	0.503733970933792	0.284862438028454	-0.0151600771336772	0.74210916348226	0.14897998158736	0.177579195136839	0.406694222079405	0.0279640889037444	0.456435173402449	0.280311051439813	0.127859905805003	0.0342569573242706	0.813406865441935	0.0793071632077611	0.586520511438293	1	0.0621926170597523	0.252522655278368	-0.0461626364288826	0.588117833146006	0.475163545544315	-0.0871462006942825	0.253352032554153	0.544748991741734	0.300171412666665	0.031160933271545	0.279182681140065	0.25741130336224	0.37677123379891	0.400650607316374	0.292661492166227	-0.0247596075802638	0.671623124296244	0.0429911126824261	0.650156266730804	0.332911594332488	0.147531444258699	0.297204635683132	0.0299778761410486	0.503044640175388	0.15126721813984	0.278049336318204	0.371188823179584	0.178159304760208	0.0946548478861437	0.331785674892321	0.562849338634074	0.560678682821496	0.180510092086729	0.195788058618899	-0.0940149696577318	0.405958920164755	0.190985407586233	0.205684014527778	0.190094733136795	0.0675811120328256	0.649809908799652	-0.00657430035129492	0.448530793544689	0.0382505312830349
