""	NCL	CXCR4	CD2	CLEC2D	PTPRC	BTN3A2	CD69	GPR171	ITGA4	CD44	BTN3A3	SELL	CD3D	LAG3	CD3G	RPSA	DIP2A	PTPRA	ITGB1	IL2RG	SLC16A7	CD4	SIRPG	S1PR4	CCR5	CD47	TFRC	CD8A	TNFRSF14	CD8B	CCR4	PILRB	CD96	ERAP1	RACK1	JAML	TIGIT	PLSCR1	LRP10	SORL1	TRADD	FAS	CD247	IFITM1	KLRD1	ACTR2	ITGB2	CD226	KLRK1	SPN	TNFRSF25	CD74	CD46	PTPRJ	LAMP1	ITGAL	CXCR6	IGF2R	PTGER4	CD81	CD63	CD163	TSPAN5	HAVCR2	SMAP1	TNFRSF1B	KLRB1	TSPAN14	JMJD6	ATP5F1B	APLP2	CANX	LPP	C1QBP
IFITM1	0.295672087231456	-0.0884370104598768	0.719013739297401	0.367771281913444	0.676163028565759	0.394911957753457	-0.135743004907858	0.278194270115792	0.391154483860535	0.0384719142421993	0.265515994958473	0.0357215796444796	0.747992263211838	0.430028380985921	0.717244279060746	0.344704009095608	-0.0762328594610947	0.452948684342925	0.395636482648042	0.686373422872654	0.207361597374043	0.13713783163621	0.469981417930825	0.519895163277081	0.284864587983359	0.35190517882331	-0.00122895925648958	0.298574493601073	0.285086603614507	0.41878880270398	0.131272474396829	-0.0278625124371409	0.660626966737583	0.254775607879769	0.293011115207207	0.262697249715387	0.205014381519939	0.21147437131761	0.07157128460307	-0.15798663735311	0.33114914767631	0.222918959191203	0.534823246332556	1	0.476877513099991	0.196083783141922	0.236243190122499	0.226569758489555	0.394929505010128	0.297961018164078	0.240690765316693	0.0925549578045565	0.388365397040476	0.0472634530543186	0.0398208881691222	0.310055248400849	0.414612789697604	0.152346227668551	-0.0313312666280082	0.148793407776626	0.113095156345957	-0.195058452866528	0.316761886388742	0.210621248392268	0.222814502884323	0.189282909698008	0.25401740039535	-0.0282261926863418	0.176983767561666	0.244468579385994	-0.0266596887901164	0.00874845318480943	-0.0477192008751526	0.203725118417608
KLRD1	-0.168047440792759	-0.290370831884523	0.433386571011227	0.105775813699442	0.345454870086854	0.367171143485017	-0.330673237677989	0.0253153630710119	0.00717305441006866	-0.30335997908108	0.26461823233281	-0.369776802907394	0.409819626730532	0.59624831630331	0.332462388898339	-0.167525670060282	-0.317107873590945	0.147451338295773	-0.0752543600199998	0.264385153947778	-0.0346599493573622	-0.348587994774896	0.19391782420733	0.0109120679426953	0.515053351548869	-0.133003257385475	-0.30634010388925	0.624029027626022	-0.102574437944777	0.690729392414484	-0.152436626297775	0.0661852658108139	0.485603727291307	0.0658995391337677	-0.226903576626258	0.0965086536481263	-0.111711746787587	-0.0227864922243758	-0.230514222532436	-0.502136468692617	-0.189931397398602	-0.0539053571587684	0.202236098643504	0.476877513099991	1	-0.145963027644042	-0.0216211847192384	-0.246818403829969	0.756622916373192	-0.0368141134277942	-0.176939847850046	-0.149966169844859	0.0116465582440777	-0.0331087320609127	-0.290408050484018	0.140269731885535	0.515318141473653	-0.0229786016482373	-0.197916854430913	-0.147477877664991	-0.162155766451697	-0.321165653981918	0.0285785848717776	0.080734843037229	-0.251335305375965	-0.196331630342681	-0.164333878337776	-0.401041671692525	-0.164800458953059	-0.131339022476606	-0.281920066545288	-0.279872445025541	-0.322102899055238	-0.14622065788203
ACTR2	0.83696464185793	0.155254036313665	0.254448099931715	0.426230248834797	0.534654123242146	0.257752212806148	0.13090123027185	0.0253567096455228	0.775360785260376	0.681241157266126	0.245410067041175	0.216102844883223	0.31295511678936	0.00337601102901836	0.292291509877194	0.58696959204617	0.589219232109786	0.638660202333334	0.759469881474267	0.44686619105215	0.320686136654096	0.804759685030086	0.415411163070585	0.428995956117162	0.120204665547037	0.674005361766375	0.752394450561314	-0.0784363770163574	0.607992841505474	-0.0910566339178669	0.39433694282912	0.279015602302628	0.182197984864982	0.538792547566466	0.742759704847037	0.611262649718183	0.493448671262139	0.866092242646665	0.739791248003098	0.601700645109011	0.260013638553986	0.51586293511636	0.243450130557086	0.196083783141922	-0.145963027644042	1	0.926271845361513	0.470149530665918	-0.14233557293149	0.516352042235391	0.212916136385447	0.927218184355935	0.61472102246318	0.700391530603272	0.813961102742203	0.526068267580378	0.122563048965644	0.55435421729474	0.202785049649604	0.941014227227818	0.859885002704466	0.739221573051818	0.451691682868108	0.775354150227994	0.722662117273528	0.742214548709625	0.0954731178394561	0.607626590197982	0.572620121045589	0.90442514723686	0.886729818966734	0.901496375911191	0.65020010201273	0.804844534318623
ITGB2	0.741749439523105	-0.0115905617890691	0.21959607095167	0.281102431739219	0.488798986217983	0.222608072127667	-0.0380917818068331	-0.0660969461886444	0.689347013435324	0.500572186280042	0.205562554566627	0.0432501330494168	0.271814597034221	0.116482096753678	0.219118131437951	0.491664653580349	0.442193556457756	0.572558971043329	0.625727708564281	0.35778746804356	0.175553113088856	0.65709203346487	0.308403478419392	0.34575198488007	0.244822454567627	0.553116827445153	0.606677847133701	0.0348864083543081	0.461096857653383	0.00718779594737058	0.225673320219443	0.271707835426275	0.151923502303528	0.502670266290178	0.629536666838832	0.573205609601565	0.310952537148404	0.904817638006968	0.577526863471447	0.506563478206466	0.153959236245968	0.356324587189615	0.147698804355212	0.236243190122499	-0.0216211847192384	0.926271845361513	1	0.314091458854182	-0.0055200384938813	0.408589110386954	0.0812906820354762	0.94300450460035	0.531485591257428	0.675252472474466	0.695660800536938	0.475777132818588	0.105728621978164	0.476409785224854	0.0549366751821791	0.942761712004696	0.833647376996882	0.738519456135762	0.291045403967137	0.811010295990452	0.580866420182654	0.579279811250947	-0.0253624253636947	0.437448129940287	0.490893803140707	0.878290688382034	0.834360618321645	0.814541016384214	0.501810144422054	0.814364762038499
CD226	0.61812802398206	0.428368228884439	0.378306792988051	0.374413878199747	0.498390554632658	0.062945694265251	0.415841187611781	0.39237863208454	0.548422329221602	0.544390852553233	0.117893931467825	0.572225650886395	0.36559907446875	-0.31261801980648	0.468563608712387	0.675038531279416	0.377808126982193	0.330815375434974	0.639769618837373	0.466594070861092	0.506496181094295	0.643052482001122	0.420175536214254	0.635009849160727	-0.305755108668608	0.626408959920682	0.375385100610626	-0.380459419912288	0.509743114289501	-0.339534285528198	0.415029922368646	-0.0862560760951454	0.323238497540792	0.334750026472419	0.690647627228471	0.412778731521036	0.456829699619407	0.231261460377681	0.500953455238972	0.520635819768909	0.667644952822515	0.366681101830135	0.491108003267357	0.226569758489555	-0.246818403829969	0.470149530665918	0.314091458854182	1	-0.394241870686932	0.321001401640198	0.708501316031909	0.307343394839805	0.537112857359678	0.168689950201443	0.434581025382818	0.224400417246058	0.145474129736691	0.221595435641484	0.471005348042324	0.370361440468745	0.34453705354892	0.207619612728621	0.44924922987169	0.130133234184691	0.591965507583172	0.536674321523679	0.615001005416873	0.608115506038708	0.345135458072907	0.418030872723508	0.345861127786136	0.424942153036716	0.391336591660685	0.422103205829462
KLRK1	-0.192896953744536	-0.245798505294353	0.427152908937833	0.22250975231584	0.338837372543263	0.552413130147219	-0.315080792317561	0.0556309824766652	-0.00170876671988575	-0.324626409423919	0.388908453829868	-0.467930723487334	0.396141796656769	0.769224827518424	0.32033498632501	-0.389939241099019	-0.200869013736426	0.269846869684356	-0.0872736154735337	0.211562311091509	-0.0663030695747986	-0.413745121154432	0.237941250821321	-0.183022374709076	0.743750294259684	-0.197813603274948	-0.243084817200995	0.879060243267132	-0.0856934651213783	0.869782601209457	0.00590124607353813	0.159138646464341	0.43266706073947	0.118137125857853	-0.367199779021733	0.0695996725432197	-0.0265518007095485	0.00412572416948907	-0.228299733148615	-0.581494247427128	-0.410204676655786	0.127347600815644	0.147576311950183	0.394929505010128	0.756622916373192	-0.14233557293149	-0.0055200384938813	-0.394241870686932	1	0.0389755443820878	-0.386155297379864	-0.130955230626144	-0.0364251529937217	-0.0164881519104304	-0.316162891065068	0.282892611560759	0.547975572836286	0.145389704316541	-0.176746853220108	-0.137438981397172	-0.204786683022583	-0.325052477844043	0.0842641543755957	0.245100384803708	-0.297763034422092	-0.138005062994632	-0.411683995849561	-0.391305275832793	-0.0247455262087517	-0.187788316953938	-0.294391064355226	-0.297554400710464	-0.275166515018211	-0.206638940477844
SPN	0.52622456315558	0.12304217372435	0.530276746924452	0.603266344491553	0.552599740635233	0.376466511481596	0.0820985397546085	0.092716637139019	0.660809340928345	0.427413216767859	0.359577654529064	0.183925450331037	0.50031801041274	0.213096370775716	0.552213102847083	0.323583583978335	0.50028527048293	0.585447625894994	0.508653867006339	0.607144399243676	0.47052633103588	0.501457160679584	0.571812222289424	0.334764569450941	0.202461569749065	0.509938507813263	0.466642601281956	0.164480578878097	0.570600652065993	0.143705690331866	0.517630836921727	0.354659308586368	0.464939760012917	0.502684209423564	0.415871030035223	0.380481293952849	0.535092589521562	0.367086970495944	0.555142010468816	0.254896357640248	0.20260156291056	0.538950506336314	0.49336619292061	0.297961018164078	-0.0368141134277942	0.516352042235391	0.408589110386954	0.321001401640198	0.0389755443820878	1	0.201237975532785	0.364571903613389	0.620920826886229	0.444511849937095	0.430239311480081	0.543053152178204	0.353150718592804	0.535966848551431	0.171073218580022	0.430571811966474	0.346215258230856	0.155296784972728	0.508659009991938	0.426933345189629	0.524497555957339	0.596308452799662	0.118431504097452	0.483812633998582	0.384617098187582	0.422987914733781	0.318494675671581	0.411949246951958	0.562988954190503	0.299577047311017
TNFRSF25	0.420814875964452	0.401502291218223	0.365468953247625	0.31021544143428	0.425450173014358	-0.0304226139916345	0.435167540549787	0.40206146861866	0.36242532924536	0.424457061545341	0.0366784214888158	0.617184091987828	0.37839597622979	-0.316663254857282	0.415044951914551	0.699298635842272	0.158902707794692	0.195554825183469	0.476211689121416	0.414492103423613	0.492683760212192	0.465810631436945	0.282738049897306	0.631311436271508	-0.33206073004167	0.515755905473103	0.199104744354831	-0.426611162571954	0.364797708838638	-0.346241394223083	0.297583207955793	-0.0971702240921957	0.338926820059193	0.240048194796429	0.633862911880281	0.209001833749051	0.331183457629381	-0.0325217021155975	0.294489737855885	0.388556668712929	0.700697348574074	0.215274348903156	0.490361597107756	0.240690765316693	-0.176939847850046	0.212916136385447	0.0812906820354762	0.708501316031909	-0.386155297379864	0.201237975532785	1	0.0553852997742542	0.428267951426149	-0.0804110088110003	0.210598708197997	0.112084441310362	0.0899829547002374	0.0587621925069881	0.443308080574002	0.106737456933112	0.132963431592621	-0.0536371109128415	0.343037161988116	-0.137953559542709	0.468189999672077	0.339549881734348	0.748791285319216	0.419311387219443	0.156413825388275	0.314507797052009	0.0901328561685818	0.17244108211423	0.176279431706877	0.314722408146181
CD74	0.711249853786974	-0.000677989586038699	0.0649495902579951	0.266911842456508	0.356526134680478	0.142861081202406	-0.0193674251301542	-0.146005473483921	0.63952352753763	0.544707486644613	0.160309134969702	0.0652221267993776	0.138595634142281	0.0319158912971903	0.0759113697087997	0.45188078126069	0.496976894870382	0.528514380701045	0.61792135792364	0.264356076607595	0.147219442078305	0.694305683961742	0.248078620361044	0.287184546192953	0.128498195850597	0.542003185074633	0.689778927976876	-0.0622940516184213	0.440949026191835	-0.0907129362194254	0.215813678123788	0.289842998797625	0.020599327004621	0.489043699696423	0.607192598400572	0.508655861214896	0.317300004158045	0.896779845034788	0.620595992925699	0.573220093812236	0.121553388020165	0.377409390672724	0.0281003216197954	0.0925549578045565	-0.149966169844859	0.927218184355935	0.94300450460035	0.307343394839805	-0.130955230626144	0.364571903613389	0.0553852997742542	1	0.494541898344027	0.699296110123402	0.764202365670137	0.429320445082006	-0.00336616883224066	0.510095860059126	0.0427944336343277	0.950514838892512	0.866851700442427	0.810692026872595	0.27041859337083	0.802329167448741	0.57577169617329	0.604333773544958	-0.0674001865563963	0.468345897808255	0.488109002061001	0.858827454138745	0.9026350067771	0.876117585340414	0.572701735699416	0.757536270206575
CD46	0.64798064065869	0.172452676972513	0.596391928910728	0.578918044688304	0.667232160255357	0.279071530642521	0.151956357691317	0.137267386644592	0.695476269717506	0.528540198241288	0.38342775006885	0.310898475048675	0.590289013295361	0.137886912803285	0.57604137147092	0.588567025027531	0.476281202687324	0.596987178710397	0.693794805339202	0.665684615634686	0.419662421479558	0.644791947312292	0.553058304277947	0.544159970328509	0.132968299801366	0.709222415794239	0.520307641869309	0.0438553877139105	0.66300713970598	0.0648250572773777	0.39610187304195	0.270141230570416	0.515211046504654	0.573234504843487	0.621212738168017	0.389004516808261	0.471984552951506	0.486874721868843	0.590102545926415	0.44277167288467	0.373335150232492	0.478374876939037	0.519036351337084	0.388365397040476	0.0116465582440777	0.61472102246318	0.531485591257428	0.537112857359678	-0.0364251529937217	0.620920826886229	0.428267951426149	0.494541898344027	1	0.518374479734396	0.569219847558315	0.436465492018468	0.40401649284634	0.593272220867498	0.252818854436604	0.536323153252856	0.488520873985168	0.326298769103867	0.560809961885689	0.51528187519864	0.638821730899046	0.616774281478813	0.349732044303229	0.49337769930779	0.309313759194941	0.543928571145278	0.443336209946958	0.534392553530532	0.534154146733075	0.45774173899922
PTPRJ	0.421424514640246	-0.148490825395394	0.230055449273062	0.406998680982645	0.355781889787065	0.142834986106783	-0.172731415314188	-0.298814163561137	0.552031339500515	0.427284650675505	0.255176741294347	-0.0893070753090971	0.223210226172473	0.254362020459429	0.156271188829807	0.143866290765595	0.625440536721111	0.510007838558504	0.427653289265241	0.386757917479575	0.0336402676025654	0.578601663384442	0.39307872847509	0.0824739174163089	0.264451842875295	0.420513523361134	0.654588408397587	0.121908229743127	0.466118275714051	0.0383423122181086	0.288989136017489	0.471584179056096	0.140834753453252	0.483668491256738	0.298963277688571	0.268467912023866	0.414939060008388	0.706088770540127	0.508845065367721	0.425081988766308	-0.111642824641528	0.446570150808723	0.133391907126061	0.0472634530543186	-0.0331087320609127	0.700391530603272	0.675252472474466	0.168689950201443	-0.0164881519104304	0.444511849937095	-0.0804110088110003	0.699296110123402	0.518374479734396	1	0.69078566543994	0.425437371544866	0.292045434628363	0.649993904545526	-0.0465111155227361	0.673253536471705	0.598785337307898	0.691441485818277	0.313870669699206	0.776489152934747	0.383812577879583	0.610460009937723	-0.207871515511424	0.455239140541626	0.287410801866843	0.538789327880799	0.682489733367651	0.675745205183651	0.646413493596073	0.355525415687438
LAMP1	0.654117336217715	0.0828104104320648	0.110446635274885	0.340921182266737	0.32185004765817	0.105512445710174	0.0873043655517637	-0.113245091287253	0.589214747709399	0.728573709258149	0.184985029801855	0.197584701482421	0.145923908957529	-0.0683105047208647	0.138758020653407	0.452856290007166	0.697638542358946	0.545029345546382	0.64782981481551	0.333383293237637	0.156859169286788	0.755688915229814	0.294642058561819	0.277933039140592	-0.0645864775671577	0.629298279140516	0.829125927166798	-0.215825566732278	0.581078552211566	-0.259502883723801	0.386448892963017	0.380440044105094	0.0248493133535947	0.464073650015922	0.586687727367885	0.328716898249548	0.490131402266948	0.737041410631551	0.70203820706275	0.700170109038612	0.221522964296697	0.477483867993027	0.139381616857006	0.0398208881691222	-0.290408050484018	0.813961102742203	0.695660800536938	0.434581025382818	-0.316162891065068	0.430239311480081	0.210598708197997	0.764202365670137	0.569219847558315	0.69078566543994	1	0.395700067557963	-0.00558168742747085	0.645584122817775	0.141564166495794	0.78071801335398	0.815166420037156	0.754955864025729	0.385100168622626	0.66650732950595	0.633391085617282	0.719946657141019	0.0948757818311657	0.667793146852088	0.429569117803913	0.681901183183326	0.860111823087438	0.891106386260404	0.778408463907507	0.567005496468416
ITGAL	0.529872350142113	0.210919431984538	0.496090441119787	0.672947896617944	0.650580860865269	0.632967814721572	0.116477816343642	0.192556527022082	0.626057010178459	0.430229837298716	0.397772224174277	0.0691950934369989	0.544456650408423	0.366339374923228	0.560205993814997	0.25439700109382	0.424009938360014	0.632419741615878	0.509418027321105	0.603447614367092	0.36993672254606	0.421722244293119	0.60492459026873	0.297491617153233	0.398080026028491	0.482473955650175	0.488876416960889	0.327355377587903	0.520042159076888	0.324757571318602	0.576773959353543	0.352869669602487	0.491466672360901	0.470146817369882	0.383378710152598	0.407327828491733	0.636271560212508	0.431467578975994	0.542510537485046	0.152635459374636	0.0606816644492859	0.661541279120874	0.474337221173815	0.310055248400849	0.140269731885535	0.526068267580378	0.475777132818588	0.224400417246058	0.282892611560759	0.543053152178204	0.112084441310362	0.429320445082006	0.436465492018468	0.425437371544866	0.395700067557963	1	0.370374312146128	0.466964194010962	0.192369724468387	0.463688317929041	0.352269972530256	0.158968522760727	0.486654290058506	0.55962966671985	0.534366516576876	0.619033466403385	-0.000223666139092223	0.435271767882597	0.453728722547681	0.43496259755465	0.374988549886136	0.382254194482468	0.390607923643097	0.308850226218888
CXCR6	0.138350849536461	0.00185638704522803	0.731530419513922	0.520167217390147	0.635404932621489	0.459080811328268	-0.0851055961872237	0.0977616442271504	0.382984754137673	0.00617289754634955	0.395822251650846	-0.0501008936780212	0.65368865907823	0.522685987367748	0.590065552528907	0.00383054843689751	0.110965903831812	0.491483907901602	0.299270327351759	0.600897900868067	0.230744864475866	0.0513475159947972	0.632051226323504	0.174560529435141	0.525113277489059	0.225492535865289	0.0486240920143884	0.557927751137189	0.271386686269145	0.545592265786032	0.371660442146164	0.125572480552477	0.667307542493279	0.336504716171539	0.0341143737440476	0.221277960562495	0.389104339127062	0.0435228079815348	0.169923485709208	-0.271752555685267	0.00643655476429659	0.40954557306207	0.519504428051577	0.414612789697604	0.515318141473653	0.122563048965644	0.105728621978164	0.145474129736691	0.547975572836286	0.353150718592804	0.0899829547002374	-0.00336616883224066	0.40401649284634	0.292045434628363	-0.00558168742747085	0.370374312146128	1	0.321706817279364	0.077706046844349	0.0336506218804088	-0.0368260078314737	-0.232413756765987	0.525080999583371	0.253660604449822	0.0853602040059983	0.251923219796749	-0.0240407442339687	0.0120811194183349	0.0123294914411542	0.0385413287638001	-0.109837688554623	-0.0415779269167989	0.0538764709412777	-0.052260542616847
IGF2R	0.366552226224668	-0.129075267107031	0.366247425521167	0.578408023353088	0.444799378411551	0.327712444016524	-0.163288469698881	-0.156174070031712	0.532033428741521	0.444933591795004	0.473893719040833	-0.0983858435362204	0.343585335001406	0.354885725225378	0.299690748081159	0.0677207159912305	0.701758109117242	0.678047610806888	0.480459363291762	0.440049925253555	0.190938629639063	0.438188987908984	0.438959903093766	0.126422948917741	0.347143695686742	0.485272620863645	0.684392946058221	0.289419838489875	0.564595747925024	0.21158425108765	0.415746965660507	0.572852887479315	0.30288465319956	0.551340508242897	0.205196447016441	0.149554638392897	0.466544022743257	0.556697113285361	0.520666617048468	0.342220146908495	-0.0334987095003986	0.579097988710051	0.1779376851321	0.152346227668551	-0.0229786016482373	0.55435421729474	0.476409785224854	0.221595435641484	0.145389704316541	0.535966848551431	0.0587621925069881	0.510095860059126	0.593272220867498	0.649993904545526	0.645584122817775	0.466964194010962	0.321706817279364	1	-0.013609332961452	0.49871811330404	0.488160050991064	0.491819547494379	0.418911415997359	0.676679916348545	0.36627853735755	0.630960717893923	-0.169516708580221	0.42251896639148	0.303343738446334	0.360028112755154	0.530950389549548	0.574650517782185	0.672950405319309	0.165396217910068
PTGER4	0.503518804671873	0.886147370281032	0.224822161597483	0.321165487996966	0.319509704409871	0.228068739606602	0.897864690185148	0.757841783439798	0.321566777734932	0.552117451414325	0.111570538892711	0.758357633739986	0.224854870633872	-0.264351722635038	0.310741143983758	0.517255921956262	0.193642249303108	0.10916531577978	0.506192751797655	0.23496572331462	0.390893111159078	0.405562570635683	0.231370052358106	0.389814147944323	-0.263967358950421	0.191340902243268	0.243114063902944	-0.276353836561968	0.329528264454233	-0.223815262757331	0.423669505487392	-0.181359996945593	0.141862521692146	0.0235264594309401	0.536880906813583	0.343437898166997	0.320500726383859	-0.0509630654552509	0.412219253773249	0.401099653163859	0.520723457113567	0.272347136777189	0.467057919789215	-0.0313312666280082	-0.197916854430913	0.202785049649604	0.0549366751821791	0.471005348042324	-0.176746853220108	0.171073218580022	0.443308080574002	0.0427944336343277	0.252818854436604	-0.0465111155227361	0.141564166495794	0.192369724468387	0.077706046844349	-0.013609332961452	1	0.156014460596916	0.0681992927668863	0.00678616833442517	0.424016540608715	-0.0189457964117617	0.514029563046616	0.372406522078577	0.618106707160075	0.531533943532826	0.428798725521958	0.197466303624812	0.13264159776037	0.203221655568648	0.132113475199528	0.298852701032669
CD81	0.802005086940879	0.0951207580709178	0.144120186531088	0.322277522129702	0.432219950860299	0.204599876403715	0.0787034305769419	-0.0381465036666174	0.691045180058796	0.6344682064837	0.221624365864225	0.145646208265769	0.200017282599312	0.0230639105906939	0.173118904705284	0.523551783161407	0.521186029832922	0.572468229071023	0.672853513527928	0.324966347157421	0.210368130242131	0.714669485487998	0.287051886218398	0.34220231961767	0.123698014303479	0.596725661013253	0.707031021931273	-0.0778864456281479	0.503689211125953	-0.0905665717060064	0.278533775110253	0.276411151418123	0.0737227003992418	0.495371391513835	0.68093985886654	0.551087854305175	0.365986144454054	0.869581497707057	0.675309932011848	0.595110625565988	0.202759942059952	0.429718131835152	0.134158056829884	0.148793407776626	-0.147477877664991	0.941014227227818	0.942761712004696	0.370361440468745	-0.137438981397172	0.430571811966474	0.106737456933112	0.950514838892512	0.536323153252856	0.673253536471705	0.78071801335398	0.463688317929041	0.0336506218804088	0.49871811330404	0.156014460596916	1	0.90530625296086	0.757130922573026	0.341101801299436	0.789680275773058	0.657988890579895	0.62524067112958	0.0274569680259593	0.535578748899903	0.545243465923152	0.890942665068096	0.904223487476576	0.898246733635012	0.595224469622598	0.808853362054687
CD63	0.731439616394277	0.0178687319232308	0.0662961578036705	0.210355016266997	0.323713412018197	0.100678122313787	0.0328677025238336	-0.136364321710592	0.570039895702255	0.674738946025127	0.145339592152426	0.0975921080369061	0.143071932375629	-0.0668661622014208	0.103611334819129	0.497493068049945	0.483706457628218	0.573056874185927	0.660455548688606	0.261784358360071	0.109733593018718	0.661594999837574	0.213961562648778	0.309657483255253	0.0470940110216751	0.579957644660029	0.721759310491479	-0.160007734563199	0.466140799765199	-0.179205480760191	0.208616707731139	0.284956312354429	0.0147590566123439	0.408952677799852	0.633330365126836	0.422000928055824	0.346062757289363	0.804751410411505	0.652246712492491	0.552954319068383	0.19406128068176	0.342855481172002	0.043178278820374	0.113095156345957	-0.162155766451697	0.859885002704466	0.833647376996882	0.34453705354892	-0.204786683022583	0.346215258230856	0.132963431592621	0.866851700442427	0.488520873985168	0.598785337307898	0.815166420037156	0.352269972530256	-0.0368260078314737	0.488160050991064	0.0681992927668863	0.90530625296086	1	0.711240914619603	0.287690631262612	0.694745657180838	0.615142110218894	0.558645211162589	0.00876616947440279	0.474039730787811	0.4228445840775	0.843079706036777	0.894377438840519	0.916196071614624	0.60384461236724	0.760381725405961
CD163	0.440980032243121	-0.0521001961139992	-0.241036554775741	0.0192077809571377	0.00795729336311566	-0.0912177026539374	-0.0277441776994204	-0.2623339375662	0.356506739756053	0.480432656570352	0.0122485114512611	-0.00432670194516461	-0.191501381492127	-0.163557026913541	-0.228730607140871	0.237791450018208	0.569114473698497	0.239065135737849	0.375320941127959	-0.0485548503892859	-0.050885767637948	0.611234000017786	-0.0350420607024794	0.0366388649870048	-0.0808267983749544	0.321234830788005	0.645838550787048	-0.250092267252041	0.33897782931598	-0.299659400562267	0.0293843950663711	0.276345022767867	-0.286969338406008	0.297156664214751	0.365110132019912	0.297562554638167	0.124131860495277	0.803714368018324	0.476827702850064	0.731659948524353	3.40755081321647e-05	0.157658243857024	-0.226786277631071	-0.195058452866528	-0.321165653981918	0.739221573051818	0.738519456135762	0.207619612728621	-0.325052477844043	0.155296784972728	-0.0536371109128415	0.810692026872595	0.326298769103867	0.691441485818277	0.754955864025729	0.158968522760727	-0.232413756765987	0.491819547494379	0.00678616833442517	0.757130922573026	0.711240914619603	1	0.037224533966232	0.659868326398426	0.385114481636463	0.481232334706131	-0.122098411852236	0.495941275603995	0.393510315253659	0.604794165517217	0.859321886582367	0.802830798944829	0.603117806017528	0.528070176304046
TSPAN5	0.581701971046567	0.460132699172832	0.621243431455366	0.660439670154641	0.671794328066711	0.496234693801974	0.393530752201723	0.357972957772546	0.658089278864	0.521921978273195	0.312053457532117	0.418976051088763	0.649731401236234	0.110395255173532	0.626172137657132	0.474604770551936	0.391948866848794	0.644006033403311	0.683031040102553	0.687293553178966	0.464673164521562	0.519061747644529	0.727786165075256	0.467787636360341	0.125721722327177	0.512518105687919	0.436201182456912	0.110216761181863	0.562654603135264	0.153051935243805	0.687880465615809	0.00146964693075178	0.530013494482322	0.423673941432955	0.544379151776025	0.41454086391076	0.675856860482433	0.190007775747062	0.589282117335904	0.214665723426857	0.385849913794744	0.634742480138694	0.620543047928023	0.316761886388742	0.0285785848717776	0.451691682868108	0.291045403967137	0.44924922987169	0.0842641543755957	0.508659009991938	0.343037161988116	0.27041859337083	0.560809961885689	0.313870669699206	0.385100168622626	0.486654290058506	0.525080999583371	0.418911415997359	0.424016540608715	0.341101801299436	0.287690631262612	0.037224533966232	1	0.304813000641578	0.594552172177786	0.626575860924773	0.313624689045735	0.456445072572724	0.361533056343071	0.35317353353349	0.250792973603251	0.358935318283348	0.380077472813761	0.264694766924882
HAVCR2	0.532048133500765	-0.124926715216363	0.268280099921136	0.412951078150804	0.466432298896033	0.331740320068352	-0.162083356893286	-0.153010438964345	0.623593547266914	0.430069191704431	0.390695407071381	-0.151107404289061	0.296875803812396	0.450238254770686	0.216430016747634	0.172159001885703	0.54057718079075	0.64085909890161	0.509206555324533	0.381285300177869	0.0716939033238471	0.49707066800787	0.364803578753917	0.109681134176193	0.424728438097506	0.443608536747048	0.646937235354279	0.330690149793169	0.442051538530527	0.242200606884103	0.301773703351775	0.448077735208178	0.1859518870037	0.534324257667344	0.340960535415086	0.390777901565578	0.381656376725251	0.816257883982028	0.521309206748342	0.345857200939365	-0.0874761031636951	0.478029482978814	0.127927157440381	0.210621248392268	0.080734843037229	0.775354150227994	0.811010295990452	0.130133234184691	0.245100384803708	0.426933345189629	-0.137953559542709	0.802329167448741	0.51528187519864	0.776489152934747	0.66650732950595	0.55962966671985	0.253660604449822	0.676679916348545	-0.0189457964117617	0.789680275773058	0.694745657180838	0.659868326398426	0.304813000641578	1	0.406207834009521	0.585322157759373	-0.255592801699166	0.382245737890864	0.435300858510332	0.631587058284931	0.719976741081438	0.703346768098952	0.546085962880121	0.512013690973268
SMAP1	0.850659767197854	0.558390093025642	0.38966018885178	0.521904792856174	0.570274700043611	0.296052504522501	0.517809356342453	0.361386123588682	0.754754463363809	0.764884814870886	0.227167900390802	0.594538078343603	0.468751124562031	-0.199189458841372	0.489498695106533	0.778948289250545	0.507888434575095	0.534805337350709	0.787418219187036	0.572780908544497	0.419647964979673	0.814996349605247	0.498516484482193	0.646907958264557	-0.176385945186731	0.683477148126129	0.669043340549806	-0.314539186617634	0.703042486017987	-0.245893385543711	0.555787446602142	0.122519539179269	0.326766295572285	0.386217394267461	0.86043485308745	0.548237876838497	0.613486277641294	0.499065656733572	0.779474681615998	0.600171805744359	0.543382248812539	0.489572110881996	0.52746460224528	0.222814502884323	-0.251335305375965	0.722662117273528	0.580866420182654	0.591965507583172	-0.297763034422092	0.524497555957339	0.468189999672077	0.57577169617329	0.638821730899046	0.383812577879583	0.633391085617282	0.534366516576876	0.0853602040059983	0.36627853735755	0.514029563046616	0.657988890579895	0.615142110218894	0.385114481636463	0.594552172177786	0.406207834009521	1	0.736533844249921	0.497601788517704	0.724000876716778	0.55013505871538	0.709638436418167	0.619686389702051	0.670523553307049	0.530313109464156	0.672583217377727
