""	EGFR	LRP1	ITGAV	ADGRV1	ITGB8	NRCAM	LRP6	SDC3	CHL1	EDNRB	RAMP1	GPR37L1	SORT1	CD9	ADORA1	THY1	C1QBP	CD46	CD81	LRP4	LINGO1	AR	ADCY1	GPR37	KLRC2	CELSR2	CNR1	PTPRK	TNFRSF19	PTPRS	S1PR1	CADM1	ERBB4	SDC2	TGFBR3	FGFR2	FGFR3	ITGA6	CALCRL	FZD3	IL1RAPL1	EDNRA	LPP	MRC2	TNFRSF21	TNFRSF1A	ITGA3	CHRM3	NT5E	GPC1	SLC16A7	NOTCH2	NOTCH1	FAS	CD47	COLEC12	FZD6	RIPK1	ADCYAP1R1	TSPAN5	ITGB1	NRP1	TSPAN12	F2R	PLXNB1	FGFR1	ATP5F1B	CD82	IGF1R	GRM5	CD44	APLP2	SLC16A1	RAMP2	VANGL2	TYRO3	TLR4	INSR	KCNQ5	MCAM	CANX	ANTXR1	KCNJ10	SORL1	NCSTN	ABCA1	PTK7	RXRA	KCND2	CD63	LIFR	F3	SIGIRR	DPP4	FZD5	SMAP1	PDGFRA	ACKR3	IL13RA2	RYK	IGF2R	SEMA4C	TNFRSF12A	SMAD3	TNFRSF10B	PLXNB2	CD99L2	TFRC	MCFD2	PTPRA	AMFR	KLRK1	NRP2	SIRPA	DCC	RACK1	PLXNA3	MERTK	TSPAN14	JMJD6	LAMP1	PTPRJ	STX4	ERAP1	ADGRE5	LRP10	RPSA	HLA.DPB1	CD74
ITGB1	0.594809632566287	0.714472774440771	0.727513263932686	0.542670081630217	0.768545241565945	0.77580351934144	0.883339887158384	0.659626526651738	0.661333953111769	0.515092906943721	0.665598911698776	0.515100505580406	0.881133347123497	0.597997004800056	0.584832616231645	0.789853483980107	0.824960121397135	0.768011822478822	0.65015576949816	0.522015274059866	0.64337959862107	0.656238821416961	0.49126265330391	0.505406311188112	0.778205272182077	0.780207705414548	0.678969513940592	0.75410603079364	0.87035744257848	0.727060948731616	0.619505656855648	0.719966256036526	0.608508030232347	0.826290486527068	0.85111172764467	0.414594971401819	0.324693944103791	0.740514518852203	0.560743875080878	0.876876410136694	0.775439891417756	0.743468343322196	0.871617712705151	0.814893003524086	0.804798539799873	0.821365036073822	0.786211584152543	0.83317336541492	0.778216374101729	0.858853954762218	0.807254113403529	0.732007611390507	0.865609558633138	0.855803700369922	0.861782915657896	0.818538121585742	0.819028216314833	0.78813340125135	0.325888936430923	0.917104096841262	1	0.885274635868536	0.743680096634194	0.917980353382463	0.488151292790786	0.932484429933877	0.780744847089288	0.807460907340262	0.871811382335361	0.591620258045557	0.724697028037294	0.886417819648802	0.827595154042262	0.518529514611336	0.7126919166146	0.6094376950827	0.839761758689224	0.704129113367601	0.651129467216586	0.828459618783378	0.918665976801305	0.804665504677368	0.580470057905564	0.713149446868245	0.772826055268603	0.794226617806885	0.862699310986541	0.812857597354407	0.779814790424499	0.9034178189223	0.754777814661673	0.546433015048185	0.551702376441039	0.794844553938138	0.773509757785623	0.779320696295534	0.573061691184946	0.479599257721064	0.686253949101958	0.879089897458543	0.851519397724358	0.638210934412582	0.782133377844494	0.776303727037506	0.91802909038183	0.869308110518587	0.774663643635484	0.895463354260798	0.907875121850453	0.782591277610122	0.797845804636391	0.48561892922894	0.776962254426368	0.565891219789166	0.824675114777834	0.902117144665939	0.643461015515294	0.669394429057207	0.895103811241953	0.840299766467831	0.741500079288877	0.803824757705674	0.866517921129956	0.705368428086699	0.468066584325369	0.854833108195641	0.79320936606393	0.582423635736556	0.506369771403937
NRP1	0.663727443170123	0.786167189835547	0.810107120751353	0.652356908909555	0.829664831505903	0.809879790409288	0.825499201742309	0.729657340650762	0.702484601343341	0.583953360974173	0.546443879962954	0.619628152602556	0.906132485437684	0.50103202987829	0.647022027769652	0.538921439310602	0.67435377754348	0.805734748978811	0.586663561915409	0.517010301577535	0.443045280392574	0.647077152549976	0.558374810926597	0.59394293401385	0.655183352688782	0.766791825001257	0.757116321850617	0.744534792708055	0.853599791463423	0.625214029531123	0.659018752404165	0.764461852853925	0.667572947799372	0.81474317479354	0.858807600399869	0.553061033556296	0.408895777915785	0.821292049023001	0.64376846793704	0.871177748056353	0.712543302494476	0.819251151081548	0.890904776610533	0.82432872668953	0.825228532922182	0.83167330970671	0.822522690211472	0.762580852530707	0.736845711418705	0.813647483418725	0.786190263819453	0.78994710671268	0.796361155768071	0.861358746175879	0.777694905182004	0.890859993851314	0.827236381712089	0.763893237776094	0.454026105407111	0.854877564287613	0.885274635868536	1	0.614514242383051	0.831529579791633	0.561831133408986	0.836564088707194	0.607058192483489	0.592696665149735	0.813638048071165	0.673502433428147	0.798867670789212	0.879777139077784	0.738429964475207	0.262353426189872	0.647700859619847	0.477993352650565	0.902895800809233	0.708731221279683	0.702615780265789	0.743300605988213	0.882943728405049	0.766794030001065	0.642507287976782	0.860412035518104	0.737603300529062	0.911917236008569	0.779434806732821	0.86982594920834	0.600027086603138	0.769824704506429	0.803311930312272	0.607961141200031	0.497443272224813	0.703358398300789	0.765293845097411	0.672560206363658	0.369610149977379	0.436723423954011	0.510566715989004	0.821145359336596	0.910153755195474	0.66867931069764	0.615413758083129	0.80078004460499	0.826462115441911	0.89477149246797	0.788030112266245	0.857126698931595	0.86620049482267	0.76498066289981	0.794455520359482	0.574793729095124	0.83874456589544	0.691358327608832	0.826087111675503	0.698524410349441	0.554506918687661	0.856490890059799	0.902484891002514	0.700856130469183	0.741520196902265	0.855497709090333	0.869871216638426	0.798868131459051	0.456951650704604	0.861529739989487	0.547258932480753	0.659799272475034	0.640866213068695
TSPAN12	0.695182113068632	0.684744600312347	0.706715116708085	0.442069484336585	0.747049010460297	0.70932845249673	0.736518298372102	0.678158072898941	0.698185543851415	0.604677067115804	0.883072543663938	0.600252077215922	0.781379683391802	0.811267415275696	0.647255833085274	0.797636040133807	0.936589753557414	0.628126610601256	0.772337636477661	0.578293819591491	0.786554475201533	0.725234155363898	0.56892413744165	0.585205498193021	0.926895896762651	0.79996500018816	0.663507135014157	0.647824319001479	0.698348310846587	0.724773404513849	0.533516312303787	0.749330385231169	0.663869467260533	0.742189973878162	0.775316905881504	0.474176634958432	0.408357987249128	0.587396434033554	0.558976150487936	0.753822566492742	0.500854310663505	0.611521113349697	0.671251191706535	0.567450189168591	0.771380845750199	0.691607847614352	0.501290843839016	0.811234132748102	0.857766256909456	0.587420839529565	0.815817887372137	0.723862451420654	0.713395438254772	0.645142670904834	0.84510799746556	0.625523067248975	0.790185370316778	0.756768820133067	0.457314080824802	0.793725384813894	0.743680096634194	0.614514242383051	1	0.644501182995166	0.563221842556117	0.754806131208005	0.922619493851093	0.773159377614504	0.514021768691081	0.619211317181304	0.502029084067436	0.826527880351217	0.858319223013251	0.719975440274059	0.731578339811183	0.723039214568268	0.57192407213778	0.361699290744659	0.564567977895108	0.593256430678215	0.864631414783279	0.706152669357346	0.662663319695589	0.571129821533035	0.807621767931947	0.536905415812641	0.702775336893239	0.700259521525505	0.849189373082593	0.856409178432368	0.710789557596807	0.489214490188276	0.667859424876006	0.659926340732358	0.661441803883367	0.878741119886193	0.614917161897308	0.611628081027188	0.875545416644144	0.765451191570273	0.669063882168958	0.531272572212395	0.603066748077397	0.548780385384975	0.72427555325973	0.654308662380167	0.784912523679098	0.573719285209263	0.789714584093403	0.811746206357926	0.655582627443109	0.497639956522803	0.446070953451247	0.498889604728231	0.754585710374718	0.856807149776879	0.609022433590481	0.469087351219326	0.616600069966647	0.76461446201512	0.764233862051627	0.582499481451935	0.629532720649975	0.563514542646291	0.40757861656801	0.683126429858195	0.792577261445521	0.308064922068979	0.233396449479168
F2R	0.578189630467904	0.699088582364821	0.69589508145937	0.578930864399329	0.748954892745284	0.767913725660941	0.857202708117604	0.677060885862982	0.649666683664361	0.5117403264811	0.597692236432016	0.492015448693834	0.842125591881467	0.543129299030923	0.550413202370964	0.675317212060803	0.701933866756647	0.741272697752618	0.63433661925888	0.488344735257501	0.548457413036326	0.609805730673582	0.476725768334007	0.443535123174385	0.712329675850546	0.734607391455153	0.647370798198419	0.795965220164178	0.845858304054244	0.711949316761464	0.700586613670032	0.681349043067817	0.566063742153707	0.80477966750907	0.815035215570785	0.469290541801554	0.417927736982472	0.811125121575084	0.575511881263448	0.816210620330403	0.769380467927882	0.751871533869936	0.789273256631039	0.787447067263524	0.660294472830574	0.773516123406022	0.74487388551063	0.751203015207074	0.718363016914542	0.824879294436753	0.705833219969549	0.672691823562061	0.860139723657888	0.811757257886077	0.775287898463702	0.798309817634169	0.737445656749193	0.695053654435561	0.346318056080541	0.852434426576995	0.917980353382463	0.831529579791633	0.644501182995166	1	0.51188866628878	0.89141968192922	0.673571797442153	0.697260181276332	0.919343230590986	0.565792158203914	0.664251401569747	0.827867715246581	0.708752057230949	0.430656561776325	0.668501380163698	0.510179840865312	0.836954712597917	0.825683425358715	0.657342076490396	0.818232847996354	0.825838519051188	0.707675310844194	0.611825905085433	0.679330981929188	0.699437145732887	0.724697709357751	0.762667026122307	0.742198569466226	0.68802346937813	0.785069430268057	0.717782694229308	0.519017270877627	0.519649454279867	0.712831605425865	0.69687152480483	0.698681493348734	0.469783510150407	0.424179725245369	0.55957432648079	0.863038172431118	0.806596465285582	0.625136269386284	0.621021141452386	0.810049704642367	0.830932154000654	0.836367091402119	0.687597976228715	0.895491830631238	0.867555173105543	0.749590072378445	0.78664530790417	0.42883769693248	0.769471999776398	0.531328195744795	0.795398796618091	0.772969262136532	0.508239665761911	0.573012516599163	0.895400212262745	0.678250989161457	0.704434965584463	0.688568996114576	0.814403006486956	0.703827947579726	0.299995280183408	0.867500977784292	0.630431025941553	0.458972937254199	0.39049340315149
PLXNB1	0.80263170284683	0.868227050612834	0.829586115719928	0.84667803566253	0.803472638460458	0.815633825676347	0.610561045146347	0.88386041127288	0.84407660003425	0.875287789558993	0.743850253472288	0.824596127678901	0.734724877208249	0.783774704770745	0.853774151122242	0.207935270664114	0.5938134383393	0.735976151072635	0.798312158051416	0.513172085733303	0.379014446183179	0.802548629515347	0.57404587032101	0.781641682148386	0.621812939942626	0.798303180839431	0.828025435391715	0.741383143192394	0.663856585953095	0.615632811633828	0.715187572263591	0.837536723825596	0.829426376011263	0.768668346161632	0.697237977841869	0.865685496822175	0.666644716799624	0.741561625753052	0.846443612942314	0.713921798007236	0.418804971973425	0.747018849097866	0.684719652541511	0.716063387096221	0.661678067153928	0.754776024938347	0.573181895628411	0.568576915211941	0.735185677144183	0.539031773458876	0.718685769824291	0.808851754982266	0.594173437237351	0.68384201469216	0.688810495913006	0.752209763684538	0.727259180856035	0.631504857009207	0.80835578634126	0.634949702480575	0.488151292790786	0.561831133408986	0.563221842556117	0.51188866628878	1	0.534631813326342	0.6089810442792	0.282554568513203	0.358143000592878	0.719927500672346	0.650885183057528	0.735812566653765	0.630892804833282	0.223714834902636	0.689348451909676	0.409690515476702	0.54211550339681	0.288939339210235	0.793474098796359	0.387135868188676	0.673161176002493	0.564752230516492	0.876484022508519	0.720959279851696	0.796858533483314	0.623415125770169	0.614148324284331	0.640373291448702	0.467927727594	0.570327304517781	0.800023404593029	0.796927695769536	0.674240429724131	0.643478545387148	0.59192114501149	0.698715819533118	0.224922054580686	0.67300864174147	0.424439921908967	0.684056726127496	0.718971531052096	0.6586421036901	0.346476101218263	0.58442779466051	0.450838345449292	0.599832274959795	0.690179266125515	0.348176901413346	0.705108919301415	0.832719788008997	0.665676669781963	0.645718591918253	0.531792064499961	0.802626471435329	0.655470847140428	0.38593642710719	0.420552882781648	0.52532996981346	0.517839309137277	0.371490083293891	0.812033627394663	0.46428933239713	0.499815392385273	0.701807918573172	0.0980066940439752	0.757309492969592	0.209247443447329	0.105312309916391	0.0961048324650049
FGFR1	0.633114712169145	0.753567401966406	0.735759123258582	0.58658423743762	0.823664485547013	0.808119755211983	0.909992044613891	0.708820310811173	0.717451668507502	0.545302982175052	0.685488869408033	0.595964600055239	0.884355400867458	0.63809466917319	0.626249711491381	0.78872844623126	0.826243295513283	0.774258508927987	0.65332276776631	0.573408025676761	0.727680908656736	0.704947950072778	0.548451333695498	0.496167155500945	0.798008486317704	0.821262713661665	0.705777184006444	0.79730650005681	0.917565263594933	0.762419955953324	0.636673318267295	0.761835437272918	0.674942796279444	0.847255429025206	0.881675774407893	0.434698504082694	0.412161663428579	0.760466163481542	0.555445347160107	0.905621003100496	0.834399861179244	0.733428821289536	0.86193524742156	0.753890317720851	0.778421119148903	0.76791912661106	0.785777620330667	0.867417077924329	0.82137507168328	0.813681369447825	0.819831884559159	0.729694984979946	0.890597823715286	0.836793197855383	0.863045851463157	0.80618824876668	0.837133928244768	0.765985073885657	0.375486242719099	0.924306252577115	0.932484429933877	0.836564088707194	0.754806131208005	0.89141968192922	0.534631813326342	1	0.777862836775312	0.785019847845893	0.862745686573211	0.672398208441391	0.609344129536653	0.874127596185531	0.832179495767199	0.466960132268174	0.800205705778472	0.6570722528633	0.809807894087687	0.678019270614027	0.683278211572677	0.84543715111464	0.891195942055219	0.813656022761778	0.644723065224945	0.68108247158593	0.760260129801449	0.723275552083137	0.795148147035186	0.830272853507006	0.852665340468245	0.856974867487687	0.790162868577105	0.519662884907707	0.537792901973626	0.786457622044598	0.806825953038847	0.802426557840481	0.557475047617451	0.491547363362543	0.678612646940049	0.879517141625362	0.827914576908666	0.649457700083771	0.720395541906364	0.807271871635756	0.936395138607113	0.827503718915574	0.755056986426124	0.878556905313209	0.886445715108743	0.816454765405117	0.742012630149734	0.503445065199964	0.697851317907718	0.557131757850369	0.908159018908562	0.851940646149521	0.714450695157412	0.634784621336498	0.873527026107229	0.778471660480513	0.712796920897156	0.783652029219138	0.816230972960161	0.660924504014098	0.350957998322127	0.822339768324679	0.717414417521601	0.423709617617537	0.373519104640259
ATP5F1B	0.701777430568535	0.71512704674625	0.699931597394102	0.497206041306729	0.73156895804783	0.728862781657899	0.725049099824081	0.70059783677634	0.69983810269777	0.642322520776797	0.938797532133906	0.616894833684146	0.787494840925036	0.900288435146464	0.687327244125331	0.786454251948394	0.965112079688936	0.631082550242924	0.838580151063208	0.55007423402308	0.790922371038101	0.748967593365021	0.492927034164391	0.62486034140298	0.912363158306862	0.832802190775269	0.651183788037691	0.667039316188137	0.695277586363561	0.747327878697146	0.586588973680901	0.759636053031332	0.676826939295489	0.800620109712541	0.778630650612191	0.489516580370856	0.423243828804838	0.59958814319563	0.578587164627091	0.768108282717629	0.520214985754438	0.625289479216913	0.712917575501352	0.651152381950563	0.778606926894692	0.759776633339199	0.527967681809275	0.798747584840858	0.848818495071693	0.630485692583267	0.812341714522361	0.744164069486896	0.729207317502252	0.66570367345666	0.855191261558918	0.665848142630142	0.799659612547847	0.781791606765786	0.491960891939149	0.81747126045164	0.780744847089288	0.607058192483489	0.922619493851093	0.673571797442153	0.6089810442792	0.777862836775312	1	0.800629675150756	0.534026808966247	0.584535131522328	0.555333741767598	0.84273104166415	0.879140229373615	0.725329837901728	0.758774484670618	0.688834442908142	0.560402062295736	0.350428601378465	0.626443261280089	0.587938816797344	0.870152068525935	0.74539822400839	0.667663261002954	0.568703830882765	0.857453693831272	0.559378968048833	0.748473014006479	0.691472828394652	0.841009596934246	0.910547626929228	0.734775947742052	0.558230401722773	0.756859085101294	0.754442769892887	0.691122774390812	0.90561001451336	0.612110833396892	0.620996257809484	0.877701493885141	0.799173708232555	0.682779354852917	0.561118581559664	0.676051927417414	0.558075870774029	0.752647450504424	0.676723154845355	0.789928028084943	0.582016073805178	0.816721994884336	0.839963426952651	0.683559783686978	0.467551443317918	0.491492201799444	0.552277497481998	0.728177905672324	0.888503742351127	0.653943537207511	0.451213522319177	0.637785838949146	0.797283227208825	0.793090081448497	0.575291105832319	0.635526922542215	0.547560502089144	0.389050639321469	0.715770084082961	0.825749563679078	0.313694620572494	0.227057646648726
CD82	0.433518357229577	0.43757355456026	0.444378302644453	0.211360078779257	0.515777139870821	0.501808436258444	0.714051956314069	0.395189335673679	0.40984549683446	0.253119652902233	0.642169158667009	0.307697410185494	0.662413058576397	0.576373379581085	0.348932301530415	0.91553809967254	0.816262185299314	0.505716326061651	0.515956219050036	0.491355254851915	0.786831716963118	0.519338415999382	0.406201714011709	0.342784985531873	0.783865850655579	0.586479974690367	0.44361743799355	0.483670615616861	0.629825643231489	0.682207637721998	0.334745611660689	0.528521290135708	0.421363904662662	0.561286168823514	0.631488820542631	0.150003515004656	0.150250942727563	0.409287359706746	0.22886844549439	0.65720383495374	0.553066798803201	0.409481660666301	0.629825975348077	0.526820994359474	0.679452147337799	0.536726790168935	0.468994872558451	0.756626548002786	0.642804269513785	0.579925584041492	0.660744125383862	0.517061339374993	0.754732717392205	0.555370623452295	0.699208942439127	0.501794727314404	0.648013023654809	0.600458764145577	0.108672294281605	0.715371437056037	0.807460907340262	0.592696665149735	0.773159377614504	0.697260181276332	0.282554568513203	0.785019847845893	0.800629675150756	1	0.634231204369218	0.440535500026974	0.407090631846414	0.66849616461989	0.779128250376592	0.741320305411691	0.649483091175101	0.711651827537658	0.515291523788774	0.426701059564375	0.396101207322201	0.660050798039989	0.755211846484071	0.689754360583133	0.356254081386401	0.40003529278515	0.593996536622465	0.531985290078207	0.726748166504628	0.640996815446874	0.835749864041949	0.848584132177562	0.500173468766181	0.231105994042379	0.411935757197755	0.567106153094343	0.606318751898441	0.692253185392778	0.736864883185756	0.360414843272866	0.789186877250384	0.689485105232758	0.567432337097392	0.371081948913995	0.737009874991216	0.494301316488259	0.799586158673278	0.586930303852738	0.643301372901717	0.696381678989697	0.678509708049317	0.613179395446439	0.551987838011201	0.337600107322357	0.486022358044417	0.309555197676788	0.650571634401351	0.915654650922005	0.615907561181065	0.407438579057946	0.633521489270521	0.840188561200139	0.516448428317681	0.622685029873703	0.659761646499495	0.457561259712598	0.479527094616665	0.572392300076557	0.890947429313029	0.468572004579837	0.391501147670216
IGF1R	0.473916165023815	0.592041346378325	0.589519240212682	0.507600674728801	0.659963633334513	0.682358748480754	0.849030194202198	0.549662939135367	0.549181562029565	0.379122125924612	0.434571476542635	0.358168496498992	0.771441055379614	0.386517485201854	0.444800647511442	0.613053959595029	0.570143929655536	0.687844287851756	0.485640585457254	0.395713028359431	0.430668237635754	0.503740510776571	0.361282590343347	0.284594068644474	0.59684970825444	0.634333282465002	0.532702648827074	0.738959628093002	0.79806364647539	0.608037575718816	0.642704380707467	0.580169377832905	0.479170300717101	0.719555868554918	0.769265681464605	0.323148203769821	0.284160648529303	0.750015229512413	0.447920010498883	0.760972879311361	0.836331007926377	0.686679430183607	0.727833050005186	0.718641939098425	0.580662968097232	0.66346046259724	0.728600276942284	0.691786575059143	0.600162162037667	0.756190835110415	0.625663273615971	0.591464014563408	0.811980812402114	0.771893881982265	0.658512301731821	0.731546569039358	0.66527475064664	0.608260237260921	0.25420881594511	0.771647447629957	0.871811382335361	0.813638048071165	0.514021768691081	0.919343230590986	0.358143000592878	0.862745686573211	0.534026808966247	0.634231204369218	1	0.498826301940433	0.593202177336963	0.728905252563175	0.606811252938037	0.272173606370579	0.590912954845716	0.430503938772487	0.857208030022946	0.860493075041023	0.587745322225321	0.817599538960229	0.730966794328357	0.660082671419891	0.502943717553233	0.599110861057729	0.542509366299554	0.679449289062863	0.641439215852781	0.712356750848354	0.640417230158471	0.671294951853201	0.629838357241761	0.412776129271716	0.364517832012004	0.654435798326033	0.661798879077036	0.580512022709938	0.407377912751384	0.287410744015909	0.421153875049046	0.784031808307536	0.727771706678838	0.563056798478922	0.566384987213181	0.786178074982455	0.822672998736409	0.762335744365051	0.594920979857188	0.92969287456922	0.780772851265161	0.639388389372705	0.670921090866471	0.341140668409663	0.768833250477199	0.405115139404706	0.759723757733534	0.679328772928259	0.500868838904973	0.539772487885631	0.879066467778661	0.614655119985697	0.575348383396658	0.650372403195081	0.787231633682754	0.601815893536693	0.192996990484996	0.784526271879102	0.535358587199728	0.449309993953823	0.397465017564501
GRM5	0.834844948701293	0.841766373039977	0.861195508739952	0.777087655954353	0.833531183658621	0.862099886749802	0.722313061062645	0.770105591043303	0.848937670605901	0.778088828733738	0.647351469855058	0.826187197974956	0.800907758398869	0.67187330592215	0.821510830473555	0.412730151438825	0.661477344651346	0.840679409210959	0.612387335463632	0.646286160289648	0.498184507458574	0.817408825577706	0.820957744319305	0.729105155069742	0.713539464096939	0.76581931800044	0.814262283885385	0.68778482554791	0.794826964280331	0.680066395682625	0.504284365287788	0.857662361710897	0.900203135962724	0.747979724091197	0.751072805644964	0.758398337212499	0.634970673808558	0.735211388420587	0.765522158060732	0.836765555598692	0.521977581110932	0.775697092551803	0.821456343713639	0.74199509539839	0.804556629167036	0.703333471091189	0.648625581989466	0.72660377123099	0.782156384712908	0.579097856808672	0.857741733975655	0.829339463041945	0.64762084210337	0.732912467429257	0.750765245204886	0.787441409811127	0.874547271173681	0.69808544105851	0.7386442912824	0.736497448086453	0.591620258045557	0.673502433428147	0.619211317181304	0.565792158203914	0.719927500672346	0.672398208441391	0.584535131522328	0.440535500026974	0.498826301940433	1	0.561435286430016	0.77920547532521	0.789235255115923	0.199260052751153	0.728886799698506	0.555566663860624	0.565638239544468	0.304950560856349	0.808386918504491	0.438095045702366	0.751061642003427	0.755953147620588	0.772231916927306	0.736798852190169	0.737544339625954	0.707204458334765	0.664050443306663	0.715744715277435	0.619817313941911	0.660171660616974	0.852313925746641	0.722988722090606	0.544188406878222	0.615137422759683	0.746675885645111	0.709794216991148	0.463311254419137	0.676358576976623	0.442140440454493	0.757223817020324	0.799549815596361	0.707244828436747	0.502089970521185	0.679845784754002	0.651523800599409	0.640831172099267	0.736002697536271	0.490976850412249	0.759073349791795	0.838768219426341	0.669229513551401	0.783969584645462	0.573100690566512	0.777120007331972	0.783864753945443	0.513299585683658	0.551158287603445	0.606738358940319	0.507191943732694	0.559870570602019	0.700751285847825	0.574510100752952	0.618523253062354	0.759946427872859	0.369735326556522	0.738449828615823	0.355419727646073	0.246005466057983	0.203092255520466
CD44	0.585568413741055	0.773907785832519	0.818687379745297	0.661275732546171	0.7206529090336	0.75668747626706	0.661436103841896	0.751877504565165	0.73018346626503	0.711027135297582	0.599183290316909	0.563586587444898	0.790600178102402	0.54986508066894	0.714928935412291	0.324248638903234	0.599881873813054	0.693607036516714	0.724243263229605	0.433330779723429	0.26362011896445	0.587388017974628	0.425010792400838	0.700934637211078	0.553800012443377	0.742529890616073	0.754736101722759	0.729712278544205	0.6946163776433	0.51895779440205	0.704821665008064	0.74189874963642	0.645546364464616	0.771513609459758	0.724638331624179	0.65873049477098	0.326533671334465	0.739776329912325	0.764200280895745	0.734922587667282	0.518273164192923	0.837547405324311	0.778356773382008	0.849696255927089	0.756251770696382	0.879345464697219	0.655491354300171	0.539353387061633	0.619185324503579	0.679194110982748	0.724759829034593	0.803306585909032	0.682498044065443	0.781297669549038	0.742025565968659	0.864296483189163	0.717085345530939	0.664291226823783	0.550561441369767	0.668567835848203	0.724697028037294	0.798867670789212	0.502029084067436	0.664251401569747	0.650885183057528	0.609344129536653	0.555333741767598	0.407090631846414	0.593202177336963	0.561435286430016	1	0.816991995492418	0.619305853832819	0.260014568233751	0.569167084599631	0.401528454269566	0.787492066033612	0.537679819761948	0.758397330418731	0.519814046428277	0.777759059113622	0.647161045856721	0.656953325877031	0.857113283214286	0.756838069081965	0.825248459674572	0.737644102547232	0.725127539353013	0.40783404028697	0.676725179216051	0.726804593247216	0.813017431995847	0.617633077418931	0.725770382752655	0.676230626292886	0.668207544468549	0.25686959444034	0.593003568363682	0.450052921384717	0.709252651610843	0.831649954795689	0.710618958829062	0.519394675934138	0.721550360371684	0.595378525599831	0.798604549952074	0.671598311009496	0.606048197384382	0.785546351096162	0.742085164761334	0.820479727297717	0.497362704669272	0.789891802056145	0.761139731495464	0.610376901163802	0.560385486726786	0.413721659347096	0.677772120582501	0.718058981830411	0.579027249142713	0.83981358807619	0.695461694202732	0.69632620261027	0.80076853052414	0.390713110083226	0.807018132348034	0.422774460033373	0.5530486882634	0.520961136733454
APLP2	0.818333454797832	0.91083184826113	0.932798228571866	0.751731558968428	0.926601671020709	0.932355085288996	0.876825266770472	0.877774440678536	0.884098977448196	0.797881517745581	0.839411920918211	0.763065052973499	0.968642271236221	0.790336128659834	0.847442061597015	0.636271265200139	0.881302573792292	0.861270756984816	0.83990014662827	0.628871767768023	0.613349656367391	0.81271121443051	0.662567812169731	0.766953747885883	0.869606408503246	0.925024584591636	0.872209239075622	0.846741413556065	0.897337403298657	0.773366171846274	0.735146343649871	0.916537171589322	0.831512832825856	0.932678414233247	0.937585341948119	0.715210807465898	0.529572178790962	0.864556191319573	0.811576862454999	0.944827026465017	0.687350858493024	0.896181664356151	0.924164282035115	0.881274039834147	0.911872557477808	0.934155701225774	0.791505226694027	0.849748119571197	0.909330487146807	0.825676588463863	0.9334864141169	0.922113343170525	0.847755477240754	0.892904330243382	0.935518805394645	0.931728347878171	0.93807345451488	0.862391848303553	0.645061777174658	0.919035355670317	0.886417819648802	0.879777139077784	0.826527880351217	0.827867715246581	0.735812566653765	0.874127596185531	0.84273104166415	0.66849616461989	0.728905252563175	0.77920547532521	0.816991995492418	1	0.891900134875577	0.464648453461593	0.796806108282802	0.629080967575813	0.83918069560914	0.577670592032011	0.840980712841636	0.70064418872199	0.97738007665611	0.830852693539023	0.824766635411685	0.870080702968857	0.915296833312776	0.839817105684143	0.848132309862024	0.858855891678302	0.750772135382239	0.908521070834862	0.914193530265324	0.779202489328957	0.733057932945763	0.835653373681904	0.840839035321575	0.886797803121785	0.487919583113214	0.678544135378886	0.702127002748827	0.907868088794639	0.935562963165799	0.744831691781378	0.678235669624539	0.816736507683651	0.834628407672666	0.887037409563853	0.884600868039541	0.763261736610092	0.961146918820672	0.949212312282183	0.881379897050427	0.64927168355763	0.773848184543865	0.78396318125376	0.884562720210354	0.80412874915972	0.627909977841689	0.724897473015236	0.828713773372229	0.76955478847404	0.91354602720692	0.774552023322092	0.820917480517715	0.843320215519772	0.437222124517807	0.915498921611966	0.653445654208572	0.485238636842531	0.423880066538986
