""	EGFR	ITGB8	GPR37L1	LRP1	NRCAM	SDC3	CHL1	TFRC	ITGAV	LRP4	LRP6	LRP8	THY1	CNR1	CD47	CD82	TSPAN12	SORT1	C1QBP	FZD3	TSPAN5	EDNRB	AR	ANTXR1	MRC2	ADCY1	ADGRV1	NOTCH2	F2R	LRP5	CD81	CD9	LDLR	LPP	NOTCH1	RYK	GPR37	CADM1	CD46	RIPK1	TNFRSF12A	IGF1R	PDE1C	CHRM3	S1PR3	TNFRSF1A	PTPRK	CELSR2	PLXNB1	TNFRSF21	PTPRS	GPC1	F3	CD44	ERBB2	RAMP1	ABCA1	FZD7	FGFR3	MCAM	ROR1	PTK7	KCND2	ADORA1	CANX	SMAD3	TNFRSF19	VANGL2	KCNJ10	NOTCH4	PLXNB2	ITGB1	NRP1	ATP5F1B	MCFD2	FGFR1	INSR	RAMP2	SMAP1	TYRO3	LINGO1	PTPRA	ADCYAP1R1	APLP2	ERBB4	PILRB	NOTCH3	PODXL	PDGFRA	IGF2R	PRTG	EPHB2	NT5E	TSPAN17	NCSTN	TNFRSF10B	AMFR	PLXNA3	CD99L2	SLC16A1	PLXNA2	LIFR	ITGA2	HMMR	DCC	PLXNA1	CD63	RXRA	APLP1	MERTK	ITGA6	RACK1	SIRPA	STX4	EPHB3	LAMP1	CDH10	LRP10	ADGRE5	JMJD6	RPSA	TSPAN14	PTPRZ1	SORL1	HLA.DPB1	CD74	ERAP1	NCL	CLEC2D
DCC	0.718029469099517	0.785405047482588	0.744135985493424	0.852505330395777	0.6654037465637	0.672603650869273	0.801060992740163	0.844952387691886	0.788208306257914	0.822041864095337	0.814815527702866	0.864113035714316	0.479174147429646	0.850432005403296	0.800401925016208	0.825686347044532	0.81955022288875	0.753921487345127	0.798533007684911	0.780354932771957	0.843604465230056	0.70782259850995	0.678743106202189	0.798965083924499	0.813604603410506	0.814818008477418	0.625203510214807	0.826762206182599	0.611772863562529	0.822362812767057	0.747758616970446	0.637682397535734	0.469154194340789	0.723147250645297	0.773910271728725	0.824516039146132	0.733652010681639	0.747860596509888	0.773218919997832	0.811146154690342	0.607499500722592	0.623697789074452	0.76336075816893	0.78091891440094	0.547224590076177	0.69122865618421	0.69540276518964	0.826465180386954	0.526347941488481	0.831851841008164	0.756937580077321	0.530669554639002	0.613567557499399	-0.0457839484226611	0.713051308612123	0.728389216865939	0.759863610610015	0.613541239983369	0.193000585198255	0.530413256237486	0.813029768960744	0.858069928323333	0.785691984765095	0.532926097851532	0.817927116204869	0.801358480696586	0.851027146657788	0.766163496366373	0.663593325376351	0.631028134440713	0.82526464551418	0.71011116321683	0.573679363436023	0.824312154172191	0.803437037379949	0.808299051763929	0.424134689878277	0.795814135403368	0.771306985412131	0.794697752771734	0.73470317311429	0.821196242785308	0.0703947245793892	0.808278337644094	0.627199878682509	0.735503212806361	0.605817213291782	0.450858677808389	0.196843465717775	0.764459915205218	0.804034715834199	0.800665306968836	0.846309402221104	0.764475418087608	0.838328864377367	0.764657747542462	0.780497797036083	0.784718801318614	0.765322677927313	0.80563989621135	0.639149160125737	0.497042412542892	0.410224228327269	0.542489583053787	1	0.754383136464833	0.81318671757124	0.75754667486178	0.684419535874645	0.770865817240243	0.222937110802875	0.796321275440239	0.532738020317022	0.786347669085336	0.704888221490765	0.742532564900798	0.842021100892115	0.635275841158704	0.654316525814925	0.755485019387096	0.805574402063844	0.639834659862621	0.784298558196805	0.492324617052615	0.471735465649165	0.488616594567546	0.722450202055546	0.835472733095849	0.652274303015306
PLXNA1	0.833070127084323	0.875128806728868	0.836909063858513	0.896267256796242	0.827240788753683	0.806896375378273	0.884801085628059	0.89979227802795	0.901127129930036	0.84241806840264	0.842057557496836	0.889222792156347	0.620222703685196	0.839862217471125	0.895622284911707	0.839104389645309	0.877059242259042	0.888416057436519	0.905501483884755	0.869669496439456	0.897891457790724	0.789583137413705	0.789680188109993	0.85957496865874	0.904491116576573	0.849303116279574	0.741231850374068	0.896565464514454	0.734588201500533	0.844131554341043	0.865137578570963	0.811318191907501	0.711011944353814	0.830032033690404	0.875321460981733	0.914638442086447	0.741394665869333	0.914674266807093	0.86138501340883	0.914371043585276	0.793250224477008	0.697494215690538	0.847864869866553	0.873732421526462	0.660203630031735	0.850421793044991	0.738048433273419	0.896954613081035	0.710434875131071	0.9187742477074	0.810774608906547	0.743275435060206	0.751382444698806	0.100259900087032	0.835714133734383	0.869214563467697	0.799425897297308	0.706230613394912	0.302500928455364	0.608909841236484	0.858004101120559	0.88468006917879	0.823446900551747	0.754753961792432	0.920164063380689	0.825015734670538	0.866039551867967	0.845443164972001	0.831495072640362	0.730937529096905	0.887017929585528	0.816432991486332	0.670320375423724	0.918728323956747	0.900769954370417	0.905920358172129	0.490639178622367	0.870776933710416	0.865160148908658	0.875873028410307	0.789086764252797	0.900772669549588	0.133059070314284	0.93063176215487	0.743468464690266	0.801196533462921	0.698042503643338	0.626327057105897	0.116695502294685	0.869529448764481	0.837488571528524	0.894290857942821	0.896986599022548	0.884256287771423	0.912318704510288	0.866293688686418	0.896611651884776	0.868293664084076	0.873673036396733	0.923164937795122	0.700205654083587	0.622304003441441	0.575494480039997	0.688433699921662	0.754383136464833	1	0.90007302117915	0.844340703599456	0.82894401299923	0.817876296334551	0.385785537665826	0.905239587538509	0.664230363320395	0.885561696167017	0.76447472992308	0.849793939250144	0.777146598433127	0.748829801066633	0.811927008757279	0.864216561393717	0.884205797674852	0.750957176802164	0.873421081564722	0.646729028833353	0.612139101671189	0.629996616658609	0.857776704009338	0.915434856215904	0.780672886309706
CD63	0.814419994080669	0.918168043449414	0.884039999622013	0.924206570848909	0.813239606493455	0.834340894823327	0.926189177416583	0.936144169205863	0.905343620547773	0.86284941177771	0.811668254311736	0.890653279179063	0.526202883163875	0.910479398538833	0.935119056847784	0.899254779218866	0.928024422523895	0.876803624590552	0.973878345944691	0.893766993251272	0.963384916125765	0.841718799107707	0.792083621303712	0.844379324103081	0.948637123845029	0.885120521542103	0.755594941066688	0.903012667273625	0.720380417347191	0.853343690410702	0.899793083334937	0.787097195834297	0.65526872594486	0.79094767130131	0.846813460726083	0.927734204104401	0.762199492091655	0.905984103269715	0.793201328448738	0.920168396274376	0.88332115147496	0.608792380280969	0.885174461907629	0.919256499294528	0.630984121082389	0.878962971394107	0.656134277766401	0.921789294939369	0.64687892400839	0.9061611965778	0.775877676115604	0.806029225014265	0.804709611588483	0.0919155973776473	0.824433303576366	0.933567662821318	0.754499726574356	0.766880701956009	0.307334254795877	0.492056283189427	0.913026247369932	0.914680591380595	0.845611653830064	0.769651260647885	0.959029060302717	0.809297230948351	0.91289386943022	0.842270810269221	0.796736528937005	0.659420610670695	0.901414119078514	0.756555615569469	0.596293342488818	0.966229347967618	0.943880587209416	0.88490733480401	0.367261314006262	0.931033461470953	0.932194888251718	0.904715870816192	0.764576649434727	0.948166605442352	0.168832860186282	0.962428737089679	0.698687056654407	0.736636007895003	0.640208104297293	0.562575321813358	0.0857181929541313	0.822742534294888	0.80748015621428	0.913496116055721	0.952294471549761	0.900429135198919	0.931842893095957	0.818729165443176	0.921735994197727	0.809837125723235	0.891809419637635	0.963704289358122	0.65263546582431	0.643492997075814	0.521474134311647	0.619791235516106	0.81318671757124	0.90007302117915	1	0.811699195652445	0.82483825823702	0.76758327361148	0.339180854428858	0.949741996598166	0.6806539267546	0.904629247625462	0.798207479729719	0.890227809270789	0.829630533498521	0.755485543735836	0.833568579725613	0.812552267713	0.956399423193698	0.641420734065173	0.903050890229015	0.552997205529084	0.507914918532606	0.526930206805629	0.863480190065228	0.981677555237242	0.725091640412517
RXRA	0.82827894089148	0.88070037250767	0.769032792341483	0.873119359498725	0.872723382575223	0.814283245873798	0.859376313958982	0.864131221333978	0.904876072499583	0.843270637520958	0.923908176768165	0.877328325356799	0.747209579118814	0.785958899306387	0.885723903267998	0.7908214338813	0.865505276791992	0.910935202240467	0.828640329619064	0.88917935266007	0.842226191281637	0.83925704124464	0.880828372396338	0.925213948817066	0.865101453910509	0.845008714417394	0.749713467552678	0.909259898324077	0.847848897582894	0.830436955390488	0.902671578177779	0.890326850126203	0.763840385056684	0.855895423184371	0.897467234671462	0.915799255389249	0.801352286111696	0.895882400386211	0.912813730688324	0.899580835591868	0.666985519786778	0.832872768493495	0.844659352782389	0.788571148666971	0.747372862199775	0.860869451670527	0.842161975205213	0.891661629232928	0.807223886000866	0.893896077657519	0.851770612003411	0.726838613630406	0.79030601839482	0.257614135531919	0.854460065672673	0.853250843466989	0.875042991482042	0.764829541755933	0.464910640873348	0.687309525572128	0.799898162427842	0.843498902836234	0.83244396163883	0.700954738539605	0.903187529543587	0.868780548340473	0.836147207951994	0.871242767951008	0.879704979532634	0.777323384981354	0.895414497538438	0.842108941200199	0.737044643709575	0.867985662349658	0.896704071877949	0.91079691369347	0.587887334328352	0.83131431579732	0.872649593265647	0.880993499455289	0.763830920814944	0.895943843805792	0.330329340364758	0.884861047225381	0.819048415498932	0.864346540789773	0.703128492332496	0.691963107829584	0.193930051518083	0.901780181274308	0.835188234807805	0.815908840943561	0.835875471286221	0.8280807442723	0.902582603220988	0.860351550334426	0.896670889368932	0.863848482180442	0.875385624827917	0.875615864898817	0.760089480407911	0.757778752151048	0.739205177959133	0.688173856577026	0.75754667486178	0.844340703599456	0.811699195652445	1	0.873824316994924	0.861886481657813	0.572424694725346	0.866706999412544	0.783106399732465	0.890796804644815	0.745598110842966	0.89696786005633	0.738416177744587	0.861954140061447	0.735116401584734	0.863813521975045	0.845839643554044	0.814489984952093	0.846664680240262	0.753648981418171	0.696444764943609	0.708726468785162	0.861672359145307	0.863087454315208	0.835752653939126
APLP1	0.78560907858925	0.849586597810474	0.774547845023458	0.829129543332315	0.860707233746415	0.806684087958605	0.8544470984345	0.815584380813695	0.882816689015102	0.764305338694064	0.812585524520364	0.836392003045446	0.706232042831826	0.758770080684087	0.904484120986381	0.753616501227147	0.841056097449087	0.912051279963413	0.846189802731185	0.854826704229359	0.839060829867191	0.857165543806423	0.866780021768731	0.846166073644809	0.868646424495081	0.782413015721998	0.780722097131801	0.857666034948288	0.816045314994264	0.789508235644277	0.904850390250737	0.846184750410032	0.819535029519484	0.809375786615986	0.839304450801755	0.872010882435116	0.774994363714871	0.900185923982734	0.840706453491084	0.886532118840699	0.742187844343512	0.739957526325075	0.867749319542694	0.752150884078951	0.750744669781595	0.898368416397894	0.743842958699391	0.888525398252998	0.810336434102914	0.858274812203954	0.759195607966848	0.820412599322804	0.800039686388605	0.314791951258381	0.857501683287372	0.884611078412757	0.821151290112162	0.815670480866641	0.528429395652276	0.586133588692065	0.782378449826786	0.796602847890762	0.775436314788156	0.788389670006663	0.903944535471952	0.788056111423987	0.803110198206817	0.837408301947533	0.852397036833985	0.737570649360265	0.871338818025378	0.789117496502037	0.692574341808075	0.853444540869037	0.883830520387543	0.886462607964577	0.494564996541471	0.810436221057427	0.88672051295878	0.852781199435077	0.672718455799122	0.875489666083744	0.377704486477314	0.893463365041011	0.786978959489198	0.82506154348825	0.675135400974749	0.672423877983857	0.209749448181787	0.869814815601006	0.744186667368167	0.841653746394366	0.82280738841579	0.807152554091697	0.867773470510561	0.771322957168599	0.878116867216083	0.817021422703315	0.870670185407869	0.88635493486087	0.685731973716704	0.765293153847853	0.698503647422453	0.697868338346448	0.684419535874645	0.82894401299923	0.82483825823702	0.873824316994924	1	0.791744271851064	0.591388080133653	0.841019533679341	0.831466312990193	0.858023372925874	0.739920403682484	0.90483638302176	0.683126855382928	0.856496717129804	0.740405850745548	0.776675792494608	0.840635233804978	0.74832748616152	0.817520454096479	0.773744579718971	0.687596947557187	0.701387808851814	0.889621990450154	0.856752569288622	0.805728546532423
MERTK	0.771668660805056	0.823584756443418	0.729087178457123	0.852970451923748	0.768969670137834	0.741336769294988	0.837587686549213	0.846959952708935	0.88159680871729	0.810845227939125	0.866492518114963	0.848766950640754	0.606640696111012	0.785427804941737	0.848518192125398	0.775221172665767	0.819223783729317	0.885045158347681	0.781341951046956	0.817484936512028	0.816675709465905	0.783694830852882	0.805307796086469	0.858785895668845	0.840486240899333	0.790125432066353	0.692027682884203	0.89870187132993	0.767634505367546	0.837188483084148	0.839701095838827	0.749208714133696	0.683084802303971	0.841077558511496	0.848361751169937	0.882068997899749	0.748787540521363	0.856663655375053	0.908617494834356	0.87307014004684	0.632070538719906	0.786668257809835	0.804694099217268	0.757475565914944	0.731677822210754	0.818350195133543	0.824555835282668	0.864313860383057	0.718343389471263	0.868670320396763	0.764630959268713	0.592121423671095	0.701806557314838	0.151884283599552	0.811643094527614	0.798846353720099	0.86010308190762	0.65456048411643	0.365055942983711	0.716397495850386	0.806660924053312	0.838387787419667	0.804212049370522	0.631424552148391	0.845811264176322	0.847576268819429	0.83747278857181	0.811985626912143	0.818060720785979	0.811067252760707	0.887971857580282	0.864531007832093	0.774212958544389	0.841638264162793	0.854496327086502	0.882775862682165	0.647515937822497	0.801518862611268	0.799790137446839	0.825863495058475	0.729830090218476	0.846778825340282	0.184796617774387	0.861944083248425	0.71396732581662	0.889694195225945	0.742953087898676	0.651294733395841	0.160604387718523	0.896219695349975	0.793857954152127	0.785765884036151	0.825307662347394	0.812043466377921	0.876857549153822	0.862168502022928	0.843055736193935	0.803801255579446	0.838896990825393	0.824128257906313	0.749248912931486	0.66245912882684	0.639911598691549	0.723980998394442	0.770865817240243	0.817876296334551	0.76758327361148	0.861886481657813	0.791744271851064	1	0.51046642083985	0.826325236227275	0.706217453006839	0.859863771322709	0.709125815495108	0.827315028258093	0.72313206308519	0.80379983283243	0.716842683639223	0.854655798945597	0.788696320164072	0.866421293546199	0.802265767631519	0.794231005570385	0.78192659551532	0.794398058756116	0.838470910386062	0.80822242538179	0.828210033157563
ITGA6	0.378236429646558	0.476927873781723	0.340404184671679	0.38702391766442	0.560491125008512	0.534964401767861	0.538500674512167	0.412530831276877	0.518548993224228	0.355609231406366	0.445720765337271	0.460849928687075	0.561037940035042	0.346292189429396	0.487408311875778	0.222274432455652	0.390417988274719	0.595336974273537	0.382261807796906	0.523713563598935	0.362551433096782	0.673169236022689	0.701936571309242	0.541400652735682	0.475302078512102	0.322347578348974	0.597601927060695	0.449989747941036	0.778569641900281	0.388310351042056	0.65758006581645	0.541702459487401	0.74471376605699	0.543913077728456	0.451266415346281	0.458759265614455	0.559385121820177	0.494492391655129	0.553616495556917	0.487808119329111	0.282455121466198	0.589487485982127	0.42249643260651	0.246834559638639	0.781320990280213	0.67039413019848	0.522116828634228	0.485720188333532	0.733770402232538	0.463591848259742	0.377431083925215	0.577943677521389	0.683905026202578	0.719996143819685	0.537073969683594	0.518689764590456	0.600938347330587	0.659898227070434	0.758332119143979	0.502589919539218	0.302133638336792	0.338932693377941	0.289465738907285	0.555132855749828	0.512336295601124	0.489561822120089	0.324594506238279	0.475756765138159	0.562624548566613	0.594819233308717	0.465891347193735	0.579632734225457	0.668700902490825	0.385430904493577	0.506786123469789	0.447834226169995	0.575901854041772	0.424078581512499	0.551283380408546	0.426515494321053	0.253431372241261	0.481424646164274	0.786896790583067	0.473852310716144	0.483499270670727	0.54561512545143	0.520220475033926	0.778470282831844	0.030138348538854	0.581239783460134	0.340644329810808	0.341136829712039	0.333583935047933	0.381069894097204	0.466575907400912	0.353343421723628	0.505021190642836	0.436664081786544	0.481013961537078	0.447253617822386	0.489091899927235	0.814535908406444	0.831152024924399	0.317898186169192	0.222937110802875	0.385785537665826	0.339180854428858	0.572424694725346	0.591388080133653	0.51046642083985	1	0.350035463947373	0.812837707370856	0.50825281364938	0.254662791499696	0.669051745064162	0.283579362945051	0.772169576628567	0.269020563449473	0.453416816937547	0.365916155940415	0.586638544316648	0.361831546718931	0.792095265386984	0.637724084320896	0.642889938049233	0.571173802118108	0.360633060109598	0.511929315673789
RACK1	0.843887057902053	0.898564834424244	0.845512575667938	0.916497810139214	0.831725314362885	0.803983889089436	0.890941851292083	0.921168189342166	0.909513118135109	0.867597083871914	0.876146657964879	0.87861370015386	0.634649679748453	0.884590177701876	0.933823220769015	0.938890300094722	0.948399256690183	0.906075120526358	0.944510137328474	0.876739994165226	0.94430978949393	0.8174140194226	0.798636464495924	0.889922798405221	0.913613871140889	0.893963009976887	0.673231321752441	0.945796897719356	0.726424638935145	0.887808497491994	0.889260877152247	0.868179888723713	0.665671803270352	0.791010062438167	0.920143957289364	0.958929038371824	0.733476676835884	0.933999434962096	0.859502816241191	0.932138809563064	0.797349591071064	0.674820858874375	0.871882746327386	0.898597512043875	0.640010397442704	0.853489062582088	0.749153513996007	0.917475915398047	0.690957781639973	0.924028962377199	0.836293645873181	0.720981140026253	0.751350845825067	0.0398484589156185	0.837971258477296	0.906668923312927	0.785518496810694	0.719931669893705	0.251196712842381	0.595332459373445	0.894909422905861	0.925486526935595	0.892727583228851	0.70616531061798	0.949204754369056	0.84964568366572	0.932855598386532	0.856260871823593	0.840743855983198	0.718166087098077	0.929646359963606	0.811573901901651	0.616995256925965	0.978184140991215	0.942058833389014	0.930413753093955	0.448434784807303	0.933364401588025	0.924973706517357	0.907277101631468	0.829883229459552	0.936671852839305	0.107901611832752	0.957314919477469	0.736398278603204	0.825288158917058	0.681969438999643	0.558250971995655	0.124281098046105	0.869201100297356	0.85655539288319	0.917658454496737	0.935377334134629	0.912780963567803	0.9415991815873	0.874630586543571	0.928447693609898	0.83278777763253	0.906946863940217	0.963036729499458	0.712213045339119	0.619633967502998	0.574735655710906	0.736275247671803	0.796321275440239	0.905239587538509	0.949741996598166	0.866706999412544	0.841019533679341	0.826325236227275	0.350035463947373	1	0.677851192033229	0.918933058084925	0.842583756725705	0.877737151346082	0.786905575742068	0.756802453755902	0.866785540018961	0.870105584836532	0.981679215766025	0.747133641295709	0.900208305714287	0.60531322470648	0.602018287372324	0.614800568613368	0.873337616498324	0.975353271935843	0.8109465905284
SIRPA	0.604394367903601	0.740314304461313	0.581947939802988	0.676559818578386	0.739556227563759	0.717574325141	0.777619589193117	0.66502313381319	0.768345577238977	0.629911273675252	0.690733775983296	0.73112731340164	0.591809921148661	0.654399577258301	0.799665898204766	0.58873233529524	0.727994164988361	0.843353365747599	0.688211396226405	0.774838620842226	0.715964932132035	0.882600183740107	0.887743946004758	0.757979648421206	0.767911929341058	0.634420912831566	0.757831581300591	0.728618771973529	0.896164966925788	0.619531776972471	0.864931179866823	0.734602360590533	0.867336492477768	0.701603983300558	0.709438350506793	0.739469069991071	0.735501352111173	0.767996091730905	0.725427588819528	0.774991724777233	0.579972939028597	0.683137476761138	0.699968125984444	0.577674962342211	0.865074714764508	0.872579622869703	0.643497664949844	0.797535033929447	0.790736511798857	0.701102401279149	0.59502857494153	0.789869796394358	0.843335605074789	0.618189773403086	0.821062832865015	0.799581410513108	0.769273475818474	0.900233399051901	0.668926426263656	0.516633169479903	0.67207362652776	0.685325984530934	0.601278153117668	0.694024286104002	0.798299034809859	0.719436263384464	0.691157053602599	0.77054964713321	0.737978901028511	0.669197706818873	0.768312575683502	0.70605777044936	0.671148209655071	0.692522873782731	0.77202364120868	0.736554320725225	0.477901963620086	0.683507787158595	0.815670360853829	0.715855621617931	0.460399729782271	0.77847451029168	0.707113784536787	0.765574517968867	0.618663654213423	0.768244711461022	0.662246056625716	0.730853177956652	0.075782030922122	0.76181910414053	0.600731638295846	0.68406428501609	0.641044902933518	0.653358307290085	0.744541619541757	0.60331084727355	0.780470795056713	0.653304635639779	0.771783137697149	0.767011794320434	0.535699123180861	0.914313062632991	0.864756915994899	0.582714448861877	0.532738020317022	0.664230363320395	0.6806539267546	0.783106399732465	0.831466312990193	0.706217453006839	0.812837707370856	0.677851192033229	1	0.722806449965274	0.585115444291685	0.887363067297236	0.532306204637729	0.919017033561584	0.548773066344935	0.657668533645444	0.706714858532525	0.662770813999195	0.624971571515762	0.817882237591236	0.654661536983556	0.675168133223999	0.813249577288462	0.704791238270215	0.733420745392552
STX4	0.835353582448435	0.929404339117529	0.871990176839248	0.938307061069077	0.872139446392548	0.864141714666324	0.929014807218658	0.953042715353701	0.939597649540835	0.88084493483685	0.88637082960379	0.888455099548477	0.684322186799425	0.871556686768078	0.899603566614163	0.852911908524192	0.898485063619227	0.892925458707629	0.921286727446404	0.906783887177349	0.890559926544507	0.851916468795216	0.852787433269573	0.930316795172855	0.916708901614416	0.863544545024791	0.767609694082527	0.936503090416196	0.800699960239371	0.897130271631158	0.936290019574065	0.860407124929925	0.721589589923218	0.889264315781991	0.879955959621321	0.943184161192726	0.821657574254948	0.914680186705749	0.908962796169225	0.931898783249871	0.7951226360334	0.759634547368092	0.899797922940364	0.869634800895211	0.712506518178929	0.906098572161964	0.798165562238453	0.899776510245367	0.78240555160097	0.94007410015913	0.839530542706952	0.750649289031936	0.833190353613617	0.156874180643256	0.837116944206052	0.904392301843358	0.84759747479322	0.743967849079996	0.430717719015234	0.667373708017606	0.860551823345689	0.873940818886943	0.862878623062338	0.786389525013049	0.94424484310638	0.861731943532705	0.852839656234158	0.847878000812666	0.892997596302004	0.77969946308646	0.902665792332099	0.848840213486058	0.740996259695756	0.933574785004078	0.944859958796885	0.919832792081395	0.564157003518815	0.910289856141382	0.924603896354653	0.906799271525452	0.808071706897015	0.932190217084477	0.235551493258858	0.933729781119597	0.802190618503221	0.818671740675469	0.688068653492442	0.664938299598882	0.203489508403746	0.904031418535995	0.837829696690712	0.844811598617275	0.924753931325234	0.871745420751371	0.934229609295446	0.872080817718285	0.912945199181974	0.8755925504348	0.885543366747271	0.915838579413828	0.795308284980063	0.724684993203266	0.646252820988364	0.634864577537344	0.786347669085336	0.885561696167017	0.904629247625462	0.890796804644815	0.858023372925874	0.859863771322709	0.50825281364938	0.918933058084925	0.722806449965274	1	0.762957351641768	0.912259847435644	0.830764813343004	0.831192914902104	0.819677022318848	0.884890203973233	0.900001139074881	0.802557101578811	0.920147027814861	0.718362944703244	0.69302507192669	0.700652546643302	0.867046700922666	0.923402662167904	0.789343211903025
EPHB3	0.757378374992114	0.791175682051758	0.75180459401108	0.813081832899425	0.66705933761931	0.727640087527222	0.767463586309844	0.758565796851323	0.790719143475315	0.827063995058688	0.787240738825837	0.77515099777973	0.542374967843121	0.760062164419542	0.833819328588616	0.856031977274803	0.876649866207323	0.823590951848426	0.780896808073024	0.773745403360333	0.836943559865007	0.74877206682416	0.683218319705405	0.763131132899508	0.801578552134603	0.830107822845004	0.60702761798953	0.847194169026475	0.606214037072249	0.785114931258231	0.750383311432776	0.759443321850277	0.560420540739588	0.635117635243188	0.840276487721011	0.839287600111127	0.582374006461859	0.830964972998012	0.727650493789615	0.814741413437388	0.591832910607678	0.589859328212641	0.757601200241024	0.752650195025222	0.55067711564053	0.693104067763363	0.667798035469997	0.841536709666419	0.609001272480296	0.778697265288654	0.737568149773959	0.573197445377807	0.632985759498182	-0.0303981391252496	0.767137032864823	0.794603388059226	0.658248518152034	0.622072762503413	0.227210238684444	0.471117287283195	0.747020581883459	0.82526213054175	0.87190083688578	0.599823388375661	0.827200635162997	0.731674958937065	0.88178419171211	0.802809586080426	0.741607252123996	0.582503388586558	0.827264796161463	0.657368423725307	0.430295434043313	0.844137923089123	0.808352337045114	0.843155768753552	0.323561748172144	0.780784329908102	0.794133462052657	0.846819828669779	0.75520536667571	0.832669572425242	0.105567855027727	0.839623172830029	0.64977845997989	0.812254023284615	0.610910944369588	0.446530381044712	0.215129543934005	0.706024267752571	0.723637487043314	0.808497192356844	0.813210428729182	0.793592813643322	0.805549918595726	0.771116255018943	0.829069956115405	0.726799102151499	0.831234999181377	0.844168361505106	0.556496462710817	0.539493745917294	0.481520279465328	0.79208240296445	0.704888221490765	0.76447472992308	0.798207479729719	0.745598110842966	0.739920403682484	0.709125815495108	0.254662791499696	0.842583756725705	0.585115444291685	0.762957351641768	1	0.766700680269029	0.72724548842963	0.649221621233552	0.791834634071408	0.660634294735424	0.835937218727465	0.559439177378375	0.806093338162157	0.471976235696077	0.42389781755029	0.444166481769701	0.799419505769682	0.836207895312282	0.783107502042878
LAMP1	0.827079564396766	0.9350678957542	0.844089901632683	0.901555614553093	0.874827952211829	0.902119034484033	0.950421920954319	0.893118593223267	0.942232421853164	0.858003945860873	0.855053256791524	0.893319801254112	0.667544587113646	0.839011880664653	0.937440397358586	0.801920342323085	0.907980996846768	0.944362729732626	0.894562763084184	0.939537234207759	0.897722560711586	0.96375909457573	0.940019816480706	0.914748238085156	0.944653541210828	0.848011719238247	0.869049469041551	0.913984529786521	0.891105643648687	0.840353510793599	0.985188489493135	0.86666792894106	0.828109018474251	0.857230375050601	0.879800281561147	0.9270036581884	0.846232301754808	0.922551828701191	0.869585813977172	0.928625826590331	0.755163292966313	0.760671543428381	0.879990191713873	0.802140788455851	0.818124870926846	0.95734361558276	0.757382606162759	0.945567001539187	0.848735022165996	0.905116985619518	0.797430283794633	0.849122496058753	0.928629358238007	0.376201798650093	0.900807454915391	0.95114680475138	0.872571725179248	0.892213075847409	0.609499939958548	0.57999665496137	0.82060095894299	0.864872277181638	0.823562733199135	0.830812072723695	0.964530365220908	0.866769076557475	0.860181647974555	0.889596806219745	0.890287234900179	0.744696055370501	0.903648388041385	0.81369536523391	0.711625002490585	0.901300504618846	0.950633141702246	0.892209350299061	0.50402345509694	0.875987393096079	0.961887789374634	0.905687256408543	0.720041420649415	0.95584753074874	0.494862875884356	0.942958853752999	0.79019200433501	0.852133220536319	0.714329798721921	0.735089307516501	0.120694175653492	0.891733837667308	0.78872013543342	0.854164140509277	0.87997491614416	0.858447966116712	0.924551410258604	0.805151611212351	0.947562862720257	0.83271265822919	0.914476555734109	0.935350536049705	0.711807520117389	0.867417625461241	0.775732002101219	0.642827714556775	0.742532564900798	0.849793939250144	0.890227809270789	0.89696786005633	0.90483638302176	0.827315028258093	0.669051745064162	0.877737151346082	0.887363067297236	0.912259847435644	0.766700680269029	1	0.791128353047423	0.939518034393287	0.765912694484856	0.817594740559174	0.891437313089555	0.739762339021447	0.875218161713556	0.77635348316398	0.660399489088733	0.679522810332994	0.919780500113757	0.903121809714951	0.805587242035505
