""	CD68	TREM2	CD33	CD93	CD4	CCR1	ITGB2	CCR5	TLR1	FPR1	LILRB1	HAVCR2	LAIR1	TLR4	CD81	HLA.DPB1	LRP1	TNFRSF1B	ITGA4	C3AR1	CD44	SORL1	ITGAM	C5AR1	CD163	PLXDC2	NRP1	TFRC	ABCA1	PTPRC	TNFRSF1A	SIGIRR	TMIGD3	PTGER4	C1QBP	ITGAX	ITGB1	ADORA3	GPNMB	C5AR2	PLAUR	ADRB2	CD69	ADCY7	STAB1	ITGAL	RHBDF2	CD74	ENG	SORT1	PTPRJ	ADGRE2	TLR2	CXCR4	SDC3	CD46	AXL	MERTK	EDNRB	TNFRSF14	KCNQ3	VSIR	UNC5B	SLC1A5	ITGB5	PLXNB2	TSPAN14	CD82	ITGAV	CD63	CANX	TREM1	APLP2	SIGLEC10	IL6R	PILRA	THBD	NCSTN	SIRPA	RACK1	JMJD6	CD9	CD47	TRADD	STX4	NRP2	LPP	ATP5F1B	NOTCH1	RXRA	CADM1	S1PR4	ADGRE5	SMAP1	LRP10	TNFRSF12A	MCFD2	LAMP1	PTPRA	RAMP1	RPSA	CD2	CLEC2D	NCL	PTPRZ1
SDC3	-0.0658129484190248	-0.110281848734462	-0.0739459199049886	-0.170709243276782	-0.0532973707821949	-0.133090681616414	-0.0944378764686467	-0.113551043159557	-0.116884873003685	-0.175383790775816	-0.102205350669789	-0.0882386828935981	-0.126299391635481	-0.0293203778455004	0.250146022268912	-0.107103337942602	0.758340147892059	-0.16266840268901	-0.0999057823584655	-0.0996162774557781	-0.0710282839248627	-0.115014903153246	-0.210668294653682	-0.224505509092992	-0.136776227411555	-0.100092383126172	-0.0848193880100263	-0.0137749158320398	0.320457165410007	-0.19518773262856	0.298228398789773	-0.18314691179656	-0.183784905652785	-0.0919215372259305	0.921163476395473	-0.0609567053864775	0.637481914481339	-0.109771994391979	-0.0154629775431272	-0.00803481592240058	-0.0875710117360705	-0.285915234542831	-0.078884245434807	-0.209721722281843	-0.180134250624968	-0.163855635487008	-0.103176392668467	-0.126822809665258	-0.0072128365472763	0.918947649134624	0.222402690303204	-0.0103880014984529	-0.103929922343748	-0.178053549015065	1	0.699954525531478	-0.108128046926322	-0.0246233444890592	0.297289519193943	0.310769122411534	0.0495216533769999	-0.102531950984456	-0.0463109593687759	0.201346400080326	0.521875550178826	0.250695886848299	0.0405282664323245	0.212296741742712	0.621390159006579	0.632988290747293	0.818848751322555	-0.0428585092885368	0.619807287772604	-0.149493244458537	-0.00510840837329857	-0.258945025321107	-0.20857398470463	0.488059512598678	-0.0890554900924542	0.81705501053326	0.331430340497696	0.891642799153705	0.900455967621553	0.0786678309829709	0.602754349527003	0.194278806255382	0.922846693602066	0.813214354693712	0.854371560210903	0.736947879384391	0.872817778061116	-0.293438756488249	0.337602292659904	0.814367617298854	0.229482623405286	0.931405317071725	0.817860100636111	0.413580739493335	0.903701643987478	0.926219379178748	0.62956717234688	-0.237220896081048	0.322472589198797	0.82133287784053	0.968656556237637
CD46	0.445700940990233	0.279599692911567	0.260302053997234	0.210457168404602	0.307991273782932	0.291583131557801	0.338601278699414	0.339690970809378	0.270888935265875	0.241212193109994	0.37296724414049	0.335203183568622	0.252110691564371	0.484329131182017	0.543760235643186	0.269226779254537	0.858641371125464	0.409926290221993	0.213466822538365	0.372047798337029	-0.0344395992222954	0.370454239802458	0.189605149013564	0.26977584255293	0.325721717340976	0.350995732653736	0.288383311865518	0.436096222317506	0.577961779072813	0.268213680087637	0.54038685313746	0.39131899314017	0.229389692144886	0.349036546348905	0.674415875876317	0.430149343310883	0.797021814437125	0.311267472654993	0.504027694038896	0.555539951752037	0.36049954235716	0.0326713552350686	0.347670706732288	0.116311009102901	0.142264273620257	0.254476184109061	0.332645978225948	0.250382175402838	0.39134026599478	0.683693625075905	0.559964173278898	0.438138128856105	0.310898325557419	0.320981537853929	0.699954525531478	1	0.2743593450671	0.509003425158144	0.568732932074283	0.735276934289301	0.521499445369132	0.334382343663454	0.427557553849002	0.710156037989228	0.647583923579934	0.654728618953803	0.484044590024234	0.0929407836983727	0.688359937921835	0.775352285595915	0.879932296219026	0.534229170138464	0.873127806118339	0.278564902432453	0.560690025435405	0.172957121651047	0.188814473114476	0.734798496701627	0.340135423191804	0.816843361543442	0.789635502963035	0.65611892705643	0.511947600885114	0.460335059681257	0.89932202445721	0.685557745742333	0.820790070563437	0.72914650897312	0.705967107701686	0.66383001228937	0.821561130940048	-0.0622299988426668	0.559955834076942	0.769160072672753	0.668094669662893	0.657705646546063	0.820844513349644	0.724004543164976	0.838221061386532	0.545902118102371	0.738656568165592	-0.185009762080714	0.63979743007657	0.80292451576044	0.591412313542129
AXL	0.908263751451521	0.978215511999725	0.965498333044667	0.976927257761741	0.977988355169426	0.956923961291046	0.961676113070421	0.883537913222298	0.983869855973983	0.977000038921652	0.957073990901969	0.975632687474862	0.983975183214368	0.462471754887737	0.920383266700029	0.954535322799625	0.472686782600731	0.819075579074647	0.80848878527472	0.931387427318814	-0.487186225010078	0.951827612444424	0.921900496240167	0.591600380099614	0.963038035035466	0.923290520484142	0.973672224032697	0.9568005429488	-0.237963676661582	0.766846464286712	0.863966428557735	0.623529228421289	0.965410632568748	0.952570110633649	0.0343632919620989	0.957902961972012	0.563226061011089	0.985415905011765	0.471580036202118	0.786504319958602	0.966111331005484	0.775454562577976	0.893149651177469	0.720231950846502	0.925347635165716	0.928126868474385	0.962913390606295	0.984880046998216	0.93031861625852	-0.230025291420839	0.882740019849752	0.926628746472857	0.605738289072761	0.564985658938251	-0.108128046926322	0.2743593450671	1	0.912013429990938	0.833367025660061	0.406816964674119	0.90099791302418	0.970926247044784	0.905443503030812	0.760433399897747	0.720202409243429	0.833279253289518	0.914039785312012	-0.637508137669434	0.658955296070107	0.580593381342716	0.256368246395461	0.567633697324911	0.558139550767864	0.975209541692543	0.80029871261996	0.419853020693668	0.485940712387111	0.575916196433873	0.972374239781074	0.286064913363569	0.654485033687318	-0.315672190597352	-0.278490963968384	0.896713477966343	0.544305630511491	0.337478522207292	-0.0193648100632244	0.385260934628129	0.277787816035785	-0.340732206620697	0.297675670737622	0.379732493239668	0.519134513264085	0.378777510171823	0.619346333134582	0.0258174797323023	0.136021185067607	0.741317530387274	0.0837201145812925	-0.237560902487875	0.589101506501619	-0.113736659309815	0.763646066621258	0.355845905180462	-0.260181533152934
MERTK	0.962234510975457	0.911814894750018	0.87200642062929	0.866111532485152	0.886779623020419	0.9168577701899	0.928387976050877	0.857394663126631	0.916660624126247	0.904393558527023	0.934169557817152	0.935650873641589	0.888734539887922	0.650777149940054	0.884406284401905	0.842040204170296	0.590645280823733	0.911036609212199	0.659863288210233	0.961473644497993	-0.431287119623793	0.916058555135736	0.817566255903931	0.665061088231013	0.93337797937562	0.892118243234911	0.900435589789885	0.940151424951688	0.0786604788616501	0.724501620899872	0.837194377284686	0.768848583097686	0.884853631748362	0.911067409479001	0.0851649711167226	0.955143968537398	0.670164162985935	0.925950404248882	0.708445105494383	0.907373243083472	0.940829712687041	0.676600428361378	0.862543598363005	0.615853259186762	0.77965005387237	0.873778847518765	0.918749399361499	0.877742310582482	0.907388688943963	-0.0877277770455037	0.889444902785062	0.913839891137381	0.676416790732511	0.588433494676867	-0.0246233444890592	0.509003425158144	0.912013429990938	1	0.849944100156405	0.567748964635361	0.960091889451093	0.929029007669614	0.913416977026636	0.927599752990906	0.711415814584831	0.913742211342981	0.925701716105791	-0.513626259878767	0.629152871993498	0.682820119268536	0.43104656954578	0.738838871920415	0.72426979234577	0.911721407472307	0.934753320117827	0.50370810668578	0.563604970851333	0.65308846964086	0.93069924347338	0.35885197383035	0.847385547890145	-0.14444135935718	-0.227829811634428	0.868527914895586	0.704240927060915	0.627327645309926	0.0927198943079776	0.417055245110973	0.283941596020113	-0.11666110307652	0.386746084357374	0.25553906766191	0.555489582120539	0.437601623758682	0.783332805440672	0.0894510653305945	0.28984867044564	0.84945561795669	0.219512933061555	-0.167723211971846	0.60192686395497	-0.205603357926128	0.755973686183366	0.421836649485422	-0.188677848131209
EDNRB	0.84241667563746	0.82968018958391	0.84259692381363	0.790655897522432	0.862390848124566	0.854896559828679	0.848701732502761	0.743778321535469	0.837955857212647	0.827162798569555	0.827072166019932	0.85470558781083	0.842858095378291	0.489854016688014	0.937046397763159	0.79498703629599	0.771357431195905	0.714547445396739	0.71076690975793	0.832772459909984	-0.387157238165814	0.793812747953476	0.769424425470917	0.477923688818691	0.843066557509681	0.804890201303943	0.836192961387922	0.86599673577631	-0.0493498878303246	0.652811916990894	0.916244346002094	0.543296419050952	0.815261247574055	0.828098309050846	0.427948472560578	0.839393214006028	0.79262439063588	0.846785463777747	0.540079732608038	0.740000362596747	0.871903227749816	0.650411718181435	0.781313006221398	0.61850361213122	0.773453983440115	0.792258661125237	0.840052591785072	0.824052929086707	0.866733649829741	0.185468033899655	0.884405504690294	0.854966398155714	0.577148953541076	0.475676041965755	0.297289519193943	0.568732932074283	0.833367025660061	0.849944100156405	1	0.526746407848291	0.882365216461026	0.846436839121869	0.78757599612503	0.81257810534402	0.853638495441013	0.908289731087337	0.867835895349058	-0.415852542988711	0.839695967731301	0.808848109301009	0.597494182002193	0.507421257310446	0.806117957202143	0.825527911471445	0.774467128102773	0.330803616955199	0.513011146387362	0.699997800198885	0.866567182325858	0.593350185382482	0.733420928742841	0.101668831069599	0.130996763664817	0.890425649869091	0.768351487516768	0.46088220142157	0.348915918887112	0.683099654913823	0.610702151369381	0.0118277506241479	0.62070082438121	0.235515089236213	0.655040673466049	0.694402198489573	0.742430040237447	0.38997652910387	0.495629497945037	0.872176178163689	0.459966540940971	0.156417698011329	0.813224412730435	-0.161723131858602	0.802126637166555	0.667657946826522	0.161838173168348
TNFRSF14	0.558053809040679	0.348600918945122	0.368419067348845	0.331958096863821	0.434894990090094	0.375367023109898	0.396319252011702	0.617924967475934	0.417104058180728	0.360643737314755	0.492224396770443	0.396030413086937	0.398012956473032	0.641576913962773	0.524737690280456	0.481790993753412	0.576838556063941	0.593299697394649	0.346448580040702	0.410213644214502	0.0295072670176789	0.533197161673245	0.391746494890244	0.586573715502506	0.460790219517906	0.543987971110342	0.340189434532091	0.570785461722415	0.429747646117148	0.384487317395872	0.447112579712307	0.525098854423897	0.404450725744563	0.491000966176996	0.360645169743988	0.576033690569857	0.580910563418401	0.42714987660742	0.471261064292395	0.73362144243578	0.493620819372272	0.0951230079933083	0.346915590691777	0.299221961726842	0.345450499291488	0.323205627985871	0.435330092994492	0.4189002972058	0.355193479725612	0.380857598385032	0.524849599292488	0.577578664318145	0.500000210380668	0.475386536481901	0.310769122411534	0.735276934289301	0.406816964674119	0.567748964635361	0.526746407848291	1	0.65957861808492	0.473476123480826	0.437261473553933	0.674427871532688	0.478680106017128	0.585686193515307	0.459896437186001	-0.0728143190088599	0.521628907831258	0.536865357463677	0.584642008849515	0.609197164129122	0.628155563336218	0.413504084805612	0.588671650516863	0.469522775167157	0.364779867481166	0.598370112359683	0.411135395794101	0.60706672530798	0.737767951116206	0.285397462614601	0.149468128662229	0.540799465326465	0.777709625834796	0.716248949234682	0.536762728122894	0.467007051892491	0.389342161502298	0.239454689509934	0.487624369806577	0.0782933691438576	0.411437645527762	0.458303235540437	0.673394405744271	0.315547275405078	0.53846170920413	0.64406821260151	0.49159448934649	0.154775759921199	0.608069197500276	-0.114620272645821	0.613272222758974	0.491835524107992	0.164570068285355
KCNQ3	0.948401653008141	0.861852405082957	0.882861326600913	0.832810795201483	0.893090089473042	0.897396031823095	0.884108660142151	0.90325483117682	0.907207407468782	0.884075985950468	0.905620113164201	0.889382698156938	0.892635106024138	0.711164510288148	0.912211645891686	0.864398406757042	0.634893620665915	0.900531010952922	0.68090222874702	0.90004133429471	-0.382218233747306	0.907370369497634	0.829863826509891	0.699426220989594	0.917210604306111	0.915065402622285	0.866278958711324	0.945622569774437	0.076425736801041	0.690953016227375	0.839747493154319	0.723388263012977	0.884855104614387	0.910093079147167	0.180316350411942	0.944436761387835	0.683684791547151	0.899020085287908	0.654550633687138	0.939670079597789	0.952902379513978	0.628192310687344	0.782508270978615	0.696905447734916	0.809126160076181	0.814024635600608	0.890105662991836	0.883509887219291	0.844577906167322	0.0234702956061039	0.86961892505183	0.936248763376009	0.65447356487696	0.542694731371566	0.0495216533769999	0.521499445369132	0.90099791302418	0.960091889451093	0.882365216461026	0.65957861808492	1	0.937754706312671	0.835038123017242	0.875809357713816	0.739081014612338	0.898416526600986	0.899712080749969	-0.461148697046811	0.677519636495523	0.694238699411977	0.466445595916333	0.73351392278121	0.727000427018203	0.896222335265334	0.900039557368015	0.59162114714687	0.650409994540009	0.638042087998896	0.899441580959422	0.438558574675984	0.817106388434397	-0.0975482552409451	-0.155918010597821	0.903468665766965	0.744715122547444	0.629131143589229	0.161881834508214	0.471087617642043	0.349877364469233	-0.112776650490673	0.437292177881726	0.254092101460594	0.551828055464162	0.485546011776791	0.739900783445971	0.140577294744936	0.348938881683841	0.86719046306516	0.260927777581276	-0.127705972791195	0.675027360949405	-0.226826672056068	0.782453796511528	0.455567406689795	-0.130155083834357
VSIR	0.941754873360017	0.955097387071888	0.96824465344865	0.953573252685699	0.966295340951836	0.976019862450179	0.970331385277263	0.904013343305763	0.975645882918064	0.980333106584282	0.960285689886089	0.96496084681413	0.978564513987084	0.568621447735165	0.921643102505156	0.947384619266193	0.520268859159672	0.850311363241021	0.82372691820998	0.948409091357986	-0.343457195010009	0.948284876200154	0.923215384508371	0.628426693676012	0.970836172749574	0.926831033787949	0.955060287323309	0.950276621849263	-0.167911987712274	0.827576272492466	0.866716374861833	0.718279113107403	0.965692312869173	0.976781802676698	0.0778940275888984	0.959480658700116	0.599253468392387	0.972634666747157	0.537539385085529	0.833042943583741	0.986465065409566	0.803497625141795	0.894909109367855	0.766587875251268	0.917609487243195	0.916100896550321	0.950731138950435	0.97477627401083	0.921258591381462	-0.180392594668281	0.902994072752475	0.96064816025655	0.644559568940969	0.650955897253831	-0.102531950984456	0.334382343663454	0.970926247044784	0.929029007669614	0.846436839121869	0.473476123480826	0.937754706312671	1	0.872925093833574	0.780910619249101	0.742130899057695	0.855336706052728	0.956147500172316	-0.531386546829029	0.646118736918194	0.610912235334713	0.28208703485925	0.625330583973906	0.605584367131203	0.970190937853487	0.854930149559792	0.540140615463487	0.620838988773906	0.556727060066993	0.969558802216852	0.322611828187624	0.687915991221418	-0.29420239171364	-0.266911680562087	0.933256318216884	0.580529034057344	0.408368106902732	-0.00140338801986576	0.403887321215011	0.299624192978844	-0.297940786213333	0.316864806355584	0.468679505238767	0.610515257533177	0.396672499970098	0.659097751851767	0.00818443264798167	0.165867771492091	0.77679498156048	0.102500121440308	-0.253407684016938	0.637878840496487	-0.031870351863928	0.801847937576394	0.380112491928361	-0.260789399440506
UNC5B	0.858234598705358	0.92490731039778	0.817871738263663	0.9097619601006	0.883709118738224	0.884104545528594	0.91711044211037	0.809126954462714	0.883993052916195	0.899127029512193	0.945646081225203	0.933809675359332	0.883143975860158	0.504459309256592	0.865802117816233	0.868435126041152	0.500983843881694	0.832871669429993	0.750593665798593	0.914201346004605	-0.417525315623853	0.934123731833795	0.869536647618233	0.607697720931144	0.925868221684445	0.893977498075225	0.896597700285572	0.938721976165798	-0.0627765190789547	0.788475615961778	0.815251433737057	0.60633375677027	0.850329528705708	0.89878844461672	0.0318524370331395	0.936029662156114	0.60077921103854	0.936870922782569	0.5355229364185	0.780181657757741	0.882280353888086	0.696659858137445	0.9099226150547	0.622464737097046	0.830602088969732	0.942955155241467	0.957064238094065	0.888236676275722	0.948698474961238	-0.164011904529464	0.836740748861778	0.877101147837707	0.661742610443605	0.633704005326189	-0.0463109593687759	0.427557553849002	0.905443503030812	0.913416977026636	0.78757599612503	0.437261473553933	0.835038123017242	0.872925093833574	1	0.842122132977344	0.675681087718187	0.849109049013483	0.889811099428947	-0.580179731386768	0.649703545095209	0.605100003391503	0.33659622372074	0.681919022298905	0.626134702563858	0.928304771551574	0.850784101333625	0.318109698354568	0.317788000464007	0.729233180808393	0.936096150796466	0.311870304762907	0.768965612814986	-0.187397902755795	-0.228855617728732	0.800184012148282	0.627073891316312	0.431201305008362	0.0934085845134991	0.383244232939397	0.264027116642194	-0.158511264397953	0.324371159441177	0.353387301501771	0.540256485092345	0.389535493039441	0.723987964202608	0.0981200176092089	0.191828229330604	0.732716565344911	0.181515680755113	-0.145033077404327	0.53808202187366	-0.0715703780428131	0.749385162267333	0.403522034621232	-0.187518502582555
SLC1A5	0.885246023570758	0.785399080282493	0.725629414908145	0.711617158271405	0.749749807683253	0.780614671995054	0.81022815739306	0.728699222504725	0.778915955993367	0.749415232399289	0.819991419907676	0.817190069148965	0.731763931986995	0.621883300692409	0.81331130342927	0.678583120244892	0.718812897563415	0.822056473802241	0.486992383816335	0.864824594644183	-0.389001849610579	0.777022268043935	0.631538095909866	0.558686995773618	0.797183612404808	0.757997547335895	0.771843430857482	0.82659473656249	0.313288228673434	0.586804524469497	0.804118705339287	0.717256837987602	0.73563591256777	0.770592213580659	0.270642919949351	0.844497726380222	0.804341232098555	0.788272499211512	0.771788009771987	0.857284751073243	0.806436393940422	0.51182686702383	0.762074410382099	0.404876660629702	0.592929766499438	0.74100673717353	0.795678262676734	0.712890830359034	0.824494603160202	0.142752105063536	0.861435954632199	0.793013583894828	0.637841057502613	0.539572125031159	0.201346400080326	0.710156037989228	0.760433399897747	0.927599752990906	0.81257810534402	0.674427871532688	0.875809357713816	0.780910619249101	0.842122132977344	1	0.724598337214115	0.922496321314352	0.835498280080866	-0.410776324459602	0.679193801759907	0.796054783466697	0.653363345599137	0.733437127248501	0.863863379681184	0.761657331628174	0.901153638367662	0.413868982169724	0.458960617234966	0.784716930339936	0.803324968884326	0.547480988856729	0.944792708061256	0.153889826171887	0.00827759891353486	0.794422798648735	0.843794837467722	0.785721759031672	0.334290739525266	0.560687343706047	0.4238087136276	0.169340368258064	0.552744906098806	0.104055976612791	0.560825733554052	0.591332472471378	0.880869374853415	0.285045470408275	0.514013600112373	0.909291206789757	0.452727603324223	0.0598179401120832	0.675951338424206	-0.274804524024764	0.748465786396651	0.586913209092527	0.0495976122845862
ITGB5	0.716211122975593	0.733326080682661	0.764011393700093	0.688461081160107	0.760550129980457	0.723043760527164	0.755695668067635	0.596184880603122	0.723259174670545	0.69744178374325	0.699550962640638	0.749492915546496	0.713765677790447	0.333686947196066	0.894808643516657	0.68071712405096	0.877532453598153	0.531887938171657	0.623407910634655	0.729782058155109	-0.333304042082188	0.663604469901447	0.609959509809134	0.285488510069925	0.696817438386687	0.643008077993471	0.750518097727618	0.722570719465192	-0.0428630647246308	0.569025979568773	0.911657240564484	0.47067784178155	0.668298630080675	0.720603233756427	0.676872489227988	0.704503217419998	0.882834136259909	0.725744827510596	0.420211806033936	0.58905429603741	0.723174815392663	0.564025114587917	0.711089107611139	0.466881753445001	0.62199983242441	0.663537180800681	0.702435405413759	0.708900753236036	0.773586527520709	0.364414716289412	0.91516598870405	0.748911580694238	0.431779598425991	0.398635368960668	0.521875550178826	0.647583923579934	0.720202409243429	0.711415814584831	0.853638495441013	0.478680106017128	0.739081014612338	0.742130899057695	0.675681087718187	0.724598337214115	1	0.821387347267779	0.817714703417913	-0.31353345108761	0.892705526428266	0.904535098204597	0.694299471078539	0.421793518996258	0.865738012115167	0.688812284380421	0.651736838653798	0.197599629063625	0.3231814063083	0.687277977201695	0.747572134649419	0.765372545548301	0.713665072350725	0.281694969256792	0.325855572067616	0.786929271533051	0.789369491822735	0.363301847609458	0.516607688695693	0.87266682377521	0.802328817940138	0.144116153372716	0.807059121622123	0.240416777051101	0.776907109886795	0.831354760907113	0.624195741266876	0.575864949000491	0.598845972763433	0.858304700769024	0.591761530224326	0.364410596702798	0.927828950108886	-0.132523720896334	0.80481900594607	0.851821200796755	0.382401919695276
PLXNB2	0.867332538553315	0.85621460450305	0.828304799377789	0.791251744210076	0.844133231663659	0.853338172737945	0.883734063478893	0.723765927409134	0.851589662485607	0.828981968563765	0.841859222438026	0.883395354879542	0.833999292099698	0.500488954175943	0.901716207238822	0.76517343070843	0.756173025093511	0.729999579775152	0.637704380436638	0.881134336808987	-0.408963767774	0.801023044090396	0.704287183689223	0.41765241856133	0.829245367836846	0.774302117275658	0.862694139290366	0.869131274071636	0.0741489990829261	0.653405560449346	0.938872542030462	0.622519221735444	0.789986245688374	0.863739338647454	0.363459287339672	0.870001657303036	0.850836188284104	0.85617604185582	0.598771777243209	0.784522099768534	0.881120775565279	0.605237278405396	0.853419591263358	0.474495130991006	0.694798904370502	0.788354844770416	0.839134451768507	0.807531714409441	0.885997571709454	0.125104996922236	0.913362125309844	0.837715608867885	0.543306871685193	0.568605137082978	0.250695886848299	0.654728618953803	0.833279253289518	0.913742211342981	0.908289731087337	0.585686193515307	0.898416526600986	0.855336706052728	0.849109049013483	0.922496321314352	0.821387347267779	1	0.909249498468541	-0.492531656243012	0.816241772551011	0.844315897081633	0.660038675377644	0.580098506944485	0.850068564008997	0.811372377245924	0.829274231197584	0.302802329367862	0.463953603968791	0.742686313822491	0.859607954201325	0.615295154079761	0.860751021559264	0.147405747374505	0.101528379226653	0.916773030824478	0.808013745773028	0.598154626375728	0.359771404375569	0.664414442343873	0.574720635540887	0.0675906790396046	0.631107299937943	0.256537964999853	0.694354056780061	0.690454062128041	0.83471399009817	0.3637498423781	0.525429779366729	0.922456677852177	0.499107635594799	0.129750395110483	0.793063155090366	-0.153482624383832	0.878485639893724	0.668644913152795	0.113615933094186
TSPAN14	0.919154480179169	0.933266885418246	0.920797609036173	0.906546677766078	0.917246522818254	0.956099681645063	0.968351364076476	0.796846210861486	0.920525172896429	0.937508915170228	0.924469265721413	0.956495610236613	0.920008746556956	0.515796580506377	0.925787443504048	0.867711208858051	0.637872281069479	0.793830838944105	0.798324082179955	0.956788001308276	-0.291013899830316	0.894600819386041	0.844194161935799	0.503677253867074	0.92692767526168	0.853915987804042	0.939929822402394	0.905465550959686	-0.0744726233240928	0.84267322820416	0.920974075155131	0.736592285564562	0.897464445963278	0.936791930992689	0.22514151953684	0.917214990778815	0.719024044631375	0.933555425222492	0.598214845114748	0.786765636746249	0.940605092849784	0.793105218624121	0.936289784244513	0.68837075307696	0.824731291255184	0.899538183503304	0.920986419660058	0.909388634222216	0.955218231035012	-0.0601345035550181	0.94528833459657	0.915502493049942	0.574608772963346	0.692937724355873	0.0405282664323245	0.484044590024234	0.914039785312012	0.925701716105791	0.867835895349058	0.459896437186001	0.899712080749969	0.956147500172316	0.889811099428947	0.835498280080866	0.817714703417913	0.909249498468541	1	-0.43138348962717	0.708062820751513	0.737836324359079	0.420447227814143	0.632893671476488	0.732049271036993	0.917405440646165	0.880132856738944	0.435098220880595	0.564789350220604	0.627229115376748	0.952921701620966	0.441753922692635	0.757332355175029	-0.130788057842407	-0.120990680620407	0.922440939432132	0.658009577049569	0.446733343586626	0.130933617102086	0.529750820487736	0.440876185583047	-0.138407664478476	0.461236324948591	0.466364849011304	0.742652606558109	0.526629635781049	0.711239663061327	0.145908917169326	0.300042768381936	0.835576207531514	0.2619194633469	-0.0939228293670809	0.72799429604178	0.0166251566903217	0.850374191405798	0.534643686961406	-0.102279075149854
CD82	-0.442957346368965	-0.65833657094106	-0.583355287166335	-0.628165569028608	-0.615183798972404	-0.55728830017734	-0.580471468546421	-0.49507582521908	-0.653936302208837	-0.599266298539548	-0.545199636293359	-0.610020316083971	-0.624886969665429	-0.0144597064483176	-0.470703002547036	-0.558456384727435	-0.105118518376975	-0.403015086353564	-0.352520131938425	-0.547421362840804	0.735075141289604	-0.521765319477728	-0.511881136868343	-0.198145423409611	-0.555435219935184	-0.515572649587462	-0.6451626900453	-0.56384710070522	0.352927791096623	-0.29644841488628	-0.509618127949594	-0.101335602136172	-0.573091249213342	-0.574135816526562	0.216704160377582	-0.541459506620162	-0.271154576787708	-0.624341365678701	-0.106115784562878	-0.328207065574758	-0.549707382865251	-0.47111477212608	-0.556339611314904	-0.21089641226624	-0.585385927522197	-0.609626446196982	-0.605967711527414	-0.606621291136015	-0.560185783472467	0.400832652999179	-0.456032322400744	-0.455713949605	-0.296871254795287	-0.20114116921717	0.212296741742712	0.0929407836983727	-0.637508137669434	-0.513626259878767	-0.415852542988711	-0.0728143190088599	-0.461148697046811	-0.531386546829029	-0.580179731386768	-0.410776324459602	-0.31353345108761	-0.492531656243012	-0.43138348962717	1	-0.369561004881976	-0.216374424964666	-0.093230510537662	-0.0691248901603277	-0.161409347526618	-0.575044542204013	-0.329163966832344	0.0591967821735059	0.0310637953259358	-0.351895982707398	-0.548174236786135	-0.0302765501147148	-0.355454088574519	0.261523748814006	0.221755141417487	-0.500861238932463	-0.188731635452124	-0.129480671157438	0.161423644950876	-0.116102456558246	-0.0108503750231585	0.33758353046252	-0.0620741479661929	-0.0935714566476298	-0.0678138319952276	-0.125484222208812	-0.409543158577483	0.0430991845587823	0.0691948196006059	-0.339971421696652	0.0954115681912968	0.199282351357947	-0.147184745097768	0.189379472484852	-0.399930238503734	-0.0698714489554795	0.282984889344144
ITGAV	0.57380065726564	0.652535729695836	0.664636745546526	0.612254418662961	0.694917534604651	0.618591101986607	0.651467519657485	0.582110812910522	0.648103194862093	0.603406545834749	0.639922320437772	0.659441078135923	0.65951946123152	0.26084094622352	0.862112329484633	0.660535625762535	0.8834083869217	0.429902455410621	0.59403332615703	0.598530742050441	-0.353223566775788	0.625970987462414	0.555977173922986	0.225509228232212	0.610292107721092	0.607435121348459	0.666869310459487	0.707402332414857	0.0255548439513185	0.468873374902131	0.883098383668897	0.235556918499596	0.5705218490928	0.666155836415951	0.674857264269298	0.661770962729483	0.887838257622798	0.664057835366338	0.22757882499055	0.525929997450392	0.656927414169984	0.387031306882342	0.643050540825935	0.388463736437183	0.594460902852593	0.592544552029477	0.6454279965286	0.659401776153939	0.689396263207687	0.465111373098727	0.796701840051557	0.678693944119393	0.360336091984704	0.346436855660778	0.621390159006579	0.688359937921835	0.658955296070107	0.629152871993498	0.839695967731301	0.521628907831258	0.677519636495523	0.646118736918194	0.649703545095209	0.679193801759907	0.892705526428266	0.816241772551011	0.708062820751513	-0.369561004881976	1	0.868492730610979	0.790866089571726	0.323356802165158	0.825671679381739	0.620826732743027	0.54256329387951	0.0375684462273188	0.153719435658825	0.803090299270065	0.657818073655499	0.854968329622857	0.712157996904557	0.434074625410112	0.506613786913414	0.764272506651172	0.819512112048946	0.327627942598694	0.690333965041192	0.876479640313542	0.846738433265441	0.288718863579252	0.85673994711426	0.175882402195413	0.659423930494901	0.897292723927626	0.62552885516768	0.703226267956487	0.723872835769014	0.812184577669951	0.741783778516291	0.512792653269225	0.910481354302913	-0.14560692298834	0.860238940216395	0.878743800435769	0.517099041586425
