""	ITGB2	TREM2	PLAUR	CD93	LRP1	CD4	CD44	CD68	C5AR1	ITGB1	PTPRC	CCR1	ITGA4	ABCA1	APLP2	C1QBP	CD36	HLA.DPB1	CD33	SORL1	CD47	CD74	FPR1	PTGER4	HAVCR2	SDC3	C3AR1	SDC2	SCARB1	LAIR1	TLR1	MRC2	ITGA6	TLR4	TNFRSF1B	RXRA	CD163	TSPAN15	LILRB2	CD81	LILRB1	ITGAM	TNFRSF1A	TLR2	ENG	IL6R	NRP1	PLXDC2	GPNMB	AXL	ADCY7	SIGIRR	ACKR3	STAB1	ST14	ITGB5	C5AR2	TNFRSF14	TNFRSF21	TLR7	ASGR1	TREM1	KCNQ3	VSIR	THBD	CD46	CANX	ITGAX	TFRC	KCNN4	CD180	SIRPA	UNC5B	CXCR4	FPR3	ADGRE2	TMIGD3	RHBDF2	RACK1	PECAM1	ITGA5	ADORA3	LPP	MERTK	SLC1A5	CADM1	PTPRJ	TSPAN14	SMAP1	AMFR	ITGAV	ALOX5	PLXNB2	CD69	IGF2R	ATP5F1B	CD63	SORT1	CD9	PILRA	TRPM2	GPR84	EPHB2	NCSTN	TRADD	TNFRSF12A	CD82	NRP2	ADGRE5	IL2RG	MCFD2	NOTCH2	JMJD6	LAMP1	LRP10	PTPRA	ERAP1	RPSA	CLEC2D
CD46	0.858039027692083	0.815246981232152	0.834596195800316	0.72157881504055	0.727110910468528	0.790995662009985	0.804247940438324	0.670530517868895	0.597955058522166	0.862140979032209	0.851257418290227	0.750058042105273	0.78949411604363	0.340805445748933	0.854919528045202	0.677767784660907	0.431282932746999	0.624713774179573	0.823807167716153	0.834841969166773	0.816540089499155	0.711355927516906	0.791080514514963	0.746701479025446	0.852013495014454	0.467646565895339	0.854793518371135	0.4490901626345	0.800805835709859	0.857945037262793	0.798738815941022	0.728427968031969	0.75135022422834	0.780696991293529	0.839940810348244	0.714338263879835	0.747056863254553	0.800428260826168	0.76460399055821	0.830785106759757	0.831423312525356	0.816938636639202	0.875253315186644	0.842393904724453	0.793032058719498	0.711638839438568	0.712558958090273	0.863193436901588	0.385893216399165	0.642741535164471	0.82056688395149	0.833965067065518	0.48712483333032	0.615603154437054	0.748083187026957	0.601264006852541	0.505133534560966	0.698728659109901	0.723932704599127	0.759732904080143	0.672522571984404	0.527838484917745	0.735813281597091	0.794423879034944	0.637968815161714	1	0.850049208919942	0.425559427087592	0.755516403642939	0.645488658589227	0.668353707979978	0.849444495372027	0.715286780588549	0.734090291157768	0.744498212445129	0.797226571754242	0.57347110847414	0.803690212235804	0.804444446604214	0.654665374618299	0.618167641506363	0.691926508203661	0.840906503430391	0.640670065723367	0.728113286030734	0.660449254980635	0.750619790859132	0.806003492457084	0.81872274026896	0.766873489555853	0.828641312863934	0.783659191221729	0.775080210375507	0.702672078368665	0.568078047223311	0.74056720050119	0.838589477939955	0.721075697595655	0.794829338222423	0.495989012007089	0.772380648242246	0.786460507424272	0.722418492504138	0.813506399375274	0.836408570626146	0.660043577787685	0.62258195777984	0.669047188486378	0.784420540520696	0.708444415844387	0.82078882273044	0.736016087201197	0.718194665335498	0.729609790901589	0.859289917783083	0.805360743724119	0.76322481355589	0.712555433391179	0.780791441285747
CANX	0.903708725241093	0.757368879616447	0.884414595585657	0.75814055990814	0.702442477850647	0.841696979553395	0.915429209608883	0.612380998561942	0.412739031803229	0.896540615496727	0.883424705498402	0.847791207549751	0.873188633509246	0.325683413073397	0.91285880397822	0.861282147952434	0.687371253722207	0.419495194376762	0.917753325594951	0.822747209222558	0.941512377797851	0.529064496853586	0.717263274775625	0.647469457218931	0.860051198774248	0.366256993390466	0.810854384117081	0.431251963658879	0.811640355691194	0.881337867313571	0.678548323853403	0.732529523613395	0.722352831726519	0.720079750584343	0.751355848586882	0.873578756732249	0.761844527777703	0.877892895088239	0.766892479304559	0.872746647725949	0.784692133603738	0.893125752843582	0.932660791568608	0.819433966167211	0.890799591777837	0.874500469608262	0.750797468665237	0.790615865571501	0.397906836900617	0.451832700063033	0.847669723152961	0.901310119719066	0.630870992864221	0.618875396613798	0.90553663844723	0.628306059501841	0.545124234749405	0.664891249278181	0.797234520342457	0.718137658568662	0.854310246076373	0.700963890744722	0.64710303127154	0.758131409956962	0.855199958062012	0.850049208919942	1	0.39776930535491	0.672607227633339	0.848777759873509	0.857182222446352	0.872340169575118	0.585882257101036	0.663369538257219	0.762221319592639	0.69308943683891	0.536955547917584	0.683530989083134	0.919771180437267	0.425938311987382	0.8461818571437	0.57721961364526	0.849102568945908	0.563133355108879	0.865589004516517	0.487000057685658	0.817261136770089	0.750133871503318	0.896008185056111	0.798612247534038	0.76732984965104	0.873011953515056	0.88994948270779	0.703083637943047	0.625517116756605	0.902845301018638	0.926459413952771	0.735028759898377	0.696056777262026	0.265947451482239	0.796098386312413	0.826426251758131	0.768333411642539	0.877985276081986	0.85387532356269	0.837715614009703	0.707996748718647	0.752345024922255	0.85602738091826	0.684691272072915	0.946685383480189	0.762916054350625	0.794912661534967	0.748631947243311	0.829673756157001	0.882924333203941	0.814984631008285	0.884455209875439	0.688821927047201
ITGAX	0.38044396702839	0.325749521947164	0.556082962238107	0.234066907912707	0.657108537004953	0.493745327970479	0.51197535269682	0.730425522084256	0.655227199918012	0.526161287140415	0.257832599734134	0.606206661349275	0.122920025694215	0.870440581086181	0.550626085939949	0.0358685979205276	0.439554183011954	0.135375074822709	0.296196589194024	0.166838694831719	0.218965613567321	0.171204474034647	0.153363825301093	0.220448351745004	0.353252637162023	0.507606850715267	0.304383922372169	0.766440103302236	0.433214944667304	0.278326704184638	0.26738157637578	0.206052671235103	0.15314689311539	0.598274190529984	0.581342711827559	0.413819778352199	0.514649251687836	0.296390143982105	0.194974064987804	0.443706684658781	0.284844667841363	0.5104995405241	0.309223220182279	0.381348282280892	0.326680761103922	0.374302731563773	0.523622434665379	0.268322754825886	0.877652128003708	0.163115687925311	0.275528858535651	0.335464933698492	0.467258263605613	0.382085220257015	0.375187074593279	0.629750095242957	0.535125609985714	0.733302280617814	0.516620500660689	0.131275331741197	0.11365532317664	0.564893567995462	0.390644581248969	0.125995036899565	0.210167690751161	0.425559427087592	0.39776930535491	1	0.484551017985167	0.0922686848870872	0.28519016724937	0.415324581669099	0.263693802959212	0.256550198417157	0.477401620686355	0.352181709525256	0.588840827053804	0.405723664338969	0.252824356147748	0.361926920610617	0.439318601105501	0.300086341872765	0.516546549465532	0.476729704108198	0.0643645004984301	0.459495777111811	0.373954242449414	0.548839190977624	0.513855972405036	0.594353808676893	0.36758423510122	0.177166638620255	0.45007065832566	0.0365884916322537	0.738040129594904	0.107672288373248	0.484914756158664	0.268722651365956	0.532525163727711	0.497085796313327	0.245819389563993	0.177991280393196	0.43141060497281	0.367752894368629	0.36700703173389	0.303754410091991	0.689803509506433	0.738714197470321	0.382005374438849	0.361167258865054	0.450405251008451	0.543849084079479	0.395526028533161	0.712743346376703	0.386632418738059	0.265968859615046	0.246370224494159	0.129864673017335	0.430799417362061
TFRC	0.686900607033348	0.747289700277065	0.721381024224193	0.642255107005814	0.744629902017698	0.713771275421961	0.660879196859479	0.691890037419763	0.744778694591988	0.763182613196856	0.695441597461312	0.612963941885098	0.601494134748224	0.359095904169319	0.740858854086008	0.463360687457411	0.317148413436462	0.6994326713378	0.686051649307634	0.70946123712315	0.653222942903955	0.748884750125878	0.714500722226344	0.717059224127544	0.701687323800969	0.56827005169133	0.760965651742381	0.465766530991148	0.712599800465679	0.733446174068842	0.70824793764207	0.639927908622204	0.665168907190145	0.804300161729901	0.783102150545688	0.565759203904981	0.705566337001178	0.679506684105432	0.727654215736895	0.760055957087924	0.746663512474606	0.697373972562323	0.729200879124711	0.793484426328362	0.688448311089738	0.512542242170417	0.637297533273166	0.797938283782237	0.38043154524166	0.679720540042102	0.692164930469791	0.676017222449853	0.415099655222754	0.618524013810985	0.6103850459116	0.569550764058207	0.443220542454433	0.672483840357352	0.655665514105653	0.692702309791179	0.480973605346375	0.39901016167864	0.722928286219582	0.677043676213053	0.486665844786967	0.755516403642939	0.672607227633339	0.484551017985167	1	0.420505013342176	0.457392887052076	0.765061214394462	0.706249388829822	0.649657762360962	0.735313124482716	0.792812299881815	0.588984909298251	0.763911049410146	0.637475813611444	0.730873022069252	0.473986250421766	0.702708099882626	0.77189860666697	0.685880048133176	0.511717356616199	0.70169551469082	0.677851888941968	0.80291257265921	0.723756076474921	0.702890484847748	0.805579876413256	0.619195040866498	0.632523702198505	0.544223957431778	0.478424605796533	0.519907838593364	0.689662134907627	0.574600382400887	0.785108253186273	0.641804697443547	0.665410152676169	0.662027955991786	0.688695794312031	0.671237015516157	0.727249779017521	0.458899622260295	0.556831160523633	0.620451582187228	0.668928811131636	0.628957665156136	0.675669139432754	0.670312848404063	0.542942915772452	0.663857212634627	0.768888804393544	0.672853595673905	0.646000871692559	0.509674038342349	0.708850763410528
KCNN4	0.807919315515193	0.578057799043332	0.726290923793855	0.630899676891659	0.375440559561895	0.620486499881138	0.767555657002875	0.249428634022435	0.012514392898756	0.670849502274545	0.800259669385239	0.627654843706525	0.869261228887513	-0.0045921673014014	0.669596455595282	0.946180163990551	0.569586813242143	0.213976687768431	0.828034925094116	0.727500152776702	0.885516431573713	0.317279774937631	0.599837574002683	0.497523411703628	0.752657674785401	0.0524253714929952	0.65736341822038	0.144506920655246	0.61739351956074	0.725184572598183	0.488804822745244	0.591835879884897	0.58246310070755	0.391414995520778	0.460255876841343	0.802324038926021	0.501386395768552	0.768267447837256	0.640458954530353	0.671158625029815	0.6082138047436	0.738923104112353	0.781670824023742	0.641197026142236	0.785768485101282	0.785623486559601	0.531703810908899	0.628393344145275	0.093085783337167	0.28220744695211	0.723273436311058	0.791315814404861	0.508105197335862	0.389927562402439	0.789748863967382	0.350164829183418	0.390258755173237	0.30898548093981	0.641919409243507	0.549677851306715	0.893500196976689	0.65105162312535	0.423117153616125	0.673681182413379	0.871537879129283	0.645488658589227	0.848777759873509	0.0922686848870872	0.420505013342176	1	0.856018351154548	0.7095318883599	0.369416767632794	0.581567993046967	0.52679354853586	0.48585442173752	0.235856281025861	0.457856120451857	0.870131064354134	0.130338100641049	0.756123831651451	0.315776875801536	0.624689270808346	0.262758540885532	0.921130412933354	0.163876730068887	0.652092781915463	0.482669770754796	0.690488159667695	0.577729142060781	0.500503329669267	0.871058833048079	0.727277232496581	0.715459978875935	0.346009335103239	0.951707211163476	0.746075139525427	0.621195227288433	0.470282368334485	-0.094458121246838	0.684723035628327	0.802070918917378	0.544896229467038	0.71485470748247	0.682318989702606	0.861638989460622	0.429795259196763	0.43940402983541	0.719098139967647	0.520990007026719	0.79794895542608	0.501535715845541	0.709062927237935	0.435056575782711	0.659836389479653	0.779329678426349	0.693097728043548	0.917920323278362	0.462715195616837
CD180	0.825392331444134	0.539173544729543	0.768303180607941	0.574612791110968	0.438644389523931	0.655778332362789	0.849657894799543	0.35727156180164	0.147591405802098	0.715803043824611	0.81114137348221	0.706047927537712	0.818487531915826	0.23998541927936	0.716056917781453	0.850676964336743	0.621698825229891	0.197187501060541	0.79031736130048	0.689085164788963	0.834264217978531	0.295915999255062	0.54265563531726	0.505144846904508	0.75171149403664	0.0556487220700881	0.63163939610813	0.308700157652865	0.607841734817216	0.678056761334215	0.477071407392687	0.546110454030754	0.549076225299451	0.471004382481944	0.583717734166112	0.823921424758784	0.487590730230609	0.711410723443791	0.551582332219066	0.659582581057017	0.562908080324692	0.777235685050084	0.76089317514554	0.603711088955457	0.706737795616609	0.818693522554331	0.510143460313479	0.601444498809556	0.337302973880731	0.287186370213906	0.668350059018936	0.826476386117321	0.618733344070875	0.348068520239449	0.780190249521886	0.408988386591228	0.547203704299101	0.500283705656498	0.638309278474708	0.493152270730648	0.852718875574012	0.741653844823606	0.472335022631694	0.652623034927651	0.808976846356293	0.668353707979978	0.857182222446352	0.28519016724937	0.457392887052076	0.856018351154548	1	0.688228784436644	0.346752411405616	0.642590494888938	0.516163320034478	0.460683317437461	0.317138144606757	0.465752697373812	0.862311344794348	0.156187106507229	0.81077829625895	0.299554329586923	0.647538556594489	0.241871348182515	0.826466514747934	0.236359351987348	0.613851466343467	0.514951789210165	0.789353190573534	0.679685264432573	0.499901401106466	0.828717239072686	0.778396478672481	0.694159200764839	0.494958446242301	0.881366736377151	0.770428954860477	0.672672856571857	0.539865407984978	-0.0138411560069725	0.609179767298689	0.709790116848837	0.546518171962875	0.738088945391334	0.690917115928555	0.816484468983658	0.530449054148961	0.587271705048808	0.741234465470652	0.637526371023713	0.826801051963675	0.649239705600953	0.763622762266294	0.521807274968262	0.668404871044676	0.769982877339398	0.641173355300139	0.885477306288552	0.510903058794373
SIRPA	0.88230671716441	0.889487141836274	0.886557845638147	0.878474345246648	0.821654221153025	0.914369088998268	0.770763166806069	0.672643346574811	0.550875866640226	0.935809589272289	0.82596660149242	0.815503442808274	0.824761336937661	0.292564064220613	0.92581717546307	0.692640113453643	0.498297869546896	0.547614438484165	0.859777569687756	0.814854428597833	0.859213677450891	0.661231397938846	0.801465044071571	0.735327582671124	0.873419051363803	0.602284799788509	0.87958253847045	0.434765001319038	0.852810198350089	0.929941494854197	0.777492913203889	0.81819748799809	0.828155129780176	0.815895403005754	0.78737979068561	0.784900743477607	0.874048505398855	0.902566973528299	0.810233351772036	0.95354464567217	0.875894776246702	0.87072441157461	0.914764796646727	0.902720321486904	0.934046532884392	0.693913599329165	0.859373051512765	0.8903970411324	0.352879575414758	0.584056498219347	0.873682065922566	0.803121583620122	0.597118811433254	0.80892795432278	0.876966699452242	0.757179284191429	0.516544974655198	0.639273603586039	0.791243986857326	0.787713605438115	0.706395401887667	0.608358518629455	0.768708475074865	0.744044980607542	0.730426197167275	0.849444495372027	0.872340169575118	0.415324581669099	0.765061214394462	0.7095318883599	0.688228784436644	1	0.779246015689125	0.618984475200211	0.869578100660782	0.862556471422652	0.712936849987615	0.843642282700838	0.784097421338068	0.649554322062466	0.693054537289251	0.781389262662553	0.880193932545504	0.769313206078447	0.735317886862986	0.654046191394173	0.88560562040558	0.861139600749586	0.808822457051021	0.762626663972424	0.86373789503262	0.824563068413704	0.870079205189282	0.653025535248832	0.572981824487206	0.749764564098629	0.899785207798822	0.693794279025042	0.781180929081007	0.411432101774155	0.87230314463337	0.819122967298483	0.819048907777108	0.870958763562987	0.8386467393075	0.747134529840867	0.70441949828271	0.692775064834359	0.804802465880325	0.684045679083645	0.850271888960698	0.65937388887728	0.668165299416028	0.755300025193662	0.831479764310926	0.84201266712085	0.844331228955553	0.706481569750964	0.735616046590586
UNC5B	0.673070449678287	0.866164012885938	0.676455632123611	0.78969987419088	0.735380018620517	0.766886579485023	0.463288841750195	0.593261605169205	0.597569216003526	0.767867601136901	0.636993812347399	0.562917663539753	0.632963633860606	0.129564652220712	0.73107883117857	0.364372046360532	0.142878860230619	0.696661668472342	0.622120342510614	0.699030678934753	0.611450449373112	0.782510310163918	0.807065631391627	0.765308483952478	0.706408753339278	0.661082325455799	0.807965836071871	0.306315597315563	0.73192606046603	0.809460958172659	0.80719534237532	0.791818670010275	0.796496045363543	0.740132868314506	0.693137025336107	0.485017075481568	0.755860399136174	0.709181792002391	0.711508781840069	0.806887484128136	0.830988040071349	0.645090449337645	0.727743663021199	0.793631615178549	0.71187063082125	0.33461078253014	0.711787305121346	0.859891692327951	0.154491072587854	0.727570229474356	0.748704839082641	0.577093722213492	0.35648391692001	0.770842384210852	0.600733691922654	0.638427053772694	0.314667523032064	0.507441579569099	0.570996419527912	0.783566211890688	0.397575763748641	0.270500261349894	0.800626154666594	0.673791938606624	0.365983347581527	0.715286780588549	0.585882257101036	0.263693802959212	0.706249388829822	0.369416767632794	0.346752411405616	0.779246015689125	1	0.545364952031159	0.757533238725953	0.857317752479999	0.654554122760596	0.855679206631202	0.492668233148164	0.818493357562864	0.331449012998442	0.870770396576356	0.72462499646378	0.806726439921101	0.457658021754959	0.802942096472648	0.741872460655301	0.802952863110299	0.583393531981055	0.545854608865069	0.824918824374482	0.60995213227946	0.609222044608101	0.554861968850136	0.364018114637163	0.436290317479088	0.684877180288754	0.568465175071593	0.75205720509491	0.53973727643707	0.774159290504644	0.652111223735924	0.668984329158571	0.713999834998352	0.69774978356296	0.413464269716027	0.51659395274402	0.447610930886274	0.600674285654485	0.618825348173925	0.534367878121185	0.47467974576809	0.382125950957265	0.578807029672575	0.714604035391869	0.654690247180442	0.680057773011478	0.36847880001752	0.689843872631513
CXCR4	0.794613413306969	0.666182454627512	0.695958263926828	0.455809109354289	0.402192361787725	0.51666715563261	0.727518151155719	0.447821004464596	0.425546532282394	0.64631726513058	0.873046707799211	0.480429228994606	0.77216250146571	0.100831812696929	0.571759148471552	0.633695586879439	0.207215182138496	0.716625316897021	0.725138293562304	0.779359454298863	0.707827143108244	0.740883396435933	0.798100928134883	0.831477013646864	0.797795921737487	0.113067823418567	0.760201075359147	0.287124410645474	0.602515020466706	0.680044759870738	0.72775667742123	0.555015752014486	0.611079048369139	0.549920994433526	0.697407296401641	0.592955600994075	0.399076423793919	0.598658031526684	0.64988589830331	0.560320508223867	0.680601716149568	0.665698452527737	0.721958007929916	0.669414276111313	0.534276714152839	0.582160516197074	0.342282012250183	0.760808672512994	0.212747643541469	0.748596327526069	0.673855612187198	0.785833281982302	0.321980099357723	0.234752031961702	0.513502074051952	0.228336576693646	0.364803435568249	0.548532689522967	0.494701428848241	0.611672431163992	0.641877828840284	0.459186215817965	0.594402299302131	0.872883063143734	0.52485707727287	0.734090291157768	0.663369538257219	0.256550198417157	0.649657762360962	0.581567993046967	0.642590494888938	0.618984475200211	0.545364952031159	1	0.469891618024712	0.635057458430839	0.259873209462183	0.62827557078982	0.780206175928227	0.516897430574467	0.464453968073674	0.478825021703447	0.606543756854834	0.275357240374181	0.670724758253323	0.536517286283427	0.480001166010915	0.605893992533925	0.745752905594971	0.581320526487756	0.616332007535817	0.790885792129748	0.535893136007802	0.856279663368405	0.252373351077362	0.69324141552708	0.661672532816144	0.719921612695329	0.770663273426377	0.390414871273335	0.584515720208834	0.756420402084121	0.448009774671579	0.625703063085485	0.791404092490058	0.522532060964697	0.333589317647268	0.390455489355577	0.61324466482837	0.756985441235134	0.624497002130293	0.585731322089682	0.700797279509472	0.446869172906738	0.826633847314222	0.690810885913382	0.52609915754089	0.704425142591435	0.659929617578995
FPR3	0.727660040165126	0.803312603956039	0.797421162398276	0.848582720953584	0.888566804535481	0.889635394213486	0.65291714277338	0.752865831833252	0.649418454731685	0.859395076524202	0.652694647678448	0.785759638689931	0.650669382481518	0.364845396695977	0.88887544267468	0.501346701565454	0.518924929902054	0.514991097137575	0.738430431759995	0.6551054244943	0.715289889032232	0.613186393185531	0.693193785933939	0.633078839172664	0.723047610260833	0.759196754243344	0.770960191085828	0.479470714831894	0.789914197213422	0.842485018801045	0.696887266589753	0.751898935397298	0.699807651443419	0.825246418557646	0.708064591015137	0.681416968017216	0.922077861971034	0.83301392302474	0.778463571947401	0.920770634735111	0.803502916223047	0.804983811332653	0.808518188021759	0.851945216273118	0.863533893610892	0.570816038921558	0.860393015091297	0.790251578890423	0.414395426181366	0.494960758086852	0.787214214605767	0.652784888260089	0.577630175038284	0.874107749747866	0.828521930412693	0.824655546109208	0.49324193092101	0.664803171656316	0.802238362833022	0.751212244562864	0.566112550038725	0.525010420649637	0.712166825316955	0.585894757279066	0.62493999186089	0.744498212445129	0.762221319592639	0.477401620686355	0.735313124482716	0.52679354853586	0.516163320034478	0.869578100660782	0.757533238725953	0.469891618024712	1	0.783945491785777	0.768590725839572	0.768736355769317	0.616660507079799	0.668068162401097	0.635166966989606	0.794635714622604	0.826113234970065	0.860739046170588	0.553408376562673	0.664185096383475	0.83194168631143	0.84954836271747	0.737264815183864	0.696760997701847	0.802437168358908	0.658710285235842	0.785128772147433	0.438668642716855	0.635790030878232	0.558611133417215	0.825598686267404	0.511813586533771	0.706414106630278	0.495286494142385	0.812474249892793	0.678777589533291	0.81415584724053	0.793298152596905	0.757738540615079	0.589418749376493	0.728442937844327	0.704588229662947	0.686294289269032	0.559155568698114	0.737946901557829	0.589637465681594	0.505456608179378	0.78942874422304	0.716642922867316	0.686778377381781	0.766491204955475	0.517633261673948	0.648716880208341
ADGRE2	0.782857449529848	0.901449092729921	0.774054937470206	0.787272129988697	0.774925008108396	0.810706755178382	0.608906879768653	0.647728885296982	0.655032648238824	0.847706739491687	0.754130318638721	0.632822008245786	0.707539035112844	0.216909419921487	0.803808940405487	0.491030758167763	0.245252914977642	0.718328092537091	0.715808847914852	0.788100744620228	0.704467395458919	0.803803991788628	0.837321068402924	0.80179079021975	0.791138736730352	0.607713974379855	0.874367951447237	0.380434308430619	0.791167800661039	0.850481483160631	0.834474883741325	0.801394716310524	0.801752965499301	0.7991900115476	0.797054083684999	0.586528481560881	0.791110663058465	0.778353671355792	0.770126188933305	0.851062290573324	0.856629839427183	0.746244191459707	0.811483984829259	0.877967304034203	0.792718463578471	0.471155444812632	0.747444027975386	0.91172693309675	0.256127549963506	0.748501437640598	0.79736446855921	0.698857920359845	0.442763166978474	0.750718602456691	0.685997562301201	0.659106534090506	0.432208725031018	0.601781272443833	0.646673153902448	0.803203023569347	0.505759158477061	0.405378302467941	0.818370801061021	0.752853407854183	0.492027881337604	0.797226571754242	0.69308943683891	0.352181709525256	0.792812299881815	0.48585442173752	0.460683317437461	0.862556471422652	0.857317752479999	0.635057458430839	0.783945491785777	1	0.668097383104681	0.899970377245656	0.636393657865144	0.809714268181472	0.454442078880507	0.84425049400946	0.818682786739673	0.775160831112441	0.553286609884788	0.792343173360301	0.791751656587722	0.852898574855361	0.691439737169452	0.656613895922639	0.866588005984087	0.700078730282135	0.695083314563796	0.623541446601984	0.426203989733625	0.558484673160239	0.757902363913627	0.647761022956708	0.8280160903168	0.576387480452095	0.791680451272132	0.742821511767452	0.7178685730441	0.744344120611596	0.77875955000214	0.526812621686807	0.572714991625334	0.546160411602388	0.665156452111895	0.676736543547384	0.673466956839844	0.567783241650166	0.541478299050557	0.644801496097393	0.803510687053969	0.73030378517327	0.735704839204425	0.512660657937239	0.735611137512577
TMIGD3	0.571353244714288	0.73788897925228	0.695428423518911	0.648811672274715	0.839156819716809	0.750153489362164	0.41302358046421	0.826993312316481	0.677967125785297	0.740697319458768	0.413610492315583	0.73892331476726	0.350241833672114	0.515452532048151	0.772603044405829	0.170124554407904	0.409562638976866	0.412051135098605	0.501749615118132	0.39504533254195	0.456221854971001	0.501839978470113	0.533418891194157	0.441046496167571	0.565236031506872	0.786729754717842	0.638407045208561	0.611538156067624	0.632368581573749	0.661513975046449	0.605956691188821	0.539412862415706	0.531495439353301	0.726712221283074	0.646488652421012	0.436725760670374	0.848571542273258	0.653311928231891	0.515243115772034	0.771024584495306	0.645901886639366	0.586907647346866	0.596139049645573	0.652845689368433	0.657304865303918	0.306517654124951	0.825985639071857	0.577889071341179	0.583786676215277	0.422748674462944	0.537570195154005	0.396984929694274	0.456263871325992	0.780404324412229	0.63412603732727	0.851307116980146	0.386922010941313	0.657521428484232	0.600846781996184	0.538912720970892	0.262064336552539	0.482017942866699	0.621556961967105	0.37488829814767	0.317051215900304	0.57347110847414	0.536955547917584	0.588840827053804	0.588984909298251	0.235856281025861	0.317138144606757	0.712936849987615	0.654554122760596	0.259873209462183	0.768590725839572	0.668097383104681	1	0.698130107707295	0.318411330436188	0.615711120194589	0.423649103296944	0.804281479330784	0.62969546183222	0.801961171631395	0.254066878635617	0.639094259417429	0.653630537352961	0.721163833445974	0.542753480158773	0.55652414524198	0.643996256099638	0.376376539914648	0.604351768032722	0.148447546857044	0.608522129441584	0.252940096558027	0.715393542771379	0.33027392255739	0.646870917393029	0.605693618655273	0.584051323487717	0.40676739585887	0.645160567664353	0.601059694680454	0.567844924199009	0.438016939849624	0.750466428646103	0.653165323665783	0.461968270034822	0.387136449755489	0.548168444337481	0.4380659526019	0.374901802366446	0.808136651489698	0.512384540864587	0.430290521969955	0.528140720169536	0.194593311219513	0.456489617483747
RHBDF2	0.790004437525689	0.898964230576258	0.786633063603186	0.780054173617894	0.778878839902006	0.802382959355538	0.608614400418197	0.674189955201829	0.667804488114521	0.852585181499771	0.742314883663394	0.65398687743527	0.689089143044315	0.275995221376226	0.802670737173913	0.44438557563824	0.224014079516174	0.690489749617525	0.703423156074128	0.78114710949493	0.67767354352291	0.778166420582521	0.822916721711404	0.783308175912163	0.801298606457213	0.601621034380225	0.877500684506856	0.416789727313541	0.771812984621571	0.831185262194806	0.839285930129088	0.781429133662986	0.784605968302999	0.792868877774754	0.818769725597923	0.585837286650523	0.772883091778662	0.764355880677004	0.730020248154681	0.835197244801254	0.85726317038707	0.736971942099247	0.799954734125754	0.860304741176507	0.755506687205081	0.460100034719477	0.749837657666007	0.89457608834155	0.320231950504644	0.742177959010717	0.775765270966026	0.695969633253617	0.455684885925286	0.715203052195746	0.645796385499177	0.672153937091457	0.443726225201153	0.638186282447929	0.626090812534726	0.774372360301097	0.470799106638908	0.42762050719343	0.841500844622033	0.745964561209339	0.459025357398819	0.803690212235804	0.683530989083134	0.405723664338969	0.763911049410146	0.457856120451857	0.465752697373812	0.843642282700838	0.855679206631202	0.62827557078982	0.768736355769317	0.899970377245656	0.698130107707295	1	0.616874391570933	0.803334997734086	0.44593179631138	0.854532398365232	0.805531105700159	0.764276404544523	0.528630789037496	0.828165675123016	0.771273595724162	0.849224348913014	0.702360132011789	0.66572540899451	0.866247633913649	0.683960588893466	0.700555150822224	0.607826845230434	0.479994856408743	0.522346422327558	0.76118214674657	0.656846055532933	0.841508910382442	0.586581939140227	0.758819613827696	0.716993828313082	0.690741699375478	0.772214819754562	0.775274883304656	0.522204804352665	0.610641588343295	0.5726048157999	0.697981139895725	0.700447043288281	0.650123140336278	0.589747065466515	0.548615124517739	0.665837146673268	0.80651990546164	0.729248293492714	0.707757517490145	0.480389010742522	0.769337736813605
