""	TNFRSF1A	EGFR	ERBB2	CHRM3	ITGB8	AQP1	PARD3	CD63	PODXL	PTPRA	NRCAM	LRP6	DDR1	SDC2	SIRPA	INSR	CAV1	HMMR	LDLR	LPP	NECTIN2	PVR	SDC4	F2R	CADM1	SMAP1	NOTCH1	AR	CANX	APLP2	TSPAN5	EDNRB	ADGRE5	CNR1	MCFD2	ADORA1	IGF1R	TSPAN12	PILRB	IGF2R	ITGB1	CD99L2	ITGA3	PLXNB1	MET	IL13RA2	DDR2	PLXNB2	MTTP	SMAD3	RIPK1	TNFRSF10B	RXRA	NOTCH3	NOTCH2	ITGA2	PDGFRB	AMFR	NT5E	ITGA5	LRP1	TSPAN17	TNFRSF19	NGFR	GPR37	IL17RC	SORT1	GPR37L1	ITGA6	MRC2	MCAM	CELSR2	LRP4	ITGAV	SLC16A1	CD81	SDC3	GPC1	TNFRSF21	APLP1	SLC16A7	FGFR1	AXL	RACK1	FAS	TFRC	TREM1	NCSTN	CD44	SCARB1	C1QBP	ABCA1	LRP10	CD47	SORL1	TSPAN14	GPNMB	PTPRZ1	RPSA	CD46	CD74	TRADD	HLA.DPA1	CXCR4	PLAUR	NRP1	NCL	CD68	HLA.DPB1
ITGA2	0.801527560692847	-0.13644883749403	0.727995559366227	0.521831181461936	0.48004554190297	-0.0544772386788297	0.610756915401513	0.787495371732725	0.689221780875651	0.640947268978624	0.775585618673788	0.43133416989555	0.189117400667954	0.755562506197308	0.712980618433514	0.709228387972391	0.853388225707796	0.0438357494821584	0.721661809251238	0.847399309403353	0.830053794311118	0.726493004600788	0.849067358604442	0.710300850156622	0.404328859030498	0.670321833648481	0.413921917443381	0.538349334074323	0.75995827487839	0.691035496131149	0.579916216413398	0.137608327089001	0.764657110771872	0.609465755191369	0.834917825087061	0.709849389195443	0.740475208575857	-0.113520701542078	0.309758982771576	0.769698306992032	0.768267988181684	0.639659641976503	0.831627069822727	0.270267068527529	0.697776064307425	0.41996590109469	0.776064392075814	0.843600409724377	0.354636374021964	0.754900280109049	0.73341719478849	0.859099648358303	0.633491929830803	0.50340269099808	0.73396072388017	1	0.520535198069017	0.747341039987908	0.880554464003928	0.754428315360924	0.717553663360432	0.63142685071958	0.511927022729708	-0.135375463896935	0.619993915960105	0.65645207401598	0.66449633470154	-0.202792511526249	0.138874928729715	0.823567969936063	0.294896991338406	0.483627205992016	0.0315082265879108	0.803424901223655	0.755543676826893	0.746389517262258	0.325260950821162	0.836385436226823	0.665298012460984	0.694697922203934	0.787221301406275	0.670885072744673	0.748682584234421	0.87247531175233	0.906084218591031	0.678550626528776	0.695799449367305	0.692661322193304	0.852305619312853	0.847186337382033	0.785031512901198	0.832909311526211	0.81015741183809	0.824824285009981	0.554926202285387	0.566154091689917	0.338714977005479	0.482831715420335	0.793076697005701	0.766943167878359	0.355306132982868	0.868484481529886	0.343455456511198	0.560877248898472	0.697512484214489	0.801862236846469	0.71779262490512	0.526642642674659	0.374501066056895
PDGFRB	0.322750672792638	-0.0716837072079982	0.350721404398091	0.0560983634669439	0.0822355867947105	0.0858824222754939	0.559210612760055	0.338212183537073	0.319527859393388	0.244344461699278	0.27793646288007	0.203424252439824	-0.0608254983183236	0.767026393649055	0.343537289299372	0.406008264839115	0.577787143153175	0.0846444026637873	0.306420034742471	0.50166941771193	0.559084348798799	0.301799753677387	0.390444859996501	0.79535735319331	0.0250009242365958	0.338895004829453	0.240391258347543	0.177303248059867	0.317843144101986	0.24821279141273	0.39681217660956	-0.0262100167646959	0.261067594429674	0.215100679819018	0.508922540252574	0.224420313709997	0.460913062896171	-0.183423598110494	0.105282862748012	0.506977340749194	0.877613718918368	0.328557666588273	0.274283259755814	0.157710189738355	0.274174747215385	-0.024385221218666	0.849914772838979	0.47035696225354	0.0459404622821985	0.45029624519562	0.423960828718832	0.511118481937204	0.367981850680064	0.906069206299791	0.684349466008501	0.520535198069017	1	0.321937023491605	0.464438678687601	0.848108759894798	0.42675200501266	0.317787960454561	0.194439163430354	-0.168104095067198	0.236834130818837	0.300174423942904	0.339270411997173	-0.144730286747293	0.111667017993915	0.506113725691633	0.450765314076215	0.206551119179149	0.00641541236738078	0.413860186352056	0.307611811422791	0.497678450809036	0.00912968437056613	0.440035289851768	0.406102584200341	0.180460965848167	0.351046889441923	0.349707692971567	0.562727914516263	0.536127193929857	0.593122002808679	0.369770775650331	0.319475822562719	0.299111451394749	0.370362821826349	0.685170440688667	0.424399415657237	0.367803046360385	0.437850775637422	0.449781351298815	0.253993343111408	0.381099976684234	0.246553233426612	0.120224077781065	0.534668143121298	0.449776100759555	0.276746153417641	0.519412395712281	0.270383044088821	0.332685363697186	0.600385376657404	0.793594741756851	0.395422434544709	0.353754351794351	0.399732943502989
AMFR	0.931333602443011	0.119500453806902	0.909278630729774	0.610760404329447	0.847437335148198	0.108378857855588	0.745874631951813	0.896672246829603	0.88278018794053	0.944464096632147	0.908669368814103	0.734524635595547	0.582954653810682	0.750008126299749	0.88632105301442	0.806722502364499	0.569895399113389	0.293786841320129	0.862950804762479	0.885541510082858	0.877312129488219	0.854700603919063	0.649955981730649	0.669249283724825	0.781390478308722	0.851385817195724	0.691703903777712	0.808773450961581	0.946732594068813	0.919803660368469	0.783360407198129	0.444279729351471	0.83364746797419	0.855425001414647	0.906850920178045	0.915653039166141	0.801858414273347	0.209083887052436	0.630123170594874	0.814608982250667	0.559801106716757	0.897759851977024	0.872543907394701	0.655313615869889	0.766593149073283	0.592286543117538	0.530238605462966	0.891925169236701	0.631906211028852	0.835111270688932	0.862209877736115	0.826344574789639	0.855857062159565	0.332551367780275	0.698868893980452	0.747341039987908	0.321937023491605	1	0.568680382605114	0.483870706942489	0.880239712493492	0.642386303258761	0.745582042874679	0.203875834077051	0.827192561968784	0.894945571303519	0.92681863893677	0.186644612587243	0.454972600800514	0.920746550161909	0.469714898760861	0.784238117944895	0.336957258815176	0.941551704214091	0.778123210456273	0.879212455517323	0.71342853259173	0.906488938270786	0.865520417260921	0.896574499392506	0.904730983068192	0.920009327349208	0.828689294504866	0.797671590403671	0.758623733210381	0.691482693399004	0.308708905851049	0.912063080498027	0.8636811398852	0.771307454139705	0.856691121481244	0.878794199576519	0.928768376265917	0.859345156371316	0.821380245474289	0.777566841758151	0.401247715095521	0.852874477706109	0.757947210687119	0.897857404315286	0.432254773408774	0.826670378643074	0.432396577746659	0.543717940066972	0.564534442442064	0.61882186955481	0.849608095630486	0.469319931806284	0.370976132628401
NT5E	0.634703771653598	-0.165518386127175	0.534958080482556	0.5015804080323	0.290489013126935	-0.123140375563297	0.52948853761713	0.613087210874557	0.429038944367874	0.438613480587897	0.578083927203724	0.205042886366211	0.115661121972952	0.611641121422051	0.504332179620276	0.557756388036687	0.885806445703811	0.0915413129444087	0.514010463849333	0.676890707262775	0.727341170152145	0.540804489838652	0.901484557073298	0.604451218435233	0.288653791918895	0.553550704892707	0.314228702680301	0.407067163536083	0.617445205682726	0.584478291734881	0.506789612741099	0.0768419632992115	0.626436661229155	0.33927485234243	0.717901649263393	0.51689609182639	0.614575716672604	-0.0460123951865566	0.126941867477273	0.619207676068662	0.747665671715997	0.472696593822311	0.708275202811537	0.0545359508548237	0.51402396371333	0.411939989746032	0.744306180381588	0.635336375129221	0.295209273964222	0.526195729012195	0.592573257992482	0.759060528700295	0.431853949806897	0.496964477635903	0.68351595331323	0.880554464003928	0.464438678687601	0.568680382605114	1	0.751251327584822	0.502058632408862	0.621530392814672	0.439639177924543	-0.0611136708063095	0.368073456944686	0.496325060186199	0.494507735884819	-0.246156425473787	0.00996086575100846	0.631072266921651	0.202554723548805	0.31594898476681	-0.0497469981934337	0.615443046833291	0.728284140454119	0.540186733187673	0.234331401526695	0.687718580538165	0.519897484495613	0.556190469433544	0.623246064950795	0.526366289985908	0.58807797414873	0.844862160257031	0.827038207801106	0.630252808979074	0.853841883974822	0.471818418164459	0.729446118842362	0.726725071232793	0.688144661432388	0.639033432143695	0.652410807204007	0.748918654058838	0.310626684860298	0.414264711693868	0.32745051535513	0.20754469016367	0.779251293382841	0.576316714597073	0.301450487619796	0.79217653328643	0.318362613899031	0.535640826552675	0.705107985107588	0.7406727017775	0.635976620943823	0.532579590691221	0.370692213787685
ITGA5	0.519968952639306	-0.0636060262421577	0.49566809651194	0.296568694366178	0.178185513766978	-0.0955810316453531	0.637162930602966	0.541260810768292	0.414934110487974	0.377399953894557	0.469467126162157	0.255638578761853	-0.0124353872798973	0.820775961202907	0.45775010276241	0.507349193359913	0.790605523521335	0.144576966654047	0.489895300230348	0.65766719832624	0.717708515192829	0.496997371517613	0.699758598879977	0.873920605912144	0.15838318281942	0.48346149795302	0.281079599153638	0.296201833302946	0.514413852215458	0.458871608791782	0.494521366406198	-0.0546916162524028	0.510727991754458	0.342668509174458	0.675769856531273	0.374027487437549	0.622837768411287	-0.153545790298486	0.174033755003496	0.664561732393306	0.962882772438902	0.461559634484728	0.529423938198515	0.13754250883045	0.463926596931143	0.200693628092706	0.929714341475504	0.627138593702554	0.110075713847004	0.568610814074976	0.596378290298028	0.69779503264139	0.432952887504714	0.761941584478849	0.829893824662904	0.754428315360924	0.848108759894798	0.483870706942489	0.751251327584822	1	0.512025263865394	0.479928292179803	0.338543886510297	-0.152390212013323	0.366609030752763	0.413825723840865	0.440139408527386	-0.253326643274643	-0.0456150933268452	0.654937359807148	0.265931695646845	0.228971512289762	-0.0639501703993522	0.579341339296568	0.591032144460233	0.574824725553585	0.1004485527973	0.62911164438488	0.472426122282359	0.399440589220295	0.55268426425259	0.513657519908615	0.629611976598847	0.759993417167908	0.822841985773996	0.525611670401375	0.633311488246329	0.452154659963073	0.604851175762631	0.814368889277711	0.618398033752398	0.577914457488248	0.606560689068811	0.666154277678655	0.317872141639147	0.428412130403652	0.345339702794996	0.189813628492674	0.733807740149335	0.564288153800495	0.324464025686979	0.698641081139827	0.308757798005293	0.507201754003654	0.784771164727108	0.899427539807513	0.589234455668779	0.539838294784134	0.434156703428658
LRP1	0.847652929478184	0.0359298009258448	0.885458459343069	0.408501351125843	0.755445416653038	0.332755814292649	0.559694347275452	0.767797012851	0.869423725662972	0.839211523528949	0.878681608974858	0.728935988400548	0.427999337357761	0.752288907265064	0.939804006252927	0.795529492383994	0.550369013579568	0.123598232723022	0.827577623374428	0.8650871358282	0.756475109807425	0.782389092917984	0.618869687360389	0.632099127236936	0.592219035991503	0.710016099342271	0.547564021360853	0.770358975666058	0.804835621698036	0.73907378500669	0.672784798414351	0.365211109384806	0.711207955622209	0.838780614607269	0.813409682514638	0.83996185315712	0.775263162608953	-0.012222596676168	0.593494669860723	0.84037180353337	0.546246233830738	0.821714240856512	0.753863232366257	0.719564893712492	0.794096776781381	0.294536031997301	0.614926346587914	0.848203256457874	0.509254078016947	0.859643323567821	0.71804151271383	0.757447631399806	0.902916855045483	0.330468398927779	0.708287595448282	0.717553663360432	0.42675200501266	0.880239712493492	0.502058632408862	0.512025263865394	1	0.422503671411016	0.578096839920996	0.0241709644603782	0.850296793804313	0.796127118865318	0.856099230174296	0.180617237231064	0.542438170782711	0.911839455381078	0.348168803977223	0.77957725727853	0.398469998125277	0.904598673837774	0.651264477081815	0.950668157277888	0.542817381597281	0.799287144564851	0.791094593693435	0.739133786046509	0.860146379861841	0.835600956362342	0.802938794121147	0.64366110160229	0.720762441495829	0.636979952059499	0.340007683768409	0.841265747730611	0.781638521001226	0.745660367281008	0.686551420080617	0.881153907493878	0.861681841772569	0.709891191381209	0.903643017595183	0.659712427118193	0.385814113085409	0.842009905618535	0.5793461447046	0.890428835754041	0.42041437744772	0.785132654133416	0.389503196045668	0.439372600497436	0.575278332385833	0.628711875299219	0.65917082811232	0.497910366791705	0.352502319609838
TSPAN17	0.648343558509596	0.116712338229172	0.534882524693235	0.558684220944933	0.591629942997898	-0.0866120535689123	0.736525883369732	0.633445075173028	0.458897806077224	0.615503708799239	0.491892405076596	0.46918842498729	0.484932306691786	0.5838898056776	0.514580948455124	0.439208231248827	0.512740648515785	0.313228015046197	0.433062968998722	0.544161625078442	0.722962950568913	0.505918786139633	0.550842713530307	0.557835665418087	0.641384720418642	0.69284112044207	0.603409898798493	0.567905402601217	0.708512352522927	0.744533466235921	0.657980069206422	0.435749929088257	0.621172828297899	0.370324727803763	0.713212810540428	0.613485751697296	0.53279195447412	0.40086362108773	0.338568963475216	0.470478156077416	0.549021552776119	0.567042995679682	0.667923690713631	0.197265187081454	0.30035533077634	0.683048116296243	0.448324875513557	0.62652171101769	0.543094731499379	0.474525930536435	0.668683794263266	0.666326433590154	0.484154051696894	0.464586834421956	0.532249413708817	0.63142685071958	0.317787960454561	0.642386303258761	0.621530392814672	0.479928292179803	0.422503671411016	1	0.660291743545278	0.376827870791519	0.283382533955425	0.575937759130479	0.598484786283902	0.14459375914675	0.276872600186223	0.570678471035495	0.51894606085171	0.427305015392122	0.251667517169657	0.608473548665944	0.585734316052087	0.480184513735257	0.611091574585237	0.64433947038931	0.672476655913039	0.637439640823898	0.566264486283635	0.595548289111119	0.603963281023502	0.768632379963579	0.628358291936374	0.604544056517448	0.35128359890957	0.551571142104298	0.62093641016537	0.639137426213557	0.75839955416875	0.498424480235413	0.631188635714015	0.744670352291495	0.351319814442647	0.605032579926628	0.380940107784572	0.395505644620824	0.760361175601012	0.600056435416126	0.361353123242865	0.640371434754527	0.37596789367457	0.473408711752516	0.529573798061883	0.47491319875221	0.757527750195072	0.324303465883524	0.37808941384281
TNFRSF19	0.706533416232082	0.368260934478604	0.711143485973965	0.670032419202764	0.794721293332513	-0.0120189177644332	0.748651964447649	0.694223484274388	0.594547598015863	0.821853209656666	0.604447751532177	0.547826926732646	0.710577297057455	0.578970688094518	0.649716720379578	0.584809379537691	0.334820693894156	0.499544017210115	0.606401665339551	0.618796622589533	0.713889617311792	0.601908027807231	0.436884448310641	0.557944893334361	0.848931780538509	0.817593278990157	0.751262809241682	0.76076060470733	0.789190211416626	0.833508070638818	0.803018635045786	0.636655436294091	0.573738884976891	0.555956444170008	0.757745976235607	0.698473371141995	0.591175810379384	0.570195984853124	0.655181497213998	0.529150595973866	0.416619510464715	0.745908960197918	0.624636200321199	0.544392972208912	0.402743961206382	0.725817088462125	0.380120121872892	0.678137914216658	0.704021751826658	0.582939434483722	0.759849888857073	0.632904002445181	0.60461238717304	0.286671018492785	0.620454279852873	0.511927022729708	0.194439163430354	0.745582042874679	0.439639177924543	0.338543886510297	0.578096839920996	0.660291743545278	1	0.417883619794118	0.488013301075294	0.721264271492921	0.769586555005242	0.406226872718832	0.357069417736702	0.64654796578084	0.455001810388291	0.681040807721438	0.507564675291617	0.726924585331914	0.660382802620555	0.574764340900307	0.73860546427524	0.644970926323251	0.749412101800103	0.819347756706174	0.685517991125567	0.786175754491276	0.603143329481796	0.650176895333441	0.539446448258564	0.524203848992955	0.144914815632216	0.765777611639459	0.597211964766594	0.537909573336644	0.745461950690478	0.601970825234754	0.710681536349575	0.785802562310187	0.52007331719147	0.595764240133627	0.283400810188252	0.702983392414681	0.673604825585178	0.64632692080384	0.225781211604042	0.627883939460796	0.232099068689504	0.379762497709801	0.348068164249849	0.369740745818267	0.826177093101579	0.255447502612454	0.179122092862114
NGFR	0.0224280108799245	0.549315913404969	0.101830363410897	0.227162180641465	0.441673451632323	0.124545338010745	0.318421436671551	0.0556720340878396	-0.0440352060447205	0.253606706495649	-0.083598421361842	0.262247060989563	0.61579885166434	0.0511935579861561	0.0115206161596338	-0.0569978752575481	-0.223415160716118	0.611807031348257	-0.116042905297483	-0.0992820462927023	0.0856852687811782	-0.0397117185331582	-0.124915574146931	0.0531705826908749	0.565893768867508	0.314550752857625	0.478699281707628	0.286391320957616	0.198207434434595	0.351541189833737	0.410093839848454	0.591600051395878	0.0809362372151826	-0.0531086503218278	0.116821427487041	0.121770676048692	0.0120356615873791	0.803351603297075	0.354129952697508	-0.141233292204734	-0.0983174477147435	0.193064601972265	-0.0241965817404698	0.233861103104891	-0.228159302076996	0.597950413545783	-0.181590441102923	-0.0486312338664634	0.46504501029473	-0.0707747191110915	0.223365506584744	0.00681907456839511	0.0957371340251204	0.00811114865684003	0.134457326840216	-0.135375463896935	-0.168104095067198	0.203875834077051	-0.0611136708063095	-0.152390212013323	0.0241709644603782	0.376827870791519	0.417883619794118	1	-0.100314437026519	0.125273037651966	0.164102781038283	0.679141060244292	0.277032192190397	-0.034103380411109	0.1904139124686	0.193665144527607	0.467669157449366	0.0781766435159918	0.128665831781906	-0.000251629620289824	0.621710808636433	-0.00849442590589211	0.19488214541507	0.245910835847382	0.0150373950484616	0.249497978094615	0.00528508058658947	0.0773264409479299	-0.0712830219022875	-0.0693995677372183	-0.197971522340129	0.154246050393174	-0.117372781946846	-0.0659980489467962	0.209886395959326	-0.0945013882600549	0.0465221155182414	0.177910558685522	-0.020638462626166	0.0948206287700464	-0.0203076238493875	0.203334791937234	0.192993637057884	0.0277302191677583	-0.109359930102719	-0.0508568817691972	-0.0710068499784914	-0.00350879626177227	-0.151604306024445	-0.220482714728487	0.310254805445611	-0.192898095003293	-0.10895386619088
GPR37	0.839053033615038	-0.0120970261396167	0.85545881926528	0.446662084144194	0.661315698222302	0.0699735291636091	0.475789052785512	0.84167661645126	0.927986691158842	0.825700816821693	0.936381635850287	0.719038294224495	0.315310583938748	0.642830092497748	0.847815165570617	0.786061637141539	0.505320621276414	-0.0512284562245428	0.94729866573682	0.873398793578775	0.729266613904167	0.908618514675963	0.536208251529661	0.551986570196942	0.519615104138034	0.653322317995981	0.388186168852959	0.667500721220891	0.785164284451529	0.689217263344244	0.513177433958919	0.145556896003501	0.77821105001904	0.967853652285751	0.736350312218297	0.79133395251353	0.713295493307456	-0.134546670763682	0.517825231807507	0.861796545550008	0.429202726736786	0.810523225819974	0.780705833741834	0.655061550977916	0.937382991366009	0.297424052540513	0.46900189633846	0.789844805557824	0.297700723309752	0.878224342578695	0.718369552631447	0.708605659393377	0.761459246153073	0.132011104494006	0.539093039011745	0.619993915960105	0.236834130818837	0.827192561968784	0.368073456944686	0.366609030752763	0.850296793804313	0.283382533955425	0.488013301075294	-0.100314437026519	1	0.785845012232268	0.811473428008089	-0.0615643986233234	0.291898902730633	0.854450601977624	0.272728167388776	0.603100856606448	0.164938648703004	0.860905732464461	0.624815800739018	0.839167910276853	0.44573763503384	0.825440405119362	0.669943938882392	0.73143372773689	0.854059461163988	0.816248250348018	0.730288521462342	0.58885188758629	0.642345017813224	0.54987288157302	0.225911004023005	0.864415218627217	0.798522988368559	0.650670213743677	0.67200018702762	0.904054931784822	0.846979046946867	0.642945144689009	0.863471122249299	0.672822217861441	0.248015126763997	0.856394102017119	0.508612107145248	0.838353791710232	0.359797707419241	0.725634598128838	0.346007233278745	0.387937537954044	0.42748346964029	0.565773655029355	0.641332141619179	0.428450350704465	0.262675546115111
IL17RC	0.919032428000102	0.050851984137909	0.87035274207935	0.616025944120631	0.814587247923895	0.103681420833097	0.755534864638314	0.895069991737822	0.853004926951504	0.918318510895973	0.864509526754375	0.638119522553899	0.642677127797038	0.732429177542202	0.828907247436731	0.741747166126831	0.482462854495095	0.199621395868767	0.836648585955242	0.850924923184041	0.864934848080883	0.825972300923787	0.544210417676872	0.618178413927507	0.770881676076454	0.853198893398303	0.64433111170243	0.760517335311141	0.91848441347302	0.89503744655282	0.802389898230224	0.531243995566515	0.730855284096189	0.824385084962666	0.88716392625583	0.919990428308774	0.716118743879887	0.215669371069049	0.518571883232318	0.760933697109326	0.522120804833516	0.895275262595134	0.852969787751865	0.634800479442586	0.691255274019582	0.564749815584617	0.457253556014188	0.832428385148434	0.635828933439787	0.807441054084099	0.841609173701313	0.769706270674362	0.782090508474891	0.319524107691673	0.609427370358157	0.65645207401598	0.300174423942904	0.894945571303519	0.496325060186199	0.413825723840865	0.796127118865318	0.575937759130479	0.721264271492921	0.125273037651966	0.785845012232268	1	0.915073530435733	0.191841917236338	0.498575344194678	0.860880409782414	0.473042738363762	0.739378527290115	0.37061014166497	0.897328072003796	0.648209015678798	0.839008872722208	0.664015106331556	0.865233851467738	0.895840078478753	0.889097196003108	0.875726493383042	0.870402266836714	0.833176842231372	0.77540481891876	0.721374857425649	0.655013329778988	0.194979720784639	0.865093729425868	0.850238153358951	0.702322159360753	0.855995193337865	0.816353283230055	0.920970459994689	0.837217838887223	0.777728367035086	0.79324632009149	0.439112781447613	0.83817854358646	0.751063216880255	0.828156491325435	0.46043795838671	0.807976316713469	0.466088277198989	0.468972422458065	0.516046812038283	0.54487551247146	0.836599880485881	0.435899490910668	0.382546156795711
SORT1	0.919828801164556	0.108787664567305	0.894323011071982	0.579536342790054	0.854186886603144	0.131642163652877	0.75491931432738	0.877091124120314	0.898219604960841	0.947409989217004	0.886627226607519	0.723449107247479	0.610618660970348	0.742083689826817	0.890752498686648	0.787736148448052	0.498120290263522	0.284462129542245	0.853662604318109	0.863961569622748	0.859979666471318	0.827897590018524	0.553859603413462	0.649287459231309	0.786192175289594	0.856383595344518	0.705179475223512	0.805931418995404	0.93248861227458	0.901142508259961	0.802492937894228	0.493962869647826	0.748538283515906	0.855665959916484	0.891278503779639	0.903411417960043	0.783971511032761	0.239997538678397	0.617375308222383	0.786283857693475	0.533513643776615	0.921456145447696	0.819310480712902	0.712796450411769	0.739793139121459	0.539597515522535	0.493129966154637	0.850654594694455	0.649083496293445	0.851083652885899	0.83299526517697	0.784163785475491	0.820894885351117	0.349491246457715	0.66025862686096	0.66449633470154	0.339270411997173	0.92681863893677	0.494507735884819	0.440139408527386	0.856099230174296	0.598484786283902	0.769586555005242	0.164102781038283	0.811473428008089	0.915073530435733	1	0.229368921382486	0.51226059508011	0.900387542963605	0.564973666470172	0.790327533580014	0.414526969232611	0.921580339655911	0.700573341405821	0.872348507365063	0.712874869156676	0.86138642097704	0.913394339599299	0.88684992818102	0.880400694196024	0.924388158245739	0.834240167670315	0.758143202767155	0.685346205406614	0.71999193797089	0.199478108926637	0.903952855036334	0.837513096461	0.737530448526578	0.833488487393056	0.826903682108628	0.921288258322785	0.828832848965341	0.84111590076375	0.809089980945818	0.427915323836739	0.879668541327681	0.73139941059925	0.888652556098875	0.474304656564417	0.813974261828653	0.475910757870577	0.509409858030057	0.543476247692748	0.588431434392503	0.830030890372101	0.457976896466079	0.401714754897941
GPR37L1	0.0358581308218701	0.585738655656358	0.166585559742805	0.10957580439323	0.528397928116851	0.537589883215785	0.211203201546734	-0.0254405778693878	0.0417114496624826	0.29072035114784	-0.0764079889642706	0.221995820901566	0.733302283399333	0.049146505700315	0.158992516977593	-0.016604103646306	-0.387721640449528	0.48858438791155	-0.121068864533988	-0.0858565097191067	-0.0062791328491992	-0.111858250585446	-0.311229759932111	-0.0499250113737004	0.58552662122784	0.344535447742209	0.561456562789621	0.35666844392083	0.141165349913249	0.274397977521074	0.464659714161034	0.815983355502933	-0.104208027338205	-0.00186809580801439	0.0694670217330394	0.197033911178433	0.071036024947268	0.705874895325615	0.42402562748057	-0.143993468242359	-0.226735365266586	0.232406128442464	-0.120706852377041	0.484737097252188	-0.295017512407667	0.345563088155669	-0.250812762879252	-0.0155586855961014	0.61702648320218	-0.0476161757093469	0.126431310093631	-0.128190999218764	0.199954957194663	-0.0366556791014308	0.0913099174070431	-0.202792511526249	-0.144730286747293	0.186644612587243	-0.246156425473787	-0.253326643274643	0.180617237231064	0.14459375914675	0.406226872718832	0.679141060244292	-0.0615643986233234	0.191841917236338	0.229368921382486	1	0.647301603470212	-0.00241338451249568	0.180107231898624	0.413409105867338	0.771077515971663	0.110037482335412	-0.0488088488708146	0.154205284866938	0.571155825431402	-0.119221022839914	0.283101312779727	0.209883535765084	0.0289012875071251	0.227117048017485	0.0659408322023478	-0.0991460776746219	-0.179167264901971	-0.0175750582109172	-0.389467876764363	0.152914972151508	-0.170272050173447	-0.120133644470611	0.0651361141845117	-0.0916093838846962	0.0478477139571804	0.0655800611187463	0.158368778969959	0.0684697096424496	0.0156039490943602	0.391756425555051	0.00976851179600545	0.0339490022210062	-0.0498375447177563	-0.0597449316437327	-0.067437247612587	-0.119364882777797	-0.216823355124548	-0.334990387913352	0.17344989724384	-0.238643383090525	-0.110508958927859
ITGA6	0.404804743766632	0.0840211540969812	0.440095851869015	0.140511374263658	0.610626270508909	0.726861936927684	0.294988164782078	0.267332778504375	0.419776515067469	0.484731298897089	0.327475165650357	0.384960183843377	0.611159435029031	0.325255900941878	0.528263621883501	0.282241477049051	-0.0653495602434236	0.0437140520235124	0.222613252784658	0.277008819306096	0.265736697302597	0.195379782467729	-0.000345211448239899	0.124150232707464	0.539297154932223	0.489594317272472	0.485750703662961	0.468153548618372	0.373608456897174	0.405858194998195	0.554927237159928	0.73085238212947	0.112765853971716	0.336273885915261	0.362885967150404	0.52574656246836	0.295442221349839	0.278537257793382	0.288120959843822	0.228639403305435	-0.000442839188456278	0.45072534651978	0.231515682087768	0.587656958701252	0.0944964850250578	0.137175370923435	0.0150806384715149	0.305666268347248	0.589768680195283	0.322797562723134	0.294830748875572	0.162038455504068	0.485904975542863	0.0843552440892579	0.177004247346017	0.138874928729715	0.111667017993915	0.454972600800514	0.00996086575100846	-0.0456150933268452	0.542438170782711	0.276872600186223	0.357069417736702	0.277032192190397	0.291898902730633	0.498575344194678	0.51226059508011	0.647301603470212	1	0.368028920703644	0.305295181781524	0.610698667719736	0.722930213045879	0.40117656507746	0.0774929199808528	0.550821216583811	0.577556267820313	0.237540089410958	0.584353235869303	0.332715562557134	0.333371543607552	0.400952914161345	0.400394335080635	0.159903953027979	0.110000861017754	0.338878157241583	-0.218754470204197	0.341071102539919	0.245234035216382	0.232504913620047	0.281939339229316	0.24556629855857	0.378768312648882	0.268566358209072	0.548847691772649	0.378811602991553	0.297863730075826	0.575078352762952	0.175253899742617	0.391707312447053	0.30219886765798	0.321851224883813	0.274076388063706	0.0559766538502075	0.117625860773099	0.0124493002940477	0.286772436733458	0.0573870627409798	0.219690953486489
MRC2	0.938424482076754	-0.0159822674736441	0.904968791546622	0.538499797217929	0.731187760400528	0.0480228103614543	0.719709343435721	0.897289449296724	0.89804539803686	0.879200460459349	0.935028140771635	0.712268849387183	0.409665609658181	0.8365719306873	0.892716214439716	0.811347145666097	0.671894198538157	0.155529266604407	0.901106003544724	0.938804765839734	0.896345857904932	0.873425979072813	0.71670303803707	0.777509125108119	0.614394293614962	0.791766401653644	0.576117303356693	0.755502985020285	0.904621861558709	0.842336339493447	0.717568166521301	0.285066971625628	0.823887831875399	0.87127982343681	0.917370408671034	0.884779437834645	0.830128077656533	-0.0126794313408875	0.540335782573083	0.88823179745443	0.704594360893729	0.876687557551121	0.886400744335724	0.605682371257656	0.841002052035289	0.425728424071652	0.700575853810563	0.938153880720819	0.488395308835942	0.897168900095541	0.840924428454355	0.872918168918977	0.832433433648611	0.435849663462369	0.768693589750537	0.823567969936063	0.506113725691633	0.920746550161909	0.631072266921651	0.654937359807148	0.911839455381078	0.570678471035495	0.64654796578084	-0.034103380411109	0.854450601977624	0.860880409782414	0.900387542963605	-0.00241338451249568	0.368028920703644	1	0.430520809801037	0.693939154391585	0.229977485390437	0.943509244610328	0.762114603100461	0.921582118038562	0.565006552533001	0.936315163804005	0.845855969647885	0.818488431837371	0.924144077461295	0.889520991558888	0.855768007151952	0.818993561333779	0.844550207207257	0.714297095422458	0.405639515835907	0.888713291061	0.901003613943479	0.860696764227075	0.836834557920502	0.914917094470731	0.943011292488238	0.846419238145406	0.816643168549631	0.742067584018984	0.401610291184291	0.794485013484862	0.753601447181065	0.930733363532565	0.435006755999203	0.871741470587523	0.425402849326698	0.545688427558016	0.665352434568867	0.76620011462066	0.795143523837988	0.529149955579028	0.398668067650632
