""	PTPRC	CD69	IFITM1	LAG3	IL2RG	CD2	CD3G	CD3D	ITGA4	CD6	CXCR4	CD44	CCR4	CD247	KLRK1	CD8A	CXCR6	CD28	CD8B	S1PR4	CTLA4	CD4	ITGAL	CCR5	ITGB1	CD226	PTGER4	FAS	KLRD1	SORL1	CD46	TNFRSF14	CD96	CD27	CD7	CD47	ICOS	C1QBP	TIGIT	TNFRSF1B	SIGIRR	SIRPG	SLC16A7	SELL	SPN	ADGRE5	TSPAN5	TNFRSF25	TRADD	CLEC2D	IGF2R	ITGB2	RPSA	RACK1	HLA.DPB1	PTPRJ	TFRC	HAVCR2	JMJD6	TSPAN14	KLRB1	ATP5F1B	SMAP1	CD74	LPP	CD81	PTPRA	PILRB	ERAP1	LRP10	CD163	CANX	BTN3A2	NCL	BTN3A3	CD63	APLP2	LAMP1
SIRPG	0.798057405327833	0.138351367983847	0.469981417930825	0.273598600073194	0.815711956790658	0.768773339446753	0.770951320724453	0.762097284957365	0.695132656871675	0.442913194687302	0.245441921949391	0.36703192062541	0.712443388310549	0.683361084327076	0.237941250821321	0.27224560913815	0.632051226323504	0.621765010955485	0.264495169486714	0.410156363834743	0.667301574083283	0.48988340101533	0.60492459026873	0.279268412512305	0.577968529879542	0.420175536214254	0.231370052358106	0.671190846554842	0.19391782420733	0.0330795743726158	0.553058304277947	0.60069297477664	0.727188032630537	0.770584451577448	0.647552426603447	0.527788252675956	0.793528395989942	0.173811959637249	0.751935694945402	0.652594011769993	0.39634082259911	1	0.412439254705456	0.233357770613093	0.571812222289424	0.522559387377689	0.727786165075256	0.282738049897306	0.237962931461797	0.761809290229587	0.438959903093766	0.308403478419392	0.319068591825288	0.406394086556138	0.326513665270607	0.39307872847509	0.401139189084992	0.364803578753917	0.362890358926996	0.369784304804893	0.14911079548809	0.314047348959355	0.498516484482193	0.248078620361044	0.392881416699398	0.287051886218398	0.707234203375126	0.224302199256817	0.385623479470349	0.538180497022193	-0.0350420607024794	0.251719787291749	0.579453865658095	0.488692413507069	0.456762342546147	0.213961562648778	0.202857530364149	0.294642058561819
SLC16A7	0.470668486568634	0.343542600070655	0.207361597374043	-0.0584179927332235	0.405940644371018	0.352672097770856	0.438897489061758	0.363952743288939	0.501869289789094	0.397835931407108	0.369951194387049	0.29295603330046	0.369763032736693	0.442718742579264	-0.0663030695747986	0.00292191865970607	0.230744864475866	0.536157452305335	0.0790636600022446	0.481522500611155	0.411186440500459	0.359658837161189	0.36993672254606	0.0112750650859991	0.454617896203581	0.506496181094295	0.390893111159078	0.380677018376743	-0.0346599493573622	0.165473543899885	0.419662421479558	0.381951834020407	0.421886202161716	0.356706257740383	0.398062867088861	0.423441213840429	0.462675173212907	0.299796248779762	0.336334935289204	0.358534341027297	0.365761692776808	0.412439254705456	1	0.342180687925686	0.47052633103588	0.308837006205124	0.464673164521562	0.492683760212192	0.423277228594353	0.459830763218893	0.190938629639063	0.175553113088856	0.433597292620062	0.466031359355003	0.199989719473113	0.0336402676025654	0.166489776018131	0.0716939033238471	0.356110054098246	0.380987244095142	0.405138754305773	0.313517773683571	0.419647964979673	0.147219442078305	0.221654564758175	0.210368130242131	0.32997169759805	0.0310090535869807	0.451381995951896	0.35330781746279	-0.050885767637948	0.189879956329057	0.286279496471074	0.487069444262039	0.183510838523138	0.109733593018718	0.116520956168481	0.156859169286788
SELL	0.280035914503612	0.830749712158036	0.0357215796444796	-0.453350781353229	0.287329281345472	0.19476462752809	0.276971694533462	0.215157710457029	0.349060335652567	0.270942631125023	0.800329106224052	0.525513421725768	0.403110047531674	0.476966429765697	-0.467930723487334	-0.53770975346261	-0.0501008936780212	0.572734164029874	-0.464679293661258	0.533603575410052	0.525449326173507	0.530122026375849	0.0691950934369989	-0.512296631962071	0.515681467524647	0.572225650886395	0.758357633739986	0.183355395465227	-0.369776802907394	0.4725612077912	0.310898475048675	0.333967933064672	0.141249994040496	0.0243951848894614	0.321707507449161	0.332910520684206	0.437913138922407	0.385432949394584	0.353639411255382	0.354705170554265	0.377541234496878	0.233357770613093	0.342180687925686	1	0.183925450331037	0.125768706098397	0.418976051088763	0.617184091987828	0.700188089408499	0.28448206824088	-0.0983858435362204	0.0432501330494168	0.729096779461176	0.694063952523174	0.0578800994806482	-0.0893070753090971	0.239362979114797	-0.151107404289061	0.318675867078576	0.54318409696885	0.803738616187577	0.280305306391446	0.594538078343603	0.0652221267993776	0.13864126671856	0.145646208265769	0.0514011379272868	-0.297073528190779	0.0607450675453497	0.412004460801437	-0.00432670194516461	0.207203246837828	0.0420482559316553	0.531828227875424	0.00898011681857012	0.0975921080369061	0.146276111561795	0.197584701482421
SPN	0.552599740635233	0.0820985397546085	0.297961018164078	0.213096370775716	0.607144399243676	0.530276746924452	0.552213102847083	0.50031801041274	0.660809340928345	0.328734442943817	0.12304217372435	0.427413216767859	0.517630836921727	0.49336619292061	0.0389755443820878	0.164480578878097	0.353150718592804	0.565025493527611	0.143705690331866	0.334764569450941	0.552234093626348	0.501457160679584	0.543053152178204	0.202461569749065	0.508653867006339	0.321001401640198	0.171073218580022	0.538950506336314	-0.0368141134277942	0.254896357640248	0.620920826886229	0.570600652065993	0.464939760012917	0.612738250701663	0.406193732047776	0.509938507813263	0.604612116988018	0.299577047311017	0.535092589521562	0.596308452799662	0.271787826658558	0.571812222289424	0.47052633103588	0.183925450331037	1	0.411213686924711	0.508659009991938	0.201237975532785	0.20260156291056	0.603266344491553	0.535966848551431	0.408589110386954	0.323583583978335	0.415871030035223	0.423243735867517	0.444511849937095	0.466642601281956	0.426933345189629	0.384617098187582	0.483812633998582	0.118431504097452	0.422987914733781	0.524497555957339	0.364571903613389	0.562988954190503	0.430571811966474	0.585447625894994	0.354659308586368	0.502684209423564	0.555142010468816	0.155296784972728	0.411949246951958	0.376466511481596	0.52622456315558	0.359577654529064	0.346215258230856	0.318494675671581	0.430239311480081
ADGRE5	0.649849133836033	0.214523964324871	0.423704656482189	0.500509775059906	0.560112039483377	0.595720871921586	0.595602216914296	0.58335302115441	0.457570950671111	0.399566191632809	0.261382234240653	0.226050806594005	0.414667416878773	0.503112027581572	0.518035098347625	0.509544229046347	0.495681463445549	0.409472517878294	0.527087403257653	0.23910496982393	0.338489726493147	0.185854465187106	0.592793113696391	0.491548805060343	0.488836137740315	0.0950044236495167	0.357618550073955	0.453093110698233	0.34554567780308	-0.0425604438824611	0.397490822126637	0.349485324716436	0.545677420498672	0.600539833729398	0.385169974839421	0.24637381136253	0.450089406267488	0.166222926037341	0.341697915911179	0.386964777924615	0.208261598460468	0.522559387377689	0.308837006205124	0.125768706098397	0.411213686924711	1	0.45438977688788	0.0485924461132761	0.0678127480518247	0.595514672421979	0.387556907630701	0.242275477813647	0.17869544722731	0.234929007786078	0.265421405655457	0.22078861661529	0.229220659179291	0.393037679783827	0.414326136355875	0.192252917085004	0.12822223850011	0.217595569195325	0.323362493903714	0.159860763781034	0.116311879595287	0.219803541307009	0.539268162736751	0.256180367996046	0.355273035091897	0.321111305365324	-0.0745671750931365	0.129027302614569	0.612240326713433	0.345776997023166	0.469601147911117	0.108803254457747	0.0867490444367314	0.104590148908669
TSPAN5	0.671794328066711	0.393530752201723	0.316761886388742	0.110395255173532	0.687293553178966	0.621243431455366	0.626172137657132	0.649731401236234	0.658089278864	0.391977235663841	0.460132699172832	0.521921978273195	0.687880465615809	0.620543047928023	0.0842641543755957	0.110216761181863	0.525080999583371	0.622560628960929	0.153051935243805	0.467787636360341	0.624924806032436	0.519061747644529	0.486654290058506	0.125721722327177	0.683031040102553	0.44924922987169	0.424016540608715	0.634742480138694	0.0285785848717776	0.214665723426857	0.560809961885689	0.562654603135264	0.530013494482322	0.620720474189942	0.558764359603945	0.512518105687919	0.724608395268347	0.264694766924882	0.675856860482433	0.626575860924773	0.543762300044909	0.727786165075256	0.464673164521562	0.418976051088763	0.508659009991938	0.45438977688788	1	0.343037161988116	0.385849913794744	0.660439670154641	0.418911415997359	0.291045403967137	0.474604770551936	0.544379151776025	0.334032633099983	0.313870669699206	0.436201182456912	0.304813000641578	0.361533056343071	0.456445072572724	0.313624689045735	0.35317353353349	0.594552172177786	0.27041859337083	0.380077472813761	0.341101801299436	0.644006033403311	0.00146964693075178	0.423673941432955	0.589282117335904	0.037224533966232	0.358935318283348	0.496234693801974	0.581701971046567	0.312053457532117	0.287690631262612	0.250792973603251	0.385100168622626
TNFRSF25	0.425450173014358	0.435167540549787	0.240690765316693	-0.316663254857282	0.414492103423613	0.365468953247625	0.415044951914551	0.37839597622979	0.36242532924536	0.546460874959631	0.401502291218223	0.424457061545341	0.297583207955793	0.490361597107756	-0.386155297379864	-0.426611162571954	0.0899829547002374	0.599952318533392	-0.346241394223083	0.631311436271508	0.354298643519989	0.465810631436945	0.112084441310362	-0.33206073004167	0.476211689121416	0.708501316031909	0.443308080574002	0.215274348903156	-0.176939847850046	0.388556668712929	0.428267951426149	0.364797708838638	0.338926820059193	0.147510473114807	0.585532906018892	0.515755905473103	0.447410461969015	0.314722408146181	0.331183457629381	0.339549881734348	0.514947346218161	0.282738049897306	0.492683760212192	0.617184091987828	0.201237975532785	0.0485924461132761	0.343037161988116	1	0.700697348574074	0.31021544143428	0.0587621925069881	0.0812906820354762	0.699298635842272	0.633862911880281	0.0629824653837125	-0.0804110088110003	0.199104744354831	-0.137953559542709	0.156413825388275	0.419311387219443	0.748791285319216	0.314507797052009	0.468189999672077	0.0553852997742542	0.176279431706877	0.106737456933112	0.195554825183469	-0.0971702240921957	0.240048194796429	0.294489737855885	-0.0536371109128415	0.17244108211423	-0.0304226139916345	0.420814875964452	0.0366784214888158	0.132963431592621	0.0901328561685818	0.210598708197997
TRADD	0.417414308385492	0.509648704762541	0.33114914767631	-0.355698971388412	0.413035776225821	0.330493278437559	0.422522188260822	0.387764615633732	0.427109742149914	0.444190594560452	0.498251182369148	0.414501439217792	0.250515344576996	0.474483245189284	-0.410204676655786	-0.464121565730931	0.00643655476429659	0.511625831973879	-0.366276572468893	0.765574076242669	0.34074149394407	0.485506942779362	0.0606816644492859	-0.338304428560525	0.562358951248006	0.667644952822515	0.520723457113567	0.119094197836044	-0.189931397398602	0.414583060698622	0.373335150232492	0.356399791027094	0.242374292770995	0.0465139353730561	0.544749558881925	0.438999390143394	0.454005506291242	0.40810077449956	0.251880219536729	0.318337064803911	0.583999314365559	0.237962931461797	0.423277228594353	0.700188089408499	0.20260156291056	0.0678127480518247	0.385849913794744	0.700697348574074	1	0.190960855802732	-0.0334987095003986	0.153959236245968	0.780209464842761	0.7021437208747	0.143170573398224	-0.111642824641528	0.168533689299872	-0.0874761031636951	0.243160062133673	0.434931788965697	0.776271073286285	0.352548314547814	0.543382248812539	0.121553388020165	0.0902101449785184	0.202759942059952	0.170603663585161	-0.28731661552939	0.123984314800859	0.322482478246608	3.40755081321647e-05	0.218365725003551	-0.0311992378945683	0.542639910395495	0.0223200526905887	0.19406128068176	0.144739556212852	0.221522964296697
CLEC2D	0.735416220250752	0.219250754831762	0.367771281913444	0.352668289655317	0.726728261590959	0.680932740588667	0.64711059593024	0.655973922663541	0.659605685922949	0.41242556918886	0.293712563656926	0.478837765526038	0.659389555939045	0.597657615939498	0.22250975231584	0.286884189211023	0.520167217390147	0.672058186878117	0.281078259335364	0.366247786536481	0.629050729074502	0.45212592297335	0.672947896617944	0.270410835524797	0.536098263529747	0.374413878199747	0.321165487996966	0.733020845305214	0.105775813699442	0.146662319073013	0.578918044688304	0.606262412053011	0.662254065164376	0.714198023313498	0.573830486980685	0.532080128482141	0.716794648143971	0.166414234671776	0.722668460241036	0.684092505687686	0.389733558089951	0.761809290229587	0.459830763218893	0.28448206824088	0.603266344491553	0.595514672421979	0.660439670154641	0.31021544143428	0.190960855802732	1	0.578408023353088	0.281102431739219	0.303029973777669	0.405786936557551	0.332003479387513	0.406998680982645	0.470732094881077	0.412951078150804	0.379871674452317	0.48144247736318	0.161212194272458	0.339867820340712	0.521904792856174	0.266911842456508	0.481011702992188	0.322277522129702	0.643758382216706	0.31641096051218	0.512133061637766	0.587664465578224	0.0192077809571377	0.319687916788034	0.613820991653872	0.494388109950765	0.55640720136919	0.210355016266997	0.252918496120175	0.340921182266737
IGF2R	0.444799378411551	-0.163288469698881	0.152346227668551	0.354885725225378	0.440049925253555	0.366247425521167	0.299690748081159	0.343585335001406	0.532033428741521	0.140807946799878	-0.129075267107031	0.444933591795004	0.415746965660507	0.1779376851321	0.145389704316541	0.289419838489875	0.321706817279364	0.349579109814723	0.21158425108765	0.126422948917741	0.308983400929272	0.438188987908984	0.466964194010962	0.347143695686742	0.480459363291762	0.221595435641484	-0.013609332961452	0.579097988710051	-0.0229786016482373	0.342220146908495	0.593272220867498	0.564595747925024	0.30288465319956	0.485715860948805	0.282114562661267	0.485272620863645	0.39587504842566	0.165396217910068	0.466544022743257	0.630960717893923	0.28898045535439	0.438959903093766	0.190938629639063	-0.0983858435362204	0.535966848551431	0.387556907630701	0.418911415997359	0.0587621925069881	-0.0334987095003986	0.578408023353088	1	0.476409785224854	0.0677207159912305	0.205196447016441	0.469852119877738	0.649993904545526	0.684392946058221	0.676679916348545	0.303343738446334	0.42251896639148	-0.169516708580221	0.360028112755154	0.36627853735755	0.510095860059126	0.672950405319309	0.49871811330404	0.678047610806888	0.572852887479315	0.551340508242897	0.520666617048468	0.491819547494379	0.574650517782185	0.327712444016524	0.366552226224668	0.473893719040833	0.488160050991064	0.530950389549548	0.645584122817775
ITGB2	0.488798986217983	-0.0380917818068331	0.236243190122499	0.116482096753678	0.35778746804356	0.21959607095167	0.219118131437951	0.271814597034221	0.689347013435324	0.0769032807320921	-0.0115905617890691	0.500572186280042	0.225673320219443	0.147698804355212	-0.0055200384938813	0.0348864083543081	0.105728621978164	0.241828114497937	0.00718779594737058	0.34575198488007	0.262828729778628	0.65709203346487	0.475777132818588	0.244822454567627	0.625727708564281	0.314091458854182	0.0549366751821791	0.356324587189615	-0.0216211847192384	0.506563478206466	0.531485591257428	0.461096857653383	0.151923502303528	0.266219319097586	0.272740688016287	0.553116827445153	0.293838941926808	0.814364762038499	0.310952537148404	0.579279811250947	0.379586176652832	0.308403478419392	0.175553113088856	0.0432501330494168	0.408589110386954	0.242275477813647	0.291045403967137	0.0812906820354762	0.153959236245968	0.281102431739219	0.476409785224854	1	0.491664653580349	0.629536666838832	0.937101606145458	0.675252472474466	0.606677847133701	0.811010295990452	0.490893803140707	0.437448129940287	-0.0253624253636947	0.878290688382034	0.580866420182654	0.94300450460035	0.501810144422054	0.942761712004696	0.572558971043329	0.271707835426275	0.502670266290178	0.577526863471447	0.738519456135762	0.814541016384214	0.222608072127667	0.741749439523105	0.205562554566627	0.833647376996882	0.834360618321645	0.695660800536938
RPSA	0.531009157872286	0.535577789956426	0.344704009095608	-0.318752085584437	0.503026697866123	0.360968132581625	0.455031009551519	0.431206454133181	0.612580568259913	0.471147625547314	0.507575491624482	0.607588554523917	0.285733326203487	0.529753125211061	-0.389939241099019	-0.450299420553601	0.00383054843689751	0.598768556843703	-0.347518078942472	0.767551082220153	0.404670708336733	0.704290785374776	0.25439700109382	-0.291039534004378	0.752147760168998	0.675038531279416	0.517255921956262	0.23135031660664	-0.167525670060282	0.562636457176326	0.588567025027531	0.453198595366079	0.292103862773961	0.142417043046506	0.610577047599116	0.634357416640007	0.504709822109948	0.750406036424637	0.340637891719251	0.470155860909411	0.596202779157124	0.319068591825288	0.433597292620062	0.729096779461176	0.323583583978335	0.17869544722731	0.474604770551936	0.699298635842272	0.780209464842761	0.303029973777669	0.0677207159912305	0.491664653580349	1	0.957300848379068	0.475335401803248	0.143866290765595	0.365306070858027	0.172159001885703	0.374716971614574	0.544049837177768	0.793406524465409	0.699159016062228	0.778948289250545	0.45188078126069	0.25841324137522	0.523551783161407	0.334636575894072	-0.135946532084943	0.283608048800373	0.546135915182334	0.237791450018208	0.497496053151155	0.0580814157631851	0.788689528382986	0.0322183187451588	0.497493068049945	0.43624859512372	0.452856290007166
RACK1	0.580332875451739	0.53284176173658	0.293011115207207	-0.276475922905513	0.538656403789376	0.363735356331393	0.460060659197692	0.442274182375054	0.719252533948362	0.395969401988526	0.529310737366036	0.731029235961728	0.415014025919081	0.514557232015796	-0.367199779021733	-0.400019722598051	0.0341143737440476	0.649289247093704	-0.31931127997638	0.745358720670279	0.528023379073899	0.799999167882168	0.383378710152598	-0.220454818754929	0.825930480840743	0.690647627228471	0.536880906813583	0.372223546547923	-0.226903576626258	0.622172410725584	0.621212738168017	0.561802246597937	0.288272281916418	0.240200069918471	0.574112856277932	0.695434898634916	0.56688481296188	0.81725903251426	0.473820668392555	0.618788984799133	0.619448633013694	0.406394086556138	0.466031359355003	0.694063952523174	0.415871030035223	0.234929007786078	0.544379151776025	0.633862911880281	0.7021437208747	0.405786936557551	0.205196447016441	0.629536666838832	0.957300848379068	1	0.626347876410158	0.298963277688571	0.52777638183476	0.340960535415086	0.502499075307855	0.651971189480446	0.661549142976484	0.80650640565371	0.86043485308745	0.607192598400572	0.410305470334196	0.68093985886654	0.45803432592785	-0.0307558347385667	0.375330874308798	0.674987455206739	0.365110132019912	0.651737440091009	0.146551404518585	0.894441725931772	0.10688502666081	0.633330365126836	0.598302134193102	0.586687727367885
HLA-DPB1	0.469539303730916	-0.0259118594228314	0.219712858287912	0.133870709538887	0.369601605584606	0.187989258456223	0.203965185179211	0.274852558009128	0.689753785967565	0.0350256653954835	0.0108704238540024	0.500343410606986	0.250456776507723	0.129465810324512	-0.00570078975863715	0.0623477867304247	0.100896480174405	0.255408566201313	0.0542569359336333	0.366097283557338	0.280570817442465	0.643093366766062	0.493937460456587	0.239323869439066	0.645219243406394	0.293207053404864	0.0502329682256929	0.409058432695979	-0.0442186415167732	0.446901316478483	0.507921858267826	0.440730655269883	0.139422266372514	0.295727927303294	0.267418676240596	0.540976221059752	0.305325167879683	0.766588222300793	0.334060007833843	0.586720886301403	0.387266214424897	0.326513665270607	0.199989719473113	0.0578800994806482	0.423243735867517	0.265421405655457	0.334032633099983	0.0629824653837125	0.143170573398224	0.332003479387513	0.469852119877738	0.937101606145458	0.475335401803248	0.626347876410158	1	0.647831885688478	0.614034610759523	0.797878464036003	0.489572837870182	0.411108259921524	-0.057115447590385	0.86994940124233	0.577614053433863	0.963842626388258	0.489760127554437	0.923382104321793	0.584065964405283	0.258019157267924	0.514893336470711	0.593183648063977	0.672530882385155	0.796273133580608	0.231920553849246	0.733438516023177	0.216564215538927	0.823839268618531	0.817750646979924	0.678737270445548
PTPRJ	0.355781889787065	-0.172731415314188	0.0472634530543186	0.254362020459429	0.386757917479575	0.230055449273062	0.156271188829807	0.223210226172473	0.552031339500515	-0.0233957778339109	-0.148490825395394	0.427284650675505	0.288989136017489	0.133391907126061	-0.0164881519104304	0.121908229743127	0.292045434628363	0.239073648847848	0.0383423122181086	0.0824739174163089	0.318841577526941	0.578601663384442	0.425437371544866	0.264451842875295	0.427653289265241	0.168689950201443	-0.0465111155227361	0.446570150808723	-0.0331087320609127	0.425081988766308	0.518374479734396	0.466118275714051	0.140834753453252	0.384309772449248	0.220846844484542	0.420513523361134	0.303729363639002	0.355525415687438	0.414939060008388	0.610460009937723	0.129063570483338	0.39307872847509	0.0336402676025654	-0.0893070753090971	0.444511849937095	0.22078861661529	0.313870669699206	-0.0804110088110003	-0.111642824641528	0.406998680982645	0.649993904545526	0.675252472474466	0.143866290765595	0.298963277688571	0.647831885688478	1	0.654588408397587	0.776489152934747	0.287410801866843	0.455239140541626	-0.207871515511424	0.538789327880799	0.383812577879583	0.699296110123402	0.646413493596073	0.673253536471705	0.510007838558504	0.471584179056096	0.483668491256738	0.508845065367721	0.691441485818277	0.675745205183651	0.142834986106783	0.421424514640246	0.255176741294347	0.598785337307898	0.682489733367651	0.69078566543994
TFRC	0.37402325478444	0.196484883351331	-0.00122895925648958	-0.05950308754686	0.394463782874814	0.170200768059514	0.205865875738527	0.221727272971309	0.616821491457626	0.0248542017475686	0.222425055936235	0.765023642155247	0.534399401914162	0.218978476635449	-0.243084817200995	-0.153774099679745	0.0486240920143884	0.508634668631663	-0.233268688530909	0.245514838495335	0.582866054129109	0.73969036643577	0.488876416960889	-0.0130651657341063	0.621376844374529	0.375385100610626	0.243114063902944	0.547954336129672	-0.30634010388925	0.645143511904597	0.520307641869309	0.661295613165522	0.107216014962153	0.307921624348665	0.256685838476753	0.578593300920201	0.515339260169328	0.466496678101528	0.63744168128564	0.809871565154722	0.359697783890218	0.401139189084992	0.166489776018131	0.239362979114797	0.466642601281956	0.229220659179291	0.436201182456912	0.199104744354831	0.168533689299872	0.470732094881077	0.684392946058221	0.606677847133701	0.365306070858027	0.52777638183476	0.614034610759523	0.654588408397587	1	0.646937235354279	0.510148602250161	0.663847043574693	0.0463327824669377	0.614306206746959	0.669043340549806	0.689778927976876	0.80109838796872	0.707031021931273	0.606431506173123	0.446475170243938	0.396571027213373	0.768080265605223	0.645838550787048	0.827628977085836	0.226455789684181	0.608461574512587	0.324906150901788	0.721759310491479	0.793482895127826	0.829125927166798
HAVCR2	0.466432298896033	-0.162083356893286	0.210621248392268	0.450238254770686	0.381285300177869	0.268280099921136	0.216430016747634	0.296875803812396	0.623593547266914	0.0285412501335711	-0.124926715216363	0.430069191704431	0.301773703351775	0.127927157440381	0.245100384803708	0.330690149793169	0.253660604449822	0.198391273420147	0.242200606884103	0.109681134176193	0.264760426304131	0.49707066800787	0.55962966671985	0.424728438097506	0.509206555324533	0.130133234184691	-0.0189457964117617	0.478029482978814	0.080734843037229	0.345857200939365	0.51528187519864	0.442051538530527	0.1859518870037	0.434219428661924	0.212472716099374	0.443608536747048	0.277370272537975	0.512013690973268	0.381656376725251	0.585322157759373	0.227923158683176	0.364803578753917	0.0716939033238471	-0.151107404289061	0.426933345189629	0.393037679783827	0.304813000641578	-0.137953559542709	-0.0874761031636951	0.412951078150804	0.676679916348545	0.811010295990452	0.172159001885703	0.340960535415086	0.797878464036003	0.776489152934747	0.646937235354279	1	0.435300858510332	0.382245737890864	-0.255592801699166	0.631587058284931	0.406207834009521	0.802329167448741	0.546085962880121	0.789680275773058	0.64085909890161	0.448077735208178	0.534324257667344	0.521309206748342	0.659868326398426	0.703346768098952	0.331740320068352	0.532048133500765	0.390695407071381	0.694745657180838	0.719976741081438	0.66650732950595
JMJD6	0.39868554852974	0.367794619322621	0.176983767561666	-0.0560221249710533	0.315464881019949	0.202843440321451	0.339052356482382	0.223632066007447	0.547528960841384	-0.00353553836394847	0.421331768434091	0.549497053747575	0.364479037148563	0.28821574064874	-0.0247455262087517	-0.0581695967935268	0.0123294914411542	0.395611119767306	-0.00533625684602081	0.311054912766479	0.498027467959052	0.517788125615849	0.453728722547681	0.00248669608097754	0.54448692591616	0.345135458072907	0.428798725521958	0.40252168208314	-0.164800458953059	0.463470671834883	0.309313759194941	0.515038464652666	0.171079534194649	0.267609919749569	0.163855613982712	0.368006698399562	0.398048510995685	0.482832021633531	0.367881676325132	0.531962136113751	0.296544346960552	0.362890358926996	0.356110054098246	0.318675867078576	0.384617098187582	0.414326136355875	0.361533056343071	0.156413825388275	0.243160062133673	0.379871674452317	0.303343738446334	0.490893803140707	0.374716971614574	0.502499075307855	0.489572837870182	0.287410801866843	0.510148602250161	0.435300858510332	1	0.546540206010386	0.197870530279355	0.497179765633493	0.55013505871538	0.488109002061001	0.425581153046244	0.545243465923152	0.442609039035348	0.144881699673595	0.269974318732477	0.515356368745608	0.393510315253659	0.519708726157434	0.394459452178307	0.631056214629388	0.296875234716427	0.4228445840775	0.516379062219572	0.429569117803913
TSPAN14	0.36459886803901	0.508005082877784	-0.0282261926863418	-0.240082775948214	0.356268698720196	0.208490795613313	0.294734072343955	0.214790901970068	0.578992703541091	0.125464735932421	0.518622766237012	0.766489237265341	0.518912950370918	0.360999265187798	-0.391305275832793	-0.32689172811666	0.0120811194183349	0.649958004618502	-0.35229605719185	0.429776588562952	0.629350754573183	0.729567177292367	0.435271767882597	-0.231479712060706	0.607580834194538	0.608115506038708	0.531533943532826	0.478822265910148	-0.401041671692525	0.696802135627098	0.49337769930779	0.633886326272974	0.113806928977172	0.239847432098783	0.295365674075001	0.526456967681399	0.51526319201244	0.4434914646874	0.588784393650151	0.70753581840383	0.351649724636465	0.369784304804893	0.380987244095142	0.54318409696885	0.483812633998582	0.192252917085004	0.456445072572724	0.419311387219443	0.434931788965697	0.48144247736318	0.42251896639148	0.437448129940287	0.544049837177768	0.651971189480446	0.411108259921524	0.455239140541626	0.663847043574693	0.382245737890864	0.546540206010386	1	0.390680972524812	0.501441547382243	0.724000876716778	0.468345897808255	0.688443106115	0.535578748899903	0.403576872246056	0.213816046516135	0.3462264916829	0.71050315466576	0.495941275603995	0.644776022618109	0.173198567533927	0.675513458514666	0.179706155719905	0.474039730787811	0.590563049933177	0.667793146852088
KLRB1	0.314923484486456	0.640403003923845	0.25401740039535	-0.392275105701394	0.334979184315583	0.305284314608329	0.405154070381915	0.308093169153529	0.291913069494625	0.522910683470801	0.582975969146548	0.345193885744849	0.163208152228918	0.545152520261605	-0.411683995849561	-0.494053952306783	-0.0240407442339687	0.547062785014171	-0.388190351471473	0.61453041713591	0.288077296992372	0.405895593448401	-0.000223666139092223	-0.446915663994096	0.448018438057558	0.615001005416873	0.618106707160075	-0.00499116902808347	-0.164333878337776	0.408221953836948	0.349732044303229	0.244869263504683	0.264791299992796	-0.0371768856895214	0.508427676025055	0.341783384391004	0.355310664232659	0.337120541793504	0.129021181251783	0.185931741340792	0.398916569901363	0.14911079548809	0.405138754305773	0.803738616187577	0.118431504097452	0.12822223850011	0.313624689045735	0.748791285319216	0.776271073286285	0.161212194272458	-0.169516708580221	-0.0253624253636947	0.793406524465409	0.661549142976484	-0.057115447590385	-0.207871515511424	0.0463327824669377	-0.255592801699166	0.197870530279355	0.390680972524812	1	0.21449779894572	0.497601788517704	-0.0674001865563963	-0.00978652012799057	0.0274569680259593	0.0150237232677895	-0.292017090762129	0.067577207142517	0.229800531482526	-0.122098411852236	0.0478593606687454	-0.0813183915698156	0.419124695503185	-0.0547152592296057	0.00876616947440279	-0.015546716649206	0.0948757818311657
ATP5F1B	0.487787758217074	0.156900429916915	0.244468579385994	-0.0549479495469683	0.391455209150758	0.200931595788126	0.248424429833592	0.294283452762393	0.700750197619825	0.166430152297752	0.155219830239784	0.623386391548352	0.253695013884706	0.222379456422195	-0.187788316953938	-0.163317050901088	0.0385413287638001	0.406493911405046	-0.131858918095134	0.504196913331025	0.344131016150196	0.721080862471779	0.43496259755465	0.0457242496657173	0.710010707966252	0.418030872723508	0.197466303624812	0.380391841106499	-0.131339022476606	0.541464502458056	0.543928571145278	0.487456423627454	0.153599977489098	0.223819636635722	0.372197681068658	0.641925938744867	0.378968494678576	0.91135875414172	0.351946316875587	0.577538069067945	0.461333302137616	0.314047348959355	0.313517773683571	0.280305306391446	0.422987914733781	0.217595569195325	0.35317353353349	0.314507797052009	0.352548314547814	0.339867820340712	0.360028112755154	0.878290688382034	0.699159016062228	0.80650640565371	0.86994940124233	0.538789327880799	0.614306206746959	0.631587058284931	0.497179765633493	0.501441547382243	0.21449779894572	1	0.709638436418167	0.858827454138745	0.495518906263545	0.890942665068096	0.527831317299921	0.204182646620521	0.467818124356593	0.645735187949519	0.604794165517217	0.825117365214372	0.167750882278608	0.847737288306532	0.146622346333539	0.843079706036777	0.804754781640153	0.681901183183326
