""	CXCR4	CD2	CLEC2D	CD69	PTGER2	NCL	LAG3	RPSA	CD44	SELL	ITGA1	CD3D	ITGA4	PDCD1	TIGIT	CD3G	SIRPG	ITGB1	LRP10	PILRB	CD96	DPP4	SORL1	CD46	SLC16A7	CD47	FAS	DIP2A	ADCY7	PTPRA	LAMP1	TSPAN14	CXCR3	APLP2	ACTR2	KLRB1	PTPRC	CD74	TRADD	KLRD1	CD6	CD82	TSPAN5	CD8A	ITGB2	TGFBR2	VSIR	KLRC1	CD247	PTPRJ	CD226	CCR5	CD8B	JAML	S1PR4	TNFRSF14	TNFRSF25	STX4	KLRK1	LY96	RACK1	PLAUR	CCR1	CD63	TNFRSF1B	PTGER4	JMJD6	HAVCR2	ITGAL	SIGIRR	ATP5F1B	GPNMB	SMAP1	CD81	IFITM1	HLA.DPB1	CD9	C1QBP	TNFRSF1A	TREM2	SLC1A5	CD4	CANX	LPP	CD68
KLRC1	0.420293265681547	0.622520717959087	0.64120944067961	0.380761857298503	0.558106686568829	0.173514148053807	0.512920622473986	0.194028390488791	0.0642730309941225	0.216231707703509	0.770893491565496	0.593068618419405	0.0863575206969894	0.470385892503114	0.597706643037929	0.535790911080356	0.561874139591204	0.0422714369698205	-0.028208211212663	0.573645310715994	0.734364452483875	0.205235557498721	-0.460655208175681	-0.0879787519684511	0.430401618595208	0.286860027538161	0.0453886864707446	0.091802028673555	-0.375954768408881	0.241956756481016	-0.291547674645035	0.465458447403391	0.612140387415622	-0.465378034879583	-0.0739395981289441	0.694339452338819	0.459238863272151	-0.36738328236597	0.235637658540033	0.828655552619591	0.586777483336717	0.697686552251095	0.634862122271922	0.555924683329594	-0.248125557428379	-0.355212675203019	-0.263960041494363	1	0.742609352338744	-0.10823342144044	0.567578849728094	0.258934796223684	0.467559004521386	0.454759013824593	0.261673970572242	-0.097068476558636	0.256567133618282	-0.351788735113737	0.708470816095592	-0.482181382804676	-0.0455059232520166	-0.492551914888984	-0.235491480716306	-0.27114711232796	-0.284327417746302	-0.0130803710440075	-0.122644354067624	-0.32141517237603	0.33477917924452	0.517703184652016	-0.0132100941954184	-0.44056806969356	-0.208208204148924	-0.441580418749605	0.515321719750125	-0.355017595800485	-0.255609655812248	0.095145155647136	-0.297924151784641	-0.372413534121581	-0.0182720423139329	-0.385873638898377	-0.383724728494028	-0.217048100015794	-0.479496751984217
CD247	0.826510968048012	0.871524319504044	0.822101298942068	0.638963236609566	0.573618971221821	0.290007105772561	0.825942641143214	0.278189163955601	0.147690134335453	0.278178452672434	0.855473626130269	0.91649219134849	0.245892005196785	0.71492870286099	0.858292142920849	0.879560657132919	0.895472365873411	0.00208237643523586	0.0349414410185321	0.623695043609404	0.952421852539248	0.288569624453683	-0.618881561015697	0.116617682026162	0.814305089486453	0.515454285571527	0.241166999550863	0.0958716194880496	-0.34331641995634	0.20431227745072	-0.348278755171401	0.373845221270126	0.841311068817539	-0.543477890056023	0.0745227911232613	0.488496988802281	0.785560860332449	-0.364055702369998	0.298564328342927	0.753721254407762	0.82585692313019	0.753064283977807	0.737737776931567	0.88283961484935	-0.167805774485172	-0.368533722846264	-0.215103009757128	0.742609352338744	1	-0.263470961486406	0.674939570007571	0.597303670219599	0.815917389232304	0.693147542314114	0.433648459354866	-0.11181806485661	0.260361092571867	-0.387921840976487	0.939094866038603	-0.575213474462427	-0.0431333449949652	-0.608540177924916	-0.204340247690093	-0.362744530958962	-0.376557147211573	0.230744058178751	0.0786887283002922	-0.36700561476517	0.600730486281008	0.699770390273265	0.172083753528869	-0.612636338718055	-0.185928213921299	-0.548399393522644	0.856624070244995	-0.331465201390775	-0.522834736136694	0.210893714398633	-0.324876228296003	-0.386340835873716	0.159871489401791	-0.432651991750619	-0.391158339711188	-0.227558620840311	-0.587101690088668
PTPRJ	-0.0783262127442104	-0.280491214131889	-0.212432799038559	-0.107094148573455	-0.113998960859548	0.673272965997914	-0.435776616017597	0.453558622744751	0.586769264913033	-0.10013794347462	-0.293556138728832	-0.301994723964673	0.586277392469859	-0.223360404949885	-0.132767962831353	-0.339750848810372	-0.272625611708679	0.642405860757644	0.714133976368762	0.113198502142885	-0.259982217215229	-0.0507123822027681	0.768101525181916	0.373557969619021	-0.0366099124031143	0.36694550146004	0.160359733006848	0.332054829950313	0.709200655973861	0.581968250195165	0.770953853831741	0.547491322823219	-0.193605741284523	0.793239599626531	0.716225532291752	-0.193893885723142	0.106707930429357	0.829844371598406	0.278232044061904	-0.336837259233911	-0.0519646543160882	0.229003746666248	-0.00197316598597219	-0.421380397237792	0.759721657526292	0.74723615011506	0.787568061447323	-0.10823342144044	-0.263470961486406	1	-0.246842017688894	-0.241796336056525	-0.52917127431339	-0.0149187166036072	-0.20552599736936	0.331790909192002	-0.14238789935293	0.766167486203452	-0.362752849234979	0.738043546951607	0.641579672123221	0.727538533717656	0.569938114171763	0.770735285427576	0.710151244570646	0.494982857842647	0.195010698074358	0.760271045435993	0.122508445699672	0.189441079779347	0.63930961424839	0.297194028140949	0.611906161182118	0.746687893777521	-0.328162322569249	0.819310063377446	0.532201699453862	0.676922348770938	0.843142737187282	0.807173946803871	0.660263802723138	0.853960597035427	0.762737822843541	0.687855329345609	0.646890375109791
CD226	0.528157967028505	0.796577431922951	0.647386506366546	0.513966259351204	0.622897368477246	0.113708863129825	0.620567812822507	0.222160058917858	-0.0210009972757131	0.305350799835816	0.566471796254453	0.771942890194981	0.221241892498498	0.626431873944694	0.631843438848701	0.75349744352328	0.650193212615347	0.0147974073535973	0.0440928579789211	0.488573306769126	0.69446823927736	0.481170170115938	-0.493460348839099	-0.0833822582142565	0.421185815402244	0.529710518189415	0.289313829642502	0.219713708348875	-0.269162190695673	0.0652402183042351	-0.462353939871895	0.260111399253438	0.749424231339287	-0.497469477392384	-0.0100635606485228	0.430371977437009	0.660206833000603	-0.299425490111757	0.405201901231961	0.631765804431204	0.67240111599771	0.439451525092377	0.636347160071377	0.663137881175184	-0.218271313127632	-0.259962494294941	-0.152014751374215	0.567578849728094	0.674939570007571	-0.246842017688894	1	0.461643931027066	0.711690946957813	0.529578369380733	0.40237727474022	-0.0693182269472254	0.478498589706017	-0.229947706997178	0.645149328028069	-0.509098224070834	-0.0549550061449334	-0.561338003593497	-0.272146967234573	-0.409319079288315	-0.381481470950419	0.00880934785766568	0.0517911002133319	-0.386728157180802	0.273184356292777	0.455564157903976	0.0179249824197852	-0.643104432242431	-0.271815963710651	-0.448798184686063	0.726537459133929	-0.312729133881044	-0.625020154786104	0.0747892686260081	-0.37574314014015	-0.275165464802868	-0.0205063698907611	-0.315219475100285	-0.389329867924108	-0.151288215055515	-0.546519734071522
CCR5	0.675669367844983	0.685568838348683	0.192015464303907	0.17486998798049	-0.0968226622909755	0.262515481864493	0.83624815637926	-0.0802712944127829	-0.0589398168060016	-0.330830923876029	0.604485247790761	0.644021548337791	0.0276771934734914	0.581205759852386	0.636524001094009	0.647205476271261	0.681881464053456	-0.133929597914543	-0.0719205773432579	0.378117789105846	0.694207089570512	-0.241270558350214	-0.426453209748482	0.183775085900896	0.678493487033633	0.26047519955818	-0.216914508223182	0.485118506977289	-0.101077199800885	0.174749899561637	-0.142309569728772	0.0741159088985511	0.673652554029555	-0.217237435160945	0.262967927441834	-0.220771741741209	0.697468138000959	-0.0610107833971151	-0.175209073047856	0.411218396701592	0.58720071962288	0.473466895024594	0.368888007730945	0.785132460499067	0.0861048397686921	0.0871462751926945	-0.0123527831037092	0.258934796223684	0.597303670219599	-0.241796336056525	0.461643931027066	1	0.594689057157047	0.371639455694067	-0.0742247793543707	-0.0819262062716581	-0.35721912998648	-0.186548552110261	0.737201705074553	-0.196172316568282	-0.222179984449099	-0.284385398272063	0.290343135551733	-0.0618345093262833	-0.15260231734227	0.102440520671359	0.699014812198285	-0.0119847100765096	0.271354998219663	0.249245375785242	0.279839163400763	-0.265876474545484	-0.141666193883203	-0.179316240234272	0.645271515347602	-0.0477946654086439	-0.321857662678544	0.142135409461598	-0.0797148667228593	-0.0716119406795276	0.261254726498426	-0.166948710169248	-0.0281500735207054	-0.209745206624763	-0.207041941512765
CD8B	0.756363904240963	0.799189578628726	0.754060868271512	0.753150109270499	0.573850048078388	0.0552730474294639	0.780644247970771	0.217716561833347	-0.0827921566400854	0.418400930624073	0.657737534206707	0.904001895143726	0.150211890981141	0.62668796050099	0.666262971051913	0.873491424758489	0.86816372120223	-0.0777815543573468	-0.0680669277972042	0.455227796502627	0.827984554410634	0.394341057612624	-0.676698301502114	0.143487612452741	0.677240644278149	0.427296458742476	0.375980050887692	-0.0636583270154474	-0.462522977770534	-0.130546352058367	-0.544675681576048	0.110272149992248	0.754319816237648	-0.672452793204517	-0.109906350723345	0.461011508742664	0.668289787379719	-0.49746532829361	0.299599378759767	0.643823988026412	0.684102861178256	0.47017611429107	0.636834479543435	0.884140211291719	-0.346248554559678	-0.473933347672327	-0.330311412879991	0.467559004521386	0.815917389232304	-0.52917127431339	0.711690946957813	0.594689057157047	1	0.697022707903506	0.624930539480726	-0.213815419865173	0.398150916464483	-0.456181345438362	0.862832304848402	-0.703511905083531	-0.138454019321908	-0.733293503368137	-0.359332121080236	-0.564873467544692	-0.554825835012346	0.172423667541991	0.0681031398186155	-0.555527987679307	0.505729390061523	0.536443638561903	0.0171331751852255	-0.68155629578909	-0.318947118384786	-0.66891032861977	0.914258903063111	-0.485867230201757	-0.71406506617192	0.0118676713460167	-0.521072061791967	-0.504842141676683	-0.0277916401305089	-0.568744941140156	-0.512628149314161	-0.257319771614775	-0.69458866174067
JAML	0.770325863920605	0.64519044799487	0.75569326026585	0.762008294736251	0.680727515018447	0.513829194372759	0.463531107804328	0.672094434970313	0.496668527176535	0.55902338626401	0.40329362261048	0.793391970719929	0.563278978709437	0.499586288425716	0.575983094179636	0.766721957195153	0.81822176561584	0.354906593230594	0.451133744738811	0.531542069713156	0.722417990395655	0.540648774097177	-0.273645323826349	0.345214572593615	0.69739558199727	0.701711046158454	0.436860204277033	0.0215528411415033	-0.185803818577365	0.167582133391301	-0.0613994309555021	0.571531567601016	0.715503485428588	-0.250987924321437	0.257662637170331	0.484432228631999	0.679899717598683	-0.0954013426863571	0.597598363111967	0.398702298680025	0.781992204589877	0.712730494256214	0.704083236514483	0.64919261565122	0.0747741300404146	-0.0673225961495618	0.12919662163054	0.454759013824593	0.693147542314114	-0.0149187166036072	0.529578369380733	0.371639455694067	0.697022707903506	1	0.698743979084233	0.193024649183424	0.421084702209865	-0.105332112119489	0.6596233254867	-0.307481206721695	0.413684841926908	-0.298052041128816	-0.120275269424902	-0.133711375056023	-0.0961463217105	0.577224538413167	0.167036109706316	-0.190119574602494	0.752441840979853	0.838036350764705	0.418637043538809	-0.461829486402066	0.157247880714146	-0.387394770746667	0.77176957934288	-0.0413779073432581	-0.317486031652403	0.508465972859827	-0.0760410802221928	-0.153181759144545	0.369937481731403	-0.146591608193192	-0.0694864427230757	0.189819008163856	-0.346428370764881
S1PR4	0.408058413126436	0.284994425747901	0.696189585703821	0.840903383582947	0.776316849595111	0.142105803510222	0.106964104011143	0.63500901218963	0.200845364826305	0.925023934915981	0.0614332297221005	0.531286228821444	0.388870041341385	0.0380476188429768	0.191845372907519	0.524382558313116	0.545710235346627	0.352920796886606	0.308522771263139	0.129534120857178	0.366554655282333	0.712106570102602	-0.253421445697132	0.233982726457831	0.282293805466897	0.479386248931558	0.686960549469909	-0.432427598176409	-0.405380669872664	-0.125848195330841	-0.267336004105815	0.230061277697932	0.341824342810032	-0.390267889164626	-0.108172977749409	0.680817970629706	0.234484735457611	-0.316237626110441	0.703045074330315	0.188942212900724	0.424988522566962	0.220286723083097	0.469354492961959	0.302584496775366	-0.25078970678464	-0.383138149916653	-0.105738874035566	0.261673970572242	0.433648459354866	-0.20552599736936	0.40237727474022	-0.0742247793543707	0.624930539480726	0.698743979084233	1	0.00756411880632727	0.748568953522044	-0.190676173820489	0.344174474798378	-0.452124980528307	0.358014956803273	-0.40290415066312	-0.500904901707713	-0.38689013275719	-0.299041720418966	0.395448123960796	-0.351404100668326	-0.461574655038203	0.598554381144659	0.566677812814474	0.0811928668749481	-0.482632202343118	0.0195223090927936	-0.489407322369778	0.603813822451405	-0.287949010240121	-0.408085589626918	0.196173765743503	-0.309389715348964	-0.333577558944922	0.00583396094789677	-0.302666651291456	-0.304933675376033	0.0635272888275218	-0.459676744223731
TNFRSF14	0.132613093949588	-0.0216663520123956	-0.0712143950905724	-0.100620905914047	0.0960676995949302	0.238585025876488	-0.172521373226672	0.287836955826856	0.706223271160014	0.0213174450398258	-0.215099928796763	-0.0400476069871605	0.166100475212768	-0.0276608944364093	0.0326142346155962	-0.016795012445207	-0.0512552297737092	0.346843150847889	0.374626870455418	0.05238758030799	-0.0899940794783044	0.15793305706753	0.278351264984793	0.199775312001346	-0.0710119862655429	0.138340422130383	0.0348904819114606	0.31118060748625	0.105791752695579	0.178435975283878	0.540739673683946	0.454353901164284	0.0187031840182127	0.315081909762613	0.124211606186947	-0.132322059097956	0.0762057683453229	0.248802842166797	0.25517468430003	-0.188327440031273	0.117391216975792	0.121220150147667	0.0378341998360138	-0.149466755133456	0.2835285083478	0.489728069229002	0.396557416528259	-0.097068476558636	-0.11181806485661	0.331790909192002	-0.0693182269472254	-0.0819262062716581	-0.213815419865173	0.193024649183424	0.00756411880632727	1	0.00809620112047833	0.295981593455341	-0.180095855112053	0.45787083897439	0.427157154446628	0.399224932836151	0.341530081284104	0.377828414056775	0.661725552492201	0.324327289126512	0.139261720501285	0.383281305674119	-0.00249402380463054	0.385437237446949	0.164524266388215	0.585052748389927	0.523811300631729	0.0212915662054997	-0.11400285805027	0.308930107323788	0.432492557211645	0.196550324820145	0.289990574901611	0.141935711806637	0.234758303987062	0.165668726762203	0.41255409300568	0.15604832328833	0.513573464851312
TNFRSF25	0.1038352025453	0.204663765678025	0.653511661846865	0.616732239436717	0.800503630676252	-0.0527882719645255	-0.0732684994553265	0.459838008805398	0.0927747401066932	0.82294588806529	0.0221365473060008	0.348405499857962	0.29666421520484	0.080784509829446	0.115115053404489	0.3158653708759	0.273189331953388	0.246662200048484	0.153475717653798	0.17246290736213	0.18513498445271	0.760644268404761	-0.149908917079716	-0.0437241903415848	0.0326934766985324	0.367541992804018	0.601810991716253	-0.351635024561958	-0.246872973584573	-0.159466905343758	-0.322205822854091	0.254255393633352	0.183264794332152	-0.351611232530556	-0.233808008165578	0.711703708293239	0.0941842235064082	-0.311949097671172	0.651492402195979	0.21541745975361	0.23013223057023	0.10389719034838	0.397954985241055	0.0974918125769655	-0.309052927562643	-0.414052980127713	-0.151156708310647	0.256567133618282	0.260361092571867	-0.14238789935293	0.478498589706017	-0.35721912998648	0.398150916464483	0.421084702209865	0.748568953522044	0.00809620112047833	1	-0.107839678884809	0.124795454890716	-0.425137796176489	0.229917535963849	-0.382096606005962	-0.551929424979555	-0.420679113242814	-0.288767263643093	0.146844650883199	-0.573179248283465	-0.469986560560246	0.313230866783355	0.383468908871775	-0.146163538911407	-0.460003208923079	-0.0921390524711131	-0.36854924884445	0.34316862046638	-0.330160815047831	-0.391054746327883	0.0334779337651554	-0.316056326314237	-0.306131223038474	-0.173248419159353	-0.230006977844846	-0.366639353248968	0.0487636967769431	-0.449982773271544
STX4	-0.13684461128481	-0.422599898200351	-0.22770071592547	-0.00497153663864515	-0.261896515717356	0.59019580399729	-0.468422460034987	0.4496832995188	0.454864103632254	-0.10811634488641	-0.416106537533944	-0.365922570152483	0.600939126057004	-0.319294440303477	-0.33282111158548	-0.433626417657853	-0.275197632773818	0.709615387995976	0.722572189283331	-0.0687738197215758	-0.381897730604835	-0.0620902109787148	0.865153601183404	0.584162045214933	-0.129243384491789	0.343944248131386	0.195856362736405	0.284982175184172	0.759715950065594	0.495983165484594	0.781907299891443	0.374545474058887	-0.392716150443824	0.863374114672315	0.73313527546252	-0.254693931596709	0.051042784398908	0.911237258634322	0.196082019362847	-0.4853361986679	-0.255211009699045	0.0432548835260333	-0.168508927093263	-0.450322522513227	0.823101331600915	0.766092514097694	0.891963661088767	-0.351788735113737	-0.387921840976487	0.766167486203452	-0.229947706997178	-0.186548552110261	-0.456181345438362	-0.105332112119489	-0.190676173820489	0.295981593455341	-0.107839678884809	1	-0.424397464267436	0.842155313819286	0.682570505199968	0.820014942161936	0.672285696816185	0.819046850252359	0.782229328855485	0.495316667570459	0.299013079004903	0.838049945330919	0.0610970666313525	0.0756722883081407	0.618728337110814	0.406716526811261	0.77168982732646	0.800922182714248	-0.337651629132472	0.902766021237676	0.543389633730162	0.593612901309877	0.879696389428083	0.895109838643814	0.652090432781771	0.865552516157493	0.843088138189796	0.67029511323372	0.772370457110568
KLRK1	0.831181754801721	0.871652508853845	0.719673813881647	0.577438252084751	0.435125598187951	0.220377543385436	0.897292624289564	0.141230507576175	0.000582099317981108	0.124936356474127	0.894397620699672	0.902301928895048	0.135120663190914	0.717554860481384	0.837054904150942	0.860724202311135	0.889037910434789	-0.105125800926327	-0.07084281674441	0.606914540272681	0.96161631943297	0.168383668949945	-0.667619414173761	0.112205494820126	0.817386958052391	0.395272779932369	0.109561066950237	0.142622257877176	-0.359767106377557	0.101001913484936	-0.399025113383728	0.278084474752081	0.851417871392833	-0.575912617432237	0.0431781369098273	0.390487210978359	0.777371587830365	-0.389858105094068	0.118978277155308	0.810657071808019	0.786739566436039	0.727539932820738	0.680861871293066	0.94860705682577	-0.202944554045377	-0.353761160316762	-0.267731580930837	0.708470816095592	0.939094866038603	-0.362752849234979	0.645149328028069	0.737201705074553	0.862832304848402	0.6596233254867	0.344174474798378	-0.180095855112053	0.124795454890716	-0.424397464267436	1	-0.593973620503925	-0.168881318781994	-0.640367026271042	-0.145776463868296	-0.386535462328849	-0.430029298855803	0.168695247671129	0.238886061484688	-0.377422183201536	0.525846447176964	0.591219389218082	0.128014898689197	-0.596298086614727	-0.266363898523269	-0.552197434335554	0.85845765248284	-0.365796899810401	-0.555893056189087	0.116384235448622	-0.371062076607384	-0.40984671998628	0.121391315802617	-0.473944808889217	-0.403615454690221	-0.255149589544408	-0.590703801040156
LY96	-0.289504819425423	-0.588203077652359	-0.545243531303576	-0.377196968385211	-0.526682512812526	0.475091396227676	-0.558107259850459	0.238173560721766	0.4625379003879	-0.354818600302217	-0.534233365919519	-0.606077025803215	0.356682713439106	-0.452106691089096	-0.462881641243565	-0.631264840555268	-0.486841018355554	0.535999569591015	0.530458020587636	-0.281245065775922	-0.572254524292003	-0.331182078544541	0.861121522665709	0.428454810984081	-0.286553086773223	0.0507477005096079	-0.148950666378659	0.349616926618417	0.692019075865061	0.398071820982635	0.907961167322778	0.204939150112196	-0.536146136476555	0.947583898196293	0.641503452223544	-0.500761769766943	-0.181246777271135	0.89293253045989	-0.0533153742198942	-0.641739893562855	-0.419203992908442	-0.125928373784493	-0.425113822383731	-0.610416989584049	0.830063612228866	0.866846938509541	0.841966892436687	-0.482181382804676	-0.575213474462427	0.738043546951607	-0.509098224070834	-0.196172316568282	-0.703511905083531	-0.307481206721695	-0.452124980528307	0.45787083897439	-0.425137796176489	0.842155313819286	-0.593973620503925	1	0.576726956042156	0.970720592565183	0.814598133230488	0.918535990877897	0.919021627247428	0.298603219796053	0.361132209122976	0.939872270011004	-0.130356865741174	-0.123083701513036	0.508661705499574	0.739554212518637	0.75976379744603	0.798520562219821	-0.562226645049854	0.902572898134619	0.760900818829743	0.47436751840447	0.895106157246097	0.854593629257187	0.585214997860165	0.829176975505579	0.910948454496348	0.51085150525573	0.969969139594543
RACK1	0.167794379246732	-0.20245687781491	0.186932190264381	0.422546916313655	0.270049298153468	0.771262712916413	-0.390853526563499	0.909948073282459	0.782696683350888	0.439955704025886	-0.320156980636424	-0.03525542066196	0.822810966037489	-0.271810096658597	-0.15182527375198	-0.0889352005906114	0.0686745845379773	0.876842441094161	0.874571965435316	0.0689643029798798	-0.108275993669883	0.335873913078267	0.618290242912495	0.577566809364946	0.125300207963291	0.647576880599485	0.434085052732162	0.079986243657649	0.345802678719363	0.443334944115786	0.672182376695972	0.57208670530019	-0.0842549366074869	0.606464080908206	0.672993874145064	0.211105878042256	0.162928890297026	0.666027505708411	0.633997451780966	-0.31142988069012	0.103196205620496	0.313966713767599	0.153358822663326	-0.255646797310662	0.681800264047378	0.553857351494908	0.804212600132395	-0.0455059232520166	-0.0431333449949652	0.641579672123221	-0.0549550061449334	-0.222179984449099	-0.138454019321908	0.413684841926908	0.358014956803273	0.427157154446628	0.229917535963849	0.682570505199968	-0.168881318781994	0.576726956042156	1	0.607010713183168	0.40924419721711	0.633277674441187	0.667972227073381	0.727776055529397	0.154988726687336	0.552475997073961	0.533372730042686	0.492621186779539	0.712322622010448	0.193232601779667	0.815239010665896	0.375595833616765	0.0340783629051297	0.708399095597734	0.427694681046457	0.818327256533974	0.678301530975787	0.602451262435359	0.711088365398225	0.623876206836405	0.670411665728195	0.66041264091634	0.51113858756385
PLAUR	-0.346200796932036	-0.654725276589794	-0.540319212581644	-0.360414777631823	-0.512174516225137	0.4605864801222	-0.629149698486793	0.265335005408782	0.454751890983584	-0.285097604019599	-0.580669170309595	-0.64793794392159	0.361982765650434	-0.503756492339697	-0.527845337236466	-0.676258057629436	-0.516682403161989	0.544529908254578	0.532179354195064	-0.322136329222796	-0.616589546114178	-0.302591944697192	0.884455030636848	0.39883174332218	-0.324940011666832	0.038220180814069	-0.136329905313679	0.245608603560284	0.694543720290617	0.365716685618256	0.881014056588512	0.178313190812688	-0.599035971762582	0.952773412018053	0.618418271445986	-0.449723472107105	-0.255470492922845	0.87198939177567	-0.0494010699980919	-0.680340329404002	-0.470056789160722	-0.148459087833157	-0.443442093656308	-0.662273055649406	0.81161624477642	0.805978828793861	0.814759328061172	-0.492551914888984	-0.608540177924916	0.727538533717656	-0.561338003593497	-0.284385398272063	-0.733293503368137	-0.298052041128816	-0.40290415066312	0.399224932836151	-0.382096606005962	0.820014942161936	-0.640367026271042	0.970720592565183	0.607010713183168	1	0.749510813722086	0.896070664913948	0.892719308700615	0.318582086920007	0.294025035786321	0.90120150299914	-0.12524190704249	-0.140194984903913	0.491560432743164	0.714983115170673	0.762831003545134	0.800563433808168	-0.60943023493646	0.887701634413007	0.785312872005002	0.478603229843281	0.880398373407582	0.838680259813685	0.55944562771933	0.83784214158909	0.888553045203161	0.549045982965698	0.936456246619954
CCR1	0.062548859410015	-0.207094107873197	-0.367094619235625	-0.271327248647664	-0.540476283210547	0.611588475190192	-0.094678366363388	0.184007485152808	0.379035686226112	-0.524897064916575	-0.124937947774758	-0.24675145371234	0.359351608175852	-0.119171080049571	-0.106990996390358	-0.293215160953925	-0.103495999613938	0.440505249314198	0.413019498407236	0.0361791278762172	-0.158663304008167	-0.445800354741159	0.626579404334625	0.518516525205172	0.126965658618805	0.192509156707285	-0.266729896086782	0.610369577385053	0.590878992950631	0.492271145775445	0.819653142950365	0.263780697959003	-0.164568114315967	0.794548770908197	0.758339556663478	-0.505772204730198	0.195253397397444	0.805701452448531	-0.164800236584757	-0.330342665581888	-0.0912429361104285	0.201617892057972	-0.153284681741128	-0.171948490707115	0.83902417446575	0.830863329197462	0.762840443583331	-0.235491480716306	-0.204340247690093	0.569938114171763	-0.272146967234573	0.290343135551733	-0.359332121080236	-0.120275269424902	-0.500904901707713	0.341530081284104	-0.551929424979555	0.672285696816185	-0.145776463868296	0.814598133230488	0.40924419721711	0.749510813722086	1	0.869379898718888	0.770916440568677	0.288933151233816	0.676861093277891	0.90783346602175	0.0425334883820867	0.0166962708440813	0.661778161873224	0.570850180783097	0.638205467296519	0.659460019253311	-0.201742674106788	0.796372061921088	0.612309307357497	0.547812036394903	0.823150241944305	0.764430813794823	0.715552299552576	0.697070702998525	0.849496555566838	0.415016182345973	0.788199272175077
CD63	-0.123491599712242	-0.432049840503651	-0.363610397875172	-0.250224824748877	-0.440626410902204	0.681379239197578	-0.414715823389548	0.370564090502718	0.505924421821008	-0.317610692978831	-0.344314488950482	-0.431060158834249	0.487703820006745	-0.306854489723068	-0.294402129422136	-0.489127781855994	-0.281562951283129	0.641119625231423	0.582113111688231	-0.0574576494211377	-0.352216970857167	-0.292186157910937	0.81274288364495	0.558405757763925	-0.0534414017832749	0.267848074767043	-0.0840045837437417	0.413210095312553	0.649138941079122	0.543868819144777	0.94857014516116	0.351714041434672	-0.363593000755011	0.939186583928044	0.786408214720173	-0.381376006377254	0.0150950806535545	0.910678763089394	0.00788199107938751	-0.478859471952295	-0.232652251041415	0.130290124788335	-0.170280644766362	-0.445325034528852	0.903168677088155	0.829584561433319	0.872145334744442	-0.27114711232796	-0.362744530958962	0.770735285427576	-0.409319079288315	-0.0618345093262833	-0.564873467544692	-0.133711375056023	-0.38689013275719	0.377828414056775	-0.420679113242814	0.819046850252359	-0.386535462328849	0.918535990877897	0.633277674441187	0.896070664913948	0.869379898718888	1	0.859579429254687	0.353069825989326	0.446065800168588	0.955883054944774	0.0255147219721059	0.0418625446748269	0.727107644446242	0.615487452579737	0.79841510089127	0.757899040577347	-0.394434499641047	0.905104030495391	0.78624953287135	0.66691804493028	0.943884275028319	0.876242681048907	0.745441534022163	0.8227334363293	0.958230640020734	0.568327546655626	0.883296441430765
TNFRSF1B	-0.101357421031375	-0.410404598106349	-0.343871053869732	-0.209036103555188	-0.30508952868373	0.535898920763776	-0.449955985295855	0.383671188091185	0.668671457058327	-0.204346568389392	-0.398948310725913	-0.404140153095953	0.394351474165332	-0.326799357569962	-0.275970466980393	-0.443026965523917	-0.289234634991453	0.641837977746053	0.587510037012163	-0.112257035075072	-0.373822147108025	-0.213480901617829	0.77172383389027	0.472722829715461	-0.154331314950745	0.160214211156792	-0.0459213053791607	0.392996324519956	0.557347238243374	0.452703310188514	0.913529778756755	0.443171831740484	-0.372804921278167	0.843392247689343	0.59467212499154	-0.330405476834507	-0.0551799460615689	0.783695797749306	0.114478896109702	-0.499715906660233	-0.215116435055671	0.0778480050245945	-0.216563657277585	-0.459164014711113	0.768714430624837	0.82642507472894	0.81941277351682	-0.284327417746302	-0.376557147211573	0.710151244570646	-0.381481470950419	-0.15260231734227	-0.554825835012346	-0.0961463217105	-0.299041720418966	0.661725552492201	-0.288767263643093	0.782229328855485	-0.430029298855803	0.919021627247428	0.667972227073381	0.892719308700615	0.770916440568677	0.859579429254687	1	0.445265761344491	0.331895114229543	0.873568392864407	-0.00360067102233965	0.146057638281017	0.509182828037387	0.748230332107989	0.852374323884383	0.62707505888982	-0.403030180094162	0.819570083401057	0.76158877710479	0.506932028951445	0.828086012251015	0.70557734145866	0.615779536400015	0.710333017405172	0.863229328744295	0.431467181383018	0.910286166247703
