""	PTPRC	IFITM1	ITGAL	CD6	LAG3	DPP4	PTGER4	ITGA4	CD226	S1PR4	CD3D	CD69	CD3G	CD8B	CD2	CXCR3	CD8A	CD47	CD7	CD96	CXCR4	CD28	CD44	KLRD1	CXCR6	F2R	ADRB2	CD247	CCR5	ITGB1	CD27	IL2RG	TIGIT	SELL	CD46	ITGB2	SPN	CD4	TNFRSF1B	SORL1	C1QBP	ADGRE5	KLRB1	ICOS	RIPK1	TNFRSF25	TSPAN5	SLC1A5	JMJD6	SLC16A7	TSPAN14	PTPRJ	SIGIRR	RACK1	CLEC2D	PTGER2	IGF2R	CD81	ADCY7	PILRB	CAP1	HLA.DPB1	PDCD1	FAS	CD82	TRADD	TNFRSF14	SMAP1	TFRC	RPSA	ERAP1	CD74	PTPRA	LPP	STX4	ATP5F1B	MCFD2	LRP10	CD63	CANX	VSIR	LAMP1
CD27	0.667812368749144	0.34020500638327	0.810197702611856	0.445331165903105	0.319364879504034	0.241833253051916	0.612943817443504	0.585287340210017	0.267281175256035	0.526636383736838	0.531450264515336	0.396541992981649	0.62343806714414	0.496615607262528	0.700542222877186	0.460479772880527	0.577280487469961	0.380666100948208	0.34155630200008	0.631619677144318	0.592488284003106	0.587396740959522	0.504313083924736	0.548763146274643	0.492623986088851	0.529652125328458	0.299146270965019	0.422330573127407	0.58653802822955	0.431897901581175	1	0.478653463779331	0.75150742187402	0.409412074601344	0.338144461563848	-0.0547198491740497	0.564626532655362	0.131115659124814	0.342535861109904	-0.0529621888278459	0.0720954954241018	0.662120744902222	0.217513385833884	0.427597747108737	0.154390877818918	0.423735762945295	0.420860570497562	0.213413167139456	0.438846726341688	0.544709632864588	0.176727030011755	0.295450685361884	0.284351687917968	0.220494460552014	0.608575347133764	0.329747858262158	0.209262892543658	-0.0541995750939267	0.0552407864332452	0.504436284256346	0.156703977785307	0.155056294729143	0.417235107411412	0.599594274251589	0.340572148062545	0.357786277931721	0.638772399799204	0.447242308965875	0.0479645212143901	0.20819240831339	0.161169298958766	-0.0925621805740407	0.241243652857884	0.0060444565424731	0.00249394081970773	0.0723390381644698	0.262171358580905	0.204301276882195	-0.0274938560572965	0.026973752998716	-0.0366442247338178	0.0131738433546406
IL2RG	0.889515818636971	0.895132145865213	0.499900921007277	0.805826111058571	0.751428770713755	0.750800777447322	0.713453151001038	0.662661288235985	0.877552761945433	0.922959107138843	0.959836248058282	0.944179051005385	0.867299826673516	0.632723273186786	0.79272065233409	0.592866354667015	0.677846045215278	0.782021632683973	0.87917169686494	0.7703389733367	0.925052362355644	0.130871086727707	0.858451130381	0.720433141276047	0.388832365317828	0.24862561715122	0.311921748543638	0.755299891276383	0.0998578178572883	0.665221096834382	0.478653463779331	1	0.105848377162727	0.893221980135249	0.61054129214281	0.144115602598524	0.679596594334637	0.477327359764352	0.580090244325769	0.303396981383761	0.693089783095233	0.622852675687853	0.683153286073074	0.775289343766833	0.349586268178466	0.863554132967056	0.579963659832978	0.85464610405109	0.654688349048428	0.574416454841351	0.597521321230871	0.273670347240477	0.790173830467702	0.861408150801561	0.690106133318565	0.90385515554564	0.333205945781859	0.436540569729079	0.329221750612702	0.483430286066644	0.672311884847771	0.492755369938356	0.446219877417211	0.783305225846063	0.664332173492637	0.902483666282365	0.777284942292878	0.852234299761858	0.303353137795774	0.873337288547035	0.597475264624131	0.146330873436735	0.628449324810188	0.310686687059373	0.514962457168867	0.664679973679758	0.420415679338494	0.421079861492812	0.510399460815114	0.383520235328072	0.376696256306728	0.435309786152974
TIGIT	0.439484284267123	-0.0131077476831463	0.78459310135004	0.195927077886701	0.150595890593803	-0.116960553356324	0.50981699175356	0.485827580415698	-0.0950811005122708	0.235059522450186	0.171837891804775	-0.0106057940388564	0.402483781112671	0.454625633086577	0.540354556795027	0.343607053121936	0.484522851784077	0.0450237591020897	-0.0291114344005711	0.449913330793833	0.259702365153749	0.618181238791054	0.205395931046181	0.488214258928033	0.388113995831972	0.624864486050776	0.422308354518019	0.305611087860669	0.717650584988147	0.215869611134104	0.75150742187402	0.105848377162727	1	0.0196562147629331	0.102048805669404	-0.161884334392444	0.378285539248413	-0.121064867819796	0.240510777139899	-0.173475106952827	-0.232149002196753	0.578918238291713	-0.0549614359706486	0.0950425571143792	0.171285462595595	0.0126711167564913	0.378304898827618	-0.172420226538104	0.191455098189716	0.487662652760418	0.00769575418266871	0.273823588533145	-0.0654276571646546	-0.186679964391328	0.536819305547405	-0.0485630809858828	0.260966436751393	-0.272586952311204	-0.0499572595696729	0.418168841484787	-0.169973476438505	-0.104451068162001	0.339687191792996	0.368950456554957	0.176356915221456	-0.0373664786294482	0.410285436816871	0.062947223120119	0.0125227106797227	-0.207343269796233	-0.221464596118038	-0.233520520252987	0.108317462010667	-0.025269844166429	-0.241428547414572	-0.191181993191963	0.151958292653346	0.0411050389140206	-0.289981767777734	-0.0746047256727695	-0.269659210858239	-0.123312227722665
SELL	0.81744128677915	0.881761235192246	0.372292748442913	0.816425831396145	0.61697897945154	0.802375510896867	0.654600126581259	0.603146889354757	0.890310773462071	0.869224149700312	0.913099465913442	0.872740364550829	0.785800568466042	0.456525448982483	0.71509577857921	0.628753372734077	0.439222234581683	0.782301554298755	0.863493178184611	0.668690800352141	0.863994757186438	0.137108765738799	0.732244964926785	0.532420821886467	0.248749879894199	0.147999832626995	0.302282680732103	0.698839046327371	0.0222062053990349	0.598806156320992	0.409412074601344	0.893221980135249	0.0196562147629331	1	0.596206719636087	0.169570564017993	0.719231162799419	0.54363266318936	0.507621199311846	0.327570982981023	0.620013594238631	0.494450528374481	0.731301764425979	0.698194858788485	0.320748555058689	0.880217461534115	0.385953512081627	0.84125361599123	0.545283159822928	0.592334127483176	0.541315255186948	0.268210335131963	0.760039581447314	0.834170373095588	0.617582562831679	0.930439959469666	0.283747339152936	0.362346951271773	0.373018752993591	0.396916123605466	0.603051750951611	0.456015267023389	0.448319207061895	0.730310584983046	0.555618355531162	0.903010675189166	0.690108850005961	0.730035710936548	0.261163428650408	0.856034058627476	0.682157950168214	0.135858186835326	0.546336457314489	0.296169279253683	0.412432284660556	0.58936945965854	0.352342448688338	0.383107280349011	0.440989405860072	0.327323516972888	0.403504317852256	0.409351509460033
CD46	0.678939046657734	0.531839778022461	0.33308499728369	0.553649467818409	0.441106270051233	0.53100300510099	0.585334774971567	0.709573212289245	0.582809472226143	0.601474454022514	0.612494765030038	0.543694230995026	0.572641915461958	0.344647097810951	0.546800534893301	0.450352849459692	0.317951876977498	0.790552770248416	0.478738483398817	0.491655280133168	0.697742122117274	0.21203664588573	0.785038618792164	0.39008608482792	0.153178312400811	0.611409873352763	0.212181249322459	0.423091254042751	0.0551498445489856	0.925761473367925	0.338144461563848	0.61054129214281	0.102048805669404	0.596206719636087	1	0.540957298179519	0.602030165178519	0.757204627409225	0.866448275298146	0.625417364259508	0.733065628312098	0.459630269639779	0.411527643697347	0.511214905735148	0.716315395839037	0.683772632267145	0.604729440495753	0.70404251235667	0.74618459166698	0.661072116886463	0.849759086235885	0.647441185468425	0.661417271344586	0.743481747895264	0.597173892876241	0.61410581120044	0.669347027152828	0.750632881282519	0.659278007940933	0.679663297739977	0.771289809457259	0.64093481252251	0.44331212754208	0.671048378190994	0.772510751010603	0.660866103581259	0.713503346087353	0.780907850792458	0.792120088927172	0.704536148305888	0.558801823402376	0.545498396582889	0.86602982511467	0.816537618083936	0.747394830530947	0.775660431318302	0.847534112919582	0.873102989654643	0.75824248486973	0.840196517021207	0.57529863132651	0.836589355350098
ITGB2	0.156241564194868	0.0190681181045267	-0.120574620222035	0.0150188762373484	-0.024478531998943	0.136489743417305	0.0910203971958847	0.390103570683782	0.078990895034087	0.0841655691908738	0.0933285631536271	0.0970702521554893	0.0054610082324881	-0.0785607637282971	-0.00140851314470607	0.0536307064463645	-0.13504110666397	0.255947032879448	-0.01752553868013	-0.0577806599697374	0.247333202436564	0.112384403231249	0.275546972507924	-0.129154513654221	-0.281581731484746	0.149937545997196	-0.0938039281373327	-0.131296807989473	-0.104466824348845	0.557098935049865	-0.0547198491740497	0.144115602598524	-0.161884334392444	0.169570564017993	0.540957298179519	1	0.263660873472361	0.834196331802819	0.676251553672433	0.879970720169196	0.384963490729714	0.0673952992777823	-0.0243877591746699	0.0991748911831124	0.49611080353234	0.173113779365733	0.116630569511844	0.360119167374864	0.417446478182147	0.195084920812957	0.646074502255938	0.745271086013639	0.223958294096961	0.390943885926086	0.0595097965685453	0.118974940841675	0.392809038399815	0.755338292202964	0.791060117236695	0.205974477360914	0.687055505499589	0.86332166085288	0.183957220367613	0.225779779839403	0.384520263879429	0.232645403200283	0.233652598869105	0.306663500114069	0.314411222964858	0.334985962109603	0.409321035559451	0.977124819922553	0.337350926871709	0.575683734792805	0.634578034054576	0.558160748186141	0.403405538958741	0.52271653409401	0.608764156619946	0.7135743994134	0.918921951587033	0.680050979215711
SPN	0.829013304109357	0.696306210547843	0.622340627391451	0.729938350799763	0.59937058323417	0.745547969993903	0.76954556126583	0.83672026394276	0.650276675760499	0.756374912623906	0.765572556571807	0.704848731138715	0.795434729196631	0.555148145378573	0.811408047249945	0.683913502310883	0.529569297313434	0.726612969494022	0.710256095018871	0.805331681036116	0.846557674523055	0.285705474785762	0.651374849877427	0.61690310921662	0.438631033273207	0.475918838987593	0.56560097908441	0.70811915549943	0.259481524305677	0.642529946880699	0.564626532655362	0.679596594334637	0.378285539248413	0.719231162799419	0.602030165178519	0.263660873472361	1	0.498494499048996	0.592080145250998	0.351406626782306	0.433293597382044	0.643216220998344	0.666933473322204	0.564379628688535	0.363701556574148	0.688019010843584	0.324674453808696	0.621970593155618	0.541642723156738	0.797982669275068	0.485958263943496	0.341971790427143	0.652371834187929	0.638135685331507	0.703697791950658	0.731966647771665	0.364459258302901	0.287358537233291	0.495324302706292	0.465650408263242	0.538697949894945	0.508258374523859	0.432183483195496	0.737459338071675	0.46896022848594	0.740745400509406	0.743478664703716	0.587174676521249	0.287891766921326	0.622608347724715	0.585238306606983	0.195024514826122	0.55904531881624	0.285923151154907	0.316079982074724	0.467793483281322	0.352233388558531	0.371405258134905	0.302174508725459	0.325079352176522	0.339212616216628	0.336451418164333
CD4	0.44462325367576	0.383777864277576	0.011895673113403	0.368005544544323	0.219700938272108	0.506191416765125	0.293152345433534	0.566136975495881	0.477671882105308	0.469202373181797	0.442398269795129	0.466430689695152	0.327767895489568	0.0633847225994204	0.304210144581912	0.292274620477509	-0.00272949971476996	0.592798291321934	0.369830397244911	0.202002491101815	0.566655018122978	0.24063704310613	0.56580195987014	0.0475858854782507	-0.0763280130312958	0.23454678070091	0.0638782699517922	0.218346109651788	-0.142819178902076	0.748436498673843	0.131115659124814	0.477327359764352	-0.121064867819796	0.54363266318936	0.757204627409225	0.834196331802819	0.498494499048996	1	0.806149947403125	0.802140089354514	0.608956749057771	0.233346797182933	0.344535508551056	0.46279646674235	0.625095184874661	0.552429392301664	0.248342755997068	0.645357045462399	0.615544686075885	0.454292794241339	0.83275782280378	0.747568266108144	0.553558765921576	0.679896321040156	0.333798226105579	0.47137207517823	0.5372640552213	0.803029598393018	0.774823135670597	0.374476589273535	0.835385453347016	0.809663041397289	0.44462173431851	0.584888482899554	0.620896588909592	0.561216434402671	0.448523340985818	0.565671946261643	0.487595202684375	0.64497530340255	0.636567911253405	0.821962263108386	0.604694201062906	0.688282337065748	0.686403385291279	0.752904021273117	0.607687090183093	0.667935534811794	0.748727052753323	0.805141914101619	0.864369061522105	0.803524120418192
TNFRSF1B	0.691330438409523	0.402861509969793	0.390802491587177	0.446907981472378	0.470735495574434	0.377008990358843	0.552851304489123	0.813933322808182	0.433823644102959	0.595449701528956	0.528682282026319	0.484384286806693	0.535086327070052	0.451355991718832	0.541393040440742	0.367628512828265	0.411718954317397	0.615432665647948	0.36885734284258	0.428262276689717	0.704873990952438	0.334423161839566	0.792628960292596	0.442101926557335	0.0585896241850391	0.648852894306291	0.242538484003513	0.379277248210582	0.0977608941030089	0.879565353155722	0.342535861109904	0.580090244325769	0.240510777139899	0.507621199311846	0.866448275298146	0.676251553672433	0.592080145250998	0.806149947403125	1	0.732285520148852	0.64531598107811	0.483180097338413	0.24731353035865	0.441120547780732	0.811313899188335	0.609572885177034	0.662486150783595	0.553957093328978	0.806326428931924	0.703128640059559	0.916598326545442	0.812499907039904	0.548064556529838	0.631281932541594	0.662151151436951	0.483286289113916	0.750562648029606	0.766437379558907	0.746043654133322	0.645506505352291	0.769983391978836	0.724404029256359	0.537053506401115	0.667845613720753	0.85238443567708	0.532161851123556	0.681608106788063	0.736254185117084	0.6895377427986	0.59456222462753	0.480727076256726	0.662732626138317	0.808390563016768	0.81765307398773	0.695624956705907	0.767927548983043	0.789688007656388	0.787049598349458	0.719552079034055	0.861954202459571	0.690859793885381	0.849149261778263
SORL1	0.304139714870838	0.178929306041476	0.0148930476359564	0.236817739353393	0.141443127303457	0.212903596897284	0.271955248330621	0.463696817329266	0.222344415381968	0.211413686367223	0.264321035966719	0.255063645438975	0.126976589358049	-0.027665955406146	0.0658863569918076	0.12765852749761	-0.0608267551800956	0.384376547787285	0.116556600581003	0.102495062857457	0.376095848762938	0.0676899559386771	0.386707361959682	0.0104521111890712	-0.349504374951513	0.169709674563987	-0.0495087339509985	0.0363095456769989	-0.131066059770759	0.609423337126437	-0.0529621888278459	0.303396981383761	-0.173475106952827	0.327570982981023	0.625417364259508	0.879970720169196	0.351406626782306	0.802140089354514	0.732285520148852	1	0.448989546394626	0.193012307982898	0.0534180346403899	0.119888375013838	0.524816992074678	0.357467830043595	0.215092441904579	0.485290968930656	0.471741532824736	0.319876877211698	0.720731151259638	0.647585353592696	0.286513987116246	0.483682313273471	0.231738173841799	0.297805675773112	0.424827315713251	0.731094867657457	0.910302489474569	0.329169264467756	0.666451991618198	0.784423820921067	0.16542709044142	0.272560368838743	0.490659859900696	0.383879138881306	0.29197401091559	0.448511943968042	0.362901144080187	0.448341927728613	0.588203587102753	0.850591715028048	0.424699762426659	0.677725675345448	0.682909399050641	0.596011901288172	0.439006495589358	0.557062479632221	0.609269415885876	0.69296412294869	0.846869230853316	0.684958828384141
C1QBP	0.570315658296271	0.678389876640456	0.108326009433677	0.519516732096338	0.654628882409359	0.609535710043987	0.415354826816501	0.475097865191426	0.701807581194324	0.661096592011989	0.637208417490873	0.669652098750686	0.579549854535969	0.430123202288532	0.452866568163651	0.360423118998734	0.34382394496128	0.734120676490782	0.636493499548674	0.410984194412783	0.665693630558993	-0.116389705333498	0.798104656068739	0.431622918936102	0.14261648411731	0.310050954903512	0.15808267879677	0.514207243574642	-0.188176026864314	0.747978537516524	0.0720954954241018	0.693089783095233	-0.232149002196753	0.620013594238631	0.733065628312098	0.384963490729714	0.433293597382044	0.608956749057771	0.64531598107811	0.448989546394626	1	0.299489174025457	0.521055781259848	0.570103957854404	0.605552258347336	0.653553771694156	0.574765971849595	0.780494450390122	0.706981735595008	0.448218947062864	0.748451113323795	0.341344430940569	0.712580205742351	0.906323686621086	0.405311677033834	0.682030051976613	0.517321601314635	0.845001674774415	0.428846423780799	0.350561857668019	0.878766078672235	0.652413706332542	0.348081154434856	0.575527285164228	0.72449412474576	0.724316576923379	0.51738455111498	0.823788357770284	0.723595834678666	0.896584208031439	0.444290529094438	0.462367730802139	0.835151734667998	0.63402548720282	0.786378438384357	0.951169753584426	0.725878215601325	0.753375090872519	0.928140054909742	0.753756060936923	0.542199057243842	0.757806323543731
ADGRE5	0.763957955013879	0.558261013535174	0.829768308854515	0.625433666914711	0.519983460339727	0.380108928154642	0.85631166224075	0.654197186571826	0.45373305684058	0.603936363547943	0.681544994658506	0.515994216605869	0.786515833764383	0.594828973069001	0.771871324619837	0.73950017916899	0.578161605134454	0.632194369021133	0.455356982313895	0.845963640108924	0.677915218216577	0.266811398091193	0.587289536440365	0.740691774665687	0.391115510979178	0.510050193868101	0.674803591684647	0.710151945868525	0.727682736208869	0.634028512838555	0.662120744902222	0.622852675687853	0.578918238291713	0.494450528374481	0.459630269639779	0.0673952992777823	0.643216220998344	0.233346797182933	0.483180097338413	0.193012307982898	0.299489174025457	1	0.448616217263094	0.414463601544586	0.220328812142951	0.389399893620481	0.523227201966325	0.518466078180677	0.357506384664487	0.558358434292188	0.288019406863628	0.296161861323566	0.320338999798699	0.417540869098193	0.675309356414244	0.437178896271195	0.445133006932856	0.187451087280161	0.246931269205137	0.606809525520239	0.392846352500818	0.269134375490477	0.133565480339355	0.597797303574602	0.355580279598845	0.584703337011555	0.578805123396132	0.504482847028044	0.198127020287401	0.38904679566082	0.269044161513532	0.0478206097743715	0.470721346795654	0.183551499326701	0.320548497520588	0.328648664592233	0.396941135737585	0.415130271008954	0.196657831710696	0.276677068558829	0.0474935595739976	0.215300234600794
KLRB1	0.608417496373154	0.849034374658684	0.21730691301354	0.65805060556612	0.578885696362585	0.907691837459826	0.565199366298782	0.393328104505653	0.877509342785885	0.759231994422711	0.774588151573707	0.796772339022354	0.748197346521729	0.419555542903647	0.653980368836131	0.741142038425497	0.325013349093695	0.77785018966539	0.895111487437404	0.725009560153327	0.689488867523183	-0.13113719462088	0.494189377294311	0.473401046484485	0.566237534879356	-5.50294571166402e-05	0.591059917794334	0.771326925472758	0.071142922025305	0.445908221313117	0.217513385833884	0.683153286073074	-0.0549614359706486	0.731301764425979	0.411527643697347	-0.0243877591746699	0.666933473322204	0.344535508551056	0.24731353035865	0.0534180346403899	0.521055781259848	0.448616217263094	1	0.695554694384075	0.0613993223161726	0.617518935802854	0.0927696664889122	0.753750130098533	0.229458826026387	0.480658443850409	0.243545699204812	-0.0187087959506048	0.701258409453284	0.729167566193944	0.424743222292594	0.775846140840271	0.209370518127456	0.250251175081973	0.135502859959844	0.185656737120126	0.508743212658365	0.272659672818442	0.139692536068103	0.613254669554804	0.210129872013914	0.806590908160249	0.513160269734043	0.456362240287263	0.230770184418682	0.73530792793339	0.487098124256376	-0.0216352442675356	0.496088214963317	0.0431107467352332	0.313375460273954	0.481455963861514	0.223883988674722	0.273293098065197	0.334802436482785	0.222744575395118	0.161587308706887	0.258208679795049
ICOS	0.659764839386958	0.743594379306808	0.343651833347816	0.637100595855934	0.598380308705173	0.790342855710143	0.445911912349073	0.473192346468442	0.762398117585665	0.792904484396788	0.769642214236718	0.778705730817585	0.731582044540633	0.449351293725801	0.722545912884619	0.529927838830099	0.464727875284322	0.672146151775407	0.791328875101772	0.63222475804504	0.782562281494182	0.272176966697391	0.710313945518096	0.480794167739378	0.624282307799655	0.18175654053097	0.220661313406994	0.641390994337096	0.026895156410468	0.516066935284157	0.427597747108737	0.775289343766833	0.0950425571143792	0.698194858788485	0.511214905735148	0.0991748911831124	0.564379628688535	0.46279646674235	0.441120547780732	0.119888375013838	0.570103957854404	0.414463601544586	0.695554694384075	1	0.283342940554943	0.689302302280056	0.30504961728397	0.728950515688875	0.504045314704783	0.439824700692769	0.493323360012982	0.288020813001746	0.660154142327962	0.722388866979776	0.47950101275094	0.746175174025625	0.221419914458921	0.359687563643123	0.152175469613248	0.289362941767199	0.595278720488584	0.382299384744701	0.56032983651049	0.782471585693786	0.500160140318368	0.789960618990703	0.666509130850162	0.618149656067141	0.29461382121895	0.731004289052823	0.497726665311585	0.120820672845693	0.559377413553764	0.24906220376131	0.361892579220022	0.559655533648605	0.400977188872588	0.317673079892786	0.440461871778858	0.343620703549493	0.272028201137752	0.377255476201279
RIPK1	0.478902365236691	0.253107883056408	0.219374260512099	0.30581639269623	0.460607212869155	0.222194889325689	0.279703401964886	0.676782937024809	0.259793857253643	0.424522219150487	0.285099911425043	0.265656571019562	0.34882501333171	0.389077962319976	0.397484030335497	0.162869796574701	0.31647363997457	0.4223576205924	0.210961398620292	0.162328471639817	0.491108620109781	0.366510294862884	0.673449736343224	0.295319593021279	0.0243323687360066	0.659661767841101	0.153844152834914	0.313990181181305	0.00163360231216599	0.679974338329584	0.154390877818918	0.349586268178466	0.171285462595595	0.320748555058689	0.716315395839037	0.49611080353234	0.363701556574148	0.625095184874661	0.811313899188335	0.524816992074678	0.605552258347336	0.220328812142951	0.0613993223161726	0.283342940554943	1	0.430953511774645	0.672651502359693	0.30746657820883	0.797056273760088	0.574249010154114	0.842359291048386	0.657719042882447	0.456501336966451	0.46002495956118	0.551537882127093	0.316529007629434	0.724126338661969	0.68333237742715	0.488241040141779	0.43286083552411	0.593962522157752	0.547060978944429	0.660674817892627	0.443669009032819	0.779797628412575	0.297543169874229	0.44570061624606	0.567268516219949	0.7765631318212	0.431241648053346	0.292497674114814	0.522316861749919	0.795322089289383	0.815312840154021	0.526370529330504	0.704473422106812	0.808019855384717	0.768341098967775	0.693486473347019	0.793007965383269	0.532362383741276	0.759447758606435
TNFRSF25	0.814921194038721	0.784272519213553	0.357017287692211	0.764942363916647	0.613397221397301	0.733017136906724	0.575579137133921	0.666899938618729	0.831683086104823	0.868761949418161	0.854851122857911	0.8668951923267	0.697897887479368	0.463742529086759	0.655485716022108	0.41104121580843	0.512645267405528	0.749080389372732	0.817069610969791	0.597105849849067	0.869055796626859	0.17509518634258	0.826549680754669	0.524680213363973	0.232722470842968	0.281032160484716	0.161856953842488	0.584233562403572	-0.167252124318163	0.62339076508158	0.423735762945295	0.863554132967056	0.0126711167564913	0.880217461534115	0.683772632267145	0.173113779365733	0.688019010843584	0.552429392301664	0.609572885177034	0.357467830043595	0.653553771694156	0.389399893620481	0.617518935802854	0.689302302280056	0.430953511774645	1	0.499704013974965	0.735987836081926	0.706798362852861	0.653566299373644	0.665750110401574	0.316339457006315	0.835821859804328	0.823535575942021	0.667549633655267	0.898857205035542	0.330362384589562	0.438706976208574	0.450897983228152	0.516698621708771	0.608244563402673	0.446730025253004	0.558079669821278	0.73444058417476	0.732998231225174	0.812260630078338	0.761108886860411	0.859884420876648	0.410791277430589	0.845980261662981	0.719827928136223	0.16047493195494	0.649438587302241	0.435603552400194	0.439418559635318	0.644182505133348	0.495869360659796	0.42660383455078	0.508915827038247	0.422316293656306	0.422082917309992	0.50432932217291
TSPAN5	0.692152652361685	0.412105988137186	0.57282395326252	0.409411310144904	0.598281719828776	0.109591175069515	0.567324553631059	0.657201261264454	0.378018280867371	0.566426105023486	0.501877418923205	0.410995659458057	0.573444784602856	0.727494038123557	0.56894632399109	0.219284103772825	0.720726670818261	0.444449491661842	0.327726120698379	0.439198021063438	0.566953400814142	0.165973617680956	0.795538599284988	0.724237351884589	0.172720037780116	0.708433891589917	0.278331906475381	0.455635362547589	0.281349200623699	0.65529899080911	0.420860570497562	0.579963659832978	0.378304898827618	0.385953512081627	0.604729440495753	0.116630569511844	0.324674453808696	0.248342755997068	0.662486150783595	0.215092441904579	0.574765971849595	0.523227201966325	0.0927696664889122	0.30504961728397	0.672651502359693	0.499704013974965	1	0.348869311604855	0.76892322675307	0.549934810793855	0.64975532166639	0.478019827510502	0.501040984156258	0.45572889137711	0.712525299817836	0.398625678104446	0.686968830123094	0.464459893214232	0.224873492966829	0.670704319272422	0.46505122944328	0.31002449718524	0.511987130852128	0.504140881578219	0.803148463458648	0.347094458338339	0.648387193133368	0.751495015459963	0.627926084596752	0.443148691442055	0.0893706509693392	0.145138774607346	0.705817215247512	0.566696930222196	0.463531981197173	0.584362355676935	0.687864439963773	0.628164525729523	0.506039983390778	0.557929047910146	0.225447647084567	0.557968076264385
SLC1A5	0.698938105697086	0.860647805950556	0.238276076387765	0.742856512326412	0.588729089345882	0.818796750463281	0.634411721518231	0.502127127118159	0.882816526194985	0.754197961181743	0.866477305141007	0.837815260670774	0.732446793903859	0.355810283530686	0.60235616536192	0.639565183847356	0.316862353629877	0.869667803519353	0.800382025799617	0.657180405395448	0.785689588412731	-0.0519019229453841	0.713203094936714	0.46726044627006	0.257189694189613	0.112509458210899	0.278766759223043	0.65267956779881	0.00916683318322466	0.733526159033241	0.213413167139456	0.85464610405109	-0.172420226538104	0.84125361599123	0.70404251235667	0.360119167374864	0.621970593155618	0.645357045462399	0.553957093328978	0.485290968930656	0.780494450390122	0.518466078180677	0.753750130098533	0.728950515688875	0.30746657820883	0.735987836081926	0.348869311604855	1	0.494128881084084	0.44461593409774	0.605578681277106	0.295998495973261	0.733125374701541	0.933300943806744	0.448983239190361	0.860410992655253	0.32798993210465	0.619003235280812	0.481019628365002	0.393149020119817	0.811486746710906	0.613509315887299	0.241298758858418	0.679905601532003	0.518478077139689	0.951879976088863	0.611301279482274	0.735125857935533	0.393376889237885	0.925587865448067	0.671172471535574	0.374431878200534	0.640555365243854	0.429872657033572	0.69875756221021	0.761567464311887	0.464568090845814	0.552706177115126	0.668334183696608	0.541028381336853	0.508646180588615	0.562515865523663
JMJD6	0.712687112035827	0.501343727110103	0.426106843317081	0.446759282379027	0.622013169939933	0.40864462177217	0.457352632419291	0.789846889807394	0.482715398532449	0.682160693104595	0.576213577986322	0.595153312324141	0.562716951748027	0.605688979248151	0.580851434217156	0.184572253669689	0.613750858384892	0.553925734485846	0.495938074341699	0.39837005673534	0.733663088449107	0.29241853831438	0.868559896769429	0.546493738001042	0.188004916908731	0.619326941812375	0.140078868067304	0.430501405908199	-0.0223056252052772	0.759487286691124	0.438846726341688	0.654688349048428	0.191455098189716	0.545283159822928	0.74618459166698	0.417446478182147	0.541642723156738	0.615544686075885	0.806326428931924	0.471741532824736	0.706981735595008	0.357506384664487	0.229458826026387	0.504045314704783	0.797056273760088	0.706798362852861	0.76892322675307	0.494128881084084	1	0.646556872422738	0.869770441425566	0.61340115905233	0.72068904775824	0.674863704940941	0.692455532349206	0.576502558011674	0.622420298612602	0.664978890412841	0.474108697536811	0.537854890415609	0.706427700668267	0.620266556540739	0.731378839473215	0.689645545244289	0.884004691387339	0.508771557578201	0.732636544388942	0.853788340541585	0.656436728564574	0.655828846131832	0.435634097733079	0.440333721095854	0.767743224621783	0.640451710483138	0.540446086765563	0.765647007282997	0.74461326936986	0.658961355906978	0.704637320050829	0.686404274855652	0.578057611699624	0.710886016427109
SLC16A7	0.778264100542415	0.503992701054482	0.639887825933947	0.525015433894274	0.5299820599281	0.493722733916925	0.702919259141523	0.814936560872473	0.503004676425035	0.718026465951018	0.617498748031702	0.544334181831737	0.701636896913884	0.641110626228537	0.719063075103772	0.516274252467195	0.550271593977729	0.639611445278802	0.546203465132205	0.663388557062103	0.7698787761834	0.347800287995308	0.704346191658768	0.62262086405521	0.24836068785826	0.669463983623429	0.553264770452376	0.56650758781843	0.223835088041161	0.706734758950455	0.544709632864588	0.574416454841351	0.487662652760418	0.592334127483176	0.661072116886463	0.195084920812957	0.797982669275068	0.454292794241339	0.703128640059559	0.319876877211698	0.448218947062864	0.558358434292188	0.480658443850409	0.439824700692769	0.574249010154114	0.653566299373644	0.549934810793855	0.44461593409774	0.646556872422738	1	0.590325493773414	0.473859987075068	0.526579056837218	0.52028425758917	0.797314778878015	0.572710259783081	0.576687810271511	0.323958717846353	0.457442081969419	0.563009431487014	0.462289748640398	0.35587752698202	0.524028639760962	0.739096449569683	0.610582124876666	0.541151943803158	0.736266989699279	0.618284210910688	0.536359089248055	0.506836752672092	0.429024696257846	0.136251420975162	0.707390462870501	0.446027264414022	0.278696292921124	0.495173064684145	0.56249409452324	0.491232439941577	0.359769870717448	0.461275209628903	0.26617648372149	0.532490405157777
