""	CCR1	SIGLEC10	CCRL2	LILRB1	LILRB2	ITGB2	C5AR1	TNFRSF1A	LILRA1	SDC4	CD163	SIRPA	ITGB1	PILRA	HAVCR2	CD4	PLXNB2	TLR2	KCNQ3	CD86	TFRC	ITGA5	ITGAM	IGF2R	CD40	KCNQ1	NECTIN2	TLR4	FPR1	APLP2	KCNN4	TREM2	CXADR	CANX	PDE1B	ADGRE2	CD74	INSR	THBD	AXL	ENG	SIGLEC1	CD81	TREM1	ADGRE5	TLR7	TNFRSF10D	TLR6	PLD1	TNFRSF11B	ITGB5	P2RY12	CD300LF	CADM1	IL6R	GPNMB	UNC5B	TLR1	ITGAL	CLEC12A	P2RY6	ITGA4	SCARF1	ADCY7	TNFRSF10B	ADRB2	RXRA	RIPK1	TSPAN15	ASGR1	NOTCH1	NOTCH2	SELL	SDC2	RYR1	CD9	TRPM2	TNFRSF14	TSPAN14	PLD2	SMAP1	TNFRSF12A	VSIR	LPP	ERAP1	CD226	SORL1	CXCR4	CD99L2	TNFRSF1B	CD44	LRP1	SEMA4C	ITGAV	AMFR	TNFRSF21	PILRB	SORT1	PTPRA	MCFD2	PTPRC	TRADD	SCARB1	ABCA1	CD63	PTGER4	CD69	SLC16A1	EDNRB	SDC3
CADM1	0.716352659257487	0.514862145195602	0.284040685352779	0.572721062899726	0.277991901519253	0.9069527879743	0.702499912882517	0.856311750279291	-0.0523454015633839	0.588191360385661	0.802586778441405	0.887515418263346	0.824958787217972	0.511194326725082	0.830754690653504	0.861232374409407	0.894433508978976	0.572640950912949	0.261874333915779	0.350243662297667	0.789281551498681	0.673232275301047	0.543018237066214	0.733539463542015	0.269216198708252	0.615120454760797	0.841250969666185	0.777036230932724	0.225539573736717	0.819029592045852	0.756515207189341	0.478666945294489	0.392813071265774	0.821703832986868	0.699635233634839	0.349565698660794	0.19456570043234	0.448278984827022	0.543271683298496	0.290350237919479	0.858655626068819	0.820475295114032	0.72339999182982	0.276057215752968	0.417213596060891	0.326697325177933	0.417946339247326	0.580309775156815	0.766292483236459	-0.0904997012840646	0.887127127543739	-0.0835183500643035	0.624862335428775	1	0.724858357736747	0.780250419843206	0.278399561019784	0.587155870689923	0.335830369668661	-0.249134946621816	0.498272414237179	0.685984528690443	0.594763814441201	0.837390176394107	0.264484043574599	0.176404601839716	0.675830220128702	0.646230967284848	0.682958348262441	0.581398102601557	0.686378337675992	0.721303311703366	-0.225671632790112	0.591601496853974	0.0961354696797698	0.85486348764772	0.790335350727539	0.838618484769263	0.881923830040789	0.659622993573425	0.78261545718129	0.478748111156098	-0.0490206243288093	0.832521218770852	0.739823029752274	0.614422561896067	0.201752763713579	0.131136217508826	0.83901647839111	0.497884154471698	0.544739529167706	0.837918329326355	0.59094913415195	0.810477792668992	0.79022643764984	0.767094100267598	0.598102910057442	0.68522533899364	0.801644685568038	0.826771952191883	0.495188563021249	0.730908757031752	0.886759337441983	0.785268289618085	0.842062517352231	0.488629671751705	-0.0617488510403553	0.669642436524315	0.590302400379832	0.843381692772866
IL6R	0.931424629948822	0.353682519131957	0.305339916151157	0.541835021077619	0.657873132989764	0.82603666487875	0.903731490760197	0.794153817948151	0.248515570076628	0.868299447743596	0.917242063139488	0.909360718867673	0.886251925685943	0.330682494446309	0.71146361241991	0.648216420382265	0.768523117352738	0.64352891752169	-0.0258261763197138	0.1547517645247	0.8233528059501	0.934488809519623	0.448806707136777	0.889791289810075	0.00760390314383099	0.456801174271015	0.892754831862763	0.889851559209305	0.388332060639711	0.933621911696362	0.657252380895981	0.137083803850023	0.038976001434076	0.934712774344701	0.825453403999256	0.484776479064617	-0.130761066966522	0.467461173839496	0.87170653376445	-0.0787786555579003	0.864062715623014	0.787003338102854	0.4409465991716	0.633349859417216	0.52271301916869	-0.0496869579602228	0.491527819267406	0.601270447584873	0.817418540300219	-0.249462734062752	0.82181094641564	-0.308649695125192	0.782598418310486	0.724858357736747	1	0.846700462520086	-0.0347657528922163	0.33582171596125	0.281578085698408	0.0580613406291116	0.169428703045253	0.64653687262648	0.442519788943878	0.711431397003473	0.122689091940453	-0.0126099723427854	0.888803193590311	0.583371426996703	0.431043526779426	0.815924447744084	0.844741741744696	0.909107704345061	0.0553198809822511	0.816038642530745	-0.11368206865595	0.636506717992944	0.61029480525968	0.857680908498915	0.861382260117625	0.480105386726933	0.868429367436175	0.354033287217416	-0.283274053703742	0.866450033460717	0.858806534597271	0.669345934485424	-0.0509835628399514	-0.0631587692136053	0.842185519356938	0.775179716035581	0.902144838147133	0.88157263071175	0.317023981579828	0.675960684415849	0.878148894764198	0.860295613802874	0.701403982276939	0.46049041490288	0.728787877563885	0.887009357089834	0.512816988752606	0.531813651206784	0.807641547126577	0.89519828890022	0.864026999791377	0.355670010488551	-0.224166776860645	0.519595411134673	0.795408712708211	0.770664297239763
GPNMB	0.910917512034786	0.202982013690207	0.088974698573664	0.294002025864625	0.471579206389449	0.825569199251128	0.769264577096011	0.751773807348499	-0.0979224801414969	0.868889285838966	0.883232047826807	0.888021386386832	0.814163994366816	0.222183896222474	0.61806837453953	0.629322824376703	0.722691532938199	0.304023988560987	-0.24097163830618	-0.0144343568920686	0.842248320051687	0.842215826141321	0.177169431368227	0.969589568839972	-0.115721840851696	0.312148995767876	0.88633208179346	0.876379365497616	0.0327350725389051	0.95104660654099	0.584244267249044	0.0247700204483734	-0.121451726599921	0.918424948764091	0.765434969169364	0.142468664377923	-0.232972749789649	0.390267163418772	0.793085247213596	-0.200722177649287	0.876692025528679	0.935173942179864	0.441284655699692	0.377300164238322	0.174917875822064	-0.156285443636153	0.239149320812502	0.393955371228442	0.770987527084366	-0.403760237711113	0.918211241822926	-0.461613954369473	0.810570271999266	0.780250419843206	0.846700462520086	1	-0.239286673987773	0.145489174879242	0.106440391039285	-0.125584699910393	0.163675779270237	0.64576950789511	0.244205720958615	0.664677984840241	-0.127310088024127	-0.23991745749106	0.839491284582786	0.405090409717537	0.377185957856602	0.878162443298321	0.763014923421162	0.849118775814376	-0.146623467408569	0.891690536388771	-0.28009849692495	0.576069967073035	0.554285221438716	0.934139674931601	0.826541336082171	0.378472212354265	0.75871337892159	0.139993350955985	-0.387974889540198	0.799112580110239	0.881579466134271	0.619425155991922	-0.194252819242615	-0.13413774806472	0.887195711456644	0.413010734594652	0.788718772312374	0.926877306475054	0.259781414891422	0.521325555778806	0.931634055416177	0.972701927236768	0.61204513516822	0.433715102250787	0.619247591902573	0.902625412216329	0.220367620193782	0.564360450173914	0.897922737784313	0.951601610321794	0.92983457518689	0.108166216256452	-0.39805432040875	0.424166842008539	0.781642415030392	0.920051639661277
UNC5B	-0.185311053355331	0.755252426545432	0.606411368715316	0.557176111742849	-0.303791667063396	0.253625284153125	0.105054136356911	0.296199373764865	0.117099305351186	-0.32624960308329	-0.0128273022860804	0.093797256412856	0.13219140947135	0.682610069889675	0.493143273794221	0.501107665510579	0.385563753221915	0.574244371249686	0.872211117891578	0.792168447086251	0.109982647427939	-0.148905873956655	0.713187255049337	-0.307635708801965	0.775095145973293	0.618477679799515	0.0447200028103069	-0.0756976336015897	0.497814278231369	-0.118935572526474	0.28605087330954	0.837798661562499	0.874679429287403	-0.0439434190935955	0.0501820571314571	0.443247241214852	0.846203249115838	0.107740622248251	-0.33696771938888	0.911303353870265	0.0332968328562306	-0.124224357302978	0.635573103038861	-0.05979972784753	0.505361822451384	0.877530968274887	0.47573600952291	0.423222167145267	0.175380218425332	0.725847046903191	0.0163730193051398	0.769806254156557	-0.183043468941556	0.278399561019784	-0.0347657528922163	-0.239286673987773	1	0.764695493604298	0.408465015261745	-0.244259801736575	0.606851325748715	-0.00174228637135516	0.723326130178927	0.463849884651098	0.820728285084296	0.811503207446288	-0.223347273173836	0.598626036765779	0.521281463826943	-0.427153975642785	0.115363713058811	-0.0910208197381743	-0.116225296192571	-0.402420652504548	0.796895484071734	0.41900914772917	0.553087417371996	0.00142321662692031	0.260147186780609	0.656493432910104	0.180689979523792	0.623661858623039	0.657775344294758	0.16322870201595	-0.167299818958708	0.137428037800858	0.80137194909029	0.543797818815362	0.0227036436642559	0.299936477839049	-0.277932157339535	-0.052334362337641	0.728456883349779	0.611253573324168	-0.17252094316528	-0.266167638927606	0.171120079887944	0.533408331055036	0.421739445552555	-0.00246316765737953	0.625251906783971	0.368331356097524	0.118285464646909	-0.1575585682214	-0.0206736156546605	0.759388800237325	0.74758683591785	0.48906985005009	-0.297285498285214	-0.093611840248621
TLR1	0.197312739000008	0.675121444075698	0.381462352478136	0.797385950166814	0.0871992992268006	0.564434228750767	0.334881572398821	0.629769719758093	0.22559242716374	0.0310025871285249	0.406365369287369	0.470562823473892	0.472176821992019	0.661279629268462	0.701858918309354	0.715166200986055	0.690829489135492	0.75906414650866	0.802628584698337	0.670283105736869	0.316691830817005	0.230258560026212	0.821977765264193	0.113864242964915	0.534248190160913	0.751549519613154	0.391096023995248	0.398058297670282	0.416342087097001	0.280237360832578	0.614533462922601	0.72882492629221	0.821064368242815	0.362829567265117	0.367793265186238	0.521688256720355	0.634779794187478	0.306826956549004	0.0457621603907184	0.744585711375131	0.450856181666923	0.281870699577144	0.664207211116242	0.0774618133010851	0.573610259137529	0.804307958732413	0.56798132815565	0.720225557836934	0.52069850558659	0.357419522480657	0.36032575722223	0.473784863461429	0.148315825432753	0.587155870689923	0.33582171596125	0.145489174879242	0.764695493604298	1	0.47009494485461	-0.199441952314278	0.653834602564557	0.409401052827512	0.784183715216332	0.68882135126369	0.596543636940851	0.64108634360614	0.235940066093803	0.677407789595574	0.70429126700946	-0.0330709800287184	0.38712943649596	0.284300901384824	-0.14225438762665	-0.0220059463555717	0.521188031360255	0.668306141295953	0.731570862266487	0.335300700008643	0.584393437440357	0.734916411801552	0.503867420238892	0.558249643102375	0.452416675669833	0.530233539795738	0.286817090216091	0.309960790423943	0.676462965059974	0.354492893255612	0.382378963015054	0.507681522323148	0.0939734914025171	0.365413895548652	0.760792752497268	0.805659169824295	0.244809459897316	0.141264963410614	0.426983397308135	0.611111920923518	0.63263367950019	0.345883609340204	0.745931938047534	0.493015733961565	0.459965207204178	0.262535352022811	0.297465189703014	0.688465857504086	0.379177491119262	0.550909845333097	0.0694970059809543	0.293621884075998
ITGAL	0.155651904674103	0.527186835717495	0.361523077375842	0.333007936133563	-0.0559294253895205	0.405413478357147	0.319427486382167	0.308061764019008	0.305716842366462	0.0428660224720933	0.115248258713289	0.298310539386996	0.313208615252261	0.458967508759504	0.510914213104009	0.338970510018027	0.349180319681033	0.495538910232604	0.494896042052839	0.479782822307277	0.352217595002591	0.1290514806802	0.504887774300424	0.0861298722364041	0.3646925588583	0.306910472713662	0.183879303278091	0.130524036067665	0.592700455485904	0.210883863152465	0.287652999902609	0.503898365195762	0.355807133958362	0.171946064824794	0.278895251835432	0.462189042169516	0.453140071464237	0.348631424812381	0.0390220810489911	0.450479843233524	0.113984057842237	0.0530409322175032	0.476804595013677	0.149405165999452	0.531336828361468	0.424524907422729	0.389591749568324	0.48073842967357	0.304690623333861	0.277686669429884	0.263379011861522	0.442653065496376	0.228256985368872	0.335830369668661	0.281578085698408	0.106440391039285	0.408465015261745	0.47009494485461	1	0.204758596017674	0.249031813286282	0.0763621839572553	0.464612586205457	0.427768823889056	0.474628531323463	0.455664746441785	0.0786994643004373	0.428624756539307	0.217228112798349	0.0400754720804389	0.36450399033041	0.201532435891661	0.315515609334865	0.00665559224438103	0.419069880110039	0.351835343532861	0.40664427623191	0.192643525020466	0.39014166273006	0.358004740170376	0.35470422446085	0.442513541524033	0.407210589458316	0.293381893948966	0.054884198930942	0.316417292967624	0.547280330372772	0.399307013147371	0.166580080978773	0.475324140713133	0.0503196162638605	0.083895340822747	0.406790757045174	0.397365683148296	0.179286614860076	0.0710224237442977	0.342231836064898	0.611526527745134	0.474361758462624	0.265500984221974	0.699566229072198	0.43107212842008	0.202858395844738	0.0446876996548452	0.251917337984424	0.509431590488338	0.358189545853065	0.359519233345519	-0.0470499062779477	0.0433646542441259
CLEC12A	-0.0573882551422203	-0.279342785578065	-0.190947855053737	-0.126827414836154	0.356336165613036	-0.15088447242358	-0.0681669387009182	-0.179671075903248	0.489410111584003	-0.0219678420382059	-0.110302936798458	-0.164496846342077	-0.172692591159349	-0.244416075817418	-0.281272737094738	-0.265555260131913	-0.218046647012184	0.00373422328469909	-0.259496748301091	-0.239643951815906	-0.203930923817119	-0.0325248806682166	0.0525842177377403	-0.0173188721779148	-0.238192503866413	-0.246599413344116	-0.14909823901562	0.0119350216485809	0.29527873122808	-0.0836766381347118	-0.150091597343021	-0.304499614369455	-0.291071508343813	-0.138677208623156	-0.174430679019487	0.0896309430104696	-0.243854340858777	0.240218805327668	0.041371502565194	-0.254738703185483	-0.222975342944554	-0.122268504968667	-0.318060993291996	-0.0458516533905851	0.0106966894369507	-0.239342517172262	-0.116041926290536	-0.00585525073858685	-0.0887831300578262	-0.195036105605923	-0.191595707382673	-0.232081655391114	0.277684768677634	-0.249134946621816	0.0580613406291116	-0.125584699910393	-0.244259801736575	-0.199441952314278	0.204758596017674	1	-0.317711388244417	0.0865877093408843	-0.195147733783053	-0.206332208581368	-0.206671243436476	-0.237390806846499	0.0804822445247703	-0.232162640938469	-0.229953731727184	0.15563363995701	0.00677915497733356	0.122884111172127	0.881245139003808	-0.126466518061861	-0.201864041861016	-0.271775741493095	-0.302390957743543	-0.155547571835214	-0.202436212842064	-0.306947613987975	-0.135670468618091	-0.255501289564639	-0.0528842084005089	-0.165799545723189	-0.0934008564923246	-0.252955296300642	-0.257935750579721	-0.0903139702741088	-0.148163516358047	0.226868498241279	0.0589125472593708	-0.174857250897458	-0.324714889978562	-0.304960376988016	-0.01257163451658	-0.141883780770538	-0.0420831306129833	-0.230842832286721	-0.124548258379569	-0.185701568726579	0.189717937858817	-0.158936190984785	-0.186674115286106	-0.176932082876635	-0.177673344065219	-0.188484434861216	-0.205983606964382	-0.300835683860877	-0.0934079128294723	-0.156197538555064
P2RY6	0.161231633835029	0.600146080444935	0.30407194812722	0.551000978443271	-0.0322903145127772	0.552576376514066	0.171833114012173	0.608580855068076	-0.0597149886928278	0.0200542342964908	0.311267885565901	0.387422894119819	0.356896910722158	0.690971045080423	0.583536706845641	0.701082480722088	0.589611754108015	0.447347964494186	0.564787983012169	0.586115534418922	0.210997708257825	0.131345003982433	0.62235633734923	0.0971423324251374	0.628537629394225	0.795318981662766	0.349412887165043	0.282835811255437	0.227424785209717	0.214474229849194	0.581344673145044	0.745153501731949	0.712408885880153	0.29779482973484	0.198069835914895	0.124666938595714	0.64513795097661	0.246126737437606	-0.010915543901577	0.711716655914513	0.395340122367891	0.284111432853558	0.742471909979551	-0.0969397490920616	0.192752043631879	0.723693635781403	0.295027852195622	0.455580964107852	0.384783201147973	0.316635210791508	0.356912468188739	0.427724221633642	0.182075539927204	0.498272414237179	0.169428703045253	0.163675779270237	0.606851325748715	0.653834602564557	0.249031813286282	-0.317711388244417	1	0.340739865884142	0.60985979312101	0.566826711187764	0.4574583949486	0.542320332453229	0.149840016028271	0.457989451512347	0.766791367201294	-0.0139078919767141	0.205271463044316	0.138070585731733	-0.197076171818505	-0.0186301958592081	0.373271638816019	0.505423466025218	0.65538147952753	0.357702252924053	0.475700785086249	0.633907974577783	0.418379496872334	0.482404879182492	0.545828209613937	0.384930361781085	0.208388585722623	0.278284954316862	0.560972526341033	0.275192995889744	0.348339882554524	0.157720572615419	-0.00543603252425667	0.312201032233131	0.727825693577518	0.622083088840497	0.1587767184616	0.146702789484627	0.25638770600661	0.492560654378743	0.497961946888182	0.287638673227511	0.457047568083584	0.611733691079119	0.405319765999525	0.219579358515051	0.315600378251939	0.412635482942564	0.318560916172218	0.35782359913885	-0.00275973779956097	0.315776026038437
ITGA4	0.580569023760636	0.0486345071796716	-0.156792335986448	0.493784256559733	0.657493332146112	0.682035248457413	0.432309741917618	0.705166909441583	0.0716701583248996	0.552777002877066	0.785438764591819	0.692247451009857	0.629899717565422	0.0497898617693193	0.429676364391393	0.681876156067056	0.724887107663125	0.41517003347193	0.0203284215866402	-0.0946770625927431	0.417080905795804	0.627818433788576	0.438024964984775	0.672985815335025	-0.131130976993427	0.504565617693972	0.725989757739717	0.830810945798678	-0.0239163286480412	0.681942023601581	0.715313278622077	0.0642735458889775	0.171511068581138	0.719269284223161	0.39955123697092	0.176756099508472	-0.218610647690747	0.460644416215652	0.575490644687168	-0.0478753341307195	0.811352811200791	0.820561916302638	0.28041740173788	0.118484719216969	0.193847124810476	0.103108607054377	0.125002646118996	0.4481297292457	0.602612590889303	-0.477255025330553	0.668038104502421	-0.496504061259215	0.614731850743896	0.685984528690443	0.64653687262648	0.64576950789511	-0.00174228637135516	0.409401052827512	0.0763621839572553	0.0865877093408843	0.340739865884142	1	0.369142784995069	0.536877422941124	-0.12058384904707	-0.204747265997404	0.796076778392404	0.273489025729815	0.71776755777395	0.609880172066388	0.529477697382049	0.69817389321675	-0.0617784064375494	0.458905112610969	-0.298284276050108	0.601345363503339	0.544075361944477	0.658606871021336	0.637334831061875	0.361686740619969	0.592037507129779	0.175076802197966	-0.346889516398416	0.716265596208939	0.779372340877989	0.218355662721023	-0.238941874995735	-0.167831546808054	0.738610323400162	0.40205468778285	0.57441118288347	0.805790409326264	0.319651352085212	0.588986013543522	0.704312484374826	0.65157605259923	0.520973939874647	0.204044402628629	0.557827405913333	0.590595951717879	0.253848358771168	0.419994388798062	0.746117261547323	0.715927047738621	0.583062050903873	0.188192096765081	-0.459313500319992	0.311387682100722	0.619032613728984	0.827731049879497
SCARF1	0.298739930849635	0.716681465460444	0.596475441861093	0.684165536286873	0.0819010251697088	0.611450047046142	0.520184170844246	0.622964805175657	0.124688443112629	0.177601320153059	0.453439959936114	0.522367106913213	0.518528509919113	0.672231906894052	0.710706877919084	0.724525298443012	0.697626577778332	0.757608004996026	0.684068030339653	0.657791780466959	0.484683466657396	0.328771452670893	0.779606954911716	0.209353311906857	0.571244552355002	0.731496439766649	0.469539766694687	0.391483101233612	0.50157588544962	0.366791436687898	0.624058108771506	0.704459165224275	0.696319091316742	0.428206371919282	0.46504789609744	0.574939380364325	0.576557160424656	0.294314321924319	0.15221692064268	0.658595209884826	0.47743655627963	0.322973627618117	0.689487897123748	0.229643126007582	0.628830143562076	0.6685942849691	0.652935254385058	0.620978115520665	0.537825868432268	0.412020987710192	0.44546662506979	0.411423591617368	0.230348599247987	0.594763814441201	0.442519788943878	0.244205720958615	0.723326130178927	0.784183715216332	0.464612586205457	-0.195147733783053	0.60985979312101	0.369142784995069	1	0.731317765250713	0.686559487464556	0.62427510501804	0.283148758346728	0.76457283893627	0.672361150276288	0.0619701760724098	0.523872913867118	0.379960436180676	-0.100057611027187	0.086726931889724	0.549874931467378	0.629910670514481	0.775372882638633	0.415412599108484	0.638373801203812	0.741906223814097	0.555500921713095	0.648885688101652	0.360274888510307	0.555646926683813	0.296822014929307	0.428513790129495	0.574068849481581	0.362391987443566	0.429717379548583	0.58112382821895	0.213071872682074	0.414379499861736	0.742937218563943	0.797511758438438	0.29219058442003	0.224013055760239	0.477773438162736	0.627976800396575	0.652105940663172	0.423708806806369	0.714764011743549	0.525621630795527	0.511719103217122	0.335789345115129	0.396162667578558	0.763532701309496	0.441296640979694	0.667060800832007	0.138582449264087	0.332025166044064
ADCY7	0.659896766590221	0.714548973636506	0.497373042804211	0.686368265968783	0.219611826000366	0.877965440611983	0.737423105393012	0.850977576799164	0.100532936264406	0.518876743461281	0.736599571310247	0.824820683049567	0.779645512563286	0.711996241586438	0.885547574499079	0.857259643390116	0.878508091792889	0.700373491430269	0.448052200545979	0.589478239990394	0.774124110097899	0.617301160825129	0.668241430901906	0.607967009169032	0.431422004641431	0.713443810147068	0.769115155816274	0.703975054385147	0.416350038094774	0.725068704043188	0.719530176706484	0.601095459785692	0.502611099128688	0.740619917292065	0.705856130480157	0.494264039432538	0.440177397326283	0.469814562217141	0.44933605811783	0.478746473378615	0.745510174147114	0.677302701377358	0.80877321369782	0.290316161459986	0.539152466910103	0.521002298625073	0.632567560925873	0.709614293893017	0.808376469912529	0.203577291564035	0.802160779370677	0.18774024311609	0.595648347355362	0.837390176394107	0.711431397003473	0.664677984840241	0.463849884651098	0.68882135126369	0.427768823889056	-0.206332208581368	0.566826711187764	0.536877422941124	0.731317765250713	1	0.467516136700518	0.387288614525838	0.56706696830333	0.793563774551961	0.675029975248348	0.445849047511957	0.738459571050588	0.669423910660697	-0.132284336926917	0.482930610599993	0.350382263934944	0.756791629548157	0.847401739993634	0.771820434724608	0.905128303319879	0.746074161364446	0.785564859276828	0.509222205647468	0.209481940201998	0.80275956710322	0.623877040403002	0.63722535081575	0.461818127380121	0.339059009996973	0.777337637454689	0.607526769825071	0.489575160405315	0.724470278638525	0.71432204308633	0.83835785256354	0.67229519656587	0.632835748273275	0.655225473336358	0.774717028071774	0.81893181262704	0.758760106888586	0.714978230154072	0.737591855000258	0.814080480889419	0.681360668473241	0.755848079352531	0.605411923744631	0.208361578830179	0.708004701472472	0.409685550557928	0.666560867031267
TNFRSF10B	-0.0174090850338848	0.810862830791179	0.825722026019633	0.473956970787959	-0.264371280649963	0.305570798846774	0.338528166895486	0.304627874527736	0.186694837128852	-0.132189403315167	0.0446506767375157	0.181763800546416	0.23102192747519	0.744751338291261	0.564629210643683	0.457396834066737	0.369562770289809	0.593914916354294	0.719249483945536	0.846695950369173	0.296796963345011	0.0075369529181971	0.665351470212187	-0.187311089085732	0.790809952519535	0.582767312785263	0.129507120462222	-0.0652561282753525	0.67574280910013	0.0161152997261284	0.279435694105387	0.785845500443995	0.709930106652832	0.0505181879414549	0.207298117392905	0.578494299412832	0.787275234240409	0.0959968748238977	-0.13692315771042	0.784026793364086	0.055255930436542	-0.12378621250036	0.652113753563955	0.251010694297101	0.605935717898641	0.674284592448978	0.622796627804208	0.353572378017983	0.221466128724146	0.77369785743295	0.0986766122123429	0.742839676884994	-0.0670068913719552	0.264484043574599	0.122689091940453	-0.127310088024127	0.820728285084296	0.596543636940851	0.474628531323463	-0.206671243436476	0.4574583949486	-0.12058384904707	0.686559487464556	0.467516136700518	1	0.809741930642307	-0.164841485717812	0.676582586890116	0.389462918114294	-0.284544512354628	0.252972130916174	0.00108244550248852	-0.0309724324425132	-0.211488733032609	0.82347036856387	0.408825757429509	0.539277877873902	0.0918492408917313	0.316116038922922	0.608803714772683	0.294904445089897	0.718393248696971	0.616460902819229	0.172153108418612	-0.131667294747469	0.30478979738898	0.741640801886807	0.607277490476018	0.0668370761208725	0.436580557406425	-0.0877355757158708	-0.0203414350376477	0.60701291617608	0.573097107490063	-0.107879343305082	-0.148866168053702	0.201021288048261	0.578871398567845	0.463849403939308	0.132918864682958	0.647225374852201	0.388148665534596	0.131552408519199	-0.0734957777508189	0.114193346721123	0.803907044158946	0.827685830920425	0.558850816065868	-0.170606735507058	-0.0997422504321502
ADRB2	-0.114473102342282	0.746444334285207	0.654370979065481	0.466802074434311	-0.325641649412123	0.219789104956319	0.161449416708376	0.256743724872778	0.13358845068491	-0.222340529521783	-0.0449731997511562	0.0888685399030767	0.135423752319837	0.754067068476109	0.50297401588265	0.376983669101403	0.284851527068925	0.555119084504227	0.762901584912897	0.800899545206707	0.11334472907605	-0.0992394181993744	0.620285953153318	-0.298156908050304	0.79383511829761	0.568440484620253	-0.0154155105545235	-0.133432551319474	0.543155263284376	-0.0990925524654249	0.246708606453405	0.789625454631132	0.765178473286878	-0.0415294565636456	0.133201603503324	0.422246150642626	0.844394074202788	0.0694855527566483	-0.216810435821658	0.830232065746121	-0.0243050317318073	-0.225704288016146	0.603558766571333	0.0983124851641585	0.513132470546022	0.738943707301428	0.605704858535018	0.36125034047637	0.168940427160073	0.713115956819237	-0.00990067403375733	0.813188824549468	-0.191296712010309	0.176404601839716	-0.0126099723427854	-0.23991745749106	0.811503207446288	0.64108634360614	0.455664746441785	-0.237390806846499	0.542320332453229	-0.204747265997404	0.62427510501804	0.387288614525838	0.809741930642307	1	-0.262532339618266	0.614957854880751	0.355515890802772	-0.383877167092785	0.115512822241982	-0.130191997033299	-0.0604293066394513	-0.287888568822137	0.813081814026638	0.309881976068205	0.465196128840967	0.0048375553214913	0.235644267761862	0.577089662933094	0.226892857561466	0.570729147022729	0.734916101487916	0.105044400084143	-0.196785212644068	0.279159117644306	0.848495565790483	0.611036308397523	-0.049744940152334	0.297622199020861	-0.18097981273029	-0.110759336478373	0.647840004674853	0.48288080246537	-0.216064487190556	-0.244146320542633	0.167786487646565	0.502558402144909	0.374974435407158	0.0324383275207536	0.615903285813782	0.337116255530371	0.0217045987794399	-0.158476974866877	-0.00390015074238684	0.691684465305385	0.786938047751122	0.485338559367371	-0.281888998904692	-0.209977721423155
RXRA	0.888654225626281	0.0922876535590654	-0.0137775981008464	0.503955993557371	0.817119154334595	0.737874389173858	0.716769962890603	0.742822697715775	0.212477157649691	0.841571136194539	0.924600512980084	0.851393323335526	0.796617876131671	0.0974984523114352	0.522261586147124	0.572789580569461	0.699225765467017	0.46836161364077	-0.192112616136695	-0.0993065577204951	0.648228760529835	0.879476839920919	0.308081468172471	0.909852616168586	-0.212743357863544	0.375509168829081	0.863755390533746	0.936213933884163	0.124210996186001	0.894057192141742	0.665025164174319	-0.0668999865199092	-0.078257622513044	0.908030651103493	0.693926007255461	0.310683101764954	-0.351354175302414	0.437569767507367	0.838665568913755	-0.26191033327085	0.890054104751426	0.852867533945475	0.247970396221356	0.492725906518234	0.303199212770862	-0.164770737301411	0.253183215423307	0.524413823442777	0.717639387952396	-0.485251129221786	0.767336293922743	-0.555133634992744	0.797201307689443	0.675830220128702	0.888803193590311	0.839491284582786	-0.223347273173836	0.235940066093803	0.0786994643004373	0.0804822445247703	0.149840016028271	0.796076778392404	0.283148758346728	0.56706696830333	-0.164841485717812	-0.262532339618266	1	0.359569735103335	0.450317957451529	0.868567508417282	0.700580054726331	0.885024609391719	-0.028762295304854	0.808733218485923	-0.361986049145947	0.548353550938927	0.484306551433957	0.810145851974792	0.746756364822417	0.338549431866924	0.757725006969671	0.154009204162573	-0.445303762609404	0.806135023504508	0.923484276366236	0.511288073198924	-0.291305160888167	-0.290120319959156	0.832674712085538	0.610742122701443	0.870025089529243	0.902079114363643	0.168808131802648	0.545469008123712	0.879905261336251	0.870401285037436	0.605044554216177	0.233175142881157	0.578029864748722	0.810345621429829	0.291796474315197	0.426202025820173	0.77033470018642	0.903185475786435	0.793155395818496	0.083751513536801	-0.499497016487576	0.320147572384169	0.829846406888565	0.841092477384556
