""	CCR1	SDC4	CCRL2	LILRB1	LILRB2	C5AR1	TREM1	SIGLEC10	CD163	ITGAM	LILRA1	PILRA	APLP2	SIRPA	TNFRSF1A	THBD	TLR4	CD40	TLR2	CD1C	CD86	CD9	PLXNB2	PVR	CANX	TFRC	HAVCR2	KCNQ1	NECTIN2	CD53	FPR1	PECAM1	ABCA1	ITGB2	CD74	CD81	CCR5	ENG	PDE1B	DPP4	CD93	SDC2	IGF2R	TNFRSF1B	ITGB1	TNFRSF21	CD4	FLT1	NOTCH2	KCNN4	RXRA	ADGRE2	CD44	ITGA5	CD99L2	TMIGD3	STAB1	LDLR	VSIR	CD36	PLAUR	NOTCH1	SELL	SORT1	INSR	GPNMB	NRP1	TNFRSF10D	TNFRSF10B	FFAR2	ADCY7	IL6R	CD47	STX4	ADRB2	TNFRSF12A	PILRB	LTBR	TRAF3	FLT3	LRP1	CD72	CXCR4	ITGAV	SORL1	LPP	TRPM2	SIGLEC1	TREM2	ITGAL	CADM1	NCSTN	TNFRSF10A	ERAP1	ADORA3	ITGB5	ADORA2B	TLR6	ACVRL1	PLD1	DYSF	CD300LF	CR1	SCARF1	CLEC12A	ASGR1	TLR1	AXL	STX3	RIPK1	S1PR3	ITGA4	SMAD3	TRADD	SCARB1	ADGRE5	CD226	TSPAN14	TNFRSF14	SMAP1	RHBDF2	IGF1R	SLC16A1	AMFR	MCFD2	LAMP1	PTPRA	ATP5F1B	JMJD6	RACK1	PTGER4	PTPRC	ITGB8	CD68	TSPAN17	SLC16A7	S1PR4	CD63	SDC3	CD2	CD69	CLEC2D
ITGA4	-0.0853514006912158	0.209660879847423	-0.102636446339199	0.112749979320304	0.387367385657403	-0.00761747760574001	-0.0830587817842677	0.621562319945821	-0.0181049917121943	0.198498728735538	-0.0295758284384863	0.102309412862923	-0.0545425743845882	0.0292349467139663	0.155271559940584	0.0171166281137027	-0.048127854397882	0.850826958926283	-0.0311671309702211	0.772989787328564	0.798023695178093	0.0546287539734791	0.580653721235061	0.115246438297005	0.215123972442612	0.37643547843167	0.245082428599208	0.496410693578551	0.732571438848803	0.330913113030567	0.505746992351173	0.161918636932658	0.00301426755513915	0.455576660418542	0.944762206516484	0.145154744919767	0.437558030143982	0.286834184149238	0.154322934050675	-0.0316990960997445	-0.169221662079241	-0.0385986177810607	-0.0436700699065751	0.425827375606862	0.152880979200546	0.115018171167812	0.611466879612288	-0.0517855375017547	0.533359857114194	0.115819153694464	-0.137365031058459	0.184996981361518	-0.0390588916801901	-0.0712793561350935	0.140163061940141	-0.126587871096655	-0.0207764790223252	-0.209693537929603	0.815848112391539	-0.0933490388634115	0.301780326040286	0.56882046019751	0.268654875220919	0.0501499522867858	0.716969179573451	-0.0910622457772321	-0.0095083258905893	0.153745409100814	0.793099248294258	-0.352588737220745	0.815970713101366	0.239707961226061	0.559047524771349	0.479703157712748	0.213690340248627	0.262684674743297	0.458868371670232	0.298204445902329	0.363625631411221	0.94270850034756	-0.0269631747749113	0.759674387568554	0.87923221908087	-0.0231689972916777	0.24382298473341	0.434272566104308	0.0817375391533766	-0.082334205204613	-0.0483566150078162	0.537835401999464	0.107759288720626	0.150379573581074	0.29376387710111	0.332400258957141	0.0942862801504463	0.0532427588839976	0.112357679447571	0.307896899947091	0.0718314053399982	-0.0977934236196298	0.0311417802640839	0.335801195647003	-0.0930067745964888	0.60351303777686	0.635050555224871	-0.0473069496858491	0.365928591566888	0.851824914210418	0.156454042649763	0.527858128889176	-0.19660010657832	1	0.71027379691055	0.868644210535465	0.299491740603856	0.10433487887073	0.879759694912889	0.191541958830066	0.335418543243233	0.463230193235408	0.409088915038701	0.0754463298590164	0.337529252989786	0.194184551236738	0.0819674849400159	-0.0588967865874954	0.364183088869541	0.483787723087346	0.686243297581025	0.755681052161028	0.937103105281574	0.939132608439438	-0.000418372474653373	-0.0563349793120007	0.359168814258115	0.248888360428438	0.791214927066828	-0.00444588406642842	-0.0899381443930984	0.609286070117085	0.758210152541418	0.665816738813588
SMAD3	0.0359158973325971	0.399653510923246	0.291896659376294	0.453811274109742	0.555306099981539	0.128439378982254	0.16573365475665	0.575156983459542	0.0959610649623609	0.397908109078868	0.448048140573037	0.0701370942616831	-0.0402766357512478	0.109327111756663	0.243590249730127	0.327238028443743	0.0498985182813852	0.614603098868405	0.430129947760804	0.425838240721135	0.588995990221577	-0.0716611805075285	0.54102293170707	0.414626511605595	0.130759653946496	0.191644739846409	0.293735889650243	0.211338429564646	0.430765493521047	0.48086339045947	0.71788204912075	0.20173041932257	-0.0816012362643474	0.314694753382063	0.616013399102428	0.0447604419524242	0.311575359153683	0.19883934530534	-0.0148393234068824	-0.107243351996541	0.356490427073146	-0.111232844868114	-0.130153358645033	0.67405970290938	0.181597728241377	-0.0711059296612693	0.380460195322134	0.382493821442691	0.376312501424691	0.404071439560306	0.292436634588865	0.562784690240977	0.370787629080731	0.308570580389111	0.0292231310089541	-0.211578144977441	-0.102063869403451	0.3086049781141	0.774526314510866	-0.176171443103249	0.196470848029891	0.646218635593651	0.636341567845576	0.0870074880844989	0.452866602348105	-0.197922458921803	-0.124229389476558	0.446087706002662	0.795877030771019	0.20250978827734	0.536974384888825	0.518978142096647	0.530169359520748	0.351860036008944	0.205171545807074	0.254674092971132	0.325205015572421	0.21979165092481	0.557615905224005	0.636917739259976	-0.113895801187259	0.383415051909426	0.628492722932828	0.0719473025908307	0.0118361229892389	0.289185317186954	-0.0632361435821289	-0.195094445395641	-0.142901859106892	0.529816305957863	-0.038768484152036	0.063854026142133	0.67937393049823	0.275038298468309	-0.0935350954496458	-0.0908042953879809	0.135870082708342	0.184455994829608	-0.0466549774375987	-0.0895285897614521	0.0401326497456849	0.397350843085478	-0.136437541735545	0.738323055409226	0.613109460102307	-0.0576708145910591	0.125783200229184	0.481762567054958	0.0346781445440591	0.400539964499597	0.229484274252657	0.71027379691055	1	0.622869551126838	0.0882687186345546	0.501744684076303	0.625396628591558	0.153376776814154	0.144874646600286	0.295936036619471	0.432883329412477	0.0515267228486034	0.292581272463512	0.0902662958718899	0.0083579513448449	-0.133742252282663	0.300541919652644	0.47721788621939	0.679585135730698	0.67748918281207	0.597144367297145	0.799103804104748	0.0234636737161967	-0.122905417527611	0.40091295406861	0.64518929557515	0.742604729131325	-0.0523288387890313	-0.198451846358312	0.410476606068801	0.498168499291152	0.423682871699356
TRADD	0.232117258484462	0.263352165532496	-0.137487230369638	0.0936002223348144	0.350309158973426	0.206693337567336	0.0968610267242654	0.694010316806994	0.238291308284068	0.227274791408386	-0.159467443675016	0.390534868321525	0.312135267671588	0.325637341197843	0.404383280578517	0.105377003822624	0.201557889213375	0.867502149649224	-0.154728437735438	0.522812517973442	0.792950386585283	0.389949770991705	0.72893911979684	0.239471714308875	0.539122280232574	0.603641477292029	0.509423839380359	0.635426329800081	0.85249524937202	0.511946360041737	0.339083785465678	0.397902715066785	0.345684219272919	0.707564491698275	0.900964623800824	0.504160961081786	0.636815232269859	0.53102894733328	0.487628582945527	0.342766811574513	-0.31417774982801	0.329599541271123	0.327777331845811	0.323124448243838	0.46970850592914	0.427287526904732	0.764927534596527	-0.106192322409638	0.748145868880785	0.116745130989713	-0.0105066658199628	0.0469019648766835	0.00981541549404442	0.0922170242963494	0.49219990997012	0.239375001828813	0.320542697256453	-0.29433133804315	0.640095258590586	0.275863359338861	0.548577654580941	0.507194589982219	0.115455066469683	0.364898159284789	0.650838670318673	0.284208350187849	0.344805395679019	0.261216336137947	0.583143353554657	-0.462390659033154	0.876702510177571	0.376037307201457	0.781491035860573	0.647671603463107	0.445553287163869	0.510799839859155	0.670428788032023	0.56036688435626	0.550947000116442	0.763125024790742	0.324997181584388	0.820275483012203	0.666511271229182	0.272173742240696	0.446422510650389	0.714734118173176	0.393421680496163	0.282491960851787	0.324666799776306	0.616907845562807	0.476089394122898	0.490696544324374	0.167887386402366	0.626597674435866	0.390157184633145	0.397014947012384	0.459810217304612	0.569549397300086	0.406717158130953	0.275856182638736	0.408416789031422	0.471377106475629	0.273097283448625	0.524217834452879	0.357072725567593	0.295814013515832	0.607723577313244	0.671287219348763	0.489457670819494	0.79400402638787	-0.231539054816269	0.868644210535465	0.622869551126838	1	0.605979379983424	0.013801318366894	0.919539427051987	0.471370839642717	0.645679369918749	0.697397580409099	0.52828552119821	0.352728655218545	0.549994938387163	0.530121657904959	0.427858928987011	0.315556161628772	0.656996399448392	0.701183418441639	0.7545864696343	0.853400616317311	0.80616556380837	0.872258512891146	0.21826157526622	0.317248799615331	0.618100785284362	0.127767368717193	0.627106549862041	0.374143793331715	0.279270101406663	0.52785232094046	0.615082153285426	0.609992258982374
SCARB1	0.757591216682775	0.176390742961421	-0.164096119126626	0.00544644491828767	0.210291700403289	0.654607599855011	0.274711010029788	0.544476336561355	0.737011823547411	0.0786789851009944	-0.409123804425184	0.831869841527682	0.879597920992021	0.736159934657082	0.754659724946204	0.196851462448115	0.712889390120893	0.313433049821829	-0.357706510202133	0.133023465248898	0.534383662346746	0.914234522157349	0.641223887011656	0.188776934121986	0.914293620458529	0.8358494106247	0.837849348792639	0.878841054211713	0.744944417455408	0.591385243851657	-0.0367878830787534	0.82767578658692	0.910689566226347	0.842790495651413	0.471466779018492	0.936585323452452	0.741276207553301	0.808760694462312	0.965573825731588	0.869125440946839	-0.526429423753416	0.892664000559935	0.904336089561781	0.0062196914691394	0.813068962631527	0.938075891143249	0.791004051386114	-0.321503233785505	0.857994495308425	-0.104838476963175	0.132358398775763	-0.277881247988656	-0.0189949159806356	0.29790837593183	0.946067805827883	0.87328890558261	0.911484928861457	-0.395769054123758	0.150955308202886	0.875862729870409	0.863251269169663	0.308299854953672	-0.311519990107777	0.824853652821346	0.515351802844783	0.908958338607211	0.893385955782602	0.289910919825536	0.0305523377555228	-0.555328910246287	0.735935913096734	0.384378802621531	0.730078618662272	0.786555591642582	0.720694939462213	0.765876349492259	0.761531200159349	0.889220215082374	0.422450454012851	0.193957279247151	0.904432202749464	0.714121166186546	0.148509862954621	0.753233253881244	0.876653179723028	0.914973816460816	0.911917870365088	0.912857264071106	0.899751102090901	0.369885321726	0.964787211430218	0.921385670479707	-0.230787288849508	0.877039617558097	0.947110635743618	0.87416065441392	0.815037821265574	0.920936343471767	0.854483268445536	0.797134719259456	0.901018961009628	0.717243992753254	0.889963840568198	-0.0710033599034837	-0.120388905035555	0.868940518687456	0.938430180966015	0.310195617143062	0.951084571674368	0.888050811364503	-0.381095193052125	0.299491740603856	0.0882687186345546	0.605979379983424	1	-0.359356698967084	0.489130913264729	0.843782547323314	0.953681373440946	0.895265296313338	0.574279746748414	0.730456018435762	0.689032578963568	0.931454992012669	0.913230334688252	0.905820823833716	0.837765088261794	0.709706677526613	0.558740539565397	0.579164209783526	0.380249391717922	0.360765358921404	0.341409492460799	0.903310244850475	0.744103968680827	-0.163189833021762	-0.000691416613921643	0.898351345241709	0.910585389903611	0.0604343640060694	0.028596745681433	0.189212233856434
ADGRE5	0.0620161031197459	0.770200358171162	0.822078912268535	0.810197396793434	0.602119139987345	0.128174141700557	0.609190420822407	0.237413000998745	0.0478679609983022	0.682188602141604	0.870995426081653	-0.0536062691704112	-0.183484391921617	0.178313158510138	0.138508065565323	0.705377783335526	0.00767448930991862	0.167322151958648	0.905944339679946	-0.0546976368211563	0.203649250909994	-0.272553295435519	0.253685856393236	0.679839299690476	-0.099175873272042	-0.089423991039929	0.0768893403286616	-0.315247111289554	-0.0264388609817748	0.480513097330926	0.687569942454255	-0.0696737228944546	-0.249913764954412	-0.0122785055408192	-0.0229536025636633	-0.203989728301703	0.106097382546183	0.0709969409650908	-0.319990398695943	-0.325719402349456	0.868462142462887	-0.271435964255644	-0.304852628166192	0.792271108039345	0.0850619562800698	-0.348010007006816	-0.0434302223239319	0.945354548589509	0.00403035278143209	0.80589008235564	0.70677429953396	0.895154471072331	0.831878010012782	0.590725315447713	-0.299231505624964	-0.325501853706382	-0.303996268813373	0.539237642541616	0.351957761469381	-0.354855469877636	-0.00739969768519538	0.524513960265895	0.549122820816574	0.00669162692741898	-0.136631538121364	-0.384990086151785	-0.302293369402144	0.628570747176022	0.507936394206112	0.704113876559844	-0.0660593402208049	0.652811365831613	0.233945490965774	0.0933786094707076	0.103711188604115	0.0672310613549129	-0.0823158443471774	-0.0570277929024107	0.567210477774215	0.024268705735527	-0.316811146699396	-0.229301724469865	0.235108442532993	0.0207836239123068	-0.327324839946974	-0.0727944239730265	-0.270118201037655	-0.404526465462189	-0.336257691629233	0.353603059905205	-0.39430491006094	-0.18388047869154	0.871287198526124	-0.0382950822154661	-0.397534519440026	-0.304093956049007	-0.0178492325173613	-0.188595235337608	-0.154141439482656	-0.193553153390169	-0.221840366433915	0.0649768356236983	-0.325060616836742	0.707432254313177	0.427457567167862	-0.219173768959153	-0.244091683510234	-0.0552783533650764	-0.250771961340157	-0.116266139523536	0.875646459502229	0.10433487887073	0.501744684076303	0.013801318366894	-0.359356698967084	1	0.023340618991123	0.0376633878205968	-0.176345445885759	-0.0484334867910704	0.435907157155081	-0.179431716091396	0.112171913602204	-0.169070674058095	-0.188211769310176	-0.320455671947174	-0.00180404648561051	0.194578087038912	0.395297107373167	0.282772114215897	0.0598507778665369	0.270789778033513	0.315558757024571	-0.283176717780171	0.163612099640516	0.679590391738208	0.497848118650775	-0.203485542350074	-0.386129085483853	0.0828492758301921	0.12791998716017	0.0212452535808343
CD226	0.0871122717020795	0.198557603502333	-0.167674182353518	0.0531322580990268	0.260027128462565	0.0533782410668998	0.0279570767231311	0.611902667937789	0.0893088449589336	0.225608114758153	-0.157396947620192	0.228393608345037	0.133897502932224	0.189439159453206	0.243282505323414	0.0672723783437744	0.0559108963942133	0.937303522074489	-0.143246353725336	0.528655320178171	0.737447959744192	0.223759482214982	0.657184975864856	0.150997628404153	0.393249074401769	0.480386887403857	0.363413019105794	0.515751486727532	0.780390884905629	0.391157641954878	0.342945087366082	0.224050384124918	0.199120031859631	0.614441251558041	0.924966697882646	0.328269620933154	0.457940891362837	0.372564742461482	0.329868055196275	0.154922984917582	-0.273882066006449	0.182483749755424	0.177313000025327	0.2385882447216	0.310353513902504	0.275010634803548	0.644315560366961	-0.0691001823219361	0.653732264734797	0.128981122801561	-0.1026758359015	0.0689625389135254	-0.0164372001049701	0.0116377246698869	0.320456010313856	0.0760307771880882	0.147590838526158	-0.349599933471594	0.620811007135157	0.104907657917546	0.398196177527268	0.492569619287969	0.172038181817409	0.197818154605722	0.552154568236475	0.120652153910873	0.204526931105198	0.166982115028764	0.596171187014731	-0.390374586618085	0.807717713363869	0.290919523808058	0.680629131260231	0.483357532320467	0.28120591990541	0.374966578449837	0.512898600501333	0.393239185465417	0.456307837544762	0.806093612266886	0.163436972331153	0.70492276332269	0.635401158933201	0.119469250901416	0.309704438649569	0.595486316797306	0.223384915606656	0.117559921236127	0.148217658718496	0.547211868337448	0.36578616430678	0.321262172203335	0.186035382397304	0.501525291987233	0.238596039241409	0.223406646507384	0.28020496259814	0.468245096880451	0.275111060282873	0.0936031918385078	0.280633395533932	0.368877277233203	0.103627661328485	0.627004617141044	0.394703315690324	0.111055711011894	0.46108297499608	0.664472022578045	0.356921094525208	0.685478329421701	-0.177351024802542	0.879759694912889	0.625396628591558	0.919539427051987	0.489130913264729	0.023340618991123	1	0.302283650291494	0.50871170064906	0.553229427599033	0.418961182991673	0.205137812314958	0.434471256351751	0.358008589237749	0.251269112689452	0.139600362977857	0.475755269486261	0.604020618245285	0.672644652214214	0.761885781671496	0.793624222049572	0.851655001579243	0.126212206924563	0.148381056192061	0.47487598391893	0.0683292586246293	0.593388932370114	0.197898058959596	0.120172665498466	0.374607629700063	0.520571527559826	0.466791456711865
TSPAN14	0.913083828423377	0.558568788975484	0.244696736946676	0.447051895369621	0.520450946340506	0.890460512755111	0.623575389081851	0.621596759657284	0.915533633146726	0.448886715370591	0.00670142823455338	0.922878053529952	0.900664727700644	0.951147321070165	0.935173475500983	0.610303220991801	0.880631678091451	0.155570750865011	0.078374453544874	0.00692891862887741	0.565830748735723	0.910936903451859	0.762325833681627	0.552239306560085	0.951375145058336	0.917806230111369	0.912039756237778	0.777520975274527	0.691144938997521	0.82090340308834	0.193734282378126	0.902657551313247	0.922277295586387	0.84362415825485	0.27584676190048	0.90454343866171	0.869711912971087	0.957163324908498	0.878004704593469	0.777631765017751	-0.148292818552946	0.875039111512167	0.875832232538466	0.386892024486873	0.955873480475379	0.89223854322037	0.795910589139057	0.0727919893360954	0.884363226984722	0.295297613902231	0.533869367627062	0.130568545556357	0.430649336065053	0.665846880303448	0.87679605240528	0.83290552690844	0.889295366015915	-0.139887392462509	0.22874258492396	0.796000659072764	0.937645894434846	0.542019671648075	-0.215098210673573	0.927623893658212	0.45214575414676	0.841989918245575	0.888221452961536	0.66698214300914	0.132488927799597	-0.268426533949368	0.620419397924858	0.698976156648002	0.814304660614033	0.892562125607928	0.912233041751747	0.880826307306263	0.797417932325859	0.948172749841909	0.669961537927643	0.0228119992315782	0.896363535554856	0.546306459184023	0.160185309958919	0.927796558612	0.889495212724033	0.913401367948683	0.91157103603798	0.817023061324902	0.846550086081372	0.574163180503495	0.808384998594267	0.930314722632291	0.0937533322105374	0.902805406113478	0.865683714662169	0.845550384775715	0.877686279121246	0.890294805009831	0.913931227208109	0.848942982381309	0.806861122258502	0.800659862258004	0.831705782348275	0.0145881169230887	0.0608124687685543	0.879664855266933	0.886575941138504	0.222758214570396	0.876287566128532	0.814552063051541	0.00802260704297069	0.191541958830066	0.153376776814154	0.471370839642717	0.843782547323314	0.0376633878205968	0.302283650291494	1	0.92080816419718	0.914072969100454	0.840319776513337	0.805418768789229	0.833145562916865	0.945341357135182	0.90791803852246	0.854028696872204	0.870397578596686	0.803894388491316	0.69512566944465	0.644643656938574	0.306244852893649	0.340830974725834	0.621613210016003	0.870598136855306	0.860327243872397	0.167470996580649	0.159230375372571	0.885851211499181	0.835344348359548	0.119238527990792	0.0489975688822676	0.223618711495115
TNFRSF14	0.805688728276017	0.373697783474511	-0.025096950034296	0.186516192405694	0.341645126511164	0.720434518512543	0.414707099677035	0.627472189773748	0.788065917161529	0.263874174175514	-0.261892301837272	0.863015749474485	0.87386525905232	0.830235852172309	0.818889122714392	0.360497992422747	0.762162787975281	0.357537098785778	-0.20951341391344	0.0906165855001245	0.588609418090379	0.910930143338895	0.754444570153895	0.367373735136053	0.954763540158892	0.918325380865527	0.857097922040569	0.84247306053417	0.800195824961524	0.698359662392865	0.0569604875598579	0.842772973706178	0.919205506055711	0.893270348449763	0.459029872390617	0.933130687355412	0.822564136607667	0.899137493177374	0.948026082095323	0.80667684789981	-0.418701943198694	0.886671823607685	0.894947211289773	0.163380026841177	0.889097169488175	0.926164119018087	0.845713092952873	-0.164388400805508	0.924131820248471	0.0949039615681599	0.259753076330776	-0.112324594705372	0.167573532149124	0.43175544515309	0.933695996729522	0.841325737583405	0.888063991277173	-0.348133339448529	0.201125033690754	0.819714418117481	0.902436803536534	0.430350954566349	-0.283937352097987	0.861023572624796	0.494907398672004	0.873473366714087	0.90271514768048	0.445511661917867	0.0979287568412961	-0.488941577846043	0.734554326813787	0.53161245584229	0.831888969497856	0.841611634770918	0.825045098736041	0.828825747529054	0.835492025980618	0.927193649999553	0.573164621762887	0.176585482192362	0.904881803820913	0.685491079679841	0.196290832039904	0.826967720452447	0.89433050283689	0.959488034071748	0.91552798844443	0.862584935239441	0.863840394914589	0.534411323662972	0.915562643534794	0.937752873919491	-0.0815490714895767	0.934011866712004	0.909504981154985	0.862703593478481	0.852728159875173	0.939622800276721	0.913138278394304	0.827492112476719	0.848991002590433	0.741504871202402	0.848089286912785	0.0305219522692392	-0.0435537511721456	0.847971520583097	0.93610659897841	0.313229346172329	0.930371090060695	0.913179504374909	-0.23080150521087	0.335418543243233	0.144874646600286	0.645679369918749	0.953681373440946	-0.176345445885759	0.50871170064906	0.92080816419718	1	0.944153122937021	0.708416466234644	0.80902477048921	0.816838717819259	0.948932103062273	0.909271414075723	0.872276970959085	0.881836277589009	0.79775863785456	0.659419423188222	0.672844438074352	0.412082121395334	0.419483181559646	0.502538215965923	0.878320133841269	0.83468633074534	-0.0433661978564705	0.127649966430814	0.88677300155513	0.873283629189202	0.162447900401486	0.12336718010943	0.291254660152684
SMAP1	0.777769258103895	0.465994259403081	0.0615518164788398	0.316950477728281	0.497708532779633	0.724552211641065	0.472953780866698	0.737647726673299	0.781212277491304	0.407477312403533	-0.133455505074042	0.866800142544578	0.81301889417114	0.826380699278564	0.852134063869293	0.444406500205648	0.742634381953074	0.421599323650763	-0.0666854704070109	0.28489348163173	0.744486796963249	0.850788089750027	0.854075536989442	0.450454903728723	0.937803446748354	0.923921803219171	0.882014878004623	0.879094815814698	0.881819657177991	0.792984240179566	0.250593822012148	0.835234412047048	0.835189406470733	0.938048738927661	0.563045485747277	0.897391713668675	0.88943054079572	0.921046331272596	0.872700100768951	0.740643944472302	-0.306464253080497	0.809610620844209	0.807703681011458	0.351146319137955	0.893098011402582	0.860631510217073	0.931179455081528	-0.0495754806521418	0.944123376556527	0.228248610419338	0.352083047628452	0.0664638253844231	0.277362327028505	0.504205966975578	0.858551491203616	0.750468786380456	0.806077565050841	-0.269486573225095	0.415466153066144	0.737166034222395	0.938803760601402	0.570288160454901	-0.156692344418858	0.8558089675863	0.650979745905278	0.769150785052615	0.827032925786471	0.526128843243308	0.325956299115064	-0.42399657006618	0.819211941734907	0.602089542528228	0.900855451430216	0.919642702131002	0.841187535879493	0.879267739813606	0.856439878991414	0.944509416876183	0.675185316359785	0.313707624894287	0.817920699938848	0.75777273995199	0.392082716361818	0.798329953570486	0.854740860156693	0.956269561177598	0.860277611474171	0.759420133961636	0.786563956597376	0.626565468882961	0.804342989545106	0.913263694802297	0.0641241599563605	0.926232860392147	0.83713683886023	0.813299837857015	0.847751147560257	0.89403532861797	0.857674658532886	0.761644365420601	0.762159499738641	0.788412828866796	0.754028691901558	0.151243727317313	0.189011891407574	0.779647695684754	0.936646777588577	0.473624486203332	0.873615800575426	0.89156886487121	-0.152201230330216	0.463230193235408	0.295936036619471	0.697397580409099	0.895265296313338	-0.0484334867910704	0.553229427599033	0.914072969100454	0.944153122937021	1	0.806827937259564	0.749263275235412	0.841611117648495	0.914036869435264	0.879900464744131	0.790383861160143	0.921123614946322	0.887308595012617	0.799036778141244	0.81130605051338	0.563005019456813	0.569215417368475	0.503177812468369	0.80381909406714	0.862707183464708	0.138141800841341	0.328033831297174	0.831856846449272	0.769120903421935	0.259152808381388	0.249889783530018	0.375137477037296
RHBDF2	0.722723238239776	0.809066800442994	0.520441322704048	0.714707952642769	0.755532990317511	0.747772554058219	0.766097456173534	0.745698523374623	0.728413304156393	0.724683098001596	0.335514508290481	0.762137770027419	0.616283361494868	0.844203073789399	0.831463095636978	0.809213656280153	0.673305102428356	0.364153655805057	0.433122672478097	0.250431186768637	0.78160587431694	0.638096750887808	0.84614030643721	0.739366767285378	0.752570292771717	0.778931718400358	0.805760516964025	0.637104635580805	0.727705970931916	0.91701939915784	0.554178970305473	0.700221402461346	0.616458554306856	0.780996677223336	0.436209724715535	0.669496731864974	0.864059420151692	0.866978041161709	0.575587529288634	0.476443296436483	0.187504429260925	0.568523478143999	0.545809516132591	0.722159423569797	0.822178483432723	0.584692366721184	0.767608156145193	0.444067372719214	0.82278927823039	0.611365485312633	0.701439061953142	0.530191584159349	0.67697180451753	0.742878342639965	0.582473874966219	0.4921883919758	0.57028182259338	-0.0167686367696118	0.546181348577033	0.461830331141111	0.851237359196425	0.73051796199992	0.0443917059298337	0.764521773068878	0.534658398363187	0.479613915569133	0.576752174180408	0.789248245398111	0.524336501364885	-0.0283782316588238	0.651407245006259	0.830138165427104	0.839307856909399	0.887419114076765	0.818811360527347	0.785382094762521	0.676676667550841	0.804408254998968	0.819673822473688	0.261254360060549	0.566695404792328	0.541238152680915	0.476457131412841	0.712998647734384	0.639139163078657	0.779379241333636	0.636597757185495	0.444778716112128	0.528549585259415	0.681166623573725	0.470007260121391	0.697836955994104	0.455079755930947	0.737539714970477	0.536240165767208	0.584813180546139	0.712077327388439	0.682509916722334	0.679173448599675	0.569634040039808	0.519540822790943	0.686482581398322	0.489729869433476	0.415021001677652	0.440798302485426	0.589071544658551	0.704671694360341	0.42494368984853	0.611063067509315	0.651090107017444	0.341502259642058	0.409088915038701	0.432883329412477	0.52828552119821	0.574279746748414	0.435907157155081	0.418961182991673	0.840319776513337	0.708416466234644	0.806827937259564	1	0.546912128905201	0.741714723923447	0.717479833499997	0.66342703078824	0.521974268648455	0.770875086393849	0.81814939406429	0.877935592532651	0.785809642240721	0.524127858903809	0.579053327963636	0.700389700392204	0.556612364204856	0.798284691167272	0.415101148527509	0.492426123038722	0.619807565364638	0.464251199535694	0.2112778426875	0.250797832150963	0.290626578286917
IGF1R	0.719691099335559	0.334385163523961	-0.0506058742507289	0.193677618684816	0.206369091477978	0.64783666471533	0.340401904070858	0.400431924660004	0.727976211962195	0.262194905930992	-0.203433646300052	0.716148368017108	0.758828040850957	0.743553857733878	0.692337949084268	0.355322645801045	0.69632079794614	0.0247985753418767	-0.190796324194961	-0.129530322399829	0.307700036451479	0.783409124317518	0.634219841734216	0.358082575979786	0.807212342428761	0.809449925997281	0.624679166323227	0.620715138426894	0.558899404499056	0.489518699233622	-0.127617108781207	0.736328615696884	0.83005021442591	0.676178827718451	0.117270562848271	0.754594064181037	0.645618852627667	0.780648149942928	0.777309687436023	0.606165315556803	-0.360890590050582	0.781800502521985	0.790946343655611	0.0777982126193208	0.785088639722633	0.792628448001789	0.637685494187017	-0.146024949011897	0.735854158510049	0.134836168758492	0.237161804541718	-0.107309894748877	0.201012936471042	0.440148315197329	0.81522511404065	0.709669407129651	0.770427346940585	-0.224157720291504	-0.0191038949214222	0.66025977771682	0.689135034540229	0.3228319347611	-0.397180571997693	0.738662190381214	0.338802887487461	0.759707752926707	0.824610739072922	0.430870435620618	-0.117928411362785	-0.417054932958984	0.415219592874909	0.409873951127366	0.662302778676441	0.618596556861379	0.782820925989811	0.738664046597804	0.814091068354666	0.775855007999539	0.446748614164648	-0.0930469365696759	0.853934889668333	0.387000916197345	-0.045296538188933	0.838639116187377	0.817413278981963	0.785101488405267	0.78685431598684	0.741655553239043	0.717550001200503	0.515458379258228	0.739664307451957	0.803609451037577	-0.115013976424457	0.812955555062561	0.781045341403118	0.716434989323239	0.752212212675997	0.790812166656747	0.836181243709187	0.802963969011145	0.636867628343904	0.599126203710376	0.730990563420967	-0.206426983877718	-0.148416165132619	0.712784971837125	0.699694073775549	0.108446730537658	0.714378198452366	0.718631551451608	-0.152910402260178	0.0754463298590164	0.0515267228486034	0.352728655218545	0.730456018435762	-0.179431716091396	0.205137812314958	0.805418768789229	0.80902477048921	0.749263275235412	0.546912128905201	1	0.832100984409766	0.793854128121296	0.75278008256368	0.735128298303257	0.691567747182102	0.631592660792755	0.422172482611195	0.451516641563825	0.136226220045545	0.119331119048543	0.492262960556104	0.734246558187362	0.716585089886524	0.030262354166486	0.0239282075642208	0.72538055708876	0.77110277415971	0.156570356821681	0.00695744266852268	0.29306281581756
