""	CD74	APLP2	PLXNB2	SDC3	SDC2	LRP1	TSPAN15	LAMP1	SORL1	ITGB1	NCL	ENG	CXCR4	PILRA	SIRPA	TLR2	TREM1	ITGB2	ACTR2	ITGA4	NCSTN	RPSA	TNFRSF21	ITGA5	CD44	PLAUR	ITGAM	STAB1	ABCA1	LRP10	CD93	NRP1	CD163	ADCY7	CCRL2	CMKLR1	MERTK	ITGB5	TLR4	THBD	FPR3	BMPR2	VSIR	LILRB3	CD81	TLR7	TLR1	CSF2RA	ASGR1	LILRB2	CSF3R	NRP2	LY96	HAVCR2	PLXDC2	PECAM1	AXL	ADRB2	GPR84	ACKR3	KCNQ3	NOTCH2	CD33	KCNN4	AMFR	NECTIN2	KCNQ1	PTPRA	CD46	TGFBR2	ITGAV	C5AR1	STX4	CD69	MILR1	CADM1	TREM2	EPHB2	C5AR2	DIP2A	SIGLEC9	MCFD2	ERAP1	IGF2R	CLEC2D	GPNMB	ADORA3	CD40	CD63	CD47	CCR1	ITGA6	PTPRJ	RACK1	STX3	PILRB	TRADD	RXRA	HLA.DPB1	PTPRC	FPR1	LILRB1	IL6R	UNC5B	RHBDF2	ALOX5	TMIGD3	APP	SCARB1	SLC40A1	ST14	TFRC	TSPAN14	TNFRSF1B	CD4	FZD1	TNFRSF14	TNFRSF1A	C3AR1	CD68	PTGER4	SORT1	COLEC12	ATP5F1B	CD9	ITGAX	CD180	LAIR1	JMJD6	SMAP1	CANX	C1QBP	TNFRSF12A	ITGAL	RYK	CD82	SIGIRR	CD28	MRC2	SPN	LPP	SLC1A5	IL2RG	SIGLEC10
EPHB2	0.588096840158913	0.779836800084052	0.781773939264165	0.497113010743892	0.341497469780525	0.640414836216716	0.811405496078254	0.668076030329529	0.677721597062902	0.787703208720442	0.765108040811273	0.832830026413281	0.582046249876137	0.367380818097391	0.769516410529992	0.759490690226288	0.556073710059774	0.765542254619409	0.851452085410944	0.826961560596931	0.79220744333138	0.740741107689112	0.632332185745122	0.742371817509843	0.75689199723131	0.764669200245	0.769507863745734	0.74023854810382	0.432071203363172	0.727441544436866	0.789888589248644	0.710060647465825	0.736584603104778	0.772522435091616	0.708744614303321	0.511642264451028	0.674838804975502	0.627711331437964	0.708177745595528	0.744830491013727	0.694544827810059	0.770706929514965	0.651450746435783	0.600681769760869	0.779526172413205	0.650999077827244	0.671207878655972	0.670849135998819	0.659865731393884	0.752701591714341	0.635096317309301	0.70090121157946	0.66365884633206	0.734813466525842	0.7370990462672	0.562379571673881	0.441643913080523	0.599408169800959	0.763833142277711	0.644538821605452	0.681795724338538	0.671577537531832	0.771060486886263	0.7165702908484	0.69458933786875	0.806698483740756	0.766871599291682	0.811926974706488	0.746607973728329	0.720610582949284	0.723280888960721	0.57466800914106	0.712196612953968	0.6214543428715	0.712228459258721	0.623097295147596	0.627076313871496	1	0.66021480417872	0.707095002172837	0.711762745933526	0.797514004617328	0.746391880892307	0.61665621049003	0.714329732238508	0.290253286072757	0.576389345627448	0.639757177373301	0.714741010185484	0.796638263599995	0.698682265449592	0.785280801141653	0.78197245956485	0.785531840279709	0.506682534216544	0.720243313694845	0.741683865017553	0.703846330302066	0.497291493647266	0.796170335146589	0.655736161466037	0.711043260521698	0.69504323338431	0.692139277407344	0.650727579594175	0.756897343919618	0.57960077353972	0.637318662175013	0.711874156978928	0.339268447449979	0.76669993130618	0.585364361570036	0.722442904068842	0.685293585259308	0.798269355882448	0.702255050802204	0.54684643646741	0.779990571019506	0.665193187285586	0.528030788750192	0.763553930087729	0.697655299648088	0.595366456572587	0.753094778191638	0.553144904509224	0.461729892861424	0.647497696074242	0.790006672272629	0.690254366266027	0.780977412998897	0.812876247055567	0.691592867035147	0.664349243360964	0.662147483490281	0.686345844680048	0.613129311269652	0.760063403861023	0.409314232802705	0.783789413999602	0.757788335963693	0.781501755766962	0.77854751217848	0.717408727051687	0.575993533381007
C5AR2	0.355364852597731	0.733839479163629	0.766783555668315	0.51967054610908	0.489473757854752	0.646166850433399	0.657359412600846	0.586227446257051	0.525245426482235	0.724962905720556	0.560260353452462	0.727655331009982	0.417146025967206	0.242321015956155	0.687624695357012	0.645122916963573	0.62941558187975	0.660944967716776	0.723797736141008	0.681358733354199	0.670356850834702	0.57789513911713	0.667303024866347	0.776570274912673	0.712726374842694	0.672565016663651	0.789759955551961	0.674387932780499	0.583789111998389	0.627783905907608	0.740652672264196	0.690871219022701	0.669422475156825	0.690337688408331	0.581532281481068	0.344946941527693	0.621684015957381	0.646994537485077	0.656679282244988	0.620281238479429	0.699622336304441	0.690509137526356	0.409188076062686	0.597598479424134	0.681862588099151	0.485478649550778	0.571107176252905	0.510508472380505	0.567137988709322	0.542090218069321	0.530699380275807	0.700312397192908	0.533090832925795	0.619651797584386	0.600621242972219	0.413351020169718	0.257209302240664	0.462304272949368	0.620146310587992	0.751896604617654	0.609080499312545	0.673176745202896	0.625801195957584	0.554178346146369	0.70987777429052	0.647497806862959	0.66886577212325	0.665648906331538	0.68486598528724	0.672592780252549	0.618331802783576	0.542616715897224	0.62481718682514	0.406727883053005	0.507484111406806	0.610252535037479	0.459804025970433	0.66021480417872	1	0.740819326977629	0.509262545646465	0.618091201289635	0.615144910945738	0.642250031137431	0.678717378207513	0.460155317439426	0.400129575669209	0.473913917863842	0.624400099034056	0.637946418186589	0.71605389746968	0.626959163239853	0.71958705050454	0.629335474796703	0.56124413063403	0.625350230177409	0.573540901551018	0.690997537187498	0.256198047952917	0.629978829825681	0.44125142219879	0.524842551628689	0.666566545503212	0.52826335299802	0.568458226243016	0.623401391387956	0.554345389086562	0.61082262676804	0.613394428534609	0.184364052180735	0.709476058244387	0.463844762848686	0.672504318798798	0.601058068569031	0.777761122698902	0.665919985938505	0.570289415171542	0.59608279574694	0.455098994845373	0.500394221810337	0.625274635795194	0.63191472194949	0.649894208627665	0.546104878340332	0.50138968883474	0.538003564220444	0.577901792017645	0.62368477215402	0.578687778419127	0.720794100095989	0.72217251356913	0.456921689047541	0.530180401801181	0.619936738625693	0.639728837081844	0.681086146459829	0.662792361694393	0.367322735263481	0.66046087846504	0.684130460406739	0.699057416003184	0.595758197718527	0.722009886049034	0.334525612836002
DIP2A	0.524495724826404	0.839367358713264	0.838848843095164	0.737685338546	0.61932351521169	0.872335410823055	0.706626831650844	0.744157409472258	0.699889849699516	0.839066847988139	0.546203064583956	0.781368242175121	0.556565983024998	0.461660388310653	0.81299684413224	0.779097415713932	0.611923489024777	0.726802073784932	0.752451553773371	0.673066332565225	0.803025874721741	0.546263870898073	0.746329486668445	0.705774639954469	0.718118978222471	0.787356536377566	0.839889229468207	0.816922396099722	0.740801173358553	0.760937876602773	0.719243974862206	0.803492543657175	0.826014211122421	0.771580389208023	0.723128174320913	0.547338841537913	0.805393470486165	0.791145291938099	0.829473269106838	0.558142686252629	0.807575435361707	0.852558309238945	0.495362345221008	0.70570706110528	0.83295645656063	0.66332977325307	0.689950725286843	0.674335131448688	0.470102067894915	0.548323834429799	0.723390312880916	0.795135147732242	0.688433079786454	0.733661882399896	0.760699139431719	0.650390991120707	0.441178866332629	0.613873764566025	0.6502607762409	0.741532410470388	0.742970117354885	0.79831955253411	0.661403281709008	0.54006232319839	0.846791192145975	0.698440078783165	0.73081693019075	0.814334187435756	0.797829046085035	0.813593200296434	0.836926074550673	0.724262328169712	0.784611540923631	0.492269914700919	0.639493282137412	0.792485747501516	0.621539223214466	0.707095002172837	0.740819326977629	1	0.554839195289068	0.704353674735733	0.66008377086837	0.799926625669062	0.819132436826277	0.579491603984475	0.584912667789983	0.584970101951007	0.743810511522946	0.729037027590918	0.783682387448351	0.742390433258229	0.823956333948386	0.662340018843164	0.69076731381942	0.808225887328677	0.688636628594111	0.606041702546322	0.429109928200892	0.699926057769321	0.548325000256853	0.685791019725746	0.717701516852785	0.647972683457507	0.746566110265602	0.606796137303233	0.654764390844445	0.728979299620527	0.813078980550853	0.463631318517892	0.67051464568546	0.65963291342536	0.855364403294735	0.746956066797063	0.838555359282588	0.75365254687593	0.706297176986784	0.734233185321947	0.624504903342521	0.673449529284439	0.728786846509968	0.798523240638582	0.655385932690933	0.570582112632078	0.713914094776879	0.728766009726991	0.56551053404279	0.770191877675845	0.69413806007862	0.772877465586583	0.819531067538667	0.432502906638969	0.549356108972043	0.731492608360531	0.726202543882437	0.819735819089099	0.719796649805172	0.592120949578175	0.811364960936945	0.634476401651656	0.862266067579384	0.605758862775811	0.755481809272394	0.484586928844027
SIGLEC9	0.599772609042275	0.797517658641857	0.723056939759109	0.339220510889356	0.329283043138586	0.510397675903789	0.866835893850916	0.73395048326769	0.640261324506164	0.794203251142385	0.908347568689924	0.832987443299193	0.608061740723814	0.365821339695181	0.769992179519367	0.721427369154032	0.717163177331032	0.879372302291945	0.874958720967014	0.873605358244788	0.754615785792653	0.892109322747185	0.62638701384815	0.69626075516048	0.780880586132401	0.808999147608686	0.727182684763223	0.621203501967012	0.292123425053045	0.682910124840145	0.677984621028125	0.699202941232134	0.709351572005236	0.735994391997154	0.729574390680396	0.489035939445511	0.55506547545233	0.557460906948665	0.601009110060488	0.799481128333209	0.594931072353992	0.67494385283013	0.761709293375428	0.557897762116476	0.730133897390741	0.611238683511028	0.687317677189854	0.609930956933704	0.798581877909253	0.820797605305427	0.556680457705721	0.67257621002043	0.728584119252823	0.804246367950278	0.682997179326302	0.386852826045304	0.45527976620374	0.570956402505715	0.822049080937852	0.592437149264788	0.576933753893443	0.577772568248886	0.867083577520715	0.869522731648388	0.62374820380601	0.870921092091969	0.749622241907187	0.742358553456754	0.682985430695979	0.619639569305508	0.599417612475401	0.454958513501235	0.693221799889655	0.667479974346625	0.79226851230222	0.503476420043327	0.713678062633139	0.711762745933526	0.509262545646465	0.554839195289068	1	0.897111752186775	0.739921905562905	0.552282583784108	0.593264679594731	0.305402384982814	0.619336444834705	0.704332514334564	0.818126878300915	0.889642638718945	0.685072732774993	0.786959121862949	0.736623735615838	0.887267328015516	0.50799870331246	0.576547006476893	0.820512744982554	0.778357739097975	0.485876760292604	0.855625528059058	0.780245430976209	0.698154438795165	0.743858485109551	0.676079542385084	0.582866145577285	0.899778685749442	0.60999713403331	0.578417226432872	0.596556738057971	0.280257956184673	0.814643263353064	0.429264278615266	0.632599378707363	0.648069086126116	0.730323230374454	0.683123630447334	0.53851077843159	0.841453562223844	0.746611720086135	0.568195411124112	0.700596296351787	0.565713746695836	0.540191976716244	0.921333441285371	0.591629092336267	0.376551973423711	0.811197523795493	0.808382986523902	0.754615651379054	0.806667293211667	0.839382965577286	0.878810098713395	0.851075149403351	0.590791637694781	0.682511029312157	0.565625514227588	0.809380223972554	0.309978930194467	0.691384821396287	0.832276111066979	0.6737838839846	0.844904597228778	0.691253260191961	0.651119388703448
MCFD2	0.650369163053574	0.892746423039899	0.819751521078504	0.492930406992005	0.490329043450636	0.681294548766886	0.916544076664104	0.832441748775838	0.72461424099665	0.889245572108696	0.89476935907725	0.887626888730435	0.678431167640301	0.455523627236237	0.861752744305109	0.795374167138295	0.756470658158679	0.919157161154703	0.925130480069796	0.884869521455619	0.859508126616545	0.898017594821438	0.742885665328912	0.782461729425738	0.878953081246445	0.875853030949276	0.835376553633792	0.706666007402189	0.500562889765121	0.80868502414412	0.723337161717283	0.783592817157705	0.809329292799001	0.812273037195097	0.799300210910135	0.552903745867761	0.680802358605617	0.679309605029032	0.756739229277578	0.809055356954263	0.730668678106734	0.806589902469566	0.751688836438942	0.694226077166168	0.835756931931191	0.671002765984647	0.749235687196031	0.692875572952204	0.802630224094253	0.831893559914159	0.669189358627404	0.822905019467463	0.809906362599428	0.865294269578359	0.778186694023171	0.517630380240388	0.49831343347434	0.648445116612614	0.84109373310269	0.69235327980263	0.67356771999609	0.744943575226577	0.89654575400478	0.858343750110605	0.778971650718726	0.896426600083158	0.827861008670749	0.863490282779873	0.821458857012537	0.743689893697685	0.750347294910989	0.614140189636436	0.809662058172223	0.68217424729497	0.80193943711684	0.676538628791622	0.744537714444009	0.797514004617328	0.618091201289635	0.704353674735733	0.897111752186775	1	0.776612106445759	0.707756188215831	0.720350629313853	0.472911175433444	0.660109439501768	0.729141057385759	0.892707619267511	0.944192609662188	0.801220431933082	0.849597961283676	0.807751265168747	0.933988307645164	0.652658868245295	0.731035544385192	0.892558909149658	0.806535998514376	0.534758560577436	0.911006278303227	0.756387165222309	0.770059882349495	0.84382015101444	0.718316213387084	0.686397508927046	0.90935689572966	0.659861566267084	0.710448838955856	0.741843599646383	0.381064220837739	0.855258707719535	0.543141150434279	0.763482677307477	0.749184716708108	0.826030806026706	0.767337048659192	0.682183406177698	0.899346840165452	0.789385941540189	0.678646729545877	0.787255113836065	0.72050784682608	0.646021777703565	0.919432783665127	0.707717582837752	0.548469496524938	0.839998498828494	0.873896792397597	0.841810362084373	0.90915556471253	0.94060672657622	0.847253446919481	0.846222887402643	0.708734853592985	0.773735038027278	0.696253877836888	0.875686281228645	0.396419963114653	0.804214604173689	0.866191350240739	0.806688036191632	0.874119790010218	0.791394730387829	0.654454272359735
ERAP1	0.662898356602827	0.797306839373787	0.772049748123544	0.494813009278998	0.306043288807554	0.618221715906886	0.797728736602763	0.660865226925987	0.717917076760431	0.800928890934051	0.752498300747985	0.804348696756536	0.629209008038346	0.428431214759061	0.771290097716102	0.765164961095909	0.541539549759261	0.822847312541627	0.84557022866849	0.844803436691098	0.761433061304239	0.721486397092272	0.579977590568186	0.658679863615466	0.677332200979272	0.769270923274344	0.740504659267516	0.743317143236408	0.366829219783132	0.719257693683829	0.766116196525483	0.746972023788397	0.757163456237941	0.787003257552129	0.718378024235261	0.588036063983095	0.666360116306378	0.604093572024242	0.700220956351855	0.681736637502039	0.663667445128668	0.783095558650442	0.705567333713501	0.540802939489305	0.786085813004087	0.688068166287461	0.729786471542895	0.701854234057178	0.653727432846957	0.760439635574639	0.684683856985373	0.641728259161035	0.721386265353432	0.787447744088175	0.764322155381309	0.545187331536258	0.532858502382724	0.656066625829759	0.781871789435163	0.583763701950297	0.681868783654032	0.65749862556024	0.792159284248564	0.662867150843794	0.671166183675842	0.815357701485339	0.803504364127117	0.801811561990086	0.745838577617763	0.735836415655719	0.713184631347854	0.549953509730827	0.761683093929763	0.700892191501299	0.740817468137621	0.648618679584971	0.722765996569596	0.746391880892307	0.615144910945738	0.66008377086837	0.739921905562905	0.776612106445759	1	0.546425977314005	0.70745577783868	0.237209838556752	0.659823256693657	0.645607122118966	0.760719811679475	0.803966199450482	0.644986961108869	0.802248750856533	0.792375327695029	0.769599840469373	0.543803166893919	0.667196168058332	0.741750683352354	0.655342372518589	0.566277760942057	0.823956888556364	0.746321553110906	0.751125366645307	0.658695150638945	0.742454514724873	0.683388674329081	0.743824369746893	0.630760097024597	0.57785566986082	0.66649343940006	0.397899891971528	0.728625645600813	0.57145400253801	0.731784074619902	0.711703648924714	0.800654918603907	0.765129579617917	0.531077131799345	0.813351949621894	0.737015377913268	0.536119335680742	0.749484890390963	0.678545977160742	0.487127943808749	0.751360241107038	0.623950730945078	0.43693004160717	0.615516236337331	0.815491551464866	0.682334569817535	0.767005835218706	0.811812143101754	0.664480880056062	0.652811003711787	0.706663151121467	0.745526809129363	0.622714108644683	0.762431012517097	0.483951280438641	0.787372746477187	0.764794956472016	0.760047798897708	0.753865270066401	0.721552225441131	0.629911930377312
IGF2R	0.383953604369967	0.822340240115836	0.801301364812676	0.745170619096444	0.712782707515796	0.834450908702596	0.70993291059043	0.799528580601868	0.527941922585854	0.792872153188935	0.526514144942049	0.764875671277292	0.444437874198129	0.39519924096881	0.800309228494432	0.687015463857491	0.747603309848509	0.690210801088829	0.717218295923302	0.602698830432344	0.794701330550737	0.554461394251031	0.82041088748093	0.710687660554238	0.752841278191192	0.771185615043926	0.800481921522089	0.742719453023921	0.810737175748206	0.694330808019129	0.63236744131377	0.791070878723665	0.818520620567076	0.666592920218581	0.624528049774301	0.412482019135452	0.765262436831786	0.839428127795282	0.76182200250576	0.561097820713039	0.850286329079132	0.721470637508143	0.361746649026251	0.726701955263382	0.785100013920883	0.548096700886827	0.571235820775132	0.531731717386889	0.563851633729495	0.545683719375955	0.565737516186639	0.811515552878768	0.660519703937048	0.681625571028159	0.646522545220415	0.539109057146415	0.29601551098897	0.463538558140231	0.561511103340189	0.7607561192791	0.603144191672751	0.756861054595422	0.609750472806894	0.574515086475433	0.800171970329065	0.645746568408411	0.689404125053412	0.70081050025813	0.731128007647753	0.690669975941092	0.695915821786798	0.641912096567557	0.701692212179473	0.305670364251938	0.530490989562248	0.698002196592071	0.544618515073459	0.61665621049003	0.642250031137431	0.799926625669062	0.552282583784108	0.707756188215831	0.546425977314005	1	0.665847488621641	0.764646140311977	0.514024036145852	0.480918370589443	0.758071856286509	0.684274407180334	0.808895416170708	0.638672607970109	0.735016821827594	0.640517298584098	0.784138143679587	0.61656924716305	0.660970538274881	0.629198201031559	0.283516989728765	0.59916411398545	0.42158538799551	0.567739042660941	0.747964510637754	0.494702180644911	0.606427337164237	0.627129275729071	0.653795252000075	0.659264885378077	0.765962537785702	0.318773327010536	0.735347527228909	0.468036672792691	0.756343271693772	0.623970005774075	0.774557248792661	0.63918818619429	0.764289177969134	0.674795248850951	0.560761025282061	0.751622726683642	0.598235810041322	0.622599405063556	0.702512192350994	0.574963357457734	0.684855679142164	0.743054491551678	0.637146138948596	0.708093295236732	0.651024192009646	0.761443377916466	0.790342537088588	0.447619444079097	0.586114766158659	0.624736901341148	0.694158615984547	0.793703107816806	0.669451038557987	0.485210602821091	0.69225120711047	0.632845070706898	0.747580735924503	0.556863658551094	0.651928414847365	0.3470244108056
CLEC2D	0.686494310902896	0.805428184776572	0.777956781800732	0.68824575728325	0.477751215185565	0.823220546861405	0.705684760918593	0.696803774547575	0.805788729729508	0.836725103187636	0.579120351634093	0.753868503193563	0.699022841252505	0.558875189081911	0.809453517944969	0.805159702096857	0.478753820874944	0.751019570817901	0.765198122419802	0.705177512574004	0.763795451439063	0.565468785396083	0.661254292163701	0.630162786328151	0.652604512900336	0.793265339879455	0.803186899686218	0.773873491069689	0.612007027822409	0.801521441265119	0.727116436175527	0.739542684850183	0.806193828909093	0.814170161692096	0.764326406968339	0.667279668729916	0.81285071489043	0.703021094356805	0.837811690470186	0.53316060992269	0.762767942910468	0.88043636170761	0.648295157383708	0.680268573089978	0.830161356226293	0.751808433883577	0.755229132636363	0.798623986287904	0.442055083083123	0.621762869176286	0.828947797126327	0.711815147238217	0.753358391043243	0.787557893794851	0.853628586534619	0.733828793778847	0.615653682000223	0.730624493452218	0.729168590558829	0.645156932102318	0.809455029465982	0.763641746397958	0.684830702101311	0.526938836348744	0.826011267313598	0.717831805007289	0.756239335343877	0.839578144986738	0.835561294671942	0.848673229718543	0.845795369947661	0.76771512123712	0.828233148102809	0.662057880150908	0.72240558485714	0.819879535683782	0.702767987307401	0.714329732238508	0.678717378207513	0.819132436826277	0.593264679594731	0.720350629313853	0.70745577783868	0.665847488621641	1	0.426852990393339	0.679738210279255	0.675372813369446	0.719416893256077	0.725829578363431	0.681061074914793	0.830944022227655	0.812767232008618	0.694913818941738	0.610652661140215	0.772374575472098	0.708788227157863	0.577782140055845	0.621242491651444	0.79237650837201	0.661647219188427	0.804064820163243	0.682463868867828	0.757936710930622	0.812228918642257	0.611781159982952	0.642374280837405	0.623660842338213	0.804790070660242	0.575901604598325	0.618925653680382	0.788801410900995	0.847764531975675	0.829366481072251	0.817691048973269	0.797441947357508	0.636316334116926	0.796036811553809	0.727129868906389	0.625235353141157	0.837989232470068	0.7822364659863	0.54694139918768	0.58146175422391	0.742607582662385	0.698747240477015	0.503431193941	0.814584309978206	0.727667264146728	0.769612978958224	0.782368002149531	0.463562114536989	0.519653205650481	0.772918399018784	0.757974683962194	0.69663846615878	0.763936931033147	0.631772271607736	0.849233033741474	0.647273691729882	0.886903062625563	0.64410114723654	0.777975538808075	0.654057942143937
GPNMB	0.208692298094246	0.613403639443944	0.520335011956055	0.610656108856284	0.874632839762138	0.676786145596381	0.407387457399698	0.74353000105604	0.311040424981228	0.593408141736694	0.196848232235729	0.434395277747457	0.350683344777959	0.439692780201816	0.560518021986144	0.42300355237258	0.705366541279273	0.488738006494826	0.377424454714211	0.225463294547087	0.548384582314513	0.265286160744731	0.703596514147195	0.447747350400581	0.522175141541486	0.569242034644133	0.594995974866479	0.410060975225124	0.897659040106462	0.551273123639279	0.229060145076301	0.578302590009194	0.586070544724239	0.401108779722393	0.490037391104516	0.275351574983238	0.565392771568226	0.71144452516843	0.584086798709149	0.216357772571589	0.666179453219937	0.464355740247595	0.156809716189036	0.706415657766073	0.536110700689363	0.305787592784583	0.353980343023493	0.358462385518995	0.287349431241131	0.232882403811317	0.378757095113865	0.662210510963432	0.558963292484525	0.501018926946775	0.411024016874678	0.381191375025241	0.188649461921739	0.306836486715612	0.26689719679494	0.64538840834721	0.434364982777696	0.609503388971947	0.362404154979859	0.269193201418385	0.661898754602652	0.334422340111062	0.40177466149611	0.416997005242959	0.559232466048903	0.525061405687586	0.483738079318833	0.609397078958112	0.525673485330914	0.0927511590087833	0.27483050464426	0.570122322214338	0.394647641994826	0.290253286072757	0.460155317439426	0.579491603984475	0.305402384982814	0.472911175433444	0.237209838556752	0.764646140311977	0.426852990393339	1	0.351072449942279	0.327882718705394	0.601427366588397	0.410813251226786	0.724114441064368	0.360143483406766	0.414265072948668	0.387494675422501	0.704396031881884	0.352677999946436	0.483037134030321	0.371985276196884	0.141221880431403	0.34376105900413	0.20154991370699	0.353852130450528	0.575924411338897	0.248554094552165	0.409916415443806	0.362674896244457	0.539462663638324	0.398716614579213	0.546069269523358	0.23442138319005	0.467873545594552	0.308679104604873	0.555141864258899	0.466743430936975	0.515136244063052	0.382395670270612	0.775136598300114	0.409327355489595	0.377436543719087	0.788777550082269	0.362546750269078	0.392554345072179	0.558763683869151	0.266839080533277	0.650159568719215	0.763022122868265	0.468163853991145	0.456847196339642	0.475729090749255	0.559160463727324	0.558783687815158	0.130403942592734	0.31925949183551	0.401172165015964	0.399658136418457	0.713526214502655	0.443515474891997	0.408727054462134	0.372329134172239	0.350809091885337	0.464520451717462	0.2498309313009	0.449024064200826	0.152374695406858
ADORA3	0.917336958325655	0.771100774861292	0.654842244608973	0.685682341087685	0.340603621764483	0.744190828405361	0.706966598652631	0.781150606340532	0.907368194137426	0.810221581188785	0.462834539810755	0.71095748777188	0.811723635623236	0.841678350655034	0.799132881554982	0.816056592983924	0.377785857668413	0.797010583066398	0.689376700488871	0.639539108762661	0.690319974364377	0.442995717532424	0.538268615055093	0.338280140737571	0.395993586501207	0.841952571740633	0.691879552113351	0.741217514169176	0.436524289763136	0.817490098662885	0.625329277825956	0.742685467420332	0.815391737459711	0.804227134720881	0.825664742822288	0.906726583718921	0.827184490864542	0.708447181781587	0.758425414782964	0.357839906075271	0.712233268899124	0.73682194501406	0.834885527596136	0.687859287256377	0.851496268315367	0.901544157329958	0.875089200935084	0.884039112692437	0.369482264900646	0.588265960509844	0.860832981695655	0.460790495587244	0.88995319690174	0.855992653402966	0.910016744544566	0.844098690933698	0.871283741501237	0.84424366289926	0.709369398482394	0.407064068621882	0.785797608029944	0.619315838618114	0.757431275005005	0.376752319607195	0.644006481156444	0.698807193493068	0.720863538462023	0.686042114162274	0.771953104070473	0.835069770038987	0.82502020003463	0.81904236425418	0.849308081412513	0.798864755011559	0.830167430634632	0.753287666716843	0.962828780474949	0.576389345627448	0.400129575669209	0.584912667789983	0.619336444834705	0.660109439501768	0.659823256693657	0.514024036145852	0.679738210279255	0.351072449942279	1	0.817052247725755	0.797646617232881	0.671542680350732	0.614306624999034	0.814901012369854	0.755643379135436	0.623736051038418	0.500583913575738	0.562982474659567	0.79032210239295	0.344436538329643	0.863716760466006	0.738364707571484	0.894213458404964	0.907962501102458	0.470866743265322	0.880220910190024	0.890971338124724	0.542145013069773	0.827515990445694	0.278117273618998	0.752982530905657	0.763803909118295	0.462066748377015	0.75817412467448	0.835760098928527	0.867609575439738	0.746610077816682	0.683217939328585	0.560344463341147	0.834554304134603	0.926170339603533	0.784811329927594	0.842357332550401	0.60685242252674	0.349976202662848	0.501452322236104	0.85327453427544	0.621587381584002	0.354433622808902	0.880008695911076	0.657844937776843	0.669619487473269	0.707804737166932	0.364792849780794	0.387526186564924	0.783452299068788	0.611777908157894	0.626511924766341	0.670597824015402	0.756037390109579	0.708431743209968	0.547723269460417	0.727215557225808	0.589484308207269	0.626385056989298	0.846088179896052
CD40	0.851532317295253	0.735625024964822	0.615729814090939	0.471534764284907	0.346241243028731	0.624066912650482	0.72581239721295	0.734235571537747	0.856526751052772	0.783903893790726	0.595753205172079	0.695653083196068	0.821055896566175	0.738069664754298	0.755011698869872	0.8006243284312	0.446594171082046	0.813446152528348	0.712300943948608	0.6810868557429	0.672354842528761	0.59647491785346	0.481420280558503	0.463513593226272	0.545138654958299	0.808502761250948	0.700812218847115	0.606277166499709	0.4056216358142	0.809723536022325	0.588000946093452	0.646275082663155	0.70729888841836	0.785827506559015	0.839780589622882	0.785111165966081	0.676050192626369	0.590916292177497	0.697610585988311	0.47753342266701	0.587354411836747	0.722116005995004	0.867009218251331	0.707229904280927	0.764490131679631	0.795010602533528	0.808600450047107	0.847670590468489	0.462517671151705	0.636513331736819	0.782486055304597	0.549837416995094	0.843275690275041	0.858905580614016	0.836546731857215	0.699173628537294	0.793047469245073	0.806185538747492	0.783206401425392	0.463842739715362	0.761618147501333	0.620486073205491	0.793870052101125	0.525904315004694	0.673796592019633	0.75273130432189	0.716579968042389	0.700246479996151	0.74869887421141	0.780788419565948	0.753519167607655	0.755086335098105	0.82031356140764	0.780341217992056	0.813747282935282	0.668501370670958	0.855166295792789	0.639757177373301	0.473913917863842	0.584970101951007	0.704332514334564	0.729141057385759	0.645607122118966	0.480918370589443	0.675372813369446	0.327882718705394	0.817052247725755	1	0.738689183999065	0.701250491461228	0.634078521816664	0.784102584812222	0.707607071743621	0.746889750506065	0.487790939403449	0.592957181927728	0.79472842420085	0.500053048968008	0.802049910342653	0.813039085012981	0.841845013612456	0.846234568420888	0.565588282246563	0.799078367099961	0.807247067139068	0.649100115171833	0.694871007858669	0.377363298742387	0.661190528494645	0.635668079611508	0.50084389802167	0.720543181545916	0.794520777960112	0.850002830756795	0.697417110769784	0.701224043910275	0.575292516422787	0.810650723618877	0.863117327264121	0.676990055681332	0.831969384336055	0.611458762312964	0.41345791736444	0.614584681723081	0.753908101703692	0.546769543997738	0.513633161896365	0.824219346147734	0.754459827420046	0.727938920275751	0.741480575076465	0.514931788487305	0.506412896452891	0.759212193586355	0.604852739144125	0.546256094158515	0.713757536971898	0.598151230968805	0.67713887966341	0.62322453520852	0.713662117430295	0.680292488089282	0.666703085799528	0.809728107401708
