""	IFITM1	CD3D	CD44	CD3G	PTPRC	CD69	PTGER4	ITGA4	LAG3	CXCR4	ITGB1	S1PR4	CD2	CD46	CD247	CCR5	CXCR3	CD6	CD27	ITGB2	DPP4	CD4	SIGIRR	CD47	CD8B	CD226	CD8A	TNFRSF1B	KLRD1	ITGAL	CXCR6	CD96	CD82	SLC1A5	RIPK1	C1QBP	IL2RG	FAS	ADGRE5	ICOS	TRADD	TNFRSF25	CD81	TFRC	TIGIT	CRTAM	F2R	LAIR1	HLA.DPB1	SORL1	TSPAN5	SPN	SIRPG	TSPAN14	JAML	CLEC2D	TNFRSF14	PTGDR	IGF2R	SLC16A7	PDCD1	PTGER2	ADCY7	KLRB1	ATP5F1B	RACK1	JMJD6	PLSCR1	SMAP1	VSIR	LPP	STX4	CD74	CD63	RPSA	PTPRA	EGFR	LAMP1	LRP10	CANX	NCL	APLP2	PTPRZ1
HLA-DPB1	0.122155419919042	0.276674204454581	0.272490896453534	0.155468611701566	0.255255980464335	-0.00613074313339309	0.116351074720899	0.305088560236073	0.187067160814981	-0.0482162544063933	0.691813322413503	-0.094414800076498	0.298966086397723	0.446556272812725	0.33551533626567	0.0685903558643813	0.240368763969858	0.0729338534166695	0.225522759298007	0.749084750671808	0.0441191926604816	0.287219751823197	0.265599121401415	0.21518244528087	0.225236661046667	0.122710145944663	0.216010776250591	0.429564473134363	0.26371123876041	0.328478969194383	0.309057872917321	0.254561265660902	0.236525946801908	0.466542935486868	0.0796911960554478	0.441077121029153	0.103388043637716	0.111275307073472	0.444900797053262	0.186432283387761	-0.09822955612575	-0.0478100608954881	0.895685280491972	0.637945441531932	0.211730826966154	0.523434547691377	0.329183767401868	0.392251680975289	1	0.595015562591753	0.389273473621532	0.271869159286138	0.355827074362381	0.423430627104631	0.0934685634708686	0.151469424976179	-0.0597057247430547	0.144490602840107	0.426091513800913	-0.0135616312443167	0.100039033843307	-0.0339007317746889	0.528330312730915	0.0280123023873174	0.576144845998103	0.266671898202523	0.50003548517145	0.750170689208111	0.437211500887552	0.374675268798523	0.484632227937468	0.369374943427934	0.910892177787625	0.749841765903861	0.263206103166533	0.647439031480235	0.405750633622082	0.696803734972497	0.566759851535549	0.628662169709071	0.594654276951945	0.73110936941454	0.333844454088766
SORL1	0.0866024063437867	-0.0490904722948886	0.28793893594796	-0.00222065749749661	0.318501146986985	0.092425182651353	-0.0715150395288179	0.275635848560144	-0.332251915676662	-0.0637896298039094	0.212491818854363	-0.168447808400329	-0.018101109477917	0.479995559160902	-0.0703079580139989	-0.320408468173595	0.147536702885076	0.138570530356233	-0.215925192652002	0.584549083028292	0.140991496275491	0.554616343122436	0.162556227340183	0.221323580270239	-0.363501078106235	0.362079423774084	-0.336390248474561	0.531140233515826	-0.291197021021002	0.108289471965962	-0.0944047367578012	0.212728296839394	0.168906572493125	0.26231460485507	0.349174989120875	0.451007266545758	-0.054173726635656	0.022588493520596	0.289366051517576	0.132690788169692	0.0188420696542776	0.23562165519638	0.751492242689327	0.7830984464701	-0.0176975369110225	0.150698856019005	0.106545817967395	0.508270652961194	0.595015562591753	1	0.284971474575313	0.0574275353984222	0.306039357703401	0.567968286291076	-0.360643962462498	0.180191176931246	0.0517581858314268	-0.208952911809675	0.381896866227046	-0.431609922528711	-0.495268179789628	0.114266140978633	0.548381494926906	0.177590904078824	0.302726381509894	0.230406299140936	0.358992177181169	0.729860716257626	0.283767269619776	0.450350261378105	0.797251172336791	0.547677523412145	0.81142392031597	0.526055002973046	0.232567463382995	0.819320690639596	0.688440307324531	0.408889036785675	0.527142404534459	0.859186548093608	0.589430300445193	0.873807246344336	0.676770789211235
TSPAN5	0.466037307961539	0.373823569974712	0.51534901792964	0.469673334669063	0.70877356621955	0.337253865044986	0.442754879889742	0.560759364561752	0.0383414438407455	0.294001496290454	0.465455591228815	0.246379258625431	0.422522628413575	0.676296262196307	0.564873898309891	-0.0898362248672028	0.367332204438277	0.378141304023271	0.272883182803849	0.532883517357168	0.436200574485877	0.349898703881302	0.384461810060751	0.345012288314383	0.174385394384299	0.606140515869189	0.15340559811429	0.361710473584056	0.0591112427523347	0.523202698651225	0.132310250817126	0.600008304239596	0.34509411991873	0.485260599470867	0.640353876692465	0.576891425909034	0.245525339193384	0.58611798530188	0.600527302019151	0.280003716749706	0.226637516719614	0.42882755862515	0.281002053253913	0.464358168574732	0.556544087487645	0.437793262147247	0.0726263061760457	0.431332448766631	0.389273473621532	0.284971474575313	1	0.454341780441215	0.59858815138611	0.67669727491395	0.034185132300998	0.474452496861396	0.266847440235512	0.415406064517199	0.724961930347753	-0.139436271576964	-0.355407925347712	0.287765709184953	0.587266242321214	0.426355696088242	0.449327323674798	0.469461081241609	0.368510011250442	0.540665207473356	0.487767884077854	0.411557689093949	0.29815292892193	0.55798770073193	0.347693195997844	0.538506597852875	0.444186102078768	0.556054900122075	0.0840706717162989	0.570064578526699	0.641699670798361	0.277934206000359	0.717407257829532	0.382076955221021	0.0488595294779611
SPN	0.880600595449172	0.827888612189573	0.347190852509482	0.804789984266496	0.43407009809346	0.731660457450265	0.41968012153225	0.224436568015163	-0.0266886298332499	0.742956048745279	0.508600697941156	0.800380687958656	0.697767641958355	0.652781190796602	0.646308290799682	-0.467083400274972	0.747668257233624	0.610861474631908	0.688095288389984	0.555404068829549	0.593121012611169	0.483515433221373	0.841285154918224	0.834914020617431	-0.0748803740156551	0.586631020149687	-0.210949076672349	0.663711005626091	-0.287011513478289	0.206388630237418	-0.233143388914379	0.779644099085939	0.570229473592322	0.814740193627061	0.44580005469995	0.795950802659656	0.815164357794654	0.378503770462381	0.729859008817027	0.543167245912367	0.795557448446715	0.470943061430143	0.26814633559017	0.327741408453611	0.530178076218419	0.194807156660683	-0.45222353698385	0.769584126588648	0.271869159286138	0.0574275353984222	0.454341780441215	1	0.780938751039414	0.541669055696959	-0.356858840776835	0.676982578351236	0.583271624296647	0.208107019885117	0.384350892026166	0.273277646103574	-0.0320232853773429	0.767770789363007	0.552158470219052	0.757151461805337	0.718862863899022	0.869714652073607	0.0107441163389274	0.41271178695338	0.843344601547808	0.624934481407617	-0.123488809551426	0.567158772425892	0.255430235589987	0.670044385181712	0.863097470588583	0.195032663611617	-0.267639151134698	0.470719404790161	0.496731179696019	0.0271547238228723	0.597275263665827	0.128763209320822	-0.311190950126363
SIRPG	0.856816532348334	0.787144406672285	0.5086296365896	0.811108651139121	0.653296802025605	0.673780132599127	0.413675953219579	0.370185671160967	-0.0885057602261041	0.483506614767345	0.508285914315136	0.514081398209279	0.730416539626615	0.847687789387051	0.625754049777274	-0.392514307324102	0.809152145771234	0.657139151676344	0.640743506225621	0.642105831831714	0.662540039858527	0.572682872629795	0.831851892682106	0.737273156187056	-0.0142662584789813	0.759795784881326	-0.152137351240059	0.634685979976005	-0.17789729551828	0.393317784526513	-0.208039830292444	0.901674883378563	0.615456230392238	0.787186169908469	0.631565312974673	0.826464874124547	0.755315763564457	0.393142215652119	0.846888219247562	0.495424544527684	0.638037759354691	0.569142149510312	0.321401894940914	0.553378159015709	0.669059624776113	0.526867208879007	-0.295837737527386	0.705198473943018	0.355827074362381	0.306039357703401	0.59858815138611	0.780938751039414	1	0.804542576418698	-0.304822593726114	0.747347809048126	0.538304306306913	0.465816013696366	0.622911829948823	0.0530372876426931	-0.238230740244692	0.695182814143782	0.721382334271453	0.698517788609714	0.639399565913967	0.813324123405428	0.371474184329717	0.576486538921926	0.729367794983843	0.677469725010946	0.163114812337731	0.782242416139472	0.355256360195775	0.679809504268713	0.820302600458057	0.500852268314864	-0.117650763269522	0.479692365237338	0.67401278994424	0.238389460934594	0.773217639685109	0.27377776674201	-0.137363978615464
TSPAN14	0.694624035491081	0.587856111276082	0.688184924581772	0.630208573350077	0.785694983829766	0.629692606205092	0.52235649093042	0.51993233820245	-0.218188753123478	0.467834519247252	0.414987959158317	0.408790551778061	0.615355085828419	0.86378753016146	0.593671879122117	-0.448620829468118	0.624675163532652	0.663714074268906	0.406576321168917	0.708336459431191	0.66648228727883	0.671046595871904	0.674664809952971	0.686502533743129	-0.131995130434531	0.756494348526726	-0.273141062939627	0.669027415813704	-0.280859263881979	0.355115305896424	-0.150929459233388	0.759936807161232	0.647065835609384	0.634299681836141	0.758174741780349	0.81353467788056	0.542283885596497	0.587555374213209	0.768423913652172	0.413775546000766	0.519390399543902	0.684541601427439	0.466105662243689	0.690410687428584	0.57013578410502	0.414550829750116	-0.18295637905696	0.705046219942552	0.423430627104631	0.567968286291076	0.67669727491395	0.541669055696959	0.804542576418698	1	-0.370388027107372	0.709596290667156	0.614384715038716	0.339143707454933	0.655128086989369	-0.211817388270828	-0.427890756898754	0.631511054105405	0.759353865139194	0.689442680612	0.684624944490635	0.752580832181699	0.489156694866898	0.788136443295809	0.595441269153158	0.808947276727301	0.462717858927826	0.83038846484288	0.531711571981898	0.679108397821804	0.745740118902638	0.69413958474002	0.145921632225004	0.472858995176743	0.778733638361996	0.498060351572418	0.880667078414701	0.484610960268126	0.117768073162237
JAML	-0.401122953199048	-0.186217379576721	-0.109950212685275	-0.220509485065325	-0.121070473462119	-0.47951185085014	-0.000830280346521183	0.0689437573278613	0.659073527223789	-0.381413467714196	0.195222535939509	-0.397675170720423	-0.108793785877001	-0.352176320282742	0.0022477055807295	0.779525555340696	-0.330982471387064	-0.487441692207223	0.0662787435610694	-0.185924445346675	-0.412737947359146	-0.571496699296183	-0.465902808496565	-0.561987192972661	0.735297417610222	-0.453332639828952	0.830217778505861	-0.54859717661745	0.865117172517719	0.300001555113356	0.623458797399157	-0.334977179044462	-0.305341271558259	-0.234093788136729	-0.289130026572	-0.527131873095021	-0.300298694451325	-0.0533148504406808	-0.115977469647091	-0.234789071908517	-0.604231653949066	-0.573619756024241	-0.176000867595953	-0.382945500173639	0.106367528229763	0.407107902590869	0.535221596488993	-0.601058861547682	0.0934685634708686	-0.360643962462498	0.034185132300998	-0.356858840776835	-0.304822593726114	-0.370388027107372	1	-0.33675404396447	-0.424639292534093	0.455010255438097	0.00692885845455328	0.0255724544863955	0.454834329683704	-0.572716523986595	-0.373319240591549	-0.518794779498768	-0.379059027873073	-0.517106555204046	0.317755969109598	-0.222577224544879	-0.382218485440771	-0.428043520709763	-0.24545998523599	-0.520270523202774	-0.188560687024365	-0.3146547828341	-0.54025326346301	-0.188334829904071	-0.223957992280135	-0.0897333443519169	-0.273454583834132	-0.339495845741762	-0.369293453016817	-0.253897147149813	-0.239556356025664
CLEC2D	0.835419365381598	0.677637594357457	0.627480931609432	0.80763001300418	0.694658610310074	0.835154548113578	0.607263439070163	0.379169313014534	-0.227685037766584	0.718365671342688	0.30109038366279	0.72348204929301	0.640337338316221	0.809948192301109	0.62613557109891	-0.468776695299351	0.641874396089635	0.788527155643928	0.453719885716437	0.49730306112911	0.646670565615861	0.623762243362226	0.753756525236027	0.789081600546878	-0.226322700516986	0.734127795961816	-0.310174912066683	0.710069048670097	-0.320239095947469	0.241239651922947	-0.305116771351521	0.871887924692444	0.615683812109607	0.584249519414975	0.712085017936182	0.75645761666527	0.756207268046247	0.349596124602873	0.693250144845594	0.545275595812487	0.775936932410632	0.690457170051011	0.208959147071838	0.411665134593893	0.501014128927804	0.341758453034566	-0.364163325971144	0.661871597442767	0.151469424976179	0.180191176931246	0.474452496861396	0.676982578351236	0.747347809048126	0.709596290667156	-0.33675404396447	1	0.7478163745852	0.285487549298418	0.252526087935463	0.0738551338960927	-0.28551180109153	0.831698948678664	0.48750266615814	0.844947512796166	0.578671179301823	0.835006624459953	0.37043111387918	0.441221405364854	0.704807184981244	0.684154263179672	0.0331789029044237	0.75702720361028	0.214462720099677	0.510323659283987	0.819958089831011	0.300945128663068	-0.231337712224391	0.335589609593219	0.487331483529345	0.0974894219307747	0.670528219781414	0.113341946489832	-0.25788977003888
TNFRSF14	0.698975631977407	0.665091699565767	0.677390806170697	0.715558373064558	0.567476498334282	0.844385499831	0.723013665262319	0.328272862662357	-0.198054862939257	0.797758055250989	0.106550183728333	0.735902973709479	0.651407023530857	0.540095458246483	0.513205059075754	-0.575183271737061	0.62542825941699	0.793634062786074	0.495175912442129	0.305927002983484	0.816816913557864	0.647444816573168	0.69474834449406	0.791549459264537	-0.278108587961982	0.637062509345156	-0.416669996473428	0.586391646802349	-0.508253781820134	0.142253971073151	-0.307964414065534	0.617455732489936	0.72343846660145	0.338078668251261	0.512428156669435	0.633608715312997	0.737278703427114	0.492990121941001	0.530730426284464	0.379132779905061	0.795000464937019	0.76294491749484	0.0424286655094352	0.209421156772277	0.433425952947227	0.0234920679541139	-0.417571368889931	0.496490606654642	-0.0597057247430547	0.0517581858314268	0.266847440235512	0.583271624296647	0.538304306306913	0.614384715038716	-0.424639292534093	0.7478163745852	1	0.171476961810623	0.234188272040999	0.0556499287537577	-0.148065129789302	0.796913452555164	0.328188861303727	0.831013028270824	0.573053012704783	0.755783948143701	0.0669974607685757	0.340840419937816	0.568601915504665	0.641561324268928	-0.00397545129815844	0.59034342021345	0.0448369887769644	0.338239919156631	0.716593314617099	0.0773363837913859	-0.233220364239754	0.0786134960859499	0.24876619387202	0.0659824773728835	0.533512602706541	-0.0679108000607995	-0.255004578556914
PTGDR	0.293637285723207	0.473991552698711	0.304359313195022	0.384270106794672	0.472324531470086	0.10866771456291	0.434235130145158	0.448140729914372	0.526262493051815	0.0497370664209497	0.550548444972213	0.0660029354605925	0.543360971087874	0.291525899726236	0.544076981184112	0.294145875837461	0.214904226424946	0.143544628013687	0.565359429202893	0.231521700144611	0.291762168699678	-0.0564488737870428	0.290044701521158	0.0810531911283269	0.691354931269863	0.254206299462569	0.581853377654764	-0.0559071268103806	0.565612609791101	0.589188781476598	0.388610326391762	0.365711633494074	0.188880070456756	0.312480272929353	0.232882190323951	0.149246111859884	0.363071195700958	0.447835006515107	0.419336596163229	0.0559425758205928	0.00826371570316521	0.0346382032370987	-0.132469442409336	-0.0267295455569634	0.756372049647868	0.66811965833679	0.169914349886932	-0.100184990384885	0.144490602840107	-0.208952911809675	0.415406064517199	0.208107019885117	0.465816013696366	0.339143707454933	0.455010255438097	0.285487549298418	0.171476961810623	1	0.471693471409661	0.14836645213959	0.21347836790008	0.0596875760630865	0.149269274836997	0.0926432428695058	0.137156637175675	0.173938725451778	0.517259099346828	0.176008679098906	0.181176908375334	0.137363251366411	-0.0936678270194276	0.222757744034279	-0.0990899265893609	0.125149101250821	0.157009788706079	0.118764113533561	-0.342833080236735	0.193660400758581	0.301983938228205	-0.178131309478937	0.249048780385699	-0.144704804327009	-0.354266609420565
IGF2R	0.378315655849481	0.358721739143831	0.433048677356953	0.311020432396579	0.536208001270438	0.209114526114825	0.316465709903837	0.424783857419555	0.0890721072538696	0.100315345261817	0.42533188408807	0.027614279992599	0.391864685664224	0.519667053413822	0.291710555588531	-0.144808360430241	0.405218324002575	0.199895171091698	0.326065760837454	0.466092510737788	0.474345055517885	0.319115635835876	0.374365102081043	0.237071407875079	0.238900974606073	0.544411937706699	0.138101156059886	0.239971477988294	0.0672900078010269	0.438466376464572	0.151472292740886	0.414787927156519	0.29688193059033	0.399445602221764	0.410733594482772	0.519462221876586	0.226279977785308	0.447954646055169	0.642438575745149	0.171082780417678	0.110676686093115	0.293630927438129	0.30103840902562	0.50620885912134	0.62300667159886	0.418857828180992	0.117728698691128	0.344205882428621	0.426091513800913	0.381896866227046	0.724961930347753	0.384350892026166	0.622911829948823	0.655128086989369	0.00692885845455328	0.252526087935463	0.234188272040999	0.471693471409661	1	-0.279685880033512	-0.211590150786783	0.162706514706631	0.522654560047803	0.286495135708774	0.45487404959664	0.370575997935335	0.349960510534062	0.620882344659753	0.377951871413545	0.40106371056848	0.388701134171977	0.521665993020151	0.372814484891161	0.502020154450169	0.343603110518354	0.631197220953705	0.273553758543094	0.394349504812984	0.567677292299651	0.463476024919389	0.650386076356192	0.434220930147898	0.2494236788012
SLC16A7	0.228628618344426	0.423536849331037	-0.162735179473526	0.340452190316701	-0.253953196250121	0.103751938636268	0.119299630206047	-0.34674825424536	0.316000319026952	0.181400323756119	0.305161613335796	0.245781323433038	0.403521842198242	-0.0776339225633588	0.381946631382811	0.262934423999229	0.15422529434323	0.177634923968691	0.305857706133676	-0.00126217227969901	-0.0628054442375254	-0.194650603645244	0.290258779832331	0.263336172227634	0.345742889441179	-0.236612571688988	0.205762470633545	0.00812739059671049	0.204755654505144	-0.105200532614834	-0.0416266882499733	0.0939737788169484	0.264287470806892	0.246479107101184	-0.315439246333266	0.0681559789198407	0.34634425877155	-0.0552017066109872	-0.0448349789645097	-0.0742003909887707	0.254275281083855	-0.0719939156808316	-0.0848800682570045	-0.140335966950715	-0.051883753917324	0.0221988699118802	-0.311093041759551	0.00626438526446098	-0.0135616312443167	-0.431609922528711	-0.139436271576964	0.273277646103574	0.0530372876426931	-0.211817388270828	0.0255724544863955	0.0738551338960927	0.0556499287537577	0.14836645213959	-0.279685880033512	1	0.546844312379628	0.115893574073757	0.00786812847983663	0.0315961363312671	0.231433958180924	0.152109695343131	-0.0292332417337646	-0.188653901902091	0.207189619099052	0.0109574477184353	-0.504239748859467	-0.0179336456378787	-0.175074293280108	0.111507842554238	0.176909202818668	-0.365719772517425	-0.393588397336296	0.170341944231973	-0.0266614946394518	-0.37100696765963	-0.142675847097028	-0.301923094403148	-0.399069975247551
PDCD1	-0.183795188724611	0.234479988189949	-0.113645762397352	0.0124047497905378	-0.3842050617339	-0.23303344097644	0.00116803427576869	-0.227643427833686	0.689282913192484	-0.0999889633311286	0.307843757813053	-0.0999391655989546	0.266610654148932	-0.401272632844809	0.157888788449527	0.4843076019117	0.0221445475576749	-0.204739926186478	0.39423611092938	-0.146885817463849	-0.218513819100674	-0.406169860774641	-0.0862793112909556	-0.149073448802206	0.66946604282357	-0.483340601287917	0.602669875913987	-0.381175058633997	0.564989656917693	0.0996184330799739	0.518473096890064	-0.273726923288435	0.0450231596402617	-0.10195229751595	-0.588407962030278	-0.346030396284269	0.100633458825193	-0.104152812219784	-0.0665355010236051	-0.146916571944411	-0.247152484112955	-0.372657841364853	-0.0691398944063378	-0.347965265399963	0.0408416933617869	0.153478648748548	0.270906424703189	-0.436490409550709	0.100039033843307	-0.495268179789628	-0.355407925347712	-0.0320232853773429	-0.238230740244692	-0.427890756898754	0.454834329683704	-0.28551180109153	-0.148065129789302	0.21347836790008	-0.211590150786783	0.546844312379628	1	-0.335866092015187	-0.319862442502498	-0.387231331579328	0.0464984241328358	-0.26856069859627	-0.0518773967618995	-0.165106925339286	-0.127114837784942	-0.259346485357457	-0.405213064008964	-0.419948638480896	-0.158643004129766	-0.108306394125853	-0.271973315065871	-0.503050208334253	-0.30669908000792	-0.138606497170708	-0.311519153087742	-0.359586388404528	-0.320120616827676	-0.381080085562135	-0.333457447739274
PTGER2	0.906229283582084	0.701723011789532	0.427749310865015	0.776629807880603	0.495350183243	0.907298858028164	0.536661000920013	0.159435821604965	-0.333015533535985	0.861862227001091	0.136619555549442	0.861288720506729	0.585625488427312	0.647979671782272	0.507741038191585	-0.704591144669683	0.654507704043924	0.777005408626009	0.445349590109189	0.40177431863616	0.702236908375306	0.614101810100232	0.82870410985511	0.884883318233668	-0.428988204908762	0.679282817816787	-0.582443549861907	0.725367276904763	-0.599928505663121	-0.0583335404114205	-0.580396176818748	0.765408322425511	0.636141100664163	0.623514391797471	0.591969588394206	0.805921769171956	0.82850873893819	0.36872174165587	0.569539429959176	0.517856881849942	0.956329906360178	0.708804676370992	0.0963214409759105	0.316298194011906	0.372539389879663	-0.0003488084421903	-0.712422864198665	0.779227517389842	-0.0339007317746889	0.114266140978633	0.287765709184953	0.767770789363007	0.695182814143782	0.631511054105405	-0.572716523986595	0.831698948678664	0.796913452555164	0.0596875760630865	0.162706514706631	0.115893574073757	-0.335866092015187	1	0.43936027039543	0.942119931026068	0.619706006782069	0.920585105128013	0.06496833663465	0.337021337053191	0.704660625019804	0.760499067393794	-0.0875039749290263	0.636643760554327	0.0959963850426681	0.485490549450741	0.913776779415065	0.187865809951751	-0.235594336884399	0.23088192858257	0.383125394179931	0.0386139451395901	0.55928895568383	0.0473796231171381	-0.254442371007198
ADCY7	0.573624610756806	0.496707363267117	0.414024818235675	0.551702562939904	0.526526316204691	0.378149970719838	0.204304338304012	0.339800044295413	-0.269648029942425	0.252417383069646	0.430981253846456	0.316722271144245	0.49531954904344	0.765588997108581	0.567455071963314	-0.269157949135469	0.611906381302281	0.456492266761581	0.360755908695702	0.707547267630193	0.420649232125675	0.53942099196521	0.6039602383876	0.620961803546336	-0.113761293736256	0.56415247030779	-0.234319139147405	0.590482018270123	-0.203932277549669	0.346409009818352	-0.12425739504351	0.669594755113652	0.538397969780929	0.680559359913633	0.572955436269697	0.722004975781974	0.400680996708945	0.363413997614808	0.644207939276727	0.397832658338254	0.383893423833813	0.452259489599304	0.590854297954716	0.71264879330159	0.317490049108529	0.386282850608513	-0.107418188121234	0.720163777782514	0.528330312730915	0.548381494926906	0.587266242321214	0.552158470219052	0.721382334271453	0.759353865139194	-0.373319240591549	0.48750266615814	0.328188861303727	0.149269274836997	0.522654560047803	0.00786812847983663	-0.319862442502498	0.43936027039543	1	0.449351203027934	0.623799424564646	0.629110377363807	0.32457052601681	0.660680923635758	0.544345174164473	0.647572762820872	0.391955979704361	0.731541960613839	0.625776543240153	0.728940978444763	0.651269049273464	0.578904813743878	0.141068480542641	0.648022766934838	0.782692614768755	0.468746754124622	0.735567228244822	0.515826006479635	0.108174789726458
KLRB1	0.867738375166483	0.659016257419679	0.582674503687002	0.738776519606331	0.63579783791167	0.930442178076524	0.664232920993673	0.339849691312172	-0.316056105837994	0.885749719913213	0.182316986781471	0.811914697716903	0.604708073862984	0.685893971025651	0.507552211387656	-0.728727628516085	0.640244286880843	0.817431387847135	0.385671288761558	0.428074266270689	0.79464822106797	0.723327404169005	0.791853894886692	0.84066144423041	-0.410537173264712	0.763521066977854	-0.536081868778315	0.762158901335629	-0.594969312628424	0.0736416044195356	-0.482033468644639	0.787492650536486	0.63201177368261	0.545946030465763	0.637476595360772	0.813508971924373	0.77608545252571	0.471826659589785	0.631593546054057	0.549729849797043	0.90729616182468	0.792951558857627	0.131413758134695	0.341489659998119	0.433803043451698	0.0130795073425059	-0.597473994240218	0.731020659358316	0.0280123023873174	0.177590904078824	0.426355696088242	0.757151461805337	0.698517788609714	0.689442680612	-0.518794779498768	0.844947512796166	0.831013028270824	0.0926432428695058	0.286495135708774	0.0315961363312671	-0.387231331579328	0.942119931026068	0.449351203027934	1	0.621306430202004	0.893892841980993	0.119722302821747	0.42863320612426	0.700905432597991	0.739347027326796	0.0649942937378387	0.673997624937799	0.164355825284345	0.489230196517014	0.870721409644468	0.270054036408108	-0.185866894749266	0.230604309193989	0.440720269121543	0.125766776908144	0.662875823345731	0.0993464454430437	-0.214267721037128
ATP5F1B	0.702192974423344	0.749400960435833	0.494567283796684	0.646956329445114	0.403340462374518	0.626456424091923	0.480392826323604	0.155700047789718	-0.0360176829961791	0.593522891796619	0.504117893454379	0.558392785790417	0.700051377684115	0.646208387967066	0.632876802347132	-0.377120959808836	0.67077424659263	0.580788139176746	0.572270872509664	0.722213865823503	0.521275356435729	0.495466546832617	0.746736172326109	0.796930423772432	-0.0160847391131426	0.467411269965092	-0.228158065355344	0.655079235184297	-0.240582972541365	0.0862709414398805	-0.159625122086716	0.603649196780234	0.738225637891278	0.69928302031209	0.376736854693029	0.853599347746115	0.640343769007021	0.414623924298337	0.689200872987276	0.389247190221199	0.614409544033547	0.502107943665666	0.607544559529798	0.637986684082965	0.422778776490749	0.220111591057457	-0.307153470039924	0.749574118085438	0.576144845998103	0.302726381509894	0.449327323674798	0.718862863899022	0.639399565913967	0.684624944490635	-0.379059027873073	0.578671179301823	0.573053012704783	0.137156637175675	0.45487404959664	0.231433958180924	0.0464984241328358	0.619706006782069	0.623799424564646	0.621306430202004	1	0.817593255703616	0.250052135276225	0.729968677108673	0.779174150236485	0.776637100979915	0.139142405809556	0.653052136940858	0.577629775872801	0.868428929053684	0.809398826442529	0.453323430439698	0.143232260357327	0.611388379862845	0.634706049485666	0.435328505955296	0.770090683065842	0.436077989397734	0.0660196517518404
RACK1	0.932231335937938	0.814209892074135	0.514860656098118	0.821516732526379	0.584909567019807	0.857950521484591	0.54880130197414	0.252353387942768	-0.234399565601048	0.806687291315865	0.367435173884533	0.819310690129451	0.70221693449522	0.783715469487258	0.66415116763478	-0.609141056144852	0.723414530317564	0.760232902231577	0.58061573127242	0.661443356288148	0.694086653760964	0.62424172141064	0.914204421358741	0.939395867092125	-0.262224558817496	0.719886620715776	-0.440829477994351	0.807579851260489	-0.464654919420722	0.0916912601522719	-0.411700933039919	0.842954914047686	0.705825114176772	0.782057604979319	0.627781837049342	0.942176668106011	0.816840654050871	0.46207508229677	0.725266238204712	0.551235028133114	0.896729600319218	0.686227831104753	0.329326204418942	0.509913447730696	0.516380616751685	0.178386821706288	-0.571582381666048	0.879631942367972	0.266671898202523	0.230406299140936	0.469461081241609	0.869714652073607	0.813324123405428	0.752580832181699	-0.517106555204046	0.835006624459953	0.755783948143701	0.173938725451778	0.370575997935335	0.152109695343131	-0.26856069859627	0.920585105128013	0.629110377363807	0.893892841980993	0.817593255703616	1	0.205976577531288	0.544603655406151	0.869887775828998	0.838033906810594	0.0170058243383435	0.762857749266948	0.339222817426963	0.714739121287741	0.993552109421431	0.364613616231742	-0.140068079032895	0.497792803295183	0.591917270144671	0.20296086428803	0.727153242681079	0.243063475929671	-0.179467925778567
JMJD6	0.200383328011257	0.249955740853633	0.39503840238261	0.221316994656747	0.462009942324061	0.0688956605172985	0.361168363415898	0.342279848563593	0.156029612843256	-0.0562290235088743	0.480869514566728	-0.135991475095825	0.310080913473166	0.479127993916347	0.376528642024909	0.218915589568611	0.064502144219505	0.138998065752976	0.116396113870389	0.488220667259904	0.0736785663672643	0.123192863023482	0.230404062465153	0.0908252603961079	0.338979186956337	0.21319338079794	0.272544381763636	0.2415250597137	0.394570535966316	0.300259599146057	0.276628449776194	0.318104819501774	0.226201842477311	0.328571555032931	0.335643635604252	0.30216633760283	0.106588548098525	0.18203649708066	0.420542465552635	0.093755460631155	-0.0651730238014284	0.081351749201107	0.369518237164034	0.416854446556616	0.343402528624401	0.684566397703923	0.181093204736515	0.151241289251568	0.50003548517145	0.358992177181169	0.368510011250442	0.0107441163389274	0.371474184329717	0.489156694866898	0.317755969109598	0.37043111387918	0.0669974607685757	0.517259099346828	0.349960510534062	-0.0292332417337646	-0.0518773967618995	0.06496833663465	0.32457052601681	0.119722302821747	0.250052135276225	0.205976577531288	1	0.509137933774196	0.184399569722515	0.422372212239746	0.270761104069895	0.410335256061513	0.425119543525132	0.313251411203834	0.21315170644399	0.559023227483638	0.0898000442436882	0.36129246944173	0.496487395241466	0.293612348000163	0.381429961612301	0.344421581387259	0.0797940450418341
